Date,KIM
2010-04-15,7.715829849243164
2010-04-16,7.459453582763672
2010-04-19,7.469316482543945
2010-04-20,7.454524993896484
2010-04-21,7.548201084136963
2010-04-22,7.740479946136475
2010-04-23,7.765133857727051
2010-04-26,7.844015121459961
2010-04-27,7.572850704193115
2010-04-28,7.636943340301514
2010-04-29,8.031367301940918
2010-04-30,7.686249256134033
2010-05-03,7.942622184753418
2010-05-04,7.740479946136475
2010-05-05,7.543272018432617
2010-05-06,7.420015811920166
2010-05-07,7.400291919708252
2010-05-10,8.060944557189941
2010-05-11,8.085596084594727
2010-05-12,8.1842041015625
2010-05-13,7.986994743347168
2010-05-14,7.755270481109619
2010-05-17,7.691178798675537
2010-05-18,7.410155296325684
2010-05-19,7.242527961730957
2010-05-20,6.8037333488464355
2010-05-21,7.04038667678833
2010-05-24,6.808662414550781
2010-05-25,6.833315849304199
2010-05-26,6.8037333488464355
2010-05-27,7.1784348487854
2010-05-28,7.0502448081970215
2010-06-01,6.9368510246276855
2010-06-02,7.138988494873047
2010-06-03,7.1044793128967285
2010-06-04,6.562151908874512
2010-06-07,6.621318340301514
2010-06-08,6.749499320983887
2010-06-09,6.764293670654297
2010-06-10,7.143921375274658
2010-06-11,7.168574810028076
2010-06-14,7.311549663543701
2010-06-15,7.538338661193848
2010-06-16,7.3953633308410645
2010-06-17,7.375642776489258
2010-06-18,7.479178428649902
2010-06-21,7.498898506164551
2010-06-22,7.222805500030518
2010-06-23,7.242527961730957
2010-06-24,7.04038667678833
2010-06-25,7.242527961730957
2010-06-28,7.158711910247803
2010-06-29,6.7598981857299805
2010-06-30,6.700077533721924
2010-07-01,6.65022611618042
2010-07-02,6.49568510055542
2010-07-06,6.311233043670654
2010-07-07,6.65022611618042
2010-07-08,6.705060958862305
2010-07-09,6.779838562011719
2010-07-12,6.819718837738037
2010-07-13,7.034081935882568
2010-07-14,6.984229564666748
2010-07-15,7.014142990112305
2010-07-16,6.665178298950195
2010-07-19,6.814733982086182
2010-07-20,6.954320907592773
2010-07-21,6.8047637939453125
2010-07-22,7.178651332855225
2010-07-23,7.3431620597839355
2010-07-26,7.557527542114258
2010-07-27,7.512657165527344
2010-07-28,7.547556400299072
2010-07-29,7.542567729949951
2010-07-30,7.512657165527344
2010-08-02,7.717048645019531
2010-08-03,7.532598495483398
2010-08-04,7.5774664878845215
2010-08-05,7.637285232543945
2010-08-06,7.507674217224121
2010-08-09,7.602392673492432
2010-08-10,7.4777631759643555
2010-08-11,7.303283214569092
2010-08-12,7.2534284591674805
2010-08-13,7.26838493347168
2010-08-16,7.318235874176025
2010-08-17,7.532598495483398
2010-08-18,7.542567729949951
2010-08-19,7.223519325256348
2010-08-20,7.16868257522583
2010-08-23,7.16868257522583
2010-08-24,7.093907356262207
2010-08-25,7.283342361450195
2010-08-26,7.313251972198486
2010-08-27,7.4528374671936035
2010-08-30,7.3830461502075195
2010-08-31,7.432898044586182
2010-09-01,7.627320289611816
2010-09-02,7.7718915939331055
2010-09-03,7.901503086090088
2010-09-07,7.746962070465088
2010-09-08,7.736993789672852
2010-09-09,7.6921257972717285
2010-09-10,7.75194787979126
2010-09-13,7.906489372253418
2010-09-14,7.916459083557129
2010-09-15,7.976280689239502
2010-09-16,7.9314141273498535
2010-09-17,8.046072959899902
2010-09-20,8.375094413757324
2010-09-21,8.370107650756836
2010-09-22,8.310288429260254
2010-09-23,8.026135444641113
2010-09-24,8.300315856933594
2010-09-27,8.075984001159668
2010-09-28,8.071000099182129
2010-09-29,7.851653575897217
2010-09-30,7.846664905548096
2010-10-01,7.95242977142334
2010-10-04,8.194173812866211
2010-10-05,8.390593528747559
2010-10-06,8.466139793395996
2010-10-07,8.461102485656738
2010-10-08,8.471176147460938
2010-10-11,8.451031684875488
2010-10-12,8.511467933654785
2010-10-13,8.5416841506958
2010-10-14,8.43088436126709
2010-10-15,8.576940536499023
2010-10-18,8.617231369018555
2010-10-19,8.461102485656738
2010-10-20,8.712920188903809
2010-10-21,8.75321102142334
2010-10-22,8.72803020477295
2010-10-25,8.697813987731934
2010-10-26,8.597084045410156
2010-10-27,8.581974983215332
2010-10-28,8.677665710449219
2010-10-29,8.667593955993652
2010-11-01,8.662557601928711
2010-11-02,8.592047691345215
2010-11-03,8.526576042175293
2010-11-04,8.869047164916992
2010-11-05,9.105759620666504
2010-11-08,9.135976791381836
2010-11-09,8.808611869812012
2010-11-10,8.858978271484375
2010-11-11,8.687740325927734
2010-11-12,8.531612396240234
2010-11-15,8.315046310424805
2010-11-16,7.897029876708984
2010-11-17,7.987683296203613
2010-11-18,8.174032211303711
2010-11-19,8.244538307189941
2010-11-22,8.254611015319824
2010-11-23,8.214323997497559
2010-11-24,8.466139793395996
2010-11-26,8.370450019836426
2010-11-29,8.451031684875488
2010-11-30,8.390593528747559
2010-12-01,8.481246948242188
2010-12-02,8.687740325927734
2010-12-03,8.702850341796875
2010-12-06,8.82875919342041
2010-12-07,8.894231796264648
2010-12-08,8.75321102142334
2010-12-09,8.571903228759766
2010-12-10,8.637375831604004
2010-12-13,8.612196922302246
2010-12-14,8.440957069396973
2010-12-15,8.330158233642578
2010-12-16,8.370450019836426
2010-12-17,8.516502380371094
2010-12-20,8.632341384887695
2010-12-21,8.77839469909668
2010-12-22,8.76832389831543
2010-12-23,8.738107681274414
2010-12-27,8.949630737304688
2010-12-28,9.025177001953125
2010-12-29,9.120864868164062
2010-12-30,9.197173118591309
2010-12-31,9.176826477050781
2011-01-03,9.344696044921875
2011-01-04,9.151390075683594
2011-01-05,9.283644676208496
2011-01-06,9.202260971069336
2011-01-07,9.192085266113281
2011-01-10,9.06999683380127
2011-01-11,8.958084106445312
2011-01-12,9.120866775512695
2011-01-13,9.105605125427246
2011-01-14,9.197173118591309
2011-01-18,9.176826477050781
2011-01-19,9.044564247131348
2011-01-20,9.024211883544922
2011-01-21,9.008955001831055
2011-01-24,9.080171585083008
2011-01-25,9.090343475341797
2011-01-26,9.14630126953125
2011-01-27,9.18191146850586
2011-01-28,9.06999683380127
2011-01-31,9.202260971069336
2011-02-01,9.298911094665527
2011-02-02,9.37521743774414
2011-02-03,9.415910720825195
2011-02-04,9.349777221679688
2011-02-07,9.522732734680176
2011-02-08,9.502391815185547
2011-02-09,9.583776473999023
2011-02-10,9.492217063903809
2011-02-11,9.44134521484375
2011-02-14,9.436260223388672
2011-02-15,9.349777221679688
2011-02-16,9.52782154083252
2011-02-17,9.588866233825684
2011-02-18,9.558345794677734
2011-02-22,9.466779708862305
2011-02-23,9.426082611083984
2011-02-24,9.339605331420898
2011-02-25,9.604125022888184
2011-02-28,9.858473777770996
2011-03-01,9.410820007324219
2011-03-02,9.242951393127441
2011-03-03,9.339605331420898
2011-03-04,9.253129959106445
2011-03-07,9.232783317565918
2011-03-08,9.32943344116211
2011-03-09,9.380301475524902
2011-03-10,9.100518226623535
2011-03-11,9.18191146850586
2011-03-14,9.008955001831055
2011-03-15,8.952998161315918
2011-03-16,8.739347457885742
2011-03-17,8.881783485412598
2011-03-18,8.993694305419922
2011-03-21,9.059822082519531
2011-03-22,9.075084686279297
2011-03-23,8.927565574645996
2011-03-24,8.993694305419922
2011-03-25,9.029303550720215
2011-03-28,9.014041900634766
2011-03-29,9.11069107055664
2011-03-30,9.242951393127441
2011-03-31,9.32943344116211
2011-04-01,9.200998306274414
2011-04-04,9.216411590576172
2011-04-05,9.206134796142578
2011-04-06,9.242094993591309
2011-04-07,9.082839012145996
2011-04-08,9.010915756225586
2011-04-11,9.031465530395508
2011-04-12,8.969818115234375
2011-04-13,8.969818115234375
2011-04-14,9.103388786315918
2011-04-15,9.272920608520508
2011-04-18,9.272920608520508
2011-04-19,9.396220207214355
2011-04-20,9.54006290435791
2011-04-21,9.591436386108398
2011-04-25,9.627397537231445
2011-04-26,9.704458236694336
2011-04-27,9.755836486816406
2011-04-28,9.99215316772461
2011-04-29,10.03839111328125
2011-05-02,10.100030899047852
2011-05-03,9.961325645446777
2011-05-04,9.966463088989258
2011-05-05,9.935641288757324
2011-05-06,9.796930313110352
2011-05-09,9.899679183959961
2011-05-10,10.089757919311523
2011-05-11,9.884267807006836
2011-05-12,9.832893371582031
2011-05-13,9.750692367553711
2011-05-16,9.832893371582031
2011-05-17,9.802068710327148
2011-05-18,9.925363540649414
2011-05-19,9.971596717834473
2011-05-20,9.750692367553711
2011-05-23,9.67363452911377
2011-05-24,9.678771018981934
2011-05-25,9.714730262756348
2011-05-26,9.807207107543945
2011-05-27,9.84316349029541
2011-05-31,10.022978782653809
2011-06-01,9.586302757263184
2011-06-02,9.468140602111816
2011-06-03,9.596576690673828
2011-06-06,9.298604011535645
2011-06-07,9.421902656555176
2011-06-08,9.30374526977539
2011-06-09,9.0777006149292
2011-06-10,8.851656913757324
2011-06-13,8.831110000610352
2011-06-14,8.933855056762695
2011-06-15,8.815696716308594
2011-06-16,8.949267387390137
2011-06-17,9.108526229858398
2011-06-20,9.257509231567383
2011-06-21,9.329429626464844
2011-06-22,9.385943412780762
2011-06-23,9.267781257629395
2011-06-24,9.288334846496582
2011-06-27,9.380804061889648
2011-06-28,9.47327709197998
2011-06-29,9.586302757263184
2011-06-30,9.57602596282959
2011-07-01,9.716083526611328
2011-07-05,9.840583801269531
2011-07-06,9.8976469039917
2011-07-07,10.048084259033203
2011-07-08,10.115519523620605
2011-07-11,9.9339599609375
2011-07-12,10.032523155212402
2011-07-13,9.959897994995117
2011-07-14,9.8976469039917
2011-07-15,10.037710189819336
2011-07-18,9.95470905303955
2011-07-19,10.229642868041992
2011-07-20,10.281517028808594
2011-07-21,10.421577453613281
2011-07-22,10.53051471710205
2011-07-25,10.395644187927246
2011-07-26,10.36970043182373
2011-07-27,9.985831260681152
2011-07-28,9.902835845947266
2011-07-29,9.87170696258545
2011-08-01,9.710895538330078
2011-08-02,9.358149528503418
2011-08-03,9.259592056274414
2011-08-04,8.605973243713379
2011-08-05,8.346598625183105
2011-08-08,7.594422340393066
2011-08-09,8.450348854064941
2011-08-10,8.232475280761719
2011-08-11,8.865344047546387
2011-08-12,8.7460355758667
2011-08-15,9.192154884338379
2011-08-16,8.974279403686523
2011-08-17,8.958721160888672
2011-08-18,8.476286888122559
2011-08-19,8.403664588928223
2011-08-22,8.434785842895508
2011-08-23,8.538536071777344
2011-08-24,8.663036346435547
2011-08-25,8.611160278320312
2011-08-26,8.626723289489746
2011-08-29,8.948343276977539
2011-08-30,8.974279403686523
2011-08-31,9.181782722473145
2011-09-01,8.974279403686523
2011-09-02,8.626723289489746
2011-09-06,8.460722923278809
2011-09-07,8.886093139648438
2011-09-08,8.756406784057617
2011-09-09,8.398475646972656
2011-09-12,8.434785842895508
2011-09-13,8.465911865234375
2011-09-14,8.51778507232666
2011-09-15,8.688973426818848
2011-09-16,8.782344818115234
2011-09-19,8.605973243713379
2011-09-20,8.611160278320312
2011-09-21,7.9938530921936035
2011-09-22,7.692984104156494
2011-09-23,7.895295143127441
2011-09-26,8.102788925170898
2011-09-27,8.20654010772705
2011-09-28,7.973102569580078
2011-09-29,8.123538970947266
2011-09-30,7.796732425689697
2011-10-03,7.40820837020874
2011-10-04,7.770479202270508
2011-10-05,7.681225776672363
2011-10-06,7.901737213134766
2011-10-07,7.65497350692749
2011-10-10,7.917490482330322
2011-10-11,7.6969757080078125
2011-10-12,7.922739028930664
2011-10-13,7.906988143920898
2011-10-14,8.132750511169434
2011-10-17,7.8177361488342285
2011-10-18,8.14324951171875
2011-10-19,7.938486576080322
2011-10-20,8.17475414276123
2011-10-21,8.568526268005371
2011-10-24,8.804792404174805
2011-10-25,8.77329158782959
2011-10-26,8.841544151306152
2011-10-27,9.277320861816406
2011-10-28,9.398078918457031
2011-10-31,9.172316551208496
2011-11-01,8.72603988647461
2011-11-02,9.109313011169434
2011-11-03,9.156564712524414
2011-11-04,9.093561172485352
2011-11-07,9.041054725646973
2011-11-08,9.077811241149902
2011-11-09,8.57378101348877
2011-11-10,8.442521095275879
2011-11-11,8.558029174804688
2011-11-14,8.405767440795898
2011-11-15,8.463520050048828
2011-11-16,8.358514785766602
2011-11-17,8.201004981994629
2011-11-18,8.274510383605957
2011-11-21,8.03299617767334
2011-11-22,8.011995315551758
2011-11-23,7.66547155380249
2011-11-25,7.728475093841553
2011-11-28,7.922739028930664
2011-11-29,7.8177361488342285
2011-11-30,8.279759407043457
2011-12-01,8.18525505065918
2011-12-02,8.18525505065918
2011-12-05,8.274510383605957
2011-12-06,8.300764083862305
2011-12-07,8.463520050048828
2011-12-08,8.206257820129395
2011-12-09,8.42151927947998
2011-12-12,8.206257820129395
2011-12-13,8.10649585723877
2011-12-14,8.138001441955566
2011-12-15,8.264009475708008
2011-12-16,8.46877384185791
2011-12-19,8.405767440795898
2011-12-20,8.699788093566895
2011-12-21,8.66303539276123
2011-12-22,8.8677978515625
2011-12-23,8.873047828674316
2011-12-27,8.741785049438477
2011-12-28,8.657784461975098
2011-12-29,8.673535346984863
2011-12-30,8.625730514526367
2012-01-03,8.827566146850586
2012-01-04,8.689470291137695
2012-01-05,8.838191032409668
2012-01-06,8.73727035522461
2012-01-09,8.641666412353516
2012-01-10,8.832878112792969
2012-01-11,9.077204704284668
2012-01-12,9.109071731567383
2012-01-13,9.14625072479248
2012-01-17,9.225923538208008
2012-01-18,9.30558967590332
2012-01-19,9.390575408935547
2012-01-20,9.624279022216797
2012-01-23,9.703949928283691
2012-01-24,9.8261137008667
2012-01-25,9.985455513000488
2012-01-26,9.937649726867676
2012-01-27,9.751747131347656
2012-01-30,9.714570999145508
2012-01-31,9.693325996398926
2012-02-01,9.703949928283691
2012-02-02,9.836736679077148
2012-02-03,10.033258438110352
2012-02-06,9.964211463928223
2012-02-07,9.87922477722168
2012-02-08,10.017322540283203
2012-02-09,9.90578556060791
2012-02-10,9.767683982849121
2012-02-13,10.001384735107422
2012-02-14,9.84736156463623
2012-02-15,9.794244766235352
2012-02-16,9.974830627441406
2012-02-17,9.96951961517334
2012-02-21,9.86860179901123
2012-02-22,9.8261137008667
2012-02-23,9.948274612426758
2012-02-24,9.93233871459961
2012-02-27,9.889850616455078
2012-02-28,9.788933753967285
2012-02-29,9.778310775756836
2012-03-01,9.93233871459961
2012-03-02,9.96951961517334
2012-03-05,10.022635459899902
2012-03-06,9.688013076782227
2012-03-07,9.751747131347656
2012-03-08,9.656147003173828
2012-03-09,9.650835990905762
2012-03-12,9.730506896972656
2012-03-13,10.086372375488281
2012-03-14,10.229779243469238
2012-03-15,10.33601188659668
2012-03-16,10.415679931640625
2012-03-19,10.495349884033203
2012-03-20,10.33601188659668
2012-03-21,10.36256217956543
2012-03-22,10.181977272033691
2012-03-23,10.197909355163574
2012-03-26,10.325384140014648
2012-03-27,10.367877006530762
2012-03-28,10.34662914276123
2012-03-29,10.240403175354004
2012-03-30,10.229779243469238
2012-04-02,10.3156099319458
2012-04-03,10.224411964416504
2012-04-04,10.036659240722656
2012-04-05,9.865001678466797
2012-04-09,9.76308536529541
2012-04-10,9.543143272399902
2012-04-11,9.655794143676758
2012-04-12,9.832817077636719
2012-04-13,9.714804649353027
2012-04-16,9.891827583312988
2012-04-17,10.025934219360352
2012-04-18,9.950830459594727
2012-04-19,9.961563110351562
2012-04-20,10.084943771362305
2012-04-23,9.929374694824219
2012-04-24,10.133222579956055
2012-04-25,10.337066650390625
2012-04-26,10.37997817993164
2012-04-27,10.37997817993164
2012-04-30,10.412163734436035
2012-05-01,10.599921226501465
2012-05-02,10.578458786010742
2012-05-03,10.51408576965332
2012-05-04,10.455081939697266
2012-05-07,10.626739501953125
2012-05-08,10.578458786010742
2012-05-09,10.481902122497559
2012-05-10,10.471172332763672
2012-05-11,10.519454002380371
2012-05-14,10.32097053527832
2012-05-15,10.304876327514648
2012-05-16,10.095672607421875
2012-05-17,9.7255277633667
2012-05-18,9.543143272399902
2012-05-21,9.704071044921875
2012-05-22,9.736257553100586
2012-05-23,9.714804649353027
2012-05-24,9.752355575561523
2012-05-25,9.704071044921875
2012-05-29,9.875733375549316
2012-05-30,9.559239387512207
2012-05-31,9.628975868225098
2012-06-01,9.36075496673584
2012-06-04,9.317842483520508
2012-06-05,9.516319274902344
2012-06-06,9.811359405517578
2012-06-07,9.773810386657715
2012-06-08,9.897191047668457
2012-06-11,9.575331687927246
2012-06-12,9.752355575561523
2012-06-13,9.70943832397461
2012-06-14,9.907917976379395
2012-06-15,9.993746757507324
2012-06-18,9.993746757507324
2012-06-19,10.052754402160645
2012-06-20,10.06348705291748
2012-06-21,9.934741973876953
2012-06-22,9.891827583312988
2012-06-25,9.773810386657715
2012-06-26,9.795267105102539
2012-06-27,9.789902687072754
2012-06-28,9.897191047668457
2012-06-29,10.208325386047363
2012-07-02,10.284178733825684
2012-07-03,10.332945823669434
2012-07-05,10.295015335083008
2012-07-06,10.430477142333984
2012-07-09,10.446730613708496
2012-07-10,10.316695213317871
2012-07-11,10.425056457519531
2012-07-12,10.35461711883545
2012-07-13,10.446730613708496
2012-07-16,10.528006553649902
2012-07-17,10.598443984985352
2012-07-18,10.511751174926758
2012-07-19,10.425056457519531
2012-07-20,10.322102546691895
2012-07-23,10.24083137512207
2012-07-24,10.186649322509766
2012-07-25,10.175809860229492
2012-07-26,10.257085800170898
2012-07-27,10.446730613708496
2012-07-30,10.506338119506836
2012-07-31,10.560521125793457
2012-08-01,10.733909606933594
2012-08-02,10.69056510925293
2012-08-03,10.804349899291992
2012-08-06,10.733909606933594
2012-08-07,10.63637638092041
2012-08-08,10.522590637207031
2012-08-09,10.576776504516602
2012-08-10,10.598443984985352
2012-08-13,10.658047676086426
2012-08-14,10.658047676086426
2012-08-15,10.750164985656738
2012-08-16,10.874785423278809
2012-08-17,11.004829406738281
2012-08-20,10.961481094360352
2012-08-21,11.04275894165039
2012-08-22,11.010250091552734
2012-08-23,10.928973197937012
2012-08-24,11.010250091552734
2012-08-27,11.010250091552734
2012-08-28,11.02650260925293
2012-08-29,11.031922340393066
2012-08-30,11.02650260925293
2012-08-31,11.010250091552734
2012-09-04,11.102360725402832
2012-09-05,11.037341117858887
2012-09-06,11.140291213989258
2012-09-07,11.096940040588379
2012-09-10,11.059014320373535
2012-09-11,11.140291213989258
2012-09-12,11.129456520080566
2012-09-13,11.286590576171875
2012-09-14,11.394960403442383
2012-09-17,11.378701210021973
2012-09-18,11.281167030334473
2012-09-19,11.324522972106934
2012-09-20,11.22156810760498
2012-09-21,11.178220748901367
2012-09-24,11.156546592712402
2012-09-25,10.972319602966309
2012-09-26,10.961481094360352
2012-09-27,11.02108383178711
2012-09-28,10.983155250549316
2012-10-01,10.840944290161133
2012-10-02,10.873762130737305
2012-10-03,11.010504722595215
2012-10-04,10.999567031860352
2012-10-05,11.076140403747559
2012-10-08,11.043325424194336
2012-10-09,11.04879379272461
2012-10-10,11.076140403747559
2012-10-11,11.114432334899902
2012-10-12,11.087084770202637
2012-10-15,11.180068016052246
2012-10-16,11.251171112060547
2012-10-17,11.273052215576172
2012-10-18,11.404324531555176
2012-10-19,11.256640434265137
2012-10-22,11.196474075317383
2012-10-23,10.939401626586914
2012-10-24,10.90658187866211
2012-10-25,10.819061279296875
2012-10-26,10.737018585205078
2012-10-31,10.676855087280273
2012-11-01,10.671384811401367
2012-11-02,10.715141296386719
2012-11-05,10.627629280090332
2012-11-06,10.649504661560059
2012-11-07,10.589338302612305
2012-11-08,10.359612464904785
2012-11-09,10.359612464904785
2012-11-12,10.321328163146973
2012-11-13,10.228340148925781
2012-11-14,10.020486831665039
2012-11-15,9.993144035339355
2012-11-16,10.151762008666992
2012-11-19,10.28850269317627
2012-11-20,10.34320068359375
2012-11-21,10.39789867401123
2012-11-23,10.485416412353516
2012-11-26,10.485416412353516
2012-11-27,10.33226490020752
2012-11-28,10.304913520812988
2012-11-29,10.392430305480957
2012-11-30,10.534642219543457
2012-12-03,10.545581817626953
2012-12-04,10.654972076416016
2012-12-05,10.687793731689453
2012-12-06,10.780777931213379
2012-12-07,10.720612525939941
2012-12-10,10.622156143188477
2012-12-11,10.616684913635254
2012-12-12,10.572925567626953
2012-12-13,10.507291793823242
2012-12-14,10.55105209350586
2012-12-17,10.55105209350586
2012-12-18,10.654972076416016
2012-12-19,10.589338302612305
2012-12-20,10.753429412841797
2012-12-21,10.638566017150879
2012-12-24,10.665915489196777
2012-12-26,10.644039154052734
2012-12-27,10.627629280090332
2012-12-28,10.533624649047852
2012-12-31,10.682921409606934
2013-01-02,10.799040794372559
2013-01-03,10.854331970214844
2013-01-04,10.948335647583008
2013-01-07,10.975984573364258
2013-01-08,10.931744575500488
2013-01-09,10.92621898651123
2013-01-10,10.953866958618164
2013-01-11,10.948335647583008
2013-01-14,10.931744575500488
2013-01-15,10.970455169677734
2013-01-16,10.91515827178955
2013-01-17,10.964925765991211
2013-01-18,10.987043380737305
2013-01-22,11.1197509765625
2013-01-23,11.136336326599121
2013-01-24,11.25798511505127
2013-01-25,11.445991516113281
2013-01-28,11.490222930908203
2013-01-29,11.512341499328613
2013-01-30,11.490222930908203
2013-01-31,11.484692573547363
2013-02-01,11.639516830444336
2013-02-04,11.633989334106445
2013-02-05,11.622931480407715
2013-02-06,11.750107765197754
2013-02-07,11.727987289428711
2013-02-08,11.915992736816406
2013-02-11,11.849637985229492
2013-02-12,11.893876075744629
2013-02-13,11.910463333129883
2013-02-14,11.910463333129883
2013-02-15,12.004462242126465
2013-02-19,12.120582580566406
2013-02-20,11.89940357208252
2013-02-21,11.805401802062988
2013-02-22,12.004462242126465
2013-02-25,11.711402893066406
2013-02-26,11.844111442565918
2013-02-27,12.032112121582031
2013-02-28,12.037639617919922
2013-03-01,12.054227828979492
2013-03-04,12.137171745300293
2013-03-05,12.280938148498535
2013-03-06,12.297524452209473
2013-03-07,12.220115661621094
2013-03-08,12.203527450561523
2013-03-11,12.142699241638184
2013-03-12,12.137171745300293
2013-03-13,12.109522819519043
2013-03-14,12.197996139526367
2013-03-15,12.203527450561523
2013-03-18,12.12610912322998
2013-03-19,12.142699241638184
2013-03-20,12.280938148498535
2013-03-21,12.220115661621094
2013-03-22,12.336228370666504
2013-03-25,12.26434326171875
2013-03-26,12.258821487426758
2013-03-27,12.280938148498535
2013-03-28,12.38599681854248
2013-04-01,12.475305557250977
2013-04-02,12.5813570022583
2013-04-03,12.519959449768066
2013-04-04,12.698576927185059
2013-04-05,12.614851951599121
2013-04-08,12.83812141418457
2013-04-09,12.944175720214844
2013-04-10,12.966501235961914
2013-04-11,13.039068222045898
2013-04-12,12.972084045410156
2013-04-15,12.698576927185059
2013-04-16,12.854862213134766
2013-04-17,12.564616203308105
2013-04-18,12.58694076538086
2013-04-19,12.776716232299805
2013-04-22,12.726482391357422
2013-04-23,12.821375846862793
2013-04-24,12.832541465759277
2013-04-25,12.91626262664795
2013-04-26,12.893938064575195
2013-04-29,13.106048583984375
2013-04-30,13.273502349853516
2013-05-01,13.212103843688965
2013-05-02,13.485610008239746
2013-05-03,13.708880424499512
2013-05-06,13.78144359588623
2013-05-07,13.881914138793945
2013-05-08,13.95447826385498
2013-05-09,13.848429679870605
2013-05-10,13.937736511230469
2013-05-13,13.876335144042969
2013-05-14,13.826102256774902
2013-05-15,13.770283699035645
2013-05-16,13.480026245117188
2013-05-17,13.5191011428833
2013-05-20,13.46328067779541
2013-05-21,13.502354621887207
2013-05-22,13.212103843688965
2013-05-23,13.050224304199219
2013-05-24,12.921841621398926
2013-05-28,12.737645149230957
2013-05-29,12.58694076538086
2013-05-30,12.385993003845215
2013-05-31,12.363666534423828
2013-06-03,12.35250473022461
2013-06-04,12.185049057006836
2013-06-05,11.91712474822998
2013-06-06,12.274359703063965
2013-06-07,12.35250473022461
2013-06-10,12.385993003845215
2013-06-11,12.190632820129395
2013-06-12,12.106904029846191
2013-06-13,12.324591636657715
2013-06-14,12.2855224609375
2013-06-17,12.313433647155762
2013-06-18,12.430654525756836
2013-06-19,12.045502662658691
2013-06-20,11.492911338806152
2013-06-21,11.632453918457031
2013-06-24,11.58779525756836
2013-06-25,11.671526908874512
2013-06-26,11.749670028686523
2013-06-27,12.07341480255127
2013-06-28,11.961779594421387
2013-07-01,11.871583938598633
2013-07-02,12.159073829650879
2013-07-03,12.085794448852539
2013-07-05,12.051971435546875
2013-07-08,12.221086502075195
2013-07-09,12.418378829956055
2013-07-10,12.37891960144043
2013-07-11,12.66640853881836
2013-07-12,12.59312629699707
2013-07-15,12.683321952819824
2013-07-16,12.688960075378418
2013-07-17,12.717141151428223
2013-07-18,12.942625045776367
2013-07-19,12.948260307312012
2013-07-22,13.032812118530273
2013-07-23,13.049720764160156
2013-07-24,12.711505889892578
2013-07-25,12.790423393249512
2013-07-26,12.801695823669434
2013-07-29,12.75096607208252
2013-07-30,12.62695026397705
2013-07-31,12.711505889892578
2013-08-01,12.874979019165039
2013-08-02,12.683321952819824
2013-08-05,12.508570671081543
2013-08-06,12.390186309814453
2013-08-07,12.37891960144043
2013-08-08,12.446560859680176
2013-08-09,12.474749565124512
2013-08-12,12.333823204040527
2013-08-13,12.221086502075195
2013-08-14,12.249268531799316
2013-08-15,12.001243591308594
2013-08-16,11.555914878845215
2013-08-19,11.330434799194336
2013-08-20,11.595373153686523
2013-08-21,11.482630729675293
2013-08-22,11.56154727935791
2013-08-23,11.595373153686523
2013-08-26,11.544635772705078
2013-08-27,11.414987564086914
2013-08-28,11.364253044128418
2013-08-29,11.392439842224121
2013-08-30,11.290973663330078
2013-09-03,11.212050437927246
2013-09-04,11.437536239624023
2013-09-05,11.178234100341797
2013-09-06,11.330434799194336
2013-09-09,11.48826789855957
2013-09-10,11.460081100463867
2013-09-11,11.53900146484375
2013-09-12,11.403715133666992
