Date,MDU
2010-10-13,5.003411293029785
2010-10-14,5.013098239898682
2010-10-15,5.059110641479492
2010-10-18,5.090595722198486
2010-10-19,5.030051231384277
2010-10-20,5.088172435760498
2010-10-21,5.051846981048584
2010-10-22,5.063954830169678
2010-10-25,5.080907344818115
2010-10-26,5.056690216064453
2010-10-27,5.013098239898682
2010-10-28,4.833885669708252
2010-10-29,4.8266191482543945
2010-11-01,4.814509391784668
2010-11-02,4.9138031005859375
2010-11-03,4.831463813781738
2010-11-04,4.925913333892822
2010-11-05,4.9355998039245605
2010-11-08,4.96466064453125
2010-11-09,4.993722915649414
2010-11-10,4.988880634307861
2010-11-11,4.971926689147949
2010-11-12,4.981612682342529
2010-11-15,5.013098239898682
2010-11-16,4.959817409515381
2010-11-17,4.945287227630615
2010-11-18,4.962240219116211
2010-11-19,4.9404449462890625
2010-11-22,4.974348545074463
2010-11-23,4.942864894866943
2010-11-24,5.000988006591797
2010-11-26,4.996145248413086
2010-11-29,5.005830764770508
2010-11-30,4.950131416320801
2010-12-01,5.032472133636475
2010-12-02,5.0615339279174805
2010-12-03,5.017941474914551
2010-12-06,4.96466064453125
2010-12-07,5.004452705383301
2010-12-08,4.933658123016357
2010-12-09,4.943424701690674
2010-12-10,4.962953090667725
2010-12-13,4.943424701690674
2010-12-14,4.938540935516357
2010-12-15,4.875069618225098
2010-12-16,4.977600574493408
2010-12-17,4.928775310516357
2010-12-20,4.948306083679199
2010-12-21,4.914128303527832
2010-12-22,4.928775310516357
2010-12-23,4.914128303527832
2010-12-27,4.892158508300781
2010-12-28,4.877511501312256
2010-12-29,4.931216239929199
2010-12-30,4.928775310516357
2010-12-31,4.948306083679199
2011-01-03,5.031305313110352
2011-01-04,5.048394203186035
2011-01-05,5.045952796936035
2011-01-06,4.984923839569092
2011-01-07,4.97515869140625
2011-01-10,4.982481956481934
2011-01-11,4.984923839569092
2011-01-12,5.060601234436035
2011-01-13,5.070366859436035
2011-01-14,5.070366859436035
2011-01-18,5.1338372230529785
2011-01-19,5.111866474151611
2011-01-20,5.20463228225708
2011-01-21,5.163132667541504
2011-01-24,5.211955547332764
2011-01-25,5.197309494018555
2011-01-26,5.1875433921813965
2011-01-27,5.20463228225708
2011-01-28,5.106983184814453
2011-01-31,5.182661533355713
2011-02-01,5.2314839363098145
2011-02-02,5.12651252746582
2011-02-03,5.0923380851745605
2011-02-04,5.0874552726745605
2011-02-07,5.060601234436035
2011-02-08,5.053277969360352
2011-02-09,5.063042163848877
2011-02-10,5.063042163848877
2011-02-11,5.0923380851745605
2011-02-14,5.060601234436035
2011-02-15,5.085011959075928
2011-02-16,5.1680145263671875
2011-02-17,5.229043483734131
2011-02-18,5.241249084472656
2011-02-22,5.138716697692871
2011-02-23,5.080130577087402
2011-02-24,5.043513298034668
2011-02-25,5.153367519378662
2011-02-28,5.241249084472656
2011-03-01,5.17777681350708
2011-03-02,5.172895908355713
2011-03-03,5.2314839363098145
2011-03-04,5.270544528961182
2011-03-07,5.290073394775391
2011-03-08,5.391658306121826
2011-03-09,5.448232173919678
2011-03-10,5.3252458572387695
2011-03-11,5.3203277587890625
2011-03-14,5.3375444412231445
2011-03-15,5.285893440246582
2011-03-16,5.261293888092041
2011-03-17,5.332624912261963
2011-03-18,5.386738300323486
2011-03-21,5.551538944244385
2011-03-22,5.53432035446167
2011-03-23,5.504805564880371
2011-03-24,5.522023677825928
2011-03-25,5.4974236488342285
2011-03-28,5.494965553283691
2011-03-29,5.53432035446167
2011-03-30,5.595812797546387
2011-03-31,5.649927616119385
2011-04-01,5.721259117126465
2011-04-04,5.770451068878174
2011-04-05,5.7507758140563965
2011-04-06,5.738475322723389
2011-04-07,5.731095790863037
2011-04-08,5.7187981605529785
2011-04-11,5.681902885437012
2011-04-12,5.553998947143555
2011-04-13,5.6204094886779785
2011-04-14,5.613033771514893
2011-04-15,5.745857238769531
2011-04-18,5.59335470199585
2011-04-19,5.632709980010986
2011-04-20,5.758152961730957
2011-04-21,5.758152961730957
2011-04-25,5.767992973327637
2011-04-26,5.890977382659912
2011-04-27,5.876220226287842
2011-04-28,5.787671089172363
2011-04-29,5.876220226287842
2011-05-02,5.8835978507995605
2011-05-03,5.775371074676514
2011-05-04,5.745857238769531
2011-05-05,5.645007610321045
2011-05-06,5.679443836212158
2011-05-09,5.777830123901367
2011-05-10,5.86884069442749
2011-05-11,5.745857238769531
2011-05-12,5.770451068878174
2011-05-13,5.733557224273682
2011-05-16,5.681902885437012
2011-05-17,5.70650053024292
2011-05-18,5.7507758140563965
2011-05-19,5.770451068878174
2011-05-20,5.716340065002441
2011-05-23,5.6031928062438965
2011-05-24,5.578595161437988
2011-05-25,5.622870922088623
2011-05-26,5.6966633796691895
2011-05-27,5.72617769241333
2011-05-31,5.812266826629639
2011-06-01,5.701578617095947
2011-06-02,5.654845714569092
2011-06-03,5.58597469329834
2011-06-06,5.5171027183532715
2011-06-07,5.56492280960083
2011-06-08,5.505459308624268
2011-06-09,5.5401458740234375
2011-06-10,5.498023986816406
2011-06-13,5.4905924797058105
2011-06-14,5.545102119445801
2011-06-15,5.445991516113281
2011-06-16,5.416262626647949
2011-06-17,5.426170825958252
2011-06-20,5.426170825958252
2011-06-21,5.495548248291016
2011-06-22,5.46581506729126
2011-06-23,5.426170825958252
2011-06-24,5.4608612060546875
2011-06-27,5.473248481750488
2011-06-28,5.512890815734863
2011-06-29,5.532711029052734
2011-06-30,5.574833393096924
2011-07-01,5.716062068939209
2011-07-05,5.681372165679932
2011-07-06,5.708630084991455
2011-07-07,5.7482733726501465
2011-07-08,5.686330318450928
2011-07-11,5.532711029052734
2011-07-12,5.507936954498291
2011-07-13,5.515368461608887
2011-07-14,5.441037178039551
2011-07-15,5.4682936668396
2011-07-18,5.398917198181152
2011-07-19,5.510414123535156
2011-07-20,5.537666320800781
2011-07-21,5.619431972503662
2011-07-22,5.60952091217041
2011-07-25,5.584746360778809
2011-07-26,5.510414123535156
2011-07-27,5.463337421417236
2011-07-28,5.376616477966309
2011-07-29,5.341930389404297
2011-08-01,5.341930389404297
2011-08-02,5.247776985168457
2011-08-03,5.195744514465332
2011-08-04,4.945497512817383
2011-08-05,4.913288593292236
2011-08-08,4.623396396636963
2011-08-09,4.821611404418945
2011-08-10,4.707638740539551
2011-08-11,4.950453758239746
2011-08-12,4.910808563232422
2011-08-15,5.081769943237305
2011-08-16,5.049561977386475
2011-08-17,5.10407018661499
2011-08-18,4.923196315765381
2011-08-19,4.898422718048096
2011-08-22,4.933110237121582
2011-08-23,5.121413707733154
2011-08-24,5.158579349517822
2011-08-25,5.024782657623291
2011-08-26,5.091681003570557
2011-08-29,5.222999572753906
2011-08-30,5.242819786071777
2011-08-31,5.287419319152832
2011-09-01,5.225480079650879
2011-09-02,5.086727142333984
2011-09-06,5.020042419433594
2011-09-07,5.192373275756836
2011-09-08,5.149912357330322
2011-09-09,4.975085735321045
2011-09-12,4.9950666427612305
2011-09-13,5.037525653839111
2011-09-14,5.0999627113342285
2011-09-15,5.18987512588501
2011-09-16,5.207356929779053
2011-09-19,5.132430553436279
2011-09-20,5.082480430603027
2011-09-21,4.9451141357421875
2011-09-22,4.700357913970947
2011-09-23,4.787771701812744
2011-09-26,4.830228805541992
2011-09-27,4.910150051116943
2011-09-28,4.8202409744262695
2011-09-29,4.905155181884766
2011-09-30,4.792766094207764
2011-10-03,4.600456714630127
2011-10-04,4.747810363769531
2011-10-05,4.832727909088135
2011-10-06,4.885175704956055
2011-10-07,4.830228805541992
2011-10-10,5.000062942504883
2011-10-11,4.987574100494385
2011-10-12,5.015047550201416
2011-10-13,5.0400214195251465
2011-10-14,5.114950180053711
2011-10-17,5.047514915466309
2011-10-18,5.147417068481445
2011-10-19,5.11245059967041
2011-10-20,5.107456684112549
2011-10-21,5.214850902557373
2011-10-24,5.242323875427246
2011-10-25,5.172390937805176
2011-10-26,5.179884910583496
2011-10-27,5.344722270965576
2011-10-28,5.272293567657471
2011-10-31,5.147417068481445
2011-11-01,5.045015811920166
2011-11-02,5.202361583709717
2011-11-03,5.262305736541748
2011-11-04,5.212352275848389
2011-11-07,5.152410507202148
2011-11-08,5.209856033325195
2011-11-09,5.047514915466309
2011-11-10,5.0749897956848145
2011-11-11,5.1399245262146
2011-11-14,5.102462291717529
2011-11-15,5.149912357330322
2011-11-16,5.157405853271484
2011-11-17,5.134929180145264
2011-11-18,5.154909610748291
2011-11-21,5.030032634735107
2011-11-22,5.01254940032959
2011-11-23,4.927634239196777
2011-11-25,4.947615146636963
2011-11-28,5.045015811920166
2011-11-29,5.1399245262146
2011-11-30,5.362203598022461
2011-12-01,5.482086181640625
2011-12-02,5.3072590827941895
2011-12-05,5.267300605773926
2011-12-06,5.28441858291626
2011-12-07,5.229031085968018
2011-12-08,5.110703468322754
2011-12-09,5.254206657409668
2011-12-12,5.23154878616333
2011-12-13,5.251689910888672
2011-12-14,5.138398170471191
2011-12-15,5.218961238861084
2011-12-16,5.246654987335205
2011-12-19,5.145949840545654
2011-12-20,5.266794204711914
2011-12-21,5.337286472320557
2011-12-22,5.342323303222656
2011-12-23,5.370016574859619
2011-12-27,5.417850017547607
2011-12-28,5.339803695678711
2011-12-29,5.430438995361328
2011-12-30,5.402744770050049
2012-01-03,5.415332794189453
2012-01-04,5.412815093994141
2012-01-05,5.4102983474731445
2012-01-06,5.370016574859619
2012-01-09,5.382604122161865
2012-01-10,5.412815093994141
2012-01-11,5.4958930015563965
2012-01-12,5.490860462188721
2012-01-13,5.390156269073486
2012-01-17,5.420368194580078
2012-01-18,5.453097343444824
2012-01-19,5.422886371612549
2012-01-20,5.420368194580078
2012-01-23,5.407778739929199
2012-01-24,5.395191192626953
2012-01-25,5.453097343444824
2012-01-26,5.458130359649658
2012-01-27,5.415332794189453
2012-01-30,5.329734802246094
2012-01-31,5.382604122161865
2012-02-01,5.405261516571045
2012-02-02,5.364981174468994
2012-02-03,5.425402641296387
2012-02-06,5.402744770050049
2012-02-07,5.443026065826416
2012-02-08,5.450577259063721
2012-02-09,5.493378162384033
2012-02-10,5.463165283203125
2012-02-13,5.432956218719482
2012-02-14,5.390156269073486
2012-02-15,5.395191192626953
2012-02-16,5.4556145668029785
2012-02-17,5.450577259063721
2012-02-21,5.448060512542725
2012-02-22,5.432956218719482
2012-02-23,5.503449440002441
2012-02-24,5.54624605178833
2012-02-27,5.538694858551025
2012-02-28,5.526106357574463
2012-02-29,5.463165283203125
2012-03-01,5.498413562774658
2012-03-02,5.460646629333496
2012-03-05,5.516036033630371
2012-03-06,5.5053791999816895
2012-03-07,5.512990951538086
2012-03-08,5.596714019775391
2012-03-09,5.599252223968506
2012-03-12,5.6829729080200195
2012-03-13,5.703268527984619
2012-03-14,5.586565971374512
2012-03-15,5.660139083862305
2012-03-16,5.637307643890381
2012-03-19,5.629693984985352
2012-03-20,5.611935138702393
2012-03-21,5.596714019775391
2012-03-22,5.578954696655273
2012-03-23,5.611935138702393
2012-03-26,5.6626787185668945
2012-03-27,5.657602787017822
2012-03-28,5.685511589050293
2012-03-29,5.665212631225586
2012-03-30,5.6804375648498535
2012-04-02,5.698194980621338
2012-04-03,5.693119525909424
2012-04-04,5.657602787017822
2012-04-05,5.627158164978027
2012-04-09,5.571342945098877
2012-04-10,5.538359642028809
2012-04-11,5.530751705169678
2012-04-12,5.591641426086426
2012-04-13,5.551046848297119
2012-04-16,5.548510551452637
2012-04-17,5.604325294494629
2012-04-18,5.540899753570557
2012-04-19,5.528213977813721
2012-04-20,5.571342945098877
2012-04-23,5.525677680969238
2012-04-24,5.551046848297119
2012-04-25,5.705808162689209
2012-04-26,5.784455299377441
2012-04-27,5.812362194061279
2012-04-30,5.819973945617676
2012-05-01,5.8504157066345215
2012-05-02,5.779380798339844
2012-05-03,5.736249923706055
2012-05-04,5.698194980621338
2012-05-07,5.743861675262451
2012-05-08,5.779380798339844
2012-05-09,5.781917095184326
2012-05-10,5.817433834075928
2012-05-11,5.830122947692871
2012-05-14,5.827584743499756
2012-05-15,5.802215099334717
2012-05-16,5.741326332092285
2012-05-17,5.627158164978027
2012-05-18,5.601787090301514
2012-05-21,5.6778998374938965
2012-05-22,5.708343029022217
2012-05-23,5.6778998374938965
2012-05-24,5.690583229064941
2012-05-25,5.708343029022217
2012-05-29,5.7946038246154785
2012-05-30,5.690583229064941
2012-05-31,5.700733661651611
2012-06-01,5.581491947174072
2012-06-04,5.538359642028809
2012-06-05,5.571342945098877
2012-06-06,5.655065536499023
2012-06-07,5.642380714416504
2012-06-08,5.6804375648498535
2012-06-11,5.649991035461426
2012-06-12,5.639254093170166
2012-06-13,5.565121173858643
2012-06-14,5.567678451538086
2012-06-15,5.598353862762451
2012-06-18,5.611135959625244
2012-06-19,5.631586074829102
2012-06-20,5.5446696281433105
2012-06-21,5.444973468780518
2012-06-22,5.429636478424072
2012-06-25,5.319714546203613
2012-06-26,5.358059406280518
2012-06-27,5.467980861663818
2012-06-28,5.4628682136535645
2012-06-29,5.524221420288086
2012-07-02,5.593239784240723
2012-07-03,5.646923065185547
2012-07-05,5.631586074829102
2012-07-06,5.61880350112915
2012-07-09,5.611135959625244
2012-07-10,5.598353862762451
2012-07-11,5.639254093170166
2012-07-12,5.687824726104736
2012-07-13,5.828422546386719
2012-07-16,5.823310375213623
2012-07-17,5.864211559295654
2012-07-18,5.88466215133667
2012-07-19,5.84887170791626
2012-07-20,5.820754051208496
2012-07-23,5.761959075927734
2012-07-24,5.652035713195801
2012-07-25,5.634143829345703
2012-07-26,5.667373180389404
2012-07-27,5.746620178222656
2012-07-30,5.7670722007751465
2012-07-31,5.72361421585083
2012-08-01,5.718500137329102
2012-08-02,5.623917102813721
2012-08-03,5.692936897277832
2012-08-06,5.6903815269470215
2012-08-07,5.710831165313721
2012-08-08,5.677599906921387
2012-08-09,5.639254093170166
2012-08-10,5.664819240570068
2012-08-13,5.606023788452148
2012-08-14,5.629028797149658
2012-08-15,5.646923065185547
2012-08-16,5.7082743644714355
2012-08-17,5.761959075927734
2012-08-20,5.718500137329102
2012-08-21,5.698049068450928
2012-08-22,5.629028797149658
2012-08-23,5.562564849853516
2012-08-24,5.641812801361084
2012-08-27,5.595798492431641
2012-08-28,5.572790145874023
2012-08-29,5.565121173858643
2012-08-30,5.524221420288086
2012-08-31,5.508882522583008
2012-09-04,5.577902793884277
2012-09-05,5.61880350112915
2012-09-06,5.721057415008545
2012-09-07,5.7338385581970215
2012-09-10,5.761959075927734
2012-09-11,5.782048225402832
2012-09-12,5.779472351074219
2012-09-13,5.794924736022949
2012-09-14,5.836134433746338
2012-09-17,5.8026509284973145
2012-09-18,5.7768964767456055
2012-09-19,5.730536460876465
2012-09-20,5.735686779022217
2012-09-21,5.748566150665283
2012-09-24,5.797501564025879
2012-09-25,5.753716945648193
2012-09-26,5.7202348709106445
2012-09-27,5.704782485961914
2012-09-28,5.676452159881592
2012-10-01,5.637819766998291
2012-10-02,5.624941825866699
2012-10-03,5.617214679718018
2012-10-04,5.668723106384277
2012-10-05,5.666149616241455
2012-10-08,5.640393257141113
2012-10-09,5.619789123535156
2012-10-10,5.619789123535156
2012-10-11,5.606912136077881
2012-10-12,5.532221794128418
2012-10-15,5.550250053405762
2012-10-16,5.637819766998291
2012-10-17,5.702206134796143
2012-10-18,5.704782485961914
2012-10-19,5.66099739074707
2012-10-22,5.622363567352295
2012-10-23,5.54509973526001
2012-10-24,5.493588924407959
2012-10-25,5.557977676391602
2012-10-26,5.532221794128418
2012-10-31,5.596609115600586
2012-11-01,5.5940327644348145
2012-11-02,5.4652581214904785
2012-11-05,5.449803352355957
2012-11-06,5.483288288116455
2012-11-07,5.35451078414917
2012-11-08,5.251489162445068
2012-11-09,5.151042938232422
2012-11-12,5.130438804626465
2012-11-13,5.1613450050354
2012-11-14,5.133015155792236
2012-11-15,5.089231967926025
2012-11-16,5.138166904449463
2012-11-19,5.156196117401123
2012-11-20,5.218007564544678
2012-11-21,5.233461856842041
2012-11-23,5.256641864776611
2012-11-26,5.264366626739502
2012-11-27,5.2823967933654785
2012-11-28,5.26179313659668
2012-11-29,5.295274257659912
2012-11-30,5.336483001708984
2012-12-03,5.300423622131348
2012-12-04,5.272093772888184
2012-12-05,5.336483001708984
2012-12-06,5.34935998916626
2012-12-07,5.34678316116333
2012-12-10,5.506466865539551
2012-12-11,5.5978593826293945
2012-12-12,5.506985187530518
2012-12-13,5.473231315612793
2012-12-14,5.494002819061279
2012-12-17,5.584878444671631
2012-12-18,5.647191047668457
2012-12-19,5.623824596405029
2012-12-20,5.670559406280518
2012-12-21,5.592668056488037
2012-12-24,5.561511039733887
2012-12-26,5.494002819061279
2012-12-27,5.504387855529785
2012-12-28,5.423900127410889
2012-12-31,5.514775276184082
2013-01-02,5.639401435852051
2013-01-03,5.623824596405029
2013-01-04,5.652385711669922
2013-01-07,5.600456714630127
2013-01-08,5.652385711669922
2013-01-09,5.647191047668457
2013-01-10,5.6965227127075195
2013-01-11,5.712102890014648
2013-01-14,5.680944442749023
2013-01-15,5.727680206298828
2013-01-16,5.691330432891846
2013-01-17,5.680944442749023
2013-01-18,5.764030933380127
2013-01-22,5.865291595458984
2013-01-23,5.865291595458984
2013-01-24,5.870482921600342
2013-01-25,5.893850326538086
2013-01-28,5.917218208312988
2013-01-29,5.984724521636963
2013-01-30,6.015881538391113
2013-01-31,6.054827690124512
2013-02-01,6.096370220184326
2013-02-04,5.987321853637695
2013-02-05,6.06781005859375
2013-02-06,6.06781005859375
2013-02-07,6.0522332191467285
2013-02-08,6.0496344566345215
2013-02-11,6.044443130493164
2013-02-12,6.101564884185791
2013-02-13,6.1846489906311035
2013-02-14,6.158685207366943
2013-02-15,6.2184014320373535
2013-02-19,6.298891544342041
2013-02-20,6.246963024139404
2013-02-21,6.187244892120361
2013-02-22,6.29629373550415
2013-02-25,6.150895118713379
2013-02-26,6.130123138427734
2013-02-27,6.223593711853027
2013-02-28,6.272927284240723
2013-03-01,6.283312797546387
2013-03-04,6.343031406402588
2013-03-05,6.405344486236572
2013-03-06,6.3871684074401855
2013-03-07,6.400149822235107
2013-03-08,6.441695213317871
2013-03-11,6.4520792961120605
2013-03-12,6.379395961761475
2013-03-13,6.415998458862305
2013-03-14,6.442142486572266
2013-03-15,6.434301376342773
2013-03-18,6.410770893096924
2013-03-19,6.39508581161499
2013-03-20,6.4944353103637695
2013-03-21,6.447371959686279
2013-03-22,6.35325288772583
2013-03-25,6.329720973968506
2013-03-26,6.408156871795654
2013-03-27,6.415998458862305
2013-03-28,6.533651828765869
2013-04-01,6.486591815948486
2013-04-02,6.408156871795654
2013-04-03,6.191153049468994
2013-04-04,6.191153049468994
2013-04-05,6.253900051116943
2013-04-08,6.387240409851074
2013-04-09,6.40031099319458
2013-04-10,6.447371959686279
2013-04-11,6.49966287612915
2013-04-12,6.510119438171387
2013-04-15,6.240828037261963
2013-04-16,6.308804988861084
2013-04-17,6.1754655838012695
2013-04-18,6.188535213470459
2013-04-19,6.303575038909912
2013-04-22,6.290503025054932
2013-04-23,6.319262981414795
2013-04-24,6.342793941497803
2013-04-25,6.368936538696289
2013-04-26,6.308804988861084
2013-04-29,6.379395961761475
2013-04-30,6.523192405700684
2013-05-01,6.5911688804626465
2013-05-02,6.8787665367126465
2013-05-03,6.931056499481201
2013-05-06,6.90229606628418
2013-05-07,6.983348846435547
2013-05-08,7.00687837600708
2013-05-09,6.904912948608398
2013-05-10,6.912753105163574
2013-05-13,6.931056499481201
2013-05-14,6.97288703918457
2013-05-15,7.051325798034668
2013-05-16,7.027792453765869
2013-05-17,7.082697868347168
2013-05-20,7.027792453765869
2013-05-21,6.991189956665039
2013-05-22,6.863081455230713
2013-05-23,6.8081746101379395
2013-05-24,6.7166666984558105
2013-05-28,6.8160176277160645
2013-05-29,6.774186134338379
2013-05-30,6.758498668670654
2013-05-31,6.761114120483398
2013-06-03,6.67483377456665
2013-06-04,6.648687839508057
2013-06-05,6.570253372192383
2013-06-06,6.619929313659668
2013-06-07,6.664376258850098
2013-06-10,6.695750713348389
2013-06-11,6.662059307098389
2013-06-12,6.585724830627441
2013-06-13,6.596257209777832
2013-06-14,6.606785297393799
2013-06-17,6.63047456741333
2013-06-18,6.72786283493042
2013-06-19,6.609415054321289
2013-06-20,6.419897556304932
2013-06-21,6.472543239593506
2013-06-24,6.514656066894531
2013-06-25,6.622576713562012
2013-06-26,6.769976615905762
2013-06-27,6.875267028808594
2013-06-28,6.819990634918213
2013-07-01,6.922646522521973
2013-07-02,6.90422248840332
2013-07-03,6.925278186798096
2013-07-05,6.993714332580566
2013-07-08,7.096366882324219
2013-07-09,7.220081329345703
2013-07-10,7.24640417098999
2013-07-11,7.314840793609619
2013-07-12,7.3332672119140625
2013-07-15,7.372747421264648
2013-07-16,7.283254623413086
2013-07-17,7.335898399353027
2013-07-18,7.396439552307129
2013-07-19,7.428022861480713
2013-07-22,7.475405216217041
2013-07-23,7.517518043518066
2013-07-24,7.406967639923096
2013-07-25,7.422760486602783
2013-07-26,7.4148640632629395
2013-07-29,7.370118141174316
2013-07-30,7.391173362731934
2013-07-31,7.380647659301758
2013-08-01,7.878129482269287
2013-08-02,7.949197769165039
2013-08-05,7.817588806152344
2013-08-06,7.7307281494140625
2013-08-07,7.657023906707764
2013-08-08,7.6175384521484375
2013-08-09,7.6149115562438965
2013-08-12,7.643863677978516
2013-08-13,7.588589191436768
2013-08-14,7.559632778167725
2013-08-15,7.396439552307129
2013-08-16,7.399072647094727
2013-08-19,7.251667499542236
2013-08-20,7.283254623413086
2013-08-21,7.167436122894287
2013-08-22,7.235874652862549
2013-08-23,7.2595648765563965
2013-08-26,7.204290390014648
2013-08-27,7.141119003295898
2013-08-28,7.220081329345703
2013-08-29,7.141119003295898
2013-08-30,7.027934551239014
2013-09-03,6.906851291656494
2013-09-04,7.001612663269043
2013-09-05,6.946336269378662
2013-09-06,6.935804843902588
