Date,O
2010-05-17,14.781367301940918
2010-05-18,14.645406723022461
2010-05-19,14.382882118225098
2010-05-20,13.900005340576172
2010-05-21,14.425069808959961
2010-05-24,14.218798637390137
2010-05-25,14.50476360321045
2010-05-26,14.378190040588379
2010-05-27,15.048426628112793
2010-05-28,14.666916847229004
2010-06-01,14.384318351745605
2010-06-02,14.779948234558105
2010-06-03,14.671629905700684
2010-06-04,13.941566467285156
2010-06-07,13.983970642089844
2010-06-08,14.2571382522583
2010-06-09,14.285406112670898
2010-06-10,14.822344779968262
2010-06-11,14.991907119750977
2010-06-14,15.189718246459961
2010-06-15,15.557106971740723
2010-06-16,15.312186241149902
2010-06-17,15.396960258483887
2010-06-18,15.114361763000488
2010-06-21,14.949520111083984
2010-06-22,14.544452667236328
2010-06-23,14.605691909790039
2010-06-24,14.43613052368164
2010-06-25,15.006041526794434
2010-06-28,14.761114120483398
2010-06-29,14.502758979797363
2010-06-30,14.35134220123291
2010-07-01,14.29929256439209
2010-07-02,14.337149620056152
2010-07-06,13.878180503845215
2010-07-07,14.696769714355469
2010-07-08,14.852906227111816
2010-07-09,14.95228385925293
2010-07-12,14.8434476852417
2010-07-13,15.09896183013916
2010-07-14,15.113161087036133
2010-07-15,15.065839767456055
2010-07-16,14.540617942810059
2010-07-19,14.6636381149292
2010-07-20,14.78666877746582
2010-07-21,14.516952514648438
2010-07-22,15.075300216674805
2010-07-23,15.193596839904785
2010-07-26,15.539008140563965
2010-07-27,15.520085334777832
2010-07-28,15.425456047058105
2010-07-29,15.118413925170898
2010-07-30,15.251498222351074
2010-08-02,15.755290985107422
2010-08-03,15.50814151763916
2010-08-04,15.546168327331543
2010-08-05,15.341803550720215
2010-08-06,15.394084930419922
2010-08-09,15.584196090698242
2010-08-10,15.55567741394043
2010-08-11,15.403584480285645
2010-08-12,15.189709663391113
2010-08-13,15.436861991882324
2010-08-16,15.517646789550781
2010-08-17,15.698249816894531
2010-08-18,15.603200912475586
2010-08-19,15.29902458190918
2010-08-20,15.241994857788086
2010-08-23,15.203965187072754
2010-08-24,15.251498222351074
2010-08-25,15.455865859985352
2010-08-26,15.389326095581055
2010-08-27,15.536664962768555
2010-08-30,15.385808944702148
2010-08-31,15.55767822265625
2010-09-01,15.972992897033691
2010-09-02,16.12574005126953
2010-09-03,16.12574005126953
2010-09-07,15.767718315124512
2010-09-08,15.834539413452148
2010-09-09,15.719980239868164
2010-09-10,15.7868070602417
2010-09-13,16.092334747314453
2010-09-14,16.20689582824707
2010-09-15,16.273740768432617
2010-09-16,16.12574005126953
2010-09-17,16.197345733642578
2010-09-20,16.5697021484375
2010-09-21,16.288053512573242
2010-09-22,16.149612426757812
2010-09-23,15.987308502197266
2010-09-24,16.14006996154785
2010-09-27,15.99207878112793
2010-09-28,16.14484214782715
2010-09-29,16.194698333740234
2010-09-30,16.165935516357422
2010-10-01,16.285789489746094
2010-10-04,16.396045684814453
2010-10-05,16.453588485717773
2010-10-06,16.45838737487793
2010-10-07,16.40084457397461
2010-10-08,16.40564727783203
2010-10-11,16.41043472290039
2010-10-12,16.520706176757812
2010-10-13,16.616579055786133
2010-10-14,16.434406280517578
2010-10-15,16.592622756958008
2010-10-18,16.81793975830078
2010-10-19,16.717254638671875
2010-10-20,17.091209411621094
2010-10-21,17.048059463500977
2010-10-22,17.014497756958008
2010-10-25,17.014497756958008
2010-10-26,16.856292724609375
2010-10-27,16.84671401977539
2010-10-28,16.569429397583008
2010-10-29,16.50202751159668
2010-11-01,16.583873748779297
2010-11-02,16.482772827148438
2010-11-03,16.5164852142334
2010-11-04,16.911211013793945
2010-11-05,16.954538345336914
2010-11-08,16.877521514892578
2010-11-09,16.458698272705078
2010-11-10,16.420183181762695
2010-11-11,16.386497497558594
2010-11-12,16.299848556518555
2010-11-15,16.280590057373047
2010-11-16,15.948445320129395
2010-11-17,16.198753356933594
2010-11-18,16.049518585205078
2010-11-19,16.21800994873047
2010-11-22,16.295040130615234
2010-11-23,16.280590057373047
2010-11-24,16.554983139038086
2010-11-26,16.559797286987305
2010-11-29,16.585914611816406
2010-11-30,16.460222244262695
2010-12-01,16.43604278564453
2010-12-02,16.4843807220459
2010-12-03,16.445709228515625
2010-12-06,16.35869026184082
2010-12-07,16.465044021606445
2010-12-08,16.150840759277344
2010-12-09,16.058977127075195
2010-12-10,16.23784828186035
2010-12-13,16.36353874206543
2010-12-14,16.344196319580078
2010-12-15,16.029977798461914
2010-12-16,16.10248565673828
2010-12-17,16.38286590576172
2010-12-20,16.498886108398438
2010-12-21,16.61006736755371
2010-12-22,16.730926513671875
2010-12-23,16.542402267456055
2010-12-27,16.72608757019043
2010-12-28,16.75026512145996
2010-12-29,16.735754013061523
2010-12-30,16.703718185424805
2010-12-31,16.60177993774414
2011-01-03,16.78623390197754
2011-01-04,16.4512882232666
2011-01-05,16.436735153198242
2011-01-06,16.3250789642334
2011-01-07,16.412464141845703
2011-01-10,16.363916397094727
2011-01-11,16.2862491607666
2011-01-12,16.31052017211914
2011-01-13,16.349361419677734
2011-01-14,16.363916397094727
2011-01-18,16.70858383178711
2011-01-19,16.485280990600586
2011-01-20,16.35906219482422
2011-01-21,16.42217445373535
2011-01-24,16.596927642822266
2011-01-25,16.854206085205078
2011-01-26,16.897891998291016
2011-01-27,17.048376083374023
2011-01-28,16.83586311340332
2011-01-31,17.04058074951172
2011-02-01,17.099069595336914
2011-02-02,16.97234535217285
2011-02-03,17.060087203979492
2011-02-04,16.840730667114258
2011-02-07,16.977222442626953
2011-02-08,17.050331115722656
2011-02-09,16.991830825805664
2011-02-10,17.07956314086914
2011-02-11,16.962596893310547
2011-02-14,17.10881996154785
2011-02-15,16.95284652709961
2011-02-16,17.074691772460938
2011-02-17,17.211181640625
2011-02-18,17.294042587280273
2011-02-22,17.289165496826172
2011-02-23,17.181928634643555
2011-02-24,17.069822311401367
2011-02-25,17.443769454956055
2011-02-28,17.605276107788086
2011-03-01,17.208826065063477
2011-03-02,17.071781158447266
2011-03-03,17.20393943786621
2011-03-04,17.071781158447266
2011-03-07,17.09626007080078
2011-03-08,17.252878189086914
2011-03-09,16.98369026184082
2011-03-10,16.812389373779297
2011-03-11,16.90537452697754
2011-03-14,16.81726837158203
2011-03-15,16.83685302734375
2011-03-16,16.7634334564209
2011-03-17,16.9151611328125
2011-03-18,16.954307556152344
2011-03-21,17.013057708740234
2011-03-22,16.851531982421875
2011-03-23,16.748754501342773
2011-03-24,16.841739654541016
2011-03-25,16.944528579711914
2011-03-28,16.959205627441406
2011-03-29,17.017948150634766
2011-03-30,17.11870002746582
2011-03-31,17.177682876586914
2011-04-01,17.153106689453125
2011-04-04,17.221908569335938
2011-04-05,17.202255249023438
2011-04-06,17.22683334350586
2011-04-07,17.05971908569336
2011-04-08,17.025306701660156
2011-04-11,17.000743865966797
2011-04-12,17.03513526916504
2011-04-13,16.976165771484375
2011-04-14,17.1678466796875
2011-04-15,17.236650466918945
2011-04-18,17.040056228637695
2011-04-19,17.187517166137695
2011-04-20,17.344791412353516
2011-04-21,17.452917098999023
2011-04-25,17.51681137084961
2011-04-26,17.5610408782959
2011-04-27,17.703584671020508
2011-04-28,17.799795150756836
2011-04-29,17.543190002441406
2011-05-02,17.528400421142578
2011-05-03,17.548128128051758
2011-05-04,17.528400421142578
2011-05-05,17.548128128051758
2011-05-06,17.385282516479492
2011-05-09,17.439552307128906
2011-05-10,17.493844985961914
2011-05-11,17.34579849243164
2011-05-12,17.390214920043945
2011-05-13,17.261905670166016
2011-05-16,17.261905670166016
2011-05-17,17.256975173950195
2011-05-18,17.44449806213379
2011-05-19,17.47411346435547
2011-05-20,17.331003189086914
2011-05-23,17.207630157470703
2011-05-24,17.197769165039062
2011-05-25,17.148418426513672
2011-05-26,17.27178382873535
2011-05-27,17.318857192993164
2011-05-31,17.413015365600586
2011-06-01,16.95216941833496
2011-06-02,16.907560348510742
2011-06-03,16.92243766784668
2011-06-06,16.72421646118164
2011-06-07,16.82827377319336
2011-06-08,16.704397201538086
2011-06-09,16.47149658203125
2011-06-10,15.995782852172852
2011-06-13,16.030473709106445
2011-06-14,16.357526779174805
2011-06-15,16.228683471679688
2011-06-16,16.37734603881836
2011-06-17,16.590423583984375
2011-06-20,16.664762496948242
2011-06-21,16.7341251373291
2011-06-22,16.60528564453125
2011-06-23,16.327783584594727
2011-06-24,16.397171020507812
2011-06-27,16.43185043334961
2011-06-28,16.545822143554688
2011-06-29,16.757343292236328
2011-06-30,16.66775894165039
2011-07-01,16.931547164916992
2011-07-05,17.001222610473633
2011-07-06,17.264997482299805
2011-07-07,17.42426300048828
2011-07-08,17.38942527770996
2011-07-11,17.1306209564209
2011-07-12,17.175403594970703
2011-07-13,16.96140480041504
2011-07-14,16.807111740112305
2011-07-15,16.951446533203125
2011-07-18,16.827030181884766
2011-07-19,16.9564266204834
2011-07-20,17.036048889160156
2011-07-21,17.135591506958008
2011-07-22,17.19034194946289
2011-07-25,16.981304168701172
2011-07-26,16.976327896118164
2011-07-27,16.53337860107422
2011-07-28,16.330944061279297
2011-07-29,16.225963592529297
2011-08-01,16.245948791503906
2011-08-02,15.816062927246094
2011-08-03,15.77607536315918
2011-08-04,15.286199569702148
2011-08-05,15.00126838684082
2011-08-08,14.01651382446289
2011-08-09,15.666106224060059
2011-08-10,15.371175765991211
2011-08-11,16.056001663208008
2011-08-12,15.826062202453613
2011-08-15,16.450895309448242
2011-08-16,16.315942764282227
2011-08-17,16.41591453552246
2011-08-18,16.15098762512207
2011-08-19,16.01601219177246
2011-08-22,16.145984649658203
2011-08-23,16.645864486694336
2011-08-24,17.005762100219727
2011-08-25,16.655853271484375
2011-08-26,16.81582260131836
2011-08-29,17.310691833496094
2011-08-30,17.28568458557129
2011-08-31,17.33568572998047
2011-09-01,16.9868106842041
2011-09-02,16.720767974853516
2011-09-06,16.7006893157959
2011-09-07,17.303058624267578
2011-09-08,17.373334884643555
2011-09-09,16.886425018310547
2011-09-12,17.0721435546875
2011-09-13,17.252859115600586
2011-09-14,17.32814598083496
2011-09-15,17.398426055908203
2011-09-16,17.538978576660156
2011-09-19,17.318119049072266
2011-09-20,17.282983779907227
2011-09-21,16.816139221191406
2011-09-22,16.715747833251953
2011-09-23,16.856306076049805
2011-09-26,16.97677230834961
2011-09-27,17.052078247070312
2011-09-28,16.82115936279297
2011-09-29,16.9295597076416
2011-09-30,16.25398063659668
2011-10-03,15.396921157836914
2011-10-04,15.986774444580078
2011-10-05,15.810325622558594
2011-10-06,16.017032623291016
2011-10-07,15.517906188964844
2011-10-10,16.07249641418457
2011-10-11,15.669157028198242
2011-10-12,15.860746383666992
2011-10-13,15.991827964782715
2011-10-14,16.354812622070312
2011-10-17,16.14307403564453
2011-10-18,16.591768264770508
2011-10-19,16.385066986083984
2011-10-20,16.41027069091797
2011-10-21,16.75310707092285
2011-10-24,17.065683364868164
2011-10-25,16.71780776977539
2011-10-26,16.909387588500977
2011-10-27,17.166515350341797
2011-10-28,17.18929100036621
2011-10-31,16.915884017944336
2011-11-01,16.515888214111328
2011-11-02,16.804494857788086
2011-11-03,17.1082820892334
2011-11-04,16.961456298828125
2011-11-07,16.98676872253418
2011-11-08,17.1082820892334
2011-11-09,16.60703468322754
2011-11-10,16.52095603942871
2011-11-11,16.85007095336914
2011-11-14,16.73867416381836
2011-11-15,16.905763626098633
2011-11-16,16.946266174316406
2011-11-17,16.890565872192383
2011-11-18,17.07284927368164
2011-11-21,16.743732452392578
2011-11-22,16.7791805267334
2011-11-23,16.409563064575195
2011-11-25,16.45513916015625
2011-11-28,16.789304733276367
2011-11-29,16.802019119262695
2011-11-30,17.219009399414062
2011-12-01,16.980005264282227
2011-12-02,16.91390609741211
2011-12-05,16.974925994873047
2011-12-06,16.990177154541016
2011-12-07,17.229188919067383
2011-12-08,16.990177154541016
2011-12-09,17.23935890197754
2011-12-12,17.147823333740234
2011-12-13,17.020687103271484
2011-12-14,17.152915954589844
2011-12-15,17.458030700683594
2011-12-16,17.585161209106445
2011-12-19,17.269880294799805
2011-12-20,17.646190643310547
2011-12-21,17.763151168823242
2011-12-22,17.8496036529541
2011-12-23,17.925884246826172
2011-12-27,18.098798751831055
2011-12-28,17.902700424194336
2011-12-29,17.999725341796875
2011-12-30,17.851634979248047
2012-01-03,17.780149459838867
2012-01-04,17.626955032348633
2012-01-05,17.810781478881836
2012-01-06,17.764841079711914
2012-01-09,17.88228416442871
2012-01-10,18.030357360839844
2012-01-11,18.117168426513672
2012-01-12,18.076318740844727
2012-01-13,18.214181900024414
2012-01-17,18.290786743164062
2012-01-18,18.321422576904297
2012-01-19,18.27545738220215
2012-01-20,18.18354606628418
2012-01-23,18.224393844604492
2012-01-24,18.33163070678711
2012-01-25,18.53587532043457
2012-01-26,18.653331756591797
2012-01-27,18.694181442260742
2012-01-30,18.630603790283203
2012-01-31,18.66136932373047
2012-02-01,18.88694953918457
2012-02-02,18.96897315979004
2012-02-03,19.122791290283203
2012-02-06,19.025367736816406
2012-02-07,19.112533569335938
2012-02-08,19.153532028198242
2012-02-09,19.04075050354004
2012-02-10,18.94847297668457
2012-02-13,18.943334579467773
2012-02-14,18.76390838623047
2012-02-15,18.717763900756836
2012-02-16,18.804916381835938
2012-02-17,18.85618019104004
2012-02-21,18.738269805908203
2012-02-22,18.67675018310547
2012-02-23,18.93820571899414
2012-02-24,19.066370010375977
2012-02-27,18.881824493408203
2012-02-28,18.8128604888916
2012-02-29,18.98784828186035
2012-03-01,19.008434295654297
2012-03-02,18.95697021484375
2012-03-05,19.12682342529297
2012-03-06,19.03417205810547
2012-03-07,19.178281784057617
2012-03-08,18.992996215820312
2012-03-09,19.023883819580078
2012-03-12,19.255496978759766
2012-03-13,19.579790115356445
2012-03-14,19.481985092163086
2012-03-15,19.543745040893555
2012-03-16,19.52315902709961
2012-03-19,19.610654830932617
2012-03-20,19.600360870361328
2012-03-21,19.584917068481445
2012-03-22,19.538597106933594
2012-03-23,19.63640022277832
2012-03-26,19.811399459838867
2012-03-27,19.950361251831055
2012-03-28,20.032718658447266
2012-03-29,19.989320755004883
2012-03-30,20.00998878479004
2012-04-02,20.066818237304688
2012-04-03,20.118488311767578
2012-04-04,19.89116668701172
2012-04-05,19.3745059967041
2012-04-09,19.276351928710938
2012-04-10,19.074844360351562
2012-04-11,19.467504501342773
2012-04-12,19.498498916625977
2012-04-13,19.379663467407227
2012-04-16,19.65350914001465
2012-04-17,19.751663208007812
2012-04-18,19.674156188964844
2012-04-19,19.62250328063965
2012-04-20,19.958324432373047
2012-04-23,19.901500701904297
2012-04-24,20.149490356445312
2012-04-25,20.38714027404785
2012-04-26,20.36131477355957
2012-04-27,20.354063034057617
2012-04-30,20.400732040405273
2012-05-01,20.452587127685547
2012-05-02,20.36441993713379
2012-05-03,20.452587127685547
2012-05-04,20.374797821044922
2012-05-07,20.4473934173584
2012-05-08,20.452587127685547
2012-05-09,20.354063034057617
2012-05-10,20.385183334350586
2012-05-11,20.571861267089844
2012-05-14,20.333314895629883
2012-05-15,20.4992618560791
2012-05-16,20.3799991607666
2012-05-17,19.89771270751953
2012-05-18,19.71621322631836
2012-05-21,19.92365074157715
2012-05-22,20.084396362304688
2012-05-23,20.032529830932617
2012-05-24,20.084396362304688
2012-05-25,20.011796951293945
2012-05-29,20.28664207458496
2012-05-30,19.800477981567383
2012-05-31,19.951433181762695
2012-06-01,19.675552368164062
2012-06-04,19.65994644165039
2012-06-05,20.112781524658203
2012-06-06,20.70618438720703
2012-06-07,20.373037338256836
2012-06-08,20.659330368041992
2012-06-11,20.258529663085938
2012-06-12,20.534399032592773
2012-06-13,20.487567901611328
2012-06-14,20.72178840637207
2012-06-15,20.64371681213379
2012-06-18,20.935209274291992
2012-06-19,21.065332412719727
2012-06-20,21.054927825927734
2012-06-21,20.85713005065918
2012-06-22,20.87274742126465
2012-06-25,20.92999839782715
2012-06-26,21.08616828918457
2012-06-27,21.190248489379883
2012-06-28,21.538162231445312
2012-06-29,21.820249557495117
2012-07-02,21.961305618286133
2012-07-03,21.987428665161133
2012-07-05,21.903846740722656
2012-07-06,21.992643356323242
2012-07-09,21.79936981201172
2012-07-10,21.70534324645996
2012-07-11,21.788917541503906
2012-07-12,21.91429901123047
2012-07-13,22.206819534301758
2012-07-16,22.029216766357422
2012-07-17,22.09712791442871
2012-07-18,21.997861862182617
2012-07-19,21.783693313598633
2012-07-20,21.69488525390625
2012-07-23,21.76280403137207
2012-07-24,21.79936981201172
2012-07-25,21.76280403137207
2012-07-26,21.370994567871094
2012-07-27,21.56951141357422
2012-07-30,21.609350204467773
2012-07-31,21.5988712310791
2012-08-01,21.473052978515625
2012-08-02,21.609350204467773
2012-08-03,21.70897102355957
2012-08-06,21.572656631469727
2012-08-07,21.36297035217285
2012-08-08,21.420621871948242
2012-08-09,21.237150192260742
2012-08-10,21.273839950561523
2012-08-13,21.27907371520996
2012-08-14,21.32103157043457
2012-08-15,21.284317016601562
2012-08-16,21.77711296081543
2012-08-17,21.871482849121094
2012-08-20,22.00779151916504
2012-08-21,21.93963623046875
2012-08-22,21.965845108032227
2012-08-23,21.93438720703125
2012-08-24,22.201753616333008
2012-08-27,22.180789947509766
2012-08-28,22.521541595458984
2012-08-29,22.359025955200195
2012-08-30,22.238544464111328
2012-08-31,22.164892196655273
2012-09-04,22.475284576416016
2012-09-05,22.349023818969727
2012-09-06,22.20698356628418
2012-09-07,22.50685691833496
2012-09-10,22.36480140686035
2012-09-11,22.2332763671875
2012-09-12,22.10174560546875
2012-09-13,22.170154571533203
2012-09-14,22.20171546936035
2012-09-17,22.180667877197266
2012-09-18,22.001798629760742
2012-09-19,21.84922981262207
2012-09-20,21.670352935791016
2012-09-21,21.654573440551758
2012-09-24,21.786100387573242
2012-09-25,21.486202239990234
2012-09-26,21.370468139648438
2012-09-27,21.50301742553711
2012-09-28,21.59278678894043
2012-10-01,21.524141311645508
2012-10-02,21.69840431213379
2012-10-03,21.835708618164062
2012-10-04,21.80929946899414
2012-10-05,21.777603149414062
2012-10-08,21.70368766784668
2012-10-09,21.608613967895508
2012-10-10,21.719524383544922
2012-10-11,21.6719913482666
2012-10-12,21.650882720947266
2012-10-15,21.88322639465332
2012-10-16,21.825130462646484
2012-10-17,21.724815368652344
2012-10-18,21.825130462646484
2012-10-19,21.619192123413086
2012-10-22,21.619192123413086
2012-10-23,21.455476760864258
2012-10-24,21.518857955932617
2012-10-25,21.217857360839844
2012-10-26,20.916847229003906
2012-10-31,20.816659927368164
2012-11-01,20.970409393310547
2012-11-02,20.91739273071289
2012-11-05,20.82197380065918
2012-11-06,20.837881088256836
2012-11-07,20.583438873291016
2012-11-08,20.461515426635742
2012-11-09,20.35549545288086
2012-11-12,20.154056549072266
2012-11-13,20.058645248413086
2012-11-14,19.85721206665039
2012-11-15,19.878408432006836
2012-11-16,20.35549545288086
2012-11-19,20.3660945892334
2012-11-20,20.832569122314453
2012-11-21,20.880290985107422
2012-11-23,20.848478317260742
2012-11-26,20.943889617919922
2012-11-27,20.912073135375977
2012-11-28,20.837881088256836
2012-11-29,20.9342041015625
2012-11-30,21.647253036499023
2012-12-03,21.418428421020508
2012-12-04,21.46100425720215
2012-12-05,21.37586784362793
2012-12-06,21.63661766052246
2012-12-07,21.62596893310547
2012-12-10,21.583398818969727
2012-12-11,21.58872413635254
2012-12-12,21.471654891967773
2012-12-13,21.434402465820312
2012-12-14,21.476961135864258
2012-12-17,21.705793380737305
2012-12-18,21.79625129699707
2012-12-19,21.610000610351562
2012-12-20,21.75368881225586
2012-12-21,21.66320037841797
2012-12-24,21.689828872680664
2012-12-26,21.599349975585938
2012-12-27,21.578081130981445
2012-12-28,21.44027328491211
2012-12-31,21.47764778137207
2013-01-02,21.95838165283203
2013-01-03,21.894287109375
2013-01-04,22.075897216796875
2013-01-07,22.30021858215332
2013-01-08,22.396371841430664
2013-01-09,22.55128288269043
2013-01-10,22.861066818237305
2013-01-11,22.914487838745117
2013-01-14,23.085407257080078
2013-01-15,23.138830184936523
2013-01-16,23.197586059570312
2013-01-17,23.45931053161621
2013-01-18,23.523393630981445
2013-01-22,23.523393630981445
2013-01-23,23.336444854736328
2013-01-24,23.341806411743164
2013-01-25,23.224281311035156
2013-01-28,23.57682228088379
2013-01-29,23.272363662719727
2013-01-30,23.36408042907715
2013-01-31,23.42844581604004
2013-02-01,23.27825927734375
2013-02-04,23.288997650146484
2013-02-05,23.310441970825195
2013-02-06,23.310441970825195
2013-02-07,23.326534271240234
2013-02-08,23.170978546142578
2013-02-11,23.401615142822266
2013-02-12,23.868268966674805
2013-02-13,23.89507484436035
2013-02-14,23.755617141723633
2013-02-15,23.846811294555664
2013-02-19,23.975547790527344
2013-02-20,23.92725944519043
2013-02-21,23.760990142822266
2013-02-22,23.852176666259766
2013-02-25,23.793169021606445
2013-02-26,24.082807540893555
2013-02-27,24.438764572143555
2013-02-28,24.58418846130371
2013-03-01,24.654205322265625
2013-03-04,24.826526641845703
2013-03-05,25.10655975341797
2013-03-06,24.799604415893555
2013-03-07,24.778053283691406
2013-03-08,24.718822479248047
2013-03-11,24.26644515991211
2013-03-12,24.05640411376953
2013-03-13,23.93256187438965
2013-03-14,24.104877471923828
2013-03-15,24.094114303588867
2013-03-18,23.93256187438965
2013-03-19,23.72252655029297
2013-03-20,23.73869514465332
2013-03-21,23.765602111816406
2013-03-22,23.943336486816406
2013-03-25,23.80868148803711
2013-03-26,24.201818466186523
2013-03-27,24.33213996887207
2013-03-28,24.521394729614258
2013-04-01,24.640363693237305
2013-04-02,24.737668991088867
2013-04-03,24.656566619873047
2013-04-04,24.807947158813477
2013-04-05,24.889080047607422
2013-04-08,25.089128494262695
2013-04-09,25.12158966064453
2013-04-10,25.305421829223633
2013-04-11,25.792062759399414
2013-04-12,25.808286666870117
2013-04-15,25.343280792236328
2013-04-16,25.894805908203125
2013-04-17,25.75422477722168
2013-04-18,26.008350372314453
2013-04-19,26.494993209838867
2013-04-22,26.565282821655273
2013-04-23,26.73291778564453
2013-04-24,26.646394729614258
2013-04-25,26.770771026611328
2013-04-26,26.857284545898438
2013-04-29,27.32452964782715
2013-04-30,27.660995483398438
2013-05-01,27.46562957763672
2013-05-02,27.72612190246582
2013-05-03,28.1005859375
2013-05-06,28.035463333129883
2013-05-07,28.236263275146484
2013-05-08,28.48046875
2013-05-09,28.323083877563477
2013-05-10,28.33393096923828
2013-05-13,28.925474166870117
2013-05-14,28.9309139251709
2013-05-15,29.435604095458984
2013-05-16,29.310773849487305
2013-05-17,29.896881103515625
2013-05-20,29.696081161499023
2013-05-21,29.864343643188477
2013-05-22,28.44247817993164
2013-05-23,27.476478576660156
2013-05-24,26.95551109313965
2013-05-28,26.477920532226562
2013-05-29,25.73988151550293
2013-05-30,25.413555145263672
2013-05-31,24.75981903076172
2013-06-03,24.30767822265625
2013-06-04,23.653953552246094
2013-06-05,23.82282257080078
2013-06-06,24.738033294677734
2013-06-07,24.422060012817383
2013-06-10,24.171470642089844
2013-06-11,23.801036834716797
2013-06-12,23.474164962768555
2013-06-13,24.024398803710938
2013-06-14,24.47654914855957
2013-06-17,24.11699676513672
2013-06-18,24.340354919433594
2013-06-19,23.6702823638916
2013-06-20,22.346494674682617
2013-06-21,22.24299430847168
2013-06-24,22.2211971282959
2013-06-25,22.488142013549805
2013-06-26,22.78775405883789
2013-06-27,23.13355255126953
2013-06-28,22.93659782409668
2013-07-01,22.898271560668945
2013-07-02,23.653350830078125
2013-07-03,23.7244873046875
2013-07-05,23.34147834777832
2013-07-08,23.336008071899414
2013-07-09,23.702594757080078
2013-07-10,23.63145637512207
2013-07-11,24.386531829833984
2013-07-12,24.53428077697754
2013-07-15,24.72576332092285
2013-07-16,24.7367000579834
2013-07-17,24.91181182861328
2013-07-18,25.13067054748535
2013-07-19,24.802352905273438
2013-07-22,25.152557373046875
2013-07-23,25.04312515258789
2013-07-24,24.298999786376953
2013-07-25,24.271631240844727
2013-07-26,24.23881721496582
2013-07-29,24.342754364013672
2013-07-30,24.28343391418457
2013-07-31,23.84939956665039
2013-08-01,23.525259017944336
2013-08-02,23.71755027770996
2013-08-05,23.415382385253906
2013-08-06,23.404380798339844
2013-08-07,23.5582275390625
2013-08-08,23.62964630126953
2013-08-09,23.898849487304688
2013-08-12,23.6241455078125
2013-08-13,23.11321449279785
2013-08-14,22.98684310913086
2013-08-15,22.62975311279297
2013-08-16,22.030879974365234
2013-08-19,21.585887908935547
2013-08-20,22.085826873779297
2013-08-21,22.02540397644043
2013-08-22,22.118791580200195
2013-08-23,22.34954833984375
2013-08-26,22.085826873779297
2013-08-27,21.9924373626709
2013-08-28,21.745214462280273
2013-08-29,21.95053482055664
2013-08-30,21.801488876342773
2013-09-03,21.453792572021484
2013-09-04,21.691120147705078
2013-09-05,21.359947204589844
2013-09-06,21.59728240966797
2013-09-09,22.055400848388672
2013-09-10,21.807025909423828
2013-09-11,21.8291015625
2013-09-12,21.646953582763672
2013-09-13,21.63593292236328
2013-09-16,22.02228355407715
2013-09-17,21.917394638061523
