Date,SLM
2010-05-03,3.701092004776001
2010-05-04,3.533384323120117
2010-05-05,3.3801372051239014
2010-05-06,3.2211050987243652
2010-05-07,3.192190408706665
2010-05-10,3.487122058868408
2010-05-11,3.3512210845947266
2010-05-12,3.463989734649658
2010-05-13,3.5015785694122314
2010-05-14,3.4032692909240723
2010-05-17,3.371462106704712
2010-05-18,3.278935432434082
2010-05-19,3.255803108215332
2010-05-20,3.0129194259643555
2010-05-21,3.007136344909668
2010-05-24,2.9608724117279053
2010-05-25,3.0042452812194824
2010-05-26,3.1690587997436523
2010-05-27,3.3251991271972656
2010-05-28,3.2124311923980713
2010-06-01,3.143035888671875
2010-06-02,3.267368793487549
2010-06-03,3.322307825088501
2010-06-04,3.180624485015869
2010-06-07,3.0013535022735596
2010-06-08,3.1170125007629395
2010-06-09,3.180624485015869
2010-06-10,3.322307825088501
2010-06-11,3.3425486087799072
2010-06-14,3.293393135070801
2010-06-15,3.463989734649658
2010-06-16,3.432182788848877
2010-06-17,3.4726650714874268
2010-06-18,3.446641445159912
2010-06-21,3.469773530960083
2010-06-22,3.4495315551757812
2010-06-23,3.4813382625579834
2010-06-24,3.31941556930542
2010-06-25,3.3541133403778076
2010-06-28,3.383028268814087
2010-06-29,3.076531410217285
2010-06-30,3.0042452812194824
2010-07-01,2.984004020690918
2010-07-02,2.9926791191101074
2010-07-06,2.984004020690918
2010-07-07,3.145927667617798
2010-07-08,3.2211050987243652
2010-07-09,3.267368793487549
2010-07-12,3.2760443687438965
2010-07-13,3.3743534088134766
2010-07-14,3.310741424560547
2010-07-15,3.31941556930542
2010-07-16,3.1603846549987793
2010-07-19,3.2760443687438965
2010-07-20,3.371462106704712
2010-07-21,2.9897873401641846
2010-07-22,3.1112287044525146
2010-07-23,3.1603846549987793
2010-07-26,3.20375657081604
2010-07-27,3.244236707687378
2010-07-28,3.3338732719421387
2010-07-29,3.4292924404144287
2010-07-30,3.469773530960083
2010-08-02,3.550734519958496
2010-08-03,3.4263999462127686
2010-08-04,3.3859198093414307
2010-08-05,3.3974859714508057
2010-08-06,3.504469871520996
2010-08-09,3.5565171241760254
2010-08-10,3.5189273357391357
2010-08-11,3.4061598777770996
2010-08-12,3.357004165649414
2010-08-13,3.3743534088134766
2010-08-16,3.443748950958252
2010-08-17,3.446641445159912
2010-08-18,3.4119434356689453
2010-08-19,3.3165247440338135
2010-08-20,3.307849407196045
2010-08-23,3.264477252960205
2010-08-24,3.20375657081604
2010-08-25,3.218214273452759
2010-08-26,3.200864553451538
2010-08-27,3.2529125213623047
2010-08-30,3.24712872505188
2010-08-31,3.195082664489746
2010-09-01,3.313633441925049
2010-09-02,3.359895944595337
2010-09-03,3.4119434356689453
2010-09-07,3.322307825088501
2010-09-08,3.4177262783050537
2010-09-09,3.432182788848877
2010-09-10,3.4263999462127686
2010-09-13,3.504469871520996
2010-09-14,3.3309812545776367
2010-09-15,3.264477252960205
2010-09-16,3.244236707687378
2010-09-17,3.388810634613037
2010-09-20,3.4842305183410645
2010-09-21,3.5131447315216064
2010-09-22,3.4379656314849854
2010-09-23,3.469773530960083
2010-09-24,3.45820689201355
2010-09-27,3.423508644104004
2010-09-28,3.443748950958252
2010-09-29,3.4119434356689453
2010-09-30,3.339656114578247
2010-10-01,3.3165247440338135
2010-10-04,3.255803108215332
2010-10-05,3.2991750240325928
2010-10-06,3.310741424560547
2010-10-07,3.2529125213623047
2010-10-08,3.2615866661071777
2010-10-11,3.2500197887420654
2010-10-12,3.238454818725586
2010-10-13,3.2615866661071777
2010-10-14,3.2818267345428467
2010-10-15,3.244236707687378
2010-10-18,3.218214273452759
2010-10-19,3.1979737281799316
2010-10-20,3.293393135070801
2010-10-21,3.2962841987609863
2010-10-22,3.3367650508880615
2010-10-25,3.3974859714508057
2010-10-26,3.4119434356689453
2010-10-27,3.4148337841033936
2010-10-28,3.45820689201355
2010-10-29,3.4408581256866455
2010-11-01,3.435074806213379
2010-11-02,3.4148337841033936
2010-11-03,3.423508644104004
2010-11-04,3.542059898376465
2010-11-05,3.666393280029297
2010-11-08,3.6201305389404297
2010-11-09,3.568082809448242
2010-11-10,3.5825400352478027
2010-11-11,3.5189273357391357
2010-11-12,3.4148337841033936
2010-11-15,3.3917036056518555
2010-11-16,3.3338732719421387
2010-11-17,3.3309812545776367
2010-11-18,3.383028268814087
2010-11-19,3.3859198093414307
2010-11-22,3.3483307361602783
2010-11-23,3.2847177982330322
2010-11-24,3.3338732719421387
2010-11-26,3.2905020713806152
2010-11-29,3.293393135070801
2010-11-30,3.339656114578247
2010-12-01,3.466881513595581
2010-12-02,3.5189273357391357
2010-12-03,3.504469871520996
2010-12-06,3.435074806213379
2010-12-07,3.5218188762664795
2010-12-08,3.547842502593994
2010-12-09,3.570974349975586
2010-12-10,3.5565171241760254
2010-12-13,3.570974349975586
2010-12-14,3.542059898376465
2010-12-15,3.4842305183410645
2010-12-16,3.478447914123535
2010-12-17,3.487122058868408
2010-12-20,3.7068727016448975
2010-12-21,3.753138780593872
2010-12-22,3.7733774185180664
2010-12-23,3.7097651958465576
2010-12-27,3.703981876373291
2010-12-28,3.692415952682495
2010-12-29,3.631695508956909
2010-12-30,3.6085638999938965
2010-12-31,3.640371084213257
2011-01-03,3.712655544281006
2011-01-04,3.7184395790100098
2011-01-05,3.703981876373291
2011-01-06,3.8283157348632812
2011-01-07,3.91216778755188
2011-01-10,3.8572306632995605
2011-01-11,4.024935722351074
2011-01-12,4.094332218170166
2011-01-13,4.07409143447876
2011-01-14,4.129029273986816
2011-01-18,4.117462635040283
2011-01-19,3.996021032333374
2011-01-20,4.085657596588135
2011-01-21,4.071200370788574
2011-01-24,4.059634208679199
2011-01-25,4.100114822387695
2011-01-26,4.1377034187316895
2011-01-27,4.227339267730713
2011-01-28,4.163725852966309
2011-01-31,4.166615962982178
2011-02-01,4.345889091491699
2011-02-02,4.244688510894775
2011-02-03,4.221558570861816
2011-02-04,4.1724019050598145
2011-02-07,4.134812355041504
2011-02-08,4.285168647766113
2011-02-09,4.290953159332275
2011-02-10,4.3054094314575195
2011-02-11,4.337214946746826
2011-02-14,4.423958778381348
2011-02-15,4.340104579925537
2011-02-16,4.400829792022705
2011-02-17,4.380588531494141
2011-02-18,4.395046710968018
2011-02-22,4.192640781402588
2011-02-23,4.068309307098389
2011-02-24,4.201316833496094
2011-02-25,4.325650691986084
2011-02-28,4.285168647766113
2011-03-01,4.146378040313721
2011-03-02,4.1955342292785645
2011-03-03,4.322758197784424
2011-03-04,4.25625467300415
2011-03-07,4.247580528259277
2011-03-08,4.426851749420166
2011-03-09,4.386370658874512
2011-03-10,4.273601531982422
2011-03-11,4.319867134094238
2011-03-14,4.244688510894775
2011-03-15,4.117462635040283
2011-03-16,3.998912811279297
2011-03-17,4.1724019050598145
2011-03-18,4.262037754058838
2011-03-21,4.285168647766113
2011-03-22,4.288060665130615
2011-03-23,4.247580528259277
2011-03-24,4.267821311950684
2011-03-25,4.331432819366455
2011-03-28,4.371913433074951
2011-03-29,4.484681606292725
2011-03-30,4.478899002075195
2011-03-31,4.423958778381348
2011-04-01,4.380588531494141
2011-04-04,4.452873706817627
2011-04-05,4.473114013671875
2011-04-06,4.473114013671875
2011-04-07,4.484681606292725
2011-04-08,4.403719902038574
2011-04-11,4.366130828857422
2011-04-12,4.262037754058838
2011-04-13,4.25625467300415
2011-04-14,4.218664646148682
2011-04-15,4.273601531982422
2011-04-18,4.186859607696533
2011-04-19,4.259146690368652
2011-04-20,4.181075572967529
2011-04-21,4.716000080108643
2011-04-25,4.704432487487793
2011-04-26,4.762263774871826
2011-04-27,4.7651543617248535
2011-04-28,4.762263774871826
2011-04-29,4.796961307525635
2011-05-02,4.828766345977783
2011-05-03,4.820093154907227
2011-05-04,4.724675178527832
2011-05-05,4.687083721160889
2011-05-06,4.782502174377441
2011-05-09,4.779611110687256
2011-05-10,4.846114158630371
2011-05-11,4.736240863800049
2011-05-12,4.681302070617676
2011-05-13,4.588774681091309
2011-05-16,4.689977645874023
2011-05-17,4.6292548179626465
2011-05-18,4.716000080108643
2011-05-19,4.7651543617248535
2011-05-20,4.724675178527832
2011-05-23,4.623473167419434
2011-05-24,4.556968688964844
2011-05-25,4.640820503234863
2011-05-26,4.814310073852539
2011-05-27,4.869248867034912
2011-05-31,4.927077293395996
2011-06-01,4.819461345672607
2011-06-02,4.897993564605713
2011-06-03,4.740930080413818
2011-06-06,4.706027030944824
2011-06-07,4.752565383911133
2011-06-08,4.653674125671387
2011-06-09,4.627496242523193
2011-06-10,4.580959796905518
2011-06-13,4.572234153747559
2011-06-14,4.578052520751953
2011-06-15,4.563508987426758
2011-06-16,4.601320266723633
2011-06-17,4.642039775848389
2011-06-20,4.743838787078857
2011-06-21,4.8049187660217285
2011-06-22,4.770015716552734
2011-06-23,4.836913108825684
2011-06-24,4.845637798309326
2011-06-27,4.883448123931885
2011-06-28,4.932892322540283
2011-06-29,4.947436809539795
2011-06-30,4.889265060424805
2011-07-01,4.938711166381836
2011-07-05,4.944527626037598
2011-07-06,4.889265060424805
2011-07-07,4.924169540405273
2011-07-08,4.857271671295166
2011-07-11,4.732203960418701
2011-07-12,4.7176618576049805
2011-07-13,4.726389408111572
2011-07-14,4.697300434112549
2011-07-15,4.668216228485107
2011-07-18,4.633313179016113
2011-07-19,4.694394111633301
2011-07-20,4.735114097595215
2011-07-21,4.889265060424805
2011-07-22,4.860180377960205
2011-07-25,4.7176618576049805
2011-07-26,4.6711249351501465
2011-07-27,4.528606414794922
2011-07-28,4.514062881469727
2011-07-29,4.534423828125
2011-08-01,4.557692050933838
2011-08-02,4.409356594085693
2011-08-03,4.418081760406494
2011-08-04,4.182490825653076
2011-08-05,4.086507320404053
2011-08-08,3.4844377040863037
2011-08-09,3.9818003177642822
2011-08-10,3.8043792247772217
2011-08-11,4.1301350593566895
2011-08-12,4.039969444274902
2011-08-15,4.147586345672607
2011-08-16,4.002158164978027
2011-08-17,4.031245708465576
2011-08-18,3.7578418254852295
2011-08-19,3.70257830619812
2011-08-22,3.7898359298706055
2011-08-23,3.9992504119873047
2011-08-24,4.034152984619141
2011-08-25,3.9818003177642822
2011-08-26,3.9701647758483887
2011-08-29,4.031245708465576
2011-08-30,3.9527158737182617
2011-08-31,4.023035526275635
2011-09-01,3.8999710083007812
2011-09-02,3.71537446975708
2011-09-06,3.67728590965271
2011-09-07,3.9175527095794678
2011-09-08,3.8267204761505127
2011-09-09,3.7241647243499756
2011-09-12,3.8120687007904053
2011-09-13,3.861881971359253
2011-09-14,3.9644343852996826
2011-09-15,3.9644343852996826
2011-09-16,3.9497859477996826
2011-09-19,3.914623260498047
2011-09-20,3.8589508533477783
2011-09-21,3.71244478225708
2011-09-22,3.6509127616882324
2011-09-23,3.636262893676758
2011-09-26,3.71244478225708
2011-09-27,3.762255907058716
2011-09-28,3.6684932708740234
2011-09-29,3.7417469024658203
2011-09-30,3.6479828357696533
2011-10-03,3.325672149658203
2011-10-04,3.454596757888794
2011-10-05,3.574730157852173
2011-10-06,3.7710468769073486
2011-10-07,3.6802151203155518
2011-10-10,3.926342487335205
2011-10-11,3.98494553565979
2011-10-12,4.023035526275635
2011-10-13,3.9497859477996826
2011-10-14,3.9673655033111572
2011-10-17,3.8062095642089844
2011-10-18,4.005457401275635
2011-10-19,3.9058330059051514
2011-10-20,4.002526760101318
2011-10-21,4.0992207527160645
2011-10-24,4.154891014099121
2011-10-25,3.621612071990967
2011-10-26,3.788628101348877
2011-10-27,4.072849273681641
2011-10-28,3.9995956420898438
2011-10-31,4.005457401275635
2011-11-01,3.8472301959991455
2011-11-02,4.023035526275635
2011-11-03,4.131450176239014
2011-11-04,4.149033069610596
2011-11-07,4.149033069610596
2011-11-08,4.201773643493652
2011-11-09,3.9527153968811035
2011-11-10,4.0376877784729
2011-11-11,4.160751819610596
2011-11-14,4.040618419647217
2011-11-15,4.058197021484375
2011-11-16,3.9995956420898438
2011-11-17,3.8384416103363037
2011-11-18,3.8296501636505127
2011-11-21,3.6919357776641846
2011-11-22,3.66556453704834
2011-11-23,3.5219881534576416
2011-11-25,3.5131983757019043
2011-11-28,3.589380979537964
2011-11-29,3.542499542236328
2011-11-30,3.8054535388946533
2011-12-01,3.7581801414489746
2011-12-02,3.7345447540283203
2011-12-05,3.75522518157959
2011-12-06,3.888181447982788
2011-12-07,3.9443182945251465
2011-12-08,3.784771203994751
2011-12-09,3.864544630050659
2011-12-12,3.7877261638641357
2011-12-13,3.823180675506592
2011-12-14,3.8349995613098145
2011-12-15,3.923635721206665
2011-12-16,3.962045669555664
2011-12-19,3.870455741882324
2011-12-20,4.012271881103516
2011-12-21,3.9915902614593506
2011-12-22,4.041818141937256
2011-12-23,4.097952365875244
2011-12-27,4.0063629150390625
2011-12-28,3.9797732830047607
2011-12-29,4.0063629150390625
2011-12-30,3.9590892791748047
2012-01-03,4.065454006195068
2012-01-04,3.973863363265991
2012-01-05,4.044771671295166
2012-01-06,4.0713629722595215
2012-01-09,4.080227375030518
2012-01-10,4.068408012390137
2012-01-11,4.065454006195068
2012-01-12,4.047726631164551
2012-01-13,4.03000020980835
2012-01-17,4.03000020980835
2012-01-18,4.222044944763184
2012-01-19,4.298862934112549
2012-01-20,4.319543838500977
2012-01-23,4.30477237701416
2012-01-24,4.30477237701416
2012-01-25,4.319543838500977
2012-01-26,4.434770584106445
2012-01-27,4.470226287841797
2012-01-30,4.419999122619629
2012-01-31,4.417043685913086
2012-02-01,4.523407936096191
2012-02-02,4.576590061187744
2012-02-03,4.724316596984863
2012-02-06,4.6918158531188965
2012-02-07,4.674090385437012
2012-02-08,4.656363487243652
2012-02-09,4.700680732727051
2012-02-10,4.6918158531188965
2012-02-13,4.730226993560791
2012-02-14,4.747953414916992
2012-02-15,4.706589221954346
2012-02-16,4.724316596984863
2012-02-17,4.768636226654053
2012-02-21,4.807045936584473
2012-02-22,4.789318084716797
2012-02-23,4.833636283874512
2012-02-24,4.783408164978027
2012-02-27,4.795227527618408
2012-02-28,4.783408164978027
2012-02-29,4.6925950050354
2012-03-01,4.835515022277832
2012-03-02,4.796806812286377
2012-03-05,4.758098602294922
2012-03-06,4.656864166259766
2012-03-07,4.75512170791626
2012-03-08,4.811695098876953
2012-03-09,4.871246337890625
2012-03-12,4.844449043273926
2012-03-13,4.933773517608643
2012-03-14,4.793830871582031
2012-03-15,4.808716773986816
2012-03-16,4.844449043273926
2012-03-19,4.9129319190979
2012-03-20,4.903998851776123
2012-03-21,4.850404262542725
2012-03-22,4.772986888885498
2012-03-23,4.7997846603393555
2012-03-26,4.850404262542725
2012-03-27,4.770009517669678
2012-03-28,4.722370147705078
2012-03-29,4.719391345977783
2012-03-30,4.6925950050354
2012-04-02,4.70748233795166
2012-04-03,4.716413497924805
2012-04-04,4.600289344787598
2012-04-05,4.543718338012695
2012-04-09,4.505009651184082
2012-04-10,4.4216389656066895
2012-04-11,4.445457935333252
2012-04-12,4.53478479385376
2012-04-13,4.4216389656066895
2012-04-16,4.418661117553711
2012-04-17,4.484166145324707
2012-04-18,4.451412677764893
2012-04-19,4.439502716064453
2012-04-20,4.490120887756348
2012-04-23,4.442479610443115
2012-04-24,4.45736837387085
2012-04-25,4.4216389656066895
2012-04-26,4.424615383148193
2012-04-27,4.424615383148193
2012-04-30,4.415682792663574
2012-05-01,4.391861915588379
2012-05-02,4.3025360107421875
2012-05-03,4.228097438812256
2012-05-04,4.132816791534424
2012-05-07,4.144726753234863
2012-05-08,4.08815336227417
2012-05-09,4.126862049102783
2012-05-10,4.132816791534424
2012-05-11,4.079221725463867
2012-05-14,4.055403232574463
2012-05-15,4.034557819366455
2012-05-16,3.930344820022583
2012-05-17,3.858884334564209
2012-05-18,3.8380424976348877
2012-05-21,3.951185464859009
2012-05-22,3.9809632301330566
2012-05-23,3.963096857070923
2012-05-24,4.037536144256592
2012-05-25,4.040513038635254
2012-05-29,4.108997344970703
2012-05-30,4.218670845031738
2012-05-31,4.19763708114624
2012-06-01,4.1135053634643555
2012-06-04,4.143553256988525
2012-06-05,4.236698627471924
2012-06-06,4.374918460845947
2012-06-07,4.293789386749268
2012-06-08,4.365902423858643
2012-06-11,4.2637410163879395
2012-06-12,4.359894752502441
2012-06-13,4.290782928466797
2012-06-14,4.365902423858643
2012-06-15,4.510129928588867
2012-06-18,4.516139984130859
2012-06-19,4.597269058227539
2012-06-20,4.522150039672852
2012-06-21,4.450036525726318
2012-06-22,4.552198886871338
2012-06-25,4.498111724853516
2012-06-26,4.419988632202148
2012-06-27,4.56722354888916
2012-06-28,4.594266891479492
2012-06-29,4.720462322235107
2012-07-02,4.8045973777771
2012-07-03,4.813611030578613
2012-07-05,4.813611030578613
2012-07-06,4.8917341232299805
2012-07-09,4.882720947265625
2012-07-10,4.8196210861206055
2012-07-11,4.867697238922119
2012-07-12,4.810607433319092
2012-07-13,4.903754234313965
2012-07-16,4.92178201675415
2012-07-17,4.858683109283447
2012-07-18,4.8196210861206055
2012-07-19,4.56722354888916
2012-07-20,4.7144551277160645
2012-07-23,4.642340183258057
2012-07-24,4.597269058227539
2012-07-25,4.696425914764404
2012-07-26,4.798587322235107
2012-07-27,4.840653896331787
2012-07-30,4.8196210861206055
2012-07-31,4.8045973777771
2012-08-01,4.726474761962891
2012-08-02,4.669383525848389
2012-08-03,4.813611030578613
2012-08-06,4.756520748138428
2012-08-07,4.813611030578613
2012-08-08,4.822625160217285
2012-08-09,4.8045973777771
2012-08-10,4.843658924102783
2012-08-13,4.843658924102783
2012-08-14,4.825631141662598
2012-08-15,4.882720947265625
2012-08-16,4.831638336181641
2012-08-17,4.816616535186768
2012-08-20,4.798587322235107
2012-08-21,4.7174601554870605
2012-08-22,4.750511646270752
2012-08-23,4.720462322235107
2012-08-24,4.753516674041748
2012-08-27,4.723468780517578
2012-08-28,4.723468780517578
2012-08-29,4.7174601554870605
2012-08-30,4.666378021240234
2012-08-31,4.73248291015625
2012-09-04,4.753516674041748
2012-09-05,4.688400745391846
2012-09-06,4.779261112213135
2012-09-07,4.827719688415527
2012-09-10,4.830746650695801
2012-09-11,4.894351482391357
2012-09-12,4.930693626403809
2012-09-13,5.024583339691162
2012-09-14,5.082127094268799
2012-09-17,5.024583339691162
2012-09-18,5.01852560043335
2012-09-19,5.039726257324219
2012-09-20,4.985209941864014
2012-09-21,4.933722496032715
2012-09-24,4.979154109954834
2012-09-25,4.861033916473389
2012-09-26,4.767144680023193
2012-09-27,4.794403553009033
2012-09-28,4.761089324951172
2012-10-01,4.839834213256836
2012-10-02,4.90343713760376
2012-10-03,4.933722496032715
2012-10-04,5.051842212677002
2012-10-05,5.048811912536621
2012-10-08,5.079101085662842
2012-10-09,5.039726257324219
2012-10-10,5.0457844734191895
2012-10-11,5.242649555206299
2012-10-12,5.148759365081787
2012-10-15,5.179045677185059
2012-10-16,5.188131809234619
2012-10-17,5.197218418121338
2012-10-18,5.136643409729004
2012-10-19,5.030641078948975
2012-10-22,5.05487060546875
2012-10-23,5.0851569175720215
2012-10-24,5.191162109375
2012-10-25,5.312308311462402
2012-10-26,5.297164440155029
2012-10-31,5.324423313140869
2012-11-01,5.360766887664795
2012-11-02,5.354709625244141
2012-11-05,5.354709625244141
2012-11-06,5.375911235809326
2012-11-07,5.182074069976807
2012-11-08,5.1003007888793945
2012-11-09,5.103330135345459
2012-11-12,5.088185787200928
2012-11-13,5.0851569175720215
2012-11-14,5.015497207641602
2012-11-15,5.006411552429199
2012-11-16,5.070013523101807
2012-11-19,5.136643409729004
2012-11-20,5.103330135345459
2012-11-21,5.115445613861084
2012-11-23,5.1639018058776855
2012-11-26,5.070013523101807
2012-11-27,5.070013523101807
2012-11-28,5.1639018058776855
2012-11-29,5.0851569175720215
2012-11-30,5.012468338012695
2012-12-03,4.994295597076416
2012-12-04,5.039726257324219
2012-12-05,5.138905048370361
2012-12-06,5.187729835510254
2012-12-07,5.157214164733887
2012-12-10,5.2335028648376465
2012-12-11,5.2853803634643555
2012-12-12,5.212141990661621
2012-12-13,5.154163360595703
2012-12-14,5.093130111694336
2012-12-17,5.221294403076172
2012-12-18,5.25181245803833
2012-12-19,5.148058891296387
2012-12-20,5.1328020095825195
2012-12-21,5.1328020095825195
2012-12-24,5.123645782470703
2012-12-26,5.105338096618652
2012-12-27,5.117541790008545
2012-12-28,5.126697540283203
2012-12-31,5.227400302886963
2013-01-02,5.309794902801514
2013-01-03,5.29453706741333
2013-01-04,5.3403096199035645
2013-01-07,5.306743144989014
2013-01-08,5.3220014572143555
2013-01-09,5.358619213104248
2013-01-10,5.38303279876709
2013-01-11,5.300641059875488
2013-01-14,5.297587871551514
2013-01-15,5.2884321212768555
2013-01-16,5.2792768478393555
2013-01-17,5.1328020095825195
2013-01-18,5.151110649108887
2013-01-22,5.163318157196045
2013-01-23,5.178575038909912
2013-01-24,5.157214164733887
2013-01-25,5.157214164733887
2013-01-28,5.111441135406494
2013-01-29,5.151110649108887
2013-01-30,5.117541790008545
2013-01-31,5.154163360595703
2013-02-01,5.209090232849121
2013-02-04,5.187729835510254
2013-02-05,5.236555576324463
2013-02-06,5.441012859344482
2013-02-07,5.465425968170166
2013-02-08,5.6942973136901855
2013-02-11,5.602748394012451
2013-02-12,5.572232723236084
2013-02-13,5.608851432800293
2013-02-14,5.7797417640686035
2013-02-15,5.785844802856445
2013-02-19,5.8590826988220215
2013-02-20,5.83772087097168
2013-02-21,5.76753568649292
2013-02-22,5.76753568649292
2013-02-25,5.727864742279053
2013-02-26,5.697348594665527
2013-02-27,5.817324638366699
2013-02-28,5.835781574249268
2013-03-01,6.081888198852539
2013-03-04,6.0357441902160645
2013-03-05,6.0449724197387695
2013-03-06,6.023439407348633
2013-03-07,5.958835601806641
2013-03-08,5.866546630859375
2013-03-11,5.971140384674072
2013-03-12,6.072659015655518
2013-03-13,6.091118335723877
2013-03-14,6.121880054473877
2013-03-15,6.1280341148376465
2013-03-18,6.192636966705322
2013-03-19,6.109574794769287
2013-03-20,6.131110191345215
2013-03-21,6.174178600311279
2013-03-22,6.248010158538818
2013-03-25,6.186484336853027
2013-03-26,6.241855621337891
2013-03-27,6.238779544830322
2013-03-28,6.306459903717041
2013-04-01,6.180332183837891
2013-04-02,6.208016395568848
2013-04-03,6.029591083526611
2013-04-04,6.038819313049316
2013-04-05,6.091118335723877
2013-04-08,6.124958515167236
2013-04-09,6.223399639129639
2013-04-10,6.266468048095703
2013-04-11,6.39259672164917
2013-04-12,6.435665130615234
2013-04-15,6.346451759338379
2013-04-16,6.407978534698486
2013-04-17,6.266468048095703
2013-04-18,6.078812122344971
2013-04-19,6.251086711883545
2013-04-22,6.346451759338379
2013-04-23,6.275696277618408
2013-04-24,6.361833572387695
2013-04-25,6.398748874664307
2013-04-26,6.312612533569336
2013-04-29,6.315689563751221
2013-04-30,6.352604866027832
2013-05-01,6.327995300292969
2013-05-02,6.45720100402832
2013-05-03,6.447970867156982
2013-05-06,6.5033440589904785
2013-05-07,6.5679473876953125
2013-05-08,6.580253601074219
2013-05-09,6.555642127990723
2013-05-10,6.509497165679932
2013-05-13,6.475656986236572
2013-05-14,6.632550239562988
2013-05-15,6.887884616851807
2013-05-16,6.8848090171813965
2013-05-17,6.995556831359863
2013-05-20,7.032473564147949
2013-05-21,7.044776439666748
2013-05-22,7.044776439666748
2013-05-23,6.967870235443115
2013-05-24,7.010937690734863
2013-05-28,7.069387912750244
2013-05-29,7.223203182220459
2013-05-30,7.395478248596191
2013-05-31,7.303188800811768
2013-06-03,7.37086820602417
2013-06-04,7.333951473236084
2013-06-05,7.287511348724365
2013-06-06,7.352527141571045
2013-06-07,7.293705463409424
2013-06-10,7.272037982940674
2013-06-11,7.231789588928223
2013-06-12,7.22559928894043
2013-06-13,7.200834274291992
2013-06-14,7.1141510009765625
2013-06-17,7.12343692779541
2013-06-18,7.160587310791016
2013-06-19,7.092479228973389
2013-06-20,6.959360599517822
2013-06-21,6.922210216522217
2013-06-24,6.826241493225098
2013-06-25,7.095574855804443
2013-06-26,7.111054420471191
2013-06-27,7.117245674133301
2013-06-28,7.077002048492432
2013-07-01,7.1203413009643555
2013-07-02,7.117245674133301
2013-07-03,7.086287975311279
2013-07-05,7.117245674133301
2013-07-08,7.1420135498046875
2013-07-09,7.203927993774414
2013-07-10,7.197736740112305
2013-07-11,7.228695392608643
2013-07-12,7.2441725730896
2013-07-15,7.287511348724365
2013-07-16,7.247267246246338
2013-07-17,7.247267246246338
2013-07-18,7.566137790679932
2013-07-19,7.597095012664795
2013-07-22,7.69616174697876
2013-07-23,7.6744914054870605
2013-07-24,7.6032867431640625
2013-07-25,7.563040256500244
2013-07-26,7.479454517364502
2013-07-29,7.429922103881836
2013-07-30,7.593997955322266
2013-07-31,7.649723529815674
2013-08-01,7.733313083648682
2013-08-02,7.736405849456787
2013-08-05,7.758076190948486
2013-08-06,7.6652045249938965
2013-08-07,7.581615447998047
2013-08-08,7.689969062805176
2013-08-09,7.655914783477783
2013-08-12,7.6744914054870605
2013-08-13,7.739501476287842
2013-08-14,7.733313083648682
2013-08-15,7.6280517578125
2013-08-16,7.683775901794434
2013-08-19,7.584710597991943
2013-08-20,7.689969062805176
2013-08-21,7.652817726135254
2013-08-22,7.727117538452148
