Date,AEVA
2020-07-17,50.150001525878906
2020-07-20,50.75
2020-07-21,50.5
2020-07-22,50.25
2020-07-23,50.099998474121094
2020-07-24,50.099998474121094
2020-07-27,50.099998474121094
2020-07-28,50.099998474121094
2020-07-29,50.150001525878906
2020-07-30,50.099998474121094
2020-07-31,49.70000076293945
2020-08-03,49.95000076293945
2020-08-04,50.0
2020-08-05,49.75
2020-08-06,49.8650016784668
2020-08-07,49.95000076293945
2020-08-10,49.75
2020-08-11,49.75
2020-08-12,49.75
2020-08-13,50.0
2020-08-14,49.775001525878906
2020-08-17,49.650001525878906
2020-08-18,49.650001525878906
2020-08-19,49.95000076293945
2020-08-20,49.75
2020-08-21,49.75
2020-08-24,49.25
2020-08-25,49.25
2020-08-26,49.150001525878906
2020-08-27,49.150001525878906
2020-08-28,49.150001525878906
2020-08-31,49.45000076293945
2020-09-01,49.0
2020-09-02,49.0
2020-09-03,49.04999923706055
2020-09-04,49.54999923706055
2020-09-08,49.29999923706055
2020-09-09,49.29999923706055
2020-09-10,49.25
2020-09-11,49.20000076293945
2020-09-14,49.400001525878906
2020-09-15,49.29999923706055
2020-09-16,49.54999923706055
2020-09-17,49.75
2020-09-18,49.599998474121094
2020-09-21,49.75
2020-09-22,50.5
2020-09-23,49.650001525878906
2020-09-24,49.650001525878906
2020-09-25,49.5
2020-09-28,49.400001525878906
2020-09-29,49.5
2020-09-30,50.0
2020-10-01,50.125
2020-10-02,50.04999923706055
2020-10-05,50.099998474121094
2020-10-06,50.0
2020-10-07,49.724998474121094
2020-10-08,49.849998474121094
2020-10-09,49.650001525878906
2020-10-12,49.92499923706055
2020-10-13,50.224998474121094
2020-10-14,50.25
2020-10-15,50.0
2020-10-16,49.5
2020-10-19,49.5
2020-10-20,49.54999923706055
2020-10-21,49.54999923706055
2020-10-22,49.95000076293945
2020-10-23,49.5
2020-10-26,49.400001525878906
2020-10-27,49.400001525878906
2020-10-28,49.04999923706055
2020-10-29,49.505001068115234
2020-10-30,49.45000076293945
2020-11-02,50.099998474121094
2020-11-03,50.25
2020-11-04,50.400001525878906
2020-11-05,50.54999923706055
2020-11-06,50.599998474121094
2020-11-09,50.474998474121094
2020-11-10,50.650001525878906
2020-11-11,50.400001525878906
2020-11-12,50.400001525878906
2020-11-13,50.349998474121094
2020-11-16,50.400001525878906
2020-11-17,50.5
2020-11-18,50.400001525878906
2020-11-19,50.5
2020-11-20,51.25
2020-11-23,52.0
2020-11-24,52.0
2020-11-25,53.599998474121094
2020-11-27,54.349998474121094
2020-11-30,55.25
2020-12-01,55.0
2020-12-02,56.25
2020-12-03,57.20000076293945
2020-12-04,62.5
2020-12-07,71.4000015258789
2020-12-08,71.19999694824219
2020-12-09,72.1500015258789
2020-12-10,70.0
2020-12-11,69.8499984741211
2020-12-14,67.5
2020-12-15,64.80000305175781
2020-12-16,65.0
2020-12-17,65.75
2020-12-18,65.25
2020-12-21,74.5
2020-12-22,93.3499984741211
2020-12-23,90.80000305175781
2020-12-24,88.80000305175781
2020-12-28,83.75
2020-12-29,75.5999984741211
2020-12-30,77.44999694824219
2020-12-31,72.69999694824219
2021-01-04,82.0
2021-01-05,89.5
2021-01-06,89.69999694824219
2021-01-07,92.0
2021-01-08,88.80000305175781
2021-01-11,84.6500015258789
2021-01-12,84.3499984741211
2021-01-13,82.5
2021-01-14,83.9000015258789
2021-01-15,80.8499984741211
2021-01-19,85.0
2021-01-20,82.9000015258789
2021-01-21,82.75
2021-01-22,80.75
2021-01-25,78.55000305175781
2021-01-26,78.5999984741211
2021-01-27,74.25
2021-01-28,76.1500015258789
2021-01-29,73.80000305175781
2021-02-01,76.0999984741211
2021-02-02,79.1500015258789
2021-02-03,83.05000305175781
2021-02-04,83.80000305175781
2021-02-05,83.5999984741211
2021-02-08,92.4000015258789
2021-02-09,98.30000305175781
2021-02-10,100.0
2021-02-11,92.0
2021-02-12,89.80000305175781
2021-02-16,85.5
2021-02-17,84.75
2021-02-18,86.6500015258789
2021-02-19,97.5
2021-02-22,95.44999694824219
2021-02-23,80.4000015258789
2021-02-24,78.69999694824219
2021-02-25,75.19999694824219
2021-02-26,69.30000305175781
2021-03-01,76.30000305175781
2021-03-02,77.25
2021-03-03,77.5
2021-03-04,67.75
2021-03-05,62.20000076293945
2021-03-08,57.79999923706055
2021-03-09,62.75
2021-03-10,63.599998474121094
2021-03-11,66.05000305175781
2021-03-12,65.19999694824219
2021-03-15,80.80000305175781
2021-03-16,75.4000015258789
2021-03-17,70.25
2021-03-18,65.94999694824219
2021-03-19,72.8499984741211
2021-03-22,71.1500015258789
2021-03-23,69.9000015258789
2021-03-24,61.599998474121094
2021-03-25,61.79999923706055
2021-03-26,61.54999923706055
2021-03-29,59.900001525878906
2021-03-30,56.599998474121094
2021-03-31,58.0
2021-04-01,62.29999923706055
2021-04-05,62.400001525878906
2021-04-06,61.5
2021-04-07,59.900001525878906
2021-04-08,60.099998474121094
2021-04-09,58.900001525878906
2021-04-12,54.849998474121094
2021-04-13,55.04999923706055
2021-04-14,53.25
2021-04-15,47.95000076293945
2021-04-16,51.29999923706055
2021-04-19,47.900001525878906
2021-04-20,44.599998474121094
2021-04-21,46.599998474121094
2021-04-22,46.099998474121094
2021-04-23,48.29999923706055
2021-04-26,51.04999923706055
2021-04-27,49.75
2021-04-28,50.0
2021-04-29,48.900001525878906
2021-04-30,48.349998474121094
2021-05-03,48.75
2021-05-04,48.900001525878906
2021-05-05,48.29999923706055
2021-05-06,47.75
2021-05-07,47.0
2021-05-10,42.349998474121094
2021-05-11,41.45000076293945
2021-05-12,38.95000076293945
2021-05-13,35.29999923706055
2021-05-14,39.70000076293945
2021-05-17,39.650001525878906
2021-05-18,40.20000076293945
2021-05-19,38.70000076293945
2021-05-20,41.650001525878906
2021-05-21,43.5
2021-05-24,45.04999923706055
2021-05-25,44.54999923706055
2021-05-26,47.349998474121094
2021-05-27,48.0
2021-05-28,48.79999923706055
2021-06-01,52.29999923706055
2021-06-02,50.349998474121094
2021-06-03,50.95000076293945
2021-06-04,52.0
2021-06-07,54.400001525878906
2021-06-08,61.04999923706055
2021-06-09,56.54999923706055
2021-06-10,57.400001525878906
2021-06-11,55.75
2021-06-14,52.54999923706055
2021-06-15,50.70000076293945
2021-06-16,52.70000076293945
2021-06-17,54.650001525878906
2021-06-18,57.54999923706055
2021-06-21,55.400001525878906
2021-06-22,52.75
2021-06-23,54.70000076293945
2021-06-24,57.45000076293945
2021-06-25,55.0
2021-06-28,55.650001525878906
2021-06-29,53.599998474121094
2021-06-30,52.849998474121094
2021-07-01,54.349998474121094
2021-07-02,52.54999923706055
2021-07-06,51.5
2021-07-07,53.099998474121094
2021-07-08,51.79999923706055
2021-07-09,54.20000076293945
2021-07-12,56.900001525878906
2021-07-13,54.849998474121094
2021-07-14,50.099998474121094
2021-07-15,48.70000076293945
2021-07-16,48.54999923706055
2021-07-19,43.95000076293945
2021-07-20,46.20000076293945
2021-07-21,46.70000076293945
2021-07-22,44.70000076293945
2021-07-23,44.04999923706055
2021-07-26,44.849998474121094
2021-07-27,44.29999923706055
2021-07-28,45.650001525878906
2021-07-29,44.650001525878906
2021-07-30,43.79999923706055
2021-08-02,44.54999923706055
2021-08-03,42.099998474121094
2021-08-04,42.70000076293945
2021-08-05,44.599998474121094
2021-08-06,45.54999923706055
2021-08-09,46.25
2021-08-10,48.0
2021-08-11,45.400001525878906
2021-08-12,44.900001525878906
2021-08-13,42.349998474121094
2021-08-16,39.900001525878906
2021-08-17,39.20000076293945
2021-08-18,39.54999923706055
2021-08-19,37.70000076293945
2021-08-20,38.29999923706055
2021-08-23,43.5
2021-08-24,46.04999923706055
2021-08-25,48.5
2021-08-26,49.54999923706055
2021-08-27,51.79999923706055
2021-08-30,48.5
2021-08-31,49.04999923706055
2021-09-01,49.849998474121094
2021-09-02,52.0
2021-09-03,52.0
2021-09-07,52.150001525878906
2021-09-08,50.349998474121094
2021-09-09,48.79999923706055
2021-09-10,49.650001525878906
2021-09-13,47.900001525878906
2021-09-14,47.099998474121094
2021-09-15,47.5
2021-09-16,48.5
2021-09-17,47.79999923706055
2021-09-20,43.75
2021-09-21,43.900001525878906
2021-09-22,43.45000076293945
2021-09-23,43.70000076293945
2021-09-24,43.25
2021-09-27,42.849998474121094
2021-09-28,40.099998474121094
2021-09-29,39.29999923706055
2021-09-30,39.70000076293945
2021-10-01,38.95000076293945
2021-10-04,38.099998474121094
2021-10-05,38.54999923706055
2021-10-06,37.900001525878906
2021-10-07,37.79999923706055
2021-10-08,36.849998474121094
2021-10-11,36.599998474121094
2021-10-12,37.400001525878906
2021-10-13,39.20000076293945
2021-10-14,39.099998474121094
2021-10-15,38.349998474121094
2021-10-18,37.45000076293945
2021-10-19,38.650001525878906
2021-10-20,38.900001525878906
2021-10-21,39.5
2021-10-22,38.099998474121094
2021-10-25,40.45000076293945
2021-10-26,39.900001525878906
2021-10-27,38.599998474121094
2021-10-28,39.900001525878906
2021-10-29,38.79999923706055
2021-11-01,41.5
2021-11-02,40.70000076293945
2021-11-03,41.95000076293945
2021-11-04,41.29999923706055
2021-11-05,41.0
2021-11-08,43.45000076293945
2021-11-09,41.20000076293945
2021-11-10,40.400001525878906
2021-11-11,41.599998474121094
2021-11-12,43.5
2021-11-15,45.0
2021-11-16,44.5
2021-11-17,43.599998474121094
2021-11-18,41.70000076293945
2021-11-19,44.20000076293945
2021-11-22,50.5
2021-11-23,48.0
2021-11-24,49.54999923706055
2021-11-26,48.75
2021-11-29,49.849998474121094
2021-11-30,49.75
2021-12-01,49.20000076293945
2021-12-02,45.900001525878906
2021-12-03,45.400001525878906
2021-12-06,41.70000076293945
2021-12-07,47.20000076293945
2021-12-08,48.54999923706055
2021-12-09,46.599998474121094
2021-12-10,44.95000076293945
2021-12-13,44.400001525878906
2021-12-14,43.70000076293945
2021-12-15,44.75
2021-12-16,42.5
2021-12-17,41.849998474121094
2021-12-20,39.70000076293945
2021-12-21,40.54999923706055
2021-12-22,40.650001525878906
2021-12-23,41.849998474121094
2021-12-27,42.25
2021-12-28,40.75
2021-12-29,38.900001525878906
2021-12-30,39.20000076293945
2021-12-31,37.79999923706055
2022-01-03,39.650001525878906
2022-01-04,38.29999923706055
2022-01-05,34.95000076293945
2022-01-06,33.650001525878906
2022-01-07,33.349998474121094
2022-01-10,31.75
2022-01-11,32.79999923706055
2022-01-12,32.29999923706055
2022-01-13,29.299999237060547
2022-01-14,28.5
2022-01-18,26.200000762939453
2022-01-19,25.049999237060547
2022-01-20,24.899999618530273
2022-01-21,23.649999618530273
2022-01-24,24.350000381469727
2022-01-25,24.0
2022-01-26,24.100000381469727
2022-01-27,23.0
2022-01-28,23.850000381469727
2022-01-31,26.149999618530273
2022-02-01,27.200000762939453
2022-02-02,26.399999618530273
2022-02-03,25.350000381469727
2022-02-04,26.200000762939453
2022-02-07,26.600000381469727
2022-02-08,27.049999237060547
2022-02-09,28.0
2022-02-10,26.450000762939453
2022-02-11,25.649999618530273
2022-02-14,25.549999237060547
2022-02-15,26.399999618530273
2022-02-16,25.149999618530273
2022-02-17,24.100000381469727
2022-02-18,23.450000762939453
2022-02-22,22.100000381469727
2022-02-23,21.25
2022-02-24,21.350000381469727
2022-02-25,19.850000381469727
2022-02-28,21.0
2022-03-01,21.049999237060547
2022-03-02,20.350000381469727
2022-03-03,19.0
2022-03-04,17.5
2022-03-07,17.350000381469727
2022-03-08,18.049999237060547
2022-03-09,20.200000762939453
2022-03-10,20.5
2022-03-11,19.399999618530273
2022-03-14,17.950000762939453
2022-03-15,18.649999618530273
2022-03-16,20.799999237060547
2022-03-17,22.5
2022-03-18,23.049999237060547
2022-03-21,22.0
2022-03-22,22.549999237060547
2022-03-23,21.399999618530273
2022-03-24,21.899999618530273
2022-03-25,21.5
2022-03-28,21.25
2022-03-29,22.850000381469727
2022-03-30,22.25
2022-03-31,21.649999618530273
2022-04-01,20.549999237060547
2022-04-04,22.0
2022-04-05,21.0
2022-04-06,20.950000762939453
2022-04-07,20.299999237060547
2022-04-08,18.950000762939453
2022-04-11,18.600000381469727
2022-04-12,18.700000762939453
2022-04-13,19.149999618530273
2022-04-14,19.0
2022-04-18,18.049999237060547
2022-04-19,19.049999237060547
2022-04-20,17.899999618530273
2022-04-21,17.200000762939453
2022-04-22,17.149999618530273
2022-04-25,17.899999618530273
2022-04-26,17.25
2022-04-27,16.899999618530273
2022-04-28,17.149999618530273
2022-04-29,16.399999618530273
2022-05-02,17.299999237060547
2022-05-03,17.350000381469727
2022-05-04,17.700000762939453
2022-05-05,17.399999618530273
2022-05-06,15.800000190734863
2022-05-09,14.25
2022-05-10,14.350000381469727
2022-05-11,12.850000381469727
2022-05-12,13.949999809265137
2022-05-13,15.850000381469727
2022-05-16,16.0
2022-05-17,16.899999618530273
2022-05-18,15.899999618530273
2022-05-19,15.949999809265137
2022-05-20,15.800000190734863
2022-05-23,14.5
2022-05-24,13.399999618530273
2022-05-25,14.100000381469727
2022-05-26,14.600000381469727
2022-05-27,15.800000190734863
2022-05-31,16.25
2022-06-01,14.949999809265137
2022-06-02,15.449999809265137
2022-06-03,14.949999809265137
2022-06-06,15.5
2022-06-07,15.25
2022-06-08,14.800000190734863
2022-06-09,14.050000190734863
2022-06-10,14.300000190734863
2022-06-13,13.399999618530273
2022-06-14,13.699999809265137
2022-06-15,14.649999618530273
2022-06-16,13.5
2022-06-17,14.949999809265137
2022-06-21,15.899999618530273
2022-06-22,17.049999237060547
2022-06-23,17.149999618530273
2022-06-24,17.950000762939453
2022-06-27,17.100000381469727
2022-06-28,16.299999237060547
2022-06-29,15.050000190734863
2022-06-30,15.649999618530273
2022-07-01,15.399999618530273
2022-07-05,16.399999618530273
2022-07-06,16.850000381469727
2022-07-07,17.950000762939453
2022-07-08,18.299999237060547
2022-07-11,16.700000762939453
2022-07-12,16.350000381469727
2022-07-13,16.200000762939453
2022-07-14,16.200000762939453
2022-07-15,16.25
2022-07-18,15.050000190734863
2022-07-19,17.0
2022-07-20,18.850000381469727
2022-07-21,19.049999237060547
2022-07-22,17.600000381469727
2022-07-25,16.549999237060547
2022-07-26,15.399999618530273
2022-07-27,16.299999237060547
2022-07-28,17.299999237060547
2022-07-29,17.649999618530273
2022-08-01,19.299999237060547
2022-08-02,20.649999618530273
2022-08-03,21.600000381469727
2022-08-04,20.5
2022-08-05,23.0
2022-08-08,22.299999237060547
2022-08-09,20.549999237060547
2022-08-10,21.350000381469727
2022-08-11,19.950000762939453
2022-08-12,20.149999618530273
2022-08-15,20.450000762939453
2022-08-16,19.399999618530273
2022-08-17,16.799999237060547
2022-08-18,17.149999618530273
2022-08-19,15.600000381469727
2022-08-22,15.100000381469727
2022-08-23,15.0
2022-08-24,15.0
2022-08-25,14.800000190734863
2022-08-26,13.75
2022-08-29,14.350000381469727
2022-08-30,14.699999809265137
2022-08-31,15.399999618530273
2022-09-01,13.899999618530273
2022-09-02,13.75
2022-09-06,14.100000381469727
2022-09-07,14.149999618530273
2022-09-08,13.550000190734863
2022-09-09,14.5
2022-09-12,14.5
2022-09-13,13.699999809265137
2022-09-14,13.649999618530273
2022-09-15,13.550000190734863
2022-09-16,12.899999618530273
2022-09-19,12.25
2022-09-20,11.550000190734863
2022-09-21,11.0
2022-09-22,10.350000381469727
2022-09-23,10.149999618530273
2022-09-26,9.600000381469727
2022-09-27,10.0
2022-09-28,10.5
2022-09-29,9.600000381469727
2022-09-30,9.350000381469727
2022-10-03,10.100000381469727
2022-10-04,10.949999809265137
2022-10-05,10.550000190734863
2022-10-06,10.850000381469727
2022-10-07,10.300000190734863
2022-10-10,9.800000190734863
2022-10-11,9.75
2022-10-12,9.550000190734863
2022-10-13,9.800000190734863
2022-10-14,9.25
2022-10-17,10.199999809265137
2022-10-18,10.149999618530273
2022-10-19,9.550000190734863
2022-10-20,9.699999809265137
2022-10-21,9.949999809265137
2022-10-24,9.399999618530273
2022-10-25,10.600000381469727
2022-10-26,10.149999618530273
2022-10-27,9.899999618530273
2022-10-28,9.800000190734863
2022-10-31,10.0
2022-11-01,9.449999809265137
2022-11-02,8.850000381469727
2022-11-03,8.850000381469727
2022-11-04,9.0
2022-11-07,9.300000190734863
2022-11-08,9.0
2022-11-09,8.050000190734863
2022-11-10,9.0
2022-11-11,10.100000381469727
2022-11-14,10.100000381469727
2022-11-15,11.399999618530273
2022-11-16,9.550000190734863
2022-11-17,9.050000190734863
2022-11-18,8.600000381469727
2022-11-21,8.149999618530273
2022-11-22,7.900000095367432
2022-11-23,8.100000381469727
2022-11-25,7.849999904632568
2022-11-28,7.449999809265137
2022-11-29,8.300000190734863
2022-11-30,8.399999618530273
2022-12-01,8.449999809265137
2022-12-02,8.800000190734863
2022-12-05,8.800000190734863
2022-12-06,7.949999809265137
2022-12-07,7.5
2022-12-08,7.650000095367432
2022-12-09,7.650000095367432
2022-12-12,7.800000190734863
2022-12-13,7.699999809265137
2022-12-14,7.699999809265137
2022-12-15,7.650000095367432
2022-12-16,7.400000095367432
2022-12-19,7.099999904632568
2022-12-20,7.099999904632568
2022-12-21,7.0
2022-12-22,6.550000190734863
2022-12-23,6.349999904632568
2022-12-27,6.099999904632568
2022-12-28,6.199999809265137
2022-12-29,6.699999809265137
2022-12-30,6.800000190734863
2023-01-03,6.400000095367432
2023-01-04,6.400000095367432
2023-01-05,5.949999809265137
2023-01-06,6.349999904632568
2023-01-09,6.900000095367432
2023-01-10,7.25
2023-01-11,7.650000095367432
2023-01-12,8.350000381469727
2023-01-13,8.449999809265137
2023-01-17,8.550000190734863
2023-01-18,8.449999809265137
2023-01-19,7.949999809265137
2023-01-20,8.25
2023-01-23,8.600000381469727
2023-01-24,8.0
2023-01-25,8.300000190734863
2023-01-26,8.350000381469727
2023-01-27,8.5
2023-01-30,8.050000190734863
2023-01-31,8.449999809265137
2023-02-01,9.550000190734863
2023-02-02,10.0
2023-02-03,9.550000190734863
2023-02-06,9.699999809265137
2023-02-07,9.649999618530273
2023-02-08,9.550000190734863
2023-02-09,8.649999618530273
2023-02-10,8.699999809265137
2023-02-13,8.25
2023-02-14,8.399999618530273
2023-02-15,9.050000190734863
2023-02-16,8.550000190734863
2023-02-17,8.649999618530273
2023-02-21,8.350000381469727
2023-02-22,8.449999809265137
2023-02-23,8.199999809265137
2023-02-24,7.949999809265137
2023-02-27,8.199999809265137
2023-02-28,8.949999809265137
2023-03-01,8.899999618530273
2023-03-02,8.75
2023-03-03,9.600000381469727
2023-03-06,8.800000190734863
2023-03-07,8.100000381469727
2023-03-08,8.5
2023-03-09,8.100000381469727
2023-03-10,7.900000095367432
2023-03-13,8.5
2023-03-14,8.300000190734863
2023-03-15,8.100000381469727
2023-03-16,8.149999618530273
2023-03-17,8.199999809265137
2023-03-20,7.349999904632568
2023-03-21,7.699999809265137
2023-03-22,7.050000190734863
2023-03-23,7.099999904632568
2023-03-24,5.900000095367432
2023-03-27,5.650000095367432
2023-03-28,5.699999809265137
2023-03-29,5.699999809265137
2023-03-30,5.599999904632568
2023-03-31,5.949999809265137
2023-04-03,5.800000190734863
2023-04-04,5.400000095367432
2023-04-05,5.099999904632568
2023-04-06,5.199999809265137
2023-04-10,5.099999904632568
2023-04-11,5.099999904632568
2023-04-12,4.599999904632568
2023-04-13,5.650000095367432
2023-04-14,5.25
2023-04-17,5.400000095367432
2023-04-18,5.300000190734863
2023-04-19,5.099999904632568
2023-04-20,4.949999809265137
2023-04-21,5.099999904632568
2023-04-24,4.739999771118164
2023-04-25,4.625
2023-04-26,4.864999771118164
2023-04-27,5.099999904632568
2023-04-28,4.960000038146973
2023-05-01,4.710000038146973
2023-05-02,4.514999866485596
2023-05-03,5.050000190734863
2023-05-04,5.099999904632568
2023-05-05,5.400000095367432
2023-05-08,6.099999904632568
2023-05-09,5.75
2023-05-10,5.5
2023-05-11,5.199999809265137
2023-05-12,4.889999866485596
2023-05-15,5.5
2023-05-16,5.099999904632568
2023-05-17,5.449999809265137
2023-05-18,5.5
2023-05-19,4.849999904632568
2023-05-22,5.449999809265137
2023-05-23,5.550000190734863
2023-05-24,5.349999904632568
2023-05-25,5.5
2023-05-26,5.75
2023-05-30,6.199999809265137
2023-05-31,6.0
2023-06-01,6.550000190734863
2023-06-02,7.050000190734863
2023-06-05,6.699999809265137
2023-06-06,7.150000095367432
2023-06-07,7.0
2023-06-08,6.949999809265137
2023-06-09,6.949999809265137
2023-06-12,6.900000095367432
2023-06-13,7.349999904632568
2023-06-14,6.949999809265137
2023-06-15,7.400000095367432
2023-06-16,6.599999904632568
2023-06-20,6.25
2023-06-21,5.900000095367432
2023-06-22,5.699999809265137
2023-06-23,5.900000095367432
2023-06-26,6.050000190734863
2023-06-27,6.099999904632568
2023-06-28,5.900000095367432
2023-06-29,6.349999904632568
2023-06-30,6.25
2023-07-03,5.949999809265137
2023-07-05,5.75
2023-07-06,5.800000190734863
2023-07-07,6.099999904632568
2023-07-10,6.650000095367432
2023-07-11,6.849999904632568
2023-07-12,6.75
2023-07-13,6.900000095367432
2023-07-14,6.449999809265137
2023-07-17,6.650000095367432
2023-07-18,6.75
2023-07-19,6.449999809265137
2023-07-20,6.099999904632568
2023-07-21,6.300000190734863
2023-07-24,6.300000190734863
2023-07-25,6.0
2023-07-26,6.199999809265137
2023-07-27,5.900000095367432
2023-07-28,6.099999904632568
2023-07-31,6.25
2023-08-01,6.199999809265137
2023-08-02,5.800000190734863
2023-08-03,5.599999904632568
2023-08-04,5.800000190734863
2023-08-07,5.699999809265137
2023-08-08,5.5
2023-08-09,5.050000190734863
2023-08-10,5.25
2023-08-11,5.400000095367432
2023-08-14,5.099999904632568
2023-08-15,5.099999904632568
2023-08-16,5.349999904632568
2023-08-17,5.099999904632568
2023-08-18,5.099999904632568
2023-08-21,4.940000057220459
2023-08-22,4.945000171661377
2023-08-23,5.199999809265137
2023-08-24,4.96999979019165
2023-08-25,4.989999771118164
2023-08-28,5.050000190734863
2023-08-29,5.150000095367432
2023-08-30,5.099999904632568
2023-08-31,4.715000152587891
2023-09-01,4.949999809265137
2023-09-05,5.400000095367432
2023-09-06,5.099999904632568
2023-09-07,4.775000095367432
2023-09-08,4.684999942779541
2023-09-11,4.599999904632568
2023-09-12,4.630000114440918
2023-09-13,4.400000095367432
2023-09-14,4.46999979019165
2023-09-15,4.264999866485596
2023-09-18,4.255000114440918
2023-09-19,4.164999961853027
2023-09-20,3.9749999046325684
2023-09-21,3.8550000190734863
2023-09-22,3.7899999618530273
2023-09-25,3.625
2023-09-26,3.5850000381469727
2023-09-27,3.694999933242798
2023-09-28,3.7899999618530273
2023-09-29,3.825000047683716
2023-10-02,3.619999885559082
2023-10-03,3.3499999046325684
2023-10-04,3.6500000953674316
2023-10-05,3.450000047683716
2023-10-06,3.6500000953674316
2023-10-09,3.5999999046325684
2023-10-10,3.7750000953674316
2023-10-11,3.8299999237060547
2023-10-12,3.634999990463257
2023-10-13,3.5999999046325684
2023-10-16,3.619999885559082
2023-10-17,3.7200000286102295
2023-10-18,3.4049999713897705
2023-10-19,3.1549999713897705
2023-10-20,3.0950000286102295
2023-10-23,2.884999990463257
2023-10-24,2.880000114440918
2023-10-25,2.700000047683716
2023-10-26,2.740000009536743
2023-10-27,2.575000047683716
2023-10-30,2.490000009536743
2023-10-31,2.490000009536743
2023-11-01,2.380000114440918
2023-11-02,2.740000009536743
2023-11-03,3.0799999237060547
2023-11-06,3.1600000858306885
2023-11-07,3.2149999141693115
2023-11-08,3.299999952316284
2023-11-09,2.9649999141693115
2023-11-10,2.9049999713897705
2023-11-13,2.9800000190734863
2023-11-14,2.8949999809265137
2023-11-15,2.9600000381469727
2023-11-16,2.700000047683716
2023-11-17,2.740000009536743
2023-11-20,2.799999952316284
2023-11-21,2.700000047683716
2023-11-22,2.5299999713897705
2023-11-24,2.6549999713897705
2023-11-27,2.5
2023-11-28,2.555000066757202
2023-11-29,2.7149999141693115
2023-11-30,2.7950000762939453
2023-12-01,2.819999933242798
2023-12-04,2.7950000762939453
2023-12-05,2.75
2023-12-06,2.809999942779541
2023-12-07,2.7850000858306885
2023-12-08,2.865000009536743
2023-12-11,2.9049999713897705
2023-12-12,3.434999942779541
2023-12-13,3.7200000286102295
2023-12-14,3.950000047683716
2023-12-15,3.9100000858306885
2023-12-18,3.694999933242798
2023-12-19,3.759999990463257
2023-12-20,3.569999933242798
2023-12-21,3.630000114440918
2023-12-22,4.264999866485596
2023-12-26,4.489999771118164
2023-12-27,4.074999809265137
2023-12-28,4.139999866485596
2023-12-29,3.7899999618530273
2024-01-02,3.6500000953674316
2024-01-03,5.050000190734863
2024-01-04,5.0
2024-01-05,5.599999904632568
2024-01-08,5.849999904632568
2024-01-09,5.0
2024-01-10,5.5
2024-01-11,5.800000190734863
2024-01-12,5.650000095367432
2024-01-16,5.050000190734863
2024-01-17,4.699999809265137
2024-01-18,4.650000095367432
2024-01-19,4.625
2024-01-22,4.675000190734863
2024-01-23,4.71999979019165
2024-01-24,4.414999961853027
2024-01-25,4.460000038146973
2024-01-26,4.275000095367432
2024-01-29,4.324999809265137
2024-01-30,4.090000152587891
2024-01-31,4.260000228881836
2024-02-01,4.135000228881836
