Date,PRME
2023-05-24,13.25
2023-05-25,13.520000457763672
2023-05-26,13.670000076293945
2023-05-30,13.829999923706055
2023-05-31,13.720000267028809
2023-06-01,14.760000228881836
2023-06-02,16.110000610351562
2023-06-05,16.729999542236328
2023-06-06,17.049999237060547
2023-06-07,16.790000915527344
2023-06-08,15.010000228881836
2023-06-09,14.489999771118164
2023-06-12,14.710000038146973
2023-06-13,14.779999732971191
2023-06-14,14.829999923706055
2023-06-15,15.010000228881836
2023-06-16,14.90999984741211
2023-06-20,15.199999809265137
2023-06-21,15.0600004196167
2023-06-22,14.960000038146973
2023-06-23,15.0
2023-06-26,14.640000343322754
2023-06-27,14.75
2023-06-28,15.020000457763672
2023-06-29,14.850000381469727
2023-06-30,14.649999618530273
2023-07-03,14.5
2023-07-05,14.770000457763672
2023-07-06,13.739999771118164
2023-07-07,14.489999771118164
2023-07-10,14.90999984741211
2023-07-11,14.5600004196167
2023-07-12,14.739999771118164
2023-07-13,14.619999885559082
2023-07-14,14.949999809265137
2023-07-17,14.989999771118164
2023-07-18,14.600000381469727
2023-07-19,14.989999771118164
2023-07-20,14.979999542236328
2023-07-21,15.010000228881836
2023-07-24,14.5600004196167
2023-07-25,14.640000343322754
2023-07-26,14.100000381469727
2023-07-27,14.289999961853027
2023-07-28,14.84000015258789
2023-07-31,15.069999694824219
2023-08-01,14.84000015258789
2023-08-02,14.029999732971191
2023-08-03,13.75
2023-08-04,13.739999771118164
2023-08-07,12.550000190734863
2023-08-08,12.710000038146973
2023-08-09,12.720000267028809
2023-08-10,12.130000114440918
2023-08-11,11.6899995803833
2023-08-14,12.229999542236328
2023-08-15,11.949999809265137
2023-08-16,11.630000114440918
2023-08-17,11.84000015258789
2023-08-18,11.930000305175781
2023-08-21,12.170000076293945
2023-08-22,12.8100004196167
2023-08-23,12.829999923706055
2023-08-24,12.720000267028809
2023-08-25,12.789999961853027
2023-08-28,13.149999618530273
2023-08-29,13.350000381469727
2023-08-30,13.1899995803833
2023-08-31,13.239999771118164
2023-09-01,12.779999732971191
2023-09-05,12.0
2023-09-06,11.90999984741211
2023-09-07,12.324999809265137
2023-09-08,11.359999656677246
2023-09-11,12.710000038146973
2023-09-12,12.949999809265137
2023-09-13,12.619999885559082
2023-09-14,12.640000343322754
2023-09-15,12.34000015258789
2023-09-18,11.899999618530273
2023-09-19,12.050000190734863
2023-09-20,11.680000305175781
2023-09-21,11.220000267028809
2023-09-22,11.079999923706055
2023-09-25,10.569999694824219
2023-09-26,10.25
2023-09-27,9.539999961853027
2023-09-28,9.5
2023-09-29,9.539999961853027
2023-10-02,8.739999771118164
2023-10-03,9.09000015258789
2023-10-04,8.699999809265137
2023-10-05,8.890000343322754
2023-10-06,8.880000114440918
2023-10-09,8.710000038146973
2023-10-10,8.430000305175781
2023-10-11,7.349999904632568
2023-10-12,6.650000095367432
2023-10-13,7.110000133514404
2023-10-16,7.0
2023-10-17,7.699999809265137
2023-10-18,7.53000020980835
2023-10-19,7.380000114440918
2023-10-20,7.139999866485596
2023-10-23,6.989999771118164
2023-10-24,6.849999904632568
2023-10-25,6.125
2023-10-26,5.985000133514404
2023-10-27,5.590000152587891
2023-10-30,5.820000171661377
2023-10-31,6.489999771118164
2023-11-01,6.420000076293945
2023-11-02,6.630000114440918
2023-11-03,7.800000190734863
2023-11-06,7.760000228881836
2023-11-07,8.3100004196167
2023-11-08,7.5
2023-11-09,6.84499979019165
2023-11-10,6.804999828338623
2023-11-13,6.664999961853027
2023-11-14,7.070000171661377
2023-11-15,6.519999980926514
2023-11-16,6.150000095367432
2023-11-17,6.599999904632568
2023-11-20,6.949999809265137
2023-11-21,6.840000152587891
2023-11-22,7.210000038146973
2023-11-24,7.260000228881836
2023-11-27,7.03000020980835
2023-11-28,7.059999942779541
2023-11-29,7.170000076293945
2023-11-30,7.260000228881836
2023-12-01,8.0600004196167
2023-12-04,8.069999694824219
2023-12-05,7.849999904632568
2023-12-06,8.390000343322754
2023-12-07,8.5600004196167
2023-12-08,8.5
2023-12-11,8.149999618530273
2023-12-12,7.570000171661377
2023-12-13,8.800000190734863
2023-12-14,9.270000457763672
2023-12-15,8.829999923706055
2023-12-18,8.90999984741211
2023-12-19,9.510000228881836
2023-12-20,8.850000381469727
2023-12-21,8.760000228881836
2023-12-22,9.220000267028809
2023-12-26,9.199999809265137
2023-12-27,9.40999984741211
2023-12-28,9.550000190734863
2023-12-29,8.859999656677246
2024-01-02,8.760000228881836
2024-01-03,8.869999885559082
2024-01-04,9.010000228881836
2024-01-05,8.979999542236328
2024-01-08,9.050000190734863
2024-01-09,9.010000228881836
2024-01-10,8.680000305175781
2024-01-11,8.149999618530273
2024-01-12,7.989999771118164
2024-01-16,7.010000228881836
2024-01-17,6.800000190734863
2024-01-18,6.389999866485596
2024-01-19,6.5
2024-01-22,6.699999809265137
2024-01-23,6.610000133514404
2024-01-24,6.519999980926514
2024-01-25,6.679999828338623
2024-01-26,6.53000020980835
2024-01-29,7.489999771118164
2024-01-30,6.789999961853027
2024-01-31,6.349999904632568
2024-02-01,6.710000038146973
2024-02-02,6.610000133514404
2024-02-05,6.46999979019165
2024-02-06,6.789999961853027
2024-02-07,6.5
2024-02-08,6.730000019073486
2024-02-09,6.739999771118164
2024-02-12,7.289999961853027
2024-02-13,6.619999885559082
2024-02-14,6.864999771118164
2024-02-15,7.800000190734863
2024-02-16,8.460000038146973
2024-02-20,8.029999732971191
2024-02-21,8.489999771118164
2024-02-22,8.449999809265137
2024-02-23,8.319999694824219
2024-02-26,8.65999984741211
2024-02-27,9.390000343322754
2024-02-28,9.180000305175781
2024-02-29,8.630000114440918
2024-03-01,8.739999771118164
2024-03-04,8.770000457763672
2024-03-05,8.0649995803833
2024-03-06,8.420000076293945
2024-03-07,8.140000343322754
2024-03-08,8.079999923706055
2024-03-11,8.029999732971191
2024-03-12,7.710000038146973
2024-03-13,7.929999828338623
2024-03-14,6.885000228881836
2024-03-15,7.159999847412109
2024-03-18,7.019999980926514
2024-03-19,7.110000133514404
2024-03-20,7.369999885559082
2024-03-21,7.340000152587891
2024-03-22,6.929999828338623
2024-03-25,6.869999885559082
2024-03-26,6.659999847412109
2024-03-27,6.760000228881836
2024-03-28,7.0
2024-04-01,6.760000228881836
2024-04-02,6.320000171661377
2024-04-03,5.800000190734863
2024-04-04,5.789999961853027
2024-04-05,5.75
2024-04-08,6.099999904632568
2024-04-09,6.179999828338623
2024-04-10,5.889999866485596
2024-04-11,5.809999942779541
2024-04-12,5.730000019073486
2024-04-15,5.440000057220459
2024-04-16,5.269999980926514
2024-04-17,4.929999828338623
2024-04-18,4.590000152587891
2024-04-19,4.510000228881836
2024-04-22,4.78000020980835
2024-04-23,4.800000190734863
2024-04-24,4.699999809265137
2024-04-25,4.300000190734863
2024-04-26,4.425000190734863
2024-04-29,4.860000133514404
2024-04-30,4.920000076293945
2024-05-01,5.269999980926514
2024-05-02,5.610000133514404
2024-05-03,5.590000152587891
2024-05-06,5.400000095367432
2024-05-07,5.570000171661377
2024-05-08,5.360000133514404
2024-05-09,5.71999979019165
2024-05-10,5.610000133514404
2024-05-13,6.420000076293945
2024-05-14,6.659999847412109
2024-05-15,6.760000228881836
2024-05-16,7.039999961853027
2024-05-17,7.079999923706055
2024-05-20,7.53000020980835
2024-05-21,8.029999732971191
2024-05-22,7.449999809265137
2024-05-23,6.940000057220459
2024-05-24,6.925000190734863
2024-05-28,6.5
2024-05-29,6.539999961853027
2024-05-30,6.5
2024-05-31,6.480000019073486
2024-06-03,6.550000190734863
2024-06-04,6.449999809265137
2024-06-05,6.579999923706055
2024-06-06,6.889999866485596
2024-06-07,6.570000171661377
2024-06-10,7.679999828338623
2024-06-11,7.420000076293945
2024-06-12,7.679999828338623
2024-06-13,7.900000095367432
2024-06-14,7.110000133514404
2024-06-17,6.349999904632568
2024-06-18,6.28000020980835
2024-06-20,6.150000095367432
2024-06-21,5.989999771118164
2024-06-24,6.239999771118164
2024-06-25,5.889999866485596
2024-06-26,5.074999809265137
2024-06-27,5.329999923706055
2024-06-28,5.139999866485596
2024-07-01,5.480000019073486
2024-07-02,5.28000020980835
2024-07-03,5.340000152587891
2024-07-05,5.239999771118164
2024-07-08,5.489999771118164
2024-07-09,5.619999885559082
2024-07-10,5.550000190734863
2024-07-11,6.0
2024-07-12,5.710000038146973
2024-07-15,5.78000020980835
2024-07-16,6.699999809265137
2024-07-17,6.289999961853027
2024-07-18,5.570000171661377
2024-07-19,5.304999828338623
2024-07-22,5.420000076293945
2024-07-23,5.789999961853027
2024-07-24,5.489999771118164
2024-07-25,5.650000095367432
2024-07-26,5.610000133514404
2024-07-29,5.570000171661377
2024-07-30,5.429999828338623
2024-07-31,5.610000133514404
2024-08-01,5.190000057220459
2024-08-02,4.900000095367432
2024-08-05,4.5
2024-08-06,4.519999980926514
2024-08-07,4.400000095367432
2024-08-08,4.389999866485596
2024-08-09,4.195000171661377
2024-08-12,4.125
2024-08-13,4.289999961853027
2024-08-14,4.110000133514404
2024-08-15,4.389999866485596
2024-08-16,4.239999771118164
2024-08-19,4.53000020980835
2024-08-20,4.369999885559082
2024-08-21,4.400000095367432
2024-08-22,4.139999866485596
2024-08-23,4.420000076293945
2024-08-26,4.510000228881836
2024-08-27,4.309999942779541
2024-08-28,4.21999979019165
2024-08-29,4.309999942779541
2024-08-30,4.28000020980835
2024-09-03,3.859999895095825
2024-09-04,3.8550000190734863
2024-09-05,3.75
2024-09-06,3.549999952316284
2024-09-09,3.680000066757202
2024-09-10,4.0
2024-09-11,4.090000152587891
2024-09-12,4.050000190734863
2024-09-13,4.090000152587891
2024-09-16,3.740000009536743
2024-09-17,4.0
2024-09-18,3.9800000190734863
2024-09-19,3.9100000858306885
2024-09-20,3.8299999237060547
2024-09-23,3.5999999046325684
2024-09-24,3.5
2024-09-25,3.4100000858306885
2024-09-26,3.559999942779541
2024-09-27,3.4600000381469727
2024-09-30,3.869999885559082
2024-10-01,3.450000047683716
2024-10-02,3.430000066757202
2024-10-03,3.4100000858306885
2024-10-04,3.509999990463257
2024-10-07,3.6500000953674316
2024-10-08,3.7799999713897705
2024-10-09,3.559999942779541
2024-10-10,3.5799999237060547
2024-10-11,3.640000104904175
2024-10-14,3.7300000190734863
2024-10-15,3.7699999809265137
2024-10-16,3.9600000381469727
2024-10-17,3.799999952316284
2024-10-18,4.380000114440918
2024-10-21,4.369999885559082
2024-10-22,4.460000038146973
2024-10-23,3.990000009536743
2024-10-24,4.199999809265137
2024-10-25,4.03000020980835
2024-10-28,4.210000038146973
2024-10-29,4.079999923706055
2024-10-30,4.070000171661377
2024-10-31,3.880000114440918
2024-11-01,4.03000020980835
2024-11-04,3.9600000381469727
2024-11-05,4.179999828338623
2024-11-06,4.099999904632568
2024-11-07,4.099999904632568
2024-11-08,4.099999904632568
2024-11-11,4.389999866485596
2024-11-12,4.320000171661377
2024-11-13,3.9600000381469727
2024-11-14,3.5950000286102295
2024-11-15,3.3450000286102295
2024-11-18,3.180000066757202
2024-11-19,3.1700000762939453
2024-11-20,2.990000009536743
2024-11-21,2.9700000286102295
2024-11-22,3.200000047683716
2024-11-25,3.3299999237060547
2024-11-26,3.3399999141693115
2024-11-27,3.299999952316284
2024-11-29,3.2899999618530273
2024-12-02,3.450000047683716
2024-12-03,3.130000114440918
2024-12-04,3.190000057220459
2024-12-05,2.9700000286102295
2024-12-06,3.2699999809265137
2024-12-09,3.2200000286102295
2024-12-10,3.2200000286102295
2024-12-11,3.1600000858306885
2024-12-12,3.009999990463257
2024-12-13,2.880000114440918
2024-12-16,3.0
2024-12-17,2.9100000858306885
2024-12-18,2.640000104904175
2024-12-19,2.7899999618530273
2024-12-20,2.9000000953674316
2024-12-23,2.809999942779541
2024-12-24,2.759999990463257
2024-12-26,2.940000057220459
2024-12-27,2.9000000953674316
2024-12-30,2.7799999713897705
2024-12-31,2.9200000762939453
2025-01-02,2.990000009536743
2025-01-03,3.3499999046325684
2025-01-06,3.2699999809265137
2025-01-07,3.2799999713897705
2025-01-08,3.1500000953674316
2025-01-10,2.940000057220459
2025-01-13,2.7699999809265137
2025-01-14,2.700000047683716
2025-01-15,2.859999895095825
2025-01-16,2.869999885559082
2025-01-17,2.890000104904175
2025-01-21,2.9100000858306885
2025-01-22,3.180000066757202
2025-01-23,3.259999990463257
2025-01-24,3.1500000953674316
2025-01-27,3.0299999713897705
2025-01-28,2.8299999237060547
2025-01-29,2.75
2025-01-30,2.8299999237060547
2025-01-31,2.799999952316284
2025-02-03,2.6500000953674316
2025-02-04,2.5899999141693115
2025-02-05,2.680000066757202
2025-02-06,2.5199999809265137
2025-02-07,2.4700000286102295
2025-02-10,2.4200000762939453
2025-02-11,2.2799999713897705
2025-02-12,2.549999952316284
2025-02-13,2.5950000286102295
2025-02-14,2.8399999141693115
2025-02-18,2.990000009536743
2025-02-19,3.2850000858306885
2025-02-20,3.130000114440918
2025-02-21,2.9649999141693115
2025-02-24,2.9000000953674316
2025-02-25,2.6500000953674316
2025-02-26,2.5399999618530273
2025-02-27,2.4200000762939453
2025-02-28,2.5199999809265137
2025-03-03,2.234999895095825
2025-03-04,2.2049999237060547
2025-03-05,2.309999942779541
2025-03-06,2.299999952316284
2025-03-07,2.4000000953674316
2025-03-10,2.0799999237060547
2025-03-11,1.899999976158142
2025-03-12,1.909999966621399
2025-03-13,1.7200000286102295
2025-03-14,1.7899999618530273
2025-03-17,1.75
2025-03-18,1.7599999904632568
2025-03-19,2.0
2025-03-20,2.009999990463257
2025-03-21,1.9500000476837158
2025-03-24,2.0299999713897705
2025-03-25,1.9500000476837158
2025-03-26,1.9500000476837158
2025-03-27,2.0
2025-03-28,1.9900000095367432
2025-03-31,1.9900000095367432
2025-04-01,1.784999966621399
2025-04-02,1.7899999618530273
2025-04-03,1.6100000143051147
2025-04-04,1.409999966621399
2025-04-07,1.2999999523162842
2025-04-08,1.149999976158142
2025-04-09,1.25
2025-04-10,1.1699999570846558
2025-04-11,1.3300000429153442
2025-04-14,1.3300000429153442
2025-04-15,1.3200000524520874
2025-04-16,1.2400000095367432
2025-04-17,1.2400000095367432
2025-04-21,1.3899999856948853
2025-04-22,1.690000057220459
2025-04-23,1.7799999713897705
2025-04-24,1.75
2025-04-25,1.690000057220459
2025-04-28,1.659999966621399
2025-04-29,1.600000023841858
2025-04-30,1.7300000190734863
2025-05-01,1.7400000095367432
2025-05-02,1.6799999475479126
2025-05-05,1.5700000524520874
2025-05-06,1.3300000429153442
2025-05-07,1.4199999570846558
2025-05-08,1.3200000524520874
2025-05-09,1.2999999523162842
2025-05-12,1.340000033378601
2025-05-13,1.2699999809265137
2025-05-14,1.2100000381469727
2025-05-15,1.2599999904632568
2025-05-16,1.590000033378601
2025-05-19,1.3350000381469727
2025-05-20,1.1749999523162842
2025-05-21,1.1649999618530273
2025-05-22,1.2300000190734863
2025-05-23,1.2899999618530273
2025-05-27,1.2699999809265137
2025-05-28,1.2699999809265137
2025-05-29,1.2599999904632568
2025-05-30,1.1799999475479126
2025-06-02,1.190000057220459
2025-06-03,1.3300000429153442
2025-06-04,1.3200000524520874
2025-06-05,1.3600000143051147
2025-06-06,1.690000057220459
2025-06-09,1.6699999570846558
2025-06-10,1.5499999523162842
2025-06-11,1.5299999713897705
2025-06-12,1.4600000381469727
2025-06-13,1.4600000381469727
2025-06-16,1.5
2025-06-17,1.6150000095367432
2025-06-18,1.7999999523162842
2025-06-20,2.069999933242798
2025-06-23,2.1600000858306885
2025-06-24,2.4600000381469727
2025-06-25,2.4200000762939453
2025-06-26,2.6500000953674316
2025-06-27,2.4200000762939453
2025-06-30,2.4700000286102295
2025-07-01,2.7300000190734863
2025-07-02,3.069999933242798
2025-07-03,3.109999895095825
2025-07-07,3.799999952316284
2025-07-08,4.099999904632568
2025-07-09,4.539999961853027
2025-07-10,4.690000057220459
2025-07-11,4.349999904632568
2025-07-14,4.804999828338623
2025-07-15,4.289999961853027
2025-07-16,4.039999961853027
2025-07-17,3.9000000953674316
2025-07-18,4.130000114440918
2025-07-21,4.570000171661377
2025-07-22,4.53000020980835
2025-07-23,4.639999866485596
2025-07-24,4.349999904632568
2025-07-25,4.210000038146973
2025-07-28,4.090000152587891
2025-07-29,3.8299999237060547
2025-07-30,3.9200000762939453
2025-07-31,3.740000009536743
2025-08-01,4.039999961853027
2025-08-04,4.5
2025-08-05,4.369999885559082
2025-08-06,4.070000171661377
2025-08-07,3.680000066757202
2025-08-08,3.7850000858306885
2025-08-11,3.509999990463257
2025-08-12,3.4600000381469727
2025-08-13,3.809999942779541
2025-08-14,3.640000104904175
2025-08-15,3.569999933242798
2025-08-18,3.5
2025-08-19,3.240000009536743
2025-08-20,3.240000009536743
2025-08-21,3.2200000286102295
2025-08-22,3.549999952316284
2025-08-25,3.5199999809265137
2025-08-26,3.630000114440918
2025-08-27,3.430000066757202
2025-08-28,3.440000057220459
2025-08-29,3.240000009536743
2025-09-02,3.119999885559082
2025-09-03,3.3399999141693115
2025-09-04,3.4000000953674316
2025-09-05,3.7200000286102295
2025-09-08,3.890000104904175
2025-09-09,4.119999885559082
2025-09-10,3.890000104904175
2025-09-11,4.079999923706055
2025-09-12,4.070000171661377
2025-09-15,4.010000228881836
2025-09-16,4.670000076293945
2025-09-17,4.650000095367432
2025-09-18,5.119999885559082
2025-09-19,4.889999866485596
