Date,ARKO
2019-07-23,9.288450241088867
2019-07-24,9.325980186462402
2019-07-25,9.282822608947754
2019-07-26,9.282822608947754
2019-07-29,9.282822608947754
2019-07-30,9.325040817260742
2019-07-31,9.325040817260742
2019-08-01,9.325040817260742
2019-08-02,9.325040817260742
2019-08-05,9.325040817260742
2019-08-06,9.241538047790527
2019-08-07,9.241538047790527
2019-08-08,9.241538047790527
2019-08-09,9.241538047790527
2019-08-12,9.335363388061523
2019-08-13,9.335363388061523
2019-08-14,9.335363388061523
2019-08-15,9.335363388061523
2019-08-16,9.335363388061523
2019-08-19,9.335363388061523
2019-08-20,9.335363388061523
2019-08-21,9.325980186462402
2019-08-22,9.325980186462402
2019-08-23,9.325980186462402
2019-08-26,9.325980186462402
2019-08-27,9.325980186462402
2019-08-28,9.325980186462402
2019-08-29,9.325980186462402
2019-08-30,9.325980186462402
2019-09-03,9.22277545928955
2019-09-04,9.22277545928955
2019-09-05,9.316597938537598
2019-09-06,9.316597938537598
2019-09-09,9.316597938537598
2019-09-10,9.288450241088867
2019-09-11,15.630864143371582
2019-09-12,15.555811882019043
2019-09-13,15.837279319763184
2019-09-16,15.30248737335205
2019-09-17,15.142990112304688
2019-09-18,15.218047142028809
2019-09-19,15.15237045288086
2019-09-20,15.208664894104004
2019-09-23,15.41507339477539
2019-09-24,15.096078872680664
2019-09-25,15.1992826461792
2019-09-26,14.85213851928711
2019-09-27,9.297831535339355
2019-09-30,9.288450241088867
2019-10-01,9.288450241088867
2019-10-02,9.288450241088867
2019-10-03,9.297831535339355
2019-10-04,9.297831535339355
2019-10-07,9.297831535339355
2019-10-08,9.316597938537598
2019-10-09,9.316597938537598
2019-10-10,9.288450241088867
2019-10-11,9.288450241088867
2019-10-14,9.241538047790527
2019-10-15,9.241538047790527
2019-10-16,9.241538047790527
2019-10-17,9.241538047790527
2019-10-18,9.241538047790527
2019-10-21,9.241538047790527
2019-10-22,9.288450241088867
2019-10-23,9.279068946838379
2019-10-24,9.279068946838379
2019-10-25,9.250920295715332
2019-10-28,9.274378776550293
2019-10-29,9.279068946838379
2019-10-30,9.279068946838379
2019-10-31,9.279068946838379
2019-11-01,9.288450241088867
2019-11-04,9.307215690612793
2019-11-05,9.307215690612793
2019-11-06,9.28751277923584
2019-11-07,9.307215690612793
2019-11-08,9.307215690612793
2019-11-11,9.307215690612793
2019-11-12,9.335363388061523
2019-11-13,9.329732894897461
2019-11-14,9.335363388061523
2019-11-15,9.335363388061523
2019-11-18,9.335363388061523
2019-11-19,9.330670356750488
2019-11-20,9.344744682312012
2019-11-21,9.344744682312012
2019-11-22,9.344744682312012
2019-11-25,9.344744682312012
2019-11-26,9.340052604675293
2019-11-27,9.335363388061523
2019-11-29,9.363508224487305
2019-12-02,9.363508224487305
2019-12-03,9.363508224487305
2019-12-04,9.351310729980469
2019-12-05,9.351310729980469
2019-12-06,9.351310729980469
2019-12-09,9.363508224487305
2019-12-10,9.349434852600098
2019-12-11,9.349434852600098
2019-12-12,9.401039123535156
2019-12-13,9.401039123535156
2019-12-16,9.382272720336914
2019-12-17,9.382272720336914
2019-12-18,9.382272720336914
2019-12-19,9.382272720336914
2019-12-20,9.382272720336914
2019-12-23,9.382272720336914
2019-12-24,9.382272720336914
2019-12-26,9.410420417785645
2019-12-27,9.410420417785645
2019-12-30,9.4197998046875
2019-12-31,9.430122375488281
2020-01-02,9.430122375488281
2020-01-03,9.410420417785645
2020-01-06,9.429183959960938
2020-01-07,9.457332611083984
2020-01-08,9.457332611083984
2020-01-09,9.485478401184082
2020-01-10,9.504244804382324
2020-01-13,9.523006439208984
2020-01-14,9.569918632507324
2020-01-15,9.569918632507324
2020-01-16,9.61683177947998
2020-01-17,9.560537338256836
2020-01-21,9.560537338256836
2020-01-22,9.569918632507324
2020-01-23,9.569918632507324
2020-01-24,9.523006439208984
2020-01-27,9.551154136657715
2020-01-28,9.560537338256836
2020-01-29,9.523006439208984
2020-01-30,9.551154136657715
2020-01-31,9.551154136657715
2020-02-03,9.551154136657715
2020-02-04,9.560537338256836
2020-02-05,9.569918632507324
2020-02-06,9.569918632507324
2020-02-07,9.569918632507324
2020-02-10,9.569918632507324
2020-02-11,9.551154136657715
2020-02-12,9.579302787780762
2020-02-13,9.607447624206543
2020-02-14,9.58868408203125
2020-02-18,9.598063468933105
2020-02-19,9.61683177947998
2020-02-20,9.654358863830566
2020-02-21,9.682506561279297
2020-02-24,9.682506561279297
2020-02-25,9.682506561279297
2020-02-26,9.61683177947998
2020-02-27,9.644977569580078
2020-02-28,9.682506561279297
2020-03-02,9.691888809204102
2020-03-03,9.579302787780762
2020-03-04,9.626212120056152
2020-03-05,9.626212120056152
2020-03-06,9.673123359680176
2020-03-09,9.569918632507324
2020-03-10,9.560537338256836
2020-03-11,9.560537338256836
2020-03-12,9.560537338256836
2020-03-13,9.288450241088867
2020-03-16,9.025747299194336
2020-03-17,9.025747299194336
2020-03-18,8.781807899475098
2020-03-19,8.8193359375
2020-03-20,8.978836059570312
2020-03-23,8.978836059570312
2020-03-24,8.903778076171875
2020-03-25,9.025747299194336
2020-03-26,9.193692207336426
2020-03-27,9.288450241088867
2020-03-30,9.260303497314453
2020-03-31,9.185246467590332
2020-04-01,9.147717475891113
2020-04-02,9.382272720336914
2020-04-03,9.22277545928955
2020-04-06,9.288450241088867
2020-04-07,9.241538047790527
2020-04-08,9.241538047790527
2020-04-09,9.260303497314453
2020-04-13,9.325980186462402
2020-04-14,9.374768257141113
2020-04-15,9.374768257141113
2020-04-16,9.374768257141113
2020-04-17,9.316597938537598
2020-04-20,9.382272720336914
2020-04-21,9.382272720336914
2020-04-22,9.382272720336914
2020-04-23,9.382272720336914
2020-04-24,9.382272720336914
2020-04-27,9.335363388061523
2020-04-28,9.335363388061523
2020-04-29,9.316597938537598
2020-04-30,9.288450241088867
2020-05-01,9.335363388061523
2020-05-04,9.288450241088867
2020-05-05,9.311906814575195
2020-05-06,9.288450241088867
2020-05-07,9.288450241088867
2020-05-08,9.307215690612793
2020-05-11,9.307215690612793
2020-05-12,9.307215690612793
2020-05-13,9.288450241088867
2020-05-14,9.429183959960938
2020-05-15,9.429183959960938
2020-05-18,9.429183959960938
2020-05-19,9.429183959960938
2020-05-20,9.429183959960938
2020-05-21,9.513627052307129
2020-05-22,9.644977569580078
2020-05-26,9.476097106933594
2020-05-27,9.344744682312012
2020-05-28,9.429183959960938
2020-05-29,9.344744682312012
2020-06-01,9.344744682312012
2020-06-02,9.410420417785645
2020-06-03,9.410420417785645
2020-06-04,9.457332611083984
2020-06-05,9.457332611083984
2020-06-08,9.382272720336914
2020-06-09,9.429183959960938
2020-06-10,9.476097106933594
2020-06-11,9.429183959960938
2020-06-12,9.513627052307129
2020-06-15,9.457332611083984
2020-06-16,9.523006439208984
2020-06-17,9.523006439208984
2020-06-18,9.523006439208984
2020-06-19,9.523006439208984
2020-06-22,9.551154136657715
2020-06-23,9.523006439208984
2020-06-24,9.44794750213623
2020-06-25,9.551154136657715
2020-06-26,9.54177188873291
2020-06-29,9.738799095153809
2020-06-30,9.710653305053711
2020-07-01,9.710653305053711
2020-07-02,9.663740158081055
2020-07-06,9.654358863830566
2020-07-07,9.61683177947998
2020-07-08,9.710653305053711
2020-07-09,9.804473876953125
2020-07-10,9.90768051147461
2020-07-13,9.804473876953125
2020-07-14,9.710653305053711
2020-07-15,9.74818229675293
2020-07-16,9.701271057128906
2020-07-17,9.691888809204102
2020-07-20,9.710653305053711
2020-07-21,9.720035552978516
2020-07-22,9.663740158081055
2020-07-23,9.851386070251465
2020-07-24,9.785710334777832
2020-07-27,9.720035552978516
2020-07-28,9.738799095153809
2020-07-29,9.757564544677734
2020-07-30,9.701271057128906
2020-07-31,9.569918632507324
2020-08-03,9.58868408203125
2020-08-04,9.579302787780762
2020-08-05,9.54177188873291
2020-08-06,9.54177188873291
2020-08-07,9.532389640808105
2020-08-10,9.532389640808105
2020-08-11,9.537080764770508
2020-08-12,9.523006439208984
2020-08-13,9.532389640808105
2020-08-14,9.523006439208984
2020-08-17,9.49486255645752
2020-08-18,9.44794750213623
2020-08-19,9.457332611083984
2020-08-20,9.457332611083984
2020-08-21,9.429183959960938
2020-08-24,9.466714859008789
2020-08-25,9.44794750213623
2020-08-26,9.49486255645752
2020-08-27,9.476097106933594
2020-08-28,9.504244804382324
2020-08-31,9.476097106933594
2020-09-01,9.429183959960938
2020-09-02,9.476097106933594
2020-09-03,9.476097106933594
2020-09-04,9.457332611083984
2020-09-08,9.490168571472168
2020-09-09,9.44794750213623
2020-09-10,9.438567161560059
2020-09-11,9.438567161560059
2020-09-14,9.44794750213623
2020-09-15,9.4197998046875
2020-09-16,9.466714859008789
2020-09-17,9.410420417785645
2020-09-18,9.401039123535156
2020-09-21,9.391655921936035
2020-09-22,9.401039123535156
2020-09-23,9.37289047241211
2020-09-24,9.382272720336914
2020-09-25,9.382272720336914
2020-09-28,9.382272720336914
2020-09-29,9.382272720336914
2020-09-30,9.382272720336914
2020-10-01,9.382272720336914
2020-10-02,9.401039123535156
2020-10-05,9.382272720336914
2020-10-06,9.382272720336914
2020-10-07,9.401039123535156
2020-10-08,9.476097106933594
2020-10-09,9.466714859008789
2020-10-12,9.391655921936035
2020-10-13,9.391655921936035
2020-10-14,9.391655921936035
2020-10-15,9.391655921936035
2020-10-16,9.391655921936035
2020-10-19,9.391655921936035
2020-10-20,9.382272720336914
2020-10-21,9.37289047241211
2020-10-22,9.391655921936035
2020-10-23,9.410420417785645
2020-10-26,9.382272720336914
2020-10-27,9.410420417785645
2020-10-28,9.37289047241211
2020-10-29,9.363508224487305
2020-10-30,9.401039123535156
2020-11-02,9.401039123535156
2020-11-03,9.401039123535156
2020-11-04,9.410420417785645
2020-11-05,9.4197998046875
2020-11-06,9.410420417785645
2020-11-09,9.410420417785645
2020-11-10,9.410420417785645
2020-11-11,9.4197998046875
2020-11-12,9.401039123535156
2020-11-13,9.410420417785645
2020-11-16,9.401976585388184
2020-11-17,9.410420417785645
2020-11-18,9.4197998046875
2020-11-19,9.476097106933594
2020-11-20,9.466714859008789
2020-11-23,9.457332611083984
2020-11-24,9.466714859008789
2020-11-25,9.44794750213623
2020-11-27,9.443258285522461
2020-11-30,9.466714859008789
2020-12-01,9.476097106933594
2020-12-02,9.476097106933594
2020-12-03,9.457332611083984
2020-12-04,9.598063468933105
2020-12-07,9.61683177947998
2020-12-08,9.504244804382324
2020-12-09,9.082039833068848
2020-12-10,9.016363143920898
2020-12-11,9.025747299194336
2020-12-14,8.65983772277832
2020-12-15,8.697367668151855
2020-12-16,8.716132164001465
2020-12-17,8.669219017028809
2020-12-18,8.734895706176758
2020-12-21,8.641074180603027
2020-12-22,8.931925773620605
2020-12-23,8.772425651550293
2020-12-24,8.856864929199219
2020-12-28,8.021843910217285
2020-12-29,7.327556133270264
2020-12-30,8.275165557861328
2020-12-31,8.444046020507812
2021-01-04,8.462812423706055
2021-01-05,8.256402015686035
2021-01-06,8.134432792663574
2021-01-07,8.26578426361084
2021-01-08,7.946785926818848
2021-01-11,7.730993747711182
2021-01-12,7.768521785736084
2021-01-13,8.031228065490723
2021-01-14,7.899873733520508
2021-01-15,7.749757766723633
2021-01-19,7.383849143981934
2021-01-20,7.29940938949585
2021-01-21,7.730993747711182
2021-01-22,7.62778902053833
2021-01-25,7.730993747711182
2021-01-26,7.740375995635986
2021-01-27,8.20010757446289
2021-01-28,8.542560577392578
2021-01-29,8.678603172302246
2021-02-01,8.763044357299805
2021-02-02,9.13833236694336
2021-02-03,8.885014533996582
2021-02-04,9.063276290893555
2021-02-05,9.307215690612793
2021-02-08,9.166479110717773
2021-02-09,9.335363388061523
2021-02-10,9.288450241088867
2021-02-11,9.335363388061523
2021-02-12,9.335363388061523
2021-02-16,9.194629669189453
2021-02-17,9.072659492492676
2021-02-18,8.941307067871094
2021-02-19,9.100804328918457
2021-02-22,8.885014533996582
2021-02-23,8.997599601745605
2021-02-24,8.931925773620605
2021-02-25,8.612927436828613
2021-02-26,8.697367668151855
2021-03-01,8.885014533996582
2021-03-02,8.91316032409668
2021-03-03,9.016363143920898
2021-03-04,8.734895706176758
2021-03-05,9.006983757019043
2021-03-08,8.772425651550293
2021-03-09,8.997599601745605
2021-03-10,9.03512954711914
2021-03-11,9.185246467590332
2021-03-12,9.016363143920898
2021-03-15,9.22277545928955
2021-03-16,9.241538047790527
2021-03-17,9.157097816467285
2021-03-18,9.316597938537598
2021-03-19,9.523006439208984
2021-03-22,9.307215690612793
2021-03-23,9.157097816467285
2021-03-24,9.185246467590332
2021-03-25,9.626212120056152
2021-03-26,9.241538047790527
2021-03-29,9.204010009765625
2021-03-30,9.335363388061523
2021-03-31,9.325980186462402
2021-04-01,9.204010009765625
2021-04-05,9.344744682312012
2021-04-06,9.391655921936035
2021-04-07,9.363508224487305
2021-04-08,9.63559627532959
2021-04-09,9.579302787780762
2021-04-12,9.485478401184082
