Date,DSGR
2010-04-12,7.270215034484863
2010-04-13,7.420308589935303
2010-04-14,7.274904727935791
2010-04-15,7.279595851898193
2010-04-16,7.129500389099121
2010-04-19,6.951262474060059
2010-04-20,7.110739231109619
2010-04-21,7.031001091003418
2010-04-22,7.1482625007629395
2010-04-23,7.490665912628174
2010-04-26,7.659522533416748
2010-04-27,7.697046279907227
2010-04-28,7.6219987869262695
2010-04-29,7.903426647186279
2010-04-30,7.6219987869262695
2010-05-03,7.692354679107666
2010-05-04,7.734570026397705
2010-05-05,7.396857261657715
2010-05-06,6.951262474060059
2010-05-07,6.2336225509643555
2010-05-10,6.58540678024292
2010-05-11,6.576026439666748
2010-05-12,7.1482625007629395
2010-05-13,7.1576433181762695
2010-05-14,7.0028581619262695
2010-05-17,7.429689407348633
2010-05-18,7.265523433685303
2010-05-19,6.955953598022461
2010-05-20,6.336813449859619
2010-05-21,6.275836944580078
2010-05-24,6.271146297454834
2010-05-25,6.379026889801025
2010-05-26,6.3884077072143555
2010-05-27,6.4402313232421875
2010-05-28,6.4873433113098145
2010-06-01,6.5344557762146
2010-06-02,6.482632160186768
2010-06-03,6.595700740814209
2010-06-04,6.2046709060668945
2010-06-07,6.247071266174316
2010-06-08,5.973820209503174
2010-06-09,6.265915870666504
2010-06-10,6.360140800476074
2010-06-11,6.840683937072754
2010-06-14,7.283537864685059
2010-06-15,7.952530860900879
2010-06-16,7.7169694900512695
2010-06-17,7.933685779571533
2010-06-18,8.122135162353516
2010-06-21,8.602677345275879
2010-06-22,8.489608764648438
2010-06-23,8.701614379882812
2010-06-24,8.456631660461426
2010-06-25,8.423653602600098
2010-06-28,8.277605056762695
2010-06-29,7.877151012420654
2010-06-30,7.999642848968506
2010-07-01,7.467275619506836
2010-07-02,7.208159446716309
2010-07-06,6.817128658294678
2010-07-07,7.0149993896484375
2010-07-08,7.259983062744141
2010-07-09,7.325939178466797
2010-07-12,7.2034478187561035
2010-07-13,7.5379438400268555
2010-07-14,7.566210746765137
2010-07-15,7.373051643371582
2010-07-16,6.949042797088623
2010-07-19,6.949042797088623
2010-07-20,7.099801063537598
2010-07-21,7.137490749359131
2010-07-22,7.69812536239624
2010-07-23,8.682768821716309
2010-07-26,8.23991584777832
2010-07-27,8.225781440734863
2010-07-28,8.517877578735352
2010-07-29,8.54143238067627
2010-07-30,8.390673637390137
2010-08-02,8.070311546325684
2010-08-03,8.140979766845703
2010-08-04,8.079732894897461
2010-08-05,7.990220069885254
2010-08-06,7.872439384460449
2010-08-09,8.042043685913086
2010-08-10,7.721681118011475
2010-08-11,6.9773101806640625
2010-08-12,6.991443157196045
2010-08-13,7.005577564239502
2010-08-16,7.033843994140625
2010-08-17,7.128068447113037
2010-08-18,7.179891586303711
2010-08-19,6.7464599609375
2010-08-20,6.751171588897705
2010-08-23,6.5344557762146
2010-08-24,6.463787078857422
2010-08-25,6.383697032928467
2010-08-26,6.525033473968506
2010-08-27,6.689925670623779
2010-08-30,6.397830009460449
2010-08-31,6.3884077072143555
2010-09-01,6.770016193389893
2010-09-02,7.066822528839111
2010-09-03,7.222292900085449
2010-09-07,6.7181925773620605
2010-09-08,6.713481903076172
2010-09-09,6.661657810211182
2010-09-10,6.647524356842041
2010-09-13,6.722904205322266
2010-09-14,6.699347972869873
2010-09-15,6.788859844207764
2010-09-16,6.694636821746826
2010-09-17,6.61925745010376
2010-09-20,6.8595290184021
2010-09-21,6.7370381355285645
2010-09-22,6.694636821746826
2010-09-23,6.609834671020508
2010-09-24,7.0315375328063965
2010-09-27,6.98415470123291
2010-09-28,7.026799201965332
2010-09-29,7.097872734069824
2010-09-30,7.235281467437744
2010-10-01,7.003108024597168
2010-10-04,6.794625759124756
2010-10-05,6.8704376220703125
2010-10-06,7.055229187011719
2010-10-07,7.235281467437744
2010-10-08,7.273187637329102
2010-10-11,7.2494964599609375
2010-10-12,7.159469127655029
2010-10-13,7.37742805480957
2010-10-14,7.472193717956543
2010-10-15,7.600125789642334
2010-10-18,7.822820663452148
2010-10-19,7.685412883758545
2010-10-20,7.92706298828125
2010-10-21,8.064472198486328
2010-10-22,8.187666893005371
2010-10-25,9.097407341003418
2010-10-26,8.983689308166504
2010-10-27,8.727826118469238
2010-10-28,8.490913391113281
2010-10-29,8.732562065124512
2010-11-01,8.893664360046387
2010-11-02,9.793927192687988
2010-11-03,10.329346656799316
2010-11-04,11.371757507324219
2010-11-05,11.077987670898438
2010-11-08,10.907411575317383
2010-11-09,10.665761947631836
2010-11-10,10.59942626953125
2010-11-11,10.57099723815918
2010-11-12,10.31987190246582
2010-11-15,10.371992111206055
2010-11-16,10.187201499938965
2010-11-17,10.007148742675781
2010-11-18,10.14929485321045
2010-11-19,9.888691902160645
2010-11-22,9.779711723327637
2010-11-23,9.5712308883667
2010-11-24,9.793927192687988
2010-11-26,9.760761260986328
2010-11-29,9.756021499633789
2010-11-30,9.528585433959961
2010-12-01,9.727592468261719
2010-12-02,10.168246269226074
2010-12-03,10.48097038269043
2010-12-06,10.56152057647705
2010-12-07,10.708406448364258
2010-12-08,10.765263557434082
2010-12-09,11.239089012145996
2010-12-10,11.433355331420898
2010-12-13,11.646575927734375
2010-12-14,11.755556106567383
2010-12-15,11.746081352233887
2010-12-16,11.63236141204834
2010-12-17,11.802936553955078
2010-12-20,12.456814765930176
2010-12-21,12.39047908782959
2010-12-22,12.234116554260254
2010-12-23,12.077754974365234
2010-12-27,12.395216941833496
2010-12-28,12.376264572143555
2010-12-29,12.25780963897705
2010-12-30,12.2056884765625
2010-12-31,11.848655700683594
2011-01-03,12.23425006866455
2011-01-04,11.553511619567871
2011-01-05,11.46782398223877
2011-01-06,11.139355659484863
2011-01-07,10.98226261138916
2011-01-10,10.749002456665039
2011-01-11,11.415459632873535
2011-01-12,11.410698890686035
2011-01-13,11.253605842590332
2011-01-14,11.334531784057617
2011-01-18,11.058428764343262
2011-01-19,10.93465805053711
2011-01-20,10.772805213928223
2011-01-21,10.79184627532959
2011-01-24,10.939419746398926
2011-01-25,11.377376556396484
2011-01-26,11.615398406982422
2011-01-27,11.620158195495605
2011-01-28,11.239326477050781
2011-01-31,11.125076293945312
2011-02-01,11.220283508300781
2011-02-02,10.877533912658691
2011-02-03,11.029867172241211
2011-02-04,11.001303672790527
2011-02-07,11.191720962524414
2011-02-08,11.472583770751953
2011-02-09,11.758209228515625
2011-02-10,12.015271186828613
2011-02-11,12.910228729248047
2011-02-14,12.634124755859375
2011-02-15,12.37230110168457
2011-02-16,12.610321998596191
2011-02-17,12.662687301635742
2011-02-18,11.591594696044922
2011-02-22,10.810887336730957
2011-02-23,10.710919380187988
2011-02-24,11.415459632873535
2011-02-25,11.491625785827637
2011-02-28,11.45830249786377
2011-03-01,11.3440523147583
2011-03-02,11.439261436462402
2011-03-03,10.463376998901367
2011-03-04,10.41577434539795
2011-03-07,9.820722579956055
2011-03-08,10.182513236999512
2011-03-09,10.034940719604492
2011-03-10,9.754077911376953
2011-03-11,9.58746337890625
2011-03-14,9.325640678405762
2011-03-15,8.982891082763672
2011-03-16,8.973370552062988
2011-03-17,9.278035163879395
2011-03-18,9.992097854614258
2011-03-21,10.63951301574707
2011-03-22,10.806127548217773
2011-03-23,10.877533912658691
2011-03-24,10.710919380187988
2011-03-25,10.749002456665039
2011-03-28,10.682357788085938
2011-03-29,10.734721183776855
2011-03-30,10.920377731323242
2011-03-31,10.967982292175293
2011-04-01,11.006263732910156
2011-04-04,11.432159423828125
2011-04-05,11.618786811828613
2011-04-06,11.872408866882324
2011-04-07,11.862838745117188
2011-04-08,11.858053207397461
2011-04-11,11.843697547912598
2011-04-12,11.5326509475708
2011-04-13,11.073259353637695
2011-04-14,11.154608726501465
2011-04-15,11.020620346069336
2011-04-18,10.810065269470215
2011-04-19,10.857918739318848
2011-04-20,10.814850807189941
2011-04-21,10.99669361114502
2011-04-25,10.853134155273438
2011-04-26,11.03976058959961
2011-04-27,11.044546127319336
2011-04-28,10.63300895690918
2011-04-29,10.54208755493164
2011-05-02,10.513374328613281
2011-05-03,10.33631706237793
2011-05-04,10.22146987915039
2011-05-05,9.924778938293457
2011-05-06,9.939135551452637
2011-05-09,9.915207862854004
2011-05-10,10.020484924316406
2011-05-11,9.652015686035156
2011-05-12,9.58980655670166
2011-05-13,9.245261192321777
2011-05-16,9.25483226776123
2011-05-17,9.211764335632324
2011-05-18,9.302685737609863
2011-05-19,9.21654987335205
2011-05-20,9.709440231323242
2011-05-23,9.058634757995605
2011-05-24,8.72365951538086
2011-05-25,8.838509559631348
2011-05-26,8.91507339477539
2011-05-27,8.96771240234375
2011-05-31,9.02035140991211
2011-06-01,8.714088439941406
2011-06-02,8.843293190002441
2011-06-03,8.747587203979492
2011-06-06,8.704519271850586
2011-06-07,8.71887493133545
2011-06-08,8.742801666259766
2011-06-09,8.71887493133545
2011-06-10,8.709304809570312
2011-06-13,8.939000129699707
2011-06-14,9.154339790344238
2011-06-15,9.116056442260742
2011-06-16,9.384037017822266
2011-06-17,9.283544540405273
2011-06-20,9.092130661010742
2011-06-21,9.173481941223145
2011-06-22,8.962925910949707
2011-06-23,8.953356742858887
2011-06-24,9.154339790344238
2011-06-27,9.283544540405273
2011-06-28,9.541953086853027
2011-06-29,9.55630874633789
2011-06-30,9.469653129577637
2011-07-01,9.724808692932129
2011-07-05,10.109947204589844
2011-07-06,10.052177429199219
2011-07-07,10.215862274169922
2011-07-08,10.085877418518066
2011-07-11,9.82109260559082
2011-07-12,9.652593612670898
2011-07-13,9.691106796264648
2011-07-14,9.440766334533691
2011-07-15,9.618892669677734
2011-07-18,9.257823944091797
2011-07-19,9.344480514526367
2011-07-20,9.402252197265625
2011-07-21,9.411879539489746
2011-07-22,9.257823944091797
2011-07-25,9.339667320251465
2011-07-26,9.402252197265625
2011-07-27,9.151910781860352
2011-07-28,8.891940116882324
2011-07-29,8.988225936889648
2011-08-01,8.91601276397705
2011-08-02,8.786026954650879
2011-08-03,8.949710845947266
2011-08-04,8.627156257629395
2011-08-05,8.5597562789917
2011-08-08,7.779845714569092
2011-08-09,8.073516845703125
2011-08-10,7.49099063873291
2011-08-11,7.991674423217773
2011-08-12,8.213128089904785
2011-08-15,8.184243202209473
2011-08-16,8.097586631774902
2011-08-17,8.126472473144531
2011-08-18,7.558390140533447
2011-08-19,7.3561906814575195
2011-08-22,7.23583459854126
2011-08-23,7.389891147613525
2011-08-24,7.702817916870117
2011-08-25,7.5969038009643555
2011-08-26,7.837617874145508
2011-08-29,8.150545120239258
2011-08-30,8.246829986572266
2011-08-31,8.213128089904785
2011-09-01,8.198687553405762
2011-09-02,7.664304256439209
2011-09-06,7.6931891441345215
2011-09-07,7.7654032707214355
2011-09-08,7.548761367797852
2011-09-09,7.052892684936523
2011-09-12,7.009564399719238
2011-09-13,7.418776035308838
2011-09-14,7.620975017547607
2011-09-15,7.606533050537109
2011-09-16,7.823174476623535
2011-09-19,7.61134672164917
2011-09-20,7.312862396240234
2011-09-21,7.009564399719238
2011-09-22,6.619609355926514
2011-09-23,6.692458629608154
2011-09-26,6.745882034301758
2011-09-27,6.809018611907959
2011-09-28,6.6244659423828125
2011-09-29,6.6196088790893555
2011-09-30,6.56618595123291
2011-10-03,6.575899124145508
2011-10-04,7.590938091278076
2011-10-05,7.275256156921387
2011-10-06,7.105273723602295
2011-10-07,7.469521999359131
2011-10-10,7.688071250915527
2011-10-11,7.454952716827393
2011-10-12,7.794917106628418
2011-10-13,7.697784423828125
2011-10-14,7.770634174346924
2011-10-17,7.488948345184326
2011-10-18,7.790060997009277
2011-10-19,7.620078086853027
2011-10-20,7.61036491394043
2011-10-21,7.765777587890625
2011-10-24,8.008609771728516
2011-10-25,7.595794677734375
2011-10-26,7.76092004776001
2011-10-27,8.625404357910156
2011-10-28,8.508844375610352
2011-10-31,8.096030235290527
2011-11-01,7.688071250915527
2011-11-02,7.770634174346924
2011-11-03,8.251441955566406
2011-11-04,7.770634174346924
2011-11-07,7.304396152496338
2011-11-08,7.299539566040039
2011-11-09,7.153840065002441
2011-11-10,7.29468297958374
2011-11-11,7.401528835296631
2011-11-14,7.23640251159668
2011-11-15,7.299539566040039
2011-11-16,7.226690292358398
2011-11-17,7.26068639755249
2011-11-18,7.270399570465088
2011-11-21,6.84787130355835
2011-11-22,7.231546401977539
2011-11-23,7.148983955383301
2011-11-25,7.139270305633545
2011-11-28,7.328680038452148
2011-11-29,7.163553237915039
2011-11-30,7.654074668884277
2011-12-01,7.309252738952637
2011-12-02,7.4160990715026855
2011-12-05,7.513232231140137
2011-12-06,7.411242485046387
2011-12-07,7.697784423828125
2011-12-08,7.309252738952637
2011-12-09,7.537515640258789
2011-12-12,7.474379062652588
2011-12-13,7.600651741027832
2011-12-14,7.692928314208984
2011-12-15,7.765777587890625
2011-12-16,7.697784423828125
2011-12-19,7.5472283363342285
2011-12-20,7.76092004776001
2011-12-21,7.76092004776001
2011-12-22,7.688071250915527
2011-12-23,7.68321418762207
2011-12-27,7.620078086853027
2011-12-28,7.333536624908447
2011-12-29,7.5097761154174805
2011-12-30,7.553836345672607
2012-01-03,7.739867210388184
2012-01-04,7.4412384033203125
2012-01-05,7.387387275695801
2012-01-06,7.446134090423584
2012-01-09,7.28947639465332
2012-01-10,7.539149284362793
2012-01-11,7.593000411987305
2012-01-12,7.769240379333496
2012-01-13,7.686015605926514
2012-01-17,7.759449481964111
2012-01-18,8.058076858520508
2012-01-19,8.131511688232422
2012-01-20,8.293065071105957
2012-01-23,8.263690948486328
2012-01-24,8.302854537963867
2012-01-25,8.43993091583252
2012-01-26,8.376288414001465
2012-01-27,8.322437286376953
2012-01-30,8.288168907165527
2012-01-31,8.21963119506836
2012-02-01,8.366497039794922
2012-02-02,8.376288414001465
2012-02-03,8.63575267791748
2012-02-06,8.655335426330566
2012-02-07,8.591691970825195
2012-02-08,8.469303131103516
2012-02-09,8.33712387084961
2012-02-10,7.788822650909424
2012-02-13,7.989539623260498
2012-02-14,7.974853515625
2012-02-15,7.847569465637207
2012-02-16,8.249004364013672
2012-02-17,8.483990669250488
2012-02-21,8.508468627929688
2012-02-22,8.19025707244873
2012-02-23,8.395870208740234
2012-02-24,8.29796028137207
2012-02-27,8.053182601928711
2012-02-28,8.053182601928711
2012-02-29,7.984644412994385
2012-03-01,8.126615524291992
2012-03-02,8.082554817199707
2012-03-05,7.955271244049072
2012-03-06,7.8524651527404785
2012-03-07,7.867151260375977
2012-03-08,7.906315326690674
2012-03-09,7.881838321685791
2012-03-12,7.87204647064209
2012-03-13,7.916107177734375
2012-03-14,7.808404445648193
2012-03-15,7.544044494628906
2012-03-16,7.563626766204834
2012-03-19,7.63216495513916
2012-03-20,7.553836345672607
2012-03-21,7.544044494628906
2012-03-22,7.470611572265625
2012-03-23,7.617478370666504
2012-03-26,7.867151260375977
2012-03-27,7.661538124084473
2012-03-28,7.607686996459961
2012-03-29,7.5685224533081055
2012-03-30,7.455043792724609
2012-04-02,7.543853282928467
2012-04-03,7.598125457763672
2012-04-04,7.405705451965332
2012-04-05,7.242888927459717
2012-04-09,7.307028770446777
2012-04-10,7.405705451965332
2012-04-11,7.494514465332031
2012-04-12,7.405705451965332
2012-04-13,7.163947105407715
2012-04-16,7.311962127685547
2012-04-17,7.356367111206055
2012-04-18,7.297160625457764
2012-04-19,7.282359600067139
2012-04-20,7.311962127685547
2012-04-23,7.154079437255859
2012-04-24,7.464911937713623
2012-04-25,7.494514465332031
2012-04-26,7.193550109863281
2012-04-27,7.272491455078125
2012-04-30,7.183682441711426
2012-05-01,7.001129627227783
2012-05-02,7.02579927444458
2012-05-03,6.779106616973877
2012-05-04,6.246251106262207
2012-05-07,6.256119251251221
2012-05-08,6.320259094238281
2012-05-09,5.965022087097168
2012-05-10,5.851543426513672
2012-05-11,5.565380096435547
2012-05-14,5.368026256561279
2012-05-15,5.402563095092773
2012-05-16,5.422298431396484
2012-05-17,5.358158588409424
2012-05-18,5.313754081726074
2012-05-21,5.432166576385498
2012-05-22,5.13120174407959
2012-05-23,4.923979759216309
2012-05-24,4.741427421569824
2012-05-25,4.593412399291992
2012-05-29,4.79076623916626
2012-05-30,4.864773750305176
2012-05-31,4.840105056762695
2012-06-01,4.371388912200928
2012-06-04,4.593412399291992
2012-06-05,4.672354221343994
2012-06-06,4.618081569671631
2012-06-07,4.618081569671631
2012-06-08,4.539139747619629
2012-06-11,4.45033073425293
2012-06-12,4.499669075012207
2012-06-13,4.218440055847168
2012-06-14,4.25791072845459
2012-06-15,4.312182903289795
2012-06-18,4.455264568328857
2012-06-19,4.425661563873291
2012-06-20,4.484867572784424
2012-06-21,4.346720218658447
2012-06-22,4.396058082580566
2012-06-25,4.420727729797363
2012-06-26,4.400992393493652
2012-06-27,4.4157938957214355
2012-06-28,4.474999904632568
2012-06-29,4.625
2012-07-02,4.679999828338623
2012-07-03,4.820000171661377
2012-07-05,4.909999847412109
2012-07-06,4.934999942779541
2012-07-09,4.940000057220459
2012-07-10,4.849999904632568
2012-07-11,4.994999885559082
2012-07-12,4.84499979019165
2012-07-13,4.840000152587891
2012-07-16,4.690000057220459
2012-07-17,4.724999904632568
2012-07-18,5.045000076293945
2012-07-19,4.994999885559082
2012-07-20,4.849999904632568
2012-07-23,4.664999961853027
2012-07-24,4.619999885559082
2012-07-25,4.639999866485596
2012-07-26,4.690000057220459
2012-07-27,4.75
2012-07-30,4.980000019073486
2012-07-31,4.860000133514404
2012-08-01,4.949999809265137
2012-08-02,4.699999809265137
2012-08-03,4.949999809265137
2012-08-06,4.889999866485596
2012-08-07,4.789999961853027
2012-08-08,5.03000020980835
2012-08-09,4.820000171661377
2012-08-10,4.985000133514404
2012-08-13,4.630000114440918
2012-08-14,4.5
2012-08-15,4.494999885559082
2012-08-16,4.684999942779541
2012-08-17,4.65500020980835
2012-08-20,4.539999961853027
2012-08-21,4.119999885559082
2012-08-22,4.21999979019165
2012-08-23,4.150000095367432
2012-08-24,3.934999942779541
2012-08-27,4.025000095367432
2012-08-28,4.025000095367432
2012-08-29,4.065000057220459
2012-08-30,3.940000057220459
2012-08-31,4.0
2012-09-04,3.805000066757202
2012-09-05,3.6700000762939453
2012-09-06,3.5799999237060547
2012-09-07,3.680000066757202
2012-09-10,3.6449999809265137
2012-09-11,3.625
2012-09-12,3.255000114440918
2012-09-13,3.184999942779541
2012-09-14,3.075000047683716
2012-09-17,3.0
2012-09-18,3.0399999618530273
2012-09-19,3.0
2012-09-20,2.984999895095825
2012-09-21,2.984999895095825
2012-09-24,2.9800000190734863
2012-09-25,3.0399999618530273
2012-09-26,3.125
2012-09-27,3.2249999046325684
2012-09-28,3.4600000381469727
2012-10-01,3.5350000858306885
2012-10-02,3.505000114440918
2012-10-03,3.5399999618530273
2012-10-04,3.5950000286102295
2012-10-05,3.6600000858306885
2012-10-08,3.615000009536743
2012-10-09,3.6500000953674316
2012-10-10,3.575000047683716
2012-10-11,3.700000047683716
2012-10-12,3.674999952316284
2012-10-15,3.630000114440918
2012-10-16,3.5850000381469727
2012-10-17,3.625
2012-10-18,3.6649999618530273
2012-10-19,3.7899999618530273
2012-10-22,3.690000057220459
2012-10-23,3.3550000190734863
2012-10-24,3.359999895095825
2012-10-25,3.240000009536743
2012-10-26,3.2850000858306885
2012-10-31,3.555000066757202
2012-11-01,4.0
2012-11-02,3.9800000190734863
2012-11-05,4.284999847412109
2012-11-06,4.394999980926514
2012-11-07,4.394999980926514
2012-11-08,4.284999847412109
2012-11-09,4.440000057220459
2012-11-12,4.389999866485596
2012-11-13,4.230000019073486
2012-11-14,4.244999885559082
2012-11-15,4.380000114440918
2012-11-16,4.25
2012-11-19,4.255000114440918
2012-11-20,4.25
2012-11-21,4.239999771118164
2012-11-23,4.235000133514404
2012-11-26,4.25
2012-11-27,4.215000152587891
2012-11-28,4.199999809265137
2012-11-29,4.150000095367432
2012-11-30,4.139999866485596
2012-12-03,4.284999847412109
2012-12-04,4.264999866485596
2012-12-05,4.21999979019165
2012-12-06,4.105000019073486
2012-12-07,4.195000171661377
2012-12-10,4.269999980926514
2012-12-11,4.329999923706055
2012-12-12,4.389999866485596
2012-12-13,4.385000228881836
2012-12-14,4.375
2012-12-17,4.610000133514404
2012-12-18,5.014999866485596
2012-12-19,4.940000057220459
2012-12-20,4.889999866485596
2012-12-21,4.769999980926514
2012-12-24,4.835000038146973
2012-12-26,4.864999771118164
2012-12-27,4.795000076293945
2012-12-28,4.650000095367432
2012-12-31,4.949999809265137
2013-01-02,5.400000095367432
2013-01-03,5.460000038146973
2013-01-04,5.380000114440918
2013-01-07,5.304999828338623
2013-01-08,5.559999942779541
2013-01-09,5.619999885559082
2013-01-10,5.554999828338623
2013-01-11,5.440000057220459
2013-01-14,5.715000152587891
2013-01-15,6.005000114440918
2013-01-16,6.085000038146973
2013-01-17,6.144999980926514
2013-01-18,6.119999885559082
2013-01-22,6.090000152587891
2013-01-23,6.099999904632568
2013-01-24,5.985000133514404
2013-01-25,5.994999885559082
2013-01-28,5.920000076293945
2013-01-29,5.800000190734863
2013-01-30,5.784999847412109
2013-01-31,5.489999771118164
2013-02-01,5.829999923706055
2013-02-04,5.815000057220459
2013-02-05,5.849999904632568
2013-02-06,5.849999904632568
2013-02-07,5.789999961853027
2013-02-08,5.730000019073486
2013-02-11,5.775000095367432
2013-02-12,5.860000133514404
2013-02-13,5.855000019073486
2013-02-14,6.03000020980835
2013-02-15,6.085000038146973
2013-02-19,6.144999980926514
2013-02-20,6.175000190734863
2013-02-21,6.820000171661377
2013-02-22,6.875
2013-02-25,6.730000019073486
2013-02-26,6.985000133514404
2013-02-27,7.0
2013-02-28,7.119999885559082
2013-03-01,7.260000228881836
2013-03-04,7.255000114440918
2013-03-05,7.184999942779541
2013-03-06,7.300000190734863
2013-03-07,7.625
2013-03-08,7.630000114440918
2013-03-11,7.619999885559082
2013-03-12,7.744999885559082
2013-03-13,7.670000076293945
2013-03-14,7.840000152587891
2013-03-15,7.940000057220459
2013-03-18,8.079999923706055
2013-03-19,7.980000019073486
2013-03-20,8.039999961853027
2013-03-21,7.889999866485596
2013-03-22,7.96999979019165
2013-03-25,8.149999618530273
2013-03-26,8.265000343322754
2013-03-27,8.364999771118164
2013-03-28,8.789999961853027
2013-04-01,8.6850004196167
2013-04-02,8.350000381469727
2013-04-03,7.875
2013-04-04,8.015000343322754
2013-04-05,7.800000190734863
2013-04-08,7.925000190734863
2013-04-09,7.809999942779541
2013-04-10,7.84499979019165
2013-04-11,7.675000190734863
2013-04-12,7.684999942779541
2013-04-15,7.565000057220459
2013-04-16,7.510000228881836
2013-04-17,7.119999885559082
2013-04-18,7.329999923706055
2013-04-19,7.144999980926514
2013-04-22,7.139999866485596
2013-04-23,7.445000171661377
2013-04-24,7.534999847412109
2013-04-25,7.614999771118164
2013-04-26,7.514999866485596
2013-04-29,7.215000152587891
2013-04-30,7.074999809265137
2013-05-01,6.505000114440918
2013-05-02,6.445000171661377
2013-05-03,7.099999904632568
2013-05-06,6.994999885559082
2013-05-07,7.074999809265137
2013-05-08,7.114999771118164
2013-05-09,7.170000076293945
2013-05-10,7.110000133514404
2013-05-13,7.0
2013-05-14,7.114999771118164
2013-05-15,7.045000076293945
2013-05-16,7.0
2013-05-17,7.195000171661377
2013-05-20,7.059999942779541
2013-05-21,6.925000190734863
2013-05-22,7.054999828338623
2013-05-23,7.150000095367432
2013-05-24,7.235000133514404
2013-05-28,7.139999866485596
2013-05-29,7.019999980926514
2013-05-30,7.110000133514404
2013-05-31,7.449999809265137
2013-06-03,7.414999961853027
2013-06-04,7.0
2013-06-05,7.139999866485596
2013-06-06,6.980000019073486
2013-06-07,6.925000190734863
2013-06-10,7.025000095367432
2013-06-11,6.960000038146973
2013-06-12,7.054999828338623
2013-06-13,7.03000020980835
2013-06-14,6.929999828338623
2013-06-17,6.900000095367432
2013-06-18,6.75
2013-06-19,6.5
2013-06-20,6.315000057220459
2013-06-21,6.355000019073486
2013-06-24,6.304999828338623
2013-06-25,6.425000190734863
2013-06-26,6.385000228881836
2013-06-27,6.414999961853027
2013-06-28,6.420000076293945
2013-07-01,6.59499979019165
2013-07-02,6.559999942779541
2013-07-03,6.679999828338623
2013-07-05,6.635000228881836
2013-07-08,6.675000190734863
2013-07-09,6.670000076293945
2013-07-10,6.650000095367432
2013-07-11,6.730000019073486
2013-07-12,7.010000228881836
2013-07-15,6.985000133514404
2013-07-16,6.980000019073486
2013-07-17,6.920000076293945
2013-07-18,7.0
2013-07-19,6.949999809265137
2013-07-22,6.900000095367432
2013-07-23,6.835000038146973
2013-07-24,6.795000076293945
2013-07-25,6.574999809265137
2013-07-26,6.425000190734863
2013-07-29,6.465000152587891
2013-07-30,6.425000190734863
2013-07-31,6.065000057220459
2013-08-01,6.099999904632568
2013-08-02,6.045000076293945
2013-08-05,6.050000190734863
2013-08-06,5.954999923706055
2013-08-07,5.974999904632568
2013-08-08,5.860000133514404
2013-08-09,6.010000228881836
2013-08-12,5.925000190734863
2013-08-13,5.920000076293945
2013-08-14,6.0
2013-08-15,6.039999961853027
2013-08-16,6.114999771118164
2013-08-19,5.994999885559082
2013-08-20,5.960000038146973
2013-08-21,5.860000133514404
2013-08-22,5.949999809265137
2013-08-23,5.960000038146973
2013-08-26,5.744999885559082
2013-08-27,5.789999961853027
2013-08-28,5.639999866485596
2013-08-29,5.695000171661377
2013-08-30,5.599999904632568
2013-09-03,5.735000133514404
2013-09-04,5.664999961853027
2013-09-05,5.724999904632568
2013-09-06,5.755000114440918
2013-09-09,5.679999828338623
2013-09-10,5.75
2013-09-11,5.675000190734863
2013-09-12,5.554999828338623
2013-09-13,5.545000076293945
2013-09-16,5.650000095367432
2013-09-17,5.625
2013-09-18,5.494999885559082
2013-09-19,5.215000152587891
