Date,MYE
2010-04-26,7.166615962982178
2010-04-27,6.9285664558410645
2010-04-28,6.9285664558410645
2010-04-29,7.141558647155762
2010-04-30,6.8032755851745605
2010-05-03,6.972417831420898
2010-05-04,6.878446102142334
2010-05-05,6.8220672607421875
2010-05-06,6.696775913238525
2010-05-07,6.364758014678955
2010-05-10,6.652925491333008
2010-05-11,6.665453910827637
2010-05-12,6.922301292419434
2010-05-13,6.865918159484863
2010-05-14,6.696775913238525
2010-05-17,6.797010898590088
2010-05-18,6.596545696258545
2010-05-19,6.571486473083496
2010-05-20,5.769627571105957
2010-05-21,5.769627571105957
2010-05-24,5.50651741027832
2010-05-25,5.52531099319458
2010-05-26,5.356168746948242
2010-05-27,5.732039451599121
2010-05-28,5.625543117523193
2010-06-01,5.299787521362305
2010-06-02,5.381226062774658
2010-06-03,5.218351364135742
2010-06-04,5.042942047119141
2010-06-07,5.068002223968506
2010-06-08,4.999092102050781
2010-06-09,4.867537021636963
2010-06-10,5.117072582244873
2010-06-11,5.237103462219238
2010-06-14,5.2686896324157715
2010-06-15,5.464528560638428
2010-06-16,5.022312164306641
2010-06-17,4.990724086761475
2010-06-18,5.085485935211182
2010-06-21,5.05389928817749
2010-06-22,5.034946918487549
2010-06-23,5.079168796539307
2010-06-24,5.142343044281006
2010-06-25,5.211833477020264
2010-06-28,5.199197292327881
2010-06-29,5.104438781738281
2010-06-30,5.110756874084473
2010-07-01,5.110756874084473
2010-07-02,5.098120212554932
2010-07-06,5.066534042358398
2010-07-07,5.117072582244873
2010-07-08,5.129706859588623
2010-07-09,5.161293029785156
2010-07-12,5.085485935211182
2010-07-13,5.3887200355529785
2010-07-14,5.401354789733887
2010-07-15,5.3634514808654785
2010-07-16,5.117072582244873
2010-07-19,5.167611122131348
2010-07-20,5.306593894958496
2010-07-21,5.129706859588623
2010-07-22,5.205514907836914
2010-07-23,5.230785369873047
2010-07-26,5.224468231201172
2010-07-27,5.142343044281006
2010-07-28,5.05389928817749
2010-07-29,5.129706859588623
2010-07-30,4.997043132781982
2010-08-02,5.060216426849365
2010-08-03,5.028628826141357
2010-08-04,5.142343044281006
2010-08-05,5.034946918487549
2010-08-06,4.95281982421875
2010-08-09,5.003361701965332
2010-08-10,5.047579765319824
2010-08-11,4.997043132781982
2010-08-12,4.959138870239258
2010-08-13,4.807521820068359
2010-08-16,4.877012729644775
2010-08-17,4.864377975463867
2010-08-18,4.794887065887451
2010-08-19,4.491652488708496
2010-08-20,4.390574932098389
2010-08-23,4.264226913452148
2010-08-24,4.144197940826416
2010-08-25,4.169468402862549
2010-08-26,4.005215167999268
2010-08-27,4.043119430541992
2010-08-30,4.017850875854492
2010-08-31,4.024167537689209
2010-09-01,4.097565650939941
2010-09-02,4.365630626678467
2010-09-03,4.589018821716309
2010-09-07,4.365630626678467
2010-09-08,4.52519416809082
2010-09-09,4.684755802154541
2010-09-10,4.716668128967285
2010-09-13,4.940056800842285
2010-09-14,4.914525985717773
2010-09-15,5.118765830993652
2010-09-16,4.908143520355225
2010-09-17,5.182591438293457
2010-09-20,5.437891483306885
2010-09-21,5.291093826293945
2010-09-22,5.157060623168945
2010-09-23,4.965588569641113
2010-09-24,5.380449295043945
2010-09-27,5.182591438293457
2010-09-28,5.25917911529541
2010-09-29,5.354917526245117
2010-09-30,5.482568264007568
2010-10-01,5.546393871307373
2010-10-04,5.4251251220703125
2010-10-05,5.66127872467041
2010-10-06,5.782546520233154
2010-10-07,5.750632286071777
2010-10-08,5.77616548538208
2010-10-11,5.827223777770996
2010-10-12,5.795309543609619
2010-10-13,6.184645175933838
2010-10-14,6.088905334472656
2010-10-15,5.846371173858643
2010-10-18,6.025081157684326
2010-10-19,5.782546520233154
2010-10-20,5.757014751434326
2010-10-21,6.076140880584717
2010-10-22,6.01870059967041
2010-10-25,6.076140880584717
2010-10-26,5.986786365509033
2010-10-27,5.77616548538208
2010-10-28,5.654897212982178
2010-10-29,5.635748863220215
2010-11-01,5.559158802032471
2010-11-02,5.852753162384033
2010-11-03,5.846371173858643
2010-11-04,6.171879291534424
2010-11-05,6.242086887359619
2010-11-08,6.242086887359619
2010-11-09,6.248466968536377
2010-11-10,6.33782434463501
2010-11-11,6.305909156799316
2010-11-12,6.222939968109131
2010-11-15,6.31229305267334
2010-11-16,6.056992530822754
2010-11-17,5.99954891204834
2010-11-18,6.242086887359619
2010-11-19,6.267616271972656
2010-11-22,6.3250579833984375
2010-11-23,6.235701560974121
2010-11-24,6.414413928985596
2010-11-26,6.346960544586182
2010-11-29,6.353384017944336
2010-11-30,6.167088985443115
2010-12-01,6.443324089050293
2010-12-02,6.449746608734131
2010-12-03,6.597500801086426
2010-12-06,6.687437534332275
2010-12-07,6.764525890350342
2010-12-08,6.764525890350342
2010-12-09,6.809494972229004
2010-12-10,6.912276268005371
2010-12-13,6.873733997344971
2010-12-14,6.815916538238525
2010-12-15,6.700284481048584
2010-12-16,6.751674652099609
2010-12-17,6.488288402557373
2010-12-20,6.385508060455322
2010-12-21,6.404775619506836
2010-12-22,6.430472373962402
2010-12-23,6.385508060455322
2010-12-27,6.424047946929932
2010-12-28,6.359808444976807
2010-12-29,6.449746608734131
2010-12-30,6.404775619506836
2010-12-31,6.257025241851807
2011-01-03,6.3919291496276855
2011-01-04,6.3726582527160645
2011-01-05,6.41762638092041
2011-01-06,6.359808444976807
2011-01-07,6.327690124511719
2011-01-10,6.2377519607543945
2011-01-11,6.301994323730469
2011-01-12,6.231326580047607
2011-01-13,6.257025241851807
2011-01-14,6.301994323730469
2011-01-18,6.2634477615356445
2011-01-19,5.993638038635254
2011-01-20,5.800915718078613
2011-01-21,5.633891582489014
2011-01-24,5.7752203941345215
2011-01-25,5.878004550933838
2011-01-26,5.96151876449585
2011-01-27,5.974366188049316
2011-01-28,5.6724348068237305
2011-01-31,5.871582508087158
2011-02-01,5.987213134765625
2011-02-02,5.922974109649658
2011-02-03,6.134966850280762
2011-02-04,6.1221184730529785
2011-02-07,6.1992058753967285
2011-02-08,6.289144039154053
2011-02-09,6.250600337982178
2011-02-10,6.167088985443115
2011-02-11,6.051455497741699
2011-02-14,6.038607120513916
2011-02-15,5.967941761016846
2011-02-16,6.10927152633667
2011-02-17,6.379082679748535
2011-02-18,6.379082679748535
2011-02-22,6.2377519607543945
2011-02-23,5.974366188049316
2011-02-24,6.224905014038086
2011-02-25,6.443324089050293
2011-02-28,6.5011396408081055
2011-03-01,6.2762956619262695
2011-03-02,6.224905014038086
2011-03-03,6.488288402557373
2011-03-04,6.41762638092041
2011-03-07,6.173510551452637
2011-03-08,6.2641096115112305
2011-03-09,6.374117851257324
2011-03-10,6.212339878082275
2011-03-11,6.238223075866699
2011-03-14,6.128215312957764
2011-03-15,6.0311455726623535
2011-03-16,6.102330207824707
2011-03-17,5.998790264129639
2011-03-18,6.082913875579834
2011-03-21,6.277049541473389
2011-03-22,6.2576375007629395
2011-03-23,6.277049541473389
2011-03-24,6.095858573913574
2011-03-25,6.063502788543701
2011-03-28,6.057029724121094
2011-03-29,6.147625923156738
2011-03-30,6.4388298988342285
2011-03-31,6.42588996887207
2011-04-01,6.451771259307861
2011-04-04,6.645906448364258
2011-04-05,6.801216125488281
2011-04-06,6.904756546020508
2011-04-07,6.755921363830566
2011-04-08,6.594139575958252
2011-04-11,6.5423688888549805
2011-04-12,6.445301055908203
2011-04-13,6.458243370056152
2011-04-14,6.458243370056152
2011-04-15,6.464712619781494
2011-04-18,6.464712619781494
2011-04-19,6.419417858123779
2011-04-20,6.477657318115234
2011-04-21,6.587667942047119
2011-04-25,6.587667942047119
2011-04-26,6.878873348236084
2011-04-27,7.060063362121582
2011-04-28,6.9694671630859375
2011-04-29,6.904756546020508
2011-05-02,6.846516132354736
2011-05-03,6.801216125488281
2011-05-04,6.794745922088623
2011-05-05,6.788273334503174
2011-05-06,6.801216125488281
2011-05-09,6.904756546020508
2011-05-10,6.930638790130615
2011-05-11,6.788273334503174
2011-05-12,6.917697429656982
2011-05-13,6.788273334503174
2011-05-16,6.600607872009277
2011-05-17,6.4906005859375
2011-05-18,6.4906005859375
2011-05-19,6.477657318115234
2011-05-20,6.497072219848633
2011-05-23,6.477657318115234
2011-05-24,6.38706111907959
2011-05-25,6.464712619781494
2011-05-26,6.613552570343018
2011-05-27,6.671794414520264
2011-05-31,6.775332927703857
2011-06-01,6.508225917816162
2011-06-02,6.456109046936035
2011-06-03,6.358388423919678
2011-06-06,6.345359802246094
2011-06-07,6.423533916473389
2011-06-08,6.540802955627441
2011-06-09,6.566861152648926
2011-06-10,6.449592590332031
2011-06-13,6.319300174713135
2011-06-14,6.397476673126221
2011-06-15,6.306272029876709
2011-06-16,6.495196342468262
2011-06-17,6.645035743713379
2011-06-20,6.645035743713379
2011-06-21,6.697155475616455
2011-06-22,6.605949401855469
2011-06-23,6.566861152648926
2011-06-24,6.508225917816162
2011-06-27,6.671097278594971
2011-06-28,6.7101850509643555
2011-06-29,6.684124946594238
2011-06-30,6.697155475616455
2011-07-01,7.048949718475342
2011-07-05,7.048949718475342
2011-07-06,7.166216850280762
2011-07-07,7.3030290603637695
2011-07-08,7.355142593383789
2011-07-11,7.342112064361572
2011-07-12,7.49195671081543
2011-07-13,7.66785192489624
2011-07-14,7.609219074249268
2011-07-15,7.648305892944336
2011-07-18,7.459380626678467
2011-07-19,7.570131301879883
2011-07-20,7.661336421966553
2011-07-21,7.941473484039307
2011-07-22,7.817690849304199
2011-07-25,7.889352321624756
2011-07-26,7.863290786743164
2011-07-27,7.693913459777832
2011-07-28,7.557102680206299
2011-07-29,7.7525434494018555
2011-08-01,7.791631698608398
2011-08-02,7.609219074249268
2011-08-03,7.674368381500244
2011-08-04,7.472409248352051
2011-08-05,7.329089164733887
2011-08-08,6.61897611618042
2011-08-09,7.009862899780273
2011-08-10,6.892598628997803
2011-08-11,6.925173759460449
2011-08-12,6.996832370758057
2011-08-15,7.0684967041015625
2011-08-16,6.996832370758057
2011-08-17,6.964259147644043
2011-08-18,6.495196342468262
2011-08-19,6.299756050109863
2011-08-22,6.208549976348877
2011-08-23,6.351875305175781
2011-08-24,6.527771472930908
2011-08-25,6.3714189529418945
2011-08-26,6.449592590332031
2011-08-29,6.983805179595947
2011-08-30,7.009862899780273
2011-08-31,7.13445520401001
2011-09-01,7.095107078552246
2011-09-02,6.918059825897217
2011-09-06,6.94428825378418
2011-09-07,7.259041786193848
2011-09-08,7.259041786193848
2011-09-09,6.859039783477783
2011-09-12,6.859039783477783
2011-09-13,7.154125213623047
2011-09-14,7.2131428718566895
2011-09-15,7.416423797607422
2011-09-16,7.403304576873779
2011-09-19,7.298388957977295
2011-09-20,7.193471431732178
2011-09-21,6.6951093673706055
2011-09-22,6.531172275543213
2011-09-23,6.485270023345947
2011-09-26,6.701664924621582
2011-09-27,6.88527250289917
2011-09-28,6.511502265930176
2011-09-29,6.813140869140625
2011-09-30,6.655763149261475
2011-10-03,6.268876552581787
2011-10-04,6.88527250289917
2011-10-05,7.009862422943115
2011-10-06,7.2918314933776855
2011-10-07,6.970520496368408
2011-10-10,7.527893543243408
2011-10-11,7.422977447509766
2011-10-12,7.645933151245117
2011-10-13,7.711503982543945
2011-10-14,7.842652320861816
2011-10-17,7.468881607055664
2011-10-18,7.849210739135742
2011-10-19,7.632812976837158
2011-10-20,7.770522594451904
2011-10-21,7.91478157043457
2011-10-24,7.895114421844482
2011-10-25,7.652489185333252
2011-10-26,7.862324237823486
2011-10-27,8.000025749206543
2011-10-28,7.927895545959473
2011-10-31,8.01314926147461
2011-11-01,7.672158718109131
2011-11-02,8.104948043823242
2011-11-03,8.341014862060547
2011-11-04,8.413147926330566
2011-11-07,8.48527717590332
2011-11-08,8.649212837219238
2011-11-09,8.308229446411133
2011-11-10,8.465603828430176
2011-11-11,8.727904319763184
2011-11-14,8.63609790802002
2011-11-15,8.891837120056152
2011-11-16,8.439374923706055
2011-11-17,7.993474960327148
2011-11-18,8.078718185424805
2011-11-21,7.960687160491943
2011-11-22,7.632812976837158
2011-11-23,7.232815742492676
2011-11-25,7.075437545776367
2011-11-28,7.240440368652344
2011-11-29,7.359248161315918
2011-11-30,8.09187126159668
2011-12-01,7.867465019226074
2011-12-02,8.118268013000488
2011-12-05,8.21727466583252
2011-12-06,8.342681884765625
2011-12-07,8.468084335327148
2011-12-08,8.230475425720215
2011-12-09,8.619892120361328
2011-12-12,8.32287883758545
2011-12-13,8.184277534484863
2011-12-14,8.256876945495605
2011-12-15,8.573686599731445
2011-12-16,8.49448299407959
2011-12-19,8.085271835327148
2011-12-20,8.52088737487793
2011-12-21,8.606689453125
2011-12-22,8.666089057922363
2011-12-23,8.659489631652832
2011-12-27,8.705689430236816
2011-12-28,8.309678077697754
2011-12-29,8.349279403686523
2011-12-30,8.144670486450195
2012-01-03,8.375677108764648
2012-01-04,8.342681884765625
2012-01-05,8.329479217529297
2012-01-06,8.204071998596191
2012-01-09,8.15787124633789
2012-01-10,8.210677146911621
2012-01-11,8.276678085327148
2012-01-12,8.283278465270996
2012-01-13,8.283278465270996
2012-01-17,8.24367618560791
2012-01-18,8.44827938079834
2012-01-19,8.501086235046387
2012-01-20,8.593487739562988
2012-01-23,8.580286026000977
2012-01-24,8.62648868560791
2012-01-25,8.771693229675293
2012-01-26,8.765093803405762
2012-01-27,8.81789779663086
2012-01-30,8.633087158203125
2012-01-31,8.784893989562988
2012-02-01,8.949899673461914
2012-02-02,8.81789779663086
2012-02-03,9.101704597473145
2012-02-06,8.96310043334961
2012-02-07,9.075304985046387
2012-02-08,9.167707443237305
2012-02-09,9.062105178833008
2012-02-10,8.81789779663086
2012-02-13,8.98289680480957
2012-02-14,9.022500991821289
2012-02-15,8.679287910461426
2012-02-16,9.458113670349121
2012-02-17,9.444915771484375
2012-02-21,9.167707443237305
2012-02-22,9.101704597473145
2012-02-23,9.213908195495605
2012-02-24,8.976300239562988
2012-02-27,8.996099472045898
2012-02-28,8.96310043334961
2012-02-29,8.791498184204102
2012-03-01,8.758491516113281
2012-03-02,8.553886413574219
2012-03-05,8.798094749450684
2012-03-06,8.83769416809082
2012-03-07,8.969701766967773
2012-03-08,9.095847129821777
2012-03-09,9.188796997070312
2012-03-12,9.022815704345703
2012-03-13,9.321585655212402
2012-03-14,9.049369812011719
2012-03-15,9.188796997070312
2012-03-16,9.009538650512695
2012-03-19,9.148961067199707
2012-03-20,9.062651634216309
2012-03-21,9.308303833007812
2012-03-22,9.321585655212402
2012-03-23,9.507482528686523
2012-03-26,9.613716125488281
2012-03-27,9.6469087600708
2012-03-28,9.68674373626709
2012-03-29,9.719941139221191
2012-03-30,9.792976379394531
2012-04-02,10.171411514282227
2012-04-03,10.397150039672852
2012-04-04,10.483458518981934
2012-04-05,10.828705787658691
2012-04-09,10.702557563781738
2012-04-10,10.729113578796387
2012-04-11,10.788871765136719
2012-04-12,10.921656608581543
2012-04-13,10.81542682647705
2012-04-16,11.061079025268555
2012-04-17,11.200506210327148
2012-04-18,11.28681755065918
2012-04-19,11.260260581970215
2012-04-20,11.28681755065918
2012-04-23,11.193866729736328
2012-04-24,10.875182151794434
2012-04-25,10.994684219360352
2012-04-26,11.094276428222656
2012-04-27,11.220428466796875
2012-04-30,10.974769592285156
2012-05-01,11.001324653625488
2012-05-02,10.961493492126465
2012-05-03,10.974769592285156
2012-05-04,10.543210983276367
2012-05-07,10.73575496673584
2012-05-08,10.954849243164062
2012-05-09,11.061079025268555
2012-05-10,11.233702659606934
2012-05-11,11.29345417022705
2012-05-14,11.227065086364746
2012-05-15,11.393046379089355
2012-05-16,11.227065086364746
2012-05-17,10.941568374633789
2012-05-18,10.795513153076172
2012-05-21,11.007965087890625
2012-05-22,10.715836524963379
2012-05-23,11.027885437011719
2012-05-24,10.968130111694336
2012-05-25,10.715836524963379
2012-05-29,11.154031753540039
2012-05-30,11.021245956420898
2012-05-31,11.167311668395996
2012-06-01,10.974769592285156
2012-06-04,10.928293228149414
2012-06-05,10.855265617370605
2012-06-06,11.154031753540039
2012-06-07,11.353209495544434
2012-06-08,11.53911018371582
2012-06-11,11.233702659606934
2012-06-12,11.313373565673828
2012-06-13,11.05988883972168
2012-06-14,11.073232650756836
2012-06-15,11.03321361541748
2012-06-18,11.193305015563965
2012-06-19,11.800333976745605
2012-06-20,11.92707347869873
2012-06-21,11.333383560180664
2012-06-22,11.133268356323242
2012-06-25,11.066561698913574
2012-06-26,11.146608352661133
2012-06-27,11.233329772949219
2012-06-28,11.346725463867188
2012-06-29,11.446788787841797
2012-07-02,11.520164489746094
2012-07-03,11.480140686035156
2012-07-05,11.546847343444824
2012-07-06,11.606882095336914
2012-07-09,11.466797828674316
2012-07-10,11.393423080444336
2012-07-11,11.260010719299316
2012-07-12,10.966500282287598
2012-07-13,11.540173530578613
2012-07-16,11.506823539733887
2012-07-17,11.49347972869873
2012-07-18,11.620219230651855
2012-07-19,11.246667861938477
2012-07-20,11.006523132324219
2012-07-23,10.793063163757324
2012-07-24,10.819748878479004
2012-07-25,10.773054122924805
2012-07-26,10.733028411865234
2012-07-27,11.193305015563965
2012-07-30,10.959835052490234
2012-07-31,10.966500282287598
2012-08-01,10.566266059875488
2012-08-02,10.232731819152832
2012-08-03,10.412837982177734
2012-08-06,10.452863693237305
2012-08-07,10.419512748718262
2012-08-08,10.639643669128418
2012-08-09,10.459532737731934
2012-08-10,10.29277229309082
2012-08-13,10.299442291259766
2012-08-14,10.072639465332031
2012-08-15,9.972576141357422
2012-08-16,10.126005172729492
2012-08-17,10.299442291259766
2012-08-20,10.266084671020508
2012-08-21,10.299442291259766
2012-08-22,10.012605667114258
2012-08-23,9.765789985656738
2012-08-24,9.679073333740234
2012-08-27,9.719098091125488
2012-08-28,9.632375717163086
2012-08-29,9.645715713500977
2012-08-30,9.605694770812988
2012-08-31,9.872518539428711
2012-09-04,9.952568054199219
2012-09-05,10.14706039428711
2012-09-06,10.401909828186035
2012-09-07,10.529332160949707
2012-09-10,10.78418254852295
2012-09-11,10.817717552185059
2012-09-12,10.6768798828125
2012-09-13,10.898195266723633
2012-09-14,10.918314933776855
2012-09-17,10.737236976623535
2012-09-18,10.851245880126953
2012-09-19,10.84454345703125
2012-09-20,10.817717552185059
2012-09-21,10.965262413024902
2012-09-24,11.012208938598633
2012-09-25,10.65005111694336
2012-09-26,10.509211540222168
2012-09-27,10.737236976623535
2012-09-28,10.475682258605957
2012-10-01,10.287895202636719
2012-10-02,10.509211540222168
2012-10-03,10.495797157287598
2012-10-04,10.549455642700195
2012-10-05,10.542746543884277
2012-10-08,10.750653266906738
2012-10-09,10.562864303588867
2012-10-10,10.308016777038574
2012-10-11,10.24765682220459
2012-10-12,9.939153671264648
2012-10-15,10.08670425415039
2012-10-16,10.207420349121094
2012-10-17,10.34154987335205
2012-10-18,10.113525390625
2012-10-19,9.959271430969238
2012-10-22,9.751367568969727
2012-10-23,9.825141906738281
2012-10-24,9.838554382324219
2012-10-25,9.898913383483887
2012-10-26,9.845261573791504
2012-10-31,9.945860862731934
2012-11-01,9.87879467010498
2012-11-02,9.778197288513184
2012-11-05,9.905620574951172
2012-11-06,9.986100196838379
2012-11-07,9.409333229064941
2012-11-08,9.060589790344238
2012-11-09,9.208139419555664
2012-11-12,9.221548080444336
2012-11-13,9.19472885131836
2012-11-14,9.174606323242188
2012-11-15,9.275202751159668
2012-11-16,9.14777946472168
2012-11-19,9.523348808288574
2012-11-20,9.489815711975098
2012-11-21,9.711132049560547
2012-11-23,9.737957000732422
2012-11-26,9.831850051879883
2012-11-27,9.751367568969727
2012-11-28,9.906474113464355
2012-11-29,10.000883102416992
2012-11-30,10.027860641479492
2012-12-03,9.994142532348633
2012-12-04,10.02111530303955
2012-12-05,9.603010177612305
2012-12-06,9.832295417785645
2012-12-07,9.77834415435791
2012-12-10,9.751368522644043
2012-12-11,9.663700103759766
2012-12-12,9.670443534851074
2012-12-13,9.58277702331543
2012-12-14,9.59626579284668
2012-12-17,9.926705360412598
2012-12-18,9.97391128540039
2012-12-19,9.845781326293945
2012-12-20,10.014370918273926
2012-12-21,9.96042251586914
2012-12-24,9.751368522644043
2012-12-26,9.704164505004883
2012-12-27,9.73787784576416
2012-12-28,9.79183292388916
2012-12-31,10.216681480407715
2013-01-02,10.243658065795898
2013-01-03,9.785089492797852
2013-01-04,9.919963836669922
2013-01-07,9.73114013671875
2013-01-08,9.798576354980469
2013-01-09,9.832295417785645
2013-01-10,10.05483627319336
2013-01-11,9.987401962280273
2013-01-14,10.22342586517334
2013-01-15,10.203197479248047
2013-01-16,10.129019737243652
2013-01-17,10.250401496887207
2013-01-18,10.169478416442871
2013-01-22,10.122273445129395
2013-01-23,10.05483627319336
2013-01-24,10.088555335998535
2013-01-25,10.034605026245117
2013-01-28,10.189713478088379
2013-01-29,10.3380708694458
2013-01-30,9.926705360412598
2013-01-31,9.967170715332031
2013-02-01,10.169478416442871
2013-02-04,9.872757911682129
2013-02-05,9.76485824584961
2013-02-06,9.879500389099121
2013-02-07,9.6771879196167
2013-02-08,9.710908889770508
2013-02-11,9.704164505004883
2013-02-12,9.683930397033691
2013-02-13,9.083745956420898
2013-02-14,9.218618392944336
2013-02-15,9.30628776550293
2013-02-19,9.346748352050781
2013-02-20,9.272566795349121
2013-02-21,9.400696754455566
2013-02-22,10.048091888427734
2013-02-25,9.636724472045898
2013-02-26,9.710908889770508
2013-02-27,9.946937561035156
2013-02-28,9.926705360412598
2013-03-01,9.96042251586914
2013-03-04,10.2571439743042
2013-03-05,10.3380708694458
2013-03-06,10.290863037109375
2013-03-07,10.35191535949707
2013-03-08,10.35191535949707
2013-03-11,10.161971092224121
2013-03-12,10.073783874511719
2013-03-13,10.039868354797363
2013-03-14,10.175544738769531
2013-03-15,10.209463119506836
2013-03-18,9.992382049560547
2013-03-19,9.931329727172852
2013-03-20,9.856706619262695
2013-03-21,9.517521858215332
2013-03-22,9.571793556213379
2013-03-25,9.48360538482666
2013-03-26,9.341147422790527
2013-03-27,9.43612003326416
2013-03-28,9.470036506652832
2013-04-01,9.33436393737793
2013-04-02,9.191902160644531
2013-04-03,8.913776397705078
2013-04-04,8.968043327331543
2013-04-05,9.015531539916992
2013-04-08,8.988397598266602
2013-04-09,8.83237075805664
2013-04-10,8.84593677520752
2013-04-11,8.886641502380371
2013-04-12,8.913776397705078
2013-04-15,8.717047691345215
2013-04-16,9.375065803527832
2013-04-17,9.266525268554688
2013-04-18,9.232608795166016
2013-04-19,9.442901611328125
2013-04-22,9.3275785446167
2013-04-23,9.56501293182373
2013-04-24,9.476821899414062
2013-04-25,9.938111305236816
2013-04-26,9.82279109954834
2013-04-29,10.005950927734375
2013-04-30,10.053435325622559
2013-05-01,9.551438331604004
2013-05-02,9.82279109954834
2013-05-03,10.216246604919434
2013-05-06,10.250164031982422
2013-05-07,10.297648429870605
2013-05-08,10.419754028320312
2013-05-09,10.392617225646973
2013-05-10,10.58934497833252
2013-05-13,10.345134735107422
2013-05-14,10.514728546142578
2013-05-15,10.216246604919434
2013-05-16,10.39940357208252
2013-05-17,10.467241287231445
2013-05-20,10.297648429870605
2013-05-21,10.182327270507812
2013-05-22,9.917759895324707
2013-05-23,10.067002296447754
2013-05-24,10.08735179901123
2013-05-28,10.182327270507812
2013-05-29,9.972028732299805
2013-05-30,10.0263032913208
2013-05-31,9.978818893432617
2013-06-03,10.28408145904541
2013-06-04,10.223028182983398
2013-06-05,9.972028732299805
2013-06-06,10.182327270507812
2013-06-07,10.419754028320312
2013-06-10,10.609696388244629
2013-06-11,10.43332290649414
2013-06-12,10.412848472595215
2013-06-13,10.603911399841309
2013-06-14,10.48791217803955
2013-06-17,10.48791217803955
2013-06-18,10.597088813781738
2013-06-19,10.399203300476074
2013-06-20,9.976137161254883
2013-06-21,10.255906105041504
2013-06-24,10.2149658203125
2013-06-25,10.126259803771973
2013-06-26,10.003434181213379
2013-06-27,10.208144187927246
2013-06-28,10.242262840270996
2013-07-01,10.733564376831055
2013-07-02,10.767678260803223
2013-07-03,10.747209548950195
2013-07-05,10.870035171508789
2013-07-08,11.05427074432373
2013-07-09,11.108860969543457
2013-07-10,11.12250804901123
2013-07-11,11.21121883392334
2013-07-12,11.218035697937012
2013-07-15,11.21121883392334
2013-07-16,11.149801254272461
2013-07-17,11.17027473449707
2013-07-18,11.92087173461914
2013-07-19,12.180167198181152
2013-07-22,12.248403549194336
2013-07-23,12.350759506225586
2013-07-24,12.418998718261719
2013-07-25,12.51452922821045
2013-07-26,12.384880065917969
2013-07-29,12.603231430053711
2013-07-30,13.428890228271484
2013-07-31,13.285597801208496
2013-08-01,13.435714721679688
2013-08-02,13.449366569519043
2013-08-05,13.312893867492676
2013-08-06,13.29241943359375
2013-08-07,13.415245056152344
2013-08-08,13.490304946899414
2013-08-09,13.169595718383789
2013-08-12,13.30606460571289
2013-08-13,13.54489803314209
2013-08-14,13.53807258605957
2013-08-15,13.29924488067627
2013-08-16,13.176417350769043
2013-08-19,12.985356330871582
2013-08-20,13.019474983215332
2013-08-21,13.108183860778809
2013-08-22,13.353837966918945
2013-08-23,13.326542854309082
2013-08-26,13.101362228393555
2013-08-27,12.712411880493164
2013-08-28,12.71923542022705
2013-08-29,12.807944297790527
2013-08-30,12.664647102355957
2013-09-03,12.801115036010742
2013-09-04,13.109663009643555
2013-09-05,13.130233764648438
2013-09-06,13.054807662963867
2013-09-09,13.18508529663086
2013-09-10,13.473055839538574
2013-09-11,13.404494285583496
