Date,SEM
2010-12-15,2.755491256713867
2010-12-16,2.811481475830078
2010-12-17,2.8274781703948975
2010-12-20,2.8394768238067627
2010-12-21,2.8754689693450928
2010-12-22,2.923461437225342
2010-12-23,2.907463788986206
2010-12-27,2.9154627323150635
2010-12-28,2.907463788986206
2010-12-29,2.9274611473083496
2010-12-30,2.9274611473083496
2010-12-31,2.923461437225342
2011-01-03,2.8834681510925293
2011-01-04,2.8154807090759277
2011-01-05,2.8194799423217773
2011-01-06,2.7994840145111084
2011-01-07,2.8674721717834473
2011-01-10,2.9274611473083496
2011-01-11,2.911463737487793
2011-01-12,2.899465322494507
2011-01-13,2.887467384338379
2011-01-14,2.887467384338379
2011-01-18,2.879469156265259
2011-01-19,2.8074827194213867
2011-01-20,2.767489194869995
2011-01-21,2.803483724594116
2011-01-24,2.8194799423217773
2011-01-25,2.8154807090759277
2011-01-26,2.7994840145111084
2011-01-27,2.7754886150360107
2011-01-28,2.679506540298462
2011-01-31,2.6955034732818604
2011-02-01,2.7994840145111084
2011-02-02,2.727497100830078
2011-02-03,2.7794876098632812
2011-02-04,2.7354962825775146
2011-02-07,2.719498634338379
2011-02-08,2.8514747619628906
2011-02-09,2.8074827194213867
2011-02-10,2.823479652404785
2011-02-11,2.911463737487793
2011-02-14,2.947456121444702
2011-02-15,2.9794509410858154
2011-02-16,3.0754334926605225
2011-02-17,3.0874314308166504
2011-02-18,3.047438144683838
2011-02-22,2.9794509410858154
2011-02-23,3.0394399166107178
2011-02-24,3.05143666267395
2011-02-25,3.0834312438964844
2011-02-28,3.119425058364868
2011-03-01,3.1034274101257324
2011-03-02,3.059436321258545
2011-03-03,3.0634350776672363
2011-03-04,3.047438144683838
2011-03-07,2.9794509410858154
2011-03-08,3.0834312438964844
2011-03-09,3.1274232864379883
2011-03-10,2.9754509925842285
2011-03-11,2.9994468688964844
2011-03-14,2.9834506511688232
2011-03-15,2.9874489307403564
2011-03-16,2.9794509410858154
2011-03-17,3.0234427452087402
2011-03-18,3.0794315338134766
2011-03-21,3.1234242916107178
2011-03-22,3.1354219913482666
2011-03-23,3.107426643371582
2011-03-24,3.091430425643921
2011-03-25,3.1434214115142822
2011-03-28,3.1594178676605225
2011-03-29,3.171415090560913
2011-03-30,3.175415277481079
2011-03-31,3.223405599594116
2011-04-01,3.259399890899658
2011-04-04,3.267397165298462
2011-04-05,3.2633981704711914
2011-04-06,3.2513999938964844
2011-04-07,3.187411308288574
2011-04-08,3.223405599594116
2011-04-11,3.219406843185425
2011-04-12,3.247401237487793
2011-04-13,3.2314038276672363
2011-04-14,3.2554004192352295
2011-04-15,3.2314038276672363
2011-04-18,3.179412841796875
2011-04-19,3.155418872833252
2011-04-20,3.235403537750244
2011-04-21,3.267397165298462
2011-04-25,3.2833940982818604
2011-04-26,3.3713791370391846
2011-04-27,3.6153335571289062
2011-04-28,3.619333028793335
2011-04-29,3.5673410892486572
2011-05-02,3.535348653793335
2011-05-03,3.5113537311553955
2011-05-04,3.4393668174743652
2011-05-05,3.467360019683838
2011-05-06,3.4633610248565674
2011-05-09,3.459362268447876
2011-05-10,3.5233497619628906
2011-05-11,3.51935076713562
2011-05-12,3.6153335571289062
2011-05-13,3.5993361473083496
2011-05-16,3.5633437633514404
2011-05-17,3.6353306770324707
2011-05-18,3.6833205223083496
2011-05-19,3.7073161602020264
2011-05-20,3.7193150520324707
2011-05-23,3.6513278484344482
2011-05-24,3.6353306770324707
2011-05-25,3.6833205223083496
2011-05-26,3.6993167400360107
2011-05-27,3.711315155029297
2011-05-31,3.799300193786621
2011-06-01,3.7353107929229736
2011-06-02,3.68731951713562
2011-06-03,3.607335329055786
2011-06-06,3.595337152481079
2011-06-07,3.575340986251831
2011-06-08,3.6393284797668457
2011-06-09,3.6833205223083496
2011-06-10,3.6233327388763428
2011-06-13,3.6033363342285156
2011-06-14,3.667323112487793
2011-06-15,3.5993361473083496
2011-06-16,3.6993167400360107
2011-06-17,3.7273130416870117
2011-06-20,3.815296173095703
2011-06-21,3.7793028354644775
2011-06-22,3.7673065662384033
2011-06-23,3.68731951713562
2011-06-24,3.583339214324951
2011-06-27,3.6473283767700195
2011-06-28,3.6353306770324707
2011-06-29,3.6153335571289062
2011-06-30,3.547346353530884
2011-07-01,3.5873382091522217
2011-07-05,3.55934476852417
2011-07-06,3.631330728530884
2011-07-07,3.6473283767700195
2011-07-08,3.5673410892486572
2011-07-11,3.5273494720458984
2011-07-12,3.5233497619628906
2011-07-13,3.503354549407959
2011-07-14,3.471360206604004
2011-07-15,3.455362319946289
2011-07-18,3.39137601852417
2011-07-19,3.483358383178711
2011-07-20,3.39137601852417
2011-07-21,3.4393668174743652
2011-07-22,3.4313676357269287
2011-07-25,3.3753774166107178
2011-07-26,3.311389684677124
2011-07-27,3.219406843185425
2011-07-28,3.207409620285034
2011-07-29,3.139421224594116
2011-08-01,3.035439968109131
2011-08-02,2.923461437225342
2011-08-03,2.855473279953003
2011-08-04,2.6715073585510254
2011-08-05,2.5435309410095215
2011-08-08,2.251584529876709
2011-08-09,2.419553756713867
2011-08-10,2.283579111099243
2011-08-11,2.4795424938201904
2011-08-12,2.4795424938201904
2011-08-15,2.6395132541656494
2011-08-16,2.651510715484619
2011-08-17,2.64351224899292
2011-08-18,2.5035383701324463
2011-08-19,2.455548048019409
2011-08-22,2.387559652328491
2011-08-23,2.523534059524536
2011-08-24,2.6035196781158447
2011-08-25,2.5795247554779053
2011-08-26,2.587522506713867
2011-08-29,2.7035012245178223
2011-08-30,2.767489194869995
2011-08-31,2.899465322494507
2011-09-01,2.823479652404785
2011-09-02,2.7114996910095215
2011-09-06,2.707500696182251
2011-09-07,2.8394768238067627
2011-09-08,2.7634904384613037
2011-09-09,2.6995019912719727
2011-09-12,2.8594729900360107
2011-09-13,2.803483724594116
2011-09-14,2.919461965560913
2011-09-15,2.919461965560913
2011-09-16,2.9274611473083496
2011-09-19,2.8674721717834473
2011-09-20,2.5555291175842285
2011-09-21,2.483541965484619
2011-09-22,2.495539426803589
2011-09-23,2.411555290222168
2011-09-26,2.539531707763672
2011-09-27,2.6035196781158447
2011-09-28,2.5955216884613037
2011-09-29,2.7794876098632812
2011-09-30,2.667508363723755
2011-10-03,2.4795424938201904
2011-10-04,2.6315152645111084
2011-10-05,2.759490966796875
2011-10-06,2.9034643173217773
2011-10-07,2.9154627323150635
2011-10-10,3.1234242916107178
2011-10-11,3.175415277481079
2011-10-12,3.3033909797668457
2011-10-13,3.3673794269561768
2011-10-14,3.3713791370391846
2011-10-17,3.267397165298462
2011-10-18,3.543346405029297
2011-10-19,3.4393668174743652
2011-10-20,3.483358383178711
2011-10-21,3.619333028793335
2011-10-24,3.5673410892486572
2011-10-25,3.427367687225342
2011-10-26,3.395373582839966
2011-10-27,3.459362268447876
2011-10-28,3.5873382091522217
2011-10-31,3.4793577194213867
2011-11-01,3.2434020042419434
2011-11-02,3.44736385345459
2011-11-03,3.4433648586273193
2011-11-04,3.363380193710327
2011-11-07,3.4633610248565674
2011-11-08,3.4793577194213867
2011-11-09,3.311389684677124
2011-11-10,3.363380193710327
2011-11-11,3.4393668174743652
2011-11-14,3.359379768371582
2011-11-15,3.323387622833252
2011-11-16,3.2114086151123047
2011-11-17,3.139421224594116
2011-11-18,3.175415277481079
2011-11-21,3.131422758102417
2011-11-22,3.0874314308166504
2011-11-23,3.02744197845459
2011-11-25,3.0434391498565674
2011-11-28,3.1914126873016357
2011-11-29,3.2034096717834473
2011-11-30,3.467360019683838
2011-12-01,3.4793577194213867
2011-12-02,3.4313676357269287
2011-12-05,3.4633610248565674
2011-12-06,3.451364517211914
2011-12-07,3.471360206604004
2011-12-08,3.3313848972320557
2011-12-09,3.3993728160858154
2011-12-12,3.395373582839966
2011-12-13,3.359379768371582
2011-12-14,3.3433845043182373
2011-12-15,3.427367687225342
2011-12-16,3.507354497909546
2011-12-19,3.4433648586273193
2011-12-20,3.571340799331665
2011-12-21,3.595337152481079
2011-12-22,3.55934476852417
2011-12-23,3.5553441047668457
2011-12-27,3.543346405029297
2011-12-28,3.403372049331665
2011-12-29,3.3993728160858154
2011-12-30,3.39137601852417
2012-01-03,3.483358383178711
2012-01-04,3.4793577194213867
2012-01-05,3.4873569011688232
2012-01-06,3.499354839324951
2012-01-09,3.43536639213562
2012-01-10,3.2833940982818604
2012-01-11,3.267397165298462
2012-01-12,3.247401237487793
2012-01-13,3.2434020042419434
2012-01-17,3.2114086151123047
2012-01-18,3.2314038276672363
2012-01-19,3.247401237487793
2012-01-20,3.2554004192352295
2012-01-23,3.235403537750244
2012-01-24,3.2633981704711914
2012-01-25,3.2913928031921387
2012-01-26,3.307389974594116
2012-01-27,3.311389684677124
2012-01-30,3.2993922233581543
2012-01-31,3.3153891563415527
2012-02-01,3.3433845043182373
2012-02-02,3.3793768882751465
2012-02-03,3.4393668174743652
2012-02-06,3.407371759414673
2012-02-07,3.39137601852417
2012-02-08,3.415369749069214
2012-02-09,3.39137601852417
2012-02-10,3.359379768371582
2012-02-13,3.3673794269561768
2012-02-14,3.3313848972320557
2012-02-15,3.183412551879883
2012-02-16,3.1994106769561768
2012-02-17,3.155418872833252
2012-02-21,3.1274232864379883
2012-02-22,3.187411308288574
2012-02-23,3.259399890899658
2012-02-24,3.3553807735443115
2012-02-27,3.359379768371582
2012-02-28,3.3713791370391846
2012-02-29,3.3673794269561768
2012-03-01,3.359379768371582
2012-03-02,3.323387622833252
2012-03-05,3.339383125305176
2012-03-06,3.2434020042419434
2012-03-07,3.259399890899658
2012-03-08,3.39137601852417
2012-03-09,3.5153517723083496
2012-03-12,3.455362319946289
2012-03-13,3.4233689308166504
2012-03-14,3.3433845043182373
2012-03-15,3.3433845043182373
2012-03-16,3.307389974594116
2012-03-19,3.347383499145508
2012-03-20,3.2394020557403564
2012-03-21,3.187411308288574
2012-03-22,3.2034096717834473
2012-03-23,3.2833940982818604
2012-03-26,3.3313848972320557
2012-03-27,3.3153891563415527
2012-03-28,3.259399890899658
2012-03-29,3.235403537750244
2012-03-30,3.0754334926605225
2012-04-02,3.131422758102417
2012-04-03,3.0234427452087402
2012-04-04,2.947456121444702
2012-04-05,2.8714704513549805
2012-04-09,2.887467384338379
2012-04-10,2.8434760570526123
2012-04-11,2.911463737487793
2012-04-12,2.939457654953003
2012-04-13,2.991448163986206
2012-04-16,2.9834506511688232
2012-04-17,3.0634350776672363
2012-04-18,3.055436372756958
2012-04-19,3.1234242916107178
2012-04-20,3.1594178676605225
2012-04-23,3.0874314308166504
2012-04-24,3.139421224594116
2012-04-25,3.5273494720458984
2012-04-26,3.4433648586273193
2012-04-27,3.451364517211914
2012-04-30,3.427367687225342
2012-05-01,3.4633610248565674
2012-05-02,3.467360019683838
2012-05-03,3.4393668174743652
2012-05-04,3.3553807735443115
2012-05-07,3.579340696334839
2012-05-08,3.631330728530884
2012-05-09,3.607335329055786
2012-05-10,3.691319227218628
2012-05-11,3.6753227710723877
2012-05-14,3.6033363342285156
2012-05-15,3.5993361473083496
2012-05-16,3.6233327388763428
2012-05-17,3.5873382091522217
2012-05-18,3.5993361473083496
2012-05-21,3.611333131790161
2012-05-22,3.627331256866455
2012-05-23,3.6513278484344482
2012-05-24,3.655325412750244
2012-05-25,3.659325361251831
2012-05-29,3.6953186988830566
2012-05-30,3.6953186988830566
2012-05-31,3.6953186988830566
2012-06-01,3.627331256866455
2012-06-04,3.68731951713562
2012-06-05,3.691319227218628
2012-06-06,3.7353107929229736
2012-06-07,3.9072792530059814
2012-06-08,3.8992810249328613
2012-06-11,3.819295644760132
2012-06-12,3.787302017211914
2012-06-13,3.787302017211914
2012-06-14,3.8752849102020264
2012-06-15,3.8512892723083496
2012-06-18,3.8672869205474854
2012-06-19,3.8912835121154785
2012-06-20,3.8792850971221924
2012-06-21,3.787302017211914
2012-06-22,3.8992810249328613
2012-06-25,3.9312753677368164
2012-06-26,3.9632694721221924
2012-06-27,3.979266405105591
2012-06-28,3.9832658767700195
2012-06-29,4.0432538986206055
2012-07-02,4.171230316162109
2012-07-03,4.1512346267700195
2012-07-05,4.287208557128906
2012-07-06,4.191227436065674
2012-07-09,4.219222068786621
2012-07-10,4.22722053527832
2012-07-11,4.347198963165283
2012-07-12,4.355197429656982
2012-07-13,4.29520845413208
2012-07-16,4.291208267211914
2012-07-17,4.2352190017700195
2012-07-18,4.475176811218262
2012-07-19,4.583154678344727
2012-07-20,4.403188228607178
2012-07-23,4.37919282913208
2012-07-24,4.447179317474365
2012-07-25,4.3951897621154785
2012-07-26,4.423185348510742
2012-07-27,4.495171546936035
2012-07-30,4.41918420791626
2012-07-31,4.259214401245117
2012-08-01,4.579155445098877
2012-08-02,4.647143363952637
2012-08-03,4.575156211853027
2012-08-06,4.699133396148682
2012-08-07,4.735126972198486
2012-08-08,5.490986347198486
2012-08-09,4.1512346267700195
2012-08-10,4.051253318786621
2012-08-13,4.127240180969238
2012-08-14,4.127240180969238
2012-08-15,4.22722053527832
2012-08-16,4.199225425720215
2012-08-17,4.183228492736816
2012-08-20,4.179229736328125
2012-08-21,4.163231372833252
2012-08-22,4.123239994049072
2012-08-23,4.115240573883057
2012-08-24,3.99526309967041
2012-08-27,4.1192402839660645
2012-08-28,4.159232139587402
2012-08-29,4.16723108291626
2012-08-30,4.159232139587402
2012-08-31,4.139236927032471
2012-09-04,4.127240180969238
2012-09-05,4.14723539352417
2012-09-06,4.191227436065674
2012-09-07,4.219222068786621
2012-09-10,4.1512346267700195
2012-09-11,4.199225425720215
2012-09-12,4.231220245361328
2012-09-13,4.287208557128906
2012-09-14,4.363195419311523
2012-09-17,4.399188041687012
2012-09-18,4.459178447723389
2012-09-19,4.415185451507568
2012-09-20,4.423185348510742
2012-09-21,4.439181804656982
2012-09-24,4.471175670623779
2012-09-25,4.435182571411133
2012-09-26,4.431183338165283
2012-09-27,4.451178550720215
2012-09-28,4.4911723136901855
2012-10-01,4.5991530418396
2012-10-02,4.519167423248291
2012-10-03,4.503169059753418
2012-10-04,4.53116512298584
2012-10-05,4.575156211853027
2012-10-08,4.511168003082275
2012-10-09,4.499170303344727
2012-10-10,4.4791741371154785
2012-10-11,4.495171546936035
2012-10-12,4.4911723136901855
2012-10-15,4.515167236328125
2012-10-16,4.499170303344727
2012-10-17,4.56315803527832
2012-10-18,4.343198776245117
2012-10-19,4.187228202819824
2012-10-22,4.259214401245117
2012-10-23,4.171230316162109
2012-10-24,4.271212577819824
2012-10-25,4.375192642211914
2012-10-26,4.299208164215088
2012-10-31,4.2352190017700195
2012-11-01,4.431183338165283
2012-11-02,4.6591410636901855
2012-11-05,4.627147197723389
2012-11-06,4.515167236328125
2012-11-07,4.37919282913208
2012-11-08,4.195227146148682
2012-11-09,4.195227146148682
2012-11-12,4.351198673248291
2012-11-13,4.279210567474365
2012-11-14,4.095243453979492
2012-11-15,4.155233383178711
2012-11-16,4.279210567474365
2012-11-19,4.29520845413208
2012-11-20,4.267212867736816
2012-11-21,4.359196662902832
2012-11-23,4.37919282913208
2012-11-26,4.387191295623779
2012-11-27,4.415185451507568
2012-11-28,4.455178737640381
2012-11-29,4.579155445098877
2012-11-30,4.415185451507568
2012-12-03,4.563284873962402
2012-12-04,4.660473823547363
2012-12-05,4.776177406311035
2012-12-06,4.734524250030518
2012-12-07,4.669728755950928
2012-12-10,4.69287109375
2012-12-11,4.734524250030518
2012-12-12,4.790060520172119
2012-12-13,4.5956807136535645
2012-12-14,4.563284873962402
2012-12-17,4.628077983856201
2012-12-18,4.40130090713501
2012-12-19,4.396674633026123
2012-12-20,4.433697700500488
2012-12-21,4.479979515075684
2012-12-24,4.442953109741211
2012-12-26,4.419814109802246
2012-12-27,4.368906497955322
2012-12-28,4.29485559463501
2012-12-31,4.364278316497803
2013-01-02,4.581797122955322
2013-01-03,4.577169418334961
2013-01-04,4.544771671295166
2013-01-07,4.5540289878845215
2013-01-08,4.461467742919922
2013-01-09,4.489235877990723
2013-01-10,4.392045021057129
2013-01-11,4.452211856842041
2013-01-14,4.373533248901367
2013-01-15,4.489235877990723
2013-01-16,4.4984917640686035
2013-01-17,4.475351333618164
2013-01-18,4.479979515075684
2013-01-22,4.512375831604004
2013-01-23,4.567911624908447
2013-01-24,4.331880569458008
2013-01-25,4.4984917640686035
2013-01-28,4.507748126983643
2013-01-29,4.415185928344727
2013-01-30,4.40130090713501
2013-01-31,4.507748126983643
2013-02-01,4.484606742858887
2013-02-04,4.331880569458008
2013-02-05,4.433697700500488
2013-02-06,4.479979515075684
2013-02-07,4.521631717681885
2013-02-08,4.604937553405762
2013-02-11,4.5910539627075195
2013-02-12,4.535515308380127
2013-02-13,4.530888080596924
2013-02-14,4.5540289878845215
2013-02-15,4.600309371948242
2013-02-19,4.544771671295166
2013-02-20,4.0727081298828125
2013-02-21,4.035683631896973
2013-02-22,4.239319801330566
2013-02-25,4.197666645050049
2013-02-26,4.16526985168457
2013-02-27,4.331880569458008
2013-02-28,4.276343822479248
2013-03-01,4.160642147064209
2013-03-04,4.1375017166137695
2013-03-05,4.183782577514648
2013-03-06,4.118990421295166
2013-03-07,4.077335834503174
2013-03-08,4.007915019989014
2013-03-11,4.003287315368652
2013-03-12,4.114360809326172
2013-03-13,4.095849990844727
2013-03-14,4.142130374908447
2013-03-15,4.160642147064209
2013-03-18,4.035683631896973
2013-03-19,3.9662623405456543
2013-03-20,4.086591720581055
2013-03-21,4.081964492797852
2013-03-22,4.012542724609375
2013-03-25,4.128243923187256
2013-03-26,4.169898986816406
2013-03-27,4.216177940368652
2013-03-28,4.16526985168457
2013-04-01,4.169898986816406
2013-04-02,4.1560139656066895
2013-04-03,4.1375017166137695
2013-04-04,4.16526985168457
2013-04-05,4.049568176269531
2013-04-08,4.091221332550049
2013-04-09,3.9986584186553955
2013-04-10,3.9801480770111084
2013-04-11,4.081964492797852
2013-04-12,4.095849990844727
2013-04-15,3.873701810836792
2013-04-16,3.943122386932373
2013-04-17,3.7718844413757324
2013-04-18,3.6654365062713623
2013-04-19,3.702462911605835
2013-04-22,3.7996511459350586
2013-04-23,3.8320486545562744
2013-04-24,3.8089077472686768
2013-04-25,3.8089077472686768
2013-04-26,3.915353298187256
2013-04-29,3.7950241565704346
2013-04-30,3.818164825439453
2013-05-01,3.7302305698394775
2013-05-02,3.859816551208496
2013-05-03,3.6376702785491943
2013-05-06,3.5775046348571777
2013-05-07,3.7302305698394775
2013-05-08,3.836677074432373
2013-05-09,3.744115114212036
2013-05-10,3.8042798042297363
2013-05-13,3.7394864559173584
2013-05-14,3.8042798042297363
2013-05-15,3.767256021499634
2013-05-16,3.8562822341918945
2013-05-17,3.837540626525879
2013-05-20,3.776625871658325
2013-05-21,3.776625871658325
2013-05-22,3.757885217666626
2013-05-23,3.7625696659088135
2013-05-24,3.7906832695007324
2013-05-28,3.8234832286834717
2013-05-29,3.7531981468200684
2013-05-30,3.711026906967163
2013-05-31,3.7016561031341553
2013-06-03,3.6548004150390625
2013-06-04,3.725083351135254
2013-06-05,3.6922852993011475
2013-06-06,3.7016561031341553
2013-06-07,3.6969709396362305
2013-06-10,3.711026906967163
2013-06-11,3.7672550678253174
2013-06-12,3.8141117095947266
2013-06-13,3.8609676361083984
2013-06-14,3.842223882675171
2013-06-17,3.889082431793213
2013-06-18,3.8703391551971436
2013-06-19,3.7531981468200684
2013-06-20,3.668856382369995
2013-06-21,3.7344555854797363
2013-06-24,3.7625696659088135
2013-06-25,3.7813119888305664
2013-06-26,3.8234832286834717
2013-06-27,3.8843963146209717
2013-06-28,3.842223882675171
2013-07-01,3.846909284591675
2013-07-02,3.8141117095947266
2013-07-03,3.7203989028930664
2013-07-05,3.6735422611236572
2013-07-08,3.757885217666626
2013-07-09,3.8000547885894775
2013-07-10,3.8515963554382324
2013-07-11,3.8797097206115723
2013-07-12,3.8703391551971436
2013-07-15,3.842223882675171
2013-07-16,3.9968502521514893
2013-07-17,3.9359381198883057
2013-07-18,4.174905776977539
2013-07-19,4.217076301574707
2013-07-22,4.217076301574707
2013-07-23,4.212390899658203
2013-07-24,4.193647861480713
2013-07-25,4.217076301574707
2013-07-26,4.198333263397217
2013-07-29,4.198333263397217
2013-07-30,4.142106056213379
2013-07-31,4.203019618988037
2013-08-01,4.203019618988037
2013-08-02,4.198333263397217
2013-08-05,4.217076301574707
2013-08-06,4.174905776977539
2013-08-07,4.165534019470215
