Date,CTAS
2010-12-29,5.852713584899902
2010-12-30,5.846462249755859
2010-12-31,5.825627326965332
2011-01-03,5.829794406890869
2011-01-04,5.76520299911499
2011-01-05,5.833961009979248
2011-01-06,5.833961009979248
2011-01-07,5.8172926902771
2011-01-10,5.848546028137207
2011-01-11,5.848546028137207
2011-01-12,5.940223217010498
2011-01-13,5.942306995391846
2011-01-14,6.0423173904418945
2011-01-18,6.050651550292969
2011-01-19,5.952724456787109
2011-01-20,6.10274076461792
2011-01-21,6.019397258758545
2011-01-24,5.981893539428711
2011-01-25,6.038150310516357
2011-01-26,6.1006574630737305
2011-01-27,6.111075401306152
2011-01-28,5.813125133514404
2011-01-31,5.846462249755859
2011-02-01,5.948557376861572
2011-02-02,5.965226650238037
2011-02-03,5.979808807373047
2011-02-04,6.021481037139893
2011-02-07,6.119410991668701
2011-02-08,6.098574161529541
2011-02-09,6.086071491241455
2011-02-10,6.081904888153076
2011-02-11,6.10274076461792
2011-02-14,6.096490383148193
2011-02-15,5.990227699279785
2011-02-16,6.029816150665283
2011-02-17,6.108992576599121
2011-02-18,6.081904888153076
2011-02-22,5.867298603057861
2011-02-23,5.742286205291748
2011-02-24,5.763122081756592
2011-02-25,5.854795932769775
2011-02-28,5.8589653968811035
2011-03-01,5.773538112640381
2011-03-02,5.821459770202637
2011-03-03,5.902717590332031
2011-03-04,5.833961009979248
2011-03-07,5.783956527709961
2011-03-08,5.873549938201904
2011-03-09,5.881882667541504
2011-03-10,5.76520299911499
2011-03-11,5.815208435058594
2011-03-14,5.869383811950684
2011-03-15,5.783956527709961
2011-03-16,5.692280292510986
2011-03-17,5.7131147384643555
2011-03-18,5.792290210723877
2011-03-21,5.850627899169922
2011-03-22,5.863131523132324
2011-03-23,6.198584079742432
2011-03-24,6.154829978942871
2011-03-25,6.156913757324219
2011-03-28,6.140244960784912
2011-03-29,6.200667858123779
2011-03-30,6.209001064300537
2011-03-31,6.309013843536377
2011-04-01,6.3486008644104
2011-04-04,6.36735200881958
2011-04-05,6.325680732727051
2011-04-06,6.459028244018555
2011-04-07,6.388188362121582
2011-04-08,6.290261268615723
2011-04-11,6.259006977081299
2011-04-12,6.23192024230957
2011-04-13,6.221504211425781
2011-04-14,6.281925201416016
2011-04-15,6.321513652801514
2011-04-18,6.219420433044434
2011-04-19,6.269425392150879
2011-04-20,6.419440746307373
2011-04-21,6.394438743591309
2011-04-25,6.336098670959473
2011-04-26,6.37985372543335
2011-04-27,6.44652795791626
2011-04-28,6.442359447479248
2011-04-29,6.469446659088135
2011-05-02,6.4756975173950195
2011-05-03,6.467363357543945
2011-05-04,6.4756975173950195
2011-05-05,6.336098670959473
2011-05-06,6.396522521972656
2011-05-09,6.465279579162598
2011-05-10,6.62571382522583
2011-05-11,6.6194634437561035
2011-05-12,6.677802085876465
2011-05-13,6.690304279327393
2011-05-16,6.623630046844482
2011-05-17,6.6194634437561035
2011-05-18,6.663217067718506
2011-05-19,6.706972599029541
2011-05-20,6.6798858642578125
2011-05-23,6.598628044128418
2011-05-24,6.600710868835449
2011-05-25,6.652799606323242
2011-05-26,6.706972599029541
2011-05-27,6.752810478210449
2011-05-31,6.844486713409424
2011-06-01,6.642380714416504
2011-06-02,6.665299892425537
2011-06-03,6.579874038696289
2011-06-06,6.565289497375488
2011-06-07,6.606962203979492
2011-06-08,6.565289497375488
2011-06-09,6.554872989654541
2011-06-10,6.52362060546875
2011-06-13,6.565289497375488
2011-06-14,6.725723743438721
2011-06-15,6.6507158279418945
2011-06-16,6.67155122756958
2011-06-17,6.6736345291137695
2011-06-20,6.727807521820068
2011-06-21,6.788230895996094
2011-06-22,6.744475841522217
2011-06-23,6.69238805770874
2011-06-24,6.615295886993408
2011-06-27,6.659050464630127
2011-06-28,6.748642921447754
2011-06-29,6.763228893280029
2011-06-30,6.881990432739258
2011-07-01,7.077846527099609
2011-07-05,7.0465922355651855
2011-07-06,7.023673057556152
2011-07-07,7.109097957611084
2011-07-08,6.992421627044678
2011-07-11,6.861156463623047
2011-07-12,6.729891777038574
2011-07-13,6.577791213989258
2011-07-14,6.504865646362305
2011-07-15,6.471529960632324
2011-07-18,6.342349529266357
2011-07-19,6.429858684539795
2011-07-20,7.061176776885986
2011-07-21,7.1216020584106445
2011-07-22,7.16118860244751
2011-07-25,7.067427158355713
2011-07-26,7.002838134765625
2011-07-27,6.802816390991211
2011-07-28,6.798647880554199
2011-07-29,6.781979084014893
2011-08-01,6.6798858642578125
2011-08-02,6.4361090660095215
2011-08-03,6.5007004737854
2011-08-04,6.2152533531188965
2011-08-05,6.163163661956787
2011-08-08,5.677694320678711
2011-08-09,5.906886577606201
2011-08-10,5.675610542297363
2011-08-11,6.1006574630737305
2011-08-12,6.2152533531188965
2011-08-15,6.336098670959473
2011-08-16,6.3152618408203125
2011-08-17,6.300678730010986
2011-08-18,6.013147354125977
2011-08-19,5.925638675689697
2011-08-22,6.011063098907471
2011-08-23,6.211086273193359
2011-08-24,6.350684642791748
2011-08-25,6.246506214141846
2011-08-26,6.371519565582275
2011-08-29,6.563207149505615
2011-08-30,6.602794647216797
2011-08-31,6.663217067718506
2011-09-01,6.573625087738037
2011-09-02,6.423608303070068
2011-09-06,6.304846286773682
2011-09-07,6.511117458343506
2011-09-08,6.419440746307373
2011-09-09,6.2840094566345215
2011-09-12,6.359018325805664
2011-09-13,6.4277753829956055
2011-09-14,6.4986162185668945
2011-09-15,6.581959247589111
2011-09-16,6.561123847961426
2011-09-19,6.4611124992370605
2011-09-20,6.423608303070068
2011-09-21,6.169413089752197
2011-09-22,5.994394779205322
2011-09-23,5.915220260620117
2011-09-26,6.023565292358398
2011-09-27,6.038150310516357
2011-09-28,5.919387340545654
2011-09-29,6.0173139572143555
2011-09-30,5.863131523132324
2011-10-03,5.6006011962890625
2011-10-04,5.717281818389893
2011-10-05,5.856879711151123
2011-10-06,5.93813943862915
2011-10-07,5.875633239746094
2011-10-10,6.029816150665283
2011-10-11,6.008979797363281
2011-10-12,6.125658988952637
2011-10-13,6.090239524841309
2011-10-14,6.158995628356934
2011-10-17,6.008979797363281
2011-10-18,6.0944061279296875
2011-10-19,6.046484470367432
2011-10-20,6.044400691986084
2011-10-21,6.136076927185059
2011-10-24,6.267341136932373
2011-10-25,6.156913757324219
2011-10-26,6.148578643798828
2011-10-27,6.36735200881958
2011-10-28,6.319429874420166
2011-10-31,6.227753162384033
2011-11-01,5.913136959075928
2011-11-02,6.056901931762695
2011-11-03,6.177748203277588
2011-11-04,6.173582553863525
2011-11-07,6.200667858123779
2011-11-08,6.3386006355285645
2011-11-09,6.079709053039551
2011-11-10,6.100928783416748
2011-11-11,6.2325005531311035
2011-11-14,6.166714668273926
2011-11-15,6.183691501617432
2011-11-16,6.196424961090088
2011-11-17,6.187935829162598
2011-11-18,6.300403594970703
2011-11-21,6.103053092956543
2011-11-22,6.041512489318848
2011-11-23,5.924798965454102
2011-11-25,5.863260269165039
2011-11-28,6.109419345855713
2011-11-29,6.164592266082764
2011-11-30,6.451071262359619
2011-12-01,6.412874221801758
2011-12-02,6.440460205078125
2011-12-05,6.487146377563477
2011-12-06,6.476535797119141
2011-12-07,6.361944675445557
2011-12-08,6.2325005531311035
2011-12-09,6.457437515258789
2011-12-12,6.378920555114746
2011-12-13,6.366187572479248
2011-12-14,6.285549640655518
2011-12-15,6.476535797119141
2011-12-16,6.476535797119141
2011-12-19,6.50836706161499
2011-12-20,6.63781213760376
2011-12-21,7.255333423614502
2011-12-22,7.431464195251465
2011-12-23,7.401755332946777
2011-12-27,7.403876304626465
2011-12-28,7.350826740264893
2011-12-29,7.4717841148376465
2011-12-30,7.386900424957275
2012-01-03,7.478151321411133
2012-01-04,7.72430944442749
2012-01-05,7.747649669647217
2012-01-06,7.917417049407959
2012-01-09,7.934393405914307
2012-01-10,8.072327613830566
2012-01-11,7.9789557456970215
2012-01-12,7.940757751464844
2012-01-13,7.930150508880615
2012-01-17,7.970467567443848
2012-01-18,8.025640487670898
2012-01-19,8.046862602233887
2012-01-20,8.048982620239258
2012-01-23,7.964102268218994
2012-01-24,7.95773458480835
2012-01-25,7.947123050689697
2012-01-26,7.970467567443848
2012-01-27,7.9513678550720215
2012-01-30,7.851634502410889
2012-01-31,7.870730876922607
2012-02-01,8.025640487670898
2012-02-02,7.921660423278809
2012-02-03,8.042614936828613
2012-02-06,8.051106452941895
2012-02-07,8.08505916595459
2012-02-08,8.07444953918457
2012-02-09,8.065958976745605
2012-02-10,7.995930194854736
2012-02-13,8.140233039855957
2012-02-14,8.108400344848633
2012-02-15,8.053228378295898
2012-02-16,8.17630672454834
2012-02-17,8.191162109375
2012-02-21,8.212383270263672
2012-02-22,8.16357421875
2012-02-23,8.1826753616333
2012-02-24,8.233602523803711
2012-02-27,8.21662712097168
2012-02-28,8.150842666625977
2012-02-29,8.1826753616333
2012-03-01,8.233602523803711
2012-03-02,8.129622459411621
2012-03-05,8.11264705657959
2012-03-06,7.970467567443848
2012-03-07,8.068081855773926
2012-03-08,8.331219673156738
2012-03-09,8.339707374572754
2012-03-12,8.365169525146484
2012-03-13,8.4649076461792
2012-03-14,8.382146835327148
2012-03-15,8.48188591003418
2012-03-16,8.532815933227539
2012-03-19,8.545548439025879
2012-03-20,8.587987899780273
2012-03-21,8.318487167358398
2012-03-22,8.40336799621582
2012-03-23,8.356683731079102
2012-03-26,8.447930335998535
2012-03-27,8.441566467285156
2012-03-28,8.35031795501709
2012-03-29,8.28240966796875
2012-03-30,8.301509857177734
2012-04-02,8.33333969116211
2012-04-03,8.33333969116211
2012-04-04,8.27180004119873
2012-04-05,8.267556190490723
2012-04-09,8.135990142822266
2012-04-10,8.010788917541504
2012-04-11,8.140233039855957
2012-04-12,8.208138465881348
2012-04-13,8.16569709777832
2012-04-16,8.167820930480957
2012-04-17,8.32060718536377
2012-04-18,8.360926628112793
2012-04-19,8.322729110717773
2012-04-20,8.329094886779785
2012-04-23,8.222993850708008
2012-04-24,8.259066581726074
2012-04-25,8.27180004119873
2012-04-26,8.307876586914062
2012-04-27,8.365169525146484
2012-04-30,8.312116622924805
2012-05-01,8.35244083404541
2012-05-02,8.37578296661377
2012-05-03,8.348193168640137
2012-05-04,8.316364288330078
2012-05-07,8.341830253601074
2012-05-08,8.339707374572754
2012-05-09,8.1826753616333
2012-05-10,8.18055248260498
2012-05-11,8.21450424194336
2012-05-14,8.150842666625977
2012-05-15,8.121133804321289
2012-05-16,8.03200912475586
2012-05-17,7.80919075012207
2012-05-18,7.7455291748046875
2012-05-21,7.8940749168396
2012-05-22,7.938637733459473
2012-05-23,8.012907981872559
2012-05-24,8.004419326782227
2012-05-25,7.917417049407959
2012-05-29,7.981078147888184
2012-05-30,7.870730876922607
2012-05-31,7.830413341522217
2012-06-01,7.588497161865234
2012-06-04,7.5991082191467285
2012-06-05,7.5587873458862305
2012-06-06,7.639425754547119
2012-06-07,7.669133186340332
2012-06-08,7.720065116882324
2012-06-11,7.669133186340332
2012-06-12,7.783727645874023
2012-06-13,7.726430892944336
2012-06-14,7.783727645874023
2012-06-15,7.9004387855529785
2012-06-18,7.898319721221924
2012-06-19,7.983201503753662
2012-06-20,7.930150508880615
2012-06-21,7.777359485626221
2012-06-22,7.80919075012207
2012-06-25,7.671258926391602
2012-06-26,7.690357208251953
2012-06-27,7.860121250152588
2012-06-28,7.936514377593994
2012-06-29,8.19328498840332
2012-07-02,8.341830253601074
2012-07-03,8.365169525146484
2012-07-05,8.38851261138916
2012-07-06,8.288779258728027
2012-07-09,8.312116622924805
2012-07-10,8.33333969116211
2012-07-11,8.33546257019043
2012-07-12,8.273921012878418
2012-07-13,8.460661888122559
2012-07-16,8.363048553466797
2012-07-17,8.063838958740234
2012-07-18,8.044740676879883
2012-07-19,8.072327613830566
2012-07-20,7.991686820983887
2012-07-23,7.972589492797852
2012-07-24,7.961978912353516
2012-07-25,7.976833820343018
2012-07-26,8.17630672454834
2012-07-27,8.337584495544434
2012-07-30,8.373661041259766
2012-07-31,8.409732818603516
2012-08-01,8.411857604980469
2012-08-02,8.47127628326416
2012-08-03,8.62618350982666
2012-08-06,8.651651382446289
2012-08-07,8.628307342529297
2012-08-08,8.66650390625
2012-08-09,8.645282745361328
2012-08-10,8.685603141784668
2012-08-13,8.655895233154297
2012-08-14,8.645282745361328
2012-08-15,8.783215522766113
2012-08-16,8.742900848388672
2012-08-17,8.78746223449707
2012-08-20,8.776853561401367
2012-08-21,8.715313911437988
2012-08-22,8.670747756958008
2012-08-23,8.613452911376953
2012-08-24,8.670747756958008
2012-08-27,8.66650390625
2012-08-28,8.585866928100586
2012-08-29,8.617697715759277
2012-08-30,8.551911354064941
2012-08-31,8.577377319335938
2012-09-04,8.545548439025879
2012-09-05,8.596479415893555
2012-09-06,8.804437637329102
2012-09-07,8.78746223449707
2012-09-10,8.75350570678711
2012-09-11,8.77260684967041
2012-09-12,8.882955551147461
2012-09-13,8.959348678588867
2012-09-14,8.853246688842773
2012-09-17,8.747142791748047
2012-09-18,8.802315711975098
2012-09-19,8.755629539489746
2012-09-20,8.740776062011719
2012-09-21,8.62618350982666
2012-09-24,8.77260684967041
2012-09-25,8.781095504760742
2012-09-26,8.73441219329834
2012-09-27,8.825660705566406
2012-09-28,8.791707992553711
2012-10-01,8.846878051757812
2012-10-02,8.938127517700195
2012-10-03,8.955106735229492
2012-10-04,8.965713500976562
2012-10-05,8.955106735229492
2012-10-08,8.948738098144531
2012-10-09,9.020888328552246
2012-10-10,8.90629768371582
2012-10-11,8.870223045349121
2012-10-12,8.882955551147461
2012-10-15,8.912662506103516
2012-10-16,8.948738098144531
2012-10-17,8.986934661865234
2012-10-18,8.993303298950195
2012-10-19,8.887197494506836
2012-10-22,8.912662506103516
2012-10-23,8.804437637329102
2012-10-24,8.755629539489746
2012-10-25,8.778974533081055
2012-10-26,8.800196647644043
2012-10-31,8.872344970703125
2012-11-01,8.997549057006836
2012-11-02,8.870223045349121
2012-11-05,8.817171096801758
2012-11-06,8.870223045349121
2012-11-07,8.878843307495117
2012-11-08,8.796950340270996
2012-11-09,8.760313987731934
2012-11-12,8.738764762878418
2012-11-13,8.734453201293945
2012-11-14,8.592218399047852
2012-11-15,8.490930557250977
2012-11-16,8.549120903015137
2012-11-19,8.635319709777832
2012-11-20,8.740920066833496
2012-11-21,8.721525192260742
2012-11-23,8.805569648742676
2012-11-26,8.781865119934082
2012-11-27,8.743073463439941
2012-11-28,8.768933296203613
2012-11-29,8.837897300720215
2012-11-30,8.930564880371094
2012-12-03,8.930564880371094
2012-12-04,9.0189208984375
2012-12-05,9.044781684875488
2012-12-06,9.118053436279297
2012-12-07,9.051247596740723
2012-12-10,9.059868812561035
2012-12-11,9.0189208984375
2012-12-12,9.003837585449219
2012-12-13,8.971508979797363
2012-12-14,8.960736274719238
2012-12-17,9.083571434020996
2012-12-18,9.178397178649902
2012-12-19,9.148223876953125
2012-12-20,9.22149658203125
2012-12-21,8.973663330078125
2012-12-24,8.934874534606934
2012-12-26,8.865911483764648
2012-12-27,8.771092414855957
2012-12-28,8.693507194519043
2012-12-31,8.814192771911621
2013-01-02,9.049092292785645
2013-01-03,9.09003734588623
2013-01-04,9.178397178649902
2013-01-07,9.1589994430542
2013-01-08,9.184859275817871
2013-01-09,9.206414222717285
2013-01-10,9.199946403503418
2013-01-11,9.176241874694824
2013-01-14,9.105121612548828
2013-01-15,9.120208740234375
2013-01-16,9.034006118774414
2013-01-17,9.096504211425781
2013-01-18,9.139604568481445
2013-01-22,9.206414222717285
2013-01-23,9.152536392211914
2013-01-24,9.135293006896973
2013-01-25,9.161154747009277
2013-01-28,9.14176082611084
2013-01-29,9.199946403503418
2013-01-30,9.14176082611084
2013-01-31,9.107280731201172
2013-02-01,9.148223876953125
2013-02-04,9.06633186340332
2013-02-05,9.204256057739258
2013-02-06,9.1589994430542
2013-02-07,9.251667976379395
2013-02-08,9.238736152648926
2013-02-11,9.316319465637207
2013-02-12,9.37235164642334
2013-02-13,9.34864616394043
2013-02-14,9.411138534545898
2013-02-15,9.624493598937988
2013-02-19,9.602941513061523
2013-02-20,9.527514457702637
2013-02-21,9.437002182006836
2013-02-22,9.53182601928711
2013-02-25,9.283994674682617
2013-02-26,9.344334602355957
2013-02-27,9.447778701782227
2013-02-28,9.460707664489746
2013-03-01,9.439159393310547
2013-03-04,9.415450096130371
2013-03-05,9.471485137939453
2013-03-06,9.437002182006836
2013-03-07,9.488725662231445
2013-03-08,9.557687759399414
2013-03-11,9.570615768432617
2013-03-12,9.51889419555664
2013-03-13,9.605096817016602
2013-03-14,9.587857246398926
2013-03-15,9.63742446899414
2013-03-18,9.8012056350708
2013-03-19,9.898184776306152
2013-03-20,9.456396102905273
2013-03-21,9.307697296142578
2013-03-22,9.350799560546875
2013-03-25,9.281837463378906
2013-03-26,9.346490859985352
2013-03-27,9.380969047546387
2013-03-28,9.510273933410645
2013-04-01,9.469326972961426
2013-04-02,9.495190620422363
2013-04-03,9.486570358276367
2013-04-04,9.495190620422363
2013-04-05,9.452088356018066
2013-04-08,9.53613567352295
2013-04-09,9.546908378601074
2013-04-10,9.740867614746094
2013-04-11,9.822758674621582
2013-04-12,9.887413024902344
2013-04-15,9.566305160522461
2013-04-16,9.708539962768555
2013-04-17,9.521048545837402
2013-04-18,9.53182601928711
2013-04-19,9.654664993286133
2013-04-22,9.648199081420898
2013-04-23,9.62233829498291
2013-04-24,9.671904563903809
2013-04-25,9.693456649780273
2013-04-26,9.620182037353516
2013-04-29,9.652508735656738
2013-04-30,9.669748306274414
2013-05-01,9.529669761657715
2013-05-02,9.620182037353516
2013-05-03,9.751639366149902
2013-05-06,9.721468925476074
2013-05-07,9.75810432434082
2013-05-08,9.749485969543457
2013-05-09,9.669748306274414
2013-05-10,9.721468925476074
2013-05-13,9.67406177520752
2013-05-14,9.727937698364258
2013-05-15,9.822758674621582
2013-05-16,9.786123275756836
2013-05-17,9.889567375183105
2013-05-20,9.891722679138184
2013-05-21,9.889567375183105
2013-05-22,9.773194313049316
2013-05-23,9.663284301757812
2013-05-24,9.693456649780273
2013-05-28,9.734400749206543
2013-05-29,9.63742446899414
2013-05-30,9.805517196655273
2013-05-31,9.837844848632812
2013-06-03,9.850772857666016
2013-06-04,9.783968925476074
2013-06-05,9.665438652038574
2013-06-06,9.747331619262695
2013-06-07,9.870171546936035
2013-06-10,9.872326850891113
2013-06-11,9.783968925476074
2013-06-12,9.712850570678711
2013-06-13,9.896028518676758
2013-06-14,9.820603370666504
2013-06-17,9.891722679138184
2013-06-18,9.960681915283203
2013-06-19,9.835687637329102
2013-06-20,9.7451753616333
2013-06-21,9.725783348083496
2013-06-24,9.721468925476074
2013-06-25,9.786123275756836
2013-06-26,9.792587280273438
2013-06-27,9.900339126586914
2013-06-28,9.814138412475586
2013-07-01,9.842154502868652
2013-07-02,9.835687637329102
2013-07-03,9.885254859924316
2013-07-05,10.010247230529785
2013-07-08,10.085674285888672
2013-07-09,10.176189422607422
2013-07-10,10.182653427124023
2013-07-11,10.273164749145508
2013-07-12,10.344284057617188
2013-07-15,10.318421363830566
2013-07-16,10.141708374023438
2013-07-17,10.176189422607422
2013-07-18,10.27747631072998
2013-07-19,10.251614570617676
2013-07-22,10.307647705078125
2013-07-23,10.307647705078125
2013-07-24,10.24730396270752
2013-07-25,10.186963081359863
2013-07-26,10.191272735595703
2013-07-29,10.109381675720215
2013-07-30,10.180499076843262
2013-07-31,10.238685607910156
2013-08-01,10.363677024841309
2013-08-02,10.348593711853027
2013-08-05,10.372298240661621
2013-08-06,10.346437454223633
2013-08-07,10.48867130279541
2013-08-08,10.538241386413574
2013-08-09,10.577030181884766
2013-08-12,10.579182624816895
2013-08-13,10.62228775024414
2013-08-14,10.62228775024414
2013-08-15,10.55117130279541
2013-08-16,10.505913734436035
2013-08-19,10.370144844055176
2013-08-20,10.454192161560059
2013-08-21,10.41324520111084
2013-08-22,10.484363555908203
2013-08-23,10.499445915222168
2013-08-26,10.490826606750488
2013-08-27,10.314114570617676
2013-08-28,10.344284057617188
2013-08-29,10.385229110717773
2013-08-30,10.292562484741211
2013-09-03,10.342127799987793
2013-09-04,10.367989540100098
2013-09-05,10.411092758178711
2013-09-06,10.475740432739258
2013-09-09,10.65030288696289
