Date,YORW
2010-01-04,10.36292839050293
2010-01-05,10.230698585510254
2010-01-06,9.924470901489258
2010-01-07,9.896631240844727
2010-01-08,9.938389778137207
2010-01-11,9.84791374206543
2010-01-12,9.799195289611816
2010-01-13,9.7783203125
2010-01-14,9.771358489990234
2010-01-15,9.67392349243164
2010-01-19,9.764399528503418
2010-01-20,9.694803237915039
2010-01-21,9.611287117004395
2010-01-22,9.46513843536377
2010-01-25,9.492975234985352
2010-01-26,9.416417121887207
2010-01-27,9.235466003417969
2010-01-28,9.082353591918945
2010-01-29,9.242424011230469
2010-02-01,9.318979263305664
2010-02-02,9.200667381286621
2010-02-03,9.124109268188477
2010-02-04,9.103233337402344
2010-02-05,9.207627296447754
2010-02-08,9.075395584106445
2010-02-09,9.144991874694824
2010-02-10,9.325942993164062
2010-02-11,9.451218605041504
2010-02-12,9.360738754272461
2010-02-16,9.597365379333496
2010-02-17,9.694803237915039
2010-02-18,9.708721160888672
2010-02-19,9.562567710876465
2010-02-22,9.604328155517578
2010-02-23,9.583449363708496
2010-02-24,9.729565620422363
2010-02-25,9.659317970275879
2010-02-26,9.462621688842773
2010-03-01,9.785767555236816
2010-03-02,9.750645637512207
2010-03-03,9.75766658782959
2010-03-04,9.884119987487793
2010-03-05,9.870068550109863
2010-03-08,9.848992347717285
2010-03-09,9.940315246582031
2010-03-10,10.010563850402832
2010-03-11,10.045690536499023
2010-03-12,9.848992347717285
2010-03-15,9.848992347717285
2010-03-16,9.834943771362305
2010-03-17,9.940315246582031
2010-03-18,9.834943771362305
2010-03-19,9.806841850280762
2010-03-22,9.91221809387207
2010-03-23,9.961393356323242
2010-03-24,9.919242858886719
2010-03-25,9.778743743896484
2010-03-26,9.841967582702637
2010-03-29,9.870068550109863
2010-03-30,9.778743743896484
2010-03-31,9.659317970275879
2010-04-01,9.764692306518555
2010-04-05,9.933290481567383
2010-04-06,9.806841850280762
2010-04-07,9.75766658782959
2010-04-08,9.806841850280762
2010-04-09,9.708497047424316
2010-04-12,9.715519905090332
2010-04-13,9.806841850280762
2010-04-14,9.89113998413086
2010-04-15,9.898167610168457
2010-04-16,9.792791366577148
2010-04-19,9.750645637512207
2010-04-20,9.771719932556152
2010-04-21,9.750645637512207
2010-04-22,9.834943771362305
2010-04-23,9.841967582702637
2010-04-26,9.884119987487793
2010-04-27,9.778743743896484
2010-04-28,9.792791366577148
2010-04-29,9.834943771362305
2010-04-30,9.659317970275879
2010-05-03,9.792791366577148
2010-05-04,9.659317970275879
2010-05-05,9.497745513916016
2010-05-06,9.476669311523438
2010-05-07,9.251871109008789
2010-05-10,9.666346549987793
2010-05-11,9.785767555236816
2010-05-12,10.003541946411133
2010-05-13,9.996516227722168
2010-05-14,9.968416213989258
2010-05-17,10.010563850402832
2010-05-18,10.031641006469727
2010-05-19,9.680389404296875
2010-05-20,9.406417846679688
2010-05-21,9.469644546508789
2010-05-24,9.272947311401367
2010-05-25,9.216745376586914
2010-05-26,9.139472961425781
2010-05-27,9.216745376586914
2010-05-28,9.153519630432129
2010-06-01,9.24484634399414
2010-06-02,9.553947448730469
2010-06-03,9.589065551757812
2010-06-04,9.265920639038086
2010-06-07,9.237821578979492
2010-06-08,9.230798721313477
2010-06-09,9.265920639038086
2010-06-10,9.427494049072266
2010-06-11,9.567994117736816
2010-06-14,9.497745513916016
2010-06-15,9.638243675231934
2010-06-16,9.75766658782959
2010-06-17,9.771719932556152
2010-06-18,9.799816131591797
2010-06-21,9.771719932556152
2010-06-22,9.624194145202637
2010-06-23,9.799816131591797
2010-06-24,9.785767555236816
2010-06-25,10.958937644958496
2010-06-28,10.560870170593262
2010-06-29,10.072132110595703
2010-06-30,10.05797004699707
2010-07-01,9.972970008850098
2010-07-02,9.887975692749023
2010-07-06,9.845473289489746
2010-07-07,9.951719284057617
2010-07-08,9.965887069702148
2010-07-09,10.185462951660156
2010-07-12,9.902140617370605
2010-07-13,10.199631690979004
2010-07-14,10.107552528381348
2010-07-15,10.036718368530273
2010-07-16,9.654234886169434
2010-07-19,9.696731567382812
2010-07-20,9.965887069702148
2010-07-21,9.916306495666504
2010-07-22,10.192545890808105
2010-07-23,10.504201889038086
2010-07-26,10.447538375854492
2010-07-27,10.376708984375
2010-07-28,10.227962493896484
2010-07-29,10.412124633789062
2010-07-30,10.490033149719238
2010-08-02,10.638779640197754
2010-08-03,10.412124633789062
2010-08-04,10.567948341369629
2010-08-05,10.49711799621582
2010-08-06,10.192545890808105
2010-08-09,10.12171745300293
2010-08-10,10.135879516601562
2010-08-11,9.753395080566406
2010-08-12,10.036718368530273
2010-08-13,9.576319694519043
2010-08-16,10.227962493896484
2010-08-17,10.298792839050293
2010-08-18,10.355459213256836
2010-08-19,10.114630699157715
2010-08-20,10.235045433044434
2010-08-23,10.079215049743652
2010-08-24,10.00130558013916
2010-08-25,10.936269760131836
2010-08-26,10.752111434936523
2010-08-27,10.985851287841797
2010-08-30,10.808775901794434
2010-08-31,10.872523307800293
2010-09-01,10.964600563049316
2010-09-02,10.709609985351562
2010-09-03,10.766276359558105
2010-09-07,10.49711799621582
2010-09-08,10.440457344055176
2010-09-09,10.454625129699707
2010-09-10,10.475872993469238
2010-09-13,10.79460620880127
2010-09-14,10.787525177001953
2010-09-15,10.915022850036621
2010-09-16,10.872523307800293
2010-09-17,11.205425262451172
2010-09-20,11.332921028137207
2010-09-21,11.148759841918945
2010-09-22,11.255006790161133
2010-09-23,11.049599647521973
2010-09-24,11.368338584899902
2010-09-27,11.368338584899902
2010-09-28,11.452591896057129
2010-09-29,11.709633827209473
2010-09-30,11.445449829101562
2010-10-01,11.488289833068848
2010-10-04,11.324071884155273
2010-10-05,11.602534294128418
2010-10-06,11.573967933654785
2010-10-07,11.395469665527344
2010-10-08,11.481149673461914
2010-10-11,11.359770774841309
2010-10-12,11.31693172454834
2010-10-13,11.616811752319336
2010-10-14,11.723906517028809
2010-10-15,11.695352554321289
2010-10-18,11.673929214477539
2010-10-19,11.566829681396484
2010-10-20,11.83814811706543
2010-10-21,11.5525484085083
2010-10-22,11.324071884155273
2010-10-25,11.374049186706543
2010-10-26,11.395469665527344
2010-10-27,11.331204414367676
2010-10-28,11.352629661560059
2010-10-29,11.302652359008789
2010-11-01,11.095589637756348
2010-11-02,11.288369178771973
2010-11-03,11.431169509887695
2010-11-04,11.424025535583496
2010-11-05,11.531129837036133
2010-11-08,11.438310623168945
2010-11-09,11.338350296020508
2010-11-10,11.366909980773926
2010-11-11,11.424025535583496
2010-11-12,11.309789657592773
2010-11-15,11.47400951385498
2010-11-16,11.566829681396484
2010-11-17,11.416891098022461
2010-11-18,11.466869354248047
2010-11-19,11.531129837036133
2010-11-22,11.516852378845215
2010-11-23,11.516852378845215
2010-11-24,11.566829681396484
2010-11-26,11.516852378845215
2010-11-29,11.438310623168945
2010-11-30,11.302652359008789
2010-12-01,11.581109046936035
2010-12-02,11.495434761047363
2010-12-03,11.566829681396484
2010-12-06,11.945253372192383
2010-12-07,11.873847007751465
2010-12-08,12.237993240356445
2010-12-09,12.530734062194824
2010-12-10,12.580714225769043
2010-12-13,12.616413116455078
2010-12-14,12.82347297668457
2010-12-15,12.7449369430542
2010-12-16,12.67353343963623
2010-12-17,12.637829780578613
2010-12-20,12.523592948913574
2010-12-21,12.209431648254395
2010-12-22,12.273696899414062
2010-12-23,12.359373092651367
2010-12-27,12.659255027770996
2010-12-28,12.67353343963623
2010-12-29,12.645478248596191
2010-12-30,12.451268196105957
2010-12-31,12.436882972717285
2011-01-03,12.53039264678955
2011-01-04,12.055644989013672
2011-01-05,11.962133407592773
2011-01-06,11.825465202331543
2011-01-07,11.782306671142578
2011-01-10,11.954943656921387
2011-01-11,12.113192558288574
2011-01-12,12.04125690460205
2011-01-13,12.055644989013672
2011-01-14,12.084419250488281
2011-01-18,12.20669937133789
2011-01-19,11.832658767700195
2011-01-20,11.695990562438965
2011-01-21,11.588094711303711
2011-01-24,11.695990562438965
2011-01-25,12.005294799804688
2011-01-26,12.228281021118164
2011-01-27,12.134771347045898
2011-01-28,11.57370662689209
2011-01-31,12.134771347045898
2011-02-01,12.400915145874023
2011-02-02,12.242671012878418
2011-02-03,12.21389102935791
2011-02-04,12.026872634887695
2011-02-07,12.293018341064453
2011-02-08,12.422491073608398
2011-02-09,12.41529655456543
