Date,NUS
2010-01-04,17.206995010375977
2010-01-05,17.5261173248291
2010-01-06,17.436763763427734
2010-01-07,17.5261173248291
2010-01-08,17.36018180847168
2010-01-11,16.84319496154785
2010-01-12,16.907028198242188
2010-01-13,16.677255630493164
2010-01-14,16.785762786865234
2010-01-15,16.594284057617188
2010-01-19,16.96446990966797
2010-01-20,16.390056610107422
2010-01-21,15.739045143127441
2010-01-22,15.675216674804688
2010-01-25,15.426304817199707
2010-01-26,15.241212844848633
2010-01-27,15.356094360351562
2010-01-28,15.088033676147461
2010-01-29,14.83273983001709
2010-02-01,14.92847728729248
2010-02-02,15.853926658630371
2010-02-03,15.930521011352539
2010-02-04,16.415573120117188
2010-02-05,16.66448974609375
2010-02-08,16.600669860839844
2010-02-09,16.677255630493164
2010-02-10,16.543222427368164
2010-02-11,16.677255630493164
2010-02-12,16.658105850219727
2010-02-16,17.392087936401367
2010-02-17,17.513355255126953
2010-02-18,17.6154727935791
2010-02-19,17.28997039794922
2010-02-22,17.130403518676758
2010-02-23,16.849584579467773
2010-02-24,17.147777557373047
2010-02-25,16.993871688842773
2010-02-26,17.134950637817383
2010-03-01,18.109689712524414
2010-03-02,18.013504028320312
2010-03-03,18.00067710876465
2010-03-04,18.00067710876465
2010-03-05,18.071216583251953
2010-03-08,19.35376739501953
2010-03-09,18.577835083007812
2010-03-10,18.872821807861328
2010-03-11,18.802278518676758
2010-03-12,18.975412368774414
2010-03-15,18.616308212280273
2010-03-16,18.481639862060547
2010-03-17,18.77661895751953
2010-03-18,18.641952514648438
2010-03-19,17.949377059936523
2010-03-22,18.30207633972168
2010-03-23,18.64836883544922
2010-03-24,18.468809127807617
2010-03-25,18.50087547302246
2010-03-26,18.379030227661133
2010-03-29,18.6676025390625
2010-03-30,18.731731414794922
2010-03-31,18.66118621826172
2010-04-01,18.8599910736084
2010-04-05,18.904874801635742
2010-04-06,18.629135131835938
2010-04-07,18.609888076782227
2010-04-08,18.49446678161621
2010-04-09,18.622711181640625
2010-04-12,18.872821807861328
2010-04-13,18.87923240661621
2010-04-14,20.29645538330078
2010-04-15,20.027114868164062
2010-04-16,19.866798400878906
2010-04-19,19.533329010009766
2010-04-20,20.10407257080078
2010-04-21,20.341337203979492
2010-04-22,21.52129364013672
2010-04-23,21.49563980102539
2010-04-26,21.6110782623291
2010-04-27,20.815889358520508
2010-04-28,20.123308181762695
2010-04-29,20.443950653076172
2010-04-30,19.27682113647461
2010-05-03,19.494855880737305
2010-05-04,18.436748504638672
2010-05-05,18.051977157592773
2010-05-06,16.955392837524414
2010-05-07,17.301687240600586
2010-05-10,19.19986343383789
2010-05-11,18.91770362854004
2010-05-12,19.22551727294922
2010-05-13,19.19345474243164
2010-05-14,18.84075164794922
2010-05-17,19.347360610961914
2010-05-18,18.282840728759766
2010-05-19,18.250776290893555
2010-05-20,17.256799697875977
2010-05-21,17.968608856201172
2010-05-24,17.795469284057617
2010-05-25,17.949377059936523
2010-05-26,18.042781829833984
2010-05-27,19.054096221923828
2010-05-28,18.525888442993164
2010-06-01,18.0556640625
2010-06-02,17.508132934570312
2010-06-03,17.720705032348633
2010-06-04,17.256912231445312
2010-06-07,16.464597702026367
2010-06-08,16.25846290588379
2010-06-09,16.206939697265625
2010-06-10,17.14739990234375
2010-06-11,17.244029998779297
2010-06-14,17.430830001831055
2010-06-15,17.707820892333984
2010-06-16,17.636964797973633
2010-06-17,17.340646743774414
2010-06-18,17.443708419799805
2010-06-21,17.405065536499023
2010-06-22,16.780237197875977
2010-06-23,16.741586685180664
2010-06-24,16.535457611083984
2010-06-25,16.65140724182129
2010-06-28,16.677160263061523
2010-06-29,16.24558448791504
2010-06-30,16.05878257751465
2010-07-01,15.63364315032959
2010-07-02,15.981484413146973
2010-07-06,16.181169509887695
2010-07-07,16.677160263061523
2010-07-08,17.160282135009766
2010-07-09,17.559661865234375
2010-07-12,17.630521774291992
2010-07-13,18.26179313659668
2010-07-14,18.712696075439453
2010-07-15,18.487245559692383
2010-07-16,17.881736755371094
2010-07-19,17.849533081054688
2010-07-20,18.1651668548584
2010-07-21,17.91394805908203
2010-07-22,18.532337188720703
2010-07-23,18.91238784790039
2010-07-26,18.983243942260742
2010-07-27,18.97679901123047
2010-07-28,18.56454849243164
2010-07-29,18.64828109741211
2010-07-30,18.345529556274414
2010-08-02,18.712696075439453
2010-08-03,18.017009735107422
2010-08-04,18.403499603271484
2010-08-05,18.51944923400879
2010-08-06,18.18448829650879
2010-08-09,18.493688583374023
2010-08-10,18.467920303344727
2010-08-11,17.359975814819336
2010-08-12,17.32776641845703
2010-08-13,17.128080368041992
2010-08-16,17.263349533081055
2010-08-17,17.91394805908203
2010-08-18,18.22957992553711
2010-08-19,17.933265686035156
2010-08-20,17.53389549255371
2010-08-23,17.379301071166992
2010-08-24,17.12163734436035
2010-08-25,17.273723602294922
2010-08-26,16.976016998291016
2010-08-27,17.254310607910156
2010-08-30,16.678306579589844
2010-08-31,16.54886817932129
2010-09-01,17.539081573486328
2010-09-02,17.454936981201172
2010-09-03,17.474361419677734
2010-09-07,16.95012855529785
2010-09-08,17.027790069580078
2010-09-09,16.85951805114746
2010-09-10,16.88541030883789
2010-09-13,17.131343841552734
2010-09-14,17.280200958251953
2010-09-15,17.448471069335938
2010-09-16,17.5067195892334
2010-09-17,17.183124542236328
2010-09-20,17.720293045043945
2010-09-21,17.720293045043945
2010-09-22,17.558500289916992
2010-09-23,17.014846801757812
2010-09-24,17.564964294433594
2010-09-27,17.791488647460938
2010-09-28,17.927400588989258
2010-09-29,18.594011306762695
2010-09-30,18.63932228088379
2010-10-01,18.736392974853516
2010-10-04,18.47751808166504
2010-10-05,18.949975967407227
2010-10-06,19.060001373291016
2010-10-07,19.195905685424805
2010-10-08,19.817218780517578
2010-10-11,20.17965316772461
2010-10-12,20.574438095092773
2010-10-13,20.567970275878906
2010-10-14,20.30908966064453
2010-10-15,20.716821670532227
2010-10-18,20.729761123657227
2010-10-19,20.44500160217285
2010-10-20,20.412639617919922
2010-10-21,20.438528060913086
2010-10-22,20.451475143432617
2010-10-25,19.726608276367188
2010-10-26,19.817218780517578
2010-10-27,19.875463485717773
2010-10-28,19.49361801147461
2010-10-29,19.810745239257812
2010-11-01,19.642478942871094
2010-11-02,20.127878189086914
2010-11-03,20.432052612304688
2010-11-04,20.943344116210938
2010-11-05,20.768606185913086
2010-11-08,20.6521053314209
2010-11-09,20.34145164489746
2010-11-10,20.28319549560547
2010-11-11,20.06315040588379
2010-11-12,19.655412673950195
2010-11-15,19.69424819946289
2010-11-16,19.21532440185547
2010-11-17,19.254152297973633
2010-11-18,20.26378059387207
2010-11-19,20.742708206176758
2010-11-22,20.84626579284668
2010-11-23,20.36871910095215
2010-11-24,20.745555877685547
2010-11-26,20.823524475097656
2010-11-29,20.732563018798828
2010-11-30,20.537647247314453
2010-12-01,20.849515914916992
2010-12-02,20.85601806640625
2010-12-03,20.85601806640625
2010-12-06,20.75205421447754
2010-12-07,20.46617889404297
2010-12-08,20.52465057373047
2010-12-09,20.453187942504883
2010-12-10,20.654598236083984
2010-12-13,20.537647247314453
2010-12-14,20.635107040405273
2010-12-15,20.238779067993164
2010-12-16,20.050355911254883
2010-12-17,19.98538589477539
2010-12-20,20.193296432495117
2010-12-21,20.011371612548828
2010-12-22,19.861928939819336
2010-12-23,19.991884231567383
2010-12-27,20.03736686706543
2010-12-28,19.88142967224121
2010-12-29,19.634538650512695
2010-12-30,19.77747344970703
2010-12-31,19.660518646240234
2011-01-03,19.803464889526367
2011-01-04,19.335660934448242
2011-01-05,19.043289184570312
2011-01-06,19.082273483276367
2011-01-07,19.140750885009766
2011-01-10,19.55657196044922
2011-01-11,19.478609085083008
2011-01-12,19.59554672241211
2011-01-13,19.77097511291504
2011-01-14,20.121826171875
2011-01-18,19.73849105834961
2011-01-19,19.89442253112793
2011-01-20,19.80995750427246
2011-01-21,19.74498748779297
2011-01-24,19.89442253112793
2011-01-25,19.69951057434082
2011-01-26,19.97239112854004
2011-01-27,19.85544204711914
2011-01-28,19.537084579467773
2011-01-31,19.5435733795166
2011-02-01,20.277759552001953
2011-02-02,19.498090744018555
2011-02-03,19.71900749206543
2011-02-04,20.232280731201172
2011-02-07,20.199790954589844
2011-02-08,20.141315460205078
2011-02-09,20.154314041137695
2011-02-10,20.076351165771484
2011-02-11,20.271263122558594
2011-02-14,20.401214599609375
2011-02-15,20.32973861694336
2011-02-16,20.687082290649414
2011-02-17,20.73905372619629
2011-02-18,21.141887664794922
2011-02-22,21.1028995513916
2011-02-23,21.171411514282227
2011-02-24,20.773427963256836
2011-02-25,20.832141876220703
2011-02-28,20.82561492919922
2011-03-01,20.29062271118164
2011-03-02,20.316722869873047
2011-03-03,20.518983840942383
2011-03-04,20.434165954589844
2011-03-07,20.23843002319336
2011-03-08,20.17319107055664
2011-03-09,20.59073829650879
2011-03-10,20.58422088623047
2011-03-11,20.3819637298584
2011-03-14,19.18149185180664
2011-03-15,18.59430694580078
2011-03-16,18.14412498474121
2011-03-17,18.698694229125977
2011-03-18,18.93356704711914
2011-03-21,19.409847259521484
2011-03-22,19.612091064453125
2011-03-23,19.27283477783203
2011-03-24,19.285879135131836
2011-03-25,19.188013076782227
2011-03-28,18.83570671081543
2011-03-29,18.809602737426758
2011-03-30,18.796558380126953
2011-03-31,18.757413864135742
2011-04-01,18.724790573120117
2011-04-04,18.679122924804688
2011-04-05,18.763933181762695
2011-04-06,19.944835662841797
2011-04-07,20.08184814453125
2011-04-08,19.95136260986328
2011-04-11,19.749109268188477
2011-04-12,19.75563621520996
2011-04-13,19.56642723083496
2011-04-14,19.475088119506836
2011-04-15,19.5207576751709
2011-04-18,19.29239845275879
2011-04-19,19.33155632019043
2011-04-20,19.5207576751709
2011-04-21,19.475088119506836
2011-04-25,19.48813247680664
2011-04-26,19.931785583496094
2011-04-27,20.35586929321289
2011-04-28,20.466781616210938
2011-04-29,20.93653106689453
2011-05-02,21.2562255859375
2011-05-03,21.504148483276367
2011-05-04,23.10260772705078
2011-05-05,23.46796989440918
2011-05-06,23.474491119384766
2011-05-09,24.34222412109375
2011-05-10,24.688016891479492
2011-05-11,25.112102508544922
2011-05-12,25.236066818237305
2011-05-13,24.805450439453125
2011-05-16,24.616247177124023
2011-05-17,24.335704803466797
2011-05-18,24.688016891479492
2011-05-19,24.609724044799805
2011-05-20,24.505334854125977
2011-05-23,24.107349395751953
2011-05-24,24.263931274414062
2011-05-25,24.417816162109375
2011-05-26,24.529132843017578
2011-05-27,24.84343910217285
2011-05-31,25.59646987915039
2011-06-01,25.098819732666016
2011-06-02,25.000593185424805
2011-06-03,24.273752212524414
2011-06-06,23.677879333496094
2011-06-07,23.78264808654785
2011-06-08,23.27845573425293
2011-06-09,23.540367126464844
2011-06-10,23.154035568237305
2011-06-13,23.226062774658203
2011-06-14,24.103496551513672
2011-06-15,23.874324798583984
2011-06-16,23.756452560424805
2011-06-17,23.893980026245117
2011-06-20,24.39162826538086
2011-06-21,24.91546058654785
2011-06-22,23.985641479492188
2011-06-23,23.946352005004883
2011-06-24,23.645139694213867
2011-06-27,23.887414932250977
2011-06-28,24.47674560546875
2011-06-29,24.463645935058594
2011-06-30,24.588054656982422
2011-07-01,24.784509658813477
2011-07-05,25.000593185424805
2011-07-06,25.255971908569336
2011-07-07,25.773269653320312
2011-07-08,26.022098541259766
2011-07-11,25.334545135498047
2011-07-12,25.452417373657227
2011-07-13,25.557188034057617
2011-07-14,26.002452850341797
2011-07-15,26.19235610961914
2011-07-18,26.035186767578125
2011-07-19,26.48701286315918
2011-07-20,26.244728088378906
2011-07-21,26.19235610961914
2011-07-22,26.454273223876953
2011-07-25,26.532852172851562
2011-07-26,26.048282623291016
2011-07-27,25.38692855834961
2011-07-28,24.922019958496094
2011-07-29,24.58152198791504
2011-08-01,24.457107543945312
2011-08-02,26.545934677124023
2011-08-03,26.6441707611084
2011-08-04,24.889272689819336
2011-08-05,25.727436065673828
2011-08-08,23.893980026245117
2011-08-09,25.15774917602539
2011-08-10,24.16897964477539
2011-08-11,25.642297744750977
2011-08-12,25.89113426208496
2011-08-15,25.766714096069336
2011-08-16,25.092267990112305
2011-08-17,25.236312866210938
2011-08-18,24.116600036621094
2011-08-19,23.24571418762207
2011-08-22,23.527271270751953
2011-08-23,24.58152198791504
2011-08-24,25.344337463378906
2011-08-25,24.791954040527344
2011-08-26,25.44956398010254
2011-08-29,26.304466247558594
2011-08-30,27.784088134765625
2011-08-31,27.810386657714844
2011-09-01,27.087017059326172
2011-09-02,26.422834396362305
2011-09-06,26.67930030822754
2011-09-07,28.32990837097168
2011-09-08,27.85642433166504
2011-09-09,27.35664176940918
2011-09-12,27.133041381835938
2011-09-13,28.29045295715332
2011-09-14,28.336477279663086
2011-09-15,28.777076721191406
2011-09-16,29.559633255004883
2011-09-19,29.467565536499023
2011-09-20,30.230405807495117
2011-09-21,29.480728149414062
2011-09-22,28.448272705078125
2011-09-23,29.026966094970703
2011-09-26,28.27729034423828
2011-09-27,28.72446060180664
2011-09-28,27.455280303955078
2011-09-29,27.113317489624023
2011-09-30,26.64642906188965
2011-10-03,25.90330696105957
2011-10-04,26.46228790283203
2011-10-05,26.482019424438477
2011-10-06,26.751628875732422
2011-10-07,26.212392807006836
2011-10-10,27.271156311035156
2011-10-11,27.724903106689453
2011-10-12,28.48772621154785
2011-10-13,28.48772621154785
2011-10-14,29.54648208618164
2011-10-17,28.888877868652344
2011-10-18,28.586381912231445
2011-10-19,28.38908576965332
2011-10-20,29.046695709228516
2011-10-21,30.236984252929688
2011-10-24,30.243539810180664
2011-10-25,31.223384857177734
2011-10-26,31.69029426574707
2011-10-27,32.60438919067383
2011-10-28,33.14360809326172
2011-10-31,33.22909927368164
2011-11-01,32.32161331176758
2011-11-02,33.28830337524414
2011-11-03,33.6696891784668
2011-11-04,33.93933868408203
2011-11-07,33.21595001220703
2011-11-08,32.60438919067383
2011-11-09,31.466712951660156
2011-11-10,31.71002960205078
2011-11-11,32.624114990234375
2011-11-14,31.894161224365234
2011-11-15,32.32819366455078
2011-11-16,31.11817741394043
2011-11-17,30.638120651245117
2011-11-18,31.052419662475586
2011-11-21,30.269855499267578
2011-11-22,30.454626083374023
2011-11-23,29.781524658203125
2011-11-25,29.66934585571289
2011-11-28,30.203868865966797
2011-11-29,30.48102378845215
2011-11-30,31.5039005279541
2011-12-01,30.9693546295166
2011-12-02,31.061744689941406
2011-12-05,32.01860046386719
2011-12-06,32.43436050415039
2011-12-07,31.985605239868164
2011-12-08,32.09120178222656
2011-12-09,32.47395324707031
2011-12-12,32.1967887878418
2011-12-13,31.800846099853516
2011-12-14,30.679004669189453
2011-12-15,31.2993106842041
2011-12-16,31.220121383666992
2011-12-19,30.66579818725586
2011-12-20,31.893224716186523
2011-12-21,32.28916549682617
2011-12-22,31.041946411132812
2011-12-23,31.31910514831543
2011-12-27,31.510482788085938
2011-12-28,31.583065032958984
2011-12-29,31.992223739624023
2011-12-30,32.05160140991211
2012-01-03,32.01860046386719
2012-01-04,31.81403350830078
2012-01-05,31.83383560180664
2012-01-06,30.97595977783203
2012-01-09,31.154130935668945
2012-01-10,30.692188262939453
2012-01-11,30.322656631469727
2012-01-12,31.385101318359375
2012-01-13,31.187131881713867
2012-01-17,31.477502822875977
2012-01-18,32.0780029296875
2012-01-19,32.55973434448242
2012-01-20,32.27596664428711
2012-01-23,32.00542068481445
2012-01-24,32.06480407714844
2012-01-25,32.86328125
2012-01-26,32.78410720825195
2012-01-27,33.549583435058594
2012-01-30,33.31201171875
2012-01-31,32.9622688293457
2012-02-01,33.39119338989258
2012-02-02,34.1962890625
2012-02-03,34.81660461425781
2012-02-06,34.717613220214844
2012-02-07,35.219139099121094
2012-02-08,35.265342712402344
2012-02-09,35.68769454956055
2012-02-10,35.172950744628906
2012-02-13,35.700870513916016
2012-02-14,34.90238952636719
2012-02-15,35.304931640625
2012-02-16,35.99783706665039
2012-02-17,35.898841857910156
2012-02-21,35.489715576171875
2012-02-22,35.52283477783203
2012-02-23,35.721534729003906
2012-02-24,35.675167083740234
2012-02-27,35.31086349487305
2012-02-28,37.08601379394531
2012-02-29,38.25840377807617
2012-03-01,38.35776138305664
2012-03-02,37.9272346496582
2012-03-05,38.1590576171875
2012-03-06,37.68215560913086
2012-03-07,37.755008697509766
2012-03-08,38.013328552246094
2012-03-09,38.77505874633789
2012-03-12,38.83465576171875
2012-03-13,39.54340744018555
2012-03-14,39.404300689697266
2012-03-15,39.19234085083008
2012-03-16,39.07974624633789
2012-03-19,39.1989631652832
2012-03-20,39.351314544677734
2012-03-21,39.808345794677734
2012-03-22,39.76860809326172
2012-03-23,40.172645568847656
2012-03-26,40.73566436767578
2012-03-27,40.245506286621094
2012-03-28,39.384437561035156
2012-03-29,38.79492950439453
2012-03-30,38.35776138305664
2012-04-02,37.56953048706055
2012-04-03,37.25823211669922
2012-04-04,36.78133010864258
2012-04-05,37.615901947021484
2012-04-09,37.039649963378906
2012-04-10,36.78133010864258
2012-04-11,37.01979446411133
2012-04-12,36.98666000366211
2012-04-13,37.615901947021484
2012-04-16,37.847740173339844
2012-04-17,38.13917922973633
2012-04-18,38.516727447509766
2012-04-19,38.39749526977539
2012-04-20,39.18571472167969
2012-04-23,39.15923309326172
2012-04-24,39.17910385131836
2012-04-25,39.675880432128906
2012-04-26,36.847557067871094
2012-04-27,34.5822639465332
2012-04-30,35.30424118041992
2012-05-01,32.383201599121094
2012-05-02,31.800310134887695
2012-05-03,29.813199996948242
2012-05-04,29.455520629882812
2012-05-07,29.687360763549805
2012-05-08,28.250017166137695
2012-05-09,28.99850845336914
2012-05-10,28.50834846496582
2012-05-11,27.985069274902344
2012-05-14,26.673582077026367
2012-05-15,26.640464782714844
2012-05-16,30.773649215698242
2012-05-17,27.316085815429688
2012-05-18,27.494922637939453
2012-05-21,28.614315032958984
2012-05-22,27.885719299316406
2012-05-23,28.424793243408203
2012-05-24,29.34323501586914
2012-05-25,28.65772819519043
2012-05-29,28.943920135498047
2012-05-30,28.983840942382812
2012-05-31,28.537933349609375
2012-06-01,27.579565048217773
2012-06-04,26.88741683959961
2012-06-05,28.092037200927734
2012-06-06,28.68435287475586
2012-06-07,28.51131820678711
2012-06-08,28.850730895996094
2012-06-11,28.597837448120117
2012-06-12,29.369863510131836
2012-06-13,28.484699249267578
2012-06-14,29.50960922241211
2012-06-15,29.369863510131836
2012-06-18,29.03041648864746
2012-06-19,30.208417892456055
2012-06-20,30.30825424194336
2012-06-21,28.41814613342285
2012-06-22,28.950559616088867
2012-06-25,28.651084899902344
2012-06-26,29.935550689697266
2012-06-27,30.41473388671875
2012-06-28,30.474632263183594
2012-06-29,31.21337127685547
2012-07-02,31.898860931396484
2012-07-03,32.28486633300781
2012-07-05,32.42463684082031
2012-07-06,32.437957763671875
2012-07-09,32.44459533691406
2012-07-10,31.16678237915039
2012-07-11,30.35484504699707
2012-07-12,29.982133865356445
2012-07-13,30.840675354003906
2012-07-16,31.33316421508789
2012-07-17,30.987092971801758
2012-07-18,30.587764739990234
2012-07-19,30.76082420349121
2012-07-20,30.17514991760254
2012-07-23,29.9488582611084
2012-07-24,29.569517135620117
2012-07-25,29.283327102661133
2012-07-26,32.31150436401367
2012-07-27,33.935394287109375
2012-07-30,33.88214111328125
2012-07-31,33.94870376586914
2012-08-01,32.930442810058594
2012-08-02,33.05689239501953
2012-08-03,32.62429428100586
2012-08-06,32.51780700683594
2012-08-07,29.522918701171875
2012-08-08,27.9256534576416
2012-08-09,29.669336318969727
2012-08-10,29.569517135620117
2012-08-13,29.389802932739258
2012-08-14,28.65772819519043
2012-08-15,28.2850399017334
2012-08-16,27.166948318481445
2012-08-17,27.120365142822266
2012-08-20,27.306699752807617
2012-08-21,28.238447189331055
2012-08-22,28.064598083496094
2012-08-23,27.870670318603516
2012-08-24,28.45243263244629
2012-08-27,27.917478561401367
2012-08-28,27.98435401916504
