Date,NI
2011-02-17,4.672191619873047
2011-02-18,4.679542064666748
2011-02-22,4.63054084777832
2011-02-23,4.574192047119141
2011-02-24,4.588891506195068
2011-02-25,4.642791748046875
2011-02-28,4.694241523742676
2011-03-01,4.620741367340088
2011-03-02,4.650139808654785
2011-03-03,4.711390972137451
2011-03-04,4.674642086029053
2011-03-07,4.677091598510742
2011-03-08,4.7334418296813965
2011-03-09,4.782442092895508
2011-03-10,4.63789176940918
2011-03-11,4.63789176940918
2011-03-14,4.586439609527588
2011-03-15,4.552140235900879
2011-03-16,4.4810895919799805
2011-03-17,4.505589485168457
2011-03-18,4.539889812469482
2011-03-21,4.610939979553223
2011-03-22,4.579090118408203
2011-03-23,4.576639175415039
2011-03-24,4.61829137802124
2011-03-25,4.606040954589844
2011-03-28,4.588891506195068
2011-03-29,4.652590751647949
2011-03-30,4.70894193649292
2011-03-31,4.6991424560546875
2011-04-01,4.745691776275635
2011-04-04,4.7432427406311035
2011-04-05,4.718742370605469
2011-04-06,4.721191883087158
2011-04-07,4.674642086029053
2011-04-08,4.650139808654785
2011-04-11,4.608490467071533
2011-04-12,4.588891506195068
2011-04-13,4.593790531158447
2011-04-14,4.635441303253174
2011-04-15,4.696693420410156
2011-04-18,4.632991313934326
2011-04-19,4.601140975952148
2011-04-20,4.677091598510742
2011-04-21,4.6844401359558105
2011-04-25,4.711390972137451
2011-04-26,4.760391712188721
2011-04-27,4.802542209625244
2011-04-28,4.814939022064209
2011-04-29,4.822375297546387
2011-05-02,4.839731693267822
2011-05-03,4.86700439453125
2011-05-04,4.914112567901611
2011-05-05,4.847169399261475
2011-05-06,4.8198957443237305
2011-05-09,4.876922607421875
2011-05-10,5.03560209274292
2011-05-11,5.043038845062256
2011-05-12,5.077751636505127
2011-05-13,5.04799747467041
2011-05-16,4.9959306716918945
2011-05-17,5.030642032623291
2011-05-18,5.04799747467041
2011-05-19,5.085190296173096
2011-05-20,5.050477981567383
2011-05-23,4.97361946105957
2011-05-24,4.9537835121154785
2011-05-25,4.9959306716918945
2011-05-26,4.9959306716918945
2011-05-27,5.018246173858643
2011-05-31,5.033121585845947
2011-06-01,4.94882345199585
2011-06-02,4.909154415130615
2011-06-03,4.881881237030029
2011-06-06,4.822375297546387
2011-06-07,4.84221076965332
2011-06-08,4.824856758117676
2011-06-09,4.857088565826416
2011-06-10,4.80997896194458
2011-06-13,4.797582626342773
2011-06-14,4.829815864562988
2011-06-15,4.755432605743408
2011-06-16,4.785184860229492
2011-06-17,4.834773540496826
2011-06-20,4.837252140045166
2011-06-21,4.84221076965332
2011-06-22,4.8124589920043945
2011-06-23,4.75295352935791
2011-06-24,4.829815864562988
2011-06-27,4.891799449920654
2011-06-28,4.94138765335083
2011-06-29,4.993452548980713
2011-06-30,5.020726680755615
2011-07-01,5.10502290725708
2011-07-05,5.085190296173096
2011-07-06,5.062875270843506
2011-07-07,5.10254430770874
2011-07-08,5.107505798339844
2011-07-11,5.0033698081970215
2011-07-12,5.01080846786499
2011-07-13,5.020726680755615
2011-07-14,5.043038845062256
2011-07-15,5.06783390045166
2011-07-18,5.023205757141113
2011-07-19,5.134777069091797
2011-07-20,5.204198837280273
2011-07-21,5.271142959594727
2011-07-22,5.221555233001709
2011-07-25,5.21659517288208
2011-07-26,5.169488906860352
2011-07-27,5.104305267333984
2011-07-28,5.079235076904297
2011-07-29,5.046644687652588
2011-08-01,5.044136047363281
2011-08-02,5.11433219909668
2011-08-03,5.166982173919678
2011-08-04,4.936335563659668
2011-08-05,4.901236057281494
2011-08-08,4.580337047576904
2011-08-09,4.7959418296813965
2011-08-10,4.753322601318359
2011-08-11,4.966418266296387
2011-08-12,4.921291351318359
2011-08-15,5.11683988571167
2011-08-16,5.106810569763184
2011-08-17,5.171994686126709
2011-08-18,5.056671619415283
2011-08-19,5.074221134185791
2011-08-22,5.02909517288208
2011-08-23,5.096785545349121
2011-08-24,5.227148532867432
2011-08-25,5.11433219909668
2011-08-26,5.14943265914917
2011-08-29,5.2797980308532715
2011-08-30,5.324923992156982
2011-08-31,5.355008125305176
2011-09-01,5.319910049438477
2011-09-02,5.24219274520874
2011-09-06,5.239683628082275
2011-09-07,5.372556686401367
2011-09-08,5.397628307342529
2011-09-09,5.269768714904785
2011-09-12,5.289825916290283
2011-09-13,5.339967727661133
2011-09-14,5.477852821350098
2011-09-15,5.53300666809082
2011-09-16,5.56058406829834
2011-09-19,5.568105220794678
2011-09-20,5.6433186531066895
2011-09-21,5.432726860046387
2011-09-22,5.24219274520874
2011-09-23,5.287316799163818
2011-09-26,5.34999418258667
2011-09-27,5.41016149520874
2011-09-28,5.370048999786377
2011-09-29,5.43021821975708
2011-09-30,5.360023498535156
2011-10-03,5.229656219482422
2011-10-04,5.309878826141357
2011-10-05,5.367544651031494
2011-10-06,5.442753314971924
2011-10-07,5.402639865875244
2011-10-10,5.5781331062316895
2011-10-11,5.412670135498047
2011-10-12,5.402639865875244
2011-10-13,5.457796573638916
2011-10-14,5.452782154083252
2011-10-17,5.5480499267578125
2011-10-18,5.633289337158203
2011-10-19,5.575625419616699
2011-10-20,5.613231658935547
2011-10-21,5.741090774536133
2011-10-24,5.746104717254639
2011-10-25,5.6683855056762695
2011-10-26,5.618244647979736
2011-10-27,5.6739726066589355
2011-10-28,5.704368591308594
2011-10-31,5.595447063446045
2011-11-01,5.400404453277588
2011-11-02,5.516926288604736
2011-11-03,5.610647201538086
2011-11-04,5.630910396575928
2011-11-07,5.618245601654053
2011-11-08,5.658773899078369
2011-11-09,5.496660232543945
2011-11-10,5.552386283874512
2011-11-11,5.691705226898193
2011-11-14,5.590381622314453
2011-11-15,5.600515365600586
2011-11-16,5.532121658325195
2011-11-17,5.570119857788086
2011-11-18,5.572650909423828
2011-11-21,5.476396083831787
2011-11-22,5.453600883483887
2011-11-23,5.3776092529296875
2011-11-25,5.408005714416504
2011-11-28,5.448533058166504
2011-11-29,5.597982406616211
2011-11-30,5.803158283233643
2011-12-01,5.780358791351318
2011-12-02,5.714499473571777
2011-12-05,5.734764575958252
2011-12-06,5.722100257873535
2011-12-07,5.658773899078369
2011-12-08,5.534656524658203
2011-12-09,5.635977268218994
2011-12-12,5.539721488952637
2011-12-13,5.635977268218994
2011-12-14,5.539721488952637
2011-12-15,5.643575668334961
2011-12-16,5.706900596618652
2011-12-19,5.605581760406494
2011-12-20,5.800623893737793
2011-12-21,5.879147529602051
2011-12-22,5.874081134796143
2011-12-23,5.932340145111084
2011-12-27,5.993131160736084
2011-12-28,5.988068580627441
2011-12-29,6.048858642578125
2011-12-30,6.031129360198975
2012-01-03,5.914609432220459
2012-01-04,5.861414909362793
2012-01-05,5.848751544952393
2012-01-06,5.825952529907227
2012-01-09,5.793023109436035
2012-01-10,5.775293350219727
2012-01-11,5.691705226898193
2012-01-12,5.706900596618652
2012-01-13,5.866482257843018
2012-01-17,5.94500732421875
2012-01-18,5.937407493591309
2012-01-19,5.780358791351318
2012-01-20,5.785423278808594
2012-01-23,5.831019401550293
2012-01-24,5.785423278808594
2012-01-25,5.856349468231201
2012-01-26,5.919674396514893
2012-01-27,5.800623893737793
2012-01-30,5.765161037445068
2012-01-31,5.757562637329102
2012-02-01,5.939938545227051
2012-02-02,5.847846508026123
2012-02-03,5.886218547821045
2012-02-06,5.875985622406006
2012-02-07,5.9604058265686035
2012-02-08,6.021797180175781
2012-02-09,5.929706573486328
2012-02-10,5.899007320404053
2012-02-13,5.868312358856201
2012-02-14,5.850406169891357
2012-02-15,5.835056304931641
2012-02-16,5.909244060516357
2012-02-17,6.08575439453125
2012-02-21,6.067842483520508
2012-02-22,6.016683578491211
2012-02-23,6.026914119720459
2012-02-24,6.057614326477051
2012-02-27,6.024355888366699
2012-02-28,6.044821262359619
2012-02-29,6.139471054077148
2012-03-01,6.108774662017822
2012-03-02,6.060170650482178
2012-03-05,6.072961807250977
2012-03-06,6.037145614624023
2012-03-07,6.0397047996521
2012-03-08,6.113891124725342
2012-03-09,6.167610168457031
2012-03-12,6.2341227531433105
2012-03-13,6.218774318695068
2012-03-14,6.126682281494141
2012-03-15,6.113891124725342
2012-03-16,6.0397047996521
2012-03-19,6.034589767456055
2012-03-20,6.011567115783691
2012-03-21,6.065287113189697
2012-03-22,6.124122619628906
2012-03-23,6.144589424133301
2012-03-26,6.195751190185547
2012-03-27,6.154821872711182
2012-03-28,6.124122619628906
2012-03-29,6.203425407409668
2012-03-30,6.229003429412842
2012-04-02,6.262261867523193
2012-04-03,6.272494792938232
2012-04-04,6.208541393280029
2012-04-05,6.267377853393555
2012-04-09,6.2111005783081055
2012-04-10,6.055054187774658
2012-04-11,6.0704026222229
2012-04-12,6.113891124725342
2012-04-13,6.119006633758545
2012-04-16,6.180401802062988
2012-04-17,6.231563568115234
2012-04-18,6.2213311195373535
2012-04-19,6.157379627227783
2012-04-20,6.244354248046875
2012-04-23,6.21621561050415
2012-04-24,6.2238898277282715
2012-04-25,6.2929582595825195
2012-04-26,6.313617706298828
2012-04-27,6.323947429656982
2012-04-30,6.365261077880859
2012-05-01,6.540855884552002
2012-05-02,6.465967655181885
2012-05-03,6.396250247955322
2012-05-04,6.434981346130371
2012-05-07,6.409160137176514
2012-05-08,6.4169087409973145
2012-05-09,6.440146446228027
2012-05-10,6.5227813720703125
2012-05-11,6.520199298858643
2012-05-14,6.486626148223877
2012-05-15,6.478883266448975
2012-05-16,6.463389873504639
2012-05-17,6.367843151092529
2012-05-18,6.30845308303833
2012-05-21,6.4065775871276855
2012-05-22,6.396250247955322
2012-05-23,6.388502597808838
2012-05-24,6.445310115814209
2012-05-25,6.465967655181885
2012-05-29,6.5227813720703125
2012-05-30,6.465967655181885
2012-05-31,6.478883266448975
2012-06-01,6.383337020874023
2012-06-04,6.385918617248535
2012-06-05,6.3936662673950195
2012-06-06,6.4478936195373535
2012-06-07,6.484045505523682
2012-06-08,6.520199298858643
2012-06-11,6.486626148223877
2012-06-12,6.564093112945557
2012-06-13,6.52536153793335
2012-06-14,6.53827428817749
2012-06-15,6.543438911437988
2012-06-18,6.543438911437988
2012-06-19,6.4737162590026855
2012-06-20,6.4272356033325195
2012-06-21,6.215492248535156
2012-06-22,6.2774658203125
2012-06-25,6.272297382354736
2012-06-26,6.264557361602783
2012-06-27,6.30845308303833
2012-06-28,6.331692218780518
2012-06-29,6.391083240509033
2012-07-02,6.409160137176514
2012-07-03,6.4065775871276855
2012-07-05,6.342020511627197
2012-07-06,6.391083240509033
2012-07-09,6.303287982940674
2012-07-10,6.313617706298828
2012-07-11,6.336857795715332
2012-07-12,6.373006820678711
2012-07-13,6.494375228881836
2012-07-16,6.450477600097656
2012-07-17,6.52536153793335
2012-07-18,6.530527114868164
2012-07-19,6.543438911437988
2012-07-20,6.620903968811035
2012-07-23,6.5356903076171875
2012-07-24,6.484045505523682
2012-07-25,6.486626148223877
2012-07-26,6.5744242668151855
2012-07-27,6.673483371734619
2012-07-30,6.681305408477783
2012-07-31,6.670877933502197
2012-08-01,6.6161346435546875
2012-08-02,6.524895191192627
2012-08-03,6.590067386627197
2012-08-06,6.597886085510254
2012-08-07,6.5666046142578125
2012-08-08,6.590067386627197
2012-08-09,6.579638957977295
2012-08-10,6.561392307281494
2012-08-13,6.496219158172607
2012-08-14,6.5301079750061035
2012-08-15,6.514466285705566
2012-08-16,6.470151901245117
2012-08-17,6.438868999481201
2012-08-20,6.423229217529297
2012-08-21,6.34502649307251
2012-08-22,6.324172496795654
2012-08-23,6.256391525268555
2012-08-24,6.2928876876831055
2012-08-27,6.326776027679443
2012-08-28,6.368485927581787
2012-08-29,6.352845191955566
2012-08-30,6.339809894561768
2012-08-31,6.34502649307251
2012-09-04,6.438868999481201
2012-09-05,6.496219158172607
2012-09-06,6.631775379180908
2012-09-07,6.595278739929199
2012-09-10,6.5666046142578125
2012-09-11,6.58745813369751
2012-09-12,6.60831356048584
2012-09-13,6.67609167098999
2012-09-14,6.67609167098999
2012-09-17,6.647412300109863
2012-09-18,6.647412300109863
2012-09-19,6.652629375457764
2012-09-20,6.670877933502197
2012-09-21,6.647412300109863
2012-09-24,6.7021589279174805
2012-09-25,6.650022506713867
2012-09-26,6.639597415924072
2012-09-27,6.650022506713867
2012-09-28,6.6422038078308105
2012-10-01,6.629169464111328
2012-10-02,6.665663719177246
2012-10-03,6.673483371734619
2012-10-04,6.733441352844238
2012-10-05,6.707373142242432
2012-10-08,6.683909893035889
2012-10-09,6.69173526763916
2012-10-10,6.660452842712402
2012-10-11,6.634381294250488
2012-10-12,6.600493431091309
2012-10-15,6.636988639831543
2012-10-16,6.626558780670166
2012-10-17,6.699552059173584
2012-10-18,6.6969451904296875
2012-10-19,6.626558780670166
2012-10-22,6.58745813369751
2012-10-23,6.537928104400635
2012-10-24,6.558785915374756
2012-10-25,6.657844066619873
2012-10-26,6.636988639831543
2012-10-31,6.702783107757568
2012-11-01,6.697515964508057
2012-11-02,6.636988162994385
2012-11-05,6.523829936981201
2012-11-06,6.563302040100098
2012-11-07,6.452774524688721
2012-11-08,6.44224739074707
2012-11-09,6.3948798179626465
2012-11-12,6.321192741394043
2012-11-13,6.3185625076293945
2012-11-14,6.221191883087158
2012-11-15,6.158031940460205
2012-11-16,6.286982536315918
2012-11-19,6.268560886383057
2012-11-20,6.297507286071777
2012-11-21,6.297507286071777
2012-11-23,6.321192741394043
2012-11-26,6.28171968460083
2012-11-27,6.226454734802246
2012-11-28,6.268560886383057
2012-11-29,6.297507286071777
2012-11-30,6.360668659210205
2012-12-03,6.405406475067139
2012-12-04,6.365932464599609
2012-12-05,6.465935707092285
2012-12-06,6.458037376403809
2012-12-07,6.431719779968262
2012-12-10,6.44488000869751
2012-12-11,6.36329984664917
2012-12-12,6.415933132171631
2012-12-13,6.36329984664917
2012-12-14,6.355403423309326
2012-12-17,6.426458358764648
2012-12-18,6.486985206604004
2012-12-19,6.497513294219971
2012-12-20,6.584355354309082
2012-12-21,6.571197509765625
2012-12-24,6.555408477783203
2012-12-26,6.502777099609375
2012-12-27,6.505407810211182
2012-12-28,6.481722354888916
2012-12-31,6.550144195556641
2013-01-02,6.644886016845703
2013-01-03,6.636988162994385
2013-01-04,6.6843581199646
2013-01-07,6.61856746673584
2013-01-08,6.565936088562012
2013-01-09,6.629094123840332
2013-01-10,6.710671901702881
2013-01-11,6.779097080230713
2013-01-14,6.810675621032715
2013-01-15,6.815940856933594
2013-01-16,6.810675621032715
2013-01-17,6.850151538848877
2013-01-18,6.90541934967041
2013-01-22,6.9843668937683105
2013-01-23,6.97910213470459
2013-01-24,6.9738383293151855
2013-01-25,7.015944957733154
2013-01-28,7.042261600494385
2013-01-29,7.1764750480651855
2013-01-30,7.131735324859619
2013-01-31,7.176875114440918
2013-02-01,7.2193603515625
2013-02-04,7.139700889587402
2013-02-05,7.14766788482666
2013-02-06,7.123772621154785
2013-02-07,7.14501428604126
2013-02-08,7.14766788482666
2013-02-11,7.152980804443359
2013-02-12,7.176875114440918
2013-02-13,7.216701984405518
2013-02-14,7.14501428604126
2013-02-15,7.110494136810303
2013-02-19,7.237941265106201
2013-02-20,7.179530143737793
2013-02-21,7.160943984985352
2013-02-22,7.222012996673584
2013-02-25,7.142359256744385
2013-02-26,7.208736419677734
2013-02-27,7.2804274559021
2013-02-28,7.3547682762146
2013-03-01,7.41583776473999
2013-03-04,7.479560375213623
2013-03-05,7.51939058303833
2013-03-06,7.498147964477539
2013-03-07,7.442389011383057
2013-03-08,7.511425495147705
2013-03-11,7.5777997970581055
2013-03-12,7.527356147766113
2013-03-13,7.5459394454956055
2013-03-14,7.527356147766113
2013-03-15,7.508768558502197
2013-03-18,7.460976600646973
2013-03-19,7.522042274475098
2013-03-20,7.58842134475708
2013-03-21,7.569838523864746
2013-03-22,7.537975311279297
2013-03-25,7.535318851470947
2013-03-26,7.6016974449157715
2013-03-27,7.6388678550720215
2013-03-28,7.7902140617370605
2013-04-01,7.745079517364502
2013-04-02,7.774284362792969
2013-04-03,7.774284362792969
2013-04-04,7.864558696746826
2013-04-05,7.930939197540283
2013-04-08,8.01324462890625
2013-04-09,8.010590553283691
2013-04-10,8.140693664550781
2013-04-11,8.108832359313965
2013-04-12,8.132730484008789
2013-04-15,7.970765113830566
2013-04-16,8.100866317749023
2013-04-17,8.08493709564209
2013-04-18,8.143349647521973
2013-04-19,8.254865646362305
2013-04-22,8.241593360900879
2013-04-23,8.246901512145996
2013-04-24,8.268142700195312
2013-04-25,8.276108741760254
2013-04-26,8.246673583984375
2013-04-29,8.334970474243164
2013-04-30,8.222590446472168
2013-05-01,8.190488815307617
2013-05-02,8.179781913757324
2013-05-03,8.169076919555664
2013-05-06,8.075424194335938
2013-05-07,8.078099250793457
2013-05-08,7.984450340270996
2013-05-09,7.719550609588623
2013-05-10,7.690115451812744
2013-05-13,7.69814395904541
2013-05-14,7.7837677001953125
2013-05-15,7.933614730834961
2013-05-16,7.896150588989258
2013-05-17,7.9683966636657715
2013-05-20,7.928256988525391
2013-05-21,7.920233726501465
2013-05-22,7.765035152435303
2013-05-23,7.708847999572754
2013-05-24,7.69814395904541
2013-05-28,7.7248992919921875
2013-05-29,7.6259002685546875
2013-05-30,7.69814395904541
2013-05-31,7.68744421005249
2013-06-03,7.67941427230835
2013-06-04,7.564356803894043
2013-06-05,7.489436626434326
2013-06-06,7.593790054321289
2013-06-07,7.633926868438721
2013-06-10,7.607170581817627
2013-06-11,7.537596702575684
2013-06-12,7.529569625854492
2013-06-13,7.708847999572754
2013-06-14,7.789119720458984
2013-06-17,7.805176258087158
2013-06-18,7.861365795135498
2013-06-19,7.6740641593933105
2013-06-20,7.390430450439453
2013-06-21,7.508164882659912
2013-06-24,7.409163475036621
2013-06-25,7.454650402069092
2013-06-26,7.518868923187256
2013-06-27,7.607170581817627
2013-06-28,7.663355827331543
2013-07-01,7.636600494384766
2013-07-02,7.67941427230835
2013-07-03,7.658010482788086
2013-07-05,7.658010482788086
2013-07-08,7.823902606964111
2013-07-09,7.949664115905762
2013-07-10,7.99782657623291
2013-07-11,8.064723014831543
2013-07-12,8.10485553741455
2013-07-15,8.222590446472168
2013-07-16,8.19851303100586
2013-07-17,8.222590446472168
2013-07-18,8.278783798217773
2013-07-19,8.292160987854004
2013-07-22,8.302864074707031
2013-07-23,8.334970474243164
2013-07-24,8.185132026672363
2013-07-25,8.412572860717773
2013-07-26,8.409893989562988
2013-07-29,8.310097694396973
2013-07-30,8.32088851928711
2013-07-31,8.2858247756958
2013-08-01,8.391016960144043
2013-08-02,8.385621070861816
2013-08-05,8.323586463928223
2013-08-06,8.202210426330566
2013-08-07,8.250760078430176
2013-08-08,8.296611785888672
2013-08-09,8.272335052490234
2013-08-12,8.269637107849121
2013-08-13,8.310097694396973
2013-08-14,8.304703712463379
2013-08-15,8.12938404083252
2013-08-16,8.04037857055664
2013-08-19,7.9594621658325195
2013-08-20,7.991826057434082
2013-08-21,7.902820587158203
2013-08-22,7.924396991729736
2013-08-23,7.991826057434082
2013-08-26,7.924396991729736
2013-08-27,7.932490348815918
2013-08-28,7.905519008636475
2013-08-29,7.867757320404053
