Date,DHC
2010-01-04,9.044278144836426
2010-01-05,9.098533630371094
2010-01-06,9.20287799835205
2010-01-07,9.169488906860352
2010-01-08,9.069319725036621
2010-01-11,9.140274047851562
2010-01-12,8.981677055358887
2010-01-13,9.156964302062988
2010-01-14,9.025426864624023
2010-01-15,9.016940116882324
2010-01-19,9.258804321289062
2010-01-20,9.101804733276367
2010-01-21,8.690208435058594
2010-01-22,8.499260902404785
2010-01-25,8.490771293640137
2010-01-26,8.707179069519043
2010-01-27,8.898125648498535
2010-01-28,8.813265800476074
2010-01-29,8.847208976745605
2010-02-01,8.906617164611816
2010-02-02,9.084832191467285
2010-02-03,9.038159370422363
2010-02-04,8.626561164855957
2010-02-05,8.783561706542969
2010-02-08,8.486533164978027
2010-02-09,8.490771293640137
2010-02-10,8.554423332214355
2010-02-11,8.639291763305664
2010-02-12,8.639291763305664
2010-02-16,8.97451400756836
2010-02-17,9.021183013916016
2010-02-18,9.025426864624023
2010-02-19,8.821748733520508
2010-02-22,8.893884658813477
2010-02-23,8.719910621643066
2010-02-24,8.800533294677734
2010-02-25,8.796292304992676
2010-02-26,8.821748733520508
2010-03-01,8.923588752746582
2010-03-02,8.999967575073242
2010-03-03,9.016940116882324
2010-03-04,9.118779182434082
2010-03-05,9.3054838180542
2010-03-08,9.428534507751465
2010-03-09,9.33942985534668
2010-03-10,9.296995162963867
2010-03-11,9.224861145019531
2010-03-12,9.2163724899292
2010-03-15,9.25031566619873
2010-03-16,9.40732479095459
2010-03-17,9.462480545043945
2010-03-18,9.54734992980957
2010-03-19,9.390349388122559
2010-03-22,9.369132995605469
2010-03-23,9.296995162963867
2010-03-24,9.335184097290039
2010-03-25,9.398834228515625
2010-03-26,9.2885103225708
2010-03-29,9.34791374206543
2010-03-30,9.432781219482422
2010-03-31,9.398834228515625
2010-04-01,9.46672534942627
2010-04-05,9.700105667114258
2010-04-06,9.908020973205566
2010-04-07,9.721322059631348
2010-04-08,9.68313217163086
2010-04-09,9.85710334777832
2010-04-12,9.797701835632324
2010-04-13,9.823562622070312
2010-04-14,9.819254875183105
2010-04-15,9.582178115844727
2010-04-16,9.392515182495117
2010-04-19,9.345102310180664
2010-04-20,9.427002906799316
2010-04-21,9.582178115844727
2010-04-22,9.681319236755371
2010-04-23,9.698561668395996
2010-04-26,9.745972633361816
2010-04-27,9.595107078552246
2010-04-28,9.625279426574707
2010-04-29,9.957186698913574
2010-04-30,9.689937591552734
2010-05-03,9.952877044677734
2010-05-04,9.70287036895752
2010-05-05,9.4485502243042
2010-05-06,8.98733139038086
2010-05-07,8.961468696594238
2010-05-10,9.521830558776855
2010-05-11,9.564935684204102
2010-05-12,9.577863693237305
2010-05-13,9.530449867248535
2010-05-14,9.310617446899414
2010-05-17,9.159750938415527
2010-05-18,8.926986694335938
2010-05-19,8.870949745178223
2010-05-20,8.543354988098145
2010-05-21,8.823533058166504
2010-05-24,8.590766906738281
2010-05-25,8.763187408447266
2010-05-26,8.633872032165527
2010-05-27,9.000263214111328
2010-05-28,8.98301887512207
2010-06-01,8.840776443481445
2010-06-02,9.02181339263916
2010-06-03,8.957159996032715
2010-06-04,8.461453437805176
2010-06-07,8.495940208435059
2010-06-08,8.776121139526367
2010-06-09,8.8666353225708
2010-06-10,9.086471557617188
2010-06-11,9.168374061584473
2010-06-14,9.159750938415527
2010-06-15,9.452863693237305
2010-06-16,9.271821975708008
2010-06-17,9.297686576843262
2010-06-18,9.220096588134766
2010-06-21,9.082161903381348
2010-06-22,8.883880615234375
2010-06-23,8.905435562133789
2010-06-24,8.733016014099121
2010-06-25,9.000263214111328
2010-06-28,8.931297302246094
2010-06-29,8.750258445739746
2010-06-30,8.668356895446777
2010-07-01,8.689908981323242
2010-07-02,8.577837944030762
2010-07-06,8.396798133850098
2010-07-07,8.8666353225708
2010-07-08,9.017505645751953
2010-07-09,9.254581451416016
2010-07-12,9.258891105651855
2010-07-13,9.438634872436523
2010-07-14,9.28080940246582
2010-07-15,9.285196304321289
2010-07-16,9.140527725219727
2010-07-19,9.298346519470215
2010-07-20,9.429861068725586
2010-07-21,9.298346519470215
2010-07-22,9.530691146850586
2010-07-23,9.675365447998047
2010-07-26,9.934015274047852
2010-07-27,9.925249099731445
2010-07-28,9.890180587768555
2010-07-29,9.8331880569458
2010-07-30,9.885795593261719
2010-08-02,10.157597541809082
2010-08-03,10.017313003540039
2010-08-04,10.087454795837402
2010-08-05,10.10499382019043
2010-08-06,10.170751571655273
2010-08-09,10.302271842956543
2010-08-10,10.240891456604004
2010-08-11,9.925249099731445
2010-08-12,9.824421882629395
2010-08-13,9.969088554382324
2010-08-16,9.991007804870605
2010-08-17,10.240891456604004
2010-08-18,10.302271842956543
2010-08-19,10.083070755004883
2010-08-20,10.03923511505127
2010-08-23,10.06553840637207
2010-08-24,10.03046703338623
2010-08-25,10.179519653320312
2010-08-26,10.087454795837402
2010-08-27,10.236510276794434
2010-08-30,10.14006519317627
2010-08-31,10.302271842956543
2010-09-01,10.468862533569336
2010-09-02,10.464479446411133
2010-09-03,10.530234336853027
2010-09-07,10.446942329406738
2010-09-08,10.52585220336914
2010-09-09,10.381181716918945
2010-09-10,10.389949798583984
2010-09-13,10.635449409484863
2010-09-14,10.578459739685059
2010-09-15,10.582843780517578
2010-09-16,10.600380897521973
2010-09-17,10.657371520996094
2010-09-20,10.758199691772461
2010-09-21,10.495163917541504
2010-09-22,10.42940616607666
2010-09-23,10.254043579101562
2010-09-24,10.604762077331543
2010-09-27,10.468862533569336
2010-09-28,10.44255542755127
2010-09-29,10.33734130859375
2010-09-30,10.302271842956543
2010-10-01,10.346109390258789
2010-10-04,10.512699127197266
2010-10-05,10.613532066345215
2010-10-06,10.617915153503418
2010-10-07,10.626679420471191
2010-10-08,10.591611862182617
2010-10-11,10.574074745178223
2010-10-12,10.530234336853027
2010-10-13,10.71279239654541
2010-10-14,10.721692085266113
2010-10-15,10.637096405029297
2010-10-18,10.75731372833252
2010-10-19,10.588116645812988
2010-10-20,10.837459564208984
2010-10-21,10.859724044799805
2010-10-22,10.78403377532959
2010-10-25,10.73950481414795
2010-10-26,10.641549110412598
2010-10-27,10.628192901611328
2010-10-28,10.570308685302734
2010-10-29,10.637096405029297
2010-11-01,10.646001815795898
2010-11-02,10.819650650024414
2010-11-03,10.975483894348145
2010-11-04,11.215924263000488
2010-11-05,11.144686698913574
2010-11-08,11.064539909362793
2010-11-09,10.73950481414795
2010-11-10,10.73950481414795
2010-11-11,10.71279239654541
2010-11-12,10.570308685302734
2010-11-15,10.521333694458008
2010-11-16,10.196294784545898
2010-11-17,10.298707962036133
2010-11-18,10.187390327453613
2010-11-19,10.071623802185059
2010-11-22,10.13841438293457
2010-11-23,10.013745307922363
2010-11-24,10.151769638061523
2010-11-26,10.133959770202637
2010-11-29,10.076075553894043
2010-11-30,9.942502975463867
2010-12-01,9.951406478881836
2010-12-02,9.995929718017578
2010-12-03,9.911334991455078
2010-12-06,9.813379287719727
2010-12-07,9.782209396362305
2010-12-08,9.661992073059082
2010-12-09,9.172212600708008
2010-12-10,9.430459976196289
2010-12-13,9.47053337097168
2010-12-14,9.230094909667969
2010-12-15,9.09652042388916
2010-12-16,9.265717506408691
2010-12-17,9.38593578338623
2010-12-20,9.377029418945312
2010-12-21,9.483892440795898
2010-12-22,9.550680160522461
2010-12-23,9.43936538696289
2010-12-27,9.532870292663574
2010-12-28,9.666446685791016
2010-12-29,9.76440143585205
2010-12-30,9.79556655883789
2010-12-31,9.768852233886719
2011-01-03,9.911334991455078
2011-01-04,9.804476737976074
2011-01-05,9.91578483581543
2011-01-06,9.85345458984375
2011-01-07,9.86680793762207
2011-01-10,9.835641860961914
2011-01-11,9.813379287719727
2011-01-12,9.76356315612793
2011-01-13,9.768094062805176
2011-01-14,9.713751792907715
2011-01-18,9.836021423339844
2011-01-19,9.799792289733887
2011-01-20,9.854133605957031
2011-01-21,9.86319351196289
2011-01-24,9.872249603271484
2011-01-25,10.071504592895508
2011-01-26,10.048864364624023
2011-01-27,10.171133041381836
2011-01-28,10.08056354522705
2011-01-31,10.153019905090332
2011-02-01,10.071504592895508
2011-02-02,10.039807319641113
2011-02-03,10.048864364624023
2011-02-04,9.953761100769043
2011-02-07,9.9673490524292
2011-02-08,10.085089683532715
2011-02-09,10.143961906433105
2011-02-10,10.20283317565918
2011-02-11,10.220947265625
2011-02-14,10.266237258911133
2011-02-15,10.275294303894043
2011-02-16,10.266237258911133
2011-02-17,10.216419219970703
2011-02-18,10.411150932312012
2011-02-22,10.311521530151367
2011-02-23,10.361332893371582
2011-02-24,10.460958480834961
2011-02-25,10.777957916259766
2011-02-28,11.11307430267334
2011-03-01,10.759843826293945
2011-03-02,10.700977325439453
2011-03-03,10.673805236816406
2011-03-04,10.542474746704102
2011-03-07,10.488133430480957
2011-03-08,10.5651216506958
2011-03-09,10.352282524108887
2011-03-10,10.347745895385742
2011-03-11,10.411150932312012
2011-03-14,10.3839750289917
2011-03-15,10.388504028320312
2011-03-16,10.266237258911133
2011-03-17,10.388504028320312
2011-03-18,10.41567611694336
2011-03-21,10.402090072631836
2011-03-22,10.343218803405762
2011-03-23,10.139432907104492
2011-03-24,10.107731819152832
2011-03-25,10.148486137390137
2011-03-28,10.089622497558594
2011-03-29,10.166603088378906
2011-03-30,10.42473316192627
2011-03-31,10.43379020690918
2011-04-01,10.41567611694336
2011-04-04,10.52436351776123
2011-04-05,10.560592651367188
2011-04-06,10.633047103881836
2011-04-07,10.60587215423584
2011-04-08,10.574173927307129
2011-04-11,10.587762832641602
2011-04-12,10.587762832641602
2011-04-13,10.647579193115234
2011-04-14,10.767218589782715
2011-04-15,10.946669578552246
2011-04-18,10.813223838806152
2011-04-19,10.96967601776123
2011-04-20,11.011083602905273
2011-04-21,11.006487846374512
2011-04-25,11.057098388671875
2011-04-26,11.11231803894043
2011-04-27,11.185941696166992
2011-04-28,11.167532920837402
2011-04-29,10.914459228515625
2011-05-02,10.928261756896973
2011-05-03,10.932861328125
2011-05-04,10.909859657287598
2011-05-05,11.011083602905273
2011-05-06,10.711997032165527
2011-05-09,10.804024696350098
2011-05-10,10.937467575073242
2011-05-11,10.794824600219727
2011-05-12,10.946669578552246
2011-05-13,10.776413917541504
2011-05-16,10.78101921081543
2011-05-17,10.744208335876465
2011-05-18,10.84083366394043
2011-05-19,10.827033996582031
2011-05-20,10.859240531921387
2011-05-23,10.684391975402832
2011-05-24,10.725802421569824
2011-05-25,10.771815299987793
2011-05-26,10.83623218536377
2011-05-27,10.978880882263184
2011-05-31,11.11231803894043
2011-06-01,10.771815299987793
2011-06-02,10.909859657287598
2011-06-03,10.98808479309082
2011-06-06,10.946669578552246
2011-06-07,11.066305160522461
2011-06-08,10.83623218536377
2011-06-09,10.739607810974121
2011-06-10,10.472728729248047
2011-06-13,10.426708221435547
2011-06-14,10.592361450195312
2011-06-15,10.51413631439209
2011-06-16,10.592361450195312
2011-06-17,10.725802421569824
2011-06-20,10.98808479309082
2011-06-21,11.176735877990723
