Date,LZ
2021-12-08,17.979999542236328
2021-12-09,16.3700008392334
2021-12-10,15.859999656677246
2021-12-13,15.760000228881836
2021-12-14,15.760000228881836
2021-12-15,16.1200008392334
2021-12-16,15.619999885559082
2021-12-17,16.420000076293945
2021-12-20,15.800000190734863
2021-12-21,16.110000610351562
2021-12-22,15.960000038146973
2021-12-23,16.139999389648438
2021-12-27,16.31999969482422
2021-12-28,16.780000686645508
2021-12-29,16.0
2021-12-30,16.450000762939453
2021-12-31,16.06999969482422
2022-01-03,16.3700008392334
2022-01-04,15.729999542236328
2022-01-05,14.880000114440918
2022-01-06,15.5
2022-01-07,14.6899995803833
2022-01-10,14.90999984741211
2022-01-11,15.460000038146973
2022-01-12,15.470000267028809
2022-01-13,15.4399995803833
2022-01-14,15.020000457763672
2022-01-18,14.760000228881836
2022-01-19,15.350000381469727
2022-01-20,15.270000457763672
2022-01-21,14.640000343322754
2022-01-24,15.1899995803833
2022-01-25,15.949999809265137
2022-01-26,15.529999732971191
2022-01-27,15.010000228881836
2022-01-28,15.279999732971191
2022-01-31,15.880000114440918
2022-02-01,16.540000915527344
2022-02-02,15.850000381469727
2022-02-03,15.369999885559082
2022-02-04,15.890000343322754
2022-02-07,16.010000228881836
2022-02-08,16.09000015258789
2022-02-09,16.600000381469727
2022-02-10,16.799999237060547
2022-02-11,16.3700008392334
2022-02-14,16.100000381469727
2022-02-15,17.06999969482422
2022-02-16,16.700000762939453
2022-02-17,16.6299991607666
2022-02-18,15.270000457763672
2022-02-22,14.979999542236328
2022-02-23,14.630000114440918
2022-02-24,14.880000114440918
2022-02-25,15.149999618530273
2022-02-28,15.609999656677246
2022-03-01,15.680000305175781
2022-03-02,15.90999984741211
2022-03-03,15.890000343322754
2022-03-04,14.0
2022-03-07,13.630000114440918
2022-03-08,12.859999656677246
2022-03-09,12.720000267028809
2022-03-10,11.850000381469727
2022-03-11,12.329999923706055
2022-03-14,12.880000114440918
2022-03-15,13.359999656677246
2022-03-16,14.649999618530273
2022-03-17,14.640000343322754
2022-03-18,14.130000114440918
2022-03-21,15.0600004196167
2022-03-22,14.359999656677246
2022-03-23,14.5
2022-03-24,14.3100004196167
2022-03-25,14.149999618530273
2022-03-28,14.020000457763672
2022-03-29,14.369999885559082
2022-03-30,14.180000305175781
2022-03-31,14.140000343322754
2022-04-01,14.130000114440918
2022-04-04,14.550000190734863
2022-04-05,14.09000015258789
2022-04-06,13.430000305175781
2022-04-07,13.569999694824219
2022-04-08,13.34000015258789
2022-04-11,13.34000015258789
2022-04-12,13.949999809265137
2022-04-13,14.979999542236328
2022-04-14,15.220000267028809
2022-04-18,14.4399995803833
2022-04-19,15.350000381469727
2022-04-20,15.100000381469727
2022-04-21,14.880000114440918
2022-04-22,14.289999961853027
2022-04-25,14.710000038146973
2022-04-26,14.050000190734863
2022-04-27,14.550000190734863
2022-04-28,14.949999809265137
2022-04-29,14.350000381469727
2022-05-02,14.739999771118164
2022-05-03,14.770000457763672
2022-05-04,15.449999809265137
2022-05-05,15.0600004196167
2022-05-06,14.050000190734863
2022-05-09,13.510000228881836
2022-05-10,12.079999923706055
2022-05-11,10.90999984741211
2022-05-12,11.279999732971191
2022-05-13,11.949999809265137
2022-05-16,11.119999885559082
2022-05-17,11.430000305175781
2022-05-18,11.270000457763672
2022-05-19,11.529999732971191
2022-05-20,11.329999923706055
2022-05-23,11.0
2022-05-24,10.460000038146973
2022-05-25,11.1899995803833
2022-05-26,11.899999618530273
2022-05-27,12.850000381469727
2022-05-31,13.100000381469727
2022-06-01,13.3100004196167
2022-06-02,14.260000228881836
2022-06-03,13.699999809265137
2022-06-06,13.920000076293945
2022-06-07,13.899999618530273
2022-06-08,14.0
2022-06-09,13.789999961853027
2022-06-10,12.979999542236328
2022-06-13,12.630000114440918
2022-06-14,12.539999961853027
2022-06-15,13.510000228881836
2022-06-16,12.739999771118164
2022-06-17,13.020000457763672
2022-06-21,12.920000076293945
2022-06-22,11.739999771118164
2022-06-23,12.739999771118164
2022-06-24,12.420000076293945
2022-06-27,12.670000076293945
2022-06-28,11.729999542236328
2022-06-29,11.300000190734863
2022-06-30,10.989999771118164
2022-07-01,11.199999809265137
2022-07-05,11.25
2022-07-06,10.739999771118164
2022-07-07,11.25
2022-07-08,10.850000381469727
2022-07-11,9.90999984741211
2022-07-12,9.760000228881836
2022-07-13,9.970000267028809
2022-07-14,9.850000381469727
2022-07-15,9.979999542236328
2022-07-18,9.949999809265137
2022-07-19,10.369999885559082
2022-07-20,10.800000190734863
2022-07-21,10.640000343322754
2022-07-22,10.319999694824219
2022-07-25,10.25
2022-07-26,9.989999771118164
2022-07-27,10.279999732971191
2022-07-28,10.300000190734863
2022-07-29,10.479999542236328
2022-08-01,10.170000076293945
2022-08-02,10.25
2022-08-03,10.550000190734863
2022-08-04,10.270000457763672
2022-08-05,10.279999732971191
2022-08-08,10.869999885559082
2022-08-09,10.420000076293945
2022-08-10,11.289999961853027
2022-08-11,10.989999771118164
2022-08-12,12.970000267028809
2022-08-15,12.729999542236328
2022-08-16,12.34000015258789
2022-08-17,11.739999771118164
2022-08-18,11.5600004196167
2022-08-19,10.6899995803833
2022-08-22,10.640000343322754
2022-08-23,10.550000190734863
2022-08-24,10.59000015258789
2022-08-25,10.680000305175781
2022-08-26,10.239999771118164
2022-08-29,10.270000457763672
2022-08-30,10.270000457763672
2022-08-31,10.300000190734863
2022-09-01,10.09000015258789
2022-09-02,9.699999809265137
2022-09-06,9.880000114440918
2022-09-07,10.550000190734863
2022-09-08,11.029999732971191
2022-09-09,11.479999542236328
2022-09-12,11.329999923706055
2022-09-13,10.609999656677246
2022-09-14,10.119999885559082
2022-09-15,10.229999542236328
2022-09-16,9.789999961853027
2022-09-19,9.59000015258789
2022-09-20,9.300000190734863
2022-09-21,9.03499984741211
2022-09-22,8.260000228881836
2022-09-23,8.729999542236328
2022-09-26,8.609999656677246
2022-09-27,8.920000076293945
2022-09-28,9.09000015258789
2022-09-29,8.729999542236328
2022-09-30,8.569999694824219
2022-10-03,8.800000190734863
2022-10-04,9.109999656677246
2022-10-05,8.890000343322754
2022-10-06,8.880000114440918
2022-10-07,8.1899995803833
2022-10-10,8.289999961853027
2022-10-11,8.229999542236328
2022-10-12,8.319999694824219
2022-10-13,8.199999809265137
2022-10-14,7.659999847412109
2022-10-17,8.65999984741211
2022-10-18,8.760000228881836
2022-10-19,8.510000228881836
2022-10-20,7.885000228881836
2022-10-21,7.900000095367432
2022-10-24,7.909999847412109
2022-10-25,8.529999732971191
2022-10-26,8.720000267028809
2022-10-27,8.65999984741211
2022-10-28,8.960000038146973
2022-10-31,9.25
2022-11-01,9.1899995803833
2022-11-02,8.670000076293945
2022-11-03,8.4399995803833
2022-11-04,8.65999984741211
2022-11-07,8.550000190734863
2022-11-08,8.899999618530273
2022-11-09,8.199999809265137
2022-11-10,9.460000038146973
2022-11-11,10.4399995803833
2022-11-14,9.4399995803833
2022-11-15,9.90999984741211
2022-11-16,9.149999618530273
2022-11-17,9.460000038146973
2022-11-18,9.0
2022-11-21,8.8100004196167
2022-11-22,9.029999732971191
2022-11-23,9.109999656677246
2022-11-25,8.949999809265137
2022-11-28,8.770000457763672
2022-11-29,8.829999923706055
2022-11-30,8.850000381469727
2022-12-01,8.970000267028809
2022-12-02,9.010000228881836
2022-12-05,8.869999885559082
2022-12-06,9.039999961853027
2022-12-07,8.960000038146973
2022-12-08,9.029999732971191
2022-12-09,8.930000305175781
2022-12-12,9.260000228881836
2022-12-13,9.300000190734863
2022-12-14,8.899999618530273
2022-12-15,8.670000076293945
2022-12-16,8.890000343322754
2022-12-19,8.050000190734863
2022-12-20,8.09000015258789
2022-12-21,8.399999618530273
2022-12-22,7.860000133514404
2022-12-23,7.71999979019165
2022-12-27,7.550000190734863
2022-12-28,7.519999980926514
2022-12-29,7.849999904632568
2022-12-30,7.739999771118164
2023-01-03,7.900000095367432
2023-01-04,8.15999984741211
2023-01-05,7.710000038146973
2023-01-06,7.730000019073486
2023-01-09,7.760000228881836
2023-01-10,7.869999885559082
2023-01-11,8.1899995803833
2023-01-12,8.260000228881836
2023-01-13,8.270000457763672
2023-01-17,8.420000076293945
2023-01-18,8.4399995803833
2023-01-19,8.4399995803833
2023-01-20,8.34000015258789
2023-01-23,8.460000038146973
2023-01-24,8.40999984741211
2023-01-25,8.319999694824219
2023-01-26,8.300000190734863
2023-01-27,8.609999656677246
2023-01-30,8.229999542236328
2023-01-31,8.479999542236328
2023-02-01,8.710000038146973
2023-02-02,9.1899995803833
2023-02-03,8.760000228881836
2023-02-06,8.569999694824219
2023-02-07,8.539999961853027
2023-02-08,8.600000381469727
2023-02-09,8.279999732971191
2023-02-10,7.980000019073486
2023-02-13,8.369999885559082
2023-02-14,8.59000015258789
2023-02-15,8.819999694824219
2023-02-16,8.399999618530273
2023-02-17,8.460000038146973
2023-02-21,8.170000076293945
2023-02-22,8.300000190734863
2023-02-23,8.220000267028809
2023-02-24,8.229999542236328
2023-02-27,8.170000076293945
2023-02-28,8.170000076293945
2023-03-01,8.15999984741211
2023-03-02,8.520000457763672
2023-03-03,8.569999694824219
2023-03-06,8.470000267028809
2023-03-07,8.630000114440918
2023-03-08,8.9399995803833
2023-03-09,8.470000267028809
2023-03-10,8.350000381469727
2023-03-13,8.569999694824219
2023-03-14,8.920000076293945
2023-03-15,8.859999656677246
2023-03-16,8.829999923706055
2023-03-17,8.390000343322754
2023-03-20,8.380000114440918
2023-03-21,8.789999961853027
2023-03-22,8.710000038146973
2023-03-23,8.720000267028809
2023-03-24,8.949999809265137
2023-03-27,8.869999885559082
2023-03-28,8.880000114440918
2023-03-29,8.90999984741211
2023-03-30,8.890000343322754
2023-03-31,9.380000114440918
2023-04-03,9.029999732971191
2023-04-04,9.329999923706055
2023-04-05,9.039999961853027
2023-04-06,9.079999923706055
2023-04-10,9.324999809265137
2023-04-11,9.1899995803833
2023-04-12,9.079999923706055
2023-04-13,9.34000015258789
2023-04-14,9.180000305175781
2023-04-17,9.244999885559082
2023-04-18,10.109999656677246
2023-04-19,9.880000114440918
2023-04-20,9.930000305175781
2023-04-21,10.095000267028809
2023-04-24,9.880000114440918
2023-04-25,9.3100004196167
2023-04-26,9.25
2023-04-27,9.329999923706055
2023-04-28,9.380000114440918
2023-05-01,9.5
2023-05-02,8.539999961853027
2023-05-03,7.760000228881836
2023-05-04,7.46999979019165
2023-05-05,7.840000152587891
2023-05-08,8.0
2023-05-09,8.329999923706055
2023-05-10,10.40999984741211
2023-05-11,10.25
2023-05-12,10.350000381469727
2023-05-15,10.649999618530273
2023-05-16,10.699999809265137
2023-05-17,11.079999923706055
2023-05-18,11.600000381469727
2023-05-19,10.989999771118164
2023-05-22,10.75
2023-05-23,10.710000038146973
2023-05-24,10.859999656677246
2023-05-25,10.729999542236328
2023-05-26,10.8100004196167
2023-05-30,10.869999885559082
2023-05-31,11.1899995803833
2023-06-01,11.609999656677246
2023-06-02,11.739999771118164
2023-06-05,11.789999961853027
2023-06-06,12.600000381469727
2023-06-07,12.470000267028809
2023-06-08,12.300000190734863
2023-06-09,12.239999771118164
2023-06-12,13.180000305175781
2023-06-13,13.109999656677246
2023-06-14,12.5
2023-06-15,12.770000457763672
2023-06-16,12.449999809265137
2023-06-20,11.819999694824219
2023-06-21,12.210000038146973
2023-06-22,12.329999923706055
2023-06-23,12.15999984741211
2023-06-26,11.9399995803833
2023-06-27,11.920000076293945
2023-06-28,12.15999984741211
2023-06-29,12.069999694824219
2023-06-30,12.079999923706055
2023-07-03,11.829999923706055
2023-07-05,11.859999656677246
2023-07-06,11.5600004196167
2023-07-07,11.670000076293945
2023-07-10,12.399999618530273
2023-07-11,12.569999694824219
2023-07-12,12.960000038146973
2023-07-13,13.15999984741211
2023-07-14,13.010000228881836
2023-07-17,13.3100004196167
2023-07-18,13.699999809265137
2023-07-19,14.390000343322754
2023-07-20,13.920000076293945
2023-07-21,13.9399995803833
2023-07-24,13.930000305175781
2023-07-25,14.34000015258789
2023-07-26,14.699999809265137
2023-07-27,14.579999923706055
2023-07-28,14.869999885559082
2023-07-31,15.279999732971191
2023-08-01,15.4399995803833
2023-08-02,15.3100004196167
2023-08-03,15.510000228881836
2023-08-04,15.479999542236328
2023-08-07,15.5
2023-08-08,15.350000381469727
2023-08-09,12.210000038146973
2023-08-10,12.5600004196167
2023-08-11,12.600000381469727
2023-08-14,12.3100004196167
2023-08-15,12.460000038146973
2023-08-16,12.5
2023-08-17,12.1899995803833
2023-08-18,12.079999923706055
2023-08-21,11.890000343322754
2023-08-22,11.949999809265137
2023-08-23,11.90999984741211
2023-08-24,11.520000457763672
2023-08-25,11.460000038146973
2023-08-28,11.15999984741211
2023-08-29,11.270000457763672
2023-08-30,11.369999885559082
2023-08-31,11.40999984741211
2023-09-01,11.3100004196167
2023-09-05,11.300000190734863
2023-09-06,11.09000015258789
2023-09-07,9.925000190734863
2023-09-08,10.09000015258789
2023-09-11,10.220000267028809
2023-09-12,10.039999961853027
2023-09-13,10.095000267028809
2023-09-14,10.005000114440918
2023-09-15,10.199999809265137
2023-09-18,10.319999694824219
2023-09-19,10.34000015258789
2023-09-20,10.270000457763672
2023-09-21,10.140000343322754
2023-09-22,10.34000015258789
2023-09-25,10.5
2023-09-26,10.579999923706055
2023-09-27,10.649999618530273
2023-09-28,10.789999961853027
2023-09-29,10.9399995803833
2023-10-02,10.680000305175781
2023-10-03,10.399999618530273
2023-10-04,10.579999923706055
2023-10-05,10.640000343322754
2023-10-06,10.630000114440918
2023-10-09,10.489999771118164
2023-10-10,10.489999771118164
2023-10-11,10.520000457763672
2023-10-12,10.180000305175781
2023-10-13,9.880000114440918
2023-10-16,10.539999961853027
2023-10-17,10.8100004196167
2023-10-18,10.5
2023-10-19,10.350000381469727
2023-10-20,10.140000343322754
2023-10-23,10.069999694824219
2023-10-24,10.199999809265137
2023-10-25,10.220000267028809
2023-10-26,10.220000267028809
2023-10-27,10.210000038146973
2023-10-30,10.1899995803833
2023-10-31,9.970000267028809
2023-11-01,9.850000381469727
2023-11-02,10.260000228881836
2023-11-03,10.5600004196167
2023-11-06,10.319999694824219
2023-11-07,10.5600004196167
2023-11-08,11.15999984741211
2023-11-09,10.829999923706055
2023-11-10,10.859999656677246
2023-11-13,10.890000343322754
2023-11-14,11.170000076293945
2023-11-15,11.3100004196167
2023-11-16,11.180000305175781
2023-11-17,11.239999771118164
2023-11-20,11.420000076293945
2023-11-21,11.350000381469727
2023-11-22,11.430000305175781
2023-11-24,11.869999885559082
2023-11-27,11.720000267028809
2023-11-28,11.779999732971191
2023-11-29,11.789999961853027
2023-11-30,11.529999732971191
2023-12-01,11.5600004196167
2023-12-04,11.430000305175781
2023-12-05,11.359999656677246
2023-12-06,11.300000190734863
2023-12-07,10.90999984741211
2023-12-08,10.800000190734863
2023-12-11,10.850000381469727
2023-12-12,10.819999694824219
2023-12-13,11.270000457763672
2023-12-14,11.369999885559082
2023-12-15,11.100000381469727
2023-12-18,11.229999542236328
2023-12-19,11.579999923706055
2023-12-20,11.069999694824219
2023-12-21,11.109999656677246
2023-12-22,11.420000076293945
2023-12-26,11.270000457763672
2023-12-27,11.289999961853027
2023-12-28,11.579999923706055
2023-12-29,11.300000190734863
2024-01-02,10.920000076293945
2024-01-03,10.640000343322754
2024-01-04,10.399999618530273
2024-01-05,10.399999618530273
2024-01-08,10.8100004196167
2024-01-09,10.729999542236328
2024-01-10,10.850000381469727
2024-01-11,10.930000305175781
2024-01-12,10.779999732971191
2024-01-16,10.579999923706055
2024-01-17,10.470000267028809
2024-01-18,10.489999771118164
2024-01-19,10.829999923706055
2024-01-22,10.989999771118164
2024-01-23,10.829999923706055
2024-01-24,10.609999656677246
2024-01-25,10.710000038146973
2024-01-26,10.680000305175781
2024-01-29,10.920000076293945
2024-01-30,10.630000114440918
2024-01-31,10.3100004196167
2024-02-01,10.420000076293945
2024-02-02,10.420000076293945
2024-02-05,10.210000038146973
2024-02-06,10.390000343322754
2024-02-07,10.390000343322754
2024-02-08,10.40999984741211
2024-02-09,10.619999885559082
2024-02-12,10.729999542236328
2024-02-13,10.319999694824219
2024-02-14,10.640000343322754
2024-02-15,10.760000228881836
2024-02-16,10.569999694824219
2024-02-20,9.979999542236328
2024-02-21,9.760000228881836
2024-02-22,9.829999923706055
2024-02-23,11.239999771118164
2024-02-26,11.479999542236328
2024-02-27,11.619999885559082
2024-02-28,11.699999809265137
2024-02-29,12.399999618530273
2024-03-01,12.640000343322754
2024-03-04,12.960000038146973
2024-03-05,12.789999961853027
2024-03-06,13.1899995803833
2024-03-07,13.4399995803833
2024-03-08,13.380000114440918
2024-03-11,13.510000228881836
2024-03-12,13.59000015258789
2024-03-13,13.569999694824219
2024-03-14,13.3100004196167
2024-03-15,13.039999961853027
2024-03-18,13.010000228881836
2024-03-19,13.220000267028809
2024-03-20,13.449999809265137
2024-03-21,13.210000038146973
2024-03-22,13.149999618530273
2024-03-25,12.970000267028809
2024-03-26,13.010000228881836
2024-03-27,13.270000457763672
2024-03-28,13.34000015258789
2024-04-01,13.40999984741211
2024-04-02,13.380000114440918
2024-04-03,13.079999923706055
2024-04-04,13.149999618530273
2024-04-05,13.109999656677246
2024-04-08,13.220000267028809
2024-04-09,13.109999656677246
2024-04-10,12.619999885559082
2024-04-11,12.960000038146973
2024-04-12,12.6899995803833
2024-04-15,12.420000076293945
2024-04-16,12.210000038146973
2024-04-17,12.010000228881836
2024-04-18,11.8100004196167
2024-04-19,11.729999542236328
2024-04-22,12.109999656677246
2024-04-23,12.170000076293945
2024-04-24,12.300000190734863
2024-04-25,12.270000457763672
2024-04-26,12.479999542236328
2024-04-29,12.170000076293945
2024-04-30,11.949999809265137
2024-05-01,12.15999984741211
2024-05-02,12.050000190734863
2024-05-03,11.930000305175781
2024-05-06,12.050000190734863
2024-05-07,12.1899995803833
2024-05-08,9.279999732971191
2024-05-09,9.5
2024-05-10,9.979999542236328
2024-05-13,9.75
2024-05-14,9.600000381469727
2024-05-15,9.489999771118164
2024-05-16,9.1899995803833
2024-05-17,9.050000190734863
2024-05-20,8.75
2024-05-21,8.489999771118164
2024-05-22,8.739999771118164
2024-05-23,8.489999771118164
2024-05-24,8.59000015258789
2024-05-28,8.539999961853027
2024-05-29,8.65999984741211
2024-05-30,8.699999809265137
2024-05-31,8.779999732971191
2024-06-03,8.630000114440918
2024-06-04,8.300000190734863
2024-06-05,8.5
2024-06-06,8.470000267028809
2024-06-07,8.40999984741211
2024-06-10,8.470000267028809
2024-06-11,8.4399995803833
2024-06-12,8.460000038146973
2024-06-13,8.199999809265137
2024-06-14,8.119999885559082
2024-06-17,8.029999732971191
2024-06-18,8.109999656677246
2024-06-20,8.239999771118164
2024-06-21,8.260000228881836
2024-06-24,8.210000038146973
2024-06-25,8.260000228881836
2024-06-26,8.449999809265137
2024-06-27,8.40999984741211
2024-06-28,8.390000343322754
2024-07-01,8.260000228881836
2024-07-02,8.220000267028809
2024-07-03,8.15999984741211
2024-07-05,8.199999809265137
2024-07-08,7.96999979019165
2024-07-09,7.849999904632568
2024-07-10,5.860000133514404
2024-07-11,5.949999809265137
2024-07-12,6.150000095367432
2024-07-15,6.449999809265137
2024-07-16,6.510000228881836
2024-07-17,6.46999979019165
2024-07-18,6.389999866485596
2024-07-19,6.420000076293945
2024-07-22,6.699999809265137
2024-07-23,6.900000095367432
2024-07-24,6.539999961853027
2024-07-25,6.710000038146973
2024-07-26,6.78000020980835
2024-07-29,6.670000076293945
2024-07-30,6.690000057220459
2024-07-31,6.679999828338623
2024-08-01,6.349999904632568
2024-08-02,6.150000095367432
2024-08-05,5.900000095367432
2024-08-06,5.869999885559082
2024-08-07,5.929999828338623
2024-08-08,5.840000152587891
2024-08-09,5.880000114440918
2024-08-12,5.570000171661377
2024-08-13,5.800000190734863
2024-08-14,5.579999923706055
2024-08-15,5.659999847412109
2024-08-16,5.900000095367432
2024-08-19,6.179999828338623
2024-08-20,6.28000020980835
2024-08-21,6.409999847412109
2024-08-22,6.349999904632568
2024-08-23,6.614999771118164
2024-08-26,6.550000190734863
2024-08-27,6.559999942779541
2024-08-28,6.550000190734863
2024-08-29,6.659999847412109
2024-08-30,6.739999771118164
2024-09-03,6.460000038146973
2024-09-04,6.510000228881836
2024-09-05,6.539999961853027
2024-09-06,6.420000076293945
2024-09-09,6.320000171661377
2024-09-10,6.269999980926514
2024-09-11,6.480000019073486
2024-09-12,6.659999847412109
2024-09-13,6.769999980926514
2024-09-16,6.75
2024-09-17,6.75
2024-09-18,6.670000076293945
2024-09-19,6.699999809265137
2024-09-20,6.619999885559082
2024-09-23,6.619999885559082
2024-09-24,6.639999866485596
2024-09-25,6.510000228881836
2024-09-26,6.610000133514404
2024-09-27,6.46999979019165
2024-09-30,6.349999904632568
2024-10-01,6.489999771118164
2024-10-02,6.360000133514404
2024-10-03,6.329999923706055
2024-10-04,6.599999904632568
2024-10-07,6.5
2024-10-08,6.519999980926514
2024-10-09,6.46999979019165
2024-10-10,6.5
2024-10-11,6.679999828338623
2024-10-14,6.619999885559082
2024-10-15,6.789999961853027
2024-10-16,6.860000133514404
2024-10-17,6.889999866485596
2024-10-18,6.980000019073486
2024-10-21,6.909999847412109
2024-10-22,6.900000095367432
2024-10-23,6.920000076293945
2024-10-24,6.989999771118164
2024-10-25,6.909999847412109
2024-10-28,7.110000133514404
2024-10-29,7.190000057220459
2024-10-30,7.239999771118164
2024-10-31,7.179999828338623
2024-11-01,7.25
2024-11-04,7.150000095367432
2024-11-05,7.559999942779541
2024-11-06,8.149999618530273
2024-11-07,9.220000267028809
2024-11-08,8.489999771118164
2024-11-11,8.390000343322754
2024-11-12,8.420000076293945
2024-11-13,8.199999809265137
2024-11-14,7.989999771118164
2024-11-15,7.730000019073486
2024-11-18,7.730000019073486
2024-11-19,7.539999961853027
2024-11-20,7.630000114440918
2024-11-21,7.760000228881836
2024-11-22,7.829999923706055
2024-11-25,7.909999847412109
2024-11-26,7.940000057220459
2024-11-27,7.940000057220459
2024-11-29,7.929999828338623
2024-12-02,7.980000019073486
2024-12-03,7.960000038146973
2024-12-04,8.199999809265137
2024-12-05,8.050000190734863
2024-12-06,8.199999809265137
2024-12-09,8.170000076293945
2024-12-10,8.109999656677246
2024-12-11,8.470000267028809
2024-12-12,8.279999732971191
2024-12-13,8.069999694824219
2024-12-16,8.119999885559082
2024-12-17,8.170000076293945
2024-12-18,7.679999828338623
2024-12-19,7.75
2024-12-20,7.760000228881836
2024-12-23,7.769999980926514
2024-12-24,7.829999923706055
2024-12-26,7.909999847412109
2024-12-27,7.820000171661377
2024-12-30,7.639999866485596
2024-12-31,7.510000228881836
2025-01-02,7.559999942779541
2025-01-03,7.730000019073486
2025-01-06,7.940000057220459
2025-01-07,7.769999980926514
2025-01-08,7.71999979019165
2025-01-10,7.519999980926514
2025-01-13,7.880000114440918
2025-01-14,7.920000076293945
2025-01-15,8.050000190734863
2025-01-16,8.170000076293945
2025-01-17,8.199999809265137
2025-01-21,8.1899995803833
2025-01-22,8.279999732971191
2025-01-23,8.5600004196167
2025-01-24,8.430000305175781
2025-01-27,9.0
2025-01-28,9.25
2025-01-29,9.109999656677246
2025-01-30,9.15999984741211
2025-01-31,8.989999771118164
2025-02-03,8.859999656677246
2025-02-04,9.069999694824219
2025-02-05,9.15999984741211
2025-02-06,9.229999542236328
2025-02-07,9.100000381469727
2025-02-10,9.220000267028809
2025-02-11,9.300000190734863
2025-02-12,9.229999542236328
2025-02-13,9.079999923706055
2025-02-14,9.180000305175781
2025-02-18,9.180000305175781
2025-02-19,9.050000190734863
2025-02-20,8.850000381469727
2025-02-21,8.670000076293945
2025-02-24,8.90999984741211
2025-02-25,9.0
2025-02-26,8.850000381469727
2025-02-27,10.020000457763672
2025-02-28,10.15999984741211
2025-03-03,9.949999809265137
2025-03-04,10.104999542236328
2025-03-05,10.260000228881836
2025-03-06,9.90999984741211
2025-03-07,9.770000457763672
2025-03-10,9.260000228881836
2025-03-11,9.260000228881836
2025-03-12,9.180000305175781
2025-03-13,8.979999542236328
2025-03-14,9.300000190734863
2025-03-17,9.5600004196167
2025-03-18,9.390000343322754
2025-03-19,9.529999732971191
2025-03-20,9.420000076293945
2025-03-21,9.319999694824219
2025-03-24,9.270000457763672
2025-03-25,9.359999656677246
2025-03-26,9.170000076293945
2025-03-27,9.1899995803833
2025-03-28,8.8100004196167
2025-03-31,8.609999656677246
2025-04-01,8.720000267028809
2025-04-02,8.869999885559082
2025-04-03,8.229999542236328
