Date,WT
2010-09-24,1.8842637538909912
2010-09-27,1.8764456510543823
2010-09-28,1.8686264753341675
2010-09-29,1.8295336961746216
2010-09-30,1.9155375957489014
2010-10-01,1.8764456510543823
2010-10-04,1.8295336961746216
2010-10-05,1.8373521566390991
2010-10-06,1.8373521566390991
2010-10-07,1.8529890775680542
2010-10-08,1.9702672958374023
2010-10-11,2.0249972343444824
2010-10-12,2.071908712387085
2010-10-13,2.1970055103302
2010-10-14,2.26737117767334
2010-10-15,2.26737117767334
2010-10-18,2.3064637184143066
2010-10-19,2.3064637184143066
2010-10-20,2.666116237640381
2010-10-21,2.541020154953003
2010-10-22,2.5801124572753906
2010-10-25,2.7364823818206787
2010-10-26,2.7364823818206787
2010-10-27,2.658297061920166
2010-10-28,2.6192049980163574
2010-10-29,2.5801124572753906
2010-11-01,2.642660617828369
2010-11-02,2.6192049980163574
2010-11-03,2.69739031791687
2010-11-04,2.7755751609802246
2010-11-05,2.7599384784698486
2010-11-08,2.7755751609802246
2010-11-09,2.7599384784698486
2010-11-10,2.8146681785583496
2010-11-11,2.8381240367889404
2010-11-12,2.8146681785583496
2010-11-15,2.947582960128784
2010-11-16,3.0101308822631836
2010-11-17,2.8537607192993164
2010-11-18,2.9710378646850586
2010-11-19,2.9710378646850586
2010-11-22,2.90067195892334
2010-11-23,2.8928534984588623
2010-11-24,2.8928534984588623
2010-11-26,2.8928534984588623
2010-11-29,2.8772172927856445
2010-11-30,2.8928534984588623
2010-12-01,2.8146681785583496
2010-12-02,2.8928534984588623
2010-12-03,2.8537607192993164
2010-12-06,3.0492241382598877
2010-12-07,3.0492241382598877
2010-12-08,3.1586825847625732
2010-12-09,3.1743199825286865
2010-12-10,3.127408981323242
2010-12-13,3.1586825847625732
2010-12-14,3.205594539642334
2010-12-15,3.205594539642334
2010-12-16,3.1821389198303223
2010-12-17,3.1586825847625732
2010-12-20,3.135227918624878
2010-12-21,3.1665024757385254
2010-12-22,3.1665024757385254
2010-12-23,3.150864362716675
2010-12-27,3.127408981323242
2010-12-28,3.127408981323242
2010-12-29,3.2212321758270264
2010-12-30,3.2290496826171875
2010-12-31,3.2446858882904053
2011-01-03,3.4636054039001465
2011-01-04,3.510516881942749
2011-01-05,3.596519947052002
2011-01-06,3.6668860912323
2011-01-07,3.580883264541626
2011-01-10,3.8858065605163574
2011-01-11,3.8232579231262207
2011-01-12,3.760709762573242
2011-01-13,3.799802780151367
2011-01-14,3.862351417541504
2011-01-18,4.4956512451171875
2011-01-19,4.300187587738037
2011-01-20,4.339279651641846
2011-01-21,4.2220025062561035
2011-01-24,4.104724884033203
2011-01-25,3.963991403579712
2011-01-26,3.917079210281372
2011-01-27,3.9874460697174072
2011-01-28,3.979628086090088
2011-01-31,3.948354482650757
2011-02-01,3.9874460697174072
2011-02-02,4.018721580505371
2011-02-03,4.128179550170898
2011-02-04,4.14381742477417
2011-02-07,4.1829094886779785
2011-02-08,4.2220025062561035
2011-02-09,4.214183807373047
2011-02-10,4.1829094886779785
2011-02-11,4.14381742477417
2011-02-14,4.14381742477417
2011-02-15,4.104724884033203
2011-02-16,4.0969061851501465
2011-02-17,4.13599967956543
2011-02-18,4.128179550170898
2011-02-22,4.0969061851501465
2011-02-23,4.112543106079102
2011-02-24,4.0969061851501465
2011-02-25,4.104724884033203
2011-02-28,4.13599967956543
2011-03-01,4.120360851287842
2011-03-02,4.300187587738037
2011-03-03,4.4096479415893555
2011-03-04,4.440920352935791
2011-03-07,4.456557273864746
2011-03-08,4.464376926422119
2011-03-09,4.573836326599121
2011-03-10,4.550379753112793
2011-03-11,4.519106864929199
2011-03-14,4.503470420837402
2011-03-15,4.4956512451171875
2011-03-16,4.456557273864746
2011-03-17,4.511287689208984
2011-03-18,4.4956512451171875
2011-03-21,4.4956512451171875
2011-03-22,4.4956512451171875
2011-03-23,4.511287689208984
2011-03-24,4.4956512451171875
2011-03-25,4.4956512451171875
2011-03-28,4.503470420837402
2011-03-29,4.4956512451171875
2011-03-30,4.456557273864746
2011-03-31,4.440920352935791
2011-04-01,4.511287689208984
2011-04-04,4.581655502319336
2011-04-05,4.730205535888672
2011-04-06,4.761480808258057
2011-04-07,4.777116298675537
2011-04-08,4.9022135734558105
2011-04-11,4.972580432891846
2011-04-12,4.972580432891846
2011-04-13,4.988217830657959
2011-04-14,4.956943035125732
2011-04-15,5.0194926261901855
2011-04-18,4.980398178100586
2011-04-19,5.003852844238281
2011-04-20,5.050765514373779
2011-04-21,4.988217830657959
2011-04-25,5.042947292327881
2011-04-26,5.222773551940918
2011-04-27,5.277502536773682
2011-04-28,5.472964763641357
2011-04-29,5.519876956939697
2011-05-02,5.519876956939697
2011-05-03,5.355686664581299
2011-05-04,5.277502536773682
2011-05-05,5.277502536773682
2011-05-06,5.2931413650512695
2011-05-09,5.308778285980225
2011-05-10,5.2931413650512695
2011-05-11,5.277502536773682
2011-05-12,5.082040309906006
2011-05-13,5.0194926261901855
2011-05-16,4.886577129364014
2011-05-17,4.808391094207764
2011-05-18,4.9022135734558105
2011-05-19,5.082040309906006
2011-05-20,5.058583736419678
2011-05-23,5.082040309906006
2011-05-24,5.089858531951904
2011-05-25,5.082040309906006
2011-05-26,4.925668716430664
2011-05-27,4.925668716430664
2011-05-31,4.980398178100586
2011-06-01,5.0194926261901855
2011-06-02,5.042947292327881
2011-06-03,4.988217830657959
2011-06-06,4.7692975997924805
2011-06-07,4.652019500732422
2011-06-08,4.730205535888672
2011-06-09,4.816208839416504
2011-06-10,4.894395351409912
2011-06-13,5.042947292327881
2011-06-14,5.0116729736328125
2011-06-15,4.933487415313721
2011-06-16,4.9022135734558105
2011-06-17,4.855301856994629
2011-06-20,4.886577129364014
2011-06-21,4.870938777923584
2011-06-22,4.816208839416504
2011-06-23,4.886577129364014
2011-06-24,4.925668716430664
2011-06-27,4.886577129364014
2011-06-28,4.7692975997924805
2011-06-29,4.8474836349487305
2011-06-30,4.956943035125732
2011-07-01,5.042947292327881
2011-07-05,5.082040309906006
2011-07-06,5.121131420135498
2011-07-07,5.191499710083008
2011-07-08,5.097676753997803
2011-07-11,4.972580432891846
2011-07-12,5.0194926261901855
2011-07-13,5.355686664581299
2011-07-14,5.332232475280762
2011-07-15,5.496422290802002
2011-07-18,5.715339660644531
2011-07-19,5.598062992095947
2011-07-20,5.910804271697998
2011-07-21,6.270455837249756
2011-07-22,6.246999740600586
2011-07-25,6.333004951477051
2011-07-26,6.450281620025635
2011-07-27,6.129721641540527
2011-07-28,6.153177738189697
2011-07-29,6.176634311676025
2011-08-01,6.333004951477051
2011-08-02,6.239181041717529
2011-08-03,6.059354305267334
2011-08-04,5.551150321960449
2011-08-05,5.480784893035889
2011-08-08,5.504238605499268
2011-08-09,5.981171131134033
2011-08-10,5.824797630310059
2011-08-11,5.918622970581055
2011-08-12,6.293910980224609
2011-08-15,6.246999740600586
2011-08-16,6.184451103210449
2011-08-17,6.246999740600586
2011-08-18,6.059354305267334
2011-08-19,5.80916166305542
2011-08-22,6.184451103210449
2011-08-23,6.278274059295654
2011-08-24,6.262635707855225
2011-08-25,6.731747627258301
2011-08-26,7.021033763885498
2011-08-29,7.310320854187012
2011-08-30,7.3025007247924805
2011-08-31,7.060125350952148
2011-09-01,7.036672115325928
2011-09-02,6.8021159172058105
2011-09-06,6.927210807800293
2011-09-07,6.841205596923828
2011-09-08,6.567558765411377
2011-09-09,6.372095108032227
2011-09-12,6.278274059295654
2011-09-13,6.630105018615723
2011-09-14,6.614469528198242
2011-09-15,6.747384071350098
2011-09-16,6.778659820556641
2011-09-19,6.723927974700928
2011-09-20,6.684836387634277
2011-09-21,6.473737716674805
2011-09-22,6.3173651695251465
2011-09-23,6.278274059295654
2011-09-26,6.176634311676025
2011-09-27,6.348639965057373
2011-09-28,6.262635707855225
2011-09-29,6.254817962646484
2011-09-30,5.488602161407471
2011-10-03,4.683294296264648
2011-10-04,4.675475597381592
2011-10-05,4.440920352935791
2011-10-06,4.683294296264648
2011-10-07,4.519106864929199
2011-10-10,4.58947229385376
2011-10-11,4.659838676452637
2011-10-12,4.839666366577148
2011-10-13,4.855301856994629
2011-10-14,4.949124813079834
2011-10-17,4.972580432891846
2011-10-18,4.886577129364014
2011-10-19,4.933487415313721
2011-10-20,4.894395351409912
2011-10-21,5.003852844238281
2011-10-24,5.0116729736328125
2011-10-25,4.988217830657959
2011-10-26,5.426055431365967
2011-10-27,5.637152194976807
2011-10-28,5.902984142303467
2011-10-31,5.83261775970459
2011-11-01,5.965533256530762
2011-11-02,5.848255634307861
2011-11-03,5.9968061447143555
2011-11-04,6.176634311676025
2011-11-07,6.246999740600586
2011-11-08,6.411189079284668
2011-11-09,6.168813705444336
2011-11-10,5.965533256530762
2011-11-11,6.059354305267334
2011-11-14,5.879527568817139
2011-11-15,5.902984142303467
2011-11-16,5.472964763641357
2011-11-17,5.175861835479736
2011-11-18,4.863121032714844
2011-11-21,4.745842456817627
2011-11-22,4.831846237182617
2011-11-23,4.70674991607666
2011-11-25,4.69893217086792
2011-11-28,4.855301856994629
2011-11-29,4.8474836349487305
2011-11-30,4.870938777923584
2011-12-01,5.066403388977051
2011-12-02,5.105495452880859
2011-12-05,5.003852844238281
2011-12-06,5.0116729736328125
2011-12-07,4.917849540710449
2011-12-08,4.675475597381592
2011-12-09,4.70674991607666
2011-12-12,4.652019500732422
2011-12-13,4.440920352935791
2011-12-14,4.464376926422119
2011-12-15,4.4956512451171875
2011-12-16,4.6051106452941895
2011-12-19,4.581655502319336
2011-12-20,4.69111442565918
2011-12-21,4.714568138122559
2011-12-22,4.738025188446045
2011-12-23,4.745842456817627
2011-12-27,4.667656421661377
2011-12-28,4.652019500732422
2011-12-29,4.714568138122559
2011-12-30,4.730205535888672
2012-01-03,4.70674991607666
2012-01-04,4.745842456817627
2012-01-05,4.7692975997924805
2012-01-06,4.745842456817627
2012-01-09,4.800572395324707
2012-01-10,4.8474836349487305
2012-01-11,4.855301856994629
2012-01-12,4.886577129364014
2012-01-13,4.886577129364014
2012-01-17,4.808391094207764
2012-01-18,4.949124813079834
2012-01-19,4.855301856994629
2012-01-20,4.996035575866699
2012-01-23,4.925668716430664
2012-01-24,4.878757476806641
2012-01-25,4.933487415313721
2012-01-26,4.956943035125732
2012-01-27,4.933487415313721
2012-01-30,4.4956512451171875
2012-01-31,4.4956512451171875
2012-02-01,4.401827812194824
2012-02-02,4.386190891265869
2012-02-03,4.753661632537842
2012-02-06,4.878757476806641
2012-02-07,4.855301856994629
2012-02-08,4.870938777923584
2012-02-09,4.972580432891846
2012-02-10,4.988217830657959
2012-02-13,5.121131420135498
2012-02-14,5.136769771575928
2012-02-15,5.168043613433838
2012-02-16,4.972580432891846
2012-02-17,5.504238605499268
2012-02-21,5.81697940826416
2012-02-22,5.699700832366943
2012-02-23,5.613699436187744
2012-02-24,5.551150321960449
2012-02-27,5.582423686981201
2012-02-28,5.543333053588867
2012-02-29,5.535513877868652
2012-03-01,5.4104180335998535
2012-03-02,5.496422290802002
2012-03-05,5.379143714904785
2012-03-06,5.207136631011963
2012-03-07,5.496422290802002
2012-03-08,5.496422290802002
2012-03-09,5.934259414672852
2012-03-12,5.777888298034668
2012-03-13,5.793525218963623
2012-03-14,5.762251853942871
2012-03-15,5.762251853942871
2012-03-16,5.738795280456543
2012-03-19,5.902984142303467
2012-03-20,6.254817962646484
2012-03-21,6.3642778396606445
2012-03-22,6.473737716674805
2012-03-23,6.645744800567627
2012-03-26,6.67702054977417
2012-03-27,6.653564453125
2012-03-28,6.379913330078125
2012-03-29,6.419007778167725
2012-03-30,6.544103145599365
2012-04-02,6.630105018615723
2012-04-03,6.817752838134766
2012-04-04,6.536284446716309
2012-04-05,6.645744800567627
2012-04-09,6.536284446716309
2012-04-10,6.5988335609436035
2012-04-11,6.614469528198242
2012-04-12,6.716111183166504
2012-04-13,6.723927974700928
2012-04-16,6.637923717498779
2012-04-17,6.637923717498779
2012-04-18,6.520646095275879
2012-04-19,6.551921367645264
2012-04-20,6.520646095275879
2012-04-23,6.3251848220825195
2012-04-24,6.254817962646484
2012-04-25,6.348639965057373
2012-04-26,6.2860918045043945
2012-04-27,6.669199466705322
2012-04-30,6.684836387634277
2012-05-01,6.67702054977417
2012-05-02,6.309547424316406
2012-05-03,6.270455837249756
2012-05-04,6.239181041717529
2012-05-07,6.2313618659973145
2012-05-08,6.223545074462891
2012-05-09,6.278274059295654
2012-05-10,6.2313618659973145
2012-05-11,6.239181041717529
2012-05-14,5.863892078399658
2012-05-15,5.824797630310059
2012-05-16,5.785706996917725
2012-05-17,5.598062992095947
2012-05-18,5.543333053588867
2012-05-21,5.504238605499268
2012-05-22,5.512057781219482
2012-05-23,5.324413299560547
2012-05-24,5.254047393798828
2012-05-25,5.277502536773682
2012-05-29,5.105495452880859
2012-05-30,5.121131420135498
2012-05-31,5.222773551940918
2012-06-01,5.128950595855713
2012-06-04,5.0194926261901855
2012-06-05,5.175861835479736
2012-06-06,5.418236255645752
2012-06-07,5.480784893035889
2012-06-08,5.590241432189941
2012-06-11,5.160224914550781
2012-06-12,5.222773551940918
2012-06-13,5.175861835479736
2012-06-14,5.222773551940918
2012-06-15,5.269684314727783
2012-06-18,5.136769771575928
2012-06-19,5.37132453918457
2012-06-20,5.402598857879639
2012-06-21,5.2931413650512695
2012-06-22,5.230591773986816
2012-06-25,5.121131420135498
2012-06-26,5.113313674926758
2012-06-27,5.168043613433838
2012-06-28,5.035128593444824
2012-06-29,5.136769771575928
2012-07-02,5.324413299560547
2012-07-03,5.4104180335998535
2012-07-05,5.535513877868652
2012-07-06,5.496422290802002
2012-07-09,5.316594123840332
2012-07-10,5.277502536773682
2012-07-11,5.308778285980225
2012-07-12,5.449509620666504
2012-07-13,5.465147495269775
2012-07-16,5.4573283195495605
2012-07-17,5.449509620666504
2012-07-18,5.551150321960449
2012-07-19,5.535513877868652
2012-07-20,5.355686664581299
2012-07-23,5.238409996032715
2012-07-24,5.160224914550781
2012-07-25,4.941304683685303
2012-07-26,5.035128593444824
2012-07-27,5.152407169342041
2012-07-30,5.332232475280762
2012-07-31,5.230591773986816
2012-08-01,5.19931697845459
2012-08-02,5.277502536773682
2012-08-03,5.504238605499268
2012-08-06,5.558968544006348
2012-08-07,5.535513877868652
2012-08-08,5.496422290802002
2012-08-09,5.418236255645752
2012-08-10,5.277502536773682
2012-08-13,5.19931697845459
2012-08-14,5.144588470458984
2012-08-15,5.128950595855713
2012-08-16,5.222773551940918
2012-08-17,5.355686664581299
2012-08-20,5.214954853057861
2012-08-21,5.36350679397583
2012-08-22,5.277502536773682
2012-08-23,5.207136631011963
2012-08-24,5.113313674926758
2012-08-27,4.980398178100586
2012-08-28,5.027309417724609
2012-08-29,4.956943035125732
2012-08-30,4.863121032714844
2012-08-31,4.878757476806641
2012-09-04,4.910032272338867
2012-09-05,5.230591773986816
2012-09-06,5.230591773986816
2012-09-07,5.324413299560547
2012-09-10,5.324413299560547
2012-09-11,5.207136631011963
2012-09-12,5.121131420135498
2012-09-13,5.152407169342041
2012-09-14,5.230591773986816
2012-09-17,5.340051651000977
2012-09-18,5.39478063583374
2012-09-19,5.39478063583374
2012-09-20,5.4104180335998535
2012-09-21,5.472964763641357
2012-09-24,5.4104180335998535
2012-09-25,5.300958633422852
2012-09-26,5.269684314727783
2012-09-27,5.2462286949157715
2012-09-28,5.238409996032715
2012-10-01,5.128950595855713
2012-10-02,5.082040309906006
2012-10-03,4.964761734008789
2012-10-04,4.964761734008789
2012-10-05,5.386961936950684
2012-10-08,5.269684314727783
2012-10-09,5.19931697845459
2012-10-10,5.402598857879639
2012-10-11,5.558968544006348
2012-10-12,5.558968544006348
2012-10-15,5.637152194976807
2012-10-16,5.660609722137451
2012-10-17,5.684066295623779
2012-10-18,5.684066295623779
2012-10-19,5.512057781219482
2012-10-22,5.19931697845459
2012-10-23,5.042947292327881
2012-10-24,4.933487415313721
2012-10-25,4.925668716430664
2012-10-26,5.0194926261901855
2012-10-31,5.027309417724609
2012-11-01,5.0116729736328125
2012-11-02,4.816208839416504
2012-11-05,4.839666366577148
2012-11-06,4.831846237182617
2012-11-07,4.472194194793701
2012-11-08,4.855301856994629
2012-11-09,4.69893217086792
2012-11-12,4.831846237182617
2012-11-13,4.7692975997924805
2012-11-14,4.878757476806641
2012-11-15,4.70674991607666
2012-11-16,4.628566265106201
2012-11-19,4.7692975997924805
2012-11-20,4.7692975997924805
2012-11-21,4.761480808258057
2012-11-23,4.800572395324707
2012-11-26,4.784936428070068
2012-11-27,4.7692975997924805
2012-11-28,4.800572395324707
2012-11-29,4.792753219604492
2012-11-30,4.777116298675537
2012-12-03,4.761480808258057
2012-12-04,4.761480808258057
2012-12-05,4.7692975997924805
2012-12-06,4.753661632537842
2012-12-07,4.800572395324707
2012-12-10,4.808391094207764
2012-12-11,4.839666366577148
2012-12-12,4.777116298675537
2012-12-13,4.659838676452637
2012-12-14,4.612927436828613
2012-12-17,4.659838676452637
2012-12-18,4.816208839416504
2012-12-19,4.949124813079834
2012-12-20,4.925668716430664
2012-12-21,4.855301856994629
2012-12-24,4.714568138122559
2012-12-26,4.761480808258057
2012-12-27,4.69893217086792
2012-12-28,4.675475597381592
2012-12-31,4.784936428070068
2013-01-02,5.058583736419678
2013-01-03,5.207136631011963
2013-01-04,5.598062992095947
2013-01-07,5.707521438598633
2013-01-08,5.83261775970459
2013-01-09,5.84043550491333
2013-01-10,5.942075729370117
2013-01-11,6.0906291007995605
2013-01-14,6.074991226196289
2013-01-15,6.114084243774414
2013-01-16,6.145358085632324
2013-01-17,6.1219024658203125
2013-01-18,6.215726852416992
2013-01-22,6.497193813323975
2013-01-23,6.684836387634277
2013-01-24,6.778659820556641
2013-01-25,6.809933185577393
2013-01-28,6.7864766120910645
2013-01-29,6.653564453125
2013-01-30,6.606651782989502
2013-01-31,6.763019561767578
2013-02-01,7.099218845367432
2013-02-04,7.0835795402526855
2013-02-05,7.20867919921875
2013-02-06,7.075762748718262
2013-02-07,7.060125350952148
2013-02-08,7.3337721824646
2013-02-11,7.310320854187012
2013-02-12,7.193039894104004
2013-02-13,7.200860023498535
2013-02-14,6.981940269470215
2013-02-15,7.0835795402526855
2013-02-19,7.044488906860352
2013-02-20,6.716111183166504
2013-02-21,6.7082929611206055
2013-02-22,6.935030460357666
2013-02-25,6.747384071350098
2013-02-26,6.94284725189209
2013-02-27,7.075762748718262
2013-02-28,7.1148576736450195
2013-03-01,7.067946434020996
2013-03-04,7.107036113739014
2013-03-05,7.153945446014404
2013-03-06,7.271227836608887
2013-03-07,7.443234443664551
2013-03-08,7.505782604217529
2013-03-11,7.615238666534424
2013-03-12,7.458869457244873
2013-03-13,7.802886009216309
2013-03-14,7.967075347900391
2013-03-15,8.045259475708008
2013-03-18,8.170356750488281
2013-03-19,8.146897315979004
2013-03-20,8.459638595581055
2013-03-21,8.201630592346191
2013-03-22,8.013985633850098
2013-03-25,8.146897315979004
2013-03-26,8.201630592346191
2013-03-27,8.13125991821289
2013-03-28,8.13125991821289
2013-04-01,7.998348236083984
2013-04-02,8.060897827148438
2013-04-03,7.834158420562744
2013-04-04,8.060897827148438
2013-04-05,8.185995101928711
2013-04-08,8.389273643493652
2013-04-09,8.459638595581055
2013-04-10,8.702016830444336
2013-04-11,8.561281204223633
2013-04-12,8.490912437438965
2013-04-15,8.342362403869629
2013-04-16,8.48309326171875
2013-04-17,8.365818977355957
2013-04-18,8.006166458129883
2013-04-19,8.09998893737793
2013-04-22,8.178173065185547
2013-04-23,8.467461585998535
2013-04-24,8.33454704284668
2013-04-25,8.514372825622559
2013-04-26,8.662923812866211
2013-04-29,8.709834098815918
2013-04-30,9.06948471069336
2013-05-01,8.913114547729492
2013-05-02,8.874024391174316
2013-05-03,9.108576774597168
2013-05-06,9.749698638916016
2013-05-07,9.765331268310547
2013-05-08,9.366588592529297
2013-05-09,9.046030044555664
2013-05-10,9.41349983215332
2013-05-13,9.694967269897461
2013-05-14,9.84351921081543
2013-05-15,10.320449829101562
2013-05-16,10.23444652557373
2013-05-17,10.484637260437012
2013-05-20,10.578461647033691
2013-05-21,10.78956127166748
2013-05-22,10.39863395690918
2013-05-23,10.132806777954102
2013-05-24,10.18753433227539
2013-05-28,10.375179290771484
2013-05-29,10.015525817871094
2013-05-30,9.960796356201172
2013-05-31,9.726242065429688
2013-06-03,9.655872344970703
2013-06-04,9.538595199584961
2013-06-05,9.202402114868164
2013-06-06,9.296221733093262
2013-06-07,9.585506439208984
2013-06-10,9.640238761901855
2013-06-11,9.374408721923828
2013-06-12,9.202402114868164
2013-06-13,9.585506439208984
2013-06-14,9.390046119689941
2013-06-17,9.734063148498535
2013-06-18,9.616782188415527
2013-06-19,9.358773231506348
2013-06-20,8.232902526855469
2013-06-21,8.537826538085938
2013-06-24,8.397092819213867
2013-06-25,8.772381782531738
2013-06-26,8.569099426269531
2013-06-27,9.264948844909668
2013-06-28,9.046030044555664
2013-07-01,9.210221290588379
2013-07-02,9.077302932739258
2013-07-03,8.780202865600586
2013-07-05,9.06948471069336
2013-07-08,9.17894458770752
2013-07-09,9.546416282653809
2013-07-10,9.554232597351074
2013-07-11,9.757514953613281
2013-07-12,9.827882766723633
2013-07-15,9.835699081420898
2013-07-16,9.624600410461426
2013-07-17,9.734063148498535
2013-07-18,9.890430450439453
2013-07-19,9.921704292297363
2013-07-22,10.281356811523438
2013-07-23,10.375179290771484
2013-07-24,10.179717063903809
2013-07-25,10.508094787597656
2013-07-26,10.703556060791016
2013-07-29,10.680103302001953
2013-07-30,10.547191619873047
2013-07-31,10.12498664855957
2013-08-01,10.312631607055664
2013-08-02,10.29699420928955
2013-08-05,10.046798706054688
2013-08-06,9.851337432861328
2013-08-07,9.319677352905273
2013-08-08,9.491684913635254
2013-08-09,9.632417678833008
2013-08-12,9.522961616516113
2013-08-13,9.976435661315918
2013-08-14,9.820064544677734
2013-08-15,9.562050819396973
2013-08-16,9.562050819396973
2013-08-19,9.210221290588379
2013-08-20,9.210221290588379
2013-08-21,9.155488967895508
2013-08-22,9.46822738647461
