Date,ORLY
2010-10-25,3.640000104904175
2010-10-26,3.623332977294922
2010-10-27,3.626667022705078
2010-10-28,3.808000087738037
2010-10-29,3.9000000953674316
2010-11-01,3.8433330059051514
2010-11-02,3.811332941055298
2010-11-03,3.8340001106262207
2010-11-04,3.880000114440918
2010-11-05,3.8953330516815186
2010-11-08,3.9140000343322754
2010-11-09,3.885999917984009
2010-11-10,3.9433329105377197
2010-11-11,4.02400016784668
2010-11-12,3.9753329753875732
2010-11-15,3.954667091369629
2010-11-16,3.8919999599456787
2010-11-17,3.921333074569702
2010-11-18,3.9626669883728027
2010-11-19,3.9666669368743896
2010-11-22,4.015999794006348
2010-11-23,3.9913330078125
2010-11-24,4.047332763671875
2010-11-26,4.044666767120361
2010-11-29,3.9946670532226562
2010-11-30,4.01200008392334
2010-12-01,4.047332763671875
2010-12-02,4.116666793823242
2010-12-03,4.107333183288574
2010-12-06,4.0793328285217285
2010-12-07,4.035999774932861
2010-12-08,4.075333118438721
2010-12-09,4.102666854858398
2010-12-10,4.0966668128967285
2010-12-13,4.084667205810547
2010-12-14,4.120666980743408
2010-12-15,4.133999824523926
2010-12-16,4.202667236328125
2010-12-17,4.184667110443115
2010-12-20,4.169332981109619
2010-12-21,4.128666877746582
2010-12-22,4.080667018890381
2010-12-23,4.015999794006348
2010-12-27,4.035999774932861
2010-12-28,4.042666912078857
2010-12-29,4.042666912078857
2010-12-30,4.063333034515381
2010-12-31,4.0279998779296875
2011-01-03,4.046000003814697
2011-01-04,3.874000072479248
2011-01-05,3.884666919708252
2011-01-06,3.762666940689087
2011-01-07,3.76200008392334
2011-01-10,3.7839999198913574
2011-01-11,3.75
2011-01-12,3.810667037963867
2011-01-13,3.7806670665740967
2011-01-14,3.820667028427124
2011-01-18,3.7939999103546143
2011-01-19,3.826667070388794
2011-01-20,3.8586668968200684
2011-01-21,3.8333330154418945
2011-01-24,3.816667079925537
2011-01-25,3.75266695022583
2011-01-26,3.799333095550537
2011-01-27,3.8486669063568115
2011-01-28,3.7673330307006836
2011-01-31,3.7886669635772705
2011-02-01,3.7946670055389404
2011-02-02,3.7100000381469727
2011-02-03,3.766666889190674
2011-02-04,3.8386669158935547
2011-02-07,3.8493330478668213
2011-02-08,3.880666971206665
2011-02-09,3.8873329162597656
2011-02-10,3.8259999752044678
2011-02-11,3.8420000076293945
2011-02-14,3.822000026702881
2011-02-15,3.8466670513153076
2011-02-16,3.8853330612182617
2011-02-17,3.683332920074463
2011-02-18,3.683332920074463
2011-02-22,3.6679999828338623
2011-02-23,3.628000020980835
2011-02-24,3.638667106628418
2011-02-25,3.689332962036133
2011-02-28,3.7053329944610596
2011-03-01,3.6766669750213623
2011-03-02,3.7273330688476562
2011-03-03,3.7699999809265137
2011-03-04,3.7586669921875
2011-03-07,3.691999912261963
2011-03-08,3.733333110809326
2011-03-09,3.7306671142578125
2011-03-10,3.7153329849243164
2011-03-11,3.7346670627593994
2011-03-14,3.704667091369629
2011-03-15,3.688667058944702
2011-03-16,3.671333074569702
2011-03-17,3.6973330974578857
2011-03-18,3.697999954223633
2011-03-21,3.7633330821990967
2011-03-22,3.7673330307006836
2011-03-23,3.808666944503784
2011-03-24,3.859333038330078
2011-03-25,3.874666929244995
2011-03-28,3.7813329696655273
2011-03-29,3.7886669635772705
2011-03-30,3.8566670417785645
2011-03-31,3.830667018890381
2011-04-01,3.8586668968200684
2011-04-04,3.8446669578552246
2011-04-05,3.881999969482422
2011-04-06,3.832667112350464
2011-04-07,3.813333034515381
2011-04-08,3.766666889190674
2011-04-11,3.753999948501587
2011-04-12,3.7366669178009033
2011-04-13,3.691999912261963
2011-04-14,3.7226669788360596
2011-04-15,3.75600004196167
2011-04-18,3.7853329181671143
2011-04-19,3.7760000228881836
2011-04-20,3.872667074203491
2011-04-21,3.868666887283325
2011-04-25,3.871332883834839
2011-04-26,3.8646669387817383
2011-04-27,3.896667003631592
2011-04-28,3.9033329486846924
2011-04-29,3.937333106994629
2011-05-02,3.9700000286102295
2011-05-03,3.9779999256134033
2011-05-04,3.9766669273376465
2011-05-05,3.9913330078125
2011-05-06,3.9800000190734863
2011-05-09,3.9773330688476562
2011-05-10,4.017333030700684
2011-05-11,4.051332950592041
2011-05-12,4.078000068664551
2011-05-13,4.059999942779541
2011-05-16,4.017333030700684
2011-05-17,3.9673330783843994
2011-05-18,4.012667179107666
2011-05-19,3.9059998989105225
2011-05-20,3.859333038330078
2011-05-23,3.9346671104431152
2011-05-24,3.944667100906372
2011-05-25,3.9666669368743896
2011-05-26,3.97933292388916
2011-05-27,3.97933292388916
2011-05-31,4.007332801818848
2011-06-01,3.9666669368743896
2011-06-02,3.9719998836517334
2011-06-03,3.9326670169830322
2011-06-06,3.927999973297119
2011-06-07,3.9660000801086426
2011-06-08,3.930666923522949
2011-06-09,3.9866669178009033
2011-06-10,3.9513330459594727
2011-06-13,3.9666669368743896
2011-06-14,4.005332946777344
2011-06-15,3.997999906539917
2011-06-16,4.078000068664551
2011-06-17,4.134666919708252
2011-06-20,4.199999809265137
2011-06-21,4.25
2011-06-22,4.237332820892334
2011-06-23,4.306666851043701
2011-06-24,4.266666889190674
2011-06-27,4.293333053588867
2011-06-28,4.332666873931885
2011-06-29,4.306666851043701
2011-06-30,4.367332935333252
2011-07-01,4.414000034332275
2011-07-05,4.402667045593262
2011-07-06,4.380000114440918
2011-07-07,4.384666919708252
2011-07-08,4.361332893371582
2011-07-11,4.294666767120361
2011-07-12,4.309332847595215
2011-07-13,4.289332866668701
2011-07-14,4.245999813079834
2011-07-15,4.205999851226807
2011-07-18,4.146667003631592
2011-07-19,4.157332897186279
2011-07-20,4.125999927520752
2011-07-21,4.126667022705078
2011-07-22,4.145999908447266
2011-07-25,4.137332916259766
2011-07-26,4.140666961669922
2011-07-27,4.0966668128967285
2011-07-28,3.9693329334259033
2011-07-29,3.9666669368743896
2011-08-01,3.9126670360565186
2011-08-02,3.7986669540405273
2011-08-03,3.875333070755005
2011-08-04,3.7939999103546143
2011-08-05,3.890000104904175
2011-08-08,3.8340001106262207
2011-08-09,3.999332904815674
2011-08-10,3.8353331089019775
2011-08-11,3.9346671104431152
2011-08-12,4.01533317565918
2011-08-15,4.049333095550537
2011-08-16,4.044000148773193
2011-08-17,4.070666790008545
2011-08-18,4.090666770935059
2011-08-19,4.071332931518555
2011-08-22,4.122666835784912
2011-08-23,4.212666988372803
2011-08-24,4.263999938964844
2011-08-25,4.195333003997803
2011-08-26,4.26200008392334
2011-08-29,4.349332809448242
2011-08-30,4.343332767486572
2011-08-31,4.325333118438721
2011-09-01,4.381332874298096
2011-09-02,4.383333206176758
2011-09-06,4.440000057220459
2011-09-07,4.561999797821045
2011-09-08,4.49399995803833
2011-09-09,4.486000061035156
2011-09-12,4.450666904449463
2011-09-13,4.5406670570373535
2011-09-14,4.650000095367432
2011-09-15,4.708666801452637
2011-09-16,4.742667198181152
2011-09-19,4.781332969665527
2011-09-20,4.694666862487793
2011-09-21,4.652667045593262
2011-09-22,4.573999881744385
2011-09-23,4.609333038330078
2011-09-26,4.624000072479248
2011-09-27,4.570666790008545
2011-09-28,4.5873332023620605
2011-09-29,4.489999771118164
2011-09-30,4.441999912261963
2011-10-03,4.331333160400391
2011-10-04,4.484000205993652
2011-10-05,4.460667133331299
2011-10-06,4.504666805267334
2011-10-07,4.511332988739014
2011-10-10,4.638000011444092
2011-10-11,4.6433329582214355
2011-10-12,4.558000087738037
2011-10-13,4.580667018890381
2011-10-14,4.654666900634766
2011-10-17,4.599999904632568
2011-10-18,4.6493330001831055
2011-10-19,4.659333229064941
2011-10-20,4.716000080108643
2011-10-21,4.694666862487793
2011-10-24,4.737332820892334
2011-10-25,4.727333068847656
2011-10-26,4.679999828338623
2011-10-27,5.075333118438721
2011-10-28,5.071332931518555
2011-10-31,5.070000171661377
2011-11-01,5.0966668128967285
2011-11-02,5.0879998207092285
2011-11-03,5.157332897186279
2011-11-04,5.126667022705078
2011-11-07,5.127999782562256
2011-11-08,5.1539998054504395
2011-11-09,5.132667064666748
2011-11-10,5.0920000076293945
2011-11-11,5.24666690826416
2011-11-14,5.184667110443115
2011-11-15,5.219333171844482
2011-11-16,5.107999801635742
2011-11-17,5.070000171661377
2011-11-18,5.031332969665527
2011-11-21,5.052000045776367
2011-11-22,5.02400016784668
2011-11-23,4.96133279800415
2011-11-25,5.033999919891357
2011-11-28,5.048666954040527
2011-11-29,5.061333179473877
2011-11-30,5.1493330001831055
2011-12-01,5.179999828338623
2011-12-02,5.135333061218262
2011-12-05,5.302000045776367
2011-12-06,5.302667140960693
2011-12-07,5.26800012588501
2011-12-08,5.261332988739014
2011-12-09,5.402667045593262
2011-12-12,5.3953328132629395
2011-12-13,5.260666847229004
2011-12-14,5.238667011260986
2011-12-15,5.263332843780518
2011-12-16,5.325333118438721
2011-12-19,5.26466703414917
2011-12-20,5.4206671714782715
2011-12-21,5.380667209625244
2011-12-22,5.340666770935059
2011-12-23,5.436666965484619
2011-12-27,5.446667194366455
2011-12-28,5.3979997634887695
2011-12-29,5.3993330001831055
2011-12-30,5.329999923706055
2012-01-03,5.210000038146973
2012-01-04,5.289332866668701
2012-01-05,5.3606672286987305
2012-01-06,5.323999881744385
2012-01-09,5.360000133514404
2012-01-10,5.3933329582214355
2012-01-11,5.425333023071289
2012-01-12,5.454667091369629
2012-01-13,5.440000057220459
2012-01-17,5.486667156219482
2012-01-18,5.578667163848877
2012-01-19,5.6519999504089355
2012-01-20,5.48533296585083
2012-01-23,5.417333126068115
2012-01-24,5.453999996185303
2012-01-25,5.504666805267334
2012-01-26,5.466000080108643
2012-01-27,5.504000186920166
2012-01-30,5.489999771118164
2012-01-31,5.434000015258789
2012-02-01,5.465332984924316
2012-02-02,5.435999870300293
2012-02-03,5.521999835968018
2012-02-06,5.49066686630249
2012-02-07,5.590000152587891
2012-02-08,5.562666893005371
2012-02-09,5.622666835784912
2012-02-10,5.563333034515381
2012-02-13,5.548666954040527
2012-02-14,5.599999904632568
2012-02-15,5.563333034515381
2012-02-16,5.633999824523926
2012-02-17,5.636666774749756
2012-02-21,5.630667209625244
2012-02-22,5.651332855224609
2012-02-23,5.760000228881836
2012-02-24,5.71133279800415
2012-02-27,5.712666988372803
2012-02-28,5.822667121887207
2012-02-29,5.766666889190674
2012-03-01,5.872000217437744
2012-03-02,5.888667106628418
2012-03-05,5.989999771118164
2012-03-06,5.956666946411133
2012-03-07,6.006667137145996
2012-03-08,5.994667053222656
2012-03-09,6.0279998779296875
2012-03-12,6.004000186920166
2012-03-13,6.004666805267334
2012-03-14,6.013999938964844
2012-03-15,6.013999938964844
2012-03-16,5.935999870300293
2012-03-19,5.96733283996582
2012-03-20,5.989999771118164
2012-03-21,5.98466682434082
2012-03-22,6.02400016784668
2012-03-23,6.00266695022583
2012-03-26,6.1006669998168945
2012-03-27,6.084667205810547
2012-03-28,6.046000003814697
2012-03-29,6.037333011627197
2012-03-30,6.090000152587891
2012-04-02,6.190667152404785
2012-04-03,6.243332862854004
2012-04-04,6.190667152404785
2012-04-05,6.176667213439941
2012-04-09,6.202000141143799
2012-04-10,6.0980000495910645
2012-04-11,6.254666805267334
2012-04-12,6.285333156585693
2012-04-13,6.289999961853027
2012-04-16,6.317333221435547
2012-04-17,6.369332790374756
2012-04-18,6.46133279800415
2012-04-19,6.3993330001831055
2012-04-20,6.429999828338623
2012-04-23,6.3566670417785645
2012-04-24,6.3333330154418945
2012-04-25,6.441332817077637
2012-04-26,6.842667102813721
2012-04-27,7.065332889556885
2012-04-30,7.033332824707031
2012-05-01,7.039999961853027
2012-05-02,7.113999843597412
2012-05-03,7.059332847595215
2012-05-04,6.953332901000977
2012-05-07,6.941332817077637
2012-05-08,6.819333076477051
2012-05-09,6.826000213623047
2012-05-10,6.875332832336426
2012-05-11,6.922667026519775
2012-05-14,6.72599983215332
2012-05-15,6.73533296585083
2012-05-16,6.796667098999023
2012-05-17,6.288000106811523
2012-05-18,6.21999979019165
2012-05-21,6.383999824523926
2012-05-22,6.3546671867370605
2012-05-23,6.448667049407959
2012-05-24,6.418666839599609
2012-05-25,6.420000076293945
2012-05-29,6.4720001220703125
2012-05-30,6.381332874298096
2012-05-31,6.386000156402588
2012-06-01,6.203332901000977
2012-06-04,6.267333030700684
2012-06-05,6.345333099365234
2012-06-06,6.564000129699707
2012-06-07,6.4806671142578125
2012-06-08,6.539332866668701
2012-06-11,6.471333026885986
2012-06-12,6.665332794189453
2012-06-13,6.50600004196167
2012-06-14,6.556000232696533
2012-06-15,6.603332996368408
2012-06-18,6.76533317565918
2012-06-19,6.74066686630249
2012-06-20,6.679999828338623
2012-06-21,6.4766669273376465
2012-06-22,6.489999771118164
2012-06-25,6.348667144775391
2012-06-26,6.429333209991455
2012-06-27,5.507332801818848
2012-06-28,5.422667026519775
2012-06-29,5.584667205810547
2012-07-02,5.673333168029785
2012-07-03,5.624000072479248
2012-07-05,5.771999835968018
2012-07-06,5.78266716003418
2012-07-09,5.7820000648498535
2012-07-10,5.814667224884033
2012-07-11,5.868000030517578
2012-07-12,6.080667018890381
2012-07-13,6.113333225250244
2012-07-16,6.039332866668701
2012-07-17,6.168666839599609
2012-07-18,6.303999900817871
2012-07-19,6.27666711807251
2012-07-20,6.0873332023620605
2012-07-23,6.019999980926514
2012-07-24,5.925333023071289
2012-07-25,6.006667137145996
2012-07-26,5.797999858856201
2012-07-27,5.811333179473877
2012-07-30,5.736667156219482
2012-07-31,5.716000080108643
2012-08-01,5.671332836151123
2012-08-02,5.637332916259766
2012-08-03,5.714666843414307
2012-08-06,5.739999771118164
2012-08-07,5.814000129699707
2012-08-08,5.78000020980835
2012-08-09,5.6666669845581055
2012-08-10,5.641333103179932
2012-08-13,5.663332939147949
2012-08-14,5.642666816711426
2012-08-15,5.663332939147949
2012-08-16,5.814000129699707
2012-08-17,5.866000175476074
2012-08-20,5.765999794006348
2012-08-21,5.718667030334473
2012-08-22,5.694666862487793
2012-08-23,5.763999938964844
2012-08-24,5.791333198547363
2012-08-27,5.781332969665527
2012-08-28,5.7733330726623535
2012-08-29,5.731332778930664
2012-08-30,5.663332939147949
2012-08-31,5.663332939147949
2012-09-04,5.561333179473877
2012-09-05,5.598667144775391
2012-09-06,5.577332973480225
2012-09-07,5.550000190734863
2012-09-10,5.6706671714782715
2012-09-11,5.7093329429626465
2012-09-12,5.7093329429626465
2012-09-13,5.435332775115967
2012-09-14,5.357999801635742
2012-09-17,5.365333080291748
2012-09-18,5.411333084106445
2012-09-19,5.498666763305664
2012-09-20,5.605332851409912
2012-09-21,5.592667102813721
2012-09-24,5.616000175476074
2012-09-25,5.630000114440918
2012-09-26,5.616000175476074
2012-09-27,5.612667083740234
2012-09-28,5.574666976928711
2012-10-01,5.5893330574035645
2012-10-02,5.599332809448242
2012-10-03,5.564667224884033
2012-10-04,5.734000205993652
2012-10-05,5.750667095184326
2012-10-08,5.7093329429626465
2012-10-09,5.708000183105469
2012-10-10,5.644667148590088
2012-10-11,5.622666835784912
2012-10-12,5.553332805633545
2012-10-15,5.500667095184326
2012-10-16,5.441332817077637
2012-10-17,5.362667083740234
2012-10-18,5.328000068664551
2012-10-19,5.372000217437744
2012-10-22,5.3546671867370605
2012-10-23,5.50933313369751
2012-10-24,5.446667194366455
2012-10-25,5.630667209625244
2012-10-26,5.638667106628418
2012-10-31,5.72333288192749
2012-11-01,5.869999885559082
2012-11-02,5.889999866485596
2012-11-05,5.868000030517578
2012-11-06,5.9806671142578125
2012-11-07,5.891333103179932
2012-11-08,5.928667068481445
2012-11-09,5.951333045959473
2012-11-12,5.879333019256592
2012-11-13,5.973999977111816
2012-11-14,5.900667190551758
2012-11-15,5.98466682434082
2012-11-16,5.998000144958496
2012-11-19,6.098667144775391
2012-11-20,6.091332912445068
2012-11-21,6.103332996368408
2012-11-23,6.175333023071289
2012-11-26,6.164000034332275
2012-11-27,6.133333206176758
2012-11-28,6.200666904449463
2012-11-29,6.190000057220459
2012-11-30,6.271999835968018
2012-12-03,6.221333026885986
2012-12-04,6.193333148956299
2012-12-05,6.0920000076293945
2012-12-06,6.045332908630371
2012-12-07,6.048666954040527
2012-12-10,6.015999794006348
2012-12-11,6.125999927520752
2012-12-12,6.188000202178955
2012-12-13,6.052667140960693
2012-12-14,5.965332984924316
2012-12-17,6.039332866668701
2012-12-18,6.132667064666748
2012-12-19,6.092667102813721
2012-12-20,6.119999885559082
2012-12-21,5.999332904815674
2012-12-24,6.0
2012-12-26,5.922667026519775
2012-12-27,5.914000034332275
2012-12-28,5.873332977294922
2012-12-31,5.96133279800415
2013-01-02,5.9913330078125
2013-01-03,6.013999938964844
2013-01-04,6.110000133514404
2013-01-07,6.00333309173584
2013-01-08,5.946667194366455
2013-01-09,5.892666816711426
2013-01-10,5.849332809448242
2013-01-11,5.867332935333252
2013-01-14,5.9033331871032715
2013-01-15,5.981332778930664
2013-01-16,5.877999782562256
2013-01-17,5.852666854858398
2013-01-18,5.927332878112793
2013-01-22,5.913332939147949
2013-01-23,5.99066686630249
2013-01-24,6.119999885559082
2013-01-25,6.144667148590088
2013-01-28,6.1626667976379395
2013-01-29,6.127999782562256
2013-01-30,6.116000175476074
2013-01-31,6.176667213439941
2013-02-01,6.22599983215332
2013-02-04,6.175333023071289
2013-02-05,6.205333232879639
2013-02-06,6.172667026519775
2013-02-07,6.669332981109619
2013-02-08,6.77133321762085
2013-02-11,6.826666831970215
2013-02-12,6.77066707611084
2013-02-13,6.800000190734863
2013-02-14,6.778666973114014
2013-02-15,6.754000186920166
2013-02-19,6.810667037963867
2013-02-20,6.75933313369751
2013-02-21,6.7179999351501465
2013-02-22,6.816667079925537
2013-02-25,6.756667137145996
2013-02-26,6.783999919891357
2013-02-27,6.816667079925537
2013-02-28,6.785999774932861
2013-03-01,6.841332912445068
2013-03-04,6.907332897186279
2013-03-05,6.971333026885986
2013-03-06,6.895999908447266
2013-03-07,6.958666801452637
2013-03-08,6.980000019073486
2013-03-11,6.953332901000977
2013-03-12,6.924666881561279
2013-03-13,6.953332901000977
2013-03-14,6.900000095367432
2013-03-15,6.917333126068115
2013-03-18,6.957333087921143
2013-03-19,6.883333206176758
2013-03-20,6.8993330001831055
2013-03-21,6.851333141326904
2013-03-22,6.883999824523926
2013-03-25,6.888667106628418
2013-03-26,6.906000137329102
2013-03-27,6.849999904632568
2013-03-28,6.8293328285217285
2013-04-01,6.8466668128967285
2013-04-02,6.958666801452637
2013-04-03,6.898666858673096
2013-04-04,6.918000221252441
2013-04-05,6.869999885559082
2013-04-08,6.927332878112793
2013-04-09,6.803999900817871
2013-04-10,6.900000095367432
2013-04-11,6.934000015258789
2013-04-12,6.875999927520752
2013-04-15,6.665999889373779
2013-04-16,6.665999889373779
2013-04-17,6.578000068664551
2013-04-18,6.5893330574035645
2013-04-19,6.624000072479248
2013-04-22,6.631999969482422
2013-04-23,6.757999897003174
2013-04-24,6.7413330078125
2013-04-25,7.075333118438721
2013-04-26,7.0960001945495605
2013-04-29,7.179333209991455
2013-04-30,7.154666900634766
2013-05-01,7.164000034332275
2013-05-02,7.208666801452637
2013-05-03,7.326000213623047
2013-05-06,7.351333141326904
2013-05-07,7.385333061218262
2013-05-08,7.296667098999023
2013-05-09,7.3373332023620605
2013-05-10,7.3466668128967285
2013-05-13,7.309999942779541
2013-05-14,7.4593329429626465
2013-05-15,7.464000225067139
2013-05-16,7.380667209625244
2013-05-17,7.396667003631592
2013-05-20,7.394000053405762
2013-05-21,7.4806671142578125
2013-05-22,7.370666980743408
2013-05-23,7.348667144775391
2013-05-24,7.382667064666748
2013-05-28,7.383333206176758
2013-05-29,7.361999988555908
2013-05-30,7.331999778747559
2013-05-31,7.256667137145996
2013-06-03,7.344666957855225
2013-06-04,7.302000045776367
2013-06-05,7.199999809265137
2013-06-06,7.292666912078857
2013-06-07,7.3993330001831055
2013-06-10,7.406667232513428
2013-06-11,7.369332790374756
2013-06-12,7.335332870483398
2013-06-13,7.429999828338623
2013-06-14,7.437333106994629
2013-06-17,7.4633331298828125
2013-06-18,7.539332866668701
2013-06-19,7.533999919891357
2013-06-20,7.388000011444092
2013-06-21,7.3993330001831055
2013-06-24,7.411333084106445
2013-06-25,7.421999931335449
2013-06-26,7.354000091552734
2013-06-27,7.453332901000977
2013-06-28,7.507999897003174
2013-07-01,7.648666858673096
2013-07-02,7.593999862670898
2013-07-03,7.637332916259766
2013-07-05,7.716667175292969
2013-07-08,7.825333118438721
2013-07-09,7.765999794006348
2013-07-10,7.76533317565918
2013-07-11,7.826666831970215
2013-07-12,7.796667098999023
2013-07-15,7.748666763305664
2013-07-16,7.74733304977417
2013-07-17,7.7179999351501465
2013-07-18,7.802000045776367
2013-07-19,7.894667148590088
2013-07-22,7.973999977111816
2013-07-23,7.902667045593262
2013-07-24,7.855332851409912
2013-07-25,8.175333023071289
2013-07-26,8.204000473022461
2013-07-29,8.23799991607666
2013-07-30,8.303999900817871
2013-07-31,8.353333473205566
2013-08-01,8.53933334350586
2013-08-02,8.52066707611084
2013-08-05,8.546667098999023
2013-08-06,8.479999542236328
2013-08-07,8.363332748413086
2013-08-08,8.37399959564209
2013-08-09,8.383333206176758
2013-08-12,8.46399974822998
2013-08-13,8.502667427062988
2013-08-14,8.425999641418457
2013-08-15,8.211999893188477
2013-08-16,8.209333419799805
2013-08-19,8.130666732788086
2013-08-20,8.239333152770996
