Date,CNXC
2021-04-01,140.23931884765625
2021-04-05,141.35128784179688
2021-04-06,142.4444122314453
2021-04-07,141.0968780517578
2021-04-08,144.2254180908203
2021-04-09,145.1206512451172
2021-04-12,146.31744384765625
2021-04-13,145.7425994873047
2021-04-14,145.478759765625
2021-04-15,143.4432830810547
2021-04-16,145.62954711914062
2021-04-19,147.2503204345703
2021-04-20,145.04527282714844
2021-04-21,147.28805541992188
2021-04-22,148.40940856933594
2021-04-23,150.75584411621094
2021-04-26,150.0585174560547
2021-04-27,149.8323516845703
2021-04-28,149.14447021484375
2021-04-29,150.18101501464844
2021-04-30,146.42108154296875
2021-05-03,148.4848175048828
2021-05-04,148.6544189453125
2021-05-05,147.85342407226562
2021-05-06,146.0818634033203
2021-05-07,148.880615234375
2021-05-10,145.9499053955078
2021-05-11,148.0890350341797
2021-05-12,140.16392517089844
2021-05-13,143.89561462402344
2021-05-14,146.44937133789062
2021-05-17,142.29360961914062
2021-05-18,140.59742736816406
2021-05-19,139.57965087890625
2021-05-20,141.15338134765625
2021-05-21,141.31361389160156
2021-05-24,143.0098419189453
2021-05-25,142.425537109375
2021-05-26,140.8235626220703
2021-05-27,144.8662109375
2021-05-28,143.91448974609375
2021-06-01,142.38784790039062
2021-06-02,142.39730834960938
2021-06-03,139.3252410888672
2021-06-04,139.9566192626953
2021-06-07,139.1273651123047
2021-06-08,143.26425170898438
2021-06-09,139.0896759033203
2021-06-10,140.40890502929688
2021-06-11,144.85682678222656
2021-06-14,143.3584747314453
2021-06-15,142.59518432617188
2021-06-16,144.09349060058594
2021-06-17,145.92164611816406
2021-06-18,150.8783721923828
2021-06-21,146.81686401367188
2021-06-22,146.1572265625
2021-06-23,147.82516479492188
2021-06-24,143.2359619140625
2021-06-25,150.2093048095703
2021-06-28,149.63446044921875
2021-06-29,150.77471923828125
2021-06-30,151.5286102294922
2021-07-01,150.74642944335938
2021-07-02,154.77964782714844
2021-07-06,152.05628967285156
2021-07-07,152.95150756835938
2021-07-08,150.93487548828125
2021-07-09,153.26248168945312
2021-07-12,152.65939331054688
2021-07-13,154.3179168701172
2021-07-14,151.43435668945312
2021-07-15,151.57571411132812
2021-07-16,149.93603515625
2021-07-19,146.7697296142578
2021-07-20,149.0502166748047
2021-07-21,150.02084350585938
2021-07-22,149.14447021484375
2021-07-23,152.00918579101562
2021-07-26,151.27413940429688
2021-07-27,149.700439453125
2021-07-28,153.13999938964844
2021-07-29,151.5568389892578
2021-07-30,154.28961181640625
2021-08-02,152.19764709472656
2021-08-03,152.2730255126953
2021-08-04,155.2790985107422
2021-08-05,157.7292022705078
2021-08-06,154.80796813964844
2021-08-09,153.5357666015625
2021-08-10,152.6405487060547
2021-08-11,153.49807739257812
2021-08-12,155.59007263183594
2021-08-13,157.069580078125
2021-08-16,156.17431640625
2021-08-17,152.58399963378906
2021-08-18,153.7619171142578
2021-08-19,152.96095275878906
2021-08-20,154.96810913085938
2021-08-23,154.5629119873047
2021-08-24,154.7419891357422
2021-08-25,158.40768432617188
2021-08-26,158.15321350097656
2021-08-27,161.06509399414062
2021-08-30,162.85552978515625
2021-08-31,163.3926544189453
2021-09-01,163.8826904296875
2021-09-02,167.0960693359375
2021-09-03,163.81671142578125
2021-09-07,160.97084045410156
2021-09-08,162.97804260253906
2021-09-09,164.04290771484375
2021-09-10,162.42202758789062
2021-09-13,159.02020263671875
2021-09-14,161.57395935058594
2021-09-15,162.45028686523438
2021-09-16,161.828369140625
2021-09-17,157.25802612304688
2021-09-20,155.40162658691406
2021-09-21,152.97036743164062
2021-09-22,155.50526428222656
2021-09-23,156.9187774658203
2021-09-24,158.95420837402344
2021-09-27,157.73861694335938
2021-09-28,162.9874267578125
2021-09-29,168.4813232421875
2021-09-30,166.79454040527344
2021-10-01,172.3543243408203
2021-10-04,164.8533172607422
2021-10-05,167.7368621826172
2021-10-06,169.53671264648438
2021-10-07,171.0350341796875
2021-10-08,171.75123596191406
2021-10-11,169.50848388671875
2021-10-12,169.6215362548828
2021-10-13,171.28948974609375
2021-10-14,173.8997802734375
2021-10-15,171.8831787109375
2021-10-18,173.09878540039062
2021-10-19,174.08827209472656
2021-10-20,173.64537048339844
2021-10-21,171.51275634765625
2021-10-22,174.78712463378906
2021-10-25,174.48516845703125
2021-10-26,171.96566772460938
2021-10-27,166.8889923095703
2021-10-28,165.67173767089844
2021-10-29,167.6627960205078
2021-11-01,169.4745330810547
2021-11-02,173.5132293701172
2021-11-03,173.59814453125
2021-11-04,173.6170654296875
2021-11-05,165.72837829589844
2021-11-08,167.86093139648438
2021-11-09,171.11647033691406
2021-11-10,170.682373046875
2021-11-11,171.0692596435547
2021-11-12,171.843017578125
2021-11-15,174.4191131591797
2021-11-16,176.8253631591797
2021-11-17,177.73123168945312
2021-11-18,175.91006469726562
2021-11-19,175.72134399414062
2021-11-22,173.62648010253906
2021-11-23,166.1529998779297
2021-11-24,168.69131469726562
2021-11-26,162.8975067138672
2021-11-29,163.70901489257812
2021-11-30,156.6412811279297
2021-12-01,155.45233154296875
2021-12-02,160.4912567138672
2021-12-03,159.4626922607422
2021-12-06,162.21807861328125
2021-12-07,168.05909729003906
2021-12-08,167.3797149658203
2021-12-09,161.43487548828125
2021-12-10,160.67056274414062
2021-12-13,161.35939025878906
2021-12-14,158.9154052734375
2021-12-15,160.41575622558594
2021-12-16,158.1699676513672
2021-12-17,159.69863891601562
2021-12-20,157.91519165039062
2021-12-21,162.1897735595703
2021-12-22,166.31338500976562
2021-12-23,167.16265869140625
2021-12-27,172.6356964111328
2021-12-28,172.4658203125
2021-12-29,174.48516845703125
2021-12-30,169.04989624023438
2021-12-31,168.5497589111328
2022-01-03,169.26695251464844
2022-01-04,169.30470275878906
2022-01-05,168.43655395507812
2022-01-06,166.39833068847656
2022-01-07,155.1975555419922
2022-01-10,155.22581481933594
2022-01-11,161.80288696289062
2022-01-12,162.1897735595703
2022-01-13,162.359619140625
2022-01-14,157.24517822265625
2022-01-18,155.13145446777344
2022-01-19,159.5853729248047
2022-01-20,162.4822998046875
2022-01-21,160.2647705078125
2022-01-24,165.79441833496094
2022-01-25,166.29454040527344
2022-01-26,171.19192504882812
2022-01-27,169.5950164794922
2022-01-28,180.40493774414062
2022-01-31,189.9203643798828
2022-02-01,190.50619506835938
2022-02-02,191.6684112548828
2022-02-03,188.80532836914062
2022-02-04,191.34715270996094
2022-02-07,187.8414764404297
2022-02-08,192.2921142578125
2022-02-09,194.45596313476562
2022-02-10,191.29046630859375
2022-02-11,189.1832733154297
2022-02-14,191.10150146484375
2022-02-15,192.82125854492188
2022-02-16,193.56773376464844
2022-02-17,188.9281463623047
2022-02-18,186.33908081054688
2022-02-22,183.78778076171875
2022-02-23,180.56561279296875
2022-02-24,180.9246368408203
2022-02-25,187.62413024902344
2022-02-28,188.8809051513672
2022-03-01,185.7532196044922
2022-03-02,192.8306884765625
2022-03-03,189.41952514648438
2022-03-04,182.1247100830078
2022-03-07,177.77806091308594
2022-03-08,181.5199737548828
2022-03-09,184.63818359375
2022-03-10,184.93113708496094
2022-03-11,185.4980926513672
2022-03-14,181.8034210205078
2022-03-15,183.87281799316406
2022-03-16,187.67141723632812
2022-03-17,189.882568359375
2022-03-18,191.97079467773438
2022-03-21,188.918701171875
2022-03-22,188.98484802246094
2022-03-23,182.9751434326172
2022-03-24,184.8083038330078
2022-03-25,184.62875366210938
2022-03-28,183.8822784423828
2022-03-29,185.91384887695312
2022-03-30,164.58689880371094
2022-03-31,157.3865966796875
2022-04-01,154.882568359375
2022-04-04,156.90467834472656
2022-04-05,156.44163513183594
2022-04-06,152.4729766845703
2022-04-07,147.41766357421875
2022-04-08,146.3970947265625
2022-04-11,145.31045532226562
2022-04-12,142.85362243652344
2022-04-13,145.95303344726562
2022-04-14,144.09149169921875
2022-04-18,144.46945190429688
2022-04-19,147.62551879882812
2022-04-20,147.41766357421875
2022-04-21,145.9907684326172
2022-04-22,142.59852600097656
2022-04-25,148.96730041503906
2022-04-26,144.69627380371094
2022-04-27,145.008056640625
2022-04-28,152.901611328125
2022-04-29,149.04949951171875
2022-05-02,147.08082580566406
2022-05-03,145.7936248779297
2022-05-04,148.7939453125
2022-05-05,140.7111053466797
2022-05-06,136.6318817138672
2022-05-09,137.5120849609375
2022-05-10,139.50909423828125
2022-05-11,131.23703002929688
2022-05-12,132.5147247314453
2022-05-13,138.6005096435547
2022-05-16,136.8495330810547
2022-05-17,138.62887573242188
2022-05-18,133.62208557128906
2022-05-19,134.4928436279297
2022-05-20,136.42361450195312
2022-05-23,138.12728881835938
2022-05-24,132.9974365234375
2022-05-25,138.52479553222656
2022-05-26,142.8690643310547
2022-05-27,148.8791046142578
2022-05-31,146.59815979003906
2022-06-01,147.26068115234375
2022-06-02,151.9172821044922
2022-06-03,151.41566467285156
2022-06-06,152.63661193847656
2022-06-07,153.19500732421875
2022-06-08,151.11279296875
2022-06-09,147.6013946533203
2022-06-10,143.37066650390625
2022-06-13,138.789794921875
2022-06-14,138.16513061523438
2022-06-15,138.80874633789062
2022-06-16,131.7386474609375
2022-06-17,131.64395141601562
2022-06-21,131.74807739257812
2022-06-22,130.76377868652344
2022-06-23,133.1299285888672
2022-06-24,137.5215301513672
2022-06-27,139.69839477539062
2022-06-28,132.10772705078125
2022-06-29,127.48900604248047
2022-06-30,128.37867736816406
2022-07-01,129.79833984375
2022-07-05,127.76347351074219
2022-07-06,123.11631774902344
2022-07-07,124.78208923339844
2022-07-08,125.67179870605469
2022-07-11,122.02786254882812
2022-07-12,120.10655975341797
2022-07-13,117.04946899414062
2022-07-14,119.34938049316406
2022-07-15,118.58273315429688
2022-07-18,118.87613677978516
2022-07-19,122.29290008544922
2022-07-20,125.0470962524414
2022-07-21,125.39728546142578
2022-07-22,124.21424865722656
2022-07-25,124.24260711669922
2022-07-26,122.06575012207031
2022-07-27,124.89570617675781
2022-07-28,126.62149047851562
2022-07-29,126.83960723876953
2022-08-01,129.08702087402344
2022-08-02,128.58441162109375
2022-08-03,129.37147521972656
2022-08-04,129.11546325683594
2022-08-05,129.63697814941406
2022-08-08,128.54649353027344
2022-08-09,123.8431167602539
2022-08-10,127.0292739868164
2022-08-11,126.56462097167969
2022-08-12,126.97237396240234
2022-08-15,126.6404800415039
2022-08-16,129.82667541503906
2022-08-17,126.71636962890625
2022-08-18,127.84477233886719
2022-08-19,127.34217834472656
2022-08-22,126.11892700195312
2022-08-23,123.90000915527344
2022-08-24,124.75344848632812
2022-08-25,126.83960723876953
2022-08-26,123.93791198730469
2022-08-29,123.28363037109375
2022-08-30,120.80865478515625
2022-08-31,119.27246856689453
2022-09-01,117.38544464111328
2022-09-02,116.14320373535156
2022-09-06,115.91561889648438
2022-09-07,117.01561737060547
2022-09-08,118.2388687133789
2022-09-09,121.77587890625
2022-09-12,122.53450775146484
2022-09-13,117.88801574707031
2022-09-14,116.09580993652344
2022-09-15,114.29409790039062
2022-09-16,112.34068298339844
2022-09-19,114.85358428955078
2022-09-20,113.1656494140625
2022-09-21,111.76223754882812
2022-09-22,110.96570587158203
2022-09-23,108.50021362304688
2022-09-26,107.70367431640625
2022-09-27,107.61832427978516
2022-09-28,111.39240264892578
2022-09-29,104.08130645751953
2022-09-30,105.85455322265625
2022-10-03,111.43036651611328
2022-10-04,115.67855834960938
2022-10-05,116.21907043457031
2022-10-06,118.12507629394531
2022-10-07,114.31307220458984
2022-10-10,115.14754486083984
2022-10-11,113.89583587646484
2022-10-12,111.4398193359375
2022-10-13,114.60704040527344
2022-10-14,111.60102844238281
2022-10-17,113.18463897705078
2022-10-18,115.4130630493164
2022-10-19,111.99929809570312
2022-10-20,110.74760437011719
2022-10-21,111.28810119628906
2022-10-24,110.75708770751953
2022-10-25,113.82945251464844
2022-10-26,113.22256469726562
2022-10-27,113.9401626586914
2022-10-28,116.1927261352539
2022-10-31,116.17372131347656
2022-11-01,116.1642074584961
2022-11-02,111.72560119628906
2022-11-03,109.48255157470703
2022-11-04,110.09082794189453
2022-11-07,111.31690216064453
2022-11-08,112.24835205078125
2022-11-09,109.69164276123047
2022-11-10,116.30677795410156
2022-11-11,116.41132354736328
2022-11-14,114.36785125732422
2022-11-15,118.4452896118164
2022-11-16,115.81255340576172
2022-11-17,112.72357940673828
2022-11-18,114.16825866699219
2022-11-21,109.66312408447266
2022-11-22,112.52397918701172
2022-11-23,113.20831298828125
2022-11-25,114.27281188964844
2022-11-28,112.32437896728516
2022-11-29,110.73712921142578
2022-11-30,116.31627655029297
2022-12-01,115.69850158691406
2022-12-02,115.26126861572266
2022-12-05,112.09628295898438
2022-12-06,111.29790496826172
2022-12-07,111.14582824707031
2022-12-08,115.69850158691406
2022-12-09,117.14317321777344
2022-12-12,117.4948501586914
2022-12-13,119.28169250488281
2022-12-14,119.27217864990234
2022-12-15,118.89200592041016
2022-12-16,118.31222534179688
2022-12-19,118.61638641357422
2022-12-20,120.42223358154297
2022-12-21,123.20706176757812
2022-12-22,123.48267364501953
2022-12-23,123.14053344726562
2022-12-27,126.59066009521484
2022-12-28,124.01494598388672
2022-12-29,127.51260375976562
2022-12-30,126.56216430664062
2023-01-03,126.35305786132812
2023-01-04,129.4705352783203
2023-01-05,128.67218017578125
2023-01-06,129.51809692382812
2023-01-09,131.54249572753906
2023-01-10,130.0693359375
2023-01-11,132.0843048095703
2023-01-12,136.93161010742188
2023-01-13,137.9485626220703
2023-01-17,135.93360900878906
2023-01-18,137.1311798095703
2023-01-19,135.8765869140625
2023-01-20,134.9546661376953
2023-01-23,132.9777069091797
2023-01-24,132.1603240966797
2023-01-25,133.06324768066406
2023-01-26,134.79307556152344
2023-01-27,132.3408660888672
2023-01-30,133.55982971191406
2023-01-31,135.04542541503906
2023-02-01,139.51168823242188
2023-02-02,144.17794799804688
2023-02-03,142.71142578125
2023-02-06,139.58790588378906
2023-02-07,141.23538208007812
2023-02-08,139.74024963378906
2023-02-09,139.9116668701172
2023-02-10,139.1974639892578
2023-02-13,140.05455017089844
2023-02-14,137.8260955810547
2023-02-15,137.41665649414062
2023-02-16,133.8169403076172
2023-02-17,135.92152404785156
2023-02-21,131.64572143554688
2023-02-22,131.4457550048828
2023-02-23,132.04568481445312
2023-02-24,130.50296020507812
2023-02-27,131.41717529296875
2023-02-28,130.31248474121094
2023-03-01,129.5316162109375
2023-03-02,130.33152770996094
2023-03-03,131.46478271484375
2023-03-06,131.2457733154297
2023-03-07,129.7982635498047
2023-03-08,130.7219696044922
2023-03-09,128.845947265625
2023-03-10,122.35127258300781
2023-03-13,117.94214630126953
2023-03-14,118.7135009765625
2023-03-15,112.67593383789062
2023-03-16,114.66622924804688
2023-03-17,113.96153259277344
2023-03-20,114.32341003417969
2023-03-21,115.18047332763672
2023-03-22,113.79965209960938
2023-03-23,112.39976501464844
2023-03-24,112.01884460449219
2023-03-27,114.85670471191406
2023-03-28,113.9234390258789
2023-03-29,115.96137237548828
2023-03-30,114.27580261230469
2023-03-31,115.75186157226562
2023-04-03,114.27580261230469
2023-04-04,110.19995880126953
2023-04-05,107.49543762207031
2023-04-06,107.50495147705078
2023-04-10,105.91462707519531
2023-04-11,105.70512390136719
2023-04-12,106.36219787597656
2023-04-13,106.92405700683594
2023-04-14,105.11468505859375
2023-04-17,105.10517120361328
2023-04-18,103.91480255126953
2023-04-19,104.72423553466797
2023-04-20,102.94343566894531
2023-04-21,100.41984558105469
2023-04-24,98.06768035888672
2023-04-25,93.6585464477539
2023-04-26,91.63966369628906
2023-04-27,92.39891052246094
2023-04-28,92.1697006225586
2023-05-01,90.6607666015625
2023-05-02,88.61701202392578
2023-05-03,87.56647491455078
2023-05-04,82.61943054199219
2023-05-05,83.01099395751953
2023-05-08,81.85540771484375
2023-05-09,80.47062683105469
2023-05-10,82.6098861694336
2023-05-11,82.6098861694336
2023-05-12,85.70417022705078
2023-05-15,86.93614959716797
2023-05-16,84.04241180419922
2023-05-17,85.7519302368164
2023-05-18,86.6114501953125
2023-05-19,86.51594543457031
2023-05-22,90.93772888183594
2023-05-23,91.16691589355469
2023-05-24,89.89672088623047
2023-05-25,85.95247650146484
2023-05-26,85.3508071899414
2023-05-30,84.31937408447266
2023-05-31,83.75591278076172
2023-06-01,83.76547241210938
2023-06-02,85.65641021728516
2023-06-05,83.28794860839844
2023-06-06,87.6715316772461
2023-06-07,81.79811096191406
2023-06-08,79.58244323730469
2023-06-09,79.6875
2023-06-12,80.02175903320312
2023-06-13,81.60710144042969
2023-06-14,80.20321655273438
2023-06-15,79.8976058959961
2023-06-16,79.33413696289062
2023-06-20,81.21553802490234
2023-06-21,78.30270385742188
2023-06-22,77.8347396850586
2023-06-23,77.92069244384766
2023-06-26,79.25772857666016
2023-06-27,79.96446228027344
2023-06-28,79.7257080078125
2023-06-29,77.15667724609375
2023-06-30,77.11846923828125
2023-07-03,79.39142608642578
2023-07-05,78.44596099853516
2023-07-06,76.52635192871094
2023-07-07,79.17178344726562
2023-07-10,80.48973083496094
2023-07-11,81.80766296386719
2023-07-12,81.12958526611328
2023-07-13,83.90872955322266
2023-07-14,82.18966674804688
2023-07-17,81.6357650756836
2023-07-18,79.78300476074219
2023-07-19,79.92626190185547
2023-07-20,78.68470764160156
2023-07-21,80.2223129272461
2023-07-24,81.08184051513672
2023-07-25,82.41888427734375
2023-07-26,84.14747619628906
2023-07-27,78.787353515625
2023-07-28,79.9753189086914
2023-07-31,79.74537658691406
2023-08-01,79.03645324707031
2023-08-02,78.82569122314453
2023-08-03,76.37316131591797
2023-08-04,75.82709503173828
2023-08-07,75.84624481201172
2023-08-08,74.5050277709961
2023-08-09,72.30158996582031
2023-08-10,72.8284912109375
2023-08-11,72.74227142333984
2023-08-14,71.68844604492188
2023-08-15,70.50050354003906
2023-08-16,71.05615997314453
2023-08-17,70.74959564208984
2023-08-18,70.9124526977539
2023-08-21,70.30890655517578
2023-08-22,70.56758117675781
2023-08-23,71.04659271240234
2023-08-24,72.07166290283203
2023-08-25,73.33625030517578
2023-08-28,73.93020629882812
2023-08-29,74.88823699951172
2023-08-30,76.21987915039062
2023-08-31,76.47854614257812
2023-09-01,77.1874771118164
2023-09-05,75.87498474121094
2023-09-06,72.18663024902344
2023-09-07,68.18209838867188
2023-09-08,69.04432678222656
2023-09-11,69.23592376708984
2023-09-12,70.23226165771484
2023-09-13,69.59998321533203
2023-09-14,71.21903991699219
2023-09-15,70.78792572021484
2023-09-18,70.72085571289062
2023-09-19,69.82032012939453
2023-09-20,71.9662857055664
2023-09-21,70.46219635009766
2023-09-22,69.93527221679688
2023-09-25,70.81665802001953
2023-09-26,68.2683334350586
2023-09-27,70.86457061767578
2023-09-28,75.71211242675781
2023-09-29,76.74678039550781
2023-10-02,76.91924285888672
2023-10-03,75.01277923583984
2023-10-04,76.60308074951172
2023-10-05,74.90739440917969
2023-10-06,77.12998962402344
2023-10-09,77.12041473388672
2023-10-10,77.91556549072266
2023-10-11,78.95024108886719
2023-10-12,76.64141082763672
2023-10-13,75.82709503173828
2023-10-16,77.35991668701172
2023-10-17,78.51911926269531
2023-10-18,77.01502990722656
2023-10-19,75.62590026855469
2023-10-20,73.59490966796875
2023-10-23,73.66197204589844
2023-10-24,73.06800842285156
2023-10-25,72.45487213134766
2023-10-26,72.80402374267578
2023-10-27,69.82222747802734
2023-10-30,71.50550079345703
2023-10-31,73.30419921875
2023-11-01,72.53470611572266
2023-11-02,76.14173126220703
2023-11-03,78.2578353881836
2023-11-06,77.1901626586914
2023-11-07,77.51719665527344
2023-11-08,78.15202331542969
2023-11-09,77.72880554199219
2023-11-10,79.3543701171875
2023-11-13,79.47940826416016
2023-11-14,85.17369842529297
2023-11-15,85.7411880493164
2023-11-16,86.14517974853516
2023-11-17,87.58797454833984
2023-11-20,89.37706756591797
2023-11-21,89.1462173461914
2023-11-22,89.2424087524414
2023-11-24,91.06034851074219
2023-11-27,90.27161407470703
2023-11-28,89.5501937866211
2023-11-29,89.87722778320312
2023-11-30,90.4062728881836
2023-12-01,90.92567443847656
2023-12-04,94.27299499511719
2023-12-05,92.08953857421875
2023-12-06,91.3488998413086
2023-12-07,91.76251220703125
2023-12-08,90.9737777709961
2023-12-11,90.5409164428711
2023-12-12,90.08885955810547
2023-12-13,90.87760162353516
2023-12-14,92.5031509399414
2023-12-15,92.39734649658203
2023-12-18,90.27161407470703
2023-12-19,93.81129455566406
2023-12-20,92.40696716308594
2023-12-21,94.67697143554688
2023-12-22,95.35990142822266
2023-12-26,96.30254364013672
2023-12-27,95.91780090332031
2023-12-28,96.11016845703125
2023-12-29,94.46536254882812
2024-01-02,93.95558166503906
2024-01-03,93.32073211669922
2024-01-04,92.57048797607422
2024-01-05,93.34960174560547
2024-01-08,93.3880615234375
2024-01-09,92.73400115966797
2024-01-10,90.5409164428711
2024-01-11,89.97342681884766
2024-01-12,91.29119110107422
2024-01-16,91.3200454711914
2024-01-17,91.25271606445312
2024-01-18,92.7628402709961
2024-01-19,95.35027313232422
2024-01-22,98.16857147216797
2024-01-23,100.45783233642578
2024-01-24,99.93841552734375
2024-01-25,83.9328842163086
2024-01-26,87.60723876953125
2024-01-29,88.68450927734375
2024-01-30,86.37602996826172
2024-01-31,85.48149108886719
2024-02-01,85.8758544921875
2024-02-02,84.42138671875
2024-02-05,82.57794189453125
2024-02-06,83.22460174560547
2024-02-07,80.87930297851562
2024-02-08,81.13988494873047
2024-02-09,81.0047607421875
2024-02-12,80.5414810180664
2024-02-13,76.72915649414062
2024-02-14,80.04927062988281
2024-02-15,81.54524993896484
2024-02-16,80.66696166992188
2024-02-20,78.36991119384766
2024-02-21,79.08412170410156
2024-02-22,78.83317565917969
2024-02-23,80.00100708007812
2024-02-26,79.30609893798828
2024-02-27,80.01065826416016
2024-02-28,69.37474060058594
2024-02-29,69.92487335205078
2024-03-01,70.81282043457031
2024-03-04,68.81495666503906
2024-03-05,67.58922576904297
2024-03-06,65.18600463867188
2024-03-07,63.96027374267578
2024-03-08,63.516300201416016
2024-03-11,62.52220153808594
2024-03-12,60.939361572265625
2024-03-13,61.11308670043945
2024-03-14,60.24445724487305
2024-03-15,58.61336135864258
2024-03-18,58.85464859008789
2024-03-19,57.98601150512695
2024-03-20,60.57260513305664
2024-03-21,60.746334075927734
2024-03-22,59.1345329284668
2024-03-25,60.427833557128906
2024-03-26,60.06108093261719
2024-03-27,62.92756271362305
2024-03-28,63.91202163696289
2024-04-01,61.17100143432617
2024-04-02,59.31791687011719
2024-04-03,55.48628234863281
2024-04-04,57.36832046508789
2024-04-05,56.8953971862793
2024-04-08,57.657859802246094
2024-04-09,59.646060943603516
2024-04-10,57.34901428222656
2024-04-11,58.10183334350586
2024-04-12,57.15598678588867
2024-04-15,55.44767761230469
2024-04-16,55.534542083740234
2024-04-17,53.32435607910156
2024-04-18,52.8417854309082
2024-04-19,53.26644515991211
2024-04-22,53.276100158691406
2024-04-23,54.66590881347656
2024-04-24,54.752769470214844
2024-04-25,53.83386993408203
2024-04-26,53.37781524658203
2024-04-29,54.46458435058594
2024-04-30,53.04790115356445
2024-05-01,53.659210205078125
2024-05-02,55.580467224121094
2024-05-03,57.58904266357422
2024-05-06,59.36474609375
2024-05-07,59.62674331665039
2024-05-08,59.29682159423828
2024-05-09,58.452640533447266
2024-05-10,58.452640533447266
2024-05-13,60.79113006591797
2024-05-14,62.52802276611328
2024-05-15,62.634761810302734
2024-05-16,62.76089859008789
2024-05-17,63.469242095947266
2024-05-20,64.10966491699219
2024-05-21,61.80027389526367
2024-05-22,61.61591339111328
2024-05-23,60.95608901977539
2024-05-24,59.93724060058594
2024-05-28,60.470924377441406
2024-05-29,58.88928985595703
2024-05-30,59.190086364746094
2024-05-31,59.51029586791992
2024-06-03,59.89842987060547
2024-06-04,59.06394577026367
2024-06-05,60.053680419921875
2024-06-06,59.384159088134766
2024-06-07,59.50059127807617
2024-06-10,59.07365417480469
2024-06-11,59.617034912109375
2024-06-12,59.48118591308594
2024-06-13,57.00685119628906
2024-06-14,56.49257278442383
2024-06-17,56.841888427734375
2024-06-18,56.54108810424805
2024-06-20,58.666107177734375
2024-06-21,58.86017608642578
2024-06-24,58.19065475463867
2024-06-25,57.074771881103516
2024-06-26,56.29850387573242
2024-06-27,60.90757369995117
2024-06-28,61.402442932128906
2024-07-01,61.88759994506836
2024-07-02,63.993228912353516
2024-07-03,64.02232360839844
2024-07-05,61.6062126159668
2024-07-08,64.05143737792969
2024-07-09,63.857364654541016
2024-07-10,64.91503143310547
2024-07-11,66.6422119140625
2024-07-12,67.91333770751953
2024-07-15,68.99041748046875
2024-07-16,70.11600494384766
2024-07-17,67.32144927978516
2024-07-18,66.17645263671875
2024-07-19,64.88592529296875
2024-07-22,65.55059051513672
2024-07-23,63.964107513427734
2024-07-24,62.81911849975586
2024-07-25,64.80829620361328
2024-07-26,65.72748565673828
2024-07-29,66.15637969970703
2024-07-30,68.17411804199219
2024-07-31,68.71997833251953
2024-08-01,66.40006256103516
2024-08-02,65.09390258789062
2024-08-05,63.748748779296875
2024-08-06,63.193138122558594
2024-08-07,60.78549575805664
2024-08-08,62.549800872802734
2024-08-09,63.07616424560547
2024-08-12,61.146156311035156
2024-08-13,62.90071105957031
