Date,RGP
2010-04-28,11.2011137008667
2010-04-29,11.107876777648926
2010-04-30,10.902749061584473
2010-05-03,10.797077178955078
2010-05-04,10.61059856414795
2010-05-05,10.629252433776855
2010-05-06,10.424123764038086
2010-05-07,10.212778091430664
2010-05-10,10.797077178955078
2010-05-11,10.784648895263672
2010-05-12,11.002201080322266
2010-05-13,10.877883911132812
2010-05-14,10.728706359863281
2010-05-17,10.548437118530273
2010-05-18,10.50493049621582
2010-05-19,10.467635154724121
2010-05-20,9.926846504211426
2010-05-21,9.908198356628418
2010-05-24,9.783882141113281
2010-05-25,9.603614807128906
2010-05-26,9.79631233215332
2010-05-27,9.995222091674805
2010-05-28,10.032519340515137
2010-06-01,9.578755378723145
2010-06-02,9.634698867797852
2010-06-03,9.833609580993652
2010-06-04,9.230663299560547
2010-06-07,9.0814847946167
2010-06-08,8.926079750061035
2010-06-09,8.814197540283203
2010-06-10,9.180932998657227
2010-06-11,9.230663299560547
2010-06-14,9.02553653717041
2010-06-15,9.305253982543945
2010-06-16,9.1187744140625
2010-06-17,9.14363956451416
2010-06-18,9.06283187866211
2010-06-21,9.000670433044434
2010-06-22,8.770681381225586
2010-06-23,8.776901245117188
2010-06-24,8.640151023864746
2010-06-25,8.789329528808594
2010-06-28,8.814197540283203
2010-06-29,8.60906982421875
2010-06-30,8.45367431640625
2010-07-01,8.161520957946777
2010-07-02,7.894235610961914
2010-07-06,7.813432693481445
2010-07-07,7.943960666656494
2010-07-08,7.881808280944824
2010-07-09,7.975042819976807
2010-07-12,7.782349586486816
2010-07-13,8.136659622192383
2010-07-14,8.080716133117676
2010-07-15,8.223678588867188
2010-07-16,7.875589847564697
2010-07-19,7.825862407684326
2010-07-20,7.993690490722656
2010-07-21,7.328585147857666
2010-07-22,7.546143531799316
2010-07-23,7.701543807983398
2010-07-26,7.844510555267334
2010-07-27,8.0620698928833
2010-07-28,7.9501824378967285
2010-07-29,8.02476978302002
2010-07-30,8.074498176574707
2010-08-02,8.136659622192383
2010-08-03,8.02476978302002
2010-08-04,8.124224662780762
2010-08-05,8.161520957946777
2010-08-06,7.981259822845459
2010-08-09,8.043417930603027
2010-08-10,7.819643020629883
2010-08-11,7.713974475860596
2010-08-12,7.6145148277282715
2010-08-13,7.521282196044922
2010-08-16,7.57117223739624
2010-08-17,7.670958042144775
2010-08-18,7.621068954467773
2010-08-19,7.4214982986450195
2010-08-20,7.490098476409912
2010-08-23,7.209453582763672
2010-08-24,7.153325080871582
2010-08-25,7.365367412567139
2010-08-26,7.384077072143555
2010-08-27,7.203216075897217
2010-08-30,6.953754425048828
2010-08-31,6.91633415222168
2010-09-01,7.08472204208374
2010-09-02,7.0223565101623535
2010-09-03,7.17203426361084
2010-09-07,7.0223565101623535
2010-09-08,7.066013813018799
2010-09-09,6.98493766784668
2010-09-10,7.003647804260254
2010-09-13,7.271817207336426
2010-09-14,7.303002834320068
2010-09-15,7.440206527709961
2010-09-16,7.390313148498535
2010-09-17,7.3528923988342285
2010-09-20,7.870529651641846
2010-09-21,7.98278284072876
2010-09-22,7.870529651641846
2010-09-23,7.901711940765381
2010-09-24,8.119991302490234
2010-09-27,8.095046043395996
2010-09-28,8.344508171081543
2010-09-29,8.45052719116211
2010-09-30,8.581494331359863
2010-10-01,9.348587989807129
2010-10-04,9.099126815795898
2010-10-05,9.211384773254395
2010-10-06,9.248802185058594
2010-10-07,9.130311965942383
2010-10-08,9.361063003540039
2010-10-11,9.429667472839355
2010-10-12,9.410959243774414
2010-10-13,9.623001098632812
2010-10-14,9.672889709472656
2010-10-15,9.853751182556152
2010-10-18,9.978480339050293
2010-10-19,9.878694534301758
2010-10-20,10.034612655639648
2010-10-21,10.003430366516113
2010-10-22,10.090738296508789
2010-10-25,10.12192440032959
2010-10-26,10.146870613098145
2010-10-27,9.922350883483887
2010-10-28,9.947299003601074
2010-10-29,10.103215217590332
2010-11-01,10.165575981140137
2010-11-02,10.458696365356445
2010-11-03,10.521065711975098
2010-11-04,10.676976203918457
2010-11-05,10.5896635055542
2010-11-08,10.358912467956543
2010-11-09,10.246652603149414
2010-11-10,10.346437454223633
2010-11-11,10.221708297729492
2010-11-12,10.115687370300293
2010-11-15,10.040846824645996
2010-11-16,9.847517013549805
2010-11-17,9.722783088684082
2010-11-18,10.227944374084473
2010-11-19,10.340202331542969
2010-11-22,10.471484184265137
2010-11-23,10.258932113647461
2010-11-24,10.41522216796875
2010-11-26,10.233924865722656
2010-11-29,10.352704048156738
2010-11-30,10.458982467651367
2010-12-01,10.627777099609375
2010-12-02,10.840332984924316
2010-12-03,10.921602249145508
2010-12-06,11.109155654907227
2010-12-07,11.490500450134277
2010-12-08,11.596781730651855
2010-12-09,11.590529441833496
2010-12-10,11.759326934814453
2010-12-13,11.815590858459473
2010-12-14,11.90311336517334
2010-12-15,11.803084373474121
2010-12-16,11.684304237365723
2010-12-17,11.703059196472168
2010-12-20,11.653047561645508
2010-12-21,11.728065490722656
2010-12-22,11.965631484985352
2010-12-23,11.77182674407959
2010-12-27,11.753074645996094
2010-12-28,11.621789932250977
2010-12-29,11.728065490722656
2010-12-30,11.590529441833496
2010-12-31,11.621789932250977
2011-01-03,11.590529441833496
2011-01-04,11.590529441833496
2011-01-05,11.846848487854004
2011-01-06,13.37849235534668
2011-01-07,13.259719848632812
2011-01-10,13.290973663330078
2011-01-11,13.1846923828125
2011-01-12,13.334732055664062
2011-01-13,13.40350341796875
2011-01-14,13.140932083129883
2011-01-18,13.397248268127441
2011-01-19,13.015904426574707
2011-01-20,13.003399848937988
2011-01-21,12.903371810913086
2011-01-24,12.95338249206543
2011-01-25,12.84085750579834
2011-01-26,13.047161102294922
2011-01-27,12.690815925598145
2011-01-28,12.415742874145508
2011-01-31,12.52827262878418
2011-02-01,12.628300666809082
2011-02-02,12.715824127197266
2011-02-03,12.67831039428711
2011-02-04,12.57203483581543
2011-02-07,12.553281784057617
2011-02-08,12.697070121765137
2011-02-09,12.79084587097168
2011-02-10,12.45950698852539
2011-02-11,12.553281784057617
2011-02-14,12.453251838684082
2011-02-15,12.534528732299805
2011-02-16,12.45309066772461
2011-02-17,12.315285682678223
2011-02-18,12.359129905700684
2011-02-22,11.95822525024414
2011-02-23,11.344342231750488
2011-02-24,11.369397163391113
2011-02-25,11.4758882522583
2011-02-28,12.083507537841797
2011-03-01,11.801623344421387
2011-03-02,12.002074241638184
2011-03-03,12.547054290771484
2011-03-04,12.465618133544922
2011-03-07,12.064715385437012
2011-03-08,12.534527778625488
2011-03-09,12.48441219329834
2011-03-10,12.064715385437012
2011-03-11,12.302749633789062
2011-03-14,12.052186012268066
2011-03-15,11.851737022399902
2011-03-16,11.782832145690918
2011-03-17,11.66381549835205
2011-03-18,11.51973819732666
2011-03-21,12.127355575561523
2011-03-22,11.494680404663086
2011-03-23,11.57611083984375
2011-03-24,11.57611083984375
2011-03-25,11.770305633544922
2011-03-28,11.538530349731445
2011-03-29,11.876791000366211
2011-03-30,11.983280181884766
2011-03-31,12.146150588989258
2011-04-01,9.402460098266602
2011-04-04,9.389931678771973
2011-04-05,9.709399223327637
2011-04-06,9.82841968536377
2011-04-07,9.753252029418945
2011-04-08,9.646759986877441
2011-04-11,9.452576637268066
2011-04-12,9.396196365356445
2011-04-13,9.502687454223633
2011-04-14,9.402460098266602
2011-04-15,9.477633476257324
2011-04-18,9.414987564086914
2011-04-19,9.183215141296387
2011-04-20,9.358614921569824
2011-04-21,9.364875793457031
2011-04-25,9.33355712890625
2011-04-26,9.427515029907227
2011-04-27,9.327292442321777
2011-04-28,9.339818000793457
2011-04-29,9.26465129852295
2011-05-02,9.151896476745605
2011-05-03,9.245856285095215
2011-05-04,9.120573997497559
2011-05-05,9.133103370666504
2011-05-06,9.076725006103516
2011-05-09,9.133103370666504
2011-05-10,9.3147611618042
2011-05-11,9.064193725585938
2011-05-12,9.183215141296387
2011-05-13,8.94517993927002
2011-05-16,8.700878143310547
2011-05-17,8.75725269317627
2011-05-18,8.826163291931152
2011-05-19,8.87627124786377
2011-05-20,8.638236045837402
2011-05-23,8.801103591918945
2011-05-24,8.55053997039795
2011-05-25,8.575669288635254
2011-05-26,8.607084274291992
2011-05-27,8.6510591506958
2011-05-31,8.86466121673584
2011-06-01,8.456302642822266
2011-06-02,8.506560325622559
2011-06-03,8.311800956726074
2011-06-06,8.205000877380371
2011-06-07,8.066784858703613
2011-06-08,7.834329128265381
2011-06-09,7.82176399230957
2011-06-10,7.664700508117676
2011-06-13,7.425965785980225
2011-06-14,7.413395881652832
2011-06-15,7.23120641708374
2011-06-16,7.482507705688477
2011-06-17,7.155816078186035
2011-06-20,7.356858730316162
2011-06-21,7.570461750030518
2011-06-22,7.513920307159424
2011-06-23,7.570461750030518
2011-06-24,7.6332879066467285
2011-06-27,7.721240520477295
2011-06-28,7.809197902679443
2011-06-29,7.6395697593688965
2011-06-30,7.564177513122559
2011-07-01,7.878305435180664
2011-07-05,7.758936882019043
2011-07-06,7.884588718414307
2011-07-07,7.9725446701049805
2011-07-08,7.897158622741699
2011-07-11,7.840612888336182
2011-07-12,7.752652645111084
2011-07-13,7.890873908996582
2011-07-14,7.652133941650391
2011-07-15,7.85945987701416
2011-07-18,7.677269458770752
2011-07-19,7.947412967681885
2011-07-20,7.947412967681885
2011-07-21,8.267826080322266
2011-07-22,8.393472671508789
2011-07-25,8.292953491210938
2011-07-26,8.349496841430664
2011-07-27,8.418604850769043
2011-07-28,8.336934089660645
2011-07-29,8.179869651794434
2011-08-01,7.903435707092285
2011-08-02,7.570461750030518
2011-08-03,7.6898345947265625
2011-08-04,7.457376956939697
2011-08-05,7.268896102905273
2011-08-08,6.728603839874268
2011-08-09,6.917078971862793
2011-08-10,6.558971881866455
2011-08-11,6.23856258392334
2011-08-12,6.2888264656066895
2011-08-15,6.571539878845215
2011-08-16,6.741166591644287
2011-08-17,6.678341865539551
2011-08-18,6.225999355316162
2011-08-19,6.156890392303467
2011-08-22,6.056369781494141
2011-08-23,6.4289727210998535
2011-08-24,6.466864585876465
2011-08-25,6.176361083984375
2011-08-26,6.201622486114502
2011-08-29,6.580538749694824
2011-08-30,6.586856365203857
2011-08-31,6.6058030128479
2011-09-01,6.302664756774902
2011-09-02,5.967957496643066
2011-09-06,5.8921732902526855
2011-09-07,6.03110933303833
2011-09-08,5.810072898864746
2011-09-09,5.304847240447998
2011-09-12,5.563776016235352
2011-09-13,5.72166109085083
2011-09-14,5.917431831359863
2011-09-15,6.03110933303833
2011-09-16,6.056369781494141
2011-09-19,6.0121636390686035
2011-09-20,5.967957496643066
2011-09-21,5.854278087615967
2011-09-22,5.6837687492370605
2011-09-23,5.664821147918701
2011-09-26,5.810072898864746
2011-09-27,6.308981418609619
2011-09-28,6.0942606925964355
2011-09-29,6.27740478515625
2011-09-30,6.176361083984375
2011-10-03,5.829020023345947
2011-10-04,6.498440742492676
2011-10-05,6.511072158813477
2011-10-06,6.599484920501709
2011-10-07,6.290036678314209
2011-10-10,6.5173845291137695
2011-10-11,6.618428707122803
2011-10-12,6.744737148284912
2011-10-13,6.769998073577881
2011-10-14,6.8457818031311035
2011-10-17,6.416341781616211
2011-10-18,6.896305084228516
2011-10-19,6.769998073577881
2011-10-20,6.795259475708008
2011-10-21,6.972087383270264
2011-10-24,7.123654842376709
2011-10-25,6.871041297912598
2011-10-26,6.927877902984619
2011-10-27,7.351004600524902
2011-10-28,7.2815375328063965
2011-10-31,7.003665447235107
2011-11-01,6.776315689086914
2011-11-02,7.02892541885376
2011-11-03,7.287854194641113
2011-11-04,7.287854194641113
2011-11-07,7.351004600524902
2011-11-08,7.338376998901367
2011-11-09,6.902619361877441
2011-11-10,7.047868251800537
2011-11-11,7.249960422515869
2011-11-14,7.098395824432373
2011-11-15,7.199438571929932
2011-11-16,6.85841178894043
2011-11-17,6.6563215255737305
2011-11-18,6.574223041534424
2011-11-21,6.358463287353516
2011-11-22,6.193477630615234
2011-11-23,5.882534503936768
2011-11-25,5.730235576629639
2011-11-28,5.958684921264648
2011-11-29,5.984066963195801
2011-11-30,6.789982318878174
2011-12-01,6.720178127288818
2011-12-02,6.764595985412598
2011-12-05,6.904205799102783
2011-12-06,6.935935020446777
2011-12-07,6.929587364196777
2011-12-08,6.5234575271606445
2011-12-09,6.815364360809326
2011-12-12,6.701139450073242
2011-12-13,6.510766506195068
2011-12-14,6.231551170349121
2011-12-15,6.333083152770996
2011-12-16,6.498074054718018
2011-12-19,6.466346263885498
2011-12-20,6.54249382019043
2011-12-21,6.504419803619385
2011-12-22,6.599607467651367
2011-12-23,6.529804706573486
2011-12-27,6.599607467651367
2011-12-28,6.396544456481934
2011-12-29,6.605951309204102
2011-12-30,6.720178127288818
2012-01-03,6.9740095138549805
2012-01-04,6.993042945861816
2012-01-05,6.434617519378662
2012-01-06,6.580571174621582
2012-01-09,6.891513824462891
2012-01-10,7.081885814666748
2012-01-11,7.088233470916748
2012-01-12,7.119959354400635
2012-01-13,7.075539588928223
2012-01-17,7.234184741973877
2012-01-18,7.46263313293457
2012-01-19,7.545128345489502
2012-01-20,7.614932060241699
2012-01-23,7.665699005126953
2012-01-24,7.824339866638184
2012-01-25,7.811652660369873
2012-01-26,7.856072425842285
2012-01-27,7.856072425842285
2012-01-30,7.830687522888184
2012-01-31,7.881454944610596
2012-02-01,8.103557586669922
2012-02-02,8.2431640625
2012-02-03,8.4335355758667
2012-02-06,8.408154487609863
2012-02-07,8.496994018554688
2012-02-08,8.439882278442383
2012-02-09,8.408154487609863
2012-02-10,8.344697952270508
2012-02-13,8.401806831359863
2012-02-14,8.408177375793457
2012-02-15,8.369955062866211
2012-02-16,8.5737943649292
2012-02-17,8.529205322265625
2012-02-21,8.522834777832031
2012-02-22,8.503725051879883
2012-02-23,8.605643272399902
2012-02-24,8.452765464782715
2012-02-27,8.516464233398438
2012-02-28,8.47824478149414
2012-02-29,8.325370788574219
2012-03-01,8.08968734741211
2012-03-02,7.7711944580078125
2012-03-05,7.8348917961120605
2012-03-06,7.675646781921387
2012-03-07,7.726607799530029
2012-03-08,7.822152137756348
2012-03-09,7.981401443481445
2012-03-12,7.84763240814209
2012-03-13,8.13427448272705
2012-03-14,8.025989532470703
2012-03-15,8.102425575256348
2012-03-16,8.204343795776367
2012-03-19,8.248931884765625
2012-03-20,8.12790584564209
2012-03-21,8.204343795776367
2012-03-22,8.229819297790527
2012-03-23,8.27441120147705
2012-03-26,8.561053276062012
2012-03-27,8.599271774291992
2012-03-28,8.662968635559082
2012-03-29,8.879544258117676
2012-03-30,8.94961166381836
2012-04-02,9.12796688079834
2012-04-03,9.153449058532715
2012-04-04,8.79036808013916
2012-04-05,8.873177528381348
2012-04-09,8.548312187194824
2012-04-10,8.331741333007812
2012-04-11,8.44639778137207
2012-04-12,8.510092735290527
2012-04-13,8.204343795776367
2012-04-16,8.2234525680542
2012-04-17,8.395439147949219
2012-04-18,8.19160270690918
2012-04-19,8.210713386535645
2012-04-20,8.280778884887695
2012-04-23,8.172492980957031
2012-04-24,8.217082023620605
2012-04-25,8.427285194396973
2012-04-26,8.433656692504883
2012-04-27,8.522834777832031
2012-04-30,8.268043518066406
2012-05-01,8.147015571594238
2012-05-02,8.172492980957031
2012-05-03,8.076948165893555
2012-05-04,7.91132926940918
2012-05-07,7.968656539916992
2012-05-08,7.987766265869141
2012-05-09,7.968656539916992
2012-05-10,7.994138240814209
2012-05-11,7.904958724975586
2012-05-14,7.822152137756348
2012-05-15,7.81578254699707
2012-05-16,7.580098628997803
2012-05-17,7.452704429626465
2012-05-18,7.4654436111450195
2012-05-21,7.611948490142822
2012-05-22,7.6247406005859375
2012-05-23,7.720692157745361
2012-05-24,7.695103645324707
2012-05-25,7.727088451385498
2012-05-29,7.810244083404541
2012-05-30,7.669516086578369
2012-05-31,7.675912857055664
2012-06-01,7.343289852142334
2012-06-04,7.45203161239624
2012-06-05,7.541585445404053
2012-06-06,7.579967498779297
2012-06-07,7.496811389923096
2012-06-08,7.484018802642822
2012-06-11,7.400862216949463
2012-06-12,7.490411758422852
2012-06-13,7.464826583862305
2012-06-14,7.503208160400391
2012-06-15,7.503208160400391
2012-06-18,7.528789520263672
2012-06-19,7.695103645324707
2012-06-20,7.7078986167907715
2012-06-21,7.592757225036621
2012-06-22,7.675912857055664
2012-06-25,7.573570251464844
2012-06-26,7.45203161239624
2012-06-27,7.669516086578369
2012-06-28,7.663119792938232
2012-06-29,7.8678131103515625
2012-07-02,7.778259754180908
2012-07-03,7.823034763336182
2012-07-05,7.848623275756836
2012-07-06,7.727088451385498
2012-07-09,7.682312488555908
2012-07-10,7.663119792938232
2012-07-11,7.669516086578369
2012-07-12,7.484018802642822
2012-07-13,7.675912857055664
2012-07-16,7.663119792938232
2012-07-17,7.682312488555908
2012-07-18,7.669516086578369
2012-07-19,7.663119792938232
2012-07-20,7.426446437835693
2012-07-23,7.253737926483154
2012-07-24,7.144997596740723
2012-07-25,7.183375835418701
2012-07-26,7.125810146331787
2012-07-27,7.292118549346924
2012-07-30,7.292118549346924
2012-07-31,7.221756935119629
2012-08-01,7.055446624755859
2012-08-02,7.023460865020752
2012-08-03,7.208963871002197
2012-08-06,7.208963871002197
2012-08-07,7.3624796867370605
2012-08-08,7.484018802642822
2012-08-09,7.496811389923096
2012-08-10,7.547982692718506
2012-08-13,7.669516086578369
2012-08-14,7.528789520263672
2012-08-15,7.515996932983398
2012-08-16,7.65032958984375
2012-08-17,7.810244083404541
2012-08-20,7.714295387268066
2012-08-21,7.701435089111328
2012-08-22,7.463577747344971
2012-08-23,7.457152843475342
2012-08-24,7.264294624328613
2012-08-27,7.245009422302246
2012-08-28,7.25143575668335
2012-08-29,7.322151184082031
2012-08-30,7.1871514320373535
2012-08-31,7.1871514320373535
2012-09-04,7.45072078704834
2012-09-05,7.534295558929443
2012-09-06,7.759294033050537
2012-09-07,7.984293460845947
2012-09-10,8.10000991821289
2012-09-11,8.164294242858887
2012-09-12,8.202864646911621
2012-09-13,8.37000846862793
2012-09-14,8.5435791015625
2012-09-17,8.47929573059082
2012-09-18,8.569294929504395
2012-09-19,8.595009803771973
2012-09-20,8.55001163482666
2012-09-21,8.588579177856445
2012-09-24,8.646434783935547
2012-09-25,8.47929573059082
2012-09-26,8.505010604858398
2012-09-27,8.65286636352539
2012-09-28,8.453580856323242
2012-10-01,8.46644115447998
2012-10-02,8.517868041992188
2012-10-03,8.47286605834961
2012-10-04,8.697867393493652
2012-10-05,8.569294929504395
2012-10-08,8.55001163482666
2012-10-09,8.37000846862793
2012-10-10,8.46644115447998
2012-10-11,8.517868041992188
2012-10-12,8.408581733703613
2012-10-15,8.31857967376709
2012-10-16,8.33143424987793
2012-10-17,8.010007858276367
2012-10-18,8.138580322265625
2012-10-19,8.029296875
2012-10-22,8.029296875
2012-10-23,8.093581199645996
2012-10-24,8.035721778869629
2012-10-25,7.997150897979736
2012-10-26,7.939300060272217
2012-10-31,7.945723533630371
2012-11-01,7.977863788604736
2012-11-02,7.9007248878479
2012-11-05,7.913580417633057
2012-11-06,8.048580169677734
2012-11-07,7.785008907318115
2012-11-08,7.675723075866699
2012-11-09,7.61143684387207
2012-11-12,7.5921525955200195
2012-11-13,7.650303840637207
2012-11-14,7.553382396697998
2012-11-15,7.404770851135254
2012-11-16,7.230312347412109
2012-11-19,7.288464546203613
2012-11-20,7.262619495391846
2012-11-21,7.269083023071289
2012-11-23,7.359540939331055
2012-11-26,7.39831018447876
2012-11-27,7.353081226348877
2012-11-28,7.366001605987549
2012-11-29,7.566305637359619
2012-11-30,7.50169038772583
2012-12-03,7.508153438568115
2012-12-04,7.508153438568115
2012-12-05,7.495231628417969
2012-12-06,7.572768688201904
2012-12-07,7.514616966247559
2012-12-10,7.50169038772583
2012-12-11,7.617995262145996
2012-12-12,7.611536026000977
2012-12-13,7.605072975158691
2012-12-14,7.65676736831665
2012-12-17,7.7472243309021
2012-12-18,7.818300724029541
2012-12-19,7.9475274085998535
2012-12-20,8.012144088745117
2012-12-21,7.327232837677002
2012-12-24,7.062316417694092
2012-12-26,7.236773490905762
2012-12-27,7.366001605987549
2012-12-28,7.630920886993408
2012-12-31,7.708455562591553
2013-01-02,7.837686061859131
2013-01-03,7.908759117126465
2013-01-04,7.9475274085998535
2013-01-07,7.779533863067627
2013-01-08,7.792455673217773
2013-01-09,7.818300724029541
2013-01-10,7.792455673217773
2013-01-11,7.792455673217773
2013-01-14,7.6244587898254395
2013-01-15,7.682612419128418
2013-01-16,7.637383460998535
2013-01-17,7.637383460998535
2013-01-18,7.637383460998535
2013-01-22,7.527536392211914
2013-01-23,7.598615646362305
2013-01-24,7.695535182952881
2013-01-25,7.760149002075195
2013-01-28,7.889377593994141
2013-01-29,7.824762344360352
2013-01-30,7.837686061859131
2013-01-31,7.889377593994141
2013-02-01,7.876453399658203
2013-02-04,7.71491813659668
2013-02-05,7.824762344360352
2013-02-06,7.837686061859131
2013-02-07,7.805379390716553
2013-02-08,7.773069858551025
2013-02-11,7.805379390716553
2013-02-12,7.889377593994141
2013-02-13,7.934604644775391
2013-02-14,8.05737018585205
2013-02-15,8.20598316192627
2013-02-19,8.452682495117188
2013-02-20,8.205984115600586
2013-02-21,8.173523902893066
2013-02-22,8.21247673034668
2013-02-25,8.05666732788086
2013-02-26,7.952795505523682
2013-02-27,8.02420425415039
2013-02-28,7.926825046539307
2013-03-01,7.965777397155762
2013-03-04,7.978763580322266
2013-03-05,8.180017471313477
2013-03-06,8.147558212280273
2013-03-07,8.270903587341309
2013-03-08,8.296875
2013-03-11,8.342316627502441
2013-03-12,8.394257545471191
2013-03-13,8.303364753723145
2013-03-14,8.368288040161133
2013-03-15,8.49163818359375
2013-03-18,8.355301856994629
2013-03-19,8.374781608581543
2013-03-20,8.400749206542969
2013-03-21,8.407238960266113
2013-03-22,8.400749206542969
2013-03-25,8.452682495117188
2013-03-26,8.387760162353516
2013-03-27,8.231952667236328
2013-03-28,8.24493408203125
2013-04-01,8.154047012329102
2013-04-02,7.998237609863281
2013-04-03,7.732061862945557
2013-04-04,7.472381591796875
2013-04-05,7.387984275817871
2013-04-08,7.4009690284729
2013-04-09,7.271124839782715
2013-04-10,7.362017631530762
2013-04-11,7.433427810668945
2013-04-12,7.336048126220703
2013-04-15,7.134791374206543
2013-04-16,7.1477789878845215
2013-04-17,7.0114426612854
2013-04-18,6.998457431793213
2013-04-19,7.0763630867004395
2013-04-22,7.050394535064697
2013-04-23,7.108821868896484
2013-04-24,7.193220138549805
2013-04-25,7.219189167022705
2013-04-26,7.1737446784973145
2013-04-29,7.258141040802002
2013-04-30,7.375
2013-05-01,6.985475063323975
2013-05-02,7.186727523803711
2013-05-03,7.225683212280273
2013-05-06,7.2646331787109375
2013-05-07,7.245158672332764
2013-05-08,7.277620315551758
2013-05-09,7.29060173034668
2013-05-10,7.329555034637451
2013-05-13,7.297094345092773
2013-05-14,7.336255073547363
2013-05-15,7.368890285491943
2013-05-16,7.316676139831543
2013-05-17,7.388469696044922
2013-05-20,7.414579391479492
2013-05-21,7.394999027252197
2013-05-22,7.231823921203613
2013-05-23,7.212243556976318
2013-05-24,7.166555404663086
2013-05-28,7.212243556976318
2013-05-29,7.14697265625
2013-05-30,7.179610252380371
2013-05-31,7.153500080108643
2013-06-03,7.701763153076172
2013-06-04,7.629968166351318
2013-06-05,7.499429225921631
2013-06-06,7.466793537139893
2013-06-07,7.564696788787842
2013-06-10,7.479846477508545
2013-06-11,7.414579391479492
2013-06-12,7.323200225830078
2013-06-13,7.629968166351318
2013-06-14,7.362363338470459
2013-06-17,7.368890285491943
2013-06-18,7.486375331878662
2013-06-19,7.310147285461426
2013-06-20,7.212243556976318
2013-06-21,7.290567398071289
2013-06-24,7.1730828285217285
2013-06-25,7.186137676239014
2013-06-26,7.251401901245117
2013-06-27,7.349310398101807
2013-06-28,7.571224212646484
2013-07-01,7.656076908111572
2013-07-02,7.871462821960449
2013-07-03,7.891043186187744
2013-07-05,8.054217338562012
2013-07-08,8.230441093444824
2013-07-09,8.360982894897461
2013-07-10,8.360982894897461
2013-07-11,8.498045921325684
2013-07-12,8.589423179626465
2013-07-15,8.654694557189941
2013-07-16,8.68733024597168
2013-07-17,8.26960563659668
2013-07-18,8.452361106872559
2013-07-19,8.530678749084473
2013-07-22,8.576369285583496
2013-07-23,8.622058868408203
2013-07-24,8.524152755737305
2013-07-25,8.811339378356934
2013-07-26,8.733013153076172
2013-07-29,8.5045747756958
2013-07-30,8.602476119995117
2013-07-31,8.680802345275879
2013-08-01,8.863554954528809
2013-08-02,8.83092212677002
2013-08-05,8.902717590332031
2013-08-06,8.95492935180664
2013-08-07,8.870081901550293
2013-08-08,8.922295570373535
2013-08-09,8.967982292175293
2013-08-12,8.96146011352539
2013-08-13,8.941876411437988
2013-08-14,8.889659881591797
2013-08-15,8.471940040588379
2013-08-16,8.45888614654541
2013-08-19,8.43277645111084
2013-08-20,8.48528003692627
2013-08-21,8.262153625488281
2013-08-22,8.472152709960938
2013-08-23,8.380277633666992
2013-08-26,8.386839866638184
2013-08-27,8.170278549194336
2013-08-28,8.281839370727539
2013-08-29,8.340903282165527
2013-08-30,8.032465934753418
2013-09-03,8.203088760375977
2013-09-04,8.111214637756348
2013-09-05,8.176841735839844
2013-09-06,8.24246597290039
2013-09-09,8.452466011047363
2013-09-10,8.43277645111084
2013-09-11,8.439338684082031
2013-09-12,8.616524696350098
