Date,XP
2020-08-20,40.64019775390625
2020-08-21,39.18169021606445
2020-08-24,41.54051208496094
2020-08-25,42.467838287353516
2020-08-26,43.008026123046875
2020-08-27,44.655601501464844
2020-08-28,44.781646728515625
2020-08-31,44.46653366088867
2020-09-01,45.94304656982422
2020-09-02,44.55656814575195
2020-09-03,43.11606216430664
2020-09-04,42.14372634887695
2020-09-08,41.14437484741211
2020-09-09,42.65690231323242
2020-09-10,40.90128707885742
2020-09-11,40.00997543334961
2020-09-14,39.68586349487305
2020-09-15,39.60483932495117
2020-09-16,39.60483932495117
2020-09-17,39.0466423034668
2020-09-18,38.767547607421875
2020-09-21,37.89423751831055
2020-09-22,39.05564880371094
2020-09-23,37.4080696105957
2020-09-24,38.31739044189453
2020-09-25,38.785552978515625
2020-09-28,37.36305618286133
2020-09-29,37.26401901245117
2020-09-30,37.53411102294922
2020-10-01,37.723182678222656
2020-10-02,36.831871032714844
2020-10-05,37.89423751831055
2020-10-06,38.785552978515625
2020-10-07,37.59713363647461
2020-10-08,38.695518493652344
2020-10-09,38.326393127441406
2020-10-12,38.299381256103516
2020-10-13,37.05694580078125
2020-10-14,38.713523864746094
2020-10-15,37.98426818847656
2020-10-16,38.01128387451172
2020-10-19,37.91224670410156
2020-10-20,40.054996490478516
2020-10-21,40.96431350708008
2020-10-22,39.316734313964844
2020-10-23,39.12767028808594
2020-10-26,38.51545333862305
2020-10-27,38.81256103515625
2020-10-28,36.57978057861328
2020-10-29,36.372711181640625
2020-10-30,36.08460998535156
2020-11-02,37.020931243896484
2020-11-03,38.119319915771484
2020-11-04,36.35470199584961
2020-11-05,38.66850662231445
2020-11-06,37.93925094604492
2020-11-09,38.767547607421875
2020-11-10,35.400367736816406
2020-11-11,35.58042907714844
2020-11-12,34.653106689453125
2020-11-13,34.72513198852539
2020-11-16,35.76949691772461
2020-11-17,36.372711181640625
2020-11-18,35.51741027832031
2020-11-19,36.55276870727539
2020-11-20,36.01258087158203
2020-11-23,36.70582580566406
2020-11-24,37.813209533691406
2020-11-25,37.795204162597656
2020-11-27,37.507102966308594
2020-11-30,36.921897888183594
2020-12-01,36.417724609375
2020-12-02,36.3817138671875
2020-12-03,34.671112060546875
2020-12-04,34.626094818115234
2020-12-07,34.689117431640625
2020-12-08,35.0672492980957
2020-12-09,34.14893341064453
2020-12-10,33.383663177490234
2020-12-11,32.20425033569336
2020-12-14,33.05955123901367
2020-12-15,34.554073333740234
2020-12-16,36.07560348510742
2020-12-17,37.029937744140625
2020-12-18,36.363704681396484
2020-12-21,36.66981506347656
2020-12-22,36.29167938232422
2020-12-23,36.912899017333984
2020-12-24,37.228004455566406
2020-12-28,36.17464065551758
2020-12-29,36.021583557128906
2020-12-30,36.444732666015625
2020-12-31,35.715476989746094
2021-01-04,35.30133056640625
2021-01-05,35.05824661254883
2021-01-06,33.83382034301758
2021-01-07,34.455039978027344
2021-01-08,36.417724609375
2021-01-11,35.202301025390625
2021-01-12,36.46274185180664
2021-01-13,35.76949691772461
2021-01-14,36.507755279541016
2021-01-15,35.82351303100586
2021-01-19,38.99262237548828
2021-01-20,38.33539962768555
2021-01-21,38.56047439575195
2021-01-22,37.91224670410156
2021-01-25,38.866580963134766
2021-01-26,41.000328063964844
2021-01-27,40.082008361816406
2021-01-28,40.39711380004883
2021-01-29,39.28972625732422
2021-02-01,42.449832916259766
2021-02-02,43.98036575317383
2021-02-03,43.23310470581055
2021-02-04,43.467185974121094
2021-02-05,43.710269927978516
2021-02-08,43.8723258972168
2021-02-09,43.134071350097656
2021-02-10,42.68391418457031
2021-02-11,43.674259185791016
2021-02-12,43.59322738647461
2021-02-16,44.95270538330078
2021-02-17,45.240806579589844
2021-02-18,43.86332702636719
2021-02-19,44.97071075439453
2021-02-22,41.46849060058594
2021-02-23,41.99967575073242
2021-02-24,42.972015380859375
2021-02-25,40.667205810546875
2021-02-26,39.73988342285156
2021-03-01,39.72187423706055
2021-03-02,39.0466423034668
2021-03-03,37.228004455566406
2021-03-04,36.372711181640625
2021-03-05,36.73283004760742
2021-03-08,33.79780960083008
2021-03-09,34.13992691040039
2021-03-10,34.4820442199707
2021-03-11,36.8588752746582
2021-03-12,36.61579132080078
2021-03-15,36.84987258911133
2021-03-16,36.63379669189453
2021-03-17,36.74183654785156
2021-03-18,34.20294952392578
2021-03-19,35.68846893310547
2021-03-22,35.796504974365234
2021-03-23,34.73413848876953
2021-03-24,32.906494140625
2021-03-25,33.923851013183594
2021-03-26,33.86983108520508
2021-03-29,33.284629821777344
2021-03-30,33.0505485534668
2021-03-31,33.91484451293945
2021-04-01,35.73348617553711
2021-04-05,35.12126922607422
2021-04-06,35.004234313964844
2021-04-07,34.644100189208984
2021-04-08,35.130271911621094
2021-04-09,35.12126922607422
2021-04-12,34.437034606933594
2021-04-13,34.81515884399414
2021-04-14,35.292327880859375
2021-04-15,35.13927459716797
2021-04-16,34.9952278137207
2021-04-19,34.58108139038086
2021-04-20,34.572078704833984
2021-04-21,35.58943176269531
2021-04-22,35.58943176269531
2021-04-23,36.039588928222656
2021-04-26,35.47239685058594
2021-04-27,34.4820442199707
2021-04-28,35.57142639160156
2021-04-29,35.56242370605469
2021-04-30,35.65245819091797
2021-05-03,35.22030258178711
2021-05-04,34.599090576171875
2021-05-05,38.50645065307617
2021-05-06,38.227352142333984
2021-05-07,40.31608581542969
2021-05-10,38.380409240722656
2021-05-11,39.568824768066406
2021-05-12,37.30903244018555
2021-05-13,36.993927001953125
2021-05-14,38.623497009277344
2021-05-17,38.61449432373047
2021-05-18,37.93925094604492
2021-05-19,37.813209533691406
2021-05-20,37.52511215209961
2021-05-21,36.46274185180664
2021-05-24,35.886539459228516
2021-05-25,34.88718795776367
2021-05-26,35.85953140258789
2021-05-27,34.86017990112305
2021-05-28,35.70647430419922
2021-06-01,35.56242370605469
2021-06-02,36.01258087158203
2021-06-03,35.58943176269531
2021-06-04,36.417724609375
2021-06-07,37.2910270690918
2021-06-08,37.399070739746094
2021-06-09,38.08330535888672
2021-06-10,39.19069290161133
2021-06-11,39.77589797973633
2021-06-14,39.964962005615234
2021-06-15,39.92894744873047
2021-06-16,40.19904708862305
2021-06-17,41.378456115722656
2021-06-18,41.41447067260742
2021-06-21,41.14437484741211
2021-06-22,41.11736297607422
2021-06-23,41.59453201293945
2021-06-24,41.22540283203125
2021-06-25,40.43312454223633
2021-06-28,40.49614715576172
2021-06-29,40.145023345947266
2021-06-30,39.20869827270508
2021-07-01,38.17333984375
2021-07-02,38.209346771240234
2021-07-06,37.029937744140625
2021-07-07,37.20099639892578
2021-07-08,35.94055938720703
2021-07-09,36.32769012451172
2021-07-12,36.49875259399414
2021-07-13,37.209999084472656
2021-07-14,36.75083923339844
2021-07-15,36.64280319213867
2021-07-16,37.59713363647461
2021-07-19,35.38235855102539
2021-07-20,36.3817138671875
2021-07-21,36.966915130615234
2021-07-22,36.444732666015625
2021-07-23,36.87688446044922
2021-07-26,37.91224670410156
2021-07-27,36.51675796508789
2021-07-28,37.11096954345703
2021-07-29,37.75918960571289
2021-07-30,36.966915130615234
2021-08-02,37.53411102294922
2021-08-03,38.08330535888672
2021-08-04,41.036338806152344
2021-08-05,42.12571716308594
2021-08-06,43.23310470581055
2021-08-09,44.5745735168457
2021-08-10,44.115413665771484
2021-08-11,43.449180603027344
2021-08-12,43.20610046386719
2021-08-13,42.68391418457031
2021-08-16,41.5765266418457
2021-08-17,40.53216552734375
2021-08-18,40.13602066040039
2021-08-19,40.68521499633789
2021-08-20,40.613189697265625
2021-08-23,40.90128707885742
2021-08-24,42.49484634399414
2021-08-25,43.26911544799805
2021-08-26,42.72892761230469
2021-08-27,43.80930709838867
2021-08-30,44.01637649536133
2021-08-31,43.8003044128418
2021-09-01,45.02473068237305
2021-09-02,46.069095611572266
2021-09-03,45.01572799682617
2021-09-07,45.69096374511719
2021-09-08,43.152076721191406
2021-09-09,43.96236038208008
2021-09-10,42.89098358154297
2021-09-13,42.6659049987793
2021-09-14,42.17973709106445
2021-09-15,41.864627838134766
2021-09-16,41.55851745605469
2021-09-17,40.586177825927734
2021-09-20,39.1996955871582
2021-09-21,40.97331619262695
2021-09-22,41.73858642578125
2021-09-23,40.94630432128906
2021-09-24,39.83892059326172
2021-09-27,39.14567565917969
2021-09-28,37.48909378051758
2021-09-29,36.98492431640625
2021-09-30,36.16563415527344
2021-10-01,37.85822677612305
2021-10-04,36.417724609375
2021-10-05,36.19264602661133
2021-10-06,35.63445281982422
2021-10-07,37.570125579833984
2021-10-08,36.15663146972656
2021-10-11,33.33864974975586
2021-10-12,31.74509048461914
2021-10-13,31.511009216308594
2021-10-14,30.70072364807129
2021-10-15,33.0505485534668
2021-10-18,33.19459533691406
2021-10-19,32.10521697998047
2021-10-20,32.348304748535156
2021-10-21,30.63770294189453
2021-10-22,30.28658103942871
2021-10-25,31.50200653076172
2021-10-26,30.421630859375
2021-10-27,30.322593688964844
2021-10-28,30.403623580932617
2021-10-29,29.539321899414062
2021-11-01,30.69172477722168
2021-11-02,29.566329956054688
2021-11-03,30.01648712158203
2021-11-04,29.116172790527344
2021-11-05,31.493000030517578
2021-11-08,30.682722091674805
2021-11-09,30.538665771484375
2021-11-10,29.66536521911621
2021-11-11,30.592689514160156
2021-11-12,30.403623580932617
2021-11-15,30.457639694213867
2021-11-16,29.12517547607422
2021-11-17,27.342554092407227
2021-11-18,26.24416732788086
2021-11-19,26.784358978271484
2021-11-22,25.839027404785156
2021-11-23,27.072458267211914
2021-11-24,27.342554092407227
2021-11-26,26.613298416137695
2021-11-29,26.865386962890625
2021-11-30,25.821022033691406
2021-12-01,26.235166549682617
2021-12-02,26.22616195678711
2021-12-03,26.109121322631836
2021-12-06,26.676319122314453
2021-12-07,27.009437561035156
2021-12-08,27.12647819519043
2021-12-09,26.937410354614258
2021-12-10,27.10847282409668
2021-12-13,28.053800582885742
2021-12-14,26.262174606323242
2021-12-15,27.198501586914062
2021-12-16,26.190149307250977
2021-12-17,26.370214462280273
2021-12-20,26.028093338012695
2021-12-21,26.550275802612305
2021-12-22,26.577285766601562
2021-12-23,26.865386962890625
2021-12-27,27.3515567779541
2021-12-28,25.74899673461914
2021-12-29,25.100770950317383
2021-12-30,25.730989456176758
2021-12-31,25.875038146972656
2022-01-03,26.100116729736328
2022-01-04,25.325849533081055
2022-01-05,24.074411392211914
2022-01-06,24.3895206451416
2022-01-07,24.974727630615234
2022-01-10,24.95672035217285
2022-01-11,27.12647819519043
2022-01-12,27.558629989624023
2022-01-13,26.388219833374023
2022-01-14,25.875038146972656
2022-01-18,24.57858657836914
2022-01-19,26.16314125061035
2022-01-20,27.387569427490234
2022-01-21,26.73033905029297
2022-01-24,26.928407669067383
2022-01-25,27.738691329956055
2022-01-26,28.41392707824707
2022-01-27,28.152835845947266
2022-01-28,28.134828567504883
2022-01-31,29.98948097229004
2022-02-01,30.41262435913086
2022-02-02,29.1431827545166
2022-02-03,28.440937042236328
2022-02-04,28.882091522216797
2022-02-07,28.78305435180664
2022-02-08,28.963117599487305
2022-02-09,30.835773468017578
2022-02-10,29.737388610839844
2022-02-11,30.250568389892578
2022-02-14,30.079509735107422
2022-02-15,31.817115783691406
2022-02-16,32.18624496459961
2022-02-17,31.13287925720215
2022-02-18,30.76374626159668
2022-02-22,30.466642379760742
2022-02-23,30.115524291992188
2022-02-24,29.530317306518555
2022-02-25,29.12517547607422
2022-02-28,29.116172790527344
2022-03-01,28.476947784423828
2022-03-02,28.593990325927734
2022-03-03,27.99978256225586
2022-03-04,26.298189163208008
2022-03-07,23.867338180541992
2022-03-08,25.217811584472656
2022-03-09,28.278879165649414
2022-03-10,27.900747299194336
2022-03-11,26.62230110168457
2022-03-14,25.505910873413086
2022-03-15,26.235166549682617
2022-03-16,28.31489372253418
2022-03-17,28.242868423461914
2022-03-18,29.179195404052734
2022-03-21,29.10717010498047
2022-03-22,29.83642578125
2022-03-23,28.197851181030273
2022-03-24,29.080158233642578
2022-03-25,28.91810417175293
2022-03-28,28.864084243774414
2022-03-29,30.160537719726562
2022-03-30,28.071807861328125
2022-03-31,27.099468231201172
2022-04-01,27.882740020751953
2022-04-04,28.575984954833984
2022-04-05,28.17984390258789
2022-04-06,27.459592819213867
2022-04-07,27.648658752441406
2022-04-08,26.883394241333008
2022-04-11,26.658315658569336
2022-04-12,25.992082595825195
2022-04-13,26.199153900146484
2022-04-14,25.388870239257812
2022-04-18,24.740644454956055
2022-04-19,25.343854904174805
2022-04-20,25.343854904174805
2022-04-21,23.993383407592773
2022-04-22,23.02104377746582
2022-04-25,23.3991756439209
2022-04-26,22.282785415649414
2022-04-27,21.56253433227539
2022-04-28,22.49886131286621
2022-04-29,22.156740188598633
2022-05-02,21.751598358154297
2022-05-03,21.238422393798828
2022-05-04,19.653867721557617
2022-05-05,19.29374122619629
2022-05-06,18.132333755493164
2022-05-09,17.042953491210938
2022-05-10,16.79086685180664
2022-05-11,16.28668975830078
2022-05-12,17.628158569335938
2022-05-13,18.222366333007812
2022-05-16,17.18700408935547
2022-05-17,18.006290435791016
2022-05-18,17.313047409057617
2022-05-19,18.77155876159668
2022-05-20,19.239723205566406
2022-05-23,19.536827087402344
2022-05-24,18.654516220092773
2022-05-25,19.1226806640625
2022-05-26,20.35611343383789
2022-05-27,21.103374481201172
2022-05-31,20.35611343383789
2022-06-01,19.60885238647461
2022-06-02,20.923309326171875
2022-06-03,20.45514488220215
2022-06-06,20.554180145263672
2022-06-07,21.33745574951172
2022-06-08,20.47315216064453
2022-06-09,19.93296241760254
2022-06-10,18.411434173583984
2022-06-13,17.096973419189453
2022-06-14,16.970930099487305
2022-06-15,17.583145141601562
2022-06-16,16.817874908447266
2022-06-17,16.907909393310547
2022-06-21,17.096973419189453
2022-06-22,17.20501136779785
2022-06-23,17.53812599182129
2022-06-24,17.772207260131836
2022-06-27,17.871244430541992
2022-06-28,16.80887222290039
2022-06-29,16.466754913330078
2022-06-30,16.169649124145508
2022-07-01,16.097623825073242
2022-07-05,16.799867630004883
2022-07-06,16.259681701660156
2022-07-07,16.637813568115234
2022-07-08,16.64681625366211
2022-07-11,15.602450370788574
2022-07-12,16.070615768432617
2022-07-13,16.115631103515625
2022-07-14,15.314350128173828
2022-07-15,15.782514572143555
2022-07-18,15.809523582458496
2022-07-19,16.421737670898438
2022-07-20,16.637813568115234
2022-07-21,17.23202133178711
2022-07-22,16.817874908447266
2022-07-25,16.99793815612793
2022-07-26,16.700834274291992
2022-07-27,18.0603084564209
2022-07-28,18.483457565307617
2022-07-29,18.99663734436035
2022-08-01,19.79791831970215
2022-08-02,19.743898391723633
2022-08-03,20.75225067138672
2022-08-04,21.094371795654297
2022-08-05,21.40047836303711
2022-08-08,22.201757431030273
2022-08-09,21.301443099975586
2022-08-10,18.483457565307617
2022-08-11,16.89890480041504
2022-08-12,17.72719383239746
2022-08-15,19.671875
2022-08-16,18.9426212310791
2022-08-17,19.113676071166992
2022-08-18,19.20370864868164
2022-08-19,18.348411560058594
2022-08-22,17.53812599182129
2022-08-23,19.464801788330078
2022-08-24,20.194055557250977
2022-08-25,19.914958953857422
2022-08-26,19.194705963134766
2022-08-29,18.708538055419922
2022-08-30,17.781211853027344
2022-08-31,17.322050094604492
2022-09-01,17.42108726501465
2022-09-02,17.448095321655273
2022-09-06,17.015945434570312
2022-09-07,17.45709991455078
2022-09-08,17.448095321655273
2022-09-09,18.20435905456543
2022-09-12,19.014644622802734
2022-09-13,17.871244430541992
2022-09-14,17.826229095458984
2022-09-15,17.601150512695312
2022-09-16,17.105976104736328
2022-09-19,17.664173126220703
2022-09-20,17.73619842529297
2022-09-21,17.79021453857422
2022-09-22,17.73619842529297
2022-09-23,17.2230167388916
2022-09-26,16.025598526000977
2022-09-27,16.529775619506836
2022-09-28,16.673826217651367
2022-09-29,16.511768341064453
2022-09-30,17.114980697631836
2022-10-03,18.66351890563965
2022-10-04,18.780563354492188
2022-10-05,18.91560935974121
2022-10-06,19.37476921081543
2022-10-07,19.00564193725586
2022-10-10,19.086669921875
2022-10-11,17.322050094604492
2022-10-12,17.21401596069336
2022-10-13,16.87189483642578
2022-10-14,15.827528953552246
2022-10-17,15.980582237243652
2022-10-18,15.701485633850098
2022-10-19,15.52142333984375
2022-10-20,15.179304122924805
2022-10-21,16.25067710876465
2022-10-24,16.070615768432617
2022-10-25,15.989585876464844
2022-10-26,15.305347442626953
2022-10-27,15.215315818786621
2022-10-28,15.746500015258789
2022-10-31,16.502765655517578
2022-11-01,17.52012062072754
2022-11-02,17.3310546875
2022-11-03,17.466100692749023
2022-11-04,17.096973419189453
2022-11-07,16.62881088256836
2022-11-08,16.52077293395996
2022-11-09,17.73619842529297
2022-11-10,17.24102210998535
2022-11-11,17.313047409057617
2022-11-14,17.20501136779785
2022-11-15,17.547128677368164
2022-11-16,16.45775032043457
2022-11-17,15.854540824890137
2022-11-18,15.647466659545898
2022-11-21,15.548433303833008
2022-11-22,14.909208297729492
2022-11-23,14.810174942016602
2022-11-25,14.85519027709961
2022-11-28,14.396029472351074
2022-11-29,14.846186637878418
2022-11-30,15.764507293701172
2022-12-01,15.764507293701172
2022-12-02,16.538780212402344
2022-12-05,15.701485633850098
2022-12-06,15.251328468322754
2022-12-07,14.927214622497559
2022-12-08,14.315000534057617
2022-12-09,14.315000534057617
2022-12-12,14.044907569885254
2022-12-13,13.621759414672852
2022-12-14,13.234622955322266
2022-12-15,12.775463104248047
2022-12-16,12.5954008102417
2022-12-19,12.775463104248047
2022-12-20,13.576743125915527
2022-12-21,13.855841636657715
2022-12-22,13.47770881652832
2022-12-23,13.972883224487305
2022-12-27,13.099576950073242
2022-12-28,13.414687156677246
2022-12-29,13.729796409606934
2022-12-30,13.810826301574707
2023-01-03,12.442346572875977
2023-01-04,12.81147575378418
2023-01-05,12.577394485473633
2023-01-06,13.297646522521973
2023-01-09,13.567740440368652
2023-01-10,14.008894920349121
2023-01-11,14.441045761108398
2023-01-12,15.179304122924805
2023-01-13,14.99023723602295
2023-01-17,14.567090034484863
2023-01-18,14.675126075744629
2023-01-19,14.999241828918457
2023-01-20,15.332356452941895
2023-01-23,15.87254524230957
2023-01-24,15.980582237243652
2023-01-25,15.809523582458496
2023-01-26,16.070615768432617
2023-01-27,16.304698944091797
2023-01-30,16.178653717041016
2023-01-31,16.043603897094727
2023-02-01,15.827528953552246
2023-02-02,16.025598526000977
2023-02-03,15.710490226745605
2023-02-06,15.341361045837402
2023-02-07,14.900205612182617
2023-02-08,14.882200241088867
2023-02-09,14.01789665222168
2023-02-10,14.098925590515137
2023-02-13,14.46805477142334
2023-02-14,14.387025833129883
2023-02-15,14.58509635925293
2023-02-16,14.305998802185059
2023-02-17,11.623061180114746
2023-02-21,11.983186721801758
2023-02-22,11.857142448425293
2023-02-23,11.920165061950684
2023-02-24,11.659072875976562
2023-02-27,11.127887725830078
2023-02-28,11.181906700134277
2023-03-01,10.749754905700684
2023-03-02,10.362621307373047
2023-03-03,10.344614028930664
2023-03-06,10.73175048828125
2023-03-07,10.749754905700684
2023-03-08,11.623061180114746
2023-03-09,11.118885040283203
2023-03-10,10.191560745239258
2023-03-13,9.84943962097168
2023-03-14,9.831435203552246
2023-03-15,9.867447853088379
2023-03-16,10.470658302307129
2023-03-17,10.73175048828125
2023-03-20,10.326607704162598
2023-03-21,10.605705261230469
2023-03-22,10.245579719543457
2023-03-23,9.588349342346191
2023-03-24,9.831435203552246
2023-03-27,10.101530075073242
2023-03-28,10.73175048828125
2023-03-29,10.704739570617676
2023-03-30,10.839787483215332
2023-03-31,10.68673324584961
2023-04-03,10.047510147094727
2023-04-04,9.822431564331055
2023-04-05,9.903459548950195
2023-04-06,9.750406265258789
2023-04-10,9.84943962097168
2023-04-11,11.073868751525879
2023-04-12,11.632063865661621
2023-04-13,12.505369186401367
2023-04-14,12.487363815307617
2023-04-17,12.361318588256836
2023-04-18,12.649419784545898
2023-04-19,12.055212020874023
2023-04-20,12.199261665344238
2023-04-21,12.109230995178223
2023-04-24,12.361318588256836
2023-04-25,12.163249969482422
2023-04-26,11.983186721801758
2023-04-27,12.640416145324707
2023-04-28,12.865494728088379
2023-05-01,12.739450454711914
2023-05-02,11.983186721801758
2023-05-03,12.082221031188965
2023-05-04,12.487363815307617
2023-05-05,13.423689842224121
2023-05-08,13.387677192687988
2023-05-09,13.621759414672852
2023-05-10,14.116931915283203
2023-05-11,13.981884956359863
2023-05-12,13.846837997436523
2023-05-15,14.179953575134277
2023-05-16,14.369020462036133
2023-05-17,15.062262535095215
2023-05-18,14.792168617248535
2023-05-19,15.548433303833008
2023-05-22,15.92656421661377
2023-05-23,15.764507293701172
2023-05-24,15.94456958770752
2023-05-25,16.57478904724121
2023-05-26,17.024948120117188
2023-05-30,16.2326717376709
2023-05-31,15.890552520751953
2023-06-01,16.241676330566406
2023-06-02,17.12398338317871
2023-06-05,16.99793815612793
2023-06-06,17.41208267211914
2023-06-07,17.979280471801758
2023-06-08,18.474456787109375
2023-06-09,18.501461029052734
2023-06-12,19.077667236328125
2023-06-13,18.384422302246094
2023-06-14,19.03264808654785
2023-06-15,19.680877685546875
2023-06-16,19.923959732055664
2023-06-20,21.26542854309082
2023-06-21,22.075712203979492
2023-06-22,21.28343391418457
2023-06-23,21.112377166748047
2023-06-26,20.73424530029297
2023-06-27,20.212060928344727
2023-06-28,20.365116119384766
2023-06-29,20.73424530029297
2023-06-30,21.12137794494629
2023-07-03,21.364463806152344
2023-07-05,21.220415115356445
2023-07-06,20.47315216064453
2023-07-07,21.292438507080078
2023-07-10,20.48215675354004
2023-07-11,20.842281341552734
2023-07-12,21.05835723876953
2023-07-13,20.950321197509766
2023-07-14,20.581192016601562
2023-07-17,21.112377166748047
2023-07-18,21.454496383666992
2023-07-19,21.445491790771484
2023-07-20,22.678924560546875
2023-07-21,23.669269561767578
2023-07-24,24.290485382080078
2023-07-25,24.05640411376953
2023-07-26,24.56058120727539
2023-07-27,23.7683048248291
2023-07-28,23.7683048248291
2023-07-31,24.317495346069336
2023-08-01,24.155439376831055
2023-08-02,23.795312881469727
2023-08-03,23.85833740234375
2023-08-04,23.7277889251709
2023-08-07,23.56123161315918
2023-08-08,23.633258819580078
2023-08-09,23.35416030883789
2023-08-10,23.11107635498047
2023-08-11,22.79596519470215
2023-08-14,22.86798858642578
2023-08-15,22.26477813720703
2023-08-16,22.300790786743164
2023-08-17,21.274431228637695
2023-08-18,22.399826049804688
2023-08-21,22.87699317932129
2023-08-22,23.606246948242188
2023-08-23,24.722637176513672
2023-08-24,23.633258819580078
2023-08-25,23.156089782714844
