Date,CTS
2010-11-05,9.368334770202637
2010-11-08,9.314497947692871
2010-11-09,9.054261207580566
2010-11-10,9.161946296691895
2010-11-11,8.955554962158203
2010-11-12,8.749164581298828
2010-11-15,8.740192413330078
2010-11-16,8.488931655883789
2010-11-17,8.524827003479004
2010-11-18,8.937604904174805
2010-11-19,8.820954322814941
2010-11-22,8.794032096862793
2010-11-23,8.767109870910645
2010-11-24,9.269624710083008
2010-11-26,9.296546936035156
2010-11-29,9.260653495788574
2010-11-30,9.233731269836426
2010-12-01,9.368334770202637
2010-12-02,9.655488967895508
2010-12-03,10.113134384155273
2010-12-06,10.104164123535156
2010-12-07,10.193896293640137
2010-12-08,9.897774696350098
2010-12-09,9.987506866455078
2010-12-10,10.211846351623535
2010-12-13,9.817008018493652
2010-12-14,9.700356483459473
2010-12-15,9.790092468261719
2010-12-16,9.852906227111816
2010-12-17,9.924692153930664
2010-12-20,9.843932151794434
2010-12-21,9.915719032287598
2010-12-22,9.996481895446777
2010-12-23,9.879826545715332
2010-12-27,10.059298515319824
2010-12-28,9.978529930114746
2010-12-29,9.996527671813965
2010-12-30,10.041519165039062
2010-12-31,9.95154094696045
2011-01-03,10.338448524475098
2011-01-04,10.032517433166504
2011-01-05,10.221474647521973
2011-01-06,10.248467445373535
2011-01-07,10.284460067749023
2011-01-10,10.590380668640137
2011-01-11,10.527398109436035
2011-01-12,10.608377456665039
2011-01-13,10.41942310333252
2011-01-14,10.707350730895996
2011-01-18,10.698355674743652
2011-01-19,10.266463279724121
2011-01-20,9.95154094696045
2011-01-21,9.699601173400879
2011-01-24,9.95154094696045
2011-01-25,10.095504760742188
2011-01-26,10.698355674743652
2011-01-27,10.248467445373535
2011-01-28,10.068511962890625
2011-01-31,10.203478813171387
2011-02-01,11.04026985168457
2011-02-02,10.770342826843262
2011-02-03,10.653364181518555
2011-02-04,10.608377456665039
2011-02-07,10.734349250793457
2011-02-08,10.788331031799316
2011-02-09,10.7433443069458
2011-02-10,10.734349250793457
2011-02-11,10.824322700500488
2011-02-14,10.716352462768555
2011-02-15,10.608377456665039
2011-02-16,10.716352462768555
2011-02-17,10.734349250793457
2011-02-18,10.824322700500488
2011-02-22,10.770342826843262
2011-02-23,10.374433517456055
2011-02-24,10.338448524475098
2011-02-25,10.725347518920898
2011-02-28,10.67136001586914
2011-03-01,10.266463279724121
2011-03-02,10.113499641418457
2011-03-03,10.446418762207031
2011-03-04,10.482407569885254
2011-03-07,10.257468223571777
2011-03-08,10.617374420166016
2011-03-09,10.356439590454102
2011-03-10,9.807575225830078
2011-03-11,9.537640571594238
2011-03-14,9.465659141540527
2011-03-15,9.276707649230957
2011-03-16,9.20472526550293
2011-03-17,9.168732643127441
2011-03-18,9.20472526550293
2011-03-21,9.492657661437988
2011-03-22,9.627618789672852
2011-03-23,9.68175983428955
2011-03-24,9.73590087890625
2011-03-25,9.68175983428955
2011-03-28,9.383996963500977
2011-03-29,9.483248710632324
2011-03-30,9.555436134338379
2011-03-31,9.744915962219238
2011-04-01,9.663712501525879
2011-04-04,9.781013488769531
2011-04-05,9.880267143249512
2011-04-06,9.69980525970459
2011-04-07,9.411066055297852
2011-04-08,9.140374183654785
2011-04-11,8.986982345581055
2011-04-12,8.707267761230469
2011-04-13,9.10428237915039
2011-04-14,9.1854887008667
2011-04-15,9.402045249938965
2011-04-18,9.275716781616211
2011-04-19,9.275716781616211
2011-04-20,9.456183433532715
2011-04-21,9.762965202331543
2011-04-25,9.645666122436523
2011-04-26,9.762965202331543
2011-04-27,9.68175983428955
2011-04-28,9.73590087890625
2011-04-29,9.91635799407959
2011-05-02,9.546412467956543
2011-05-03,9.203536987304688
2011-05-04,9.095260620117188
2011-05-05,9.032095909118652
2011-05-06,9.10428237915039
2011-05-09,9.149395942687988
2011-05-10,9.546412467956543
2011-05-11,9.618597984313965
2011-05-12,9.708831787109375
2011-05-13,9.79906177520752
2011-05-16,9.374972343444824
2011-05-17,9.16744327545166
2011-05-18,9.239629745483398
2011-05-19,9.113302230834961
2011-05-20,9.113302230834961
2011-05-23,8.869681358337402
2011-05-24,8.869681358337402
2011-05-25,8.914799690246582
2011-05-26,9.005027770996094
2011-05-27,8.996006965637207
2011-05-31,9.239629745483398
2011-06-01,8.707267761230469
2011-06-02,8.725313186645508
2011-06-03,8.671173095703125
2011-06-06,8.544849395751953
2011-06-07,8.490711212158203
2011-06-08,8.400481224060059
2011-06-09,8.41852855682373
2011-06-10,8.201976776123047
2011-06-13,8.11174488067627
2011-06-14,8.12978744506836
2011-06-15,7.97639799118042
2011-06-16,8.003469467163086
2011-06-17,8.012490272521973
2011-06-20,8.030534744262695
2011-06-21,8.256111145019531
2011-06-22,8.219902992248535
2011-06-23,8.355691909790039
2011-06-24,8.138422966003418
2011-06-27,8.373802185058594
2011-06-28,8.50053882598877
2011-06-29,8.464326858520508
2011-06-30,8.754013061523438
2011-07-01,8.790225982666016
2011-07-05,8.772119522094727
2011-07-06,8.66348648071289
2011-07-07,9.070860862731934
2011-07-08,9.052754402160645
2011-07-11,8.90791130065918
2011-07-12,8.790225982666016
2011-07-13,8.916961669921875
2011-07-14,8.790225982666016
2011-07-15,8.69969367980957
2011-07-18,8.437169075012207
2011-07-19,8.926016807556152
2011-07-20,8.844542503356934
2011-07-21,8.871698379516602
2011-07-22,8.953174591064453
2011-07-25,8.781169891357422
2011-07-26,9.13422966003418
2011-07-27,9.043702125549316
2011-07-28,8.971281051635742
2011-07-29,8.898859977722168
2011-08-01,8.889806747436523
2011-08-02,8.826438903808594
2011-08-03,8.962227821350098
2011-08-04,8.672539710998535
2011-08-05,8.735905647277832
2011-08-08,7.64957857131958
2011-08-09,8.265168190002441
2011-08-10,7.7763142585754395
2011-08-11,8.364747047424316
2011-08-12,8.283267974853516
2011-08-15,8.735905647277832
2011-08-16,8.518640518188477
2011-08-17,8.50053882598877
2011-08-18,7.830633163452148
2011-08-19,7.631473541259766
2011-08-22,7.74915885925293
2011-08-23,8.455272674560547
2011-08-24,8.455272674560547
2011-08-25,8.093162536621094
2011-08-26,8.400958061218262
2011-08-29,9.007492065429688
2011-08-30,8.844542503356934
2011-08-31,8.69064998626709
2011-09-01,8.3919038772583
2011-09-02,7.984528541564941
2011-09-06,7.912108898162842
2011-09-07,8.364747047424316
2011-09-08,8.301375389099121
2011-09-09,8.020739555358887
2011-09-12,8.147478103637695
2011-09-13,8.364747047424316
2011-09-14,8.60916805267334
2011-09-15,8.72685432434082
2011-09-16,8.627278327941895
2011-09-19,8.419058799743652
2011-09-20,8.029790878295898
2011-09-21,7.613367080688477
2011-09-22,7.359889507293701
2011-09-23,7.441366672515869
2011-09-26,7.586211204528809
2011-09-27,7.87589693069458
2011-09-28,7.403526306152344
2011-09-29,7.630626678466797
2011-09-30,7.385355472564697
2011-10-03,6.722218990325928
2011-10-04,7.821391582489014
2011-10-05,7.8758978843688965
2011-10-06,8.148416519165039
2011-10-07,7.748722076416016
2011-10-10,8.28468132019043
2011-10-11,8.502700805664062
2011-10-12,8.82064151763916
2011-10-13,8.82064151763916
2011-10-14,9.165836334228516
2011-10-17,8.59354019165039
2011-10-18,9.25667667388916
2011-10-19,8.811555862426758
2011-10-20,8.729796409606934
2011-10-21,8.938736915588379
2011-10-24,9.25667667388916
2011-10-25,8.757054328918457
2011-10-26,8.566288948059082
2011-10-27,8.902398109436035
2011-10-28,9.002321243286133
2011-10-31,8.430025100708008
2011-11-01,7.993991851806641
2011-11-02,8.44819164276123
2011-11-03,8.76613712310791
2011-11-04,8.366438865661621
2011-11-07,8.54811954498291
2011-11-08,8.584453582763672
2011-11-09,7.848645210266113
2011-11-10,8.021244049072266
2011-11-11,8.230177879333496
2011-11-14,8.012155532836914
2011-11-15,8.230177879333496
2011-11-16,7.866814136505127
2011-11-17,7.739638328552246
2011-11-18,7.676048278808594
2011-11-21,7.367187976837158
2011-11-22,7.267263412475586
2011-11-23,7.049245834350586
2011-11-25,6.976572513580322
2011-11-28,7.403526306152344
2011-11-29,7.249095916748047
2011-11-30,7.730554103851318
2011-12-01,7.848645210266113
2011-12-02,8.048492431640625
2011-12-05,8.030324935913086
2011-12-06,8.121166229248047
2011-12-07,8.230177879333496
2011-12-08,7.748722076416016
2011-12-09,8.148416519165039
2011-12-12,8.012155532836914
2011-12-13,7.794143199920654
2011-12-14,7.848645210266113
2011-12-15,8.084830284118652
2011-12-16,8.230177879333496
2011-12-19,7.839561462402344
2011-12-20,8.339181900024414
2011-12-21,8.602622985839844
2011-12-22,8.638959884643555
2011-12-23,8.684382438659668
2011-12-27,8.829728126525879
2011-12-28,8.44225788116455
2011-12-29,8.569892883300781
2011-12-30,8.387555122375488
2012-01-03,8.697534561157227
2012-01-04,8.62459659576416
2012-01-05,8.733996391296387
2012-01-06,8.633711814880371
2012-01-09,8.651944160461426
2012-01-10,8.651944160461426
2012-01-11,8.642827987670898
2012-01-12,8.661064147949219
2012-01-13,8.651944160461426
2012-01-17,8.642827987670898
2012-01-18,8.661064147949219
2012-01-19,8.797816276550293
2012-01-20,8.971041679382324
2012-01-23,8.989272117614746
2012-01-24,9.09867000579834
2012-01-25,9.080436706542969
2012-01-26,8.9345703125
2012-01-27,9.016623497009277
2012-01-30,9.09867000579834
2012-01-31,9.17160701751709
2012-02-01,9.618340492248535
2012-02-02,9.627452850341797
2012-02-03,10.010364532470703
2012-02-06,9.910079956054688
2012-02-07,9.846261024475098
2012-02-08,9.900962829589844
2012-02-09,9.727742195129395
2012-02-10,9.43599796295166
2012-02-13,9.527169227600098
2012-02-14,9.335715293884277
2012-02-15,9.162490844726562
2012-02-16,9.682153701782227
2012-02-17,9.82802677154541
2012-02-21,9.736858367919922
2012-02-22,9.618340492248535
2012-02-23,9.791560173034668
2012-02-24,9.581869125366211
2012-02-27,9.59099006652832
2012-02-28,9.481586456298828
2012-02-29,9.071325302124023
2012-03-01,9.126026153564453
2012-03-02,8.779580116271973
2012-03-05,8.724883079528809
2012-03-06,8.460490226745605
2012-03-07,8.579010963439941
2012-03-08,8.661064147949219
2012-03-09,8.724883079528809
2012-03-12,8.834284782409668
2012-03-13,9.408646583557129
2012-03-14,9.281012535095215
2012-03-15,9.189844131469727
2012-03-16,8.82516860961914
2012-03-19,9.37218189239502
2012-03-20,9.071325302124023
2012-03-21,9.144257545471191
2012-03-22,8.898098945617676
2012-03-23,9.226313591003418
2012-03-26,9.645689010620117
2012-03-27,9.426883697509766
2012-03-28,9.468048095703125
2012-03-29,9.651007652282715
2012-03-30,9.62356185913086
2012-04-02,9.815667152404785
2012-04-03,9.440604209899902
2012-04-04,9.468048095703125
2012-04-05,9.49549388885498
2012-04-09,9.3582763671875
2012-04-10,9.2759428024292
2012-04-11,9.504642486572266
2012-04-12,9.669300079345703
2012-04-13,9.541230201721191
2012-04-16,9.705888748168945
2012-04-17,9.879704475402832
2012-04-18,9.797371864318848
2012-04-19,9.815667152404785
2012-04-20,9.87055492401123
2012-04-23,9.61441421508789
2012-04-24,9.925440788269043
2012-04-25,10.062661170959473
2012-04-26,10.035216331481934
2012-04-27,10.090103149414062
2012-04-30,9.815667152404785
2012-05-01,9.550378799438477
2012-05-02,9.559527397155762
2012-05-03,9.422307968139648
2012-05-04,9.31253719329834
2012-05-07,9.21191120147705
2012-05-08,9.294236183166504
2012-05-09,9.4314603805542
2012-05-10,9.422307968139648
2012-05-11,9.221055030822754
2012-05-14,8.964914321899414
2012-05-15,9.083833694458008
2012-05-16,9.111278533935547
2012-05-17,8.983210563659668
2012-05-18,8.7545166015625
2012-05-21,8.818547248840332
2012-05-22,8.562406539916992
2012-05-23,8.580704689025879
2012-05-24,8.644737243652344
2012-05-25,8.571553230285645
2012-05-29,8.763662338256836
2012-05-30,8.562406539916992
2012-05-31,8.580704689025879
2012-06-01,8.397744178771973
2012-06-04,8.498373985290527
2012-06-05,8.52581787109375
2012-06-06,8.717925071716309
2012-06-07,8.635591506958008
2012-06-08,8.653887748718262
2012-06-11,8.352006912231445
2012-06-12,8.44348430633545
2012-06-13,8.34285831451416
2012-06-14,8.50751781463623
2012-06-15,8.452632904052734
2012-06-18,8.434338569641113
2012-06-19,8.66303539276123
2012-06-20,8.635591506958008
2012-06-21,8.324563980102539
2012-06-22,8.480077743530273
2012-06-25,8.352006912231445
2012-06-26,8.379451751708984
2012-06-27,8.512603759765625
2012-06-28,8.45750904083252
2012-06-29,8.650343894958496
2012-07-02,8.7238130569458
2012-07-03,9.118675231933594
2012-07-05,9.08194637298584
2012-07-06,8.71462631225586
2012-07-09,8.659530639648438
2012-07-10,8.687080383300781
2012-07-11,8.586066246032715
2012-07-12,8.512603759765625
2012-07-13,8.650343894958496
2012-07-16,8.512603759765625
2012-07-17,8.512603759765625
2012-07-18,8.824820518493652
2012-07-19,8.806458473205566
2012-07-20,8.558520317077637
2012-07-23,8.136099815368652
2012-07-24,7.869797229766846
2012-07-25,8.025908470153809
2012-07-26,8.200384140014648
2012-07-27,8.384042739868164
2012-07-30,8.283031463623047
2012-07-31,8.172832489013672
2012-08-01,7.750417709350586
2012-08-02,7.759601593017578
2012-08-03,8.494239807128906
2012-08-06,8.36567497253418
2012-08-07,8.889105796813965
2012-08-08,9.182960510253906
2012-08-09,9.026850700378418
2012-08-10,9.08194637298584
2012-08-13,8.834003448486328
2012-08-14,8.60443115234375
2012-08-15,8.751363754272461
2012-08-16,8.74217414855957
2012-08-17,8.806458473205566
2012-08-20,8.907468795776367
2012-08-21,8.962567329406738
2012-08-22,8.980934143066406
2012-08-23,8.769722938537598
2012-08-24,9.026850700378418
2012-08-27,8.87073802947998
2012-08-28,8.953386306762695
2012-08-29,9.173776626586914
2012-08-30,8.990114212036133
2012-08-31,9.04521656036377
2012-09-04,8.898289680480957
2012-09-05,8.843192100524902
2012-09-06,9.384984970092773
2012-09-07,9.44926643371582
2012-09-10,9.155413627624512
2012-09-11,9.265605926513672
2012-09-12,9.155413627624512
2012-09-13,9.34825611114502
2012-09-14,9.733936309814453
2012-09-17,9.531914710998535
2012-09-18,9.614561080932617
2012-09-19,9.44926643371582
2012-09-20,9.228872299194336
2012-09-21,9.522727012634277
2012-09-24,9.587010383605957
2012-09-25,9.219694137573242
2012-09-26,9.26115894317627
2012-09-27,9.556041717529297
2012-09-28,9.279589653015137
2012-10-01,9.298018455505371
2012-10-02,9.205869674682617
2012-10-03,8.966276168823242
2012-10-04,8.643749237060547
2012-10-05,8.643749237060547
2012-10-08,7.97105073928833
2012-10-09,7.823609828948975
2012-10-10,7.842039108276367
2012-10-11,7.814390659332275
2012-10-12,7.722240924835205
2012-10-15,7.823609828948975
2012-10-16,7.8788981437683105
2012-10-17,7.980262756347656
2012-10-18,7.67616605758667
2012-10-19,7.602445602416992
2012-10-22,7.63930606842041
2012-10-23,7.408926963806152
2012-10-24,7.408926963806152
2012-10-25,7.427359104156494
2012-10-26,7.482647895812988
2012-10-31,7.630089282989502
2012-11-01,7.722240924835205
2012-11-02,7.832820892333984
2012-11-05,7.869683265686035
2012-11-06,8.265929222106934
2012-11-07,7.556367874145508
2012-11-08,7.528726100921631
2012-11-09,7.67616605758667
2012-11-12,7.56558084487915
2012-11-13,7.49186372756958
2012-11-14,7.556367874145508
2012-11-15,7.50108003616333
2012-11-16,7.510294437408447
2012-11-19,7.620875835418701
2012-11-20,7.574800968170166
2012-11-21,7.777529716491699
2012-11-23,7.823609828948975
2012-11-26,7.786746978759766
2012-11-27,7.759100914001465
2012-11-28,7.869683265686035
2012-11-29,8.127702713012695
2012-11-30,8.164560317993164
2012-12-03,8.210638046264648
2012-12-04,8.210638046264648
2012-12-05,8.339653968811035
2012-12-06,8.422590255737305
2012-12-07,8.477879524230957
2012-12-10,8.699040412902832
2012-12-11,8.781975746154785
2012-12-12,8.606886863708496
2012-12-13,8.726686477661133
2012-12-14,8.662178039550781
2012-12-17,8.984709739685059
2012-12-18,9.26115894317627
2012-12-19,9.371736526489258
2012-12-20,9.565258026123047
2012-12-21,9.556041717529297
2012-12-24,9.528397560119629
2012-12-26,9.274124145507812
2012-12-27,9.431305885314941
2012-12-28,9.394322395324707
2012-12-31,9.828903198242188
2013-01-02,10.402181625366211
2013-01-03,10.152527809143066
2013-01-04,10.152527809143066
2013-01-07,9.995341300964355
2013-01-08,9.838150978088379
2013-01-09,9.912126541137695
2013-01-10,9.976845741271973
2013-01-11,9.884384155273438
2013-01-14,9.791918754577637
2013-01-15,9.708699226379395
2013-01-16,9.597746849060059
2013-01-17,9.764181137084961
2013-01-18,9.708699226379395
2013-01-22,9.865889549255371
2013-01-23,9.847396850585938
2013-01-24,9.930618286132812
2013-01-25,9.865889549255371
2013-01-28,9.745688438415527
2013-01-29,9.431305885314941
2013-01-30,9.292613983154297
2013-01-31,9.20014762878418
2013-02-01,9.46829605102539
2013-02-04,9.098442077636719
2013-02-05,9.329598426818848
2013-02-06,9.227882385253906
2013-02-07,9.126177787780762
2013-02-08,9.20014762878418
2013-02-11,9.209392547607422
2013-02-12,9.301860809326172
2013-02-13,9.24638557434082
2013-02-14,9.209392547607422
2013-02-15,9.15391731262207
2013-02-19,9.17241096496582
2013-02-20,9.005971908569336
2013-02-21,9.052205085754395
2013-02-22,9.375829696655273
2013-02-25,9.033716201782227
2013-02-26,9.135427474975586
2013-02-27,9.209392547607422
2013-02-28,9.06145191192627
2013-03-01,9.144669532775879
2013-03-04,9.089192390441895
2013-03-05,9.15391731262207
2013-03-06,9.329598426818848
2013-03-07,9.24638557434082
2013-03-08,9.385080337524414
2013-03-11,9.237136840820312
2013-03-12,9.440555572509766
2013-03-13,9.533021926879883
2013-03-14,9.828903198242188
2013-03-15,10.004586219787598
2013-03-18,9.819655418395996
2013-03-19,9.708699226379395
2013-03-20,9.764181137084961
2013-03-21,9.847396850585938
2013-03-22,9.819655418395996
2013-03-25,9.939857482910156
2013-03-26,9.879560470581055
2013-03-27,9.712586402893066
2013-03-28,9.684749603271484
2013-04-01,9.183818817138672
2013-04-02,9.137435913085938
2013-04-03,8.989011764526367
2013-04-04,9.016839981079102
2013-04-05,9.155990600585938
2013-04-08,9.350797653198242
2013-04-09,9.183818817138672
2013-04-10,9.480672836303711
2013-04-11,9.508498191833496
2013-04-12,9.56416130065918
2013-04-15,9.165266036987305
2013-04-16,9.517775535583496
2013-04-17,9.211648941040039
2013-04-18,9.25803279876709
2013-04-19,9.573429107666016
2013-04-22,9.54560661315918
2013-04-23,9.96304988861084
2013-04-24,10.250624656677246
2013-04-25,10.074371337890625
2013-04-26,9.7033052444458
2013-04-29,9.768240928649902
2013-04-30,9.879560470581055
2013-05-01,9.554880142211914
2013-05-02,9.601263046264648
2013-05-03,10.000157356262207
2013-05-06,9.898114204406738
2013-05-07,9.851733207702637
2013-05-08,9.879560470581055
2013-05-09,9.833178520202637
2013-05-10,10.12075424194336
2013-05-13,9.99088191986084
2013-05-14,10.194967269897461
2013-05-15,10.297013282775879
2013-05-16,10.222801208496094
2013-05-17,10.38977336883545
2013-05-20,10.630970001220703
2013-05-21,10.899984359741211
2013-05-22,10.677348136901855
2013-05-23,10.593860626220703
2013-05-24,10.899984359741211
2013-05-28,11.243220329284668
2013-05-29,11.039131164550781
2013-05-30,11.224671363830566
2013-05-31,11.150455474853516
2013-06-03,11.660662651062012
2013-06-04,11.484413146972656
2013-06-05,11.261774063110352
2013-06-06,11.363819122314453
2013-06-07,11.345263481140137
2013-06-10,11.586454391479492
2013-06-11,11.280325889587402
2013-06-12,11.243220329284668
2013-06-13,11.753436088562012
2013-06-14,11.46585750579834
2013-06-17,11.317431449890137
2013-06-18,11.298881530761719
2013-06-19,11.233942985534668
2013-06-20,11.094799995422363
2013-06-21,12.022455215454102
2013-06-24,12.365691184997559
2013-06-25,12.634708404541016
2013-06-26,12.723063468933105
2013-06-27,12.974175453186035
2013-06-28,12.685859680175781
2013-07-01,12.881171226501465
2013-07-02,12.825366973876953
2013-07-03,12.825366973876953
2013-07-05,12.797467231750488
2013-07-08,12.881171226501465
2013-07-09,13.16948413848877
2013-07-10,13.3182954788208
2013-07-11,13.495003700256348
2013-07-12,13.42989444732666
2013-07-15,13.4671049118042
2013-07-16,13.513602256774902
2013-07-17,13.504305839538574
2013-07-18,13.55080509185791
2013-07-19,13.588006973266602
2013-07-22,13.746118545532227
2013-07-23,13.35549545288086
2013-07-24,13.42989444732666
2013-07-25,13.513602256774902
2013-07-26,13.44849967956543
2013-07-29,13.401995658874512
2013-07-30,13.253186225891113
2013-07-31,13.067181587219238
2013-08-01,13.392698287963867
2013-08-02,13.346197128295898
2013-08-05,13.62520694732666
2013-08-06,13.541505813598633
2013-08-07,13.401995658874512
2013-08-08,13.439200401306152
2013-08-09,13.243887901306152
2013-08-12,13.3182954788208
2013-08-13,13.299694061279297
2013-08-14,13.364797592163086
2013-08-15,13.020678520202637
2013-08-16,13.085782051086426
2013-08-19,13.1229829788208
2013-08-20,13.076481819152832
2013-08-21,12.946277618408203
2013-08-22,13.132285118103027
2013-08-23,13.067181587219238
2013-08-26,13.234591484069824
2013-08-27,12.899772644042969
2013-08-28,12.797467231750488
2013-08-29,13.002079963684082
2013-08-30,12.946277618408203
2013-09-03,13.29039478302002
2013-09-04,13.374093055725098
2013-09-05,13.699618339538574
2013-09-06,13.262490272521973
2013-09-09,13.755415916442871
2013-09-10,13.99722671508789
2013-09-11,13.885627746582031
2013-09-12,14.034432411193848
2013-09-13,13.867024421691895
2013-09-16,13.662412643432617
