Date,FR
2010-04-21,6.136463642120361
2010-04-22,6.339563369750977
2010-04-23,6.5281548500061035
2010-04-26,6.535406589508057
2010-04-27,6.121955871582031
2010-04-28,5.701253890991211
2010-04-29,6.078437805175781
2010-04-30,5.788296222686768
2010-05-03,5.853577136993408
2010-05-04,5.875338077545166
2010-05-05,5.8028035163879395
2010-05-06,5.534422397613525
2010-05-07,5.200761795043945
2010-05-10,5.592451572418213
2010-05-11,5.65773344039917
2010-05-12,5.8898444175720215
2010-05-13,5.614212512969971
2010-05-14,5.367592811584473
2010-05-17,5.38209867477417
2010-05-18,5.070197582244873
2010-05-19,5.012171268463135
2010-05-20,4.678510665893555
2010-05-21,4.729283332824707
2010-05-24,4.642243385314941
2010-05-25,4.678510665893555
2010-05-26,4.6132283210754395
2010-05-27,4.932382583618164
2010-05-28,4.852593421936035
2010-06-01,4.6059746742248535
2010-06-02,4.642243385314941
2010-06-03,4.6132283210754395
2010-06-04,4.170765399932861
2010-06-07,3.967665910720825
2010-06-08,3.880625009536743
2010-06-09,3.9168925285339355
2010-06-10,4.127244472503662
2010-06-11,4.192526340484619
2010-06-14,4.3666090965271
2010-06-15,4.569706439971924
2010-06-16,4.518933296203613
2010-06-17,4.489918231964111
2010-06-18,4.431891918182373
2010-06-21,4.547945976257324
2010-06-22,4.3521013259887695
2010-06-23,4.294073581695557
2010-06-24,4.069214820861816
2010-06-25,4.105483055114746
2010-06-28,3.938652276992798
2010-06-29,3.750061273574829
2010-06-30,3.4961893558502197
2010-07-01,3.3293581008911133
2010-07-02,3.1842868328094482
2010-07-06,3.053725481033325
2010-07-07,3.249568223953247
2010-07-08,3.1842868328094482
2010-07-09,3.235062599182129
2010-07-12,3.235062599182129
2010-07-13,3.380133628845215
2010-07-14,3.4236528873443604
2010-07-15,3.2423150539398193
2010-07-16,2.9086549282073975
2010-07-19,2.7925992012023926
2010-07-20,2.799852132797241
2010-07-21,2.7273170948028564
2010-07-22,2.923161745071411
2010-07-23,3.002950429916382
2010-07-26,3.249568223953247
2010-07-27,3.097245454788208
2010-07-28,3.0682318210601807
2010-07-29,3.0319645404815674
2010-07-30,3.0609779357910156
2010-08-02,3.1697816848754883
2010-08-03,3.5106942653656006
2010-08-04,3.692032814025879
2010-08-05,3.800835371017456
2010-08-06,3.7573142051696777
2010-08-09,3.844357490539551
2010-08-10,3.800835371017456
2010-08-11,3.50344181060791
2010-08-12,3.401892900466919
2010-08-13,3.3728790283203125
2010-08-16,3.4163997173309326
2010-08-17,3.4309074878692627
2010-08-18,3.409147024154663
2010-08-19,3.1915409564971924
2010-08-20,3.2713301181793213
2010-08-23,3.1697816848754883
2010-08-24,3.104499578475952
2010-08-25,3.220555305480957
2010-08-26,3.097245454788208
2010-08-27,3.2640774250030518
2010-08-30,3.0899925231933594
2010-08-31,3.082738161087036
2010-09-01,3.3221049308776855
2010-09-02,3.336611747741699
2010-09-03,3.409147024154663
2010-09-07,3.2423150539398193
2010-09-08,3.249568223953247
2010-09-09,3.3075971603393555
2010-09-10,3.568723678588867
2010-09-13,3.800835371017456
2010-09-14,3.6992862224578857
2010-09-15,3.6992862224578857
2010-09-16,3.6702733039855957
2010-09-17,3.612245798110962
2010-09-20,3.8153414726257324
2010-09-21,3.895132541656494
2010-09-22,3.6267523765563965
2010-09-23,3.4671740531921387
2010-09-24,3.7210476398468018
2010-09-27,3.5977377891540527
2010-09-28,3.750061273574829
2010-09-29,3.6412582397460938
2010-09-30,3.6775259971618652
2010-10-01,3.7065393924713135
2010-10-04,3.6194965839385986
2010-10-05,3.771820545196533
2010-10-06,3.829850673675537
2010-10-07,3.895132541656494
2010-10-08,4.105483055114746
2010-10-11,4.134495258331299
2010-10-12,4.178016662597656
2010-10-13,4.402876853942871
2010-10-14,4.359354496002197
2010-10-15,4.475412368774414
2010-10-18,4.526185989379883
2010-10-19,4.410130500793457
2010-10-20,4.5406928062438965
2010-10-21,4.649496078491211
2010-10-22,4.859847068786621
2010-10-25,5.048437595367432
2010-10-26,4.801819324493408
2010-10-27,5.215269565582275
2010-10-28,5.251535415649414
2010-10-29,5.316817283630371
2010-11-01,5.331325054168701
2010-11-02,5.440126895904541
2010-11-03,5.548930644989014
2010-11-04,5.715761184692383
2010-11-05,5.65773344039917
2010-11-08,5.759281635284424
2010-11-09,5.51991605758667
2010-11-10,5.599704265594482
2010-11-11,5.48364782333374
2010-11-12,5.27329683303833
2010-11-15,5.215269565582275
2010-11-16,5.019423484802246
2010-11-17,5.099213600158691
2010-11-18,5.266043186187744
2010-11-19,5.374846935272217
2010-11-22,5.353087425231934
2010-11-23,5.3385796546936035
2010-11-24,5.48364782333374
2010-11-26,5.469141006469727
2010-11-29,5.570689678192139
2010-11-30,5.51991605758667
2010-12-01,5.548930644989014
2010-12-02,5.773787975311279
2010-12-03,5.810056686401367
2010-12-06,5.991393089294434
2010-12-07,6.01315450668335
2010-12-08,5.918858051300049
2010-12-09,6.071183681488037
2010-12-10,6.238013744354248
2010-12-13,6.01315450668335
2010-12-14,5.839069843292236
2010-12-15,5.621464252471924
2010-12-16,5.781042575836182
2010-12-17,5.824563980102539
2010-12-20,5.904351711273193
2010-12-21,6.1437177658081055
2010-12-22,6.1437177658081055
2010-12-23,6.01315450668335
2010-12-27,6.136463642120361
2010-12-28,6.259772300720215
2010-12-29,6.3685736656188965
2010-12-30,6.346816062927246
2010-12-31,6.354068279266357
2011-01-03,6.883574962615967
2011-01-04,6.854561805725098
2011-01-05,6.876321315765381
2011-01-06,6.854561805725098
2011-01-07,6.919844150543213
2011-01-10,7.093925476074219
2011-01-11,7.137447357177734
2011-01-12,7.238993167877197
2011-01-13,7.347801208496094
2011-01-14,7.376811981201172
2011-01-18,7.391318321228027
2011-01-19,7.180966377258301
2011-01-20,7.159208297729492
2011-01-21,7.224491596221924
2011-01-24,7.362304210662842
2011-01-25,7.420332908630371
2011-01-26,7.050407886505127
2011-01-27,7.40582799911499
2011-01-28,7.238993167877197
2011-01-31,7.413078784942627
2011-02-01,7.420332908630371
2011-02-02,7.507375717163086
2011-02-03,7.572656631469727
2011-02-04,7.53639030456543
2011-02-07,7.710472106933594
2011-02-08,7.761250019073486
2011-02-09,7.616179466247559
2011-02-10,7.6742048263549805
2011-02-11,7.8047685623168945
2011-02-14,8.058640480041504
2011-02-15,8.065896034240723
2011-02-16,8.268990516662598
2011-02-17,8.428571701049805
2011-02-18,8.450329780578613
2011-02-22,8.181952476501465
2011-02-23,8.138429641723633
2011-02-24,7.630682945251465
2011-02-25,7.9425883293151855
2011-02-28,8.13117790222168
2011-03-01,7.833785057067871
2011-03-02,7.9933624267578125
2011-03-03,8.609909057617188
2011-03-04,8.261737823486328
2011-03-07,8.138429641723633
2011-03-08,8.290755271911621
2011-03-09,8.254488945007324
2011-03-10,7.812021732330322
2011-03-11,7.688714981079102
2011-03-14,7.594418525695801
2011-03-15,7.463854789733887
2011-03-16,7.297025203704834
2011-03-17,7.463854789733887
2011-03-18,7.608923435211182
2011-03-21,7.797518730163574
2011-03-22,7.9425883293151855
2011-03-23,7.84829044342041
2011-03-24,7.93533182144165
2011-03-25,8.13117790222168
2011-03-28,8.210966110229492
2011-03-29,8.290755271911621
2011-03-30,8.341530799865723
2011-03-31,8.624418258666992
2011-04-01,8.704202651977539
2011-04-04,8.631668090820312
2011-04-05,8.718708992004395
2011-04-06,8.798501968383789
2011-04-07,8.72596263885498
2011-04-08,8.7332181930542
2011-04-11,8.653428077697754
2011-04-12,8.653428077697754
2011-04-13,8.747722625732422
2011-04-14,8.921812057495117
2011-04-15,9.081385612487793
2011-04-18,8.950824737548828
2011-04-19,8.987091064453125
2011-04-20,9.161175727844238
2011-04-21,9.190191268920898
2011-04-25,9.088639259338379
2011-04-26,9.016105651855469
2011-04-27,8.994345664978027
2011-04-28,9.037866592407227
2011-04-29,9.081385612487793
2011-05-02,9.037866592407227
2011-05-03,8.718708992004395
2011-05-04,8.595403671264648
2011-05-05,8.638924598693848
2011-05-06,8.667937278747559
2011-05-09,8.747722625732422
2011-05-10,9.00159740447998
2011-05-11,8.580890655517578
2011-05-12,8.696951866149902
2011-05-13,8.5518798828125
2011-05-16,8.283501625061035
2011-05-17,8.37054443359375
2011-05-18,8.472090721130371
2011-05-19,8.66068172454834
2011-05-20,8.537373542785645
2011-05-23,8.48659896850586
2011-05-24,8.515612602233887
2011-05-25,8.609909057617188
2011-05-26,8.7332181930542
2011-05-27,8.885540008544922
2011-05-31,9.124908447265625
2011-06-01,8.580890655517578
2011-06-02,8.595403671264648
2011-06-03,8.493852615356445
2011-06-06,8.283501625061035
2011-06-07,8.305262565612793
2011-06-08,8.116669654846191
2011-06-09,7.9425883293151855
2011-06-10,7.659701347351074
2011-06-13,7.703221797943115
2011-06-14,7.797518730163574
2011-06-15,7.62343168258667
2011-06-16,7.746740341186523
2011-06-17,7.986108303070068
2011-06-20,8.051387786865234
2011-06-21,8.10216236114502
2011-06-22,8.029626846313477
2011-06-23,7.95709228515625
2011-06-24,7.790265083312988
2011-06-27,7.97160005569458
2011-06-28,8.051387786865234
2011-06-29,8.239980697631836
2011-06-30,8.305262565612793
2011-07-01,8.479345321655273
2011-07-05,8.689693450927734
2011-07-06,8.667937278747559
2011-07-07,8.8710355758667
2011-07-08,8.863783836364746
2011-07-11,8.624418258666992
2011-07-12,8.66068172454834
2011-07-13,8.588147163391113
2011-07-14,8.406811714172363
2011-07-15,8.537373542785645
2011-07-18,8.276246070861816
2011-07-19,8.421319007873535
2011-07-20,8.689693450927734
2011-07-21,8.827516555786133
2011-07-22,8.827516555786133
2011-07-25,8.718708992004395
2011-07-26,8.827516555786133
2011-07-27,8.341530799865723
2011-07-28,8.667937278747559
2011-07-29,8.595403671264648
2011-08-01,8.457585334777832
2011-08-02,7.891816139221191
2011-08-03,7.819276332855225
2011-08-04,7.043153285980225
2011-08-05,6.687729358673096
2011-08-08,5.6649861335754395
2011-08-09,6.782023906707764
2011-08-10,6.296042442321777
2011-08-11,6.3685736656188965
2011-08-12,6.520898342132568
2011-08-15,6.977870941162109
2011-08-16,6.796530723571777
2011-08-17,6.753011703491211
2011-08-18,6.20174503326416
2011-08-19,5.955127239227295
2011-08-22,6.042168617248535
2011-08-23,6.267026901245117
2011-08-24,6.194490909576416
2011-08-25,5.8898444175720215
2011-08-26,5.947870254516602
2011-08-29,6.281533241271973
2011-08-30,6.535406589508057
2011-08-31,6.847305774688721
2011-09-01,6.506392478942871
2011-09-02,6.223504543304443
2011-09-06,6.100198268890381
2011-09-07,6.303293228149414
2011-09-08,6.245265960693359
2011-09-09,5.9333648681640625
2011-09-12,5.984140396118164
2011-09-13,6.078437805175781
2011-09-14,6.10745096206665
2011-09-15,6.303293228149414
2011-09-16,6.651461124420166
2011-09-19,6.658716201782227
2011-09-20,6.491885662078857
2011-09-21,6.11470365524292
2011-09-22,5.8898444175720215
2011-09-23,5.984140396118164
2011-09-26,6.063929080963135
2011-09-27,6.1437177658081055
2011-09-28,5.897098064422607
2011-09-29,5.9623823165893555
2011-09-30,5.8028035163879395
2011-10-03,5.469141006469727
2011-10-04,5.708507537841797
2011-10-05,5.541675567626953
2011-10-06,5.810056686401367
2011-10-07,5.548930644989014
2011-10-10,5.8825907707214355
2011-10-11,6.100198268890381
2011-10-12,6.194490909576416
2011-10-13,6.194490909576416
2011-10-14,6.412095546722412
2011-10-17,6.397589683532715
2011-10-18,6.68047571182251
2011-10-19,6.4266037940979
2011-10-20,6.491885662078857
2011-10-21,6.745758056640625
2011-10-24,7.072167873382568
2011-10-25,6.941605091094971
2011-10-26,6.919844150543213
2011-10-27,7.40582799911499
2011-10-28,7.188222885131836
2011-10-31,7.144698619842529
2011-11-01,6.818294048309326
2011-11-02,7.0358991622924805
2011-11-03,7.297025203704834
2011-11-04,7.224491596221924
2011-11-07,7.115687370300293
2011-11-08,7.253504753112793
2011-11-09,6.803785800933838
2011-11-10,6.767519474029541
2011-11-11,6.854561805725098
2011-11-14,6.738503456115723
2011-11-15,6.825546741485596
2011-11-16,6.78927755355835
2011-11-17,6.673223495483398
2011-11-18,6.832799434661865
2011-11-21,6.68047571182251
2011-11-22,6.622450351715088
2011-11-23,6.296042442321777
2011-11-25,6.208999156951904
2011-11-28,6.499136447906494
2011-11-29,6.448363780975342
2011-11-30,6.890828609466553
2011-12-01,6.76026725769043
2011-12-02,6.912588596343994
2011-12-05,7.209983825683594
2011-12-06,7.224491596221924
2011-12-07,7.289768695831299
2011-12-08,7.072167873382568
2011-12-09,7.173717498779297
2011-12-12,6.90533447265625
2011-12-13,6.716742038726807
2011-12-14,6.586183071136475
2011-12-15,6.912588596343994
2011-12-16,6.898082256317139
2011-12-19,6.803785800933838
2011-12-20,7.188222885131836
2011-12-21,7.180966377258301
2011-12-22,7.369560241699219
2011-12-23,7.333292484283447
2011-12-27,7.413078784942627
2011-12-28,7.238993167877197
2011-12-29,7.347801208496094
2011-12-30,7.420332908630371
2012-01-03,7.768503189086914
2012-01-04,7.630682945251465
2012-01-05,7.681456089019775
2012-01-06,7.558152198791504
2012-01-09,7.471108436584473
2012-01-10,7.710472106933594
2012-01-11,7.870051860809326
2012-01-12,7.739487171173096
2012-01-13,7.695968151092529
2012-01-17,7.724979877471924
2012-01-18,7.978855133056641
2012-01-19,7.920823574066162
2012-01-20,8.000614166259766
2012-01-23,8.007868766784668
2012-01-24,8.116669654846191
2012-01-25,8.312515258789062
2012-01-26,8.421319007873535
2012-01-27,8.48659896850586
2012-01-30,8.29800796508789
2012-01-31,8.327020645141602
2012-02-01,8.457585334777832
2012-02-02,8.450329780578613
2012-02-03,8.653428077697754
2012-02-06,8.68244457244873
2012-02-07,8.580890655517578
2012-02-08,8.68244457244873
2012-02-09,8.718708992004395
2012-02-10,8.530121803283691
2012-02-13,8.653428077697754
2012-02-14,8.595403671264648
2012-02-15,8.5518798828125
2012-02-16,8.76948356628418
2012-02-17,8.776741027832031
2012-02-21,8.566387176513672
2012-02-22,8.44307804107666
2012-02-23,8.813007354736328
2012-02-24,8.711458206176758
2012-02-27,8.711458206176758
2012-02-28,8.653428077697754
2012-02-29,8.573640823364258
2012-03-01,8.595403671264648
2012-03-02,8.515612602233887
2012-03-05,8.704202651977539
2012-03-06,8.522866249084473
2012-03-07,8.653428077697754
2012-03-08,8.696951866149902
2012-03-09,8.638924598693848
2012-03-12,8.595403671264648
2012-03-13,8.820261001586914
2012-03-14,8.827516555786133
2012-03-15,8.892793655395508
2012-03-16,8.921812057495117
2012-03-19,8.979836463928223
2012-03-20,8.813007354736328
2012-03-21,8.747722625732422
2012-03-22,8.588147163391113
2012-03-23,8.602653503417969
2012-03-26,8.783992767333984
2012-03-27,8.75497817993164
2012-03-28,8.805753707885742
2012-03-29,8.798501968383789
2012-03-30,8.958074569702148
2012-04-02,9.066879272460938
2012-04-03,9.016105651855469
2012-04-04,8.820261001586914
2012-04-05,8.798501968383789
2012-04-09,8.602653503417969
2012-04-10,8.341530799865723
2012-04-11,8.501105308532715
2012-04-12,8.689693450927734
2012-04-13,8.675191879272461
2012-04-16,8.798501968383789
2012-04-17,8.958074569702148
2012-04-18,8.842020988464355
2012-04-19,8.740471839904785
2012-04-20,8.813007354736328
2012-04-23,8.566387176513672
2012-04-24,8.83476734161377
2012-04-25,8.914556503295898
2012-04-26,8.96532917022705
2012-04-27,8.878288269042969
2012-04-30,8.950824737548828
2012-05-01,9.182933807373047
2012-05-02,9.226456642150879
2012-05-03,9.059625625610352
2012-05-04,8.878288269042969
2012-05-07,9.00159740447998
2012-05-08,8.914556503295898
2012-05-09,8.83476734161377
2012-05-10,8.83476734161377
2012-05-11,8.805753707885742
2012-05-14,8.595403671264648
2012-05-15,8.588147163391113
2012-05-16,8.515612602233887
2012-05-17,8.232726097106934
2012-05-18,8.044136047363281
2012-05-21,8.327020645141602
2012-05-22,8.283501625061035
2012-05-23,8.414063453674316
2012-05-24,8.508359909057617
2012-05-25,8.385052680969238
2012-05-29,8.667937278747559
2012-05-30,8.501105308532715
2012-05-31,8.653428077697754
2012-06-01,8.268990516662598
2012-06-04,8.1456880569458
2012-06-05,8.356033325195312
2012-06-06,8.631668090820312
2012-06-07,8.638924598693848
2012-06-08,8.813007354736328
2012-06-11,8.588147163391113
2012-06-12,8.747722625732422
2012-06-13,8.704202651977539
2012-06-14,8.936317443847656
2012-06-15,9.074132919311523
2012-06-18,9.066879272460938
2012-06-19,9.175680160522461
2012-06-20,9.182933807373047
2012-06-21,9.059625625610352
2012-06-22,9.059625625610352
2012-06-25,8.863783836364746
2012-06-26,8.827516555786133
2012-06-27,8.842020988464355
2012-06-28,8.805753707885742
2012-06-29,9.153921127319336
2012-07-02,9.364272117614746
2012-07-03,9.422300338745117
2012-07-05,9.342513084411621
2012-07-06,9.342513084411621
2012-07-09,9.240964889526367
2012-07-10,9.045117378234863
2012-07-11,9.059625625610352
2012-07-12,9.037866592407227
2012-07-13,9.103148460388184
2012-07-16,9.168427467346191
2012-07-17,9.422300338745117
2012-07-18,9.386033058166504
2012-07-19,9.197441101074219
2012-07-20,9.023361206054688
2012-07-23,8.776741027832031
2012-07-24,8.696951866149902
2012-07-25,8.798501968383789
2012-07-26,9.074132919311523
2012-07-27,9.262721061706543
2012-07-30,9.182933807373047
2012-07-31,9.240964889526367
2012-08-01,9.1466646194458
2012-08-02,9.139412879943848
2012-08-03,9.429553031921387
2012-08-06,9.444061279296875
2012-08-07,9.219205856323242
2012-08-08,9.095891952514648
2012-08-09,9.182933807373047
2012-08-10,9.095891952514648
2012-08-13,9.045117378234863
2012-08-14,8.994345664978027
2012-08-15,9.00885009765625
2012-08-16,9.016105651855469
2012-08-17,8.994345664978027
2012-08-20,9.030613899230957
2012-08-21,9.103148460388184
2012-08-22,9.161175727844238
2012-08-23,9.110404014587402
2012-08-24,9.168427467346191
2012-08-27,9.211949348449707
2012-08-28,9.248218536376953
2012-08-29,9.349764823913574
2012-08-30,9.35702133178711
2012-08-31,9.35702133178711
2012-09-04,9.487582206726074
2012-09-05,9.473075866699219
2012-09-06,9.70518684387207
2012-09-07,9.676173210144043
2012-09-10,9.589130401611328
2012-09-11,9.690680503845215
2012-09-12,9.719694137573242
2012-09-13,9.792230606079102
2012-09-14,9.864765167236328
2012-09-17,9.77772331237793
2012-09-18,9.654412269592285
2012-09-19,9.574625015258789
2012-09-20,9.422300338745117
2012-09-21,9.603638648986816
2012-09-24,9.589130401611328
2012-09-25,9.465824127197266
2012-09-26,9.27723217010498
2012-09-27,9.487582206726074
2012-09-28,9.531100273132324
2012-10-01,9.545612335205078
2012-10-02,9.63990592956543
2012-10-03,9.799483299255371
2012-10-04,9.937297821044922
2012-10-05,9.690680503845215
2012-10-08,9.589130401611328
2012-10-09,9.581877708435059
2012-10-10,9.647161483764648
2012-10-11,9.712442398071289
2012-10-12,9.690680503845215
2012-10-15,9.77772331237793
2012-10-16,9.828497886657715
2012-10-17,9.828497886657715
2012-10-18,9.893778800964355
2012-10-19,9.857510566711426
2012-10-22,9.828497886657715
2012-10-23,9.763216972351074
2012-10-24,9.813990592956543
2012-10-25,9.690680503845215
2012-10-26,9.509343147277832
2012-10-31,9.683424949645996
2012-11-01,9.683424949645996
2012-11-02,9.835750579833984
2012-11-05,9.813990592956543
2012-11-06,9.835750579833984
2012-11-07,9.66891860961914
2012-11-08,9.516596794128418
2012-11-09,9.436808586120605
2012-11-12,9.371525764465332
2012-11-13,9.35702133178711
2012-11-14,9.240964889526367
2012-11-15,9.182933807373047
2012-11-16,9.190191268920898
2012-11-19,9.371525764465332
2012-11-20,9.473075866699219
2012-11-21,9.567365646362305
2012-11-23,9.661664962768555
2012-11-26,9.654412269592285
2012-11-27,9.63990592956543
2012-11-28,9.63990592956543
2012-11-29,9.719694137573242
2012-11-30,9.574625015258789
2012-12-03,9.719694137573242
2012-12-04,9.828497886657715
2012-12-05,9.683424949645996
2012-12-06,9.719694137573242
2012-12-07,9.755962371826172
2012-12-10,9.74870491027832
2012-12-11,9.84300422668457
2012-12-12,9.77772331237793
2012-12-13,9.755962371826172
2012-12-14,9.821244239807129
2012-12-17,9.930046081542969
2012-12-18,10.02434253692627
2012-12-19,10.075115203857422
2012-12-20,10.183919906616211
2012-12-21,10.19117259979248
2012-12-24,10.19117259979248
2012-12-26,10.19117259979248
2012-12-27,10.227437019348145
2012-12-28,10.053353309631348
2012-12-31,10.212931632995605
2013-01-02,10.40877628326416
2013-01-03,10.314481735229492
2013-01-04,10.379762649536133
2013-01-07,10.394269943237305
2013-01-08,10.314481735229492
2013-01-09,10.40152359008789
2013-01-10,10.350749969482422
2013-01-11,10.365255355834961
2013-01-14,10.40877628326416
2013-01-15,10.54659366607666
2013-01-16,10.58286190032959
2013-01-17,10.568353652954102
2013-01-18,10.662650108337402
2013-01-22,10.880253791809082
2013-01-23,10.880253791809082
2013-01-24,10.938282012939453
2013-01-25,11.018068313598633
2013-01-28,11.199408531188965
2013-01-29,11.271943092346191
2013-01-30,11.242928504943848
2013-01-31,11.366239547729492
2013-02-01,11.417015075683594
2013-02-04,11.42426586151123
2013-02-05,11.53306770324707
2013-02-06,11.591097831726074
2013-02-07,11.518563270568848
2013-02-08,11.612857818603516
2013-02-11,11.63461971282959
2013-02-12,11.786943435668945
2013-02-13,11.873985290527344
2013-02-14,11.946518898010254
2013-02-15,12.033556938171387
2013-02-19,11.852226257324219
2013-02-20,11.670886993408203
2013-02-21,11.308213233947754
2013-02-22,11.591097831726074
2013-02-25,11.221168518066406
2013-02-26,11.308213233947754
2013-02-27,11.475042343139648
2013-02-28,11.511311531066895
2013-03-01,11.692646980285645
2013-03-04,11.859478950500488
2013-03-05,11.895740509033203
2013-03-06,11.895740509033203
2013-03-07,11.779688835144043
2013-03-08,11.779688835144043
2013-03-11,11.80145263671875
2013-03-12,11.678139686584473
2013-03-13,11.692646980285645
2013-03-14,11.91750431060791
2013-03-15,12.142367362976074
2013-03-18,11.866729736328125
2013-03-19,11.859478950500488
2013-03-20,12.08433723449707
2013-03-21,12.048068046569824
2013-03-22,12.12785816192627
2013-03-25,12.171374320983887
2013-03-26,12.29896068572998
2013-03-27,12.401026725769043
2013-03-28,12.488509178161621
2013-04-01,12.30625057220459
2013-04-02,12.32082748413086
2013-04-03,12.182311058044434
2013-04-04,12.30625057220459
2013-04-05,12.145858764648438
2013-04-08,12.262511253356934
2013-04-09,12.145858764648438
2013-04-10,12.233342170715332
2013-04-11,12.415609359741211
2013-04-12,12.401026725769043
2013-04-15,12.065666198730469
2013-04-16,12.371864318847656
2013-04-17,12.109410285949707
2013-04-18,12.080248832702637
2013-04-19,12.38644790649414
2013-04-22,12.328121185302734
2013-04-23,12.597871780395508
2013-04-24,12.634321212768555
2013-04-25,12.831162452697754
2013-04-26,12.831162452697754
2013-04-29,12.925938606262207
2013-04-30,13.079036712646484
2013-05-01,12.845743179321289
2013-05-02,12.962392807006836
2013-05-03,13.195686340332031
2013-05-06,13.363364219665527
2013-05-07,13.414401054382324
2013-05-08,13.509170532226562
2013-05-09,13.428975105285645
2013-05-10,13.399815559387207
2013-05-13,13.348783493041992
2013-05-14,13.48730182647705
2013-05-15,13.625823974609375
2013-05-16,13.545624732971191
2013-05-17,13.589369773864746
2013-05-20,13.552919387817383
2013-05-21,13.64040470123291
2013-05-22,13.195686340332031
2013-05-23,13.057167053222656
2013-05-24,12.998841285705566
2013-05-28,12.98426342010498
2013-05-29,12.77283763885498
2013-05-30,12.481224060058594
2013-05-31,12.313543319702148
2013-06-03,12.349993705749512
2013-06-04,12.109410285949707
2013-06-05,11.992762565612793
2013-06-06,12.145858764648438
2013-06-07,12.19689655303955
2013-06-10,12.116703033447266
2013-06-11,11.766758918762207
2013-06-12,11.58449935913086
2013-06-13,11.795920372009277
2013-06-14,11.744887351989746
2013-06-17,11.817791938781738
2013-06-18,11.91986083984375
2013-06-19,11.51888656616211
2013-06-20,10.993973731994629
2013-06-21,10.724225997924805
2013-06-24,10.396160125732422
2013-06-25,10.804423332214355
2013-06-26,10.976737022399902
2013-06-27,11.255372047424316
2013-06-28,11.12338638305664
2013-07-01,11.218710899353027
2013-07-02,11.468010902404785
2013-07-03,11.490010261535645
2013-07-05,11.534006118774414
2013-07-08,11.607331275939941
2013-07-09,11.783309936523438
2013-07-10,11.849302291870117
2013-07-11,12.105939865112305
2013-07-12,12.14260196685791
2013-07-15,12.28925609588623
2013-07-16,12.223261833190918
2013-07-17,12.267252922058105
2013-07-18,12.399239540100098
2013-07-19,12.413908958435059
2013-07-22,12.3919038772583
2013-07-23,12.3919038772583
2013-07-24,12.054612159729004
2013-07-25,12.179264068603516
2013-07-26,12.523893356323242
2013-07-29,12.45789623260498
2013-07-30,12.333248138427734
2013-07-31,11.995951652526855
2013-08-01,12.054612159729004
2013-08-02,11.98862361907959
2013-08-05,12.0692777633667
2013-08-06,12.179264068603516
2013-08-07,12.135271072387695
2013-08-08,12.061944007873535
2013-08-09,12.061944007873535
2013-08-12,12.032614707946777
2013-08-13,11.871304512023926
2013-08-14,11.856634140014648
2013-08-15,11.490010261535645
2013-08-16,11.064726829528809
2013-08-19,10.874086380004883
2013-08-20,11.189379692077637
2013-08-21,11.09405517578125
2013-08-22,11.14538288116455
2013-08-23,11.182045936584473
2013-08-26,11.218710899353027
2013-08-27,11.240704536437988
2013-08-28,11.064726829528809
2013-08-29,11.079392433166504
2013-08-30,11.09405517578125
2013-09-03,10.962069511413574
2013-09-04,11.152715682983398
2013-09-05,11.12338638305664
2013-09-06,11.372690200805664
2013-09-09,11.651326179504395
