Date,WMB
2010-01-04,8.032991409301758
2010-01-05,8.1333589553833
2010-01-06,8.397282600402832
2010-01-07,8.337806701660156
2010-01-08,8.404720306396484
2010-01-11,8.352678298950195
2010-01-12,8.107340812683105
2010-01-13,8.11476993560791
2010-01-14,8.066445350646973
2010-01-15,7.943778991699219
2010-01-19,8.586862564086914
2010-01-20,8.601730346679688
2010-01-21,8.408434867858887
2010-01-22,8.222574234008789
2010-01-25,8.434453964233398
2010-01-26,8.248594284057617
2010-01-27,8.1705322265625
2010-01-28,8.066445350646973
2010-01-29,7.746764659881592
2010-02-01,7.988383769989014
2010-02-02,8.163098335266113
2010-02-03,8.051578521728516
2010-02-04,7.609224796295166
2010-02-05,7.531160354614258
2010-02-08,7.6203765869140625
2010-02-09,7.8285441398620605
2010-02-10,7.862000942230225
2010-02-11,8.062729835510254
2010-02-12,8.044142723083496
2010-02-16,8.315503120422363
2010-02-17,8.3229398727417
2010-02-18,8.23744010925293
2010-02-19,8.26717758178711
2010-02-22,8.021841049194336
2010-02-23,7.888017177581787
2010-02-24,8.029275894165039
2010-02-25,8.077601432800293
2010-02-26,8.00697135925293
2010-03-01,8.20026969909668
2010-03-02,8.282049179077148
2010-03-03,8.397282600402832
2010-03-04,8.38241195678711
2010-03-05,8.598015785217285
2010-03-08,8.497649192810059
2010-03-09,8.47534465789795
2010-03-10,8.486553192138672
2010-03-11,8.520169258117676
2010-03-12,8.546316146850586
2010-03-15,8.479082107543945
2010-03-16,8.632231712341309
2010-03-17,8.628490447998047
2010-03-18,8.52390193939209
2010-03-19,8.415583610534668
2010-03-22,8.408112525939941
2010-03-23,8.527641296386719
2010-03-24,8.54257869720459
2010-03-25,8.479082107543945
2010-03-26,8.497756004333496
2010-03-29,8.583666801452637
2010-03-30,8.63969612121582
2010-03-31,8.628490447998047
2010-04-01,8.733080863952637
2010-04-05,8.901166915893555
2010-04-06,8.994547843933105
2010-04-07,8.863815307617188
2010-04-08,8.938518524169922
2010-04-09,9.009490966796875
2010-04-12,9.046841621398926
2010-04-13,8.957198143005371
2010-04-14,9.039375305175781
2010-04-15,9.050577163696289
2010-04-16,8.804049491882324
2010-04-19,8.837668418884277
2010-04-20,8.934783935546875
2010-04-21,8.845141410827637
2010-04-22,8.8675537109375
2010-04-23,9.151427268981934
2010-04-26,9.136488914489746
2010-04-27,8.789107322692871
2010-04-28,8.845141410827637
2010-04-29,8.878755569458008
2010-04-30,8.818991661071777
2010-05-03,9.013226509094238
2010-05-04,8.71440601348877
2010-05-05,8.299788475036621
2010-05-06,7.862760543823242
2010-05-07,7.5938215255737305
2010-05-10,8.023378372192383
2010-05-11,8.14664363861084
2010-05-12,8.370758056640625
2010-05-13,8.310992240905762
2010-05-14,8.083137512207031
2010-05-17,7.896378993988037
2010-05-18,7.784322738647461
2010-05-19,7.545262813568115
2010-05-20,7.138117790222168
2010-05-21,7.246439456939697
2010-05-24,7.100764274597168
2010-05-25,7.14558744430542
2010-05-26,7.201614856719971
2010-05-27,7.515379428863525
2010-05-28,7.3771748542785645
2010-06-01,7.055939197540283
2010-06-02,7.280057907104492
2010-06-03,7.511643886566162
2010-06-04,7.186676502227783
2010-06-07,7.022320747375488
2010-06-08,7.182940483093262
2010-06-09,7.207376956939697
2010-06-10,7.504396915435791
2010-06-11,7.52695369720459
2010-06-14,7.496876239776611
2010-06-15,7.925485610961914
2010-06-16,7.857809066772461
2010-06-17,7.921726226806641
2010-06-18,8.053316116333008
2010-06-21,7.963080883026123
2010-06-22,7.620945453643799
2010-06-23,7.575828552246094
2010-06-24,7.440481662750244
2010-06-25,7.45175838470459
2010-06-28,7.3051323890686035
2010-06-29,6.959235668182373
2010-06-30,6.872764587402344
2010-07-01,6.729891777038574
2010-07-02,6.643420696258545
2010-07-06,6.703572750091553
2010-07-07,7.060748100280762
2010-07-08,7.181059837341309
2010-07-09,7.192337989807129
2010-07-12,7.226175785064697
2010-07-13,7.3201704025268555
2010-07-14,7.252493381500244
2010-07-15,7.2487359046936035
2010-07-16,7.019392013549805
2010-07-19,7.0494704246521
2010-07-20,7.22993803024292
2010-07-21,7.147221088409424
2010-07-22,7.338967800140381
2010-07-23,7.3916015625
2010-07-26,7.455519676208496
2010-07-27,7.421679973602295
2010-07-28,7.312647819519043
2010-07-29,7.19610071182251
2010-07-30,7.297610282897949
2010-08-02,7.590869426727295
2010-08-03,7.617190361022949
2010-08-04,7.7036614418029785
2010-08-05,7.820213794708252
2010-08-06,7.835251331329346
2010-08-09,7.808929443359375
2010-08-10,7.6999006271362305
2010-08-11,7.3765645027160645
2010-08-12,7.312647819519043
2010-08-13,7.308891296386719
2010-08-16,7.308891296386719
2010-08-17,7.4028825759887695
2010-08-18,7.286334037780762
2010-08-19,7.105866432189941
2010-08-20,7.011870384216309
2010-08-23,6.951716423034668
2010-08-24,6.801328182220459
2010-08-25,6.875155448913574
2010-08-26,6.875155448913574
2010-08-27,7.007657527923584
2010-08-30,6.878939151763916
2010-08-31,6.863796234130859
2010-09-01,7.140165328979492
2010-09-02,7.242383003234863
2010-09-03,7.314314365386963
2010-09-07,7.193166732788086
2010-09-08,7.272669315338135
2010-09-09,7.299170017242432
2010-09-10,7.291600227355957
2010-09-13,7.450607776641846
2010-09-14,7.3218889236450195
2010-09-15,7.231025218963623
2010-09-16,6.981160640716553
2010-09-17,6.966012477874756
2010-09-20,7.140165328979492
2010-09-21,7.1212358474731445
2010-09-22,7.060657501220703
2010-09-23,7.003871917724609
2010-09-24,7.136379718780518
2010-09-27,7.090947151184082
2010-09-28,7.151522636413574
2010-09-29,7.215880870819092
2010-09-30,7.234811782836914
2010-10-01,7.333246231079102
2010-10-04,7.2007365226745605
2010-10-05,7.295388221740723
2010-10-06,7.314314365386963
2010-10-07,7.314314365386963
2010-10-08,7.465750217437744
2010-10-11,7.4619646072387695
2010-10-12,7.4241042137146
2010-10-13,8.150994300842285
2010-10-14,8.060131072998047
2010-10-15,8.041207313537598
2010-10-18,8.143424034118652
2010-10-19,7.954129219055176
2010-10-20,8.094204902648926
2010-10-21,8.02227783203125
2010-10-22,7.946554660797119
2010-10-25,7.885981559753418
2010-10-26,7.738334655761719
2010-10-27,7.84055233001709
2010-10-28,8.007131576538086
2010-10-29,8.143424034118652
2010-11-01,8.018485069274902
2010-11-02,8.16613483428955
2010-11-03,8.113134384155273
2010-11-04,8.416007041931152
2010-11-05,8.45765209197998
2010-11-08,8.556082725524902
2010-11-09,8.688587188720703
2010-11-10,8.597726821899414
2010-11-11,8.938456535339355
2010-11-12,8.726451873779297
2010-11-15,8.643157958984375
2010-11-16,8.593942642211914
2010-11-17,8.768088340759277
2010-11-18,8.893025398254395
2010-11-19,8.900598526000977
2010-11-22,8.862736701965332
2010-11-23,8.688587188720703
2010-11-24,8.809739112854004
2010-11-26,8.669661521911621
2010-11-29,8.654516220092773
2010-11-30,8.63558578491211
2010-12-01,8.832451820373535
2010-12-02,8.999028205871582
2010-12-03,8.980097770690918
2010-12-06,9.059603691101074
2010-12-07,8.946028709411621
2010-12-08,8.94032096862793
2010-12-09,9.107782363891602
2010-12-10,9.126812934875488
2010-12-13,9.187707901000977
2010-12-14,9.115394592285156
2010-12-15,9.00882625579834
2010-12-16,9.001219749450684
2010-12-17,9.096365928649902
2010-12-20,9.298081398010254
2010-12-21,9.343754768371582
2010-12-22,9.378011703491211
2010-12-23,9.370399475097656
2010-12-27,9.374208450317383
2010-12-28,9.370399475097656
2010-12-29,9.419875144958496
2010-12-30,9.385624885559082
2010-12-31,9.40845775604248
2011-01-03,9.40845775604248
2011-01-04,9.33995246887207
2011-01-05,9.35517692565918
2011-01-06,9.336146354675293
2011-01-07,9.484577178955078
2011-01-10,9.419875144958496
2011-01-11,9.655848503112793
2011-01-12,9.85376262664795
2011-01-13,10.093539237976074
2011-01-14,10.070706367492676
2011-01-18,9.9907808303833
2011-01-19,9.907049179077148
2011-01-20,9.941299438476562
2011-01-21,10.047866821289062
2011-01-24,10.101150512695312
2011-01-25,10.028840065002441
2011-01-26,10.226749420166016
2011-01-27,10.264814376831055
2011-01-28,10.123991966247559
2011-01-31,10.272418975830078
2011-02-01,10.417054176330566
2011-02-02,10.329516410827637
2011-02-03,10.50459098815918
2011-02-04,10.451303482055664
2011-02-07,10.496975898742676
2011-02-08,10.55787467956543
2011-02-09,10.371378898620605
2011-02-10,10.413246154785156
2011-02-11,10.272418975830078
2011-02-14,10.280035972595215
2011-02-15,10.287646293640137
2011-02-16,10.565485000610352
2011-02-17,11.448479652404785
2011-02-18,11.558854103088379
2011-02-22,11.372361183166504
2011-02-23,11.37997055053711
2011-02-24,11.315267562866211
2011-02-25,11.51699161529541
2011-02-28,11.555048942565918
2011-03-01,11.425643920898438
2011-03-02,11.566469192504883
2011-03-03,11.711092948913574
2011-03-04,11.737739562988281
2011-03-07,11.524599075317383
2011-03-08,11.429447174072266
2011-03-09,11.404606819152832
2011-03-10,11.221158027648926
2011-03-11,11.458113670349121
2011-03-14,11.389322280883789
2011-03-15,11.251727104187012
2011-03-16,11.091211318969727
2011-03-17,11.324347496032715
2011-03-18,11.34727668762207
2011-03-21,11.752402305603027
2011-03-22,11.656856536865234
2011-03-23,11.641566276550293
2011-03-24,11.714181900024414
2011-03-25,11.89763355255127
2011-03-28,11.710358619689941
2011-03-29,11.752402305603027
2011-03-30,12.019938468933105
2011-03-31,11.916748046875
2011-04-01,11.954962730407715
2011-04-04,11.88616943359375
2011-04-05,11.81737232208252
2011-04-06,11.725647926330566
2011-04-07,11.85559368133545
2011-04-08,11.782976150512695
2011-04-11,11.725647926330566
2011-04-12,11.6262788772583
2011-04-13,11.603349685668945
2011-04-14,11.744758605957031
2011-04-15,11.867059707641602
2011-04-18,11.572769165039062
2011-04-19,11.675965309143066
2011-04-20,12.1460599899292
2011-04-21,12.218670845031738
2011-04-25,12.237785339355469
2011-04-26,12.440346717834473
2011-04-27,12.512965202331543
2011-04-28,12.482388496398926
2011-04-29,12.67730712890625
2011-05-02,12.497675895690918
2011-05-03,12.191919326782227
2011-05-04,11.993183135986328
2011-05-05,11.756223678588867
2011-05-06,11.79062271118164
2011-05-09,12.08491039276123
2011-05-10,12.126953125
2011-05-11,11.786803245544434
2011-05-12,11.664498329162598
2011-05-13,11.565130233764648
2011-05-16,11.381673812866211
2011-05-17,11.423712730407715
2011-05-18,11.706538200378418
2011-05-19,11.706538200378418
2011-05-20,11.756223678588867
2011-05-23,11.595705032348633
2011-05-24,11.718008041381836
2011-05-25,11.867059707641602
2011-05-26,11.733295440673828
2011-05-27,11.847949028015137
2011-05-31,11.997008323669434
2011-06-01,11.733295440673828
2011-06-02,11.687429428100586
2011-06-03,11.641566276550293
2011-06-06,11.35874080657959
2011-06-07,11.400787353515625
2011-06-08,11.46619987487793
2011-06-09,11.508525848388672
2011-06-10,11.289203643798828
2011-06-13,11.123751640319824
2011-06-14,11.408482551574707
2011-06-15,11.069881439208984
2011-06-16,10.892882347106934
2011-06-17,10.892882347106934
2011-06-20,10.981380462646484
2011-06-21,11.304591178894043
2011-06-22,11.281503677368164
2011-06-23,11.246878623962402
2011-06-24,10.985233306884766
2011-06-27,11.081427574157715
2011-06-28,11.416173934936523
2011-06-29,11.473893165588379
2011-06-30,11.63934326171875
2011-07-01,11.831730842590332
2011-07-05,11.804795265197754
2011-07-06,11.616255760192871
2011-07-07,11.647040367126465
2011-07-08,11.381546020507812
2011-07-11,11.000621795654297
2011-07-12,10.927515983581543
2011-07-13,11.077582359313965
2011-07-14,11.196855545043945
2011-07-15,11.685516357421875
2011-07-18,11.558544158935547
2011-07-19,11.789402961730957
2011-07-20,11.758623123168945
2011-07-21,11.93561840057373
2011-07-22,11.96254825592041
2011-07-25,11.816336631774902
2011-07-26,11.781708717346191
2011-07-27,12.351171493530273
2011-07-28,12.231890678405762
2011-07-29,12.197265625
2011-08-01,12.162637710571289
2011-08-02,11.681672096252441
2011-08-03,11.566238403320312
2011-08-04,10.404227256774902
2011-08-05,10.408077239990234
2011-08-08,9.249916076660156
2011-08-09,10.40038013458252
2011-08-10,10.150277137756348
2011-08-11,10.588919639587402
2011-08-12,10.650479316711426
2011-08-15,11.031407356262207
2011-08-16,10.831321716308594
2011-08-17,10.831321716308594
2011-08-18,9.738571166992188
2011-08-19,9.515402793884277
2011-08-22,9.17296028137207
2011-08-23,9.811680793762207
2011-08-24,9.90863037109375
2011-08-25,9.613895416259766
2011-08-26,9.78065299987793
2011-08-29,10.26930046081543
2011-08-30,10.432181358337402
2011-08-31,10.467083930969238
2011-09-01,10.428301811218262
2011-09-02,10.0598783493042
2011-09-06,9.900876998901367
2011-09-07,10.265422821044922
2011-09-08,10.366251945495605
2011-09-09,9.970684051513672
2011-09-12,10.028857231140137
2011-09-13,10.234393119812012
2011-09-14,10.482596397399902
2011-09-15,10.567915916442871
2011-09-16,10.490354537963867
2011-09-19,10.56015396118164
2011-09-20,10.416667938232422
2011-09-21,10.22663688659668
2011-09-22,9.629405975341797
2011-09-23,9.699213027954102
2011-09-26,10.145196914672852
2011-09-27,10.063759803771973
2011-09-28,9.741873741149902
2011-09-29,9.710848808288574
2011-09-30,9.43938159942627
2011-10-03,9.055441856384277
2011-10-04,9.156274795532227
2011-10-05,9.598379135131836
2011-10-06,9.865972518920898
2011-10-07,9.683697700500488
2011-10-10,10.234393119812012
2011-10-11,10.242152214050293
2011-10-12,10.366251945495605
2011-10-13,10.350739479064941
2011-10-14,10.595067024230957
2011-10-17,10.680378913879395
2011-10-18,11.269858360290527
2011-10-19,11.4327392578125
2011-10-20,11.560718536376953
2011-10-21,11.696452140808105
2011-10-24,11.828310012817383
2011-10-25,11.467644691467285
2011-10-26,11.576231002807617
2011-10-27,12.072628021240234
2011-10-28,12.119170188903809
2011-10-31,11.677061080932617
2011-11-01,11.386201858520508
2011-11-02,11.71196460723877
2011-11-03,12.03385066986084
2011-11-04,12.12692642211914
2011-11-07,12.146315574645996
2011-11-08,12.134679794311523
2011-11-09,11.746862411499023
2011-11-10,11.925263404846191
2011-11-11,12.154074668884277
2011-11-14,11.86708927154541
2011-11-15,12.12692642211914
2011-11-16,11.87484359741211
2011-11-17,11.746862411499023
2011-11-18,11.808914184570312
2011-11-21,11.661545753479004
2011-11-22,11.63827896118164
2011-11-23,11.3900785446167
2011-11-25,11.518058776855469
2011-11-28,11.933014869689941
2011-11-29,12.060997009277344
2011-11-30,12.518617630004883
2011-12-01,12.5690336227417
2011-12-02,12.553519248962402
2011-12-05,12.638840675354004
2011-12-06,12.464322090148926
