Date,PNW
2010-01-04,19.343523025512695
2010-01-05,19.081279754638672
2010-01-06,19.28058433532715
2010-01-07,19.24386978149414
2010-01-08,19.364513397216797
2010-01-11,19.679201126098633
2010-01-12,19.64249038696289
2010-01-13,19.74738883972168
2010-01-14,19.78934669494629
2010-01-15,19.47464942932129
2010-01-19,19.689697265625
2010-01-20,19.574310302734375
2010-01-21,19.312053680419922
2010-01-22,18.876728057861328
2010-01-25,19.091768264770508
2010-01-26,19.3697452545166
2010-01-27,19.180932998657227
2010-01-28,19.199554443359375
2010-01-29,19.06119728088379
2010-02-01,19.199554443359375
2010-02-02,19.31130599975586
2010-02-03,19.316617965698242
2010-02-04,18.858989715576172
2010-02-05,18.821741104125977
2010-02-08,18.502456665039062
2010-02-09,18.709985733032227
2010-02-10,18.640811920166016
2010-02-11,18.811098098754883
2010-02-12,18.78448486328125
2010-02-16,19.353870391845703
2010-02-17,19.502872467041016
2010-02-18,19.630584716796875
2010-02-19,19.88600730895996
2010-02-22,19.81151008605957
2010-02-23,19.795547485351562
2010-02-24,20.029699325561523
2010-02-25,19.992443084716797
2010-02-26,19.37516212463379
2010-03-01,19.492231369018555
2010-03-02,19.87004852294922
2010-03-03,19.98712158203125
2010-03-04,20.061620712280273
2010-03-05,20.215930938720703
2010-03-08,20.14676284790039
2010-03-09,20.035017013549805
2010-03-10,19.90729331970215
2010-03-11,19.949878692626953
2010-03-12,19.864730834960938
2010-03-15,19.88600730895996
2010-03-16,20.072265625
2010-03-17,20.173370361328125
2010-03-18,20.189332962036133
2010-03-19,20.09886932373047
2010-03-22,20.093549728393555
2010-03-23,20.13080596923828
2010-03-24,19.923259735107422
2010-03-25,19.838117599487305
2010-03-26,19.981801986694336
2010-03-29,20.33832550048828
2010-03-30,20.26915168762207
2010-03-31,20.07758140563965
2010-04-01,20.279796600341797
2010-04-05,20.44475555419922
2010-04-06,20.7906494140625
2010-04-07,20.535215377807617
2010-04-08,20.492645263671875
2010-04-09,20.221261978149414
2010-04-12,20.168046951293945
2010-04-13,20.194656372070312
2010-04-14,20.25319480895996
2010-04-15,20.242551803588867
2010-04-16,19.965835571289062
2010-04-19,19.949878692626953
2010-04-20,20.247865676879883
2010-04-21,20.38089942932129
2010-04-22,20.402183532714844
2010-04-23,20.4500789642334
2010-04-26,20.306406021118164
2010-04-27,19.74233627319336
2010-04-28,20.10419273376465
2010-04-29,20.290361404418945
2010-04-30,20.150053024291992
2010-05-03,20.59795379638672
2010-05-04,20.133872985839844
2010-05-05,20.096107482910156
2010-05-06,19.399965286254883
2010-05-07,18.96285629272461
2010-05-10,19.157129287719727
2010-05-11,19.265052795410156
2010-05-12,19.658994674682617
2010-05-13,19.65359115600586
2010-05-14,19.518686294555664
2010-05-17,19.648189544677734
2010-05-18,19.605026245117188
2010-05-19,19.58883285522461
2010-05-20,18.94127082824707
2010-05-21,18.979047775268555
2010-05-24,18.876516342163086
2010-05-25,18.61748695373535
2010-05-26,18.61748695373535
2010-05-27,18.968252182006836
2010-05-28,18.946670532226562
2010-06-01,18.73621368408203
2010-06-02,19.173316955566406
2010-06-03,19.399965286254883
2010-06-04,18.74700927734375
2010-06-07,18.7631893157959
2010-06-08,19.22728157043457
2010-06-09,18.82794761657715
2010-06-10,19.238069534301758
2010-06-11,19.24346923828125
2010-06-14,19.302825927734375
2010-06-15,19.65359115600586
2010-06-16,19.761520385742188
2010-06-17,20.12307357788086
2010-06-18,20.306550979614258
2010-06-21,20.214813232421875
2010-06-22,19.810089111328125
2010-06-23,19.502492904663086
2010-06-24,19.810089111328125
2010-06-25,19.75072479248047
2010-06-28,19.934206008911133
2010-06-29,19.788503646850586
2010-06-30,19.621217727661133
2010-07-01,19.518686294555664
2010-07-02,19.556459426879883
2010-07-06,19.826276779174805
2010-07-07,20.40907859802246
2010-07-08,20.592567443847656
2010-07-09,20.587162017822266
2010-07-12,20.705883026123047
2010-07-13,20.81380844116211
2010-07-14,20.873170852661133
2010-07-15,20.830001831054688
2010-07-16,20.419876098632812
2010-07-19,20.630334854125977
2010-07-20,20.630334854125977
2010-07-21,20.46305274963379
2010-07-22,20.916339874267578
2010-07-23,21.067447662353516
2010-07-26,21.36964225769043
2010-07-27,21.63945960998535
2010-07-28,21.4451904296875
2010-07-29,20.92293930053711
2010-07-30,20.82996368408203
2010-08-02,21.065114974975586
2010-08-03,21.36042594909668
2010-08-04,21.59010124206543
2010-08-05,21.666669845581055
2010-08-06,21.513551712036133
2010-08-09,21.60650634765625
2010-08-10,21.765100479125977
2010-08-11,21.354957580566406
2010-08-12,21.51901626586914
2010-08-13,21.60104751586914
2010-08-16,21.557294845581055
2010-08-17,22.011188507080078
2010-08-18,21.7322940826416
2010-08-19,21.458864212036133
2010-08-20,21.48073959350586
2010-08-23,21.737760543823242
2010-08-24,21.863540649414062
2010-08-25,21.83619499206543
2010-08-26,21.666669845581055
2010-08-27,22.060415267944336
2010-08-30,21.726823806762695
2010-08-31,21.792444229125977
2010-09-01,22.366647720336914
2010-09-02,22.290102005004883
2010-09-03,22.443214416503906
2010-09-07,22.328372955322266
2010-09-08,21.97837257385254
2010-09-09,22.213531494140625
2010-09-10,22.175256729125977
2010-09-13,22.514299392700195
2010-09-14,22.547122955322266
2010-09-15,22.443214416503906
2010-09-16,22.142438888549805
2010-09-17,22.07134246826172
2010-09-20,22.393997192382812
2010-09-21,22.322906494140625
2010-09-22,22.37759017944336
2010-09-23,22.060415267944336
2010-09-24,22.547122955322266
2010-09-27,22.689302444458008
2010-09-28,22.798681259155273
2010-09-29,22.612741470336914
2010-09-30,22.56899070739746
2010-10-01,22.776803970336914
2010-10-04,22.56351661682129
2010-10-05,22.782264709472656
2010-10-06,22.656490325927734
2010-10-07,22.519775390625
2010-10-08,22.56351661682129
2010-10-11,22.536182403564453
2010-10-12,22.4377384185791
2010-10-13,22.558061599731445
2010-10-14,22.612741470336914
2010-10-15,22.782264709472656
2010-10-18,22.89710807800293
2010-10-19,22.853355407714844
2010-10-20,23.170534133911133
2010-10-21,23.07758140563965
2010-10-22,23.066635131835938
2010-10-25,22.979141235351562
2010-10-26,22.913516998291016
2010-10-27,22.842416763305664
2010-10-28,22.762113571166992
2010-10-29,22.795352935791016
2010-11-01,22.70673370361328
2010-11-02,23.271636962890625
2010-11-03,23.14425277709961
2010-11-04,23.404550552368164
2010-11-05,23.338088989257812
2010-11-08,23.116561889648438
2010-11-09,23.01133918762207
2010-11-10,22.91164779663086
2010-11-11,22.88949203491211
2010-11-12,22.656898498535156
2010-11-15,22.85627555847168
2010-11-16,22.590431213378906
2010-11-17,22.54059410095215
2010-11-18,22.701200485229492
2010-11-19,22.645816802978516
2010-11-22,22.68458366394043
2010-11-23,22.49628257751465
2010-11-24,22.546127319335938
2010-11-26,22.44643783569336
2010-11-29,22.374448776245117
2010-11-30,22.385507583618164
2010-12-01,22.723344802856445
2010-12-02,22.7731876373291
2010-12-03,22.70673370361328
2010-12-06,22.667970657348633
2010-12-07,22.45197296142578
2010-12-08,22.35782814025879
2010-12-09,22.44090461730957
2010-12-10,22.62919807434082
2010-12-13,22.71782112121582
2010-12-14,22.867347717285156
2010-12-15,22.645816802978516
2010-12-16,22.922725677490234
2010-12-17,22.98918342590332
2010-12-20,22.906108856201172
2010-12-21,22.94487953186035
2010-12-22,23.044574737548828
2010-12-23,23.155332565307617
2010-12-27,23.14425277709961
2010-12-28,23.149791717529297
2010-12-29,23.09441566467285
2010-12-30,23.000261306762695
2010-12-31,22.955957412719727
2011-01-03,22.972566604614258
2011-01-04,23.07225227355957
2011-01-05,22.917192459106445
2011-01-06,22.961496353149414
2011-01-07,23.03348159790039
2011-01-10,22.895036697387695
2011-01-11,22.883962631225586
2011-01-12,22.99471092224121
2011-01-13,22.98918342590332
2011-01-14,22.99471092224121
2011-01-18,22.906108856201172
2011-01-19,22.93934440612793
2011-01-20,23.01133918762207
2011-01-21,23.061182022094727
2011-01-24,23.277177810668945
2011-01-25,23.321474075317383
2011-01-26,23.194101333618164
2011-01-27,23.387935638427734
2011-01-28,22.958925247192383
2011-01-31,22.829944610595703
2011-02-01,23.087905883789062
2011-02-02,23.003799438476562
2011-02-03,23.0094051361084
2011-02-04,23.015012741088867
2011-02-07,23.211288452148438
2011-02-08,23.256153106689453
2011-02-09,23.362699508666992
2011-02-10,23.519733428955078
2011-02-11,23.519733428955078
2011-02-14,23.362699508666992
2011-02-15,23.390743255615234
2011-02-16,23.244930267333984
2011-02-17,23.396350860595703
2011-02-18,23.486085891723633
2011-02-22,23.211288452148438
2011-02-23,23.357097625732422
2011-02-24,23.28418731689453
2011-02-25,23.396350860595703
2011-02-28,23.68234634399414
2011-03-01,23.901060104370117
2011-03-02,24.147811889648438
2011-03-03,24.360918045043945
2011-03-04,24.299230575561523
2011-03-07,24.355304718017578
2011-03-08,24.57402229309082
2011-03-09,24.708608627319336
2011-03-10,24.187068939208984
2011-03-11,24.428207397460938
2011-03-14,24.416988372802734
2011-03-15,23.727210998535156
2011-03-16,23.418779373168945
2011-03-17,23.272974014282227
2011-03-18,23.222511291503906
2011-03-21,23.502901077270508
2011-03-22,23.272974014282227
2011-03-23,23.407560348510742
2011-03-24,23.598234176635742
2011-03-25,23.637495040893555
2011-03-28,23.570201873779297
2011-03-29,23.66552734375
2011-03-30,24.007625579833984
2011-03-31,23.996402740478516
2011-04-01,24.27117919921875
2011-04-04,24.23193359375
2011-04-05,24.058088302612305
2011-04-06,24.243152618408203
2011-04-07,24.136600494384766
2011-04-08,24.12539291381836
2011-04-11,23.805740356445312
2011-04-12,23.598234176635742
2011-04-13,23.598234176635742
2011-04-14,23.85059928894043
2011-04-15,24.09173583984375
2011-04-18,23.766477584838867
2011-04-19,23.81133270263672
2011-04-20,23.94593048095703
2011-04-21,23.92350196838379
2011-04-25,23.957149505615234
2011-04-26,24.119770050048828
2011-04-27,24.215118408203125
2011-04-28,24.37690544128418
2011-04-29,24.632366180419922
2011-05-02,24.893516540527344
2011-05-03,25.041109085083008
2011-05-04,25.041109085083008
2011-05-05,24.887828826904297
2011-05-06,25.063819885253906
2011-05-09,25.171680450439453
2011-05-10,25.574748992919922
2011-05-11,25.591777801513672
2011-05-12,25.85858726501465
2011-05-13,25.66556739807129
2011-05-16,25.682607650756836
2011-05-17,25.824535369873047
2011-05-18,25.70531463623047
2011-05-19,25.807493209838867
2011-05-20,25.762086868286133
2011-05-23,25.478248596191406
2011-05-24,25.40443229675293
2011-05-25,25.46120834350586
2011-05-26,25.552034378051758
2011-05-27,25.54068374633789
2011-05-31,25.69396209716797
2011-06-01,25.251155853271484
2011-06-02,25.143281936645508
2011-06-03,24.791316986083984
2011-06-06,24.655078887939453
2011-06-07,24.73455810546875
2011-06-08,24.7402286529541
2011-06-09,24.60965347290039
2011-06-10,24.490446090698242
2011-06-13,24.48476219177246
2011-06-14,24.723194122314453
2011-06-15,24.48476219177246
2011-06-16,24.723194122314453
2011-06-17,24.893516540527344
2011-06-20,25.07517433166504
2011-06-21,25.143281936645508
2011-06-22,25.012718200683594
2011-06-23,24.82538414001465
2011-06-24,24.819705963134766
2011-06-27,25.063819885253906
2011-06-28,25.183034896850586
2011-06-29,25.228443145751953
2011-06-30,25.307933807373047
2011-07-01,25.603132247924805
2011-07-05,25.495256423950195
2011-07-06,25.46120834350586
2011-07-07,25.52365493774414
2011-07-08,25.421466827392578
2011-07-11,25.109228134155273
2011-07-12,25.307933807373047
2011-07-13,25.194385528564453
2011-07-14,24.916213989257812
2011-07-15,24.921890258789062
2011-07-18,24.59830665588379
2011-07-19,24.938922882080078
2011-07-20,25.001365661621094
2011-07-21,25.34199333190918
2011-07-22,25.200069427490234
2011-07-25,25.018402099609375
2011-07-26,24.82538414001465
2011-07-27,24.54722023010254
2011-07-28,24.43514633178711
2011-07-29,24.33745002746582
2011-08-01,24.2225284576416
2011-08-02,23.797266006469727
2011-08-03,23.699565887451172
2011-08-04,22.872024536132812
2011-08-05,22.992719650268555
2011-08-08,21.826126098632812
2011-08-09,22.76859474182129
2011-08-10,22.377811431884766
2011-08-11,23.7915096282959
2011-08-12,23.578887939453125
2011-08-15,24.285743713378906
2011-08-16,24.22826385498047
2011-08-17,24.35470199584961
2011-08-18,24.107585906982422
2011-08-19,23.99839210510254
2011-08-22,23.820249557495117
2011-08-23,24.440895080566406
2011-08-24,24.969594955444336
2011-08-25,24.699493408203125
2011-08-26,24.728235244750977
2011-08-29,25.279922485351562
2011-08-30,25.25118064880371
2011-08-31,25.423587799072266
2011-09-01,25.14773941040039
2011-09-02,24.814428329467773
2011-09-06,24.659276962280273
2011-09-07,24.91213035583496
2011-09-08,24.80294418334961
2011-09-09,24.078855514526367
2011-09-12,24.274250030517578
2011-09-13,24.56732749938965
2011-09-14,24.848920822143555
2011-09-15,25.078792572021484
2011-09-16,25.40635108947754
2011-09-19,25.18797492980957
2011-09-20,25.59024429321289
2011-09-21,24.981090545654297
2011-09-22,24.527097702026367
2011-09-23,24.739721298217773
2011-09-26,24.710996627807617
2011-09-27,24.728235244750977
2011-09-28,24.41216278076172
2011-09-29,24.831674575805664
2011-09-30,24.676515579223633
2011-10-03,24.090347290039062
2011-10-04,24.314464569091797
2011-10-05,24.366193771362305
2011-10-06,24.785703659057617
2011-10-07,24.7454776763916
2011-10-10,25.46381187438965
2011-10-11,25.274173736572266
2011-10-12,25.435091018676758
2011-10-13,25.47531509399414
2011-10-14,25.664953231811523
2011-10-17,25.561508178710938
2011-10-18,25.90057945251465
2011-10-19,26.038488388061523
2011-10-20,26.14767074584961
2011-10-21,26.526966094970703
2011-10-24,26.515480041503906
2011-10-25,26.107458114624023
2011-10-26,26.199399948120117
2011-10-27,27.021181106567383
2011-10-28,27.000843048095703
2011-10-31,26.489416122436523
2011-11-01,25.809459686279297
2011-11-02,26.59402847290039
2011-11-03,27.08220672607422
2011-11-04,26.878803253173828
2011-11-07,26.919477462768555
2011-11-08,27.13451385498047
2011-11-09,26.477800369262695
2011-11-10,26.704448699951172
2011-11-11,27.244932174682617
2011-11-14,26.919477462768555
2011-11-15,26.989212036132812
2011-11-16,26.716068267822266
2011-11-17,26.59402847290039
2011-11-18,26.92529296875
