Date,GSBC
2010-08-10,13.358154296875
2010-08-11,13.06420612335205
2010-08-12,13.103403091430664
2010-08-13,13.06420612335205
2010-08-16,13.240574836730957
2010-08-17,13.456133842468262
2010-08-18,13.397351264953613
2010-08-19,13.070743560791016
2010-08-20,13.051149368286133
2010-08-23,13.051149368286133
2010-08-24,13.057673454284668
2010-08-25,13.30589771270752
2010-08-26,13.044608116149902
2010-08-27,13.49532699584961
2010-08-30,12.966224670410156
2010-08-31,13.11646842956543
2010-09-01,13.821930885314941
2010-09-02,13.972169876098633
2010-09-03,14.11587142944336
2010-09-07,13.697818756103516
2010-09-08,13.377750396728516
2010-09-09,13.273239135742188
2010-09-10,13.253639221191406
2010-09-13,13.821930885314941
2010-09-14,13.599843978881836
2010-09-15,13.599843978881836
2010-09-16,13.345090866088867
2010-09-17,13.390815734863281
2010-09-20,13.932976722717285
2010-09-21,13.769683837890625
2010-09-22,13.586776733398438
2010-09-23,13.554115295410156
2010-09-24,14.364103317260742
2010-09-27,14.128937721252441
2010-09-28,14.4319429397583
2010-09-29,14.510985374450684
2010-09-30,14.3397216796875
2010-10-01,14.168461799621582
2010-10-04,13.891813278198242
2010-10-05,14.471460342407227
2010-10-06,14.4319429397583
2010-10-07,14.372660636901855
2010-10-08,14.609784126281738
2010-10-11,14.695411682128906
2010-10-12,14.74810791015625
2010-10-13,15.090631484985352
2010-10-14,14.84033203125
2010-10-15,14.912790298461914
2010-10-18,15.650520324707031
2010-10-19,15.070870399475098
2010-10-20,15.360698699951172
2010-10-21,14.74810791015625
2010-10-22,15.755908012390137
2010-10-25,15.545127868652344
2010-10-26,15.136741638183594
2010-10-27,14.978652000427246
2010-10-28,14.820569038391113
2010-10-29,14.813982963562012
2010-11-01,14.669069290161133
2010-11-02,15.0774564743042
2010-11-03,15.255304336547852
2010-11-04,15.742732048034668
2010-11-05,15.74932861328125
2010-11-08,15.551718711853027
2010-11-09,15.288241386413574
2010-11-10,15.255304336547852
2010-11-11,15.064282417297363
2010-11-12,14.813982963562012
2010-11-15,14.939129829406738
2010-11-16,14.728352546691895
2010-11-17,14.543916702270508
2010-11-18,14.88644027709961
2010-11-19,14.622962951660156
2010-11-22,14.629547119140625
2010-11-23,14.557097434997559
2010-11-24,14.906201362609863
2010-11-26,14.669069290161133
2010-11-29,14.84691333770752
2010-11-30,14.728352546691895
2010-12-01,15.288241386413574
2010-12-02,15.222368240356445
2010-12-03,15.340932846069336
2010-12-06,15.419981002807617
2010-12-07,15.848129272460938
2010-12-08,15.551718711853027
2010-12-09,15.709802627563477
2010-12-10,15.966697692871094
2010-12-13,15.867887496948242
2010-12-14,16.03255844116211
2010-12-15,15.966697692871094
2010-12-16,16.07866859436035
2010-12-17,15.848129272460938
2010-12-20,15.617586135864258
2010-12-21,15.97987174987793
2010-12-22,15.953520774841309
2010-12-23,15.808608055114746
2010-12-27,16.019386291503906
2010-12-28,15.966697692871094
2010-12-29,15.999876976013184
2010-12-30,15.814062118530273
2010-12-31,15.654789924621582
2011-01-03,16.086145401000977
2011-01-04,15.867148399353027
2011-01-05,16.106050491333008
2011-01-06,15.814062118530273
2011-01-07,15.654789924621582
2011-01-10,15.634885787963867
2011-01-11,15.807421684265137
2011-01-12,16.15250587463379
2011-01-13,15.88041877746582
2011-01-14,16.119321823120117
2011-01-18,16.159141540527344
2011-01-19,15.176981925964355
2011-01-20,15.21016788482666
2011-01-21,15.044265747070312
2011-01-24,15.176981925964355
2011-01-25,15.389338493347168
2011-01-26,15.641512870788574
2011-01-27,15.203529357910156
2011-01-28,14.433727264404297
2011-01-31,14.533271789550781
2011-02-01,15.183621406555176
2011-02-02,14.878353118896484
2011-02-03,14.89162540435791
2011-02-04,14.971254348754883
2011-02-07,15.06417465209961
2011-02-08,14.858445167541504
2011-02-09,14.679269790649414
2011-02-10,14.606270790100098
2011-02-11,14.699178695678711
2011-02-14,14.500090599060059
2011-02-15,14.314282417297363
2011-02-16,14.367362976074219
2011-02-17,14.334187507629395
2011-02-18,14.380645751953125
2011-02-22,14.028922080993652
2011-02-23,13.650655746459961
2011-02-24,13.736927032470703
2011-02-25,14.294371604919434
2011-02-28,14.2213716506958
2011-03-01,13.836471557617188
2011-03-02,13.584298133850098
2011-03-03,13.670564651489258
2011-03-04,13.41175651550293
2011-03-07,12.947218894958496
2011-03-08,13.604206085205078
2011-03-09,13.683844566345215
2011-03-10,13.259127616882324
2011-03-11,13.292304039001465
2011-03-14,13.186124801635742
2011-03-15,13.106490135192871
2011-03-16,13.05339527130127
2011-03-17,13.279034614562988
2011-03-18,13.736927032470703
2011-03-21,14.055464744567871
2011-03-22,13.896202087402344
2011-03-23,13.717021942138672
2011-03-24,13.663938522338867
2011-03-25,13.624117851257324
2011-03-28,13.471477508544922
2011-03-29,13.766090393066406
2011-03-30,14.053995132446289
2011-03-31,14.36198902130127
2011-04-01,14.67668628692627
2011-04-04,14.68337345123291
2011-04-05,14.68337345123291
2011-04-06,14.770424842834473
2011-04-07,14.482510566711426
2011-04-08,14.21468734741211
2011-04-11,14.114259719848633
2011-04-12,13.766090393066406
2011-04-13,13.083137512207031
2011-04-14,13.444697380065918
2011-04-15,13.618783950805664
2011-04-18,13.431303024291992
2011-04-19,13.431303024291992
2011-04-20,13.223743438720703
2011-04-21,13.531746864318848
2011-04-25,13.571919441223145
2011-04-26,13.719219207763672
2011-04-27,13.7794771194458
2011-04-28,13.759391784667969
2011-04-29,13.859825134277344
2011-05-02,13.56521987915039
2011-05-03,13.458088874816895
2011-05-04,13.297394752502441
2011-05-05,13.250526428222656
2011-05-06,13.284001350402832
2011-05-09,13.170174598693848
2011-05-10,13.585310935974121
2011-05-11,13.290699005126953
2011-05-12,13.518352508544922
2011-05-13,13.190263748168945
2011-05-16,12.915752410888672
2011-05-17,13.237136840820312
2011-05-18,13.464788436889648
2011-05-19,13.397831916809082
2011-05-20,12.915752410888672
2011-05-23,12.594364166259766
2011-05-24,12.152453422546387
2011-05-25,12.3265380859375
2011-05-26,12.480535507202148
2011-05-27,12.480535507202148
2011-05-31,12.360014915466309
2011-06-01,11.556550025939941
2011-06-02,11.683764457702637
2011-06-03,11.395855903625488
2011-06-06,11.322203636169434
2011-06-07,11.36237907409668
2011-06-08,11.529767036437988
2011-06-09,11.757414817810059
2011-06-10,11.456117630004883
2011-06-13,11.382466316223145
2011-06-14,11.804285049438477
2011-06-15,11.891329765319824
2011-06-16,12.28636646270752
2011-06-17,12.252887725830078
2011-06-20,12.346623420715332
2011-06-21,12.60106086730957
2011-06-22,12.467147827148438
2011-06-23,12.453756332397461
2011-06-24,12.185932159423828
2011-06-27,12.721582412719727
2011-06-28,12.82297420501709
2011-06-29,12.667502403259277
2011-06-30,12.809453010559082
2011-07-01,12.708059310913086
2011-07-05,12.701301574707031
2011-07-06,13.046035766601562
2011-07-07,13.289386749267578
2011-07-08,13.167713165283203
2011-07-11,12.98520565032959
2011-07-12,13.019001960754395
2011-07-13,13.309663772583008
2011-07-14,13.167713165283203
2011-07-15,13.167713165283203
2011-07-18,12.897327423095703
2011-07-19,13.492176055908203
2011-07-20,13.492176055908203
2011-07-21,13.776077270507812
2011-07-22,13.404295921325684
2011-07-25,13.336703300476074
2011-07-26,13.174468040466309
2011-07-27,12.376840591430664
2011-07-28,12.464715003967285
2011-07-29,12.343040466308594
2011-08-01,12.518790245056152
2011-08-02,12.410639762878418
2011-08-03,12.71481990814209
2011-08-04,12.126731872558594
2011-08-05,12.863533020019531
2011-08-08,11.78199577331543
2011-08-09,12.194328308105469
2011-08-10,10.970840454101562
2011-08-11,11.18714714050293
2011-08-12,11.00464153289795
2011-08-15,11.315582275390625
2011-08-16,11.045196533203125
2011-08-17,11.085752487182617
2011-08-18,10.538225173950195
2011-08-19,10.653138160705566
2011-08-22,10.788331031799316
2011-08-23,11.37641429901123
2011-08-24,11.99830150604248
2011-08-25,11.471052169799805
2011-08-26,11.667081832885742
2011-08-29,12.113216400146484
2011-08-30,12.065897941589355
2011-08-31,11.930708885192871
2011-09-01,11.403453826904297
2011-09-02,10.828888893127441
2011-09-06,10.835648536682129
2011-09-07,11.444014549255371
2011-09-08,11.078993797302246
2011-09-09,10.626100540161133
2011-09-12,10.700455665588379
2011-09-13,10.896485328674316
2011-09-14,11.058714866638184
2011-09-15,11.254743576049805
2011-09-16,11.356136322021484
2011-09-19,11.207425117492676
2011-09-20,11.139827728271484
2011-09-21,10.754530906677246
2011-09-22,10.707212448120117
2011-09-23,10.889725685119629
2011-09-26,11.362898826599121
2011-09-27,11.70088005065918
2011-09-28,11.195409774780273
2011-09-29,11.618913650512695
2011-09-30,11.461807250976562
2011-10-03,10.888032913208008
2011-10-04,12.158527374267578
2011-10-05,12.336128234863281
2011-10-06,12.575201988220215
2011-10-07,12.090226173400879
2011-10-10,12.677657127380371
2011-10-11,12.930394172668457
2011-10-12,13.278751373291016
2011-10-13,13.319738388061523
2011-10-14,13.490506172180176
2011-10-17,12.759628295898438
2011-10-18,13.53831672668457
2011-10-19,13.340227127075195
2011-10-20,13.258260726928711
2011-10-21,13.592962265014648
2011-10-24,13.914006233215332
2011-10-25,12.903070449829102
2011-10-26,13.319738388061523
2011-10-27,14.214550018310547
2011-10-28,13.954989433288574
2011-10-31,13.58613395690918
2011-11-01,12.868916511535645
2011-11-02,13.483673095703125
2011-11-03,13.852526664733887
2011-11-04,13.592962265014648
2011-11-07,13.032853126525879
2011-11-08,13.162633895874023
2011-11-09,12.486404418945312
2011-11-10,12.691317558288574
2011-11-11,13.073835372924805
2011-11-14,13.019189834594727
2011-11-15,13.517828941345215
2011-11-16,13.340227127075195
2011-11-17,13.517828941345215
2011-11-18,13.715916633605957
2011-11-21,13.558809280395508
2011-11-22,13.497335433959961
2011-11-23,13.319738388061523
2011-11-25,13.162633895874023
2011-11-28,13.579298973083496
2011-11-29,13.4426908493042
2011-11-30,14.58340072631836
2011-12-01,14.207722663879395
2011-12-02,14.494608879089355
2011-12-05,14.665373802185059
2011-12-06,14.679032325744629
2011-12-07,14.808817863464355
2011-12-08,14.364828109741211
2011-12-09,14.890787124633789
2011-12-12,14.706360816955566
2011-12-13,14.610722541809082
2011-12-14,15.027392387390137
2011-12-15,15.526032447814941
2011-12-16,15.860733985900879
2011-12-19,15.689972877502441
2011-12-20,16.29789924621582
2011-12-21,16.41401481628418
2011-12-22,16.550626754760742
2011-12-23,16.509645462036133
2011-12-27,16.489152908325195
2011-12-28,16.22958755493164
2011-12-29,16.463607788085938
2011-12-30,16.236473083496094
2012-01-03,16.456724166870117
2012-01-04,16.325946807861328
2012-01-05,16.367246627807617
2012-01-06,16.25023651123047
2012-01-09,16.3397159576416
2012-01-10,16.415424346923828
2012-01-11,16.456724166870117
2012-01-12,16.504901885986328
2012-01-13,16.291532516479492
2012-01-17,16.28465461730957
2012-01-18,16.559955596923828
2012-01-19,16.394771575927734
2012-01-20,16.511781692504883
2012-01-23,16.346595764160156
2012-01-24,16.704504013061523
2012-01-25,17.02110481262207
2012-01-26,17.034870147705078
2012-01-27,16.993576049804688
2012-01-30,17.076168060302734
2012-01-31,16.72515296936035
2012-02-01,17.027992248535156
2012-02-02,17.110580444335938
2012-02-03,17.227596282958984
2012-02-06,17.15188217163086
2012-02-07,17.076168060302734
2012-02-08,17.117462158203125
2012-02-09,16.931629180908203
2012-02-10,16.53243064880371
2012-02-13,16.95916175842285
2012-02-14,16.780210494995117
2012-02-15,16.60125732421875
2012-02-16,16.91098403930664
2012-02-17,16.780210494995117
2012-02-21,16.415424346923828
2012-02-22,15.899218559265137
2012-02-23,16.463607788085938
2012-02-24,16.05063247680664
2012-02-27,15.968047142028809
2012-02-28,15.754679679870605
2012-02-29,15.155872344970703
2012-03-01,15.121455192565918
2012-03-02,14.2335844039917
2012-03-05,14.78420639038086
2012-03-06,14.694734573364258
2012-03-07,14.95627498626709
2012-03-08,14.949395179748535
2012-03-09,15.513782501220703
2012-03-12,15.403651237487793
2012-03-13,15.88544750213623
2012-03-14,15.768445014953613
2012-03-15,15.658320426940918
2012-03-16,15.878565788269043
2012-03-19,16.60814094543457
2012-03-20,16.319061279296875
2012-03-21,16.25023651123047
2012-03-22,16.029991149902344
2012-03-23,16.55307960510254
2012-03-26,16.938518524169922
2012-03-27,16.828393936157227
2012-03-28,16.84225845336914
2012-03-29,16.849197387695312
2012-03-30,16.64118003845215
2012-04-02,16.71744728088379
2012-04-03,16.197418212890625
2012-04-04,15.982466697692871
2012-04-05,16.030996322631836
2012-04-09,15.601099967956543
2012-04-10,14.907721519470215
2012-04-11,15.427763938903809
2012-04-12,15.781387329101562
2012-04-13,15.171209335327148
2012-04-16,15.531766891479492
2012-04-17,16.25981903076172
2012-04-18,15.462427139282227
2012-04-19,15.379223823547363
2012-04-20,15.920065879821777
2012-04-23,15.309883117675781
2012-04-24,15.7675142288208
2012-04-25,16.25981903076172
2012-04-26,16.440093994140625
2012-04-27,16.91853141784668
2012-04-30,16.668912887573242
2012-05-01,16.336088180541992
2012-05-02,16.024065017700195
2012-05-03,16.010204315185547
2012-05-04,15.80911636352539
2012-05-07,16.28754997253418
2012-05-08,16.308353424072266
2012-05-09,15.961663246154785
2012-05-10,15.975529670715332
2012-05-11,15.684310913085938
2012-05-14,15.601099967956543
2012-05-15,15.732845306396484
2012-05-16,15.933926582336426
2012-05-17,15.926993370056152
2012-05-18,16.05180549621582
2012-05-21,16.38461685180664
2012-05-22,15.871525764465332
2012-05-23,15.913126945495605
2012-05-24,16.114208221435547
2012-05-25,16.058738708496094
2012-05-29,16.211278915405273
2012-05-30,16.024065017700195
2012-05-31,16.232080459594727
2012-06-01,15.878451347351074
2012-06-04,16.114208221435547
2012-06-05,16.03793716430664
2012-06-06,16.48169708251953
2012-06-07,16.356891632080078
2012-06-08,16.64811134338379
2012-06-11,15.961663246154785
2012-06-12,16.613441467285156
2012-06-13,16.308353424072266
2012-06-14,16.696653366088867
2012-06-15,16.752120971679688
2012-06-18,16.745182037353516
2012-06-19,17.209753036499023
2012-06-20,17.681249618530273
2012-06-21,17.182016372680664
2012-06-22,17.74365234375
2012-06-25,17.653514862060547
2012-06-26,17.91006088256836
2012-06-27,18.587360382080078
2012-06-28,18.713058471679688
2012-06-29,19.257680892944336
2012-07-02,19.76740074157715
2012-07-03,19.955934524536133
2012-07-05,19.8511962890625
2012-07-06,19.662670135498047
2012-07-09,19.941967010498047
2012-07-10,19.914043426513672
2012-07-11,19.928010940551758
2012-07-12,20.214290618896484
2012-07-13,20.22825050354004
2012-07-16,20.214290618896484
2012-07-17,20.535480499267578
2012-07-18,20.50056266784668
2012-07-19,20.32600212097168
2012-07-20,19.976879119873047
2012-07-23,19.893091201782227
2012-07-24,20.430744171142578
2012-07-25,20.549448013305664
2012-07-26,20.556427001953125
2012-07-27,20.521512985229492
2012-07-30,20.828744888305664
2012-07-31,21.401309967041016
2012-08-01,20.514535903930664
2012-08-02,20.207304000854492
2012-08-03,20.675132751464844
2012-08-06,20.71702766418457
2012-08-07,20.87761688232422
2012-08-08,20.626251220703125
2012-08-09,20.758914947509766
2012-08-10,20.570390701293945
2012-08-13,20.647207260131836
2012-08-14,20.982364654541016
2012-08-15,20.989341735839844
2012-08-16,21.191823959350586
2012-08-17,21.289587020874023
2012-08-20,21.08709716796875
2012-08-21,20.905553817749023
2012-08-22,20.779869079589844
2012-08-23,20.954429626464844
2012-08-24,20.982364654541016
2012-08-27,21.15691375732422
2012-08-28,21.289587020874023
2012-08-29,21.184852600097656
2012-08-30,20.842708587646484
2012-08-31,20.514535903930664
2012-09-04,20.9683895111084
2012-09-05,20.87761688232422
2012-09-06,21.170886993408203
2012-09-07,20.94744873046875
2012-09-10,21.163898468017578
2012-09-11,21.191823959350586
2012-09-12,21.19881248474121
2012-09-13,21.666641235351562
2012-09-14,21.897058486938477
2012-09-17,21.85516929626465
2012-09-18,22.036714553833008
2012-09-19,21.603796005249023
2012-09-20,21.513023376464844
2012-09-21,21.457170486450195
2012-09-24,21.471128463745117
2012-09-25,21.499061584472656
2012-09-26,21.6596622467041
2012-09-27,22.024873733520508
2012-09-28,21.708829879760742
2012-10-01,21.645606994628906
2012-10-02,21.561330795288086
2012-10-03,21.554302215576172
2012-10-04,21.4489688873291
2012-10-05,21.350643157958984
2012-10-08,21.245285034179688
2012-10-09,21.10482406616211
2012-10-10,21.16802978515625
2012-10-11,21.455982208251953
2012-10-12,21.31551742553711
2012-10-15,21.15398597717285
2012-10-16,21.06970977783203
2012-10-17,20.950313568115234
2012-10-18,20.212875366210938
2012-10-19,19.72124671936035
2012-10-22,19.53864860534668
2012-10-23,19.587804794311523
2012-10-24,19.643993377685547
2012-10-25,19.714221954345703
2012-10-26,19.72124671936035
2012-10-31,19.92491912841797
2012-11-01,19.931941986083984
2012-11-02,19.53864860534668
2012-11-05,19.22259521484375
2012-11-06,19.559709548950195
2012-11-07,18.773107528686523
2012-11-08,18.2814884185791
2012-11-09,17.642372131347656
2012-11-12,17.354413986206055
2012-11-13,17.319297790527344
2012-11-14,17.157766342163086
2012-11-15,17.2841854095459
2012-11-16,17.382509231567383
2012-11-19,17.600229263305664
2012-11-20,17.452747344970703
2012-11-21,17.71259880065918
2012-11-23,17.684505462646484
2012-11-26,17.796875
2012-11-27,17.51595115661621
2012-11-28,17.431665420532227
2012-11-29,17.61427879333496
2012-11-30,17.69856071472168
2012-12-03,17.558088302612305
2012-12-04,17.73367691040039
2012-12-05,17.62129020690918
2012-12-06,17.74862289428711
2012-12-07,17.769855499267578
2012-12-10,17.805221557617188
2012-12-11,17.939626693725586
2012-12-12,17.897188186645508
2012-12-13,18.109399795532227
2012-12-14,17.373703002929688
2012-12-17,17.677888870239258
2012-12-18,17.84766387939453
2012-12-19,17.989145278930664
2012-12-20,18.51968765258789
2012-12-21,18.47017478942871
2012-12-24,18.279178619384766
2012-12-26,18.187219619750977
2012-12-27,18.109399795532227
2012-12-28,17.81229591369629
2012-12-31,18.0032958984375
2013-01-02,19.021944046020508
2013-01-03,18.88046646118164
2013-01-04,18.491395950317383
2013-01-07,18.356992721557617
2013-01-08,18.34991455078125
2013-01-09,18.788509368896484
2013-01-10,18.66117286682129
2013-01-11,18.427732467651367
2013-01-14,18.378215789794922
2013-01-15,18.413591384887695
2013-01-16,18.123558044433594
2013-01-17,18.60458755493164
2013-01-18,18.307477951049805
2013-01-22,18.356992721557617
2013-01-23,17.939626693725586
2013-01-24,18.328699111938477
2013-01-25,17.946704864501953
2013-01-28,18.1306209564209
2013-01-29,17.960851669311523
2013-01-30,17.621299743652344
2013-01-31,17.585926055908203
2013-02-01,18.11648178100586
2013-02-04,17.486892700195312
2013-02-05,17.897188186645508
2013-02-06,17.840591430664062
2013-02-07,17.515188217163086
2013-02-08,17.437366485595703
2013-02-11,17.338340759277344
2013-02-12,17.345413208007812
2013-02-13,16.98464012145996
2013-02-14,16.920974731445312
2013-02-15,16.92804718017578
2013-02-19,16.977563858032227
2013-02-20,16.878536224365234
2013-02-21,16.95633888244629
2013-02-22,17.005861282348633
2013-02-25,16.65923309326172
2013-02-26,16.90682601928711
2013-02-27,16.963420867919922
2013-02-28,16.98464012145996
2013-03-01,17.27467155456543
2013-03-04,17.380781173706055
2013-03-05,17.38785743713379
2013-03-06,17.515188217163086
2013-03-07,17.465669631958008
2013-03-08,17.50104522705078
2013-03-11,17.4302978515625
2013-03-12,17.225160598754883
2013-03-13,17.196861267089844
2013-03-14,17.253454208374023
2013-03-15,17.493967056274414
2013-03-18,17.366634368896484
2013-03-19,17.31004524230957
2013-03-20,17.317113876342773
2013-03-21,17.182716369628906
2013-03-22,17.352487564086914
2013-03-25,17.493967056274414
2013-03-26,17.23223114013672
2013-03-27,17.168561935424805
2013-03-28,17.38236427307129
2013-04-01,17.218454360961914
2013-04-02,16.97612953186035
2013-04-03,17.026031494140625
2013-04-04,17.15430450439453
2013-04-05,16.969009399414062
2013-04-08,16.854978561401367
2013-04-09,16.69818687438965
2013-04-10,16.954757690429688
2013-04-11,16.990388870239258
2013-04-12,16.96188735961914
2013-04-15,16.634050369262695
2013-04-16,16.805097579956055
2013-04-17,16.377479553222656
2013-04-18,16.49151039123535
2013-04-19,16.662559509277344
2013-04-22,16.562782287597656
2013-04-23,17.53915786743164
2013-04-24,17.681690216064453
2013-04-25,18.508413314819336
2013-04-26,18.258970260620117
2013-04-29,18.593931198120117
2013-04-30,18.793485641479492
2013-05-01,17.931137084960938
2013-05-02,18.301734924316406
2013-05-03,18.29460334777832
2013-05-06,18.893260955810547
2013-05-07,19.1427001953125
2013-05-08,19.042922973632812
2013-05-09,18.707963943481445
2013-05-10,18.729341506958008
2013-05-13,19.114194869995117
2013-05-14,19.17120933532715
2013-05-15,18.957399368286133
2013-05-16,19.235347747802734
2013-05-17,19.52754783630371
2013-05-20,19.74847984313965
2013-05-21,19.61307144165039
2013-05-22,18.98590850830078
2013-05-23,19.035799026489258
2013-05-24,19.22109603881836
2013-05-28,19.570316314697266
2013-05-29,19.206844329833984
2013-05-30,19.35650634765625
2013-05-31,19.178333282470703
2013-06-03,19.85538101196289
2013-06-04,19.520418167114258
2013-06-05,19.206844329833984
2013-06-06,19.2923583984375
2013-06-07,19.35650634765625
2013-06-10,19.670089721679688
2013-06-11,19.392139434814453
2013-06-12,19.071426391601562
2013-06-13,19.506168365478516
2013-06-14,19.192584991455078
2013-06-17,19.235347747802734
2013-06-18,19.463411331176758
2013-06-19,19.15695571899414
2013-06-20,18.665199279785156
2013-06-21,19.213970184326172
2013-06-24,19.042922973632812
2013-06-25,19.37076187133789
2013-06-26,19.249603271484375
2013-06-27,19.472009658813477
2013-06-28,19.342872619628906
2013-07-01,19.651378631591797
2013-07-02,19.586807250976562
2013-07-03,19.974245071411133
2013-07-05,20.089040756225586
2013-07-08,20.741928100585938
2013-07-09,20.899768829345703
2013-07-10,20.87107276916504
2013-07-11,21.02174186706543
2013-07-12,20.835201263427734
2013-07-15,21.179582595825195
2013-07-16,21.115013122558594
2013-07-17,21.10784149169922
2013-07-18,21.588539123535156
2013-07-19,21.66745948791504
2013-07-22,21.66745948791504
2013-07-23,21.854000091552734
2013-07-24,21.73203468322754
2013-07-25,22.148155212402344
2013-07-26,21.88270378112793
2013-07-29,21.31590461730957
2013-07-30,21.10784149169922
2013-07-31,20.949995040893555
2013-08-01,21.02891731262207
2013-08-02,21.115013122558594
2013-08-05,20.957170486450195
2013-08-06,20.79214859008789
2013-08-07,21.050437927246094
2013-08-08,20.82802963256836
2013-08-09,20.641490936279297
2013-08-12,20.569738388061523
2013-08-13,20.311445236206055
2013-08-14,19.967063903808594
2013-08-15,19.299823760986328
2013-08-16,19.37874412536621
2013-08-19,19.37874412536621
2013-08-20,19.680084228515625
2013-08-21,19.113285064697266
2013-08-22,19.759004592895508
2013-08-23,19.88814926147461
2013-08-26,19.78769874572754
2013-08-27,19.28547477722168
2013-08-28,19.436141967773438
2013-08-29,19.737476348876953
2013-08-30,19.070232391357422
2013-09-03,19.357227325439453
2013-09-04,19.37874412536621
2013-09-05,19.16350555419922
2013-09-06,19.091766357421875
2013-09-09,19.055885314941406
2013-09-10,19.414621353149414
2013-09-11,19.364398956298828
2013-09-12,19.371572494506836
2013-09-13,19.543760299682617
2013-09-16,19.113285064697266
