Date,ACN
2010-01-04,31.492176055908203
2010-01-05,31.68679428100586
2010-01-06,32.023658752441406
2010-01-07,31.993711471557617
2010-01-08,31.866451263427734
2010-01-11,31.836519241333008
2010-01-12,31.6344051361084
2010-01-13,31.993711471557617
2010-01-14,32.27815628051758
2010-01-15,32.046112060546875
2010-01-19,32.74977111816406
2010-01-20,32.57010269165039
2010-01-21,32.255706787109375
2010-01-22,31.574512481689453
2010-01-25,31.34993553161621
2010-01-26,31.312519073486328
2010-01-27,31.38738250732422
2010-01-28,30.90829849243164
2010-01-29,30.683727264404297
2010-02-01,30.833425521850586
2010-02-02,31.155324935913086
2010-02-03,31.140350341796875
2010-02-04,30.399269104003906
2010-02-05,30.34686851501465
2010-02-08,30.069896697998047
2010-02-09,30.122303009033203
2010-02-10,29.957616806030273
2010-02-11,30.14475440979004
2010-02-12,30.309444427490234
2010-02-16,30.571439743041992
2010-02-17,30.534015655517578
2010-02-18,30.92326545715332
2010-02-19,30.593894958496094
2010-02-22,30.466650009155273
2010-02-23,30.13725471496582
2010-02-24,30.152244567871094
2010-02-25,29.755502700805664
2010-02-26,29.92019271850586
2010-03-01,30.01001739501953
2010-03-02,30.391788482666016
2010-03-03,30.421724319458008
2010-03-04,30.62384033203125
2010-03-05,30.825939178466797
2010-03-08,31.03554916381836
2010-03-09,31.48468589782715
2010-03-10,31.48468589782715
2010-03-11,31.439777374267578
2010-03-12,31.529605865478516
2010-03-15,31.814054489135742
2010-03-16,31.439777374267578
2010-03-17,31.61941909790039
2010-03-18,31.649372100830078
2010-03-19,31.48468589782715
2010-03-22,31.76165771484375
2010-03-23,31.73920249938965
2010-03-24,31.282567977905273
2010-03-25,31.08046531677246
2010-03-26,31.73920249938965
2010-03-29,31.664344787597656
2010-03-30,31.596986770629883
2010-03-31,31.4023494720459
2010-04-01,31.31999397277832
2010-04-05,31.409828186035156
2010-04-06,31.08046531677246
2010-04-07,31.110397338867188
2010-04-08,31.364917755126953
2010-04-09,32.061092376708984
2010-04-12,32.24074172973633
2010-04-13,32.263187408447266
2010-04-14,32.501068115234375
2010-04-15,32.652095794677734
2010-04-16,32.58414077758789
2010-04-19,32.34248733520508
2010-04-20,32.97679901123047
2010-04-21,33.21089553833008
2010-04-22,33.165584564208984
2010-04-23,33.731929779052734
2010-04-26,33.27885818481445
2010-04-27,32.62188720703125
2010-04-28,32.863525390625
2010-04-29,33.36947250366211
2010-04-30,32.954132080078125
2010-05-03,33.03721237182617
2010-05-04,32.47085952758789
2010-05-05,31.844091415405273
2010-05-06,31.02854347229004
2010-05-07,30.447086334228516
2010-05-10,30.998340606689453
2010-05-11,31.073856353759766
2010-05-12,31.307954788208008
2010-05-13,30.824663162231445
2010-05-14,29.442771911621094
2010-05-17,30.06952476501465
2010-05-18,29.646652221679688
2010-05-19,29.63154411315918
2010-05-20,28.66497802734375
2010-05-21,28.800901412963867
2010-05-24,28.951927185058594
2010-05-25,28.642314910888672
2010-05-26,28.24964714050293
2010-05-27,28.883962631225586
2010-05-28,28.332727432250977
2010-06-01,27.721050262451172
2010-06-02,27.81167984008789
2010-06-03,28.5819034576416
2010-06-04,27.887189865112305
2010-06-07,27.6002140045166
2010-06-08,27.51717185974121
2010-06-09,27.51717185974121
2010-06-10,28.438434600830078
2010-06-11,28.423336029052734
2010-06-14,28.544157028198242
2010-06-15,29.10295295715332
2010-06-16,29.216228485107422
2010-06-17,29.065196990966797
2010-06-18,29.39745330810547
2010-06-21,29.306835174560547
2010-06-22,28.876407623291016
2010-06-23,28.823535919189453
2010-06-24,28.355365753173828
2010-06-25,30.620773315429688
2010-06-28,29.9940128326416
2010-06-29,29.186017990112305
2010-06-30,29.186017990112305
2010-07-01,28.9066104888916
2010-07-02,28.64986228942871
2010-07-06,29.00478172302246
2010-07-07,29.646652221679688
2010-07-08,29.70705795288086
2010-07-09,29.767465591430664
2010-07-12,30.001562118530273
2010-07-13,30.394229888916016
2010-07-14,30.28095817565918
2010-07-15,30.220548629760742
2010-07-16,29.45030975341797
2010-07-19,29.578685760498047
2010-07-20,29.374799728393555
2010-07-21,29.155811309814453
2010-07-22,30.02422523498535
2010-07-23,30.49239730834961
2010-07-26,30.56791114807129
2010-07-27,30.454641342163086
2010-07-28,30.0997314453125
2010-07-29,29.639101028442383
2010-07-30,29.933605194091797
2010-08-02,30.454641342163086
2010-08-03,30.20545196533203
2010-08-04,30.46221160888672
2010-08-05,30.182798385620117
2010-08-06,30.40934181213379
2010-08-09,30.635887145996094
2010-08-10,30.56037139892578
2010-08-11,30.19789695739746
2010-08-12,29.797672271728516
2010-08-13,29.337045669555664
2010-08-16,29.382354736328125
2010-08-17,29.948694229125977
2010-08-18,29.948694229125977
2010-08-19,29.374799728393555
2010-08-20,29.012332916259766
2010-08-23,28.695180892944336
2010-08-24,28.083518981933594
2010-08-25,28.151470184326172
2010-08-26,28.045757293701172
2010-08-27,28.091068267822266
2010-08-30,27.86454200744629
2010-08-31,27.637985229492188
2010-09-01,28.242094039916992
2010-09-02,28.687625885009766
2010-09-03,29.13314437866211
2010-09-07,28.9594783782959
2010-09-08,28.79334831237793
2010-09-09,28.853750228881836
2010-09-10,29.314388275146484
2010-09-13,29.51827049255371
2010-09-14,29.608896255493164
2010-09-15,29.933605194091797
2010-09-16,30.107280731201172
2010-09-17,30.628326416015625
2010-09-20,31.37590980529785
2010-09-21,31.368371963500977
2010-09-22,31.912052154541016
2010-09-23,32.04043197631836
2010-09-24,31.64020347595215
2010-09-27,31.474077224731445
2010-09-28,31.655315399169922
2010-09-29,31.94227409362793
2010-09-30,32.08573913574219
2010-10-01,33.51295471191406
2010-10-04,33.52050018310547
2010-10-05,34.094398498535156
2010-10-06,34.132171630859375
2010-10-07,34.61544418334961
2010-10-08,34.570133209228516
2010-10-11,34.40400314331055
2010-10-12,34.53239059448242
2010-10-13,34.509498596191406
2010-10-14,34.64678192138672
2010-10-15,34.54001998901367
2010-10-18,34.64678192138672
2010-10-19,34.66203308105469
2010-10-20,34.74591827392578
2010-10-21,34.89083480834961
2010-10-22,34.80693817138672
2010-10-25,34.72304153442383
2010-10-26,34.35698318481445
2010-10-27,34.219696044921875
2010-10-28,34.25020980834961
2010-10-29,34.09768295288086
2010-11-01,34.295955657958984
2010-11-02,34.31121063232422
2010-11-03,34.57813262939453
2010-11-04,34.829811096191406
2010-11-05,34.829811096191406
2010-11-08,34.3035888671875
2010-11-09,34.547637939453125
2010-11-10,34.70016860961914
2010-11-11,33.7392463684082
2010-11-12,33.068111419677734
2010-11-15,33.7392463684082
2010-11-16,33.518070220947266
2010-11-17,33.6324577331543
2010-11-18,33.80788040161133
2010-11-19,33.71635437011719
2010-11-22,33.51043701171875
2010-11-23,33.33503723144531
2010-11-24,33.70109939575195
2010-11-26,33.4341926574707
2010-11-29,33.47994613647461
2010-11-30,33.037601470947266
2010-12-01,33.55620193481445
2010-12-02,33.79261779785156
2010-12-03,33.72398376464844
2010-12-06,33.80788040161133
2010-12-07,34.31121063232422
2010-12-08,34.32646942138672
2010-12-09,34.02140426635742
2010-12-10,34.82219696044922
2010-12-13,35.005218505859375
2010-12-14,35.52382278442383
2010-12-15,35.15774917602539
2010-12-16,35.59245681762695
2010-12-17,38.37609100341797
2010-12-20,37.13298416137695
2010-12-21,37.163490295410156
2010-12-22,37.094852447509766
2010-12-23,36.866058349609375
2010-12-27,36.797420501708984
2010-12-28,36.59151077270508
2010-12-29,37.07960891723633
2010-12-30,36.92707061767578
2010-12-31,36.98046112060547
2011-01-03,37.056724548339844
2011-01-04,36.81267166137695
2011-01-05,36.82030487060547
2011-01-06,36.957584381103516
2011-01-07,37.01860427856445
2011-01-10,36.6906623840332
2011-01-11,37.194000244140625
2011-01-12,38.04815673828125
2011-01-13,38.03289794921875
2011-01-14,38.132049560546875
2011-01-18,38.398963928222656
2011-01-19,38.284576416015625
2011-01-20,39.001468658447266
2011-01-21,38.925193786621094
2011-01-24,39.25313186645508
2011-01-25,39.443782806396484
2011-01-26,39.92424774169922
2011-01-27,39.9318733215332
2011-01-28,39.291255950927734
2011-01-31,39.25313186645508
2011-02-01,39.939510345458984
2011-02-02,40.084407806396484
2011-02-03,40.252197265625
2011-02-04,40.0767822265625
2011-02-07,40.168296813964844
2011-02-08,40.145416259765625
2011-02-09,40.191184997558594
2011-02-10,40.4123420715332
2011-02-11,39.9623908996582
2011-02-14,39.970008850097656
2011-02-15,39.64970397949219
2011-02-16,40.73264694213867
2011-02-17,41.2131233215332
2011-02-18,40.88519287109375
2011-02-22,39.939510345458984
2011-02-23,39.092960357666016
2011-02-24,39.4666748046875
2011-02-25,39.79460144042969
2011-02-28,39.260765075683594
2011-03-01,39.01670837402344
2011-03-02,39.009090423583984
2011-03-03,40.44285202026367
2011-03-04,40.15304946899414
2011-03-07,39.95475769042969
2011-03-08,39.855613708496094
2011-03-09,39.687828063964844
2011-03-10,39.1921272277832
2011-03-11,39.33701705932617
2011-03-14,39.23786926269531
2011-03-15,38.14730453491211
2011-03-16,37.35415267944336
2011-03-17,37.38465118408203
2011-03-18,38.32270812988281
2011-03-21,38.398963928222656
2011-03-22,38.398963928222656
2011-03-23,38.64301300048828
2011-03-24,39.62681579589844
2011-03-25,41.403770446777344
2011-03-28,40.862300872802734
2011-03-29,41.388511657714844
2011-03-30,41.78509521484375
2011-03-31,41.922367095947266
2011-04-01,41.84610366821289
2011-04-04,41.99864196777344
2011-04-05,41.89186477661133
2011-04-06,41.70120620727539
2011-04-07,41.82323455810547
2011-04-08,42.02152633666992
2011-04-11,42.7078971862793
2011-04-12,42.58587646484375
2011-04-13,43.47772216796875
2011-04-14,42.716575622558594
2011-04-15,42.03230285644531
2011-04-18,41.8939208984375
2011-04-19,42.59355926513672
2011-04-20,43.09330368041992
2011-04-21,43.677616119384766
2011-04-25,43.470035552978516
2011-04-26,43.593040466308594
2011-04-27,43.7237548828125
2011-04-28,43.816017150878906
2011-04-29,43.92364501953125
2011-05-02,44.63864517211914
2011-05-03,43.01642608642578
2011-05-04,42.98565673828125
2011-05-05,42.23219680786133
2011-05-06,42.40134811401367
2011-05-09,42.8549690246582
2011-05-10,43.792938232421875
2011-05-11,43.27012252807617
2011-05-12,43.51616287231445
2011-05-13,42.8549690246582
2011-05-16,43.170188903808594
2011-05-17,43.623802185058594
2011-05-18,43.76219177246094
2011-05-19,43.777557373046875
2011-05-20,44.1465950012207
2011-05-23,43.316261291503906
2011-05-24,43.354705810546875
2011-05-25,43.50847244262695
2011-05-26,43.84675979614258
2011-05-27,43.75449752807617
2011-05-31,44.12354278564453
2011-06-01,43.80833053588867
2011-06-02,43.677616119384766
2011-06-03,42.916465759277344
2011-06-06,42.885719299316406
2011-06-07,43.2624397277832
2011-06-08,42.8549690246582
2011-06-09,43.32395553588867
2011-06-10,42.701194763183594
2011-06-13,43.001041412353516
2011-06-14,43.91595458984375
2011-06-15,42.60124969482422
2011-06-16,41.5018196105957
2011-06-17,41.47875213623047
2011-06-20,41.486419677734375
2011-06-21,42.124568939208984
2011-06-22,42.47822952270508
2011-06-23,42.816524505615234
2011-06-24,43.839080810546875
2011-06-27,44.43109130859375
2011-06-28,45.861122131347656
2011-06-29,46.061012268066406
2011-06-30,46.453121185302734
2011-07-01,46.79909133911133
2011-07-05,47.475677490234375
2011-07-06,47.744754791259766
2011-07-07,48.77499771118164
2011-07-08,48.7673225402832
2011-07-11,47.27576446533203
2011-07-12,46.93748474121094
2011-07-13,46.645328521728516
2011-07-14,46.768341064453125
2011-07-15,46.668392181396484
2011-07-18,46.11482620239258
2011-07-19,47.3603515625
2011-07-20,47.198890686035156
2011-07-21,47.467987060546875
2011-07-22,47.11431884765625
2011-07-25,47.03743362426758
2011-07-26,47.16044235229492
2011-07-27,45.937992095947266
2011-07-28,45.891876220703125
2011-07-29,45.46900939941406
2011-08-01,45.33061599731445
2011-08-02,44.6002197265625
2011-08-03,45.82266616821289
2011-08-04,43.80833053588867
2011-08-05,43.985164642333984
2011-08-08,40.87134552001953
2011-08-09,42.20145034790039
2011-08-10,39.81806182861328
2011-08-11,41.517189025878906
2011-08-12,41.986167907714844
2011-08-15,42.60893630981445
2011-08-16,42.14762496948242
2011-08-17,41.9169921875
2011-08-18,37.56536865234375
2011-08-19,36.4736213684082
2011-08-22,37.28857421875
2011-08-23,38.803192138671875
2011-08-24,39.19530487060547
2011-08-25,39.01847839355469
2011-08-26,39.6719856262207
2011-08-29,40.71759033203125
2011-08-30,41.54024124145508
2011-08-31,41.20196533203125
2011-09-01,40.67146682739258
2011-09-02,39.5720329284668
2011-09-06,38.995399475097656
2011-09-07,40.133277893066406
2011-09-08,40.11021423339844
2011-09-09,38.303443908691406
2011-09-12,38.45722198486328
2011-09-13,39.103050231933594
2011-09-14,39.41825866699219
2011-09-15,40.763729095458984
2011-09-16,42.30140686035156
2011-09-19,41.97848892211914
2011-09-20,41.8400993347168
2011-09-21,41.04819107055664
2011-09-22,38.7186164855957
2011-09-23,38.757076263427734
2011-09-26,39.91799545288086
2011-09-27,41.248104095458984
2011-09-28,41.386474609375
2011-09-29,41.85547637939453
2011-09-30,40.5023193359375
2011-10-03,39.68736267089844
2011-10-04,41.71708679199219
2011-10-05,42.17069625854492
2011-10-06,42.516666412353516
2011-10-07,42.993350982666016
2011-10-10,44.12354278564453
2011-10-11,43.839080810546875
2011-10-12,44.67546844482422
2011-10-13,44.488731384277344
2011-10-14,45.74917984008789
2011-10-17,44.92444610595703
2011-10-18,44.714378356933594
2011-10-19,44.61323165893555
2011-10-20,44.41872024536133
2011-10-21,45.18899154663086
2011-10-24,45.41461181640625
2011-10-25,45.259010314941406
2011-10-26,45.29012680053711
2011-10-27,47.57759094238281
2011-10-28,48.052188873291016
2011-10-31,46.88512420654297
2011-11-01,44.70660400390625
2011-11-02,45.500205993652344
2011-11-03,46.07596969604492
2011-11-04,45.31346893310547
2011-11-07,45.126739501953125
2011-11-08,45.81920623779297
2011-11-09,44.123069763183594
2011-11-10,44.348690032958984
2011-11-11,45.88146209716797
2011-11-14,44.75328063964844
2011-11-15,45.07228088378906
2011-11-16,44.29422378540039
2011-11-17,43.33723068237305
2011-11-18,42.87041091918945
2011-11-21,42.83928298950195
2011-11-22,42.66032791137695
2011-11-23,41.72666931152344
2011-11-25,41.78114700317383
2011-11-28,43.01823806762695
2011-11-29,43.236087799072266
2011-11-30,45.07228088378906
2011-12-01,45.1033935546875
2011-12-02,45.422386169433594
2011-12-05,46.15376663208008
2011-12-06,46.03705978393555
2011-12-07,45.5468864440918
2011-12-08,44.091941833496094
2011-12-09,45.67915725708008
2011-12-12,45.29791259765625
2011-12-13,45.07228088378906
2011-12-14,43.59398651123047
2011-12-15,43.67179489135742
2011-12-16,42.13125228881836
2011-12-19,41.62553405761719
2011-12-20,42.20127868652344
2011-12-21,40.497352600097656
2011-12-22,40.90971755981445
2011-12-23,41.150917053222656
2011-12-27,41.18203353881836
2011-12-28,41.12758255004883
2011-12-29,41.89007568359375
2011-12-30,41.41545486450195
2012-01-03,41.197608947753906
2012-01-04,41.18203353881836
2012-01-05,40.396209716796875
2012-01-06,40.32619094848633
2012-01-09,40.256168365478516
2012-01-10,40.948631286621094
2012-01-11,41.7578010559082
2012-01-12,41.967872619628906
2012-01-13,41.43101501464844
2012-01-17,41.61775207519531
2012-01-18,42.753700256347656
2012-01-19,42.636993408203125
2012-01-20,43.42283248901367
2012-01-23,43.94409942626953
2012-01-24,44.060813903808594
2012-01-25,44.496524810791016
2012-01-26,44.286460876464844
2012-01-27,43.897430419921875
2012-01-30,44.39537811279297
2012-01-31,44.61323165893555
2012-02-01,45.453521728515625
2012-02-02,44.947784423828125
2012-02-03,45.3679313659668
2012-02-06,44.862205505371094
2012-02-07,45.09561538696289
2012-02-08,44.40314865112305
2012-02-09,44.66769790649414
2012-02-10,44.31756591796875
2012-02-13,44.66769790649414
2012-02-14,44.70660400390625
2012-02-15,45.03338623046875
2012-02-16,45.47685241699219
2012-02-17,45.461299896240234
2012-02-21,45.235660552978516
2012-02-22,45.53911209106445
2012-02-23,46.223793029785156
2012-02-24,46.4105224609375
2012-02-27,46.41829299926758
2012-02-28,46.4961051940918
2012-02-29,46.32494354248047
2012-03-01,46.433868408203125
2012-03-02,46.37161636352539
2012-03-05,47.36752700805664
2012-03-06,46.26270294189453
2012-03-07,46.37938690185547
2012-03-08,46.892913818359375
2012-03-09,47.351951599121094
2012-03-12,47.57759094238281
2012-03-13,48.55793380737305
2012-03-14,48.71354675292969
2012-03-15,49.507144927978516
2012-03-16,49.49935531616211
2012-03-19,49.33598327636719
2012-03-20,49.079227447509766
2012-03-21,49.600521087646484
2012-03-22,49.42155456542969
2012-03-23,50.47970199584961
2012-03-26,51.26553726196289
2012-03-27,50.93098831176758
2012-03-28,50.18404769897461
2012-03-29,50.18404769897461
2012-03-30,50.18404769897461
2012-04-02,50.954315185546875
2012-04-03,50.53417205810547
2012-04-04,50.13737487792969
2012-04-05,50.40968704223633
2012-04-09,49.59273147583008
2012-04-10,49.13369369506836
2012-04-11,50.03417205810547
2012-04-12,50.43527603149414
2012-04-13,49.19267654418945
2012-04-16,48.665740966796875
2012-04-17,50.47458267211914
2012-04-18,49.98698425292969
2012-04-19,49.58589553833008
2012-04-20,49.86115264892578
2012-04-23,49.570159912109375
2012-04-24,49.4050178527832
2012-04-25,50.380210876464844
2012-04-26,50.60041809082031
2012-04-27,51.135196685791016
2012-04-30,51.08015441894531
2012-05-01,51.119483947753906
2012-05-02,51.221717834472656
2012-05-03,50.4981803894043
2012-05-04,49.23986053466797
2012-05-07,47.36024475097656
2012-05-08,46.66814041137695
2012-05-09,46.57378005981445
2012-05-10,46.16482162475586
2012-05-11,46.09403610229492
2012-05-14,46.2513427734375
2012-05-15,46.34571075439453
2012-05-16,46.49513244628906
2012-05-17,45.921024322509766
2012-05-18,45.339046478271484
2012-05-21,46.455814361572266
2012-05-22,46.34571075439453
2012-05-23,46.329978942871094
2012-05-24,45.60643768310547
2012-05-25,45.173892974853516
2012-05-29,45.93675231933594
2012-05-30,45.39409637451172
2012-05-31,44.906490325927734
2012-06-01,43.47513961791992
2012-06-04,44.135772705078125
2012-06-05,44.62337875366211
2012-06-06,45.94462203979492
2012-06-07,46.2906608581543
2012-06-08,46.031131744384766
2012-06-11,45.008731842041016
2012-06-12,45.10311508178711
2012-06-13,44.77279281616211
2012-06-14,45.48847961425781
2012-06-15,46.46368408203125
2012-06-18,46.306392669677734
2012-06-19,47.05352020263672
2012-06-20,46.8647575378418
2012-06-21,44.56045913696289
2012-06-22,45.26826477050781
2012-06-25,44.39530563354492
2012-06-26,44.39530563354492
2012-06-27,43.93915939331055
2012-06-28,44.536861419677734
2012-06-29,47.25800323486328
2012-07-02,47.57257843017578
2012-07-03,48.044456481933594
2012-07-05,47.39955520629883
2012-07-06,45.9603385925293
2012-07-09,45.46487808227539
2012-07-10,44.8121337890625
2012-07-11,44.93008804321289
2012-07-12,45.04018783569336
2012-07-13,45.661502838134766
2012-07-16,45.653621673583984
2012-07-17,45.85023880004883
2012-07-18,46.35356521606445
2012-07-19,46.6760139465332
2012-07-20,46.400753021240234
2012-07-23,45.41769790649414
2012-07-24,45.04018783569336
2012-07-25,45.354774475097656
2012-07-26,46.56591796875
2012-07-27,47.525386810302734
2012-07-30,47.48606491088867
2012-07-31,47.423152923583984
2012-08-01,47.34449768066406
2012-08-02,46.424354553222656
2012-08-03,47.46248245239258
2012-08-06,47.682674407958984
2012-08-07,47.934349060058594
2012-08-08,48.60283279418945
2012-08-09,48.406211853027344
2012-08-10,48.46912384033203
2012-08-13,48.36690139770508
2012-08-14,48.17814254760742
2012-08-15,47.83209991455078
2012-08-16,48.09164047241211
2012-08-17,48.036590576171875
2012-08-20,47.80851745605469
2012-08-21,47.95793533325195
2012-08-22,48.406211853027344
2012-08-23,47.8399772644043
2012-08-24,48.39048767089844
2012-08-27,48.1702766418457
2012-08-28,47.85569763183594
2012-08-29,47.98939514160156
2012-08-30,48.09164047241211
2012-08-31,48.44554138183594
2012-09-04,48.02085494995117
2012-09-05,48.24891662597656
2012-09-06,50.23078155517578
