Date,TROX
2011-03-30,16.249845504760742
2011-03-31,16.426471710205078
2011-04-01,16.367595672607422
2011-04-04,16.479463577270508
2011-04-05,16.60310173034668
2011-04-06,16.779733657836914
2011-04-07,16.98579216003418
2011-04-08,17.427366256713867
2011-04-11,17.427366256713867
2011-04-12,17.309608459472656
2011-04-13,17.215415954589844
2011-04-14,17.191864013671875
2011-04-15,17.191864013671875
2011-04-18,17.150646209716797
2011-04-19,17.074108123779297
2011-04-20,17.16242218017578
2011-04-21,17.309608459472656
2011-04-25,17.309608459472656
2011-04-26,17.3107967376709
2011-04-27,18.016138076782227
2011-04-28,18.228086471557617
2011-04-29,18.192760467529297
2011-05-02,18.251636505126953
2011-05-03,18.239858627319336
2011-05-04,17.66287612915039
2011-05-05,16.98579216003418
2011-05-06,16.909255981445312
2011-05-09,16.72084617614746
2011-05-10,17.015233993530273
2011-05-11,16.838613510131836
2011-05-12,16.532453536987305
2011-05-13,15.896585464477539
2011-05-16,15.602206230163574
2011-05-17,15.278385162353516
2011-05-18,15.71995735168457
2011-05-19,15.955462455749512
2011-05-20,16.161529541015625
2011-05-23,15.896585464477539
2011-05-24,16.014339447021484
2011-05-25,15.896585464477539
2011-05-26,15.896585464477539
2011-05-27,16.090877532958984
2011-05-31,16.249845504760742
2011-06-01,15.967236518859863
2011-06-02,16.014339447021484
2011-06-03,16.014339447021484
2011-06-06,15.896585464477539
2011-06-07,15.71995735168457
2011-06-08,15.572770118713379
2011-06-09,15.478570938110352
2011-06-10,15.190070152282715
2011-06-13,15.431459426879883
2011-06-14,15.307822227478027
2011-06-15,15.131196975708008
2011-06-16,14.527122497558594
2011-06-17,14.248053550720215
2011-06-20,14.012547492980957
2011-06-21,14.954561233520508
2011-06-22,14.83681583404541
2011-06-23,15.307822227478027
2011-06-24,14.719059944152832
2011-06-27,14.83681583404541
2011-06-28,15.71995735168457
2011-06-29,15.955462455749512
2011-06-30,16.4853458404541
2011-07-01,16.779733657836914
2011-07-05,16.95635223388672
2011-07-06,17.04467010498047
2011-07-07,17.957250595092773
2011-07-08,18.516578674316406
2011-07-11,18.428266525268555
2011-07-12,18.339954376220703
2011-07-13,18.428266525268555
2011-07-14,18.3693904876709
2011-07-15,18.39882469177246
2011-07-18,18.310508728027344
2011-07-19,18.487144470214844
2011-07-20,18.78152084350586
2011-07-21,19.16421890258789
2011-07-22,19.193653106689453
2011-07-25,18.86983871459961
2011-07-26,18.86983871459961
2011-07-27,18.84039878845215
2011-07-28,19.152442932128906
2011-07-29,19.370283126831055
2011-08-01,18.987590789794922
2011-08-02,18.487144470214844
2011-08-03,17.66287612915039
2011-08-04,15.66108226776123
2011-08-05,15.190070152282715
2011-08-08,13.894794464111328
2011-08-09,14.365804672241211
2011-08-10,14.365804672241211
2011-08-11,14.424678802490234
2011-08-12,14.895691871643066
2011-08-15,15.307822227478027
2011-08-16,16.391143798828125
2011-08-17,17.427366256713867
2011-08-18,15.984901428222656
2011-08-19,15.307822227478027
2011-08-22,14.82503604888916
2011-08-23,14.83681583404541
2011-08-24,14.83681583404541
2011-08-25,14.719059944152832
2011-08-26,16.19096565246582
2011-08-29,16.4853458404541
2011-08-30,16.484169006347656
2011-08-31,16.37348175048828
2011-09-01,16.220409393310547
2011-09-02,15.896585464477539
2011-09-06,15.307822227478027
2011-09-07,15.513893127441406
2011-09-08,15.896585464477539
2011-09-09,15.896585464477539
2011-09-12,15.778827667236328
2011-09-13,15.655195236206055
2011-09-14,15.543327331542969
2011-09-15,15.572770118713379
2011-09-16,15.572770118713379
2011-09-19,15.307822227478027
2011-09-20,15.307822227478027
2011-09-21,15.307822227478027
2011-09-22,14.130297660827637
2011-09-23,13.54153823852539
2011-09-26,10.362221717834473
2011-09-27,10.950979232788086
2011-09-28,10.362221717834473
2011-09-29,10.008960723876953
2011-09-30,9.18469524383545
2011-10-03,9.18469524383545
2011-10-04,8.949188232421875
2011-10-05,10.244463920593262
2011-10-06,10.833230018615723
2011-10-07,12.892720222473145
2011-10-10,13.070528030395508
2011-10-11,13.18828010559082
2011-10-12,13.54153823852539
2011-10-13,13.777046203613281
2011-10-14,14.483558654785156
2011-10-17,14.236273765563965
2011-10-18,13.953670501708984
2011-10-19,13.777046203613281
2011-10-20,13.423781394958496
2011-10-21,13.54153823852539
2011-10-24,14.15973949432373
2011-10-25,14.012547492980957
2011-10-26,14.147967338562012
2011-10-27,14.954561233520508
2011-10-28,15.072314262390137
2011-10-31,14.60130786895752
2011-11-01,14.130297660827637
2011-11-02,14.483558654785156
2011-11-03,14.365804672241211
2011-11-04,14.424678802490234
2011-11-07,14.60130786895752
2011-11-08,14.719059944152832
2011-11-09,14.618976593017578
2011-11-10,14.719059944152832
2011-11-11,15.068785667419434
2011-11-14,14.83681583404541
2011-11-15,14.60130786895752
2011-11-16,14.5129976272583
2011-11-17,13.747602462768555
2011-11-18,12.8350248336792
2011-11-21,12.8350248336792
2011-11-22,12.8350248336792
2011-11-23,12.717267036437988
2011-11-25,12.717267036437988
2011-11-28,12.717267036437988
2011-11-29,12.599515914916992
2011-11-30,13.070528030395508
2011-12-01,12.952773094177246
2011-12-02,12.8350248336792
2011-12-05,12.481767654418945
2011-12-06,12.275699615478516
2011-12-07,12.393447875976562
2011-12-08,13.129400253295898
2011-12-09,13.18828010559082
2011-12-12,13.18828010559082
2011-12-13,12.952773094177246
2011-12-14,13.306028366088867
2011-12-15,13.306028366088867
2011-12-16,13.276592254638672
2011-12-19,13.659292221069336
2011-12-20,13.777046203613281
2011-12-21,13.777046203613281
2011-12-22,13.659292221069336
2011-12-23,14.012547492980957
2011-12-27,14.012547492980957
2011-12-28,14.130297660827637
2011-12-29,14.248053550720215
2011-12-30,14.130297660827637
2012-01-03,14.483558654785156
2012-01-04,14.766159057617188
2012-01-05,14.801496505737305
2012-01-06,14.735542297363281
2012-01-09,14.689624786376953
2012-01-10,14.719059944152832
2012-01-11,14.66018295288086
2012-01-12,14.66018295288086
2012-01-13,14.60130786895752
2012-01-17,14.719059944152832
2012-01-18,14.66018295288086
2012-01-19,14.60130786895752
2012-01-20,14.719059944152832
2012-01-23,15.396140098571777
2012-01-24,15.496227264404297
2012-01-25,15.896585464477539
2012-01-26,16.220409393310547
2012-01-27,16.838613510131836
2012-01-30,16.926923751831055
2012-01-31,16.98579216003418
2012-02-01,17.28017234802246
2012-02-02,17.28017234802246
2012-02-03,17.456804275512695
2012-02-06,17.545122146606445
2012-02-07,17.545122146606445
2012-02-08,17.545122146606445
2012-02-09,17.6039981842041
2012-02-10,17.191864013671875
2012-02-13,17.66287612915039
2012-02-14,17.545122146606445
2012-02-15,17.545122146606445
2012-02-16,17.28017234802246
2012-02-17,17.309608459472656
2012-02-21,17.839502334594727
2012-02-22,18.192760467529297
2012-02-23,18.281078338623047
2012-02-24,18.251636505126953
2012-02-27,18.13388442993164
2012-02-28,18.191579818725586
2012-02-29,18.251636505126953
2012-03-01,19.311412811279297
2012-03-02,19.90017318725586
2012-03-05,19.605789184570312
2012-03-06,19.22309112548828
2012-03-07,19.782413482666016
2012-03-08,20.312305450439453
2012-03-09,20.48304557800293
2012-03-12,20.135679244995117
2012-03-13,20.017921447753906
2012-03-14,20.012035369873047
2012-03-15,19.988494873046875
2012-03-16,19.959049224853516
2012-03-19,19.90017318725586
2012-03-20,19.81184959411621
2012-03-21,20.106239318847656
2012-03-22,20.017921447753906
2012-03-23,20.37118148803711
2012-03-26,20.488927841186523
2012-03-27,20.488927841186523
2012-03-28,20.488927841186523
2012-03-29,20.488927841186523
2012-03-30,20.518373489379883
2012-04-02,21.077695846557617
2012-04-03,21.077695846557617
2012-04-04,21.024707794189453
2012-04-05,21.04825782775879
2012-04-09,21.077695846557617
2012-04-10,20.488927841186523
2012-04-11,20.135679244995117
2012-04-12,20.606689453125
2012-04-13,20.488927841186523
2012-04-16,20.488927841186523
2012-04-17,20.724443435668945
2012-04-18,21.19544792175293
2012-04-19,21.19544792175293
2012-04-20,21.19544792175293
2012-04-23,21.018815994262695
2012-04-24,21.332035064697266
2012-04-25,21.784212112426758
2012-04-26,22.137466430664062
2012-04-27,22.137466430664062
2012-04-30,22.03737449645996
2012-05-01,22.13511085510254
2012-05-02,22.173965454101562
2012-05-03,22.166908264160156
2012-05-04,22.137466430664062
2012-05-07,22.131576538085938
2012-05-08,21.19544792175293
2012-05-09,20.488927841186523
2012-05-10,20.842191696166992
2012-05-11,20.606689453125
2012-05-14,19.988494873046875
2012-05-15,19.075904846191406
2012-05-16,19.193653106689453
2012-05-17,18.3693904876709
2012-05-18,18.663774490356445
2012-05-21,19.988494873046875
2012-05-22,19.429161071777344
2012-05-23,18.63433074951172
2012-05-24,18.663774490356445
2012-05-25,18.95815086364746
2012-05-29,19.664670944213867
2012-05-30,19.311412811279297
2012-05-31,19.075904846191406
2012-06-01,17.78061866760254
2012-06-04,17.66287612915039
2012-06-05,17.6039981842041
2012-06-06,17.927824020385742
2012-06-07,18.3693904876709
2012-06-08,18.487144470214844
2012-06-11,18.95815086364746
2012-06-12,19.841299057006836
2012-06-13,19.193653106689453
2012-06-14,19.075904846191406
2012-06-15,19.075904846191406
2012-06-18,17.13298797607422
2012-06-19,16.98579216003418
2012-06-20,16.484169006347656
2012-06-21,15.967236518859863
2012-06-22,16.12031364440918
2012-06-25,15.072314262390137
2012-06-26,15.248947143554688
2012-06-27,15.072314262390137
2012-06-28,14.67314338684082
2012-06-29,14.215078353881836
2012-07-02,14.461183547973633
2012-07-03,14.83681583404541
2012-07-05,15.258368492126465
2012-07-06,15.055835723876953
2012-07-09,12.40286922454834
2012-07-10,12.593624114990234
2012-07-11,12.530481338500977
2012-07-12,13.041619300842285
2012-07-13,13.767204284667969
2012-07-16,13.844649314880371
2012-07-17,13.91018295288086
2012-07-18,14.155621528625488
2012-07-19,14.221150398254395
2012-07-20,14.019792556762695
2012-07-23,13.89826488494873
2012-07-24,13.725509643554688
2012-07-25,13.698104858398438
2012-07-26,14.130599021911621
2012-07-27,14.768024444580078
2012-07-30,14.59526252746582
2012-07-31,13.802953720092773
2012-08-01,14.434416770935059
2012-08-02,14.321234703063965
2012-08-03,14.482078552246094
2012-08-06,14.142507553100586
2012-08-07,14.047201156616211
2012-08-08,13.671889305114746
2012-08-09,13.385945320129395
2012-08-10,13.23701286315918
2012-08-13,13.177443504333496
2012-08-14,13.475300788879395
2012-08-15,14.833555221557617
2012-08-16,15.042062759399414
2012-08-17,15.232691764831543
2012-08-20,15.244604110717773
2012-08-21,15.768837928771973
2012-08-22,16.096492767333984
2012-08-23,15.965431213378906
2012-08-24,15.9296875
2012-08-27,15.923731803894043
2012-08-28,16.025005340576172
2012-08-29,16.01308822631836
2012-08-30,15.494808197021484
2012-08-31,15.363751411437988
2012-09-04,15.453108787536621
2012-09-05,15.470979690551758
2012-09-06,15.381628036499023
2012-09-07,15.441200256347656
2012-09-10,15.39948844909668
2012-09-11,15.06589126586914
2012-09-12,15.071845054626465
2012-09-13,15.339920043945312
2012-09-14,15.435237884521484
2012-09-17,15.143330574035645
2012-09-18,15.435237884521484
2012-09-19,15.756927490234375
2012-09-20,16.245426177978516
2012-09-21,16.05479621887207
2012-09-24,15.53651237487793
2012-09-25,14.773981094360352
2012-09-26,14.059112548828125
2012-09-27,13.99953842163086
2012-09-28,13.493175506591797
2012-10-01,13.642107009887695
2012-10-02,13.648061752319336
2012-10-03,13.421688079833984
2012-10-04,13.308499336242676
2012-10-05,13.654023170471191
2012-10-08,13.8565673828125
2012-10-09,13.87443733215332
2012-10-10,13.939967155456543
2012-10-11,14.047201156616211
2012-10-12,13.91018295288086
2012-10-15,13.916139602661133
2012-10-16,13.499128341674805
2012-10-17,13.832738876342773
2012-10-18,13.67785358428955
2012-10-19,13.60636043548584
2012-10-22,13.403817176818848
2012-10-23,12.504270553588867
2012-10-24,12.510226249694824
2012-10-25,12.343419075012207
2012-10-26,12.295760154724121
2012-10-31,12.146832466125488
2012-11-01,12.236191749572754
2012-11-02,12.045560836791992
2012-11-05,12.051517486572266
2012-11-06,11.866841316223145
2012-11-07,11.378348350524902
2012-11-08,10.973257064819336
2012-11-09,10.443059921264648
2012-11-12,11.151972770690918
2012-11-13,9.043107986450195
2012-11-14,9.072894096374512
2012-11-15,9.34692668914795
2012-11-16,9.34692668914795
2012-11-19,9.174164772033691
2012-11-20,9.204442977905273
2012-11-21,9.36794662475586
2012-11-23,9.36188793182373
2012-11-26,9.252888679504395
2012-11-27,9.198389053344727
2012-11-28,9.410331726074219
2012-11-29,9.349777221679688
2012-11-30,9.373997688293457
2012-12-03,9.143887519836426
2012-12-04,9.083332061767578
2012-12-05,9.089388847351074
2012-12-06,9.046995162963867
2012-12-07,9.137834548950195
2012-12-10,9.016722679138184
2012-12-11,9.71311092376709
2012-12-12,9.719165802001953
2012-12-13,9.434555053710938
2012-12-14,9.54961109161377
2012-12-17,10.518503189086914
2012-12-18,11.553997993469238
2012-12-19,11.51161003112793
2012-12-20,11.329944610595703
2012-12-21,11.656946182250977
2012-12-24,11.208834648132324
2012-12-26,11.372333526611328
2012-12-27,11.457112312316895
2012-12-28,11.130111694335938
2012-12-31,11.051387786865234
2013-01-02,11.796218872070312
2013-01-03,11.759886741638184
2013-01-04,12.099000930786133
2013-01-07,12.62583065032959
2013-01-08,12.547103881835938
2013-01-09,12.68033218383789
2013-01-10,12.232224464416504
2013-01-11,11.850720405578613
2013-01-14,11.74172306060791
2013-01-15,11.463165283203125
2013-01-16,11.354167938232422
2013-01-17,11.535829544067383
2013-01-18,11.529776573181152
2013-01-22,11.620611190795898
2013-01-23,11.82044506072998
2013-01-24,11.49950122833252
2013-01-25,11.535829544067383
2013-01-28,11.535829544067383
2013-01-29,11.49950122833252
2013-01-30,11.348111152648926
2013-01-31,11.475276947021484
2013-02-01,11.68722152709961
2013-02-04,11.41472053527832
2013-02-05,11.41472053527832
2013-02-06,11.354167938232422
2013-02-07,11.983943939208984
2013-02-08,12.389662742614746
2013-02-11,12.323054313659668
2013-02-12,12.256443977355957
2013-02-13,12.111111640930176
2013-02-14,11.493443489074707
2013-02-15,11.311779022216797
2013-02-19,11.596388816833496
2013-02-20,11.305726051330566
2013-02-21,11.887052536010742
2013-02-22,11.947608947753906
2013-02-25,11.56005573272705
2013-02-26,11.826502799987793
2013-02-27,12.092942237854004
2013-02-28,12.438108444213867
2013-03-01,12.486553192138672
2013-03-04,12.860474586486816
2013-03-05,12.713360786437988
2013-03-06,12.958553314208984
2013-03-07,13.062765121459961
2013-03-08,13.332479476928711
2013-03-11,13.173105239868164
2013-03-12,12.91564655303955
2013-03-13,12.80530834197998
2013-03-14,12.572369575500488
2013-03-15,12.756268501281738
2013-03-18,12.645934104919434
2013-03-19,12.412997245788574
2013-03-20,12.676580429077148
2013-03-21,12.2781400680542
2013-03-22,12.290398597717285
2013-03-25,12.222973823547363
2013-03-26,12.259751319885254
2013-03-27,12.27200984954834
2013-03-28,12.14328384399414
2013-04-01,12.327174186706543
2013-04-02,12.46816635131836
2013-04-03,12.081978797912598
2013-04-04,11.928736686706543
2013-04-05,11.7387113571167
2013-04-08,11.646763801574707
2013-04-09,12.026812553405762
2013-04-10,12.112630844116211
2013-04-11,12.16166877746582
2013-04-12,12.063593864440918
2013-04-15,11.603851318359375
2013-04-16,11.75097370147705
2013-04-17,11.628372192382812
2013-04-18,11.947125434875488
2013-04-19,12.124892234802246
2013-04-22,12.339435577392578
2013-04-23,12.566243171691895
2013-04-24,12.455904006958008
2013-04-25,12.50494384765625
2013-04-26,12.124892234802246
2013-04-29,12.412997245788574
2013-04-30,12.590761184692383
2013-05-01,12.46816635131836
2013-05-02,12.46816635131836
2013-05-03,12.940165519714355
2013-05-06,13.025982856750488
2013-05-07,13.08728313446045
2013-05-08,13.412163734436035
2013-05-09,13.277305603027344
2013-05-10,13.485724449157715
2013-05-13,13.375387191772461
2013-05-14,13.534761428833008
2013-05-15,13.52863597869873
2013-05-16,13.646430969238281
2013-05-17,13.578241348266602
2013-05-20,14.130044937133789
2013-05-21,14.080445289611816
2013-05-22,13.832437515258789
2013-05-23,13.66503620147705
2013-05-24,13.727036476135254
2013-05-28,13.919242858886719
2013-05-29,13.708434104919434
2013-05-30,13.776638984680176
2013-05-31,14.309847831726074
2013-06-03,13.689840316772461
2013-06-04,13.28683090209961
2013-06-05,13.038825035095215
2013-06-06,13.06982707977295
2013-06-07,13.386031150817871
2013-06-10,13.392233848571777
2013-06-11,13.206233024597168
2013-06-12,13.15662956237793
2013-06-13,13.4418363571167
2013-06-14,13.603033065795898
2013-06-17,13.944045066833496
2013-06-18,13.882040977478027
2013-06-19,13.31163215637207
2013-06-20,12.809420585632324
2013-06-21,12.487016677856445
2013-06-24,12.164613723754883
2013-06-25,12.08400821685791
2013-06-26,12.152213096618652
2013-06-27,12.561417579650879
2013-06-28,12.493215560913086
2013-07-01,12.629620552062988
2013-07-02,12.071610450744629
2013-07-03,12.189411163330078
2013-07-05,12.053009033203125
2013-07-08,12.139812469482422
2013-07-09,12.58621883392334
2013-07-10,12.418815612792969
2013-07-11,12.933426856994629
2013-07-12,12.896220207214355
2013-07-15,13.162826538085938
2013-07-16,13.162826538085938
2013-07-17,13.392233848571777
2013-07-18,13.268226623535156
2013-07-19,13.06362533569336
2013-07-22,12.859021186828613
2013-07-23,12.840422630310059
2013-07-24,12.741222381591797
2013-07-25,12.939624786376953
2013-07-26,12.98302936553955
2013-07-29,13.026423454284668
2013-07-30,13.06362533569336
2013-07-31,13.460429191589355
2013-08-01,13.578241348266602
2013-08-02,13.559633255004883
2013-08-05,13.727036476135254
2013-08-06,13.720836639404297
2013-08-07,13.57203197479248
2013-08-08,14.123848915100098
2013-08-09,14.21684455871582
2013-08-12,14.154847145080566
2013-08-13,14.229247093200684
2013-08-14,14.353251457214355
2013-08-15,14.071200370788574
2013-08-16,14.083734512329102
2013-08-19,13.475760459899902
2013-08-20,13.519631385803223
2013-08-21,13.563505172729492
2013-08-22,13.707663536071777
2013-08-23,13.745274543762207
2013-08-26,13.745274543762207
2013-08-27,13.569777488708496
2013-08-28,13.50083065032959
2013-08-29,13.550969123840332
2013-08-30,13.388009071350098
2013-09-03,13.751535415649414
2013-09-04,13.920772552490234
2013-09-05,13.920772552490234
2013-09-06,14.021053314208984
2013-09-09,14.478607177734375
2013-09-10,14.535011291503906
2013-09-11,14.610227584838867
2013-09-12,14.798262596130371
2013-09-13,16.145841598510742
2013-09-16,15.945269584655762
2013-09-17,15.493989944458008
2013-09-18,15.387434005737305
2013-09-19,15.425042152404785
2013-09-20,15.506524085998535
2013-09-23,15.512788772583008
2013-09-24,15.537861824035645
2013-09-25,15.725893020629883
2013-09-26,15.468917846679688
2013-09-27,15.324760437011719
2013-09-30,15.337289810180664
2013-10-01,15.343559265136719
2013-10-02,15.31849479675293
2013-10-03,15.324760437011719
2013-10-04,15.650683403015137
2013-10-07,15.41250991821289
2013-10-08,15.23073673248291
2013-10-09,15.07404613494873
2013-10-10,15.080315589904785
2013-10-11,15.017638206481934
2013-10-14,15.042702674865723
2013-10-15,14.77319622039795
2013-10-16,14.566353797912598
2013-10-17,14.57262134552002
2013-10-18,14.91108226776123
2013-10-21,14.898547172546387
2013-10-22,15.280877113342285
2013-10-23,15.1993989944458
2013-10-24,15.381168365478516
2013-10-25,15.011364936828613
2013-10-28,14.760653495788574
2013-10-29,14.547550201416016
2013-10-30,14.397124290466309
2013-10-31,14.472339630126953
2013-11-01,14.133878707885742
2013-11-04,14.334446907043457
2013-11-05,14.102537155151367
2013-11-06,14.090002059936523
2013-11-07,14.190285682678223
2013-11-08,14.422191619873047
2013-11-11,14.397124290466309
2013-11-12,14.246692657470703
2013-11-13,13.97718334197998
2013-11-14,13.920132637023926
2013-11-15,13.907450675964355
2013-11-18,13.799691200256348
2013-11-19,13.7616548538208
2013-11-20,13.634886741638184
2013-11-21,13.539799690246582
2013-11-22,13.343292236328125
2013-11-25,13.368651390075684
2013-11-26,13.514443397521973
2013-11-27,13.425700187683105
2013-11-29,13.470071792602539
2013-12-02,13.520784378051758
2013-12-03,13.457392692565918
2013-12-04,13.413023948669434
2013-12-05,13.43837833404541
2013-12-06,13.539799690246582
2013-12-09,13.856743812561035
2013-12-10,13.729965209960938
2013-12-11,13.539799690246582
2013-12-12,13.419363021850586
2013-12-13,14.427242279052734
2013-12-16,13.907450675964355
2013-12-17,14.13565444946289
2013-12-18,14.13565444946289
2013-12-19,14.306802749633789
2013-12-20,14.484294891357422
2013-12-23,14.668121337890625
2013-12-24,14.712488174438477
2013-12-26,14.585708618164062
2013-12-27,14.59838581085205
2013-12-30,14.699806213378906
2013-12-31,14.623743057250977
2014-01-02,14.52866268157959
2014-01-03,14.522318840026855
2014-01-06,14.611061096191406
2014-01-07,14.712488174438477
2014-01-08,14.902657508850098
2014-01-09,14.725170135498047
2014-01-10,14.788552284240723
2014-01-13,14.706146240234375
2014-01-14,14.8202486038208
2014-01-15,14.845602989196777
2014-01-16,14.763204574584961
2014-01-17,14.788552284240723
2014-01-21,14.636425971984863
2014-01-22,14.23073673248291
2014-01-23,14.332157135009766
2014-01-24,13.869420051574707
2014-01-27,13.850403785705566
2014-01-28,13.875755310058594
2014-01-29,13.698270797729492
2014-01-30,14.053247451782227
2014-01-31,13.920132637023926
2014-02-03,13.844066619873047
2014-02-04,14.027889251708984
2014-02-05,13.882104873657227
2014-02-06,13.98985767364502
2014-02-07,13.920132637023926
2014-02-10,13.9328031539917
2014-02-11,14.059587478637695
2014-02-12,13.98985767364502
2014-02-13,14.00253677368164
2014-02-14,14.110299110412598
2014-02-18,14.3765287399292
2014-02-19,14.243413925170898
2014-02-20,14.382871627807617
2014-02-21,14.1990385055542
2014-02-24,14.097617149353027
2014-02-25,13.787016868591309
2014-02-26,13.818708419799805
2014-02-27,15.75839614868164
2014-02-28,15.016754150390625
2014-03-03,15.092816352844238
2014-03-04,15.086478233337402
2014-03-05,15.073800086975098
2014-03-06,15.19552230834961
2014-03-07,15.278799057006836
2014-03-10,15.458171844482422
2014-03-11,15.400518417358398
2014-03-12,15.0866117477417
2014-03-13,14.811149597167969
2014-03-14,15.253171920776367
2014-03-17,15.214740753173828
2014-03-18,15.547863006591797
2014-03-19,15.438957214355469
2014-03-20,15.503021240234375
2014-03-21,15.419737815856934
2014-03-24,15.227554321289062
2014-03-25,15.221141815185547
2014-03-26,15.041768074035645
2014-03-27,15.201925277709961
2014-03-28,15.19552230834961
2014-03-31,15.227554321289062
2014-04-01,15.547863006591797
2014-04-02,15.669576644897461
2014-04-03,15.906614303588867
2014-04-04,16.49597930908203
2014-04-07,16.111608505249023
2014-04-08,15.98348331451416
2014-04-09,16.64973258972168
2014-04-10,16.572851181030273
2014-04-11,16.188488006591797
2014-04-14,16.16286277770996
2014-04-15,16.137226104736328
2014-04-16,16.13082504272461
2014-04-17,16.009105682373047
2014-04-21,16.348634719848633
2014-04-22,16.540830612182617
2014-04-23,16.444730758666992
2014-04-24,16.258947372436523
2014-04-25,15.989888191223145
2014-04-28,15.656767845153809
2014-04-29,15.643956184387207
2014-04-30,15.695206642150879
2014-05-01,15.740046501159668
2014-05-02,15.887389183044434
2014-05-05,15.887389183044434
2014-05-06,15.82332706451416
2014-05-07,15.44536018371582
2014-05-08,14.670210838317871
2014-05-09,14.53568172454834
2014-05-12,14.823963165283203
2014-05-13,15.214740753173828
2014-05-14,15.592708587646484
2014-05-15,15.502084732055664
2014-05-16,15.527975082397461
2014-05-19,16.006956100463867
2014-05-20,15.715685844421387
2014-05-21,16.913137435913086
2014-05-22,17.0490665435791
2014-05-23,17.210878372192383
2014-05-27,17.275602340698242
2014-05-28,17.023164749145508
2014-05-29,17.204404830932617
2014-05-30,17.19792938232422
2014-06-02,17.19792938232422
2014-06-03,16.628337860107422
2014-06-04,16.738370895385742
2014-06-05,16.76425552368164
2014-06-06,16.84193992614746
2014-06-09,17.172046661376953
2014-06-10,17.307966232299805
2014-06-11,17.26266098022461
2014-06-12,17.13320541381836
2014-06-13,17.295021057128906
2014-06-16,17.748109817504883
2014-06-17,17.476261138916016
2014-06-18,17.3597469329834
2014-06-19,17.638072967529297
2014-06-20,17.786951065063477
2014-06-23,17.80636215209961
2014-06-24,17.3338565826416
2014-06-25,17.443899154663086
2014-06-26,17.72222328186035
2014-06-27,17.482730865478516
2014-06-30,17.411529541015625
2014-07-01,17.243240356445312
2014-07-02,17.184986114501953
2014-07-03,17.165569305419922
2014-07-07,16.809574127197266
2014-07-08,16.298229217529297
2014-07-09,16.091102600097656
2014-07-10,16.045791625976562
2014-07-11,16.136409759521484
2014-07-14,16.259395599365234
2014-07-15,16.24644660949707
2014-07-16,16.421207427978516
2014-07-17,16.207611083984375
2014-07-18,16.479463577270508
2014-07-21,16.42767906188965
2014-07-22,16.67363929748535
2014-07-23,16.816043853759766
2014-07-24,16.854877471923828
2014-07-25,16.867826461791992
2014-07-28,16.861351013183594
2014-07-29,17.04258918762207
2014-07-30,17.165569305419922
2014-07-31,17.17851448059082
2014-08-01,17.314441680908203
2014-08-04,17.605712890625
2014-08-05,17.80636215209961
2014-08-06,17.476261138916016
2014-08-07,18.375957489013672
2014-08-08,18.60897445678711
2014-08-11,18.841997146606445
2014-08-12,18.880828857421875
2014-08-13,18.99734115600586
2014-08-14,18.801488876342773
