Date,CENT
2010-04-23,9.16209888458252
2010-04-26,9.091621398925781
2010-04-27,8.989819526672363
2010-04-28,8.97415828704834
2010-04-29,9.122943878173828
2010-04-30,8.794049263000488
2010-05-03,9.013312339782715
2010-05-04,8.590446472167969
2010-05-05,8.61393928527832
2010-05-06,8.2537202835083
2010-05-07,7.368833065032959
2010-05-10,7.799530029296875
2010-05-11,7.854345798492432
2010-05-12,8.04228687286377
2010-05-13,8.097103118896484
2010-05-14,8.057948112487793
2010-05-17,8.300704956054688
2010-05-18,8.21456527709961
2010-05-19,8.034456253051758
2010-05-20,7.541111946105957
2010-05-21,7.74471378326416
2010-05-24,7.619421005249023
2010-05-25,7.627251148223877
2010-05-26,7.674235820770264
2010-05-27,8.018794059753418
2010-05-28,7.8700079917907715
2010-06-01,7.556774139404297
2010-06-02,7.8700079917907715
2010-06-03,7.971808910369873
2010-06-04,7.4784650802612305
2010-06-07,7.4393110275268555
2010-06-08,7.212215900421143
2010-06-09,7.368833065032959
2010-06-10,7.454973220825195
2010-06-11,7.564605236053467
2010-06-14,7.791698932647705
2010-06-15,7.963977813720703
2010-06-16,7.916993141174316
2010-06-17,7.971808910369873
2010-06-18,7.932654857635498
2010-06-21,7.885670185089111
2010-06-22,7.6507439613342285
2010-06-23,7.642912864685059
2010-06-24,7.595928192138672
2010-06-25,7.721221923828125
2010-06-28,7.603758811950684
2010-06-29,7.4862961769104
2010-06-30,7.447142124176025
2010-07-01,7.384494781494141
2010-07-02,7.564605236053467
2010-07-06,7.337510108947754
2010-07-07,7.619421005249023
2010-07-08,7.627251148223877
2010-07-09,7.791698932647705
2010-07-12,7.682066917419434
2010-07-13,7.807361125946045
2010-07-14,7.713390827178955
2010-07-15,7.783867835998535
2010-07-16,7.4706339836120605
2010-07-19,7.494126796722412
2010-07-20,7.564605236053467
2010-07-21,7.4706339836120605
2010-07-22,7.76820707321167
2010-07-23,8.04228687286377
2010-07-26,7.995300769805908
2010-07-27,8.1519193649292
2010-07-28,8.13625717163086
2010-07-29,8.097103118896484
2010-07-30,8.1519193649292
2010-08-02,8.04228687286377
2010-08-03,7.8308539390563965
2010-08-04,8.065778732299805
2010-08-05,7.588097095489502
2010-08-06,7.423648834228516
2010-08-09,7.901330947875977
2010-08-10,7.823022842407227
2010-08-11,7.556774139404297
2010-08-12,7.501957893371582
2010-08-13,7.353170871734619
2010-08-16,7.3923258781433105
2010-08-17,7.4001569747924805
2010-08-18,7.415818214416504
2010-08-19,7.337510108947754
2010-08-20,7.337510108947754
2010-08-23,7.227878093719482
2010-08-24,7.235709190368652
2010-08-25,7.3923258781433105
2010-08-26,7.4001569747924805
2010-08-27,7.4862961769104
2010-08-30,7.212215900421143
2010-08-31,7.267032146453857
2010-09-01,7.5176191329956055
2010-09-02,7.5176191329956055
2010-09-03,7.588097095489502
2010-09-07,7.5176191329956055
2010-09-08,7.541111946105957
2010-09-09,7.533280849456787
2010-09-10,7.4706339836120605
2010-09-13,7.713390827178955
2010-09-14,7.603758811950684
2010-09-15,7.556774139404297
2010-09-16,7.533280849456787
2010-09-17,7.501957893371582
2010-09-20,7.901330947875977
2010-09-21,7.783867835998535
2010-09-22,7.783867835998535
2010-09-23,7.619421005249023
2010-09-24,7.9091620445251465
2010-09-27,7.83868408203125
2010-09-28,8.04228687286377
2010-09-29,8.057948112487793
2010-09-30,8.10493278503418
2010-10-01,8.13625717163086
2010-10-04,7.8700079917907715
2010-10-05,8.21456527709961
2010-10-06,8.23022747039795
2010-10-07,8.316366195678711
2010-10-08,8.316366195678711
2010-10-11,8.316366195678711
2010-10-12,8.410337448120117
2010-10-13,8.457322120666504
2010-10-14,8.48864459991455
2010-10-15,8.50430679321289
2010-10-18,8.582615852355957
2010-10-19,8.496476173400879
2010-10-20,8.51996898651123
2010-10-21,8.394675254821777
2010-10-22,8.425997734069824
2010-10-25,8.50430679321289
2010-10-26,8.269380569458008
2010-10-27,8.073610305786133
2010-10-28,8.144087791442871
2010-10-29,8.10493278503418
2010-11-01,8.183241844177246
2010-11-02,8.51996898651123
2010-11-03,8.394675254821777
2010-11-04,8.51996898651123
2010-11-05,8.50430679321289
2010-11-08,8.480813980102539
2010-11-09,8.363351821899414
2010-11-10,8.38684368133545
2010-11-11,8.355521202087402
2010-11-12,8.191073417663574
2010-11-15,8.206734657287598
2010-11-16,7.956147193908691
2010-11-17,7.893499851226807
2010-11-18,8.010963439941406
2010-11-19,6.953797817230225
2010-11-22,6.977291107177734
2010-11-23,7.0086140632629395
2010-11-24,6.9616289138793945
2010-11-26,7.0086140632629395
2010-11-29,7.196554183959961
2010-11-30,7.251369953155518
2010-12-01,7.274862766265869
2010-12-02,7.251369953155518
2010-12-03,7.423648834228516
2010-12-06,7.204384803771973
2010-12-07,7.306186199188232
2010-12-08,7.298356056213379
2010-12-09,7.345341205596924
2010-12-10,7.736883163452148
2010-12-13,7.6507439613342285
2010-12-14,7.674235820770264
2010-12-15,7.635081768035889
2010-12-16,7.588097095489502
2010-12-17,7.595928192138672
2010-12-20,7.580265998840332
2010-12-21,7.76820707321167
2010-12-22,7.987471103668213
2010-12-23,7.823022842407227
2010-12-27,7.815192222595215
2010-12-28,7.791698932647705
2010-12-29,7.815192222595215
2010-12-30,7.823022842407227
2010-12-31,7.705560207366943
2011-01-03,8.057948112487793
2011-01-04,8.034456253051758
2011-01-05,8.02662467956543
2011-01-06,8.010963439941406
2011-01-07,7.854345798492432
2011-01-10,7.75254487991333
2011-01-11,7.799530029296875
2011-01-12,7.971808910369873
2011-01-13,7.84651517868042
2011-01-14,7.940485954284668
2011-01-18,7.877839088439941
2011-01-19,7.7290520668029785
2011-01-20,7.75254487991333
2011-01-21,7.75254487991333
2011-01-24,7.885670185089111
2011-01-25,7.8308539390563965
2011-01-26,7.995300769805908
2011-01-27,8.23022747039795
2011-01-28,7.7603759765625
2011-01-31,7.603758811950684
2011-02-01,7.83868408203125
2011-02-02,7.736883163452148
2011-02-03,7.721221923828125
2011-02-04,7.603758811950684
2011-02-07,7.635081768035889
2011-02-08,7.603758811950684
2011-02-09,7.556774139404297
2011-02-10,7.376664161682129
2011-02-11,7.462802886962891
2011-02-14,7.4314799308776855
2011-02-15,7.267032146453857
2011-02-16,7.407987117767334
2011-02-17,7.321847915649414
2011-02-18,7.353170871734619
2011-02-22,7.227878093719482
2011-02-23,7.063429832458496
2011-02-24,7.102583885192871
2011-02-25,7.126077175140381
2011-02-28,7.149569034576416
2011-03-01,7.314016819000244
2011-03-02,7.298356056213379
2011-03-03,7.4001569747924805
2011-03-04,7.274862766265869
2011-03-07,7.141737937927246
2011-03-08,7.1808929443359375
2011-03-09,7.212215900421143
2011-03-10,7.149569034576416
2011-03-11,7.165231227874756
2011-03-14,7.0869221687316895
2011-03-15,7.032105922698975
2011-03-16,6.9694600105285645
2011-03-17,6.938136100769043
2011-03-18,7.016445159912109
2011-03-21,7.0477681159973145
2011-03-22,7.016445159912109
2011-03-23,7.016445159912109
2011-03-24,6.945967197418213
2011-03-25,6.891150951385498
2011-03-28,6.820672988891602
2011-03-29,6.844165802001953
2011-03-30,6.891150951385498
2011-03-31,6.898982048034668
2011-04-01,7.024275779724121
2011-04-04,7.1808929443359375
2011-04-05,7.1808929443359375
2011-04-06,7.314016819000244
2011-04-07,7.251369953155518
2011-04-08,7.118246078491211
2011-04-11,7.055599212646484
2011-04-12,6.9694600105285645
2011-04-13,7.0086140632629395
2011-04-14,7.0399370193481445
2011-04-15,7.141737937927246
2011-04-18,7.165231227874756
2011-04-19,7.267032146453857
2011-04-20,7.353170871734619
2011-04-21,7.525450229644775
2011-04-25,7.564605236053467
2011-04-26,7.736883163452148
2011-04-27,7.83868408203125
2011-04-28,7.783867835998535
2011-04-29,7.6507439613342285
2011-05-02,7.556774139404297
2011-05-03,7.736883163452148
2011-05-04,7.658575057983398
2011-05-05,8.480813980102539
2011-05-06,8.496476173400879
2011-05-09,8.449490547180176
2011-05-10,8.660923957824707
2011-05-11,8.496476173400879
2011-05-12,8.559123039245605
2011-05-13,8.292874336242676
2011-05-16,8.3085355758667
2011-05-17,8.050116539001465
2011-05-18,8.065778732299805
2011-05-19,7.979640007019043
2011-05-20,7.971808910369873
2011-05-23,7.823022842407227
2011-05-24,7.807361125946045
2011-05-25,7.7603759765625
2011-05-26,7.823022842407227
2011-05-27,7.854345798492432
2011-05-31,8.003131866455078
2011-06-01,7.963977813720703
2011-06-02,7.963977813720703
2011-06-03,7.956147193908691
2011-06-06,7.932654857635498
2011-06-07,7.854345798492432
2011-06-08,7.635081768035889
2011-06-09,7.337510108947754
2011-06-10,7.282693862915039
2011-06-13,7.243539810180664
2011-06-14,7.306186199188232
2011-06-15,7.212215900421143
2011-06-16,7.251369953155518
2011-06-17,8.04228687286377
2011-06-20,8.081440925598145
2011-06-21,7.963977813720703
2011-06-22,7.956147193908691
2011-06-23,7.893499851226807
2011-06-24,7.705560207366943
2011-06-27,8.081440925598145
2011-06-28,8.128425598144531
2011-06-29,7.963977813720703
2011-06-30,8.128425598144531
2011-07-01,8.144087791442871
2011-07-05,8.222395896911621
2011-07-06,8.238058090209961
2011-07-07,8.261550903320312
2011-07-08,8.112764358520508
2011-07-11,7.932654857635498
2011-07-12,8.073610305786133
2011-07-13,8.285042762756348
2011-07-14,7.995300769805908
2011-07-15,8.097103118896484
2011-07-18,7.916993141174316
2011-07-19,8.10493278503418
2011-07-20,7.956147193908691
2011-07-21,8.018794059753418
2011-07-22,7.783867835998535
2011-07-25,7.697729110717773
2011-07-26,7.4001569747924805
2011-07-27,7.0477681159973145
2011-07-28,7.024275779724121
2011-07-29,7.0007829666137695
2011-08-01,6.9694600105285645
2011-08-02,6.7501959800720215
2011-08-03,6.875489234924316
2011-08-04,6.170712947845459
2011-08-05,5.86530876159668
2011-08-08,5.567737102508545
2011-08-09,5.481596946716309
2011-08-10,5.090054988861084
2011-08-11,5.747847080230713
2011-08-12,5.614721775054932
2011-08-15,5.904463768005371
2011-08-16,5.9671101570129395
2011-08-17,5.87313985824585
2011-08-18,5.505090236663818
2011-08-19,5.434611797332764
2011-08-22,5.59122896194458
2011-08-23,5.810492992401123
2011-08-24,5.974940776824951
2011-08-25,5.857478141784668
2011-08-26,6.014095783233643
2011-08-29,6.303836822509766
2011-08-30,6.1393890380859375
2011-08-31,6.1393890380859375
2011-09-01,6.014095783233643
2011-09-02,5.771338939666748
2011-09-06,5.638215065002441
2011-09-07,5.802661895751953
2011-09-08,5.6695380210876465
2011-09-09,5.661706924438477
2011-09-12,5.794832229614258
2011-09-13,5.802661895751953
2011-09-14,5.833985805511475
2011-09-15,5.86530876159668
2011-09-16,5.787001132965088
2011-09-19,5.724353790283203
2011-09-20,5.52858304977417
2011-09-21,5.426782131195068
2011-09-22,5.2466721534729
2011-09-23,5.2388410568237305
2011-09-26,5.324979782104492
2011-09-27,5.473766803741455
2011-09-28,5.301487922668457
2011-09-29,5.465936183929443
2011-09-30,5.403288841247559
2011-10-03,5.301487922668457
2011-10-04,5.935787200927734
2011-10-05,6.029757022857666
2011-10-06,6.241189956665039
2011-10-07,6.115897178649902
2011-10-10,6.162881851196289
2011-10-11,6.421299934387207
2011-10-12,6.562254905700684
2011-10-13,6.5700860023498535
2011-10-14,6.664055824279785
2011-10-17,6.5309319496154785
2011-10-18,6.562254905700684
2011-10-19,6.483946800231934
2011-10-20,6.327330112457275
2011-10-21,6.444791793823242
2011-10-24,6.5700860023498535
2011-10-25,6.468285083770752
2011-10-26,6.7188720703125
2011-10-27,7.126077175140381
2011-10-28,7.118246078491211
2011-10-31,6.773687839508057
2011-11-01,6.546594142913818
2011-11-02,6.8285040855407715
2011-11-03,6.9616289138793945
2011-11-04,6.977291107177734
2011-11-07,6.898982048034668
2011-11-08,6.906813144683838
2011-11-09,6.617071151733398
2011-11-10,6.65622615814209
2011-11-11,6.844165802001953
2011-11-14,6.63273286819458
2011-11-15,6.820672988891602
2011-11-16,6.62490177154541
2011-11-17,6.483946800231934
2011-11-18,6.421299934387207
2011-11-21,6.3508219718933105
2011-11-22,6.194204807281494
2011-11-23,6.186374187469482
2011-11-25,6.108066082000732
2011-11-28,6.202035903930664
2011-11-29,6.296006202697754
2011-11-30,6.773687839508057
2011-12-01,6.593578815460205
2011-12-02,6.72670316696167
2011-12-05,6.664055824279785
2011-12-06,6.64056396484375
2011-12-07,6.601409912109375
2011-12-08,6.436962127685547
2011-12-09,6.342990875244141
2011-12-12,6.264682769775391
2011-12-13,6.170712947845459
2011-12-14,6.084572792053223
2011-12-15,6.202035903930664
2011-12-16,6.288175106048584
2011-12-19,5.974940776824951
2011-12-20,6.3194990158081055
2011-12-21,6.538763046264648
2011-12-22,6.554423809051514
2011-12-23,6.507439136505127
2011-12-27,6.499608039855957
2011-12-28,6.421299934387207
2011-12-29,6.413468837738037
2011-12-30,6.389976978302002
2012-01-03,6.65622615814209
2012-01-04,6.64839506149292
2012-01-05,6.65622615814209
2012-01-06,6.499608039855957
2012-01-09,6.554423809051514
2012-01-10,6.65622615814209
2012-01-11,6.64056396484375
2012-01-12,6.64056396484375
2012-01-13,6.664055824279785
2012-01-17,6.72670316696167
2012-01-18,6.844165802001953
2012-01-19,6.820672988891602
2012-01-20,7.094752788543701
2012-01-23,7.079092025756836
2012-01-24,7.079092025756836
2012-01-25,7.032105922698975
2012-01-26,6.945967197418213
2012-01-27,7.055599212646484
2012-01-30,6.91464376449585
2012-01-31,6.875489234924316
2012-02-01,7.071260929107666
2012-02-02,7.204384803771973
2012-02-03,7.165231227874756
2012-02-06,7.0477681159973145
2012-02-07,6.930305004119873
2012-02-08,6.8285040855407715
2012-02-09,6.891150951385498
2012-02-10,6.820672988891602
2012-02-13,6.812842845916748
2012-02-14,6.765857219696045
2012-02-15,6.617071151733398
2012-02-16,6.773687839508057
2012-02-17,6.664055824279785
2012-02-21,6.851996898651123
2012-02-22,6.859827995300293
2012-02-23,6.9929518699646
2012-02-24,6.98512077331543
2012-02-27,7.0399370193481445
2012-02-28,7.0477681159973145
2012-02-29,7.094752788543701
2012-03-01,7.0086140632629395
2012-03-02,6.9616289138793945
2012-03-05,6.930305004119873
2012-03-06,6.773687839508057
2012-03-07,6.898982048034668
2012-03-08,6.930305004119873
2012-03-09,6.891150951385498
2012-03-12,6.883319854736328
2012-03-13,7.094752788543701
2012-03-14,7.032105922698975
2012-03-15,7.196554183959961
2012-03-16,7.071260929107666
2012-03-19,7.079092025756836
2012-03-20,6.98512077331543
2012-03-21,6.953797817230225
2012-03-22,7.016445159912109
2012-03-23,7.149569034576416
2012-03-26,7.2200469970703125
2012-03-27,7.1808929443359375
2012-03-28,7.110414981842041
2012-03-29,7.133907794952393
2012-03-30,7.368833065032959
2012-04-02,7.353170871734619
2012-04-03,7.4706339836120605
2012-04-04,7.525450229644775
2012-04-05,7.74471378326416
2012-04-09,7.75254487991333
2012-04-10,7.736883163452148
2012-04-11,7.83868408203125
2012-04-12,8.050116539001465
2012-04-13,7.8700079917907715
2012-04-16,8.02662467956543
2012-04-17,8.183241844177246
2012-04-18,8.065778732299805
2012-04-19,8.128425598144531
2012-04-20,8.300704956054688
2012-04-23,8.285042762756348
2012-04-24,8.418168067932129
2012-04-25,8.527799606323242
2012-04-26,8.465152740478516
2012-04-27,8.418168067932129
2012-04-30,8.285042762756348
2012-05-01,8.206734657287598
2012-05-02,8.449490547180176
2012-05-03,7.603758811950684
2012-05-04,7.306186199188232
2012-05-07,7.188724040985107
2012-05-08,7.196554183959961
2012-05-09,7.251369953155518
2012-05-10,7.447142124176025
2012-05-11,7.4862961769104
2012-05-14,7.384494781494141
2012-05-15,7.423648834228516
2012-05-16,7.4001569747924805
2012-05-17,7.235709190368652
2012-05-18,7.227878093719482
2012-05-21,7.298356056213379
2012-05-22,7.188724040985107
2012-05-23,7.102583885192871
2012-05-24,7.165231227874756
2012-05-25,7.165231227874756
2012-05-29,7.079092025756836
2012-05-30,7.079092025756836
2012-05-31,7.063429832458496
2012-06-01,6.812842845916748
2012-06-04,6.812842845916748
2012-06-05,6.758027076721191
2012-06-06,6.820672988891602
2012-06-07,6.836335182189941
2012-06-08,6.844165802001953
2012-06-11,6.72670316696167
2012-06-12,6.765857219696045
2012-06-13,6.499608039855957
2012-06-14,6.72670316696167
2012-06-15,7.0086140632629395
2012-06-18,7.063429832458496
2012-06-19,7.141737937927246
2012-06-20,7.110414981842041
2012-06-21,6.930305004119873
2012-06-22,7.173061847686768
2012-06-25,7.102583885192871
2012-06-26,7.6898980140686035
2012-06-27,7.8308539390563965
2012-06-28,7.823022842407227
2012-06-29,8.128425598144531
2012-07-02,8.175411224365234
2012-07-03,8.1519193649292
2012-07-05,8.206734657287598
2012-07-06,8.167579650878906
2012-07-09,8.144087791442871
2012-07-10,8.065778732299805
2012-07-11,8.034456253051758
2012-07-12,7.901330947875977
2012-07-13,8.073610305786133
2012-07-16,7.995300769805908
2012-07-17,8.065778732299805
2012-07-18,8.238058090209961
2012-07-19,8.261550903320312
2012-07-20,8.238058090209961
2012-07-23,8.057948112487793
2012-07-24,8.222395896911621
2012-07-25,8.23022747039795
2012-07-26,8.292874336242676
2012-07-27,8.433829307556152
2012-07-30,8.472984313964844
2012-07-31,8.410337448120117
2012-08-01,8.339859008789062
2012-08-02,7.901330947875977
2012-08-03,7.987471103668213
2012-08-06,7.956147193908691
2012-08-07,8.073610305786133
2012-08-08,7.971808910369873
2012-08-09,7.963977813720703
2012-08-10,7.854345798492432
2012-08-13,7.736883163452148
2012-08-14,7.901330947875977
2012-08-15,7.8700079917907715
2012-08-16,8.034456253051758
2012-08-17,8.183241844177246
2012-08-20,8.2537202835083
2012-08-21,8.535630226135254
2012-08-22,8.551292419433594
2012-08-23,8.590446472167969
2012-08-24,8.472984313964844
2012-08-27,8.457322120666504
2012-08-28,8.496476173400879
2012-08-29,8.653093338012695
2012-08-30,8.700078010559082
2012-08-31,8.888018608093262
2012-09-04,9.083789825439453
2012-09-05,9.138606071472168
2012-09-06,9.577134132385254
2012-09-07,9.73375129699707
2012-09-10,9.63978099822998
2012-09-11,8.794049263000488
2012-09-12,8.942834854125977
2012-09-13,8.872357368469238
2012-09-14,9.185590744018555
2012-09-17,9.342207908630371
2012-09-18,9.310885429382324
2012-09-19,9.467501640319824
2012-09-20,9.350038528442383
2012-09-21,9.42834758758545
2012-09-24,9.475333213806152
2012-09-25,9.412686347961426
2012-09-26,9.295223236083984
2012-09-27,9.295223236083984
2012-09-28,9.310885429382324
2012-10-01,9.357870101928711
2012-10-02,9.295223236083984
2012-10-03,9.420516967773438
2012-10-04,9.467501640319824
2012-10-05,9.365700721740723
2012-10-08,9.4518404006958
2012-10-09,9.295223236083984
2012-10-10,9.083789825439453
2012-10-11,9.365700721740723
2012-10-12,9.295223236083984
2012-10-15,9.310885429382324
2012-10-16,9.381362915039062
2012-10-17,9.537980079650879
2012-10-18,9.083789825439453
2012-10-19,9.130775451660156
2012-10-22,8.841033935546875
2012-10-23,8.825371742248535
2012-10-24,9.021142959594727
2012-10-25,8.911511421203613
2012-10-26,8.825371742248535
2012-10-31,8.676586151123047
2012-11-01,8.794049263000488
2012-11-02,8.754894256591797
2012-11-05,8.707908630371094
2012-11-06,8.715740203857422
2012-11-07,8.50430679321289
2012-11-08,8.13625717163086
2012-11-09,8.097103118896484
2012-11-12,8.245888710021973
2012-11-13,8.081440925598145
2012-11-14,8.3085355758667
2012-11-15,8.23022747039795
2012-11-16,8.2537202835083
2012-11-19,8.38684368133545
2012-11-20,8.410337448120117
2012-11-21,8.472984313964844
2012-11-23,8.684416770935059
2012-11-26,8.770556449890137
2012-11-27,8.754894256591797
2012-11-28,8.59827709197998
2012-11-29,8.715740203857422
2012-11-30,8.770556449890137
2012-12-03,8.747062683105469
2012-12-04,8.731402397155762
2012-12-05,8.69224739074707
2012-12-06,8.754894256591797
2012-12-07,8.942834854125977
2012-12-10,8.69224739074707
2012-12-11,8.739233016967773
2012-12-12,7.548943042755127
2012-12-13,7.212215900421143
2012-12-14,7.196554183959961
2012-12-17,7.251369953155518
2012-12-18,7.243539810180664
2012-12-19,7.541111946105957
2012-12-20,7.595928192138672
2012-12-21,7.603758811950684
2012-12-24,7.721221923828125
2012-12-26,7.6898980140686035
2012-12-27,7.823022842407227
2012-12-28,7.674235820770264
2012-12-31,7.84651517868042
2013-01-02,7.924824237823486
2013-01-03,7.8700079917907715
2013-01-04,7.901330947875977
2013-01-07,7.361001968383789
2013-01-08,6.945967197418213
2013-01-09,7.063429832458496
2013-01-10,7.165231227874756
2013-01-11,7.251369953155518
2013-01-14,7.3923258781433105
2013-01-15,7.345341205596924
2013-01-16,7.196554183959961
2013-01-17,7.267032146453857
2013-01-18,7.384494781494141
2013-01-22,7.329679012298584
2013-01-23,7.306186199188232
2013-01-24,7.3923258781433105
2013-01-25,7.337510108947754
2013-01-28,7.580265998840332
2013-01-29,7.509788990020752
2013-01-30,7.407987117767334
2013-01-31,7.5176191329956055
2013-02-01,7.4706339836120605
2013-02-04,7.454973220825195
2013-02-05,7.447142124176025
2013-02-06,7.415818214416504
2013-02-07,7.3923258781433105
2013-02-08,7.212215900421143
2013-02-11,7.126077175140381
2013-02-12,7.298356056213379
2013-02-13,7.282693862915039
2013-02-14,7.306186199188232
2013-02-15,7.321847915649414
2013-02-19,7.298356056213379
2013-02-20,7.282693862915039
2013-02-21,7.149569034576416
2013-02-22,7.024275779724121
2013-02-25,6.977291107177734
2013-02-26,6.938136100769043
2013-02-27,7.0086140632629395
2013-02-28,6.91464376449585
2013-03-01,6.930305004119873
2013-03-04,6.91464376449585
2013-03-05,6.875489234924316
2013-03-06,6.883319854736328
2013-03-07,6.844165802001953
2013-03-08,6.906813144683838
2013-03-11,6.91464376449585
2013-03-12,6.883319854736328
2013-03-13,6.859827995300293
2013-03-14,6.9616289138793945
2013-03-15,6.9616289138793945
2013-03-18,6.851996898651123
2013-03-19,6.836335182189941
2013-03-20,6.7110419273376465
2013-03-21,6.695380210876465
2013-03-22,6.7110419273376465
2013-03-25,6.742364883422852
2013-03-26,6.765857219696045
2013-03-27,6.7110419273376465
2013-03-28,6.7501959800720215
2013-04-01,6.8285040855407715
2013-04-02,6.883319854736328
2013-04-03,6.883319854736328
2013-04-04,6.9694600105285645
2013-04-05,7.094752788543701
2013-04-08,7.024275779724121
2013-04-09,6.938136100769043
2013-04-10,7.079092025756836
2013-04-11,7.126077175140381
2013-04-12,7.016445159912109
2013-04-15,6.898982048034668
2013-04-16,6.9224748611450195
2013-04-17,6.851996898651123
2013-04-18,6.859827995300293
2013-04-19,6.867659091949463
2013-04-22,6.98512077331543
2013-04-23,7.0477681159973145
2013-04-24,6.91464376449585
2013-04-25,6.91464376449585
2013-04-26,6.938136100769043
2013-04-29,6.9224748611450195
2013-04-30,6.851996898651123
2013-05-01,6.883319854736328
2013-05-02,6.851996898651123
2013-05-03,6.898982048034668
2013-05-06,6.867659091949463
2013-05-07,7.0007829666137695
2013-05-08,7.024275779724121
2013-05-09,6.162881851196289
2013-05-10,6.170712947845459
2013-05-13,6.123726844787598
2013-05-14,6.217698097229004
2013-05-15,6.249021053314209
2013-05-16,6.115897178649902
2013-05-17,6.3508219718933105
2013-05-20,6.342990875244141
2013-05-21,6.296006202697754
2013-05-22,6.155051231384277
2013-05-23,6.115897178649902
2013-05-24,6.084572792053223
2013-05-28,6.037588119506836
2013-05-29,6.014095783233643
2013-05-30,6.186374187469482
2013-05-31,6.084572792053223
2013-06-03,6.194204807281494
2013-06-04,6.068912029266357
2013-06-05,6.068912029266357
2013-06-06,6.076742172241211
2013-06-07,6.045419216156006
2013-06-10,6.147220134735107
2013-06-11,6.037588119506836
2013-06-12,6.014095783233643
2013-06-13,6.084572792053223
2013-06-14,6.029757022857666
2013-06-17,6.021925926208496
2013-06-18,5.982771873474121
2013-06-19,5.9671101570129395
2013-06-20,5.951448917388916
2013-06-21,5.974940776824951
2013-06-24,5.9279561042785645
2013-06-25,5.896633148193359
2013-06-26,5.794832229614258
2013-06-27,5.661706924438477
2013-06-28,5.559906005859375
2013-07-01,5.536413192749023
2013-07-02,5.4894280433654785
2013-07-03,5.520751953125
2013-07-05,5.552074909210205
2013-07-08,5.520751953125
2013-07-09,5.520751953125
2013-07-10,5.559906005859375
2013-07-11,5.552074909210205
2013-07-12,5.59122896194458
2013-07-15,5.779170036315918
2013-07-16,5.8418169021606445
2013-07-17,5.787001132965088
2013-07-18,5.802661895751953
2013-07-19,5.833985805511475
2013-07-22,5.8418169021606445
2013-07-23,5.8418169021606445
2013-07-24,5.826155185699463
2013-07-25,5.86530876159668
2013-07-26,5.87313985824585
2013-07-29,5.857478141784668
2013-07-30,5.857478141784668
2013-07-31,5.86530876159668
2013-08-01,5.9671101570129395
2013-08-02,6.037588119506836
2013-08-05,6.068912029266357
2013-08-06,6.147220134735107
2013-08-07,6.296006202697754
2013-08-08,5.317150115966797
2013-08-09,5.1996870040893555
2013-08-12,5.184024810791016
2013-08-13,5.223178863525391
2013-08-14,5.1996870040893555
2013-08-15,5.160531997680664
2013-08-16,5.144871234893799
2013-08-19,5.1527018547058105
2013-08-20,5.176194190979004
2013-08-21,5.144871234893799
2013-08-22,5.168363094329834
2013-08-23,5.379796028137207
2013-08-26,5.285826206207275
2013-08-27,5.144871234893799
2013-08-28,5.097886085510254
2013-08-29,5.090054988861084
2013-08-30,5.0587310791015625
2013-09-03,5.0587310791015625
2013-09-04,4.933437824249268
2013-09-05,4.909945011138916
