Date,PVH
2010-01-04,40.09132385253906
2010-01-05,41.59353256225586
2010-01-06,42.5885009765625
2010-01-07,42.5885009765625
2010-01-08,42.520225524902344
2010-01-11,42.43240737915039
2010-01-12,42.28610610961914
2010-01-13,42.64701843261719
2010-01-14,42.5689697265625
2010-01-15,42.149539947509766
2010-01-19,42.442169189453125
2010-01-20,42.188560485839844
2010-01-21,41.59353256225586
2010-01-22,40.49126052856445
2010-01-25,40.0132942199707
2010-01-26,39.028076171875
2010-01-27,39.2329216003418
2010-01-28,39.01831817626953
2010-01-29,38.325740814208984
2010-02-01,38.83298873901367
2010-02-02,39.6621208190918
2010-02-03,39.05733871459961
2010-02-04,38.569602966308594
2010-02-05,37.7404670715332
2010-02-08,37.65266418457031
2010-02-09,38.29648208618164
2010-02-10,38.169673919677734
2010-02-11,38.891517639160156
2010-02-12,39.2329216003418
2010-02-16,39.84745788574219
2010-02-17,41.33989334106445
2010-02-18,41.63254165649414
2010-02-19,41.33989334106445
2010-02-22,41.32040023803711
2010-02-23,41.45695495605469
2010-02-24,42.159305572509766
2010-02-25,41.9349479675293
2010-02-26,42.45193099975586
2010-03-01,43.212799072265625
2010-03-02,43.05672073364258
2010-03-03,41.3984260559082
2010-03-04,41.84714889526367
2010-03-05,43.2225456237793
2010-03-08,45.10517120361328
2010-03-09,44.58818054199219
2010-03-10,45.144203186035156
2010-03-11,46.50006866455078
2010-03-12,46.568359375
2010-03-15,51.11398696899414
2010-03-16,52.46013259887695
2010-03-17,52.850318908691406
2010-03-18,52.75275802612305
2010-03-19,52.41135025024414
2010-03-22,54.1078987121582
2010-03-23,54.75217819213867
2010-03-24,55.34760665893555
2010-03-25,54.195770263671875
2010-03-26,55.669742584228516
2010-03-29,55.65998077392578
2010-03-30,55.71855545043945
2010-03-31,55.99189758300781
2010-04-01,56.880157470703125
2010-04-05,58.59819412231445
2010-04-06,58.64699935913086
2010-04-07,58.50056076049805
2010-04-08,59.8476676940918
2010-04-09,61.17521667480469
2010-04-12,61.25331115722656
2010-04-13,61.360687255859375
2010-04-14,62.62969970703125
2010-04-15,62.717525482177734
2010-04-16,62.19041442871094
2010-04-19,61.34115982055664
2010-04-20,60.9409294128418
2010-04-21,64.07437133789062
2010-04-22,65.48004150390625
2010-04-23,65.45072174072266
2010-04-26,64.6600570678711
2010-04-27,62.776092529296875
2010-04-28,62.05377197265625
2010-04-29,63.84989547729492
2010-04-30,61.50709915161133
2010-05-03,62.82490539550781
2010-05-04,61.03854751586914
2010-05-05,58.969112396240234
2010-05-06,56.79231643676758
2010-05-07,53.492923736572266
2010-05-10,58.1589241027832
2010-05-11,59.72076416015625
2010-05-12,60.316192626953125
2010-05-13,57.87583923339844
2010-05-14,56.50922393798828
2010-05-17,56.14805603027344
2010-05-18,54.98371124267578
2010-05-19,53.03990936279297
2010-05-20,50.21696853637695
2010-05-21,51.750518798828125
2010-05-24,53.020347595214844
2010-05-25,52.678470611572266
2010-05-26,52.0338020324707
2010-05-27,54.73952102661133
2010-05-28,53.45990753173828
2010-06-01,50.930023193359375
2010-06-02,52.0338020324707
2010-06-03,53.28408432006836
2010-06-04,49.875083923339844
2010-06-07,47.83358383178711
2010-06-08,48.888526916503906
2010-06-09,50.24626541137695
2010-06-10,52.01425552368164
2010-06-11,51.906822204589844
2010-06-14,52.83476257324219
2010-06-15,55.67722702026367
2010-06-16,54.31949234008789
2010-06-17,53.91901397705078
2010-06-18,53.655277252197266
2010-06-21,52.32683563232422
2010-06-22,49.865318298339844
2010-06-23,50.011844635009766
2010-06-24,48.556419372558594
2010-06-25,49.083866119384766
2010-06-28,47.91172790527344
2010-06-29,44.68830490112305
2010-06-30,45.19624328613281
2010-07-01,45.27437973022461
2010-07-02,44.414817810058594
2010-07-06,42.011898040771484
2010-07-07,44.580841064453125
2010-07-08,46.55399703979492
2010-07-09,46.83726119995117
2010-07-12,46.016746520996094
2010-07-13,47.81404113769531
2010-07-14,47.11076354980469
2010-07-15,46.47583770751953
2010-07-16,44.10224533081055
2010-07-19,44.99111557006836
2010-07-20,46.133975982666016
2010-07-21,46.08512878417969
2010-07-22,48.888526916503906
2010-07-23,49.98252487182617
2010-07-26,51.31097412109375
2010-07-27,49.66994857788086
2010-07-28,49.474609375
2010-07-29,50.24626541137695
2010-07-30,50.68582534790039
2010-08-02,52.1705436706543
2010-08-03,49.9923095703125
2010-08-04,52.0924072265625
2010-08-05,51.77006530761719
2010-08-06,51.86773681640625
2010-08-09,52.5319709777832
2010-08-10,52.0338020324707
2010-08-11,49.0741081237793
2010-08-12,49.591819763183594
2010-08-13,48.09731674194336
2010-08-16,47.2351188659668
2010-08-17,48.71121597290039
2010-08-18,49.1609001159668
2010-08-19,48.066036224365234
2010-08-20,48.28111267089844
2010-08-23,47.75321578979492
2010-08-24,45.289798736572266
2010-08-25,45.55373764038086
2010-08-26,44.30247497558594
2010-08-27,46.022953033447266
2010-08-30,44.63484191894531
2010-08-31,44.65439224243164
2010-09-01,46.84409713745117
2010-09-02,49.20000076293945
2010-09-03,49.95269775390625
2010-09-07,49.366172790527344
2010-09-08,52.85602569580078
2010-09-09,53.1395149230957
2010-09-10,52.68006134033203
2010-09-13,54.86977767944336
2010-09-14,55.23145294189453
2010-09-15,55.19236373901367
2010-09-16,55.01640319824219
2010-09-17,56.775997161865234
2010-09-20,58.67243957519531
2010-09-21,57.77308654785156
2010-09-22,56.88352584838867
2010-09-23,55.77888107299805
2010-09-24,57.47005844116211
2010-09-27,57.41139221191406
2010-09-28,57.724205017089844
2010-09-29,57.96860885620117
2010-09-30,58.80928039550781
2010-10-01,58.64310836791992
2010-10-04,59.180763244628906
2010-10-05,61.00877380371094
2010-10-06,60.53955841064453
2010-10-07,61.37046432495117
2010-10-08,61.69306564331055
2010-10-11,61.15541458129883
2010-10-12,61.6246337890625
2010-10-13,61.556209564208984
2010-10-14,62.025413513183594
2010-10-15,61.50732421875
2010-10-18,61.06742858886719
2010-10-19,58.67243957519531
2010-10-20,59.30783462524414
2010-10-21,59.61086654663086
2010-10-22,60.34403610229492
2010-10-25,61.223838806152344
2010-10-26,61.556209564208984
2010-10-27,60.08988571166992
2010-10-28,59.591339111328125
2010-10-29,59.962799072265625
2010-11-01,60.21696090698242
2010-11-02,60.4124641418457
2010-11-03,59.982357025146484
2010-11-04,61.683292388916016
2010-11-05,62.875892639160156
2010-11-08,63.5504264831543
2010-11-09,64.05876922607422
2010-11-10,61.732154846191406
2010-11-11,61.08696365356445
2010-11-12,58.183650970458984
2010-11-15,58.73109436035156
2010-11-16,58.200931549072266
2010-11-17,60.19637680053711
2010-11-18,61.477783203125
2010-11-19,62.61246871948242
2010-11-22,63.87429428100586
2010-11-23,63.336280822753906
2010-11-24,66.05558776855469
2010-11-26,66.06539154052734
2010-11-29,66.37838745117188
2010-11-30,66.35883331298828
2010-12-01,68.49121856689453
2010-12-02,69.67484283447266
2010-12-03,68.47166442871094
2010-12-06,67.86520385742188
2010-12-07,67.29785919189453
2010-12-08,67.0533447265625
2010-12-09,67.66957092285156
2010-12-10,67.66957092285156
2010-12-13,66.64250946044922
2010-12-14,65.03829956054688
2010-12-15,64.20685577392578
2010-12-16,65.19480895996094
2010-12-17,66.11428833007812
2010-12-20,65.47846984863281
2010-12-21,65.91864013671875
2010-12-22,64.51009368896484
2010-12-23,64.15795135498047
2010-12-27,63.50259780883789
2010-12-28,62.221187591552734
2010-12-29,62.1429443359375
2010-12-30,62.4461784362793
2010-12-31,61.63428497314453
2011-01-03,61.87882614135742
2011-01-04,60.2257194519043
2011-01-05,61.291927337646484
2011-01-06,59.795326232910156
2011-01-07,57.633575439453125
2011-01-10,60.44091033935547
2011-01-11,58.63131332397461
2011-01-12,58.963897705078125
2011-01-13,59.022579193115234
2011-01-14,59.21821212768555
2011-01-18,58.288963317871094
2011-01-19,57.389034271240234
2011-01-20,56.83146667480469
2011-01-21,55.589210510253906
2011-01-24,57.32057189941406
2011-01-25,57.28144836425781
2011-01-26,58.27916717529297
2011-01-27,58.298728942871094
2011-01-28,56.782562255859375
2011-01-31,57.0955810546875
2011-02-01,57.57487869262695
2011-02-02,56.52827072143555
2011-02-03,57.64336395263672
2011-02-04,60.2159423828125
2011-02-07,61.39951705932617
2011-02-08,61.83970260620117
2011-02-09,61.066932678222656
2011-02-10,60.773502349853516
2011-02-11,60.66592025756836
2011-02-14,60.470272064208984
2011-02-15,59.80510711669922
2011-02-16,58.8171501159668
2011-02-17,57.64336395263672
2011-02-18,57.36948013305664
2011-02-22,57.96615219116211
2011-02-23,57.57487869262695
2011-02-24,58.18134689331055
2011-02-25,58.9443244934082
2011-02-28,58.69978713989258
2011-03-01,57.79008865356445
2011-03-02,57.88789367675781
2011-03-03,59.9909553527832
2011-03-04,59.97140121459961
2011-03-07,59.14973831176758
2011-03-08,59.80510711669922
2011-03-09,61.44843292236328
2011-03-10,60.088783264160156
2011-03-11,61.311500549316406
2011-03-14,59.75328826904297
2011-03-15,59.09754180908203
2011-03-16,58.676673889160156
2011-03-17,58.167724609375
2011-03-18,55.515281677246094
2011-03-21,55.9361457824707
2011-03-22,55.32931137084961
2011-03-23,56.141685485839844
2011-03-24,57.82514953613281
2011-03-25,59.11711120605469
2011-03-28,58.891990661621094
2011-03-29,63.81516647338867
2011-03-30,63.149593353271484
2011-03-31,63.648780822753906
2011-04-01,64.77436828613281
2011-04-04,64.04026794433594
2011-04-05,64.68624114990234
2011-04-06,63.85429763793945
2011-04-07,63.590057373046875
2011-04-08,62.71895980834961
2011-04-11,63.61941146850586
2011-04-12,64.45135498046875
2011-04-13,64.72539520263672
2011-04-14,65.19522094726562
2011-04-15,64.98969268798828
2011-04-18,64.55901336669922
2011-04-19,64.8526382446289
2011-04-20,67.34852600097656
2011-04-21,67.41698455810547
2011-04-25,67.95529174804688
2011-04-26,67.69105529785156
2011-04-27,70.0204849243164
2011-04-28,70.0204849243164
2011-04-29,68.91452026367188
2011-05-02,67.92594909667969
2011-05-03,66.22290802001953
2011-05-04,66.35994720458984
2011-05-05,68.14130401611328
2011-05-06,66.0956802368164
2011-05-09,67.5735855102539
2011-05-10,68.46426391601562
2011-05-11,67.76935577392578
2011-05-12,68.8949203491211
2011-05-13,68.36640930175781
2011-05-16,66.77098846435547
2011-05-17,65.8974838256836
2011-05-18,66.61235046386719
2011-05-19,67.67005157470703
2011-05-20,64.408935546875
2011-05-23,63.65486526489258
2011-05-24,63.58628463745117
2011-05-25,61.99983596801758
2011-05-26,64.82023620605469
2011-05-27,65.20219421386719
2011-05-31,64.60478973388672
2011-06-01,64.97691345214844
2011-06-02,63.81155776977539
2011-06-03,63.29250717163086
2011-06-06,62.09777069091797
2011-06-07,62.82244873046875
2011-06-08,61.21640396118164
2011-06-09,61.96066665649414
2011-06-10,60.86383056640625
2011-06-13,61.77459716796875
2011-06-14,62.44050979614258
2011-06-15,60.8344841003418
2011-06-16,60.442726135253906
2011-06-17,61.30451965332031
2011-06-20,62.068389892578125
2011-06-21,63.194580078125
2011-06-22,61.85295867919922
2011-06-23,64.04659271240234
2011-06-24,63.00852966308594
2011-06-27,63.233760833740234
2011-06-28,64.13468933105469
2011-06-29,63.82133483886719
2011-06-30,64.1151351928711
2011-07-01,65.64283752441406
2011-07-05,67.06283569335938
2011-07-06,67.74835968017578
2011-07-07,69.10958862304688
2011-07-08,68.6395263671875
2011-07-11,66.8376235961914
2011-07-12,66.47521209716797
2011-07-13,68.943115234375
2011-07-14,71.29344177246094
2011-07-15,72.25315856933594
2011-07-18,71.87126922607422
2011-07-19,73.73191833496094
2011-07-20,72.40005493164062
2011-07-21,73.50665283203125
2011-07-22,73.124755859375
2011-07-25,72.67427825927734
2011-07-26,72.15523529052734
2011-07-27,70.26515197753906
2011-07-28,70.29454040527344
2011-07-29,70.06932067871094
2011-08-01,69.22711944580078
2011-08-02,66.14229583740234
2011-08-03,67.99315643310547
2011-08-04,61.15762710571289
2011-08-05,65.25115203857422
2011-08-08,56.73117446899414
2011-08-09,59.6984748840332
2011-08-10,58.71916580200195
2011-08-11,61.79418182373047
2011-08-12,63.233760833740234
2011-08-15,63.410030364990234
2011-08-16,61.399322509765625
2011-08-17,59.419952392578125
2011-08-18,53.66806411743164
2011-08-19,50.4344482421875
2011-08-22,51.669097900390625
2011-08-23,55.43185043334961
2011-08-24,58.14611053466797
2011-08-25,56.53911590576172
2011-08-26,59.85110092163086
2011-08-29,63.19247817993164
2011-08-30,63.594268798828125
2011-08-31,65.31884002685547
2011-09-01,65.06407165527344
2011-09-02,61.16414260864258
2011-09-06,59.48855209350586
2011-09-07,62.398799896240234
2011-09-08,61.948062896728516
2011-09-09,60.22345733642578
2011-09-12,60.76240539550781
2011-09-13,62.04602813720703
2011-09-14,63.202308654785156
2011-09-15,64.3389663696289
2011-09-16,64.77013397216797
2011-09-19,64.90727233886719
2011-09-20,64.58394622802734
2011-09-21,61.54631423950195
2011-09-22,59.67473602294922
2011-09-23,61.87946319580078
2011-09-26,63.025917053222656
2011-09-27,64.025390625
2011-09-28,62.45759963989258
2011-09-29,60.958370208740234
2011-09-30,57.06825637817383
2011-10-03,55.098690032958984
2011-10-04,56.225555419921875
2011-10-05,58.20491027832031
2011-10-06,59.9882926940918
2011-10-07,60.12548065185547
2011-10-10,62.74175262451172
2011-10-11,62.75153350830078
2011-10-12,65.38744354248047
2011-10-13,64.84852600097656
2011-10-14,66.46532440185547
2011-10-17,64.3389663696289
2011-10-18,65.14244842529297
2011-10-19,64.50553894042969
2011-10-20,66.1909408569336
2011-10-21,68.69942474365234
2011-10-24,71.67827606201172
2011-10-25,69.33634948730469
2011-10-26,68.78763580322266
2011-10-27,71.737060546875
2011-10-28,73.26566314697266
2011-10-31,72.91290283203125
2011-11-01,72.599365234375
2011-11-02,74.28474426269531
2011-11-03,73.10889434814453
2011-11-04,72.55037689208984
2011-11-07,71.76643371582031
2011-11-08,71.96240997314453
2011-11-09,67.87633514404297
2011-11-10,67.1904067993164
2011-11-11,69.37556457519531
2011-11-14,68.87579345703125
2011-11-15,68.45226287841797
2011-11-16,67.26598358154297
2011-11-17,65.38359832763672
2011-11-18,64.51102447509766
2011-11-21,62.34430694580078
2011-11-22,64.06005859375
2011-11-23,63.66786193847656
2011-11-25,63.324703216552734
2011-11-28,66.43260955810547
2011-11-29,65.82476043701172
2011-11-30,66.56006622314453
2011-12-01,66.29536437988281
2011-12-02,71.35427856445312
2011-12-05,73.3641128540039
2011-12-06,73.3739242553711
2011-12-07,71.2758560180664
2011-12-08,69.18757629394531
2011-12-09,70.55032348632812
2011-12-12,69.80522918701172
2011-12-13,67.03067779541016
2011-12-14,66.48164367675781
2011-12-15,67.48167419433594
2011-12-16,67.236572265625
2011-12-19,66.56988525390625
2011-12-20,67.27574920654297
2011-12-21,67.0895004272461
2011-12-22,67.24635314941406
2011-12-23,68.87385559082031
2011-12-27,69.79544067382812
2011-12-28,68.44248962402344
2011-12-29,69.1973876953125
2011-12-30,69.10914611816406
2012-01-03,69.82489013671875
2012-01-04,72.41313934326172
2012-01-05,71.25623321533203
2012-01-06,72.21707153320312
2012-01-09,72.35431671142578
2012-01-10,72.55039978027344
2012-01-11,72.45231628417969
2012-01-12,74.6778793334961
2012-01-13,73.9229507446289
2012-01-17,73.52098083496094
2012-01-18,74.52098846435547
2012-01-19,75.44258117675781
2012-01-20,75.13866424560547
2012-01-23,74.78572845458984
2012-01-24,76.41320037841797
2012-01-25,76.07986450195312
2012-01-26,75.43278503417969
2012-01-27,75.19750213623047
2012-01-30,75.11905670166016
2012-01-31,75.67790985107422
2012-02-01,74.97201538085938
2012-02-02,74.76610565185547
2012-02-03,76.57988739013672
2012-02-06,76.7759780883789
2012-02-07,77.57010650634766
2012-02-08,79.4623031616211
2012-02-09,79.67796325683594
2012-02-10,79.7073745727539
2012-02-13,80.43289947509766
2012-02-14,80.75641632080078
2012-02-15,80.09952545166016
2012-02-16,80.51133728027344
2012-02-17,80.61915588378906
2012-02-21,80.64856719970703
2012-02-22,80.60936737060547
2012-02-23,80.55054473876953
2012-02-24,80.805419921875
2012-02-27,81.32504272460938
2012-02-28,81.70742797851562
2012-02-29,83.34471130371094
2012-03-01,83.87413787841797
2012-03-02,83.06040954589844
2012-03-05,83.51136779785156
2012-03-06,81.3838882446289
2012-03-07,81.86429595947266
2012-03-08,83.03096008300781
2012-03-09,85.22709655761719
2012-03-12,85.57023620605469
2012-03-13,87.29454803466797
2012-03-14,87.23570251464844
2012-03-15,87.02972412109375
2012-03-16,87.55936431884766
2012-03-19,87.29454803466797
2012-03-20,87.61820220947266
2012-03-21,87.81438446044922
2012-03-22,88.24598693847656
2012-03-23,87.83402252197266
2012-03-26,89.0895004272461
2012-03-27,88.08900451660156
2012-03-28,86.94144439697266
2012-03-29,87.77516174316406
2012-03-30,87.61820220947266
2012-04-02,89.64857482910156
2012-04-03,89.97225952148438
2012-04-04,89.50145721435547
2012-04-05,90.11936950683594
2012-04-09,88.90315246582031
2012-04-10,85.51924133300781
2012-04-11,86.37255096435547
2012-04-12,86.80413055419922
2012-04-13,87.30435943603516
2012-04-16,86.90221405029297
2012-04-17,88.14785766601562
2012-04-18,88.2950210571289
2012-04-19,86.98068237304688
2012-04-20,86.82372283935547
2012-04-23,85.41136169433594
2012-04-24,85.077880859375
2012-04-25,87.22590637207031
2012-04-26,88.80504608154297
2012-04-27,88.33423614501953
2012-04-30,87.09838104248047
2012-05-01,87.90264129638672
2012-05-02,90.58036041259766
2012-05-03,89.23661804199219
2012-05-04,84.01856231689453
2012-05-07,82.46880340576172
2012-05-08,79.76171875
2012-05-09,79.83039093017578
2012-05-10,78.67298889160156
2012-05-11,79.6734848022461
2012-05-14,77.98641204833984
2012-05-15,77.92556762695312
2012-05-16,74.91295623779297
2012-05-17,71.34098815917969
2012-05-18,71.35079956054688
2012-05-21,74.5596923828125
2012-05-22,76.1003189086914
2012-05-23,75.92371368408203
2012-05-24,80.84002685546875
2012-05-25,80.91854858398438
2012-05-29,83.05779266357422
2012-05-30,81.48770904541016
2012-05-31,79.48583221435547
2012-06-01,75.04052734375
2012-06-04,75.73726654052734
2012-06-05,78.17089080810547
2012-06-06,78.74986267089844
