Date,CRMT
2010-04-27,26.010000228881836
2010-04-28,25.610000610351562
2010-04-29,26.0
2010-04-30,25.329999923706055
2010-05-03,26.149999618530273
2010-05-04,25.280000686645508
2010-05-05,24.100000381469727
2010-05-06,23.59000015258789
2010-05-07,23.020000457763672
2010-05-10,24.3799991607666
2010-05-11,25.90999984741211
2010-05-12,26.649999618530273
2010-05-13,26.610000610351562
2010-05-14,25.8700008392334
2010-05-17,25.56999969482422
2010-05-18,24.899999618530273
2010-05-19,24.600000381469727
2010-05-20,24.350000381469727
2010-05-21,24.149999618530273
2010-05-24,24.049999237060547
2010-05-25,24.350000381469727
2010-05-26,23.690000534057617
2010-05-27,24.649999618530273
2010-05-28,24.219999313354492
2010-06-01,23.479999542236328
2010-06-02,24.5
2010-06-03,24.90999984741211
2010-06-04,24.3799991607666
2010-06-07,23.510000228881836
2010-06-08,23.3799991607666
2010-06-09,22.989999771118164
2010-06-10,23.75
2010-06-11,23.709999084472656
2010-06-14,24.579999923706055
2010-06-15,25.059999465942383
2010-06-16,24.959999084472656
2010-06-17,24.950000762939453
2010-06-18,24.989999771118164
2010-06-21,24.93000030517578
2010-06-22,24.170000076293945
2010-06-23,24.399999618530273
2010-06-24,23.639999389648438
2010-06-25,24.15999984741211
2010-06-28,24.0
2010-06-29,23.059999465942383
2010-06-30,22.6299991607666
2010-07-01,22.8700008392334
2010-07-02,23.020000457763672
2010-07-06,22.649999618530273
2010-07-07,22.290000915527344
2010-07-08,22.719999313354492
2010-07-09,22.700000762939453
2010-07-12,21.75
2010-07-13,22.34000015258789
2010-07-14,21.610000610351562
2010-07-15,21.770000457763672
2010-07-16,20.81999969482422
2010-07-19,20.860000610351562
2010-07-20,21.649999618530273
2010-07-21,21.90999984741211
2010-07-22,22.670000076293945
2010-07-23,23.399999618530273
2010-07-26,24.030000686645508
2010-07-27,23.290000915527344
2010-07-28,23.100000381469727
2010-07-29,23.09000015258789
2010-07-30,23.280000686645508
2010-08-02,23.1200008392334
2010-08-03,22.81999969482422
2010-08-04,22.84000015258789
2010-08-05,22.190000534057617
2010-08-06,22.020000457763672
2010-08-09,22.65999984741211
2010-08-10,22.510000228881836
2010-08-11,21.899999618530273
2010-08-12,21.809999465942383
2010-08-13,21.6299991607666
2010-08-16,21.6200008392334
2010-08-17,22.010000228881836
2010-08-18,22.799999237060547
2010-08-19,22.93000030517578
2010-08-20,21.780000686645508
2010-08-23,22.100000381469727
2010-08-24,22.280000686645508
2010-08-25,22.610000610351562
2010-08-26,23.1299991607666
2010-08-27,24.8700008392334
2010-08-30,24.420000076293945
2010-08-31,25.0
2010-09-01,25.309999465942383
2010-09-02,25.610000610351562
2010-09-03,26.010000228881836
2010-09-07,25.459999084472656
2010-09-08,25.229999542236328
2010-09-09,25.06999969482422
2010-09-10,25.31999969482422
2010-09-13,25.170000076293945
2010-09-14,24.940000534057617
2010-09-15,25.329999923706055
2010-09-16,25.3799991607666
2010-09-17,25.030000686645508
2010-09-20,25.40999984741211
2010-09-21,25.09000015258789
2010-09-22,24.940000534057617
2010-09-23,24.959999084472656
2010-09-24,25.829999923706055
2010-09-27,25.59000015258789
2010-09-28,25.219999313354492
2010-09-29,25.280000686645508
2010-09-30,25.18000030517578
2010-10-01,25.520000457763672
2010-10-04,26.100000381469727
2010-10-05,26.719999313354492
2010-10-06,26.299999237060547
2010-10-07,25.90999984741211
2010-10-08,26.6299991607666
2010-10-11,26.709999084472656
2010-10-12,26.75
2010-10-13,26.209999084472656
2010-10-14,26.459999084472656
2010-10-15,26.110000610351562
2010-10-18,26.459999084472656
2010-10-19,26.25
2010-10-20,26.219999313354492
2010-10-21,26.389999389648438
2010-10-22,26.440000534057617
2010-10-25,27.010000228881836
2010-10-26,26.489999771118164
2010-10-27,26.760000228881836
2010-10-28,26.75
2010-10-29,26.670000076293945
2010-11-01,26.799999237060547
2010-11-02,28.25
2010-11-03,27.75
2010-11-04,28.440000534057617
2010-11-05,28.739999771118164
2010-11-08,29.81999969482422
2010-11-09,29.93000030517578
2010-11-10,29.799999237060547
2010-11-11,29.350000381469727
2010-11-12,28.809999465942383
2010-11-15,28.290000915527344
2010-11-16,27.329999923706055
2010-11-17,27.489999771118164
2010-11-18,28.3700008392334
2010-11-19,25.260000228881836
2010-11-22,25.389999389648438
2010-11-23,25.489999771118164
2010-11-24,25.209999084472656
2010-11-26,25.06999969482422
2010-11-29,25.5
2010-11-30,25.329999923706055
2010-12-01,25.299999237060547
2010-12-02,25.209999084472656
2010-12-03,25.649999618530273
2010-12-06,25.559999465942383
2010-12-07,26.040000915527344
2010-12-08,26.43000030517578
2010-12-09,27.079999923706055
2010-12-10,26.770000457763672
2010-12-13,26.43000030517578
2010-12-14,26.959999084472656
2010-12-15,26.5
2010-12-16,26.479999542236328
2010-12-17,26.229999542236328
2010-12-20,26.219999313354492
2010-12-21,26.780000686645508
2010-12-22,26.610000610351562
2010-12-23,26.690000534057617
2010-12-27,26.530000686645508
2010-12-28,26.280000686645508
2010-12-29,26.530000686645508
2010-12-30,26.93000030517578
2010-12-31,27.079999923706055
2011-01-03,27.829999923706055
2011-01-04,27.610000610351562
2011-01-05,27.760000228881836
2011-01-06,27.559999465942383
2011-01-07,28.06999969482422
2011-01-10,27.809999465942383
2011-01-11,27.969999313354492
2011-01-12,27.450000762939453
2011-01-13,27.860000610351562
2011-01-14,27.979999542236328
2011-01-18,27.329999923706055
2011-01-19,26.139999389648438
2011-01-20,26.489999771118164
2011-01-21,26.530000686645508
2011-01-24,26.559999465942383
2011-01-25,26.81999969482422
2011-01-26,27.440000534057617
2011-01-27,26.829999923706055
2011-01-28,26.190000534057617
2011-01-31,24.940000534057617
2011-02-01,25.030000686645508
2011-02-02,25.34000015258789
2011-02-03,25.25
2011-02-04,24.989999771118164
2011-02-07,25.079999923706055
2011-02-08,25.079999923706055
2011-02-09,24.459999084472656
2011-02-10,24.010000228881836
2011-02-11,24.020000457763672
2011-02-14,23.75
2011-02-15,23.600000381469727
2011-02-16,23.729999542236328
2011-02-17,24.309999465942383
2011-02-18,24.329999923706055
2011-02-22,24.290000915527344
2011-02-23,24.139999389648438
2011-02-24,24.8799991607666
2011-02-25,24.889999389648438
2011-02-28,24.780000686645508
2011-03-01,24.260000228881836
2011-03-02,24.399999618530273
2011-03-03,24.790000915527344
2011-03-04,24.760000228881836
2011-03-07,24.270000457763672
2011-03-08,24.100000381469727
2011-03-09,25.0
2011-03-10,23.979999542236328
2011-03-11,23.979999542236328
2011-03-14,23.889999389648438
2011-03-15,23.729999542236328
2011-03-16,23.6200008392334
2011-03-17,23.989999771118164
2011-03-18,24.3700008392334
2011-03-21,24.34000015258789
2011-03-22,23.899999618530273
2011-03-23,23.8799991607666
2011-03-24,24.149999618530273
2011-03-25,25.600000381469727
2011-03-28,25.829999923706055
2011-03-29,25.75
2011-03-30,26.09000015258789
2011-03-31,25.780000686645508
2011-04-01,25.510000228881836
2011-04-04,25.5
2011-04-05,25.920000076293945
2011-04-06,26.110000610351562
2011-04-07,25.790000915527344
2011-04-08,25.959999084472656
2011-04-11,25.600000381469727
2011-04-12,24.989999771118164
2011-04-13,25.1200008392334
2011-04-14,24.959999084472656
2011-04-15,25.270000457763672
2011-04-18,25.040000915527344
2011-04-19,24.690000534057617
2011-04-20,24.8700008392334
2011-04-21,24.360000610351562
2011-04-25,24.1299991607666
2011-04-26,24.8799991607666
2011-04-27,24.5
2011-04-28,24.530000686645508
2011-04-29,24.479999542236328
2011-05-02,24.690000534057617
2011-05-03,24.950000762939453
2011-05-04,24.899999618530273
2011-05-05,24.649999618530273
2011-05-06,24.549999237060547
2011-05-09,24.559999465942383
2011-05-10,24.549999237060547
2011-05-11,24.59000015258789
2011-05-12,25.530000686645508
2011-05-13,25.479999542236328
2011-05-16,24.920000076293945
2011-05-17,24.469999313354492
2011-05-18,24.709999084472656
2011-05-19,24.579999923706055
2011-05-20,24.06999969482422
2011-05-23,23.760000228881836
2011-05-24,23.780000686645508
2011-05-25,24.200000762939453
2011-05-26,24.459999084472656
2011-05-27,27.100000381469727
2011-05-31,28.25
2011-06-01,27.6200008392334
2011-06-02,27.18000030517578
2011-06-03,27.0
2011-06-06,27.579999923706055
2011-06-07,28.1299991607666
2011-06-08,28.459999084472656
2011-06-09,28.610000610351562
2011-06-10,28.1200008392334
2011-06-13,28.1299991607666
2011-06-14,29.06999969482422
2011-06-15,28.65999984741211
2011-06-16,28.84000015258789
2011-06-17,29.030000686645508
2011-06-20,29.489999771118164
2011-06-21,29.799999237060547
2011-06-22,30.059999465942383
2011-06-23,31.0
2011-06-24,31.329999923706055
2011-06-27,31.489999771118164
2011-06-28,33.040000915527344
2011-06-29,33.38999938964844
2011-06-30,33.0
2011-07-01,33.58000183105469
2011-07-05,34.130001068115234
2011-07-06,34.38999938964844
2011-07-07,35.029998779296875
2011-07-08,35.439998626708984
2011-07-11,34.619998931884766
2011-07-12,34.619998931884766
2011-07-13,34.849998474121094
2011-07-14,35.33000183105469
2011-07-15,36.54999923706055
2011-07-18,36.0
2011-07-19,37.22999954223633
2011-07-20,37.08000183105469
2011-07-21,36.93000030517578
2011-07-22,37.18000030517578
2011-07-25,36.81999969482422
2011-07-26,36.5
2011-07-27,34.380001068115234
2011-07-28,33.849998474121094
2011-07-29,33.84000015258789
2011-08-01,34.130001068115234
2011-08-02,33.310001373291016
2011-08-03,34.0099983215332
2011-08-04,32.83000183105469
2011-08-05,32.33000183105469
2011-08-08,29.40999984741211
2011-08-09,32.099998474121094
2011-08-10,30.739999771118164
2011-08-11,32.56999969482422
2011-08-12,31.90999984741211
2011-08-15,32.709999084472656
2011-08-16,32.029998779296875
2011-08-17,32.16999816894531
2011-08-18,31.299999237060547
2011-08-19,29.639999389648438
2011-08-22,28.399999618530273
2011-08-23,30.020000457763672
2011-08-24,30.0
2011-08-25,29.34000015258789
2011-08-26,30.049999237060547
2011-08-29,30.040000915527344
2011-08-30,30.389999389648438
2011-08-31,30.049999237060547
2011-09-01,29.3700008392334
2011-09-02,28.440000534057617
2011-09-06,28.68000030517578
2011-09-07,29.639999389648438
2011-09-08,29.360000610351562
2011-09-09,28.989999771118164
2011-09-12,29.25
2011-09-13,30.030000686645508
2011-09-14,30.709999084472656
2011-09-15,30.239999771118164
2011-09-16,30.040000915527344
2011-09-19,29.920000076293945
2011-09-20,28.950000762939453
2011-09-21,28.75
2011-09-22,28.950000762939453
2011-09-23,29.100000381469727
2011-09-26,29.780000686645508
2011-09-27,30.059999465942383
2011-09-28,28.530000686645508
2011-09-29,29.1299991607666
2011-09-30,29.020000457763672
2011-10-03,26.8799991607666
2011-10-04,28.219999313354492
2011-10-05,28.260000228881836
2011-10-06,28.329999923706055
2011-10-07,28.65999984741211
2011-10-10,29.8799991607666
2011-10-11,30.260000228881836
2011-10-12,31.229999542236328
2011-10-13,30.200000762939453
2011-10-14,31.6200008392334
2011-10-17,30.309999465942383
2011-10-18,30.329999923706055
2011-10-19,30.020000457763672
2011-10-20,29.969999313354492
2011-10-21,31.809999465942383
2011-10-24,32.209999084472656
2011-10-25,32.33000183105469
2011-10-26,33.31999969482422
2011-10-27,34.95000076293945
2011-10-28,33.29999923706055
2011-10-31,33.380001068115234
2011-11-01,33.689998626708984
2011-11-02,33.86000061035156
2011-11-03,35.18000030517578
2011-11-04,34.33000183105469
2011-11-07,33.88999938964844
2011-11-08,34.02000045776367
2011-11-09,31.8799991607666
2011-11-10,31.3700008392334
2011-11-11,32.93000030517578
2011-11-14,32.689998626708984
2011-11-15,33.59000015258789
2011-11-16,32.83000183105469
2011-11-17,32.5
2011-11-18,35.900001525878906
2011-11-21,35.119998931884766
2011-11-22,34.88999938964844
2011-11-23,33.970001220703125
2011-11-25,33.5
2011-11-28,34.880001068115234
2011-11-29,34.72999954223633
2011-11-30,35.939998626708984
2011-12-01,37.119998931884766
2011-12-02,37.529998779296875
2011-12-05,37.97999954223633
2011-12-06,37.529998779296875
2011-12-07,38.349998474121094
2011-12-08,37.880001068115234
2011-12-09,39.060001373291016
2011-12-12,38.9900016784668
2011-12-13,39.060001373291016
2011-12-14,39.36000061035156
2011-12-15,39.779998779296875
2011-12-16,39.779998779296875
2011-12-19,39.290000915527344
2011-12-20,40.060001373291016
2011-12-21,40.0
2011-12-22,39.93000030517578
2011-12-23,39.81999969482422
2011-12-27,39.9900016784668
2011-12-28,40.0
2011-12-29,40.400001525878906
2011-12-30,39.18000030517578
2012-01-03,38.790000915527344
2012-01-04,38.81999969482422
2012-01-05,39.56999969482422
2012-01-06,39.95000076293945
2012-01-09,39.400001525878906
2012-01-10,40.13999938964844
2012-01-11,40.2599983215332
2012-01-12,40.099998474121094
2012-01-13,39.9900016784668
2012-01-17,40.5
2012-01-18,40.0099983215332
2012-01-19,39.529998779296875
2012-01-20,39.439998626708984
2012-01-23,38.97999954223633
2012-01-24,38.81999969482422
2012-01-25,39.08000183105469
2012-01-26,39.34000015258789
2012-01-27,39.86000061035156
2012-01-30,38.83000183105469
2012-01-31,37.939998626708984
2012-02-01,37.959999084472656
2012-02-02,37.86000061035156
2012-02-03,39.16999816894531
2012-02-06,38.79999923706055
2012-02-07,39.2599983215332
2012-02-08,39.029998779296875
2012-02-09,39.310001373291016
2012-02-10,39.29999923706055
2012-02-13,39.77000045776367
2012-02-14,39.900001525878906
2012-02-15,40.130001068115234
2012-02-16,45.40999984741211
2012-02-17,45.95000076293945
2012-02-21,46.04999923706055
2012-02-22,45.779998779296875
2012-02-23,46.709999084472656
2012-02-24,46.61000061035156
2012-02-27,46.400001525878906
2012-02-28,46.72999954223633
2012-02-29,44.61000061035156
2012-03-01,45.25
2012-03-02,44.599998474121094
2012-03-05,44.68000030517578
2012-03-06,43.45000076293945
2012-03-07,44.33000183105469
2012-03-08,45.13999938964844
2012-03-09,45.779998779296875
2012-03-12,44.83000183105469
2012-03-13,45.779998779296875
2012-03-14,46.290000915527344
2012-03-15,46.27000045776367
2012-03-16,45.41999816894531
2012-03-19,45.369998931884766
2012-03-20,45.029998779296875
2012-03-21,45.810001373291016
2012-03-22,46.209999084472656
2012-03-23,45.540000915527344
2012-03-26,45.83000183105469
2012-03-27,45.720001220703125
2012-03-28,44.68000030517578
2012-03-29,43.880001068115234
2012-03-30,43.97999954223633
2012-04-02,45.63999938964844
2012-04-03,43.68000030517578
2012-04-04,44.61000061035156
2012-04-05,44.81999969482422
2012-04-09,43.970001220703125
2012-04-10,42.7599983215332
2012-04-11,41.88999938964844
2012-04-12,43.2599983215332
2012-04-13,42.220001220703125
2012-04-16,42.790000915527344
2012-04-17,44.41999816894531
2012-04-18,43.650001525878906
2012-04-19,42.5
2012-04-20,44.060001373291016
2012-04-23,42.70000076293945
2012-04-24,43.65999984741211
2012-04-25,45.18000030517578
2012-04-26,44.650001525878906
2012-04-27,47.15999984741211
2012-04-30,45.939998626708984
2012-05-01,45.459999084472656
2012-05-02,45.77000045776367
2012-05-03,44.95000076293945
2012-05-04,43.900001525878906
2012-05-07,44.2400016784668
2012-05-08,44.959999084472656
2012-05-09,43.849998474121094
2012-05-10,43.47999954223633
2012-05-11,43.20000076293945
2012-05-14,42.41999816894531
2012-05-15,42.400001525878906
2012-05-16,43.11000061035156
2012-05-17,42.16999816894531
2012-05-18,41.70000076293945
2012-05-21,42.83000183105469
2012-05-22,42.43000030517578
2012-05-23,43.25
2012-05-24,45.02000045776367
2012-05-25,41.34000015258789
2012-05-29,43.150001525878906
2012-05-30,42.900001525878906
2012-05-31,43.150001525878906
2012-06-01,42.0
2012-06-04,40.95000076293945
2012-06-05,40.43000030517578
2012-06-06,41.72999954223633
2012-06-07,41.86000061035156
2012-06-08,41.11000061035156
2012-06-11,38.77000045776367
2012-06-12,37.5099983215332
2012-06-13,37.16999816894531
2012-06-14,38.54999923706055
2012-06-15,39.83000183105469
2012-06-18,39.59000015258789
2012-06-19,39.4900016784668
2012-06-20,38.779998779296875
2012-06-21,37.470001220703125
2012-06-22,37.88999938964844
2012-06-25,37.349998474121094
2012-06-26,37.83000183105469
2012-06-27,37.189998626708984
2012-06-28,36.970001220703125
2012-06-29,38.849998474121094
2012-07-02,39.22999954223633
2012-07-03,40.90999984741211
2012-07-05,40.79999923706055
2012-07-06,40.5
2012-07-09,40.59000015258789
2012-07-10,40.84000015258789
2012-07-11,40.75
2012-07-12,41.470001220703125
2012-07-13,43.59000015258789
2012-07-16,43.43000030517578
2012-07-17,44.27000045776367
2012-07-18,44.709999084472656
2012-07-19,44.630001068115234
2012-07-20,44.900001525878906
2012-07-23,44.97999954223633
2012-07-24,45.130001068115234
2012-07-25,44.959999084472656
2012-07-26,45.560001373291016
2012-07-27,47.810001373291016
2012-07-30,46.529998779296875
2012-07-31,45.880001068115234
2012-08-01,45.470001220703125
2012-08-02,45.84000015258789
2012-08-03,47.060001373291016
2012-08-06,46.939998626708984
2012-08-07,46.790000915527344
2012-08-08,46.810001373291016
2012-08-09,46.939998626708984
2012-08-10,46.130001068115234
2012-08-13,45.91999816894531
2012-08-14,45.939998626708984
2012-08-15,45.459999084472656
2012-08-16,48.599998474121094
2012-08-17,45.77000045776367
2012-08-20,45.02000045776367
2012-08-21,45.02000045776367
2012-08-22,45.119998931884766
2012-08-23,45.2400016784668
2012-08-24,45.279998779296875
2012-08-27,45.4900016784668
2012-08-28,44.7400016784668
2012-08-29,45.47999954223633
2012-08-30,45.16999816894531
2012-08-31,45.61000061035156
2012-09-04,46.02000045776367
2012-09-05,46.060001373291016
2012-09-06,47.4900016784668
2012-09-07,47.279998779296875
2012-09-10,47.58000183105469
2012-09-11,48.08000183105469
2012-09-12,48.209999084472656
2012-09-13,48.779998779296875
2012-09-14,48.130001068115234
2012-09-17,48.58000183105469
2012-09-18,47.41999816894531
2012-09-19,47.29999923706055
2012-09-20,46.59000015258789
2012-09-21,46.459999084472656
2012-09-24,45.959999084472656
2012-09-25,45.27000045776367
2012-09-26,44.95000076293945
2012-09-27,45.27000045776367
2012-09-28,45.470001220703125
2012-10-01,45.86000061035156
2012-10-02,45.150001525878906
2012-10-03,44.90999984741211
2012-10-04,44.810001373291016
2012-10-05,44.79999923706055
2012-10-08,44.58000183105469
2012-10-09,44.13999938964844
2012-10-10,44.61000061035156
2012-10-11,44.54999923706055
2012-10-12,43.43000030517578
2012-10-15,42.599998474121094
2012-10-16,42.650001525878906
2012-10-17,42.650001525878906
2012-10-18,41.41999816894531
2012-10-19,41.95000076293945
2012-10-22,40.900001525878906
2012-10-23,41.2400016784668
2012-10-24,41.59000015258789
2012-10-25,40.880001068115234
2012-10-26,41.540000915527344
2012-10-31,42.0099983215332
2012-11-01,42.52000045776367
2012-11-02,42.060001373291016
2012-11-05,41.72999954223633
2012-11-06,42.0
2012-11-07,41.5
2012-11-08,41.5
2012-11-09,41.5
2012-11-12,41.5099983215332
2012-11-13,41.45000076293945
2012-11-14,41.220001220703125
2012-11-15,41.75
2012-11-16,41.91999816894531
2012-11-19,41.90999984741211
2012-11-20,37.20000076293945
2012-11-21,37.630001068115234
2012-11-23,37.779998779296875
2012-11-26,37.70000076293945
2012-11-27,37.16999816894531
2012-11-28,37.119998931884766
2012-11-29,36.959999084472656
2012-11-30,36.900001525878906
2012-12-03,37.029998779296875
2012-12-04,36.5099983215332
2012-12-05,36.88999938964844
2012-12-06,36.66999816894531
2012-12-07,35.91999816894531
2012-12-10,36.5099983215332
2012-12-11,36.72999954223633
2012-12-12,37.29999923706055
2012-12-13,37.599998474121094
2012-12-14,37.599998474121094
2012-12-17,38.06999969482422
2012-12-18,38.91999816894531
2012-12-19,39.040000915527344
2012-12-20,39.189998626708984
2012-12-21,39.029998779296875
2012-12-24,39.22999954223633
2012-12-26,39.16999816894531
2012-12-27,39.380001068115234
2012-12-28,39.52000045776367
2012-12-31,40.52000045776367
2013-01-02,40.97999954223633
2013-01-03,41.29999923706055
2013-01-04,41.439998626708984
2013-01-07,40.4900016784668
2013-01-08,41.2400016784668
2013-01-09,40.849998474121094
2013-01-10,40.619998931884766
2013-01-11,40.529998779296875
2013-01-14,40.650001525878906
2013-01-15,40.95000076293945
2013-01-16,40.650001525878906
2013-01-17,41.0
2013-01-18,41.0099983215332
2013-01-22,40.45000076293945
2013-01-23,40.58000183105469
2013-01-24,40.849998474121094
2013-01-25,40.880001068115234
2013-01-28,40.619998931884766
2013-01-29,39.81999969482422
2013-01-30,39.220001220703125
2013-01-31,39.81999969482422
2013-02-01,40.189998626708984
2013-02-04,39.900001525878906
2013-02-05,40.29999923706055
2013-02-06,40.40999984741211
2013-02-07,40.119998931884766
2013-02-08,41.04999923706055
2013-02-11,41.13999938964844
2013-02-12,41.439998626708984
2013-02-13,41.5
2013-02-14,41.68000030517578
2013-02-15,41.560001373291016
2013-02-19,45.93000030517578
2013-02-20,47.54999923706055
2013-02-21,47.220001220703125
2013-02-22,46.83000183105469
2013-02-25,46.060001373291016
2013-02-26,46.650001525878906
2013-02-27,47.279998779296875
2013-02-28,47.7599983215332
2013-03-01,47.779998779296875
2013-03-04,47.810001373291016
2013-03-05,48.5099983215332
2013-03-06,48.16999816894531
2013-03-07,48.16999816894531
2013-03-08,48.4900016784668
2013-03-11,48.220001220703125
2013-03-12,47.689998626708984
2013-03-13,47.4900016784668
2013-03-14,47.68000030517578
2013-03-15,48.310001373291016
2013-03-18,48.33000183105469
2013-03-19,48.400001525878906
2013-03-20,49.459999084472656
2013-03-21,48.959999084472656
2013-03-22,48.66999816894531
2013-03-25,48.4900016784668
2013-03-26,47.9900016784668
2013-03-27,47.88999938964844
2013-03-28,46.7400016784668
2013-04-01,46.619998931884766
2013-04-02,46.650001525878906
2013-04-03,46.459999084472656
2013-04-04,46.630001068115234
2013-04-05,45.93000030517578
2013-04-08,45.470001220703125
2013-04-09,45.20000076293945
2013-04-10,45.61000061035156
2013-04-11,46.5
2013-04-12,46.220001220703125
2013-04-15,44.119998931884766
2013-04-16,44.02000045776367
2013-04-17,44.93000030517578
2013-04-18,44.86000061035156
2013-04-19,45.470001220703125
2013-04-22,44.33000183105469
2013-04-23,44.689998626708984
2013-04-24,44.9900016784668
2013-04-25,45.70000076293945
2013-04-26,44.75
2013-04-29,45.810001373291016
2013-04-30,46.27000045776367
2013-05-01,44.52000045776367
2013-05-02,45.630001068115234
2013-05-03,46.34000015258789
2013-05-06,46.439998626708984
2013-05-07,47.0
2013-05-08,47.900001525878906
2013-05-09,48.5
2013-05-10,48.939998626708984
2013-05-13,48.04999923706055
2013-05-14,48.04999923706055
2013-05-15,48.2400016784668
2013-05-16,47.959999084472656
2013-05-17,48.0099983215332
2013-05-20,47.130001068115234
2013-05-21,46.95000076293945
2013-05-22,46.33000183105469
2013-05-23,46.040000915527344
2013-05-24,46.5
2013-05-28,46.4900016784668
2013-05-29,45.630001068115234
2013-05-30,45.86000061035156
2013-05-31,45.09000015258789
2013-06-03,45.97999954223633
2013-06-04,44.93000030517578
2013-06-05,43.470001220703125
2013-06-06,43.279998779296875
2013-06-07,44.0099983215332
2013-06-10,43.47999954223633
2013-06-11,43.06999969482422
2013-06-12,42.02000045776367
2013-06-13,43.27000045776367
2013-06-14,42.0
2013-06-17,43.2400016784668
2013-06-18,44.88999938964844
2013-06-19,43.31999969482422
2013-06-20,42.599998474121094
2013-06-21,42.130001068115234
2013-06-24,43.0099983215332
2013-06-25,44.0099983215332
2013-06-26,42.959999084472656
2013-06-27,43.220001220703125
2013-06-28,43.2400016784668
2013-07-01,43.540000915527344
2013-07-02,42.959999084472656
2013-07-03,43.619998931884766
2013-07-05,44.150001525878906
2013-07-08,43.400001525878906
2013-07-09,43.65999984741211
2013-07-10,43.5099983215332
2013-07-11,44.15999984741211
2013-07-12,45.650001525878906
2013-07-15,45.72999954223633
2013-07-16,44.900001525878906
2013-07-17,43.68000030517578
2013-07-18,43.91999816894531
2013-07-19,43.25
2013-07-22,43.150001525878906
2013-07-23,43.099998474121094
2013-07-24,42.88999938964844
2013-07-25,43.189998626708984
2013-07-26,43.06999969482422
2013-07-29,42.91999816894531
2013-07-30,43.619998931884766
2013-07-31,43.279998779296875
2013-08-01,45.0
2013-08-02,44.34000015258789
2013-08-05,44.4900016784668
2013-08-06,44.75
2013-08-07,43.29999923706055
2013-08-08,44.470001220703125
2013-08-09,44.58000183105469
2013-08-12,44.75
2013-08-13,44.790000915527344
2013-08-14,44.279998779296875
2013-08-15,42.68000030517578
2013-08-16,43.5
2013-08-19,43.11000061035156
2013-08-20,41.22999954223633
2013-08-21,40.529998779296875
2013-08-22,40.7400016784668
2013-08-23,41.13999938964844
2013-08-26,41.06999969482422
2013-08-27,40.72999954223633
2013-08-28,40.599998474121094
2013-08-29,41.150001525878906
2013-08-30,41.0
2013-09-03,41.16999816894531
2013-09-04,40.77000045776367
2013-09-05,41.130001068115234
2013-09-06,41.720001220703125
2013-09-09,42.31999969482422
2013-09-10,43.15999984741211
2013-09-11,43.91999816894531
2013-09-12,43.90999984741211
2013-09-13,44.130001068115234
2013-09-16,44.41999816894531
2013-09-17,44.7599983215332
2013-09-18,45.02000045776367
2013-09-19,45.130001068115234
2013-09-20,44.810001373291016
2013-09-23,44.959999084472656
2013-09-24,44.84000015258789
2013-09-25,44.93000030517578
2013-09-26,44.970001220703125
2013-09-27,45.0
2013-09-30,45.11000061035156
2013-10-01,45.02000045776367
2013-10-02,45.0
2013-10-03,45.0
2013-10-04,44.88999938964844
2013-10-07,44.720001220703125
2013-10-08,43.75
2013-10-09,43.95000076293945
