Date,MTDR
2012-02-02,11.115006446838379
2012-02-03,11.351496696472168
2012-02-06,11.294739723205566
2012-02-07,11.351496696472168
2012-02-08,11.266362190246582
2012-02-09,11.219063758850098
2012-02-10,11.115006446838379
2012-02-13,11.200141906738281
2012-02-14,11.115006446838379
2012-02-15,11.096087455749512
2012-02-16,11.115006446838379
2012-02-17,11.067707061767578
2012-02-21,11.181225776672363
2012-02-22,11.275818824768066
2012-02-23,11.417712211608887
2012-02-24,11.351496696472168
2012-02-27,11.351496696472168
2012-02-28,11.275818824768066
2012-02-29,11.219063758850098
2012-03-01,11.313658714294434
2012-03-02,11.105545997619629
2012-03-05,10.878517150878906
2012-03-06,10.50013542175293
2012-03-07,10.537973403930664
2012-03-08,10.537973403930664
2012-03-09,10.906895637512207
2012-03-12,10.869058609008789
2012-03-13,10.944733619689941
2012-03-14,11.096087455749512
2012-03-15,11.2568998336792
2012-03-16,11.190683364868164
2012-03-19,11.275818824768066
2012-03-20,11.200141906738281
2012-03-21,10.98257064819336
2012-03-22,10.689326286315918
2012-03-23,10.67040729522705
2012-03-26,10.642027854919434
2012-03-27,10.62310791015625
2012-03-28,10.537973403930664
2012-03-29,10.396079063415527
2012-03-30,10.358238220214844
2012-04-02,10.717706680297852
2012-04-03,10.88797664642334
2012-04-04,10.850137710571289
2012-04-05,10.774463653564453
2012-04-09,10.537973403930664
2012-04-10,10.50013542175293
2012-04-11,10.424456596374512
2012-04-12,10.424456596374512
2012-04-13,10.169049263000488
2012-04-16,9.923099517822266
2012-04-17,9.819045066833496
2012-04-18,10.046074867248535
2012-04-19,10.32986068725586
2012-04-20,10.642027854919434
2012-04-23,10.717706680297852
2012-04-24,10.642027854919434
2012-04-25,10.594728469848633
2012-04-26,10.812299728393555
2012-04-27,10.944733619689941
2012-04-30,10.954194068908691
2012-05-01,11.001492500305176
2012-05-02,10.765002250671387
2012-05-03,10.585270881652832
2012-05-04,10.301482200622559
2012-05-07,10.386617660522461
2012-05-08,10.339323043823242
2012-05-09,10.07445240020752
2012-05-10,10.178509712219238
2012-05-11,10.046074867248535
2012-05-14,9.743369102478027
2012-05-15,9.497418403625488
2012-05-16,8.428487777709961
2012-05-17,8.239294052124023
2012-05-18,8.664976119995117
2012-05-21,8.939305305480957
2012-05-22,8.863627433776855
2012-05-23,9.156874656677246
2012-05-24,9.32714557647705
2012-05-25,9.317687034606934
2012-05-29,9.610932350158691
2012-05-30,9.346063613891602
2012-05-31,9.506875991821289
2012-06-01,8.769033432006836
2012-06-04,9.317687034606934
2012-06-05,9.298768043518066
2012-06-06,9.185251235961914
2012-06-07,9.16633415222168
2012-06-08,9.459579467773438
2012-06-11,9.866342544555664
2012-06-12,10.254183769226074
2012-06-13,9.913640975952148
2012-06-14,10.083910942077637
2012-06-15,10.150128364562988
2012-06-18,9.582555770874023
2012-06-19,10.159587860107422
2012-06-20,9.83796501159668
2012-06-21,9.516338348388672
2012-06-22,9.904183387756348
2012-06-25,9.544715881347656
2012-06-26,9.516338348388672
2012-06-27,9.66769027709961
2012-06-28,9.535255432128906
2012-06-29,10.159587860107422
2012-07-02,10.414996147155762
2012-07-03,10.793380737304688
2012-07-05,10.698786735534668
2012-07-06,10.67040729522705
2012-07-09,10.575811386108398
2012-07-10,10.254183769226074
2012-07-11,10.301482200622559
2012-07-12,10.433917045593262
2012-07-13,10.396079063415527
2012-07-16,10.358238220214844
2012-07-17,10.471755981445312
2012-07-18,10.585270881652832
2012-07-19,10.367700576782227
2012-07-20,10.131211280822754
2012-07-23,9.923099517822266
2012-07-24,9.69606876373291
2012-07-25,9.582555770874023
2012-07-26,9.610932350158691
2012-07-27,10.055534362792969
2012-07-30,10.055534362792969
2012-07-31,9.904183387756348
2012-08-01,9.66769027709961
2012-08-02,9.506875991821289
2012-08-03,9.705527305603027
2012-08-06,9.525795936584473
2012-08-07,9.563634872436523
2012-08-08,9.582555770874023
2012-08-09,9.69606876373291
2012-08-10,9.648771286010742
2012-08-13,9.450119018554688
2012-08-14,9.487958908081055
2012-08-15,9.137954711914062
2012-08-16,9.156874656677246
2012-08-17,9.67715072631836
2012-08-20,9.629852294921875
2012-08-21,9.733908653259277
2012-08-22,9.83796501159668
2012-08-23,9.450119018554688
2012-08-24,9.487958908081055
2012-08-27,9.43120002746582
2012-08-28,9.506875991821289
2012-08-29,9.421741485595703
2012-08-30,9.544715881347656
2012-08-31,9.629852294921875
2012-09-04,9.469043731689453
2012-09-05,9.610932350158691
2012-09-06,9.68661117553711
2012-09-07,9.66769027709961
2012-09-10,9.771746635437012
2012-09-11,9.781206130981445
2012-09-12,9.762288093566895
2012-09-13,9.714987754821777
2012-09-14,9.9325590133667
2012-09-17,9.913640975952148
2012-09-18,9.894722938537598
2012-09-19,9.913640975952148
2012-09-20,9.9325590133667
2012-09-21,9.885262489318848
2012-09-24,9.800124168395996
2012-09-25,9.544715881347656
2012-09-26,9.525795936584473
2012-09-27,9.809586524963379
2012-09-28,9.82850456237793
2012-10-01,9.866342544555664
2012-10-02,9.67715072631836
2012-10-03,9.364983558654785
2012-10-04,9.459579467773438
2012-10-05,9.260929107666016
2012-10-08,9.024441719055176
2012-10-09,9.062277793884277
2012-10-10,9.005518913269043
2012-10-11,9.119036674499512
2012-10-12,8.92984390258789
2012-10-15,8.835247039794922
2012-10-16,8.89200496673584
2012-10-17,8.825787544250488
2012-10-18,8.844707489013672
2012-10-19,8.806869506835938
2012-10-22,8.598759651184082
2012-10-23,8.437947273254395
2012-10-24,8.362268447875977
2012-10-25,8.447405815124512
2012-10-26,8.296051025390625
2012-10-31,8.35280990600586
2012-11-01,8.589299201965332
2012-11-02,8.390646934509277
2012-11-05,8.485245704650879
2012-11-06,8.579838752746582
2012-11-07,8.163619041442871
2012-11-08,7.974428176879883
2012-11-09,8.031182289123535
2012-11-12,7.889291763305664
2012-11-13,7.908208847045898
2012-11-14,8.050103187561035
2012-11-15,8.040643692016602
2012-11-16,8.040643692016602
2012-11-19,8.135239601135254
2012-11-20,8.040643692016602
2012-11-21,8.277132034301758
2012-11-23,8.362268447875977
2012-11-26,8.485245704650879
2012-11-27,8.173077583312988
2012-11-28,8.437947273254395
2012-11-29,8.466323852539062
2012-11-30,8.409566879272461
2012-12-03,8.324431419372559
2012-12-04,7.946047306060791
2012-12-05,7.983884334564209
2012-12-06,7.794694423675537
2012-12-07,7.851451396942139
2012-12-10,7.813612461090088
2012-12-11,7.832533359527588
2012-12-12,7.728476524353027
2012-12-13,7.45414924621582
2012-12-14,7.671718120574951
2012-12-17,7.624422550201416
2012-12-18,7.71901798248291
2012-12-19,7.946047306060791
2012-12-20,7.974428176879883
2012-12-21,7.860910892486572
2012-12-24,7.596043586730957
2012-12-26,7.586584568023682
2012-12-27,7.577124118804932
2012-12-28,7.45414924621582
2012-12-31,7.7568559646606445
2013-01-02,7.614962577819824
2013-01-03,7.946047306060791
2013-01-04,7.908208847045898
2013-01-07,7.879830837249756
2013-01-08,7.964966773986816
2013-01-09,7.813612461090088
2013-01-10,7.84199333190918
2013-01-11,7.7568559646606445
2013-01-14,7.558204650878906
2013-01-15,7.737936496734619
2013-01-16,7.662261009216309
2013-01-17,7.804154872894287
2013-01-18,7.633881092071533
2013-01-22,7.614962577819824
2013-01-23,7.491987705230713
2013-01-24,7.605501651763916
2013-01-25,7.586584568023682
2013-01-28,7.577124118804932
2013-01-29,7.529825687408447
2013-01-30,7.435229778289795
2013-01-31,7.473068714141846
2013-02-01,7.378472805023193
2013-02-04,7.302795886993408
2013-02-05,7.510905742645264
2013-02-06,7.577124118804932
2013-02-07,7.510905742645264
2013-02-08,7.728476524353027
2013-02-11,7.558204650878906
2013-02-12,7.614962577819824
2013-02-13,7.558204650878906
2013-02-14,7.624422550201416
2013-02-15,7.596043586730957
2013-02-19,7.624422550201416
2013-02-20,7.359554290771484
2013-02-21,7.586584568023682
2013-02-22,7.624422550201416
2013-02-25,7.350093841552734
2013-02-26,7.463608264923096
2013-02-27,7.596043586730957
2013-02-28,7.387932777404785
2013-03-01,7.340634822845459
2013-03-04,7.32171630859375
2013-03-05,7.359554290771484
2013-03-06,7.397392272949219
2013-03-07,7.690638542175293
2013-03-08,7.766315937042236
2013-03-11,7.7568559646606445
2013-03-12,7.737936496734619
2013-03-13,7.586584568023682
2013-03-14,8.324431419372559
2013-03-15,8.381189346313477
2013-03-18,8.333891868591309
2013-03-19,8.35280990600586
2013-03-20,8.381189346313477
2013-03-21,8.324431419372559
2013-03-22,8.362268447875977
2013-03-25,8.390646934509277
2013-03-26,8.419026374816895
2013-03-27,8.437947273254395
2013-03-28,8.381189346313477
2013-04-01,8.333891868591309
2013-04-02,8.182536125183105
2013-04-03,8.087942123413086
2013-04-04,8.116320610046387
2013-04-05,8.031182289123535
2013-04-08,8.191996574401855
2013-04-09,8.173077583312988
2013-04-10,8.324431419372559
2013-04-11,8.35280990600586
2013-04-12,8.314970970153809
2013-04-15,8.059565544128418
2013-04-16,8.466323852539062
2013-04-17,8.371726989746094
2013-04-18,8.863627433776855
2013-04-19,8.825787544250488
2013-04-22,9.109576225280762
2013-04-23,9.147414207458496
2013-04-24,9.44066047668457
2013-04-25,9.260929107666016
2013-04-26,9.346063613891602
2013-04-29,9.43120002746582
2013-04-30,9.336605072021484
2013-05-01,8.901464462280273
2013-05-02,8.94876480102539
2013-05-03,9.03390121459961
2013-05-06,9.052816390991211
2013-05-07,9.119036674499512
2013-05-08,9.20417308807373
2013-05-09,8.958223342895508
2013-05-10,9.01497745513916
2013-05-13,8.958223342895508
2013-05-14,9.100115776062012
2013-05-15,9.128494262695312
2013-05-16,9.043360710144043
2013-05-17,9.081197738647461
2013-05-20,9.081197738647461
2013-05-21,9.01497745513916
2013-05-22,9.005518913269043
2013-05-23,9.156874656677246
2013-05-24,9.081197738647461
2013-05-28,9.364983558654785
2013-05-29,9.383905410766602
2013-05-30,9.336605072021484
2013-05-31,9.44066047668457
2013-06-03,9.421741485595703
2013-06-04,9.364983558654785
2013-06-05,9.364983558654785
2013-06-06,9.487958908081055
2013-06-07,9.59201431274414
2013-06-10,9.68661117553711
2013-06-11,9.66769027709961
2013-06-12,9.752828598022461
2013-06-13,10.216347694396973
2013-06-14,10.235264778137207
2013-06-17,10.821759223937988
2013-06-18,10.897436141967773
2013-06-19,10.878517150878906
2013-06-20,10.566353797912598
2013-06-21,10.906895637512207
2013-06-24,11.370414733886719
2013-06-25,11.427173614501953
2013-06-26,11.313658714294434
2013-06-27,11.247441291809082
2013-06-28,11.332576751708984
2013-07-01,11.389333724975586
2013-07-02,11.294739723205566
2013-07-03,11.351496696472168
2013-07-05,11.512309074401855
2013-07-08,11.067707061767578
2013-07-09,11.086627960205078
2013-07-10,11.067707061767578
2013-07-11,11.058247566223145
2013-07-12,11.124467849731445
2013-07-15,10.897436141967773
2013-07-16,11.048789024353027
2013-07-17,11.143385887145996
2013-07-18,11.777177810668945
2013-07-19,11.852853775024414
2013-07-22,12.089344024658203
2013-07-23,12.306912422180176
2013-07-24,12.136641502380371
2013-07-25,12.193398475646973
2013-07-26,12.325831413269043
2013-07-29,12.316374778747559
2013-07-30,12.344751358032227
2013-07-31,12.392049789428711
2013-08-01,12.458267211914062
2013-08-02,12.543405532836914
2013-08-05,12.685296058654785
2013-08-06,12.770432472229004
2013-08-07,12.817731857299805
2013-08-08,14.652888298034668
2013-08-09,13.716390609741211
2013-08-12,15.021811485290527
2013-08-13,15.116409301757812
2013-08-14,15.040731430053711
2013-08-15,15.097491264343262
2013-08-16,16.10966682434082
2013-08-19,15.863718032836914
2013-08-20,16.402908325195312
2013-08-21,16.35561180114746
2013-08-22,16.535348892211914
2013-08-23,16.525888442993164
2013-08-26,16.83805274963379
2013-08-27,16.544803619384766
2013-08-28,16.478588104248047
2013-08-29,16.261016845703125
2013-08-30,16.0245304107666
2013-09-03,16.175884246826172
2013-09-04,14.936676025390625
2013-09-05,14.52045726776123
2013-09-06,14.851539611816406
2013-09-09,15.088029861450195
2013-09-10,15.12586784362793
2013-09-11,15.428573608398438
2013-09-12,15.788041114807129
2013-09-13,16.01506996154785
2013-09-16,15.693441390991211
2013-09-17,16.033992767333984
2013-09-18,16.0245304107666
2013-09-19,15.674528121948242
2013-09-20,15.61777114868164
2013-09-23,16.01506996154785
2013-09-24,16.0245304107666
2013-09-25,16.033992767333984
2013-09-26,15.911016464233398
2013-09-27,15.82587718963623
2013-09-30,15.44749641418457
2013-10-01,15.939395904541016
2013-10-02,15.646147727966309
2013-10-03,15.456953048706055
2013-10-04,16.138044357299805
2013-10-07,15.44749641418457
2013-10-08,15.286681175231934
2013-10-09,15.163708686828613
2013-10-10,15.702902793884277
2013-10-11,16.336694717407227
2013-10-14,17.121837615966797
2013-10-15,17.415088653564453
2013-10-16,18.39888572692871
2013-10-17,19.070510864257812
2013-10-18,19.8651180267334
2013-10-21,19.9407958984375
2013-10-22,19.18402862548828
2013-10-23,17.594818115234375
2013-10-24,18.484024047851562
2013-10-25,18.36104393005371
2013-10-28,18.02995491027832
2013-10-29,18.24753189086914
2013-10-30,17.916446685791016
2013-10-31,17.415088653564453
2013-11-01,17.30157470703125
2013-11-04,17.689414978027344
2013-11-05,17.75562858581543
2013-11-06,17.102920532226562
2013-11-07,17.963741302490234
2013-11-08,19.31646156311035
2013-11-11,19.84619903564453
2013-11-12,19.136730194091797
2013-11-13,19.496192932128906
2013-11-14,20.584047317504883
2013-11-15,21.04756736755371
2013-11-18,19.723224639892578
2013-11-19,19.751602172851562
2013-11-20,20.120529174804688
2013-11-21,21.00972557067871
2013-11-22,21.652976989746094
2013-11-25,21.359729766845703
2013-11-26,22.438127517700195
2013-11-27,21.56784439086914
2013-11-29,20.6124267578125
2013-12-02,20.479990005493164
2013-12-03,20.98134994506836
2013-12-04,21.10432243347168
2013-12-05,21.170541763305664
2013-12-06,19.742143630981445
2013-12-09,19.694849014282227
2013-12-10,19.23133087158203
2013-12-11,18.701589584350586
2013-12-12,17.954280853271484
2013-12-13,17.66103172302246
2013-12-16,17.43400764465332
2013-12-17,17.66103172302246
2013-12-18,17.888071060180664
2013-12-19,17.944820404052734
2013-12-20,18.758352279663086
2013-12-23,18.124555587768555
2013-12-24,18.351587295532227
2013-12-26,18.14347267150879
2013-12-27,18.531314849853516
2013-12-30,18.020498275756836
2013-12-31,17.632659912109375
2014-01-02,17.642112731933594
2014-01-03,17.869142532348633
2014-01-06,18.077259063720703
2014-01-07,18.00157928466797
2014-01-08,17.916446685791016
2014-01-09,18.342126846313477
2014-01-10,19.127269744873047
2014-01-13,17.954280853271484
2014-01-14,18.531314849853516
2014-01-15,18.36104393005371
2014-01-16,18.644832611083984
2014-01-17,18.06780242919922
2014-01-21,18.51239585876465
2014-01-22,19.543493270874023
2014-01-23,18.852941513061523
2014-01-24,18.427265167236328
2014-01-27,17.57590103149414
2014-01-28,18.020498275756836
2014-01-29,18.171852111816406
2014-01-30,19.013751983642578
2014-01-31,18.389427185058594
2014-02-03,17.57590103149414
2014-02-04,18.105632781982422
2014-02-05,17.85968780517578
2014-02-06,18.36104393005371
2014-02-07,18.919158935546875
2014-02-10,18.389427185058594
2014-02-11,18.644832611083984
2014-02-12,19.988094329833984
2014-02-13,20.952970504760742
2014-02-14,20.602964401245117
2014-02-18,21.293514251708984
2014-02-19,21.151622772216797
2014-02-20,21.416492462158203
2014-02-21,21.662437438964844
2014-02-24,22.457042694091797
2014-02-25,22.428667068481445
2014-02-26,22.797592163085938
2014-02-27,22.390825271606445
2014-02-28,22.948942184448242
2014-03-03,22.693532943725586
2014-03-04,23.72463035583496
2014-03-05,23.16651153564453
2014-03-06,22.930023193359375
2014-03-07,22.135414123535156
2014-03-10,21.936767578125
2014-03-11,20.546205520629883
2014-03-12,20.97188949584961
2014-03-13,20.867834091186523
2014-03-14,21.388113021850586
2014-03-17,21.435413360595703
2014-03-18,21.898929595947266
2014-03-19,21.463787078857422
2014-03-20,21.974607467651367
2014-03-21,22.428667068481445
2014-03-24,22.343530654907227
2014-03-25,22.911104202270508
2014-03-26,22.807050704956055
2014-03-27,23.648950576782227
2014-03-28,23.535432815551758
2014-03-31,23.16651153564453
2014-04-01,23.84760093688965
2014-04-02,24.18814468383789
2014-04-03,24.70842742919922
2014-04-04,24.509769439697266
2014-04-07,23.563814163208008
2014-04-08,23.8570613861084
2014-04-09,24.755720138549805
2014-04-10,24.112470626831055
2014-04-11,23.94219970703125
2014-04-14,24.57598876953125
2014-04-15,24.774639129638672
2014-04-16,24.6232852935791
2014-04-17,25.32330322265625
2014-04-21,25.313838958740234
2014-04-22,25.673295974731445
2014-04-23,26.49628448486328
2014-04-24,26.93142318725586
2014-04-25,26.50574493408203
2014-04-28,26.240873336791992
2014-04-29,27.31926918029785
2014-04-30,27.167911529541016
2014-05-01,26.05168342590332
2014-05-02,26.486827850341797
2014-05-05,26.013845443725586
2014-05-06,25.834108352661133
2014-05-07,24.197608947753906
2014-05-08,23.8570613861084
2014-05-09,23.242189407348633
2014-05-12,23.743545532226562
2014-05-13,23.94219970703125
2014-05-14,23.01515769958496
2014-05-15,22.95840072631836
2014-05-16,23.29894256591797
2014-05-19,23.639497756958008
2014-05-20,23.648950576782227
2014-05-21,24.717880249023438
2014-05-22,24.755720138549805
2014-05-23,23.317861557006836
2014-05-27,23.592193603515625
2014-05-28,23.393543243408203
2014-05-29,23.49759292602539
2014-05-30,23.535432815551758
2014-06-02,23.639497756958008
2014-06-03,23.582735061645508
2014-06-04,24.169225692749023
2014-06-05,24.207063674926758
2014-06-06,24.70842742919922
2014-06-09,24.670583724975586
2014-06-10,24.925992965698242
2014-06-11,25.361135482788086
2014-06-12,25.63546371459961
2014-06-13,26.032766342163086
2014-06-16,26.382768630981445
2014-06-17,26.146278381347656
2014-06-18,26.401687622070312
2014-06-19,26.382768630981445
2014-06-20,26.486827850341797
2014-06-23,26.903045654296875
2014-06-24,25.30437660217285
2014-06-25,26.694936752319336
2014-06-26,26.732776641845703
2014-06-27,26.912506103515625
2014-06-30,27.697656631469727
2014-07-01,27.36656379699707
2014-07-02,26.55303955078125
2014-07-03,26.92196273803711
2014-07-07,25.824655532836914
2014-07-08,25.361135482788086
2014-07-09,25.607084274291992
2014-07-10,25.171947479248047
2014-07-11,24.53815460205078
2014-07-14,25.43681526184082
2014-07-15,24.112470626831055
2014-07-16,25.171947479248047
2014-07-17,24.6422061920166
2014-07-18,25.238161087036133
2014-07-21,25.78681755065918
2014-07-22,25.919252395629883
2014-07-23,26.250329971313477
2014-07-24,26.278715133666992
2014-07-25,25.84357261657715
2014-07-28,25.57870864868164
2014-07-29,26.335474014282227
2014-07-30,26.250329971313477
2014-07-31,25.57870864868164
2014-08-01,24.453014373779297
2014-08-04,25.626005172729492
2014-08-05,24.784099578857422
2014-08-06,25.030048370361328
2014-08-07,24.5286922454834
2014-08-08,25.067890167236328
2014-08-11,25.455732345581055
2014-08-12,23.790843963623047
2014-08-13,24.178688049316406
2014-08-14,23.753005981445312
2014-08-15,24.348957061767578
2014-08-18,24.793561935424805
2014-08-19,24.717880249023438
2014-08-20,24.566530227661133
2014-08-21,24.727344512939453
2014-08-22,24.48138999938965
2014-08-25,24.74626350402832
2014-08-26,24.916534423828125
2014-08-27,25.00167465209961
2014-08-28,25.19086456298828
2014-08-29,25.881412506103516
2014-09-02,25.824655532836914
2014-09-03,25.66383934020996
2014-09-04,24.53815460205078
2014-09-05,24.85031509399414
2014-09-08,23.753005981445312
2014-09-09,23.242189407348633
2014-09-10,23.28948974609375
2014-09-11,23.16651153564453
2014-09-12,23.3367862701416
2014-09-15,23.9705810546875
2014-09-16,24.888154983520508
2014-09-17,25.13410758972168
2014-09-18,24.888154983520508
2014-09-19,24.566530227661133
2014-09-22,23.516511917114258
2014-09-23,23.639497756958008
2014-09-24,24.405719757080078
2014-09-25,23.620573043823242
2014-09-26,24.055715560913086
2014-09-29,24.585453033447266
2014-09-30,24.453014373779297
2014-10-01,23.052993774414062
2014-10-02,22.532724380493164
2014-10-03,22.381366729736328
2014-10-06,22.08812141418457
2014-10-07,21.189456939697266
2014-10-08,21.170541763305664
2014-10-09,19.439437866210938
2014-10-10,19.64754867553711
2014-10-13,18.51239585876465
2014-10-14,18.540775299072266
2014-10-15,20.877300262451172
2014-10-16,22.182716369628906
2014-10-17,21.23676109313965
2014-10-20,22.00298500061035
2014-10-21,23.03407859802246
2014-10-22,21.388113021850586
2014-10-23,22.050277709960938
2014-10-24,21.880008697509766
2014-10-27,21.2083797454834
2014-10-28,23.005699157714844
2014-10-29,23.327327728271484
2014-10-30,22.371906280517578
2014-10-31,22.95840072631836
2014-11-03,22.031362533569336
2014-11-04,20.792158126831055
2014-11-05,21.596221923828125
2014-11-06,21.27459716796875
2014-11-07,22.73137092590332
2014-11-10,21.378652572631836
2014-11-11,22.08812141418457
2014-11-12,22.07866096496582
2014-11-13,21.10432243347168
2014-11-14,21.766496658325195
2014-11-17,20.650264739990234
2014-11-18,20.451610565185547
2014-11-19,20.546205520629883
2014-11-20,21.265138626098633
2014-11-21,21.898929595947266
2014-11-24,21.757034301757812
2014-11-25,21.435413360595703
2014-11-26,20.007009506225586
2014-11-28,16.639400482177734
2014-12-01,15.513711929321289
2014-12-02,15.106947898864746
2014-12-03,15.646147727966309
2014-12-04,15.12586784362793
2014-12-05,14.633971214294434
2014-12-08,13.659634590148926
2014-12-09,15.059651374816895
2014-12-10,14.596135139465332
2014-12-11,14.378561973571777
2014-12-12,14.416399955749512
2014-12-15,14.255586624145508
2014-12-16,14.388021469116211
2014-12-17,16.119131088256836
2014-12-18,16.97994613647461
2014-12-19,17.99211883544922
2014-12-22,17.85968780517578
2014-12-23,18.777267456054688
2014-12-24,18.73942756652832
2014-12-26,18.351587295532227
