Date,MPB
2010-01-04,6.400434494018555
2010-01-05,6.400434494018555
2010-01-06,6.400434494018555
2010-01-07,6.642578125
2010-01-08,6.642578125
2010-01-11,6.4135236740112305
2010-01-12,6.400434494018555
2010-01-13,6.164834976196289
2010-01-14,6.184467792510986
2010-01-15,6.184467792510986
2010-01-19,5.922691345214844
2010-01-20,5.955414772033691
2010-01-21,6.367710590362549
2010-01-22,6.367710590362549
2010-01-25,6.086301326751709
2010-01-26,6.838908672332764
2010-01-27,6.0535807609558105
2010-01-28,6.544412612915039
2010-01-29,6.544412612915039
2010-02-01,6.544412612915039
2010-02-02,6.544412612915039
2010-02-03,6.2237348556518555
2010-02-04,6.2237348556518555
2010-02-05,6.2237348556518555
2010-02-08,6.524778842926025
2010-02-09,6.871632099151611
2010-02-10,6.871632099151611
2010-02-11,6.871632099151611
2010-02-12,6.851998805999756
2010-02-16,6.544412612915039
2010-02-17,6.544412612915039
2010-02-18,6.544412612915039
2010-02-19,6.544412612915039
2010-02-22,6.838908672332764
2010-02-23,6.871632099151611
2010-02-24,6.871632099151611
2010-02-25,6.380799293518066
2010-02-26,6.380799293518066
2010-03-01,6.217190265655518
2010-03-02,6.90435266494751
2010-03-03,6.838908672332764
2010-03-04,6.348077297210693
2010-03-05,6.406979084014893
2010-03-08,6.406979084014893
2010-03-09,6.544412612915039
2010-03-10,6.308810710906982
2010-03-11,6.544412612915039
2010-03-12,6.544412612915039
2010-03-15,6.544412612915039
2010-03-16,6.544412612915039
2010-03-17,6.544412612915039
2010-03-18,6.544412612915039
2010-03-19,6.858542442321777
2010-03-22,6.557502269744873
2010-03-23,6.7145676612854
2010-03-24,6.7145676612854
2010-03-25,6.7145676612854
2010-03-26,6.806186199188232
2010-03-29,6.806186199188232
2010-03-30,6.544412612915039
2010-03-31,6.544412612915039
2010-04-01,6.544412612915039
2010-04-05,6.544412612915039
2010-04-06,6.282634735107422
2010-04-07,6.544412612915039
2010-04-08,6.544412612915039
2010-04-09,6.544412612915039
2010-04-12,6.289177894592285
2010-04-13,6.289177894592285
2010-04-14,6.544412612915039
2010-04-15,6.544412612915039
2010-04-16,6.544412612915039
2010-04-19,6.2237348556518555
2010-04-20,6.2237348556518555
2010-04-21,6.380799293518066
2010-04-22,6.380799293518066
2010-04-23,6.544412612915039
2010-04-26,6.544412612915039
2010-04-27,6.544412612915039
2010-04-28,6.544412612915039
2010-04-29,6.544412612915039
2010-04-30,6.544412612915039
2010-05-03,6.865087509155273
2010-05-04,6.544412612915039
2010-05-05,6.544412612915039
2010-05-06,6.544412612915039
2010-05-07,6.544412612915039
2010-05-10,6.544412612915039
2010-05-11,6.2237348556518555
2010-05-12,6.544412612915039
2010-05-13,6.544412612915039
2010-05-14,6.544412612915039
2010-05-17,6.315357208251953
2010-05-18,6.4135236740112305
2010-05-19,6.315357208251953
2010-05-20,6.315357208251953
2010-05-21,6.315357208251953
2010-05-24,6.315357208251953
2010-05-25,6.937078952789307
2010-05-26,6.315357208251953
2010-05-27,6.675300121307373
2010-05-28,6.315357208251953
2010-06-01,6.282634735107422
2010-06-02,6.544412612915039
2010-06-03,6.7407450675964355
2010-06-04,6.544412612915039
2010-06-07,6.544412612915039
2010-06-08,6.544412612915039
2010-06-09,6.544412612915039
2010-06-10,6.544412612915039
2010-06-11,6.544412612915039
2010-06-14,6.544412612915039
2010-06-15,6.544412612915039
2010-06-16,6.2237348556518555
2010-06-17,6.2237348556518555
2010-06-18,6.2237348556518555
2010-06-21,6.217190265655518
2010-06-22,6.217190265655518
2010-06-23,6.105936050415039
2010-06-24,5.955414772033691
2010-06-25,5.955414772033691
2010-06-28,6.184467792510986
2010-06-29,5.981595039367676
2010-06-30,5.981595039367676
2010-07-01,5.628192901611328
2010-07-02,5.628192901611328
2010-07-06,5.628192901611328
2010-07-07,5.399140357971191
2010-07-08,5.399140357971191
2010-07-09,5.399140357971191
2010-07-12,5.26170539855957
2010-07-13,4.9083099365234375
2010-07-14,5.045741081237793
2010-07-15,5.431861400604248
2010-07-16,5.431861400604248
2010-07-19,5.431861400604248
2010-07-20,5.431861400604248
2010-07-21,4.744697570800781
2010-07-22,4.855952739715576
2010-07-23,4.751244068145752
2010-07-26,4.9083099365234375
2010-07-27,4.76432991027832
2010-07-28,4.76432991027832
2010-07-29,5.0980963706970215
2010-07-30,4.927942752838135
2010-08-02,4.9083099365234375
2010-08-03,4.9083099365234375
2010-08-04,4.921396255493164
2010-08-05,4.941030979156494
2010-08-06,4.941030979156494
2010-08-09,4.875585556030273
2010-08-10,4.875585556030273
2010-08-11,4.921396255493164
2010-08-12,5.071918487548828
2010-08-13,5.071918487548828
2010-08-16,5.071918487548828
2010-08-17,5.071918487548828
2010-08-18,4.973751068115234
2010-08-19,5.1700849533081055
2010-08-20,5.137364864349365
2010-08-23,5.137364864349365
2010-08-24,4.9083099365234375
2010-08-25,4.986841678619385
2010-08-26,4.581088066101074
2010-08-27,4.024811267852783
2010-08-30,4.9083099365234375
2010-08-31,4.862496852874756
2010-09-01,4.862496852874756
2010-09-02,4.862496852874756
2010-09-03,4.417478561401367
2010-09-07,4.417478561401367
2010-09-08,4.685798168182373
2010-09-09,4.685798168182373
2010-09-10,4.482922077178955
2010-09-13,4.4567437171936035
2010-09-14,4.4567437171936035
2010-09-15,4.417478561401367
2010-09-16,4.417478561401367
2010-09-17,4.927942752838135
2010-09-20,4.927942752838135
2010-09-21,4.927942752838135
2010-09-22,4.744697570800781
2010-09-23,4.417478561401367
2010-09-24,4.417478561401367
2010-09-27,4.482922077178955
2010-09-28,4.482922077178955
2010-09-29,4.515645980834961
2010-09-30,4.515645980834961
2010-10-01,4.482922077178955
2010-10-04,4.417478561401367
2010-10-05,4.548366069793701
2010-10-06,4.548366069793701
2010-10-07,4.711976051330566
2010-10-08,4.384756088256836
2010-10-11,4.384756088256836
2010-10-12,4.384756088256836
2010-10-13,4.482922077178955
2010-10-14,4.253868103027344
2010-10-15,4.253868103027344
2010-10-18,4.162245750427246
2010-10-19,4.155701160430908
2010-10-20,4.155701160430908
2010-10-21,4.221144676208496
2010-10-22,4.221144676208496
2010-10-25,4.208054542541504
2010-10-26,4.253868103027344
2010-10-27,4.581088066101074
2010-10-28,4.581088066101074
2010-10-29,4.581088066101074
2010-11-01,4.581088066101074
2010-11-02,4.332401275634766
2010-11-03,4.332401275634766
2010-11-04,4.417478561401367
2010-11-05,4.417478561401367
2010-11-08,4.581088066101074
2010-11-09,4.417478561401367
2010-11-10,4.417478561401367
2010-11-11,4.417478561401367
2010-11-12,4.417478561401367
2010-11-15,4.417478561401367
2010-11-16,4.417478561401367
2010-11-17,4.29313325881958
2010-11-18,4.9083099365234375
2010-11-19,4.9083099365234375
2010-11-22,4.9083099365234375
2010-11-23,4.9083099365234375
2010-11-24,5.235527992248535
2010-11-26,5.235527992248535
2010-11-29,5.235527992248535
2010-11-30,5.006474018096924
2010-12-01,4.581088066101074
2010-12-02,4.581088066101074
2010-12-03,4.581088066101074
2010-12-06,4.482922077178955
2010-12-07,4.9083099365234375
2010-12-08,4.744697570800781
2010-12-09,4.744697570800781
2010-12-10,5.22898530960083
2010-12-13,5.22898530960083
2010-12-14,5.22898530960083
2010-12-15,5.222441673278809
2010-12-16,4.9083099365234375
2010-12-17,4.9083099365234375
2010-12-20,4.947573661804199
2010-12-21,4.980297088623047
2010-12-22,5.235527992248535
2010-12-23,5.215895652770996
2010-12-27,5.2028069496154785
2010-12-28,5.2028069496154785
2010-12-29,4.9083099365234375
2010-12-30,4.9083099365234375
2010-12-31,4.9083099365234375
2011-01-03,4.9083099365234375
2011-01-04,4.9083099365234375
2011-01-05,4.9083099365234375
2011-01-06,4.9083099365234375
2011-01-07,4.9083099365234375
2011-01-10,4.9083099365234375
2011-01-11,4.711976051330566
2011-01-12,4.711976051330566
2011-01-13,4.711976051330566
2011-01-14,4.9083099365234375
2011-01-18,4.9083099365234375
2011-01-19,4.9083099365234375
2011-01-20,4.9083099365234375
2011-01-21,4.9083099365234375
2011-01-24,4.6923418045043945
2011-01-25,4.6923418045043945
2011-01-26,4.646531581878662
2011-01-27,5.8899688720703125
2011-01-28,6.452789306640625
2011-01-31,6.708022594451904
2011-02-01,6.544412612915039
2011-02-02,6.4135236740112305
2011-02-03,6.4135236740112305
2011-02-04,6.0535807609558105
2011-02-07,5.4811224937438965
2011-02-08,5.592982292175293
2011-02-09,5.619303226470947
2011-02-10,5.803541660308838
2011-02-11,5.803541660308838
2011-02-14,5.803541660308838
2011-02-15,5.803541660308838
2011-02-16,5.5798211097717285
2011-02-17,5.5798211097717285
2011-02-18,5.954882621765137
2011-02-22,5.954882621765137
2011-02-23,5.560081958770752
2011-02-24,5.592982292175293
2011-02-25,5.592982292175293
2011-02-28,6.185179710388184
2011-03-01,6.244399547576904
2011-03-02,6.250979900360107
2011-03-03,6.250979900360107
2011-03-04,6.250979900360107
2011-03-07,6.250979900360107
2011-03-08,5.9219818115234375
2011-03-09,5.9219818115234375
2011-03-10,5.9219818115234375
2011-03-11,6.086480617523193
2011-03-14,6.086480617523193
2011-03-15,5.941722393035889
2011-03-16,5.6587815284729
2011-03-17,5.757482051849365
2011-03-18,5.908819675445557
2011-03-21,5.915399551391602
2011-03-22,5.915399551391602
2011-03-23,6.040422439575195
2011-03-24,6.250979900360107
2011-03-25,6.974780082702637
2011-03-28,7.5669755935668945
2011-03-29,6.579977512359619
2011-03-30,6.250979900360107
2011-03-31,5.849602222442627
2011-04-01,6.086480617523193
2011-04-04,5.895660400390625
2011-04-05,5.810121536254883
2011-04-06,5.796959400177002
2011-04-07,5.889082908630371
2011-04-08,5.540342330932617
2011-04-11,5.540342330932617
2011-04-12,5.954882621765137
2011-04-13,5.895660400390625
2011-04-14,5.9219818115234375
2011-04-15,5.961460590362549
2011-04-18,5.711424350738525
2011-04-19,6.185179710388184
2011-04-20,5.987781047821045
2011-04-21,6.040422439575195
2011-04-25,5.935139179229736
2011-04-26,5.527182579040527
2011-04-27,5.92855978012085
2011-04-28,5.8232808113098145
2011-04-29,6.086480617523193
2011-05-02,5.9219818115234375
2011-05-03,5.92855978012085
2011-05-04,5.816700458526611
2011-05-05,6.112800121307373
2011-05-06,6.112800121307373
2011-05-09,6.145876407623291
2011-05-10,5.821715354919434
2011-05-11,5.973872661590576
2011-05-12,5.954026222229004
2011-05-13,5.934178829193115
2011-05-16,5.934178829193115
2011-05-17,6.112799644470215
2011-05-18,6.06649112701416
2011-05-19,5.907718181610107
2011-05-20,5.907718181610107
2011-05-23,6.205418586730957
2011-05-24,6.06649112701416
2011-05-25,5.8084845542907715
2011-05-26,5.8084845542907715
2011-05-27,5.954026222229004
2011-05-31,5.788635730743408
2011-06-01,5.841561317443848
2011-06-02,5.887869834899902
2011-06-03,5.590167999267578
2011-06-06,5.590167999267578
2011-06-07,5.623246192932129
2011-06-08,5.623246192932129
2011-06-09,5.616631031036377
2011-06-10,6.079720497131348
2011-06-13,5.4975504875183105
2011-06-14,6.172338485717773
2011-06-15,5.762176036834717
2011-06-16,6.2186479568481445
2011-06-17,5.8084845542907715
2011-06-20,5.8084845542907715
2011-06-21,5.735711574554443
2011-06-22,5.735711574554443
2011-06-23,5.722480297088623
2011-06-24,5.378469467163086
2011-06-27,5.623246192932129
2011-06-28,5.616631031036377
2011-06-29,5.616631031036377
2011-06-30,5.424778461456299
2011-07-01,5.332162857055664
2011-07-05,5.305698871612549
2011-07-06,5.312314033508301
2011-07-07,5.345391750335693
2011-07-08,5.557091236114502
2011-07-11,5.517397880554199
2011-07-12,5.517397880554199
2011-07-13,5.524013042449951
2011-07-14,5.524013042449951
2011-07-15,5.338776111602783
2011-07-18,5.338776111602783
2011-07-19,5.338776111602783
2011-07-20,5.391700744628906
2011-07-21,5.391700744628906
2011-07-22,5.543859481811523
2011-07-25,5.424778461456299
2011-07-26,5.537243366241455
2011-07-27,5.623246192932129
2011-07-28,5.510782718658447
2011-07-29,5.510782718658447
2011-08-01,5.510782718658447
2011-08-02,5.590167999267578
2011-08-03,5.490936279296875
2011-08-04,5.490936279296875
2011-08-05,5.490936279296875
2011-08-08,5.4576568603515625
2011-08-09,5.4576568603515625
2011-08-10,5.42437744140625
2011-08-11,5.42437744140625
2011-08-12,5.404412269592285
2011-08-15,5.404412269592285
2011-08-16,5.404412269592285
2011-08-17,5.404412269592285
2011-08-18,5.404412269592285
2011-08-19,5.404412269592285
2011-08-22,5.624048709869385
2011-08-23,5.624048709869385
2011-08-24,5.624048709869385
2011-08-25,5.624048709869385
2011-08-26,5.624048709869385
2011-08-29,5.624048709869385
2011-08-30,5.590770721435547
2011-08-31,5.610737323760986
2011-09-01,5.610737323760986
2011-09-02,5.783784866333008
2011-09-06,5.630704402923584
2011-09-07,5.630704402923584
2011-09-08,5.630704402923584
2011-09-09,5.590770721435547
2011-09-12,5.590770721435547
2011-09-13,5.164807319641113
2011-09-14,5.164807319641113
2011-09-15,5.683950901031494
2011-09-16,5.970144271850586
2011-09-19,5.970144271850586
2011-09-20,5.970144271850586
2011-09-21,5.970144271850586
2011-09-22,5.19143009185791
2011-09-23,5.184775352478027
2011-09-26,5.184775352478027
2011-09-27,5.3245439529418945
2011-09-28,5.3245439529418945
2011-09-29,5.3245439529418945
2011-09-30,5.3245439529418945
2011-10-03,5.1581501960754395
2011-10-04,5.1581501960754395
