Date,JAZZ
2010-04-28,9.84000015258789
2010-04-29,10.5
2010-04-30,10.140000343322754
2010-05-03,10.300000190734863
2010-05-04,10.09000015258789
2010-05-05,9.739999771118164
2010-05-06,8.449999809265137
2010-05-07,8.199999809265137
2010-05-10,9.0600004196167
2010-05-11,8.319999694824219
2010-05-12,8.649999618530273
2010-05-13,8.5600004196167
2010-05-14,8.569999694824219
2010-05-17,8.649999618530273
2010-05-18,8.649999618530273
2010-05-19,8.460000038146973
2010-05-20,8.119999885559082
2010-05-21,8.399999618530273
2010-05-24,8.220000267028809
2010-05-25,8.100000381469727
2010-05-26,7.929999828338623
2010-05-27,8.350000381469727
2010-05-28,8.109999656677246
2010-06-01,7.570000171661377
2010-06-02,8.140000343322754
2010-06-03,7.980000019073486
2010-06-04,7.590000152587891
2010-06-07,7.150000095367432
2010-06-08,7.349999904632568
2010-06-09,7.360000133514404
2010-06-10,7.659999847412109
2010-06-11,7.889999866485596
2010-06-14,8.0600004196167
2010-06-15,8.569999694824219
2010-06-16,8.430000305175781
2010-06-17,8.3100004196167
2010-06-18,8.430000305175781
2010-06-21,8.130000114440918
2010-06-22,7.900000095367432
2010-06-23,8.199999809265137
2010-06-24,8.1899995803833
2010-06-25,8.319999694824219
2010-06-28,8.359999656677246
2010-06-29,7.989999771118164
2010-06-30,7.829999923706055
2010-07-01,8.270000457763672
2010-07-02,8.4399995803833
2010-07-06,8.229999542236328
2010-07-07,8.329999923706055
2010-07-08,8.59000015258789
2010-07-09,8.699999809265137
2010-07-12,8.59000015258789
2010-07-13,8.75
2010-07-14,8.720000267028809
2010-07-15,8.649999618530273
2010-07-16,8.5
2010-07-19,8.640000343322754
2010-07-20,8.699999809265137
2010-07-21,8.600000381469727
2010-07-22,8.739999771118164
2010-07-23,8.760000228881836
2010-07-26,8.739999771118164
2010-07-27,8.600000381469727
2010-07-28,8.399999618530273
2010-07-29,8.619999885559082
2010-07-30,8.699999809265137
2010-08-02,8.960000038146973
2010-08-03,9.130000114440918
2010-08-04,9.170000076293945
2010-08-05,9.199999809265137
2010-08-06,9.5
2010-08-09,9.579999923706055
2010-08-10,9.449999809265137
2010-08-11,10.5
2010-08-12,10.949999809265137
2010-08-13,10.380000114440918
2010-08-16,10.279999732971191
2010-08-17,10.25
2010-08-18,10.609999656677246
2010-08-19,10.229999542236328
2010-08-20,10.229999542236328
2010-08-23,7.960000038146973
2010-08-24,8.130000114440918
2010-08-25,8.229999542236328
2010-08-26,8.180000305175781
2010-08-27,8.569999694824219
2010-08-30,8.5
2010-08-31,8.920000076293945
2010-09-01,9.270000457763672
2010-09-02,9.8100004196167
2010-09-03,9.710000038146973
2010-09-07,9.670000076293945
2010-09-08,9.819999694824219
2010-09-09,9.8100004196167
2010-09-10,9.859999656677246
2010-09-13,9.850000381469727
2010-09-14,9.890000343322754
2010-09-15,9.890000343322754
2010-09-16,9.619999885559082
2010-09-17,9.600000381469727
2010-09-20,10.34000015258789
2010-09-21,10.399999618530273
2010-09-22,10.319999694824219
2010-09-23,10.170000076293945
2010-09-24,10.3100004196167
2010-09-27,10.25
2010-09-28,10.8100004196167
2010-09-29,10.579999923706055
2010-09-30,10.729999542236328
2010-10-01,10.930000305175781
2010-10-04,10.510000228881836
2010-10-05,10.260000228881836
2010-10-06,10.319999694824219
2010-10-07,10.380000114440918
2010-10-08,10.109999656677246
2010-10-11,10.510000228881836
2010-10-12,10.6899995803833
2010-10-13,10.949999809265137
2010-10-14,11.550000190734863
2010-10-15,11.3100004196167
2010-10-18,11.199999809265137
2010-10-19,10.8100004196167
2010-10-20,10.850000381469727
2010-10-21,10.899999618530273
2010-10-22,11.0
2010-10-25,11.130000114440918
2010-10-26,11.039999961853027
2010-10-27,10.789999961853027
2010-10-28,10.619999885559082
2010-10-29,10.630000114440918
2010-11-01,11.229999542236328
2010-11-02,12.220000267028809
2010-11-03,12.199999809265137
2010-11-04,12.399999618530273
2010-11-05,14.279999732971191
2010-11-08,14.970000267028809
2010-11-09,14.75
2010-11-10,14.979999542236328
2010-11-11,15.119999885559082
2010-11-12,15.050000190734863
2010-11-15,15.149999618530273
2010-11-16,15.119999885559082
2010-11-17,15.050000190734863
2010-11-18,16.31999969482422
2010-11-19,16.799999237060547
2010-11-22,16.34000015258789
2010-11-23,16.360000610351562
2010-11-24,16.799999237060547
2010-11-26,16.530000686645508
2010-11-29,16.719999313354492
2010-11-30,16.649999618530273
2010-12-01,17.520000457763672
2010-12-02,17.700000762939453
2010-12-03,17.979999542236328
2010-12-06,18.56999969482422
2010-12-07,18.690000534057617
2010-12-08,18.510000228881836
2010-12-09,18.420000076293945
2010-12-10,18.950000762939453
2010-12-13,18.270000457763672
2010-12-14,17.959999084472656
2010-12-15,18.610000610351562
2010-12-16,18.559999465942383
2010-12-17,19.0
2010-12-20,19.520000457763672
2010-12-21,19.969999313354492
2010-12-22,19.899999618530273
2010-12-23,19.829999923706055
2010-12-27,19.899999618530273
2010-12-28,19.81999969482422
2010-12-29,20.0
2010-12-30,19.829999923706055
2010-12-31,19.68000030517578
2011-01-03,19.959999084472656
2011-01-04,19.43000030517578
2011-01-05,19.829999923706055
2011-01-06,19.81999969482422
2011-01-07,19.760000228881836
2011-01-10,21.549999237060547
2011-01-11,21.100000381469727
2011-01-12,23.100000381469727
2011-01-13,22.450000762939453
2011-01-14,22.350000381469727
2011-01-18,23.299999237060547
2011-01-19,22.309999465942383
2011-01-20,21.719999313354492
2011-01-21,22.020000457763672
2011-01-24,21.93000030517578
2011-01-25,21.780000686645508
2011-01-26,22.5
2011-01-27,22.780000686645508
2011-01-28,22.31999969482422
2011-01-31,22.360000610351562
2011-02-01,22.579999923706055
2011-02-02,22.440000534057617
2011-02-03,22.049999237060547
2011-02-04,21.8799991607666
2011-02-07,22.149999618530273
2011-02-08,23.299999237060547
2011-02-09,22.850000381469727
2011-02-10,22.969999313354492
2011-02-11,22.8799991607666
2011-02-14,23.190000534057617
2011-02-15,24.219999313354492
2011-02-16,23.829999923706055
2011-02-17,23.450000762939453
2011-02-18,23.270000457763672
2011-02-22,23.510000228881836
2011-02-23,23.649999618530273
2011-02-24,23.8799991607666
2011-02-25,24.479999542236328
2011-02-28,24.6299991607666
2011-03-01,24.31999969482422
2011-03-02,25.219999313354492
2011-03-03,26.260000228881836
2011-03-04,27.110000610351562
2011-03-07,27.299999237060547
2011-03-08,27.700000762939453
2011-03-09,28.219999313354492
2011-03-10,27.459999084472656
2011-03-11,28.75
2011-03-14,28.780000686645508
2011-03-15,28.989999771118164
2011-03-16,28.670000076293945
2011-03-17,28.56999969482422
2011-03-18,29.209999084472656
2011-03-21,29.979999542236328
2011-03-22,29.40999984741211
2011-03-23,29.450000762939453
2011-03-24,30.0
2011-03-25,29.829999923706055
2011-03-28,30.0
2011-03-29,32.119998931884766
2011-03-30,33.11000061035156
2011-03-31,31.850000381469727
2011-04-01,31.81999969482422
2011-04-04,32.130001068115234
2011-04-05,33.52000045776367
2011-04-06,33.349998474121094
2011-04-07,33.40999984741211
2011-04-08,34.130001068115234
2011-04-11,33.75
2011-04-12,33.380001068115234
2011-04-13,34.2599983215332
2011-04-14,34.16999816894531
2011-04-15,34.52000045776367
2011-04-18,34.209999084472656
2011-04-19,34.5
2011-04-20,34.220001220703125
2011-04-21,33.630001068115234
2011-04-25,33.5
2011-04-26,33.5
2011-04-27,32.93000030517578
2011-04-28,32.18000030517578
2011-04-29,31.90999984741211
2011-05-02,32.47999954223633
2011-05-03,31.8799991607666
2011-05-04,29.639999389648438
2011-05-05,29.829999923706055
2011-05-06,29.270000457763672
2011-05-09,30.450000762939453
2011-05-10,30.200000762939453
2011-05-11,29.989999771118164
2011-05-12,29.260000228881836
2011-05-13,28.3700008392334
2011-05-16,27.100000381469727
2011-05-17,27.059999465942383
2011-05-18,27.989999771118164
2011-05-19,27.420000076293945
2011-05-20,27.690000534057617
2011-05-23,26.6299991607666
2011-05-24,26.520000457763672
2011-05-25,27.110000610351562
2011-05-26,27.899999618530273
2011-05-27,28.209999084472656
2011-05-31,29.290000915527344
2011-06-01,29.559999465942383
2011-06-02,29.0
2011-06-03,28.760000228881836
2011-06-06,28.030000686645508
2011-06-07,28.170000076293945
2011-06-08,27.030000686645508
2011-06-09,27.469999313354492
2011-06-10,26.940000534057617
2011-06-13,26.899999618530273
2011-06-14,27.700000762939453
2011-06-15,28.709999084472656
2011-06-16,29.09000015258789
2011-06-17,29.229999542236328
2011-06-20,29.31999969482422
2011-06-21,30.889999389648438
2011-06-22,31.3799991607666
2011-06-23,32.0
2011-06-24,31.81999969482422
2011-06-27,32.18000030517578
2011-06-28,32.18000030517578
2011-06-29,32.709999084472656
2011-06-30,33.349998474121094
2011-07-01,34.79999923706055
2011-07-05,35.63999938964844
2011-07-06,35.380001068115234
2011-07-07,35.16999816894531
2011-07-08,35.56999969482422
2011-07-11,34.70000076293945
2011-07-12,34.540000915527344
2011-07-13,34.97999954223633
2011-07-14,37.06999969482422
2011-07-15,37.040000915527344
2011-07-18,37.220001220703125
2011-07-19,38.47999954223633
2011-07-20,37.939998626708984
2011-07-21,37.560001373291016
2011-07-22,38.58000183105469
2011-07-25,37.56999969482422
2011-07-26,36.79999923706055
2011-07-27,35.279998779296875
2011-07-28,35.27000045776367
2011-07-29,40.470001220703125
2011-08-01,41.84000015258789
2011-08-02,39.77000045776367
2011-08-03,38.369998931884766
2011-08-04,36.099998474121094
2011-08-05,35.77000045776367
2011-08-08,32.70000076293945
2011-08-09,36.290000915527344
2011-08-10,37.61000061035156
2011-08-11,39.630001068115234
2011-08-12,39.86000061035156
2011-08-15,40.810001373291016
2011-08-16,38.95000076293945
2011-08-17,38.630001068115234
2011-08-18,35.880001068115234
2011-08-19,34.400001525878906
2011-08-22,34.04999923706055
2011-08-23,37.31999969482422
2011-08-24,37.27000045776367
2011-08-25,36.70000076293945
2011-08-26,38.040000915527344
2011-08-29,40.0
2011-08-30,42.5
2011-08-31,42.88999938964844
2011-09-01,41.75
2011-09-02,41.79999923706055
2011-09-06,41.66999816894531
2011-09-07,43.61000061035156
2011-09-08,43.36000061035156
2011-09-09,41.810001373291016
2011-09-12,42.9900016784668
2011-09-13,43.11000061035156
2011-09-14,42.810001373291016
2011-09-15,43.459999084472656
2011-09-16,42.88999938964844
2011-09-19,43.7400016784668
2011-09-20,46.79999923706055
2011-09-21,45.97999954223633
2011-09-22,43.959999084472656
2011-09-23,43.5
2011-09-26,43.220001220703125
2011-09-27,45.040000915527344
2011-09-28,43.529998779296875
2011-09-29,41.68000030517578
2011-09-30,41.5
2011-10-03,37.349998474121094
2011-10-04,39.58000183105469
2011-10-05,40.459999084472656
2011-10-06,41.5099983215332
2011-10-07,41.65999984741211
2011-10-10,43.709999084472656
2011-10-11,44.27000045776367
2011-10-12,43.83000183105469
2011-10-13,43.470001220703125
2011-10-14,44.13999938964844
2011-10-17,43.02000045776367
2011-10-18,40.34000015258789
2011-10-19,38.04999923706055
2011-10-20,37.75
2011-10-21,39.41999816894531
2011-10-24,39.04999923706055
2011-10-25,37.13999938964844
2011-10-26,38.4900016784668
2011-10-27,39.86000061035156
2011-10-28,40.0099983215332
2011-10-31,38.959999084472656
2011-11-01,37.79999923706055
2011-11-02,37.7400016784668
2011-11-03,37.459999084472656
2011-11-04,34.9900016784668
2011-11-07,35.02000045776367
2011-11-08,34.880001068115234
2011-11-09,34.79999923706055
2011-11-10,34.95000076293945
2011-11-11,36.779998779296875
2011-11-14,38.29999923706055
2011-11-15,39.40999984741211
2011-11-16,38.43000030517578
2011-11-17,37.880001068115234
2011-11-18,37.29999923706055
2011-11-21,37.29999923706055
2011-11-22,37.43000030517578
2011-11-23,36.93000030517578
2011-11-25,35.77000045776367
2011-11-28,36.5099983215332
2011-11-29,36.91999816894531
2011-11-30,39.619998931884766
2011-12-01,38.7400016784668
2011-12-02,39.029998779296875
2011-12-05,40.66999816894531
2011-12-06,39.84000015258789
2011-12-07,38.959999084472656
2011-12-08,36.63999938964844
2011-12-09,36.75
2011-12-12,35.630001068115234
2011-12-13,35.689998626708984
2011-12-14,34.9900016784668
2011-12-15,36.18000030517578
2011-12-16,36.97999954223633
2011-12-19,36.59000015258789
2011-12-20,37.459999084472656
2011-12-21,37.54999923706055
2011-12-22,38.40999984741211
2011-12-23,39.18000030517578
2011-12-27,39.209999084472656
2011-12-28,38.16999816894531
2011-12-29,38.38999938964844
2011-12-30,38.630001068115234
2012-01-03,38.59000015258789
2012-01-04,40.790000915527344
2012-01-05,41.459999084472656
2012-01-06,45.38999938964844
2012-01-09,48.20000076293945
2012-01-10,48.52000045776367
2012-01-11,48.599998474121094
2012-01-12,46.779998779296875
2012-01-13,46.70000076293945
2012-01-17,46.63999938964844
2012-01-18,47.34000015258789
2012-01-19,46.560001373291016
2012-01-20,45.97999954223633
2012-01-23,47.029998779296875
2012-01-24,46.0
2012-01-25,45.959999084472656
2012-01-26,46.52000045776367
2012-01-27,47.97999954223633
2012-01-30,46.7599983215332
2012-01-31,46.5
2012-02-01,48.439998626708984
2012-02-02,47.779998779296875
2012-02-03,48.0099983215332
2012-02-06,50.369998931884766
2012-02-07,50.540000915527344
2012-02-08,49.970001220703125
2012-02-09,49.2400016784668
2012-02-10,48.29999923706055
2012-02-13,49.72999954223633
2012-02-14,49.7599983215332
2012-02-15,49.400001525878906
2012-02-16,49.31999969482422
2012-02-17,47.209999084472656
2012-02-21,46.90999984741211
2012-02-22,47.630001068115234
2012-02-23,48.56999969482422
2012-02-24,50.810001373291016
2012-02-27,50.54999923706055
2012-02-28,51.58000183105469
2012-02-29,52.470001220703125
2012-03-01,51.83000183105469
2012-03-02,51.900001525878906
2012-03-05,51.33000183105469
2012-03-06,48.720001220703125
2012-03-07,48.529998779296875
2012-03-08,48.9900016784668
2012-03-09,48.66999816894531
2012-03-12,47.88999938964844
2012-03-13,47.90999984741211
2012-03-14,46.47999954223633
2012-03-15,46.7599983215332
2012-03-16,46.58000183105469
2012-03-19,46.310001373291016
2012-03-20,45.75
2012-03-21,47.2400016784668
2012-03-22,47.33000183105469
2012-03-23,48.16999816894531
2012-03-26,48.88999938964844
2012-03-27,48.29999923706055
2012-03-28,47.790000915527344
2012-03-29,47.81999969482422
2012-03-30,48.470001220703125
2012-04-02,49.45000076293945
2012-04-03,49.54999923706055
2012-04-04,48.86000061035156
2012-04-05,49.470001220703125
2012-04-09,49.86000061035156
2012-04-10,48.880001068115234
2012-04-11,46.43000030517578
2012-04-12,44.63999938964844
2012-04-13,45.68000030517578
2012-04-16,44.75
2012-04-17,45.029998779296875
2012-04-18,44.77000045776367
2012-04-19,44.27000045776367
2012-04-20,44.029998779296875
2012-04-23,43.65999984741211
2012-04-24,43.52000045776367
2012-04-25,45.380001068115234
2012-04-26,45.20000076293945
2012-04-27,51.720001220703125
2012-04-30,51.029998779296875
2012-05-01,51.0
2012-05-02,51.5099983215332
2012-05-03,51.650001525878906
2012-05-04,50.790000915527344
2012-05-07,50.77000045776367
2012-05-08,50.369998931884766
2012-05-09,49.56999969482422
2012-05-10,49.9900016784668
2012-05-11,50.45000076293945
2012-05-14,47.869998931884766
2012-05-15,45.220001220703125
2012-05-16,45.189998626708984
2012-05-17,43.13999938964844
2012-05-18,42.43000030517578
2012-05-21,43.790000915527344
2012-05-22,43.65999984741211
2012-05-23,43.86000061035156
2012-05-24,44.91999816894531
2012-05-25,45.86000061035156
2012-05-29,46.06999969482422
2012-05-30,44.720001220703125
2012-05-31,43.20000076293945
2012-06-01,42.099998474121094
2012-06-04,42.27000045776367
2012-06-05,43.0
2012-06-06,43.70000076293945
2012-06-07,42.290000915527344
2012-06-08,43.31999969482422
2012-06-11,41.22999954223633
2012-06-12,42.09000015258789
2012-06-13,42.369998931884766
2012-06-14,43.060001373291016
2012-06-15,44.45000076293945
2012-06-18,45.63999938964844
2012-06-19,46.349998474121094
2012-06-20,46.029998779296875
2012-06-21,45.060001373291016
2012-06-22,45.709999084472656
2012-06-25,44.5
2012-06-26,44.150001525878906
2012-06-27,44.470001220703125
2012-06-28,43.970001220703125
2012-06-29,45.0099983215332
2012-07-02,45.43000030517578
2012-07-03,46.2400016784668
2012-07-05,46.470001220703125
2012-07-06,45.619998931884766
2012-07-09,45.5
2012-07-10,44.79999923706055
2012-07-11,44.400001525878906
2012-07-12,45.220001220703125
2012-07-13,46.36000061035156
2012-07-16,47.290000915527344
2012-07-17,48.70000076293945
2012-07-18,48.560001373291016
2012-07-19,48.91999816894531
2012-07-20,47.7400016784668
2012-07-23,46.68000030517578
2012-07-24,45.9900016784668
2012-07-25,46.16999816894531
2012-07-26,47.83000183105469
2012-07-27,48.5
2012-07-30,48.04999923706055
2012-07-31,48.06999969482422
2012-08-01,47.34000015258789
2012-08-02,47.11000061035156
2012-08-03,48.5
2012-08-06,49.0099983215332
2012-08-07,48.650001525878906
2012-08-08,46.599998474121094
2012-08-09,46.83000183105469
2012-08-10,47.22999954223633
2012-08-13,47.45000076293945
2012-08-14,46.709999084472656
2012-08-15,47.720001220703125
2012-08-16,47.77000045776367
2012-08-17,48.459999084472656
2012-08-20,47.560001373291016
2012-08-21,46.650001525878906
2012-08-22,46.52000045776367
2012-08-23,46.13999938964844
2012-08-24,46.5
2012-08-27,46.31999969482422
2012-08-28,45.84000015258789
2012-08-29,45.599998474121094
2012-08-30,45.290000915527344
2012-08-31,45.5099983215332
2012-09-04,45.40999984741211
2012-09-05,44.93000030517578
2012-09-06,45.119998931884766
2012-09-07,44.560001373291016
2012-09-10,43.560001373291016
2012-09-11,47.84000015258789
2012-09-12,48.54999923706055
2012-09-13,48.06999969482422
2012-09-14,48.119998931884766
2012-09-17,55.290000915527344
2012-09-18,57.04999923706055
2012-09-19,57.59000015258789
2012-09-20,57.0099983215332
2012-09-21,58.5
2012-09-24,57.20000076293945
2012-09-25,56.63999938964844
2012-09-26,54.790000915527344
2012-09-27,57.150001525878906
2012-09-28,57.0
2012-10-01,58.27000045776367
2012-10-02,58.7599983215332
2012-10-03,58.75
2012-10-04,59.34000015258789
2012-10-05,58.540000915527344
2012-10-08,56.959999084472656
2012-10-09,56.2599983215332
2012-10-10,56.34000015258789
2012-10-11,57.22999954223633
2012-10-12,56.13999938964844
2012-10-15,57.029998779296875
2012-10-16,56.7599983215332
2012-10-17,58.150001525878906
2012-10-18,57.470001220703125
2012-10-19,55.369998931884766
2012-10-22,54.459999084472656
2012-10-23,55.61000061035156
2012-10-24,55.279998779296875
2012-10-25,55.65999984741211
2012-10-26,54.72999954223633
2012-10-31,53.619998931884766
2012-11-01,55.38999938964844
2012-11-02,54.150001525878906
2012-11-05,55.29999923706055
2012-11-06,53.5
2012-11-07,52.7400016784668
2012-11-08,53.25
2012-11-09,52.970001220703125
2012-11-12,51.70000076293945
2012-11-13,52.9900016784668
2012-11-14,50.58000183105469
2012-11-15,49.959999084472656
2012-11-16,51.72999954223633
2012-11-19,53.189998626708984
2012-11-20,52.209999084472656
2012-11-21,52.02000045776367
2012-11-23,52.75
2012-11-26,51.849998474121094
2012-11-27,51.90999984741211
2012-11-28,51.06999969482422
2012-11-29,53.58000183105469
2012-11-30,53.880001068115234
2012-12-03,52.06999969482422
2012-12-04,51.650001525878906
2012-12-05,51.29999923706055
2012-12-06,51.0
2012-12-07,51.310001373291016
2012-12-10,50.310001373291016
2012-12-11,50.59000015258789
2012-12-12,50.38999938964844
2012-12-13,50.36000061035156
2012-12-14,50.9900016784668
2012-12-17,50.93000030517578
2012-12-18,52.54999923706055
2012-12-19,52.2599983215332
2012-12-20,52.900001525878906
2012-12-21,52.84000015258789
2012-12-24,52.72999954223633
2012-12-26,52.869998931884766
2012-12-27,53.0
2012-12-28,52.75
2012-12-31,53.25
2013-01-02,54.58000183105469
2013-01-03,55.209999084472656
2013-01-04,55.619998931884766
2013-01-07,55.5
2013-01-08,56.0099983215332
2013-01-09,55.81999969482422
2013-01-10,56.5
2013-01-11,55.34000015258789
2013-01-14,55.560001373291016
2013-01-15,56.90999984741211
2013-01-16,56.84000015258789
2013-01-17,56.459999084472656
2013-01-18,56.689998626708984
2013-01-22,57.459999084472656
2013-01-23,57.400001525878906
2013-01-24,57.40999984741211
2013-01-25,57.349998474121094
2013-01-28,57.349998474121094
2013-01-29,57.54999923706055
2013-01-30,56.959999084472656
2013-01-31,56.38999938964844
2013-02-01,56.90999984741211
2013-02-04,56.540000915527344
2013-02-05,57.43000030517578
2013-02-06,57.5
2013-02-07,55.790000915527344
2013-02-08,56.93000030517578
2013-02-11,56.560001373291016
2013-02-12,56.41999816894531
2013-02-13,57.09000015258789
2013-02-14,57.560001373291016
2013-02-15,57.68000030517578
2013-02-19,58.220001220703125
2013-02-20,57.66999816894531
2013-02-21,55.63999938964844
2013-02-22,56.5
2013-02-25,56.029998779296875
2013-02-26,56.83000183105469
2013-02-27,57.779998779296875
2013-02-28,58.18000030517578
2013-03-01,58.40999984741211
2013-03-04,60.0
2013-03-05,59.130001068115234
2013-03-06,59.119998931884766
2013-03-07,58.18000030517578
2013-03-08,58.5
2013-03-11,59.25
2013-03-12,59.41999816894531
2013-03-13,59.20000076293945
2013-03-14,59.11000061035156
2013-03-15,59.25
2013-03-18,58.75
2013-03-19,58.15999984741211
2013-03-20,58.209999084472656
2013-03-21,56.79999923706055
2013-03-22,56.97999954223633
2013-03-25,56.439998626708984
2013-03-26,56.0099983215332
2013-03-27,56.41999816894531
2013-03-28,55.90999984741211
2013-04-01,55.16999816894531
2013-04-02,54.880001068115234
2013-04-03,54.380001068115234
2013-04-04,55.029998779296875
2013-04-05,54.65999984741211
2013-04-08,54.59000015258789
2013-04-09,54.4900016784668
2013-04-10,54.72999954223633
2013-04-11,55.400001525878906
2013-04-12,55.95000076293945
2013-04-15,53.290000915527344
2013-04-16,52.790000915527344
2013-04-17,54.70000076293945
2013-04-18,54.77000045776367
2013-04-19,55.040000915527344
2013-04-22,55.16999816894531
2013-04-23,56.029998779296875
2013-04-24,55.599998474121094
2013-04-25,57.119998931884766
2013-04-26,56.25
2013-04-29,58.18000030517578
2013-04-30,58.349998474121094
2013-05-01,57.220001220703125
2013-05-02,59.22999954223633
2013-05-03,58.720001220703125
2013-05-06,59.5
2013-05-07,59.5099983215332
2013-05-08,55.25
2013-05-09,55.279998779296875
2013-05-10,57.959999084472656
2013-05-13,58.689998626708984
2013-05-14,59.0
2013-05-15,58.2599983215332
2013-05-16,58.31999969482422
2013-05-17,58.36000061035156
2013-05-20,58.4900016784668
2013-05-21,60.0
2013-05-22,61.529998779296875
2013-05-23,63.0
2013-05-24,63.75
2013-05-28,66.68000030517578
2013-05-29,66.33999633789062
2013-05-30,68.44000244140625
2013-05-31,67.97000122070312
2013-06-03,68.5199966430664
2013-06-04,67.30999755859375
2013-06-05,68.02999877929688
2013-06-06,68.5199966430664
2013-06-07,68.56999969482422
2013-06-10,69.05000305175781
2013-06-11,68.76000213623047
2013-06-12,67.08999633789062
2013-06-13,69.79000091552734
2013-06-14,70.86000061035156
2013-06-17,69.5
2013-06-18,69.66000366210938
2013-06-19,68.27999877929688
2013-06-20,65.51000213623047
2013-06-21,67.12999725341797
2013-06-24,65.7699966430664
2013-06-25,65.95999908447266
2013-06-26,68.16000366210938
2013-06-27,68.63999938964844
2013-06-28,68.7300033569336
2013-07-01,69.81999969482422
2013-07-02,69.7300033569336
2013-07-03,69.8499984741211
2013-07-05,72.12000274658203
2013-07-08,72.88999938964844
2013-07-09,72.45999908447266
2013-07-10,72.79000091552734
2013-07-11,73.79000091552734
2013-07-12,72.75
2013-07-15,72.61000061035156
2013-07-16,71.80000305175781
2013-07-17,71.80000305175781
2013-07-18,71.01000213623047
2013-07-19,71.52999877929688
2013-07-22,72.25
2013-07-23,71.5199966430664
2013-07-24,71.04000091552734
2013-07-25,74.0199966430664
2013-07-26,74.44000244140625
2013-07-29,74.13999938964844
2013-07-30,74.98999786376953
2013-07-31,75.55999755859375
2013-08-01,76.33000183105469
2013-08-02,76.2300033569336
2013-08-05,78.18000030517578
2013-08-06,77.98999786376953
2013-08-07,80.7300033569336
2013-08-08,81.76000213623047
2013-08-09,80.87999725341797
2013-08-12,82.13999938964844
2013-08-13,81.56999969482422
2013-08-14,80.95999908447266
2013-08-15,78.9000015258789
2013-08-16,79.91000366210938
2013-08-19,80.12999725341797
2013-08-20,81.56999969482422
2013-08-21,83.5999984741211
2013-08-22,83.5199966430664
2013-08-23,85.25
2013-08-26,86.0999984741211
2013-08-27,83.9000015258789
2013-08-28,85.29000091552734
2013-08-29,88.4000015258789
2013-08-30,87.69000244140625
2013-09-03,87.97000122070312
2013-09-04,88.0
2013-09-05,87.68000030517578
2013-09-06,87.29000091552734
2013-09-09,86.72000122070312
2013-09-10,87.48999786376953
2013-09-11,86.01000213623047
2013-09-12,87.33000183105469
2013-09-13,87.18000030517578
2013-09-16,89.69999694824219
2013-09-17,90.22000122070312
2013-09-18,89.47000122070312
2013-09-19,89.3499984741211
2013-09-20,88.18000030517578
2013-09-23,87.7300033569336
2013-09-24,87.94000244140625
2013-09-25,88.31999969482422
2013-09-26,90.61000061035156
2013-09-27,89.77999877929688
2013-09-30,91.97000122070312
2013-10-01,91.0999984741211
2013-10-02,90.27999877929688
2013-10-03,89.52999877929688
2013-10-04,90.98999786376953
2013-10-07,88.97000122070312
2013-10-08,83.77999877929688
2013-10-09,84.27999877929688
2013-10-10,84.7699966430664
2013-10-11,83.51000213623047
2013-10-14,84.18000030517578
