Date,WRLD
2010-05-20,36.400001525878906
2010-05-21,36.72999954223633
2010-05-24,36.029998779296875
2010-05-25,35.779998779296875
2010-05-26,35.810001373291016
2010-05-27,37.369998931884766
2010-05-28,35.72999954223633
2010-06-01,34.689998626708984
2010-06-02,35.869998931884766
2010-06-03,36.2599983215332
2010-06-04,34.52000045776367
2010-06-07,34.150001525878906
2010-06-08,34.2400016784668
2010-06-09,33.959999084472656
2010-06-10,35.099998474121094
2010-06-11,36.5099983215332
2010-06-14,36.720001220703125
2010-06-15,38.470001220703125
2010-06-16,39.54999923706055
2010-06-17,39.06999969482422
2010-06-18,39.7400016784668
2010-06-21,39.599998474121094
2010-06-22,39.560001373291016
2010-06-23,39.97999954223633
2010-06-24,39.40999984741211
2010-06-25,40.38999938964844
2010-06-28,41.279998779296875
2010-06-29,39.900001525878906
2010-06-30,38.310001373291016
2010-07-01,38.11000061035156
2010-07-02,37.5
2010-07-06,36.880001068115234
2010-07-07,38.75
2010-07-08,39.02000045776367
2010-07-09,39.81999969482422
2010-07-12,39.95000076293945
2010-07-13,41.09000015258789
2010-07-14,41.279998779296875
2010-07-15,41.150001525878906
2010-07-16,39.650001525878906
2010-07-19,39.29999923706055
2010-07-20,39.45000076293945
2010-07-21,38.529998779296875
2010-07-22,40.040000915527344
2010-07-23,41.029998779296875
2010-07-26,41.900001525878906
2010-07-27,43.0
2010-07-28,42.25
2010-07-29,42.13999938964844
2010-07-30,41.43000030517578
2010-08-02,42.70000076293945
2010-08-03,42.0099983215332
2010-08-04,42.529998779296875
2010-08-05,42.02000045776367
2010-08-06,40.95000076293945
2010-08-09,40.95000076293945
2010-08-10,40.220001220703125
2010-08-11,38.97999954223633
2010-08-12,38.709999084472656
2010-08-13,38.119998931884766
2010-08-16,38.209999084472656
2010-08-17,38.79999923706055
2010-08-18,39.79999923706055
2010-08-19,37.91999816894531
2010-08-20,38.7599983215332
2010-08-23,38.83000183105469
2010-08-24,38.65999984741211
2010-08-25,39.43000030517578
2010-08-26,38.88999938964844
2010-08-27,40.15999984741211
2010-08-30,39.849998474121094
2010-08-31,40.75
2010-09-01,42.27000045776367
2010-09-02,43.5
2010-09-03,43.900001525878906
2010-09-07,42.15999984741211
2010-09-08,41.84000015258789
2010-09-09,41.939998626708984
2010-09-10,42.380001068115234
2010-09-13,43.709999084472656
2010-09-14,43.209999084472656
2010-09-15,43.279998779296875
2010-09-16,42.7400016784668
2010-09-17,42.0
2010-09-20,44.56999969482422
2010-09-21,45.720001220703125
2010-09-22,43.43000030517578
2010-09-23,42.59000015258789
2010-09-24,44.36000061035156
2010-09-27,44.61000061035156
2010-09-28,45.81999969482422
2010-09-29,45.11000061035156
2010-09-30,44.15999984741211
2010-10-01,43.689998626708984
2010-10-04,43.279998779296875
2010-10-05,44.65999984741211
2010-10-06,42.25
2010-10-07,41.06999969482422
2010-10-08,39.439998626708984
2010-10-11,39.380001068115234
2010-10-12,39.220001220703125
2010-10-13,38.599998474121094
2010-10-14,38.70000076293945
2010-10-15,37.86000061035156
2010-10-18,38.849998474121094
2010-10-19,38.630001068115234
2010-10-20,39.31999969482422
2010-10-21,39.439998626708984
2010-10-22,39.209999084472656
2010-10-25,39.25
2010-10-26,42.529998779296875
2010-10-27,42.91999816894531
2010-10-28,41.630001068115234
2010-10-29,43.150001525878906
2010-11-01,42.25
2010-11-02,42.540000915527344
2010-11-03,43.099998474121094
2010-11-04,43.52000045776367
2010-11-05,43.779998779296875
2010-11-08,43.040000915527344
2010-11-09,42.77000045776367
2010-11-10,42.66999816894531
2010-11-11,42.2400016784668
2010-11-12,41.720001220703125
2010-11-15,41.97999954223633
2010-11-16,41.93000030517578
2010-11-17,41.88999938964844
2010-11-18,42.06999969482422
2010-11-19,42.290000915527344
2010-11-22,42.54999923706055
2010-11-23,43.68000030517578
2010-11-24,45.130001068115234
2010-11-26,45.45000076293945
2010-11-29,44.84000015258789
2010-11-30,44.060001373291016
2010-12-01,47.0
2010-12-02,47.779998779296875
2010-12-03,48.70000076293945
2010-12-06,48.52000045776367
2010-12-07,49.68000030517578
2010-12-08,49.72999954223633
2010-12-09,49.869998931884766
2010-12-10,51.400001525878906
2010-12-13,51.79999923706055
2010-12-14,51.58000183105469
2010-12-15,51.58000183105469
2010-12-16,51.900001525878906
2010-12-17,52.04999923706055
2010-12-20,52.79999923706055
2010-12-21,53.20000076293945
2010-12-22,53.130001068115234
2010-12-23,53.849998474121094
2010-12-27,54.77000045776367
2010-12-28,54.54999923706055
2010-12-29,53.599998474121094
2010-12-30,53.810001373291016
2010-12-31,52.79999923706055
2011-01-03,54.470001220703125
2011-01-04,53.86000061035156
2011-01-05,54.209999084472656
2011-01-06,53.70000076293945
2011-01-07,52.72999954223633
2011-01-10,52.34000015258789
2011-01-11,53.720001220703125
2011-01-12,54.52000045776367
2011-01-13,55.220001220703125
2011-01-14,57.959999084472656
2011-01-18,57.290000915527344
2011-01-19,55.27000045776367
2011-01-20,54.16999816894531
2011-01-21,54.61000061035156
2011-01-24,54.66999816894531
2011-01-25,54.939998626708984
2011-01-26,57.810001373291016
2011-01-27,59.08000183105469
2011-01-28,56.75
2011-01-31,56.15999984741211
2011-02-01,58.84000015258789
2011-02-02,56.709999084472656
2011-02-03,58.0099983215332
2011-02-04,58.5
2011-02-07,59.599998474121094
2011-02-08,59.959999084472656
2011-02-09,60.38999938964844
2011-02-10,60.31999969482422
2011-02-11,62.810001373291016
2011-02-14,62.970001220703125
2011-02-15,61.029998779296875
2011-02-16,62.77000045776367
2011-02-17,62.33000183105469
2011-02-18,62.08000183105469
2011-02-22,61.77000045776367
2011-02-23,58.150001525878906
2011-02-24,59.810001373291016
2011-02-25,60.060001373291016
2011-02-28,59.810001373291016
2011-03-01,59.5
2011-03-02,60.150001525878906
2011-03-03,61.7400016784668
2011-03-04,61.790000915527344
2011-03-07,60.5099983215332
2011-03-08,62.029998779296875
2011-03-09,58.689998626708984
2011-03-10,58.900001525878906
2011-03-11,61.0
2011-03-14,61.38999938964844
2011-03-15,60.84000015258789
2011-03-16,59.95000076293945
2011-03-17,59.849998474121094
2011-03-18,60.2400016784668
2011-03-21,63.7599983215332
2011-03-22,61.91999816894531
2011-03-23,62.27000045776367
2011-03-24,63.529998779296875
2011-03-25,64.69000244140625
2011-03-28,63.7400016784668
2011-03-29,64.52999877929688
2011-03-30,65.0999984741211
2011-03-31,65.19999694824219
2011-04-01,65.86000061035156
2011-04-04,66.61000061035156
2011-04-05,67.37999725341797
2011-04-06,67.43000030517578
2011-04-07,67.47000122070312
2011-04-08,64.06999969482422
2011-04-11,65.02999877929688
2011-04-12,64.52999877929688
2011-04-13,64.54000091552734
2011-04-14,64.4000015258789
2011-04-15,64.7300033569336
2011-04-18,63.68000030517578
2011-04-19,63.900001525878906
2011-04-20,65.0999984741211
2011-04-21,65.72000122070312
2011-04-25,66.31999969482422
2011-04-26,66.7699966430664
2011-04-27,67.81999969482422
2011-04-28,67.19999694824219
2011-04-29,67.94999694824219
2011-05-02,67.48999786376953
2011-05-03,67.52999877929688
2011-05-04,67.01000213623047
2011-05-05,66.93000030517578
2011-05-06,66.86000061035156
2011-05-09,67.58000183105469
2011-05-10,68.7300033569336
2011-05-11,67.66000366210938
2011-05-12,67.58000183105469
2011-05-13,66.5
2011-05-16,66.08000183105469
2011-05-17,62.2599983215332
2011-05-18,60.650001525878906
2011-05-19,60.939998626708984
2011-05-20,61.54999923706055
2011-05-23,61.529998779296875
2011-05-24,62.91999816894531
2011-05-25,63.2400016784668
2011-05-26,64.66000366210938
2011-05-27,65.51000213623047
2011-05-31,66.68000030517578
2011-06-01,64.95999908447266
2011-06-02,64.76000213623047
2011-06-03,64.45999908447266
2011-06-06,63.380001068115234
2011-06-07,63.220001220703125
2011-06-08,62.91999816894531
2011-06-09,63.66999816894531
2011-06-10,62.290000915527344
2011-06-13,61.45000076293945
2011-06-14,62.689998626708984
2011-06-15,62.029998779296875
2011-06-16,60.93000030517578
2011-06-17,59.560001373291016
2011-06-20,61.40999984741211
2011-06-21,61.88999938964844
2011-06-22,60.900001525878906
2011-06-23,63.4900016784668
2011-06-24,62.59000015258789
2011-06-27,64.86000061035156
2011-06-28,65.04000091552734
2011-06-29,65.83000183105469
2011-06-30,65.56999969482422
2011-07-01,67.7300033569336
2011-07-05,67.33999633789062
2011-07-06,67.37000274658203
2011-07-07,67.93000030517578
2011-07-08,67.22000122070312
2011-07-11,66.44000244140625
2011-07-12,66.8499984741211
2011-07-13,67.2699966430664
2011-07-14,65.69000244140625
2011-07-15,65.13999938964844
2011-07-18,65.62000274658203
2011-07-19,67.20999908447266
2011-07-20,67.36000061035156
2011-07-21,68.52999877929688
2011-07-22,68.19999694824219
2011-07-25,67.51000213623047
2011-07-26,67.80000305175781
2011-07-27,64.0
2011-07-28,64.08000183105469
2011-07-29,63.720001220703125
2011-08-01,63.52000045776367
2011-08-02,61.31999969482422
2011-08-03,63.93000030517578
2011-08-04,63.0
2011-08-05,62.45000076293945
2011-08-08,59.5
2011-08-09,61.93000030517578
2011-08-10,60.349998474121094
2011-08-11,64.01000213623047
2011-08-12,62.88999938964844
2011-08-15,64.3499984741211
2011-08-16,64.19000244140625
2011-08-17,65.02999877929688
2011-08-18,62.40999984741211
2011-08-19,61.5099983215332
2011-08-22,60.689998626708984
2011-08-23,61.54999923706055
2011-08-24,62.5099983215332
2011-08-25,61.779998779296875
2011-08-26,62.709999084472656
2011-08-29,64.66999816894531
2011-08-30,65.18000030517578
2011-08-31,65.1500015258789
2011-09-01,64.05999755859375
2011-09-02,62.810001373291016
2011-09-06,63.25
2011-09-07,63.95000076293945
2011-09-08,63.66999816894531
2011-09-09,62.650001525878906
2011-09-12,62.75
2011-09-13,63.11000061035156
2011-09-14,63.220001220703125
2011-09-15,63.849998474121094
2011-09-16,63.7400016784668
2011-09-19,62.72999954223633
2011-09-20,61.119998931884766
2011-09-21,59.2400016784668
2011-09-22,57.56999969482422
2011-09-23,57.43000030517578
2011-09-26,57.7599983215332
2011-09-27,58.15999984741211
2011-09-28,56.65999984741211
2011-09-29,57.439998626708984
2011-09-30,55.95000076293945
2011-10-03,54.459999084472656
2011-10-04,56.560001373291016
2011-10-05,56.95000076293945
2011-10-06,59.290000915527344
2011-10-07,57.630001068115234
2011-10-10,59.31999969482422
2011-10-11,59.56999969482422
2011-10-12,61.06999969482422
2011-10-13,60.849998474121094
2011-10-14,61.52000045776367
2011-10-17,59.900001525878906
2011-10-18,61.4900016784668
2011-10-19,60.4900016784668
2011-10-20,60.91999816894531
2011-10-21,62.20000076293945
2011-10-24,63.189998626708984
2011-10-25,61.4900016784668
2011-10-26,62.63999938964844
2011-10-27,69.08999633789062
2011-10-28,68.55999755859375
2011-10-31,67.6500015258789
2011-11-01,66.37999725341797
2011-11-02,66.88999938964844
2011-11-03,68.6500015258789
2011-11-04,67.97000122070312
2011-11-07,67.69999694824219
2011-11-08,68.26000213623047
2011-11-09,66.56999969482422
2011-11-10,66.9000015258789
2011-11-11,67.91999816894531
2011-11-14,67.1500015258789
2011-11-15,67.5199966430664
2011-11-16,65.87000274658203
2011-11-17,65.16999816894531
2011-11-18,65.0999984741211
2011-11-21,63.709999084472656
2011-11-22,63.90999984741211
2011-11-23,63.349998474121094
2011-11-25,62.189998626708984
2011-11-28,64.81999969482422
2011-11-29,64.30000305175781
2011-11-30,68.62000274658203
2011-12-01,67.69999694824219
2011-12-02,68.3499984741211
2011-12-05,69.05000305175781
2011-12-06,68.8499984741211
2011-12-07,69.37999725341797
2011-12-08,67.91000366210938
2011-12-09,69.41999816894531
2011-12-12,68.98999786376953
2011-12-13,68.12000274658203
2011-12-14,67.9800033569336
2011-12-15,68.45999908447266
2011-12-16,69.44000244140625
2011-12-19,69.70999908447266
2011-12-20,71.7699966430664
2011-12-21,72.16999816894531
2011-12-22,72.3499984741211
2011-12-23,72.8499984741211
2011-12-27,73.08999633789062
2011-12-28,73.22000122070312
2011-12-29,73.45999908447266
2011-12-30,73.5
2012-01-03,73.69999694824219
2012-01-04,68.8499984741211
2012-01-05,68.01000213623047
2012-01-06,67.68000030517578
2012-01-09,68.0999984741211
2012-01-10,68.91000366210938
2012-01-11,68.47000122070312
2012-01-12,68.58999633789062
2012-01-13,68.12000274658203
2012-01-17,67.7699966430664
2012-01-18,67.94999694824219
2012-01-19,70.05999755859375
2012-01-20,69.70999908447266
2012-01-23,69.05000305175781
2012-01-24,71.66999816894531
2012-01-25,66.13999938964844
2012-01-26,64.5
2012-01-27,63.75
2012-01-30,63.849998474121094
2012-01-31,63.720001220703125
2012-02-01,66.05000305175781
2012-02-02,66.47000122070312
2012-02-03,67.75
2012-02-06,67.62999725341797
2012-02-07,67.69999694824219
2012-02-08,67.75
2012-02-09,66.44000244140625
2012-02-10,65.43000030517578
2012-02-13,65.5
2012-02-14,64.98999786376953
2012-02-15,64.9000015258789
2012-02-16,65.0
2012-02-17,64.9800033569336
2012-02-21,65.4000015258789
2012-02-22,65.26000213623047
2012-02-23,64.80999755859375
2012-02-24,64.61000061035156
2012-02-27,64.51000213623047
2012-02-28,64.05000305175781
2012-02-29,63.52000045776367
2012-03-01,63.630001068115234
2012-03-02,62.22999954223633
2012-03-05,65.16000366210938
2012-03-06,63.380001068115234
2012-03-07,62.81999969482422
2012-03-08,64.13999938964844
2012-03-09,65.20999908447266
2012-03-12,64.68000030517578
2012-03-13,66.25
2012-03-14,65.47000122070312
2012-03-15,64.97000122070312
2012-03-16,63.790000915527344
2012-03-19,65.1500015258789
2012-03-20,64.5
2012-03-21,64.5
2012-03-22,63.54999923706055
2012-03-23,64.18000030517578
2012-03-26,64.86000061035156
2012-03-27,63.41999816894531
2012-03-28,63.380001068115234
2012-03-29,62.810001373291016
2012-03-30,61.25
2012-04-02,62.4900016784668
2012-04-03,60.66999816894531
2012-04-04,60.31999969482422
2012-04-05,60.189998626708984
2012-04-09,58.150001525878906
2012-04-10,57.79999923706055
2012-04-11,58.650001525878906
2012-04-12,58.47999954223633
2012-04-13,59.0099983215332
2012-04-16,58.529998779296875
2012-04-17,59.09000015258789
2012-04-18,58.91999816894531
2012-04-19,58.720001220703125
2012-04-20,58.29999923706055
2012-04-23,57.95000076293945
2012-04-24,58.04999923706055
2012-04-25,58.4900016784668
2012-04-26,61.70000076293945
2012-04-27,66.01000213623047
2012-04-30,66.51000213623047
2012-05-01,68.20999908447266
2012-05-02,68.33999633789062
2012-05-03,68.4000015258789
2012-05-04,68.33999633789062
2012-05-07,68.31999969482422
2012-05-08,69.83999633789062
2012-05-09,69.87000274658203
2012-05-10,69.94999694824219
2012-05-11,70.08000183105469
2012-05-14,69.72000122070312
2012-05-15,70.08000183105469
2012-05-16,70.4800033569336
2012-05-17,69.97000122070312
2012-05-18,69.27999877929688
2012-05-21,69.5
2012-05-22,68.38999938964844
2012-05-23,69.20999908447266
2012-05-24,69.79000091552734
2012-05-25,69.20999908447266
2012-05-29,69.75
2012-05-30,68.38999938964844
2012-05-31,68.44000244140625
2012-06-01,65.47000122070312
2012-06-04,65.66999816894531
2012-06-05,66.0999984741211
2012-06-06,67.08999633789062
2012-06-07,66.58000183105469
2012-06-08,67.70999908447266
2012-06-11,65.23999786376953
2012-06-12,65.69999694824219
2012-06-13,64.97000122070312
2012-06-14,65.3499984741211
2012-06-15,66.13999938964844
2012-06-18,66.13999938964844
2012-06-19,69.08999633789062
2012-06-20,67.98999786376953
2012-06-21,65.19999694824219
2012-06-22,65.5
2012-06-25,65.0
2012-06-26,65.19999694824219
2012-06-27,65.12000274658203
2012-06-28,65.23999786376953
2012-06-29,65.80000305175781
2012-07-02,66.55999755859375
2012-07-03,66.98999786376953
2012-07-05,67.2699966430664
2012-07-06,66.79000091552734
2012-07-09,67.37000274658203
2012-07-10,68.5199966430664
2012-07-11,68.18000030517578
2012-07-12,70.0
2012-07-13,71.61000061035156
2012-07-16,72.01000213623047
2012-07-17,73.55999755859375
2012-07-18,73.41000366210938
2012-07-19,68.98999786376953
2012-07-20,66.62000274658203
2012-07-23,67.70999908447266
2012-07-24,67.30999755859375
2012-07-25,67.80000305175781
2012-07-26,70.98999786376953
2012-07-27,69.68000030517578
2012-07-30,69.62000274658203
2012-07-31,71.2699966430664
2012-08-01,71.0
2012-08-02,71.23999786376953
2012-08-03,70.7300033569336
2012-08-06,70.37000274658203
2012-08-07,70.66999816894531
2012-08-08,71.37999725341797
2012-08-09,71.93000030517578
2012-08-10,71.61000061035156
2012-08-13,72.2699966430664
2012-08-14,72.76000213623047
2012-08-15,73.0999984741211
2012-08-16,73.95999908447266
2012-08-17,74.19000244140625
2012-08-20,74.44999694824219
2012-08-21,74.16000366210938
2012-08-22,73.33000183105469
2012-08-23,73.5199966430664
2012-08-24,73.54000091552734
2012-08-27,72.58000183105469
2012-08-28,73.4000015258789
2012-08-29,73.47000122070312
2012-08-30,73.01000213623047
2012-08-31,73.0
2012-09-04,74.11000061035156
2012-09-05,74.44999694824219
2012-09-06,74.9800033569336
2012-09-07,75.12999725341797
2012-09-10,75.37999725341797
2012-09-11,75.93000030517578
2012-09-12,76.0
2012-09-13,76.44000244140625
2012-09-14,76.62999725341797
2012-09-17,75.98999786376953
2012-09-18,76.68000030517578
2012-09-19,76.27999877929688
2012-09-20,74.0999984741211
2012-09-21,71.0199966430664
2012-09-24,70.4000015258789
2012-09-25,69.36000061035156
2012-09-26,68.01000213623047
2012-09-27,68.6500015258789
2012-09-28,67.44999694824219
2012-10-01,68.36000061035156
2012-10-02,68.69000244140625
2012-10-03,69.45999908447266
2012-10-04,70.51000213623047
2012-10-05,68.98999786376953
2012-10-08,68.72000122070312
2012-10-09,67.13999938964844
2012-10-10,66.6500015258789
2012-10-11,67.2300033569336
2012-10-12,66.36000061035156
2012-10-15,66.5999984741211
2012-10-16,66.70999908447266
2012-10-17,67.2300033569336
2012-10-18,66.51000213623047
2012-10-19,66.80999755859375
2012-10-22,66.38999938964844
2012-10-23,67.02999877929688
2012-10-24,67.77999877929688
2012-10-25,63.619998931884766
2012-10-26,65.76000213623047
2012-10-31,66.76000213623047
2012-11-01,66.98999786376953
2012-11-02,66.95999908447266
2012-11-05,66.83999633789062
2012-11-06,67.12000274658203
2012-11-07,65.80999755859375
2012-11-08,65.68000030517578
2012-11-09,65.7300033569336
2012-11-12,65.8499984741211
2012-11-13,65.55000305175781
2012-11-14,65.41000366210938
2012-11-15,65.16999816894531
2012-11-16,66.44999694824219
2012-11-19,69.98999786376953
2012-11-20,69.97000122070312
2012-11-21,70.91999816894531
2012-11-23,71.04000091552734
2012-11-26,72.62000274658203
2012-11-27,72.62999725341797
2012-11-28,73.12000274658203
2012-11-29,73.87000274658203
2012-11-30,73.01000213623047
2012-12-03,71.70999908447266
2012-12-04,73.2699966430664
2012-12-05,73.5
2012-12-06,73.87000274658203
2012-12-07,74.08000183105469
2012-12-10,74.4800033569336
2012-12-11,73.41000366210938
2012-12-12,73.01000213623047
2012-12-13,72.83000183105469
2012-12-14,72.43000030517578
2012-12-17,72.75
2012-12-18,72.97000122070312
2012-12-19,72.69000244140625
2012-12-20,73.48999786376953
2012-12-21,73.58999633789062
2012-12-24,73.87000274658203
2012-12-26,72.73999786376953
2012-12-27,72.95999908447266
2012-12-28,72.91999816894531
2012-12-31,74.55999755859375
2013-01-02,74.36000061035156
2013-01-03,74.75
2013-01-04,75.8499984741211
2013-01-07,75.31999969482422
2013-01-08,74.26000213623047
2013-01-09,74.48999786376953
2013-01-10,74.6500015258789
2013-01-11,74.11000061035156
2013-01-14,73.54000091552734
2013-01-15,73.0
2013-01-16,73.12000274658203
2013-01-17,72.98999786376953
2013-01-18,73.80999755859375
2013-01-22,74.08999633789062
2013-01-23,74.27999877929688
2013-01-24,74.73999786376953
2013-01-25,75.12000274658203
2013-01-28,75.95999908447266
2013-01-29,76.76000213623047
2013-01-30,75.30999755859375
2013-01-31,77.55000305175781
2013-02-01,78.38999938964844
2013-02-04,76.63999938964844
2013-02-05,77.30999755859375
2013-02-06,77.55000305175781
2013-02-07,77.69999694824219
2013-02-08,78.19999694824219
2013-02-11,77.9000015258789
2013-02-12,78.16999816894531
2013-02-13,78.25
2013-02-14,78.30000305175781
2013-02-15,78.66000366210938
2013-02-19,80.30999755859375
2013-02-20,79.2300033569336
2013-02-21,78.12999725341797
2013-02-22,78.88999938964844
2013-02-25,77.08000183105469
2013-02-26,75.79000091552734
2013-02-27,75.97000122070312
2013-02-28,78.69999694824219
2013-03-01,78.83999633789062
2013-03-04,78.72000122070312
2013-03-05,78.88999938964844
2013-03-06,79.23999786376953
2013-03-07,79.20999908447266
2013-03-08,79.19999694824219
2013-03-11,79.3499984741211
2013-03-12,79.83000183105469
2013-03-13,78.98999786376953
2013-03-14,79.01000213623047
2013-03-15,79.66999816894531
2013-03-18,78.44999694824219
2013-03-19,79.13999938964844
2013-03-20,81.23999786376953
2013-03-21,81.52999877929688
2013-03-22,81.9000015258789
2013-03-25,82.30999755859375
2013-03-26,83.37000274658203
2013-03-27,82.83999633789062
2013-03-28,85.87000274658203
2013-04-01,84.41000366210938
2013-04-02,84.25
2013-04-03,81.77999877929688
2013-04-04,81.22000122070312
2013-04-05,80.62000274658203
2013-04-08,81.1500015258789
2013-04-09,82.4000015258789
2013-04-10,83.51000213623047
2013-04-11,83.5199966430664
2013-04-12,83.33999633789062
2013-04-15,80.13999938964844
2013-04-16,83.91000366210938
2013-04-17,85.33000183105469
2013-04-18,86.31999969482422
2013-04-19,89.58999633789062
2013-04-22,91.80999755859375
2013-04-23,91.4000015258789
2013-04-24,87.19000244140625
2013-04-25,86.7699966430664
2013-04-26,86.66999816894531
2013-04-29,87.0
2013-04-30,88.86000061035156
2013-05-01,88.62000274658203
2013-05-02,90.1500015258789
2013-05-03,90.55999755859375
2013-05-06,90.9000015258789
2013-05-07,93.04000091552734
2013-05-08,93.30999755859375
2013-05-09,92.69000244140625
2013-05-10,93.79000091552734
2013-05-13,92.5
2013-05-14,88.06999969482422
2013-05-15,90.69000244140625
2013-05-16,90.2300033569336
2013-05-17,90.37000274658203
2013-05-20,89.5999984741211
2013-05-21,87.81999969482422
2013-05-22,88.25
2013-05-23,88.23999786376953
2013-05-24,89.25
2013-05-28,91.68000030517578
2013-05-29,91.70999908447266
2013-05-30,92.98999786376953
2013-05-31,92.36000061035156
2013-06-03,93.87999725341797
2013-06-04,92.83999633789062
2013-06-05,92.58000183105469
2013-06-06,94.13999938964844
2013-06-07,93.91000366210938
2013-06-10,93.55999755859375
2013-06-11,93.75
2013-06-12,92.69000244140625
2013-06-13,93.54000091552734
2013-06-14,92.87000274658203
2013-06-17,93.47000122070312
2013-06-18,92.7300033569336
2013-06-19,89.56999969482422
2013-06-20,86.95999908447266
2013-06-21,87.22000122070312
2013-06-24,88.12999725341797
2013-06-25,88.7300033569336
2013-06-26,87.26000213623047
2013-06-27,87.5
2013-06-28,86.94000244140625
2013-07-01,86.63999938964844
2013-07-02,88.66000366210938
2013-07-03,88.70999908447266
2013-07-05,78.19999694824219
2013-07-08,77.69999694824219
2013-07-09,76.0
2013-07-10,77.73999786376953
2013-07-11,80.11000061035156
2013-07-12,82.0
2013-07-15,80.16999816894531
2013-07-16,80.70999908447266
2013-07-17,81.52999877929688
2013-07-18,82.06999969482422
2013-07-19,85.18000030517578
2013-07-22,85.06999969482422
2013-07-23,85.16000366210938
2013-07-24,83.73999786376953
2013-07-25,80.0999984741211
2013-07-26,81.66999816894531
2013-07-29,81.05000305175781
2013-07-30,82.2300033569336
2013-07-31,83.27999877929688
2013-08-01,86.01000213623047
2013-08-02,85.7300033569336
2013-08-05,85.3499984741211
2013-08-06,84.19999694824219
2013-08-07,83.7300033569336
2013-08-08,85.18000030517578
2013-08-09,84.69999694824219
2013-08-12,85.69999694824219
2013-08-13,87.36000061035156
2013-08-14,86.62000274658203
2013-08-15,85.79000091552734
2013-08-16,86.80999755859375
2013-08-19,86.05999755859375
2013-08-20,88.18000030517578
2013-08-21,87.80999755859375
2013-08-22,87.02999877929688
2013-08-23,86.7699966430664
2013-08-26,86.37000274658203
2013-08-27,84.58000183105469
2013-08-28,84.6500015258789
2013-08-29,86.20999908447266
2013-08-30,85.66999816894531
2013-09-03,86.62999725341797
2013-09-04,85.73999786376953
2013-09-05,84.61000061035156
2013-09-06,84.98999786376953
2013-09-09,86.55999755859375
2013-09-10,86.79000091552734
2013-09-11,85.63999938964844
2013-09-12,85.06999969482422
2013-09-13,87.0199966430664
2013-09-16,87.13999938964844
2013-09-17,87.7699966430664
2013-09-18,88.41999816894531
2013-09-19,89.45999908447266
2013-09-20,88.48999786376953
2013-09-23,88.5999984741211
2013-09-24,89.08999633789062
2013-09-25,88.62999725341797
2013-09-26,89.86000061035156
2013-09-27,89.93000030517578
2013-09-30,89.91999816894531
2013-10-01,99.47000122070312
2013-10-02,99.48999786376953
2013-10-03,97.4800033569336
2013-10-04,96.9800033569336
2013-10-07,97.55999755859375
2013-10-08,97.55999755859375
