Date,SSTI
2018-02-16,19.969999313354492
2018-02-20,20.0
2018-02-21,19.200000762939453
2018-02-22,19.139999389648438
2018-02-23,18.729999542236328
2018-02-26,18.40999984741211
2018-02-27,18.3799991607666
2018-02-28,18.420000076293945
2018-03-01,18.65999984741211
2018-03-02,19.110000610351562
2018-03-05,18.940000534057617
2018-03-06,18.860000610351562
2018-03-07,19.75
2018-03-08,21.0
2018-03-09,21.850000381469727
2018-03-12,22.030000686645508
2018-03-13,22.09000015258789
2018-03-14,22.329999923706055
2018-03-15,23.719999313354492
2018-03-16,23.59000015258789
2018-03-19,23.540000915527344
2018-03-20,24.260000228881836
2018-03-21,23.850000381469727
2018-03-22,23.719999313354492
2018-03-23,23.920000076293945
2018-03-26,26.139999389648438
2018-03-27,28.219999313354492
2018-03-28,27.780000686645508
2018-03-29,26.5
2018-04-02,28.209999084472656
2018-04-03,29.219999313354492
2018-04-04,32.38999938964844
2018-04-05,29.90999984741211
2018-04-06,31.8799991607666
2018-04-09,31.25
2018-04-10,31.5
2018-04-11,30.360000610351562
2018-04-12,32.0
2018-04-13,31.850000381469727
2018-04-16,31.8799991607666
2018-04-17,32.22999954223633
2018-04-18,31.790000915527344
2018-04-19,31.780000686645508
2018-04-20,31.979999542236328
2018-04-23,31.59000015258789
2018-04-24,30.329999923706055
2018-04-25,27.760000228881836
2018-04-26,28.68000030517578
2018-04-27,28.34000015258789
2018-04-30,27.739999771118164
2018-05-01,27.690000534057617
2018-05-02,27.43000030517578
2018-05-03,29.43000030517578
2018-05-04,29.65999984741211
2018-05-07,30.209999084472656
2018-05-08,30.440000534057617
2018-05-09,28.920000076293945
2018-05-10,31.540000915527344
2018-05-11,29.899999618530273
2018-05-14,28.350000381469727
2018-05-15,29.209999084472656
2018-05-16,28.940000534057617
2018-05-17,28.3799991607666
2018-05-18,28.059999465942383
2018-05-21,28.06999969482422
2018-05-22,27.760000228881836
2018-05-23,27.90999984741211
2018-05-24,27.790000915527344
2018-05-25,27.489999771118164
2018-05-29,28.450000762939453
2018-05-30,28.59000015258789
2018-05-31,29.020000457763672
2018-06-01,29.1299991607666
2018-06-04,30.6200008392334
2018-06-05,32.380001068115234
2018-06-06,32.529998779296875
2018-06-07,36.369998931884766
2018-06-08,36.15999984741211
2018-06-11,35.720001220703125
2018-06-12,35.9900016784668
2018-06-13,38.279998779296875
2018-06-14,39.97999954223633
2018-06-15,40.13999938964844
2018-06-18,41.31999969482422
2018-06-19,41.20000076293945
2018-06-20,41.060001373291016
2018-06-21,40.2400016784668
2018-06-22,39.619998931884766
2018-06-25,38.029998779296875
2018-06-26,38.619998931884766
2018-06-27,38.7599983215332
2018-06-28,37.599998474121094
2018-06-29,37.93000030517578
2018-07-02,37.72999954223633
2018-07-03,36.0
2018-07-05,37.310001373291016
2018-07-06,39.630001068115234
2018-07-09,40.2599983215332
2018-07-10,38.310001373291016
2018-07-11,39.75
2018-07-12,42.560001373291016
2018-07-13,41.34000015258789
2018-07-16,40.880001068115234
2018-07-17,42.0
2018-07-18,42.02000045776367
2018-07-19,42.90999984741211
2018-07-20,43.220001220703125
2018-07-23,42.81999969482422
2018-07-24,42.27000045776367
2018-07-25,44.88999938964844
2018-07-26,43.790000915527344
2018-07-27,42.66999816894531
2018-07-30,40.650001525878906
2018-07-31,42.66999816894531
2018-08-01,43.93000030517578
2018-08-02,44.79999923706055
2018-08-03,42.970001220703125
2018-08-06,44.09000015258789
2018-08-07,47.38999938964844
2018-08-08,48.709999084472656
2018-08-09,46.099998474121094
2018-08-10,45.27000045776367
2018-08-13,43.130001068115234
2018-08-14,40.810001373291016
2018-08-15,39.939998626708984
2018-08-16,39.13999938964844
2018-08-17,40.59000015258789
2018-08-20,41.70000076293945
2018-08-21,43.04999923706055
2018-08-22,44.4900016784668
2018-08-23,44.900001525878906
2018-08-24,46.70000076293945
2018-08-27,48.279998779296875
2018-08-28,47.59000015258789
2018-08-29,50.22999954223633
2018-08-30,55.08000183105469
2018-08-31,57.040000915527344
2018-09-04,58.720001220703125
2018-09-05,58.09000015258789
2018-09-06,58.060001373291016
2018-09-07,58.08000183105469
2018-09-10,60.540000915527344
2018-09-11,59.79999923706055
2018-09-12,59.61000061035156
2018-09-13,61.439998626708984
2018-09-14,62.810001373291016
2018-09-17,59.59000015258789
2018-09-18,59.81999969482422
2018-09-19,58.709999084472656
2018-09-20,60.63999938964844
2018-09-21,61.83000183105469
2018-09-24,62.529998779296875
2018-09-25,61.959999084472656
2018-09-26,62.599998474121094
2018-09-27,63.119998931884766
2018-09-28,61.290000915527344
2018-10-01,55.68000030517578
2018-10-02,53.11000061035156
2018-10-03,52.439998626708984
2018-10-04,53.33000183105469
2018-10-05,45.529998779296875
2018-10-08,42.619998931884766
2018-10-09,41.939998626708984
2018-10-10,40.0
2018-10-11,39.970001220703125
2018-10-12,40.9900016784668
2018-10-15,40.27000045776367
2018-10-16,42.900001525878906
2018-10-17,42.529998779296875
2018-10-18,41.220001220703125
2018-10-19,40.0
2018-10-22,40.630001068115234
2018-10-23,38.970001220703125
2018-10-24,36.29999923706055
2018-10-25,38.150001525878906
2018-10-26,36.25
2018-10-29,35.97999954223633
2018-10-30,36.9900016784668
2018-10-31,38.68000030517578
2018-11-01,42.11000061035156
2018-11-02,40.65999984741211
2018-11-05,39.18000030517578
2018-11-06,39.439998626708984
2018-11-07,41.5
2018-11-08,41.599998474121094
2018-11-09,40.630001068115234
2018-11-12,36.060001373291016
2018-11-13,37.18000030517578
2018-11-14,31.469999313354492
2018-11-15,29.979999542236328
2018-11-16,32.650001525878906
2018-11-19,32.529998779296875
2018-11-20,32.66999816894531
2018-11-21,32.529998779296875
2018-11-23,32.970001220703125
2018-11-26,35.2400016784668
2018-11-27,33.54999923706055
2018-11-28,35.970001220703125
2018-11-29,37.5099983215332
2018-11-30,38.09000015258789
2018-12-03,37.61000061035156
2018-12-04,35.290000915527344
2018-12-06,36.20000076293945
2018-12-07,35.040000915527344
2018-12-10,35.720001220703125
2018-12-11,35.880001068115234
2018-12-12,36.099998474121094
2018-12-13,35.54999923706055
2018-12-14,34.540000915527344
2018-12-17,29.329999923706055
2018-12-18,29.204999923706055
2018-12-19,29.309999465942383
2018-12-20,29.399999618530273
2018-12-21,27.610000610351562
2018-12-24,28.110000610351562
2018-12-26,29.059999465942383
2018-12-27,28.440000534057617
2018-12-28,29.399999618530273
2018-12-31,31.18000030517578
2019-01-02,29.190000534057617
2019-01-03,30.299999237060547
2019-01-04,33.29999923706055
2019-01-07,34.880001068115234
2019-01-08,36.150001525878906
2019-01-09,37.81999969482422
2019-01-10,38.060001373291016
2019-01-11,38.130001068115234
2019-01-14,38.470001220703125
2019-01-15,40.290000915527344
2019-01-16,40.33000183105469
2019-01-17,40.970001220703125
2019-01-18,42.2599983215332
2019-01-22,42.029998779296875
2019-01-23,43.099998474121094
2019-01-24,44.0099983215332
2019-01-25,46.59000015258789
2019-01-28,46.459999084472656
2019-01-29,46.63999938964844
2019-01-30,46.75
2019-01-31,48.15999984741211
2019-02-01,45.75
2019-02-04,47.22999954223633
2019-02-05,47.439998626708984
2019-02-06,46.5099983215332
2019-02-07,43.45000076293945
2019-02-08,46.5
2019-02-11,46.5099983215332
2019-02-12,48.380001068115234
2019-02-13,47.380001068115234
2019-02-14,47.869998931884766
2019-02-15,46.0099983215332
2019-02-19,48.189998626708984
2019-02-20,49.02000045776367
2019-02-21,45.11000061035156
2019-02-22,48.06999969482422
2019-02-25,47.95000076293945
2019-02-26,47.5099983215332
2019-02-27,48.5099983215332
2019-02-28,49.939998626708984
2019-03-01,49.33000183105469
2019-03-04,47.310001373291016
2019-03-05,47.40999984741211
2019-03-06,45.529998779296875
2019-03-07,44.95000076293945
2019-03-08,44.790000915527344
2019-03-11,45.380001068115234
2019-03-12,42.0099983215332
2019-03-13,41.470001220703125
2019-03-14,40.56999969482422
2019-03-15,38.97999954223633
2019-03-18,39.599998474121094
2019-03-19,41.54999923706055
2019-03-20,40.310001373291016
2019-03-21,41.54999923706055
2019-03-22,38.86000061035156
2019-03-25,37.380001068115234
2019-03-26,37.380001068115234
2019-03-27,37.38999938964844
2019-03-28,39.400001525878906
2019-03-29,38.599998474121094
2019-04-01,38.540000915527344
2019-04-02,40.849998474121094
2019-04-03,43.119998931884766
2019-04-04,43.7599983215332
2019-04-05,45.77000045776367
2019-04-08,45.61000061035156
2019-04-09,45.02000045776367
2019-04-10,46.349998474121094
2019-04-11,45.849998474121094
2019-04-12,46.70000076293945
2019-04-15,47.599998474121094
2019-04-16,48.689998626708984
2019-04-17,49.099998474121094
2019-04-18,48.31999969482422
2019-04-22,49.27000045776367
2019-04-23,51.869998931884766
2019-04-24,53.150001525878906
2019-04-25,51.689998626708984
2019-04-26,53.130001068115234
2019-04-29,53.63999938964844
2019-04-30,52.70000076293945
2019-05-01,51.630001068115234
2019-05-02,52.72999954223633
2019-05-03,54.939998626708984
2019-05-06,58.08000183105469
2019-05-07,55.13999938964844
2019-05-08,54.70000076293945
2019-05-09,54.849998474121094
2019-05-10,44.560001373291016
2019-05-13,43.58000183105469
2019-05-14,44.349998474121094
2019-05-15,45.380001068115234
2019-05-16,48.900001525878906
2019-05-17,47.150001525878906
2019-05-20,45.810001373291016
2019-05-21,48.310001373291016
2019-05-22,47.720001220703125
2019-05-23,46.54999923706055
2019-05-24,45.70000076293945
2019-05-28,47.099998474121094
2019-05-29,46.84000015258789
2019-05-30,47.40999984741211
2019-05-31,46.0
2019-06-03,44.540000915527344
2019-06-04,45.25
2019-06-05,47.38999938964844
2019-06-06,45.599998474121094
2019-06-07,45.25
2019-06-10,44.099998474121094
2019-06-11,42.38999938964844
2019-06-12,41.619998931884766
2019-06-13,41.790000915527344
2019-06-14,40.5
2019-06-17,40.61000061035156
2019-06-18,40.900001525878906
2019-06-19,42.33000183105469
2019-06-20,44.08000183105469
2019-06-21,44.459999084472656
2019-06-24,44.369998931884766
2019-06-25,42.52000045776367
2019-06-26,43.41999816894531
2019-06-27,43.95000076293945
2019-06-28,44.20000076293945
2019-07-01,45.08000183105469
2019-07-02,43.689998626708984
2019-07-03,44.720001220703125
2019-07-05,43.720001220703125
2019-07-08,41.529998779296875
2019-07-09,42.43000030517578
2019-07-10,43.47999954223633
2019-07-11,42.40999984741211
2019-07-12,43.16999816894531
2019-07-15,39.09000015258789
2019-07-16,39.439998626708984
2019-07-17,39.130001068115234
2019-07-18,38.83000183105469
2019-07-19,38.0
2019-07-22,37.15999984741211
2019-07-23,37.25
2019-07-24,39.099998474121094
2019-07-25,37.720001220703125
2019-07-26,38.22999954223633
2019-07-29,37.599998474121094
2019-07-30,38.540000915527344
2019-07-31,37.59000015258789
2019-08-01,37.060001373291016
2019-08-02,37.130001068115234
2019-08-05,35.79999923706055
2019-08-06,34.619998931884766
2019-08-07,31.229999542236328
2019-08-08,31.6299991607666
2019-08-09,31.270000457763672
2019-08-12,30.899999618530273
2019-08-13,30.40999984741211
2019-08-14,30.770000457763672
2019-08-15,28.110000610351562
2019-08-16,29.31999969482422
2019-08-19,28.540000915527344
2019-08-20,28.6299991607666
2019-08-21,29.530000686645508
2019-08-22,27.75
2019-08-23,27.6299991607666
2019-08-26,27.030000686645508
2019-08-27,26.1200008392334
2019-08-28,26.329999923706055
2019-08-29,27.020000457763672
2019-08-30,27.229999542236328
2019-09-03,26.899999618530273
2019-09-04,26.780000686645508
2019-09-05,27.209999084472656
2019-09-06,27.079999923706055
2019-09-09,27.3799991607666
2019-09-10,28.010000228881836
2019-09-11,29.389999389648438
2019-09-12,28.520000457763672
2019-09-13,27.889999389648438
2019-09-16,27.149999618530273
2019-09-17,27.260000228881836
2019-09-18,26.059999465942383
2019-09-19,26.309999465942383
2019-09-20,25.739999771118164
2019-09-23,24.65999984741211
2019-09-24,23.709999084472656
2019-09-25,23.34000015258789
2019-09-26,23.270000457763672
2019-09-27,22.979999542236328
2019-09-30,23.030000686645508
2019-10-01,21.93000030517578
2019-10-02,21.8799991607666
2019-10-03,20.940000534057617
2019-10-04,21.614999771118164
2019-10-07,20.31999969482422
2019-10-08,20.329999923706055
2019-10-09,19.84000015258789
2019-10-10,20.229999542236328
2019-10-11,20.350000381469727
2019-10-14,19.489999771118164
2019-10-15,19.549999237060547
2019-10-16,18.65999984741211
2019-10-17,19.649999618530273
2019-10-18,19.15999984741211
2019-10-21,19.709999084472656
2019-10-22,19.65999984741211
2019-10-23,19.3799991607666
2019-10-24,19.950000762939453
2019-10-25,20.010000228881836
2019-10-28,20.219999313354492
2019-10-29,20.459999084472656
2019-10-30,20.315000534057617
2019-10-31,20.200000762939453
2019-11-01,20.600000381469727
2019-11-04,21.34000015258789
2019-11-05,20.190000534057617
2019-11-06,19.31999969482422
2019-11-07,19.670000076293945
2019-11-08,20.06999969482422
2019-11-11,20.34000015258789
2019-11-12,20.34000015258789
2019-11-13,21.639999389648438
2019-11-14,21.8700008392334
2019-11-15,22.360000610351562
2019-11-18,22.3700008392334
2019-11-19,23.299999237060547
2019-11-20,23.280000686645508
2019-11-21,22.8799991607666
2019-11-22,23.25
2019-11-25,24.09000015258789
2019-11-26,24.389999389648438
2019-11-27,24.56999969482422
2019-11-29,24.520000457763672
2019-12-02,23.93000030517578
2019-12-03,23.56999969482422
2019-12-04,23.559999465942383
2019-12-05,23.6200008392334
2019-12-06,24.239999771118164
2019-12-09,23.809999465942383
2019-12-10,24.079999923706055
2019-12-11,24.280000686645508
2019-12-12,24.489999771118164
2019-12-13,24.770000457763672
2019-12-16,24.360000610351562
2019-12-17,24.389999389648438
2019-12-18,26.0
2019-12-19,26.709999084472656
2019-12-20,26.8799991607666
2019-12-23,25.350000381469727
2019-12-24,25.549999237060547
2019-12-26,24.8700008392334
2019-12-27,25.25
2019-12-30,24.420000076293945
2019-12-31,25.5
2020-01-02,26.729999542236328
2020-01-03,27.25
2020-01-06,27.079999923706055
2020-01-07,27.40999984741211
2020-01-08,27.209999084472656
2020-01-09,26.670000076293945
2020-01-10,26.530000686645508
2020-01-13,27.020000457763672
2020-01-14,27.18000030517578
2020-01-15,28.450000762939453
2020-01-16,28.84000015258789
2020-01-17,28.139999389648438
2020-01-21,28.290000915527344
2020-01-22,28.950000762939453
2020-01-23,28.739999771118164
2020-01-24,28.350000381469727
2020-01-27,27.75
2020-01-28,28.579999923706055
2020-01-29,28.459999084472656
2020-01-30,28.110000610351562
2020-01-31,27.450000762939453
2020-02-03,28.510000228881836
2020-02-04,29.420000076293945
2020-02-05,29.350000381469727
2020-02-06,29.34000015258789
2020-02-07,29.290000915527344
2020-02-10,28.979999542236328
2020-02-11,28.59000015258789
2020-02-12,29.950000762939453
2020-02-13,30.040000915527344
2020-02-14,29.56999969482422
2020-02-18,28.31999969482422
2020-02-19,37.540000915527344
2020-02-20,40.04999923706055
2020-02-21,36.900001525878906
2020-02-24,37.20000076293945
2020-02-25,36.65999984741211
2020-02-26,35.47999954223633
2020-02-27,37.150001525878906
2020-02-28,35.599998474121094
2020-03-02,35.970001220703125
2020-03-03,36.2400016784668
2020-03-04,35.459999084472656
2020-03-05,34.40999984741211
2020-03-06,34.06999969482422
2020-03-09,32.7400016784668
2020-03-10,36.130001068115234
2020-03-11,33.459999084472656
2020-03-12,30.329999923706055
2020-03-13,30.700000762939453
2020-03-16,28.59000015258789
2020-03-17,24.799999237060547
2020-03-18,23.940000534057617
2020-03-19,30.170000076293945
2020-03-20,28.0
2020-03-23,26.719999313354492
2020-03-24,27.190000534057617
2020-03-25,26.6299991607666
2020-03-26,27.549999237060547
2020-03-27,26.950000762939453
2020-03-30,27.0
2020-03-31,27.479999542236328
2020-04-01,26.719999313354492
2020-04-02,26.649999618530273
2020-04-03,26.459999084472656
2020-04-06,28.149999618530273
2020-04-07,28.799999237060547
2020-04-08,29.559999465942383
2020-04-09,32.150001525878906
2020-04-13,31.690000534057617
2020-04-14,31.969999313354492
2020-04-15,32.310001373291016
2020-04-16,32.189998626708984
2020-04-17,32.45000076293945
2020-04-20,35.41999816894531
2020-04-21,33.939998626708984
2020-04-22,33.86000061035156
2020-04-23,33.040000915527344
2020-04-24,33.61000061035156
2020-04-27,34.11000061035156
2020-04-28,34.47999954223633
2020-04-29,35.75
2020-04-30,34.369998931884766
2020-05-01,30.989999771118164
2020-05-04,29.219999313354492
2020-05-05,28.40999984741211
2020-05-06,29.149999618530273
2020-05-07,29.1299991607666
2020-05-08,23.479999542236328
2020-05-11,22.049999237060547
2020-05-12,22.790000915527344
2020-05-13,21.5
2020-05-14,20.700000762939453
2020-05-15,23.260000228881836
2020-05-18,22.219999313354492
2020-05-19,23.010000228881836
2020-05-20,22.68000030517578
2020-05-21,22.290000915527344
2020-05-22,21.670000076293945
2020-05-26,22.68000030517578
2020-05-27,22.510000228881836
2020-05-28,21.709999084472656
2020-05-29,23.25
2020-06-01,25.389999389648438
2020-06-02,23.889999389648438
2020-06-03,24.06999969482422
2020-06-04,23.860000610351562
2020-06-05,25.309999465942383
2020-06-08,27.950000762939453
2020-06-09,25.65999984741211
2020-06-10,25.895000457763672
2020-06-11,22.360000610351562
2020-06-12,23.280000686645508
2020-06-15,22.950000762939453
2020-06-16,24.760000228881836
2020-06-17,24.59000015258789
2020-06-18,23.8799991607666
2020-06-19,24.020000457763672
2020-06-22,25.170000076293945
2020-06-23,24.709999084472656
2020-06-24,23.940000534057617
2020-06-25,24.0
2020-06-26,24.209999084472656
2020-06-29,24.709999084472656
2020-06-30,25.200000762939453
2020-07-01,24.8700008392334
2020-07-02,24.559999465942383
2020-07-06,24.010000228881836
2020-07-07,23.010000228881836
2020-07-08,24.030000686645508
2020-07-09,24.0
2020-07-10,23.700000762939453
2020-07-13,22.209999084472656
2020-07-14,22.239999771118164
2020-07-15,23.299999237060547
2020-07-16,22.860000610351562
2020-07-17,23.549999237060547
2020-07-20,24.469999313354492
2020-07-21,24.0
2020-07-22,23.809999465942383
2020-07-23,23.489999771118164
2020-07-24,22.860000610351562
2020-07-27,22.649999618530273
2020-07-28,22.329999923706055
2020-07-29,23.760000228881836
2020-07-30,23.489999771118164
2020-07-31,23.040000915527344
2020-08-03,23.770000457763672
2020-08-04,24.399999618530273
2020-08-05,24.030000686645508
2020-08-06,25.979999542236328
2020-08-07,33.33000183105469
2020-08-10,30.540000915527344
2020-08-11,28.700000762939453
2020-08-12,28.6299991607666
2020-08-13,29.459999084472656
2020-08-14,29.950000762939453
2020-08-17,30.889999389648438
2020-08-18,30.440000534057617
2020-08-19,29.65999984741211
2020-08-20,29.809999465942383
2020-08-21,31.329999923706055
2020-08-24,30.309999465942383
2020-08-25,30.440000534057617
2020-08-26,29.670000076293945
2020-08-27,29.290000915527344
2020-08-28,29.950000762939453
2020-08-31,29.959999084472656
2020-09-01,31.40999984741211
2020-09-02,30.079999923706055
2020-09-03,29.260000228881836
2020-09-04,28.399999618530273
2020-09-08,27.709999084472656
2020-09-09,28.68000030517578
2020-09-10,29.610000610351562
2020-09-11,29.010000228881836
2020-09-14,30.110000610351562
2020-09-15,30.200000762939453
2020-09-16,29.920000076293945
2020-09-17,29.600000381469727
2020-09-18,30.989999771118164
2020-09-21,30.670000076293945
2020-09-22,33.060001373291016
2020-09-23,31.479999542236328
2020-09-24,29.899999618530273
2020-09-25,29.81999969482422
2020-09-28,30.43000030517578
2020-09-29,31.030000686645508
2020-09-30,31.040000915527344
2020-10-01,31.280000686645508
2020-10-02,30.079999923706055
2020-10-05,29.969999313354492
2020-10-06,30.079999923706055
2020-10-07,30.6299991607666
2020-10-08,30.299999237060547
2020-10-09,30.8700008392334
2020-10-12,32.66999816894531
2020-10-13,31.510000228881836
2020-10-14,31.1299991607666
2020-10-15,31.399999618530273
2020-10-16,31.739999771118164
2020-10-19,31.920000076293945
2020-10-20,31.709999084472656
2020-10-21,31.100000381469727
2020-10-22,31.81999969482422
2020-10-23,31.520000457763672
2020-10-26,32.18000030517578
2020-10-27,31.559999465942383
2020-10-28,30.950000762939453
2020-10-29,30.90999984741211
2020-10-30,29.309999465942383
2020-11-02,29.639999389648438
2020-11-03,29.93000030517578
2020-11-04,29.799999237060547
2020-11-05,30.850000381469727
2020-11-06,32.4900016784668
2020-11-09,35.66999816894531
2020-11-10,31.510000228881836
2020-11-11,32.25
2020-11-12,29.450000762939453
2020-11-13,29.18000030517578
2020-11-16,29.75
2020-11-17,29.93000030517578
2020-11-18,30.56999969482422
2020-11-19,31.639999389648438
2020-11-20,32.459999084472656
2020-11-23,33.0
2020-11-24,33.29999923706055
2020-11-25,33.34000015258789
2020-11-27,32.349998474121094
2020-11-30,33.16999816894531
2020-12-01,33.52000045776367
2020-12-02,33.52000045776367
2020-12-03,33.41999816894531
2020-12-04,33.779998779296875
2020-12-07,34.02000045776367
2020-12-08,33.91999816894531
2020-12-09,32.97999954223633
2020-12-10,32.59000015258789
2020-12-11,32.95000076293945
2020-12-14,32.880001068115234
2020-12-15,33.86000061035156
2020-12-16,34.720001220703125
2020-12-17,35.279998779296875
2020-12-18,37.15999984741211
2020-12-21,39.33000183105469
2020-12-22,39.5099983215332
2020-12-23,39.540000915527344
2020-12-24,38.4900016784668
2020-12-28,38.33000183105469
2020-12-29,38.70000076293945
2020-12-30,39.16999816894531
2020-12-31,37.70000076293945
2021-01-04,39.099998474121094
2021-01-05,39.31999969482422
2021-01-06,38.849998474121094
2021-01-07,41.81999969482422
2021-01-08,44.04999923706055
2021-01-11,43.63999938964844
2021-01-12,44.47999954223633
2021-01-13,44.599998474121094
2021-01-14,48.5
2021-01-15,46.349998474121094
2021-01-19,46.86000061035156
2021-01-20,48.5
2021-01-21,47.58000183105469
2021-01-22,48.5
2021-01-25,50.84000015258789
2021-01-26,49.72999954223633
2021-01-27,49.0
2021-01-28,49.52000045776367
2021-01-29,45.9900016784668
2021-02-01,47.630001068115234
2021-02-02,47.689998626708984
2021-02-03,46.08000183105469
2021-02-04,48.630001068115234
2021-02-05,49.91999816894531
2021-02-08,52.529998779296875
2021-02-09,52.470001220703125
2021-02-10,51.61000061035156
2021-02-11,50.45000076293945
2021-02-12,52.02000045776367
2021-02-16,51.2599983215332
2021-02-17,51.349998474121094
2021-02-18,49.650001525878906
2021-02-19,48.93000030517578
2021-02-22,46.9900016784668
2021-02-23,45.849998474121094
2021-02-24,46.08000183105469
2021-02-25,44.77000045776367
2021-02-26,41.97999954223633
2021-03-01,42.29999923706055
2021-03-02,38.7599983215332
2021-03-03,36.54999923706055
2021-03-04,35.7599983215332
2021-03-05,38.209999084472656
2021-03-08,35.630001068115234
2021-03-09,37.2599983215332
2021-03-10,38.9900016784668
2021-03-11,39.900001525878906
