Date,EXP
2010-06-22,24.239574432373047
2010-06-23,24.15789794921875
2010-06-24,23.94917869567871
2010-06-25,23.803977966308594
2010-06-28,23.622472763061523
2010-06-29,23.44097900390625
2010-06-30,23.531726837158203
2010-07-01,23.168716430664062
2010-07-02,22.86923599243164
2010-07-06,22.7149658203125
2010-07-07,23.35929298400879
2010-07-08,23.99456024169922
2010-07-09,24.121606826782227
2010-07-12,23.068893432617188
2010-07-13,23.813053131103516
2010-07-14,23.794902801513672
2010-07-15,23.141496658325195
2010-07-16,22.542537689208984
2010-07-19,21.8981990814209
2010-07-20,23.658777236938477
2010-07-21,24.28495979309082
2010-07-22,23.341150283813477
2010-07-23,23.52264976501465
2010-07-26,23.177793502807617
2010-07-27,22.878314971923828
2010-07-28,22.30657958984375
2010-07-29,22.224910736083984
2010-07-30,22.197681427001953
2010-08-02,23.050745010375977
2010-08-03,22.696813583374023
2010-08-04,22.68773651123047
2010-08-05,22.497159957885742
2010-08-06,22.197681427001953
2010-08-09,22.351959228515625
2010-08-10,22.04340362548828
2010-08-11,21.38092613220215
2010-08-12,21.60780143737793
2010-08-13,20.82734489440918
2010-08-16,20.890867233276367
2010-08-17,21.389995574951172
2010-08-18,21.41722869873047
2010-08-19,20.700294494628906
2010-08-20,20.400819778442383
2010-08-23,19.928916931152344
2010-08-24,19.774639129638672
2010-08-25,20.02874183654785
2010-08-26,20.863645553588867
2010-08-27,21.027002334594727
2010-08-30,20.201162338256836
2010-08-31,20.82734489440918
2010-09-01,21.262950897216797
2010-09-02,21.92542839050293
2010-09-03,22.152315139770508
2010-09-07,21.98895835876465
2010-09-08,21.562423706054688
2010-09-09,21.571495056152344
2010-09-10,21.38092613220215
2010-09-13,21.92542839050293
2010-09-14,21.426300048828125
2010-09-15,21.09960174560547
2010-09-16,20.509714126586914
2010-09-17,20.446189880371094
2010-09-20,20.727523803710938
2010-09-21,20.437114715576172
2010-09-22,20.337289810180664
2010-09-23,20.382667541503906
2010-09-24,21.01792335510254
2010-09-27,20.927165985107422
2010-09-28,21.71670150756836
2010-09-29,21.48982810974121
2010-09-30,21.507978439331055
2010-10-01,21.5170955657959
2010-10-04,20.870037078857422
2010-10-05,21.298370361328125
2010-10-06,21.416831970214844
2010-10-07,21.15254020690918
2010-10-08,21.325702667236328
2010-10-11,20.91559600830078
2010-10-12,21.116100311279297
2010-10-13,21.535320281982422
2010-10-14,21.644681930541992
2010-10-15,21.899856567382812
2010-10-18,20.72421646118164
2010-10-19,21.353046417236328
2010-10-20,21.69936180114746
2010-10-21,21.781387329101562
2010-10-22,22.036561965942383
2010-10-25,21.845182418823242
2010-10-26,22.009214401245117
2010-10-27,21.82695198059082
2010-10-28,21.40772819519043
2010-10-29,21.38038444519043
2010-11-01,21.981876373291016
2010-11-02,22.710968017578125
2010-11-03,23.203094482421875
2010-11-04,24.02332305908203
2010-11-05,24.570131301879883
2010-11-08,24.478994369506836
2010-11-09,23.977746963500977
2010-11-10,24.46076774597168
2010-11-11,25.12605094909668
2010-11-12,24.278491973876953
2010-11-15,24.11444854736328
2010-11-16,23.184871673583984
2010-11-17,23.039047241210938
2010-11-18,23.07550048828125
2010-11-19,23.230440139770508
2010-11-22,22.984371185302734
2010-11-23,22.592491149902344
2010-11-24,22.984371185302734
2010-11-26,22.619829177856445
2010-11-29,22.419322967529297
2010-11-30,22.656291961669922
2010-12-01,23.51296043395996
2010-12-02,24.369625091552734
2010-12-03,24.51544952392578
2010-12-06,24.196475982666016
2010-12-07,24.059762954711914
2010-12-08,24.014202117919922
2010-12-09,24.04155158996582
2010-12-10,24.424312591552734
2010-12-13,24.597471237182617
2010-12-14,24.579242706298828
2010-12-15,23.932172775268555
2010-12-16,24.551897048950195
2010-12-17,25.192232131958008
2010-12-20,25.850849151611328
2010-12-21,26.280778884887695
2010-12-22,26.26249122619629
2010-12-23,25.677034378051758
2010-12-27,25.759380340576172
2010-12-28,25.695343017578125
2010-12-29,25.78681182861328
2010-12-30,25.841691970825195
2010-12-31,25.841691970825195
2011-01-03,26.71071434020996
2011-01-04,25.978912353515625
2011-01-05,25.759380340576172
2011-01-06,25.613014221191406
2011-01-07,25.100759506225586
2011-01-10,25.301990509033203
2011-01-11,25.39347267150879
2011-01-12,25.631311416625977
2011-01-13,25.68619728088379
2011-01-14,26.372257232666016
2011-01-18,26.116130828857422
2011-01-19,25.814252853393555
2011-01-20,25.777664184570312
2011-01-21,25.85999298095703
2011-01-24,26.619234085083008
2011-01-25,26.372257232666016
2011-01-26,26.509469985961914
2011-01-27,26.39055633544922
2011-01-28,25.75022315979004
2011-01-31,26.52776336669922
2011-02-01,26.363109588623047
2011-02-02,26.39055633544922
2011-02-03,26.582651138305664
2011-02-04,26.536911010742188
2011-02-07,26.875364303588867
2011-02-08,27.021726608276367
2011-02-09,26.802188873291016
2011-02-10,26.875364303588867
2011-02-11,27.149797439575195
2011-02-14,26.97599220275879
2011-02-15,26.45457649230957
2011-02-16,27.351037979125977
2011-02-17,27.652904510498047
2011-02-18,28.430442810058594
2011-02-22,28.073694229125977
2011-02-23,27.845008850097656
2011-02-24,28.357261657714844
2011-02-25,29.134801864624023
2011-02-28,29.56473731994629
2011-03-01,29.400081634521484
2011-03-02,29.052474975585938
2011-03-03,29.729393005371094
2011-03-04,29.64705467224121
2011-03-07,28.961000442504883
2011-03-08,29.59217071533203
2011-03-09,28.805482864379883
2011-03-10,28.009658813476562
2011-03-11,28.366416931152344
2011-03-14,28.137723922729492
2011-03-15,28.000513076782227
2011-03-16,27.460805892944336
2011-03-17,27.790115356445312
2011-03-18,28.210905075073242
2011-03-21,28.512771606445312
2011-03-22,28.03710174560547
2011-03-23,27.835859298706055
2011-03-24,28.073694229125977
2011-03-25,28.302379608154297
2011-03-28,28.137723922729492
2011-03-29,28.119421005249023
2011-03-30,28.220050811767578
2011-03-31,27.770366668701172
2011-04-01,28.44029998779297
2011-04-04,28.651390075683594
2011-04-05,28.56877899169922
2011-04-06,28.311824798583984
2011-04-07,27.972265243530273
2011-04-08,27.669418334960938
2011-04-11,27.22890853881836
2011-04-12,26.779226303100586
2011-04-13,26.614032745361328
2011-04-14,26.118453979492188
2011-04-15,26.47637939453125
2011-04-18,26.045040130615234
2011-04-19,26.118453979492188
2011-04-20,26.852638244628906
2011-04-21,27.03618812561035
2011-04-25,26.6599178314209
2011-04-26,26.742509841918945
2011-04-27,26.71497917175293
2011-04-28,26.56814193725586
2011-04-29,26.696626663208008
2011-05-02,27.26561164855957
2011-05-03,26.39377212524414
2011-05-04,25.953271865844727
2011-05-05,25.879850387573242
2011-05-06,25.228269577026367
2011-05-09,24.98048210144043
2011-05-10,25.16403579711914
2011-05-11,24.806114196777344
2011-05-12,24.888708114624023
2011-05-13,24.650100708007812
2011-05-16,24.640920639038086
2011-05-17,24.70516014099121
2011-05-18,25.19156265258789
2011-05-19,25.420989990234375
2011-05-20,25.264976501464844
2011-05-23,24.98048210144043
2011-05-24,25.44852638244629
2011-05-25,25.6412410736084
2011-05-26,25.677955627441406
2011-05-27,25.907381057739258
2011-05-31,26.439664840698242
2011-06-01,25.962444305419922
2011-06-02,25.852317810058594
2011-06-03,25.49440574645996
2011-06-06,25.264976501464844
2011-06-07,25.39344596862793
2011-06-08,24.870365142822266
2011-06-09,24.631750106811523
2011-06-10,24.182058334350586
2011-06-13,24.264663696289062
2011-06-14,24.787755966186523
2011-06-15,24.227937698364258
2011-06-16,24.044403076171875
2011-06-17,25.1273136138916
2011-06-20,25.311527252197266
2011-06-21,25.781293869018555
2011-06-22,25.66155433654785
2011-06-23,25.366806030273438
2011-06-24,25.394428253173828
2011-06-27,25.357587814331055
2011-06-28,25.60627555847168
2011-06-29,25.394428253173828
2011-06-30,25.670759201049805
2011-07-01,26.076040267944336
2011-07-05,25.882610321044922
2011-07-06,25.845766067504883
2011-07-07,26.333940505981445
2011-07-08,24.666776657104492
2011-07-11,23.635149002075195
2011-07-12,23.248291015625
2011-07-13,23.100919723510742
2011-07-14,22.631174087524414
2011-07-15,22.48379135131836
2011-07-18,22.041671752929688
2011-07-19,22.612743377685547
2011-07-20,22.640377044677734
2011-07-21,23.248291015625
2011-07-22,22.916702270507812
2011-07-25,22.741695404052734
2011-07-26,23.16539764404297
2011-07-27,22.787752151489258
2011-07-28,22.474580764770508
2011-07-29,22.889068603515625
2011-08-01,22.428529739379883
2011-08-02,21.442960739135742
2011-08-03,21.341638565063477
2011-08-04,20.217906951904297
2011-08-05,19.978425979614258
2011-08-08,17.88755226135254
2011-08-09,17.371747970581055
2011-08-10,16.266441345214844
2011-08-11,16.82830047607422
2011-08-12,16.938833236694336
2011-08-15,17.721759796142578
2011-08-16,17.344118118286133
2011-08-17,17.27963638305664
2011-08-18,16.6164493560791
2011-08-19,15.980889320373535
2011-08-22,15.704567909240723
2011-08-23,15.990104675292969
2011-08-24,16.367759704589844
2011-08-25,16.091432571411133
2011-08-26,16.524343490600586
2011-08-29,17.703338623046875
2011-08-30,18.38494110107422
2011-08-31,18.163881301879883
2011-09-01,17.721759796142578
2011-09-02,16.607242584228516
2011-09-06,17.058578491210938
2011-09-07,17.952030181884766
2011-09-08,17.307273864746094
2011-09-09,16.39539909362793
2011-09-12,16.6164493560791
2011-09-13,17.09541893005371
2011-09-14,17.067781448364258
2011-09-15,17.427003860473633
2011-09-16,17.040159225463867
2011-09-19,16.266441345214844
2011-09-20,15.759844779968262
2011-09-21,15.280876159667969
2011-09-22,14.44267749786377
2011-09-23,14.940067291259766
2011-09-26,15.584833145141602
2011-09-27,15.824312210083008
2011-09-28,15.419034004211426
2011-09-29,15.833527565002441
2011-09-30,15.425872802734375
2011-10-03,15.055282592773438
2011-10-04,15.991021156311035
2011-10-05,16.167051315307617
2011-10-06,16.491331100463867
2011-10-07,15.537046432495117
2011-10-10,15.98176383972168
2011-10-11,16.000289916992188
2011-10-12,16.3894100189209
2011-10-13,16.120737075805664
2011-10-14,16.148527145385742
2011-10-17,15.991021156311035
2011-10-18,17.000892639160156
2011-10-19,16.583969116210938
2011-10-20,16.76000213623047
2011-10-21,16.76000213623047
2011-10-24,17.806921005249023
2011-10-25,17.43633460998535
2011-10-26,17.751333236694336
2011-10-27,20.178707122802734
2011-10-28,19.669147491455078
2011-10-31,19.066936492919922
2011-11-01,18.297956466674805
2011-11-02,18.668548583984375
2011-11-03,19.474590301513672
2011-11-04,19.020610809326172
2011-11-07,19.44679069519043
2011-11-08,19.72473907470703
2011-11-09,18.492517471313477
2011-11-10,18.98355484008789
2011-11-11,19.530179977416992
2011-11-14,19.10399627685547
2011-11-15,19.613555908203125
2011-11-16,20.058263778686523
2011-11-17,20.086063385009766
2011-11-18,21.095932006835938
2011-11-21,20.614151000976562
2011-11-22,19.863706588745117
2011-11-23,18.60369873046875
2011-11-25,18.594432830810547
2011-11-28,19.604297637939453
2011-11-29,19.85444450378418
2011-11-30,21.447986602783203
2011-12-01,21.197843551635742
2011-12-02,21.568431854248047
2011-12-05,22.430055618286133
2011-12-06,22.53197479248047
2011-12-07,22.291078567504883
2011-12-08,20.799457550048828
2011-12-09,21.60548973083496
2011-12-12,21.874170303344727
2011-12-13,21.392398834228516
2011-12-14,20.7160701751709
2011-12-15,21.355342864990234
2011-12-16,21.577695846557617
2011-12-19,21.298555374145508
2011-12-20,22.58260154724121
2011-12-21,23.16880226135254
2011-12-22,23.894575119018555
2011-12-23,24.02484130859375
2011-12-27,24.04344940185547
2011-12-28,23.178115844726562
2011-12-29,23.727088928222656
2011-12-30,23.875967025756836
2012-01-03,24.331893920898438
2012-01-04,24.536603927612305
2012-01-05,25.51360511779785
2012-01-06,25.51360511779785
2012-01-09,25.56943130493164
2012-01-10,26.10910987854004
2012-01-11,27.30942726135254
2012-01-12,27.672300338745117
2012-01-13,27.21636962890625
2012-01-17,27.681610107421875
2012-01-18,28.128231048583984
2012-01-19,28.081707000732422
2012-01-20,27.625774383544922
2012-01-23,26.96514320373535
2012-01-24,27.402463912963867
2012-01-25,27.756044387817383
2012-01-26,27.439680099487305
2012-01-27,27.49551010131836
2012-01-30,27.114015579223633
2012-01-31,27.36524200439453
2012-02-01,27.36524200439453
2012-02-02,28.993572235107422
2012-02-03,30.240415573120117
2012-02-06,30.398576736450195
2012-02-07,30.696348190307617
2012-02-08,30.780078887939453
2012-02-09,31.208086013793945
2012-02-10,30.147369384765625
2012-02-13,30.761470794677734
2012-02-14,30.5939884185791
2012-02-15,30.956884384155273
2012-02-16,31.077831268310547
2012-02-17,30.742870330810547
2012-02-21,29.95195960998535
2012-02-22,29.48672866821289
2012-02-23,30.05431365966797
2012-02-24,29.48672866821289
2012-02-27,29.877517700195312
2012-02-28,29.449504852294922
2012-02-29,29.19827651977539
2012-03-01,29.216888427734375
2012-03-02,28.43528938293457
2012-03-05,28.67720603942871
2012-03-06,28.221282958984375
2012-03-07,29.03078842163086
2012-03-08,30.035707473754883
2012-03-09,30.286928176879883
2012-03-12,30.705650329589844
2012-03-13,32.91086959838867
2012-03-14,31.822206497192383
2012-03-15,32.78060531616211
2012-03-16,32.74338150024414
2012-03-19,32.70616149902344
2012-03-20,32.41771697998047
2012-03-21,33.320281982421875
2012-03-22,33.19001007080078
2012-03-23,32.380496978759766
2012-03-26,32.14790344238281
2012-03-27,32.89226150512695
2012-03-28,33.11558532714844
2012-03-29,32.948089599609375
2012-03-30,32.3339729309082
2012-04-02,32.19440841674805
2012-04-03,31.989700317382812
2012-04-04,31.635095596313477
2012-04-05,31.71907615661621
2012-04-09,31.36446762084961
2012-04-10,29.871360778808594
2012-04-11,30.785892486572266
2012-04-12,31.252473831176758
2012-04-13,30.86986541748047
2012-04-16,30.86986541748047
2012-04-17,32.101680755615234
2012-04-18,31.616426467895508
2012-04-19,30.72989845275879
2012-04-20,30.785892486572266
2012-04-23,30.571250915527344
2012-04-24,31.37379264831543
2012-04-25,32.13900375366211
2012-04-26,32.65227127075195
2012-04-27,33.19352340698242
2012-04-30,32.86689758300781
2012-05-01,33.82809066772461
2012-05-02,34.72394561767578
2012-05-03,34.50930404663086
2012-05-04,33.69742965698242
2012-05-07,33.46414566040039
2012-05-08,33.716102600097656
2012-05-09,33.35215377807617
2012-05-10,33.26817321777344
2012-05-11,33.333499908447266
2012-05-14,32.5402946472168
2012-05-15,32.61494064331055
2012-05-16,31.037845611572266
2012-05-17,28.219623565673828
2012-05-18,28.36892318725586
2012-05-21,29.143476486206055
2012-05-22,28.592891693115234
2012-05-23,29.432764053344727
2012-05-24,29.871360778808594
2012-05-25,29.992677688598633
2012-05-29,31.196496963500977
2012-05-30,30.38462257385254
2012-05-31,29.95534896850586
2012-06-01,28.43425750732422
2012-06-04,27.846338272094727
2012-06-05,28.322263717651367
2012-06-06,29.740718841552734
2012-06-07,29.88068962097168
2012-06-08,31.065839767456055
2012-06-11,29.81537628173828
2012-06-12,30.412614822387695
2012-06-13,28.9288387298584
2012-06-14,29.12481117248535
2012-06-15,30.03933334350586
2012-06-18,30.095325469970703
2012-06-19,31.43912124633789
2012-06-20,31.588863372802734
2012-06-21,30.100690841674805
2012-06-22,31.008575439453125
2012-06-25,30.54995346069336
2012-06-26,31.102169036865234
2012-06-27,32.68393325805664
2012-06-28,33.2548942565918
2012-06-29,34.948997497558594
2012-07-02,36.0440788269043
2012-07-03,35.650962829589844
2012-07-05,35.81944274902344
2012-07-06,35.772640228271484
2012-07-09,35.379539489746094
2012-07-10,34.80859375
2012-07-11,34.60268783569336
2012-07-12,35.79136657714844
2012-07-13,36.10960388183594
2012-07-16,35.74456024169922
2012-07-17,35.58544158935547
2012-07-18,35.398258209228516
2012-07-19,35.85688400268555
2012-07-20,36.343597412109375
2012-07-23,35.84752655029297
2012-07-24,35.08002853393555
2012-07-25,32.599727630615234
2012-07-26,32.58099365234375
2012-07-27,33.78839111328125
2012-07-30,33.07706832885742
2012-07-31,32.524837493896484
2012-08-01,31.747966766357422
2012-08-02,35.828800201416016
2012-08-03,35.63224792480469
2012-08-06,37.06428146362305
2012-08-07,36.94260025024414
2012-08-08,36.58694076538086
2012-08-09,36.02534866333008
2012-08-10,36.0440788269043
2012-08-13,36.895809173583984
2012-08-14,37.03620910644531
2012-08-15,36.530765533447266
2012-08-16,37.86921310424805
2012-08-17,38.140655517578125
2012-08-20,37.49483108520508
2012-08-21,37.05491256713867
2012-08-22,38.69285583496094
2012-08-23,39.38547134399414
2012-08-24,40.07808303833008
2012-08-27,39.90961837768555
2012-08-28,39.99385070800781
2012-08-29,39.928340911865234
2012-08-30,39.319942474365234
2012-08-31,39.91898727416992
2012-09-04,40.42439651489258
2012-09-05,39.928340911865234
2012-09-06,41.08892822265625
2012-09-07,41.82834243774414
2012-09-10,41.482051849365234
2012-09-11,41.95938491821289
2012-09-12,43.41011047363281
2012-09-13,44.11210632324219
2012-09-14,43.78451156616211
2012-09-17,43.03573989868164
2012-09-18,42.96086120605469
2012-09-19,43.01702880859375
2012-09-20,42.66135025024414
2012-09-21,42.811119079589844
2012-09-24,42.6332893371582
2012-09-25,41.95938491821289
2012-09-26,40.5273551940918
2012-09-27,44.37418746948242
2012-09-28,43.38933181762695
2012-10-01,44.58988952636719
2012-10-02,45.46220016479492
2012-10-03,45.34964370727539
2012-10-04,46.465789794921875
2012-10-05,46.55021286010742
2012-10-08,46.137508392333984
2012-10-09,44.496116638183594
2012-10-10,45.07762908935547
2012-10-11,45.17142105102539
2012-10-12,44.45859909057617
2012-10-15,45.32149887084961
2012-10-16,46.03434753417969
2012-10-17,46.353240966796875
2012-10-18,47.638240814208984
2012-10-19,46.75656509399414
2012-10-22,46.79407501220703
2012-10-23,46.5689811706543
2012-10-24,47.675750732421875
2012-10-25,46.44704818725586
2012-10-26,45.22772216796875
2012-10-31,49.682952880859375
2012-11-01,48.77313995361328
2012-11-02,48.285404205322266
2012-11-05,50.06751251220703
2012-11-06,50.001853942871094
2012-11-07,49.682952880859375
2012-11-08,48.36981964111328
2012-11-09,49.24211120605469
2012-11-12,49.78612518310547
2012-11-13,50.4802131652832
2012-11-14,48.98887252807617
2012-11-15,48.19160461425781
2012-11-16,49.729827880859375
2012-11-19,51.1555290222168
2012-11-20,52.04658508300781
2012-11-21,51.76517105102539
2012-11-23,52.815670013427734
2012-11-26,52.262306213378906
2012-11-27,50.83662796020508
2012-11-28,50.892913818359375
2012-11-29,50.87413787841797
2012-11-30,49.917442321777344
2012-12-03,49.87054443359375
2012-12-04,51.371246337890625
2012-12-05,48.94197463989258
2012-12-06,48.53866195678711
2012-12-07,49.420318603515625
2012-12-10,49.3734245300293
2012-12-11,50.57399368286133
2012-12-12,51.42752456665039
2012-12-13,51.971527099609375
2012-12-14,52.309200286865234
2012-12-17,53.359703063964844
2012-12-18,54.16632843017578
2012-12-19,53.92203903198242
2012-12-20,55.05891418457031
2012-12-21,54.222694396972656
2012-12-24,53.97841262817383
2012-12-26,53.64955520629883
2012-12-27,53.471031188964844
2012-12-28,53.72472381591797
2012-12-31,54.964962005615234
2013-01-02,58.535316467285156
2013-01-03,58.50714874267578
2013-01-04,59.45611572265625
2013-01-07,59.51249694824219
2013-01-08,60.827903747558594
2013-01-09,60.57421112060547
2013-01-10,61.63592529296875
2013-01-11,61.02518844604492
2013-01-14,59.34334945678711
2013-01-15,59.8601188659668
2013-01-16,58.610496520996094
2013-01-17,59.81315994262695
2013-01-18,60.14200210571289
2013-01-22,61.02518844604492
2013-01-23,60.51783752441406
2013-01-24,61.25070571899414
2013-01-25,62.57546615600586
2013-01-28,60.668174743652344
2013-01-29,61.80503463745117
2013-01-30,60.13261413574219
2013-01-31,60.85606384277344
2013-02-01,61.682899475097656
2013-02-04,61.363433837890625
2013-02-05,62.01173782348633
2013-02-06,62.20905303955078
2013-02-07,60.41448974609375
2013-02-08,60.893646240234375
2013-02-11,60.65876770019531
2013-02-12,62.01173782348633
2013-02-13,61.97415542602539
2013-02-14,63.27077102661133
2013-02-15,64.91502380371094
2013-02-19,63.46807861328125
2013-02-20,58.450775146484375
2013-02-21,57.36087417602539
2013-02-22,59.66281509399414
2013-02-25,56.77833938598633
2013-02-26,58.22527313232422
2013-02-27,59.5688591003418
2013-02-28,60.42387008666992
2013-03-01,62.33120346069336
2013-03-04,63.36471939086914
2013-03-05,65.45995330810547
2013-03-06,65.29086303710938
2013-03-07,65.79823303222656
2013-03-08,67.24514770507812
2013-03-11,66.136474609375
2013-03-12,65.59150695800781
2013-03-13,65.57271575927734
2013-03-14,67.17000579833984
2013-03-15,66.83174133300781
2013-03-18,66.05191802978516
2013-03-19,66.18344116210938
2013-03-20,66.6626205444336
2013-03-21,64.62376403808594
2013-03-22,63.79691696166992
2013-03-25,62.51912307739258
2013-03-26,62.9513053894043
2013-03-27,61.97415542602539
2013-03-28,62.603668212890625
2013-04-01,60.57421112060547
2013-04-02,59.94468688964844
2013-04-03,57.990379333496094
2013-04-04,58.846778869628906
2013-04-05,62.893497467041016
2013-04-08,63.45816421508789
2013-04-09,63.1475715637207
2013-04-10,63.128761291503906
2013-04-11,63.561676025390625
2013-04-12,61.94297790527344
2013-04-15,58.611507415771484
2013-04-16,60.75720977783203
2013-04-17,60.333709716796875
2013-04-18,58.395050048828125
2013-04-19,59.34556579589844
2013-04-22,60.43722915649414
2013-04-23,61.29362869262695
2013-04-24,62.69584655761719
2013-04-25,64.51219940185547
2013-04-26,64.31458282470703
2013-04-29,63.69340896606445
2013-04-30,63.759300231933594
2013-05-01,61.18069076538086
2013-05-02,63.22288513183594
2013-05-03,65.33094024658203
2013-05-06,65.66032409667969
2013-05-07,66.37556457519531
2013-05-08,67.36372375488281
2013-05-09,66.56380462646484
2013-05-10,67.7213134765625
2013-05-13,67.1566390991211
2013-05-14,67.76837158203125
2013-05-15,69.73526000976562
2013-05-16,70.93988037109375
2013-05-17,72.74678802490234
2013-05-20,71.84333038330078
2013-05-21,72.13505554199219
2013-05-22,69.90465545654297
2013-05-23,70.47875213623047
2013-05-24,70.8081283569336
2013-05-28,72.3044662475586
2013-05-29,70.52579498291016
2013-05-30,71.14691162109375
2013-05-31,69.4058837890625
2013-06-03,67.55192565917969
2013-06-04,65.87677001953125
2013-06-05,64.37102508544922
2013-06-06,65.80148315429688
2013-06-07,66.86491394042969
2013-06-10,66.78963470458984
2013-06-11,64.38041687011719
2013-06-12,64.51219940185547
2013-06-13,67.75895690917969
2013-06-14,67.39144134521484
2013-06-17,68.4940414428711
2013-06-18,68.81446075439453
2013-06-19,67.45741271972656
2013-06-20,64.17782592773438
2013-06-21,61.963165283203125
2013-06-24,60.66263961791992
2013-06-25,62.198760986328125
2013-06-26,62.698238372802734
2013-06-27,64.48882293701172
2013-06-28,62.45322036743164
2013-07-01,63.51814270019531
2013-07-02,62.13279342651367
2013-07-03,62.255313873291016
2013-07-05,61.87836456298828
2013-07-08,61.190399169921875
2013-07-09,63.37679672241211
2013-07-10,63.65949249267578
2013-07-11,66.71290588378906
2013-07-12,67.18407440185547
2013-07-15,65.98722076416016
2013-07-16,64.41342163085938
2013-07-17,65.23330688476562
2013-07-18,65.723388671875
2013-07-19,66.4207534790039
2013-07-22,65.27099609375
2013-07-23,64.58306121826172
2013-07-24,63.43332290649414
2013-07-25,62.745361328125
2013-07-26,62.71711349487305
2013-07-29,61.89719009399414
2013-07-30,62.971553802490234
2013-07-31,63.593528747558594
2013-08-01,64.5547866821289
2013-08-02,65.5443115234375
2013-08-05,65.74220275878906
2013-08-06,62.971553802490234
2013-08-07,62.198760986328125
2013-08-08,64.0082015991211
2013-08-09,63.668922424316406
2013-08-12,63.339080810546875
2013-08-13,63.07521438598633
2013-08-14,62.151641845703125
2013-08-15,61.39772033691406
2013-08-16,61.81238555908203
2013-08-19,60.87940979003906
2013-08-20,62.83961486816406
2013-08-21,62.217613220214844
2013-08-22,63.791446685791016
2013-08-23,61.75585174560547
2013-08-26,61.840667724609375
2013-08-27,60.60609817504883
2013-08-28,60.56841278076172
2013-08-29,60.42705154418945
2013-08-30,60.46474075317383
2013-09-03,60.54957580566406
2013-09-04,60.37050247192383
2013-09-05,60.634376525878906
2013-09-06,61.72758865356445
2013-09-09,64.83751678466797
2013-09-10,65.50659942626953
2013-09-11,65.45947265625
2013-09-12,66.08149719238281
2013-09-13,66.68463897705078
2013-09-16,66.22284698486328
2013-09-17,66.80714416503906
