Date,ST
2010-09-23,18.66118812561035
2010-09-24,18.90962028503418
2010-09-27,18.90006446838379
2010-09-28,18.86184310913086
2010-09-29,19.119831085205078
2010-09-30,18.880958557128906
2010-10-01,19.196277618408203
2010-10-04,18.85228729248047
2010-10-05,19.396930694580078
2010-10-06,19.377824783325195
2010-10-07,18.99561309814453
2010-10-08,19.71225357055664
2010-10-11,20.065792083740234
2010-10-12,20.056236267089844
2010-10-13,19.970245361328125
2010-10-14,19.970245361328125
2010-10-15,20.065792083740234
2010-10-18,20.094459533691406
2010-10-19,20.14223289489746
2010-10-20,20.065792083740234
2010-10-21,20.533994674682617
2010-10-22,20.725095748901367
2010-10-25,21.021305084228516
2010-10-26,21.021305084228516
2010-10-27,20.553102493286133
2010-10-28,22.244365692138672
2010-10-29,22.120147705078125
2010-11-01,21.709280014038086
2010-11-02,21.307958602905273
2010-11-03,22.20614242553711
2010-11-04,21.929044723510742
2010-11-05,22.120147705078125
2010-11-08,22.167924880981445
2010-11-09,22.22525405883789
2010-11-10,22.683897018432617
2010-11-11,23.123435974121094
2010-11-12,24.747814178466797
2010-11-15,24.566261291503906
2010-11-16,24.403825759887695
2010-11-17,24.508934020996094
2010-11-18,25.12046241760254
2010-11-19,26.037755966186523
2010-11-22,26.467735290527344
2010-11-23,26.41996192932129
2010-11-24,26.964599609375
2010-11-26,27.012378692626953
2010-11-29,27.155704498291016
2010-11-30,26.563289642333984
2010-12-01,26.43907356262207
2010-12-02,26.429513931274414
2010-12-03,26.84038734436035
2010-12-06,27.70990562438965
2010-12-07,27.834121704101562
2010-12-08,27.977449417114258
2010-12-09,27.70990562438965
2010-12-10,27.70990562438965
2010-12-13,27.64301872253418
2010-12-14,27.901004791259766
2010-12-15,27.576133728027344
2010-12-16,28.39787483215332
2010-12-17,28.67497444152832
2010-12-20,28.770524978637695
2010-12-21,28.904298782348633
2010-12-22,29.162288665771484
2010-12-23,29.143173217773438
2010-12-27,29.038068771362305
2010-12-28,28.932964324951172
2010-12-29,28.56031036376953
2010-12-30,28.837413787841797
2010-12-31,28.770524978637695
2011-01-03,28.932964324951172
2011-01-04,29.076290130615234
2011-01-05,29.095399856567383
2011-01-06,29.21006202697754
2011-01-07,29.114511489868164
2011-01-10,29.448938369750977
2011-01-11,30.17513084411621
2011-01-12,30.098690032958984
2011-01-13,29.81203269958496
2011-01-14,29.58270835876465
2011-01-18,29.745149612426758
2011-01-19,28.751415252685547
2011-01-20,28.760971069335938
2011-01-21,28.588973999023438
2011-01-24,28.50298309326172
2011-01-25,28.46476173400879
2011-01-26,28.751415252685547
2011-01-27,29.92669677734375
2011-01-28,29.6304874420166
2011-01-31,30.108245849609375
2011-02-01,30.576446533203125
2011-02-02,30.977766036987305
2011-02-03,30.5000057220459
2011-02-04,30.280235290527344
2011-02-07,30.605112075805664
2011-02-08,30.480894088745117
2011-02-09,30.576446533203125
2011-02-10,30.78666114807129
2011-02-11,30.968210220336914
2011-02-14,30.748441696166992
2011-02-15,30.242013931274414
2011-02-16,30.605112075805664
2011-02-17,31.770841598510742
2011-02-18,31.80906105041504
2011-02-22,31.723064422607422
2011-02-23,31.579730987548828
2011-02-24,31.570178985595703
2011-02-25,31.7421817779541
2011-02-28,31.62750816345215
2011-03-01,31.885507583618164
2011-03-02,31.933277130126953
2011-03-03,31.885507583618164
2011-03-04,31.847280502319336
2011-03-07,31.789958953857422
2011-03-08,31.62750816345215
2011-03-09,31.55107307434082
2011-03-10,31.13064193725586
2011-03-11,31.149755477905273
2011-03-14,30.691112518310547
2011-03-15,30.519115447998047
2011-03-16,30.576446533203125
2011-03-17,30.968210220336914
2011-03-18,31.340856552124023
2011-03-21,31.617961883544922
2011-03-22,31.197526931762695
2011-03-23,30.87265396118164
2011-03-24,31.92371368408203
2011-03-25,32.239044189453125
2011-03-28,32.162601470947266
2011-03-29,32.00971603393555
2011-03-30,32.60213088989258
2011-03-31,33.185001373291016
2011-04-01,33.45254135131836
2011-04-04,33.49075698852539
2011-04-05,33.66276168823242
2011-04-06,33.35699462890625
2011-04-07,32.93657302856445
2011-04-08,33.02256393432617
2011-04-11,32.869686126708984
2011-04-12,32.315486907958984
2011-04-13,31.52240562438965
2011-04-14,31.474628448486328
2011-04-15,31.866395950317383
2011-04-18,31.789958953857422
2011-04-19,31.617961883544922
2011-04-20,31.455520629882812
2011-04-21,31.818614959716797
2011-04-25,31.656177520751953
2011-04-26,32.047943115234375
2011-04-27,33.45254135131836
2011-04-28,33.82520294189453
2011-04-29,33.548099517822266
2011-05-02,33.567203521728516
2011-05-03,33.07988739013672
2011-05-04,32.76457977294922
2011-05-05,32.58302307128906
2011-05-06,32.812347412109375
2011-05-09,32.97478485107422
2011-05-10,33.528987884521484
2011-05-11,33.39521789550781
2011-05-12,33.261444091796875
2011-05-13,33.08945083618164
2011-05-16,32.97478485107422
2011-05-17,32.79323959350586
2011-05-18,33.51942825317383
2011-05-19,34.35072326660156
2011-05-20,33.930301666259766
2011-05-23,33.3378791809082
2011-05-24,33.14677810668945
2011-05-25,33.49075698852539
2011-05-26,33.930301666259766
2011-05-27,34.35072326660156
2011-05-31,34.666046142578125
2011-06-01,34.178741455078125
2011-06-02,34.3793830871582
2011-06-03,33.920745849609375
2011-06-06,34.28384017944336
2011-06-07,34.3125
2011-06-08,33.901641845703125
2011-06-09,33.59586715698242
2011-06-10,32.191261291503906
2011-06-13,31.87594223022461
2011-06-14,32.411033630371094
2011-06-15,31.981054306030273
2011-06-16,31.751724243164062
2011-06-17,32.08616638183594
2011-06-20,32.76457977294922
2011-06-21,33.57676696777344
2011-06-22,34.33161544799805
2011-06-23,34.50360870361328
2011-06-24,34.69470977783203
2011-06-27,35.24890899658203
2011-06-28,35.66933822631836
2011-06-29,35.98466110229492
2011-06-30,35.97509765625
2011-07-01,36.65351486206055
2011-07-05,37.188602447509766
2011-07-06,37.50392532348633
2011-07-07,37.465702056884766
2011-07-08,36.75862503051758
2011-07-11,35.77444076538086
2011-07-12,35.306243896484375
2011-07-13,35.66933822631836
2011-07-14,34.99091720581055
2011-07-15,35.4591178894043
2011-07-18,35.35401916503906
2011-07-19,35.95598602294922
2011-07-20,35.58333969116211
2011-07-21,35.84132766723633
2011-07-22,36.252193450927734
2011-07-25,35.99420928955078
2011-07-26,35.46867752075195
2011-07-27,34.64693832397461
2011-07-28,34.81892395019531
2011-07-29,33.901641845703125
2011-08-01,33.318763732910156
2011-08-02,32.42059326171875
2011-08-03,32.649906158447266
2011-08-04,30.80577278137207
2011-08-05,31.168859481811523
2011-08-08,28.16855239868164
2011-08-09,29.554048538208008
2011-08-10,28.70363998413086
2011-08-11,30.528671264648438
2011-08-12,31.828168869018555
2011-08-15,31.942838668823242
2011-08-16,31.617961883544922
2011-08-17,31.6083984375
2011-08-18,28.67497444152832
2011-08-19,27.518800735473633
2011-08-22,27.07926368713379
2011-08-23,28.09210777282715
2011-08-24,29.152727127075195
2011-08-25,29.267391204833984
2011-08-26,30.471342086791992
2011-08-29,31.26441764831543
2011-08-30,31.235742568969727
2011-08-31,30.99687957763672
2011-09-01,30.671995162963867
2011-09-02,29.792922973632812
2011-09-06,29.410722732543945
2011-09-07,30.146465301513672
2011-09-08,30.03180503845215
2011-09-09,28.46476173400879
2011-09-12,28.18766212463379
2011-09-13,29.802480697631836
2011-09-14,30.87265396118164
2011-09-15,30.853548049926758
2011-09-16,30.968210220336914
2011-09-19,30.78666114807129
2011-09-20,30.242013931274414
2011-09-21,29.6304874420166
2011-09-22,27.920122146606445
2011-09-23,27.70990562438965
2011-09-26,27.700349807739258
2011-09-27,28.053890228271484
2011-09-28,26.974159240722656
2011-09-29,27.46147346496582
2011-09-30,25.282901763916016
2011-10-03,24.078954696655273
2011-10-04,24.27960968017578
2011-10-05,25.005802154541016
2011-10-06,26.429513931274414
2011-10-07,26.018644332885742
2011-10-10,27.26081657409668
2011-10-11,27.423250198364258
2011-10-12,27.26081657409668
2011-10-13,27.4136962890625
2011-10-14,28.08255386352539
2011-10-17,27.39458656311035
2011-10-18,28.780078887939453
2011-10-19,27.21303367614746
2011-10-20,27.471027374267578
2011-10-21,28.56986427307129
2011-10-24,28.760971069335938
2011-10-25,27.72901153564453
2011-10-26,27.70990562438965
2011-10-27,29.745149612426758
2011-10-28,29.439382553100586
2011-10-31,28.60808563232422
2011-11-01,28.65586280822754
2011-11-02,29.085844039916992
2011-11-03,29.23872947692871
2011-11-04,28.92340660095215
2011-11-07,28.72274398803711
2011-11-08,29.143173217773438
2011-11-09,28.741857528686523
2011-11-10,28.732303619384766
2011-11-11,29.82158660888672
2011-11-14,29.831146240234375
2011-11-15,30.022249221801758
2011-11-16,29.640043258666992
2011-11-17,28.971179962158203
2011-11-18,28.111221313476562
2011-11-21,27.365917205810547
2011-11-22,27.795902252197266
2011-11-23,27.432802200317383
2011-11-25,27.203481674194336
2011-11-28,28.789634704589844
2011-11-29,28.67497444152832
2011-11-30,29.859813690185547
2011-12-01,29.640043258666992
2011-12-02,29.831146240234375
2011-12-05,30.194244384765625
2011-12-06,30.32801055908203
2011-12-07,30.308902740478516
2011-12-08,29.448938369750977
2011-12-09,29.544490814208984
2011-12-12,28.89474105834961
2011-12-13,27.241701126098633
2011-12-14,25.78931999206543
2011-12-15,25.063129425048828
2011-12-16,24.833805084228516
2011-12-19,24.814697265625
2011-12-20,25.655550003051758
2011-12-21,25.11090850830078
2011-12-22,25.88487434387207
2011-12-23,25.40711212158203
2011-12-27,25.607772827148438
2011-12-28,25.12046241760254
2011-12-29,25.3020076751709
2011-12-30,25.11090850830078
2012-01-03,25.559999465942383
2012-01-04,25.139568328857422
2012-01-05,25.483556747436523
2012-01-06,24.8815860748291
2012-01-09,25.08224105834961
2012-01-10,25.88487434387207
2012-01-11,26.32440757751465
2012-01-12,26.314857482910156
2012-01-13,25.99953269958496
2012-01-17,25.9230899810791
2012-01-18,27.633464813232422
2012-01-19,28.292766571044922
2012-01-20,27.977449417114258
2012-01-23,28.044334411621094
2012-01-24,28.244993209838867
2012-01-25,28.09210777282715
2012-01-26,27.939228057861328
2012-01-27,28.244993209838867
2012-01-30,28.130329132080078
2012-01-31,27.528352737426758
2012-02-01,29.315168380737305
2012-02-02,29.114511489868164
2012-02-03,29.62093162536621
2012-02-06,29.898035049438477
2012-02-07,29.68781280517578
2012-02-08,30.480894088745117
2012-02-09,31.283525466918945
2012-02-10,30.280235290527344
2012-02-13,30.261125564575195
2012-02-14,30.45223045349121
2012-02-15,30.222904205322266
2012-02-16,30.91087532043457
2012-02-17,30.41400909423828
2012-02-21,30.23246192932129
2012-02-22,30.127355575561523
2012-02-23,30.939544677734375
2012-02-24,32.15304946899414
2012-02-27,31.52240562438965
2012-02-28,31.293079376220703
2012-02-29,30.958654403686523
2012-03-01,31.62750816345215
2012-03-02,31.637069702148438
2012-03-05,30.958654403686523
2012-03-06,29.92669677734375
2012-03-07,30.27068328857422
2012-03-08,30.194244384765625
2012-03-09,30.719770431518555
2012-03-12,30.710216522216797
2012-03-13,32.45880889892578
2012-03-14,32.24858474731445
2012-03-15,33.41431427001953
2012-03-16,33.261444091796875
2012-03-19,32.83146286010742
2012-03-20,32.229488372802734
2012-03-21,31.96194076538086
2012-03-22,31.531965255737305
2012-03-23,32.34414291381836
2012-03-26,32.65946960449219
2012-03-27,32.07660675048828
2012-03-28,32.1243782043457
2012-03-29,31.952383041381836
2012-03-30,31.990604400634766
2012-04-02,32.74546813964844
2012-04-03,32.6785774230957
2012-04-04,31.6466121673584
2012-04-05,31.531965255737305
2012-04-09,30.700666427612305
2012-04-10,29.888473510742188
2012-04-11,30.834430694580078
2012-04-12,31.531965255737305
2012-04-13,31.474628448486328
2012-04-16,31.063758850097656
2012-04-17,31.52240562438965
2012-04-18,31.09242057800293
2012-04-19,31.149755477905273
2012-04-20,30.920434951782227
2012-04-23,30.719770431518555
2012-04-24,31.36952781677246
2012-04-25,30.614669799804688
2012-04-26,30.480894088745117
2012-04-27,30.53822135925293
2012-04-30,30.34712028503418
2012-05-01,31.55107307434082
2012-05-02,31.723064422607422
2012-05-03,31.168859481811523
2012-05-04,30.012691497802734
2012-05-07,29.57316017150879
2012-05-08,29.276945114135742
2012-05-09,29.152727127075195
2012-05-10,29.296058654785156
2012-05-11,29.6304874420166
2012-05-14,29.038068771362305
2012-05-15,28.885189056396484
2012-05-16,29.104955673217773
2012-05-17,29.085844039916992
2012-05-18,29.171842575073242
2012-05-21,30.098690032958984
2012-05-22,30.289793014526367
2012-05-23,29.831146240234375
2012-05-24,29.86936378479004
2012-05-25,30.34712028503418
2012-05-29,31.149755477905273
2012-05-30,30.03180503845215
2012-05-31,29.343830108642578
2012-06-01,28.713193893432617
2012-06-04,28.264097213745117
2012-06-05,28.81829833984375
2012-06-06,29.35338592529297
2012-06-07,29.02851676940918
2012-06-08,29.190948486328125
2012-06-11,28.474319458007812
2012-06-12,28.99028968811035
2012-06-13,28.51253890991211
2012-06-14,28.006114959716797
2012-06-15,28.588973999023438
2012-06-18,28.455209732055664
2012-06-19,29.20050621032715
2012-06-20,28.684528350830078
2012-06-21,27.719459533691406
2012-06-22,27.633464813232422
2012-06-25,26.544179916381836
2012-06-26,26.5823974609375
2012-06-27,25.961313247680664
2012-06-28,25.388002395629883
2012-06-29,25.58866310119629
2012-07-02,25.684213638305664
2012-07-03,26.381742477416992
2012-07-05,26.7543888092041
2012-07-06,26.06641960144043
2012-07-09,25.665103912353516
2012-07-10,24.872026443481445
2012-07-11,25.15868377685547
2012-07-12,25.340227127075195
2012-07-13,25.665103912353516
2012-07-16,25.607772827148438
2012-07-17,25.378450393676758
2012-07-18,25.79887580871582
2012-07-19,26.04730987548828
2012-07-20,25.521780014038086
2012-07-23,25.98998260498047
2012-07-24,25.779769897460938
2012-07-25,26.65884017944336
2012-07-26,26.611064910888672
2012-07-27,27.996557235717773
2012-07-30,27.633464813232422
2012-07-31,27.432802200317383
2012-08-01,27.107933044433594
2012-08-02,27.18437385559082
2012-08-03,28.321434020996094
2012-08-06,28.445648193359375
2012-08-07,29.42027473449707
2012-08-08,29.487159729003906
2012-08-09,29.640043258666992
2012-08-10,29.96491813659668
2012-08-13,29.94580841064453
2012-08-14,30.098690032958984
2012-08-15,29.640043258666992
2012-08-16,30.194244384765625
2012-08-17,29.92669677734375
2012-08-20,29.6304874420166
2012-08-21,29.39160919189453
2012-08-22,29.35338592529297
2012-08-23,29.525379180908203
2012-08-24,29.53493881225586
2012-08-27,29.181396484375
2012-08-28,29.181396484375
2012-08-29,28.92340660095215
2012-08-30,28.66541862487793
2012-08-31,28.694082260131836
2012-09-04,28.885189056396484
2012-09-05,28.72274398803711
2012-09-06,29.611379623413086
2012-09-07,30.23246192932129
2012-09-10,29.544490814208984
2012-09-11,29.611379623413086
2012-09-12,29.78337287902832
2012-09-13,30.356678009033203
2012-09-14,30.75799560546875
2012-09-17,30.34712028503418
2012-09-18,30.37578773498535
2012-09-19,30.222904205322266
2012-09-20,29.496715545654297
2012-09-21,29.401165008544922
2012-09-24,29.229167938232422
2012-09-25,28.311874389648438
2012-09-26,28.178104400634766
2012-09-27,28.378768920898438
2012-09-28,28.445648193359375
2012-10-01,28.837413787841797
2012-10-02,28.64630889892578
2012-10-03,28.445648193359375
2012-10-04,28.22588539123535
2012-10-05,27.920122146606445
2012-10-08,27.805458068847656
2012-10-09,27.29903221130371
2012-10-10,26.811721801757812
2012-10-11,27.1365966796875
2012-10-12,27.165260314941406
2012-10-15,27.279924392700195
2012-10-16,27.27037239074707
2012-10-17,27.757680892944336
2012-10-18,27.547466278076172
2012-10-19,27.165260314941406
2012-10-22,26.677949905395508
2012-10-23,25.636438369750977
2012-10-24,26.668394088745117
2012-10-25,26.80216407775879
2012-10-26,26.964599609375
2012-10-31,26.91683006286621
2012-11-01,27.853229522705078
2012-11-02,27.786344528198242
2012-11-05,28.015668869018555
2012-11-06,28.178104400634766
2012-11-07,27.31814193725586
2012-11-08,26.84038734436035
2012-11-09,26.955047607421875
2012-11-12,26.888158798217773
2012-11-13,26.821279525756836
2012-11-14,26.716167449951172
2012-11-15,27.021936416625977
2012-11-16,27.031490325927734
2012-11-19,27.623905181884766
2012-11-20,27.45191764831543
2012-11-21,27.824565887451172
2012-11-23,28.015668869018555
2012-11-26,28.28321075439453
2012-11-27,28.72274398803711
2012-11-28,28.56031036376953
2012-11-29,29.047624588012695
2012-11-30,29.487159729003906
2012-12-03,28.885189056396484
2012-12-04,28.827856063842773
2012-12-05,29.726041793823242
2012-12-06,29.58270835876465
2012-12-07,29.496715545654297
2012-12-10,29.496715545654297
2012-12-11,29.095399856567383
2012-12-12,28.65586280822754
2012-12-13,28.837413787841797
2012-12-14,28.81829833984375
2012-12-17,29.716482162475586
2012-12-18,30.45223045349121
2012-12-19,30.691112518310547
2012-12-20,30.576446533203125
2012-12-21,30.318458557128906
2012-12-24,30.280235290527344
2012-12-26,30.34712028503418
2012-12-27,30.719770431518555
2012-12-28,30.729328155517578
2012-12-31,31.03508949279785
2013-01-02,31.87594223022461
2013-01-03,32.01927185058594
2013-01-04,31.981054306030273
2013-01-07,31.866395950317383
2013-01-08,31.531965255737305
2013-01-09,31.340856552124023
2013-01-10,31.6466121673584
2013-01-11,31.7421817779541
2013-01-14,31.36952781677246
2013-01-15,31.770841598510742
2013-01-16,31.340856552124023
2013-01-17,32.01927185058594
2013-01-18,32.2008171081543
2013-01-22,32.27725601196289
2013-01-23,32.29637145996094
2013-01-24,32.917457580566406
2013-01-25,33.17545700073242
2013-01-28,33.194557189941406
2013-01-29,33.14677810668945
2013-01-30,32.08616638183594
2013-01-31,32.239044189453125
2013-02-01,32.716796875
2013-02-04,32.516136169433594
2013-02-05,32.363250732421875
2013-02-06,32.38236618041992
2013-02-07,32.21992111206055
2013-02-08,32.516136169433594
2013-02-11,32.05748748779297
2013-02-12,32.2008171081543
2013-02-13,31.780393600463867
2013-02-14,31.866395950317383
2013-02-15,31.96194076538086
2013-02-19,32.047943115234375
2013-02-20,32.00971603393555
2013-02-21,30.748441696166992
2013-02-22,31.063758850097656
2013-02-25,30.433122634887695
2013-02-26,30.54777717590332
2013-02-27,31.006425857543945
2013-02-28,31.04465103149414
2013-03-01,30.738882064819336
2013-03-04,30.624223709106445
2013-03-05,30.80577278137207
2013-03-06,30.78666114807129
2013-03-07,30.748441696166992
2013-03-08,31.054201126098633
2013-03-11,31.445966720581055
2013-03-12,31.493736267089844
2013-03-13,31.761287689208984
2013-03-14,32.10526657104492
2013-03-15,32.047943115234375
2013-03-18,31.3313045501709
2013-03-19,30.80577278137207
2013-03-20,31.063758850097656
2013-03-21,30.882204055786133
2013-03-22,31.140195846557617
2013-03-25,30.9490966796875
2013-03-26,31.04465103149414
2013-03-27,30.977766036987305
2013-03-28,31.407743453979492
2013-04-01,31.168859481811523
2013-04-02,30.977766036987305
2013-04-03,30.624223709106445
2013-04-04,30.68155288696289
2013-04-05,30.605112075805664
2013-04-08,30.557340621948242
2013-04-09,30.710216522216797
2013-04-10,30.81532096862793
2013-04-11,31.20708656311035
2013-04-12,30.977766036987305
2013-04-15,30.1177978515625
2013-04-16,30.633777618408203
2013-04-17,29.888473510742188
2013-04-18,29.745149612426758
2013-04-19,29.850250244140625
2013-04-22,29.974468231201172
2013-04-23,31.981054306030273
2013-04-24,32.25815200805664
2013-04-25,32.21038055419922
2013-04-26,31.96194076538086
2013-04-29,32.00971603393555
2013-04-30,31.96194076538086
2013-05-01,31.703948974609375
2013-05-02,32.30592346191406
2013-05-03,33.1276741027832
2013-05-06,33.07033920288086
2013-05-07,33.299659729003906
2013-05-08,33.4429817199707
2013-05-09,33.68186950683594
2013-05-10,33.70097351074219
2013-05-13,33.2327766418457
2013-05-14,33.2041130065918
2013-05-15,33.270992279052734
2013-05-16,33.46209716796875
2013-05-17,34.943145751953125
2013-05-20,35.019588470458984
2013-05-21,35.05780029296875
2013-05-22,33.4429817199707
2013-05-23,33.24232482910156
2013-05-24,33.003456115722656
2013-05-28,33.3378791809082
2013-05-29,33.538543701171875
2013-05-30,33.58631134033203
2013-05-31,33.538543701171875
2013-06-03,33.318763732910156
2013-06-04,33.347434997558594
2013-06-05,33.16588592529297
2013-06-06,33.538543701171875
2013-06-07,34.03540802001953
2013-06-10,34.33161544799805
2013-06-11,33.710533142089844
2013-06-12,33.49075698852539
2013-06-13,33.88252258300781
2013-06-14,33.748748779296875
2013-06-17,34.102291107177734
2013-06-18,34.32206344604492
2013-06-19,34.188289642333984
2013-06-20,33.299659729003906
2013-06-21,33.51942825317383
2013-06-24,32.92700958251953
2013-06-25,33.3092155456543
2013-06-26,33.69142150878906
2013-06-27,33.853858947753906
2013-06-28,33.347434997558594
2013-07-01,33.55764389038086
2013-07-02,33.318763732910156
2013-07-03,33.347434997558594
2013-07-05,33.528987884521484
2013-07-08,33.997188568115234
2013-07-09,34.36027908325195
2013-07-10,34.494049072265625
2013-07-11,34.83803939819336
2013-07-12,34.981361389160156
2013-07-15,35.115142822265625
2013-07-16,34.656490325927734
2013-07-17,34.60871505737305
2013-07-18,34.90492248535156
2013-07-19,35.26802444458008
2013-07-22,35.55467224121094
2013-07-23,34.599159240722656
2013-07-24,35.306243896484375
2013-07-25,35.755332946777344
2013-07-26,35.602439880371094
2013-07-29,35.35401916503906
2013-07-30,35.67889404296875
2013-07-31,35.90821838378906
2013-08-01,36.3573112487793
2013-08-02,36.5961799621582
2013-08-05,36.69173812866211
2013-08-06,36.175758361816406
2013-08-07,35.71711730957031
2013-08-08,36.67261505126953
2013-08-09,36.471961975097656
2013-08-12,36.328643798828125
2013-08-13,36.433746337890625
2013-08-14,36.424190521240234
2013-08-15,35.64067459106445
2013-08-16,36.147098541259766
2013-08-19,36.13753128051758
2013-08-20,36.00376892089844
2013-08-21,35.755332946777344
2013-08-22,36.29998016357422
2013-08-23,36.63440704345703
2013-08-26,36.29998016357422
2013-08-27,35.22980499267578
2013-08-28,35.4591178894043
2013-08-29,35.803104400634766
2013-08-30,35.62156677246094
2013-09-03,36.06108856201172
2013-09-04,36.15665054321289
2013-09-05,36.309532165527344
2013-09-06,36.38597106933594
2013-09-09,36.81594467163086
2013-09-10,37.07394027709961
2013-09-11,37.169490814208984
2013-09-12,36.40507507324219
2013-09-13,36.13753128051758
2013-09-16,36.75862503051758
2013-09-17,36.08976745605469
2013-09-18,36.45286560058594
2013-09-19,37.03572463989258
2013-09-20,36.720401763916016
2013-09-23,36.175758361816406
2013-09-24,36.76817321777344
2013-09-25,36.82551193237305
2013-09-26,36.85416793823242
2013-09-27,36.978389739990234
2013-09-30,36.56752014160156
2013-10-01,36.471961975097656
2013-10-02,36.720401763916016
2013-10-03,36.27131652832031
2013-10-04,37.331932067871094
2013-10-07,37.23637771606445
2013-10-08,36.433746337890625
2013-10-09,36.395530700683594
2013-10-10,36.98794937133789
2013-10-11,37.02616500854492
2013-10-14,37.742801666259766
2013-10-15,37.40837478637695
2013-10-16,37.44658660888672
2013-10-17,37.49436950683594
2013-10-18,37.95301818847656
2013-10-21,37.914794921875
2013-10-22,38.33521270751953
2013-10-23,38.80342483520508
2013-10-24,39.11874008178711
2013-10-25,38.8129768371582
2013-10-28,38.56454086303711
2013-10-29,36.57706832885742
2013-10-30,36.36686325073242
2013-10-31,35.95598602294922
2013-11-01,35.92732620239258
2013-11-04,35.91777038574219
2013-11-05,35.803104400634766
2013-11-06,35.81265640258789
2013-11-07,35.35401916503906
2013-11-08,35.4591178894043
2013-11-11,35.898658752441406
2013-11-12,35.54511642456055
2013-11-13,35.784000396728516
2013-11-14,35.946434020996094
2013-11-15,36.33819580078125
2013-11-18,35.698001861572266
2013-11-19,35.55467224121094
2013-11-20,35.87954330444336
