Date,IBKR
2010-05-17,2.657754898071289
2010-05-18,2.587207078933716
2010-05-19,2.5994770526885986
2010-05-20,2.5151283740997314
2010-05-21,2.5135936737060547
2010-05-24,2.5059268474578857
2010-05-25,2.5212621688842773
2010-05-26,2.518195152282715
2010-05-27,2.579540252685547
2010-05-28,2.5718729496002197
2010-06-01,2.5519349575042725
2010-06-02,2.602544069290161
2010-06-03,2.6761577129364014
2010-06-04,2.6240148544311523
2010-06-07,2.5611369609832764
2010-06-08,2.6240148544311523
2010-06-09,2.591808795928955
2010-06-10,2.6347498893737793
2010-06-11,2.659287691116333
2010-06-14,2.6470189094543457
2010-06-15,2.668489456176758
2010-06-16,2.699162721633911
2010-06-17,2.703761577606201
2010-06-18,2.6776909828186035
2010-06-21,2.6715564727783203
2010-06-22,2.6209471225738525
2010-06-23,2.6148126125335693
2010-06-24,2.587207078933716
2010-06-25,2.6454854011535645
2010-06-28,2.657754898071289
2010-06-29,2.5780060291290283
2010-06-30,2.5458004474639893
2010-07-01,2.527397394180298
2010-07-02,2.5335323810577393
2010-07-06,2.5135936737060547
2010-07-07,2.555002212524414
2010-07-08,2.550400733947754
2010-07-09,2.579540252685547
2010-07-12,2.574939489364624
2010-07-13,2.6163458824157715
2010-07-14,2.6086788177490234
2010-07-15,2.709897518157959
2010-07-16,2.6638901233673096
2010-07-19,2.70682954788208
2010-07-20,2.697627544403076
2010-07-21,2.735968589782715
2010-07-22,2.7743091583251953
2010-07-23,2.5611369609832764
2010-07-26,2.539665937423706
2010-07-27,2.544267177581787
2010-07-28,2.5304646492004395
2010-07-29,2.5258631706237793
2010-07-30,2.538132667541504
2010-08-02,2.5718729496002197
2010-08-03,2.553468942642212
2010-08-04,2.5764734745025635
2010-08-05,2.62248158454895
2010-08-06,2.602544069290161
2010-08-09,2.6148126125335693
2010-08-10,2.6056110858917236
2010-08-11,2.522796392440796
2010-08-12,2.544267177581787
2010-08-13,2.5166616439819336
2010-08-16,2.5059268474578857
2010-08-17,2.5258631706237793
2010-08-18,2.5197293758392334
2010-08-19,2.482922315597534
2010-08-20,2.5059268474578857
2010-08-23,2.4844560623168945
2010-08-24,2.456850528717041
2010-08-25,2.4491827487945557
2010-08-26,2.455317735671997
2010-08-27,2.5013256072998047
2010-08-30,2.4691195487976074
2010-08-31,2.482922315597534
2010-09-01,2.5580694675445557
2010-09-02,2.5427331924438477
2010-09-03,2.555002212524414
2010-09-07,2.5105276107788086
2010-09-08,2.539665937423706
2010-09-09,2.538132667541504
2010-09-10,2.553468942642212
2010-09-13,2.574939489364624
2010-09-14,2.591808795928955
2010-09-15,2.594876766204834
2010-09-16,2.5994770526885986
2010-09-17,2.6163458824157715
2010-09-20,2.6301491260528564
2010-09-21,2.6270816326141357
2010-09-22,2.619413137435913
2010-09-23,2.587207078933716
2010-09-24,2.6470189094543457
2010-09-27,2.6669559478759766
2010-09-28,2.6638901233673096
2010-09-29,2.6424179077148438
2010-09-30,2.639350652694702
2010-10-01,2.662355422973633
2010-10-04,2.657754898071289
2010-10-05,2.6546878814697266
2010-10-06,2.617880344390869
2010-10-07,2.5841410160064697
2010-10-08,2.619413137435913
2010-10-11,2.6347498893737793
2010-10-12,2.6454854011535645
2010-10-13,2.6301491260528564
2010-10-14,2.6362836360931396
2010-10-15,2.596409797668457
2010-10-18,2.682293176651001
2010-10-19,2.6347498893737793
2010-10-20,2.6546878814697266
2010-10-21,2.637817859649658
2010-10-22,2.8939311504364014
2010-10-25,2.8678603172302246
2010-10-26,2.850989818572998
2010-10-27,2.8801281452178955
2010-10-28,2.875528335571289
2010-10-29,2.8709254264831543
2010-11-01,2.8371870517730713
2010-11-02,2.866326093673706
2010-11-03,2.861725091934204
2010-11-04,2.8939311504364014
2010-11-05,2.9261372089385986
2010-11-08,2.88779616355896
2010-11-09,2.875528335571289
2010-11-10,2.9046666622161865
2010-11-11,2.855591297149658
2010-11-12,2.8371870517730713
2010-11-15,2.8893303871154785
2010-11-16,2.823385000228882
2010-11-17,2.7743091583251953
2010-11-18,2.7298333644866943
2010-11-19,2.7390358448028564
2010-11-22,2.7144980430603027
2010-11-23,2.6868929862976074
2010-11-24,2.709897518157959
2010-11-26,2.751305103302002
2010-11-29,2.6930267810821533
2010-11-30,2.8080482482910156
2010-12-01,2.7666409015655518
2010-12-02,2.8126490116119385
2010-12-03,2.9506750106811523
2010-12-06,2.9322710037231445
2010-12-07,2.9474987983703613
2010-12-08,2.9390408992767334
2010-12-09,2.955958604812622
2010-12-10,2.950883626937866
2010-12-13,2.937347173690796
2010-12-14,2.9305787086486816
2010-12-15,2.9491915702819824
2010-12-16,2.9221198558807373
2010-12-17,2.97457218170166
2010-12-20,2.9694950580596924
2010-12-21,2.999952554702759
2010-12-22,3.0067203044891357
2010-12-23,3.0321006774902344
2010-12-27,3.0422523021698
2010-12-28,3.050713062286377
2010-12-29,3.0422523021698
2010-12-30,3.0371766090393066
2010-12-31,3.015179395675659
2011-01-03,3.045637607574463
2011-01-04,2.9830310344696045
2011-01-05,3.0067203044891357
2011-01-06,3.0422523021698
2011-01-07,3.0321006774902344
2011-01-10,3.010104179382324
2011-01-11,3.013488292694092
2011-01-12,3.0794765949249268
2011-01-13,3.0591723918914795
2011-01-14,3.050713062286377
2011-01-18,3.0422523021698
2011-01-19,2.9458065032958984
2011-01-20,2.957651138305664
2011-01-21,2.825674295425415
2011-01-24,2.8290581703186035
2011-01-25,2.842594861984253
2011-01-26,2.825674295425415
2011-01-27,2.825674295425415
2011-01-28,2.735997200012207
2011-01-31,2.735997200012207
2011-02-01,2.7816810607910156
2011-02-02,2.7461485862731934
2011-02-03,2.7326133251190186
2011-02-04,2.720768451690674
2011-02-07,2.719076633453369
2011-02-08,2.7021567821502686
2011-02-09,2.7004647254943848
2011-02-10,2.7089250087738037
2011-02-11,2.719076633453369
2011-02-14,2.7241525650024414
2011-02-15,2.683544397354126
2011-02-16,2.688620090484619
2011-02-17,2.681851863861084
2011-02-18,2.67677640914917
2011-02-22,2.6293985843658447
2011-02-23,2.620939254760742
2011-02-24,2.605710506439209
2011-02-25,2.6310906410217285
2011-02-28,2.614170551300049
2011-03-01,2.605710506439209
2011-03-02,2.712308645248413
2011-03-03,2.690312623977661
2011-03-04,2.668316602706909
2011-03-07,2.6497035026550293
2011-03-08,2.651395559310913
2011-03-09,2.661548137664795
2011-03-10,2.624323844909668
2011-03-11,2.6327836513519287
2011-03-14,2.624323844909668
2011-03-15,2.622631549835205
2011-03-16,2.6107876300811768
2011-03-17,2.6344761848449707
2011-03-18,2.6700081825256348
2011-03-21,2.7089250087738037
2011-03-22,2.67677640914917
2011-03-23,2.675083875656128
2011-03-24,2.6920034885406494
2011-03-25,2.698773145675659
2011-03-28,2.6784684658050537
2011-03-29,2.67677640914917
2011-03-30,2.681851863861084
2011-03-31,2.688620090484619
2011-04-01,2.7326133251190186
2011-04-04,2.7309212684631348
2011-04-05,2.7089250087738037
2011-04-06,2.7224607467651367
2011-04-07,2.7410731315612793
2011-04-08,2.720768451690674
2011-04-11,2.7140004634857178
2011-04-12,2.7021567821502686
2011-04-13,2.693696975708008
2011-04-14,2.690312623977661
2011-04-15,2.703847885131836
2011-04-18,2.6700081825256348
2011-04-19,2.646319627761841
2011-04-20,2.7072324752807617
2011-04-21,2.788450002670288
2011-04-25,2.818906307220459
2011-04-26,2.917043685913086
2011-04-27,2.955958604812622
2011-04-28,2.950883626937866
2011-04-29,2.967804193496704
2011-05-02,2.96441912651062
2011-05-03,2.944115161895752
2011-05-04,2.920426607131958
2011-05-05,2.9542665481567383
2011-05-06,2.913658380508423
2011-05-09,2.9458065032958984
2011-05-10,2.9847240447998047
2011-05-11,2.932271957397461
2011-05-12,2.95257568359375
2011-05-13,2.908582925796509
2011-05-16,2.893355369567871
2011-05-17,2.847669839859009
2011-05-18,2.8662829399108887
2011-05-19,2.857823371887207
2011-05-20,2.834134101867676
2011-05-23,2.7952187061309814
2011-05-24,2.796910047531128
2011-05-25,2.861067056655884
2011-05-26,2.914820432662964
2011-05-27,2.968573808670044
2011-05-31,2.9755098819732666
2011-06-01,2.8888111114501953
2011-06-02,2.8575987815856934
2011-06-03,2.8177168369293213
2011-06-06,2.796909809112549
2011-06-07,2.77610182762146
2011-06-08,2.774367570877075
2011-06-09,2.8159825801849365
2011-06-10,2.7552943229675293
2011-06-13,2.7188806533813477
2011-06-14,2.7414231300354004
2011-06-15,2.76049542427063
2011-06-16,2.750091314315796
2011-06-17,2.7865052223205566
2011-06-20,2.829854965209961
2011-06-21,2.821185350418091
2011-06-22,2.798643112182617
2011-06-23,2.7552943229675293
2011-06-24,2.6304469108581543
2011-06-27,2.672063112258911
2011-06-28,2.6998066902160645
2011-06-29,2.7344865798950195
2011-06-30,2.7136785984039307
2011-07-01,2.76049542427063
2011-07-05,2.774367570877075
2011-07-06,2.7622292041778564
2011-07-07,2.7396881580352783
2011-07-08,2.7275500297546387
2011-07-11,2.6703293323516846
2011-07-12,2.6911377906799316
2011-07-13,2.682467460632324
2011-07-14,2.6547231674194336
2011-07-15,2.658191442489624
2011-07-18,2.6425859928131104
2011-07-19,2.687669277191162
2011-07-20,2.703275442123413
2011-07-21,2.7188806533813477
2011-07-22,2.6408514976501465
2011-07-25,2.6304469108581543
2011-07-26,2.597501754760742
2011-07-27,2.5992345809936523
2011-07-28,2.623512029647827
2011-07-29,2.6252453327178955
2011-08-01,2.613107681274414
2011-08-02,2.597501754760742
2011-08-03,2.613107681274414
2011-08-04,2.5524187088012695
2011-08-05,2.50213360786438
2011-08-08,2.2680466175079346
2011-08-09,2.535079002380371
2011-08-10,2.4726552963256836
2011-08-11,2.5801632404327393
2011-08-12,2.597501754760742
2011-08-15,2.6408514976501465
2011-08-16,2.6148416996002197
2011-08-17,2.606172561645508
2011-08-18,2.5766942501068115
2011-08-19,2.5385470390319824
2011-08-22,2.571491241455078
2011-08-23,2.6044375896453857
2011-08-24,2.6321821212768555
2011-08-25,2.557620048522949
2011-08-26,2.5385470390319824
2011-08-29,2.5992345809936523
2011-08-30,2.5957446098327637
2011-08-31,2.6201834678649902
2011-09-01,2.555596113204956
2011-09-02,2.513699531555176
2011-09-06,2.504971742630005
2011-09-07,2.553849935531616
2011-09-08,2.4857702255249023
2011-09-09,2.4944984912872314
2011-09-12,2.513699531555176
2011-09-13,2.487516164779663
2011-09-14,2.518937587738037
2011-09-15,2.553849935531616
2011-09-16,2.5241737365722656
2011-09-19,2.5084636211395264
2011-09-20,2.5119545459747314
2011-09-21,2.4892618656158447
2011-09-22,2.49973464012146
2011-09-23,2.478787660598755
2011-09-26,2.5381391048431396
2011-09-27,2.559086799621582
2011-09-28,2.4927525520324707
2011-09-29,2.5014822483062744
2011-09-30,2.431656837463379
2011-10-03,2.3373920917510986
2011-10-04,2.3740506172180176
2011-10-05,2.415944814682007
2011-10-06,2.447366952896118
2011-10-07,2.377542018890381
2011-10-10,2.414198875427246
2011-10-11,2.3984885215759277
2011-10-12,2.43863844871521
2011-10-13,2.497988700866699
2011-10-14,2.513699531555176
2011-10-17,2.4735515117645264
2011-10-18,2.4805333614349365
2011-10-19,2.470059871673584
2011-10-20,2.4718055725097656
2011-10-21,2.553849935531616
2011-10-24,2.585270881652832
2011-10-25,2.555596113204956
2011-10-26,2.5957446098327637
2011-10-27,2.6603331565856934
2011-10-28,2.656841516494751
2011-10-31,2.6847712993621826
2011-11-01,2.5992355346679688
2011-11-02,2.6324026584625244
2011-11-03,2.6655688285827637
2011-11-04,2.630657196044922
2011-11-07,2.590507745742798
2011-11-08,2.6184380054473877
2011-11-09,2.550358295440674
2011-11-10,2.5974912643432617
2011-11-11,2.6236753463745117
2011-11-14,2.6114554405212402
2011-11-15,2.5957446098327637
2011-11-16,2.553849935531616
2011-11-17,2.517190933227539
2011-11-18,2.553849935531616
2011-11-21,2.5154459476470947
2011-11-22,2.4927525520324707
2011-11-23,2.478787660598755
2011-11-25,2.4735515117645264
2011-11-28,2.5294103622436523
2011-11-29,2.6299405097961426
2011-11-30,2.6694350242614746
2011-12-01,2.6496877670288086
2011-12-02,2.703543186187744
2011-12-05,2.7107250690460205
2011-12-06,2.703543186187744
2011-12-07,2.725085735321045
2011-12-08,2.6748204231262207
2011-12-09,2.719700336456299
2011-12-12,2.6712310314178467
2011-12-13,2.680206537246704
2011-12-14,2.6191697120666504
2011-12-15,2.599423408508301
2011-12-16,2.6371219158172607
2011-12-19,2.5958335399627686
2011-12-20,2.6622536182403564
2011-12-21,2.692772388458252
2011-12-22,2.692772388458252
2011-12-23,2.6981587409973145
2011-12-27,2.685591697692871
2011-12-28,2.6820013523101807
2011-12-29,2.6909759044647217
2011-12-30,2.6820013523101807
2012-01-03,2.7232909202575684
2012-01-04,2.692772388458252
2012-01-05,2.7161104679107666
2012-01-06,2.719700336456299
2012-01-09,2.725085735321045
2012-01-10,2.732266664505005
2012-01-11,2.7286767959594727
2012-01-12,2.737651824951172
2012-01-13,2.7358574867248535
2012-01-17,2.705339193344116
2012-01-18,2.730470895767212
2012-01-19,2.741241693496704
2012-01-20,2.7968928813934326
2012-01-23,2.8794708251953125
2012-01-24,2.8597235679626465
2012-01-25,2.773555278778076
2012-01-26,2.7466275691986084
2012-01-27,2.7466275691986084
2012-01-30,2.7214949131011963
2012-01-31,2.7143142223358154
2012-02-01,2.7448325157165527
2012-02-02,2.7232909202575684
2012-02-03,2.755603551864624
2012-02-06,2.732266664505005
2012-02-07,2.7340619564056396
2012-02-08,2.7143142223358154
2012-02-09,2.748422622680664
2012-02-10,2.8022782802581787
2012-02-13,2.845362901687622
2012-02-14,2.8363866806030273
2012-02-15,2.805868625640869
2012-02-16,2.813049793243408
2012-02-17,2.8112547397613525
2012-02-21,2.854339122772217
2012-02-22,2.8489532470703125
2012-02-23,2.8830618858337402
2012-02-24,2.8597235679626465
2012-02-27,2.875880718231201
2012-02-28,2.877687454223633
2012-02-29,2.8650424480438232
2012-03-01,2.874075412750244
2012-03-02,2.8560101985931396
2012-03-05,2.915623426437378
2012-03-06,2.901172161102295
2012-03-07,2.9174294471740723
2012-03-08,2.9788496494293213
2012-03-09,2.9914941787719727
2012-03-12,2.9842681884765625
2012-03-13,3.0348501205444336
2012-03-14,3.0222036838531494
2012-03-15,3.0240111351013184
2012-03-16,3.045689344406128
2012-03-19,3.1053013801574707
2012-03-20,3.07639741897583
2012-03-21,3.0890421867370605
2012-03-22,3.0655579566955566
2012-03-23,3.0601394176483154
2012-03-26,3.1414296627044678
2012-03-27,3.1323981285095215
2012-03-28,3.112527370452881
2012-03-29,3.0709784030914307
2012-03-30,3.0709784030914307
2012-04-02,3.1486563682556152
2012-04-03,3.1360113620758057
2012-04-04,3.0583324432373047
2012-04-05,3.080010414123535
2012-04-09,3.0203981399536133
2012-04-10,2.9878814220428467
2012-04-11,3.0312366485595703
2012-04-12,3.0709784030914307
2012-04-13,3.0005271434783936
2012-04-16,3.0077521800994873
2012-04-17,3.013171672821045
2012-04-18,2.995107412338257
2012-04-19,3.004138708114624
2012-04-20,2.736783981323242
2012-04-23,2.7024614810943604
2012-04-24,2.725944995880127
2012-04-25,2.7729122638702393
2012-04-26,2.7765259742736816
2012-04-27,2.7801387310028076
2012-04-30,2.7403969764709473
2012-05-01,2.6934289932250977
2012-05-02,2.7006542682647705
2012-05-03,2.673558235168457
2012-05-04,2.626589775085449
2012-05-07,2.6103315353393555
2012-05-08,2.6211700439453125
2012-05-09,2.615751028060913
2012-05-10,2.612138032913208
2012-05-11,2.604912519454956
2012-05-14,2.5958797931671143
2012-05-15,2.604912519454956
2012-05-16,2.5796217918395996
2012-05-17,2.55975079536438
2012-05-18,2.5452990531921387
2012-05-21,2.615751028060913
2012-05-22,2.5994925498962402
2012-05-23,2.5850412845611572
2012-05-24,2.5561373233795166
2012-05-25,2.597686767578125
2012-05-29,2.6067187786102295
2012-05-30,2.5776147842407227
2012-05-31,2.593985080718994
2012-06-01,2.559422731399536
2012-06-04,2.5576043128967285
2012-06-05,2.5776147842407227
2012-06-06,2.634005069732666
2012-06-07,2.606719493865967
2012-06-08,2.6212711334228516
2012-06-11,2.610356330871582
2012-06-12,2.6085376739501953
2012-06-13,2.612175941467285
2012-06-14,2.610356330871582
2012-06-15,2.612175941467285
2012-06-18,2.61763334274292
2012-06-19,2.6558334827423096
2012-06-20,2.6740245819091797
2012-06-21,2.6230900287628174
2012-06-22,2.635824203491211
2012-06-25,2.61763334274292
2012-06-26,2.61763334274292
2012-06-27,2.6521952152252197
2012-06-28,2.6776623725891113
2012-06-29,2.6776623725891113
2012-07-02,2.6540138721466064
2012-07-03,2.6794815063476562
2012-07-05,2.6776623725891113
2012-07-06,2.6558334827423096
2012-07-09,2.666747570037842
2012-07-10,2.5666990280151367
2012-07-11,2.595804452896118
2012-07-12,2.597622871398926
2012-07-13,2.634005069732666
2012-07-16,2.634005069732666
2012-07-17,2.550327777862549
2012-07-18,2.4430031776428223
2012-07-19,2.4648313522338867
2012-07-20,2.4339075088500977
2012-07-23,2.475745677947998
2012-07-24,2.4721081256866455
2012-07-25,2.517585039138794
2012-07-26,2.5521466732025146
2012-07-27,2.5721569061279297
2012-07-30,2.5394132137298584
2012-07-31,2.5194039344787598
2012-08-01,2.4902985095977783
2012-08-02,2.439363956451416
2012-08-03,2.4902985095977783
2012-08-06,2.512127637863159
2012-08-07,2.5248608589172363
2012-08-08,2.5284993648529053
2012-08-09,2.5030317306518555
2012-08-10,2.493936777114868
2012-08-13,2.495755910873413
2012-08-14,2.463012218475342
2012-08-15,2.4721081256866455
2012-08-16,2.4739272594451904
2012-08-17,2.4812028408050537
2012-08-20,2.4975745677948
2012-08-21,2.5012125968933105
2012-08-22,2.48484206199646
2012-08-23,2.4993934631347656
2012-08-24,2.5157647132873535
2012-08-27,2.5066707134246826
2012-08-28,2.510308027267456
2012-08-29,2.5176374912261963
2012-08-30,2.51580548286438
2012-08-31,2.532296657562256
2012-09-04,2.5451231002807617
2012-09-05,2.523134231567383
2012-09-06,2.57260799407959
2012-09-07,2.612919330596924
2012-09-10,2.605590343475342
2012-09-11,2.625746965408325
2012-09-12,2.6220803260803223
2012-09-13,2.6275782585144043
2012-09-14,2.651398181915283
2012-09-17,2.6202495098114014
2012-09-18,2.6275782585144043
2012-09-19,2.6294100284576416
2012-09-20,2.605590343475342
2012-09-21,2.5982604026794434
2012-09-24,2.590930700302124
2012-09-25,2.5634469985961914
2012-09-26,2.5652782917022705
2012-09-27,2.587265968322754
2012-09-28,2.568943738937378
2012-10-01,2.5817697048187256
2012-10-02,2.6019251346588135
2012-10-03,2.596428632736206
2012-10-04,2.6110873222351074
2012-10-05,2.6165835857391357
2012-10-08,2.6165835857391357
2012-10-09,2.6110873222351074
2012-10-10,2.6000924110412598
2012-10-11,2.625746965408325
2012-10-12,2.5927631855010986
2012-10-15,2.6074228286743164
2012-10-16,2.6147518157958984
2012-10-17,2.7045369148254395
2012-10-18,2.686213731765747
2012-10-19,2.5817697048187256
2012-10-22,2.585434675216675
2012-10-23,2.5744407176971436
2012-10-24,2.5707762241363525
2012-10-25,2.585434675216675
2012-10-26,2.5652782917022705
2012-10-31,2.6110873222351074
2012-11-01,2.633075714111328
2012-11-02,2.6275782585144043
2012-11-05,2.6642251014709473
2012-11-06,2.6990394592285156
2012-11-07,2.702704429626465
2012-11-08,2.6715548038482666
2012-11-09,2.6440694332122803
2012-11-12,2.625746965408325
2012-11-13,2.6184165477752686
2012-11-14,2.5836021900177
2012-11-15,2.612919330596924
2012-11-16,2.5781052112579346
2012-11-19,2.6110873222351074
2012-11-20,2.6202495098114014
2012-11-21,2.732022285461426
2012-11-23,2.7723333835601807
2012-11-26,2.777830123901367
2012-11-27,2.763172149658203
2012-11-28,2.851637601852417
2012-11-29,2.840344190597534
2012-11-30,2.8779900074005127
2012-12-03,2.819639205932617
2012-12-04,2.842226505279541
2012-12-05,2.840344190597534
2012-12-06,2.8572850227355957
2012-12-07,2.851637601852417
2012-12-10,2.7594070434570312
2012-12-11,2.7895236015319824
2012-12-12,2.804581880569458
2012-12-13,2.79140567779541
2012-12-14,2.772582530975342
2012-12-17,2.8290517330169678
2012-12-18,2.8139922618865967
2012-12-19,2.648353338241577
2012-12-20,2.663410186767578
2012-12-21,2.6144723892211914
2012-12-24,2.590003252029419
2012-12-26,2.556121587753296
2012-12-27,2.5617685317993164
2012-12-28,2.552356719970703
2012-12-31,2.574944496154785
2013-01-02,2.6144723892211914
2013-01-03,2.599414110183716
2013-01-04,2.6521177291870117
2013-01-07,2.6841161251068115
2013-01-08,2.678469657897949
2013-01-09,2.6652941703796387
2013-01-10,2.6765875816345215
2013-01-11,2.6728224754333496
2013-01-14,2.6652941703796387
2013-01-15,2.6540000438690186
2013-01-16,2.6351771354675293
2013-01-17,2.6351771354675293
2013-01-18,2.6464712619781494
2013-01-22,2.6314127445220947
2013-01-23,2.5617685317993164
2013-01-24,2.576826810836792
2013-01-25,2.6314127445220947
2013-01-28,2.6351771354675293
2013-01-29,2.661529064178467
2013-01-30,2.657763719558716
2013-01-31,2.691645622253418
2013-02-01,2.7481133937835693
2013-02-04,2.753760576248169
2013-02-05,2.7857587337493896
2013-02-06,2.7895236015319824
2013-02-07,2.79140567779541
2013-02-08,2.8083457946777344
2013-02-11,2.8102283477783203
2013-02-12,2.812110662460327
2013-02-13,2.845991373062134
2013-02-14,2.8290517330169678
2013-02-15,2.825286388397217
2013-02-19,2.8497560024261475
2013-02-20,2.7970526218414307
2013-02-21,2.7857587337493896
2013-02-22,2.793287515640259
2013-02-25,2.738701820373535
2013-02-26,2.763171911239624
2013-02-27,2.867661714553833
2013-02-28,2.846376419067383
2013-03-01,2.8270263671875
2013-03-04,2.838636636734009
2013-03-05,2.865725517272949
2013-03-06,2.885075569152832
2013-03-07,2.873466968536377
2013-03-08,2.869595766067505
2013-03-11,2.890881299972534
2013-03-12,2.8637914657592773
2013-03-13,2.8870112895965576
2013-03-14,2.8870112895965576
2013-03-15,2.8870112895965576
2013-03-18,2.856050729751587
2013-03-19,2.848310947418213
2013-03-20,2.890881299972534
2013-03-21,2.88314151763916
2013-03-22,2.8773367404937744
2013-03-25,2.8521809577941895
2013-03-26,2.867661714553833
2013-03-27,2.8773367404937744
2013-03-28,2.885075569152832
2013-04-01,2.867661714553833
2013-04-02,2.846376419067383
2013-04-03,2.8250911235809326
2013-04-04,2.8231563568115234
2013-04-05,2.8076765537261963
2013-04-08,2.809612274169922
2013-04-09,2.8231563568115234
2013-04-10,2.8328311443328857
2013-04-11,2.8328311443328857
2013-04-12,2.7960662841796875
2013-04-15,2.722536563873291
2013-04-16,2.7244715690612793
2013-04-17,2.7883262634277344
2013-04-18,2.7689757347106934
2013-04-19,2.786391019821167
2013-04-22,2.798001527786255
2013-04-23,2.848310947418213
2013-04-24,2.879271984100342
2013-04-25,2.888946533203125
2013-04-26,2.871530771255493
2013-04-29,2.8947510719299316
2013-04-30,2.9141013622283936
2013-05-01,2.9063611030578613
2013-05-02,3.043745279312134
2013-05-03,3.0340704917907715
2013-05-06,3.0592257976531982
2013-05-07,3.0340704917907715
2013-05-08,3.0418107509613037
2013-05-09,3.0360050201416016
2013-05-10,3.0534205436706543
2013-05-13,3.0418107509613037
2013-05-14,3.065030574798584
2013-05-15,3.0534205436706543
2013-05-16,3.022460460662842
2013-05-17,3.0534205436706543
2013-05-20,3.0534205436706543
2013-05-21,3.049550771713257
2013-05-22,3.0418107509613037
2013-05-23,3.0147206783294678
2013-05-24,3.0147206783294678
2013-05-28,3.032135486602783
2013-05-29,3.024345636367798
2013-05-30,3.0185041427612305
2013-05-31,3.07108473777771
2013-06-03,3.0555038452148438
2013-06-04,3.0886106491088867
2013-06-05,3.032135248184204
2013-06-06,3.137296438217163
2013-06-07,3.232720375061035
2013-06-10,3.1548242568969727
2013-06-11,3.1275596618652344
2013-06-12,3.07108473777771
2013-06-13,3.106137752532959
2013-06-14,3.065242052078247
2013-06-17,3.1665077209472656
2013-06-18,3.207404851913452
2013-06-19,3.2035093307495117
2013-06-20,3.1645596027374268
2013-06-21,3.168455123901367
2013-06-24,3.0808210372924805
2013-06-25,3.102242946624756
2013-06-26,3.141191244125366
2013-06-27,3.221035957336426
2013-06-28,3.110032558441162
2013-07-01,3.2171401977539062
2013-07-02,3.1820874214172363
2013-07-03,3.1976661682128906
2013-07-05,3.2619311809539795
2013-07-08,3.224930763244629
2013-07-09,3.2619311809539795
2013-07-10,3.250247001647949
2013-07-11,3.252194404602051
2013-07-12,3.2619311809539795
2013-07-15,3.1957194805145264
2013-07-16,3.2794580459594727
2013-07-17,3.2814064025878906
2013-07-18,3.228825807571411
2013-07-19,3.219088315963745
2013-07-22,3.1976661682128906
2013-07-23,3.1859819889068604
2013-07-24,3.1762454509735107
2013-07-25,3.1820874214172363
2013-07-26,3.1665077209472656
2013-07-29,3.14703369140625
2013-07-30,3.1548242568969727
