Date,LAD
2010-05-28,7.066680431365967
2010-06-01,6.57365608215332
2010-06-02,6.850441932678223
2010-06-03,7.222372531890869
2010-06-04,6.8763909339904785
2010-06-07,6.51310920715332
2010-06-08,6.374715805053711
2010-06-09,6.175777435302734
2010-06-10,6.521759033203125
2010-06-11,6.582305908203125
2010-06-14,6.798544883728027
2010-06-15,6.997485637664795
2010-06-16,6.859091758728027
2010-06-17,6.703403472900391
2010-06-18,6.686100959777832
2010-06-21,6.3660664558410645
2010-06-22,6.0460333824157715
2010-06-23,6.149828910827637
2010-06-24,5.942240238189697
2010-06-25,5.92494010925293
2010-06-28,5.786548614501953
2010-06-29,5.3194732666015625
2010-06-30,5.3454203605651855
2010-07-01,5.457863807678223
2010-07-02,5.388667583465576
2010-07-06,5.111883640289307
2010-07-07,5.284873008728027
2010-07-08,5.380018711090088
2010-07-09,5.6481547355651855
2010-07-12,5.613556385040283
2010-07-13,5.8643951416015625
2010-07-14,5.847095966339111
2010-07-15,5.795197486877441
2010-07-16,5.570309638977051
2010-07-19,5.700052261352539
2010-07-20,6.0027852058410645
2010-07-21,5.743299961090088
2010-07-22,6.374715805053711
2010-07-23,7.023432731628418
2010-07-26,7.092629432678223
2010-07-27,7.33481502532959
2010-07-28,6.980185508728027
2010-07-29,6.859091758728027
2010-07-30,7.611598968505859
2010-08-02,7.473208904266357
2010-08-03,7.118577480316162
2010-08-04,7.343464374542236
2010-08-05,7.4040117263793945
2010-08-06,7.499161720275879
2010-08-09,7.698098659515381
2010-08-10,7.369416236877441
2010-08-11,6.838678359985352
2010-08-12,6.8647780418396
2010-08-13,6.812576770782471
2010-08-16,6.890881538391113
2010-08-17,6.90828275680542
2010-08-18,7.117100238800049
2010-08-19,6.803874492645264
2010-08-20,6.916983604431152
2010-08-23,6.829977512359619
2010-08-24,6.82127571105957
2010-08-25,6.856080055236816
2010-08-26,6.708169460296631
2010-08-27,7.07359504699707
2010-08-30,6.777773857116699
2010-08-31,6.647266387939453
2010-09-01,7.099696636199951
2010-09-02,7.125801086425781
2010-09-03,7.343311786651611
2010-09-07,7.221508026123047
2010-09-08,7.064892768859863
2010-09-09,7.047493934631348
2010-09-10,7.134498596191406
2010-09-13,7.465123653411865
2010-09-14,7.465123653411865
2010-09-15,7.656533241271973
2010-09-16,7.656533241271973
2010-09-17,7.700037002563477
2010-09-20,8.030661582946777
2010-09-21,8.004559516906738
2010-09-22,8.065467834472656
2010-09-23,8.004559516906738
2010-09-24,8.343881607055664
2010-09-27,8.248173713684082
2010-09-28,8.61359977722168
2010-09-29,8.430889129638672
2010-09-30,8.343881607055664
2010-10-01,8.439589500427246
2010-10-04,8.274275779724121
2010-10-05,8.631003379821777
2010-10-06,8.674507141113281
2010-10-07,8.578798294067383
2010-10-08,9.013829231262207
2010-10-11,8.805015563964844
2010-10-12,9.083434104919434
2010-10-13,9.11823844909668
2010-10-14,9.126938819885254
2010-10-15,9.048637390136719
2010-10-18,9.179141998291016
2010-10-19,8.570096969604492
2010-10-20,8.787614822387695
2010-10-21,8.491790771484375
2010-10-22,8.526598930358887
2010-10-25,8.387388229370117
2010-10-26,8.665802955627441
2010-10-27,8.50919246673584
2010-10-28,9.492363929748535
2010-10-29,9.483663558959961
2010-11-01,9.292250633239746
2010-11-02,9.631573677062988
2010-11-03,10.188413619995117
2010-11-04,10.89316177368164
2010-11-05,11.014973640441895
2010-11-08,11.397796630859375
2010-11-09,11.196911811828613
2010-11-10,11.589944839477539
2010-11-11,11.913103103637695
2010-11-12,10.978569984436035
2010-11-15,11.47640323638916
2010-11-16,11.127046585083008
2010-11-17,11.511337280273438
2010-11-18,12.218783378601074
2010-11-19,12.148916244506836
2010-11-22,12.192584037780762
2010-11-23,11.799559593200684
2010-11-24,12.210054397583008
2010-11-26,11.851961135864258
2010-11-29,11.703485488891602
2010-11-30,11.319192886352539
2010-12-01,11.327925682067871
2010-12-02,11.284253120422363
2010-12-03,11.170713424682617
2010-12-06,11.33665943145752
2010-12-07,11.354127883911133
2010-12-08,11.397796630859375
2010-12-09,11.502606391906738
2010-12-10,11.991703987121582
2010-12-13,11.458930969238281
2010-12-14,11.528807640075684
2010-12-15,11.397796630859375
2010-12-16,11.651080131530762
2010-12-17,11.441468238830566
2010-12-20,11.004773139953613
2010-12-21,12.236258506774902
2010-12-22,12.410934448242188
2010-12-23,12.507012367248535
2010-12-27,12.367263793945312
2010-12-28,12.314862251281738
2010-12-29,12.489541053771973
2010-12-30,12.541942596435547
2010-12-31,12.480803489685059
2011-01-03,12.943705558776855
2011-01-04,12.445870399475098
2011-01-05,12.769021034240723
2011-01-06,12.463334083557129
2011-01-07,12.64675235748291
2011-01-10,12.52447509765625
2011-01-11,12.795228958129883
2011-01-12,13.013579368591309
2011-01-13,13.05724811553955
2011-01-14,13.08344554901123
2011-01-18,13.039777755737305
2011-01-19,12.873833656311035
2011-01-20,12.8912992477417
2011-01-21,12.751557350158691
2011-01-24,12.751557350158691
2011-01-25,12.498274803161621
2011-01-26,13.004841804504395
2011-01-27,13.590015411376953
2011-01-28,12.323593139648438
2011-01-31,11.790821075439453
2011-02-01,11.913103103637695
2011-02-02,11.808296203613281
2011-02-03,12.1576509475708
2011-02-04,12.192584037780762
2011-02-07,12.507012367248535
2011-02-08,12.803963661193848
2011-02-09,12.978642463684082
2011-02-10,13.031044006347656
2011-02-11,13.581284523010254
2011-02-14,13.092180252075195
2011-02-15,12.978642463684082
2011-02-16,13.162053108215332
2011-02-17,13.100914001464844
2011-02-18,13.065977096557617
2011-02-22,12.917506217956543
2011-02-23,12.550678253173828
2011-02-24,13.293063163757324
2011-02-25,13.502676963806152
2011-02-28,13.223191261291504
2011-03-01,12.629281044006348
2011-03-02,13.127116203308105
2011-03-03,13.310531616210938
2011-03-04,13.039777755737305
2011-03-07,12.769021034240723
2011-03-08,13.004841804504395
2011-03-09,13.145055770874023
2011-03-10,12.706889152526855
2011-03-11,12.189847946166992
2011-03-14,12.216140747070312
2011-03-15,12.277482032775879
2011-03-16,12.216140747070312
2011-03-17,12.172318458557129
2011-03-18,12.277482032775879
2011-03-21,12.59296703338623
2011-03-22,12.46151351928711
2011-03-23,12.759471893310547
2011-03-24,12.706889152526855
2011-03-25,12.628020286560059
2011-03-28,12.119744300842285
2011-03-29,12.189847946166992
2011-03-30,12.645543098449707
2011-03-31,12.776995658874512
2011-04-01,13.110000610351562
2011-04-04,13.22392749786377
2011-04-05,13.15381908416748
2011-04-06,13.110000610351562
2011-04-07,13.171348571777344
2011-04-08,12.899679183959961
2011-04-11,12.776995658874512
2011-04-12,12.40017032623291
2011-04-13,12.724414825439453
2011-04-14,13.057422637939453
2011-04-15,13.057422637939453
2011-04-18,13.31156063079834
2011-04-19,12.987314224243164
2011-04-20,13.469303131103516
2011-04-21,13.346611022949219
2011-04-25,13.258979797363281
2011-04-26,13.19763469696045
2011-04-27,14.775046348571777
2011-04-28,15.668911933898926
2011-04-29,15.940574645996094
2011-05-02,15.93181324005127
2011-05-03,15.221978187561035
2011-05-04,14.766275405883789
2011-05-05,14.459561347961426
2011-05-06,14.696174621582031
2011-05-09,14.977781295776367
2011-05-10,15.558587074279785
2011-05-11,15.338580131530762
2011-05-12,15.426581382751465
2011-05-13,15.01297378540039
2011-05-16,14.212167739868164
2011-05-17,14.476168632507324
2011-05-18,15.188980102539062
2011-05-19,15.136170387268066
2011-05-20,14.669769287109375
2011-05-23,15.153779983520508
2011-05-24,14.960175514221191
2011-05-25,15.18017864227295
2011-05-26,15.43537712097168
2011-05-27,16.12179183959961
2011-05-31,15.752179145812988
2011-06-01,15.294575691223145
2011-06-02,15.312176704406738
2011-06-03,14.845779418945312
2011-06-06,14.608176231384277
2011-06-07,15.716986656188965
2011-06-08,15.294575691223145
2011-06-09,15.373785018920898
2011-06-10,15.329785346984863
2011-06-13,15.347376823425293
2011-06-14,15.620182991027832
2011-06-15,15.09217643737793
2011-06-16,15.03937816619873
2011-06-17,15.030577659606934
2011-06-20,15.496984481811523
2011-06-21,15.928187370300293
2011-06-22,15.716986656188965
2011-06-23,16.544189453125
2011-06-24,16.878599166870117
2011-06-27,17.054595947265625
2011-06-28,17.714609146118164
2011-06-29,17.107404708862305
2011-06-30,17.274606704711914
2011-07-01,17.301002502441406
2011-07-05,16.9314022064209
2011-07-06,17.274606704711914
2011-07-07,17.91701316833496
2011-07-08,17.741012573242188
2011-07-11,17.45940589904785
2011-07-12,17.600202560424805
2011-07-13,18.383413314819336
2011-07-14,17.635398864746094
2011-07-15,17.714609146118164
2011-07-18,17.714609146118164
2011-07-19,18.383413314819336
2011-07-20,17.829004287719727
2011-07-21,18.647417068481445
2011-07-22,19.11382484436035
2011-07-25,19.50982666015625
2011-07-26,19.122621536254883
2011-07-27,18.946632385253906
2011-07-28,18.251407623291016
2011-07-29,18.163410186767578
2011-08-01,18.21621322631836
2011-08-02,17.11620330810547
2011-08-03,17.52100944519043
2011-08-04,16.2449893951416
2011-08-05,16.209789276123047
2011-08-08,14.520170211791992
2011-08-09,15.554165840148926
2011-08-10,14.829490661621094
2011-08-11,15.77511215209961
2011-08-12,15.810456275939941
2011-08-15,15.669058799743652
2011-08-16,15.695574760437012
2011-08-17,15.315556526184082
2011-08-18,14.325742721557617
2011-08-19,14.237373352050781
2011-08-22,13.892701148986816
2011-08-23,15.456954956054688
2011-08-24,15.863486289978027
2011-08-25,14.91786003112793
2011-08-26,15.262531280517578
2011-08-29,16.305368423461914
2011-08-30,16.4025821685791
2011-08-31,16.676538467407227
2011-09-01,15.598361015319824
2011-09-02,14.776455879211426
2011-09-06,14.802974700927734
2011-09-07,14.794136047363281
2011-09-08,13.919215202331543
2011-09-09,13.19452953338623
2011-09-12,12.55822467803955
2011-09-13,13.804328918457031
2011-09-14,14.847159385681152
2011-09-15,15.103453636169434
2011-09-16,15.11229419708252
2011-09-19,15.227178573608398
2011-09-20,14.564355850219727
2011-09-21,13.671761512756348
2011-09-22,12.54938793182373
2011-09-23,12.92056655883789
2011-09-26,13.662921905517578
2011-09-27,13.441985130310059
2011-09-28,12.955916404724121
2011-09-29,13.026616096496582
2011-09-30,12.708463668823242
2011-10-03,12.293096542358398
2011-10-04,14.405280113220215
2011-10-05,14.369933128356934
2011-10-06,15.023913383483887
2011-10-07,14.617382049560547
2011-10-10,15.297882080078125
2011-10-11,15.677891731262207
2011-10-12,15.960697174072266
2011-10-13,16.305368423461914
2011-10-14,16.446765899658203
2011-10-17,15.580683708190918
2011-10-18,16.066753387451172
2011-10-19,16.004892349243164
2011-10-20,16.119773864746094
2011-10-21,17.162620544433594
2011-10-24,18.276155471801758
2011-10-25,17.984506607055664
2011-10-26,18.391040802001953
2011-10-27,19.63714599609375
2011-10-28,18.744539260864258
2011-10-31,18.178937911987305
2011-11-01,18.12592315673828
2011-11-02,19.098039627075195
2011-11-03,18.567790985107422
2011-11-04,18.293825149536133
2011-11-07,18.72686004638672
2011-11-08,18.549528121948242
2011-11-09,17.246089935302734
2011-11-10,17.43230628967285
2011-11-11,18.71800422668457
2011-11-14,19.00174331665039
2011-11-15,19.320945739746094
2011-11-16,18.851003646850586
2011-11-17,18.700271606445312
2011-11-18,19.400753021240234
2011-11-21,18.38992691040039
2011-11-22,18.540668487548828
2011-11-23,17.325904846191406
2011-11-25,17.086496353149414
2011-11-28,18.655927658081055
2011-11-29,18.301250457763672
2011-11-30,19.693361282348633
2011-12-01,20.553449630737305
2011-12-02,20.99679183959961
2011-12-05,21.422405242919922
2011-12-06,20.846052169799805
2011-12-07,20.881519317626953
2011-12-08,20.7219181060791
2011-12-09,21.71500587463379
2011-12-12,21.626333236694336
2011-12-13,19.897294998168945
2011-12-14,19.71109390258789
2011-12-15,19.870698928833008
2011-12-16,20.03030014038086
2011-12-19,19.267745971679688
2011-12-20,20.331777572631836
2011-12-21,20.08349609375
2011-12-22,19.977100372314453
2011-12-23,19.977100372314453
2011-12-27,19.950496673583984
2011-12-28,19.826356887817383
2011-12-29,19.693361282348633
2011-12-30,19.383020401000977
2012-01-03,19.65789222717285
2012-01-04,18.859867095947266
2012-01-05,19.187942504882812
2012-01-06,18.771202087402344
2012-01-09,18.93081283569336
2012-01-10,18.93081283569336
2012-01-11,18.939668655395508
2012-01-12,19.12587547302246
2012-01-13,19.57809829711914
2012-01-17,20.136703491210938
2012-01-18,21.112064361572266
2012-01-19,20.757387161254883
2012-01-20,20.53571319580078
2012-01-23,20.704179763793945
2012-01-24,20.278575897216797
2012-01-25,20.06576156616211
2012-01-26,20.189903259277344
2012-01-27,20.783985137939453
2012-01-30,20.588911056518555
2012-01-31,19.693361282348633
2012-02-01,20.1810302734375
2012-02-02,20.819454193115234
2012-02-03,22.122879028320312
2012-02-06,22.069679260253906
2012-02-07,21.785947799682617
2012-02-08,21.38692855834961
2012-02-09,22.335691452026367
2012-02-10,22.761306762695312
2012-02-13,23.19577980041504
2012-02-14,23.302181243896484
2012-02-15,21.94554901123047
2012-02-16,22.548494338989258
2012-02-17,22.708101272583008
2012-02-21,22.17609214782715
2012-02-22,20.748517990112305
2012-02-23,21.103187561035156
2012-02-24,21.076583862304688
2012-02-27,20.783985137939453
2012-02-28,22.19382095336914
2012-02-29,20.93472671508789
2012-03-01,21.848020553588867
2012-03-02,22.34456443786621
2012-03-05,21.918949127197266
2012-03-06,21.342599868774414
2012-03-07,21.324811935424805
2012-03-08,21.893949508666992
2012-03-09,22.365264892578125
2012-03-12,22.35637664794922
2012-03-13,22.82769775390625
2012-03-14,22.605375289916992
2012-03-15,22.845470428466797
2012-03-16,22.427515029907227
2012-03-19,22.480873107910156
2012-03-20,22.694293975830078
2012-03-21,22.881040573120117
2012-03-22,22.712081909179688
2012-03-23,22.73875617980957
2012-03-26,23.56578826904297
2012-03-27,23.574678421020508
2012-03-28,23.121152877807617
2012-03-29,23.619144439697266
2012-03-30,23.299001693725586
2012-04-02,23.450183868408203
2012-04-03,24.13492202758789
2012-04-04,23.423498153686523
2012-04-05,23.73474884033203
2012-04-09,23.28122329711914
2012-04-10,21.760562896728516
2012-04-11,22.52533531188965
2012-04-12,22.943294525146484
2012-04-13,22.694293975830078
2012-04-16,22.961078643798828
2012-04-17,23.51243782043457
2012-04-18,23.165611267089844
2012-04-19,22.907726287841797
2012-04-20,22.987751007080078
2012-04-23,22.214094161987305
2012-04-24,22.23187255859375
2012-04-25,23.93039321899414
2012-04-26,24.12603187561035
2012-04-27,24.597349166870117
2012-04-30,23.859249114990234
2012-05-01,23.957061767578125
2012-05-02,24.12603187561035
2012-05-03,23.832569122314453
2012-05-04,22.907726287841797
2012-05-07,22.77433204650879
2012-05-08,22.445297241210938
2012-05-09,22.329242706298828
2012-05-10,22.534574508666992
2012-05-11,22.436372756958008
2012-05-14,21.63283920288086
2012-05-15,21.90069007873535
2012-05-16,21.579265594482422
2012-05-17,19.76685905456543
2012-05-18,21.320350646972656
2012-05-21,21.713193893432617
2012-05-22,21.820329666137695
2012-05-23,22.356021881103516
2012-05-24,22.606002807617188
2012-05-25,22.23102378845215
2012-05-29,22.007822036743164
2012-05-30,21.2935733795166
2012-05-31,21.802473068237305
2012-06-01,20.132915496826172
2012-06-04,19.79365348815918
2012-06-05,20.552532196044922
2012-06-06,21.77568817138672
2012-06-07,21.90069007873535
2012-06-08,22.1953125
2012-06-11,20.990013122558594
2012-06-12,21.820329666137695
2012-06-13,20.71324920654297
2012-06-14,21.08822250366211
2012-06-15,21.43642234802246
2012-06-18,20.936452865600586
2012-06-19,21.90069007873535
2012-06-20,21.498918533325195
2012-06-21,21.03466033935547
2012-06-22,21.320350646972656
2012-06-25,20.650739669799805
2012-06-26,19.882923126220703
2012-06-27,19.909711837768555
2012-06-28,19.998991012573242
2012-06-29,20.57932472229004
2012-07-02,20.31147575378418
2012-07-03,21.284645080566406
2012-07-05,22.132814407348633
2012-07-06,21.90069007873535
2012-07-09,21.820329666137695
2012-07-10,21.847118377685547
2012-07-11,21.972108840942383
2012-07-12,22.097108840942383
2012-07-13,22.623863220214844
2012-07-16,22.248878479003906
2012-07-17,22.248878479003906
2012-07-18,23.29347801208496
2012-07-19,23.534530639648438
2012-07-20,23.409536361694336
2012-07-23,23.15062713623047
2012-07-24,22.132814407348633
2012-07-25,24.088075637817383
2012-07-26,23.659528732299805
2012-07-27,24.73982810974121
2012-07-30,24.65947151184082
2012-07-31,24.873750686645508
2012-08-01,25.436220169067383
2012-08-02,25.186229705810547
2012-08-03,25.525503158569336
2012-08-06,26.07012367248535
2012-08-07,25.92726707458496
2012-08-08,26.196041107177734
2012-08-09,26.303546905517578
2012-08-10,25.909351348876953
2012-08-13,25.586822509765625
2012-08-14,25.353900909423828
2012-08-15,25.685380935668945
2012-08-16,26.160205841064453
2012-08-17,26.213960647583008
2012-08-20,26.142284393310547
2012-08-21,25.703285217285156
2012-08-22,25.586822509765625
2012-08-23,25.40764808654785
2012-08-24,25.828723907470703
2012-08-27,25.452451705932617
2012-08-28,25.757043838500977
2012-08-29,26.160205841064453
2012-08-30,26.196041107177734
2012-08-31,26.169160842895508
2012-09-04,26.231870651245117
2012-09-05,26.178123474121094
2012-09-06,27.297985076904297
2012-09-07,27.826570510864258
2012-09-10,27.71906280517578
2012-09-11,27.763858795166016
2012-09-12,28.426822662353516
2012-09-13,28.821012496948242
2012-09-14,29.28688621520996
2012-09-17,29.062902450561523
2012-09-18,28.274524688720703
2012-09-19,28.48953628540039
2012-09-20,28.426822662353516
2012-09-21,29.188331604003906
2012-09-24,29.224164962768555
2012-09-25,29.295839309692383
2012-09-26,29.591489791870117
2012-09-27,30.209653854370117
2012-09-28,29.842329025268555
2012-10-01,30.15590476989746
2012-10-02,30.675525665283203
2012-10-03,31.19512939453125
2012-10-04,32.05519104003906
2012-10-05,32.135841369628906
2012-10-08,32.70920944213867
2012-10-09,32.404624938964844
2012-10-10,32.06416320800781
2012-10-11,31.741647720336914
2012-10-12,31.71476936340332
2012-10-15,31.795394897460938
2012-10-16,32.368770599365234
2012-10-17,32.56586837768555
2012-10-18,32.87046432495117
2012-10-19,32.21648025512695
2012-10-22,32.261268615722656
2012-10-23,32.2523078918457
2012-10-24,32.279178619384766
2012-10-25,29.887144088745117
2012-10-26,30.41571617126465
2012-10-31,30.639694213867188
2012-11-01,31.293701171875
2012-11-02,30.890539169311523
2012-11-05,31.23993492126465
2012-11-06,31.338489532470703
2012-11-07,30.745502471923828
2012-11-08,30.15252113342285
2012-11-09,29.460691452026367
2012-11-12,29.82906723022461
2012-11-13,29.95484161376953
2012-11-14,28.625125885009766
2012-11-15,28.652074813842773
2012-11-16,29.2810001373291
2012-11-19,30.062665939331055
2012-11-20,29.64937973022461
2012-11-21,30.188440322875977
2012-11-23,31.149810791015625
2012-11-26,30.48495101928711
2012-11-27,30.61073112487793
2012-11-28,31.545141220092773
2012-11-29,31.967409133911133
2012-11-30,32.147098541259766
2012-12-03,32.91978454589844
2012-12-04,32.76705551147461
2012-12-05,31.940462112426758
2012-12-06,31.769765853881836
2012-12-07,31.608028411865234
2012-12-10,31.55411720275879
2012-12-11,31.58107566833496
2012-12-12,31.302541732788086
2012-12-13,30.852027893066406
2012-12-14,31.347606658935547
2012-12-17,32.2396354675293
2012-12-18,32.46490478515625
2012-12-19,32.96049118041992
2012-12-20,33.59123229980469
2012-12-21,33.113670349121094
2012-12-24,32.98752212524414
2012-12-26,32.392822265625
2012-12-27,32.70817184448242
2012-12-28,32.45590591430664
2012-12-31,33.71736145019531
2013-01-02,35.14102554321289
2013-01-03,36.186248779296875
2013-01-04,36.420536041259766
2013-01-07,35.132022857666016
2013-01-08,35.04191207885742
2013-01-09,35.55552673339844
2013-01-10,35.123008728027344
2013-01-11,34.816650390625
2013-01-14,34.780601501464844
2013-01-15,35.798789978027344
2013-01-16,36.15020751953125
2013-01-17,35.789791107177734
2013-01-18,36.636775970458984
2013-01-22,36.9431266784668
2013-01-23,37.9252815246582
2013-01-24,37.0872917175293
2013-01-25,37.537845611572266
2013-01-28,38.59206008911133
2013-01-29,38.89842224121094
2013-01-30,37.844173431396484
2013-01-31,38.98853302001953
2013-02-01,39.43904495239258
2013-02-04,38.92546844482422
2013-02-05,39.97065734863281
2013-02-06,38.682159423828125
2013-02-07,38.565025329589844
2013-02-08,38.97951126098633
2013-02-11,38.3668098449707
2013-02-12,38.70918655395508
2013-02-13,38.745235443115234
2013-02-14,38.82633972167969
2013-02-15,38.46592712402344
2013-02-19,39.32191467285156
2013-02-20,37.0872917175293
2013-02-21,36.54667663574219
2013-02-22,37.42068099975586
2013-02-25,36.330421447753906
2013-02-26,36.38449478149414
2013-02-27,37.02421951293945
2013-02-28,37.03322982788086
2013-03-01,38.303714752197266
2013-03-04,38.078460693359375
2013-03-05,38.84435272216797
2013-03-06,39.375980377197266
2013-03-07,39.78144836425781
2013-03-08,40.56535339355469
2013-03-11,40.3941535949707
2013-03-12,40.61042785644531
2013-03-13,40.79963684082031
2013-03-14,41.457393646240234
2013-03-15,41.475425720214844
2013-03-18,40.97984313964844
2013-03-19,40.61042785644531
2013-03-20,41.18708419799805
2013-03-21,40.529319763183594
2013-03-22,41.340267181396484
2013-03-25,41.610595703125
2013-03-26,41.781768798828125
2013-03-27,42.466575622558594
2013-03-28,42.78195571899414
2013-04-01,42.502620697021484
2013-04-02,42.6287727355957
2013-04-03,40.19594192504883
2013-04-04,40.35812759399414
2013-04-05,40.19594192504883
2013-04-08,40.66447830200195
2013-04-09,40.52032470703125
2013-04-10,41.169063568115234
2013-04-11,42.35846710205078
2013-04-12,41.80883026123047
2013-04-15,39.484100341796875
2013-04-16,40.430206298828125
2013-04-17,38.916439056396484
2013-04-18,39.07863998413086
2013-04-19,39.72739028930664
2013-04-22,39.988685607910156
2013-04-23,41.385337829589844
2013-04-24,42.68282699584961
2013-04-25,44.097496032714844
2013-04-26,43.85419464111328
2013-04-29,44.37681198120117
2013-04-30,44.62010192871094
2013-05-01,42.44857406616211
2013-05-02,44.710208892822266
2013-05-03,44.448890686035156
2013-05-06,45.169734954833984
2013-05-07,46.12486267089844
2013-05-08,46.224220275878906
2013-05-09,45.53767776489258
2013-05-10,45.70027542114258
2013-05-13,46.08872985839844
2013-05-14,47.235965728759766
2013-05-15,47.0553092956543
2013-05-16,46.01645278930664
2013-05-17,47.10047149658203
2013-05-20,47.70570755004883
2013-05-21,47.83218002319336
2013-05-22,46.8384895324707
2013-05-23,46.386837005615234
2013-05-24,47.326297760009766
2013-05-28,47.88637924194336
2013-05-29,47.317283630371094
2013-05-30,47.235965728759766
2013-05-31,47.0553092956543
2013-06-03,49.06073760986328
2013-06-04,49.18719482421875
2013-06-05,46.8114013671875
2013-06-06,47.50699234008789
2013-06-07,49.51240158081055
2013-06-10,50.5151252746582
2013-06-11,49.53949737548828
2013-06-12,48.374183654785156
2013-06-13,49.81953430175781
2013-06-14,49.06073760986328
2013-06-17,49.47627258300781
2013-06-18,50.623512268066406
2013-06-19,49.98214340209961
2013-06-20,48.39225387573242
2013-06-21,47.18177795410156
2013-06-24,45.27571487426758
2013-06-25,46.043548583984375
2013-06-26,47.61538314819336
2013-06-27,48.744564056396484
2013-06-28,48.15739822387695
2013-07-01,48.807796478271484
2013-07-02,50.045387268066406
2013-07-03,49.87375259399414
2013-07-05,51.57202911376953
2013-07-08,52.58378601074219
2013-07-09,53.478092193603516
2013-07-10,53.49615478515625
2013-07-11,53.49615478515625
2013-07-12,52.511512756347656
2013-07-15,53.50519561767578
2013-07-16,52.601837158203125
2013-07-17,53.21611022949219
2013-07-18,53.65876770019531
2013-07-19,53.33355712890625
2013-07-22,53.16192626953125
2013-07-23,55.38414764404297
2013-07-24,53.42388916015625
2013-07-25,55.4022216796875
2013-07-26,54.65244674682617
2013-07-29,55.62805938720703
2013-07-30,58.02192687988281
2013-07-31,58.934295654296875
2013-08-01,58.8981819152832
2013-08-02,59.566627502441406
2013-08-05,60.75906753540039
2013-08-06,60.96681213378906
2013-08-07,59.89882278442383
2013-08-08,60.459983825683594
2013-08-09,61.59138488769531
2013-08-12,62.07105255126953
2013-08-13,62.40595245361328
2013-08-14,62.92183303833008
2013-08-15,60.496185302734375
2013-08-16,60.75865173339844
2013-08-19,60.37853240966797
2013-08-20,61.899070739746094
2013-08-21,60.44184875488281
2013-08-22,60.24274444580078
2013-08-23,60.19750213623047
2013-08-26,60.03460693359375
2013-08-27,58.22440719604492
2013-08-28,58.966575622558594
2013-08-29,60.179412841796875
2013-08-30,59.391971588134766
2013-09-03,60.19750213623047
2013-09-04,61.41032791137695
2013-09-05,61.772369384765625
2013-09-06,60.921573638916016
2013-09-09,62.15251159667969
2013-09-10,63.55537414550781
2013-09-11,63.92649841308594
2013-09-12,62.88561248779297
2013-09-13,63.51918411254883
