Date,HONE
2017-07-10,9.76156234741211
2017-07-11,9.702582359313965
2017-07-12,9.781224250793457
2017-07-13,9.702582359313965
2017-07-14,9.555126190185547
2017-07-17,9.574785232543945
2017-07-18,9.579702377319336
2017-07-19,9.58461856842041
2017-07-20,9.52071762084961
2017-07-21,9.545294761657715
2017-07-24,9.545294761657715
2017-07-25,9.58461856842041
2017-07-26,9.687834739685059
2017-07-27,9.555126190185547
2017-07-28,9.604278564453125
2017-07-31,9.525633811950684
2017-08-01,9.574785232543945
2017-08-02,9.476480484008789
2017-08-03,9.407670974731445
2017-08-04,9.432246208190918
2017-08-07,9.35851764678955
2017-08-08,9.35851764678955
2017-08-09,9.319195747375488
2017-08-10,9.098014831542969
2017-08-11,9.004622459411621
2017-08-14,9.27004337310791
2017-08-15,9.02919864654541
2017-08-16,9.019370079040527
2017-08-17,8.817846298217773
2017-08-18,8.822760581970215
2017-08-21,8.626154899597168
2017-08-22,8.714630126953125
2017-08-23,8.621241569519043
2017-08-24,8.660563468933105
2017-08-25,8.616326332092285
2017-08-28,8.621241569519043
2017-08-29,8.5524263381958
2017-08-30,8.5524263381958
2017-08-31,8.449209213256836
2017-09-01,8.370564460754395
2017-09-05,8.36565113067627
2017-09-06,8.262434005737305
2017-09-07,7.97735071182251
2017-09-08,8.188702583312988
2017-09-11,8.53276538848877
2017-09-12,8.631070137023926
2017-09-13,8.660563468933105
2017-09-14,8.655646324157715
2017-09-15,8.798185348510742
2017-09-18,8.92106819152832
2017-09-19,8.881741523742676
2017-09-20,8.980048179626465
2017-09-21,9.073437690734863
2017-09-22,9.078351974487305
2017-09-25,9.068520545959473
2017-09-26,9.083268165588379
2017-09-27,9.338859558105469
2017-09-28,9.353604316711426
2017-09-29,9.24547004699707
2017-10-02,9.41258430480957
2017-10-03,9.569870948791504
2017-10-04,9.560040473937988
2017-10-05,9.594446182250977
2017-10-06,9.579702377319336
2017-10-09,9.560040473937988
2017-10-10,9.643600463867188
2017-10-11,9.648513793945312
2017-10-12,9.58461856842041
2017-10-13,9.52071762084961
2017-10-16,9.54037857055664
2017-10-17,9.486311912536621
2017-10-18,9.525633811950684
2017-10-19,9.555126190185547
2017-10-20,9.555126190185547
2017-10-23,9.515804290771484
2017-10-24,9.530546188354492
2017-10-25,9.530546188354492
2017-10-26,9.555126190185547
2017-10-27,9.678006172180176
2017-10-30,9.58461856842041
2017-10-31,9.589532852172852
2017-11-01,9.623936653137207
2017-11-02,9.82054615020752
2017-11-03,9.594446182250977
2017-11-06,9.805800437927246
2017-11-07,9.427332878112793
2017-11-08,9.225807189941406
2017-11-09,9.058691024780273
2017-11-10,9.019370079040527
2017-11-13,8.970218658447266
2017-11-14,9.053775787353516
2017-11-15,9.039031028747559
2017-11-16,9.18648910522461
2017-11-17,9.225807189941406
2017-11-20,9.363433837890625
2017-11-21,9.42241382598877
2017-11-22,9.31428337097168
2017-11-24,9.255300521850586
2017-11-27,9.45682430267334
2017-11-28,9.560040473937988
2017-11-29,9.727156639099121
2017-11-30,9.525633811950684
2017-12-01,9.471566200256348
2017-12-04,9.555126190185547
2017-12-05,9.52071762084961
2017-12-06,9.535465240478516
2017-12-07,9.58461856842041
2017-12-08,9.501058578491211
2017-12-11,9.496142387390137
2017-12-12,9.555126190185547
2017-12-13,9.604278564453125
2017-12-14,9.594446182250977
2017-12-15,9.589532852172852
2017-12-18,9.673089981079102
2017-12-19,9.668173789978027
2017-12-20,9.648513793945312
2017-12-21,9.668173789978027
2017-12-22,9.623936653137207
2017-12-26,9.574785232543945
2017-12-27,9.555126190185547
2017-12-28,9.515804290771484
2017-12-29,9.417499542236328
2018-01-02,9.343771934509277
2018-01-03,9.304450988769531
2018-01-04,9.402756690979004
2018-01-05,9.446991920471191
2018-01-08,9.46665096282959
2018-01-09,9.550210952758789
2018-01-10,9.628852844238281
2018-01-11,9.702582359313965
2018-01-12,9.72224235534668
2018-01-16,9.619023323059082
2018-01-17,9.623936653137207
2018-01-18,9.535465240478516
2018-01-19,9.668173789978027
2018-01-22,9.619023323059082
2018-01-23,9.638683319091797
2018-01-24,9.56495475769043
2018-01-25,9.550210952758789
2018-01-26,9.392924308776855
2018-01-29,9.191400527954102
2018-01-30,9.063606262207031
2018-01-31,9.073437690734863
2018-02-01,9.304450988769531
2018-02-02,9.27004337310791
2018-02-05,9.093095779418945
2018-02-06,9.117673873901367
2018-02-07,9.034114837646484
2018-02-08,8.96038818359375
2018-02-09,9.024284362792969
2018-02-12,8.970218658447266
2018-02-13,8.970218658447266
2018-02-14,9.299535751342773
2018-02-15,9.481396675109863
2018-02-16,9.44207763671875
2018-02-20,9.45682430267334
2018-02-21,9.42241382598877
2018-02-22,9.555126190185547
2018-02-23,9.72224235534668
2018-02-26,9.72224235534668
2018-02-27,9.69275188446045
2018-02-28,9.45682430267334
2018-03-01,9.54037857055664
2018-03-02,9.628852844238281
2018-03-05,9.76156234741211
2018-03-06,9.776309967041016
2018-03-07,9.810714721679688
2018-03-08,9.628852844238281
2018-03-09,9.830375671386719
2018-03-12,9.825459480285645
2018-03-13,9.795969009399414
2018-03-14,9.751733779907227
2018-03-15,8.542598724365234
2018-03-16,8.626154899597168
2018-03-19,8.788354873657227
2018-03-20,8.793272972106934
2018-03-21,8.95055866241455
2018-03-22,8.76378059387207
2018-03-23,8.591750144958496
2018-03-26,8.822760581970215
2018-03-27,8.729376792907715
2018-03-28,8.822760581970215
2018-03-29,8.68022346496582
2018-04-02,8.729376792907715
2018-04-03,8.719542503356934
2018-04-04,8.798185348510742
2018-04-05,8.842422485351562
2018-04-06,8.739203453063965
2018-04-09,8.660563468933105
2018-04-10,8.685137748718262
2018-04-11,8.685137748718262
2018-04-12,8.758865356445312
2018-04-13,8.729376792907715
2018-04-16,8.817846298217773
2018-04-17,8.749035835266113
2018-04-18,8.724459648132324
2018-04-19,8.773611068725586
2018-04-20,9.004622459411621
2018-04-23,8.798185348510742
2018-04-24,8.783440589904785
2018-04-25,8.719542503356934
2018-04-26,8.719542503356934
2018-04-27,8.749035835266113
2018-04-30,8.6458158493042
2018-05-01,8.694967269897461
2018-05-02,8.709712982177734
2018-05-03,8.6458158493042
2018-05-04,8.744119644165039
2018-05-07,8.783440589904785
2018-05-08,8.798185348510742
2018-05-09,8.822760581970215
2018-05-10,8.97513198852539
2018-05-11,8.955474853515625
2018-05-14,8.768696784973145
2018-05-15,8.827677726745605
2018-05-16,8.91615104675293
2018-05-17,9.014453887939453
2018-05-18,8.940727233886719
2018-05-21,8.99970817565918
2018-05-22,9.039031028747559
2018-05-23,9.053775787353516
2018-05-24,9.014453887939453
2018-05-25,9.053775787353516
2018-05-29,8.965304374694824
2018-05-30,9.063606262207031
2018-05-31,9.068520545959473
2018-06-01,9.068520545959473
2018-06-04,9.13241958618164
2018-06-05,9.230722427368164
2018-06-06,9.289704322814941
2018-06-07,9.201229095458984
2018-06-08,9.225807189941406
2018-06-11,9.18648910522461
2018-06-12,9.083268165588379
2018-06-13,9.156994819641113
2018-06-14,9.093095779418945
2018-06-15,9.02919864654541
2018-06-18,9.068520545959473
2018-06-19,9.274959564208984
2018-06-20,9.373262405395508
2018-06-21,9.461736679077148
2018-06-22,9.45682430267334
2018-06-25,9.461736679077148
2018-06-26,9.363433837890625
2018-06-27,9.255300521850586
2018-06-28,9.38309383392334
2018-06-29,9.309366226196289
2018-07-02,9.309366226196289
2018-07-03,9.274959564208984
2018-07-05,9.2847900390625
2018-07-06,9.255300521850586
2018-07-09,9.368348121643066
2018-07-10,9.446991920471191
2018-07-11,9.388009071350098
2018-07-12,9.309366226196289
2018-07-13,9.13241958618164
2018-07-16,9.343771934509277
2018-07-17,9.348687171936035
2018-07-18,9.35851764678955
2018-07-19,9.255300521850586
2018-07-20,9.333941459655762
2018-07-23,9.333941459655762
2018-07-24,9.38309383392334
2018-07-25,9.324110984802246
2018-07-26,9.279875755310059
2018-07-27,9.21597671508789
2018-07-30,9.08818244934082
2018-07-31,9.019370079040527
2018-08-01,8.96038818359375
2018-08-02,8.970218658447266
2018-08-03,8.86208438873291
2018-08-06,8.91615104675293
2018-08-07,8.86208438873291
2018-08-08,8.93089485168457
2018-08-09,9.009542465209961
2018-08-10,9.093095779418945
2018-08-13,9.14224910736084
2018-08-14,9.250384330749512
2018-08-15,9.255300521850586
2018-08-16,9.407670974731445
2018-08-17,9.392924308776855
2018-08-20,9.39783763885498
2018-08-21,9.54037857055664
2018-08-22,9.643600463867188
2018-08-23,9.678006172180176
2018-08-24,9.74681568145752
2018-08-27,9.732071876525879
2018-08-28,9.69275188446045
2018-08-29,9.560040473937988
2018-08-30,9.56495475769043
2018-08-31,9.687834739685059
2018-09-04,9.74681568145752
2018-09-05,9.70749568939209
2018-09-06,9.668173789978027
2018-09-07,9.54037857055664
2018-09-10,9.54037857055664
2018-09-11,9.614108085632324
2018-09-12,9.628852844238281
2018-09-13,9.579702377319336
2018-09-14,9.579702377319336
2018-09-17,9.550210952758789
2018-09-18,9.515804290771484
2018-09-19,9.614108085632324
2018-09-20,9.633769989013672
2018-09-21,9.72224235534668
2018-09-24,9.491229057312012
2018-09-25,9.432246208190918
2018-09-26,9.353604316711426
2018-09-27,9.343771934509277
2018-09-28,9.39783763885498
2018-10-01,9.220891952514648
2018-10-02,9.220891952514648
2018-10-03,9.392924308776855
2018-10-04,9.27004337310791
2018-10-05,9.240554809570312
2018-10-08,9.378178596496582
2018-10-09,9.338859558105469
2018-10-10,9.220891952514648
2018-10-11,8.881741523742676
2018-10-12,8.886658668518066
2018-10-15,9.043946266174316
2018-10-16,9.122590065002441
2018-10-17,9.166826248168945
2018-10-18,9.12750244140625
2018-10-19,9.043946266174316
2018-10-22,8.92106819152832
2018-10-23,8.970218658447266
2018-10-24,8.606496810913086
2018-10-25,8.970218658447266
2018-10-26,8.881741523742676
2018-10-29,8.925983428955078
2018-10-30,8.97513198852539
2018-10-31,8.945640563964844
2018-11-01,8.945640563964844
2018-11-02,8.876830101013184
2018-11-05,8.852253913879395
2018-11-06,8.881741523742676
2018-11-07,8.896491050720215
2018-11-08,8.92106819152832
2018-11-09,8.80310344696045
2018-11-12,8.837508201599121
2018-11-13,8.822760581970215
2018-11-14,8.699882507324219
2018-11-15,8.817846298217773
2018-11-16,8.832594871520996
2018-11-19,8.76378059387207
2018-11-20,8.665475845336914
2018-11-21,8.670391082763672
2018-11-23,8.709712982177734
2018-11-26,8.631070137023926
2018-11-27,8.562259674072266
2018-11-28,8.753950119018555
2018-11-29,8.675304412841797
2018-11-30,8.714630126953125
2018-12-03,8.76378059387207
2018-12-04,8.257515907287598
2018-12-06,8.311585426330566
2018-12-07,8.291922569274902
2018-12-10,8.291922569274902
2018-12-11,8.26734733581543
2018-12-12,8.316497802734375
2018-12-13,8.12480640411377
2018-12-14,7.97735071182251
2018-12-17,7.923281192779541
2018-12-18,7.8692145347595215
2018-12-19,7.820064544677734
2018-12-20,7.765997886657715
2018-12-21,7.657863616943359
2018-12-24,7.421933174133301
2018-12-26,7.716846942901611
2018-12-27,7.608707904815674
2018-12-28,7.844639301300049
2018-12-31,7.810232639312744
2019-01-02,7.903621673583984
2019-01-03,7.746336936950684
2019-01-04,8.00192642211914
2019-01-07,7.957688808441162
2019-01-08,7.962606430053711
2019-01-09,7.864302158355713
2019-01-10,7.746336936950684
2019-01-11,7.790573596954346
2019-01-14,7.780744552612305
2019-01-15,7.780744552612305
2019-01-16,7.839724063873291
2019-01-17,7.854472637176514
2019-01-18,7.883961200714111
2019-01-22,7.854472637176514
2019-01-23,7.844639301300049
2019-01-24,7.731593132019043
2019-01-25,7.49566125869751
2019-01-28,7.3973588943481445
2019-01-29,7.446509838104248
2019-01-30,7.451424598693848
2019-01-31,7.46125602722168
2019-02-01,7.466171741485596
2019-02-04,7.500578880310059
2019-02-05,7.510406017303467
2019-02-06,7.490745544433594
2019-02-07,7.49566125869751
2019-02-08,7.534982681274414
2019-02-11,7.711928367614746
2019-02-12,7.780744552612305
2019-02-13,7.805318832397461
2019-02-14,7.677524089813232
2019-02-15,7.824979782104492
2019-02-19,7.933111667633057
2019-02-20,7.992096900939941
2019-02-21,7.982264041900635
2019-02-22,7.9675188064575195
2019-02-25,7.879047870635986
2019-02-26,7.864302158355713
2019-02-27,7.923281192779541
2019-02-28,7.92819881439209
2019-03-01,7.952774524688721
2019-03-04,7.992096900939941
2019-03-05,7.8888750076293945
2019-03-06,8.129721641540527
2019-03-07,8.223111152648926
2019-03-08,8.169042587280273
2019-03-11,8.454127311706543
2019-03-12,8.429549217224121
2019-03-13,8.478699684143066
2019-03-14,8.498359680175781
2019-03-15,8.419718742370605
2019-03-18,8.434462547302246
2019-03-19,8.336159706115723
2019-03-20,8.296838760375977
2019-03-21,8.223111152648926
2019-03-22,8.164128303527832
2019-03-25,8.134634971618652
2019-03-26,8.30666732788086
2019-03-27,8.345991134643555
2019-03-28,8.444294929504395
2019-03-29,8.454127311706543
2019-04-01,8.513107299804688
2019-04-02,8.468867301940918
2019-04-03,8.459038734436035
2019-04-04,8.478699684143066
2019-04-05,8.459038734436035
2019-04-08,8.478699684143066
2019-04-09,8.449209213256836
2019-04-10,8.513107299804688
2019-04-11,8.537680625915527
2019-04-12,8.626154899597168
2019-04-15,8.640900611877441
2019-04-16,8.76378059387207
2019-04-17,8.876830101013184
2019-04-18,8.955474853515625
2019-04-22,8.876830101013184
2019-04-23,9.122590065002441
2019-04-24,9.181571006774902
2019-04-25,9.211063385009766
2019-04-26,9.137335777282715
2019-04-29,9.211063385009766
2019-04-30,9.201229095458984
2019-05-01,9.152080535888672
2019-05-02,9.161911964416504
2019-05-03,9.235638618469238
2019-05-06,9.220891952514648
2019-05-07,9.176654815673828
2019-05-08,9.211063385009766
2019-05-09,9.260213851928711
2019-05-10,9.260213851928711
2019-05-13,9.166826248168945
2019-05-14,9.137335777282715
2019-05-15,9.02919864654541
2019-05-16,9.034114837646484
2019-05-17,9.093095779418945
2019-05-20,9.093095779418945
2019-05-21,9.034114837646484
2019-05-22,9.009542465209961
2019-05-23,8.955474853515625
2019-05-24,9.009542465209961
2019-05-28,8.989879608154297
2019-05-29,8.940727233886719
2019-05-30,8.901407241821289
2019-05-31,8.817846298217773
2019-06-03,8.827677726745605
2019-06-04,8.925983428955078
2019-06-05,8.891575813293457
2019-06-06,8.876830101013184
2019-06-07,8.857170104980469
2019-06-10,8.876830101013184
2019-06-11,8.857170104980469
2019-06-12,8.837508201599121
2019-06-13,8.847338676452637
2019-06-14,8.886658668518066
2019-06-17,8.857170104980469
2019-06-18,8.857170104980469
2019-06-19,8.758865356445312
2019-06-20,8.753950119018555
2019-06-21,9.043946266174316
2019-06-24,9.034114837646484
2019-06-25,8.97513198852539
2019-06-26,8.92106819152832
2019-06-27,9.08818244934082
2019-06-28,9.206148147583008
2019-07-01,9.2946195602417
2019-07-02,9.265128135681152
2019-07-03,9.299535751342773
2019-07-05,9.368348121643066
2019-07-08,9.299535751342773
2019-07-09,9.304450988769531
2019-07-10,9.27004337310791
2019-07-11,9.289704322814941
2019-07-12,9.319195747375488
2019-07-15,9.201229095458984
2019-07-16,9.250384330749512
2019-07-17,9.235638618469238
2019-07-18,9.21597671508789
2019-07-19,9.201229095458984
2019-07-22,9.156994819641113
2019-07-23,9.206148147583008
2019-07-24,9.289704322814941
2019-07-25,9.363433837890625
2019-07-26,9.407670974731445
2019-07-29,9.333941459655762
2019-07-30,9.388009071350098
2019-07-31,9.41258430480957
2019-08-01,9.289704322814941
2019-08-02,9.348687171936035
2019-08-05,9.21597671508789
2019-08-06,9.304450988769531
2019-08-07,9.324110984802246
2019-08-08,9.378178596496582
2019-08-09,9.648513793945312
2019-08-12,9.682917594909668
2019-08-13,9.795969009399414
2019-08-14,9.338859558105469
2019-08-15,8.840409278869629
2019-08-16,8.937458038330078
2019-08-19,9.008041381835938
2019-08-20,9.008041381835938
2019-08-21,8.95510482788086
2019-08-22,8.972750663757324
2019-08-23,8.902168273925781
2019-08-26,8.796296119689941
2019-08-27,8.725712776184082
2019-08-28,8.76982593536377
2019-08-29,8.813940048217773
2019-08-30,8.787469863891602
2019-09-03,8.672775268554688
2019-09-04,8.646308898925781
2019-09-05,8.699243545532227
2019-09-06,8.752181053161621
2019-09-09,8.858055114746094
2019-09-10,8.999216079711914
2019-09-11,9.008041381835938
2019-09-12,8.963927268981934
2019-09-13,8.937458038330078
2019-09-16,8.999216079711914
2019-09-17,8.981573104858398
2019-09-18,8.910988807678223
2019-09-19,8.910988807678223
2019-09-20,8.95510482788086
2019-09-23,8.941868782043457
2019-09-24,8.902168273925781
2019-09-25,8.893343925476074
2019-09-26,8.884519577026367
2019-09-27,8.884519577026367
2019-09-30,8.880110740661621
2019-10-01,8.91981315612793
2019-10-02,8.875699996948242
2019-10-03,8.840409278869629
2019-10-04,8.844818115234375
2019-10-07,8.840409278869629
2019-10-08,8.783060073852539
2019-10-09,8.831585884094238
2019-10-10,8.831585884094238
2019-10-11,8.813940048217773
2019-10-14,8.76982593536377
2019-10-15,8.761003494262695
2019-10-16,8.840409278869629
2019-10-17,8.831585884094238
2019-10-18,8.813940048217773
2019-10-21,9.034509658813477
2019-10-22,9.043331146240234
2019-10-23,8.999216079711914
2019-10-24,9.0609769821167
2019-10-25,8.999216079711914
2019-10-28,8.999216079711914
2019-10-29,8.999216079711914
2019-10-30,8.946281433105469
2019-10-31,9.008041381835938
2019-11-01,9.043331146240234
2019-11-04,9.052155494689941
2019-11-05,9.184494972229004
2019-11-06,9.219786643981934
2019-11-07,9.413887023925781
2019-11-08,9.387419700622559
2019-11-11,9.466822624206543
2019-11-12,9.449177742004395
2019-11-13,9.475646018981934
2019-11-14,9.405065536499023
2019-11-15,9.378596305847168
2019-11-18,9.36095142364502
2019-11-19,9.396242141723633
2019-11-20,9.343305587768555
2019-11-21,9.36095142364502
2019-11-22,9.33448314666748
2019-11-25,9.449177742004395
2019-11-26,9.369772911071777
2019-11-27,9.352128982543945
2019-11-29,9.36095142364502
2019-12-02,9.281549453735352
2019-12-03,9.290369987487793
2019-12-04,9.343305587768555
2019-12-05,9.343305587768555
2019-12-06,9.369772911071777
2019-12-09,9.343305587768555
2019-12-10,9.440356254577637
2019-12-11,9.449177742004395
2019-12-12,9.440356254577637
2019-12-13,9.502114295959473
2019-12-16,9.55505084991455
2019-12-17,9.546231269836426
2019-12-18,9.705038070678711
2019-12-19,9.718273162841797
2019-12-20,9.687394142150879
2019-12-23,9.705038070678711
2019-12-24,9.72268295288086
2019-12-26,9.740328788757324
2019-12-27,9.713862419128418
2019-12-30,9.669747352600098
2019-12-31,9.696216583251953
2020-01-02,9.691803932189941
2020-01-03,9.687394142150879
2020-01-06,9.691803932189941
2020-01-07,9.647689819335938
2020-01-08,9.678571701049805
2020-01-09,9.700626373291016
2020-01-10,9.705038070678711
2020-01-13,9.749154090881348
2020-01-14,9.731505393981934
2020-01-15,9.740328788757324
2020-01-16,9.784443855285645
2020-01-17,9.713862419128418
2020-01-21,9.669747352600098
2020-01-22,9.757977485656738
2020-01-23,9.810911178588867
2020-01-24,9.766799926757812
2020-01-27,9.757977485656738
2020-01-28,9.731505393981934
2020-01-29,9.784443855285645
2020-01-30,9.740328788757324
2020-01-31,9.62563419342041
2020-02-03,9.607989311218262
2020-02-04,9.67415714263916
2020-02-05,9.749154090881348
2020-02-06,9.696216583251953
2020-02-07,9.678571701049805
2020-02-10,9.766799926757812
2020-02-11,9.740328788757324
2020-02-12,9.757977485656738
2020-02-13,9.793266296386719
2020-02-14,9.784443855285645
2020-02-18,9.757977485656738
2020-02-19,9.740328788757324
2020-02-20,9.766799926757812
2020-02-21,9.766799926757812
2020-02-24,9.572698593139648
2020-02-25,9.431535720825195
2020-02-26,9.316838264465332
2020-02-27,8.999216079711914
2020-02-28,8.818349838256836
2020-03-02,8.963927268981934
2020-03-03,8.809528350830078
2020-03-04,8.95510482788086
2020-03-05,8.796296119689941
2020-03-06,8.655131340026855
2020-03-09,7.852258205413818
2020-03-10,8.293396949768066
2020-03-11,7.896371364593506
2020-03-12,7.252312183380127
