Date,ZETA
2022-04-19,12.34000015258789
2022-04-20,11.470000267028809
2022-04-21,10.829999923706055
2022-04-22,10.550000190734863
2022-04-25,11.420000076293945
2022-04-26,10.960000038146973
2022-04-27,11.020000457763672
2022-04-28,11.420000076293945
2022-04-29,10.829999923706055
2022-05-02,11.0
2022-05-03,10.5
2022-05-04,10.399999618530273
2022-05-05,8.640000343322754
2022-05-06,8.640000343322754
2022-05-09,7.380000114440918
2022-05-10,8.149999618530273
2022-05-11,7.329999923706055
2022-05-12,7.360000133514404
2022-05-13,8.1899995803833
2022-05-16,7.96999979019165
2022-05-17,7.800000190734863
2022-05-18,7.710000038146973
2022-05-19,7.889999866485596
2022-05-20,7.75
2022-05-23,8.010000228881836
2022-05-24,7.260000228881836
2022-05-25,7.46999979019165
2022-05-26,7.849999904632568
2022-05-27,8.260000228881836
2022-05-31,7.949999809265137
2022-06-01,7.840000152587891
2022-06-02,8.829999923706055
2022-06-03,8.670000076293945
2022-06-06,8.210000038146973
2022-06-07,8.319999694824219
2022-06-08,8.390000343322754
2022-06-09,6.820000171661377
2022-06-10,6.400000095367432
2022-06-13,5.639999866485596
2022-06-14,5.690000057220459
2022-06-15,5.699999809265137
2022-06-16,5.199999809265137
2022-06-17,5.260000228881836
2022-06-21,5.019999980926514
2022-06-22,4.840000152587891
2022-06-23,5.050000190734863
2022-06-24,5.559999942779541
2022-06-27,5.059999942779541
2022-06-28,4.769999980926514
2022-06-29,4.489999771118164
2022-06-30,4.519999980926514
2022-07-01,4.269999980926514
2022-07-05,4.579999923706055
2022-07-06,4.539999961853027
2022-07-07,4.710000038146973
2022-07-08,4.909999847412109
2022-07-11,4.699999809265137
2022-07-12,4.440000057220459
2022-07-13,4.630000114440918
2022-07-14,4.400000095367432
2022-07-15,4.5
2022-07-18,4.71999979019165
2022-07-19,4.869999885559082
2022-07-20,5.449999809265137
2022-07-21,5.539999961853027
2022-07-22,5.260000228881836
2022-07-25,5.309999942779541
2022-07-26,4.820000171661377
2022-07-27,5.289999961853027
2022-07-28,5.170000076293945
2022-07-29,5.349999904632568
2022-08-01,5.5
2022-08-02,5.510000228881836
2022-08-03,6.21999979019165
2022-08-04,6.699999809265137
2022-08-05,6.889999866485596
2022-08-08,7.010000228881836
2022-08-09,6.630000114440918
2022-08-10,7.090000152587891
2022-08-11,7.159999847412109
2022-08-12,7.579999923706055
2022-08-15,7.139999866485596
2022-08-16,7.349999904632568
2022-08-17,7.119999885559082
2022-08-18,6.96999979019165
2022-08-19,6.460000038146973
2022-08-22,6.300000190734863
2022-08-23,6.349999904632568
2022-08-24,6.449999809265137
2022-08-25,6.800000190734863
2022-08-26,6.480000019073486
2022-08-29,6.909999847412109
2022-08-30,6.980000019073486
2022-08-31,7.0
2022-09-01,6.289999961853027
2022-09-02,6.389999866485596
2022-09-06,7.0
2022-09-07,7.010000228881836
2022-09-08,7.440000057220459
2022-09-09,7.659999847412109
2022-09-12,7.900000095367432
2022-09-13,7.710000038146973
2022-09-14,7.789999961853027
2022-09-15,7.019999980926514
2022-09-16,6.730000019073486
2022-09-19,6.579999923706055
2022-09-20,6.380000114440918
2022-09-21,6.480000019073486
2022-09-22,6.159999847412109
2022-09-23,6.079999923706055
2022-09-26,6.159999847412109
2022-09-27,6.400000095367432
2022-09-28,6.809999942779541
2022-09-29,6.53000020980835
2022-09-30,6.610000133514404
2022-10-03,6.679999828338623
2022-10-04,7.320000171661377
2022-10-05,7.409999847412109
2022-10-06,7.349999904632568
2022-10-07,7.039999961853027
2022-10-10,6.889999866485596
2022-10-11,6.769999980926514
2022-10-12,6.980000019073486
2022-10-13,7.190000057220459
2022-10-14,6.71999979019165
2022-10-17,7.210000038146973
2022-10-18,7.059999942779541
2022-10-19,7.360000133514404
2022-10-20,7.46999979019165
2022-10-21,7.639999866485596
2022-10-24,7.639999866485596
2022-10-25,7.989999771118164
2022-10-26,7.789999961853027
2022-10-27,8.029999732971191
2022-10-28,8.279999732971191
2022-10-31,8.34000015258789
2022-11-01,8.369999885559082
2022-11-02,8.0600004196167
2022-11-03,8.579999923706055
2022-11-04,8.300000190734863
2022-11-07,8.170000076293945
2022-11-08,8.279999732971191
2022-11-09,7.900000095367432
2022-11-10,8.479999542236328
2022-11-11,8.770000457763672
2022-11-14,8.930000305175781
2022-11-15,8.65999984741211
2022-11-16,8.760000228881836
2022-11-17,8.539999961853027
2022-11-18,8.319999694824219
2022-11-21,8.210000038146973
2022-11-22,8.329999923706055
2022-11-23,8.5
2022-11-25,8.529999732971191
2022-11-28,8.470000267028809
2022-11-29,8.529999732971191
2022-11-30,8.380000114440918
2022-12-01,8.779999732971191
2022-12-02,8.779999732971191
2022-12-05,8.210000038146973
2022-12-06,8.100000381469727
2022-12-07,8.109999656677246
2022-12-08,8.319999694824219
2022-12-09,8.920000076293945
2022-12-12,9.270000457763672
2022-12-13,9.180000305175781
2022-12-14,9.029999732971191
2022-12-15,8.579999923706055
2022-12-16,8.600000381469727
2022-12-19,8.15999984741211
2022-12-20,8.630000114440918
2022-12-21,8.619999885559082
2022-12-22,8.529999732971191
2022-12-23,8.210000038146973
2022-12-27,8.039999961853027
2022-12-28,7.880000114440918
2022-12-29,8.130000114440918
2022-12-30,8.170000076293945
2023-01-03,8.34000015258789
2023-01-04,8.550000190734863
2023-01-05,8.069999694824219
2023-01-06,8.140000343322754
2023-01-09,8.65999984741211
2023-01-10,8.539999961853027
2023-01-11,8.8100004196167
2023-01-12,8.649999618530273
2023-01-13,8.869999885559082
2023-01-17,8.649999618530273
2023-01-18,8.550000190734863
2023-01-19,8.6899995803833
2023-01-20,8.680000305175781
2023-01-23,8.960000038146973
2023-01-24,8.979999542236328
2023-01-25,8.850000381469727
2023-01-26,8.8100004196167
2023-01-27,9.109999656677246
2023-01-30,9.109999656677246
2023-01-31,9.079999923706055
2023-02-01,9.380000114440918
2023-02-02,10.0600004196167
2023-02-03,9.800000190734863
2023-02-06,9.329999923706055
2023-02-07,9.649999618530273
2023-02-08,9.680000305175781
2023-02-09,9.039999961853027
2023-02-10,8.729999542236328
2023-02-13,9.619999885559082
2023-02-14,9.760000228881836
2023-02-15,10.229999542236328
2023-02-16,9.75
2023-02-17,9.520000457763672
2023-02-21,9.09000015258789
2023-02-22,9.199999809265137
2023-02-23,9.0600004196167
2023-02-24,10.699999809265137
2023-02-27,10.920000076293945
2023-02-28,10.609999656677246
2023-03-01,10.1899995803833
2023-03-02,10.470000267028809
2023-03-03,11.020000457763672
2023-03-06,10.84000015258789
2023-03-07,10.9399995803833
2023-03-08,10.920000076293945
2023-03-09,10.579999923706055
2023-03-10,10.229999542236328
2023-03-13,10.149999618530273
2023-03-14,10.329999923706055
2023-03-15,10.239999771118164
2023-03-16,10.34000015258789
2023-03-17,9.850000381469727
2023-03-20,9.539999961853027
2023-03-21,10.09000015258789
2023-03-22,10.220000267028809
2023-03-23,10.130000114440918
2023-03-24,10.25
2023-03-27,10.369999885559082
2023-03-28,10.420000076293945
2023-03-29,10.510000228881836
2023-03-30,10.550000190734863
2023-03-31,10.829999923706055
2023-04-03,10.819999694824219
2023-04-04,10.710000038146973
2023-04-05,9.920000076293945
2023-04-06,10.1899995803833
2023-04-10,10.1899995803833
2023-04-11,9.869999885559082
2023-04-12,9.819999694824219
2023-04-13,10.239999771118164
2023-04-14,10.199999809265137
2023-04-17,10.489999771118164
2023-04-18,10.34000015258789
2023-04-19,10.260000228881836
2023-04-20,10.180000305175781
2023-04-21,10.380000114440918
2023-04-24,10.170000076293945
2023-04-25,9.640000343322754
2023-04-26,9.75
2023-04-27,9.880000114440918
2023-04-28,9.710000038146973
2023-05-01,9.930000305175781
2023-05-02,9.239999771118164
2023-05-03,9.229999542236328
2023-05-04,9.180000305175781
2023-05-05,8.34000015258789
2023-05-08,8.270000457763672
2023-05-09,8.25
2023-05-10,8.399999618530273
2023-05-11,8.289999961853027
2023-05-12,8.130000114440918
2023-05-15,8.210000038146973
2023-05-16,8.079999923706055
2023-05-17,8.220000267028809
2023-05-18,8.25
2023-05-19,8.289999961853027
2023-05-22,8.619999885559082
2023-05-23,8.84000015258789
2023-05-24,8.579999923706055
2023-05-25,8.609999656677246
2023-05-26,8.8100004196167
2023-05-30,8.789999961853027
2023-05-31,9.020000457763672
2023-06-01,8.859999656677246
2023-06-02,8.960000038146973
2023-06-05,8.829999923706055
2023-06-06,9.149999618530273
2023-06-07,8.890000343322754
2023-06-08,8.970000267028809
2023-06-09,8.920000076293945
2023-06-12,9.130000114440918
2023-06-13,9.300000190734863
2023-06-14,9.029999732971191
2023-06-15,9.130000114440918
2023-06-16,9.050000190734863
2023-06-20,8.84000015258789
2023-06-21,8.5
2023-06-22,8.59000015258789
2023-06-23,8.479999542236328
2023-06-26,8.289999961853027
2023-06-27,8.170000076293945
2023-06-28,8.5
2023-06-29,8.649999618530273
2023-06-30,8.539999961853027
2023-07-03,8.140000343322754
2023-07-05,8.119999885559082
2023-07-06,7.980000019073486
2023-07-07,8.119999885559082
2023-07-10,8.289999961853027
2023-07-11,8.510000228881836
2023-07-12,8.699999809265137
2023-07-13,8.9399995803833
2023-07-14,9.199999809265137
2023-07-17,9.260000228881836
2023-07-18,9.229999542236328
2023-07-19,9.34000015258789
2023-07-20,8.970000267028809
2023-07-21,8.930000305175781
2023-07-24,8.6899995803833
2023-07-25,8.850000381469727
2023-07-26,8.819999694824219
2023-07-27,8.789999961853027
2023-07-28,8.850000381469727
2023-07-31,9.220000267028809
2023-08-01,8.949999809265137
2023-08-02,8.359999656677246
2023-08-03,9.5
2023-08-04,9.329999923706055
2023-08-07,8.420000076293945
2023-08-08,8.300000190734863
2023-08-09,7.909999847412109
2023-08-10,8.0600004196167
2023-08-11,8.170000076293945
2023-08-14,7.989999771118164
2023-08-15,8.09000015258789
2023-08-16,7.71999979019165
2023-08-17,7.489999771118164
2023-08-18,7.679999828338623
2023-08-21,7.28000020980835
2023-08-22,7.400000095367432
2023-08-23,7.739999771118164
2023-08-24,7.639999866485596
2023-08-25,7.739999771118164
2023-08-28,7.820000171661377
2023-08-29,8.020000457763672
2023-08-30,7.940000057220459
2023-08-31,8.130000114440918
2023-09-01,7.619999885559082
2023-09-05,8.0
2023-09-06,8.270000457763672
2023-09-07,8.029999732971191
2023-09-08,8.119999885559082
2023-09-11,8.140000343322754
2023-09-12,7.849999904632568
2023-09-13,7.829999923706055
2023-09-14,7.789999961853027
2023-09-15,7.820000171661377
2023-09-18,7.909999847412109
2023-09-19,7.989999771118164
2023-09-20,8.0600004196167
2023-09-21,7.559999942779541
2023-09-22,7.860000133514404
2023-09-25,7.800000190734863
2023-09-26,7.920000076293945
2023-09-27,8.010000228881836
2023-09-28,8.039999961853027
2023-09-29,8.350000381469727
2023-10-02,8.140000343322754
2023-10-03,8.020000457763672
2023-10-04,8.109999656677246
2023-10-05,8.380000114440918
2023-10-06,8.5
2023-10-09,8.770000457763672
2023-10-10,8.770000457763672
2023-10-11,8.75
2023-10-12,8.720000267028809
2023-10-13,8.539999961853027
2023-10-16,8.779999732971191
2023-10-17,9.0
2023-10-18,8.8100004196167
2023-10-19,8.75
2023-10-20,8.380000114440918
2023-10-23,7.809999942779541
2023-10-24,8.140000343322754
2023-10-25,7.599999904632568
2023-10-26,7.670000076293945
2023-10-27,7.659999847412109
2023-10-30,7.570000171661377
2023-10-31,7.800000190734863
2023-11-01,7.730000019073486
2023-11-02,8.100000381469727
2023-11-03,8.449999809265137
2023-11-06,8.130000114440918
2023-11-07,8.4399995803833
2023-11-08,8.40999984741211
2023-11-09,8.15999984741211
2023-11-10,8.239999771118164
2023-11-13,8.170000076293945
2023-11-14,8.539999961853027
2023-11-15,8.699999809265137
2023-11-16,8.430000305175781
2023-11-17,8.470000267028809
2023-11-20,8.579999923706055
2023-11-21,8.529999732971191
2023-11-22,8.65999984741211
2023-11-24,8.670000076293945
2023-11-27,8.649999618530273
2023-11-28,8.529999732971191
2023-11-29,8.239999771118164
2023-11-30,8.170000076293945
2023-12-01,8.4399995803833
2023-12-04,8.40999984741211
2023-12-05,8.350000381469727
2023-12-06,8.100000381469727
2023-12-07,7.829999923706055
2023-12-08,7.900000095367432
2023-12-11,7.760000228881836
2023-12-12,8.069999694824219
2023-12-13,8.579999923706055
2023-12-14,8.59000015258789
2023-12-15,8.550000190734863
2023-12-18,8.550000190734863
2023-12-19,8.979999542236328
2023-12-20,8.630000114440918
2023-12-21,8.720000267028809
2023-12-22,8.960000038146973
2023-12-26,8.989999771118164
2023-12-27,8.9399995803833
2023-12-28,8.859999656677246
2023-12-29,8.819999694824219
2024-01-02,8.399999618530273
2024-01-03,7.949999809265137
2024-01-04,8.039999961853027
2024-01-05,8.130000114440918
2024-01-08,8.619999885559082
2024-01-09,8.550000190734863
2024-01-10,9.130000114440918
2024-01-11,9.289999961853027
2024-01-12,9.649999618530273
2024-01-16,9.359999656677246
2024-01-17,9.109999656677246
2024-01-18,9.65999984741211
2024-01-19,9.760000228881836
2024-01-22,9.800000190734863
2024-01-23,9.970000267028809
2024-01-24,9.869999885559082
2024-01-25,9.859999656677246
2024-01-26,9.920000076293945
2024-01-29,9.989999771118164
2024-01-30,9.9399995803833
2024-01-31,9.680000305175781
2024-02-01,9.949999809265137
2024-02-02,9.859999656677246
2024-02-05,9.640000343322754
2024-02-06,9.729999542236328
2024-02-07,9.609999656677246
2024-02-08,9.770000457763672
2024-02-09,9.989999771118164
2024-02-12,10.170000076293945
2024-02-13,9.729999542236328
2024-02-14,10.199999809265137
2024-02-15,10.239999771118164
2024-02-16,10.329999923706055
2024-02-20,10.220000267028809
2024-02-21,10.050000190734863
2024-02-22,10.359999656677246
2024-02-23,10.300000190734863
2024-02-26,10.329999923706055
2024-02-27,10.760000228881836
2024-02-28,10.600000381469727
2024-02-29,10.5
2024-03-01,10.329999923706055
2024-03-04,10.3100004196167
2024-03-05,10.050000190734863
2024-03-06,10.029999732971191
2024-03-07,10.229999542236328
2024-03-08,10.199999809265137
2024-03-11,10.359999656677246
2024-03-12,10.399999618530273
2024-03-13,10.390000343322754
2024-03-14,10.449999809265137
2024-03-15,10.3100004196167
2024-03-18,10.550000190734863
2024-03-19,10.819999694824219
2024-03-20,11.220000267028809
2024-03-21,11.119999885559082
2024-03-22,11.050000190734863
2024-03-25,11.020000457763672
2024-03-26,10.8100004196167
2024-03-27,10.930000305175781
2024-03-28,10.930000305175781
2024-04-01,10.8100004196167
2024-04-02,10.449999809265137
2024-04-03,10.529999732971191
2024-04-04,11.930000305175781
2024-04-05,12.229999542236328
2024-04-08,12.039999961853027
2024-04-09,12.050000190734863
2024-04-10,11.979999542236328
2024-04-11,12.180000305175781
2024-04-12,11.960000038146973
2024-04-15,11.460000038146973
2024-04-16,11.680000305175781
2024-04-17,11.850000381469727
2024-04-18,11.65999984741211
2024-04-19,11.699999809265137
2024-04-22,11.859999656677246
2024-04-23,12.119999885559082
2024-04-24,12.279999732971191
2024-04-25,12.449999809265137
2024-04-26,12.890000343322754
2024-04-29,12.640000343322754
2024-04-30,12.359999656677246
2024-05-01,12.600000381469727
2024-05-02,12.609999656677246
2024-05-03,12.819999694824219
2024-05-06,13.0
2024-05-07,15.380000114440918
2024-05-08,15.569999694824219
2024-05-09,15.800000190734863
2024-05-10,15.800000190734863
2024-05-13,15.779999732971191
2024-05-14,16.299999237060547
2024-05-15,17.020000457763672
2024-05-16,17.100000381469727
2024-05-17,17.420000076293945
2024-05-20,17.6200008392334
2024-05-21,18.239999771118164
2024-05-22,18.139999389648438
2024-05-23,17.149999618530273
2024-05-24,17.25
2024-05-28,17.0
2024-05-29,17.1299991607666
2024-05-30,16.459999084472656
2024-05-31,16.329999923706055
2024-06-03,15.960000038146973
2024-06-04,15.649999618530273
2024-06-05,16.540000915527344
2024-06-06,16.3799991607666
2024-06-07,16.729999542236328
2024-06-10,16.3700008392334
2024-06-11,16.5
2024-06-12,17.3799991607666
2024-06-13,16.43000030517578
2024-06-14,16.040000915527344
2024-06-17,16.06999969482422
2024-06-18,15.600000381469727
2024-06-20,15.449999809265137
2024-06-21,15.619999885559082
2024-06-24,15.960000038146973
2024-06-25,16.40999984741211
2024-06-26,16.420000076293945
2024-06-27,17.31999969482422
2024-06-28,17.649999618530273
2024-07-01,18.200000762939453
2024-07-02,17.440000534057617
2024-07-03,17.399999618530273
2024-07-05,17.399999618530273
2024-07-08,17.1200008392334
2024-07-09,16.950000762939453
2024-07-10,16.610000610351562
2024-07-11,17.25
2024-07-12,17.65999984741211
2024-07-15,19.149999618530273
2024-07-16,20.170000076293945
2024-07-17,20.270000457763672
2024-07-18,20.280000686645508
2024-07-19,20.549999237060547
2024-07-22,21.040000915527344
2024-07-23,21.489999771118164
2024-07-24,19.690000534057617
2024-07-25,20.290000915527344
2024-07-26,21.389999389648438
2024-07-29,20.90999984741211
2024-07-30,20.979999542236328
2024-07-31,21.420000076293945
2024-08-01,23.989999771118164
2024-08-02,23.010000228881836
2024-08-05,21.950000762939453
2024-08-06,23.09000015258789
2024-08-07,22.549999237060547
2024-08-08,23.530000686645508
2024-08-09,23.65999984741211
2024-08-12,23.010000228881836
2024-08-13,23.809999465942383
2024-08-14,23.719999313354492
2024-08-15,24.31999969482422
2024-08-16,24.670000076293945
2024-08-19,24.239999771118164
2024-08-20,24.440000534057617
2024-08-21,23.799999237060547
2024-08-22,23.670000076293945
2024-08-23,24.989999771118164
2024-08-26,25.09000015258789
2024-08-27,25.479999542236328
2024-08-28,25.18000030517578
2024-08-29,25.950000762939453
2024-08-30,26.40999984741211
2024-09-03,25.56999969482422
2024-09-04,24.8799991607666
2024-09-05,26.850000381469727
2024-09-06,25.059999465942383
2024-09-09,25.709999084472656
2024-09-10,24.979999542236328
2024-09-11,26.190000534057617
2024-09-12,26.969999313354492
2024-09-13,27.520000457763672
2024-09-16,27.229999542236328
2024-09-17,27.440000534057617
2024-09-18,27.579999923706055
2024-09-19,28.399999618530273
2024-09-20,28.940000534057617
2024-09-23,29.43000030517578
2024-09-24,30.239999771118164
2024-09-25,29.6299991607666
2024-09-26,29.75
2024-09-27,29.510000228881836
2024-09-30,29.829999923706055
2024-10-01,29.65999984741211
2024-10-02,29.799999237060547
2024-10-03,29.8799991607666
2024-10-04,31.040000915527344
2024-10-07,30.3799991607666
2024-10-08,31.84000015258789
2024-10-09,33.130001068115234
2024-10-10,31.299999237060547
2024-10-11,31.670000076293945
2024-10-14,31.059999465942383
2024-10-15,32.150001525878906
2024-10-16,30.940000534057617
2024-10-17,30.0
2024-10-18,27.899999618530273
2024-10-21,26.889999389648438
2024-10-22,26.399999618530273
2024-10-23,26.079999923706055
2024-10-24,26.1299991607666
2024-10-25,26.760000228881836
2024-10-28,27.049999237060547
2024-10-29,28.280000686645508
2024-10-30,29.209999084472656
2024-10-31,27.68000030517578
2024-11-01,27.889999389648438
2024-11-04,27.420000076293945
2024-11-05,29.020000457763672
2024-11-06,31.8700008392334
2024-11-07,34.2400016784668
2024-11-08,35.58000183105469
2024-11-11,36.7400016784668
2024-11-12,28.219999313354492
2024-11-13,17.760000228881836
2024-11-14,17.3700008392334
2024-11-15,17.579999923706055
2024-11-18,19.579999923706055
2024-11-19,22.020000457763672
2024-11-20,23.110000610351562
2024-11-21,21.719999313354492
2024-11-22,22.3799991607666
2024-11-25,21.270000457763672
2024-11-26,20.040000915527344
2024-11-27,20.200000762939453
2024-11-29,21.299999237060547
2024-12-02,24.010000228881836
2024-12-03,23.93000030517578
2024-12-04,26.309999465942383
2024-12-05,25.790000915527344
2024-12-06,26.18000030517578
2024-12-09,22.969999313354492
2024-12-10,21.459999084472656
2024-12-11,21.530000686645508
2024-12-12,21.729999542236328
2024-12-13,22.31999969482422
2024-12-16,21.530000686645508
2024-12-17,20.34000015258789
2024-12-18,19.34000015258789
2024-12-19,19.06999969482422
2024-12-20,19.399999618530273
2024-12-23,18.729999542236328
2024-12-24,18.739999771118164
2024-12-26,18.969999313354492
2024-12-27,17.670000076293945
2024-12-30,18.059999465942383
2024-12-31,17.989999771118164
2025-01-02,18.739999771118164
2025-01-03,18.610000610351562
2025-01-06,18.979999542236328
2025-01-07,18.18000030517578
2025-01-08,18.479999542236328
2025-01-10,17.329999923706055
2025-01-13,17.170000076293945
2025-01-14,17.200000762939453
2025-01-15,17.889999389648438
2025-01-16,18.809999465942383
2025-01-17,18.579999923706055
2025-01-21,19.020000457763672
2025-01-22,18.8799991607666
2025-01-23,18.75
2025-01-24,18.56999969482422
2025-01-27,18.479999542236328
2025-01-28,18.059999465942383
2025-01-29,18.010000228881836
2025-01-30,18.31999969482422
2025-01-31,18.350000381469727
2025-02-03,18.190000534057617
2025-02-04,18.420000076293945
2025-02-05,18.780000686645508
2025-02-06,20.959999084472656
2025-02-07,21.239999771118164
2025-02-10,21.65999984741211
2025-02-11,20.6200008392334
2025-02-12,21.309999465942383
2025-02-13,23.389999389648438
2025-02-14,23.489999771118164
2025-02-18,24.690000534057617
2025-02-19,23.079999923706055
2025-02-20,22.440000534057617
2025-02-21,20.729999542236328
2025-02-24,21.6299991607666
2025-02-25,20.600000381469727
2025-02-26,17.770000457763672
2025-02-27,16.649999618530273
2025-02-28,17.209999084472656
2025-03-03,16.56999969482422
2025-03-04,16.860000610351562
2025-03-05,17.139999389648438
2025-03-06,16.049999237060547
2025-03-07,15.819999694824219
2025-03-10,14.029999732971191
2025-03-11,14.289999961853027
