Date,BHE
2010-01-04,16.36367416381836
2010-01-05,16.162689208984375
2010-01-06,16.296680450439453
2010-01-07,16.2213134765625
2010-01-08,16.33855628967285
2010-01-11,16.28830909729004
2010-01-12,16.28830909729004
2010-01-13,16.51441764831543
2010-01-14,16.51441764831543
2010-01-15,16.556289672851562
2010-01-19,16.899641036987305
2010-01-20,16.263179779052734
2010-01-21,16.145944595336914
2010-01-22,15.79421615600586
2010-01-25,16.078941345214844
2010-01-26,16.011953353881836
2010-01-27,16.1794376373291
2010-01-28,15.718846321105957
2010-01-29,15.258246421813965
2010-02-01,15.618353843688965
2010-02-02,15.6937255859375
2010-02-03,15.710471153259277
2010-02-04,15.11588191986084
2010-02-05,15.576476097106934
2010-02-08,15.283373832702637
2010-02-09,15.576476097106934
2010-02-10,15.434110641479492
2010-02-11,15.894706726074219
2010-02-12,16.204561233520508
2010-02-16,16.405548095703125
2010-02-17,16.640031814575195
2010-02-18,17.092248916625977
2010-02-19,17.050378799438477
2010-02-22,17.092248916625977
2010-02-23,16.832645416259766
2010-02-24,16.983383178710938
2010-02-25,16.841020584106445
2010-02-26,16.581411361694336
2010-03-01,17.142498016357422
2010-03-02,17.042003631591797
2010-03-03,16.966642379760742
2010-03-04,16.933141708374023
2010-03-05,17.494220733642578
2010-03-08,17.36023712158203
2010-03-09,17.586345672607422
2010-03-10,17.720335006713867
2010-03-11,17.778961181640625
2010-03-12,17.829204559326172
2010-03-15,17.728715896606445
2010-03-16,17.804080963134766
2010-03-17,18.013439178466797
2010-03-18,18.06369400024414
2010-03-19,17.770580291748047
2010-03-22,18.139062881469727
2010-03-23,18.407041549682617
2010-03-24,17.75383186340332
2010-03-25,17.552846908569336
2010-03-26,17.561222076416016
2010-03-29,17.519346237182617
2010-03-30,17.670087814331055
2010-03-31,17.368619918823242
2010-04-01,17.38536262512207
2010-04-05,17.81245231628418
2010-04-06,17.879451751708984
2010-04-07,17.921321868896484
2010-04-08,17.929698944091797
2010-04-09,17.904577255249023
2010-04-12,17.94644546508789
2010-04-13,17.762210845947266
2010-04-14,18.340044021606445
2010-04-15,18.172557830810547
2010-04-16,18.13068199157715
2010-04-19,18.155813217163086
2010-04-20,18.716896057128906
2010-04-21,18.633148193359375
2010-04-22,18.381919860839844
2010-04-23,18.6917724609375
2010-04-26,18.80064582824707
2010-04-27,18.381919860839844
2010-04-28,18.75876235961914
2010-04-29,18.58290672302246
2010-04-30,18.122312545776367
2010-05-03,18.423789978027344
2010-05-04,18.222806930541992
2010-05-05,18.08043670654297
2010-05-06,17.57796859741211
2010-05-07,16.33855628967285
2010-05-10,17.25136947631836
2010-05-11,17.234621047973633
2010-05-12,17.75383186340332
2010-05-13,17.737085342407227
2010-05-14,16.916393280029297
2010-05-17,16.81589698791504
2010-05-18,16.25480842590332
2010-05-19,15.97845458984375
2010-05-20,15.166130065917969
2010-05-21,15.509482383728027
2010-05-24,15.53460693359375
2010-05-25,15.316866874694824
2010-05-26,15.216376304626465
2010-05-27,15.936578750610352
2010-05-28,15.475982666015625
2010-06-01,14.906522750854492
2010-06-02,15.291747093200684
2010-06-03,15.551356315612793
2010-06-04,14.412429809570312
2010-06-07,14.17794418334961
2010-06-08,13.89321231842041
2010-06-09,13.775971412658691
2010-06-10,14.40405559539795
2010-06-11,14.646913528442383
2010-06-14,14.65528678894043
2010-06-15,15.224752426147461
2010-06-16,15.216376304626465
2010-06-17,15.174506187438965
2010-06-18,15.057263374328613
2010-06-21,14.948394775390625
2010-06-22,14.80602741241455
2010-06-23,14.973518371582031
2010-06-24,14.588292121887207
2010-06-25,14.62178897857666
2010-06-28,14.54642105102539
2010-06-29,13.700600624084473
2010-06-30,13.273502349853516
2010-07-01,12.729166984558105
2010-07-02,12.796159744262695
2010-07-06,12.536553382873535
2010-07-07,13.080889701843262
2010-07-08,13.37399959564209
2010-07-09,13.466115951538086
2010-07-12,13.290252685546875
2010-07-13,13.89321231842041
2010-07-14,14.010453224182129
2010-07-15,13.89321231842041
2010-07-16,13.524737358093262
2010-07-19,13.742472648620605
2010-07-20,13.683852195739746
2010-07-21,13.549861907958984
2010-07-22,14.16956901550293
2010-07-23,14.504548072814941
2010-07-26,14.78927993774414
2010-07-27,14.680413246154785
2010-07-28,14.48779582977295
2010-07-29,14.161194801330566
2010-07-30,13.985333442687988
2010-08-02,14.37055778503418
2010-08-03,14.085824012756348
2010-08-04,14.261688232421875
2010-08-05,14.186320304870605
2010-08-06,14.085824012756348
2010-08-09,14.420802116394043
2010-08-10,13.985333442687988
2010-08-11,13.064144134521484
2010-08-12,12.921777725219727
2010-08-13,12.6202974319458
2010-08-16,12.905030250549316
2010-08-17,13.17300796508789
2010-08-18,13.047393798828125
2010-08-19,12.6202974319458
2010-08-20,12.570048332214355
2010-08-23,12.260197639465332
2010-08-24,12.075957298278809
2010-08-25,12.14295482635498
2010-08-26,11.883342742919922
2010-08-27,12.176450729370117
2010-08-30,11.816350936889648
2010-08-31,11.749353408813477
2010-09-01,12.21832275390625
2010-09-02,12.37743854522705
2010-09-03,12.687292098999023
2010-09-07,12.536553382873535
2010-09-08,12.578424453735352
2010-09-09,12.427684783935547
2010-09-10,12.419309616088867
2010-09-13,12.796159744262695
2010-09-14,12.779412269592285
2010-09-15,12.787788391113281
2010-09-16,12.771039009094238
2010-09-17,12.98877239227295
2010-09-20,13.549861907958984
2010-09-21,13.365625381469727
2010-09-22,13.072516441345215
2010-09-23,12.879907608032227
2010-09-24,13.583356857299805
2010-09-27,13.533112525939941
2010-09-28,13.868088722229004
2010-09-29,13.943460464477539
2010-09-30,13.734101295471191
2010-10-01,13.85134220123291
2010-10-04,13.40749740600586
2010-10-05,14.060704231262207
2010-10-06,13.884836196899414
2010-10-07,13.801094055175781
2010-10-08,14.069080352783203
2010-10-11,13.951833724975586
2010-10-12,13.801094055175781
2010-10-13,14.110952377319336
2010-10-14,14.110952377319336
2010-10-15,14.261688232421875
2010-10-18,14.54642105102539
2010-10-19,14.010453224182129
2010-10-20,14.203065872192383
2010-10-21,14.13607406616211
2010-10-22,14.2449369430542
2010-10-25,14.211441040039062
2010-10-26,13.935088157653809
2010-10-27,13.926708221435547
2010-10-28,13.717348098754883
2010-10-29,13.759222030639648
2010-11-01,13.667102813720703
2010-11-02,14.253312110900879
2010-11-03,14.57154369354248
2010-11-04,14.864651679992676
2010-11-05,14.80602741241455
2010-11-08,14.747408866882324
2010-11-09,14.4794282913208
2010-11-10,14.554792404174805
2010-11-11,14.270066261291504
2010-11-12,13.976960182189941
2010-11-15,13.91833782196045
2010-11-16,13.616856575012207
2010-11-17,13.62523078918457
2010-11-18,13.89321231842041
2010-11-19,13.90158748626709
2010-11-22,13.775971412658691
2010-11-23,13.574986457824707
2010-11-24,13.725723266601562
2010-11-26,13.641977310180664
2010-11-29,13.650352478027344
2010-11-30,13.457740783691406
2010-12-01,13.734101295471191
2010-12-02,13.792717933654785
2010-12-03,14.211441040039062
2010-12-06,14.219816207885742
2010-12-07,14.496170043945312
2010-12-08,14.3621826171875
2010-12-09,14.32031536102295
2010-12-10,14.588292121887207
2010-12-13,14.445928573608398
2010-12-14,14.638544082641602
2010-12-15,14.588292121887207
2010-12-16,14.822778701782227
2010-12-17,14.940022468566895
2010-12-20,14.956772804260254
2010-12-21,15.166130065917969
2010-12-22,15.199627876281738
2010-12-23,15.266622543334961
2010-12-27,15.35036563873291
2010-12-28,15.249872207641602
2010-12-29,15.157758712768555
2010-12-30,15.099137306213379
2010-12-31,15.207998275756836
2011-01-03,15.643475532531738
2011-01-04,15.11588191986084
2011-01-05,15.258246421813965
2011-01-06,15.132628440856934
2011-01-07,15.10750961303711
2011-01-10,15.216376304626465
2011-01-11,15.651847839355469
2011-01-12,15.99520206451416
2011-01-13,16.39717674255371
2011-01-14,16.489295959472656
2011-01-18,16.640031814575195
2011-01-19,16.279935836791992
2011-01-20,15.886333465576172
2011-01-21,15.517857551574707
2011-01-24,15.986824035644531
2011-01-25,15.970078468322754
2011-01-26,16.631656646728516
2011-01-27,16.346925735473633
2011-01-28,15.760717391967773
2011-01-31,15.903081893920898
2011-02-01,16.455791473388672
2011-02-02,16.614912033081055
2011-02-03,16.37204933166504
2011-02-04,16.59815788269043
2011-02-07,16.690275192260742
2011-02-08,16.631656646728516
2011-02-09,16.506038665771484
2011-02-10,16.171066284179688
2011-02-11,16.330177307128906
2011-02-14,16.422298431396484
2011-02-15,16.204561233520508
2011-02-16,16.355297088623047
2011-02-17,16.59815788269043
2011-02-18,16.631656646728516
2011-02-22,15.99520206451416
2011-02-23,15.266622543334961
2011-02-24,15.166130065917969
2011-02-25,15.367117881774902
2011-02-28,15.79421615600586
2011-03-01,15.509482383728027
2011-03-02,15.551356315612793
2011-03-03,15.844460487365723
2011-03-04,15.526229858398438
2011-03-07,15.14100170135498
2011-03-08,15.559725761413574
2011-03-09,15.400618553161621
2011-03-10,15.048887252807617
2011-03-11,15.124253273010254
2011-03-14,15.048887252807617
2011-03-15,14.814406394958496
2011-03-16,14.429179191589355
2011-03-17,14.38730525970459
2011-03-18,14.596667289733887
2011-03-21,14.83952522277832
2011-03-22,14.63016128540039
2011-03-23,14.981891632080078
2011-03-24,14.923273086547852
2011-03-25,15.224752426147461
2011-03-28,15.166130065917969
2011-03-29,15.383866310119629
2011-03-30,15.769089698791504
2011-03-31,15.886333465576172
2011-04-01,15.651847839355469
2011-04-04,15.618353843688965
2011-04-05,15.743964195251465
2011-04-06,15.928206443786621
2011-04-07,15.710471153259277
2011-04-08,15.417359352111816
2011-04-11,14.412429809570312
2011-04-12,13.85971736907959
2011-04-13,13.90158748626709
2011-04-14,14.110952377319336
2011-04-15,14.144444465637207
2011-04-18,13.909964561462402
2011-04-19,14.010453224182129
2011-04-20,14.253312110900879
2011-04-21,14.504548072814941
2011-04-25,14.295186042785645
2011-04-26,14.613412857055664
2011-04-27,14.66366195678711
2011-04-28,14.755784034729004
2011-04-29,14.15281867980957
2011-05-02,14.236562728881836
2011-05-03,14.13607406616211
2011-05-04,14.085824012756348
2011-05-05,14.119328498840332
2011-05-06,14.17794418334961
2011-05-09,14.337060928344727
2011-05-10,14.672037124633789
2011-05-11,14.462675094604492
2011-05-12,14.605042457580566
2011-05-13,14.261688232421875
2011-05-16,13.993703842163086
2011-05-17,14.018829345703125
2011-05-18,14.094202995300293
2011-05-19,14.102577209472656
2011-05-20,13.985333442687988
2011-05-23,13.692227363586426
2011-05-24,13.616856575012207
2011-05-25,13.62523078918457
2011-05-26,14.069080352783203
2011-05-27,14.186320304870605
2011-05-31,14.471053123474121
2011-06-01,13.89321231842041
2011-06-02,13.834589958190918
2011-06-03,13.608481407165527
2011-06-06,13.608481407165527
2011-06-07,13.449368476867676
2011-06-08,13.248380661010742
2011-06-09,13.298626899719238
2011-06-10,12.980398178100586
2011-06-13,12.905030250549316
2011-06-14,13.097639083862305
2011-06-15,12.980398178100586
2011-06-16,12.997150421142578
2011-06-17,12.879907608032227
2011-06-20,13.064144134521484
2011-06-21,13.198135375976562
2011-06-22,12.980398178100586
2011-06-23,13.114389419555664
2011-06-24,13.022268295288086
2011-06-27,13.332124710083008
2011-06-28,13.641977310180664
2011-06-29,13.759222030639648
2011-06-30,13.817846298217773
2011-07-01,14.219816207885742
2011-07-05,14.04395580291748
2011-07-06,13.85971736907959
2011-07-07,14.060704231262207
2011-07-08,14.110952377319336
2011-07-11,13.993703842163086
2011-07-12,13.650352478027344
2011-07-13,13.700600624084473
2011-07-14,13.348875999450684
2011-07-15,13.37399959564209
2011-07-18,13.122762680053711
2011-07-19,13.40749740600586
2011-07-20,13.558237075805664
2011-07-21,13.633605003356934
2011-07-22,13.759222030639648
2011-07-25,13.583356857299805
2011-07-26,13.834589958190918
2011-07-27,13.482868194580078
2011-07-28,12.93852710723877
2011-07-29,12.268570899963379
2011-08-01,12.017337799072266
2011-08-02,11.874971389770508
2011-08-03,12.126202583312988
2011-08-04,11.72423267364502
2011-08-05,11.606988906860352
2011-08-08,10.635551452636719
2011-08-09,11.188263893127441
2011-08-10,10.685797691345215
2011-08-11,11.623739242553711
2011-08-12,11.623739242553711
2011-08-15,11.841472625732422
2011-08-16,11.489748001098633
2011-08-17,11.397628784179688
2011-08-18,10.48481273651123
2011-08-19,10.48481273651123
2011-08-22,10.409440040588379
2011-08-23,11.171518325805664
2011-08-24,10.794663429260254
2011-08-25,10.468063354492188
2011-08-26,10.811416625976562
2011-08-29,11.590241432189941
2011-08-30,11.355755805969238
2011-08-31,11.347383499145508
2011-09-01,10.99565601348877
2011-09-02,10.509936332702637
2011-09-06,10.409440040588379
2011-09-07,11.364130973815918
2011-09-08,11.029150009155273
2011-09-09,10.535058975219727
2011-09-12,10.694174766540527
2011-09-13,11.079398155212402
2011-09-14,11.431124687194824
2011-09-15,11.52324390411377
2011-09-16,11.472993850708008
2011-09-19,11.23851203918457
2011-09-20,10.903536796569824
2011-09-21,10.52668571472168
2011-09-22,10.317326545715332
2011-09-23,10.60205364227295
2011-09-26,10.886785507202148
2011-09-27,11.23851203918457
2011-09-28,10.786293983459473
2011-09-29,11.196640014648438
2011-09-30,10.895161628723145
2011-10-03,10.158207893371582
2011-10-04,11.263633728027344
2011-10-05,11.615363121032715
2011-10-06,11.950340270996094
2011-10-07,11.51486873626709
2011-10-10,12.302066802978516
2011-10-11,12.21832275390625
2011-10-12,12.477931022644043
2011-10-13,12.226696968078613
2011-10-14,12.779412269592285
2011-10-17,11.91684341430664
2011-10-18,12.15132999420166
2011-10-19,11.640485763549805
2011-10-20,11.590241432189941
2011-10-21,11.992213249206543
2011-10-24,12.335566520690918
2011-10-25,11.640485763549805
2011-10-26,11.91684341430664
2011-10-27,12.704041481018066
2011-10-28,12.126202583312988
2011-10-31,11.506494522094727
2011-11-01,11.087773323059082
2011-11-02,11.447875022888184
2011-11-03,11.958714485168457
2011-11-04,11.791224479675293
2011-11-07,11.682358741760254
2011-11-08,12.092705726623535
2011-11-09,11.104522705078125
2011-11-10,11.079398155212402
2011-11-11,11.397628784179688
2011-11-14,11.029150009155273
2011-11-15,11.121270179748535
2011-11-16,10.895161628723145
2011-11-17,10.937033653259277
2011-11-18,11.045899391174316
2011-11-21,10.777915954589844
2011-11-22,10.610426902770996
2011-11-23,10.250326156616211
2011-11-25,10.250326156616211
