Date,APLD
2023-01-24,2.509999990463257
2023-01-25,2.4800000190734863
2023-01-26,2.630000114440918
2023-01-27,3.200000047683716
2023-01-30,3.200000047683716
2023-01-31,3.0999999046325684
2023-02-01,3.2799999713897705
2023-02-02,3.3299999237060547
2023-02-03,3.2899999618530273
2023-02-06,3.2100000381469727
2023-02-07,3.319999933242798
2023-02-08,3.4100000858306885
2023-02-09,3.130000114440918
2023-02-10,3.1600000858306885
2023-02-13,3.0250000953674316
2023-02-14,2.950000047683716
2023-02-15,3.0799999237060547
2023-02-16,3.0
2023-02-17,3.130000114440918
2023-02-21,2.869999885559082
2023-02-22,2.9000000953674316
2023-02-23,2.8499999046325684
2023-02-24,2.619999885559082
2023-02-27,2.5999999046325684
2023-02-28,2.6500000953674316
2023-03-01,2.7100000381469727
2023-03-02,2.630000114440918
2023-03-03,2.680000066757202
2023-03-06,2.509999990463257
2023-03-07,2.390000104904175
2023-03-08,2.25
2023-03-09,2.0250000953674316
2023-03-10,1.8700000047683716
2023-03-13,1.899999976158142
2023-03-14,1.9500000476837158
2023-03-15,1.9600000381469727
2023-03-16,1.9900000095367432
2023-03-17,2.0
2023-03-20,2.0299999713897705
2023-03-21,2.2100000381469727
2023-03-22,2.119999885559082
2023-03-23,2.069999933242798
2023-03-24,2.049999952316284
2023-03-27,2.059999942779541
2023-03-28,2.0399999618530273
2023-03-29,2.0899999141693115
2023-03-30,2.190000057220459
2023-03-31,2.240000009536743
2023-04-03,2.3499999046325684
2023-04-04,2.2200000286102295
2023-04-05,2.1500000953674316
2023-04-06,2.5
2023-04-10,2.640000104904175
2023-04-11,3.0299999713897705
2023-04-12,3.1500000953674316
2023-04-13,3.5399999618530273
2023-04-14,3.5350000858306885
2023-04-17,3.7300000190734863
2023-04-18,3.5299999713897705
2023-04-19,3.4600000381469727
2023-04-20,3.2300000190734863
2023-04-21,3.190000057220459
2023-04-24,2.990000009536743
2023-04-25,3.059999942779541
2023-04-26,3.119999885559082
2023-04-27,3.200000047683716
2023-04-28,3.200000047683716
2023-05-01,3.0999999046325684
2023-05-02,3.1700000762939453
2023-05-03,3.119999885559082
2023-05-04,3.240000009536743
2023-05-05,3.390000104904175
2023-05-08,3.390000104904175
2023-05-09,3.4100000858306885
2023-05-10,3.6600000858306885
2023-05-11,3.490000009536743
2023-05-12,2.880000114440918
2023-05-15,3.4149999618530273
2023-05-16,6.110000133514404
2023-05-17,7.050000190734863
2023-05-18,7.389999866485596
2023-05-19,8.569999694824219
2023-05-22,8.40999984741211
2023-05-23,7.940000057220459
2023-05-24,9.09000015258789
2023-05-25,8.869999885559082
2023-05-26,7.929999828338623
2023-05-30,9.229999542236328
2023-05-31,8.369999885559082
2023-06-01,9.210000038146973
2023-06-02,9.239999771118164
2023-06-05,9.350000381469727
2023-06-06,9.6899995803833
2023-06-07,8.84000015258789
2023-06-08,9.270000457763672
2023-06-09,7.994999885559082
2023-06-12,8.6850004196167
2023-06-13,8.8100004196167
2023-06-14,8.819999694824219
2023-06-15,9.4399995803833
2023-06-16,8.949999809265137
2023-06-20,9.279999732971191
2023-06-21,9.119999885559082
2023-06-22,9.670000076293945
2023-06-23,8.09000015258789
2023-06-26,9.1899995803833
2023-06-27,7.375
2023-06-28,7.735000133514404
2023-06-29,8.34000015258789
2023-06-30,9.350000381469727
2023-07-03,9.90999984741211
2023-07-05,8.970000267028809
2023-07-06,7.699999809265137
2023-07-07,8.369999885559082
2023-07-10,8.289999961853027
2023-07-11,8.4399995803833
2023-07-12,7.954999923706055
2023-07-13,8.09000015258789
2023-07-14,7.46999979019165
2023-07-17,7.53000020980835
2023-07-18,8.039999961853027
2023-07-19,8.399999618530273
2023-07-20,7.730000019073486
2023-07-21,7.71999979019165
2023-07-24,8.779999732971191
2023-07-25,10.239999771118164
2023-07-26,10.0
2023-07-27,9.970000267028809
2023-07-28,9.404999732971191
2023-07-31,9.579999923706055
2023-08-01,9.260000228881836
2023-08-02,8.390000343322754
2023-08-03,8.010000228881836
2023-08-04,7.789999961853027
2023-08-07,7.900000095367432
2023-08-08,7.579999923706055
2023-08-09,7.340000152587891
2023-08-10,7.150000095367432
2023-08-11,7.050000190734863
2023-08-14,7.369999885559082
2023-08-15,6.559999942779541
2023-08-16,6.434999942779541
2023-08-17,6.139999866485596
2023-08-18,6.0
2023-08-21,5.900000095367432
2023-08-22,6.139999866485596
2023-08-23,6.78000020980835
2023-08-24,5.96999979019165
2023-08-25,5.869999885559082
2023-08-28,5.789999961853027
2023-08-29,6.170000076293945
2023-08-30,6.349999904632568
2023-08-31,6.039999961853027
2023-09-01,5.78000020980835
2023-09-05,5.570000171661377
2023-09-06,5.639999866485596
2023-09-07,5.239999771118164
2023-09-08,5.179999828338623
2023-09-11,5.210000038146973
2023-09-12,5.480000019073486
2023-09-13,5.269999980926514
2023-09-14,5.400000095367432
2023-09-15,5.260000228881836
2023-09-18,4.960000038146973
2023-09-19,4.989999771118164
2023-09-20,5.239999771118164
2023-09-21,5.199999809265137
2023-09-22,5.289999961853027
2023-09-25,5.420000076293945
2023-09-26,5.679999828338623
2023-09-27,6.059999942779541
2023-09-28,6.329999923706055
2023-09-29,6.239999771118164
2023-10-02,6.130000114440918
2023-10-03,5.380000114440918
2023-10-04,5.474999904632568
2023-10-05,5.199999809265137
2023-10-06,5.170000076293945
2023-10-09,4.809999942779541
2023-10-10,5.414999961853027
2023-10-11,5.260000228881836
2023-10-12,5.170000076293945
2023-10-13,5.130000114440918
2023-10-16,5.489999771118164
2023-10-17,5.460000038146973
2023-10-18,4.855000019073486
2023-10-19,5.010000228881836
2023-10-20,4.690000057220459
2023-10-23,4.840000152587891
2023-10-24,5.070000171661377
2023-10-25,4.78000020980835
2023-10-26,4.75
2023-10-27,4.809999942779541
2023-10-30,4.579999923706055
2023-10-31,4.880000114440918
2023-11-01,4.929999828338623
2023-11-02,5.28000020980835
2023-11-03,5.460000038146973
2023-11-06,5.360000133514404
2023-11-07,5.179999828338623
2023-11-08,4.889999866485596
2023-11-09,4.75
2023-11-10,4.690000057220459
2023-11-13,3.940000057220459
2023-11-14,4.360000133514404
2023-11-15,4.320000171661377
2023-11-16,4.28000020980835
2023-11-17,4.039999961853027
2023-11-20,4.389999866485596
2023-11-21,4.46999979019165
2023-11-22,4.559999942779541
2023-11-24,4.699999809265137
2023-11-27,4.619999885559082
2023-11-28,4.829999923706055
2023-11-29,4.75
2023-11-30,4.670000076293945
2023-12-01,5.190000057220459
2023-12-04,5.5
2023-12-05,5.380000114440918
2023-12-06,5.619999885559082
2023-12-07,5.630000114440918
2023-12-08,6.579999923706055
2023-12-11,5.989999771118164
2023-12-12,5.880000114440918
2023-12-13,6.190000057220459
2023-12-14,6.559999942779541
2023-12-15,6.510000228881836
2023-12-18,6.610000133514404
2023-12-19,6.760000228881836
2023-12-20,6.630000114440918
2023-12-21,7.090000152587891
2023-12-22,7.190000057220459
2023-12-26,7.059999942779541
2023-12-27,7.550000190734863
2023-12-28,7.300000190734863
2023-12-29,6.739999771118164
2024-01-02,6.960000038146973
2024-01-03,6.840000152587891
2024-01-04,7.28000020980835
2024-01-05,7.369999885559082
2024-01-08,7.590000152587891
2024-01-09,8.520000457763672
2024-01-10,8.220000267028809
2024-01-11,7.840000152587891
2024-01-12,7.489999771118164
2024-01-16,5.53000020980835
2024-01-17,5.130000114440918
2024-01-18,4.929999828338623
2024-01-19,4.860000133514404
2024-01-22,4.869999885559082
2024-01-23,4.829999923706055
2024-01-24,4.78000020980835
2024-01-25,5.150000095367432
2024-01-26,5.03000020980835
2024-01-29,5.460000038146973
2024-01-30,5.400000095367432
2024-01-31,5.139999866485596
2024-02-01,5.010000228881836
2024-02-02,4.690000057220459
2024-02-05,4.260000228881836
2024-02-06,4.679999828338623
2024-02-07,4.739999771118164
2024-02-08,5.019999980926514
2024-02-09,5.275000095367432
2024-02-12,4.849999904632568
2024-02-13,4.449999809265137
2024-02-14,4.71999979019165
2024-02-15,4.940000057220459
2024-02-16,4.840000152587891
2024-02-20,4.730000019073486
2024-02-21,4.389999866485596
2024-02-22,4.329999923706055
2024-02-23,4.045000076293945
2024-02-26,4.300000190734863
2024-02-27,4.320000171661377
2024-02-28,4.389999866485596
2024-02-29,4.150000095367432
2024-03-01,4.210000038146973
2024-03-04,4.110000133514404
2024-03-05,4.090000152587891
2024-03-06,4.090000152587891
2024-03-07,4.159999847412109
2024-03-08,4.590000152587891
2024-03-11,4.199999809265137
2024-03-12,4.300000190734863
2024-03-13,4.610000133514404
2024-03-14,4.230000019073486
2024-03-15,4.5
2024-03-18,4.239999771118164
2024-03-19,4.28000020980835
2024-03-20,4.650000095367432
2024-03-21,4.550000190734863
2024-03-22,4.239999771118164
2024-03-25,4.409999847412109
2024-03-26,4.329999923706055
2024-03-27,4.349999904632568
2024-03-28,4.28000020980835
2024-04-01,4.110000133514404
2024-04-02,3.819999933242798
2024-04-03,3.3299999237060547
2024-04-04,3.2699999809265137
2024-04-05,2.9800000190734863
2024-04-08,3.125
2024-04-09,2.8499999046325684
2024-04-10,2.990000009536743
2024-04-11,3.069999933242798
2024-04-12,2.7100000381469727
2024-04-15,2.515000104904175
2024-04-16,2.450000047683716
2024-04-17,2.4000000953674316
2024-04-18,2.390000104904175
2024-04-19,2.4700000286102295
2024-04-22,2.7100000381469727
2024-04-23,2.930000066757202
2024-04-24,2.9800000190734863
2024-04-25,3.0
2024-04-26,2.940000057220459
2024-04-29,2.7100000381469727
2024-04-30,2.7049999237060547
2024-05-01,3.0
2024-05-02,2.9600000381469727
2024-05-03,3.0299999713897705
2024-05-06,3.2799999713897705
2024-05-07,3.0999999046325684
2024-05-08,3.299999952316284
2024-05-09,3.3399999141693115
2024-05-10,3.309999942779541
2024-05-13,3.4800000190734863
2024-05-14,3.5799999237060547
2024-05-15,3.799999952316284
2024-05-16,3.6600000858306885
2024-05-17,4.139999866485596
2024-05-20,4.579999923706055
2024-05-21,4.420000076293945
2024-05-22,4.239999771118164
2024-05-23,4.25
2024-05-24,4.610000133514404
2024-05-28,4.619999885559082
2024-05-29,4.329999923706055
2024-05-30,4.190000057220459
2024-05-31,4.230000019073486
2024-06-03,3.9600000381469727
2024-06-04,4.25
2024-06-05,4.670000076293945
2024-06-06,4.920000076293945
2024-06-07,4.5
2024-06-10,4.130000114440918
2024-06-11,4.139999866485596
2024-06-12,4.130000114440918
2024-06-13,4.369999885559082
2024-06-14,4.650000095367432
2024-06-17,5.460000038146973
2024-06-18,5.159999847412109
2024-06-20,6.039999961853027
2024-06-21,5.519999980926514
2024-06-24,6.079999923706055
2024-06-25,6.329999923706055
2024-06-26,6.03000020980835
2024-06-27,6.239999771118164
2024-06-28,5.949999809265137
2024-07-01,6.5
2024-07-02,6.340000152587891
2024-07-03,6.769999980926514
2024-07-05,6.940000057220459
2024-07-08,7.139999866485596
2024-07-09,5.46999979019165
2024-07-10,5.860000133514404
2024-07-11,5.880000114440918
2024-07-12,6.199999809265137
2024-07-15,6.760000228881836
2024-07-16,6.809999942779541
2024-07-17,6.199999809265137
2024-07-18,5.679999828338623
2024-07-19,5.71999979019165
2024-07-22,5.309999942779541
2024-07-23,5.050000190734863
2024-07-24,4.570000171661377
2024-07-25,4.445000171661377
2024-07-26,4.440000057220459
2024-07-29,4.260000228881836
2024-07-30,3.9800000190734863
2024-07-31,4.860000133514404
2024-08-01,4.489999771118164
2024-08-02,4.239999771118164
2024-08-05,3.9700000286102295
2024-08-06,4.210000038146973
2024-08-07,3.9000000953674316
2024-08-08,4.139999866485596
2024-08-09,3.9000000953674316
2024-08-12,3.9800000190734863
2024-08-13,3.950000047683716
2024-08-14,3.8399999141693115
2024-08-15,4.0
2024-08-16,4.010000228881836
2024-08-19,4.110000133514404
2024-08-20,4.03000020980835
2024-08-21,4.190000057220459
2024-08-22,4.090000152587891
2024-08-23,4.550000190734863
2024-08-26,4.920000076293945
2024-08-27,4.730000019073486
2024-08-28,4.409999847412109
2024-08-29,3.819999933242798
2024-08-30,3.6500000953674316
2024-09-03,3.1500000953674316
2024-09-04,3.240000009536743
2024-09-05,5.369999885559082
2024-09-06,4.550000190734863
2024-09-09,6.579999923706055
2024-09-10,6.440000057220459
2024-09-11,5.869999885559082
2024-09-12,6.019999980926514
2024-09-13,6.090000152587891
2024-09-16,5.889999866485596
2024-09-17,5.809999942779541
2024-09-18,6.070000171661377
2024-09-19,5.559999942779541
2024-09-20,6.019999980926514
2024-09-23,6.699999809265137
2024-09-24,7.079999923706055
2024-09-25,7.670000076293945
2024-09-26,8.25
2024-09-27,8.1899995803833
2024-09-30,8.25
2024-10-01,8.079999923706055
2024-10-02,8.1899995803833
2024-10-03,8.039999961853027
2024-10-04,7.449999809265137
2024-10-07,7.099999904632568
2024-10-08,7.849999904632568
2024-10-09,7.400000095367432
2024-10-10,6.889999866485596
2024-10-11,7.28000020980835
2024-10-14,7.550000190734863
2024-10-15,7.300000190734863
2024-10-16,8.050000190734863
2024-10-17,7.949999809265137
2024-10-18,8.180000305175781
2024-10-21,8.710000038146973
2024-10-22,9.130000114440918
2024-10-23,8.609999656677246
2024-10-24,8.229999542236328
2024-10-25,8.039999961853027
2024-10-28,8.270000457763672
2024-10-29,7.869999885559082
2024-10-30,7.360000133514404
2024-10-31,6.760000228881836
2024-11-01,6.460000038146973
2024-11-04,5.96999979019165
2024-11-05,6.369999885559082
2024-11-06,7.070000171661377
2024-11-07,7.789999961853027
2024-11-08,7.559999942779541
2024-11-11,7.579999923706055
2024-11-12,7.590000152587891
2024-11-13,7.170000076293945
2024-11-14,6.860000133514404
2024-11-15,7.230000019073486
2024-11-18,7.75
2024-11-19,9.15999984741211
2024-11-20,8.760000228881836
2024-11-21,9.149999618530273
2024-11-22,9.850000381469727
2024-11-25,10.680000305175781
2024-11-26,9.739999771118164
2024-11-27,9.65999984741211
2024-11-29,10.100000381469727
2024-12-02,9.619999885559082
2024-12-03,9.569999694824219
2024-12-04,9.619999885559082
2024-12-05,10.039999961853027
2024-12-06,10.670000076293945
2024-12-09,9.520000457763672
2024-12-10,8.9399995803833
2024-12-11,8.760000228881836
2024-12-12,9.03499984741211
2024-12-13,8.899999618530273
2024-12-16,10.010000228881836
2024-12-17,9.6899995803833
2024-12-18,8.755000114440918
2024-12-19,8.045000076293945
2024-12-20,8.010000228881836
2024-12-23,7.920000076293945
2024-12-24,8.770000457763672
2024-12-26,9.199999809265137
2024-12-27,8.390000343322754
2024-12-30,7.96999979019165
2024-12-31,7.639999866485596
2025-01-02,7.800000190734863
2025-01-03,9.109999656677246
2025-01-06,9.789999961853027
2025-01-07,9.420000076293945
2025-01-08,8.704999923706055
2025-01-10,8.289999961853027
2025-01-13,7.764999866485596
2025-01-14,8.539999961853027
2025-01-15,8.369999885559082
2025-01-16,8.979999542236328
2025-01-17,8.899999618530273
2025-01-21,9.40999984741211
2025-01-22,9.640000343322754
2025-01-23,9.270000457763672
2025-01-24,8.960000038146973
2025-01-27,6.474999904632568
2025-01-28,6.519999980926514
2025-01-29,6.690000057220459
2025-01-30,7.380000114440918
2025-01-31,7.119999885559082
2025-02-03,7.349999904632568
2025-02-04,7.690000057220459
2025-02-05,8.100000381469727
2025-02-06,7.880000114440918
2025-02-07,7.789999961853027
2025-02-10,8.109999656677246
2025-02-11,7.590000152587891
2025-02-12,7.559999942779541
2025-02-13,7.909999847412109
2025-02-14,9.109999656677246
2025-02-18,9.630000114440918
2025-02-19,9.949999809265137
2025-02-20,10.180000305175781
2025-02-21,10.649999618530273
2025-02-24,9.020000457763672
2025-02-25,7.900000095367432
2025-02-26,8.104999542236328
2025-02-27,7.829999923706055
2025-02-28,8.0
2025-03-03,6.880000114440918
2025-03-04,6.920000076293945
2025-03-05,7.690000057220459
2025-03-06,7.0
2025-03-07,7.260000228881836
2025-03-10,6.239999771118164
2025-03-11,6.375
2025-03-12,6.619999885559082
2025-03-13,6.28000020980835
2025-03-14,7.0
2025-03-17,7.340000152587891
2025-03-18,7.010000228881836
2025-03-19,7.260000228881836
2025-03-20,7.289999961853027
2025-03-21,7.070000171661377
2025-03-24,7.989999771118164
2025-03-25,7.440000057220459
2025-03-26,6.53000020980835
2025-03-27,6.099999904632568
2025-03-28,5.71999979019165
2025-03-31,5.619999885559082
2025-04-01,6.090000152587891
2025-04-02,6.239999771118164
2025-04-03,5.659999847412109
2025-04-04,4.920000076293945
2025-04-07,5.260000228881836
2025-04-08,5.079999923706055
2025-04-09,5.519999980926514
2025-04-10,5.130000114440918
2025-04-11,5.289999961853027
2025-04-14,5.369999885559082
2025-04-15,3.440000057220459
2025-04-16,4.079999923706055
2025-04-17,3.950000047683716
2025-04-21,3.950000047683716
2025-04-22,4.03000020980835
2025-04-23,4.079999923706055
2025-04-24,4.539999961853027
2025-04-25,4.699999809265137
2025-04-28,4.710000038146973
2025-04-29,4.480000019073486
2025-04-30,4.539999961853027
2025-05-01,5.210000038146973
2025-05-02,5.300000190734863
2025-05-05,5.170000076293945
2025-05-06,5.210000038146973
2025-05-07,5.25
2025-05-08,5.5
2025-05-09,5.389999866485596
2025-05-12,5.309999942779541
2025-05-13,5.610000133514404
2025-05-14,5.980000019073486
2025-05-15,5.590000152587891
2025-05-16,6.829999923706055
2025-05-19,6.820000171661377
2025-05-20,6.730000019073486
2025-05-21,6.78000020980835
2025-05-22,7.480000019073486
2025-05-23,7.360000133514404
2025-05-27,7.590000152587891
2025-05-28,7.269999980926514
2025-05-29,7.039999961853027
2025-05-30,6.829999923706055
2025-06-02,10.140000343322754
2025-06-03,10.25
2025-06-04,13.25
2025-06-05,12.770000457763672
2025-06-06,13.859999656677246
2025-06-09,13.020000457763672
2025-06-10,12.479999542236328
2025-06-11,12.050000190734863
2025-06-12,12.510000228881836
2025-06-13,11.180000305175781
2025-06-16,11.550000190734863
2025-06-17,10.989999771118164
2025-06-18,10.609999656677246
2025-06-20,10.329999923706055
2025-06-23,9.869999885559082
2025-06-24,10.319999694824219
2025-06-25,9.819999694824219
2025-06-26,10.5600004196167
2025-06-27,10.380000114440918
2025-06-30,10.069999694824219
2025-07-01,9.760000228881836
2025-07-02,10.5600004196167
2025-07-03,10.449999809265137
2025-07-07,9.65999984741211
2025-07-08,9.220000267028809
2025-07-09,9.510000228881836
2025-07-10,9.329999923706055
2025-07-11,9.180000305175781
2025-07-14,9.520000457763672
2025-07-15,9.970000267028809
2025-07-16,10.0600004196167
2025-07-17,10.90999984741211
2025-07-18,11.930000305175781
2025-07-21,11.09000015258789
2025-07-22,10.949999809265137
2025-07-23,10.930000305175781
2025-07-24,11.199999809265137
2025-07-25,10.75
2025-07-28,10.579999923706055
2025-07-29,10.119999885559082
2025-07-30,10.029999732971191
2025-07-31,13.140000343322754
2025-08-01,12.520000457763672
2025-08-04,13.949999809265137
2025-08-05,14.890000343322754
2025-08-06,14.789999961853027
2025-08-07,14.239999771118164
2025-08-08,14.199999809265137
2025-08-11,14.029999732971191
2025-08-12,14.970000267028809
2025-08-13,14.800000190734863
2025-08-14,14.550000190734863
2025-08-15,14.09000015258789
2025-08-18,16.34000015258789
2025-08-19,15.34000015258789
2025-08-20,15.720000267028809
2025-08-21,15.770000457763672
2025-08-22,16.049999237060547
2025-08-25,15.949999809265137
2025-08-26,16.469999313354492
2025-08-27,16.700000762939453
2025-08-28,16.600000381469727
2025-08-29,15.979999542236328
2025-09-02,15.260000228881836
2025-09-03,14.380000114440918
2025-09-04,14.329999923706055
2025-09-05,13.890000343322754
2025-09-08,13.90999984741211
2025-09-09,15.199999809265137
2025-09-10,16.979999542236328
2025-09-11,17.18000030517578
2025-09-12,18.68000030517578
2025-09-15,19.350000381469727
2025-09-16,19.459999084472656
2025-09-17,19.829999923706055
2025-09-18,19.90999984741211
2025-09-19,20.479999542236328
