Date,ACLX
2022-07-07,19.969999313354492
2022-07-08,20.190000534057617
2022-07-11,20.8799991607666
2022-07-12,18.479999542236328
2022-07-13,19.170000076293945
2022-07-14,17.40999984741211
2022-07-15,16.670000076293945
2022-07-18,17.329999923706055
2022-07-19,18.270000457763672
2022-07-20,20.299999237060547
2022-07-21,19.90999984741211
2022-07-22,19.600000381469727
2022-07-25,21.43000030517578
2022-07-26,20.829999923706055
2022-07-27,20.979999542236328
2022-07-28,20.510000228881836
2022-07-29,20.729999542236328
2022-08-01,22.040000915527344
2022-08-02,21.989999771118164
2022-08-03,20.1299991607666
2022-08-04,19.549999237060547
2022-08-05,19.809999465942383
2022-08-08,19.540000915527344
2022-08-09,19.100000381469727
2022-08-10,19.420000076293945
2022-08-11,18.950000762939453
2022-08-12,18.549999237060547
2022-08-15,19.239999771118164
2022-08-16,20.100000381469727
2022-08-17,19.549999237060547
2022-08-18,19.200000762939453
2022-08-19,17.790000915527344
2022-08-22,18.1299991607666
2022-08-23,17.979999542236328
2022-08-24,18.420000076293945
2022-08-25,17.670000076293945
2022-08-26,16.739999771118164
2022-08-29,16.770000457763672
2022-08-30,17.219999313354492
2022-08-31,17.969999313354492
2022-09-01,18.489999771118164
2022-09-02,18.170000076293945
2022-09-06,18.540000915527344
2022-09-07,19.600000381469727
2022-09-08,20.0
2022-09-09,19.360000610351562
2022-09-12,20.18000030517578
2022-09-13,19.600000381469727
2022-09-14,20.5
2022-09-15,20.760000228881836
2022-09-16,18.639999389648438
2022-09-19,18.979999542236328
2022-09-20,18.969999313354492
2022-09-21,18.350000381469727
2022-09-22,17.709999084472656
2022-09-23,17.459999084472656
2022-09-26,17.760000228881836
2022-09-27,18.899999618530273
2022-09-28,19.969999313354492
2022-09-29,19.0
2022-09-30,18.770000457763672
2022-10-03,18.799999237060547
2022-10-04,18.989999771118164
2022-10-05,18.979999542236328
2022-10-06,18.489999771118164
2022-10-07,17.18000030517578
2022-10-10,18.899999618530273
2022-10-11,18.899999618530273
2022-10-12,19.420000076293945
2022-10-13,19.579999923706055
2022-10-14,19.299999237060547
2022-10-17,18.420000076293945
2022-10-18,19.56999969482422
2022-10-19,18.950000762939453
2022-10-20,19.229999542236328
2022-10-21,19.739999771118164
2022-10-24,19.3700008392334
2022-10-25,20.09000015258789
2022-10-26,20.270000457763672
2022-10-27,20.399999618530273
2022-10-28,22.010000228881836
2022-10-31,23.479999542236328
2022-11-01,23.110000610351562
2022-11-02,22.520000457763672
2022-11-03,23.489999771118164
2022-11-04,22.229999542236328
2022-11-07,22.729999542236328
2022-11-08,21.899999618530273
2022-11-09,21.65999984741211
2022-11-10,22.530000686645508
2022-11-11,22.3799991607666
2022-11-14,21.59000015258789
2022-11-15,21.75
2022-11-16,20.18000030517578
2022-11-17,19.729999542236328
2022-11-18,21.280000686645508
2022-11-21,20.610000610351562
2022-11-22,21.68000030517578
2022-11-23,20.889999389648438
2022-11-25,21.639999389648438
2022-11-28,20.15999984741211
2022-11-29,19.969999313354492
2022-11-30,19.940000534057617
2022-12-01,19.700000762939453
2022-12-02,20.239999771118164
2022-12-05,19.469999313354492
2022-12-06,18.989999771118164
2022-12-07,20.219999313354492
2022-12-08,21.68000030517578
2022-12-09,28.020000457763672
2022-12-12,28.520000457763672
2022-12-13,31.479999542236328
2022-12-14,33.0
2022-12-15,31.030000686645508
2022-12-16,31.850000381469727
2022-12-19,29.610000610351562
2022-12-20,32.130001068115234
2022-12-21,31.06999969482422
2022-12-22,31.969999313354492
2022-12-23,31.440000534057617
2022-12-27,29.6200008392334
2022-12-28,30.6200008392334
2022-12-29,31.3799991607666
2022-12-30,30.979999542236328
2023-01-03,31.030000686645508
2023-01-04,32.43000030517578
2023-01-05,33.5099983215332
2023-01-06,33.56999969482422
2023-01-09,31.489999771118164
2023-01-10,31.0
2023-01-11,29.149999618530273
2023-01-12,30.520000457763672
2023-01-13,32.15999984741211
2023-01-17,32.0
2023-01-18,31.799999237060547
2023-01-19,31.25
2023-01-20,32.220001220703125
2023-01-23,33.0099983215332
2023-01-24,32.27000045776367
2023-01-25,32.63999938964844
2023-01-26,33.13999938964844
2023-01-27,33.939998626708984
2023-01-30,32.84000015258789
2023-01-31,33.40999984741211
2023-02-01,32.599998474121094
2023-02-02,33.369998931884766
2023-02-03,32.70000076293945
2023-02-06,32.130001068115234
2023-02-07,31.889999389648438
2023-02-08,31.149999618530273
2023-02-09,30.420000076293945
2023-02-10,30.350000381469727
2023-02-13,30.3799991607666
2023-02-14,30.149999618530273
2023-02-15,30.059999465942383
2023-02-16,29.5
2023-02-17,29.100000381469727
2023-02-21,27.6200008392334
2023-02-22,27.709999084472656
2023-02-23,27.3700008392334
2023-02-24,27.799999237060547
2023-02-27,28.059999465942383
2023-02-28,28.010000228881836
2023-03-01,27.989999771118164
2023-03-02,28.209999084472656
2023-03-03,28.219999313354492
2023-03-06,27.639999389648438
2023-03-07,27.6200008392334
2023-03-08,28.020000457763672
2023-03-09,27.709999084472656
2023-03-10,26.920000076293945
2023-03-13,27.6200008392334
2023-03-14,30.110000610351562
2023-03-15,29.290000915527344
2023-03-16,29.389999389648438
2023-03-17,29.799999237060547
2023-03-20,29.700000762939453
2023-03-21,30.0
2023-03-22,28.5
2023-03-23,28.290000915527344
2023-03-24,29.329999923706055
2023-03-27,30.0
2023-03-28,30.25
2023-03-29,31.09000015258789
2023-03-30,30.530000686645508
2023-03-31,30.809999465942383
2023-04-03,29.3700008392334
2023-04-04,28.329999923706055
2023-04-05,27.489999771118164
2023-04-06,29.280000686645508
2023-04-10,27.81999969482422
2023-04-11,28.790000915527344
2023-04-12,28.260000228881836
2023-04-13,29.299999237060547
2023-04-14,31.010000228881836
2023-04-17,34.290000915527344
2023-04-18,33.34000015258789
2023-04-19,35.2599983215332
2023-04-20,36.459999084472656
2023-04-21,39.560001373291016
2023-04-24,40.220001220703125
2023-04-25,41.0
2023-04-26,44.4900016784668
2023-04-27,41.38999938964844
2023-04-28,42.68000030517578
2023-05-01,43.81999969482422
2023-05-02,41.90999984741211
2023-05-03,43.47999954223633
2023-05-04,43.2599983215332
2023-05-05,43.58000183105469
2023-05-08,43.22999954223633
2023-05-09,44.81999969482422
2023-05-10,46.89500045776367
2023-05-11,44.56999969482422
2023-05-12,41.599998474121094
2023-05-15,43.45000076293945
2023-05-16,42.2599983215332
2023-05-17,41.2400016784668
2023-05-18,41.20000076293945
2023-05-19,41.40999984741211
2023-05-22,42.59000015258789
2023-05-23,43.40999984741211
2023-05-24,43.0
2023-05-25,42.81999969482422
2023-05-26,42.59000015258789
2023-05-30,43.66999816894531
2023-05-31,44.150001525878906
2023-06-01,44.31999969482422
2023-06-02,41.9900016784668
2023-06-05,41.0
2023-06-06,41.02000045776367
2023-06-07,41.97999954223633
2023-06-08,40.689998626708984
2023-06-09,40.130001068115234
2023-06-12,39.84000015258789
2023-06-13,39.529998779296875
2023-06-14,37.939998626708984
2023-06-15,37.040000915527344
2023-06-16,35.79999923706055
2023-06-20,33.22999954223633
2023-06-21,33.08000183105469
2023-06-22,33.709999084472656
2023-06-23,33.279998779296875
2023-06-26,32.06999969482422
2023-06-27,32.0
2023-06-28,31.520000457763672
2023-06-29,31.170000076293945
2023-06-30,31.6200008392334
2023-07-03,31.510000228881836
2023-07-05,32.220001220703125
2023-07-06,32.2599983215332
2023-07-07,32.369998931884766
2023-07-10,33.900001525878906
2023-07-11,33.18000030517578
2023-07-12,33.529998779296875
2023-07-13,34.119998931884766
2023-07-14,33.36000061035156
2023-07-17,34.150001525878906
2023-07-18,33.84000015258789
2023-07-19,33.68000030517578
2023-07-20,33.7400016784668
2023-07-21,33.86000061035156
2023-07-24,33.970001220703125
2023-07-25,34.04999923706055
2023-07-26,33.869998931884766
2023-07-27,33.09000015258789
2023-07-28,33.34000015258789
2023-07-31,34.25
2023-08-01,34.18000030517578
2023-08-02,34.20000076293945
2023-08-03,33.86000061035156
2023-08-04,34.95000076293945
2023-08-07,34.38999938964844
2023-08-08,34.810001373291016
2023-08-09,34.560001373291016
2023-08-10,33.97999954223633
2023-08-11,33.65999984741211
2023-08-14,33.68000030517578
2023-08-15,35.90999984741211
2023-08-16,35.58000183105469
2023-08-17,34.900001525878906
2023-08-18,34.779998779296875
2023-08-21,35.119998931884766
2023-08-22,34.63999938964844
2023-08-23,35.20000076293945
2023-08-24,34.93000030517578
2023-08-25,35.59000015258789
2023-08-28,35.880001068115234
2023-08-29,35.77000045776367
2023-08-30,35.52000045776367
2023-08-31,35.84000015258789
2023-09-01,37.400001525878906
2023-09-05,36.5
2023-09-06,36.95000076293945
2023-09-07,35.720001220703125
2023-09-08,35.11000061035156
2023-09-11,35.689998626708984
2023-09-12,34.5
2023-09-13,33.439998626708984
2023-09-14,33.31999969482422
2023-09-15,33.060001373291016
2023-09-18,33.88999938964844
2023-09-19,36.189998626708984
2023-09-20,34.5099983215332
2023-09-21,35.0
2023-09-22,33.959999084472656
2023-09-25,34.54999923706055
2023-09-26,34.650001525878906
2023-09-27,34.959999084472656
2023-09-28,36.45000076293945
2023-09-29,35.880001068115234
2023-10-02,34.65999984741211
2023-10-03,34.08000183105469
2023-10-04,34.130001068115234
2023-10-05,35.099998474121094
2023-10-06,36.16999816894531
2023-10-09,35.970001220703125
2023-10-10,36.40999984741211
2023-10-11,35.93000030517578
2023-10-12,33.25
2023-10-13,33.130001068115234
2023-10-16,34.060001373291016
2023-10-17,35.15999984741211
2023-10-18,33.97999954223633
2023-10-19,32.349998474121094
2023-10-20,33.33000183105469
2023-10-23,32.380001068115234
2023-10-24,34.209999084472656
2023-10-25,32.369998931884766
2023-10-26,31.93000030517578
2023-10-27,31.75
2023-10-30,34.13999938964844
2023-10-31,35.25
2023-11-01,34.38999938964844
2023-11-02,40.77000045776367
2023-11-03,44.630001068115234
2023-11-06,45.29999923706055
2023-11-07,47.7400016784668
2023-11-08,45.86000061035156
2023-11-09,44.459999084472656
2023-11-10,45.5099983215332
2023-11-13,45.5
2023-11-14,47.470001220703125
2023-11-15,49.9900016784668
2023-11-16,52.16999816894531
2023-11-17,55.209999084472656
2023-11-20,52.619998931884766
2023-11-21,51.77000045776367
2023-11-22,53.380001068115234
2023-11-24,53.279998779296875
2023-11-27,53.209999084472656
2023-11-28,51.099998474121094
2023-11-29,50.689998626708984
2023-11-30,52.529998779296875
2023-12-01,54.97999954223633
2023-12-04,55.189998626708984
2023-12-05,55.29999923706055
2023-12-06,55.56999969482422
2023-12-07,57.88999938964844
2023-12-08,56.220001220703125
2023-12-11,52.36000061035156
2023-12-12,48.04999923706055
2023-12-13,50.52000045776367
2023-12-14,51.29999923706055
2023-12-15,51.119998931884766
2023-12-18,49.7400016784668
2023-12-19,52.099998474121094
2023-12-20,50.65999984741211
2023-12-21,51.880001068115234
2023-12-22,53.849998474121094
2023-12-26,57.9900016784668
2023-12-27,57.59000015258789
2023-12-28,56.880001068115234
2023-12-29,55.5
2024-01-02,56.150001525878906
2024-01-03,54.45000076293945
2024-01-04,54.349998474121094
2024-01-05,51.849998474121094
2024-01-08,54.15999984741211
2024-01-09,55.20000076293945
2024-01-10,55.150001525878906
2024-01-11,54.27000045776367
2024-01-12,55.560001373291016
2024-01-16,54.75
2024-01-17,54.83000183105469
2024-01-18,53.18000030517578
2024-01-19,55.27000045776367
2024-01-22,56.900001525878906
2024-01-23,56.08000183105469
2024-01-24,56.15999984741211
2024-01-25,59.34000015258789
2024-01-26,62.81999969482422
2024-01-29,64.38999938964844
2024-01-30,63.63999938964844
2024-01-31,61.84000015258789
2024-02-01,63.81999969482422
2024-02-02,63.540000915527344
2024-02-05,66.47000122070312
2024-02-06,65.88999938964844
2024-02-07,63.869998931884766
2024-02-08,61.560001373291016
2024-02-09,64.88999938964844
2024-02-12,64.56999969482422
2024-02-13,61.09000015258789
2024-02-14,64.44000244140625
2024-02-15,63.790000915527344
2024-02-16,61.38999938964844
2024-02-20,59.91999816894531
2024-02-21,59.970001220703125
2024-02-22,60.5
2024-02-23,62.0099983215332
2024-02-26,64.29000091552734
2024-02-27,67.62000274658203
2024-02-28,67.31999969482422
2024-02-29,65.81999969482422
2024-03-01,66.81999969482422
2024-03-04,67.91000366210938
2024-03-05,69.63999938964844
2024-03-06,72.94999694824219
2024-03-07,70.7699966430664
2024-03-08,72.3499984741211
2024-03-11,68.83999633789062
2024-03-12,68.33000183105469
2024-03-13,70.55000305175781
2024-03-14,69.56999969482422
2024-03-15,70.62000274658203
2024-03-18,69.11000061035156
2024-03-19,73.04000091552734
2024-03-20,73.48999786376953
2024-03-21,72.04000091552734
2024-03-22,70.2300033569336
2024-03-25,68.83000183105469
2024-03-26,70.12999725341797
2024-03-27,70.44999694824219
2024-03-28,69.55000305175781
2024-04-01,66.9800033569336
2024-04-02,64.38999938964844
2024-04-03,63.20000076293945
2024-04-04,62.0099983215332
2024-04-05,62.220001220703125
2024-04-08,60.70000076293945
2024-04-09,60.560001373291016
2024-04-10,59.08000183105469
2024-04-11,60.16999816894531
2024-04-12,58.06999969482422
2024-04-15,56.959999084472656
2024-04-16,55.220001220703125
2024-04-17,53.54999923706055
2024-04-18,54.5
2024-04-19,51.650001525878906
2024-04-22,52.0
2024-04-23,54.439998626708984
2024-04-24,52.81999969482422
2024-04-25,51.380001068115234
2024-04-26,51.91999816894531
2024-04-29,51.11000061035156
2024-04-30,50.02000045776367
2024-05-01,52.18000030517578
2024-05-02,53.290000915527344
2024-05-03,52.689998626708984
2024-05-06,52.66999816894531
2024-05-07,52.41999816894531
2024-05-08,52.25
2024-05-09,52.72999954223633
2024-05-10,49.7400016784668
2024-05-13,49.77000045776367
2024-05-14,50.619998931884766
2024-05-15,51.720001220703125
2024-05-16,52.790000915527344
2024-05-17,53.619998931884766
2024-05-20,54.36000061035156
2024-05-21,53.27000045776367
2024-05-22,54.2599983215332
2024-05-23,50.630001068115234
2024-05-24,51.900001525878906
2024-05-28,51.29999923706055
2024-05-29,50.45000076293945
2024-05-30,52.2400016784668
2024-05-31,52.0
2024-06-03,53.63999938964844
2024-06-04,51.709999084472656
2024-06-05,52.779998779296875
2024-06-06,51.34000015258789
2024-06-07,50.779998779296875
2024-06-10,54.130001068115234
2024-06-11,54.0
2024-06-12,55.060001373291016
2024-06-13,55.790000915527344
2024-06-14,54.40999984741211
2024-06-17,53.75
2024-06-18,53.810001373291016
2024-06-20,54.59000015258789
2024-06-21,56.119998931884766
2024-06-24,56.06999969482422
2024-06-25,53.790000915527344
2024-06-26,53.65999984741211
2024-06-27,54.119998931884766
2024-06-28,55.189998626708984
2024-07-01,53.599998474121094
2024-07-02,53.25
2024-07-03,54.720001220703125
2024-07-05,54.130001068115234
2024-07-08,55.77000045776367
2024-07-09,57.040000915527344
2024-07-10,57.349998474121094
2024-07-11,59.279998779296875
2024-07-12,62.43000030517578
2024-07-15,63.349998474121094
2024-07-16,65.91999816894531
2024-07-17,65.51000213623047
2024-07-18,62.2400016784668
2024-07-19,62.560001373291016
2024-07-22,62.970001220703125
2024-07-23,63.15999984741211
2024-07-24,62.099998474121094
2024-07-25,62.689998626708984
2024-07-26,64.41000366210938
2024-07-29,62.099998474121094
2024-07-30,61.66999816894531
2024-07-31,61.810001373291016
2024-08-01,58.650001525878906
2024-08-02,55.310001373291016
2024-08-05,51.09000015258789
2024-08-06,51.72999954223633
2024-08-07,50.90999984741211
2024-08-08,52.58000183105469
2024-08-09,59.04999923706055
2024-08-12,58.939998626708984
2024-08-13,60.63999938964844
2024-08-14,60.27000045776367
2024-08-15,64.86000061035156
2024-08-16,65.27999877929688
2024-08-19,66.37000274658203
2024-08-20,65.88999938964844
2024-08-21,66.63999938964844
2024-08-22,66.45999908447266
2024-08-23,69.37999725341797
2024-08-26,71.9000015258789
2024-08-27,71.47000122070312
2024-08-28,69.30000305175781
2024-08-29,67.4800033569336
2024-08-30,68.73999786376953
2024-09-03,66.12000274658203
2024-09-04,65.45999908447266
2024-09-05,70.37000274658203
2024-09-06,71.25
2024-09-09,74.2699966430664
2024-09-10,74.19000244140625
2024-09-11,74.4000015258789
2024-09-12,74.7699966430664
2024-09-13,76.88999938964844
2024-09-16,77.01000213623047
2024-09-17,77.98999786376953
2024-09-18,80.55000305175781
2024-09-19,85.43000030517578
2024-09-20,86.61000061035156
2024-09-23,85.9800033569336
2024-09-24,84.43499755859375
2024-09-25,84.5999984741211
2024-09-26,84.13999938964844
2024-09-27,82.76000213623047
2024-09-30,83.51000213623047
2024-10-01,81.44000244140625
2024-10-02,76.2300033569336
2024-10-03,76.19999694824219
2024-10-04,78.2300033569336
2024-10-07,76.06999969482422
2024-10-08,80.8499984741211
2024-10-09,82.94000244140625
2024-10-10,82.9000015258789
2024-10-11,86.19999694824219
2024-10-14,86.80999755859375
2024-10-15,89.91000366210938
2024-10-16,93.0
2024-10-17,95.2699966430664
2024-10-18,96.86000061035156
2024-10-21,90.27999877929688
2024-10-22,90.45999908447266
2024-10-23,88.19000244140625
2024-10-24,86.4800033569336
2024-10-25,84.30999755859375
2024-10-28,84.98999786376953
2024-10-29,87.25
2024-10-30,86.80999755859375
2024-10-31,84.2699966430664
2024-11-01,86.16999816894531
2024-11-04,86.44000244140625
2024-11-05,87.12000274658203
2024-11-06,92.9800033569336
2024-11-07,99.16000366210938
2024-11-08,103.05999755859375
2024-11-11,106.52999877929688
2024-11-12,100.4800033569336
2024-11-13,100.13999938964844
2024-11-14,95.08000183105469
2024-11-15,87.83000183105469
2024-11-18,88.22000122070312
2024-11-19,87.58999633789062
2024-11-20,87.22000122070312
2024-11-21,87.22000122070312
2024-11-22,90.44000244140625
2024-11-25,89.41000366210938
2024-11-26,90.95999908447266
2024-11-27,89.06999969482422
2024-11-29,88.06999969482422
2024-12-02,95.72000122070312
2024-12-03,88.6500015258789
2024-12-04,85.8499984741211
2024-12-05,86.41999816894531
2024-12-06,84.55000305175781
2024-12-09,82.94999694824219
2024-12-10,82.2699966430664
2024-12-11,86.9800033569336
2024-12-12,83.41999816894531
2024-12-13,83.80000305175781
2024-12-16,83.41999816894531
2024-12-17,82.0250015258789
2024-12-18,75.43000030517578
2024-12-19,75.20999908447266
2024-12-20,75.54000091552734
2024-12-23,76.79000091552734
2024-12-24,77.58000183105469
2024-12-26,79.0199966430664
2024-12-27,79.08000183105469
2024-12-30,78.3499984741211
2024-12-31,76.69000244140625
2025-01-02,78.75
2025-01-03,79.12999725341797
2025-01-06,75.01000213623047
2025-01-07,77.05000305175781
2025-01-08,72.26000213623047
2025-01-10,69.08000183105469
2025-01-13,67.36000061035156
2025-01-14,64.6500015258789
2025-01-15,67.51000213623047
2025-01-16,67.01000213623047
2025-01-17,66.4800033569336
2025-01-21,66.56999969482422
2025-01-22,65.8499984741211
2025-01-23,65.38999938964844
2025-01-24,62.994998931884766
2025-01-27,62.93000030517578
2025-01-28,64.23999786376953
2025-01-29,64.58000183105469
2025-01-30,67.58000183105469
2025-01-31,68.12999725341797
2025-02-03,64.76000213623047
2025-02-04,67.72000122070312
2025-02-05,68.55999755859375
2025-02-06,68.23999786376953
2025-02-07,66.91000366210938
2025-02-10,67.0
2025-02-11,63.15999984741211
2025-02-12,63.314998626708984
2025-02-13,63.709999084472656
2025-02-14,65.2300033569336
2025-02-18,64.25499725341797
2025-02-19,63.290000915527344
2025-02-20,65.61000061035156
2025-02-21,63.75
2025-02-24,63.0099983215332
2025-02-25,62.650001525878906
2025-02-26,60.2599983215332
2025-02-27,61.38999938964844
2025-02-28,64.81999969482422
2025-03-03,62.630001068115234
2025-03-04,65.62999725341797
2025-03-05,68.87999725341797
2025-03-06,68.5999984741211
2025-03-07,70.73999786376953
2025-03-10,72.12000274658203
2025-03-11,68.36000061035156
2025-03-12,72.72000122070312
2025-03-13,71.58000183105469
2025-03-14,71.68000030517578
2025-03-17,72.73999786376953
2025-03-18,69.87000274658203
2025-03-19,71.3499984741211
2025-03-20,71.38999938964844
2025-03-21,69.33000183105469
2025-03-24,72.4800033569336
2025-03-25,72.16000366210938
2025-03-26,70.11000061035156
2025-03-27,68.51000213623047
2025-03-28,67.95999908447266
2025-03-31,65.5999984741211
2025-04-01,60.70000076293945
2025-04-02,67.2300033569336
2025-04-03,62.439998626708984
2025-04-04,58.59000015258789
2025-04-07,56.650001525878906
2025-04-08,53.599998474121094
2025-04-09,59.15999984741211
2025-04-10,56.65999984741211
2025-04-11,59.150001525878906
2025-04-14,60.29999923706055
2025-04-15,61.43000030517578
2025-04-16,60.689998626708984
2025-04-17,62.02000045776367
2025-04-21,60.93000030517578
2025-04-22,63.119998931884766
2025-04-23,63.630001068115234
2025-04-24,63.970001220703125
2025-04-25,63.709999084472656
2025-04-28,64.55000305175781
2025-04-29,64.70999908447266
2025-04-30,64.94999694824219
2025-05-01,65.52999877929688
2025-05-02,65.55000305175781
2025-05-05,64.6500015258789
2025-05-06,52.79999923706055
2025-05-07,52.939998626708984
2025-05-08,56.2599983215332
2025-05-09,57.54999923706055
2025-05-12,59.5
2025-05-13,58.25
2025-05-14,59.02000045776367
2025-05-15,58.45000076293945
2025-05-16,58.779998779296875
2025-05-19,58.5099983215332
2025-05-20,60.540000915527344
2025-05-21,65.54000091552734
2025-05-22,65.20999908447266
2025-05-23,63.91999816894531
2025-05-27,61.95000076293945
2025-05-28,61.150001525878906
2025-05-29,63.68000030517578
2025-05-30,62.060001373291016
2025-06-02,61.93000030517578
2025-06-03,65.13999938964844
2025-06-04,65.4800033569336
2025-06-05,66.25
2025-06-06,68.0999984741211
2025-06-09,66.86000061035156
2025-06-10,66.61000061035156
2025-06-11,66.16999816894531
2025-06-12,66.51000213623047
2025-06-13,66.0
2025-06-16,64.08999633789062
2025-06-17,62.880001068115234
2025-06-18,63.81999969482422
2025-06-20,63.0
2025-06-23,63.619998931884766
2025-06-24,63.349998474121094
2025-06-25,64.02999877929688
2025-06-26,64.7699966430664
2025-06-27,65.3499984741211
2025-06-30,65.8499984741211
2025-07-01,64.69000244140625
2025-07-02,66.33999633789062
2025-07-03,67.16000366210938
2025-07-07,65.55000305175781
2025-07-08,66.55999755859375
2025-07-09,69.0
2025-07-10,68.86000061035156
2025-07-11,68.9800033569336
2025-07-14,69.91999816894531
2025-07-15,68.1500015258789
2025-07-16,70.69999694824219
2025-07-17,70.94999694824219
2025-07-18,67.58999633789062
2025-07-21,69.3949966430664
2025-07-22,68.25
2025-07-23,69.97000122070312
2025-07-24,70.2699966430664
2025-07-25,71.30999755859375
2025-07-28,70.58999633789062
2025-07-29,69.98999786376953
2025-07-30,71.54000091552734
2025-07-31,71.38999938964844
2025-08-01,71.13999938964844
2025-08-04,72.08000183105469
2025-08-05,72.04000091552734
2025-08-06,70.66999816894531
2025-08-07,71.1500015258789
2025-08-08,70.5
2025-08-11,69.0999984741211
2025-08-12,72.5199966430664
2025-08-13,71.02999877929688
2025-08-14,71.86000061035156
2025-08-15,74.08000183105469
2025-08-18,71.81999969482422
2025-08-19,72.0
2025-08-20,71.51000213623047
2025-08-21,71.7699966430664
2025-08-22,71.27999877929688
2025-08-25,68.48999786376953
2025-08-26,69.9000015258789
2025-08-27,69.9000015258789
2025-08-28,70.25
2025-08-29,69.38999938964844
2025-09-02,69.75
2025-09-03,71.22000122070312
2025-09-04,72.16000366210938
2025-09-05,72.62000274658203
2025-09-08,71.11000061035156
2025-09-09,72.04000091552734
2025-09-10,72.70999908447266
2025-09-11,77.68000030517578
2025-09-12,76.19000244140625
2025-09-15,75.19999694824219
2025-09-16,77.3499984741211
2025-09-17,76.41999816894531
2025-09-18,79.9800033569336
2025-09-19,77.86000061035156
