Date,NECB
2010-05-13,3.0516786575317383
2010-05-14,2.9235970973968506
2010-05-17,2.9068901538848877
2010-05-18,2.9291648864746094
2010-05-19,2.9235970973968506
2010-05-20,2.8177905082702637
2010-05-21,2.7008461952209473
2010-05-24,2.7008461952209473
2010-05-25,2.6451587677001953
2010-05-26,2.9904212951660156
2010-05-27,3.1741902828216553
2010-05-28,3.2076032161712646
2010-06-01,3.062816858291626
2010-06-02,3.196465015411377
2010-06-03,3.107365846633911
2010-06-04,3.0071277618408203
2010-06-07,2.9848532676696777
2010-06-08,2.962578058242798
2010-06-09,2.9514403343200684
2010-06-10,3.040541410446167
2010-06-11,2.940303325653076
2010-06-14,2.9570088386535645
2010-06-15,2.962578058242798
2010-06-16,2.9013216495513916
2010-06-17,2.884615421295166
2010-06-18,2.828927993774414
2010-06-21,2.7899458408355713
2010-06-22,2.8456342220306396
2010-06-23,2.9458718299865723
2010-06-24,2.750964879989624
2010-06-25,2.8010847568511963
2010-06-28,2.7119836807250977
2010-06-29,2.6340222358703613
2010-06-30,3.190897226333618
2010-07-01,3.163053274154663
2010-07-02,3.085089921951294
2010-07-06,3.040541410446167
2010-07-07,2.973346471786499
2010-07-08,2.7997615337371826
2010-07-09,2.715768337249756
2010-07-12,2.698970079421997
2010-07-13,2.8949525356292725
2010-07-14,2.7605643272399902
2010-07-15,2.771763801574707
2010-07-16,2.642974615097046
2010-07-19,2.631775379180908
2010-07-20,2.6205761432647705
2010-07-21,2.6205761432647705
2010-07-22,3.0237412452697754
2010-07-23,3.029340982437134
2010-07-26,3.0741374492645264
2010-07-27,3.079737901687622
2010-07-28,3.1077349185943604
2010-07-29,3.079737901687622
2010-07-30,3.191727638244629
2010-08-02,3.191727638244629
2010-08-03,3.1357312202453613
2010-08-04,3.1077349185943604
2010-08-05,3.1469316482543945
2010-08-06,3.1469316482543945
2010-08-09,3.3989098072052
2010-08-10,3.3541152477264404
2010-08-11,3.3597121238708496
2010-08-12,3.3037185668945312
2010-08-13,3.1581294536590576
2010-08-16,3.3317160606384277
2010-08-17,3.3317160606384277
2010-08-18,3.3317160606384277
2010-08-19,3.225324869155884
2010-08-20,3.29811954498291
2010-08-23,3.3037185668945312
2010-08-24,3.3317160606384277
2010-08-25,3.3317160606384277
2010-08-26,3.3877108097076416
2010-08-27,3.494101047515869
2010-08-30,3.4437053203582764
2010-08-31,3.494101047515869
2010-09-01,3.3765110969543457
2010-09-02,3.3765110969543457
2010-09-03,3.3765110969543457
2010-09-07,3.348515510559082
2010-09-08,3.230923891067505
2010-09-09,3.2365243434906006
2010-09-10,3.4549052715301514
2010-09-13,3.499701738357544
2010-09-14,3.3597121238708496
2010-09-15,3.370912790298462
2010-09-16,3.3597121238708496
2010-09-17,3.3597121238708496
2010-09-20,3.471703052520752
2010-09-21,3.230923891067505
2010-09-22,3.3373148441314697
2010-09-23,3.3317160606384277
2010-09-24,3.3597121238708496
2010-09-27,3.3597121238708496
2010-09-28,3.2645211219787598
2010-09-29,3.3205156326293945
2010-09-30,3.3093178272247314
2010-10-01,3.2757208347320557
2010-10-04,3.2701213359832764
2010-10-05,3.2701213359832764
2010-10-06,3.292635202407837
2010-10-07,3.292635202407837
2010-10-08,3.3658041954040527
2010-10-11,3.34891939163208
2010-10-12,3.34891939163208
2010-10-13,3.292635202407837
2010-10-14,3.2701213359832764
2010-10-15,3.2363505363464355
2010-10-18,3.2644927501678467
2010-10-19,3.3376624584198
2010-10-20,3.3376624584198
2010-10-21,3.3376624584198
2010-10-22,3.2644927501678467
2010-10-25,3.2813775539398193
2010-10-26,3.3207767009735107
2010-10-27,3.3207767009735107
2010-10-28,3.3207767009735107
2010-10-29,3.3714332580566406
2010-11-01,3.34891939163208
2010-11-02,3.3770604133605957
2010-11-03,3.3770604133605957
2010-11-04,3.30389142036438
2010-11-05,3.30389142036438
2010-11-08,3.3207767009735107
2010-11-09,3.416459798812866
2010-11-10,3.512143135070801
2010-11-11,3.410831928253174
2010-11-12,3.467116355895996
2010-11-15,3.3770604133605957
2010-11-16,3.31514835357666
2010-11-17,3.31514835357666
2010-11-18,3.4614882469177246
2010-11-19,3.382689952850342
2010-11-22,3.3770604133605957
2010-11-23,3.3770604133605957
2010-11-24,3.3770604133605957
2010-11-26,3.3770604133605957
2010-11-29,3.3376624584198
2010-11-30,3.3376624584198
2010-12-01,3.3770604133605957
2010-12-02,3.3939456939697266
2010-12-03,3.30389142036438
2010-12-06,3.29826283454895
2010-12-07,3.309520721435547
2010-12-08,3.3207767009735107
2010-12-09,3.29826283454895
2010-12-10,3.292635202407837
2010-12-13,3.309520721435547
2010-12-14,3.292635202407837
2010-12-15,3.258864641189575
2010-12-16,3.34891939163208
2010-12-17,3.208207607269287
2010-12-20,3.2307217121124268
2010-12-21,3.180065870285034
2010-12-22,3.2250924110412598
2010-12-23,3.208207607269287
2010-12-27,3.2363505363464355
2010-12-28,3.1631813049316406
2010-12-29,3.1631813049316406
2010-12-30,3.1631813049316406
2010-12-31,3.151923179626465
2011-01-03,3.2363505363464355
2011-01-04,3.2363505363464355
2011-01-05,3.2872729301452637
2011-01-06,3.4513537883758545
2011-01-07,3.406087636947632
2011-01-10,3.406087636947632
2011-01-11,3.338192939758301
2011-01-12,3.338192939758301
2011-01-13,3.423062562942505
2011-01-14,3.4513537883758545
2011-01-18,3.343851089477539
2011-01-19,3.39477276802063
2011-01-20,3.406087636947632
2011-01-21,3.428720712661743
2011-01-24,3.428720712661743
2011-01-25,3.507932186126709
2011-01-26,3.502274513244629
2011-01-27,3.507932186126709
2011-01-28,3.5588538646698
2011-01-31,3.53056263923645
2011-02-01,3.564511775970459
2011-02-02,3.564511775970459
2011-02-03,3.564511775970459
2011-02-04,3.4513537883758545
2011-02-07,3.473985195159912
2011-02-08,3.4570093154907227
2011-02-09,3.4570093154907227
2011-02-10,3.4626681804656982
2011-02-11,3.4626681804656982
2011-02-14,3.4626681804656982
2011-02-15,3.564511775970459
2011-02-16,3.4626681804656982
2011-02-17,3.4626681804656982
2011-02-18,3.4796416759490967
2011-02-22,3.4796416759490967
2011-02-23,3.4796416759490967
2011-02-24,3.4796416759490967
2011-02-25,3.4796416759490967
2011-02-28,3.4796416759490967
2011-03-01,3.423062562942505
2011-03-02,3.423062562942505
2011-03-03,3.473985195159912
2011-03-04,3.473985195159912
2011-03-07,3.338192939758301
2011-03-08,3.343851089477539
2011-03-09,3.343851089477539
2011-03-10,3.3495090007781982
2011-03-11,3.39477276802063
2011-03-14,3.39477276802063
2011-03-15,3.39477276802063
2011-03-16,3.281614065170288
2011-03-17,3.281614065170288
2011-03-18,3.389115810394287
2011-03-21,3.389115810394287
2011-03-22,3.326878309249878
2011-03-23,3.326878309249878
2011-03-24,3.326878309249878
2011-03-25,3.326878309249878
2011-03-28,3.332536220550537
2011-03-29,3.332536220550537
2011-03-30,3.281614065170288
2011-03-31,3.281614065170288
2011-04-01,3.292929172515869
2011-04-04,3.332536220550537
2011-04-05,3.423062562942505
2011-04-06,3.434378147125244
2011-04-07,3.6675074100494385
2011-04-08,3.6675074100494385
2011-04-11,3.4116334915161133
2011-04-12,3.4116334915161133
2011-04-13,3.4116334915161133
2011-04-14,3.4286916255950928
2011-04-15,3.4116334915161133
2011-04-18,3.4514362812042236
2011-04-19,3.5253548622131348
2011-04-20,3.582216501235962
2011-04-21,3.5253548622131348
2011-04-25,3.565157890319824
2011-04-26,3.559471845626831
2011-04-27,3.5765302181243896
2011-04-28,3.496925115585327
2011-04-29,3.5765302181243896
2011-05-02,3.633389949798584
2011-05-03,3.5367279052734375
2011-05-04,3.5765302181243896
2011-05-05,3.5765302181243896
2011-05-06,3.616333246231079
2011-05-09,3.553785562515259
2011-05-10,3.553785562515259
2011-05-11,3.548098564147949
2011-05-12,3.548098564147949
2011-05-13,3.639075994491577
2011-05-16,3.548098564147949
2011-05-17,3.548098564147949
2011-05-18,3.5367279052734375
2011-05-19,3.616333246231079
2011-05-20,3.599274158477783
2011-05-23,3.6788792610168457
2011-05-24,3.6788792610168457
2011-05-25,3.65044903755188
2011-05-26,3.695936918258667
2011-05-27,3.8494608402252197
2011-05-31,3.8494608402252197
2011-06-01,3.764169454574585
2011-06-02,3.8494608402252197
2011-06-03,3.798285722732544
2011-06-06,3.798285722732544
2011-06-07,3.798285722732544
2011-06-08,3.6845648288726807
2011-06-09,3.7186806201934814
2011-06-10,3.838087558746338
2011-06-13,3.7812275886535645
2011-06-14,3.7812275886535645
2011-06-15,3.695936918258667
2011-06-16,3.695936918258667
2011-06-17,3.7698557376861572
2011-06-20,3.7812275886535645
2011-06-21,3.7073092460632324
2011-06-22,3.752797842025757
2011-06-23,3.8551485538482666
2011-06-24,3.752797842025757
2011-06-27,3.764169454574585
2011-06-28,3.8039708137512207
2011-06-29,3.8039708137512207
2011-06-30,3.8551485538482666
2011-07-01,3.809657573699951
2011-07-05,3.809657573699951
2011-07-06,3.826794147491455
2011-07-07,3.8781979084014893
2011-07-08,3.8781979084014893
2011-07-11,3.7982356548309326
2011-07-12,3.769676923751831
2011-07-13,3.7982356548309326
2011-07-14,3.7982356548309326
2011-07-15,3.803945302963257
2011-07-18,3.803945302963257
2011-07-19,3.803945302963257
2011-07-20,3.803945302963257
2011-07-21,3.803945302963257
2011-07-22,3.7982356548309326
2011-07-25,3.769676923751831
2011-07-26,3.769676923751831
2011-07-27,3.7925233840942383
2011-07-28,3.7925233840942383
2011-07-29,3.7239832878112793
2011-08-01,3.7982356548309326
2011-08-02,3.7982356548309326
2011-08-03,3.803945302963257
2011-08-04,3.7125604152679443
2011-08-05,3.7125604152679443
2011-08-08,3.5697693824768066
2011-08-09,3.5697693824768066
2011-08-10,3.5697693824768066
2011-08-11,3.5754823684692383
2011-08-12,3.695425510406494
2011-08-15,3.695425510406494
2011-08-16,3.695425510406494
2011-08-17,3.9124672412872314
2011-08-18,3.832504987716675
2011-08-19,3.832504987716675
2011-08-22,3.832504987716675
2011-08-23,3.832504987716675
2011-08-24,3.832504987716675
2011-08-25,3.832504987716675
2011-08-26,3.832504987716675
2011-08-29,3.7125604152679443
2011-08-30,3.7125604152679443
2011-08-31,3.8553504943847656
2011-09-01,3.7811012268066406
2011-09-02,3.7811012268066406
2011-09-06,3.655444383621216
2011-09-07,3.7182722091674805
2011-09-08,3.7182722091674805
2011-09-09,3.7182722091674805
2011-09-12,3.6268856525421143
2011-09-13,3.59832763671875
2011-09-14,3.59832763671875
2011-09-15,3.59832763671875
2011-09-16,3.655444383621216
2011-09-19,3.59832763671875
2011-09-20,3.59832763671875
2011-09-21,3.5697693824768066
2011-09-22,3.375575065612793
2011-09-23,3.426978826522827
2011-09-26,3.426978826522827
2011-09-27,3.426978826522827
2011-09-28,3.426978826522827
2011-09-29,3.4726710319519043
2011-09-30,3.44411301612854
2011-10-03,3.535499095916748
2011-10-04,3.3413045406341553
2011-10-05,3.358527660369873
2011-10-06,3.358527660369873
2011-10-07,3.358527660369873
2011-10-10,3.335564136505127
2011-10-11,3.3642685413360596
2011-10-12,3.3642685413360596
2011-10-13,3.3642685413360596
2011-10-14,3.3814918994903564
2011-10-17,3.3814918994903564
2011-10-18,3.306859016418457
2011-10-19,3.306859016418457
2011-10-20,3.272411584854126
2011-10-21,3.2953755855560303
2011-10-24,3.318340539932251
2011-10-25,3.318340539932251
2011-10-26,3.318340539932251
2011-10-27,3.318340539932251
2011-10-28,3.318340539932251
2011-10-31,3.3700106143951416
2011-11-01,3.3987157344818115
2011-11-02,3.3987157344818115
2011-11-03,3.3987157344818115
2011-11-04,3.3987157344818115
2011-11-07,3.301116704940796
2011-11-08,3.301116704940796
2011-11-09,3.301116704940796
2011-11-10,3.306859016418457
2011-11-11,3.306859016418457
2011-11-14,3.312598466873169
2011-11-15,3.2953755855560303
2011-11-16,3.2953755855560303
2011-11-17,3.2953755855560303
2011-11-18,3.312598466873169
2011-11-21,3.312598466873169
2011-11-22,3.312598466873169
2011-11-23,3.312598466873169
2011-11-25,3.312598466873169
2011-11-28,3.312598466873169
2011-11-29,3.301116704940796
2011-11-30,3.358527660369873
2011-12-01,3.4044559001922607
2011-12-02,3.272411584854126
2011-12-05,3.1575920581817627
2011-12-06,3.1575920581817627
2011-12-07,3.2666711807250977
2011-12-08,3.272411584854126
2011-12-09,3.272411584854126
2011-12-12,3.289635419845581
2011-12-13,3.289635419845581
2011-12-14,3.2437069416046143
2011-12-15,3.2437069416046143
2011-12-16,3.3470451831817627
2011-12-19,3.2437069416046143
2011-12-20,3.2035181522369385
2011-12-21,3.2035181522369385
2011-12-22,3.215001106262207
2011-12-23,3.215001106262207
2011-12-27,3.444643497467041
2011-12-28,3.392974853515625
2011-12-29,3.312598466873169
2011-12-30,3.2207419872283936
2012-01-03,3.272411584854126
2012-01-04,3.2897255420684814
2012-01-05,3.272411584854126
2012-01-06,3.2031538486480713
2012-01-09,3.243553638458252
2012-01-10,3.243553638458252
2012-01-11,3.2897255420684814
2012-01-12,3.35321307182312
2012-01-13,3.318582773208618
2012-01-17,3.5378975868225098
2012-01-18,3.422468900680542
2012-01-19,3.4166975021362305
2012-01-20,3.5378975868225098
2012-01-23,3.2204678058624268
2012-01-24,3.5609841346740723
2012-01-25,4.06887149810791
2012-01-26,3.578299045562744
2012-01-27,3.4744114875793457
2012-01-30,3.751441240310669
2012-01-31,3.959214210510254
2012-02-01,3.641784906387329
2012-02-02,3.722585916519165
2012-02-03,3.884183645248413
2012-02-06,3.751441240310669
2012-02-07,3.739898920059204
2012-02-08,3.739898920059204
2012-02-09,3.7110414505004883
2012-02-10,3.8380160331726074
2012-02-13,3.8380160331726074
2012-02-14,3.8668699264526367
2012-02-15,3.7110414505004883
2012-02-16,3.8668699264526367
2012-02-17,3.8668699264526367
2012-02-21,3.8668699264526367
2012-02-22,3.8899574279785156
2012-02-23,3.8899574279785156
2012-02-24,3.8899574279785156
2012-02-27,4.207387924194336
2012-02-28,4.091958522796631
2012-02-29,3.9996132850646973
2012-03-01,3.780299663543701
2012-03-02,3.584069013595581
2012-03-05,3.4397830963134766
2012-03-06,3.53212571144104
2012-03-07,3.6821842193603516
2012-03-08,3.8668699264526367
2012-03-09,3.757211923599243
2012-03-12,3.6302430629730225
2012-03-13,3.6302430629730225
2012-03-14,3.485954761505127
2012-03-15,3.566755771636963
2012-03-16,3.5609841346740723
2012-03-19,3.307039976119995
2012-03-20,3.3647541999816895
2012-03-21,3.2781825065612793
2012-03-22,3.318582773208618
2012-03-23,3.399383306503296
2012-03-26,3.3474409580230713
2012-03-27,3.3012683391571045
2012-03-28,3.180068016052246
2012-03-29,3.249326467514038
2012-03-30,3.249326467514038
2012-04-02,3.260868549346924
2012-04-03,3.278276205062866
2012-04-04,3.249263048171997
2012-04-05,3.249263048171997
2012-04-09,3.249263048171997
2012-04-10,3.249263048171997
2012-04-11,3.249263048171997
2012-04-12,3.249263048171997
2012-04-13,3.249263048171997
2012-04-16,3.249263048171997
2012-04-17,3.249263048171997
2012-04-18,3.249263048171997
2012-04-19,3.249263048171997
2012-04-20,3.1912429332733154
2012-04-23,3.2608673572540283
2012-04-24,3.3362972736358643
2012-04-25,3.371112823486328
2012-04-26,3.371112823486328
2012-04-27,3.371112823486328
2012-04-30,3.371112823486328
2012-05-01,3.6728293895721436
2012-05-02,3.5857961177825928
2012-05-03,3.4233317375183105
2012-05-04,3.226055383682251
2012-05-07,3.249263048171997
2012-05-08,3.324693441390991
2012-05-09,3.324693441390991
2012-05-10,3.324693441390991
2012-05-11,3.226055383682251
2012-05-14,3.365309238433838
2012-05-15,3.365309238433838
2012-05-16,3.371112823486328
2012-05-17,3.272473096847534
2012-05-18,3.272473096847534
2012-05-21,3.278276205062866
2012-05-22,3.278276205062866
2012-05-23,3.295682907104492
2012-05-24,3.28987979888916
2012-05-25,3.3537046909332275
2012-05-29,3.3362972736358643
2012-05-30,3.1912429332733154
2012-05-31,3.307286262512207
2012-06-01,3.347902297973633
2012-06-04,3.347902297973633
2012-06-05,3.2608673572540283
2012-06-06,3.1912429332733154
2012-06-07,3.220252752304077
2012-06-08,3.2028465270996094
2012-06-11,3.249263048171997
2012-06-12,3.1912429332733154
2012-06-13,3.2028465270996094
2012-06-14,3.2028465270996094
2012-06-15,3.3014843463897705
2012-06-18,3.249263048171997
2012-06-19,3.249263048171997
2012-06-20,3.249263048171997
2012-06-21,3.1912429332733154
2012-06-22,3.1912429332733154
2012-06-25,3.1912429332733154
2012-06-26,3.168031692504883
2012-06-27,3.0751965045928955
2012-06-28,3.0635929107666016
2012-06-29,3.0693936347961426
2012-07-02,3.162229299545288
2012-07-03,3.255065441131592
2012-07-05,3.260899543762207
2012-07-06,3.2084004878997803
2012-07-09,3.155898094177246
2012-07-10,3.155898094177246
2012-07-11,3.155898094177246
2012-07-12,3.155898094177246
2012-07-13,2.922560214996338
2012-07-16,3.097562313079834
2012-07-17,3.097562313079834
2012-07-18,3.0858957767486572
2012-07-19,3.0858957767486572
2012-07-20,3.0858957767486572
2012-07-23,3.0858957767486572
2012-07-24,2.9400596618652344
2012-07-25,3.0858957767486572
2012-07-26,2.9342262744903564
2012-07-27,3.237565517425537
2012-07-30,3.1675639152526855
2012-07-31,3.1675639152526855
2012-08-01,3.237565517425537
2012-08-02,3.1792304515838623
2012-08-03,3.1792304515838623
2012-08-06,3.120896100997925
2012-08-07,3.120896100997925
2012-08-08,3.06839656829834
2012-08-09,3.144230842590332
2012-08-10,2.9750614166259766
2012-08-13,3.120896100997925
2012-08-14,2.992560863494873
2012-08-15,2.992560863494873
2012-08-16,3.0217292308807373
2012-08-17,2.957559823989868
2012-08-20,2.9750614166259766
2012-08-21,2.9750614166259766
2012-08-22,2.992560863494873
2012-08-23,2.9750614166259766
2012-08-24,3.0275614261627197
2012-08-27,3.010061264038086
2012-08-28,3.033395767211914
2012-08-29,3.033395767211914
2012-08-30,3.0625617504119873
2012-08-31,3.0042290687561035
2012-09-04,3.120896100997925
2012-09-05,3.120896100997925
2012-09-06,3.120896100997925
2012-09-07,3.0625617504119873
2012-09-10,3.0625617504119873
2012-09-11,3.0625617504119873
2012-09-12,3.0625617504119873
2012-09-13,3.120896100997925
2012-09-14,3.120896100997925
2012-09-17,3.120896100997925
2012-09-18,3.010061264038086
2012-09-19,3.0917303562164307
2012-09-20,3.109229326248169
2012-09-21,3.138396739959717
2012-09-24,3.132564067840576
2012-09-25,3.1675639152526855
2012-09-26,3.1675639152526855
2012-09-27,3.1792304515838623
2012-09-28,3.260899543762207
2012-10-01,3.266732692718506
2012-10-02,3.2084004878997803
2012-10-03,3.2084004878997803
2012-10-04,3.0275614261627197
2012-10-05,3.0917303562164307
2012-10-08,3.0917303562164307
2012-10-09,3.039228677749634
2012-10-10,3.033395767211914
2012-10-11,3.033395767211914
2012-10-12,3.0042290687561035
2012-10-15,3.0042290687561035
2012-10-16,3.0217292308807373
2012-10-17,3.0042290687561035
2012-10-18,3.0042290687561035
2012-10-19,3.0042290687561035
2012-10-22,3.033395767211914
2012-10-23,3.033395767211914
2012-10-24,3.109229326248169
2012-10-25,3.126730442047119
2012-10-26,3.1733975410461426
2012-10-31,3.1733975410461426
2012-11-01,3.0217292308807373
2012-11-02,3.0217292308807373
2012-11-05,3.1792304515838623
2012-11-06,3.1792304515838623
2012-11-07,3.155898094177246
2012-11-08,3.155898094177246
2012-11-09,3.015894889831543
2012-11-12,3.015894889831543
2012-11-13,3.155898094177246
2012-11-14,3.0042290687561035
2012-11-15,3.0042290687561035
2012-11-16,3.0217292308807373
2012-11-19,3.0217292308807373
2012-11-20,3.033395767211914
2012-11-21,2.9750614166259766
2012-11-23,2.9750614166259766
2012-11-26,2.9750614166259766
2012-11-27,3.0042290687561035
2012-11-28,3.0042290687561035
2012-11-29,2.9750614166259766
2012-11-30,2.9750614166259766
2012-12-03,3.015894889831543
2012-12-04,3.015894889831543
2012-12-05,2.9750614166259766
2012-12-06,2.957559823989868
2012-12-07,2.9517273902893066
2012-12-10,2.922560214996338
2012-12-11,2.922560214996338
2012-12-12,2.922560214996338
2012-12-13,2.922560214996338
2012-12-14,2.922560214996338
2012-12-17,2.9867281913757324
2012-12-18,2.9867281913757324
2012-12-19,2.9750614166259766
2012-12-20,3.080684185028076
2012-12-21,3.080684185028076
2012-12-24,3.080684185028076
2012-12-26,3.086552858352661
2012-12-27,3.1100237369537354
2012-12-28,3.1100237369537354
2012-12-31,3.092419385910034
2013-01-02,3.1393625736236572
2013-01-03,3.1100237369537354
2013-01-04,3.1393625736236572
2013-01-07,3.1393625736236572
2013-01-08,3.1393625736236572
2013-01-09,3.1393625736236572
2013-01-10,3.168704032897949
2013-01-11,3.168704032897949
2013-01-14,3.1569676399230957
2013-01-15,3.1569676399230957
2013-01-16,3.1569676399230957
2013-01-17,3.1628353595733643
2013-01-18,3.1745717525482178
2013-01-22,3.1980435848236084
2013-01-23,3.2215158939361572
2013-01-24,3.227383852005005
2013-01-25,3.1745717525482178
2013-01-28,3.168704032897949
2013-01-29,3.227383852005005
2013-01-30,3.2567241191864014
2013-01-31,3.2567241191864014
2013-02-01,3.227383852005005
2013-02-04,3.168704032897949
2013-02-05,3.2215158939361572
2013-02-06,3.227383852005005
2013-02-07,3.2215158939361572
2013-02-08,3.2039122581481934
2013-02-11,3.168704032897949
2013-02-12,3.186307668685913
2013-02-13,3.227383852005005
2013-02-14,3.227383852005005
2013-02-15,3.227383852005005
2013-02-19,3.227383852005005
2013-02-20,3.227383852005005
2013-02-21,3.1980435848236084
2013-02-22,3.2039122581481934
2013-02-25,3.2039122581481934
2013-02-26,3.168704032897949
2013-02-27,3.151099920272827
2013-02-28,3.2156479358673096
2013-03-01,3.2156479358673096
2013-03-04,3.1980435848236084
2013-03-05,3.2156479358673096
2013-03-06,3.2156479358673096
2013-03-07,3.1100237369537354
2013-03-08,3.227383852005005
2013-03-11,3.168704032897949
2013-03-12,3.227383852005005
2013-03-13,3.2156479358673096
2013-03-14,3.227383852005005
2013-03-15,3.227383852005005
2013-03-18,3.227383852005005
2013-03-19,3.227383852005005
2013-03-20,3.227383852005005
2013-03-21,3.227383852005005
2013-03-22,3.227383852005005
2013-03-25,3.227383852005005
2013-03-26,3.20978045463562
2013-03-27,3.20978045463562
2013-03-28,3.20978045463562
2013-04-01,3.20978045463562
2013-04-02,3.20978045463562
2013-04-03,3.2274816036224365
2013-04-04,3.239280939102173
2013-04-05,3.3395867347717285
2013-04-08,3.681804895401001
2013-04-09,3.7526090145111084
2013-04-10,3.6523048877716064
2013-04-11,4.00632381439209
2013-04-12,4.000422477722168
2013-04-15,3.7939138412475586
2013-04-16,3.8706157207489014
2013-04-17,3.7939138412475586
2013-04-18,3.764411211013794
2013-04-19,3.7821121215820312
2013-04-22,3.7821121215820312
2013-04-23,3.6877059936523438
2013-04-24,3.540198802947998
2013-04-25,3.540198802947998
2013-04-26,3.463494062423706
2013-04-29,3.5224967002868652
2013-04-30,3.5224967002868652
2013-05-01,3.4870951175689697
2013-05-02,3.4693946838378906
2013-05-03,3.422189950942993
2013-05-06,3.3631885051727295
2013-05-07,3.457592248916626
2013-05-08,3.457592248916626
2013-05-09,3.380889415740967
2013-05-10,3.428091526031494
2013-05-13,3.428091526031494
2013-05-14,3.428091526031494
2013-05-15,3.428091526031494
2013-05-16,3.5283963680267334
2013-05-17,3.4339916706085205
2013-05-20,3.4339916706085205
2013-05-21,3.4752936363220215
2013-05-22,3.492994546890259
2013-05-23,3.4693946838378906
2013-05-24,3.6169023513793945
2013-05-28,3.5814995765686035
2013-05-29,3.6051011085510254
2013-05-30,3.746710777282715
2013-05-31,3.6582038402557373
2013-06-03,3.693605661392212
2013-06-04,3.5756006240844727
2013-06-05,3.6995065212249756
2013-06-06,3.693605661392212
2013-06-07,3.5578997135162354
2013-06-10,3.546098232269287
2013-06-11,3.6051011085510254
2013-06-12,3.5578997135162354
2013-06-13,3.5637998580932617
2013-06-14,3.5519983768463135
2013-06-17,3.587400197982788
2013-06-18,3.540198802947998
2013-06-19,3.5578997135162354
2013-06-20,3.5224967002868652
2013-06-21,3.6405036449432373
2013-06-24,3.6287031173706055
2013-06-25,3.5756006240844727
2013-06-26,3.6346030235290527
2013-06-27,3.6759047508239746
2013-06-28,3.7290072441101074
2013-07-01,3.705406665802002
2013-07-02,3.6287031173706055
2013-07-03,3.693605661392212
2013-07-05,3.758510112762451
2013-07-08,3.711308240890503
2013-07-09,3.758510112762451
2013-07-10,3.71108341217041
2013-07-11,3.794079303741455
2013-07-12,3.71108341217041
2013-07-15,3.7762949466705322
2013-07-16,3.788151741027832
2013-07-17,3.8830039501190186
2013-07-18,3.8000071048736572
2013-07-19,3.877075433731079
2013-07-22,3.912644624710083
2013-07-23,3.8118648529052734
2013-07-24,3.8652184009552
2013-07-25,3.912644624710083
2013-07-26,3.97192645072937
2013-07-29,3.9245028495788574
2013-07-30,4.0904927253723145
2013-07-31,4.14977502822876
2013-08-01,4.078634738922119
2013-08-02,4.096418380737305
