Date,CCK
2010-01-04,25.143321990966797
2010-01-05,25.39103889465332
2010-01-06,25.39103889465332
2010-01-07,25.057575225830078
2010-01-08,25.105213165283203
2010-01-11,24.743162155151367
2010-01-12,24.657413482666016
2010-01-13,24.80033302307129
2010-01-14,24.628835678100586
2010-01-15,24.781274795532227
2010-01-19,25.03852081298828
2010-01-20,24.857494354248047
2010-01-21,24.53355598449707
2010-01-22,23.67607307434082
2010-01-25,23.637964248657227
2010-01-26,23.199697494506836
2010-01-27,23.142526626586914
2010-01-28,23.056779861450195
2010-01-29,22.685205459594727
2010-02-01,22.52323341369629
2010-02-02,24.705059051513672
2010-02-03,24.66693878173828
2010-02-04,24.095291137695312
2010-02-05,24.428756713867188
2010-02-08,24.238203048706055
2010-02-09,24.64788818359375
2010-02-10,24.400175094604492
2010-02-11,24.73363494873047
2010-02-12,24.91465950012207
2010-02-16,25.267183303833008
2010-02-17,25.07663345336914
2010-02-18,24.695528030395508
2010-02-19,24.781274795532227
2010-02-22,24.91465950012207
2010-02-23,24.81938934326172
2010-02-24,25.30529022216797
2010-02-25,25.533952713012695
2010-02-26,26.029390335083008
2010-03-01,26.315223693847656
2010-03-02,25.905532836914062
2010-03-03,25.800729751586914
2010-03-04,25.657814025878906
2010-03-05,25.953168869018555
2010-03-08,26.077024459838867
2010-03-09,25.98175048828125
2010-03-10,25.934110641479492
2010-03-11,26.067501068115234
2010-03-12,26.105607986450195
2010-03-15,26.096080780029297
2010-03-16,26.153247833251953
2010-03-17,26.296165466308594
2010-03-18,25.991281509399414
2010-03-19,26.010332107543945
2010-03-22,26.143720626831055
2010-03-23,26.305692672729492
2010-03-24,26.019865036010742
2010-03-25,25.915056228637695
2010-03-26,25.61017608642578
2010-03-29,25.857894897460938
2010-03-30,25.591123580932617
2010-03-31,25.68639373779297
2010-04-01,26.153247833251953
2010-04-05,26.562936782836914
2010-04-06,26.200889587402344
2010-04-07,25.96269989013672
2010-04-08,25.943639755249023
2010-04-09,26.248523712158203
2010-04-12,25.934110641479492
2010-04-13,25.562536239624023
2010-04-14,25.71497917175293
2010-04-15,25.848365783691406
2010-04-16,26.038917541503906
2010-04-19,25.848365783691406
2010-04-20,25.886476516723633
2010-04-21,25.915056228637695
2010-04-22,26.134193420410156
2010-04-23,26.42002296447754
2010-04-26,26.172306060791016
2010-04-27,25.667346954345703
2010-04-28,25.762619018554688
2010-04-29,25.457731246948242
2010-04-30,24.771745681762695
2010-05-03,24.771745681762695
2010-05-04,24.238203048706055
2010-05-05,24.00001335144043
2010-05-06,23.64749526977539
2010-05-07,23.056779861450195
2010-05-10,23.92379379272461
2010-05-11,23.428356170654297
2010-05-12,23.65702247619629
2010-05-13,23.266386032104492
2010-05-14,23.104419708251953
2010-05-17,23.333080291748047
2010-05-18,23.190168380737305
2010-05-19,22.999614715576172
2010-05-20,22.15165901184082
2010-05-21,22.332685470581055
2010-05-24,21.951580047607422
2010-05-25,21.78961181640625
2010-05-26,21.589529037475586
2010-05-27,22.313629150390625
2010-05-28,22.399375915527344
2010-06-01,21.856304168701172
2010-06-02,22.675678253173828
2010-06-03,23.161584854125977
2010-06-04,22.809064865112305
2010-06-07,22.685205459594727
2010-06-08,22.81859016418457
2010-06-09,22.904340744018555
2010-06-10,23.209224700927734
2010-06-11,23.618907928466797
2010-06-14,23.685598373413086
2010-06-15,24.200096130371094
2010-06-16,24.1810359954834
2010-06-17,24.257259368896484
2010-06-18,24.362058639526367
2010-06-21,24.190563201904297
2010-06-22,23.685598373413086
2010-06-23,23.742765426635742
2010-06-24,23.76181983947754
2010-06-25,23.771347045898438
2010-06-28,23.933317184448242
2010-06-29,23.580801010131836
2010-06-30,23.857097625732422
2010-07-01,23.466463088989258
2010-07-02,23.361663818359375
2010-07-06,23.418825149536133
2010-07-07,23.933317184448242
2010-07-08,24.29537010192871
2010-07-09,24.152454376220703
2010-07-12,24.095291137695312
2010-07-13,24.781274795532227
2010-07-14,24.771745681762695
2010-07-15,24.933717727661133
2010-07-16,24.67647361755371
2010-07-19,24.638362884521484
2010-07-20,25.30529022216797
2010-07-21,25.44820213317871
2010-07-22,26.162776947021484
2010-07-23,26.724903106689453
2010-07-26,26.42002296447754
2010-07-27,26.553407669067383
2010-07-28,26.077024459838867
2010-07-29,26.238996505737305
2010-07-30,26.51529884338379
2010-08-02,26.972625732421875
2010-08-03,26.810653686523438
2010-08-04,26.924983978271484
2010-08-05,27.05837059020996
2010-08-06,27.153644561767578
2010-08-09,27.201284408569336
2010-08-10,27.30608558654785
2010-08-11,26.848766326904297
2010-08-12,26.839235305786133
2010-08-13,26.839235305786133
2010-08-16,26.553407669067383
2010-08-17,27.239397048950195
2010-08-18,27.51569938659668
2010-08-19,27.22986602783203
2010-08-20,27.31561279296875
2010-08-23,27.267980575561523
2010-08-24,26.801124572753906
2010-08-25,26.801124572753906
2010-08-26,26.48671531677246
2010-08-27,26.62962532043457
2010-08-30,26.381912231445312
2010-08-31,26.534347534179688
2010-09-01,26.99167251586914
2010-09-02,27.22986602783203
2010-09-03,27.191761016845703
2010-09-07,27.31561279296875
2010-09-08,27.70624542236328
2010-09-09,27.734830856323242
2010-09-10,27.925378799438477
2010-09-13,28.163570404052734
2010-09-14,28.239791870117188
2010-09-15,27.87774085998535
2010-09-16,27.563335418701172
2010-09-17,26.886877059936523
2010-09-20,27.048845291137695
2010-09-21,27.258451461791992
2010-09-22,27.029788970947266
2010-09-23,26.867822647094727
2010-09-24,26.944042205810547
2010-09-27,27.048845291137695
2010-09-28,27.172700881958008
2010-09-29,27.201284408569336
2010-09-30,27.30608558654785
2010-10-01,27.620498657226562
2010-10-04,27.410890579223633
2010-10-05,27.58238983154297
2010-10-06,27.630029678344727
2010-10-07,27.64908218383789
2010-10-08,27.163171768188477
2010-10-11,27.553808212280273
2010-10-12,27.525218963623047
2010-10-13,27.839632034301758
2010-10-14,28.287433624267578
2010-10-15,28.506568908691406
2010-10-18,28.33506965637207
2010-10-19,29.173498153686523
2010-10-20,29.354520797729492
2010-10-21,29.545074462890625
2010-10-22,29.392627716064453
2010-10-25,29.792789459228516
2010-10-26,29.897592544555664
2010-10-27,29.93570327758789
2010-10-28,30.33586311340332
2010-10-29,30.659801483154297
2010-11-01,30.6502742767334
2010-11-02,30.726499557495117
2010-11-03,30.354921340942383
2010-11-04,31.355310440063477
2010-11-05,30.964679718017578
2010-11-08,31.24098777770996
2010-11-09,30.80272102355957
2010-11-10,30.55500030517578
2010-11-11,30.869407653808594
2010-11-12,29.621295928955078
2010-11-15,29.82137107849121
2010-11-16,29.364044189453125
2010-11-17,29.087751388549805
2010-11-18,29.1258602142334
2010-11-19,29.58318328857422
2010-11-22,29.8880672454834
2010-11-23,29.516490936279297
2010-11-24,29.945232391357422
2010-11-26,29.735628128051758
2010-11-29,29.53554916381836
2010-11-30,29.564130783081055
2010-12-01,30.2501163482666
2010-12-02,30.74555206298828
2010-12-03,30.783660888671875
2010-12-06,30.459718704223633
2010-12-07,30.54547119140625
2010-12-08,30.707441329956055
2010-12-09,30.60263442993164
2010-12-10,31.374364852905273
2010-12-13,31.831689834594727
2010-12-14,32.20326614379883
2010-12-15,32.012718200683594
2010-12-16,32.11751937866211
2010-12-17,31.92698097229004
2010-12-20,31.64113998413086
2010-12-21,32.1746940612793
2010-12-22,32.250911712646484
2010-12-23,32.20326614379883
2010-12-27,32.165157318115234
2010-12-28,32.136573791503906
2010-12-29,32.127052307128906
2010-12-30,32.222320556640625
2010-12-31,31.80311393737793
2011-01-03,32.108001708984375
2011-01-04,32.24138641357422
2011-01-05,32.26995849609375
2011-01-06,32.346187591552734
2011-01-07,32.26995849609375
2011-01-10,31.850753784179688
2011-01-11,31.441064834594727
2011-01-12,31.755475997924805
2011-01-13,31.76500701904297
2011-01-14,31.47917366027832
2011-01-18,31.688779830932617
2011-01-19,31.507753372192383
2011-01-20,31.374364852905273
2011-01-21,31.545869827270508
2011-01-24,31.92698097229004
2011-01-25,31.907920837402344
2011-01-26,32.3747673034668
2011-01-27,32.193748474121094
2011-01-28,31.60303497314453
2011-01-31,31.784059524536133
2011-02-01,32.108001708984375
2011-02-02,33.95634078979492
2011-02-03,34.575645446777344
2011-02-04,34.60422134399414
2011-02-07,34.794776916503906
2011-02-08,34.76619338989258
2011-02-09,34.794776916503906
2011-02-10,35.32832336425781
2011-02-11,36.07147979736328
2011-02-14,36.05241775512695
2011-02-15,36.08100891113281
2011-02-16,36.37636184692383
2011-02-17,36.18581008911133
2011-02-18,36.59548568725586
2011-02-22,35.6046257019043
2011-02-23,35.72848129272461
2011-02-24,36.10005569458008
2011-02-25,36.690765380859375
2011-02-28,36.66218948364258
2011-03-01,36.319190979003906
2011-03-02,36.690765380859375
2011-03-03,37.13856887817383
2011-03-04,37.27195358276367
2011-03-07,37.03376007080078
2011-03-08,37.45298385620117
2011-03-09,37.61494064331055
2011-03-10,37.15761947631836
2011-03-11,37.14809799194336
2011-03-14,36.557376861572266
2011-03-15,35.39501190185547
2011-03-16,35.023441314697266
2011-03-17,35.118717193603516
2011-03-18,35.52839660644531
2011-03-21,36.233436584472656
2011-03-22,36.13816833496094
2011-03-23,36.833683013916016
2011-03-24,37.04328918457031
2011-03-25,37.5101432800293
2011-03-28,36.81461715698242
2011-03-29,36.24296569824219
2011-03-30,36.919429779052734
2011-03-31,36.75746536254883
2011-04-01,36.79557800292969
2011-04-04,36.76698684692383
2011-04-05,36.7479248046875
2011-04-06,36.585968017578125
2011-04-07,36.76698684692383
2011-04-08,36.49068832397461
2011-04-11,36.24296569824219
2011-04-12,36.233436584472656
2011-04-13,36.65266036987305
2011-04-14,37.00517272949219
2011-04-15,37.60542297363281
2011-04-18,37.2910041809082
2011-04-19,37.386287689208984
2011-04-20,35.966670989990234
2011-04-21,36.04290008544922
2011-04-25,35.23305130004883
2011-04-26,35.880924224853516
2011-04-27,35.23305130004883
2011-04-28,35.25210189819336
2011-04-29,35.63321304321289
2011-05-02,35.9476203918457
2011-05-03,36.30013656616211
2011-05-04,37.46249771118164
2011-05-05,37.16714859008789
2011-05-06,37.233848571777344
2011-05-09,37.57683563232422
2011-05-10,38.76777648925781
2011-05-11,38.66297912597656
2011-05-12,39.2251091003418
2011-05-13,39.015506744384766
2011-05-16,38.52007293701172
2011-05-17,38.81543731689453
2011-05-18,38.81543731689453
2011-05-19,39.24415969848633
2011-05-20,39.06313705444336
2011-05-23,38.119903564453125
2011-05-24,38.02463912963867
2011-05-25,37.8912467956543
2011-05-26,38.23423767089844
2011-05-27,38.215179443359375
2011-05-31,38.69157028198242
2011-06-01,37.7006950378418
2011-06-02,37.31958770751953
2011-06-03,36.319190979003906
2011-06-06,36.395408630371094
2011-06-07,36.81461715698242
2011-06-08,36.52879333496094
2011-06-09,37.09092712402344
2011-06-10,36.033363342285156
2011-06-13,36.17628860473633
2011-06-14,36.37636184692383
2011-06-15,35.70942306518555
2011-06-16,35.22351837158203
2011-06-17,35.48076629638672
2011-06-20,35.28069305419922
2011-06-21,36.014312744140625
2011-06-22,35.89997863769531
2011-06-23,36.20485305786133
2011-06-24,36.290611267089844
2011-06-27,36.3858757019043
2011-06-28,36.61454391479492
2011-06-29,36.681236267089844
2011-06-30,36.98612594604492
2011-07-01,37.37675857543945
2011-07-05,37.338645935058594
2011-07-06,37.28148651123047
2011-07-07,37.28148651123047
2011-07-08,37.15761947631836
2011-07-11,36.51927947998047
2011-07-12,36.20485305786133
2011-07-13,36.30966567993164
2011-07-14,35.928565979003906
2011-07-15,36.27156066894531
2011-07-18,34.93769073486328
2011-07-19,35.32832336425781
2011-07-20,36.452571868896484
2011-07-21,36.82415771484375
2011-07-22,37.16714859008789
2011-07-25,37.16714859008789
2011-07-26,37.062355041503906
2011-07-27,36.47163772583008
2011-07-28,36.3858757019043
2011-07-29,36.59548568725586
2011-08-01,36.65266036987305
2011-08-02,35.156822204589844
2011-08-03,35.62367630004883
2011-08-04,34.18500900268555
2011-08-05,34.66139602661133
2011-08-08,31.993669509887695
2011-08-09,34.59469985961914
2011-08-10,32.80351257324219
2011-08-11,33.38469314575195
2011-08-12,33.6705207824707
2011-08-15,33.97540283203125
2011-08-16,33.93729782104492
2011-08-17,33.822959899902344
2011-08-18,32.651065826416016
2011-08-19,31.917449951171875
2011-08-22,31.23145866394043
2011-08-23,31.917449951171875
2011-08-24,32.20326614379883
2011-08-25,31.631622314453125
2011-08-26,31.984140396118164
2011-08-29,33.1083984375
2011-08-30,33.737220764160156
2011-08-31,33.79438400268555
2011-09-01,33.19414138793945
2011-09-02,32.546260833740234
2011-09-06,32.05083465576172
2011-09-07,32.460514068603516
2011-09-08,32.06037139892578
2011-09-09,30.84082794189453
2011-09-12,30.364444732666016
2011-09-13,30.535940170288086
2011-09-14,30.231056213378906
2011-09-15,30.51688575744629
2011-09-16,30.69791030883789
2011-09-19,29.830904006958008
2011-09-20,29.687986373901367
2011-09-21,29.811847686767578
2011-09-22,28.82097625732422
2011-09-23,28.982942581176758
2011-09-26,28.859086990356445
2011-09-27,29.916648864746094
2011-09-28,29.249713897705078
2011-09-29,29.649877548217773
2011-09-30,29.163965225219727
2011-10-03,27.915851593017578
2011-10-04,28.716169357299805
2011-10-05,28.00160026550293
2011-10-06,28.801916122436523
2011-10-07,29.42121124267578
2011-10-10,30.564523696899414
2011-10-11,30.89799690246582
2011-10-12,31.431533813476562
2011-10-13,31.2123966217041
2011-10-14,31.593515396118164
2011-10-17,30.6502742767334
