Date,EGBN
2010-06-10,8.631912231445312
2010-06-11,8.674540519714355
2010-06-14,8.73137092590332
2010-06-15,8.823731422424316
2010-06-16,8.69584846496582
2010-06-17,8.745580673217773
2010-06-18,8.752686500549316
2010-06-21,8.667433738708496
2010-06-22,8.454300880432129
2010-06-23,8.504029273986816
2010-06-24,8.326419830322266
2010-06-25,9.11501407623291
2010-06-28,8.553763389587402
2010-06-29,8.43298625946045
2010-06-30,8.369046211242676
2010-07-01,8.354838371276855
2010-07-02,8.347733497619629
2010-07-06,8.340630531311035
2010-07-07,8.340630531311035
2010-07-08,8.241165161132812
2010-07-09,8.198541641235352
2010-07-12,8.127493858337402
2010-07-13,8.447196006774902
2010-07-14,8.305108070373535
2010-07-15,8.120389938354492
2010-07-16,7.814898490905762
2010-07-19,7.758063316345215
2010-07-20,7.722540378570557
2010-07-21,7.459677696228027
2010-07-22,7.552033424377441
2010-07-23,7.566243648529053
2010-07-26,7.70122766494751
2010-07-27,7.750958442687988
2010-07-28,7.6514973640441895
2010-07-29,7.7935872077941895
2010-07-30,8.212748527526855
2010-08-02,8.035137176513672
2010-08-03,7.999616622924805
2010-08-04,8.077765464782715
2010-08-05,8.028032302856445
2010-08-06,8.084869384765625
2010-08-09,8.205644607543945
2010-08-10,7.9925103187561035
2010-08-11,7.850419998168945
2010-08-12,7.829108238220215
2010-08-13,7.758063316345215
2010-08-16,7.829108238220215
2010-08-17,8.063555717468262
2010-08-18,8.091972351074219
2010-08-19,7.9569878578186035
2010-08-20,7.999616622924805
2010-08-23,7.814898490905762
2010-08-24,7.807794094085693
2010-08-25,7.907257556915283
2010-08-26,7.7935872077941895
2010-08-27,8.091972351074219
2010-08-30,7.7935872077941895
2010-08-31,7.736747741699219
2010-09-01,8.070658683776855
2010-09-02,8.297999382019043
2010-09-03,8.440092086791992
2010-09-07,8.241165161132812
2010-09-08,8.340630531311035
2010-09-09,8.461403846740723
2010-09-10,8.475611686706543
2010-09-13,8.660326957702637
2010-09-14,8.674540519714355
2010-09-15,8.567972183227539
2010-09-16,8.418778419494629
2010-09-17,8.518237113952637
2010-09-20,8.65322494506836
2010-09-21,8.631912231445312
2010-09-22,8.425881385803223
2010-09-23,8.262476921081543
2010-09-24,8.617701530456543
2010-09-27,8.411673545837402
2010-09-28,8.383256912231445
2010-09-29,8.290897369384766
2010-09-30,8.155915260314941
2010-10-01,8.056449890136719
2010-10-04,7.850419998168945
2010-10-05,8.170121192932129
2010-10-06,8.141704559326172
2010-10-07,8.148808479309082
2010-10-08,8.269582748413086
2010-10-11,8.127493858337402
2010-10-12,8.163019180297852
2010-10-13,8.390360832214355
2010-10-14,8.340630531311035
2010-10-15,8.319317817687988
2010-10-18,8.447196006774902
2010-10-19,8.333523750305176
2010-10-20,8.525344848632812
2010-10-21,8.518237113952637
2010-10-22,8.674540519714355
2010-10-25,8.79531478881836
2010-10-26,8.845046043395996
2010-10-27,8.85925579071045
2010-10-28,8.73137092590332
2010-10-29,8.781105995178223
2010-11-01,8.68164348602295
2010-11-02,9.001343727111816
2010-11-03,9.02975845336914
2010-11-04,9.164745330810547
2010-11-05,9.136326789855957
2010-11-08,9.129223823547363
2010-11-09,9.02975845336914
2010-11-10,9.207371711730957
2010-11-11,9.036866188049316
2010-11-12,8.788208961486816
2010-11-15,8.88056468963623
2010-11-16,8.766894340515137
2010-11-17,8.837942123413086
2010-11-18,9.129223823547363
2010-11-19,9.228684425354004
2010-11-22,9.171849250793457
2010-11-23,8.987133026123047
2010-11-24,9.207371711730957
2010-11-26,9.051074981689453
2010-11-29,9.19316291809082
2010-11-30,9.001343727111816
2010-12-01,9.448925018310547
2010-12-02,9.548382759094238
2010-12-03,9.591012001037598
2010-12-06,9.57680606842041
2010-12-07,9.591012001037598
2010-12-08,9.612325668334961
2010-12-09,9.647848129272461
2010-12-10,9.662054061889648
2010-12-13,9.662054061889648
2010-12-14,9.832564353942871
2010-12-15,9.939131736755371
2010-12-16,10.201994895935059
2010-12-17,10.194891929626465
2010-12-20,10.194891929626465
2010-12-21,10.543007850646973
2010-12-22,10.393816947937012
2010-12-23,10.180682182312012
2010-12-27,10.173574447631836
2010-12-28,10.074115753173828
2010-12-29,10.102529525756836
2010-12-30,10.244625091552734
2010-12-31,10.251726150512695
2011-01-03,10.521695137023926
2011-01-04,10.344086647033691
2011-01-05,10.408025741577148
2011-01-06,9.988860130310059
2011-01-07,9.654950141906738
2011-01-10,9.839670181274414
2011-01-11,10.145159721374512
2011-01-12,10.294352531433105
2011-01-13,10.322769165039062
2011-01-14,10.713517189025879
2011-01-18,10.564321517944336
2011-01-19,9.733100891113281
2011-01-20,9.875186920166016
2011-01-21,9.512860298156738
2011-01-24,9.669158935546875
2011-01-25,9.697579383850098
2011-01-26,10.102529525756836
2011-01-27,9.875186920166016
2011-01-28,9.583909034729004
2011-01-31,9.59811782836914
2011-02-01,10.059906005859375
2011-02-02,9.974654197692871
2011-02-03,9.853876113891602
2011-02-04,9.591012001037598
2011-02-07,9.754416465759277
2011-02-08,9.583909034729004
2011-02-09,9.541281700134277
2011-02-10,9.59811782836914
2011-02-11,9.612325668334961
2011-02-14,9.896502494812012
2011-02-15,10.010173797607422
2011-02-16,10.201994895935059
2011-02-17,10.308561325073242
2011-02-18,10.273041725158691
2011-02-22,10.081219673156738
2011-02-23,10.024383544921875
2011-02-24,10.123846054077148
2011-02-25,10.422234535217285
2011-02-28,10.5145902633667
2011-03-01,10.209100723266602
2011-03-02,10.024383544921875
2011-03-03,10.308561325073242
2011-03-04,9.924921989440918
2011-03-07,9.662054061889648
2011-03-08,10.024383544921875
2011-03-09,9.889398574829102
2011-03-10,9.31394100189209
2011-03-11,9.406295776367188
2011-03-14,9.30683422088623
2011-03-15,9.292627334594727
2011-03-16,9.27841854095459
2011-03-17,9.34946060180664
2011-03-18,9.384984016418457
2011-03-21,9.775729179382324
2011-03-22,10.081219673156738
2011-03-23,10.159368515014648
2011-03-24,9.939131736755371
2011-03-25,10.081219673156738
2011-03-28,9.967551231384277
2011-03-29,9.896502494812012
2011-03-30,9.988860130310059
2011-03-31,9.981759071350098
2011-04-01,9.718894958496094
2011-04-04,9.903608322143555
2011-04-05,10.145159721374512
2011-04-06,10.230413436889648
2011-04-07,9.939131736755371
2011-04-08,9.647848129272461
2011-04-11,9.754416465759277
2011-04-12,9.697579383850098
2011-04-13,9.527071952819824
2011-04-14,9.70468521118164
2011-04-15,9.932026863098145
2011-04-18,9.640743255615234
2011-04-19,9.55549144744873
2011-04-20,9.683371543884277
2011-04-21,9.718894958496094
2011-04-25,9.697579383850098
2011-04-26,9.740206718444824
2011-04-27,9.846773147583008
2011-04-28,9.981759071350098
2011-04-29,9.860981941223145
2011-05-02,9.59811782836914
2011-05-03,9.548382759094238
2011-05-04,9.470235824584961
2011-05-05,9.49865436553955
2011-05-06,9.527071952819824
2011-05-09,9.406295776367188
2011-05-10,9.55549144744873
2011-05-11,9.27841854095459
2011-05-12,9.44182014465332
2011-05-13,9.171849250793457
2011-05-16,8.980029106140137
2011-05-17,8.845046043395996
2011-05-18,9.129223823547363
2011-05-19,8.987133026123047
2011-05-20,9.015551567077637
2011-05-23,8.79531478881836
2011-05-24,8.830838203430176
2011-05-25,8.837942123413086
2011-05-26,8.873462677001953
2011-05-27,8.845046043395996
2011-05-31,9.001343727111816
2011-06-01,8.560867309570312
2011-06-02,8.667433738708496
2011-06-03,8.397464752197266
2011-06-06,8.518237113952637
2011-06-07,8.688748359680176
2011-06-08,8.69584846496582
2011-06-09,8.603492736816406
2011-06-10,8.518237113952637
2011-06-13,8.596390724182129
2011-06-14,8.816628456115723
2011-06-15,8.560867309570312
2011-06-16,8.667433738708496
2011-06-17,8.759791374206543
2011-06-20,8.873462677001953
2011-06-21,9.235791206359863
2011-06-22,8.97292423248291
2011-06-23,9.02975845336914
2011-06-24,9.093700408935547
2011-06-27,9.434713363647461
2011-06-28,9.30683422088623
2011-06-29,9.264206886291504
2011-06-30,9.448925018310547
2011-07-01,10.017279624938965
2011-07-05,9.747310638427734
2011-07-06,9.825458526611328
2011-07-07,9.903608322143555
2011-07-08,9.761518478393555
2011-07-11,9.654950141906738
2011-07-12,9.733100891113281
2011-07-13,9.946234703063965
2011-07-14,9.782832145690918
2011-07-15,9.846773147583008
2011-07-18,9.57680606842041
2011-07-19,9.804146766662598
2011-07-20,9.725996971130371
2011-07-21,10.237518310546875
2011-07-22,10.102529525756836
2011-07-25,10.109637260437012
2011-07-26,10.059906005859375
2011-07-27,9.939131736755371
2011-07-28,9.647848129272461
2011-07-29,9.583909034729004
2011-08-01,9.747310638427734
2011-08-02,9.356566429138184
2011-08-03,9.747310638427734
2011-08-04,9.235791206359863
2011-08-05,9.093700408935547
2011-08-08,8.489821434020996
2011-08-09,9.406295776367188
2011-08-10,8.759791374206543
2011-08-11,8.894775390625
2011-08-12,8.43298625946045
2011-08-15,8.560867309570312
2011-08-16,8.532448768615723
2011-08-17,8.631912231445312
2011-08-18,8.461403846740723
2011-08-19,8.383256912231445
2011-08-22,8.383256912231445
2011-08-23,8.845046043395996
2011-08-24,9.02975845336914
2011-08-25,8.717164039611816
2011-08-26,8.745580673217773
2011-08-29,9.164745330810547
2011-08-30,9.093700408935547
2011-08-31,8.802417755126953
2011-09-01,8.383256912231445
2011-09-02,8.049346923828125
2011-09-06,8.11328411102295
2011-09-07,8.43298625946045
2011-09-08,8.226957321166992
2011-09-09,8.226957321166992
2011-09-12,8.361942291259766
2011-09-13,8.65322494506836
2011-09-14,8.788208961486816
2011-09-15,8.788208961486816
2011-09-16,9.11501407623291
2011-09-19,9.015551567077637
2011-09-20,8.830838203430176
2011-09-21,8.461403846740723
2011-09-22,8.504029273986816
2011-09-23,8.582179069519043
2011-09-26,8.504029273986816
2011-09-27,8.525344848632812
2011-09-28,8.184330940246582
2011-09-29,8.411673545837402
2011-09-30,8.361942291259766
2011-10-03,8.084869384765625
2011-10-04,8.873462677001953
2011-10-05,8.951611518859863
2011-10-06,8.816628456115723
2011-10-07,8.475611686706543
2011-10-10,8.987133026123047
2011-10-11,9.178954124450684
2011-10-12,9.39208698272705
2011-10-13,9.072389602661133
2011-10-14,9.136326789855957
2011-10-17,8.97292423248291
2011-10-18,9.264206886291504
2011-10-19,9.022658348083496
2011-10-20,9.235791206359863
2011-10-21,9.25710391998291
2011-10-24,9.57680606842041
2011-10-25,9.541281700134277
2011-10-26,9.782832145690918
2011-10-27,10.301456451416016
2011-10-28,10.138055801391602
2011-10-31,9.853876113891602
2011-11-01,9.29973030090332
2011-11-02,9.448925018310547
2011-11-03,9.37077522277832
2011-11-04,9.541281700134277
2011-11-07,9.662054061889648
2011-11-08,9.882294654846191
2011-11-09,9.264206886291504
2011-11-10,9.32104206085205
2011-11-11,9.55549144744873
2011-11-14,9.30683422088623
2011-11-15,9.463132858276367
2011-11-16,9.45602798461914
2011-11-17,9.548382759094238
2011-11-18,9.875186920166016
2011-11-21,9.662054061889648
2011-11-22,10.258834838867188
2011-11-23,9.882294654846191
2011-11-25,9.55549144744873
2011-11-28,9.811250686645508
2011-11-29,10.201994895935059
2011-11-30,10.543007850646973
2011-12-01,10.336978912353516
2011-12-02,10.5145902633667
2011-12-05,10.656681060791016
2011-12-06,10.635366439819336
2011-12-07,10.493278503417969
2011-12-08,10.180682182312012
2011-12-09,10.273041725158691
2011-12-12,10.074115753173828
2011-12-13,10.116742134094238
2011-12-14,10.166475296020508
2011-12-15,10.287248611450195
2011-12-16,10.273041725158691
2011-12-19,10.123846054077148
2011-12-20,10.209100723266602
2011-12-21,9.981759071350098
2011-12-22,10.116742134094238
2011-12-23,10.138055801391602
2011-12-27,10.123846054077148
2011-12-28,10.102529525756836
2011-12-29,10.265934944152832
2011-12-30,10.329875946044922
2012-01-03,10.741933822631836
2012-01-04,10.599845886230469
2012-01-05,10.770353317260742
2012-01-06,10.80587387084961
2012-01-09,10.876919746398926
2012-01-10,11.189516067504883
2012-01-11,11.168201446533203
2012-01-12,11.196619033813477
2012-01-13,11.310290336608887
2012-01-17,11.225037574768066
2012-01-18,11.288978576660156
2012-01-19,11.288978576660156
2012-01-20,11.360021591186523
2012-01-23,11.33871078491211
2012-01-24,11.26766300201416
2012-01-25,11.253453254699707
2012-01-26,11.360021591186523
2012-01-27,11.530529975891113
2012-01-30,11.693928718566895
2012-01-31,11.928378105163574
2012-02-01,12.070466995239258
2012-02-02,12.006526947021484
2012-02-03,12.127301216125488
2012-02-06,11.935479164123535
2012-02-07,11.807600975036621
2012-02-08,11.8289155960083
2012-02-09,11.807600975036621
2012-02-10,11.523425102233887
2012-02-13,11.615778923034668
2012-02-14,11.516319274902344
2012-02-15,11.495006561279297
2012-02-16,11.871543884277344
2012-02-17,11.807600975036621
2012-02-21,11.48790168762207
2012-02-22,11.423959732055664
2012-02-23,11.850228309631348
2012-02-24,11.63709831237793
2012-02-27,11.516319274902344
2012-02-28,11.4381685256958
2012-02-29,11.01900863647461
2012-03-01,11.03321361541748
2012-03-02,10.571427345275879
2012-03-05,10.94796371459961
2012-03-06,11.068737030029297
2012-03-07,11.46658706665039
2012-03-08,11.402647972106934
2012-03-09,11.764976501464844
2012-03-12,11.658409118652344
2012-03-13,12.034945487976074
2012-03-14,11.871543884277344
2012-03-15,11.978110313415527
2012-03-16,12.077569007873535
2012-03-19,12.077569007873535
2012-03-20,11.864437103271484
2012-03-21,11.807600975036621
2012-03-22,11.736557006835938
2012-03-23,12.148618698120117
2012-03-26,12.532256126403809
2012-03-27,12.297810554504395
2012-03-28,12.233868598937988
2012-03-29,12.134407043457031
2012-03-30,11.89285659790039
2012-04-02,12.390166282653809
2012-04-03,12.127301216125488
2012-04-04,11.857333183288574
2012-04-05,11.729453086853027
2012-04-09,11.47369384765625
2012-04-10,11.253453254699707
2012-04-11,11.615778923034668
2012-04-12,11.921271324157715
2012-04-13,11.544734954833984
2012-04-16,11.67972183227539
2012-04-17,11.985215187072754
2012-04-18,11.736557006835938
2012-04-19,11.558945655822754
2012-04-20,11.708138465881348
2012-04-23,11.45237922668457
2012-04-24,11.942586898803711
2012-04-25,12.184138298034668
2012-04-26,12.177033424377441
2012-04-27,12.432794570922852
2012-04-30,12.638821601867676
2012-05-01,12.496734619140625
2012-05-02,12.248076438903809
2012-05-03,12.063361167907715
2012-05-04,11.736557006835938
2012-05-07,11.708138465881348
2012-05-08,11.693928718566895
2012-05-09,11.60157299041748
2012-05-10,11.45237922668457
2012-05-11,11.658409118652344
2012-05-14,11.587362289428711
2012-05-15,11.530529975891113
2012-05-16,11.46658706665039
2012-05-17,11.367127418518066
2012-05-18,11.38133430480957
2012-05-21,11.41685676574707
2012-05-22,11.38133430480957
2012-05-23,11.402647972106934
2012-05-24,11.431065559387207
2012-05-25,11.38133430480957
2012-05-29,11.423959732055664
2012-05-30,11.41685676574707
2012-05-31,11.395544052124023
2012-06-01,11.352917671203613
2012-06-04,11.41685676574707
2012-06-05,11.431065559387207
2012-06-06,11.4381685256958
2012-06-07,11.388439178466797
2012-06-08,11.395544052124023
2012-06-11,11.040321350097656
2012-06-12,11.253453254699707
2012-06-13,11.296080589294434
2012-06-14,11.367127418518066
2012-06-15,11.317394256591797
2012-06-18,11.189516067504883
2012-06-19,11.317394256591797
2012-06-20,11.196619033813477
2012-06-21,10.976381301879883
2012-06-22,11.189516067504883
2012-06-25,11.18241024017334
2012-06-26,11.132678985595703
2012-06-27,11.168201446533203
2012-06-28,11.13978385925293
2012-06-29,11.189516067504883
2012-07-02,11.60157299041748
2012-07-03,11.644200325012207
2012-07-05,11.303186416625977
2012-07-06,11.431065559387207
2012-07-09,11.736557006835938
2012-07-10,11.786288261413574
2012-07-11,11.992318153381348
2012-07-12,11.942586898803711
2012-07-13,12.049155235290527
2012-07-16,12.049155235290527
2012-07-17,12.105989456176758
2012-07-18,12.283598899841309
2012-07-19,12.297810554504395
2012-07-20,12.297810554504395
2012-07-23,12.113093376159668
2012-07-24,12.148618698120117
2012-07-25,12.127301216125488
2012-07-26,12.695659637451172
2012-07-27,12.788016319274902
2012-07-30,12.638821601867676
2012-07-31,12.610406875610352
2012-08-01,12.042048454284668
2012-08-02,12.283598899841309
2012-08-03,12.702762603759766
2012-08-06,12.631719589233398
2012-08-07,12.581989288330078
2012-08-08,12.397271156311035
2012-08-09,12.269391059875488
2012-08-10,12.326228141784668
2012-08-13,12.326228141784668
2012-08-14,12.184138298034668
2012-08-15,12.255180358886719
2012-08-16,12.255180358886719
2012-08-17,12.425691604614258
2012-08-20,12.326228141784668
2012-08-21,12.361747741699219
2012-08-22,12.191242218017578
2012-08-23,12.148618698120117
2012-08-24,12.233868598937988
2012-08-27,12.191242218017578
2012-08-28,12.255180358886719
2012-08-29,12.205451965332031
2012-08-30,12.077569007873535
2012-08-31,12.105989456176758
2012-09-04,12.184138298034668
2012-09-05,12.184138298034668
2012-09-06,12.219658851623535
2012-09-07,12.184138298034668
2012-09-10,12.276497840881348
2012-09-11,12.468316078186035
2012-09-12,12.461213111877441
2012-09-13,12.432794570922852
2012-09-14,12.390166282653809
2012-09-17,12.290705680847168
2012-09-18,12.283598899841309
2012-09-19,12.162824630737305
2012-09-20,12.191242218017578
2012-09-21,12.162824630737305
2012-09-24,12.219658851623535
2012-09-25,12.184138298034668
2012-09-26,12.141510963439941
2012-09-27,12.070466995239258
2012-09-28,11.878645896911621
2012-10-01,12.233868598937988
2012-10-02,12.269391059875488
2012-10-03,12.326228141784668
2012-10-04,12.447003364562988
2012-10-05,12.340436935424805
2012-10-08,12.276497840881348
2012-10-09,12.290705680847168
2012-10-10,12.333333015441895
2012-10-11,12.432794570922852
2012-10-12,12.319121360778809
2012-10-15,12.347540855407715
2012-10-16,12.240972518920898
2012-10-17,12.375959396362305
2012-10-18,12.333333015441895
2012-10-19,12.290705680847168
2012-10-22,12.375959396362305
2012-10-23,12.674345970153809
2012-10-24,12.965627670288086
2012-10-25,13.143241882324219
2012-10-26,13.512670516967773
2012-10-31,14.8198881149292
2012-11-01,14.770158767700195
2012-11-02,14.734636306762695
2012-11-05,14.67069149017334
2012-11-06,14.919354438781738
2012-11-07,14.613862037658691
2012-11-08,14.542817115783691
2012-11-09,14.46467113494873
2012-11-12,14.578337669372559
2012-11-13,14.429144859313965
2012-11-14,13.90341567993164
2012-11-15,13.725801467895508
2012-11-16,13.590821266174316
2012-11-19,14.350996017456055
2012-11-20,14.137863159179688
2012-11-21,14.073923110961914
2012-11-23,14.436249732971191
2012-11-26,14.379417419433594
2012-11-27,14.144966125488281
2012-11-28,13.917628288269043
2012-11-29,14.130760192871094
2012-11-30,13.839473724365234
2012-12-03,14.024191856384277
2012-12-04,14.180489540100098
2012-12-05,14.038400650024414
2012-12-06,14.159175872802734
2012-12-07,14.173383712768555
2012-12-10,14.137863159179688
2012-12-11,14.315473556518555
2012-12-12,14.073923110961914
2012-12-13,13.853686332702637
2012-12-14,13.75422191619873
2012-12-17,14.130760192871094
2012-12-18,14.564129829406738
2012-12-19,14.514398574829102
2012-12-20,14.706217765808105
2012-12-21,14.343894958496094
2012-12-24,14.443357467651367
2012-12-26,14.187591552734375
2012-12-27,14.22311782836914
2012-12-28,14.144966125488281
2012-12-31,14.187591552734375
2013-01-02,14.542817115783691
2013-01-03,14.507293701171875
2013-01-04,14.7843656539917
2013-01-07,14.734636306762695
2013-01-08,14.46467113494873
2013-01-09,14.841201782226562
2013-01-10,14.883831977844238
2013-01-11,14.954875946044922
2013-01-14,14.912249565124512
2013-01-15,15.274577140808105
2013-01-16,15.274577140808105
2013-01-17,15.182218551635742
2013-01-18,15.302994728088379
2013-01-22,15.629796981811523
2013-01-23,15.381139755249023
2013-01-24,15.3172025680542
2013-01-25,15.707950592041016
2013-01-28,16.13421630859375
2013-01-29,16.070274353027344
2013-01-30,15.871350288391113
2013-01-31,16.02764892578125
2013-02-01,16.091585159301758
2013-02-04,15.87845516204834
2013-02-05,15.985018730163574
2013-02-06,16.063169479370117
2013-02-07,15.985018730163574
2013-02-08,16.084482192993164
2013-02-11,16.084482192993164
2013-02-12,16.02764892578125
2013-02-13,15.985018730163574
2013-02-14,16.112899780273438
2013-02-15,16.127111434936523
2013-02-19,16.10580062866211
2013-02-20,15.985018730163574
2013-02-21,15.665319442749023
2013-02-22,15.67242431640625
2013-02-25,15.565858840942383
2013-02-26,15.537437438964844
2013-02-27,15.608484268188477
2013-02-28,15.416666030883789
2013-03-01,15.374035835266113
2013-03-04,15.771889686584473
2013-03-05,15.885558128356934
2013-03-06,15.871350288391113
2013-03-07,16.070274353027344
2013-03-08,16.01343536376953
2013-03-11,15.65821647644043
2013-03-12,15.509025573730469
2013-03-13,15.850037574768066
2013-03-14,16.077383041381836
2013-03-15,16.034751892089844
2013-03-18,15.750577926635742
2013-03-19,15.736369132995605
2013-03-20,16.020538330078125
2013-03-21,15.757675170898438
2013-03-22,15.651110649108887
2013-03-25,15.764780044555664
2013-03-26,15.67242431640625
2013-03-27,15.594278335571289
2013-03-28,15.551651000976562
2013-04-01,15.160904884338379
2013-04-02,14.983294486999512
2013-04-03,14.7133207321167
2013-04-04,15.068544387817383
2013-04-05,14.940666198730469
2013-04-08,14.961977005004883
2013-04-09,14.841201782226562
2013-04-10,15.274577140808105
2013-04-11,15.08985710144043
2013-04-12,14.961977005004883
2013-04-15,14.336790084838867
2013-04-16,14.585444450378418
2013-04-17,14.862515449523926
2013-04-18,15.047229766845703
2013-04-19,15.011712074279785
2013-04-22,14.919354438781738
2013-04-23,15.501916885375977
2013-04-24,16.04185676574707
2013-04-25,16.13421630859375
2013-04-26,16.297616958618164
2013-04-29,16.368663787841797
2013-04-30,16.43260383605957
2013-05-01,16.13421630859375
2013-05-02,16.169736862182617
2013-05-03,16.368663787841797
2013-05-06,16.446809768676758
2013-05-07,16.61021614074707
2013-05-08,16.79492950439453
2013-05-09,16.837556838989258
2013-05-10,16.8304500579834
2013-05-13,16.922805786132812
2013-05-14,17.164358139038086
2013-05-15,17.292240142822266
2013-05-16,17.4698486328125
2013-05-17,17.384592056274414
2013-05-20,17.675884246826172
2013-05-21,17.49827003479004
2013-05-22,17.0435848236084
2013-05-23,17.008058547973633
2013-05-24,17.157255172729492
2013-05-28,17.44143295288086
2013-05-29,17.57571029663086
2013-05-30,17.747634887695312
2013-05-31,17.591337203979492
2013-06-03,17.67730140686035
2013-06-04,17.583524703979492
2013-06-05,17.567890167236328
2013-06-06,17.622594833374023
2013-06-07,17.778898239135742
2013-06-10,17.903934478759766
2013-06-11,17.778898239135742
2013-06-12,17.45067024230957
2013-06-13,17.552263259887695
2013-06-14,17.224040985107422
2013-06-17,17.42722511291504
2013-06-18,18.028972625732422
2013-06-19,18.013343811035156
2013-06-20,17.161514282226562
2013-06-21,17.07555389404297
2013-06-24,16.94270133972168
2013-06-25,16.98958969116211
2013-06-26,17.34908103942871
2013-06-27,17.638225555419922
2013-06-28,17.489742279052734
2013-07-01,17.935192108154297
2013-07-02,18.396270751953125
2013-07-03,18.654165267944336
2013-07-05,19.287172317504883
2013-07-08,19.4825439453125
2013-07-09,18.66197967529297
2013-07-10,18.779199600219727
2013-07-11,18.224346160888672
2013-07-12,18.880796432495117
2013-07-15,19.32624626159668
2013-07-16,19.41221046447754
2013-07-17,19.341875076293945
2013-07-18,19.29498863220215
2013-07-19,19.4825439453125
2013-07-22,19.287172317504883
2013-07-23,19.967065811157227
2013-07-24,20.498477935791016
2013-07-25,21.1002254486084
2013-07-26,20.115554809570312
2013-07-29,20.201513290405273
2013-07-30,20.60007667541504
2013-07-31,20.529739379882812
2013-08-01,20.490665435791016
2013-08-02,20.05302619934082
2013-08-05,20.04521369934082
2013-08-06,19.881107330322266
2013-08-07,19.52943229675293
2013-08-08,19.552875518798828
2013-08-09,19.498172760009766
2013-08-12,20.162439346313477
2013-08-13,20.21714210510254
2013-08-14,19.974882125854492
2013-08-15,19.36532211303711
2013-08-16,19.57632064819336
2013-08-19,19.30280113220215
2013-08-20,19.95143699645996
2013-08-21,19.498172760009766
2013-08-22,19.631031036376953
2013-08-23,19.58414077758789
2013-08-26,19.615400314331055
2013-08-27,19.388763427734375
2013-08-28,19.615400314331055
2013-08-29,19.920177459716797
2013-08-30,19.91236114501953
2013-09-03,19.94362449645996
2013-09-04,20.146812438964844
2013-09-05,20.310922622680664
2013-09-06,20.443775177001953
2013-09-09,21.02207374572754
2013-09-10,21.334672927856445
2013-09-11,21.373746871948242
2013-09-12,21.41282081604004
2013-09-13,21.514413833618164
