Date,BSRR
2010-08-09,7.675141334533691
2010-08-10,7.53924560546875
2010-08-11,7.461583137512207
2010-08-12,7.448641300201416
2010-08-13,7.448641300201416
2010-08-16,7.513356685638428
2010-08-17,7.545712471008301
2010-08-18,7.513356685638428
2010-08-19,7.34509801864624
2010-08-20,7.39686918258667
2010-08-23,7.235082626342773
2010-08-24,7.34509801864624
2010-08-25,7.500416278839111
2010-08-26,7.299795150756836
2010-08-27,7.675141334533691
2010-08-30,7.34509801864624
2010-08-31,7.455112934112549
2010-09-01,7.830458641052246
2010-09-02,7.623367786407471
2010-09-03,7.901644229888916
2010-09-07,7.565126895904541
2010-09-08,7.500416278839111
2010-09-09,7.798100471496582
2010-09-10,7.720442771911621
2010-09-13,7.817516326904297
2010-09-14,7.785157203674316
2010-09-15,7.843400001525879
2010-09-16,7.765742301940918
2010-09-17,7.668671131134033
2010-09-20,7.882227420806885
2010-09-21,7.759270668029785
2010-09-22,7.791629791259766
2010-09-23,7.772215366363525
2010-09-24,7.908111095428467
2010-09-27,7.843400001525879
2010-09-28,7.940471172332764
2010-09-29,8.01165771484375
2010-09-30,7.992241382598877
2010-10-01,8.056957244873047
2010-10-04,7.895170211791992
2010-10-05,8.134617805480957
2010-10-06,8.186384201049805
2010-10-07,8.14108657836914
2010-10-08,8.309342384338379
2010-10-11,8.238154411315918
2010-10-12,8.166973114013672
2010-10-13,8.348170280456543
2010-10-14,7.092710494995117
2010-10-15,7.053880214691162
2010-10-18,7.112123489379883
2010-10-19,6.846798419952393
2010-10-20,6.989165306091309
2010-10-21,6.892093658447266
2010-10-22,6.872681617736816
2010-10-25,7.086238384246826
2010-10-26,7.118596076965332
2010-10-27,7.09918212890625
2010-10-28,7.086238384246826
2010-10-29,6.773899555206299
2010-11-01,6.943081855773926
2010-11-02,7.131789207458496
2010-11-03,7.1578168869018555
2010-11-04,7.144800662994385
2010-11-05,7.118777751922607
2010-11-08,7.034181594848633
2010-11-09,7.0797343254089355
2010-11-10,6.988633632659912
2010-11-11,7.060211658477783
2010-11-12,6.799928188323975
2010-11-15,6.917056083679199
2010-11-16,6.825957775115967
2010-11-17,6.780404090881348
2010-11-18,6.780404090881348
2010-11-19,6.767391204833984
2010-11-22,6.67629337310791
2010-11-23,6.650265216827393
2010-11-24,6.767391204833984
2010-11-26,6.695814609527588
2010-11-29,6.812941551208496
2010-11-30,6.734856128692627
2010-12-01,6.741363048553467
2010-12-02,6.747868537902832
2010-12-03,6.7283501625061035
2010-12-06,6.715335845947266
2010-12-07,7.086239814758301
2010-12-08,6.956097602844238
2010-12-09,7.144800662994385
2010-12-10,7.151308536529541
2010-12-13,7.346523761749268
2010-12-14,7.268439769744873
2010-12-15,7.216381549835205
2010-12-16,7.242407321929932
2010-12-17,7.014659404754639
2010-12-20,6.851981163024902
2010-12-21,6.988633632659912
2010-12-22,7.040689468383789
2010-12-23,6.838970184326172
2010-12-27,6.96260404586792
2010-12-28,6.988633632659912
2010-12-29,7.02767276763916
2010-12-30,6.864996433258057
2010-12-31,6.982123374938965
2011-01-03,7.047194957733154
2011-01-04,6.871507167816162
2011-01-05,7.001646041870117
2011-01-06,7.144800662994385
2011-01-07,7.131789207458496
2011-01-10,7.118777751922607
2011-01-11,7.131789207458496
2011-01-12,7.138296127319336
2011-01-13,7.047194957733154
2011-01-14,7.060211658477783
2011-01-18,6.96260404586792
2011-01-19,6.780404090881348
2011-01-20,6.995138168334961
2011-01-21,7.001646041870117
2011-01-24,7.086239814758301
2011-01-25,7.02767276763916
2011-01-26,7.073225975036621
2011-01-27,6.93006706237793
2011-01-28,6.88426399230957
2011-01-31,7.060947895050049
2011-02-01,7.146021366119385
2011-02-02,7.067492485046387
2011-02-03,7.119846820831299
2011-02-04,6.975879669189453
2011-02-07,7.0805816650390625
2011-02-08,6.962789058685303
2011-02-09,7.060947895050049
2011-02-10,7.113297939300537
2011-02-11,7.139477729797363
2011-02-14,7.172196388244629
2011-02-15,7.1852827072143555
2011-02-16,7.139477729797363
2011-02-17,7.152562618255615
2011-02-18,7.198370933532715
2011-02-22,7.100211143493652
2011-02-23,7.002053737640381
2011-02-24,7.028228282928467
2011-02-25,7.198370933532715
2011-02-28,7.093669414520264
2011-03-01,7.054403781890869
2011-03-02,7.198370933532715
2011-03-03,7.270355701446533
2011-03-04,7.172196388244629
2011-03-07,7.1591081619262695
2011-03-08,7.250723361968994
2011-03-09,7.218002796173096
2011-03-10,7.218002796173096
2011-03-11,7.172196388244629
2011-03-14,7.165654182434082
2011-03-15,7.119846820831299
2011-03-16,7.047860622406006
2011-03-17,7.139477729797363
2011-03-18,7.191827774047852
2011-03-21,7.231090068817139
2011-03-22,7.1591081619262695
2011-03-23,7.100211143493652
2011-03-24,7.198370933532715
2011-03-25,7.198370933532715
2011-03-28,7.172196388244629
2011-03-29,7.198370933532715
2011-03-30,7.224551200866699
2011-03-31,7.316166400909424
2011-04-01,7.237637996673584
2011-04-04,7.2114644050598145
2011-04-05,7.178740978240967
2011-04-06,7.276898384094238
2011-04-07,7.2114644050598145
2011-04-08,7.152562618255615
2011-04-11,7.204916954040527
2011-04-12,7.198370933532715
2011-04-13,7.237637996673584
2011-04-14,7.237637996673584
2011-04-15,7.296533107757568
2011-04-18,7.2114644050598145
2011-04-19,7.355428218841553
2011-04-20,7.4274115562438965
2011-04-21,7.342338562011719
2011-04-25,7.178740978240967
2011-04-26,7.270355701446533
2011-04-27,7.257269859313965
2011-04-28,7.198370933532715
2011-04-29,7.296533107757568
2011-05-02,7.178740978240967
2011-05-03,7.1852827072143555
2011-05-04,7.165654182434082
2011-05-05,7.152562618255615
2011-05-06,7.204916954040527
2011-05-09,7.316166400909424
2011-05-10,7.263814449310303
2011-05-11,7.139477729797363
2011-05-12,7.237637996673584
2011-05-13,7.198370933532715
2011-05-16,7.172196388244629
2011-05-17,7.172196388244629
2011-05-18,7.250723361968994
2011-05-19,7.1852827072143555
2011-05-20,7.106758117675781
2011-05-23,7.139477729797363
2011-05-24,7.0805816650390625
2011-05-25,7.165654182434082
2011-05-26,7.2114644050598145
2011-05-27,7.1852827072143555
2011-05-31,7.224551200866699
2011-06-01,7.100211143493652
2011-06-02,7.132933139801025
2011-06-03,7.0805816650390625
2011-06-06,7.054403781890869
2011-06-07,7.041316986083984
2011-06-08,6.9889631271362305
2011-06-09,7.067492485046387
2011-06-10,6.975879669189453
2011-06-13,7.087123870849609
2011-06-14,7.231090068817139
2011-06-15,7.087123870849609
2011-06-16,7.126386642456055
2011-06-17,7.132933139801025
2011-06-20,7.2114644050598145
2011-06-21,7.453588485717773
2011-06-22,7.218002796173096
2011-06-23,7.204916954040527
2011-06-24,7.643364429473877
2011-06-27,7.492850303649902
2011-06-28,7.4274115562438965
2011-06-29,7.401236534118652
2011-06-30,7.407780170440674
2011-07-01,7.368515491485596
2011-07-05,7.198370933532715
2011-07-06,7.263814449310303
2011-07-07,7.3619704246521
2011-07-08,7.270355701446533
2011-07-11,7.218002796173096
2011-07-12,7.283443927764893
2011-07-13,7.316166400909424
2011-07-14,7.342338562011719
2011-07-15,7.4274115562438965
2011-07-18,7.414322376251221
2011-07-19,7.591010570526123
2011-07-20,7.486306667327881
2011-07-21,7.623726844787598
2011-07-22,7.571377754211426
2011-07-25,7.460129737854004
2011-07-26,7.466676712036133
2011-07-27,7.204916954040527
2011-07-28,7.448370933532715
2011-07-29,7.579963207244873
2011-08-01,7.658923625946045
2011-08-02,7.362829685211182
2011-08-03,7.553647994995117
2011-08-04,7.343090534210205
2011-08-05,7.4220499992370605
2011-08-08,6.915404319763184
2011-08-09,7.652346134185791
2011-08-10,7.0930585861206055
2011-08-11,7.066740989685059
2011-08-12,6.882504940032959
2011-08-15,7.106217384338379
2011-08-16,6.921985149383545
2011-08-17,6.849605560302734
2011-08-18,6.586410999298096
2011-08-19,6.573252201080322
2011-08-22,6.5008769035339355
2011-08-23,6.849605560302734
2011-08-24,7.125958442687988
2011-08-25,6.691689491271973
2011-08-26,6.816707134246826
2011-08-29,7.132540225982666
2011-08-30,7.112797260284424
2011-08-31,6.921985149383545
2011-09-01,6.645630836486816
2011-09-02,6.4021782875061035
2011-09-06,6.310061454772949
2011-09-07,6.586410999298096
2011-09-08,6.303480625152588
2011-09-09,5.961326599121094
2011-09-12,6.29032039642334
2011-09-13,6.375857830047607
2011-09-14,6.342958927154541
2011-09-15,6.21794319152832
2011-09-16,6.211360931396484
2011-09-19,6.000807285308838
2011-09-20,5.875789165496826
2011-09-21,5.704713821411133
2011-09-22,5.665235996246338
2011-09-23,6.171883583068848
2011-09-26,6.152144432067871
2011-09-27,6.296900272369385
2011-09-28,5.96790885925293
2011-09-29,6.138985633850098
2011-09-30,6.0205464363098145
2011-10-03,5.665235996246338
2011-10-04,6.487714767456055
2011-10-05,6.408755779266357
2011-10-06,6.342958927154541
2011-10-07,6.079765796661377
2011-10-10,6.869342803955078
2011-10-11,6.796965599060059
2011-10-12,6.935146808624268
2011-10-13,6.941723346710205
2011-10-14,6.908823013305664
2011-10-17,6.744328498840332
2011-10-18,6.908823013305664
2011-10-19,6.79038667678833
2011-10-20,6.65220832824707
2011-10-21,7.066740989685059
2011-10-24,7.066740989685059
2011-10-25,6.915404319763184
2011-10-26,7.027261734008789
2011-10-27,7.408888816833496
2011-10-28,7.487847805023193
2011-10-31,7.198337078094482
2011-11-01,6.728590488433838
2011-11-02,7.026318550109863
2011-11-03,7.3240437507629395
2011-11-04,7.026318550109863
2011-11-07,6.953540325164795
2011-11-08,7.079245567321777
2011-11-09,6.444099426269531
2011-11-10,6.536725044250488
2011-11-11,6.900610446929932
2011-11-14,6.523490905761719
2011-11-15,6.814602375030518
2011-11-16,6.523490905761719
2011-11-17,6.5102620124816895
2011-11-18,6.715358734130859
2011-11-21,6.576422214508057
2011-11-22,6.450713157653809
2011-11-23,5.994204044342041
2011-11-25,5.842031955718994
2011-11-28,6.225769519805908
2011-11-29,5.96112060546875
2011-11-30,6.688896179199219
2011-12-01,6.56980562210083
2011-12-02,6.688896179199219
2011-12-05,6.728590488433838
2011-12-06,6.867529392242432
2011-12-07,6.58303689956665
2011-12-08,6.245614528656006
2011-12-09,6.483797073364258
2011-12-12,6.2985453605651855
2011-12-13,6.0471320152282715
2011-12-14,6.119910717010498
2011-12-15,6.106677055358887
2011-12-16,6.01405143737793
2011-12-19,5.842031955718994
2011-12-20,6.2853102684021
2011-12-21,6.199300765991211
2011-12-22,6.2125372886657715
2011-12-23,6.199300765991211
2011-12-27,6.16622257232666
2011-12-28,5.928042411804199
2011-12-29,5.914809703826904
2011-12-30,5.822185516357422
2012-01-03,5.954505443572998
2012-01-04,5.888345241546631
2012-01-05,5.954505443572998
2012-01-06,5.868494510650635
2012-01-09,5.9081926345825195
2012-01-10,6.01405143737793
2012-01-11,5.97435188293457
2012-01-12,5.980971813201904
2012-01-13,5.901577472686768
2012-01-17,5.947887420654297
2012-01-18,6.020668029785156
2012-01-19,6.06036376953125
2012-01-20,6.1397600173950195
2012-01-23,6.020668029785156
2012-01-24,6.053746223449707
2012-01-25,6.093443870544434
2012-01-26,5.98758602142334
2012-01-27,6.0471320152282715
2012-01-30,5.98758602142334
2012-01-31,6.080830097198486
2012-02-01,6.180735111236572
2012-02-02,6.293961048126221
2012-02-03,6.520410537719727
2012-02-06,6.5070881843566895
2012-02-07,6.560369968414307
2012-02-08,6.573691368103027
2012-02-09,6.480448246002197
2012-02-10,6.387202262878418
2012-02-13,6.440483570098877
2012-02-14,6.267319679260254
2012-02-15,6.174076557159424
2012-02-16,6.420504570007324
2012-02-17,6.367221355438232
2012-02-21,6.380545139312744
2012-02-22,6.327259540557861
2012-02-23,6.420504570007324
2012-02-24,6.22735595703125
2012-02-27,6.180735111236572
2012-02-28,6.114131450653076
2012-02-29,6.127453804016113
2012-03-01,6.160754680633545
2012-03-02,5.940964221954346
2012-03-05,5.960945129394531
2012-03-06,6.02755069732666
2012-03-07,6.1341118812561035
2012-03-08,6.194057464599609
2012-03-09,6.493765830993652
2012-03-12,6.520410537719727
2012-03-13,6.766838550567627
2012-03-14,6.640295028686523
2012-03-15,6.726876258850098
2012-03-16,6.626972198486328
2012-03-19,6.693578243255615
2012-03-20,6.620311737060547
2012-03-21,6.567028999328613
2012-03-22,6.413844585418701
2012-03-23,6.560369968414307
2012-03-26,6.746859073638916
2012-03-27,6.680254936218262
2012-03-28,6.653614521026611
2012-03-29,6.600333213806152
2012-03-30,6.5470499992370605
2012-04-02,6.67359733581543
2012-04-03,6.580351829528809
2012-04-04,6.487107753753662
2012-04-05,6.493765830993652
2012-04-09,6.31394100189209
2012-04-10,6.207374095916748
2012-04-11,6.393864154815674
2012-04-12,6.587012767791748
2012-04-13,6.427165508270264
2012-04-16,6.493765830993652
2012-04-17,6.460466384887695
2012-04-18,6.393864154815674
2012-04-19,6.327259540557861
2012-04-20,6.487107753753662
2012-04-23,6.094149589538574
2012-04-24,6.060850143432617
2012-04-25,6.160754680633545
2012-04-26,6.1341118812561035
2012-04-27,6.180735111236572
2012-04-30,6.100810527801514
2012-05-01,6.087401866912842
2012-05-02,6.0538787841796875
2012-05-03,6.087401866912842
2012-05-04,6.020360946655273
2012-05-07,6.047176361083984
2012-05-08,6.114219665527344
2012-05-09,6.382388591766357
2012-05-10,6.590216159820557
2012-05-11,6.342162132263184
2012-05-14,6.201374530792236
2012-05-15,6.141037464141846
2012-05-16,6.094106674194336
2012-05-17,5.986838340759277
2012-05-18,6.027061462402344
2012-05-21,5.919797897338867
2012-05-22,5.839346408843994
2012-05-23,5.758897304534912
2012-05-24,6.000247955322266
2012-05-25,6.040472030639648
2012-05-29,6.134331703186035
2012-05-30,6.020360946655273
2012-05-31,6.027061462402344
2012-06-01,5.913094997406006
2012-06-04,6.00695276260376
2012-06-05,5.953318119049072
2012-06-06,6.0337677001953125
2012-06-07,6.013655662536621
2012-06-08,6.060585021972656
2012-06-11,6.000247955322266
2012-06-12,6.0337677001953125
2012-06-13,6.027061462402344
2012-06-14,6.087401866912842
2012-06-15,6.161148548126221
2012-06-18,6.107516288757324
2012-06-19,6.328752517700195
2012-06-20,6.214784622192383
2012-06-21,6.208080291748047
2012-06-22,6.342162132263184
2012-06-25,6.201374530792236
2012-06-26,6.221487045288086
2012-06-27,6.308642387390137
2012-06-28,6.261711120605469
2012-06-29,6.637145519256592
2012-07-02,6.5231757164001465
2012-07-03,6.657259464263916
2012-07-05,6.764525890350342
2012-07-06,6.724300861358643
2012-07-09,6.704189300537109
2012-07-10,6.811454772949219
2012-07-11,6.831567764282227
2012-07-12,6.938837051391602
2012-07-13,7.07961893081665
2012-07-16,7.1131439208984375
2012-07-17,7.3276801109313965
2012-07-18,7.354493141174316
2012-07-19,7.253933429718018
2012-07-20,7.193591594696045
2012-07-23,7.153371810913086
2012-07-24,6.952243804931641
2012-07-25,6.8986101150512695
2012-07-26,6.965652942657471
2012-07-27,7.193591594696045
2012-07-30,7.099736213684082
2012-07-31,7.200871467590332
2012-08-01,7.106478691101074
2012-08-02,7.146932601928711
2012-08-03,7.342462062835693
2012-08-06,7.335720062255859
2012-08-07,7.369431972503662
2012-08-08,7.315492630004883
2012-08-09,7.1267008781433105
2012-08-10,7.039054870605469
2012-08-13,7.1941328048706055
2012-08-14,7.005342483520508
2012-08-15,7.032313346862793
2012-08-16,7.1267008781433105
2012-08-17,7.396399021148682
2012-08-20,7.275036811828613
2012-08-21,7.328976631164551
2012-08-22,7.214355945587158
2012-08-23,7.012084007263184
2012-08-24,7.05253791809082
2012-08-27,7.099736213684082
2012-08-28,7.254811763763428
2012-08-29,7.3896589279174805
2012-08-30,7.275036811828613
2012-08-31,7.335720062255859
2012-09-04,7.436853885650635
2012-09-05,7.484053134918213
2012-09-06,7.740260601043701
2012-09-07,7.75374698638916
2012-09-10,7.679579734802246
2012-09-11,7.8076863288879395
2012-09-12,7.908820152282715
2012-09-13,7.915563106536865
2012-09-14,7.8885931968688965
2012-09-17,7.949276924133301
2012-09-18,7.942533493041992
2012-09-19,7.942533493041992
2012-09-20,7.773974895477295
2012-09-21,8.23919677734375
2012-09-24,8.690937042236328
2012-09-25,8.367303848266602
2012-09-26,8.394275665283203
2012-09-27,8.380790710449219
2012-09-28,8.266168594360352
2012-10-01,8.299882888793945
2012-10-02,8.347077369689941
2012-10-03,8.279654502868652
2012-10-04,8.320110321044922
2012-10-05,8.1515474319458
2012-10-08,8.333589553833008
2012-10-09,8.077380180358887
2012-10-10,8.266168594360352
2012-10-11,8.353819847106934
2012-10-12,8.138062477111816
2012-10-15,8.036924362182617
2012-10-16,8.00995922088623
2012-10-17,7.976245880126953
2012-10-18,7.848141193389893
2012-10-19,7.75374698638916
2012-10-22,7.551473140716553
2012-10-23,7.490793228149414
2012-10-24,7.537991523742676
2012-10-25,7.564960956573486
2012-10-26,7.564960956573486
2012-10-31,7.625965595245361
2012-11-01,7.768320560455322
2012-11-02,7.592075347900391
2012-11-05,7.9310078620910645
2012-11-06,8.107251167297363
2012-11-07,7.686976432800293
2012-11-08,7.327707290649414
2012-11-09,7.5988545417785645
2012-11-12,7.327707290649414
2012-11-13,7.320929527282715
2012-11-14,6.9413275718688965
2012-11-15,6.920990943908691
2012-11-16,6.927767276763916
2012-11-19,6.981997013092041
2012-11-20,6.893874168395996
2012-11-21,6.9413275718688965
2012-11-23,7.19891357421875
2012-11-26,7.05656099319458
2012-11-27,6.988775730133057
2012-11-28,6.981997013092041
2012-11-29,7.2667012214660645
2012-11-30,7.1243486404418945
2012-12-03,7.341266632080078
2012-12-04,7.348042964935303
2012-12-05,7.381939888000488
2012-12-06,7.483616828918457
2012-12-07,7.226028919219971
2012-12-10,7.287034511566162
2012-12-11,7.388716220855713
2012-12-12,7.165019512176514
2012-12-13,7.131130218505859
2012-12-14,7.097235202789307
2012-12-17,7.20569372177124
2012-12-18,7.490394115447998
2012-12-19,7.625965595245361
2012-12-20,7.958118915557861
2012-12-21,7.890335559844971
2012-12-24,7.761538028717041
2012-12-26,7.7276482582092285
2012-12-27,7.693756103515625
2012-12-28,7.639526844024658
2012-12-31,7.747984409332275
2013-01-02,7.958118915557861
2013-01-03,8.114028930664062
2013-01-04,8.256381034851074
2013-01-07,8.229266166687012
2013-01-08,8.249602317810059
2013-01-09,8.242823600769043
2013-01-10,8.35805892944336
2013-01-11,8.249602317810059
2013-01-14,8.28349494934082
2013-01-15,8.297052383422852
2013-01-16,8.154703140258789
2013-01-17,8.202152252197266
2013-01-18,8.35805892944336
2013-01-22,8.28349494934082
2013-01-23,8.208930969238281
2013-01-24,8.35805892944336
2013-01-25,8.364840507507324
2013-01-28,8.541083335876465
2013-01-29,8.64324951171875
2013-01-30,8.547893524169922
2013-01-31,8.48659610748291
2013-02-01,8.765849113464355
2013-02-04,8.595576286315918
2013-02-05,8.752226829528809
2013-02-06,8.697741508483887
2013-02-07,8.64324951171875
2013-02-08,8.636438369750977
2013-02-11,8.622817039489746
2013-02-12,8.745416641235352
2013-02-13,8.616007804870605
2013-02-14,8.68411636352539
2013-02-15,8.718170166015625
2013-02-19,8.80671501159668
2013-02-20,8.704548835754395
2013-02-21,8.677303314208984
2013-02-22,8.745416641235352
2013-02-25,8.44572925567627
2013-02-26,8.47978687286377
2013-02-27,8.520651817321777
2013-02-28,8.622817039489746
2013-03-01,8.813530921936035
2013-03-04,8.765849113464355
2013-03-05,8.86120319366455
2013-03-06,8.956559181213379
2013-03-07,8.956559181213379
2013-03-08,8.997424125671387
2013-03-11,8.949749946594238
2013-03-12,8.929315567016602
2013-03-13,9.011048316955566
2013-03-14,9.09278392791748
2013-03-15,9.031482696533203
2013-03-18,9.017860412597656
2013-03-19,9.0451021194458
2013-03-20,9.085970878601074
2013-03-21,9.024672508239746
2013-03-22,8.929315567016602
2013-03-25,9.011048316955566
2013-03-26,9.058723449707031
2013-03-27,9.011048316955566
2013-03-28,8.956559181213379
2013-04-01,8.87482738494873
2013-04-02,8.799903869628906
2013-04-03,8.568327903747559
2013-04-04,8.677303314208984
2013-04-05,8.66368293762207
2013-04-08,8.731791496276855
2013-04-09,8.650059700012207
2013-04-10,8.786282539367676
2013-04-11,8.731791496276855
2013-04-12,8.779470443725586
2013-04-15,8.718170166015625
2013-04-16,8.765849113464355
2013-04-17,8.47978687286377
2013-04-18,8.50021743774414
2013-04-19,8.82033634185791
2013-04-22,8.670494079589844
2013-04-23,8.82033634185791
2013-04-24,8.87482738494873
2013-04-25,8.84076976776123
2013-04-26,8.68411636352539
2013-04-29,8.724983215332031
2013-04-30,8.841316223144531
2013-05-01,8.225435256958008
2013-05-02,8.389671325683594
2013-05-03,8.492315292358398
2013-05-06,8.588119506835938
2013-05-07,8.704452514648438
2013-05-08,8.711297035217285
2013-05-09,8.594965934753418
2013-05-10,8.677081108093262
2013-05-13,8.73867130279541
2013-05-14,8.793413162231445
2013-05-15,8.759196281433105
2013-05-16,8.820785522460938
2013-05-17,8.841316223144531
2013-05-20,8.93712043762207
2013-05-21,9.026081085205078
2013-05-22,9.039766311645508
2013-05-23,9.190315246582031
2013-05-24,9.210845947265625
2013-05-28,9.525630950927734
2013-05-29,9.457196235656738
2013-05-30,9.464040756225586
2013-05-31,9.38192367553711
2013-06-03,9.997803688049316
2013-06-04,9.614590644836426
2013-06-05,9.594060897827148
2013-06-06,9.696704864501953
2013-06-07,9.737763404846191
2013-06-10,9.778823852539062
2013-06-11,9.806195259094238
2013-06-12,9.758292198181152
2013-06-13,9.895156860351562
2013-06-14,9.8198823928833
2013-06-17,9.956748008728027
2013-06-18,10.086763381958008
2013-06-19,9.997803688049316
2013-06-20,9.9430570602417
2013-06-21,9.96358871459961
2013-06-24,9.765140533447266
2013-06-25,9.83357048034668
2013-06-26,9.956748008728027
2013-06-27,10.1757230758667
2013-06-28,10.127822875976562
2013-07-01,10.26468276977539
2013-07-02,10.16203784942627
2013-07-03,10.401548385620117
2013-07-05,10.688957214355469
2013-07-08,10.853192329406738
2013-07-09,10.880566596984863
2013-07-10,10.69580078125
2013-07-11,10.942156791687012
2013-07-12,10.86688232421875
2013-07-15,10.942156791687012
2013-07-16,10.798452377319336
2013-07-17,10.860037803649902
2013-07-18,10.901098251342773
2013-07-19,10.948999404907227
2013-07-22,11.010586738586426
2013-07-23,11.044801712036133
2013-07-24,11.202197074890137
2013-07-25,11.08586311340332
2013-07-26,10.730016708374023
2013-07-29,10.552098274230957
2013-07-30,10.393986701965332
2013-07-31,10.847697257995605
2013-08-01,10.902688980102539
2013-08-02,11.108917236328125
2013-08-05,10.998926162719727
2013-08-06,11.232656478881836
2013-08-07,10.94393539428711
2013-08-08,11.04704761505127
2013-08-09,10.923309326171875
2013-08-12,10.827068328857422
2013-08-13,10.758328437805176
2013-08-14,10.627714157104492
2013-08-15,10.400861740112305
2013-08-16,10.33899211883545
2013-08-19,10.31149673461914
2013-08-20,10.696456909179688
2013-08-21,10.558971405029297
2013-08-22,10.751455307006836
2013-08-23,10.682707786560059
2013-08-26,10.435232162475586
2013-08-27,9.88528823852539
2013-08-28,9.9884033203125
2013-08-29,10.12588882446289
2013-08-30,9.912784576416016
2013-09-03,10.208379745483398
2013-09-04,10.119013786315918
2013-09-05,9.995275497436523
2013-09-06,9.9884033203125
2013-09-09,10.139636993408203
