Date,J
2010-07-14,29.522916793823242
2010-07-15,28.947498321533203
2010-07-16,27.76596450805664
2010-07-19,28.011478424072266
2010-07-20,28.855436325073242
2010-07-21,28.349056243896484
2010-07-22,29.607311248779297
2010-07-23,30.15205192565918
2010-07-26,30.66608428955078
2010-07-27,28.456462860107422
2010-07-28,27.719928741455078
2010-07-29,27.60485076904297
2010-07-30,28.05750846862793
2010-08-02,28.901466369628906
2010-08-03,28.563880920410156
2010-08-04,28.410436630249023
2010-08-05,28.026824951171875
2010-08-06,28.1649227142334
2010-08-09,28.256986618041992
2010-08-10,27.965444564819336
2010-08-11,26.968050003051758
2010-08-12,26.929683685302734
2010-08-13,26.975725173950195
2010-08-16,26.90667152404785
2010-08-17,27.359333038330078
2010-08-18,27.658550262451172
2010-08-19,27.451398849487305
2010-08-20,27.159854888916016
2010-08-23,26.929683685302734
2010-08-24,26.922014236450195
2010-08-25,26.89899444580078
2010-08-26,26.74555206298828
2010-08-27,27.26726722717285
2010-08-30,26.714866638183594
2010-08-31,26.607450485229492
2010-09-01,27.620187759399414
2010-09-02,28.24165153503418
2010-09-03,28.47948455810547
2010-09-07,28.632932662963867
2010-09-08,28.425777435302734
2010-09-09,28.356725692749023
2010-09-10,28.264659881591797
2010-09-13,28.425777435302734
2010-09-14,27.95009994506836
2010-09-15,27.827350616455078
2010-09-16,27.643211364746094
2010-09-17,27.704586029052734
2010-09-20,28.31069564819336
2010-09-21,28.395092010498047
2010-09-22,28.433456420898438
2010-09-23,28.072858810424805
2010-09-24,28.701980590820312
2010-09-27,28.939823150634766
2010-09-28,28.962839126586914
2010-09-29,29.645671844482422
2010-09-30,29.69170379638672
2010-10-01,29.92954444885254
2010-10-04,29.42317771911621
2010-10-05,30.635398864746094
2010-10-06,30.942285537719727
2010-10-07,30.435914993286133
2010-10-08,30.865562438964844
2010-10-11,30.574020385742188
2010-10-12,30.589366912841797
2010-10-13,31.088069915771484
2010-10-14,30.627729415893555
2010-10-15,30.213422775268555
2010-10-18,30.443588256835938
2010-10-19,29.637998580932617
2010-10-20,30.09834098815918
2010-10-21,30.19040298461914
2010-10-22,30.082996368408203
2010-10-25,29.967914581298828
2010-10-26,30.067651748657227
2010-10-27,29.208345413208008
2010-10-28,29.722396850585938
2010-10-29,29.622650146484375
2010-11-01,29.852828979492188
2010-11-02,30.405231475830078
2010-11-03,30.34385108947754
2010-11-04,31.54072380065918
2010-11-05,32.591827392578125
2010-11-08,32.806636810302734
2010-11-09,32.69155502319336
2010-11-10,32.79130554199219
2010-11-11,32.63018035888672
2010-11-12,32.00873947143555
2010-11-15,32.27726364135742
2010-11-16,30.650737762451172
2010-11-17,30.88091278076172
2010-11-18,31.356599807739258
2010-11-19,30.942285537719727
2010-11-22,30.397552490234375
2010-11-23,29.92954444885254
2010-11-24,30.405231475830078
2010-11-26,29.852828979492188
2010-11-29,29.82980728149414
2010-11-30,29.53826332092285
2010-12-01,30.1827335357666
2010-12-02,31.180131912231445
2010-12-03,31.671152114868164
2010-12-06,31.970367431640625
2010-12-07,31.978046417236328
2010-12-08,32.12382125854492
2010-12-09,32.400020599365234
2010-12-10,32.88337326049805
2010-12-13,32.94475173950195
2010-12-14,32.860355377197266
2010-12-15,32.26959991455078
2010-12-16,32.591827392578125
2010-12-17,33.389747619628906
2010-12-20,33.566219329833984
2010-12-21,33.87309646606445
2010-12-22,35.5379753112793
2010-12-23,35.15436935424805
2010-12-27,35.123680114746094
2010-12-28,35.192726135253906
2010-12-29,35.37685775756836
2010-12-30,35.27711868286133
2010-12-31,35.17737579345703
2011-01-03,36.044342041015625
2011-01-04,35.32315444946289
2011-01-05,34.90116500854492
2011-01-06,35.03928756713867
2011-01-07,34.732391357421875
2011-01-10,35.20039749145508
2011-01-11,36.136417388916016
2011-01-12,37.348636627197266
2011-01-13,37.402339935302734
2011-01-14,39.14396286010742
2011-01-18,39.2513542175293
2011-01-19,38.43043518066406
2011-01-20,37.83967208862305
2011-01-21,38.146549224853516
2011-01-24,38.606895446777344
2011-01-25,37.970088958740234
2011-01-26,40.67072296142578
2011-01-27,39.972557067871094
2011-01-28,38.32301712036133
2011-01-31,39.41248321533203
2011-02-01,40.302459716796875
2011-02-02,39.99557113647461
2011-02-03,39.78074645996094
2011-02-04,39.972557067871094
2011-02-07,40.61701965332031
2011-02-08,40.509613037109375
2011-02-09,39.496864318847656
2011-02-10,39.78074645996094
2011-02-11,40.00323486328125
2011-02-14,39.78843307495117
2011-02-15,38.92912292480469
2011-02-16,39.673336029052734
2011-02-17,39.903499603271484
2011-02-18,39.550575256347656
2011-02-22,37.66319274902344
2011-02-23,37.18751907348633
2011-02-24,37.46371841430664
2011-02-25,38.10818862915039
2011-02-28,38.40740966796875
2011-03-01,38.00077438354492
2011-03-02,38.246299743652344
2011-03-03,38.98283386230469
2011-03-04,38.05449295043945
2011-03-07,36.93433380126953
2011-03-08,37.31795883178711
2011-03-09,37.25656509399414
2011-03-10,36.14409255981445
2011-03-11,37.655517578125
2011-03-14,37.440704345703125
2011-03-15,37.271915435791016
2011-03-16,36.435630798339844
2011-03-17,36.849945068359375
2011-03-18,37.33329391479492
2011-03-21,37.90103530883789
2011-03-22,36.91899108886719
2011-03-23,36.86528778076172
2011-03-24,37.25656509399414
2011-03-25,37.387001037597656
2011-03-28,37.01105880737305
2011-03-29,37.855003356933594
2011-03-30,39.18998336791992
2011-03-31,39.45851516723633
2011-04-01,39.54291534423828
2011-04-04,39.75006866455078
2011-04-05,39.849796295166016
2011-04-06,39.87281036376953
2011-04-07,39.54291534423828
2011-04-08,38.81404113769531
2011-04-11,38.11586380004883
2011-04-12,37.07243728637695
2011-04-13,36.80390548706055
2011-04-14,36.926666259765625
2011-04-15,38.04682540893555
2011-04-18,37.12612533569336
2011-04-19,37.78594970703125
2011-04-20,38.560855865478516
2011-04-21,39.397132873535156
2011-04-25,39.389469146728516
2011-04-26,38.00077438354492
2011-04-27,37.86267852783203
2011-04-28,37.47139358520508
2011-04-29,38.06216812133789
2011-05-02,37.34096145629883
2011-05-03,37.003387451171875
2011-05-04,36.213138580322266
2011-05-05,35.91392135620117
2011-05-06,36.09038162231445
2011-05-09,36.66580581665039
2011-05-10,37.29493713378906
2011-05-11,36.74252700805664
2011-05-12,36.33590316772461
2011-05-13,35.745121002197266
2011-05-16,35.484275817871094
2011-05-17,35.06230545043945
2011-05-18,35.57633972167969
2011-05-19,36.1594352722168
2011-05-20,35.484275817871094
2011-05-23,34.16465377807617
2011-05-24,33.86542892456055
2011-05-25,34.226016998291016
2011-05-26,34.45619201660156
2011-05-27,34.81678771972656
2011-05-31,35.338497161865234
2011-06-01,33.7886962890625
2011-06-02,33.83473205566406
2011-06-03,33.343711853027344
2011-06-06,32.72227096557617
2011-06-07,32.56113815307617
2011-06-08,32.26191329956055
2011-06-09,32.36933898925781
2011-06-10,31.847620010375977
2011-06-13,31.732524871826172
2011-06-14,32.69155502319336
2011-06-15,31.594436645507812
2011-06-16,31.563745498657227
2011-06-17,31.417964935302734
2011-06-20,31.663484573364258
2011-06-21,32.16984558105469
2011-06-22,32.0394287109375
2011-06-23,32.16218185424805
2011-06-24,31.364261627197266
2011-06-27,31.448665618896484
2011-06-28,32.23123550415039
2011-06-29,32.492095947265625
2011-06-30,33.182586669921875
2011-07-01,33.259315490722656
2011-07-05,33.029151916503906
2011-07-06,33.082855224609375
2011-07-07,33.50483322143555
2011-07-08,33.35905075073242
2011-07-11,31.947362899780273
2011-07-12,31.763221740722656
2011-07-13,31.901315689086914
2011-07-14,31.640466690063477
2011-07-15,31.885976791381836
2011-07-18,31.402624130249023
2011-07-19,31.80925941467285
2011-07-20,31.947362899780273
2011-07-21,32.952430725097656
2011-07-22,32.84501266479492
2011-07-25,32.99078369140625
2011-07-26,31.632797241210938
2011-07-27,30.566349029541016
2011-07-28,30.044635772705078
2011-07-29,30.02927589416504
2011-08-01,29.814462661743164
2011-08-02,28.939823150634766
2011-08-03,29.216026306152344
2011-08-04,27.627864837646484
2011-08-05,27.343984603881836
2011-08-08,25.418245315551758
2011-08-09,26.46935272216797
2011-08-10,25.564022064208984
2011-08-11,27.03710174560547
2011-08-12,27.02942657470703
2011-08-15,27.658550262451172
2011-08-16,26.960376739501953
2011-08-17,26.81460952758789
2011-08-18,24.98093032836914
2011-08-19,24.459213256835938
2011-08-22,24.750757217407227
2011-08-23,25.901599884033203
2011-08-24,26.829944610595703
2011-08-25,26.177804946899414
2011-08-26,27.044775009155273
2011-08-29,27.827350616455078
2011-08-30,28.487165451049805
2011-08-31,28.571552276611328
2011-09-01,28.042165756225586
2011-09-02,26.8759822845459
2011-09-06,26.960376739501953
2011-09-07,28.47180938720703
2011-09-08,27.858030319213867
2011-09-09,27.02942657470703
2011-09-12,26.737876892089844
2011-09-13,27.367000579833984
2011-09-14,27.635534286499023
2011-09-15,28.210960388183594
2011-09-16,28.03449821472168
2011-09-19,27.305631637573242
2011-09-20,26.845293045043945
2011-09-21,26.00901222229004
2011-09-22,24.942567825317383
2011-09-23,25.901599884033203
2011-09-26,26.454004287719727
2011-09-27,26.730205535888672
2011-09-28,25.939966201782227
2011-09-29,26.553743362426758
2011-09-30,24.773778915405273
2011-10-03,24.206024169921875
2011-10-04,25.67143440246582
2011-10-05,26.124095916748047
2011-10-06,26.837621688842773
2011-10-07,26.216167449951172
2011-10-10,27.413043975830078
2011-10-11,28.05750846862793
2011-10-12,28.740345001220703
2011-10-13,28.59457015991211
2011-10-14,29.00887107849121
2011-10-17,27.911739349365234
2011-10-18,28.548538208007812
2011-10-19,27.95009994506836
2011-10-20,27.95009994506836
2011-10-21,29.12395668029785
2011-10-24,29.814462661743164
2011-10-25,29.16231918334961
2011-10-26,29.753084182739258
2011-10-27,31.379606246948242
2011-10-28,30.98832130432129
2011-10-31,29.768428802490234
2011-11-01,29.208345413208008
2011-11-02,30.15205192565918
2011-11-03,31.256860733032227
2011-11-04,30.10601043701172
2011-11-07,29.960237503051758
2011-11-08,30.643068313598633
2011-11-09,28.978185653686523
2011-11-10,29.070253372192383
2011-11-11,29.891189575195312
2011-11-14,29.262054443359375
2011-11-15,31.586755752563477
2011-11-16,31.632797241210938
2011-11-17,31.318233489990234
2011-11-18,31.218488693237305
2011-11-21,30.435914993286133
2011-11-22,30.3822078704834
2011-11-23,29.530582427978516
2011-11-25,29.545936584472656
2011-11-28,30.566349029541016
2011-11-29,30.558670043945312
2011-11-30,31.87062644958496
2011-12-01,31.663484573364258
2011-12-02,32.26191329956055
2011-12-05,32.72227096557617
2011-12-06,32.69155502319336
2011-12-07,32.806636810302734
2011-12-08,32.07011795043945
2011-12-09,32.63018035888672
2011-12-12,32.001060485839844
2011-12-13,31.218488693237305
2011-12-14,30.49730110168457
2011-12-15,30.5433292388916
2011-12-16,30.5433292388916
2011-12-19,29.561279296875
2011-12-20,30.888586044311523
2011-12-21,30.773494720458984
2011-12-22,31.218488693237305
2011-12-23,31.371929168701172
2011-12-27,31.52538299560547
2011-12-28,30.796512603759766
2011-12-29,31.34892463684082
2011-12-30,31.134096145629883
2012-01-03,31.832277297973633
2012-01-04,31.855300903320312
2012-01-05,31.671152114868164
2012-01-06,31.586755752563477
2012-01-09,31.187807083129883
2012-01-10,31.978046417236328
2012-01-11,31.69417381286621
2012-01-12,33.35137939453125
2012-01-13,32.99078369140625
2012-01-17,33.4894905090332
2012-01-18,33.9421501159668
2012-01-19,34.647987365722656
2012-01-20,34.74772644042969
2012-01-23,34.75540542602539
2012-01-24,34.93186569213867
2012-01-25,35.530303955078125
2012-01-26,34.74006271362305
2012-01-27,34.67101287841797
2012-01-30,34.37946319580078
2012-01-31,34.34110641479492
2012-02-01,35.484275817871094
2012-02-02,35.384525299072266
2012-02-03,36.22080993652344
2012-02-06,35.69910430908203
2012-02-07,35.39988327026367
2012-02-08,35.162044525146484
2012-02-09,35.5916862487793
2012-02-10,35.17737579345703
2012-02-13,35.514957427978516
2012-02-14,35.284793853759766
2012-02-15,34.241363525390625
2012-02-16,34.893516540527344
2012-02-17,34.94722366333008
2012-02-21,35.000919342041016
2012-02-22,34.34110641479492
2012-02-23,36.527706146240234
2012-02-24,36.20547103881836
2012-02-27,36.09805679321289
2012-02-28,36.044342041015625
2012-02-29,35.461265563964844
2012-03-01,36.27452850341797
2012-03-02,36.19779968261719
2012-03-05,35.91392135620117
2012-03-06,34.39482116699219
2012-03-07,34.37946319580078
2012-03-08,34.64030838012695
2012-03-09,34.8321418762207
2012-03-12,34.563602447509766
2012-03-13,35.599361419677734
2012-03-14,35.123680114746094
2012-03-15,35.9599609375
2012-03-16,35.975303649902344
2012-03-19,35.9599609375
2012-03-20,35.15436935424805
2012-03-21,35.2387580871582
2012-03-22,34.38713455200195
2012-03-23,34.44852066040039
2012-03-26,35.56867218017578
2012-03-27,35.64539337158203
2012-03-28,34.862815856933594
2012-03-29,34.410152435302734
2012-03-30,34.04188537597656
2012-04-02,34.333438873291016
2012-04-03,34.31808853149414
2012-04-04,33.70430374145508
2012-04-05,33.581546783447266
2012-04-09,33.006126403808594
2012-04-10,32.16218185424805
2012-04-11,32.73760223388672
2012-04-12,33.497154235839844
2012-04-13,32.91404724121094
2012-04-16,33.20560073852539
2012-04-17,33.9498291015625
2012-04-18,33.650604248046875
2012-04-19,33.12888717651367
2012-04-20,33.12888717651367
2012-04-23,32.7529411315918
2012-04-24,32.898719787597656
2012-04-25,33.42042922973633
2012-04-26,33.627593994140625
2012-04-27,34.218353271484375
2012-04-30,33.627593994140625
2012-05-01,32.11613464355469
2012-05-02,32.07011795043945
2012-05-03,31.387287139892578
2012-05-04,30.34385108947754
2012-05-07,30.144367218017578
2012-05-08,30.02927589416504
2012-05-09,30.144367218017578
2012-05-10,29.90652847290039
2012-05-11,29.814462661743164
2012-05-14,29.34645652770996
2012-05-15,28.840084075927734
2012-05-16,28.487165451049805
2012-05-17,27.965444564819336
2012-05-18,27.727602005004883
2012-05-21,28.356725692749023
2012-05-22,28.01914405822754
2012-05-23,28.379741668701172
2012-05-24,28.410436630249023
2012-05-25,28.356725692749023
2012-05-29,28.724994659423828
2012-05-30,27.68924903869629
2012-05-31,27.25192642211914
2012-06-01,26.81460952758789
2012-06-04,26.39262580871582
2012-06-05,27.297954559326172
2012-06-06,27.965444564819336
2012-06-07,27.781309127807617
2012-06-08,27.9577693939209
2012-06-11,27.297954559326172
2012-06-12,27.512781143188477
2012-06-13,27.12149429321289
2012-06-14,27.297954559326172
2012-06-15,27.574159622192383
2012-06-18,27.55113983154297
2012-06-19,28.1649227142334
2012-06-20,27.74294662475586
2012-06-21,26.945035934448242
2012-06-22,27.159854888916016
2012-06-25,26.46935272216797
2012-06-26,26.7762393951416
2012-06-27,27.55113983154297
2012-06-28,28.026824951171875
2012-06-29,29.047237396240234
2012-07-02,28.88611602783203
2012-07-03,29.492229461669922
2012-07-05,29.13930320739746
2012-07-06,28.77870750427246
2012-07-09,28.870777130126953
2012-07-10,28.433456420898438
2012-07-11,28.180269241333008
2012-07-12,27.973114013671875
2012-07-13,28.571552276611328
2012-07-16,28.44880485534668
2012-07-17,28.724994659423828
2012-07-18,29.46153450012207
2012-07-19,29.737741470336914
2012-07-20,29.070253372192383
2012-07-23,28.60223960876465
2012-07-24,27.92708396911621
2012-07-25,28.088199615478516
2012-07-26,28.88611602783203
2012-07-27,30.26712417602539
2012-07-30,30.075321197509766
2012-07-31,29.591962814331055
2012-08-01,29.42317771911621
2012-08-02,29.407827377319336
2012-08-03,29.914199829101562
2012-08-06,30.1827335357666
2012-08-07,30.167387008666992
2012-08-08,30.3822078704834
2012-08-09,30.428247451782227
2012-08-10,30.1827335357666
2012-08-13,30.059978485107422
2012-08-14,30.297819137573242
2012-08-15,30.796512603759766
2012-08-16,31.364261627197266
2012-08-17,31.456335067749023
2012-08-20,31.417964935302734
2012-08-21,31.67882537841797
2012-08-22,31.23383331298828
2012-08-23,31.095733642578125
2012-08-24,30.995990753173828
2012-08-27,30.76582908630371
2012-08-28,30.59703254699707
2012-08-29,30.4896240234375
2012-08-30,30.067651748657227
2012-08-31,30.336179733276367
2012-09-04,30.290151596069336
2012-09-05,30.26712417602539
2012-09-06,31.14944076538086
2012-09-07,30.84255599975586
2012-09-10,31.279865264892578
2012-09-11,31.970367431640625
2012-09-12,31.947362899780273
2012-09-13,32.69155502319336
2012-09-14,33.236289978027344
2012-09-17,33.11354446411133
2012-09-18,33.11354446411133
2012-09-19,32.99078369140625
2012-09-20,32.74525451660156
2012-09-21,32.821998596191406
2012-09-24,32.82967758178711
2012-09-25,31.49468421936035
2012-09-26,31.23383331298828
2012-09-27,31.34892463684082
2012-09-28,31.019012451171875
2012-10-01,31.14944076538086
2012-10-02,31.47934913635254
2012-10-03,31.264530181884766
2012-10-04,31.471677780151367
2012-10-05,31.617456436157227
2012-10-08,31.33357810974121
2012-10-09,30.650737762451172
2012-10-10,30.52031707763672
2012-10-11,30.635398864746094
2012-10-12,30.658409118652344
2012-10-15,30.69677734375
2012-10-16,31.210817337036133
2012-10-17,31.402624130249023
2012-10-18,31.387287139892578
2012-10-19,30.397552490234375
2012-10-22,30.328502655029297
2012-10-23,29.83747673034668
2012-10-24,29.69170379638672
2012-10-25,29.82980728149414
2012-10-26,29.484554290771484
2012-10-31,29.607311248779297
2012-11-01,30.290151596069336
2012-11-02,29.745407104492188
2012-11-05,30.47427749633789
2012-11-06,31.43331527709961
2012-11-07,30.451263427734375
2012-11-08,29.89885711669922
2012-11-09,29.921876907348633
2012-11-12,30.144367218017578
2012-11-13,29.921876907348633
2012-11-14,29.760753631591797
2012-11-15,29.93721580505371
2012-11-16,29.88351058959961
2012-11-19,30.458942413330078
2012-11-20,30.259450912475586
2012-11-21,30.5433292388916
2012-11-23,30.98065185546875
2012-11-26,31.48702049255371
2012-11-27,31.28753662109375
2012-11-28,31.16478157043457
2012-11-29,31.464006423950195
2012-11-30,31.41029930114746
2012-12-03,31.16478157043457
2012-12-04,31.533056259155273
2012-12-05,31.69417381286621
2012-12-06,31.885976791381836
2012-12-07,32.307960510253906
2012-12-10,32.3463134765625
2012-12-11,32.54579544067383
2012-12-12,32.338645935058594
2012-12-13,32.00873947143555
2012-12-14,31.71718978881836
2012-12-17,32.254249572753906
2012-12-18,32.92173767089844
2012-12-19,32.66087341308594
2012-12-20,33.40509033203125
2012-12-21,32.92173767089844
2012-12-24,32.85268783569336
2012-12-26,32.69155502319336
2012-12-27,32.492095947265625
2012-12-28,32.01640319824219
2012-12-31,32.66087341308594
2013-01-02,33.566219329833984
2013-01-03,33.40509033203125
2013-01-04,33.69664001464844
2013-01-07,33.7886962890625
2013-01-08,33.90378952026367
2013-01-09,34.08792495727539
2013-01-10,34.67101287841797
2013-01-11,34.486881256103516
2013-01-14,34.463863372802734
2013-01-15,34.94722366333008
2013-01-16,34.81678771972656
2013-01-17,35.33082580566406
2013-01-18,35.33082580566406
2013-01-22,35.91392135620117
2013-01-23,35.55332565307617
2013-01-24,36.082706451416016
2013-01-25,37.17985534667969
2013-01-28,37.387001037597656
2013-01-29,37.52510070800781
2013-01-30,36.85761642456055
2013-01-31,36.911312103271484
2013-02-01,37.080108642578125
2013-02-04,36.75787353515625
2013-02-05,37.210540771484375
2013-02-06,37.25656509399414
2013-02-07,36.84226989746094
2013-02-08,36.88829803466797
2013-02-11,36.70416259765625
2013-02-12,36.93433380126953
2013-02-13,37.3563117980957
2013-02-14,37.51743698120117
2013-02-15,37.86267852783203
2013-02-19,38.59153747558594
2013-02-20,37.893367767333984
2013-02-21,37.302616119384766
2013-02-22,37.670875549316406
2013-02-25,36.50468826293945
2013-02-26,36.59675979614258
2013-02-27,37.26423645019531
2013-02-28,37.47139358520508
2013-03-01,36.82692337036133
2013-03-04,37.0494270324707
2013-03-05,38.3843994140625
2013-03-06,38.5455207824707
2013-03-07,38.67593002319336
2013-03-08,39.75774002075195
2013-03-11,40.049278259277344
2013-03-12,39.895835876464844
2013-03-13,40.24873733520508
2013-03-14,40.93925857543945
2013-03-15,41.20779037475586
2013-03-18,41.46864318847656
2013-03-19,41.576053619384766
2013-03-20,41.576053619384766
2013-03-21,41.38425827026367
2013-03-22,41.806236267089844
2013-03-25,41.668128967285156
2013-03-26,42.435359954833984
2013-03-27,42.60414123535156
2013-03-28,43.148868560791016
2013-04-01,42.29725646972656
2013-04-02,41.69114685058594
2013-04-03,40.31012725830078
2013-04-04,40.655391693115234
2013-04-05,40.931602478027344
2013-04-08,41.414939880371094
2013-04-09,41.09270477294922
2013-04-10,41.5300407409668
2013-04-11,41.91364288330078
2013-04-12,40.72444534301758
2013-04-15,38.62990951538086
2013-04-16,39.28972244262695
2013-04-17,37.96242904663086
2013-04-18,37.9240608215332
2013-04-19,38.39207458496094
2013-04-22,38.85240936279297
2013-04-23,39.16695785522461
2013-04-24,39.796085357666016
2013-04-25,40.049278259277344
2013-04-26,39.62730407714844
2013-04-29,39.918853759765625
2013-04-30,38.72964859008789
2013-05-01,37.60948944091797
2013-05-02,38.246299743652344
2013-05-03,38.84474182128906
2013-05-06,39.051883697509766
2013-05-07,39.20533752441406
2013-05-08,39.47386169433594
2013-05-09,38.76800537109375
2013-05-10,39.12860107421875
2013-05-13,38.51482391357422
2013-05-14,39.41248321533203
2013-05-15,40.17204284667969
2013-05-16,40.47893142700195
2013-05-17,41.49933624267578
2013-05-20,42.19751739501953
2013-05-21,42.23588562011719
2013-05-22,41.867610931396484
2013-05-23,42.19751739501953
2013-05-24,42.18984603881836
2013-05-28,43.30232620239258
2013-05-29,43.010780334472656
2013-05-30,43.854732513427734
2013-05-31,43.73964309692383
2013-06-03,44.03886413574219
2013-06-04,43.65525436401367
2013-06-05,42.765281677246094
2013-06-06,42.90336227416992
2013-06-07,43.67827224731445
2013-06-10,43.73964309692383
2013-06-11,43.010780334472656
2013-06-12,42.22821044921875
2013-06-13,42.60414123535156
2013-06-14,42.834312438964844
2013-06-17,43.5938720703125
2013-06-18,44.33040237426758
2013-06-19,43.50947570800781
2013-06-20,42.60414123535156
2013-06-21,42.85732650756836
2013-06-24,42.013389587402344
2013-06-25,42.50441360473633
2013-06-26,42.10546112060547
2013-06-27,42.73456573486328
2013-06-28,42.29725646972656
2013-07-01,42.519752502441406
2013-07-02,41.905967712402344
2013-07-03,41.85994338989258
2013-07-05,42.473716735839844
2013-07-08,42.13612747192383
2013-07-09,42.94940185546875
2013-07-10,43.00309753417969
2013-07-11,43.747314453125
2013-07-12,44.31507873535156
2013-07-15,44.38411331176758
2013-07-16,44.115577697753906
2013-07-17,44.468509674072266
2013-07-18,45.412200927734375
2013-07-19,45.6653938293457
2013-07-22,45.650047302246094
2013-07-23,45.63470458984375
2013-07-24,45.56563949584961
2013-07-25,46.09503173828125
2013-07-26,45.25875473022461
2013-07-29,44.64496994018555
2013-07-30,44.4148063659668
2013-07-31,45.41987991333008
2013-08-01,47.176822662353516
2013-08-02,47.821292877197266
2013-08-05,46.97734451293945
2013-08-06,45.642364501953125
2013-08-07,45.58097839355469
2013-08-08,46.53235626220703
2013-08-09,46.70880889892578
2013-08-12,46.762516021728516
2013-08-13,46.7855339050293
2013-08-14,47.0003547668457
2013-08-15,46.862247467041016
2013-08-16,47.123111724853516
2013-08-19,46.01064682006836
2013-08-20,46.14107131958008
2013-08-21,45.89554977416992
2013-08-22,46.30217361450195
2013-08-23,45.93391799926758
2013-08-26,45.9185791015625
2013-08-27,44.69100570678711
2013-08-28,44.967193603515625
2013-08-29,44.56058883666992
2013-08-30,44.714027404785156
2013-09-03,44.93650436401367
2013-09-04,45.450565338134766
2013-09-05,45.28176498413086
2013-09-06,44.56058883666992
2013-09-09,44.829105377197266
2013-09-10,44.89048385620117
2013-09-11,44.19998550415039
2013-09-12,44.54524230957031
2013-09-13,44.42247772216797
2013-09-16,44.93650436401367
2013-09-17,45.15901565551758
