Date,SNEX
2017-06-16,16.844444274902344
2017-06-19,17.27111053466797
2017-06-20,16.81333351135254
2017-06-21,16.799999237060547
2017-06-22,16.822221755981445
2017-06-23,16.933332443237305
2017-06-26,16.87555694580078
2017-06-27,16.91111183166504
2017-06-28,17.044443130493164
2017-06-29,17.053333282470703
2017-06-30,16.782222747802734
2017-07-03,17.03555679321289
2017-07-05,16.9777774810791
2017-07-06,16.72888946533203
2017-07-07,16.9244441986084
2017-07-10,16.831111907958984
2017-07-11,16.91111183166504
2017-07-12,16.915555953979492
2017-07-13,16.920000076293945
2017-07-14,16.737777709960938
2017-07-17,16.822221755981445
2017-07-18,16.9244441986084
2017-07-19,16.906667709350586
2017-07-20,16.959999084472656
2017-07-21,16.795555114746094
2017-07-24,16.808889389038086
2017-07-25,17.342222213745117
2017-07-26,17.382221221923828
2017-07-27,17.27111053466797
2017-07-28,17.293333053588867
2017-07-31,17.391111373901367
2017-08-01,17.41777801513672
2017-08-02,17.31999969482422
2017-08-03,17.0977783203125
2017-08-04,17.25777816772461
2017-08-07,17.28444480895996
2017-08-08,17.204444885253906
2017-08-09,16.906667709350586
2017-08-10,16.524444580078125
2017-08-11,16.293333053588867
2017-08-14,16.542221069335938
2017-08-15,16.46666717529297
2017-08-16,16.399999618530273
2017-08-17,15.9022216796875
2017-08-18,16.03555679321289
2017-08-21,15.995555877685547
2017-08-22,16.275556564331055
2017-08-23,16.31999969482422
2017-08-24,16.02666664123535
2017-08-25,16.093332290649414
2017-08-28,15.9022216796875
2017-08-29,15.720000267028809
2017-08-30,15.728889465332031
2017-08-31,15.773332595825195
2017-09-01,15.74666690826416
2017-09-05,15.355555534362793
2017-09-06,15.382222175598145
2017-09-07,15.191110610961914
2017-09-08,15.235555648803711
2017-09-11,15.706666946411133
2017-09-12,15.920000076293945
2017-09-13,15.88888931274414
2017-09-14,15.653332710266113
2017-09-15,15.822221755981445
2017-09-18,15.69777774810791
2017-09-19,15.760000228881836
