Date,PEGA
2011-01-13,8.404356956481934
2011-01-14,8.535053253173828
2011-01-18,8.420698165893555
2011-01-19,8.257319450378418
2011-01-20,7.928238868713379
2011-01-21,7.713521957397461
2011-01-24,7.790542125701904
2011-01-25,7.568822860717773
2011-01-26,7.725193023681641
2011-01-27,7.8395562171936035
2011-01-28,7.83721923828125
2011-01-31,7.977252960205078
2011-02-01,8.1896390914917
2011-02-02,8.402022361755371
2011-02-03,8.570061683654785
2011-02-04,8.661087989807129
2011-02-07,9.00650405883789
2011-02-08,9.0111665725708
2011-02-09,8.798786163330078
2011-02-10,8.885137557983398
2011-02-11,9.055511474609375
2011-02-14,9.097526550292969
2011-02-15,9.00650405883789
2011-02-16,9.053178787231445
2011-02-17,9.055511474609375
2011-02-18,9.050844192504883
2011-02-22,8.770776748657227
2011-02-23,8.530385971069336
2011-02-24,8.868803977966309
2011-02-25,9.40793228149414
2011-02-28,9.40092945098877
2011-03-01,9.165204048156738
2011-03-02,9.069518089294434
2011-03-03,9.211883544921875
2011-03-04,9.113862991333008
2011-03-07,8.878138542175293
2011-03-08,8.80345344543457
2011-03-09,8.784782409667969
2011-03-10,8.425360679626465
2011-03-11,8.364680290222168
2011-03-14,8.280657768249512
2011-03-15,8.166299819946289
2011-03-16,7.6831841468811035
2011-03-17,7.477800369262695
2011-03-18,7.755534648895264
2011-03-21,7.932906627655029
2011-03-22,7.979589462280273
2011-03-23,8.026266098022461
2011-03-24,8.191971778869629
2011-03-25,8.303997993469238
2011-03-28,8.36934757232666
2011-03-29,8.329669952392578
2011-03-30,8.317995071411133
2011-03-31,8.869254112243652
2011-04-01,9.130870819091797
2011-04-04,9.09116268157959
2011-04-05,9.01875114440918
2011-04-06,8.979036331176758
2011-04-07,8.946337699890137
2011-04-08,8.890279769897461
2011-04-11,8.803850173950195
2011-04-12,8.518875122070312
2011-04-13,8.588953971862793
2011-04-14,8.616983413696289
2011-04-15,8.69874095916748
2011-04-18,8.642677307128906
2011-04-19,8.588953971862793
2011-04-20,8.815531730651855
2011-04-21,8.817863464355469
2011-04-25,8.712754249572754
2011-04-26,8.670706748962402
2011-04-27,8.6380033493042
2011-04-28,8.806188583374023
2011-04-29,8.670706748962402
2011-05-02,8.677712440490723
2011-05-03,8.628661155700684
2011-05-04,8.544568061828613
2011-05-05,8.180173873901367
2011-05-06,8.224555969238281
2011-05-09,8.229227066040039
2011-05-10,8.588953971862793
2011-05-11,9.30372428894043
2011-05-12,9.093496322631836
2011-05-13,8.901959419250488
2011-05-16,8.754793167114258
2011-05-17,8.546902656555176
2011-05-18,8.645009994506836
2011-05-19,8.614643096923828
2011-05-20,8.6380033493042
2011-05-23,8.430115699768066
2011-05-24,8.45113468170166
2011-05-25,8.52822208404541
2011-05-26,8.595955848693848
2011-05-27,8.577276229858398
2011-05-31,8.724431991577148
2011-06-01,8.570267677307129
2011-06-02,8.425439834594727
2011-06-03,8.3787260055542
2011-06-06,8.357702255249023
2011-06-07,8.446462631225586
2011-06-08,8.388068199157715
2011-06-09,8.458145141601562
2011-06-10,8.388068199157715
2011-06-13,8.455809593200684
2011-06-14,8.649682998657227
2011-06-15,8.567928314208984
2011-06-16,8.694064140319824
2011-06-17,8.894947052001953
2011-06-20,9.053786277770996
2011-06-21,9.5863618850708
2011-06-22,9.621400833129883
2011-06-23,9.824617385864258
2011-06-24,10.072223663330078
2011-06-27,10.135290145874023
2011-06-28,10.569758415222168
2011-06-29,10.684294700622559
2011-06-30,10.880629539489746
2011-07-01,10.93673324584961
2011-07-05,10.950757026672363
2011-07-06,10.81986141204834
2011-07-07,10.94608211517334
2011-07-08,10.96945571899414
2011-07-11,10.665593147277832
2011-07-12,10.501973152160645
2011-07-13,10.822193145751953
2011-07-14,10.656246185302734
2011-07-15,10.539372444152832
2011-07-18,10.25186824798584
2011-07-19,10.469250679016113
2011-07-20,10.305633544921875
2011-07-21,10.357054710388184
2011-07-22,10.359393119812012
2011-07-25,10.177078247070312
2011-07-26,9.957359313964844
2011-07-27,9.653496742248535
2011-07-28,9.545973777770996
2011-07-29,9.4337797164917
2011-08-01,9.293533325195312
2011-08-02,9.050444602966309
2011-08-03,8.952272415161133
2011-08-04,8.877477645874023
2011-08-05,8.629708290100098
2011-08-08,7.776556968688965
2011-08-09,8.328189849853516
2011-08-10,9.508575439453125
2011-08-11,9.955021858215332
2011-08-12,10.053190231323242
2011-08-15,10.523008346557617
2011-08-16,10.310311317443848
2011-08-17,10.020469665527344
2011-08-18,8.814360618591309
2011-08-19,8.456740379333496
2011-08-22,8.283774375915527
2011-08-23,8.496476173400879
2011-08-24,8.695157051086426
2011-08-25,8.288450241088867
2011-08-26,8.660099029541016
2011-08-29,9.097192764282227
2011-08-30,9.41040325164795
2011-08-31,9.445463180541992
2011-09-01,8.975650787353516
2011-09-02,8.475445747375488
2011-09-06,8.402983665466309
2011-09-07,8.695157051086426
2011-09-08,8.36558723449707
2011-09-09,8.099120140075684
2011-09-12,8.047698974609375
2011-09-13,8.262738227844238
2011-09-14,8.475445747375488
2011-09-15,8.765278816223145
2011-09-16,8.704508781433105
2011-09-19,8.69749641418457
2011-09-20,8.531539916992188
2011-09-21,8.409996032714844
2011-09-22,8.232353210449219
2011-09-23,8.452067375183105
2011-09-26,8.166902542114258
2011-09-27,8.183269500732422
2011-09-28,7.886417388916016
2011-09-29,7.411499977111816
2011-09-30,7.161172389984131
2011-10-03,6.758782386779785
2011-10-04,6.819607257843018
2011-10-05,7.191585540771484
2011-10-06,7.238377571105957
2011-10-07,7.285167694091797
2011-10-10,7.514434337615967
2011-10-11,7.526133060455322
2011-10-12,7.685221195220947
2011-10-13,7.755406379699707
2011-10-14,8.335600852966309
2011-10-17,7.99871301651001
2011-10-18,8.157798767089844
2011-10-19,8.122702598571777
2011-10-20,8.1414213180542
2011-10-21,8.293487548828125
2011-10-24,8.632710456848145
2011-10-25,8.319220542907715
2011-10-26,8.443215370178223
2011-10-27,8.908770561218262
2011-10-28,9.028088569641113
2011-10-31,8.840925216674805
2011-11-01,8.380046844482422
2011-11-02,8.688860893249512
2011-11-03,8.932170867919922
2011-11-04,9.194189071655273
2011-11-07,9.128684997558594
2011-11-08,9.491303443908691
2011-11-09,8.665460586547852
2011-11-10,6.828967571258545
2011-11-11,6.828967571258545
2011-11-14,6.6932759284973145
2011-11-15,6.789193153381348
2011-11-16,6.9552998542785645
2011-11-17,6.943600654602051
2011-11-18,6.901490688323975
2011-11-21,6.683918476104736
2011-11-22,6.690938949584961
2011-11-23,6.363409042358398
2011-11-25,6.309600830078125
2011-11-28,6.669882297515869
2011-11-29,6.433591842651367
2011-11-30,6.756442546844482
2011-12-01,6.7821760177612305
2011-12-02,6.8827738761901855
2011-12-05,7.2781500816345215
2011-12-06,7.19392728805542
2011-12-07,7.310900688171387
2011-12-08,7.205623626708984
2011-12-09,7.673520088195801
2011-12-12,7.455949306488037
2011-12-13,7.163513660430908
2011-12-14,7.107365131378174
2011-12-15,7.088649749755859
2011-12-16,7.247734546661377
2011-12-19,6.583321571350098
2011-12-20,6.854698657989502
2011-12-21,6.431254863739014
2011-12-22,6.875755786895752
2011-12-23,6.875755786895752
2011-12-27,7.018463611602783
2011-12-28,6.826241493225098
2011-12-29,6.894223690032959
2011-12-30,6.891880035400391
2012-01-03,6.920010089874268
2012-01-04,6.603546142578125
2012-01-05,6.556661605834961
2012-01-06,6.338653564453125
2012-01-09,6.4066338539123535
2012-01-10,6.366783142089844
2012-01-11,6.453518390655518
2012-01-12,6.387880325317383
2012-01-13,6.202691555023193
2012-01-17,6.090169906616211
2012-01-18,6.106579303741455
2012-01-19,6.319899082183838
2012-01-20,6.404290676116943
2012-01-23,6.559006214141846
2012-01-24,6.587137699127197
2012-01-25,6.7981109619140625
2012-01-26,6.706690788269043
2012-01-27,6.816866874694824
2012-01-30,6.563693523406982
2012-01-31,6.6480865478515625
2012-02-01,6.6316752433776855
2012-02-02,6.68090295791626
2012-02-03,6.81451940536499
2012-02-06,6.777014255523682
2012-02-07,6.762950420379639
2012-02-08,6.784047603607178
2012-02-09,6.945796489715576
2012-02-10,6.905943393707275
2012-02-13,7.002055644989014
2012-02-14,7.048937797546387
2012-02-15,6.959860801696777
2012-02-16,6.995023250579834
2012-02-17,6.990334987640381
2012-02-21,6.887190341949463
2012-02-22,6.8590617179870605
2012-02-23,6.791079521179199
2012-02-24,6.816866874694824
2012-02-27,6.502747535705566
2012-02-28,6.6480865478515625
2012-02-29,6.582448959350586
2012-03-01,8.621883392333984
2012-03-02,8.39684009552002
2012-03-05,8.563274383544922
2012-03-06,8.467169761657715
2012-03-07,8.45075798034668
2012-03-08,8.666419982910156
2012-03-09,8.778942108154297
2012-03-12,8.769563674926758
2012-03-13,8.837545394897461
2012-03-14,8.818793296813965
2012-03-15,8.975851058959961
2012-03-16,8.844579696655273
2012-03-19,8.992260932922363
2012-03-20,8.823482513427734
2012-03-21,8.86098861694336
2012-03-22,8.652356147766113
2012-03-23,8.729714393615723
2012-03-26,9.001640319824219
2012-03-27,8.882088661193848
2012-03-28,8.743779182434082
2012-03-29,8.908136367797852
2012-03-30,8.959790229797363
2012-04-02,9.107712745666504
2012-04-03,8.854133605957031
2012-04-04,8.769604682922363
2012-04-05,8.689772605895996
2012-04-09,8.659252166748047
2012-04-10,8.389236450195312
2012-04-11,8.713255882263184
2012-04-12,8.74612808227539
2012-04-13,8.70151424407959
2012-04-16,8.741430282592773
2012-04-17,9.180493354797363
2012-04-18,9.15701675415039
2012-04-19,9.161715507507324
2012-04-20,9.161715507507324
2012-04-23,8.865873336791992
2012-04-24,8.713255882263184
2012-04-25,8.89874267578125
2012-04-26,8.955094337463379
2012-04-27,8.983272552490234
2012-04-30,8.732037544250488
2012-05-01,9.039620399475098
2012-05-02,9.079538345336914
2012-05-03,8.739084243774414
2012-05-04,7.985389232635498
2012-05-07,7.896168231964111
2012-05-08,7.745898723602295
2012-05-09,7.6543288230896
2012-05-10,7.623805999755859
2012-05-11,7.762332916259766
2012-05-14,7.748246192932129
2012-05-15,7.896168231964111
2012-05-16,7.792858600616455
2012-05-17,7.69424295425415
2012-05-18,7.5345845222473145
2012-05-21,7.762332916259766
2012-05-22,7.659024238586426
2012-05-23,7.839815616607666
2012-05-24,7.45944881439209
2012-05-25,7.4453606605529785
2012-05-29,7.497014045715332
2012-05-30,7.360834121704102
2012-05-31,7.276309013366699
2012-06-01,7.208217620849609
2012-06-04,7.266915321350098
2012-06-05,7.473536968231201
2012-06-06,7.750595569610596
2012-06-07,7.43831729888916
2012-06-08,7.4571003913879395
2012-06-11,7.281004905700684
2012-06-12,7.311527252197266
2012-06-13,7.090819358825684
2012-06-14,7.102559566497803
2012-06-15,7.194129943847656
2012-06-18,7.248133659362793
2012-06-19,7.703636169433594
2012-06-20,7.670762062072754
2012-06-21,7.2152605056762695
2012-06-22,7.393704891204834
2012-06-25,7.1847357749938965
2012-06-26,7.466491222381592
2012-06-27,7.614413738250732
2012-06-28,7.527376174926758
2012-06-29,7.757902145385742
2012-07-02,7.7367329597473145
2012-07-03,7.722620964050293
2012-07-05,7.8237690925598145
2012-07-06,7.176884174346924
2012-07-09,6.908720970153809
2012-07-10,6.802866458892822
2012-07-11,6.779343605041504
2012-07-12,6.680547714233398
2012-07-13,6.885198593139648
2012-07-16,6.840505599975586
2012-07-17,6.791105270385742
2012-07-18,6.828742980957031
2012-07-19,6.904017925262451
2012-07-20,6.798162460327148
2012-07-23,6.6005682945251465
2012-07-24,6.344168186187744
2012-07-25,6.318292617797852
2012-07-26,6.379452228546143
2012-07-27,6.468840599060059
2012-07-30,6.457076549530029
2012-07-31,6.534705638885498
2012-08-01,6.372393608093262
2012-08-02,6.445317268371582
2012-08-03,6.682898998260498
2012-08-06,6.845208644866943
2012-08-07,6.849913597106934
2012-08-08,6.52764892578125
2012-08-09,6.355929851531982
2012-08-10,6.55117130279541
2012-08-13,6.292418003082275
2012-08-14,6.085414886474609
2012-08-15,6.485306262969971
2012-08-16,6.654672622680664
2012-08-17,6.654672622680664
2012-08-20,6.454726219177246
2012-08-21,6.438259124755859
2012-08-22,6.290064334869385
2012-08-23,6.231258392333984
2012-08-24,6.280654430389404
2012-08-27,6.353577613830566
2012-08-28,6.34887170791626
2012-08-29,6.402975559234619
2012-08-30,6.318292617797852
2012-08-31,6.358280658721924
2012-09-04,6.5205912590026855
2012-09-05,6.5205912590026855
2012-09-06,6.701717376708984
2012-09-07,6.826390266418457
2012-09-10,6.873436450958252
2012-09-11,6.687603950500488
2012-09-12,6.727594375610352
2012-09-13,6.824039936065674
2012-09-14,7.019279479980469
2012-09-17,6.894608020782471
2012-09-18,6.918131351470947
2012-09-19,7.014576435089111
2012-09-20,6.993405342102051
2012-09-21,7.115724086761475
2012-09-24,7.068678855895996
2012-09-25,6.8334479331970215
2012-09-26,6.7040696144104
2012-09-27,6.930368423461914
2012-09-28,6.845506191253662
2012-10-01,6.586207866668701
2012-10-02,6.454200267791748
2012-10-03,6.383482933044434
2012-10-04,6.352838516235352
2012-10-05,6.2632622718811035
2012-10-08,6.251474857330322
2012-10-09,5.970959663391113
2012-10-10,5.947387218475342
2012-10-11,6.053462982177734
2012-10-12,6.084109306335449
2012-10-15,6.018105983734131
2012-10-16,6.00396203994751
2012-10-17,5.909669876098633
2012-10-18,5.563154220581055
2012-10-19,5.348642349243164
2012-10-22,5.402859210968018
2012-10-23,5.435861110687256
2012-10-24,5.494792461395264
2012-10-25,5.558437347412109
2012-10-26,5.565510272979736
2012-10-31,5.520721435546875
2012-11-01,5.7470197677612305
2012-11-02,5.600869178771973
2012-11-05,5.685730934143066
2012-11-06,5.673943519592285
2012-11-07,5.150631904602051
2012-11-08,4.747539043426514
2012-11-09,5.138843536376953
2012-11-12,4.754610538482666
2012-11-13,4.698035717010498
2012-11-14,4.5848870277404785
2012-11-15,4.5495285987854
2012-11-16,4.575456619262695
2012-11-19,4.782897472381592
2012-11-20,4.695677280426025
2012-11-21,4.662676811218262
2012-11-23,4.752252578735352
2012-11-26,4.662676811218262
2012-11-27,4.643818378448486
2012-11-28,4.683891773223877
2012-11-29,4.948704242706299
2012-11-30,4.809206008911133
2012-12-03,4.792656421661377
2012-12-04,4.915605545043945
2012-12-05,4.816298961639404
2012-12-06,4.844671726226807
2012-12-07,4.842308521270752
2012-12-10,5.048011779785156
2012-12-11,5.180417060852051
2012-12-12,5.225340366363525
2012-12-13,5.147315502166748
2012-12-14,5.279720783233643
2012-12-17,5.350654602050781
2012-12-18,5.423951148986816
2012-12-19,5.501978397369385
2012-12-20,5.587096691131592
2012-12-21,5.584732532501221
2012-12-24,5.48542594909668
2012-12-26,5.390849590301514
2012-12-27,5.353020191192627
2012-12-28,5.2726287841796875
2012-12-31,5.362478256225586
2013-01-02,5.549265384674072
2013-01-03,5.4901533126831055
2013-01-04,5.584732532501221
2013-01-07,5.563451766967773
2013-01-08,5.646205902099609
2013-01-09,5.669851303100586
2013-01-10,5.688766002655029
2013-01-11,5.636746883392334
2013-01-14,5.686400890350342
2013-01-15,5.745510578155518
2013-01-16,5.691130638122559
2013-01-17,5.759697437286377
2013-01-18,5.539807319641113
2013-01-22,5.537444114685059
2013-01-23,5.4948835372924805
2013-01-24,5.497247695922852
2013-01-25,5.54453706741333
2013-01-28,5.7549662590026855
2013-01-29,5.6556620597839355
2013-01-30,5.565815448760986
2013-01-31,5.686400890350342
2013-02-01,5.674578666687012
2013-02-04,5.617832660675049
2013-02-05,5.646205902099609
2013-02-06,5.584732532501221
2013-02-07,5.4948835372924805
2013-02-08,5.615468502044678
2013-02-11,5.577638149261475
2013-02-12,5.589459419250488
2013-02-13,5.615468502044678
2013-02-14,5.613102436065674
2013-02-15,5.672213554382324
2013-02-19,5.634383201599121
2013-02-20,5.989044189453125
2013-02-21,6.078892230987549
2013-02-22,6.620342254638672
2013-02-25,6.499759674072266
2013-02-26,6.577782154083252
2013-02-27,6.506850719451904
2013-02-28,6.476113796234131
2013-03-01,6.4713826179504395
2013-03-04,6.435917377471924
2013-03-05,6.610884666442871
2013-03-06,6.629800319671631
2013-03-07,6.674723148345947
2013-03-08,6.620342254638672
2013-03-11,6.632165431976318
2013-03-12,6.757477283477783
2013-03-13,6.807131767272949
2013-03-14,6.89697790145874
2013-03-15,6.743292331695557
2013-03-18,6.809494495391846
2013-03-19,6.807131767272949
2013-03-20,6.944265365600586
2013-03-21,6.809494495391846
2013-03-22,6.776392936706543
2013-03-25,6.7551140785217285
2013-03-26,6.797673225402832
2013-03-27,6.856904983520508
2013-03-28,6.653143882751465
2013-04-01,6.629446983337402
2013-04-02,6.655511379241943
2013-04-03,6.591538429260254
2013-04-04,6.6910505294799805
2013-04-05,6.506241798400879
2013-04-08,6.537042140960693
2013-04-09,6.513351917266846
2013-04-10,6.743175506591797
2013-04-11,6.70526647567749
2013-04-12,6.593907833099365
2013-04-15,6.2385053634643555
2013-04-16,6.36644983291626
2013-04-17,6.1863789558410645
2013-04-18,6.1271467208862305
2013-04-19,5.923380374908447
2013-04-22,5.923380374908447
2013-04-23,6.07975959777832
2013-04-24,6.041847229003906
2013-04-25,6.025265216827393
2013-04-26,6.003937244415283
2013-04-29,6.018153667449951
2013-04-30,5.996830463409424
2013-05-01,5.961291313171387
2013-05-02,5.992095470428467
2013-05-03,5.928118705749512
2013-05-06,6.1721625328063965
2013-05-07,6.240874767303467
2013-05-08,6.60575532913208
2013-05-09,6.859276294708252
2013-05-10,6.963526725769043
2013-05-13,7.036976337432861
2013-05-14,7.167291641235352
2013-05-15,7.356839656829834
2013-05-16,7.584299564361572
2013-05-17,7.726461410522461
2013-05-20,7.584299564361572
2013-05-21,7.558235168457031
2013-05-22,7.337884902954102
2013-05-23,7.451613903045654
2013-05-24,7.4847846031188965
2013-05-28,7.522693634033203
2013-05-29,7.54638671875
2013-05-30,7.769106388092041
2013-05-31,7.660116195678711
2013-06-03,7.636423110961914
2013-06-04,7.688547134399414
2013-06-05,7.600883960723877
2013-06-06,7.629313945770264
2013-06-07,7.593774318695068
2013-06-10,7.586668491363525
2013-06-11,7.525064468383789
2013-06-12,7.539280414581299
2013-06-13,7.735936164855957
2013-06-14,7.468199729919434
2013-06-17,7.7075042724609375
2013-06-18,7.700396537780762
2013-06-19,7.709873676300049
2013-06-20,7.679070949554443
2013-06-21,7.589033603668213
2013-06-24,7.453981876373291
2013-06-25,7.61509895324707
2013-06-26,7.655378818511963
2013-06-27,7.904391288757324
2013-06-28,7.854587078094482
2013-07-01,7.866445064544678
2013-07-02,7.8356146812438965
2013-07-03,7.8356146812438965
2013-07-05,7.9921369552612305
2013-07-08,7.89490270614624
2013-07-09,7.92336368560791
2013-07-10,7.985023021697998
2013-07-11,8.12731647491455
2013-07-12,7.930478572845459
2013-07-15,8.077515602111816
2013-07-16,8.129690170288086
2013-07-17,8.101228713989258
2013-07-18,8.32652759552002
2013-07-19,8.184234619140625
2013-07-22,8.340758323669434
2013-07-23,8.28147029876709
2013-07-24,8.362103462219238
2013-07-25,8.487793922424316
2013-07-26,8.354986190795898
2013-07-29,8.30043888092041
2013-07-30,8.494908332824707
2013-07-31,8.513882637023926
2013-08-01,8.762895584106445
2013-08-02,8.746293067932129
2013-08-05,8.838781356811523
2013-08-06,8.798468589782715
2013-08-07,8.743921279907227
2013-08-08,8.907560348510742
2013-08-09,9.16368579864502
2013-08-12,8.928902626037598
2013-08-13,8.926532745361328
2013-08-14,8.933645248413086
2013-08-15,8.713090896606445
2013-08-16,8.732065200805664
2013-08-19,8.69886302947998
2013-08-20,8.869613647460938
2013-08-21,8.845898628234863
2013-08-22,8.881476402282715
2013-08-23,8.890957832336426
2013-08-26,8.87198543548584
2013-08-27,8.596887588500977
2013-08-28,8.758151054382324
2013-08-29,8.879101753234863
2013-08-30,8.739178657531738
2013-09-03,8.819811820983887
2013-09-04,8.791351318359375
2013-09-05,8.874359130859375
2013-09-06,8.838781356811523
2013-09-09,9.002422332763672
2013-09-10,9.007164001464844
