Date,NOV
2010-04-20,31.990575790405273
2010-04-21,32.288394927978516
2010-04-22,32.397369384765625
2010-04-23,33.603179931640625
2010-04-26,33.741207122802734
2010-04-27,31.511165618896484
2010-04-28,32.19395446777344
2010-04-29,32.51356887817383
2010-04-30,31.983314514160156
2010-05-03,32.331993103027344
2010-05-04,31.57653045654297
2010-05-05,31.104373931884766
2010-05-06,29.796850204467773
2010-05-07,28.40943717956543
2010-05-10,30.036571502685547
2010-05-11,29.46270751953125
2010-05-12,29.847707748413086
2010-05-13,29.52082061767578
2010-05-14,28.990543365478516
2010-05-17,28.445768356323242
2010-05-18,28.053491592407227
2010-05-19,27.28351593017578
2010-05-20,25.707239151000977
2010-05-21,26.796836853027344
2010-05-24,26.20118522644043
2010-05-25,26.745986938476562
2010-05-26,27.639461517333984
2010-05-27,29.106779098510742
2010-05-28,27.69756317138672
2010-06-01,24.624893188476562
2010-06-02,25.68543815612793
2010-06-03,25.910619735717773
2010-06-04,25.176963806152344
2010-06-07,25.423940658569336
2010-06-08,25.714496612548828
2010-06-09,25.605228424072266
2010-06-10,27.258819580078125
2010-06-11,27.33894920349121
2010-06-14,26.84360694885254
2010-06-15,28.249521255493164
2010-06-16,27.856164932250977
2010-06-17,27.43364906311035
2010-06-18,27.754167556762695
2010-06-21,27.20054817199707
2010-06-22,26.122434616088867
2010-06-23,26.042299270629883
2010-06-24,25.77276611328125
2010-06-25,25.714492797851562
2010-06-28,25.270139694213867
2010-06-29,24.05361557006836
2010-06-30,24.090038299560547
2010-07-01,24.213871002197266
2010-07-02,24.29401397705078
2010-07-06,24.585390090942383
2010-07-07,25.61251449584961
2010-07-08,25.954893112182617
2010-07-09,25.867469787597656
2010-07-12,25.911178588867188
2010-07-13,26.158851623535156
2010-07-14,26.137001037597656
2010-07-15,26.43566131591797
2010-07-16,25.68535614013672
2010-07-19,26.28998374938965
2010-07-20,27.23697280883789
2010-07-21,26.66877555847168
2010-07-22,27.579341888427734
2010-07-23,27.710458755493164
2010-07-26,27.65220069885254
2010-07-27,27.22968864440918
2010-07-28,27.193267822265625
2010-07-29,28.322383880615234
2010-07-30,28.526350021362305
2010-08-02,29.961395263671875
2010-08-03,29.83027458190918
2010-08-04,30.493173599243164
2010-08-05,30.223648071289062
2010-08-06,30.32561683654785
2010-08-09,29.917686462402344
2010-08-10,29.691865921020508
2010-08-11,28.686588287353516
2010-08-12,28.75943946838379
2010-08-13,28.766727447509766
2010-08-16,28.686588287353516
2010-08-17,29.262065887451172
2010-08-18,28.803146362304688
2010-08-19,28.183961868286133
2010-08-20,27.848875045776367
2010-08-23,27.907146453857422
2010-08-24,27.79787254333496
2010-08-25,27.23697280883789
2010-08-26,26.770761489868164
2010-08-27,27.659481048583984
2010-08-30,27.426374435424805
2010-08-31,27.411787033081055
2010-09-01,28.548194885253906
2010-09-02,28.985261917114258
2010-09-03,29.53888511657715
2010-09-07,28.81043243408203
2010-09-08,29.10986328125
2010-09-09,29.146366119384766
2010-09-10,30.015419006347656
2010-09-13,30.176103591918945
2010-09-14,30.27103042602539
2010-09-15,30.03734588623047
2010-09-16,29.8693790435791
2010-09-17,30.14688491821289
2010-09-20,30.82607650756836
2010-09-21,31.395706176757812
2010-09-22,31.315370559692383
2010-09-23,31.235034942626953
2010-09-24,32.28667068481445
2010-09-27,31.877704620361328
2010-09-28,32.35969543457031
2010-09-29,32.75407409667969
2010-09-30,32.47655487060547
2010-10-01,32.995079040527344
2010-10-04,32.0894889831543
2010-10-05,33.68885040283203
2010-10-06,33.747283935546875
2010-10-07,33.33100128173828
2010-10-08,34.039398193359375
2010-10-11,34.06130599975586
2010-10-12,34.19276809692383
2010-10-13,35.1640739440918
2010-10-14,35.15675735473633
2010-10-15,35.49270248413086
2010-10-18,35.280914306640625
2010-10-19,34.667457580566406
2010-10-20,35.646053314208984
2010-10-21,35.01800537109375
2010-10-22,35.48540496826172
2010-10-25,35.032615661621094
2010-10-26,37.997642517089844
2010-10-27,39.43634033203125
2010-10-28,39.05657958984375
2010-10-29,39.26106262207031
2010-11-01,39.67003631591797
2010-11-02,40.509891510009766
2010-11-03,40.692447662353516
2010-11-04,42.54741668701172
2010-11-05,42.91986846923828
2010-11-08,42.56932830810547
2010-11-09,42.598548889160156
2010-11-10,43.15357971191406
2010-11-11,43.496803283691406
2010-11-12,42.10194396972656
2010-11-15,41.9850959777832
2010-11-16,42.08732986450195
2010-11-17,43.22660446166992
2010-11-18,45.18382263183594
2010-11-19,45.08158874511719
2010-11-22,44.51194381713867
2010-11-23,44.4535026550293
2010-11-24,46.228145599365234
2010-11-26,44.9282112121582
2010-11-29,44.833274841308594
2010-11-30,44.760250091552734
2010-12-01,45.35285186767578
2010-12-02,45.608917236328125
2010-12-03,46.09178161621094
2010-12-06,46.31857681274414
2010-12-07,45.777191162109375
2010-12-08,45.11874008178711
2010-12-09,46.01130676269531
2010-12-10,45.84303283691406
2010-12-13,46.816062927246094
2010-12-14,46.47221755981445
2010-12-15,45.521121978759766
2010-12-16,46.12837219238281
2010-12-17,46.516117095947266
2010-12-20,46.86729049682617
2010-12-21,47.833038330078125
2010-12-22,48.103721618652344
2010-12-23,48.14761734008789
2010-12-27,47.60621643066406
2010-12-28,47.56964111328125
2010-12-29,48.513431549072266
2010-12-30,48.93777084350586
2010-12-31,49.20115280151367
2011-01-03,48.92313003540039
2011-01-04,48.87192916870117
2011-01-05,48.33784103393555
2011-01-06,46.618534088134766
2011-01-07,47.58427810668945
2011-01-10,47.701324462890625
2011-01-11,48.57926559448242
2011-01-12,49.296268463134766
2011-01-13,49.11334991455078
2011-01-14,50.70827102661133
2011-01-18,51.10334777832031
2011-01-19,49.94008255004883
2011-01-20,49.57427978515625
2011-01-21,49.391361236572266
2011-01-24,49.9327507019043
2011-01-25,49.844970703125
2011-01-26,52.325138092041016
2011-01-27,51.84959411621094
2011-01-28,52.28125
2011-01-31,54.066410064697266
2011-02-01,54.21269989013672
2011-02-02,54.607784271240234
2011-02-03,55.55156326293945
2011-02-04,55.93202209472656
2011-02-07,56.853843688964844
2011-02-08,56.6051025390625
2011-02-09,56.18809127807617
2011-02-10,58.12686538696289
2011-02-11,56.963584899902344
2011-02-14,58.23657989501953
2011-02-15,57.76103591918945
2011-02-16,59.04136657714844
2011-02-17,59.55351638793945
2011-02-18,58.66093826293945
2011-02-22,58.382911682128906
2011-02-23,58.08293914794922
2011-02-24,56.98552703857422
2011-02-25,58.40487289428711
2011-02-28,58.21464538574219
2011-03-01,56.35633850097656
2011-03-02,58.207374572753906
2011-03-03,59.890052795410156
2011-03-04,59.070655822753906
2011-03-07,58.44144821166992
2011-03-08,58.39754104614258
2011-03-09,57.379234313964844
2011-03-10,54.03111267089844
2011-03-11,55.71615219116211
2011-03-14,55.70147705078125
2011-03-15,55.26924133300781
2011-03-16,54.51463317871094
2011-03-17,57.349910736083984
2011-03-18,56.27292251586914
2011-03-21,58.16311264038086
2011-03-22,57.5916633605957
2011-03-23,58.28768539428711
2011-03-24,58.75653076171875
2011-03-25,59.086238861083984
2011-03-28,59.13751983642578
2011-03-29,60.265750885009766
2011-03-30,58.53675079345703
2011-03-31,58.07520294189453
2011-04-01,59.10820388793945
2011-04-04,59.67965316772461
2011-04-05,58.9616813659668
2011-04-06,57.56237030029297
2011-04-07,57.51841354370117
2011-04-08,58.3389778137207
2011-04-11,56.78579330444336
2011-04-12,54.683143615722656
2011-04-13,54.99817657470703
2011-04-14,55.679508209228516
2011-04-15,56.045814514160156
2011-04-18,55.840694427490234
2011-04-19,56.78579330444336
2011-04-20,57.6063232421875
2011-04-21,58.04589080810547
2011-04-25,58.17045593261719
2011-04-26,59.049583435058594
2011-04-27,56.3242301940918
2011-04-28,56.397499084472656
2011-04-29,56.18503189086914
2011-05-02,54.74909210205078
2011-05-03,53.02741622924805
2011-05-04,51.22515106201172
2011-05-05,50.33135223388672
2011-05-06,50.258087158203125
2011-05-09,51.774620056152344
2011-05-10,52.37538146972656
2011-05-11,50.038291931152344
2011-05-12,49.94306945800781
2011-05-13,49.83317184448242
2011-05-16,48.98331832885742
2011-05-17,47.91368865966797
2011-05-18,49.62803649902344
2011-05-19,49.76722717285156
2011-05-20,49.64268112182617
2011-05-23,48.91739273071289
2011-05-24,50.16285705566406
2011-05-25,52.998111724853516
2011-05-26,53.15196990966797
2011-05-27,53.37907791137695
2011-05-31,53.17393112182617
2011-06-01,52.412010192871094
2011-06-02,53.01276397705078
2011-06-03,53.73072052001953
2011-06-06,52.15559005737305
2011-06-07,52.17756652832031
2011-06-08,52.35366439819336
2011-06-09,53.56438446044922
2011-06-10,51.90608596801758
2011-06-13,50.68803024291992
2011-06-14,52.559112548828125
2011-06-15,51.45115661621094
2011-06-16,51.34841537475586
2011-06-17,50.6660270690918
2011-06-20,51.289710998535156
2011-06-21,52.62516784667969
2011-06-22,52.90399169921875
2011-06-23,52.69120407104492
2011-06-24,51.43647384643555
2011-06-27,51.8767204284668
2011-06-28,54.70902633666992
2011-06-29,55.61888122558594
2011-06-30,57.38724899291992
2011-07-01,57.46062088012695
2011-07-05,58.737369537353516
2011-07-06,58.818077087402344
2011-07-07,59.397743225097656
2011-07-08,58.85478591918945
2011-07-11,56.712223052978516
2011-07-12,56.08115005493164
2011-07-13,56.71954345703125
2011-07-14,56.06648635864258
2011-07-15,57.64406204223633
2011-07-18,57.167144775390625
2011-07-19,58.75204086303711
2011-07-20,57.922882080078125
2011-07-21,59.779293060302734
2011-07-22,61.12940979003906
2011-07-25,60.39567947387695
2011-07-26,60.13886260986328
2011-07-27,58.70068359375
2011-07-28,59.61790084838867
2011-07-29,59.11894226074219
2011-08-01,58.63467788696289
2011-08-02,57.32120132446289
2011-08-03,56.924957275390625
2011-08-04,50.15974044799805
2011-08-05,49.5140266418457
2011-08-08,44.216304779052734
2011-08-09,48.7142219543457
2011-08-10,46.5129508972168
2011-08-11,48.52345275878906
2011-08-12,49.00039291381836
2011-08-15,51.57587432861328
2011-08-16,50.16705322265625
2011-08-17,50.123043060302734
2011-08-18,46.41023635864258
2011-08-19,44.54648971557617
2011-08-22,44.296993255615234
2011-08-23,46.70372009277344
2011-08-24,47.24671936035156
2011-08-25,45.94795608520508
2011-08-26,46.76243209838867
2011-08-29,48.86096954345703
2011-08-30,49.169151306152344
2011-08-31,48.516117095947266
2011-09-01,47.82637023925781
2011-09-02,46.69638442993164
2011-09-06,46.725738525390625
2011-09-07,48.489803314208984
2011-09-08,47.84299087524414
2011-09-09,46.05686569213867
2011-09-12,46.50522994995117
2011-09-13,46.909507751464844
2011-09-14,47.64452362060547
2011-09-15,48.31339645385742
2011-09-16,47.79888153076172
2011-09-19,46.65223693847656
2011-09-20,45.3438835144043
2011-09-21,42.66102600097656
2011-09-22,39.992889404296875
2011-09-23,39.125545501708984
2011-09-26,40.46329879760742
2011-09-27,41.71284866333008
2011-09-28,39.65478515625
2011-09-29,38.79477310180664
2011-09-30,37.64815139770508
2011-10-03,36.92045211791992
2011-10-04,38.79477310180664
2011-10-05,40.50741195678711
2011-10-06,43.71213150024414
2011-10-07,43.22700881958008
2011-10-10,45.15278244018555
2011-10-11,46.11566162109375
2011-10-12,46.19651412963867
2011-10-13,46.277366638183594
2011-10-14,48.81322479248047
2011-10-17,46.10831069946289
2011-10-18,48.31339645385742
2011-10-19,47.152061462402344
2011-10-20,47.87238693237305
2011-10-21,48.3060417175293
2011-10-24,50.28327941894531
2011-10-25,49.97457504272461
2011-10-26,51.0477180480957
2011-10-27,54.921321868896484
2011-10-28,55.663673400878906
2011-10-31,52.429561614990234
2011-11-01,50.261226654052734
2011-11-02,51.56222152709961
2011-11-03,53.48064422607422
2011-11-04,52.24580764770508
2011-11-07,52.26785659790039
2011-11-08,53.39979553222656
2011-11-09,49.283634185791016
2011-11-10,50.56993103027344
2011-11-11,52.22376251220703
2011-11-14,51.40787124633789
2011-11-15,51.92973709106445
2011-11-16,52.02530288696289
2011-11-17,49.886356353759766
2011-11-18,49.61441421508789
2011-11-21,48.3060417175293
2011-11-22,47.490169525146484
2011-11-23,46.86539077758789
2011-11-25,47.424015045166016
2011-11-28,48.3721923828125
2011-11-29,49.72465133666992
2011-11-30,52.79518127441406
2011-12-01,52.596351623535156
2011-12-02,52.316558837890625
2011-12-05,53.855499267578125
2011-12-06,53.8260383605957
2011-12-07,53.56096267700195
2011-12-08,52.30182647705078
2011-12-09,54.04694747924805
2011-12-12,52.095645904541016
2011-12-13,50.77024841308594
2011-12-14,48.57597351074219
2011-12-15,47.29475021362305
2011-12-16,48.251991271972656
2011-12-19,47.0075798034668
2011-12-20,49.5994758605957
2011-12-21,49.58475112915039
2011-12-22,50.28427505493164
2011-12-23,50.41680908203125
2011-12-27,50.54198455810547
2011-12-28,49.20922088623047
2011-12-29,49.97500228881836
2011-12-30,50.06336975097656
2012-01-03,52.18400955200195
2012-01-04,52.235557556152344
2012-01-05,52.095645904541016
2012-01-06,52.13982391357422
2012-01-09,52.68471908569336
2012-01-10,54.40774154663086
2012-01-11,54.22366714477539
2012-01-12,53.97331237792969
2012-01-13,53.83340835571289
2012-01-17,54.57710647583008
2012-01-18,55.57115936279297
2012-01-19,55.814125061035156
2012-01-20,55.07780838012695
2012-01-23,55.946685791015625
2012-01-24,55.946685791015625
2012-01-25,56.84503173828125
2012-01-26,55.95405960083008
2012-01-27,56.99226379394531
2012-01-30,55.55642318725586
2012-01-31,54.47400665283203
2012-02-01,54.989444732666016
2012-02-02,56.756649017333984
2012-02-03,60.48249816894531
2012-02-06,61.594337463378906
2012-02-07,60.46043395996094
2012-02-08,60.21004867553711
2012-02-09,60.718135833740234
2012-02-10,60.86541748046875
2012-02-13,60.821205139160156
2012-02-14,61.800506591796875
2012-02-15,61.012638092041016
2012-02-16,62.25706100463867
2012-02-17,61.704811096191406
2012-02-21,62.279151916503906
2012-02-22,64.19364166259766
2012-02-23,63.49411392211914
2012-02-24,63.35420227050781
2012-02-27,62.757781982421875
2012-02-28,62.2423210144043
2012-02-29,60.76968002319336
2012-03-01,61.91835403442383
2012-03-02,60.55612564086914
2012-03-05,58.86256790161133
2012-03-06,57.0953483581543
2012-03-07,58.89937973022461
2012-03-08,60.011253356933594
2012-03-09,59.922882080078125
2012-03-12,58.96565246582031
2012-03-13,60.276329040527344
2012-03-14,59.118595123291016
2012-03-15,59.16282272338867
2012-03-16,61.618438720703125
2012-03-19,61.15385818481445
2012-03-20,60.36482238769531
2012-03-21,59.33982467651367
2012-03-22,58.211551666259766
2012-03-23,59.42095184326172
2012-03-26,59.05221939086914
2012-03-27,57.67325210571289
2012-03-28,57.90918731689453
2012-03-29,58.00507736206055
2012-03-30,58.60239028930664
2012-04-02,59.19234085083008
2012-04-03,59.487327575683594
2012-04-04,58.43277359008789
2012-04-05,58.78676223754883
2012-04-09,57.67325210571289
2012-04-10,56.04356002807617
2012-04-11,56.75886917114258
2012-04-12,59.33243179321289
2012-04-13,57.90184783935547
2012-04-16,57.45204544067383
2012-04-17,58.639251708984375
2012-04-18,58.27792739868164
2012-04-19,57.62164306640625
2012-04-20,57.282413482666016
2012-04-23,56.99485397338867
2012-04-24,57.53312683105469
2012-04-25,56.65562438964844
2012-04-26,56.58927536010742
2012-04-27,55.74123001098633
2012-04-30,55.866600036621094
2012-05-01,55.608489990234375
2012-05-02,54.78994369506836
2012-05-03,53.639591217041016
2012-05-04,52.45234298706055
2012-05-07,51.84766387939453
2012-05-08,51.058631896972656
2012-05-09,49.96726608276367
2012-05-10,50.43183517456055
2012-05-11,50.46133041381836
2012-05-14,49.48056411743164
2012-05-15,48.04998016357422
2012-05-16,46.91436767578125
2012-05-17,46.93647766113281
2012-05-18,46.766868591308594
2012-05-21,49.53217697143555
2012-05-22,49.20772171020508
2012-05-23,50.10737228393555
2012-05-24,50.03363037109375
2012-05-25,50.21798324584961
2012-05-29,51.60432434082031
2012-05-30,49.546939849853516
2012-05-31,49.222476959228516
2012-06-01,47.9319953918457
2012-06-04,47.28307342529297
2012-06-05,48.44080352783203
2012-06-06,50.19584655761719
2012-06-07,49.7165412902832
2012-06-08,49.104488372802734
2012-06-11,48.403926849365234
2012-06-12,49.34783172607422
2012-06-13,48.889808654785156
2012-06-14,49.355224609375
2012-06-15,50.123512268066406
2012-06-18,49.39954376220703
2012-06-19,49.26656723022461
2012-06-20,49.53251647949219
2012-06-21,47.4862060546875
2012-06-22,46.607112884521484
2012-06-25,44.324398040771484
2012-06-26,44.989261627197266
2012-06-27,45.86836624145508
2012-06-28,45.90530776977539
2012-06-29,47.60441589355469
2012-07-02,47.57484817504883
2012-07-03,49.97575378417969
2012-07-05,49.429100036621094
2012-07-06,49.24441146850586
2012-07-09,49.48819351196289
2012-07-10,48.808555603027344
2012-07-11,49.40692901611328
2012-07-12,49.37739944458008
2012-07-13,49.98314666748047
2012-07-16,50.67756652832031
2012-07-17,50.337745666503906
2012-07-18,50.980445861816406
2012-07-19,52.05900955200195
2012-07-20,51.12819290161133
2012-07-23,50.65540313720703
2012-07-24,50.06441879272461
2012-07-25,49.73937225341797
2012-07-26,54.15703201293945
2012-07-27,54.41558837890625
2012-07-30,54.696327209472656
2012-07-31,53.4109001159668
2012-08-01,54.44514846801758
2012-08-02,53.7359504699707
2012-08-03,55.67144775390625
2012-08-06,55.804420471191406
2012-08-07,56.69829559326172
2012-08-08,56.39541244506836
2012-08-09,56.86821365356445
2012-08-10,57.148921966552734
2012-08-13,56.49144744873047
2012-08-14,56.33631896972656
2012-08-15,56.60226058959961
2012-08-16,57.77684783935547
2012-08-17,57.99848175048828
2012-08-20,57.47398376464844
2012-08-21,57.739925384521484
2012-08-22,57.73252487182617
2012-08-23,57.119361877441406
2012-08-24,56.9051399230957
2012-08-27,57.710357666015625
2012-08-28,57.038108825683594
2012-08-29,56.993804931640625
2012-08-30,56.29198455810547
2012-08-31,58.21271896362305
2012-09-04,57.67344284057617
2012-09-05,58.042808532714844
2012-09-06,58.84803009033203
2012-09-07,60.51755905151367
2012-09-10,59.85274124145508
2012-09-11,61.41144561767578
2012-09-12,61.818355560302734
2012-09-13,62.432376861572266
2012-09-14,62.7579231262207
2012-09-17,61.99589157104492
2012-09-18,61.22650909423828
2012-09-19,60.68643569946289
2012-09-20,59.62854766845703
2012-09-21,60.457115173339844
2012-09-24,59.872657775878906
2012-09-25,59.3252067565918
2012-09-26,57.98612594604492
2012-09-27,59.288177490234375
2012-09-28,59.266029357910156
2012-10-01,59.59151840209961
2012-10-02,59.724693298339844
2012-10-03,58.807342529296875
2012-10-04,59.436161041259766
2012-10-05,59.12544250488281
2012-10-08,59.495365142822266
2012-10-09,59.25121307373047
2012-10-10,57.91957473754883
2012-10-11,58.42263412475586
2012-10-12,57.867794036865234
2012-10-15,58.16368865966797
2012-10-16,58.925724029541016
2012-10-17,60.0798225402832
2012-10-18,60.68643569946289
2012-10-19,59.70248794555664
2012-10-22,59.872657775878906
2012-10-23,58.25248336791992
2012-10-24,56.795066833496094
2012-10-25,55.39680862426758
2012-10-26,55.167476654052734
2012-10-31,54.52385330200195
2012-11-01,54.08736801147461
2012-11-02,53.00723648071289
2012-11-05,52.99244689941406
2012-11-06,53.991172790527344
2012-11-07,52.60033416748047
2012-11-08,51.40184783935547
2012-11-09,51.024559020996094
2012-11-12,52.371002197265625
2012-11-13,52.32661819458008
2012-11-14,51.453643798828125
2012-11-15,52.112060546875
2012-11-16,52.23783874511719
2012-11-19,54.22053146362305
2012-11-20,52.99244689941406
2012-11-21,52.97024917602539
2012-11-23,53.71004867553711
2012-11-26,52.6225471496582
2012-11-27,51.801353454589844
2012-11-28,51.91972351074219
2012-11-29,52.045494079589844
2012-11-30,50.52888107299805
2012-12-03,50.2773551940918
2012-12-04,50.89139175415039
2012-12-05,50.85432052612305
2012-12-06,50.4466552734375
2012-12-07,50.6097297668457
2012-12-10,50.32066345214844
2012-12-11,50.394771575927734
2012-12-12,49.27554702758789
2012-12-13,48.60847473144531
2012-12-14,48.082210540771484
2012-12-17,49.14213562011719
2012-12-18,50.928443908691406
2012-12-19,50.91362762451172
2012-12-20,51.54364776611328
2012-12-21,50.64678192138672
2012-12-24,50.26877212524414
2012-12-26,49.497920989990234
2012-12-27,49.63875198364258
2012-12-28,48.83082962036133
2012-12-31,50.6616096496582
2013-01-02,51.914241790771484
2013-01-03,51.6400146484375
2013-01-04,53.18173599243164
2013-01-07,52.8852424621582
2013-01-08,51.439876556396484
2013-01-09,51.78083419799805
2013-01-10,52.188499450683594
2013-01-11,52.544288635253906
2013-01-14,52.136619567871094
2013-01-15,52.06249237060547
2013-01-16,52.1959114074707
2013-01-17,53.166908264160156
2013-01-18,53.93034744262695
2013-01-22,54.693790435791016
2013-01-23,54.6048469543457
2013-01-24,54.67155838012695
2013-01-25,54.84943771362305
2013-01-28,54.56779479980469
2013-01-29,54.938392639160156
2013-01-30,54.59743118286133
2013-01-31,54.953208923339844
2013-02-01,52.81853485107422
2013-02-04,52.01060485839844
2013-02-05,50.557838439941406
2013-02-06,49.34226989746094
2013-02-07,50.47631072998047
2013-02-08,51.20269012451172
2013-02-11,50.59490203857422
2013-02-12,51.08409118652344
2013-02-13,51.11375427246094
2013-02-14,52.09955978393555
2013-02-15,51.388004302978516
2013-02-19,51.499183654785156
2013-02-20,50.283592224121094
2013-02-21,49.497920989990234
2013-02-22,50.47631072998047
2013-02-25,49.112491607666016
2013-02-26,49.54238510131836
2013-02-27,50.78020477294922
2013-02-28,50.49855422973633
2013-03-01,49.631324768066406
2013-03-04,49.16436767578125
2013-03-05,49.683223724365234
2013-03-06,50.09829330444336
2013-03-07,50.22431182861328
2013-03-08,50.54301071166992
2013-03-11,50.16500473022461
2013-03-12,50.12793731689453
2013-03-13,50.14280319213867
2013-03-14,51.0859375
2013-03-15,52.378135681152344
2013-03-18,51.48698043823242
2013-03-19,50.52154541015625
2013-03-20,51.04881286621094
2013-03-21,50.35816192626953
2013-03-22,50.69233703613281
2013-03-25,50.87800216674805
2013-03-26,51.5909309387207
2013-03-27,52.49695587158203
2013-03-28,52.541507720947266
2013-04-01,51.813724517822266
2013-04-02,51.65034484863281
2013-04-03,50.484405517578125
2013-04-04,49.6303825378418
2013-04-05,50.21706008911133
2013-04-08,50.373016357421875
2013-04-09,50.76662063598633
2013-04-10,51.360721588134766
2013-04-11,52.0885009765625
2013-04-12,51.1379280090332
2013-04-15,48.902584075927734
2013-04-16,49.51897430419922
2013-04-17,47.632694244384766
2013-04-18,47.98173141479492
2013-04-19,47.758941650390625
2013-04-22,48.301055908203125
2013-04-23,49.162513732910156
2013-04-24,49.88286209106445
2013-04-25,49.91258239746094
2013-04-26,49.25162887573242
2013-04-29,48.954586029052734
2013-04-30,48.43474578857422
2013-05-01,48.33819580078125
2013-05-02,48.724365234375
2013-05-03,49.667518615722656
2013-05-06,50.52897262573242
2013-05-07,50.90771484375
2013-05-08,51.093360900878906
2013-05-09,50.722049713134766
2013-05-10,50.66265106201172
2013-05-13,50.231910705566406
2013-05-14,50.52897262573242
2013-05-15,50.640357971191406
2013-05-16,49.533843994140625
2013-05-17,50.89286422729492
2013-05-20,52.11077880859375
2013-05-21,52.30387496948242
2013-05-22,51.36814498901367
2013-05-23,51.167633056640625
2013-05-24,51.96968078613281
2013-05-28,53.091060638427734
2013-05-29,53.150482177734375
2013-05-30,52.73459243774414
2013-05-31,52.20732498168945
2013-06-03,52.534088134765625
2013-06-04,51.9102783203125
2013-06-05,51.23447799682617
2013-06-06,51.999385833740234
2013-06-07,52.13306427001953
2013-06-10,52.13306427001953
2013-06-11,51.36814498901367
2013-06-12,51.59178161621094
2013-06-13,52.25522232055664
2013-06-14,51.86759567260742
2013-06-17,52.5086669921875
2013-06-18,53.2913703918457
2013-06-19,52.90373992919922
2013-06-20,51.09979248046875
2013-06-21,50.846336364746094
2013-06-24,49.98909378051758
2013-06-25,50.44379806518555
2013-06-26,50.89850997924805
2013-06-27,51.03269958496094
2013-06-28,51.360687255859375
2013-07-01,51.91976547241211
2013-07-02,52.20304489135742
2013-07-03,52.4117546081543
2013-07-05,53.55974197387695
2013-07-08,54.260467529296875
2013-07-09,54.5213508605957
2013-07-10,54.185916900634766
2013-07-11,54.6629753112793
2013-07-12,54.387176513671875
2013-07-15,54.394630432128906
2013-07-16,54.14862823486328
2013-07-17,53.7311897277832
2013-07-18,54.36481475830078
2013-07-19,55.199703216552734
2013-07-22,54.91643142700195
2013-07-23,54.223175048828125
2013-07-24,53.947357177734375
2013-07-25,53.60447311401367
2013-07-26,53.35846710205078
2013-07-29,53.03046417236328
2013-07-30,51.73340606689453
2013-07-31,52.30739974975586
2013-08-01,53.07520294189453
2013-08-02,53.902645111083984
2013-08-05,53.611915588378906
2013-08-06,53.7311897277832
2013-08-07,54.01444625854492
2013-08-08,54.25299072265625
2013-08-09,54.03681182861328
2013-08-12,54.31263732910156
2013-08-13,54.76734161376953
2013-08-14,54.71516418457031
2013-08-15,54.87916564941406
2013-08-16,54.21571731567383
2013-08-19,52.91122817993164
2013-08-20,53.37337875366211
2013-08-21,52.68011474609375
2013-08-22,53.67155456542969
2013-08-23,54.0740966796875
2013-08-26,54.670440673828125
2013-08-27,54.52880859375
2013-08-28,55.50532913208008
2013-08-29,55.40842819213867
2013-08-30,55.38606262207031
2013-09-03,56.41474533081055
2013-09-04,56.72040557861328
2013-09-05,57.78638458251953
2013-09-06,58.15161895751953
2013-09-09,58.457271575927734
2013-09-10,58.61381530761719
2013-09-11,58.88304901123047
2013-09-12,58.2996940612793
2013-09-13,58.51657485961914
2013-09-16,58.88304901123047
2013-09-17,59.01021957397461
