Date,MASS
2022-05-10,17.719999313354492
2022-05-11,13.539999961853027
2022-05-12,14.229999542236328
2022-05-13,16.510000228881836
2022-05-16,16.020000457763672
2022-05-17,16.290000915527344
2022-05-18,15.210000038146973
2022-05-19,15.3100004196167
2022-05-20,14.350000381469727
2022-05-23,14.319999694824219
2022-05-24,13.84000015258789
2022-05-25,13.300000190734863
2022-05-26,14.050000190734863
2022-05-27,15.359999656677246
2022-05-31,13.920000076293945
2022-06-01,13.470000267028809
2022-06-02,14.130000114440918
2022-06-03,14.239999771118164
2022-06-06,13.84000015258789
2022-06-07,15.0
2022-06-08,15.850000381469727
2022-06-09,14.640000343322754
2022-06-10,14.130000114440918
2022-06-13,13.569999694824219
2022-06-14,13.720000267028809
2022-06-15,14.520000457763672
2022-06-16,14.149999618530273
2022-06-17,14.140000343322754
2022-06-21,15.100000381469727
2022-06-22,15.770000457763672
2022-06-23,18.709999084472656
2022-06-24,19.079999923706055
2022-06-27,19.399999618530273
2022-06-28,19.510000228881836
2022-06-29,20.3799991607666
2022-06-30,20.59000015258789
2022-07-01,21.440000534057617
2022-07-05,21.729999542236328
2022-07-06,20.809999465942383
2022-07-07,21.770000457763672
2022-07-08,20.81999969482422
2022-07-11,19.110000610351562
2022-07-12,20.43000030517578
2022-07-13,20.190000534057617
2022-07-14,18.059999465942383
2022-07-15,17.75
2022-07-18,17.549999237060547
2022-07-19,19.520000457763672
2022-07-20,20.979999542236328
2022-07-21,21.760000228881836
2022-07-22,21.059999465942383
2022-07-25,21.040000915527344
2022-07-26,19.90999984741211
2022-07-27,21.200000762939453
2022-07-28,22.0
2022-07-29,22.5
2022-08-01,22.600000381469727
2022-08-02,23.420000076293945
2022-08-03,24.020000457763672
2022-08-04,24.520000457763672
2022-08-05,24.989999771118164
2022-08-08,21.40999984741211
2022-08-09,18.75
2022-08-10,19.5
2022-08-11,19.700000762939453
2022-08-12,19.299999237060547
2022-08-15,19.489999771118164
2022-08-16,18.6299991607666
2022-08-17,17.59000015258789
2022-08-18,19.190000534057617
2022-08-19,19.270000457763672
2022-08-22,19.34000015258789
2022-08-23,19.770000457763672
2022-08-24,20.329999923706055
2022-08-25,21.06999969482422
2022-08-26,20.520000457763672
2022-08-29,19.920000076293945
2022-08-30,19.25
2022-08-31,20.149999618530273
2022-09-01,18.299999237060547
2022-09-02,17.540000915527344
2022-09-06,18.299999237060547
2022-09-07,19.34000015258789
2022-09-08,19.790000915527344
2022-09-09,19.719999313354492
2022-09-12,19.540000915527344
2022-09-13,17.940000534057617
2022-09-14,17.0
2022-09-15,16.799999237060547
2022-09-16,16.780000686645508
2022-09-19,16.809999465942383
2022-09-20,16.3799991607666
2022-09-21,16.15999984741211
2022-09-22,15.729999542236328
2022-09-23,15.180000305175781
2022-09-26,15.369999885559082
2022-09-27,15.1899995803833
2022-09-28,16.540000915527344
2022-09-29,15.850000381469727
2022-09-30,16.450000762939453
2022-10-03,16.559999465942383
2022-10-04,17.959999084472656
2022-10-05,16.90999984741211
2022-10-06,16.059999465942383
2022-10-07,15.3100004196167
2022-10-10,14.800000190734863
2022-10-11,14.8100004196167
2022-10-12,14.640000343322754
2022-10-13,14.329999923706055
2022-10-14,13.729999542236328
2022-10-17,14.760000228881836
2022-10-18,15.4399995803833
2022-10-19,15.510000228881836
2022-10-20,15.40999984741211
2022-10-21,15.479999542236328
2022-10-24,15.8100004196167
2022-10-25,16.8799991607666
2022-10-26,17.139999389648438
2022-10-27,17.280000686645508
2022-10-28,16.1200008392334
2022-10-31,15.989999771118164
2022-11-01,15.6899995803833
2022-11-02,14.640000343322754
2022-11-03,14.5
2022-11-04,13.880000114440918
2022-11-07,14.279999732971191
2022-11-08,13.229999542236328
2022-11-09,11.979999542236328
2022-11-10,15.010000228881836
2022-11-11,16.010000228881836
2022-11-14,12.479999542236328
2022-11-15,10.5
2022-11-16,11.010000228881836
2022-11-17,10.430000305175781
2022-11-18,9.899999618530273
2022-11-21,9.890000343322754
2022-11-22,9.579999923706055
2022-11-23,10.100000381469727
2022-11-25,10.710000038146973
2022-11-28,10.010000228881836
2022-11-29,9.920000076293945
2022-11-30,10.699999809265137
2022-12-01,10.5
2022-12-02,10.369999885559082
2022-12-05,9.399999618530273
2022-12-06,8.850000381469727
2022-12-07,8.479999542236328
2022-12-08,8.829999923706055
2022-12-09,8.300000190734863
2022-12-12,8.229999542236328
2022-12-13,8.9399995803833
2022-12-14,8.899999618530273
2022-12-15,8.680000305175781
2022-12-16,8.489999771118164
2022-12-19,8.210000038146973
2022-12-20,8.220000267028809
2022-12-21,8.399999618530273
2022-12-22,7.860000133514404
2022-12-23,7.309999942779541
2022-12-27,7.050000190734863
2022-12-28,7.0
2022-12-29,7.460000038146973
2022-12-30,7.619999885559082
2023-01-03,7.340000152587891
2023-01-04,7.679999828338623
2023-01-05,7.449999809265137
2023-01-06,7.309999942779541
2023-01-09,7.320000171661377
2023-01-10,8.149999618530273
2023-01-11,8.34000015258789
2023-01-12,8.170000076293945
2023-01-13,8.829999923706055
2023-01-17,9.619999885559082
2023-01-18,9.220000267028809
2023-01-19,9.09000015258789
2023-01-20,9.180000305175781
2023-01-23,9.680000305175781
2023-01-24,9.079999923706055
2023-01-25,9.359999656677246
2023-01-26,9.3100004196167
2023-01-27,9.460000038146973
2023-01-30,9.0
2023-01-31,9.319999694824219
2023-02-01,9.430000305175781
2023-02-02,10.65999984741211
2023-02-03,10.4399995803833
2023-02-06,9.970000267028809
2023-02-07,10.40999984741211
2023-02-08,10.350000381469727
2023-02-09,10.100000381469727
2023-02-10,10.149999618530273
2023-02-13,10.359999656677246
2023-02-14,10.420000076293945
2023-02-15,10.289999961853027
2023-02-16,10.109999656677246
2023-02-17,10.550000190734863
2023-02-21,9.350000381469727
2023-02-22,9.619999885559082
2023-02-23,10.079999923706055
2023-02-24,9.579999923706055
2023-02-27,9.100000381469727
2023-02-28,9.0
2023-03-01,8.829999923706055
2023-03-02,9.3100004196167
2023-03-03,9.550000190734863
2023-03-06,8.970000267028809
2023-03-07,9.229999542236328
2023-03-08,9.0
2023-03-09,8.75
2023-03-10,8.020000457763672
2023-03-13,7.869999885559082
2023-03-14,8.260000228881836
2023-03-15,8.9399995803833
2023-03-16,8.630000114440918
2023-03-17,7.519999980926514
2023-03-20,6.610000133514404
2023-03-21,6.949999809265137
2023-03-22,7.539999961853027
2023-03-23,7.630000114440918
2023-03-24,7.889999866485596
2023-03-27,8.239999771118164
2023-03-28,7.869999885559082
2023-03-29,8.050000190734863
2023-03-30,8.119999885559082
2023-03-31,8.600000381469727
2023-04-03,8.520000457763672
2023-04-04,8.350000381469727
2023-04-05,8.020000457763672
2023-04-06,8.479999542236328
2023-04-10,8.4399995803833
2023-04-11,8.800000190734863
2023-04-12,8.609999656677246
2023-04-13,8.8100004196167
2023-04-14,8.329999923706055
2023-04-17,8.65999984741211
2023-04-18,8.369999885559082
2023-04-19,8.239999771118164
2023-04-20,7.900000095367432
2023-04-21,7.849999904632568
2023-04-24,7.590000152587891
2023-04-25,7.099999904632568
2023-04-26,6.949999809265137
2023-04-27,7.039999961853027
2023-04-28,6.760000228881836
2023-05-01,6.21999979019165
2023-05-02,5.775000095367432
2023-05-03,6.550000190734863
2023-05-04,7.03000020980835
2023-05-05,7.090000152587891
2023-05-08,7.139999866485596
2023-05-09,7.579999923706055
2023-05-10,7.739999771118164
2023-05-11,7.539999961853027
2023-05-12,7.480000019073486
2023-05-15,7.320000171661377
2023-05-16,6.929999828338623
2023-05-17,7.210000038146973
2023-05-18,7.949999809265137
2023-05-19,8.1899995803833
2023-05-22,8.59000015258789
2023-05-23,10.020000457763672
2023-05-24,9.680000305175781
2023-05-25,9.329999923706055
2023-05-26,9.109999656677246
2023-05-30,8.789999961853027
2023-05-31,8.710000038146973
2023-06-01,8.75
2023-06-02,9.09000015258789
2023-06-05,9.130000114440918
2023-06-06,9.630000114440918
2023-06-07,9.399999618530273
2023-06-08,9.180000305175781
2023-06-09,9.180000305175781
2023-06-12,9.40999984741211
2023-06-13,9.369999885559082
2023-06-14,8.899999618530273
2023-06-15,8.680000305175781
2023-06-16,8.479999542236328
2023-06-20,8.069999694824219
2023-06-21,7.639999866485596
2023-06-22,7.489999771118164
2023-06-23,7.230000019073486
2023-06-26,6.809999942779541
2023-06-27,6.735000133514404
2023-06-28,6.889999866485596
2023-06-29,6.769999980926514
2023-06-30,6.860000133514404
2023-07-03,6.96999979019165
2023-07-05,6.829999923706055
2023-07-06,6.730000019073486
2023-07-07,6.869999885559082
2023-07-10,7.559999942779541
2023-07-11,7.559999942779541
2023-07-12,8.199999809265137
2023-07-13,8.0
2023-07-14,7.300000190734863
2023-07-17,7.670000076293945
2023-07-18,7.820000171661377
2023-07-19,7.710000038146973
2023-07-20,7.460000038146973
2023-07-21,7.599999904632568
2023-07-24,7.550000190734863
2023-07-25,7.179999828338623
2023-07-26,6.96999979019165
2023-07-27,6.579999923706055
2023-07-28,6.369999885559082
2023-07-31,6.960000038146973
2023-08-01,6.619999885559082
2023-08-02,6.559999942779541
2023-08-03,6.309999942779541
2023-08-04,6.230000019073486
2023-08-07,6.269999980926514
2023-08-08,7.650000095367432
2023-08-09,7.380000114440918
2023-08-10,7.309999942779541
2023-08-11,7.210000038146973
2023-08-14,7.090000152587891
2023-08-15,7.059999942779541
2023-08-16,7.0
2023-08-17,7.210000038146973
2023-08-18,7.010000228881836
2023-08-21,7.119999885559082
2023-08-22,7.230000019073486
2023-08-23,7.400000095367432
2023-08-24,7.039999961853027
2023-08-25,7.210000038146973
2023-08-28,7.269999980926514
2023-08-29,7.519999980926514
2023-08-30,7.53000020980835
2023-08-31,7.190000057220459
2023-09-01,7.110000133514404
2023-09-05,6.789999961853027
2023-09-06,6.650000095367432
2023-09-07,6.78000020980835
2023-09-08,6.409999847412109
2023-09-11,6.46999979019165
2023-09-12,6.340000152587891
2023-09-13,6.409999847412109
2023-09-14,6.599999904632568
2023-09-15,6.360000133514404
2023-09-18,6.119999885559082
2023-09-19,6.159999847412109
2023-09-20,6.039999961853027
2023-09-21,6.0
2023-09-22,6.039999961853027
2023-09-25,6.050000190734863
2023-09-26,6.099999904632568
2023-09-27,6.480000019073486
2023-09-28,6.420000076293945
2023-09-29,6.659999847412109
2023-10-02,6.369999885559082
2023-10-03,6.159999847412109
2023-10-04,6.25
2023-10-05,6.230000019073486
2023-10-06,5.96999979019165
2023-10-09,5.849999904632568
2023-10-10,5.869999885559082
2023-10-11,6.170000076293945
2023-10-12,5.539999961853027
2023-10-13,5.630000114440918
2023-10-16,5.940000057220459
2023-10-17,5.880000114440918
2023-10-18,5.650000095367432
2023-10-19,5.579999923706055
2023-10-20,5.619999885559082
2023-10-23,5.53000020980835
2023-10-24,5.519999980926514
2023-10-25,5.429999828338623
2023-10-26,5.239999771118164
2023-10-27,5.139999866485596
2023-10-30,5.25
2023-10-31,5.929999828338623
2023-11-01,6.170000076293945
2023-11-02,6.300000190734863
2023-11-03,6.579999923706055
2023-11-06,5.909999847412109
2023-11-07,6.15500020980835
2023-11-08,5.619999885559082
2023-11-09,4.954999923706055
2023-11-10,5.25
2023-11-13,5.650000095367432
2023-11-14,6.730000019073486
2023-11-15,6.489999771118164
2023-11-16,6.130000114440918
2023-11-17,6.829999923706055
2023-11-20,6.699999809265137
2023-11-21,6.550000190734863
2023-11-22,6.940000057220459
2023-11-24,7.03000020980835
2023-11-27,6.849999904632568
2023-11-28,7.190000057220459
2023-11-29,7.760000228881836
2023-11-30,7.960000038146973
2023-12-01,7.699999809265137
2023-12-04,8.199999809265137
2023-12-05,7.150000095367432
2023-12-06,7.380000114440918
2023-12-07,7.269999980926514
2023-12-08,6.96999979019165
2023-12-11,6.820000171661377
2023-12-12,6.809999942779541
2023-12-13,6.929999828338623
2023-12-14,7.760000228881836
2023-12-15,7.949999809265137
2023-12-18,7.650000095367432
2023-12-19,8.989999771118164
2023-12-20,8.6899995803833
2023-12-21,9.119999885559082
2023-12-22,9.329999923706055
2023-12-26,9.640000343322754
2023-12-27,10.09000015258789
2023-12-28,12.40999984741211
2023-12-29,11.220000267028809
2024-01-02,9.920000076293945
2024-01-03,9.0
2024-01-04,8.8149995803833
2024-01-05,8.579999923706055
2024-01-08,8.640000343322754
2024-01-09,8.420000076293945
2024-01-10,8.289999961853027
2024-01-11,7.789999961853027
2024-01-12,7.760000228881836
2024-01-16,7.760000228881836
2024-01-17,7.610000133514404
2024-01-18,7.639999866485596
2024-01-19,7.550000190734863
2024-01-22,8.289999961853027
2024-01-23,8.239999771118164
2024-01-24,7.760000228881836
2024-01-25,7.449999809265137
2024-01-26,7.400000095367432
2024-01-29,7.730000019073486
2024-01-30,7.360000133514404
2024-01-31,7.079999923706055
2024-02-01,7.210000038146973
2024-02-02,7.159999847412109
2024-02-05,7.019999980926514
2024-02-06,7.389999866485596
2024-02-07,6.940000057220459
2024-02-08,7.139999866485596
2024-02-09,7.150000095367432
2024-02-12,7.670000076293945
2024-02-13,7.130000114440918
2024-02-14,7.409999847412109
2024-02-15,7.71999979019165
2024-02-16,7.230000019073486
2024-02-20,7.119999885559082
2024-02-21,6.960000038146973
2024-02-22,7.110000133514404
2024-02-23,7.03000020980835
2024-02-26,7.0
2024-02-27,7.519999980926514
2024-02-28,7.480000019073486
2024-02-29,7.349999904632568
2024-03-01,7.349999904632568
2024-03-04,7.230000019073486
2024-03-05,6.960000038146973
2024-03-06,7.150000095367432
2024-03-07,6.940000057220459
2024-03-08,6.860000133514404
2024-03-11,6.659999847412109
2024-03-12,7.019999980926514
2024-03-13,7.050000190734863
2024-03-14,6.699999809265137
2024-03-15,6.71999979019165
2024-03-18,6.690000057220459
2024-03-19,6.809999942779541
2024-03-20,6.940000057220459
2024-03-21,6.880000114440918
2024-03-22,6.699999809265137
2024-03-25,6.550000190734863
2024-03-26,6.599999904632568
2024-03-27,6.949999809265137
2024-03-28,7.550000190734863
2024-04-01,6.900000095367432
2024-04-02,6.610000133514404
2024-04-03,6.610000133514404
2024-04-04,6.5
2024-04-05,6.420000076293945
2024-04-08,6.590000152587891
2024-04-09,6.980000019073486
2024-04-10,6.329999923706055
2024-04-11,6.429999828338623
2024-04-12,6.070000171661377
2024-04-15,5.789999961853027
2024-04-16,5.789999961853027
2024-04-17,5.590000152587891
2024-04-18,5.599999904632568
2024-04-19,5.579999923706055
2024-04-22,5.590000152587891
2024-04-23,5.559999942779541
2024-04-24,5.619999885559082
2024-04-25,5.559999942779541
2024-04-26,5.670000076293945
2024-04-29,5.755000114440918
2024-04-30,5.699999809265137
2024-05-01,5.679999828338623
2024-05-02,5.670000076293945
2024-05-03,5.650000095367432
2024-05-06,5.619999885559082
2024-05-07,5.699999809265137
2024-05-08,5.699999809265137
2024-05-09,5.760000228881836
2024-05-10,5.699999809265137
2024-05-13,6.559999942779541
2024-05-14,7.150000095367432
2024-05-15,7.239999771118164
2024-05-16,6.880000114440918
2024-05-17,6.849999904632568
2024-05-20,6.849999904632568
2024-05-21,6.480000019073486
2024-05-22,6.769999980926514
2024-05-23,6.570000171661377
2024-05-24,6.480000019073486
2024-05-28,6.639999866485596
2024-05-29,6.309999942779541
2024-05-30,6.159999847412109
2024-05-31,6.300000190734863
2024-06-03,6.199999809265137
2024-06-04,5.96999979019165
2024-06-05,6.25
2024-06-06,6.25
2024-06-07,6.170000076293945
2024-06-10,6.210000038146973
2024-06-11,6.039999961853027
2024-06-12,6.130000114440918
2024-06-13,5.940000057220459
2024-06-14,5.809999942779541
2024-06-17,5.690000057220459
2024-06-18,5.489999771118164
2024-06-20,5.289999961853027
2024-06-21,5.340000152587891
2024-06-24,5.230000019073486
2024-06-25,5.139999866485596
2024-06-26,5.0
2024-06-27,5.150000095367432
2024-06-28,5.150000095367432
2024-07-01,4.769999980926514
2024-07-02,4.730000019073486
2024-07-03,4.880000114440918
2024-07-05,4.739999771118164
2024-07-08,4.880000114440918
2024-07-09,4.610000133514404
2024-07-10,4.710000038146973
2024-07-11,5.340000152587891
2024-07-12,5.320000171661377
2024-07-15,5.53000020980835
2024-07-16,6.170000076293945
2024-07-17,6.079999923706055
2024-07-18,5.78000020980835
2024-07-19,5.389999866485596
2024-07-22,5.539999961853027
2024-07-23,5.579999923706055
2024-07-24,5.380000114440918
2024-07-25,5.550000190734863
2024-07-26,5.789999961853027
2024-07-29,5.429999828338623
2024-07-30,5.559999942779541
2024-07-31,5.690000057220459
2024-08-01,5.079999923706055
2024-08-02,4.880000114440918
2024-08-05,4.630000114440918
2024-08-06,4.630000114440918
2024-08-07,4.400000095367432
2024-08-08,4.420000076293945
2024-08-09,4.349999904632568
2024-08-12,4.25
2024-08-13,4.25
2024-08-14,4.150000095367432
2024-08-15,4.360000133514404
2024-08-16,4.179999828338623
2024-08-19,4.260000228881836
2024-08-20,4.210000038146973
2024-08-21,4.21999979019165
2024-08-22,4.039999961853027
2024-08-23,4.110000133514404
2024-08-26,4.050000190734863
2024-08-27,4.050000190734863
2024-08-28,3.990000009536743
2024-08-29,3.9600000381469727
2024-08-30,3.950000047683716
2024-09-03,3.7200000286102295
2024-09-04,3.7300000190734863
2024-09-05,3.630000114440918
2024-09-06,3.569999933242798
2024-09-09,3.490000009536743
2024-09-10,3.509999990463257
2024-09-11,3.490000009536743
2024-09-12,3.4700000286102295
2024-09-13,3.5999999046325684
2024-09-16,3.640000104904175
2024-09-17,3.6600000858306885
2024-09-18,3.690000057220459
2024-09-19,3.8399999141693115
2024-09-20,3.680000066757202
2024-09-23,3.5
2024-09-24,3.640000104904175
2024-09-25,3.450000047683716
