Date,LENZ
2022-04-29,13.394369125366211
2022-05-02,13.36104965209961
2022-05-03,13.927477836608887
2022-05-04,14.793780326843262
2022-05-05,13.860840797424316
2022-05-06,13.027857780456543
2022-05-09,10.495587348937988
2022-05-10,9.396049499511719
2022-05-11,7.663445472717285
2022-05-12,7.596806526184082
2022-05-13,8.663025856018066
2022-05-16,8.263193130493164
2022-05-17,8.729663848876953
2022-05-18,7.863361835479736
2022-05-19,7.630126476287842
2022-05-20,7.596806526184082
2022-05-23,7.596806526184082
2022-05-24,7.196974277496338
2022-05-25,7.296932220458984
2022-05-26,7.530167579650879
2022-05-27,7.796722412109375
2022-05-31,7.830042362213135
2022-06-01,7.530167579650879
2022-06-02,7.596806526184082
2022-06-03,7.963318824768066
2022-06-06,8.296512603759766
2022-06-07,8.896260261535645
2022-06-08,8.629705429077148
2022-06-09,8.729663848876953
2022-06-10,8.063277244567871
2022-06-13,7.663445472717285
2022-06-14,7.596806526184082
2022-06-15,7.763402938842773
2022-06-16,7.130335807800293
2022-06-17,7.996638298034668
2022-06-21,8.463109016418457
2022-06-22,8.596385955810547
2022-06-23,8.896260261535645
2022-06-24,9.396049499511719
2022-06-27,9.296092987060547
2022-06-28,9.562646865844727
2022-06-29,9.329411506652832
2022-06-30,9.16281509399414
2022-07-01,9.396049499511719
2022-07-05,9.962479591369629
2022-07-06,10.029117584228516
2022-07-07,10.362311363220215
2022-07-08,11.02869701385498
2022-07-11,10.59554672241211
2022-07-12,11.361891746520996
2022-07-13,11.661764144897461
2022-07-14,11.02869701385498
2022-07-15,11.02869701385498
2022-07-18,10.3956298828125
2022-07-19,10.7621431350708
2022-07-20,11.062016487121582
2022-07-21,10.962059020996094
2022-07-22,10.7288236618042
2022-07-25,10.695503234863281
2022-07-26,10.562227249145508
2022-07-27,10.59554672241211
2022-07-28,10.462268829345703
2022-07-29,10.495587348937988
2022-08-01,10.0624361038208
2022-08-02,10.562227249145508
2022-08-03,11.062016487121582
2022-08-04,11.595125198364258
2022-08-05,11.994956970214844
2022-08-08,12.028276443481445
2022-08-09,12.294831275939941
2022-08-10,12.594705581665039
2022-08-11,13.227773666381836
2022-08-12,13.5276460647583
2022-08-15,14.127394676208496
2022-08-16,13.760881423950195
2022-08-17,13.860840797424316
2022-08-18,12.727982521057129
2022-08-19,11.894999504089355
2022-08-22,11.994956970214844
2022-08-23,12.561386108398438
2022-08-24,13.161133766174316
2022-08-25,13.061175346374512
2022-08-26,12.394790649414062
2022-08-29,11.76172161102295
2022-08-30,11.195294380187988
2022-08-31,11.02869701385498
2022-09-01,10.995378494262695
2022-09-02,11.02869701385498
2022-09-06,10.7288236618042
2022-09-07,11.161974906921387
2022-09-08,11.461848258972168
2022-09-09,11.461848258972168
2022-09-12,11.62844467163086
2022-09-13,12.461427688598633
2022-09-14,12.028276443481445
2022-09-15,12.228192329406738
2022-09-16,11.461848258972168
2022-09-19,11.095335960388184
2022-09-20,10.928738594055176
2022-09-21,10.362311363220215
2022-09-22,10.029117584228516
2022-09-23,10.229033470153809
2022-09-26,9.795882225036621
2022-09-27,9.895840644836426
2022-09-28,10.462268829345703
2022-09-29,10.229033470153809
2022-09-30,10.562227249145508
2022-10-03,11.062016487121582
2022-10-04,11.595125198364258
2022-10-05,11.22861385345459
2022-10-06,11.161974906921387
2022-10-07,10.662184715270996
2022-10-10,10.195713996887207
2022-10-11,10.495587348937988
2022-10-12,10.562227249145508
2022-10-13,10.59554672241211
2022-10-14,10.195713996887207
2022-10-17,11.02869701385498
2022-10-18,11.128654479980469
2022-10-19,10.862100601196289
2022-10-20,10.962059020996094
2022-10-21,10.828781127929688
2022-10-24,10.695503234863281
2022-10-25,11.728403091430664
2022-10-26,11.79504108428955
2022-10-27,12.028276443481445
2022-10-28,11.961638450622559
2022-10-31,11.695083618164062
2022-11-01,11.661764144897461
2022-11-02,11.661764144897461
2022-11-03,11.328570365905762
2022-11-04,11.328570365905762
2022-11-07,10.628865242004395
2022-11-08,10.795462608337402
2022-11-09,10.995378494262695
2022-11-10,11.328570365905762
2022-11-11,11.361891746520996
2022-11-14,11.561807632446289
2022-11-15,11.76172161102295
2022-11-16,11.661764144897461
2022-11-17,11.828360557556152
2022-11-18,11.961638450622559
2022-11-21,11.661764144897461
2022-11-22,11.828360557556152
2022-11-23,11.661764144897461
2022-11-25,11.261932373046875
2022-11-28,11.328570365905762
2022-11-29,11.261932373046875
2022-11-30,11.76172161102295
2022-12-01,11.428528785705566
2022-12-02,11.661764144897461
2022-12-05,11.961638450622559
2022-12-06,11.661764144897461
2022-12-07,11.428528785705566
2022-12-08,11.295251846313477
2022-12-09,10.995378494262695
2022-12-12,10.562227249145508
2022-12-13,10.628865242004395
2022-12-14,10.662184715270996
2022-12-15,10.095755577087402
2022-12-16,10.195713996887207
2022-12-19,9.76256275177002
2022-12-20,9.695924758911133
2022-12-21,9.695924758911133
2022-12-22,9.49600887298584
2022-12-23,9.396049499511719
2022-12-27,9.462688446044922
2022-12-28,10.095755577087402
2022-12-29,10.7288236618042
2022-12-30,11.062016487121582
2023-01-03,10.695503234863281
2023-01-04,10.562227249145508
2023-01-05,10.195713996887207
2023-01-06,6.1640753746032715
2023-01-09,6.380650997161865
2023-01-10,6.2973527908325195
2023-01-11,6.397310733795166
2023-01-12,6.963738918304443
2023-01-13,6.6971845626831055
2023-01-17,6.830462455749512
2023-01-18,6.663865089416504
2023-01-19,6.463949203491211
2023-01-20,6.430629730224609
2023-01-23,6.463949203491211
2023-01-24,6.397310733795166
2023-01-25,6.3639912605285645
2023-01-26,6.430629730224609
2023-01-27,6.463949203491211
2023-01-30,6.4972686767578125
2023-01-31,7.1636552810668945
2023-02-01,7.4968485832214355
2023-02-02,7.263613224029541
2023-02-03,6.897100448608398
2023-02-06,7.263613224029541
2023-02-07,7.430209636688232
2023-02-08,7.396890163421631
2023-02-09,7.596806526184082
2023-02-10,7.463529109954834
2023-02-13,7.530167579650879
2023-02-14,7.3635711669921875
2023-02-15,7.430209636688232
2023-02-16,7.6967644691467285
2023-02-17,7.830042362213135
2023-02-21,7.263613224029541
2023-02-22,7.330251693725586
2023-02-23,8.496428489685059
2023-02-24,8.396470069885254
2023-02-27,8.296512603759766
2023-02-28,8.762982368469238
2023-03-01,8.962898254394531
2023-03-02,8.79630184173584
2023-03-03,8.829621315002441
2023-03-06,8.396470069885254
2023-03-07,8.429789543151855
2023-03-08,8.663025856018066
2023-03-09,8.429789543151855
2023-03-10,7.996638298034668
2023-03-13,8.196554183959961
2023-03-14,8.32983112335205
2023-03-15,8.02995777130127
2023-03-16,8.229874610900879
2023-03-17,8.196554183959961
2023-03-20,8.096595764160156
2023-03-21,7.763402938842773
2023-03-22,7.796722412109375
2023-03-23,7.713424205780029
2023-03-24,8.16323471069336
2023-03-27,8.063277244567871
2023-03-28,8.16323471069336
2023-03-29,8.096595764160156
2023-03-30,8.02995777130127
2023-03-31,8.16323471069336
2023-04-03,8.429789543151855
2023-04-04,8.263193130493164
2023-04-05,8.32983112335205
2023-04-06,8.429789543151855
2023-04-10,8.32983112335205
2023-04-11,8.496428489685059
2023-04-12,8.229874610900879
2023-04-13,8.379810333251953
2023-04-14,8.296512603759766
2023-04-17,8.396470069885254
2023-04-18,9.229453086853027
2023-04-19,9.712584495544434
2023-04-20,9.729244232177734
2023-04-21,9.296092987060547
2023-04-24,9.862520217895508
2023-04-25,9.396049499511719
2023-04-26,9.729244232177734
2023-04-27,10.195713996887207
2023-04-28,10.628865242004395
2023-05-01,10.7288236618042
2023-05-02,10.89542007446289
2023-05-03,10.628865242004395
2023-05-04,10.862100601196289
2023-05-05,11.261932373046875
2023-05-08,10.7288236618042
2023-05-09,10.328991889953613
2023-05-10,10.328991889953613
2023-05-11,10.295671463012695
2023-05-12,9.962479591369629
2023-05-15,10.562227249145508
2023-05-16,9.995798110961914
2023-05-17,9.795882225036621
2023-05-18,9.529328346252441
2023-05-19,9.529328346252441
2023-05-22,9.829200744628906
2023-05-23,9.729244232177734
2023-05-24,9.629284858703613
2023-05-25,8.829621315002441
2023-05-26,8.896260261535645
2023-05-30,9.229453086853027
2023-05-31,9.462688446044922
2023-06-01,9.729244232177734
2023-06-02,9.895840644836426
2023-06-05,9.829200744628906
2023-06-06,9.862520217895508
2023-06-07,9.795882225036621
2023-06-08,9.862520217895508
2023-06-09,9.462688446044922
2023-06-12,9.795882225036621
2023-06-13,9.462688446044922
2023-06-14,9.662604331970215
2023-06-15,9.695924758911133
2023-06-16,9.229453086853027
2023-06-20,9.595966339111328
2023-06-21,9.529328346252441
2023-06-22,9.196133613586426
2023-06-23,8.86294174194336
2023-06-26,8.829621315002441
2023-06-27,8.829621315002441
2023-06-28,8.79630184173584
2023-06-29,8.629705429077148
2023-06-30,8.663025856018066
2023-07-03,8.829621315002441
2023-07-05,8.762982368469238
2023-07-06,8.929579734802246
2023-07-07,9.129495620727539
2023-07-10,9.129495620727539
2023-07-11,8.929579734802246
2023-07-12,8.996217727661133
2023-07-13,8.762982368469238
2023-07-14,8.762982368469238
2023-07-17,9.229453086853027
2023-07-18,8.896260261535645
2023-07-19,9.062857627868652
2023-07-20,9.196133613586426
2023-07-21,8.962898254394531
2023-07-24,8.896260261535645
2023-07-25,8.429789543151855
2023-07-26,8.563066482543945
2023-07-27,8.296512603759766
2023-07-28,8.396470069885254
2023-07-31,8.429789543151855
2023-08-01,8.363150596618652
2023-08-02,8.51308822631836
2023-08-03,8.563066482543945
2023-08-04,8.829621315002441
2023-08-07,8.696344375610352
2023-08-08,8.629705429077148
2023-08-09,8.696344375610352
2023-08-10,8.762982368469238
2023-08-11,8.829621315002441
2023-08-14,8.429789543151855
2023-08-15,8.16323471069336
2023-08-16,8.32983112335205
2023-08-17,8.463109016418457
2023-08-18,8.429789543151855
2023-08-21,7.663445472717285
2023-08-22,7.596806526184082
2023-08-23,7.630126476287842
2023-08-24,7.863361835479736
2023-08-25,8.196554183959961
2023-08-28,8.02995777130127
2023-08-29,7.6967644691467285
2023-08-30,7.563487529754639
2023-08-31,7.396890163421631
2023-09-01,7.4968485832214355
2023-09-05,7.463529109954834
2023-09-06,7.396890163421631
2023-09-07,7.430209636688232
2023-09-08,7.396890163421631
2023-09-11,7.263613224029541
2023-09-12,7.396890163421631
2023-09-13,7.296932220458984
2023-09-14,7.396890163421631
2023-09-15,7.663445472717285
2023-09-18,7.963318824768066
2023-09-19,8.16323471069336
2023-09-20,7.996638298034668
2023-09-21,7.8966803550720215
2023-09-22,7.929999351501465
2023-09-25,8.529747009277344
2023-09-26,8.263193130493164
2023-09-27,8.429789543151855
2023-09-28,7.8966803550720215
2023-09-29,8.263193130493164
2023-10-02,7.996638298034668
2023-10-03,8.229874610900879
2023-10-04,8.196554183959961
2023-10-05,8.063277244567871
2023-10-06,7.863361835479736
2023-10-09,7.963318824768066
2023-10-10,8.196554183959961
2023-10-11,8.096595764160156
2023-10-12,7.929999351501465
2023-10-13,7.963318824768066
2023-10-16,8.229874610900879
2023-10-17,8.063277244567871
2023-10-18,7.913340091705322
2023-10-19,7.830042362213135
2023-10-20,7.880021095275879
2023-10-23,7.863361835479736
2023-10-24,7.963318824768066
2023-10-25,7.596806526184082
2023-10-26,7.963318824768066
2023-10-27,7.830042362213135
2023-10-30,7.929999351501465
2023-10-31,8.296512603759766
2023-11-01,8.196554183959961
2023-11-02,7.996638298034668
2023-11-03,7.663445472717285
2023-11-06,8.02995777130127
2023-11-07,8.02995777130127
2023-11-08,7.8966803550720215
2023-11-09,7.763402938842773
2023-11-10,7.796722412109375
2023-11-13,7.663445472717285
2023-11-14,7.763402938842773
2023-11-15,7.4968485832214355
2023-11-16,7.513507843017578
2023-11-17,7.763402938842773
2023-11-20,7.830042362213135
2023-11-21,7.730083465576172
2023-11-22,7.730083465576172
2023-11-24,7.830042362213135
2023-11-27,7.863361835479736
2023-11-28,7.530167579650879
2023-11-29,7.530167579650879
2023-11-30,7.563487529754639
2023-12-01,7.530167579650879
2023-12-04,7.596806526184082
2023-12-05,7.663445472717285
2023-12-06,7.596806526184082
2023-12-07,7.563487529754639
2023-12-08,7.4968485832214355
2023-12-11,7.4968485832214355
2023-12-12,7.463529109954834
2023-12-13,7.6967644691467285
2023-12-14,7.630126476287842
2023-12-15,7.4968485832214355
2023-12-18,7.763402938842773
2023-12-19,7.630126476287842
2023-12-20,7.630126476287842
2023-12-21,7.830042362213135
2023-12-22,7.963318824768066
2023-12-26,7.996638298034668
2023-12-27,8.429789543151855
2023-12-28,8.86294174194336
2023-12-29,8.729663848876953
2024-01-02,8.79630184173584
2024-01-03,8.86294174194336
2024-01-04,8.696344375610352
2024-01-05,9.196133613586426
2024-01-08,9.16281509399414
2024-01-09,9.396049499511719
2024-01-10,9.562646865844727
2024-01-11,9.296092987060547
2024-01-12,9.129495620727539
2024-01-16,9.262772560119629
2024-01-17,9.196133613586426
2024-01-18,9.262772560119629
2024-01-19,9.262772560119629
2024-01-22,9.42936897277832
2024-01-23,10.229033470153809
2024-01-24,9.629284858703613
2024-01-25,9.962479591369629
2024-01-26,9.795882225036621
2024-01-29,9.695924758911133
2024-01-30,9.662604331970215
2024-01-31,9.062857627868652
2024-02-01,8.896260261535645
2024-02-02,8.829621315002441
2024-02-05,8.729663848876953
2024-02-06,9.196133613586426
2024-02-07,9.729244232177734
2024-02-08,10.0624361038208
2024-02-09,10.0624361038208
2024-02-12,9.895840644836426
2024-02-13,9.396049499511719
2024-02-14,9.662604331970215
2024-02-15,10.0624361038208
2024-02-16,10.12907600402832
2024-02-20,9.829200744628906
2024-02-21,9.995798110961914
2024-02-22,10.095755577087402
2024-02-23,9.995798110961914
2024-02-26,10.095755577087402
2024-02-27,10.528907775878906
2024-02-28,10.928738594055176
2024-02-29,11.295251846313477
2024-03-01,11.295251846313477
2024-03-04,11.062016487121582
2024-03-05,10.7621431350708
2024-03-06,10.295671463012695
2024-03-07,10.428949356079102
2024-03-08,10.462268829345703
2024-03-11,12.428108215332031
2024-03-12,11.328570365905762
2024-03-13,11.861680030822754
2024-03-14,11.595125198364258
2024-03-15,15.807231903076172
2024-03-18,15.286635398864746
2024-03-19,14.529401779174805
2024-03-20,15.475942611694336
2024-03-21,15.050000190734863
2024-03-22,16.200000762939453
2024-03-25,16.31999969482422
2024-03-26,16.739999771118164
2024-03-27,21.809999465942383
2024-03-28,22.329999923706055
2024-04-01,21.010000228881836
2024-04-02,21.010000228881836
2024-04-03,21.219999313354492
2024-04-04,20.530000686645508
2024-04-05,20.329999923706055
2024-04-08,20.420000076293945
2024-04-09,20.510000228881836
2024-04-10,21.030000686645508
2024-04-11,21.729999542236328
2024-04-12,21.889999389648438
2024-04-15,20.440000534057617
2024-04-16,19.920000076293945
2024-04-17,17.700000762939453
2024-04-18,17.489999771118164
2024-04-19,16.020000457763672
2024-04-22,15.890000343322754
2024-04-23,15.920000076293945
2024-04-24,15.859999656677246
2024-04-25,15.449999809265137
2024-04-26,15.720000267028809
2024-04-29,16.5
2024-04-30,15.869999885559082
2024-05-01,15.8100004196167
2024-05-02,16.40999984741211
2024-05-03,16.459999084472656
2024-05-06,16.18000030517578
2024-05-07,16.43000030517578
2024-05-08,16.18000030517578
2024-05-09,15.399999618530273
2024-05-10,15.729999542236328
2024-05-13,15.90999984741211
2024-05-14,15.720000267028809
2024-05-15,15.84000015258789
2024-05-16,16.530000686645508
2024-05-17,16.350000381469727
2024-05-20,18.59000015258789
2024-05-21,18.639999389648438
2024-05-22,18.40999984741211
2024-05-23,15.720000267028809
2024-05-24,15.699999809265137
2024-05-28,15.390000343322754
2024-05-29,15.489999771118164
2024-05-30,15.510000228881836
2024-05-31,15.289999961853027
2024-06-03,15.079999923706055
2024-06-04,14.680000305175781
2024-06-05,16.1299991607666
2024-06-06,15.039999961853027
2024-06-07,15.579999923706055
2024-06-10,17.790000915527344
2024-06-11,18.969999313354492
2024-06-12,18.709999084472656
2024-06-13,18.6299991607666
2024-06-14,18.540000915527344
2024-06-17,18.440000534057617
2024-06-18,18.31999969482422
2024-06-20,18.059999465942383
2024-06-21,18.40999984741211
2024-06-24,18.1299991607666
2024-06-25,17.690000534057617
2024-06-26,17.040000915527344
2024-06-27,17.809999465942383
2024-06-28,17.290000915527344
2024-07-01,17.690000534057617
2024-07-02,17.540000915527344
2024-07-03,17.65999984741211
2024-07-05,18.049999237060547
2024-07-08,18.3799991607666
2024-07-09,18.610000610351562
2024-07-10,18.65999984741211
2024-07-11,19.610000610351562
2024-07-12,21.030000686645508
2024-07-15,21.709999084472656
2024-07-16,21.959999084472656
2024-07-17,21.809999465942383
2024-07-18,21.559999465942383
2024-07-19,21.450000762939453
2024-07-22,21.979999542236328
2024-07-23,22.850000381469727
2024-07-24,23.540000915527344
2024-07-25,24.06999969482422
2024-07-26,23.969999313354492
2024-07-29,24.09000015258789
2024-07-30,25.100000381469727
2024-07-31,24.829999923706055
2024-08-01,24.610000610351562
2024-08-02,24.020000457763672
2024-08-05,22.280000686645508
2024-08-06,23.549999237060547
2024-08-07,23.190000534057617
2024-08-08,24.1200008392334
2024-08-09,23.780000686645508
2024-08-12,23.18000030517578
2024-08-13,23.170000076293945
2024-08-14,23.5
2024-08-15,22.600000381469727
2024-08-16,22.75
2024-08-19,22.700000762939453
2024-08-20,22.5
2024-08-21,22.469999313354492
2024-08-22,22.219999313354492
2024-08-23,22.5
2024-08-26,22.0
2024-08-27,22.0
2024-08-28,22.100000381469727
2024-08-29,22.100000381469727
2024-08-30,23.389999389648438
2024-09-03,22.719999313354492
2024-09-04,24.719999313354492
2024-09-05,23.8799991607666
2024-09-06,23.799999237060547
2024-09-09,24.190000534057617
2024-09-10,23.940000534057617
2024-09-11,21.1200008392334
2024-09-12,20.649999618530273
2024-09-13,21.860000610351562
2024-09-16,20.90999984741211
2024-09-17,21.100000381469727
2024-09-18,21.5
2024-09-19,22.079999923706055
2024-09-20,22.389999389648438
2024-09-23,21.540000915527344
2024-09-24,21.690000534057617
2024-09-25,21.56999969482422
2024-09-26,22.25
2024-09-27,24.040000915527344
2024-09-30,23.739999771118164
2024-10-01,22.799999237060547
2024-10-02,22.889999389648438
2024-10-03,22.479999542236328
2024-10-04,25.780000686645508
2024-10-07,23.979999542236328
2024-10-08,24.40999984741211
2024-10-09,24.450000762939453
2024-10-10,23.600000381469727
2024-10-11,24.709999084472656
2024-10-14,25.5
2024-10-15,26.229999542236328
2024-10-16,27.25
2024-10-17,26.31999969482422
2024-10-18,27.989999771118164
2024-10-21,27.190000534057617
2024-10-22,24.670000076293945
2024-10-23,25.299999237060547
2024-10-24,25.020000457763672
2024-10-25,27.020000457763672
2024-10-28,28.5
2024-10-29,28.209999084472656
2024-10-30,27.639999389648438
2024-10-31,26.959999084472656
2024-11-01,27.93000030517578
2024-11-04,28.43000030517578
2024-11-05,28.649999618530273
2024-11-06,32.22999954223633
2024-11-07,32.529998779296875
2024-11-08,35.06999969482422
2024-11-11,35.75
2024-11-12,37.25
2024-11-13,36.34000015258789
2024-11-14,33.93000030517578
2024-11-15,33.20000076293945
2024-11-18,32.91999816894531
2024-11-19,34.650001525878906
2024-11-20,33.90999984741211
2024-11-21,34.31999969482422
2024-11-22,35.5
2024-11-25,35.880001068115234
2024-11-26,36.25
2024-11-27,37.29999923706055
2024-11-29,35.599998474121094
2024-12-02,37.369998931884766
2024-12-03,35.72999954223633
2024-12-04,35.83000183105469
2024-12-05,36.11000061035156
2024-12-06,36.95000076293945
2024-12-09,33.099998474121094
2024-12-10,33.959999084472656
2024-12-11,33.02000045776367
2024-12-12,30.780000686645508
2024-12-13,30.969999313354492
2024-12-16,30.850000381469727
2024-12-17,32.40999984741211
2024-12-18,29.239999771118164
2024-12-19,30.280000686645508
2024-12-20,32.630001068115234
2024-12-23,31.299999237060547
2024-12-24,31.5
2024-12-26,32.0099983215332
2024-12-27,31.31999969482422
2024-12-30,30.06999969482422
2024-12-31,28.8700008392334
2025-01-02,28.290000915527344
2025-01-03,28.459999084472656
2025-01-06,27.260000228881836
2025-01-07,27.18000030517578
2025-01-08,26.34000015258789
2025-01-10,23.209999084472656
2025-01-13,23.200000762939453
2025-01-14,22.360000610351562
2025-01-15,22.90999984741211
2025-01-16,22.399999618530273
2025-01-17,22.5
2025-01-21,23.81999969482422
2025-01-22,24.459999084472656
2025-01-23,24.760000228881836
2025-01-24,24.549999237060547
2025-01-27,24.670000076293945
2025-01-28,26.25
2025-01-29,25.18000030517578
2025-01-30,25.479999542236328
2025-01-31,25.530000686645508
2025-02-03,25.3700008392334
2025-02-04,25.979999542236328
2025-02-05,26.790000915527344
2025-02-06,26.690000534057617
2025-02-07,25.280000686645508
2025-02-10,25.0
2025-02-11,24.8799991607666
2025-02-12,24.84000015258789
2025-02-13,25.280000686645508
2025-02-14,25.219999313354492
2025-02-18,24.829999923706055
2025-02-19,24.84000015258789
2025-02-20,24.940000534057617
2025-02-21,23.489999771118164
2025-02-24,22.530000686645508
2025-02-25,21.709999084472656
2025-02-26,21.979999542236328
2025-02-27,21.290000915527344
2025-02-28,21.829999923706055
2025-03-03,21.540000915527344
2025-03-04,21.510000228881836
2025-03-05,22.8700008392334
2025-03-06,22.770000457763672
2025-03-07,23.68000030517578
2025-03-10,22.579999923706055
2025-03-11,22.969999313354492
2025-03-12,24.600000381469727
2025-03-13,24.75
2025-03-14,25.450000762939453
2025-03-17,23.59000015258789
2025-03-18,24.399999618530273
