Date,IHRT
2019-10-29,14.390000343322754
2019-10-30,14.279999732971191
2019-10-31,14.34000015258789
2019-11-01,14.960000038146973
2019-11-04,14.760000228881836
2019-11-05,14.84000015258789
2019-11-06,14.8100004196167
2019-11-07,14.800000190734863
2019-11-08,15.140000343322754
2019-11-11,16.040000915527344
2019-11-12,16.3700008392334
2019-11-13,15.869999885559082
2019-11-14,15.770000457763672
2019-11-15,15.600000381469727
2019-11-18,15.420000076293945
2019-11-19,15.329999923706055
2019-11-20,15.149999618530273
2019-11-21,15.109999656677246
2019-11-22,15.149999618530273
2019-11-25,15.300000190734863
2019-11-26,14.90999984741211
2019-11-27,15.510000228881836
2019-11-29,15.390000343322754
2019-12-02,15.470000267028809
2019-12-03,15.359999656677246
2019-12-04,15.1899995803833
2019-12-05,14.819999694824219
2019-12-06,14.579999923706055
2019-12-09,14.550000190734863
2019-12-10,14.5
2019-12-11,14.770000457763672
2019-12-12,14.5600004196167
2019-12-13,15.640000343322754
2019-12-16,15.979999542236328
2019-12-17,15.710000038146973
2019-12-18,15.699999809265137
2019-12-19,15.65999984741211
2019-12-20,15.75
2019-12-23,16.290000915527344
2019-12-24,16.5
2019-12-26,16.280000686645508
2019-12-27,16.010000228881836
2019-12-30,16.059999465942383
2019-12-31,16.899999618530273
2020-01-02,16.559999465942383
2020-01-03,16.610000610351562
2020-01-06,16.84000015258789
2020-01-07,17.270000457763672
2020-01-08,16.969999313354492
2020-01-09,17.280000686645508
2020-01-10,17.31999969482422
2020-01-13,17.139999389648438
2020-01-14,17.100000381469727
2020-01-15,17.56999969482422
2020-01-16,17.56999969482422
2020-01-17,17.989999771118164
2020-01-21,17.959999084472656
2020-01-22,18.219999313354492
2020-01-23,17.899999618530273
2020-01-24,17.860000610351562
2020-01-27,17.84000015258789
2020-01-28,18.149999618530273
2020-01-29,18.149999618530273
2020-01-30,18.0
2020-01-31,17.68000030517578
2020-02-03,17.860000610351562
2020-02-04,18.06999969482422
2020-02-05,17.969999313354492
2020-02-06,18.139999389648438
2020-02-07,18.0
2020-02-10,17.690000534057617
2020-02-11,17.610000610351562
2020-02-12,17.700000762939453
2020-02-13,17.989999771118164
2020-02-14,17.90999984741211
2020-02-18,17.899999618530273
2020-02-19,17.850000381469727
2020-02-20,17.8799991607666
2020-02-21,17.81999969482422
2020-02-24,17.309999465942383
2020-02-25,16.799999237060547
2020-02-26,15.930000305175781
2020-02-27,14.960000038146973
2020-02-28,15.109999656677246
2020-03-02,15.0
2020-03-03,14.720000267028809
2020-03-04,14.399999618530273
2020-03-05,13.350000381469727
2020-03-06,12.760000228881836
2020-03-09,11.430000305175781
2020-03-10,11.069999694824219
2020-03-11,10.640000343322754
2020-03-12,8.289999961853027
2020-03-13,10.390000343322754
2020-03-16,7.610000133514404
2020-03-17,7.449999809265137
2020-03-18,6.380000114440918
2020-03-19,7.010000228881836
2020-03-20,8.270000457763672
2020-03-23,8.289999961853027
2020-03-24,9.020000457763672
2020-03-25,7.929999828338623
2020-03-26,7.510000228881836
2020-03-27,6.949999809265137
2020-03-30,7.110000133514404
2020-03-31,7.309999942779541
2020-04-01,6.340000152587891
2020-04-02,5.5
2020-04-03,4.869999885559082
2020-04-06,4.789999961853027
2020-04-07,5.710000038146973
2020-04-08,6.53000020980835
2020-04-09,7.690000057220459
2020-04-13,7.210000038146973
2020-04-14,7.480000019073486
2020-04-15,7.300000190734863
2020-04-16,7.0
2020-04-17,7.340000152587891
2020-04-20,7.070000171661377
2020-04-21,6.260000228881836
2020-04-22,6.224999904632568
2020-04-23,6.139999866485596
2020-04-24,5.650000095367432
2020-04-27,6.900000095367432
2020-04-28,7.170000076293945
2020-04-29,7.630000114440918
2020-04-30,7.019999980926514
2020-05-01,6.739999771118164
2020-05-04,6.570000171661377
2020-05-05,6.610000133514404
2020-05-06,6.619999885559082
2020-05-07,7.0
2020-05-08,7.0
2020-05-11,6.599999904632568
2020-05-12,6.400000095367432
2020-05-13,6.070000171661377
2020-05-14,6.679999828338623
2020-05-15,6.730000019073486
2020-05-18,7.150000095367432
2020-05-19,7.0
2020-05-20,7.050000190734863
2020-05-21,7.25
2020-05-22,7.019999980926514
2020-05-26,8.329999923706055
2020-05-27,9.0600004196167
2020-05-28,8.125
2020-05-29,8.699999809265137
2020-06-01,8.550000190734863
2020-06-02,8.710000038146973
2020-06-03,9.829999923706055
2020-06-04,9.5600004196167
2020-06-05,10.609999656677246
2020-06-08,11.600000381469727
2020-06-09,10.569999694824219
2020-06-10,9.949999809265137
2020-06-11,8.819999694824219
2020-06-12,9.329999923706055
2020-06-15,9.9399995803833
2020-06-16,9.520000457763672
2020-06-17,9.649999618530273
2020-06-18,9.399999618530273
2020-06-19,9.569999694824219
2020-06-22,9.15999984741211
2020-06-23,9.930000305175781
2020-06-24,9.6899995803833
2020-06-25,9.829999923706055
2020-06-26,9.020000457763672
2020-06-29,8.449999809265137
2020-06-30,8.350000381469727
2020-07-01,7.889999866485596
2020-07-02,7.139999866485596
2020-07-06,7.119999885559082
2020-07-07,7.099999904632568
2020-07-08,7.099999904632568
2020-07-09,6.800000190734863
2020-07-10,6.650000095367432
2020-07-13,6.820000171661377
2020-07-14,7.059999942779541
2020-07-15,7.199999809265137
2020-07-16,8.630000114440918
2020-07-17,8.859999656677246
2020-07-20,8.680000305175781
2020-07-21,8.130000114440918
2020-07-22,8.5
2020-07-23,8.649999618530273
2020-07-24,8.279999732971191
2020-07-27,8.270000457763672
2020-07-28,8.329999923706055
2020-07-29,8.119999885559082
2020-07-30,8.420000076293945
2020-07-31,8.359999656677246
2020-08-03,8.9399995803833
2020-08-04,9.119999885559082
2020-08-05,8.600000381469727
2020-08-06,8.079999923706055
2020-08-07,8.039999961853027
2020-08-10,8.84000015258789
2020-08-11,9.649999618530273
2020-08-12,9.4399995803833
2020-08-13,9.050000190734863
2020-08-14,8.979999542236328
2020-08-17,9.050000190734863
2020-08-18,8.949999809265137
2020-08-19,9.199999809265137
2020-08-20,8.649999618530273
2020-08-21,8.15999984741211
2020-08-24,8.75
2020-08-25,9.15999984741211
2020-08-26,9.3100004196167
2020-08-27,9.210000038146973
2020-08-28,9.119999885559082
2020-08-31,9.220000267028809
2020-09-01,9.130000114440918
2020-09-02,9.149999618530273
2020-09-03,8.920000076293945
2020-09-04,9.199999809265137
2020-09-08,9.130000114440918
2020-09-09,9.239999771118164
2020-09-10,9.180000305175781
2020-09-11,9.010000228881836
2020-09-14,9.199999809265137
2020-09-15,8.930000305175781
2020-09-16,9.289999961853027
2020-09-17,9.289999961853027
2020-09-18,9.119999885559082
2020-09-21,8.850000381469727
2020-09-22,8.109999656677246
2020-09-23,7.630000114440918
2020-09-24,7.789999961853027
2020-09-25,7.929999828338623
2020-09-28,8.789999961853027
2020-09-29,8.779999732971191
2020-09-30,8.119999885559082
2020-10-01,8.130000114440918
2020-10-02,8.1899995803833
2020-10-05,8.199999809265137
2020-10-06,8.010000228881836
2020-10-07,8.1899995803833
2020-10-08,8.199999809265137
2020-10-09,8.130000114440918
2020-10-12,8.359999656677246
2020-10-13,8.0
2020-10-14,7.929999828338623
2020-10-15,7.929999828338623
2020-10-16,8.100000381469727
2020-10-19,7.849999904632568
2020-10-20,7.909999847412109
2020-10-21,7.789999961853027
2020-10-22,8.34000015258789
2020-10-23,8.850000381469727
2020-10-26,8.359999656677246
2020-10-27,8.680000305175781
2020-10-28,8.3100004196167
2020-10-29,8.520000457763672
2020-10-30,8.220000267028809
2020-11-02,8.649999618530273
2020-11-03,8.789999961853027
2020-11-04,8.430000305175781
2020-11-05,8.989999771118164
2020-11-06,8.869999885559082
2020-11-09,10.210000038146973
2020-11-10,9.720000267028809
2020-11-11,10.199999809265137
2020-11-12,9.829999923706055
2020-11-13,10.130000114440918
2020-11-16,10.399999618530273
2020-11-17,10.350000381469727
2020-11-18,10.15999984741211
2020-11-19,9.84000015258789
2020-11-20,10.789999961853027
2020-11-23,11.869999885559082
2020-11-24,11.829999923706055
2020-11-25,12.050000190734863
2020-11-27,12.470000267028809
2020-11-30,11.954999923706055
2020-12-01,11.960000038146973
2020-12-02,12.199999809265137
2020-12-03,12.279999732971191
2020-12-04,12.359999656677246
2020-12-07,12.579999923706055
2020-12-08,12.510000228881836
2020-12-09,12.369999885559082
2020-12-10,12.5
2020-12-11,12.270000457763672
2020-12-14,12.399999618530273
2020-12-15,12.449999809265137
2020-12-16,12.399999618530273
2020-12-17,12.649999618530273
2020-12-18,12.449999809265137
2020-12-21,12.0
2020-12-22,12.15999984741211
2020-12-23,11.989999771118164
2020-12-24,12.149999618530273
2020-12-28,12.8100004196167
2020-12-29,12.78499984741211
2020-12-30,12.850000381469727
2020-12-31,12.979999542236328
2021-01-04,12.920000076293945
2021-01-05,12.859999656677246
2021-01-06,13.619999885559082
2021-01-07,13.449999809265137
2021-01-08,13.279999732971191
2021-01-11,13.329999923706055
2021-01-12,13.75
2021-01-13,13.329999923706055
2021-01-14,13.350000381469727
2021-01-15,13.800000190734863
2021-01-19,13.899999618530273
2021-01-20,13.5600004196167
2021-01-21,13.680000305175781
2021-01-22,13.699999809265137
2021-01-25,13.979999542236328
2021-01-26,14.5
2021-01-27,14.859999656677246
2021-01-28,14.420000076293945
2021-01-29,14.539999961853027
2021-02-01,13.885000228881836
2021-02-02,14.0
2021-02-03,13.920000076293945
2021-02-04,13.84000015258789
2021-02-05,13.989999771118164
2021-02-08,14.3100004196167
2021-02-09,14.399999618530273
2021-02-10,14.539999961853027
2021-02-11,14.800000190734863
2021-02-12,14.899999618530273
2021-02-16,14.8100004196167
2021-02-17,14.739999771118164
2021-02-18,14.75
2021-02-19,14.75
2021-02-22,14.84000015258789
2021-02-23,14.800000190734863
2021-02-24,14.510000228881836
2021-02-25,13.609999656677246
2021-02-26,14.069999694824219
2021-03-01,15.0
2021-03-02,15.710000038146973
2021-03-03,15.34000015258789
2021-03-04,15.100000381469727
2021-03-05,15.760000228881836
2021-03-08,15.930000305175781
2021-03-09,15.819999694824219
2021-03-10,15.890000343322754
2021-03-11,15.989999771118164
2021-03-12,16.540000915527344
2021-03-15,16.8700008392334
2021-03-16,18.75
2021-03-17,18.969999313354492
2021-03-18,17.834999084472656
2021-03-19,18.09000015258789
2021-03-22,17.684999465942383
2021-03-23,17.139999389648438
2021-03-24,16.049999237060547
2021-03-25,17.510000228881836
2021-03-26,17.139999389648438
2021-03-29,17.34000015258789
2021-03-30,18.09000015258789
2021-03-31,18.149999618530273
2021-04-01,18.280000686645508
2021-04-05,18.239999771118164
2021-04-06,17.8700008392334
2021-04-07,17.829999923706055
2021-04-08,17.799999237060547
2021-04-09,18.209999084472656
2021-04-12,17.479999542236328
2021-04-13,19.790000915527344
2021-04-14,19.6299991607666
2021-04-15,19.329999923706055
2021-04-16,19.25
2021-04-19,19.25
2021-04-20,18.920000076293945
2021-04-21,19.450000762939453
2021-04-22,19.6200008392334
2021-04-23,19.639999389648438
2021-04-26,19.579999923706055
2021-04-27,19.1200008392334
2021-04-28,19.059999465942383
2021-04-29,19.104999542236328
2021-04-30,19.139999389648438
2021-05-03,19.6200008392334
2021-05-04,19.3799991607666
2021-05-05,20.020000457763672
2021-05-06,19.860000610351562
2021-05-07,22.639999389648438
2021-05-10,22.899999618530273
2021-05-11,22.59000015258789
2021-05-12,22.040000915527344
2021-05-13,21.989999771118164
2021-05-14,22.639999389648438
2021-05-17,22.700000762939453
2021-05-18,22.43000030517578
2021-05-19,22.229999542236328
2021-05-20,22.0
2021-05-21,22.030000686645508
2021-05-24,22.469999313354492
2021-05-25,22.360000610351562
2021-05-26,22.34000015258789
2021-05-27,22.920000076293945
2021-05-28,23.209999084472656
2021-06-01,23.90999984741211
2021-06-02,23.81999969482422
2021-06-03,23.579999923706055
2021-06-04,23.600000381469727
2021-06-07,24.5
2021-06-08,24.84000015258789
2021-06-09,24.559999465942383
2021-06-10,24.270000457763672
2021-06-11,24.770000457763672
2021-06-14,24.790000915527344
2021-06-15,24.809999465942383
2021-06-16,25.350000381469727
2021-06-17,25.31999969482422
2021-06-18,25.65999984741211
2021-06-21,26.09000015258789
2021-06-22,26.690000534057617
2021-06-23,26.770000457763672
2021-06-24,27.93000030517578
2021-06-25,27.360000610351562
2021-06-28,27.020000457763672
2021-06-29,26.760000228881836
2021-06-30,26.93000030517578
2021-07-01,26.989999771118164
2021-07-02,26.729999542236328
2021-07-06,26.200000762939453
2021-07-07,26.100000381469727
2021-07-08,25.709999084472656
2021-07-09,26.079999923706055
2021-07-12,26.040000915527344
2021-07-13,25.579999923706055
2021-07-14,25.0
2021-07-15,24.489999771118164
2021-07-16,24.90999984741211
2021-07-19,24.450000762939453
2021-07-20,24.610000610351562
2021-07-21,25.489999771118164
2021-07-22,25.010000228881836
2021-07-23,25.479999542236328
2021-07-26,25.899999618530273
2021-07-27,25.280000686645508
2021-07-28,25.809999465942383
2021-07-29,25.68000030517578
2021-07-30,25.850000381469727
2021-08-02,25.610000610351562
2021-08-03,25.520000457763672
2021-08-04,26.0
2021-08-05,26.489999771118164
2021-08-06,21.979999542236328
2021-08-09,20.899999618530273
2021-08-10,21.780000686645508
2021-08-11,23.25
2021-08-12,22.8799991607666
2021-08-13,23.09000015258789
2021-08-16,23.020000457763672
2021-08-17,23.010000228881836
2021-08-18,22.90999984741211
2021-08-19,22.610000610351562
2021-08-20,23.350000381469727
2021-08-23,23.65999984741211
2021-08-24,23.790000915527344
2021-08-25,24.280000686645508
2021-08-26,23.829999923706055
2021-08-27,24.760000228881836
2021-08-30,24.989999771118164
2021-08-31,24.8799991607666
2021-09-01,24.889999389648438
2021-09-02,24.899999618530273
2021-09-03,25.100000381469727
2021-09-07,24.899999618530273
2021-09-08,24.739999771118164
2021-09-09,24.440000534057617
2021-09-10,24.43000030517578
2021-09-13,24.780000686645508
2021-09-14,24.190000534057617
2021-09-15,24.3799991607666
2021-09-16,24.260000228881836
2021-09-17,23.989999771118164
2021-09-20,23.34000015258789
2021-09-21,23.959999084472656
2021-09-22,24.200000762939453
2021-09-23,25.459999084472656
2021-09-24,25.489999771118164
2021-09-27,25.219999313354492
2021-09-28,24.860000610351562
2021-09-29,24.790000915527344
2021-09-30,25.020000457763672
2021-10-01,25.790000915527344
2021-10-04,25.899999618530273
2021-10-05,25.690000534057617
2021-10-06,24.93000030517578
2021-10-07,24.979999542236328
2021-10-08,23.920000076293945
2021-10-11,22.299999237060547
2021-10-12,22.280000686645508
2021-10-13,21.920000076293945
2021-10-14,22.350000381469727
2021-10-15,22.149999618530273
2021-10-18,21.65999984741211
2021-10-19,21.610000610351562
2021-10-20,21.850000381469727
2021-10-21,22.100000381469727
2021-10-22,21.520000457763672
2021-10-25,20.940000534057617
2021-10-26,20.68000030517578
2021-10-27,19.59000015258789
2021-10-28,19.6200008392334
2021-10-29,19.3799991607666
2021-11-01,19.690000534057617
2021-11-02,18.90999984741211
2021-11-03,19.420000076293945
2021-11-04,19.459999084472656
2021-11-05,20.1200008392334
2021-11-08,20.440000534057617
2021-11-09,20.8700008392334
2021-11-10,21.25
2021-11-11,22.469999313354492
2021-11-12,22.059999465942383
2021-11-15,22.3799991607666
2021-11-16,21.889999389648438
2021-11-17,23.040000915527344
2021-11-18,22.75
2021-11-19,22.239999771118164
2021-11-22,22.200000762939453
2021-11-23,22.059999465942383
2021-11-24,21.399999618530273
2021-11-26,20.600000381469727
2021-11-29,20.1200008392334
2021-11-30,19.610000610351562
2021-12-01,18.3700008392334
2021-12-02,19.15999984741211
2021-12-03,19.299999237060547
2021-12-06,19.690000534057617
2021-12-07,20.09000015258789
2021-12-08,20.450000762939453
2021-12-09,19.780000686645508
2021-12-10,19.959999084472656
2021-12-13,19.610000610351562
2021-12-14,19.790000915527344
2021-12-15,19.329999923706055
2021-12-16,19.520000457763672
2021-12-17,19.780000686645508
2021-12-20,19.25
2021-12-21,20.3700008392334
2021-12-22,20.709999084472656
2021-12-23,20.979999542236328
2021-12-27,21.18000030517578
2021-12-28,21.1299991607666
2021-12-29,20.81999969482422
2021-12-30,21.1299991607666
2021-12-31,21.040000915527344
2022-01-03,21.56999969482422
2022-01-04,21.260000228881836
2022-01-05,20.579999923706055
2022-01-06,20.43000030517578
2022-01-07,20.649999618530273
2022-01-10,20.31999969482422
2022-01-11,20.610000610351562
2022-01-12,20.899999618530273
2022-01-13,20.709999084472656
2022-01-14,20.639999389648438
2022-01-18,19.8799991607666
2022-01-19,19.649999618530273
2022-01-20,19.190000534057617
2022-01-21,18.670000076293945
2022-01-24,19.940000534057617
2022-01-25,20.06999969482422
2022-01-26,19.020000457763672
2022-01-27,19.75
2022-01-28,20.420000076293945
2022-01-31,20.149999618530273
2022-02-01,20.25
2022-02-02,19.93000030517578
2022-02-03,19.309999465942383
2022-02-04,19.139999389648438
2022-02-07,19.899999618530273
2022-02-08,20.139999389648438
2022-02-09,20.639999389648438
2022-02-10,20.81999969482422
2022-02-11,20.450000762939453
2022-02-14,20.489999771118164
2022-02-15,20.920000076293945
2022-02-16,21.450000762939453
2022-02-17,20.940000534057617
2022-02-18,20.81999969482422
2022-02-22,19.93000030517578
2022-02-23,19.079999923706055
2022-02-24,19.979999542236328
2022-02-25,20.670000076293945
2022-02-28,21.450000762939453
2022-03-01,20.389999389648438
2022-03-02,20.979999542236328
2022-03-03,20.709999084472656
2022-03-04,19.940000534057617
2022-03-07,18.559999465942383
2022-03-08,18.760000228881836
2022-03-09,19.1200008392334
2022-03-10,18.799999237060547
2022-03-11,18.889999389648438
2022-03-14,19.0
2022-03-15,18.959999084472656
2022-03-16,19.399999618530273
2022-03-17,19.59000015258789
2022-03-18,19.610000610351562
2022-03-21,19.170000076293945
2022-03-22,19.170000076293945
2022-03-23,19.100000381469727
2022-03-24,19.360000610351562
2022-03-25,19.299999237060547
2022-03-28,19.040000915527344
2022-03-29,19.6200008392334
2022-03-30,19.100000381469727
2022-03-31,18.93000030517578
2022-04-01,18.920000076293945
2022-04-04,19.239999771118164
2022-04-05,18.989999771118164
2022-04-06,18.989999771118164
2022-04-07,18.299999237060547
2022-04-08,18.729999542236328
2022-04-11,18.940000534057617
2022-04-12,19.25
2022-04-13,18.899999618530273
2022-04-14,19.25
2022-04-18,19.399999618530273
2022-04-19,20.079999923706055
2022-04-20,19.940000534057617
2022-04-21,18.639999389648438
2022-04-22,17.5
2022-04-25,17.899999618530273
2022-04-26,16.770000457763672
2022-04-27,15.640000343322754
2022-04-28,16.610000610351562
2022-04-29,15.989999771118164
2022-05-02,16.75
2022-05-03,16.5
2022-05-04,16.829999923706055
2022-05-05,16.020000457763672
2022-05-06,14.010000228881836
2022-05-09,12.270000457763672
2022-05-10,12.640000343322754
2022-05-11,11.890000343322754
2022-05-12,12.0
2022-05-13,12.800000190734863
2022-05-16,12.09000015258789
2022-05-17,12.6899995803833
2022-05-18,12.100000381469727
2022-05-19,12.300000190734863
2022-05-20,12.130000114440918
2022-05-23,11.739999771118164
2022-05-24,10.3100004196167
2022-05-25,10.739999771118164
2022-05-26,11.010000228881836
2022-05-27,11.470000267028809
2022-05-31,11.800000190734863
2022-06-01,11.90999984741211
2022-06-02,11.9399995803833
2022-06-03,11.529999732971191
2022-06-06,11.359999656677246
2022-06-07,11.199999809265137
2022-06-08,11.100000381469727
2022-06-09,10.970000267028809
2022-06-10,9.779999732971191
2022-06-13,8.489999771118164
2022-06-14,8.520000457763672
2022-06-15,8.829999923706055
2022-06-16,8.109999656677246
2022-06-17,8.479999542236328
2022-06-21,8.34000015258789
2022-06-22,7.989999771118164
2022-06-23,8.390000343322754
2022-06-24,8.220000267028809
2022-06-27,8.520000457763672
2022-06-28,8.279999732971191
2022-06-29,8.170000076293945
2022-06-30,7.889999866485596
2022-07-01,8.069999694824219
2022-07-05,7.739999771118164
2022-07-06,7.21999979019165
2022-07-07,7.360000133514404
2022-07-08,7.199999809265137
2022-07-11,6.804999828338623
2022-07-12,6.980000019073486
2022-07-13,6.869999885559082
2022-07-14,6.429999828338623
2022-07-15,6.889999866485596
2022-07-18,6.949999809265137
2022-07-19,7.46999979019165
2022-07-20,7.889999866485596
2022-07-21,7.920000076293945
2022-07-22,7.75
2022-07-25,7.949999809265137
2022-07-26,7.579999923706055
2022-07-27,7.829999923706055
2022-07-28,7.760000228881836
2022-07-29,7.480000019073486
2022-08-01,7.829999923706055
2022-08-02,8.489999771118164
2022-08-03,9.050000190734863
2022-08-04,8.59000015258789
2022-08-05,8.800000190734863
2022-08-08,9.130000114440918
2022-08-09,8.720000267028809
2022-08-10,9.319999694824219
2022-08-11,9.880000114440918
2022-08-12,10.229999542236328
2022-08-15,10.15999984741211
2022-08-16,10.350000381469727
2022-08-17,9.880000114440918
2022-08-18,9.9399995803833
2022-08-19,9.5600004196167
2022-08-22,9.069999694824219
2022-08-23,8.869999885559082
2022-08-24,8.890000343322754
2022-08-25,9.390000343322754
2022-08-26,8.9399995803833
2022-08-29,8.859999656677246
2022-08-30,8.859999656677246
2022-08-31,8.850000381469727
2022-09-01,8.899999618530273
2022-09-02,8.930000305175781
2022-09-06,8.729999542236328
2022-09-07,9.760000228881836
2022-09-08,10.140000343322754
2022-09-09,10.539999961853027
2022-09-12,10.649999618530273
2022-09-13,10.170000076293945
2022-09-14,10.119999885559082
2022-09-15,10.4399995803833
2022-09-16,10.260000228881836
2022-09-19,10.270000457763672
2022-09-20,9.890000343322754
2022-09-21,9.670000076293945
2022-09-22,8.760000228881836
2022-09-23,7.989999771118164
2022-09-26,7.860000133514404
2022-09-27,7.789999961853027
2022-09-28,8.020000457763672
2022-09-29,7.449999809265137
2022-09-30,7.329999923706055
2022-10-03,7.960000038146973
2022-10-04,8.390000343322754
2022-10-05,8.119999885559082
2022-10-06,7.739999771118164
2022-10-07,7.429999828338623
2022-10-10,7.309999942779541
2022-10-11,7.5
2022-10-12,7.510000228881836
2022-10-13,7.78000020980835
2022-10-14,7.769999980926514
2022-10-17,8.59000015258789
2022-10-18,8.720000267028809
2022-10-19,8.40999984741211
2022-10-20,8.59000015258789
2022-10-21,8.619999885559082
2022-10-24,8.289999961853027
2022-10-25,8.880000114440918
2022-10-26,8.550000190734863
2022-10-27,8.380000114440918
2022-10-28,8.569999694824219
2022-10-31,8.279999732971191
2022-11-01,8.550000190734863
2022-11-02,7.789999961853027
2022-11-03,7.380000114440918
2022-11-04,8.0
2022-11-07,7.789999961853027
2022-11-08,7.190000057220459
2022-11-09,6.610000133514404
2022-11-10,7.269999980926514
2022-11-11,7.929999828338623
2022-11-14,8.149999618530273
2022-11-15,8.710000038146973
2022-11-16,7.96999979019165
2022-11-17,7.730000019073486
2022-11-18,7.699999809265137
2022-11-21,7.480000019073486
2022-11-22,7.670000076293945
2022-11-23,8.039999961853027
2022-11-25,8.020000457763672
2022-11-28,7.730000019073486
2022-11-29,7.699999809265137
2022-11-30,8.039999961853027
2022-12-01,7.679999828338623
2022-12-02,7.800000190734863
2022-12-05,7.739999771118164
2022-12-06,7.690000057220459
2022-12-07,7.5
2022-12-08,7.670000076293945
2022-12-09,7.619999885559082
2022-12-12,7.71999979019165
2022-12-13,7.920000076293945
2022-12-14,7.769999980926514
2022-12-15,7.550000190734863
2022-12-16,6.949999809265137
2022-12-19,6.860000133514404
2022-12-20,6.889999866485596
2022-12-21,6.699999809265137
2022-12-22,6.670000076293945
2022-12-23,6.670000076293945
2022-12-27,6.369999885559082
2022-12-28,6.099999904632568
2022-12-29,6.130000114440918
2022-12-30,6.130000114440918
2023-01-03,5.989999771118164
2023-01-04,6.369999885559082
2023-01-05,6.489999771118164
2023-01-06,6.619999885559082
2023-01-09,6.730000019073486
2023-01-10,6.920000076293945
2023-01-11,7.090000152587891
2023-01-12,7.449999809265137
2023-01-13,7.539999961853027
2023-01-17,7.730000019073486
2023-01-18,7.570000171661377
2023-01-19,7.099999904632568
2023-01-20,7.269999980926514
2023-01-23,7.570000171661377
2023-01-24,7.559999942779541
2023-01-25,7.380000114440918
2023-01-26,7.699999809265137
2023-01-27,7.75
2023-01-30,7.539999961853027
2023-01-31,7.75
2023-02-01,7.909999847412109
2023-02-02,8.699999809265137
2023-02-03,8.510000228881836
2023-02-06,7.769999980926514
2023-02-07,7.710000038146973
2023-02-08,7.800000190734863
2023-02-09,7.420000076293945
2023-02-10,7.309999942779541
2023-02-13,7.340000152587891
2023-02-14,7.349999904632568
2023-02-15,7.710000038146973
2023-02-16,7.739999771118164
2023-02-17,7.75
2023-02-21,7.199999809265137
2023-02-22,7.53000020980835
2023-02-23,7.380000114440918
2023-02-24,6.989999771118164
2023-02-27,7.070000171661377
2023-02-28,7.260000228881836
2023-03-01,5.559999942779541
2023-03-02,5.28000020980835
2023-03-03,5.289999961853027
2023-03-06,5.710000038146973
2023-03-07,5.440000057220459
2023-03-08,5.639999866485596
2023-03-09,5.260000228881836
2023-03-10,4.900000095367432
2023-03-13,4.730000019073486
2023-03-14,4.71999979019165
2023-03-15,4.690000057220459
2023-03-16,4.739999771118164
2023-03-17,4.309999942779541
2023-03-20,4.269999980926514
2023-03-21,4.46999979019165
2023-03-22,4.150000095367432
2023-03-23,4.159999847412109
2023-03-24,4.0
2023-03-27,4.289999961853027
2023-03-28,3.809999942779541
2023-03-29,3.7899999618530273
2023-03-30,3.7200000286102295
2023-03-31,3.9000000953674316
2023-04-03,3.740000009536743
2023-04-04,3.5899999141693115
2023-04-05,3.4800000190734863
2023-04-06,3.640000104904175
