Date,NFE
2019-05-13,9.755114555358887
2019-05-14,9.95706844329834
2019-05-15,10.229262351989746
2019-05-16,9.948286056518555
2019-05-17,10.62438678741455
2019-05-20,11.43218994140625
2019-05-21,11.388287544250488
2019-05-22,11.291702270507812
2019-05-23,11.748285293579102
2019-05-24,11.607796669006348
2019-05-28,11.335604667663574
2019-05-29,10.756091117858887
2019-05-30,10.334628105163574
2019-05-31,9.553166389465332
2019-06-03,8.868288040161133
2019-06-04,9.114142417907715
2019-06-05,9.21950626373291
2019-06-06,9.210725784301758
2019-06-07,8.999994277954102
2019-06-10,8.780482292175293
2019-06-11,8.473166465759277
2019-06-12,8.508288383483887
2019-06-13,8.798043251037598
2019-06-14,8.938531875610352
2019-06-17,8.973653793334961
2019-06-18,9.079018592834473
2019-06-19,8.894628524780273
2019-06-20,8.833165168762207
2019-06-21,9.263408660888672
2019-06-24,9.307311058044434
2019-06-25,9.535603523254395
2019-06-26,9.702433586120605
2019-06-27,9.588287353515625
2019-06-28,10.28194522857666
2019-07-01,10.422431945800781
2019-07-02,9.983407020568848
2019-07-03,10.39609146118164
2019-07-05,10.027310371398926
2019-07-08,10.194140434265137
2019-07-09,10.202920913696289
2019-07-10,10.448774337768555
2019-07-11,10.185361862182617
2019-07-12,10.273165702819824
2019-07-15,10.273165702819824
2019-07-16,10.343408584594727
2019-07-17,10.448774337768555
2019-07-18,10.879018783569336
2019-07-19,10.93170166015625
2019-07-22,10.984383583068848
2019-07-23,11.133651733398438
2019-07-24,11.054625511169434
2019-07-25,10.93170166015625
2019-07-26,10.764874458312988
2019-07-29,10.317068099975586
2019-07-30,10.808774948120117
2019-07-31,10.431214332580566
2019-08-01,10.22048282623291
2019-08-02,10.299507141113281
2019-08-05,10.299507141113281
2019-08-06,10.115116119384766
2019-08-07,10.22048282623291
2019-08-08,11.080971717834473
2019-08-09,10.668286323547363
2019-08-12,11.309260368347168
2019-08-13,12.204869270324707
2019-08-14,12.494626998901367
2019-08-15,13.258529663085938
2019-08-16,13.6185302734375
2019-08-19,14.399991035461426
2019-08-20,14.364870071411133
2019-08-21,14.312185287475586
2019-08-22,13.311212539672852
2019-08-23,12.977553367614746
2019-08-26,13.214627265930176
2019-08-27,13.311212539672852
2019-08-28,13.565847396850586
2019-08-29,14.092674255371094
2019-08-30,14.075114250183105
2019-09-03,13.363893508911133
2019-09-04,13.688774108886719
2019-09-05,13.969747543334961
2019-09-06,13.925848007202148
2019-09-09,14.145357131958008
2019-09-10,13.715113639831543
2019-09-11,13.759016990661621
2019-09-12,13.978527069091797
2019-09-13,14.180479049682617
2019-09-16,14.373650550842285
2019-09-17,15.585362434387207
2019-09-18,16.05950355529785
2019-09-19,16.586332321166992
2019-09-20,16.595109939575195
2019-09-23,16.68291664123535
2019-09-24,16.103404998779297
2019-09-25,16.17365264892578
2019-09-26,15.875109672546387
2019-09-27,15.453649520874023
2019-09-30,15.83121109008789
2019-10-01,15.35706615447998
2019-10-02,15.585362434387207
2019-10-03,15.769749641418457
2019-10-04,16.6214542388916
2019-10-07,16.498533248901367
2019-10-08,15.778524398803711
2019-10-09,15.866332054138184
2019-10-10,15.778524398803711
2019-10-11,15.251700401306152
2019-10-14,15.769749641418457
2019-10-15,15.471210479736328
2019-10-16,15.313165664672852
2019-10-17,15.61169719696045
2019-10-18,15.40975284576416
2019-10-21,15.321943283081055
2019-10-22,15.392183303833008
2019-10-23,15.119987487792969
2019-10-24,15.111207962036133
2019-10-25,15.058526992797852
2019-10-28,15.040966033935547
2019-10-29,14.97072696685791
2019-10-30,15.040966033935547
2019-10-31,15.137556076049805
2019-11-01,14.812678337097168
2019-11-04,15.515114784240723
2019-11-05,15.365846633911133
2019-11-06,15.26047420501709
2019-11-07,15.163894653320312
2019-11-08,14.628287315368652
2019-11-11,13.934626579284668
2019-11-12,14.031210899353027
2019-11-13,13.925848007202148
2019-11-14,13.548287391662598
2019-11-15,13.62730884552002
2019-11-18,13.486821174621582
2019-11-19,13.513163566589355
2019-11-20,13.460479736328125
2019-11-21,13.41657829284668
2019-11-22,13.504384994506836
2019-11-25,13.583406448364258
2019-11-26,13.205846786499023
2019-11-27,13.161943435668945
2019-11-29,13.14438247680664
2019-12-02,12.608773231506348
2019-12-03,13.460479736328125
2019-12-04,13.785357475280762
2019-12-05,14.25072193145752
2019-12-06,14.593164443969727
2019-12-09,14.601938247680664
2019-12-10,14.522919654846191
2019-12-11,14.285847663879395
2019-12-12,14.285847663879395
2019-12-13,14.303407669067383
2019-12-16,14.443894386291504
2019-12-17,14.27706527709961
2019-12-18,14.048771858215332
2019-12-19,14.189261436462402
2019-12-20,14.119017601013184
2019-12-23,14.119017601013184
2019-12-24,13.960967063903809
2019-12-26,14.171697616577148
2019-12-27,14.127798080444336
2019-12-30,14.180479049682617
2019-12-31,13.759016990661621
2020-01-02,12.986334800720215
2020-01-03,12.705357551574707
2020-01-06,12.942432403564453
2020-01-07,13.478042602539062
2020-01-08,13.6185302734375
2020-01-09,13.925848007202148
2020-01-10,13.49560260772705
2020-01-13,13.662429809570312
2020-01-14,13.706332206726074
2020-01-15,13.460479736328125
2020-01-16,13.486821174621582
2020-01-17,13.715113639831543
2020-01-21,13.32877254486084
2020-01-22,13.118042945861816
2020-01-23,12.995116233825684
2020-01-24,13.179503440856934
2020-01-27,13.188285827636719
2020-01-28,13.539505004882812
2020-01-29,13.346333503723145
2020-01-30,13.214627265930176
2020-01-31,13.214627265930176
2020-02-03,13.574625968933105
2020-02-04,13.785357475280762
2020-02-05,13.917064666748047
2020-02-06,14.075114250183105
2020-02-07,14.16291618347168
2020-02-10,14.16291618347168
2020-02-11,14.522919654846191
2020-02-12,14.584383010864258
2020-02-13,14.347307205200195
2020-02-14,14.136576652526855
2020-02-18,14.487796783447266
2020-02-19,14.399991035461426
2020-02-20,14.092674255371094
2020-02-21,14.294626235961914
2020-02-24,14.022433280944824
2020-02-25,13.908285140991211
2020-02-26,13.811698913574219
2020-02-27,12.564870834350586
2020-02-28,12.336577415466309
2020-03-02,12.52975082397461
2020-03-03,12.35413932800293
2020-03-04,13.442917823791504
2020-03-05,13.565847396850586
2020-03-06,13.346333503723145
2020-03-09,11.84487247467041
2020-03-10,10.194140434265137
2020-03-11,9.676092147827148
2020-03-12,9.228288650512695
2020-03-13,9.386335372924805
2020-03-16,8.38536262512207
2020-03-17,8.5609712600708
2020-03-18,8.165848731994629
2020-03-19,8.332677841186523
2020-03-20,7.647802352905273
2020-03-23,7.041947841644287
2020-03-24,7.840970993041992
2020-03-25,8.44682502746582
2020-03-26,9.184386253356934
2020-03-27,9.070239067077637
2020-03-30,8.973653793334961
2020-03-31,8.59609317779541
2020-04-01,7.665360927581787
2020-04-02,7.805848598480225
2020-04-03,7.928776741027832
2020-04-06,8.517067909240723
2020-04-07,8.675119400024414
2020-04-08,9.377555847167969
2020-04-09,10.448774337768555
2020-04-13,9.623409271240234
2020-04-14,9.95706844329834
2020-04-15,9.790238380432129
2020-04-16,9.8692626953125
2020-04-17,10.325846672058105
2020-04-20,9.983407020568848
2020-04-21,9.702433586120605
2020-04-22,9.851700782775879
2020-04-23,10.10633659362793
2020-04-24,11.291702270507812
2020-04-27,11.265358924865723
2020-04-28,10.703408241271973
2020-04-29,11.186333656311035
2020-04-30,11.353164672851562
2020-05-01,10.756091117858887
2020-05-04,11.063408851623535
2020-05-05,11.265358924865723
2020-05-06,11.045846939086914
2020-05-07,11.309260368347168
2020-05-08,11.66926097869873
2020-05-11,11.836090087890625
2020-05-12,11.994140625
2020-05-13,11.274140357971191
2020-05-14,11.159996032714844
2020-05-15,11.318042755126953
2020-05-18,11.853652000427246
2020-05-19,12.292675018310547
2020-05-20,12.599992752075195
2020-05-21,12.283894538879395
2020-05-22,12.178529739379883
2020-05-26,12.152190208435059
2020-05-27,11.994140625
2020-05-28,11.853652000427246
2020-05-29,12.178529739379883
2020-06-01,12.35413932800293
2020-06-02,12.292675018310547
2020-06-03,12.029260635375977
2020-06-04,12.283894538879395
2020-06-05,12.450724601745605
2020-06-08,12.52975082397461
2020-06-09,12.327797889709473
2020-06-10,11.800970077514648
2020-06-11,11.43218994140625
2020-06-12,11.326823234558105
2020-06-15,11.414628028869629
2020-06-16,11.221455574035645
2020-06-17,10.747308731079102
2020-06-18,11.388287544250488
2020-06-19,11.414628028869629
2020-06-22,11.414628028869629
2020-06-23,11.037067413330078
2020-06-24,10.861456871032715
2020-06-25,10.887799263000488
2020-06-26,10.668286323547363
2020-06-29,10.93170166015625
2020-06-30,11.379507064819336
2020-07-01,11.230236053466797
2020-07-02,11.10731029510498
2020-07-06,11.414628028869629
2020-07-07,13.750236511230469
2020-07-08,15.295604705810547
2020-07-09,15.137556076049805
2020-07-10,15.4273099899292
2020-07-13,15.743407249450684
2020-07-14,15.804866790771484
2020-07-15,15.620479583740234
2020-07-16,16.305356979370117
2020-07-17,16.709259033203125
2020-07-20,16.691701889038086
2020-07-21,16.902429580688477
2020-07-22,17.051692962646484
2020-07-23,17.62242889404297
2020-07-24,17.736576080322266
2020-07-27,17.262428283691406
2020-07-28,18.061450958251953
2020-07-29,19.1151123046875
2020-07-30,18.658523559570312
2020-07-31,18.965843200683594
2020-08-03,18.140478134155273
2020-08-04,20.51120948791504
2020-08-05,22.829256057739258
2020-08-06,22.118038177490234
2020-08-07,21.80194091796875
2020-08-10,22.390233993530273
2020-08-11,22.767789840698242
2020-08-12,21.907306671142578
2020-08-13,22.934621810913086
2020-08-14,23.733646392822266
2020-08-17,23.65462303161621
2020-08-18,22.908281326293945
2020-08-19,23.075111389160156
2020-08-20,22.890718460083008
2020-08-21,22.627304077148438
2020-08-24,23.716081619262695
2020-08-25,23.751201629638672
2020-08-26,24.155109405517578
2020-08-27,24.19023323059082
2020-08-28,24.234134674072266
2020-08-31,23.505353927612305
2020-09-01,24.155109405517578
2020-09-02,25.31413459777832
2020-09-03,24.891204833984375
2020-09-04,25.32294273376465
2020-09-08,28.09842300415039
2020-09-09,31.340883255004883
2020-09-10,32.856388092041016
2020-09-11,27.97507095336914
2020-09-14,28.635896682739258
2020-09-15,27.666685104370117
2020-09-16,30.248319625854492
2020-09-17,30.27474594116211
2020-09-18,32.16032409667969
2020-09-21,33.111907958984375
2020-09-22,32.69778823852539
2020-09-23,31.525915145874023
2020-09-24,33.05904006958008
2020-09-25,34.28378677368164
2020-09-28,35.896202087402344
2020-09-29,38.160640716552734
2020-09-30,38.777408599853516
2020-10-01,38.62762451171875
2020-10-02,40.42507553100586
2020-10-05,41.72911071777344
2020-10-06,40.195987701416016
2020-10-07,42.539730072021484
2020-10-08,41.00661087036133
2020-10-09,40.90087127685547
2020-10-12,40.72465133666992
2020-10-13,43.95829772949219
2020-10-14,45.13017654418945
2020-10-15,44.01998519897461
2020-10-16,43.790897369384766
2020-10-19,44.768924713134766
2020-10-20,45.69407272338867
2020-10-21,45.18302917480469
2020-10-22,47.2624397277832
2020-10-23,44.5750732421875
2020-10-26,43.74684524536133
2020-10-27,43.315086364746094
2020-10-28,39.23557662963867
2020-10-29,33.87846755981445
2020-10-30,31.83429718017578
2020-11-02,32.1426887512207
2020-11-03,32.054588317871094
2020-11-04,31.966468811035156
2020-11-05,33.20001983642578
2020-11-06,32.777095794677734
2020-11-09,31.014875411987305
2020-11-10,30.8739013671875
2020-11-11,31.13823890686035
2020-11-12,30.547889709472656
2020-11-13,30.627193450927734
2020-11-16,32.865196228027344
2020-11-17,33.155967712402344
2020-11-18,33.20001983642578
2020-11-19,34.16923904418945
2020-11-20,34.274967193603516
2020-11-23,37.00639343261719
2020-11-24,36.786109924316406
2020-11-25,38.54832458496094
2020-11-27,40.51318359375
2020-11-30,37.98442459106445
2020-12-01,37.401527404785156
2020-12-02,37.67531204223633
2020-12-03,38.434818267822266
2020-12-04,40.72218704223633
2020-12-07,40.748680114746094
2020-12-08,43.27449417114258
2020-12-09,43.539451599121094
2020-12-10,45.78266525268555
2020-12-11,46.365535736083984
2020-12-14,47.37232971191406
2020-12-15,50.09244155883789
2020-12-16,42.20588684082031
2020-12-17,46.08293151855469
2020-12-18,45.50004959106445
2020-12-21,45.941627502441406
2020-12-22,47.28401565551758
2020-12-23,48.03469467163086
2020-12-24,50.33972930908203
2020-12-28,48.237815856933594
2020-12-29,46.71879959106445
2020-12-30,48.19365692138672
2020-12-31,47.32817459106445
2021-01-04,46.43620300292969
2021-01-05,48.176002502441406
2021-01-06,49.44773483276367
2021-01-07,52.2650032043457
2021-01-08,49.8275032043457
2021-01-11,51.1522216796875
2021-01-12,51.62030029296875
2021-01-13,49.93347930908203
2021-01-14,47.805076599121094
2021-01-15,43.256839752197266
2021-01-19,43.760231018066406
2021-01-20,42.391353607177734
2021-01-21,41.16376876831055
2021-01-22,40.775184631347656
2021-01-25,39.15018081665039
2021-01-26,39.6005859375
2021-01-27,37.91376495361328
2021-01-28,39.4769401550293
2021-01-29,39.45928192138672
2021-02-01,39.56525421142578
2021-02-02,41.808467864990234
2021-02-03,43.221519470214844
2021-02-04,41.33156967163086
2021-02-05,43.813228607177734
2021-02-08,45.68551254272461
2021-02-09,45.650184631347656
2021-02-10,45.01431655883789
2021-02-11,45.83565139770508
2021-02-12,48.21132278442383
2021-02-16,49.103309631347656
2021-02-17,47.92871856689453
2021-02-18,43.51295471191406
2021-02-19,45.25276565551758
2021-02-22,43.4069709777832
2021-02-23,42.93890380859375
2021-02-24,43.23917007446289
2021-02-25,43.38047790527344
2021-02-26,41.737815856933594
2021-03-01,43.954532623291016
2021-03-02,41.720157623291016
2021-03-03,40.36009979248047
2021-03-04,37.64881896972656
2021-03-05,37.49868392944336
2021-03-08,34.442970275878906
2021-03-09,37.92258834838867
2021-03-10,38.09039306640625
2021-03-11,39.468116760253906
2021-03-12,38.152217864990234
2021-03-15,37.5163459777832
2021-03-16,47.787418365478516
2021-03-17,46.868934631347656
2021-03-18,42.56797790527344
2021-03-19,45.92395782470703
2021-03-22,46.46268844604492
2021-03-23,43.663089752197266
2021-03-24,42.488494873046875
2021-03-25,41.41765594482422
2021-03-26,42.40884017944336
2021-03-29,38.152034759521484
2021-03-30,38.34673309326172
2021-03-31,40.6300048828125
2021-04-01,43.8956298828125
2021-04-05,42.36459732055664
2021-04-06,44.019535064697266
2021-04-07,44.78947448730469
2021-04-08,46.02846908569336
2021-04-09,46.29396057128906
2021-04-12,40.957462310791016
2021-04-13,42.54159927368164
2021-04-14,41.77165985107422
2021-04-15,39.514930725097656
2021-04-16,39.311370849609375
2021-04-19,38.213985443115234
2021-04-20,37.1873893737793
2021-04-21,38.373291015625
2021-04-22,37.647586822509766
2021-04-23,39.258270263671875
2021-04-26,39.700775146484375
2021-04-27,39.21402359008789
2021-04-28,39.49722671508789
2021-04-29,38.4971809387207
2021-04-30,37.6298828125
2021-05-03,39.178627014160156
2021-05-04,36.904197692871094
2021-05-05,37.2050895690918
2021-05-06,35.96609878540039
2021-05-07,37.275882720947266
2021-05-10,34.815608978271484
2021-05-11,34.29346466064453
2021-05-12,32.921730041503906
2021-05-13,34.0102653503418
2021-05-14,36.320098876953125
2021-05-17,36.727195739746094
2021-05-18,37.23164367675781
2021-05-19,37.054649353027344
2021-05-20,38.86887741088867
2021-05-21,38.47063446044922
2021-05-24,39.594573974609375
2021-05-25,37.08119583129883
2021-05-26,37.68299102783203
2021-05-27,38.4263801574707
2021-05-28,37.344200134277344
2021-06-01,39.410987854003906
2021-06-02,37.184532165527344
2021-06-03,36.39506149291992
2021-06-04,35.153221130371094
2021-06-07,36.23540115356445
2021-06-08,39.81902313232422
2021-06-09,35.41933059692383
2021-06-10,35.9515495300293
2021-06-11,34.58552169799805
2021-06-14,35.383846282958984
2021-06-15,36.279754638671875
2021-06-16,37.66352844238281
2021-06-17,37.282108306884766
2021-06-18,35.7652702331543
2021-06-21,36.18218231201172
2021-06-22,35.43706512451172
2021-06-23,35.63220977783203
2021-06-24,34.86936569213867
2021-06-25,34.55891036987305
2021-06-28,34.771785736083984
2021-06-29,35.01129913330078
2021-06-30,33.60090637207031
2021-07-01,34.75405502319336
2021-07-02,33.73396301269531
2021-07-06,33.73396301269531
2021-07-07,31.951025009155273
2021-07-08,31.232515335083008
2021-07-09,31.43654441833496
2021-07-12,31.383316040039062
2021-07-13,29.6358585357666
2021-07-14,28.163375854492188
2021-07-15,28.012582778930664
2021-07-16,27.95049285888672
2021-07-19,27.799694061279297
2021-07-20,28.651247024536133
2021-07-21,29.7955265045166
2021-07-22,28.26982307434082
2021-07-23,28.065805435180664
2021-07-26,27.027973175048828
2021-07-27,26.726381301879883
2021-07-28,26.886045455932617
2021-07-29,26.344959259033203
2021-07-30,26.886045455932617
2021-08-02,26.584455490112305
2021-08-03,27.240859985351562
2021-08-04,26.921527862548828
2021-08-05,27.58680534362793
2021-08-06,27.76420783996582
2021-08-09,26.98362159729004
2021-08-10,26.79734230041504
2021-08-11,26.16754722595215
2021-08-12,25.67081069946289
2021-08-13,24.91683006286621
2021-08-16,24.029794692993164
2021-08-17,23.621753692626953
2021-08-18,23.506444931030273
2021-08-19,24.51766586303711
2021-08-20,24.313642501831055
2021-08-23,25.378089904785156
2021-08-24,26.531230926513672
2021-08-25,26.460268020629883
2021-08-26,26.016752243041992
2021-08-27,27.48036003112793
2021-08-30,26.087718963623047
2021-08-31,26.05223274230957
2021-09-01,26.637680053710938
2021-09-02,26.98362159729004
2021-09-03,26.912424087524414
2021-09-07,26.387346267700195
2021-09-08,25.728775024414062
2021-09-09,25.75547218322754
2021-09-10,24.536226272583008
2021-09-13,25.835573196411133
2021-09-14,25.016809463500977
2021-09-15,25.328289031982422
2021-09-16,25.292692184448242
2021-09-17,24.821014404296875
2021-09-20,23.637367248535156
2021-09-21,22.97879409790039
2021-09-22,23.779760360717773
2021-09-23,24.224740982055664
2021-09-24,24.269243240356445
2021-09-27,24.83881187438965
2021-09-28,23.806461334228516
2021-09-29,23.984453201293945
2021-09-30,24.696420669555664
2021-10-01,23.325881958007812
2021-10-04,22.01763916015625
2021-10-05,21.89304542541504
2021-10-06,23.58397102355957
2021-10-07,29.6001033782959
2021-10-08,28.834739685058594
2021-10-11,29.377614974975586
2021-10-12,29.96499252319336
2021-10-13,29.99169158935547
2021-10-14,31.237638473510742
2021-10-15,30.614662170410156
2021-10-18,31.086345672607422
2021-10-19,30.730358123779297
2021-10-20,28.487655639648438
2021-10-21,28.1049747467041
2021-10-22,28.220666885375977
2021-10-25,28.176166534423828
2021-10-26,26.511943817138672
2021-10-27,26.209354400634766
2021-10-28,27.197214126586914
2021-10-29,26.698835372924805
2021-11-01,27.91808319091797
2021-11-02,27.686691284179688
2021-11-03,26.707733154296875
2021-11-04,27.108217239379883
2021-11-05,26.378446578979492
2021-11-08,27.27730941772461
2021-11-09,26.503040313720703
2021-11-10,24.705320358276367
2021-11-11,24.3226375579834
2021-11-12,24.331539154052734
2021-11-15,24.117944717407227
2021-11-16,24.73202133178711
2021-11-17,24.91000747680664
2021-11-18,24.847713470458984
2021-11-19,23.219085693359375
2021-11-22,22.79190444946289
2021-11-23,22.836400985717773
2021-11-24,23.788658142089844
2021-11-26,22.391420364379883
2021-11-29,22.427021026611328
2021-11-30,22.15113067626953
2021-12-01,21.49256134033203
2021-12-02,21.875242233276367
2021-12-03,21.94643783569336
2021-12-06,21.803464889526367
2021-12-07,22.697052001953125
2021-12-08,23.45659828186035
2021-12-09,22.446849822998047
2021-12-10,22.491525650024414
2021-12-13,21.267314910888672
2021-12-14,19.926937103271484
2021-12-15,19.980554580688477
2021-12-16,20.20395278930664
2021-12-17,20.534578323364258
2021-12-20,20.12352752685547
2021-12-21,21.687301635742188
2021-12-22,22.214515686035156
2021-12-23,22.563013076782227
2021-12-27,22.625566482543945
2021-12-28,22.062604904174805
2021-12-29,21.669431686401367
2021-12-30,21.687301635742188
2021-12-31,21.571134567260742
2022-01-03,22.36642837524414
2022-01-04,22.750667572021484
2022-01-05,21.72304344177246
2022-01-06,21.731979370117188
2022-01-07,21.374547958374023
2022-01-10,20.623933792114258
2022-01-11,21.794530868530273
2022-01-12,21.553264617919922
2022-01-13,21.142215728759766
2022-01-14,21.52645492553711
2022-01-18,20.418413162231445
2022-01-19,20.427349090576172
2022-01-20,20.329050064086914
2022-01-21,18.318485260009766
2022-01-24,18.881444931030273
2022-01-25,18.73847007751465
2022-01-26,17.952116012573242
2022-01-27,17.844886779785156
2022-01-28,18.148700714111328
2022-01-31,19.623119354248047
2022-02-01,20.5256404876709
2022-02-02,19.935874938964844
2022-02-03,18.91718864440918
2022-02-04,19.69460678100586
2022-02-07,19.265687942504883
2022-02-08,19.35504722595215
2022-02-09,20.597126007080078
2022-02-10,20.58819580078125
2022-02-11,20.704357147216797
2022-02-14,19.989492416381836
2022-02-15,21.883888244628906
2022-02-16,21.374547958374023
2022-02-17,20.257568359375
2022-02-18,19.864389419555664
2022-02-22,19.766094207763672
2022-02-23,19.51589012145996
2022-02-24,22.72386360168457
2022-02-25,23.108102798461914
2022-02-28,24.654001235961914
2022-03-01,28.81810760498047
2022-03-02,30.408687591552734
2022-03-03,31.0252628326416
2022-03-04,30.98952293395996
2022-03-07,28.68406867980957
2022-03-08,28.585777282714844
2022-03-09,30.051254272460938
2022-03-10,26.82541275024414
2022-03-11,27.468793869018555
2022-03-14,25.54758644104004
2022-03-15,25.261640548706055
2022-03-16,26.709247589111328
2022-03-17,27.865842819213867
2022-03-18,28.40379524230957
2022-03-21,29.076231002807617
2022-03-22,29.632116317749023
2022-03-23,31.066648483276367
2022-03-24,32.17841720581055
2022-03-25,34.186763763427734
2022-03-28,34.07917404174805
2022-03-29,34.65298843383789
2022-03-30,35.441978454589844
2022-03-31,38.20346450805664
2022-04-01,40.274566650390625
2022-04-04,43.29606246948242
2022-04-05,40.44491958618164
2022-04-06,37.10066223144531
2022-04-07,37.52206039428711
2022-04-08,37.34273910522461
2022-04-11,37.01996612548828
2022-04-12,37.62067794799805
2022-04-13,39.09107971191406
2022-04-14,39.86214065551758
2022-04-18,40.34629821777344
2022-04-19,40.60630798339844
2022-04-20,40.35525894165039
2022-04-21,36.894447326660156
2022-04-22,36.25787353515625
2022-04-25,36.06062316894531
2022-04-26,35.854408264160156
2022-04-27,35.827510833740234
2022-04-28,35.87234115600586
2022-04-29,34.7695426940918
2022-05-02,36.23097610473633
2022-05-03,37.764129638671875
2022-05-04,39.78144836425781
2022-05-05,40.929073333740234
2022-05-06,40.292503356933594
2022-05-09,36.652374267578125
2022-05-10,37.13652038574219
2022-05-11,36.67030334472656
2022-05-12,36.15028381347656
2022-05-13,39.933868408203125
2022-05-16,39.44075393676758
2022-05-17,39.45867919921875
2022-05-18,37.86275863647461
2022-05-19,38.26622009277344
2022-05-20,38.01517868041992
2022-05-23,39.30625915527344
2022-05-24,38.26622009277344
2022-05-25,40.25664138793945
2022-05-26,41.592552185058594
2022-05-27,42.86570358276367
2022-05-31,41.77186584472656
2022-06-01,41.099422454833984
2022-06-02,43.37675094604492
2022-06-03,44.327125549316406
2022-06-06,45.50164794921875
2022-06-07,46.15616226196289
2022-06-08,45.18785095214844
2022-06-09,40.20284652709961
2022-06-10,38.84003829956055
2022-06-13,36.37771224975586
2022-06-14,37.330291748046875
2022-06-15,37.6088752746582
2022-06-16,35.622833251953125
2022-06-17,36.135074615478516
2022-06-21,37.3931999206543
2022-06-22,35.60486602783203
2022-06-23,34.742149353027344
2022-06-24,35.29032897949219
2022-06-27,36.86299133300781
2022-06-28,36.3327751159668
2022-06-29,35.40715789794922
2022-06-30,35.5599250793457
2022-07-01,35.59587478637695
2022-07-05,35.9373664855957
2022-07-06,32.98078155517578
2022-07-07,35.82054138183594
2022-07-08,37.5100212097168
2022-07-11,36.59339904785156
2022-07-12,35.35323715209961
2022-07-13,36.88994598388672
2022-07-14,35.21843719482422
2022-07-15,35.80257034301758
2022-07-18,38.112125396728516
2022-07-19,37.97732162475586
2022-07-20,38.93889236450195
2022-07-21,39.12760925292969
2022-07-22,38.62436294555664
2022-07-25,40.51154327392578
2022-07-26,40.71823501586914
2022-07-27,41.68878173828125
2022-07-28,43.03676986694336
2022-07-29,44.00732421875
2022-08-01,44.42969512939453
2022-08-02,45.022804260253906
2022-08-03,44.71725845336914
2022-08-04,44.24097442626953
2022-08-05,45.48112869262695
2022-08-08,47.45817184448242
2022-08-09,49.35434341430664
2022-08-10,50.531585693359375
2022-08-11,52.490657806396484
2022-08-12,53.119728088378906
2022-08-15,53.54209518432617
2022-08-16,53.94649124145508
2022-08-17,53.31742858886719
2022-08-18,54.14419174194336
2022-08-19,52.32890319824219
2022-08-22,52.09524917602539
2022-08-23,53.52412033081055
2022-08-24,55.41130447387695
2022-08-25,55.44725036621094
2022-08-26,53.955482482910156
2022-08-29,53.694862365722656
2022-08-30,51.70882797241211
2022-08-31,51.5380859375
2022-09-01,48.482643127441406
2022-09-02,50.001373291015625
2022-09-06,51.47783279418945
2022-09-07,51.828941345214844
2022-09-08,52.92728042602539
2022-09-09,51.45082473754883
2022-09-12,49.740299224853516
2022-09-13,48.641963958740234
2022-09-14,49.731292724609375
2022-09-15,48.506919860839844
2022-09-16,44.221595764160156
2022-09-19,44.65373229980469
2022-09-20,44.01453399658203
2022-09-21,43.951515197753906
2022-09-22,42.47507095336914
2022-09-23,38.864952087402344
2022-09-26,37.109413146972656
2022-09-27,37.77561950683594
2022-09-28,40.17935562133789
2022-09-29,40.0848274230957
2022-09-30,39.35110092163086
2022-10-03,41.88087844848633
2022-10-04,43.240299224853516
2022-10-05,44.401649475097656
2022-10-06,42.7901611328125
2022-10-07,42.258995056152344
2022-10-10,40.29639434814453
2022-10-11,40.19736099243164
2022-10-12,39.297088623046875
