Date,IPG
2010-06-03,5.110719203948975
2010-06-04,4.821664333343506
2010-06-07,4.624861240386963
2010-06-08,4.698662281036377
2010-06-09,4.710963726043701
2010-06-10,4.96311616897583
2010-06-11,4.9077653884887695
2010-06-14,4.90161657333374
2010-06-15,4.97541618347168
2010-06-16,4.956965446472168
2010-06-17,5.086118698120117
2010-06-18,5.11686897277832
2010-06-21,5.110719203948975
2010-06-22,5.018467903137207
2010-06-23,5.073819637298584
2010-06-24,4.895465850830078
2010-06-25,4.7417120933532715
2010-06-28,4.631012439727783
2010-06-29,4.471111297607422
2010-06-30,4.385009288787842
2010-07-01,4.305058002471924
2010-07-02,4.262007236480713
2010-07-06,4.36655855178833
2010-07-07,4.49570894241333
2010-07-08,4.692514419555664
2010-07-09,4.747862339019775
2010-07-12,4.723263740539551
2010-07-13,4.858564376831055
2010-07-14,4.827815055847168
2010-07-15,4.815514087677002
2010-07-16,4.501861095428467
2010-07-19,4.637161731719971
2010-07-20,4.846261978149414
2010-07-21,4.698662281036377
2010-07-22,4.938516139984131
2010-07-23,5.030767917633057
2010-07-26,5.153769016265869
2010-07-27,5.11686897277832
2010-07-28,5.073819637298584
2010-07-29,5.522772789001465
2010-07-30,5.6211748123168945
2010-08-02,5.664226055145264
2010-08-03,5.498172760009766
2010-08-04,5.633474349975586
2010-08-05,5.774925708770752
2010-08-06,5.713426113128662
2010-08-09,5.897927761077881
2010-08-10,5.731878757476807
2010-08-11,5.467423915863037
2010-08-12,5.344422340393066
2010-08-13,5.313669681549072
2010-08-16,5.270619869232178
2010-08-17,5.3259711265563965
2010-08-18,5.319820880889893
2010-08-19,5.246020317077637
2010-08-20,5.270619869232178
2010-08-23,5.1722187995910645
2010-08-24,5.1845197677612305
2010-08-25,5.2583208084106445
2010-08-26,5.2890706062316895
2010-08-27,5.344422340393066
2010-08-30,5.215267658233643
2010-08-31,5.246020317077637
2010-09-01,5.4182209968566895
2010-09-02,5.553525924682617
2010-09-03,5.658074855804443
2010-09-07,5.535072326660156
2010-09-08,5.6457743644714355
2010-09-09,5.664226055145264
2010-09-10,5.867178440093994
2010-09-13,5.9102277755737305
2010-09-14,5.885628700256348
2010-09-15,5.799528121948242
2010-09-16,5.664226055145264
2010-09-17,5.9348297119140625
2010-09-20,6.082430839538574
2010-09-21,6.0024800300598145
2010-09-22,5.9348297119140625
2010-09-23,5.9286789894104
2010-09-24,6.193134784698486
2010-09-27,6.254634380340576
2010-09-28,6.230032920837402
2010-09-29,6.174684047698975
2010-09-30,6.168532371520996
2010-10-01,6.24233341217041
2010-10-04,6.137782096862793
2010-10-05,6.4514360427856445
2010-10-06,6.303833484649658
2010-10-07,6.303833484649658
2010-10-08,6.439135551452637
2010-10-11,6.586739540100098
2010-10-12,6.5498366355896
2010-10-13,6.5990400314331055
2010-10-14,6.49448823928833
2010-10-15,6.648238658905029
2010-10-18,6.531386852264404
2010-10-19,6.297683238983154
2010-10-20,6.506785869598389
2010-10-21,6.500636100769043
2010-10-22,6.4145379066467285
2010-10-25,6.531386852264404
2010-10-26,6.519087314605713
2010-10-27,6.469886779785156
2010-10-28,6.408385753631592
2010-10-29,6.365333080291748
2010-11-01,6.273085117340088
2010-11-02,6.439135551452637
2010-11-03,6.383786678314209
2010-11-04,6.383786678314209
2010-11-05,6.543689727783203
2010-11-08,6.476036071777344
2010-11-09,6.38993501663208
2010-11-10,6.568284511566162
2010-11-11,6.580587863922119
2010-11-12,6.482186794281006
2010-11-15,6.476036071777344
2010-11-16,6.469886779785156
2010-11-17,6.432985305786133
2010-11-18,6.476036071777344
2010-11-19,6.500636100769043
2010-11-22,6.519087314605713
2010-11-23,6.346884250640869
2010-11-24,6.574436664581299
2010-11-26,6.519087314605713
2010-11-29,6.469886779785156
2010-11-30,6.5498366355896
2010-12-01,6.5990400314331055
2010-12-02,6.777390003204346
2010-12-03,6.654389381408691
2010-12-06,6.740490913391113
2010-12-07,6.740490913391113
2010-12-08,6.740490913391113
2010-12-09,6.795840740203857
2010-12-10,6.832740783691406
2010-12-13,6.832740783691406
2010-12-14,6.765089988708496
2010-12-15,6.703590393066406
2010-12-16,6.728189468383789
2010-12-17,6.660540580749512
2010-12-20,6.574436664581299
2010-12-21,6.709740161895752
2010-12-22,6.629788398742676
2010-12-23,6.617488861083984
2010-12-27,6.574436664581299
2010-12-28,6.531386852264404
2010-12-29,6.531386852264404
2010-12-30,6.53753662109375
2010-12-31,6.531386852264404
2011-01-03,6.617488861083984
2011-01-04,6.439135551452637
2011-01-05,6.531386852264404
2011-01-06,6.5252366065979
2011-01-07,6.832740783691406
2011-01-10,6.86964225769043
2011-01-11,6.808140277862549
2011-01-12,6.845043659210205
2011-01-13,6.845043659210205
2011-01-14,6.826591968536377
2011-01-18,6.943442344665527
2011-01-19,6.7896904945373535
2011-01-20,6.722039699554443
2011-01-21,6.728189468383789
2011-01-24,6.722039699554443
2011-01-25,6.6974406242370605
2011-01-26,6.752788543701172
2011-01-27,6.808140277862549
2011-01-28,6.592889785766602
2011-01-31,6.574436664581299
2011-02-01,6.672839164733887
2011-02-02,6.728189468383789
2011-02-03,7.207897186279297
2011-02-04,7.22634744644165
2011-02-07,7.207897186279297
2011-02-08,7.34934663772583
2011-02-09,7.220196723937988
2011-02-10,7.29400110244751
2011-02-11,7.570752143859863
2011-02-14,7.564601421356201
2011-02-15,7.6076507568359375
2011-02-16,7.663002014160156
2011-02-17,7.718356132507324
2011-02-18,7.7737016677856445
2011-02-22,7.31859827041626
2011-02-23,7.084893703460693
2011-02-24,7.1463942527771
2011-02-25,7.730654239654541
2011-02-28,8.118108749389648
2011-03-01,7.755253314971924
2011-03-02,7.87825345993042
2011-03-03,8.00740909576416
2011-03-04,8.013556480407715
2011-03-07,7.896702289581299
2011-03-08,8.044306755065918
2011-03-09,8.075201034545898
2011-03-10,7.846598148345947
2011-03-11,7.852776050567627
2011-03-14,7.679781913757324
2011-03-15,7.445001125335693
2011-03-16,7.259642601013184
2011-03-17,7.4264631271362305
2011-03-18,7.364681720733643
2011-03-21,7.525321960449219
2011-03-22,7.3893961906433105
2011-03-23,7.346147060394287
2011-03-24,7.407927989959717
2011-03-25,7.475892066955566
2011-03-28,7.4820709228515625
2011-03-29,7.475892066955566
2011-03-30,7.648888111114502
2011-03-31,7.766279220581055
2011-04-01,7.797171115875244
2011-04-04,7.80334997177124
2011-04-05,7.760098934173584
2011-04-06,7.667422771453857
2011-04-07,7.617999076843262
2011-04-08,7.475892066955566
2011-04-11,7.395575046539307
2011-04-12,7.3708577156066895
2011-04-13,7.4264631271362305
2011-04-14,7.3893961906433105
2011-04-15,7.339969158172607
2011-04-18,7.2534685134887695
2011-04-19,7.272005081176758
2011-04-20,7.296716690063477
2011-04-21,7.624176502227783
2011-04-25,7.568569660186768
2011-04-26,7.488248825073242
2011-04-27,7.673603057861328
2011-04-28,7.24729061126709
2011-04-29,7.259642601013184
2011-05-02,7.04340124130249
2011-05-03,7.074294567108154
2011-05-04,6.9630818367004395
2011-05-05,6.932190895080566
2011-05-06,6.993974685668945
2011-05-09,6.89512300491333
2011-05-10,6.981616497039795
2011-05-11,6.919835567474365
2011-05-12,7.037224292755127
2011-05-13,7.1422576904296875
2011-05-16,6.90130090713501
2011-05-17,6.888941764831543
2011-05-18,7.2349324226379395
2011-05-19,7.333789825439453
2011-05-20,7.346147060394287
2011-05-23,7.259642601013184
2011-05-24,7.129901885986328
2011-05-25,7.241111755371094
2011-05-26,7.284359455108643
2011-05-27,7.327611446380615
2011-05-31,7.3708577156066895
2011-06-01,7.111364841461182
2011-06-02,7.105186462402344
2011-06-03,7.04340124130249
2011-06-06,6.950728893280029
2011-06-07,7.04340124130249
2011-06-08,6.944025039672852
2011-06-09,7.391227722167969
2011-06-10,7.142780303955078
2011-06-13,7.161413192749023
2011-06-14,7.304268836975098
2011-06-15,7.217313289642334
2011-06-16,7.093092441558838
2011-06-17,7.055822849273682
2011-06-20,7.111726760864258
2011-06-21,7.335325717926025
2011-06-22,7.217313289642334
2011-06-23,7.211105823516846
2011-06-24,7.117936134338379
2011-06-27,7.242156982421875
2011-06-28,7.503024578094482
2011-06-29,7.5651350021362305
2011-06-30,7.763891220092773
2011-07-01,7.894327163696289
2011-07-05,7.919170379638672
2011-07-06,7.819789409637451
2011-07-07,7.975066184997559
2011-07-08,7.900538921356201
2011-07-11,7.67693567276001
2011-07-12,7.658306121826172
2011-07-13,7.552713871002197
2011-07-14,7.403648376464844
2011-07-15,7.527866840362549
2011-07-18,7.366380214691162
2011-07-19,7.8011579513549805
2011-07-20,7.67693567276001
2011-07-21,7.726624965667725
2011-07-22,7.86326789855957
2011-07-25,7.7825236320495605
2011-07-26,7.757681846618652
2011-07-27,7.515447616577148
2011-07-28,6.291855812072754
2011-07-29,6.093102931976318
2011-08-01,5.944036483764648
2011-08-02,5.614847660064697
2011-08-03,5.826024055480957
2011-08-04,5.428514003753662
2011-08-05,5.198700904846191
2011-08-08,4.652122974395752
2011-08-09,5.062057971954346
2011-08-10,4.90056848526001
2011-08-11,5.2980780601501465
2011-08-12,5.3664021492004395
2011-08-15,5.527891635894775
2011-08-16,5.459569454193115
2011-08-17,5.347768783569336
2011-08-18,4.875724792480469
2011-08-19,4.807401180267334
2011-08-22,4.832247734069824
2011-08-23,5.149013042449951
2011-08-24,5.111746311187744
2011-08-25,4.9564690589904785
2011-08-26,5.018579483032227
2011-08-29,5.378824234008789
2011-08-30,5.385035991668701
2011-08-31,5.360188961029053
2011-09-01,5.099323272705078
2011-09-02,4.875724792480469
2011-09-06,4.714235305786133
2011-09-07,5.008482933044434
2011-09-08,4.851968765258789
2011-09-09,4.689191818237305
2011-09-12,4.664149761199951
2011-09-13,4.783100605010986
2011-09-14,4.908313274383545
2011-09-15,4.983441352844238
2011-09-16,4.983441352844238
2011-09-19,4.701714515686035
2011-09-20,5.089870929718018
2011-09-21,4.801883220672607
2011-09-22,4.532678604125977
2011-09-23,4.532678604125977
2011-09-26,4.664149761199951
2011-09-27,4.952136993408203
2011-09-28,4.551459789276123
2011-09-29,4.639106750488281
2011-09-30,4.50763463973999
2011-10-03,4.351120471954346
2011-10-04,4.664149761199951
2011-10-05,4.764320373535156
2011-10-06,4.877010822296143
2011-10-07,4.758059501647949
2011-10-10,4.914574146270752
2011-10-11,5.03352689743042
2011-10-12,5.139955520629883
2011-10-13,4.939616680145264
2011-10-14,5.014743328094482
2011-10-17,4.6578898429870605
2011-10-18,5.002221584320068
2011-10-19,5.046045780181885
2011-10-20,5.196300029754639
2011-10-21,5.2776899337768555
2011-10-24,5.478029251098633
2011-10-25,5.2526469230651855
2011-10-26,5.384120464324951
2011-10-27,5.584458827972412
2011-10-28,6.2105207443237305
2011-10-31,5.93505334854126
2011-11-01,5.634544372558594
2011-11-02,5.853666305541992
2011-11-03,6.085306644439697
2011-11-04,6.060266017913818
2011-11-07,6.072787761688232
2011-11-08,6.079047203063965
2011-11-09,5.816100120544434
2011-11-10,5.834883213043213
2011-11-11,5.997660160064697
2011-11-14,5.903748989105225
2011-11-15,5.897487640380859
2011-11-16,5.891227722167969
2011-11-17,5.759758472442627
2011-11-18,5.609499454498291
2011-11-21,5.553155422210693
2011-11-22,5.478029251098633
2011-11-23,5.208822727203369
2011-11-25,5.2651686668396
2011-11-28,5.5030717849731445
2011-11-29,5.572411060333252
2011-11-30,5.912806510925293
2011-12-01,6.0010576248168945
2011-12-02,6.013665199279785
2011-12-05,6.152347087860107
2011-12-06,6.070400238037109
2011-12-07,6.076703071594238
2011-12-08,5.83716344833374
2011-12-09,6.038881778717041
2011-12-12,5.963235378265381
2011-12-13,5.874985218048096
2011-12-14,5.610232353210449
2011-12-15,5.730002403259277
2011-12-16,5.730002403259277
2011-12-19,5.692180156707764
2011-12-20,5.912806510925293
2011-12-21,5.931715965270996
2011-12-22,6.0010576248168945
2011-12-23,6.108220100402832
2011-12-27,6.108220100402832
2011-12-28,5.969541072845459
2011-12-29,6.108220100402832
2011-12-30,6.133434772491455
2012-01-03,6.404490947723389
2012-01-04,6.410793781280518
2012-01-05,6.467525482177734
2012-01-06,6.511652946472168
2012-01-09,6.568386077880859
2012-01-10,6.675549507141113
2012-01-11,6.593599796295166
2012-01-12,6.675549507141113
2012-01-13,6.637724876403809
2012-01-17,6.738581657409668
2012-01-18,6.675549507141113
2012-01-19,6.72597599029541
2012-01-20,6.631422519683838
2012-01-23,6.587295055389404
2012-01-24,6.580992221832275
2012-01-25,6.606204986572266
2012-01-26,6.461223125457764
2012-01-27,6.429704189300537
2012-01-30,6.587295055389404
2012-01-31,6.511652946472168
2012-02-01,6.669243335723877
2012-02-02,6.675549507141113
2012-02-03,6.845742702484131
2012-02-06,6.85835075378418
2012-02-07,6.852049827575684
2012-02-08,6.839439868927002
2012-02-09,6.814227104187012
2012-02-10,6.763798236846924
2012-02-13,6.776403903961182
2012-02-14,6.744889736175537
2012-02-15,6.814227104187012
2012-02-16,6.889874458312988
2012-02-17,6.826834201812744
2012-02-21,6.883566856384277
2012-02-22,6.826834201812744
2012-02-23,6.877262592315674
2012-02-24,7.324819564819336
2012-02-27,7.4445905685424805
2012-02-28,7.394160270690918
2012-02-29,7.387858867645264
2012-03-01,7.337428092956543
2012-03-02,7.293302536010742
2012-03-05,7.362643718719482
2012-03-06,7.179838180541992
2012-03-07,7.236870765686035
2012-03-08,7.458669185638428
2012-03-09,7.4776787757873535
2012-03-12,7.496687889099121
2012-03-13,7.5854082107543945
2012-03-14,7.528375625610352
2012-03-15,7.496687889099121
2012-03-16,7.4776787757873535
2012-03-19,7.579070091247559
2012-03-20,7.376283168792725
2012-03-21,7.300243854522705
2012-03-22,7.236870765686035
2012-03-23,7.205185413360596
2012-03-26,7.300243854522705
2012-03-27,7.3889594078063965
2012-03-28,7.300243854522705
2012-03-29,7.198849678039551
2012-03-30,7.230534076690674
2012-04-02,7.072110652923584
2012-04-03,7.027751445770264
2012-04-04,6.9517059326171875
2012-04-05,6.932692050933838
2012-04-09,6.824966907501221
2012-04-10,6.67287540435791
2012-04-11,6.7869439125061035
2012-04-12,6.970717906951904
2012-04-13,6.831301689147949
2012-04-16,6.824966907501221
2012-04-17,6.964378833770752
2012-04-18,6.856650352478027
2012-04-19,6.881997108459473
2012-04-20,6.888330936431885
2012-04-23,6.7869439125061035
2012-04-24,6.894672870635986
2012-04-25,7.040424346923828
2012-04-26,7.452330589294434
2012-04-27,7.4333176612854
2012-04-30,7.484013557434082
2012-05-01,7.579070091247559
2012-05-02,7.541048049926758
2012-05-03,7.452330589294434
2012-05-04,7.2875657081604
2012-05-07,7.249545574188232
2012-05-08,7.122803211212158
2012-05-09,7.211524963378906
2012-05-10,7.376283168792725
2012-05-11,7.350937366485596
2012-05-14,7.217859268188477
2012-05-15,7.1481499671936035
2012-05-16,7.05943489074707
2012-05-17,6.894672870635986
2012-05-18,6.812290668487549
2012-05-21,6.7869439125061035
2012-05-22,6.793281555175781
2012-05-23,6.824966907501221
2012-05-24,6.837639808654785
2012-05-25,6.805952548980713
2012-05-29,6.964378833770752
2012-05-30,6.774267196655273
2012-05-31,6.584157466888428
2012-06-01,6.381374835968018
2012-06-04,6.34968900680542
2012-06-05,6.565146446228027
2012-06-06,6.8137288093566895
2012-06-07,6.794609069824219
2012-06-08,6.909337043762207
2012-06-11,6.781859397888184
2012-06-12,6.883844375610352
2012-06-13,6.597017288208008
2012-06-14,6.590641498565674
2012-06-15,6.692625522613525
2012-06-18,6.628890037536621
2012-06-19,6.7627387046813965
2012-06-20,6.8647236824035645
2012-06-21,6.622511386871338
2012-06-22,6.577895164489746
2012-06-25,6.444040775299072
2012-06-26,6.565147399902344
2012-06-27,6.692625522613525
2012-06-28,6.660755157470703
2012-06-29,6.915712833404541
2012-07-02,7.036819934844971
2012-07-03,7.253533363342285
2012-07-05,7.113306999206543
2012-07-06,6.915712833404541
2012-07-09,6.8009843826293945
2012-07-10,6.724494457244873
2012-07-11,6.641634464263916
2012-07-12,6.699001789093018
2012-07-13,6.820106029510498
2012-07-16,7.004948139190674
2012-07-17,7.349140167236328
2012-07-18,7.330017566680908
2012-07-19,7.368263244628906
2012-07-20,7.38738489151001
2012-07-23,7.228034973144531
2012-07-24,7.126053333282471
2012-07-25,7.004948139190674
2012-07-26,6.310189723968506
2012-07-27,6.450416564941406
2012-07-30,6.2783203125
2012-07-31,6.291069030761719
2012-08-01,6.233704566955566
2012-08-02,6.16996431350708
2012-08-03,6.992201328277588
2012-08-06,6.444040775299072
2012-08-07,6.648009300231934
2012-08-08,6.603389739990234
2012-08-09,6.871095657348633
2012-08-10,6.8455986976623535
2012-08-13,6.781859397888184
2012-08-14,6.769111633300781
2012-08-15,6.832854270935059
2012-08-16,7.062314033508301
2012-08-17,7.183416843414307
2012-08-20,7.240784168243408
2012-08-21,7.291775703430176
2012-08-22,7.049564361572266
2012-08-23,6.922086238861084
2012-08-24,6.8902201652526855
2012-08-27,6.858348369598389
2012-08-28,6.788231372833252
2012-08-29,6.820106029510498
2012-08-30,6.775487422943115
2012-08-31,6.781859397888184
2012-09-04,6.865193843841553
2012-09-05,6.89083194732666
2012-09-06,7.057494163513184
2012-09-07,7.038264751434326
2012-09-10,7.1023640632629395
2012-09-11,7.185694694519043
2012-09-12,7.429275989532471
2012-09-13,7.525429725646973
2012-09-14,7.467739105224609
2012-09-17,7.474148273468018
2012-09-18,7.377997875213623
2012-09-19,7.486969470977783
2012-09-20,7.442098140716553
2012-09-21,7.42287015914917
2012-09-24,7.333126068115234
2012-09-25,7.211336612701416
2012-09-26,7.095954418182373
2012-09-27,7.1408257484436035
2012-09-28,7.128005027770996
2012-10-01,7.108778476715088
2012-10-02,7.179288387298584
2012-10-03,7.249797344207764
2012-10-04,7.3010783195495605
2012-10-05,7.352357387542725
2012-10-08,7.32671594619751
2012-10-09,7.352357387542725
2012-10-10,7.230564117431641
2012-10-11,7.249797344207764
2012-10-12,7.217748641967773
2012-10-15,7.339537620544434
2012-10-16,7.2626166343688965
2012-10-17,7.057494163513184
2012-10-18,7.1151838302612305
2012-10-19,6.98698091506958
2012-10-22,6.980573654174805
2012-10-23,6.974163055419922
2012-10-24,6.935703754425049
2012-10-25,6.762630939483643
2012-10-26,6.595967769622803
2012-10-31,6.474177360534668
2012-11-01,6.576736927032471
2012-11-02,6.358795166015625
2012-11-05,6.448537349700928
2012-11-06,6.525458812713623
2012-11-07,6.4164886474609375
2012-11-08,6.307514190673828
2012-11-09,6.384432792663574
2012-11-12,6.3716139793396
2012-11-13,6.256234169006348
2012-11-14,6.1152119636535645
2012-11-15,6.057520389556885
2012-11-16,6.147263526916504
2012-11-19,6.352387428283691
2012-11-20,6.345977306365967
2012-11-21,6.39084529876709
2012-11-23,6.615198135375977
2012-11-26,6.5575079917907715
2012-11-27,6.583148956298828
2012-11-28,6.730578422546387
2012-11-29,6.911092758178711
2012-11-30,6.975564479827881
2012-12-03,6.846624851226807
2012-12-04,6.904648303985596
2012-12-05,7.027135848999023
2012-12-06,6.9691162109375
2012-12-07,6.949772834777832
2012-12-10,6.904648303985596
2012-12-11,7.1045026779174805
2012-12-12,7.020691394805908
2012-12-13,6.956222057342529
2012-12-14,7.027135848999023
2012-12-17,7.072268962860107
2012-12-18,7.246334552764893
2012-12-19,7.226992130279541
2012-12-20,7.362375736236572
2012-12-21,7.188310146331787
2012-12-24,7.098052501678467
2012-12-26,7.027135848999023
2012-12-27,6.9820075035095215
2012-12-28,6.949772834777832
2012-12-31,7.1045026779174805
2013-01-02,7.4977617263793945
2013-01-03,7.646041393280029
2013-01-04,7.581572532653809
2013-01-07,7.588021755218506
2013-01-08,7.484873294830322
2013-01-09,7.4977617263793945
2013-01-10,7.568676471710205
2013-01-11,7.529997825622559
2013-01-14,7.568676471710205
2013-01-15,7.568676471710205
2013-01-16,7.529997825622559
2013-01-17,7.697618007659912
2013-01-18,7.697618007659912
2013-01-22,7.646041393280029
2013-01-23,7.742745876312256
2013-01-24,7.839449405670166
2013-01-25,7.845893859863281
2013-01-28,7.8201093673706055
2013-01-29,7.813661575317383
2013-01-30,7.762086868286133
2013-01-31,7.807215213775635
2013-02-01,7.8974714279174805
2013-02-04,7.755639553070068
2013-02-05,7.839449405670166
2013-02-06,7.878129005432129
2013-02-07,7.787871837615967
2013-02-08,7.839449405670166
2013-02-11,7.833003044128418
2013-02-12,7.891024112701416
2013-02-13,7.994176864624023
2013-02-14,8.052200317382812
2013-02-15,8.10377025604248
2013-02-19,8.110222816467285
2013-02-20,8.045750617980957
2013-02-21,7.8974714279174805
2013-02-22,8.110222816467285
2013-02-25,7.9554924964904785
2013-02-26,8.007068634033203
2013-02-27,8.187585830688477
2013-02-28,8.239157676696777
2013-03-01,8.24560832977295
2013-03-04,8.271393775939941
2013-03-05,8.342307090759277
2013-03-06,8.277839660644531
2013-03-07,8.43671703338623
2013-03-08,8.495079040527344
2013-03-11,8.48859691619873
2013-03-12,8.449685096740723
2013-03-13,8.676655769348145
2013-03-14,8.676655769348145
2013-03-15,8.631260871887207
2013-03-18,8.508050918579102
2013-03-19,8.397809028625488
2013-03-20,8.48859691619873
2013-03-21,8.397809028625488
2013-03-22,8.456172943115234
2013-03-25,8.417263984680176
2013-03-26,8.475625991821289
2013-03-27,8.456172943115234
2013-03-28,8.449685096740723
2013-04-01,8.371868133544922
2013-04-02,8.430229187011719
2013-04-03,8.384838104248047
2013-04-04,8.43671703338623
2013-04-05,8.546958923339844
2013-04-08,8.657198905944824
2013-04-09,8.644230842590332
2013-04-10,8.8517427444458
2013-04-11,8.845260620117188
2013-04-12,8.8517427444458
2013-04-15,8.410778045654297
2013-04-16,8.559928894042969
2013-04-17,8.462655067443848
2013-04-18,8.3783540725708
2013-04-19,8.735017776489258
2013-04-22,8.793380737304688
2013-04-23,9.0073823928833
2013-04-24,9.07222843170166
2013-04-25,9.201923370361328
2013-04-26,9.059258460998535
2013-04-29,8.923076629638672
2013-04-30,8.974955558776855
2013-05-01,8.806352615356445
2013-05-02,9.03980541229248
2013-05-03,9.111136436462402
2013-05-06,9.156526565551758
2013-05-07,9.38349723815918
2013-05-08,9.396465301513672
2013-05-09,9.565072059631348
2013-05-10,9.649374008178711
2013-05-13,9.636405944824219
2013-05-14,9.688284873962402
2013-05-15,9.662344932556152
2013-05-16,9.532648086547852
2013-05-17,9.584526062011719
2013-05-20,9.539132118225098
2013-05-21,9.435378074645996
2013-05-22,9.364043235778809
2013-05-23,9.292712211608887
2013-05-24,9.441864013671875
2013-05-28,9.519678115844727
2013-05-29,9.338101387023926
2013-05-30,9.364043235778809
2013-05-31,9.2213773727417
2013-06-03,9.182470321655273
2013-06-04,9.201923370361328
2013-06-05,9.009607315063477
2013-06-06,9.211703300476074
2013-06-07,9.557221412658691
2013-06-10,9.413799285888672
2013-06-11,9.348608016967773
2013-06-12,9.316010475158691
2013-06-13,9.589818954467773
2013-06-14,9.459434509277344
2013-06-17,9.544183731079102
2013-06-18,9.641975402832031
2013-06-19,9.505067825317383
2013-06-20,9.309487342834473
2013-06-21,9.302971839904785
2013-06-24,9.244302749633789
2013-06-25,9.335566520690918
2013-06-26,9.433353424072266
2013-06-27,9.550702095031738
2013-06-28,9.485509872436523
2013-07-01,9.589818954467773
2013-07-02,9.576777458190918
2013-07-03,9.69412612915039
2013-07-05,9.804953575134277
2013-07-08,9.94185733795166
2013-07-09,10.013569831848145
2013-07-10,10.052685737609863
2013-07-11,10.1635160446167
2013-07-12,10.241742134094238
2013-07-15,10.18307113647461
2013-07-16,10.196107864379883
2013-07-17,10.196107864379883
2013-07-18,10.29389762878418
2013-07-19,10.156993865966797
2013-07-22,10.196107864379883
2013-07-23,10.287376403808594
2013-07-24,10.27433967590332
2013-07-25,10.215667724609375
2013-07-26,10.346053123474121
2013-07-29,10.828476905822754
2013-07-30,10.932783126831055
2013-07-31,10.72416877746582
2013-08-01,10.756766319274902
2013-08-02,10.691572189331055
2013-08-05,10.645939826965332
2013-08-06,10.437322616577148
2013-08-07,10.4047269821167
2013-08-08,10.437322616577148
2013-08-09,10.515552520751953
2013-08-12,10.587265014648438
2013-08-13,10.495996475219727
2013-08-14,10.476435661315918
2013-08-15,10.319975852966309
2013-08-16,10.37864875793457
2013-08-19,10.333013534545898
2013-08-20,10.450361251831055
2013-08-21,10.359088897705078
2013-08-22,10.430800437927246
2013-08-23,10.437322616577148
2013-08-26,10.437322616577148
2013-08-27,10.209147453308105
2013-08-28,10.202630996704102
2013-08-29,10.408971786499023
2013-08-30,10.297615051269531
2013-09-03,10.507233619689941
2013-09-04,10.592391967773438
2013-09-05,10.57274055480957
2013-09-06,10.58583927154541
