Date,VLY
2010-05-13,6.859600067138672
2010-05-14,6.6808037757873535
2010-05-17,6.654642105102539
2010-05-18,6.454041481018066
2010-05-19,6.384269714355469
2010-05-20,6.096451282501221
2010-05-21,6.23599910736084
2010-05-24,6.122616291046143
2010-05-25,6.218555927276611
2010-05-26,6.23599910736084
2010-05-27,6.410431861877441
2010-05-28,6.30577278137207
2010-06-01,6.157505035400391
2010-06-02,6.347439765930176
2010-06-03,6.298851490020752
2010-06-04,6.0647454261779785
2010-06-07,6.055910587310791
2010-06-08,6.135415554046631
2010-06-09,6.038240909576416
2010-06-10,6.272347927093506
2010-06-11,6.303267955780029
2010-06-14,6.25026273727417
2010-06-15,6.360691070556641
2010-06-16,6.404865264892578
2010-06-17,6.400444030761719
2010-06-18,6.329771518707275
2010-06-21,6.325355529785156
2010-06-22,6.201675891876221
2010-06-23,6.161922454833984
2010-06-24,6.091246128082275
2010-06-25,6.22817850112915
2010-06-28,6.25026273727417
2010-06-29,6.095663547515869
2010-06-30,6.016153812408447
2010-07-01,5.954314708709717
2010-07-02,5.918979167938232
2010-07-06,5.936647415161133
2010-07-07,6.184003829956055
2010-07-08,6.25026273727417
2010-07-09,6.37836217880249
2010-07-12,6.373944282531738
2010-07-13,6.572716236114502
2010-07-14,6.488787651062012
2010-07-15,6.45345401763916
2010-07-16,6.201675891876221
2010-07-19,6.197259902954102
2010-07-20,6.259099006652832
2010-07-21,6.069159984588623
2010-07-22,6.245845794677734
2010-07-23,6.281184196472168
2010-07-26,6.471120834350586
2010-07-27,6.502038478851318
2010-07-28,6.351858615875244
2010-07-29,6.382777214050293
2010-07-30,6.409279823303223
2010-08-02,6.497623920440674
2010-08-03,6.555046558380127
2010-08-04,6.502038478851318
2010-08-05,6.435783386230469
2010-08-06,6.343024253845215
2010-08-09,6.444617748260498
2010-08-10,6.409279823303223
2010-08-11,6.161922454833984
2010-08-12,6.0514912605285645
2010-08-13,5.954314708709717
2010-08-16,6.020571231842041
2010-08-17,6.095663547515869
2010-08-18,6.082411766052246
2010-08-19,5.994069576263428
2010-08-20,5.852719783782959
2010-08-23,5.830633640289307
2010-08-24,5.698119163513184
2010-08-25,5.768795967102051
2010-08-26,5.742290496826172
2010-08-27,5.839468479156494
2010-08-30,5.698119163513184
2010-08-31,5.755542278289795
2010-09-01,5.808548450469971
2010-09-02,5.790881633758545
2010-09-03,5.861552715301514
2010-09-07,5.724620819091797
2010-09-08,5.795298099517822
2010-09-09,5.777630805969238
2010-09-10,5.799715995788574
2010-09-13,5.91615629196167
2010-09-14,5.898242950439453
2010-09-15,5.844499588012695
2010-09-16,5.817628383636475
2010-09-17,5.871370792388916
2010-09-20,5.9743781089782715
2010-09-21,5.795236110687256
2010-09-22,5.616092681884766
2010-09-23,5.562351226806641
2010-09-24,5.687749862670898
2010-09-27,5.728058815002441
2010-09-28,5.74149227142334
2010-09-29,5.723579406738281
2010-09-30,5.77731990814209
2010-10-01,5.750450134277344
2010-10-04,5.728058815002441
2010-10-05,5.835541725158691
2010-10-06,5.799715995788574
2010-10-07,5.750450134277344
2010-10-08,5.745972633361816
2010-10-11,5.750450134277344
2010-10-12,5.754927158355713
2010-10-13,5.768363952636719
2010-10-14,5.7056660652160645
2010-10-15,5.647444248199463
2010-10-18,5.728058815002441
2010-10-19,5.647444248199463
2010-10-20,5.656400203704834
2010-10-21,5.848980903625488
2010-10-22,5.880326271057129
2010-10-25,5.929593086242676
2010-10-26,5.9519853591918945
2010-10-27,5.9743781089782715
2010-10-28,5.911675453186035
2010-10-29,5.9743781089782715
2010-11-01,5.862416744232178
2010-11-02,5.844499588012695
2010-11-03,5.929593086242676
2010-11-04,6.090821743011475
2010-11-05,6.126649379730225
2010-11-08,6.068426132202148
2010-11-09,5.9519853591918945
2010-11-10,6.054992198944092
2010-11-11,5.9743781089782715
2010-11-12,5.880326271057129
2010-11-15,5.889284610748291
2010-11-16,5.763885498046875
2010-11-17,5.719100475311279
2010-11-18,5.808671474456787
2010-11-19,5.82658576965332
2010-11-22,5.786279201507568
2010-11-23,5.728058815002441
2010-11-24,5.813150405883789
2010-11-26,5.714622497558594
2010-11-29,5.750450134277344
2010-11-30,5.687749862670898
2010-12-01,5.813150405883789
2010-12-02,5.947505474090576
2010-12-03,5.996771812438965
2010-12-06,6.014685153961182
2010-12-07,6.068426132202148
2010-12-08,6.126649379730225
2010-12-09,6.140084743499756
2010-12-10,6.207263469696045
2010-12-13,6.270786762237549
2010-12-14,6.293473720550537
2010-12-15,6.207263469696045
2010-12-16,6.261711597442627
2010-12-17,6.288935661315918
2010-12-20,6.388760566711426
2010-12-21,6.420523643493652
2010-12-22,6.502199649810791
2010-12-23,6.465898513793945
2010-12-27,6.543034076690674
2010-12-28,6.52034854888916
2010-12-29,6.515811920166016
2010-12-30,6.533961296081543
2010-12-31,6.48858642578125
2011-01-03,6.583873271942139
2011-01-04,6.45228385925293
2011-01-05,6.570259094238281
2011-01-06,6.4704365730285645
2011-01-07,6.352460861206055
2011-01-10,6.406909942626953
2011-01-11,6.406909942626953
2011-01-12,6.443209171295166
2011-01-13,6.443209171295166
2011-01-14,6.611096382141113
2011-01-18,6.765370845794678
2011-01-19,6.597481727600098
2011-01-20,6.465898513793945
2011-01-21,6.461359977722168
2011-01-24,6.420523643493652
2011-01-25,6.4386725425720215
2011-01-26,6.370611190795898
2011-01-27,6.320699214935303
2011-01-28,6.211799144744873
2011-01-31,6.1391987800598145
2011-02-01,6.2390241622924805
2011-02-02,6.166425704956055
2011-02-03,6.1618876457214355
2011-02-04,6.1391987800598145
2011-02-07,6.207263469696045
2011-02-08,6.211799144744873
2011-02-09,6.130125522613525
2011-02-10,6.134663105010986
2011-02-11,6.225409507751465
2011-02-14,6.184575080871582
2011-02-15,6.134663105010986
2011-02-16,6.152810096740723
2011-02-17,6.189112186431885
2011-02-18,6.248099327087402
2011-02-22,6.1618876457214355
2011-02-23,6.098362922668457
2011-02-24,6.048449993133545
2011-02-25,6.202723979949951
2011-02-28,6.184575080871582
2011-03-01,6.098362922668457
2011-03-02,6.0847487449646
2011-03-03,6.216336250305176
2011-03-04,6.157349109649658
2011-03-07,6.1618876457214355
2011-03-08,6.33884859085083
2011-03-09,6.325235366821289
2011-03-10,6.243561267852783
2011-03-11,6.248159885406494
2011-03-14,6.19298791885376
2011-03-15,6.202183723449707
2011-03-16,6.133217811584473
2011-03-17,6.14241361618042
2011-03-18,6.215976715087891
2011-03-21,6.284938335418701
2011-03-22,6.238962650299072
2011-03-23,6.137814044952393
2011-03-24,6.261951446533203
2011-03-25,6.2297682762146
2011-03-28,6.234364986419678
2011-03-29,6.280345916748047
2011-03-30,6.381488800048828
2011-03-31,6.418272018432617
2011-04-01,6.404478073120117
2011-04-04,6.441257953643799
2011-04-05,6.358500957489014
2011-04-06,6.4918317794799805
2011-04-07,6.409074783325195
2011-04-08,6.36309814453125
2011-04-11,6.372296333312988
2011-04-12,6.344709873199463
2011-04-13,6.27114725112915
2011-04-14,6.298732757568359
2011-04-15,6.326318264007568
2011-04-18,6.211378574371338
2011-04-19,6.188392639160156
2011-04-20,6.197585582733154
2011-04-21,6.19298791885376
2011-04-25,6.197585582733154
2011-04-26,6.413674354553223
2011-04-27,6.524018287658691
2011-04-28,6.625163555145264
2011-04-29,6.583784580230713
2011-05-02,6.592981815338135
2011-05-03,6.583784580230713
2011-05-04,6.517119884490967
2011-05-05,6.550913333892822
2011-05-06,6.546082496643066
2011-05-09,6.5316009521484375
2011-05-10,6.570221900939941
2011-05-11,6.57504940032959
2011-05-12,6.589530944824219
2011-05-13,6.521947383880615
2011-05-16,6.521947383880615
2011-05-17,6.541255474090576
2011-05-18,6.594357967376709
2011-05-19,6.570221900939941
2011-05-20,6.507462024688721
2011-05-23,6.420571327209473
2011-05-24,6.43505334854126
2011-05-25,6.4253973960876465
2011-05-26,6.459188461303711
2011-05-27,6.454362869262695
2011-05-31,6.5605669021606445
2011-06-01,6.352982044219971
2011-06-02,6.367467403411865
2011-06-03,6.324019432067871
2011-06-06,6.290227890014648
2011-06-07,6.348158359527588
2011-06-08,6.324019432067871
2011-06-09,6.333674907684326
2011-06-10,6.295056343078613
2011-06-13,6.4922194480896
2011-06-14,6.462864398956299
2011-06-15,6.384585380554199
2011-06-16,6.4922194480896
2011-06-17,6.5166802406311035
2011-06-20,6.565605163574219
2011-06-21,6.585175514221191
2011-06-22,6.4873247146606445
2011-06-23,6.472651958465576
2011-06-24,6.477540016174316
2011-06-27,6.5166802406311035
2011-06-28,6.5753889083862305
2011-06-29,6.629207134246826
2011-06-30,6.658560752868652
2011-07-01,6.771084785461426
2011-07-05,6.761300086975098
2011-07-06,6.805333614349365
2011-07-07,6.893394947052002
2011-07-08,6.8102240562438965
2011-07-11,6.7025885581970215
2011-07-12,6.717267990112305
2011-07-13,6.766193866729736
2011-07-14,6.604742050170898
2011-07-15,6.5949602127075195
2011-07-18,6.521572589874268
2011-07-19,6.629207134246826
2011-07-20,6.6732378005981445
2011-07-21,6.771084785461426
2011-07-22,6.712376594543457
2011-07-25,6.7025885581970215
2011-07-26,6.6732378005981445
2011-07-27,6.5166802406311035
2011-07-28,6.40415620803833
2011-07-29,6.433509349822998
2011-08-01,6.389477729797363
2011-08-02,6.17910623550415
2011-08-03,6.281845569610596
2011-08-04,6.0518999099731445
2011-08-05,5.94426965713501
2011-08-08,5.450137138366699
2011-08-09,5.528413772583008
2011-08-10,5.303362846374512
2011-08-11,5.606693744659424
2011-08-12,5.4403533935546875
2011-08-15,5.684973239898682
2011-08-16,5.508843898773193
2011-08-17,5.557770252227783
2011-08-18,5.2984724044799805
2011-08-19,5.161485195159912
2011-08-22,5.190837383270264
2011-08-23,5.435459136962891
2011-08-24,5.562662124633789
2011-08-25,5.430566787719727
2011-08-26,5.523523807525635
2011-08-29,5.75346565246582
2011-08-30,5.660511493682861
2011-08-31,5.8170671463012695
2011-09-01,5.508843898773193
2011-09-02,5.3327178955078125
2011-09-06,5.26911735534668
2011-09-07,5.572447299957275
2011-09-08,5.42567253112793
2011-09-09,5.26911735534668
2011-09-12,5.352290630340576
2011-09-13,5.433314800262451
2011-09-14,5.502910137176514
2011-09-15,5.5973591804504395
2011-09-16,5.522794246673584
2011-09-19,5.323953151702881
2011-09-20,5.269273281097412
2011-09-21,4.926273822784424
2011-09-22,4.916330337524414
2011-09-23,5.130085468292236
2011-09-26,5.388574123382568
2011-09-27,5.408463001251221
2011-09-28,5.259329319000244
2011-09-29,5.4482293128967285
2011-09-30,5.26430082321167
2011-10-03,5.040605068206787
2011-10-04,5.443258762359619
2011-10-05,5.48302698135376
2011-10-06,5.5824480056762695
2011-10-07,5.304070949554443
2011-10-10,5.5973591804504395
2011-10-11,5.592388153076172
2011-10-12,5.69180965423584
2011-10-13,5.63712739944458
2011-10-14,5.666954040527344
2011-10-17,5.458171844482422
2011-10-18,5.746490001678467
2011-10-19,5.8011698722839355
2011-10-20,5.955272674560547
2011-10-21,6.094461441040039
2011-10-24,6.183938980102539
2011-10-25,6.004983425140381
2011-10-26,6.193881988525391
2011-10-27,6.308213233947754
2011-10-28,6.119317054748535
2011-10-31,5.965213298797607
2011-11-01,5.577476501464844
2011-11-02,5.8111138343811035
2011-11-03,5.985098838806152
2011-11-04,5.915506362915039
2011-11-07,6.014926433563232
2011-11-08,6.139199733734131
2011-11-09,5.756430149078369
2011-11-10,5.875737190246582
2011-11-11,5.965213298797607
2011-11-14,5.860823631286621
2011-11-15,5.920475959777832
2011-11-16,5.875737190246582
2011-11-17,5.806141376495361
2011-11-18,5.880708694458008
2011-11-21,5.642099857330322
2011-11-22,5.592388153076172
2011-11-23,5.398519992828369
2011-11-25,5.4184041023254395
2011-11-28,5.5526204109191895
2011-11-29,5.542679786682129
2011-11-30,5.865792274475098
2011-12-01,5.84591007232666
2011-12-02,5.895621299743652
2011-12-05,5.950299263000488
2011-12-06,5.975157260894775
2011-12-07,6.029838562011719
2011-12-08,5.751461505889893
2011-12-09,5.960245132446289
2011-12-12,5.920475959777832
2011-12-13,5.811013698577881
2011-12-14,5.80092716217041
2011-12-15,5.811013698577881
2011-12-16,5.8967671394348145
2011-12-19,5.770659923553467
2011-12-20,5.942165374755859
2011-12-21,6.007741928100586
2011-12-22,6.1641130447387695
2011-12-23,6.123760223388672
2011-12-27,6.13889217376709
2011-12-28,6.154024124145508
2011-12-29,6.265002250671387
2011-12-30,6.239776134490967
2012-01-03,6.355796813964844
2012-01-04,6.315443992614746
2012-01-05,6.431459426879883
2012-01-06,6.446595191955566
2012-01-09,6.552523612976074
2012-01-10,6.502081871032715
2012-01-11,6.481906414031982
2012-01-12,6.54748010635376
2012-01-13,6.537391185760498
2012-01-17,6.517215251922607
2012-01-18,6.572699546813965
2012-01-19,6.517215251922607
2012-01-20,6.577746391296387
2012-01-23,6.517215251922607
2012-01-24,6.491991996765137
2012-01-25,6.5626139640808105
2012-01-26,6.1641130447387695
2012-01-27,6.1641130447387695
2012-01-30,6.093494415283203
2012-01-31,6.0127854347229
2012-02-01,6.11367130279541
2012-02-02,6.148980140686035
2012-02-03,6.295266151428223
2012-02-06,6.1742024421691895
2012-02-07,6.214558124542236
2012-02-08,6.219601631164551
2012-02-09,6.22464656829834
2012-02-10,6.118716239929199
2012-02-13,6.194378852844238
2012-02-14,6.1439361572265625
2012-02-15,6.1641130447387695
2012-02-16,6.370931625366211
2012-02-17,6.3507513999938965
2012-02-21,6.305352687835693
2012-02-22,6.133849143981934
2012-02-23,6.340663433074951
2012-02-24,6.249866485595703
2012-02-27,6.275087356567383
2012-02-28,6.25491189956665
2012-02-29,6.310399055480957
2012-03-01,6.345707893371582
2012-03-02,6.234734058380127
2012-03-05,6.25491189956665
2012-03-06,6.0783610343933105
2012-03-07,6.169158458709717
2012-03-08,6.179246425628662
2012-03-09,6.265002250671387
2012-03-12,6.315443992614746
2012-03-13,6.496002197265625
2012-03-14,6.475539684295654
2012-03-15,6.598300933837891
2012-03-16,6.690367221832275
2012-03-19,6.710829257965088
2012-03-20,6.710829257965088
2012-03-21,6.705714702606201
2012-03-22,6.639219760894775
2012-03-23,6.634104251861572
2012-03-26,6.761979103088379
2012-03-27,6.654566764831543
2012-03-28,6.705714702606201
2012-03-29,6.634104251861572
2012-03-30,6.623876571655273
2012-04-02,6.6289896965026855
2012-04-03,6.680138111114502
2012-04-04,6.608531475067139
2012-04-05,6.547151565551758
2012-04-09,6.444850921630859
2012-04-10,6.311862945556641
2012-04-11,6.409043788909912
2012-04-12,6.501115322113037
2012-04-13,6.276056289672852
2012-04-16,6.36812686920166
2012-04-17,6.490884780883789
2012-04-18,6.403932571411133
2012-04-19,6.444850921630859
2012-04-20,6.511346817016602
2012-04-23,6.449967384338379
2012-04-24,6.490884780883789
2012-04-25,6.639219760894775
2012-04-26,6.511346817016602
2012-04-27,6.506229400634766
2012-04-30,6.444850921630859
2012-05-01,6.449967384338379
2012-05-02,6.373242378234863
2012-05-03,6.255598068237305
2012-05-04,6.1788740158081055
2012-05-07,6.209564685821533
2012-05-08,6.286285877227783
2012-05-09,6.219279766082764
2012-05-10,6.289102077484131
2012-05-11,6.230021953582764
2012-05-14,6.1655731201171875
2012-05-15,6.127980709075928
2012-05-16,6.106495380401611
2012-05-17,5.977599143981934
2012-05-18,5.934634685516357
2012-05-21,5.966858863830566
2012-05-22,6.036676406860352
2012-05-23,6.058161735534668
2012-05-24,6.149461269378662
2012-05-25,6.074273586273193
2012-05-29,6.138719081878662
2012-05-30,5.993710994720459
2012-05-31,6.009824275970459
2012-06-01,5.762771129608154
2012-06-04,5.719803333282471
2012-06-05,5.719803333282471
2012-06-06,5.864814758300781
2012-06-07,5.913150787353516
2012-06-08,5.993710994720459
2012-06-11,5.837959289550781
2012-06-12,5.832587718963623
2012-06-13,5.7906036376953125
2012-06-14,5.801512241363525
2012-06-15,5.774248123168945
2012-06-18,5.7906036376953125
2012-06-19,5.812416076660156
2012-06-20,5.806961536407471
2012-06-21,5.697912693023682
2012-06-22,5.7415337562561035
2012-06-25,5.605219841003418
2012-06-26,5.610672950744629
2012-06-27,5.714271545410156
2012-06-28,5.70336389541626
2012-06-29,5.7797017097473145
2012-07-02,5.926917552947998
2012-07-03,5.9596357345581055
2012-07-05,5.861491680145264
2012-07-06,5.866941452026367
2012-07-09,5.768796443939209
2012-07-10,5.801512241363525
2012-07-11,5.7906036376953125
2012-07-12,5.708817481994629
2012-07-13,5.79605770111084
2012-07-16,5.697912693023682
2012-07-17,5.850584030151367
2012-07-18,5.828773498535156
2012-07-19,5.7797017097473145
2012-07-20,5.697912693023682
2012-07-23,5.643387794494629
2012-07-24,5.616122722625732
2012-07-25,5.610672950744629
2012-07-26,5.261707782745361
2012-07-27,5.2344465255737305
2012-07-30,5.1472063064575195
2012-07-31,5.0708699226379395
2012-08-01,5.0217976570129395
2012-08-02,4.999985218048096
2012-08-03,5.0817742347717285
2012-08-06,5.1199421882629395
2012-08-07,5.239898204803467
2012-08-08,5.201731204986572
2012-08-09,5.223539352416992
2012-08-10,5.185374736785889
2012-08-13,5.185374736785889
2012-08-14,5.228995323181152
2012-08-15,5.256255149841309
2012-08-16,5.245352268218994
2012-08-17,5.272613525390625
2012-08-20,5.245352268218994
2012-08-21,5.267160415649414
2012-08-22,5.196279048919678
2012-08-23,5.158111572265625
2012-08-24,5.179920673370361
2012-08-27,5.261707782745361
2012-08-28,5.305327892303467
2012-08-29,5.354403018951416
2012-08-30,5.321688175201416
2012-08-31,5.288971424102783
2012-09-04,5.436189651489258
2012-09-05,5.392570495605469
2012-09-06,5.517975807189941
2012-09-07,5.583408355712891
2012-09-10,5.599765777587891
2012-09-11,5.637936115264893
2012-09-12,5.678378105163574
2012-09-13,5.717155456542969
2012-09-14,5.933209419250488
2012-09-17,5.706075191497803
2012-09-18,5.678378105163574
2012-09-19,5.661755561828613
2012-09-20,5.606356143951416
2012-09-21,5.650674819946289
2012-09-24,5.61743688583374
2012-09-25,5.523258209228516
2012-09-26,5.53987979888916
2012-09-27,5.562037944793701
2012-09-28,5.550957679748535
2012-10-01,5.501099586486816
2012-10-02,5.501099586486816
2012-10-03,5.506639003753662
2012-10-04,5.611895561218262
2012-10-05,5.650674819946289
2012-10-08,5.61743688583374
2012-10-09,5.562037944793701
2012-10-10,5.562037944793701
2012-10-11,5.6229753494262695
2012-10-12,5.456780910491943
2012-10-15,5.495561122894287
2012-10-16,5.390300750732422
2012-10-17,5.4512410163879395
2012-10-18,5.3404436111450195
2012-10-19,5.3293633460998535
2012-10-22,5.373682498931885
2012-10-23,5.368142127990723
2012-10-24,5.3515214920043945
2012-10-25,5.4346208572387695
2012-10-26,5.373682498931885
2012-10-31,5.395840644836426
2012-11-01,5.4512410163879395
2012-11-02,5.345983028411865
2012-11-05,5.334902286529541
2012-11-06,5.390300750732422
2012-11-07,5.11884880065918
2012-11-08,5.074529647827148
2012-11-09,5.113306045532227
2012-11-12,5.052369594573975
2012-11-13,4.913872241973877
2012-11-14,4.830775260925293
2012-11-15,4.864013195037842
2012-11-16,4.9471116065979
2012-11-19,5.0800676345825195
2012-11-20,5.091146945953369
2012-11-21,5.107769966125488
2012-11-23,5.268424987792969
2012-11-26,5.21302604675293
2012-11-27,5.19640588760376
2012-11-28,5.251804351806641
2012-11-29,5.262884140014648
2012-11-30,5.285045146942139
2012-12-03,5.296124458312988
2012-12-04,5.257344722747803
2012-12-05,5.285045146942139
2012-12-06,5.268424987792969
2012-12-07,5.251804351806641
2012-12-10,5.257344722747803
2012-12-11,5.251804351806641
2012-12-12,5.24785852432251
2012-12-13,5.225311756134033
2012-12-14,5.2196760177612305
2012-12-17,5.3718671798706055
2012-12-18,5.388779163360596
2012-12-19,5.349320411682129
2012-12-20,5.360596179962158
2012-12-21,5.332412242889404
2012-12-24,5.338047504425049
2012-12-26,5.2873148918151855
2012-12-27,5.270407199859619
2012-12-28,5.163306713104248
2012-12-31,5.242223262786865
2013-01-02,5.456420421600342
2013-01-03,5.619887351989746
2013-01-04,5.693166732788086
2013-01-07,5.631161212921143
2013-01-08,5.5409722328186035
2013-01-09,5.495878219604492
2013-01-10,5.495878219604492
2013-01-11,5.422599792480469
2013-01-14,5.484604358673096
2013-01-15,5.563518524169922
2013-01-16,5.5973405838012695
2013-01-17,5.659344673156738
2013-01-18,5.670618057250977
2013-01-22,5.693166732788086
2013-01-23,5.67625617980957
2013-01-24,5.642434597015381
2013-01-25,5.557882308959961
2013-01-28,5.546609401702881
2013-01-29,5.52970027923584
2013-01-30,5.512790203094482
2013-01-31,5.5184245109558105
2013-02-01,5.552248001098633
2013-02-04,5.478967189788818
2013-02-05,5.524062156677246
2013-02-06,5.563518524169922
2013-02-07,5.552248001098633
2013-02-08,5.557882308959961
2013-02-11,5.602976322174072
2013-02-12,5.68752908706665
2013-02-13,5.68752908706665
2013-02-14,5.670618057250977
2013-02-15,5.67625617980957
2013-02-19,5.755170822143555
2013-02-20,5.698802947998047
2013-02-21,5.648070812225342
2013-02-22,5.670618057250977
2013-02-25,5.546609401702881
2013-02-26,5.591705322265625
2013-02-27,5.648070812225342
2013-02-28,5.653709888458252
2013-03-01,5.5973405838012695
2013-03-04,5.602976322174072
2013-03-05,5.670618057250977
2013-03-06,5.7100749015808105
2013-03-07,5.777721405029297
2013-03-08,5.8171772956848145
2013-03-11,5.879180431365967
2013-03-12,5.879180431365967
2013-03-13,5.926708221435547
2013-03-14,5.926708221435547
2013-03-15,5.972518444061279
2013-03-18,5.880898475646973
2013-03-19,5.938159942626953
2013-03-20,5.955340385437012
2013-03-21,5.886624336242676
2013-03-22,5.875170707702637
2013-03-25,5.8637189865112305
2013-03-26,5.898077487945557
2013-03-27,5.875170707702637
2013-03-28,5.8637189865112305
2013-04-01,5.749194145202637
2013-04-02,5.640394687652588
2013-04-03,5.554499626159668
2013-04-04,5.548773765563965
2013-04-05,5.588858127593994
2013-04-08,5.628941535949707
2013-04-09,5.646120071411133
2013-04-10,5.749194145202637
2013-04-11,5.754920482635498
2013-04-12,5.709109783172607
2013-04-15,5.571678161621094
2013-04-16,5.634668827056885
2013-04-17,5.537319660186768
2013-04-18,5.520142078399658
2013-04-19,5.594583988189697
2013-04-22,5.583130836486816
2013-04-23,5.634668827056885
2013-04-24,5.382710933685303
2013-04-25,5.1651129722595215
2013-04-26,5.125027656555176
2013-04-29,5.125027656555176
2013-04-30,5.147935390472412
2013-05-01,5.0677642822265625
2013-05-02,5.136480331420898
2013-05-03,5.222377300262451
2013-05-06,5.279639720916748
2013-05-07,5.331174373626709
2013-05-08,5.233827114105225
2013-05-09,5.19374418258667
2013-05-10,5.245279312133789
2013-05-13,5.153659820556641
2013-05-14,5.210922718048096
2013-05-15,5.273910999298096
2013-05-16,5.233827114105225
2013-05-17,5.30826997756958
2013-05-20,5.348353385925293
2013-05-21,5.348353385925293
2013-05-22,5.251004219055176
2013-05-23,5.268183708190918
2013-05-24,5.30826997756958
2013-05-28,5.399890422821045
2013-05-29,5.497238636016846
2013-05-30,5.3884382247924805
2013-05-31,5.3369011878967285
2013-06-03,5.30826997756958
2013-06-04,5.2624592781066895
2013-06-05,5.20519495010376
2013-06-06,5.245279312133789
2013-06-07,5.256732940673828
2013-06-10,5.3025431632995605
2013-06-11,5.233827114105225
2013-06-12,5.223915100097656
2013-06-13,5.27639102935791
2013-06-14,5.212255954742432
2013-06-17,5.223915100097656
2013-06-18,5.229747295379639
2013-06-19,5.183105945587158
2013-06-20,5.194765090942383
2013-06-21,5.27639102935791
2013-06-24,5.352182388305664
2013-06-25,5.509598731994629
2013-06-26,5.3988237380981445
2013-06-27,5.457125663757324
2013-06-28,5.521258354187012
2013-07-01,5.59122371673584
2013-07-02,5.556241512298584
2013-07-03,5.567902088165283
2013-07-05,5.7428107261657715
2013-07-08,5.731149196624756
2013-07-09,5.806942939758301
2013-07-10,5.7194905281066895
2013-07-11,5.6436944007873535
2013-07-12,5.6436944007873535
2013-07-15,5.690338611602783
2013-07-16,5.573731899261475
2013-07-17,5.649525165557861
2013-07-18,5.731149196624756
2013-07-19,5.684506416320801
2013-07-22,5.684506416320801
2013-07-23,5.766133785247803
2013-07-24,5.725319862365723
2013-07-25,5.935210227966309
2013-07-26,5.941038608551025
2013-07-29,5.911888599395752
2013-07-30,5.964359283447266
2013-07-31,6.0343217849731445
2013-08-01,6.209228992462158
2013-08-02,6.174249172210693
2013-08-05,6.209228992462158
2013-08-06,6.162588596343994
2013-08-07,6.1159467697143555
2013-08-08,6.1217756271362305
2013-08-09,6.1334381103515625
2013-08-12,6.185908794403076
2013-08-13,6.168418884277344
2013-08-14,6.191738605499268
2013-08-15,6.127607822418213
2013-08-16,6.1509270668029785
2013-08-19,6.086794376373291
2013-08-20,6.174249172210693
2013-08-21,6.0809645652771
2013-08-22,6.1509270668029785
2013-08-23,6.1334381103515625
2013-08-26,6.057643890380859
2013-08-27,5.882736682891846
2013-08-28,5.888565540313721
2013-08-29,5.929378032684326
2013-08-30,5.882736682891846
2013-09-03,5.847754955291748
2013-09-04,5.87690544128418
