Date,FAF
2010-10-29,9.155574798583984
2010-11-01,9.285996437072754
2010-11-02,9.41641902923584
2010-11-03,9.338164329528809
2010-11-04,9.481633186340332
2010-11-05,9.520756721496582
2010-11-08,9.357731819152832
2010-11-09,9.122967720031738
2010-11-10,9.292519569396973
2010-11-11,9.240348815917969
2010-11-12,9.194700241088867
2010-11-15,9.06428050994873
2010-11-16,8.881690979003906
2010-11-17,8.966464042663574
2010-11-18,9.2794771194458
2010-11-19,9.292519569396973
2010-11-22,9.090364456176758
2010-11-23,8.93386173248291
2010-11-24,9.344687461853027
2010-11-26,9.312085151672363
2010-11-29,9.331643104553223
2010-11-30,9.240348815917969
2010-12-01,9.729432106018066
2010-12-02,9.781598091125488
2010-12-03,9.735952377319336
2010-12-06,9.605533599853516
2010-12-07,9.696823120117188
2010-12-08,9.664219856262207
2010-12-09,9.768552780151367
2010-12-10,9.735952377319336
2010-12-13,9.755512237548828
2010-12-14,9.762033462524414
2010-12-15,9.6837797164917
2010-12-16,9.755512237548828
2010-12-17,9.775078773498535
2010-12-20,9.762033462524414
2010-12-21,9.807683944702148
2010-12-22,9.892454147338867
2010-12-23,9.820724487304688
2010-12-27,9.827245712280273
2010-12-28,9.768552780151367
2010-12-29,9.80129337310791
2010-12-30,9.781651496887207
2010-12-31,9.781651496887207
2011-01-03,9.840575218200684
2011-01-04,9.781651496887207
2011-01-05,9.814388275146484
2011-01-06,9.78819751739502
2011-01-07,9.644161224365234
2011-01-10,9.768556594848633
2011-01-11,9.80783748626709
2011-01-12,9.80783748626709
2011-01-13,9.794746398925781
2011-01-14,9.834031105041504
2011-01-18,9.984618186950684
2011-01-19,9.932235717773438
2011-01-20,10.069730758666992
2011-01-21,10.181035041809082
2011-01-24,10.043545722961426
2011-01-25,10.311982154846191
2011-01-26,10.776838302612305
2011-01-27,10.816123962402344
2011-01-28,10.5673246383667
2011-01-31,10.154847145080566
2011-02-01,10.560779571533203
2011-02-02,10.541139602661133
2011-02-03,10.645894050598145
2011-02-04,10.292341232299805
2011-02-07,10.25305461883545
2011-02-08,10.331622123718262
2011-02-09,10.370909690856934
2011-02-10,10.25305461883545
2011-02-11,10.246506690979004
2011-02-14,10.181035041809082
2011-02-15,10.27924633026123
2011-02-16,10.44947338104248
2011-02-17,10.763741493225098
2011-02-18,10.776838302612305
2011-02-22,10.462569236755371
2011-02-23,10.220317840576172
2011-02-24,10.030449867248535
2011-02-25,10.161393165588379
2011-02-28,10.318528175354004
2011-03-01,10.154847145080566
2011-03-02,10.220317840576172
2011-03-03,10.456021308898926
2011-03-04,10.429834365844727
2011-03-07,10.44947338104248
2011-03-08,10.632800102233887
2011-03-09,10.717912673950195
2011-03-10,10.528042793273926
2011-03-11,10.593512535095215
2011-03-14,10.573872566223145
2011-03-15,10.456021308898926
2011-03-16,10.554232597351074
2011-03-17,10.973258018493652
2011-03-18,10.992898941040039
2011-03-21,11.169672966003418
2011-03-22,10.953615188598633
2011-03-23,10.842309951782227
2011-03-24,10.816123962402344
2011-03-25,10.888141632080078
2011-03-28,10.87505054473877
2011-03-29,10.894758224487305
2011-03-30,10.888188362121582
2011-03-31,10.842193603515625
2011-04-01,10.789628028869629
2011-04-04,10.684490203857422
2011-04-05,10.677915573120117
2011-04-06,10.743626594543457
2011-04-07,10.605634689331055
2011-04-08,10.434786796569824
2011-04-11,10.178519248962402
2011-04-12,10.132521629333496
2011-04-13,10.14566421508789
2011-04-14,10.185091018676758
2011-04-15,10.454500198364258
2011-04-18,10.382217407226562
2011-04-19,10.421647071838379
2011-04-20,10.500499725341797
2011-04-21,10.51364517211914
2011-04-25,10.51364517211914
2011-04-26,10.474215507507324
2011-04-27,10.500499725341797
2011-04-28,10.428217887878418
2011-04-29,10.250801086425781
2011-05-02,10.165373802185059
2011-05-03,10.08652400970459
2011-05-04,9.94853401184082
2011-05-05,10.014242172241211
2011-05-06,10.119379043579102
2011-05-09,10.270512580871582
2011-05-10,10.46107292175293
2011-05-11,10.369078636169434
2011-05-12,10.487356185913086
2011-05-13,10.447931289672852
2011-05-16,10.21137523651123
2011-05-17,10.250801086425781
2011-05-18,10.46107292175293
2011-05-19,10.507071495056152
2011-05-20,10.474215507507324
2011-05-23,10.507071495056152
2011-05-24,10.467647552490234
2011-05-25,10.395363807678223
2011-05-26,10.447931289672852
2011-05-27,10.539926528930664
2011-05-31,10.566210746765137
2011-06-01,10.152233123779297
2011-06-02,10.139091491699219
2011-06-03,9.72512149810791
2011-06-06,9.849968910217285
2011-06-07,10.0208158493042
2011-06-08,10.053667068481445
2011-06-09,10.047097206115723
2011-06-10,9.823683738708496
2011-06-13,9.823683738708496
2011-06-14,9.994528770446777
2011-06-15,9.633123397827148
2011-06-16,9.744834899902344
2011-06-17,9.541129112243652
2011-06-20,9.744834899902344
2011-06-21,9.922248840332031
2011-06-22,9.882823944091797
2011-06-23,9.909109115600586
2011-06-24,10.08652400970459
2011-06-27,10.224514961242676
2011-06-28,10.343254089355469
2011-06-29,10.468585014343262
2011-06-30,10.323461532592773
2011-07-01,10.488375663757324
2011-07-05,10.415814399719238
2011-07-06,10.488375663757324
2011-07-07,10.389430046081543
2011-07-08,10.349846839904785
2011-07-11,10.079394340515137
2011-07-12,10.053007125854492
2011-07-13,10.145356178283691
2011-07-14,9.980445861816406
2011-07-15,10.046407699584961
2011-07-18,9.78915023803711
2011-07-19,10.138760566711426
2011-07-20,10.151954650878906
2011-07-21,10.448799133300781
2011-07-22,10.389430046081543
2011-07-25,10.250903129577637
2011-07-26,10.560935020446777
2011-07-27,10.105782508850098
2011-07-28,10.534549713134766
2011-07-29,10.547743797302246
2011-08-01,10.56753158569336
2011-08-02,10.178339958190918
2011-08-03,10.178339958190918
2011-08-04,9.670413970947266
2011-08-05,9.393362045288086
2011-08-08,8.390703201293945
2011-08-09,9.347184181213379
2011-08-10,8.793085098266602
2011-08-11,9.09652328491211
2011-08-12,8.819472312927246
2011-08-15,9.162487030029297
2011-08-16,9.182275772094727
2011-08-17,9.479116439819336
2011-08-18,9.386765480041504
2011-08-19,9.366978645324707
2011-08-22,9.360380172729492
2011-08-23,9.630837440490723
2011-08-24,9.848519325256348
2011-08-25,9.52529525756836
2011-08-26,9.578063011169434
2011-08-29,10.092584609985352
2011-08-30,10.171745300292969
2011-08-31,10.059605598449707
2011-09-01,10.092584609985352
2011-09-02,9.657217979431152
2011-09-06,9.52529525756836
2011-09-07,9.894694328308105
2011-09-08,9.802343368530273
2011-09-09,9.307609558105469
2011-09-12,9.333996772766113
2011-09-13,9.268030166625977
2011-09-14,9.53848648071289
2011-09-15,9.729783058166504
2011-09-16,9.769360542297363
2011-09-19,9.340590476989746
2011-09-20,9.09652328491211
2011-09-21,8.713926315307617
2011-09-22,8.654559135437012
2011-09-23,8.654559135437012
2011-09-26,8.779892921447754
2011-09-27,8.826067924499512
2011-09-28,8.561020851135254
2011-09-29,8.79293441772461
2011-09-30,8.4815034866333
2011-10-03,7.984539985656738
2011-10-04,7.984539985656738
2011-10-05,8.183326721191406
2011-10-06,8.368861198425293
2011-10-07,7.865272521972656
2011-10-10,8.103814125061035
2011-10-11,8.143572807312012
2011-10-12,8.461627006530762
2011-10-13,8.48813247680664
2011-10-14,8.534513473510742
2011-10-17,8.348982810974121
2011-10-18,8.746553421020508
2011-10-19,8.786309242248535
2011-10-20,8.826066017150879
2011-10-21,8.892324447631836
2011-10-24,9.077859878540039
2011-10-25,8.567643165588379
2011-10-26,8.614028930664062
2011-10-27,8.48813247680664
2011-10-28,8.103814125061035
2011-10-31,7.951413631439209
2011-11-01,7.461076259613037
2011-11-02,7.746001720428467
2011-11-03,7.779128551483154
2011-11-04,7.746001720428467
2011-11-07,7.706244468688965
2011-11-08,7.746001720428467
2011-11-09,7.5538411140441895
2011-11-10,7.679739475250244
2011-11-11,7.911654472351074
2011-11-14,7.58697509765625
2011-11-15,7.838767051696777
2011-11-16,7.712868690490723
2011-11-17,7.507457256317139
2011-11-18,7.593595027923584
2011-11-21,7.394815444946289
2011-11-22,7.514085292816162
2011-11-23,7.06350564956665
2011-11-25,6.964110851287842
2011-11-28,7.143016815185547
2011-11-29,7.056879043579102
2011-11-30,7.686365127563477
2011-12-01,7.421318531036377
2011-12-02,7.474327564239502
2011-12-05,7.5538411140441895
2011-12-06,8.176703453063965
2011-12-07,8.236334800720215
2011-12-08,8.123688697814941
2011-12-09,8.382112503051758
2011-12-12,8.282719612121582
2011-12-13,8.249588966369629
2011-12-14,8.037552833557129
2011-12-15,8.183326721191406
2011-12-16,8.183326721191406
2011-12-19,8.103814125061035
2011-12-20,8.32910442352295
2011-12-21,8.501384735107422
2011-12-22,8.55439567565918
2011-12-23,8.494759559631348
2011-12-27,8.640534400939941
2011-12-28,8.400887489318848
2011-12-29,8.454140663146973
2011-12-30,8.434171676635742
2012-01-03,8.647194862365723
2012-01-04,8.487430572509766
2012-01-05,8.667158126831055
2012-01-06,8.660503387451172
2012-01-09,8.713759422302246
2012-01-10,8.853550910949707
2012-01-11,8.806951522827148
2012-01-12,8.653846740722656
2012-01-13,8.713759422302246
2012-01-17,8.806951522827148
2012-01-18,8.973376274108887
2012-01-19,9.03994083404541
2012-01-20,9.31952953338623
2012-01-23,9.379439353942871
2012-01-24,9.379439353942871
2012-01-25,9.832103729248047
2012-01-26,9.965235710144043
2012-01-27,9.971895217895508
2012-01-30,9.825445175170898
2012-01-31,9.865386009216309
2012-02-01,10.018491744995117
2012-02-02,9.91864013671875
2012-02-03,10.138313293457031
2012-02-06,9.958581924438477
2012-02-07,9.85873031616211
2012-02-08,9.812131881713867
2012-02-09,9.78550910949707
2012-02-10,9.765536308288574
2012-02-13,9.778847694396973
2012-02-14,9.778847694396973
2012-02-15,9.698966026306152
2012-02-16,9.951925277709961
2012-02-17,9.958581924438477
2012-02-21,9.978551864624023
2012-02-22,9.825445175170898
2012-02-23,10.138313293457031
2012-02-24,10.184914588928223
2012-02-27,10.404584884643555
2012-02-28,10.524408340454102
2012-02-29,10.251480102539062
2012-03-01,10.55103588104248
2012-03-02,10.717455863952637
2012-03-05,10.610949516296387
2012-03-06,10.191567420959473
2012-03-07,10.397926330566406
2012-03-08,10.537720680236816
2012-03-09,10.744084358215332
2012-03-12,10.697484016418457
2012-03-13,11.083579063415527
2012-03-14,10.750739097595215
2012-03-15,10.670860290527344
2012-03-16,10.377959251403809
2012-03-19,10.417902946472168
2012-03-20,10.38461685180664
2012-03-21,10.357987403869629
2012-03-22,10.324707984924316
2012-03-23,10.524408340454102
2012-03-26,10.610949516296387
2012-03-27,10.584322929382324
2012-03-28,10.751582145690918
2012-03-29,11.25336742401123
2012-03-30,11.126248359680176
2012-04-02,11.239989280700684
2012-04-03,11.239989280700684
2012-04-04,11.16639232635498
2012-04-05,11.17308521270752
2012-04-09,11.072723388671875
2012-04-10,10.905465126037598
2012-04-11,10.999129295349121
2012-04-12,11.28681755065918
2012-04-13,11.320271492004395
2012-04-16,11.480843544006348
2012-04-17,11.527676582336426
2012-04-18,11.474152565002441
2012-04-19,11.500916481018066
2012-04-20,11.628032684326172
2012-04-23,11.387175559997559
2012-04-24,11.628032684326172
2012-04-25,11.721700668334961
2012-04-26,11.360413551330566
2012-04-27,11.219915390014648
2012-04-30,11.206534385681152
2012-05-01,11.300199508666992
2012-05-02,11.387175559997559
2012-05-03,11.28681755065918
2012-05-04,10.945608139038086
2012-05-07,11.119561195373535
2012-05-08,11.239989280700684
2012-05-09,11.16639232635498
2012-05-10,11.119561195373535
2012-05-11,10.972368240356445
2012-05-14,10.75827407836914
2012-05-15,10.69805908203125
2012-05-16,10.591011047363281
2012-05-17,10.42375373840332
2012-05-18,10.336772918701172
2012-05-21,10.370223999023438
2012-05-22,10.363537788391113
2012-05-23,10.343464851379395
2012-05-24,10.396986961364746
2012-05-25,10.363537788391113
2012-05-29,10.524106979370117
2012-05-30,10.390294075012207
2012-05-31,10.544179916381836
2012-06-01,10.504034042358398
2012-06-04,10.657915115356445
2012-06-05,10.89877700805664
2012-06-06,11.186463356018066
2012-06-07,11.005820274353027
2012-06-08,11.079413414001465
2012-06-11,10.845244407653809
2012-06-12,11.032581329345703
2012-06-13,10.945608139038086
2012-06-14,11.347037315368652
2012-06-15,11.213226318359375
2012-06-18,11.306890487670898
2012-06-19,11.447392463684082
2012-06-20,11.440699577331543
2012-06-21,11.273438453674316
2012-06-22,11.447392463684082
2012-06-25,11.059342384338379
2012-06-26,10.86532211303711
2012-06-27,11.248560905456543
2012-06-28,11.315797805786133
2012-06-29,11.40320873260498
2012-07-02,11.49733829498291
2012-07-03,11.591468811035156
2012-07-05,11.578019142150879
2012-07-06,11.5242338180542
2012-07-09,11.631811141967773
2012-07-10,11.49733829498291
2012-07-11,11.450277328491211
2012-07-12,11.416655540466309
2012-07-13,11.5645751953125
2012-07-16,11.443549156188965
2012-07-17,11.443549156188965
2012-07-18,11.651982307434082
2012-07-19,11.356142044067383
2012-07-20,11.302353858947754
2012-07-23,11.349414825439453
2012-07-24,11.067028045654297
2012-07-25,11.201498985290527
2012-07-26,11.456995010375977
2012-07-27,11.813349723815918
2012-07-30,12.243656158447266
2012-07-31,12.31761646270752
2012-08-01,12.055397987365723
2012-08-02,12.109182357788086
2012-08-03,12.270552635192871
2012-08-06,12.216760635375977
2012-08-07,12.472258567810059
2012-08-08,12.425192832946777
2012-08-09,12.593281745910645
2012-08-10,12.526046752929688
2012-08-13,12.620179176330566
2012-08-14,12.64034652709961
2012-08-15,12.956356048583984
2012-08-16,13.111001014709473
2012-08-17,13.023595809936523
2012-08-20,13.010144233703613
2012-08-21,13.003424644470215
2012-08-22,12.929462432861328
2012-08-23,12.855504989624023
2012-08-24,12.828612327575684
2012-08-27,12.828612327575684
2012-08-28,12.90929126739502
2012-08-29,13.057211875915527
2012-08-30,12.902569770812988
2012-08-31,12.956356048583984
2012-09-04,13.178237915039062
2012-09-05,13.117722511291504
2012-09-06,13.305987358093262
2012-09-07,13.124444007873535
2012-09-10,13.37994384765625
2012-09-11,13.400114059448242
2012-09-12,13.689227104187012
2012-09-13,13.971626281738281
2012-09-14,14.139708518981934
2012-09-17,14.294356346130371
2012-09-18,14.294356346130371
2012-09-19,14.489335060119629
2012-09-20,14.66414737701416
2012-09-21,14.791893005371094
2012-09-24,15.000327110290527
2012-09-25,14.959988594055176
2012-09-26,14.852021217346191
2012-09-27,14.683326721191406
2012-09-28,14.622596740722656
2012-10-01,14.595600128173828
2012-10-02,15.040963172912598
2012-10-03,14.872265815734863
2012-10-04,15.263640403747559
2012-10-05,15.23664665222168
2012-10-08,15.196163177490234
2012-10-09,15.385104179382324
2012-10-10,15.695501327514648
2012-10-11,15.66176700592041
2012-10-12,15.540302276611328
2012-10-15,15.803473472595215
2012-10-16,16.262319564819336
2012-10-17,16.66044807434082
2012-10-18,16.66044807434082
2012-10-19,16.066633224487305
2012-10-22,16.336549758911133
2012-10-23,16.05988883972168
2012-10-24,16.404024124145508
2012-10-25,15.62127685546875
2012-10-26,15.013965606689453
2012-10-31,15.351364135742188
2012-11-01,15.614521980285645
2012-11-02,15.398594856262207
2012-11-05,15.56054973602295
2012-11-06,15.628031730651855
2012-11-07,15.59428882598877
2012-11-08,15.553791999816895
2012-11-09,15.641520500183105
2012-11-12,15.708999633789062
2012-11-13,15.66176700592041
2012-11-14,15.466078758239746
2012-11-15,15.101688385009766
2012-11-16,15.445831298828125
2012-11-19,15.655017852783203
2012-11-20,15.580787658691406
2012-11-21,15.762979507446289
2012-11-23,15.884444236755371
2012-11-26,15.803473472595215
2012-11-27,15.850706100463867
2012-11-28,15.641520500183105
2012-11-29,15.985661506652832
2012-11-30,16.05988883972168
2012-12-03,15.924928665161133
2012-12-04,16.363540649414062
2012-12-05,16.525489807128906
2012-12-06,16.22183609008789
2012-12-07,16.086881637573242
2012-12-10,16.323055267333984
2012-12-11,16.59296989440918
2012-12-12,16.260700225830078
2012-12-13,15.90131664276123
2012-12-14,15.894535064697266
2012-12-17,15.874186515808105
2012-12-18,15.955564498901367
2012-12-19,16.13863754272461
2012-12-20,16.48447608947754
2012-12-21,16.511594772338867
2012-12-24,16.206449508666992
2012-12-26,16.26748275756836
2012-12-27,16.05727195739746
2012-12-28,15.969122886657715
2012-12-31,16.335290908813477
2013-01-02,16.877763748168945
2013-01-03,16.90489387512207
2013-01-04,17.02694320678711
2013-01-07,16.870983123779297
2013-01-08,17.02016830444336
2013-01-09,17.15578269958496
2013-01-10,17.02016830444336
2013-01-11,16.952360153198242
2013-01-14,16.891324996948242
2013-01-15,16.816740036010742
2013-01-16,16.660776138305664
2013-01-17,17.12187385559082
2013-01-18,16.837080001831055
2013-01-22,17.05406951904297
2013-01-23,17.189685821533203
2013-01-24,16.694683074951172
2013-01-25,16.036928176879883
2013-01-28,15.867406845092773
2013-01-29,15.602950096130371
2013-01-30,15.928434371948242
2013-01-31,16.199670791625977
2013-02-01,16.32851219177246
2013-02-04,16.043703079223633
2013-02-05,16.199670791625977
2013-02-06,16.470911026000977
2013-02-07,16.443784713745117
2013-02-08,16.748924255371094
2013-02-11,16.681123733520508
2013-02-12,16.667556762695312
2013-02-13,16.518373489379883
2013-02-14,16.511594772338867
2013-02-15,16.667556762695312
2013-02-19,16.63365364074707
2013-02-20,16.640438079833984
2013-02-21,16.721799850463867
2013-02-22,16.511594772338867
2013-02-25,16.24036407470703
2013-02-26,16.15220069885254
2013-02-27,16.39632225036621
2013-02-28,16.470911026000977
2013-03-01,16.525156021118164
2013-03-04,16.525156021118164
2013-03-05,16.803176879882812
2013-03-06,16.878128051757812
2013-03-07,16.796363830566406
2013-03-08,16.755475997924805
2013-03-11,16.564697265625
2013-03-12,16.707778930664062
2013-03-13,16.796363830566406
2013-03-14,17.10980796813965
2013-03-15,17.19838523864746
2013-03-18,16.93946075439453
2013-03-19,16.80317497253418
2013-03-20,16.95989227294922
2013-03-21,16.680526733398438
2013-03-22,16.626014709472656
2013-03-25,16.4079647064209
2013-03-26,16.537433624267578
2013-03-27,17.021223068237305
2013-03-28,17.423240661621094
2013-04-01,17.30059242248535
2013-04-02,17.484567642211914
2013-04-03,17.212013244628906
2013-04-04,17.389177322387695
2013-04-05,17.988794326782227
2013-04-08,18.016056060791016
2013-04-09,17.94110870361328
2013-04-10,18.104642868041992
2013-04-11,18.629310607910156
2013-04-12,18.261362075805664
2013-04-15,17.566343307495117
2013-04-16,17.743499755859375
2013-04-17,17.450496673583984
2013-04-18,17.389177322387695
2013-04-19,17.614036560058594
2013-04-22,17.416431427001953
2013-04-23,17.648107528686523
2013-04-24,17.927478790283203
2013-04-25,17.95472526550293
2013-04-26,18.159149169921875
2013-04-29,18.234106063842773
2013-04-30,18.24091911315918
2013-05-01,17.79801368713379
2013-05-02,17.675363540649414
2013-05-03,17.641294479370117
2013-05-06,17.838897705078125
2013-05-07,18.32268714904785
2013-05-08,18.288616180419922
2013-05-09,18.152339935302734
2013-05-10,18.1114559173584
2013-05-13,17.47093963623047
2013-05-14,17.402807235717773
2013-05-15,17.33466148376465
2013-05-16,17.36873435974121
2013-05-17,17.600414276123047
2013-05-20,17.430065155029297
2013-05-21,17.218826293945312
2013-05-22,16.837242126464844
2013-05-23,16.782732009887695
2013-05-24,16.898571014404297
2013-05-28,16.530614852905273
2013-05-29,15.944623947143555
2013-05-30,16.57831573486328
2013-05-31,16.271692276000977
2013-06-03,16.149038314819336
2013-06-04,15.787899017333984
2013-06-05,15.324553489685059
2013-06-06,15.509513854980469
2013-06-07,15.578022956848145
2013-06-10,15.52321720123291
2013-06-11,15.297146797180176
2013-06-12,15.146445274353027
2013-06-13,15.591724395751953
2013-06-14,15.735581398010254
2013-06-17,15.584867477416992
2013-06-18,15.48896312713623
2013-06-19,15.077927589416504
2013-06-20,14.749110221862793
2013-06-21,14.612100601196289
2013-06-24,14.06406307220459
2013-06-25,14.26272201538086
2013-06-26,14.646354675292969
2013-06-27,14.995726585388184
2013-06-28,15.098483085632324
2013-07-01,15.153286933898926
2013-07-02,14.762805938720703
2013-07-03,14.92722225189209
2013-07-05,14.797069549560547
2013-07-08,15.064233779907227
2013-07-09,15.310847282409668
2013-07-10,14.790209770202637
2013-07-11,15.125882148742676
2013-07-12,15.297146797180176
2013-07-15,15.338253021240234
2013-07-16,15.338253021240234
2013-07-17,15.571166038513184
2013-07-18,15.530065536499023
2013-07-19,15.502665519714355
2013-07-22,15.420455932617188
2013-07-23,15.331401824951172
2013-07-24,15.077927589416504
2013-07-25,15.071081161499023
2013-07-26,15.372507095336914
2013-07-29,15.406763076782227
2013-07-30,15.399909973144531
2013-07-31,15.571166038513184
2013-08-01,15.72187614440918
2013-08-02,15.52321720123291
2013-08-05,15.502665519714355
2013-08-06,15.18068790435791
2013-08-07,15.029986381530762
2013-08-08,15.13273811340332
2013-08-09,15.112181663513184
2013-08-12,15.091634750366211
2013-08-13,14.98887825012207
2013-08-14,15.18068790435791
2013-08-15,15.112181663513184
2013-08-16,15.146445274353027
2013-08-19,14.872419357299805
2013-08-20,14.92037582397461
2013-08-21,14.755964279174805
2013-08-22,14.632651329040527
2013-08-23,14.797069549560547
2013-08-26,14.824462890625
2013-08-27,14.714859962463379
2013-08-28,14.687461853027344
2013-08-29,14.570996284484863
2013-08-30,14.317526817321777
2013-09-03,14.81076431274414
2013-09-04,14.872419357299805
2013-09-05,14.879307746887207
2013-09-06,14.982635498046875
2013-09-09,15.4579439163208
2013-09-10,15.327068328857422
2013-09-11,15.08596420288086
2013-09-12,14.975744247436523
2013-09-13,15.079072952270508
2013-09-16,15.223736763000488
2013-09-17,15.485502243041992
2013-09-18,16.015918731689453
2013-09-19,16.015918731689453
2013-09-20,16.015918731689453
2013-09-23,16.119247436523438
2013-09-24,16.40167808532715
2013-09-25,16.890762329101562
2013-09-26,16.95276641845703
2013-09-27,16.84943962097168
2013-09-30,16.773662567138672
2013-10-01,16.89765739440918
2013-10-02,16.87010383605957
2013-10-03,16.987207412719727
2013-10-04,16.780553817749023
2013-10-07,16.642778396606445
2013-10-08,16.49123764038086
2013-10-09,16.270793914794922
2013-10-10,16.443016052246094
2013-10-11,16.567005157470703
2013-10-14,16.68411636352539
2013-10-15,16.567005157470703
2013-10-16,16.89765739440918
2013-10-17,17.097423553466797
2013-10-18,17.552074432373047
2013-10-21,17.738065719604492
2013-10-22,18.13759994506836
2013-10-23,17.455631256103516
2013-10-24,17.744953155517578
2013-10-25,17.552074432373047
2013-10-28,17.731172561645508
2013-10-29,17.813827514648438
2013-10-30,17.84139060974121
2013-10-31,17.813827514648438
2013-11-01,17.552074432373047
2013-11-04,17.731172561645508
2013-11-05,17.393632888793945
2013-11-06,17.558956146240234
2013-11-07,17.22142219543457
2013-11-08,17.352296829223633
2013-11-11,17.242088317871094
2013-11-12,17.22830581665039
2013-11-13,17.455631256103516
2013-11-14,17.531402587890625
2013-11-15,17.503847122192383
2013-11-18,17.372970581054688
2013-11-19,17.386743545532227
2013-11-20,17.510738372802734
2013-11-21,17.614065170288086
2013-11-22,17.758731842041016
2013-11-25,18.061826705932617
2013-11-26,18.247821807861328
2013-11-27,18.426918029785156
2013-11-29,18.22715187072754
2013-12-02,18.36491584777832
2013-12-03,18.399368286132812
2013-12-04,18.37870216369629
2013-12-05,18.440975189208984
2013-12-06,18.897672653198242
2013-12-09,19.029159545898438
2013-12-10,19.029159545898438
2013-12-11,18.697002410888672
2013-12-12,18.780044555664062
2013-12-13,18.939193725585938
2013-12-16,18.869991302490234
2013-12-17,18.856159210205078
2013-12-18,19.2021484375
2013-12-19,18.980710983276367
2013-12-20,19.139863967895508
2013-12-23,19.478927612304688
2013-12-24,19.55504608154297
2013-12-26,19.361291885375977
2013-12-27,19.340539932250977
2013-12-30,19.437410354614258
2013-12-31,19.513532638549805
2014-01-02,19.250579833984375
2014-01-03,19.063751220703125
2014-01-06,19.001466751098633
2014-01-07,19.063751220703125
2014-01-08,19.022232055664062
2014-01-09,18.89075469970703
2014-01-10,18.800800323486328
2014-01-13,18.454814910888672
2014-01-14,18.357938766479492
2014-01-15,18.30258560180664
2014-01-16,18.37870216369629
2014-01-17,18.385616302490234
2014-01-21,18.011962890625
2014-01-22,18.018875122070312
2014-01-23,17.984277725219727
2014-01-24,17.922000885009766
2014-01-27,18.005037307739258
2014-01-28,17.935842514038086
2014-01-29,17.700572967529297
2014-01-30,17.901243209838867
2014-01-31,17.935842514038086
2014-02-03,17.50681495666504
2014-02-04,17.333829879760742
2014-02-05,17.243865966796875
2014-02-06,17.34074592590332
2014-02-07,17.672893524169922
2014-02-10,17.72825050354004
