Date,AVGO
2010-04-21,1.5440694093704224
2010-04-22,1.5221525430679321
2010-04-23,1.5193241834640503
2010-04-26,1.5405341386795044
2010-04-27,1.484681248664856
2010-04-28,1.4853886365890503
2010-04-29,1.5129607915878296
2010-04-30,1.450039029121399
2010-05-03,1.493165135383606
2010-05-04,1.4175176620483398
2010-05-05,1.3849958181381226
2010-05-06,1.3574230670928955
2010-05-07,1.3637865781784058
2010-05-10,1.4662996530532837
2010-05-11,1.460644006729126
2010-05-12,1.464885950088501
2010-05-13,1.4465038776397705
2010-05-14,1.430242896080017
2010-05-17,1.450745940208435
2010-05-18,1.4196383953094482
2010-05-19,1.4153964519500732
2010-05-20,1.4210526943206787
2010-05-21,1.4005498886108398
2010-05-24,1.3708560466766357
2010-05-25,1.359544277191162
2010-05-26,1.4153964519500732
2010-05-27,1.5087196826934814
2010-05-28,1.4599367380142212
2010-06-01,1.4415549039840698
2010-06-02,1.492458462715149
2010-06-03,1.5313431024551392
2010-06-04,1.471248745918274
2010-06-07,1.4684208631515503
2010-06-08,1.4910447597503662
2010-06-09,1.4896310567855835
2010-06-10,1.5412410497665405
2010-06-11,1.5504316091537476
2010-06-14,1.520738124847412
2010-06-15,1.573055386543274
2010-06-16,1.61759614944458
2010-06-17,1.650824785232544
2010-06-18,1.6289076805114746
2010-06-21,1.6253727674484253
2010-06-22,1.5737624168395996
2010-06-23,1.5935579538345337
2010-06-24,1.501649260520935
2010-06-25,1.5179100036621094
2010-06-28,1.5377060174942017
2010-06-29,1.4825605154037476
2010-06-30,1.4889237880706787
2010-07-01,1.5136682987213135
2010-07-02,1.5249801874160767
2010-07-06,1.4754908084869385
2010-07-07,1.5320496559143066
2010-07-08,1.5405341386795044
2010-07-09,1.5560874938964844
2010-07-12,1.5624505281448364
2010-07-13,1.5893161296844482
2010-07-14,1.5758837461471558
2010-07-15,1.619717001914978
2010-07-16,1.5546740293502808
2010-07-19,1.574469804763794
2010-07-20,1.555381178855896
2010-07-21,1.5391203165054321
2010-07-22,1.6154751777648926
2010-07-23,1.61759614944458
2010-07-26,1.6119401454925537
2010-07-27,1.5850749015808105
2010-07-28,1.5412410497665405
2010-07-29,1.5391203165054321
2010-07-30,1.5384132862091064
2010-08-02,1.5433616638183594
2010-08-03,1.5271011590957642
2010-08-04,1.5794185400009155
2010-08-05,1.6076982021331787
2010-08-06,1.5970934629440308
2010-08-09,1.6190099716186523
2010-08-10,1.5765901803970337
2010-08-11,1.430242896080017
2010-08-12,1.4429692029953003
2010-08-13,1.4132758378982544
2010-08-16,1.433071494102478
2010-08-17,1.4401414394378662
2010-08-18,1.467006802558899
2010-08-19,1.450039029121399
2010-08-20,1.4443835020065308
2010-08-23,1.442261815071106
2010-08-24,1.4309501647949219
2010-08-25,1.434485673904419
2010-08-26,1.4564021825790405
2010-08-27,1.4358997344970703
2010-08-30,1.4139825105667114
2010-08-31,1.4245878458023071
2010-09-01,1.484681248664856
2010-09-02,1.488216757774353
2010-09-03,1.4832674264907837
2010-09-07,1.4549880027770996
2010-09-08,1.4196383953094482
2010-09-09,1.3906515836715698
2010-09-10,1.3185386657714844
2010-09-13,1.3397482633590698
2010-09-14,1.4069126844406128
2010-09-15,1.3510608673095703
2010-09-16,1.3609585762023926
2010-09-17,1.4168102741241455
2010-09-20,1.4585230350494385
2010-09-21,1.4684208631515503
2010-09-22,1.4677138328552246
2010-09-23,1.5080125331878662
2010-09-24,1.5256867408752441
2010-09-27,1.551845908164978
2010-09-28,1.5765901803970337
2010-09-29,1.5787116289138794
2010-09-30,1.5914372205734253
2010-10-01,1.5999213457107544
2010-10-04,1.5772974491119385
2010-10-05,1.5871951580047607
2010-10-06,1.5751769542694092
2010-10-07,1.61759614944458
2010-10-08,1.5695208311080933
2010-10-11,1.5794185400009155
2010-10-12,1.5567950010299683
2010-10-13,1.555381178855896
2010-10-14,1.5850749015808105
2010-10-15,1.604162573814392
2010-10-18,1.6076982021331787
2010-10-19,1.5829533338546753
2010-10-20,1.5624505281448364
2010-10-21,1.551845908164978
2010-10-22,1.5893161296844482
2010-10-25,1.6161824464797974
2010-10-26,1.6557730436325073
2010-10-27,1.675569772720337
2010-10-28,1.6564805507659912
2010-10-29,1.7448545694351196
2010-11-01,1.6847596168518066
2010-11-02,1.702434778213501
2010-11-03,1.7448545694351196
2010-11-04,1.787980556488037
2010-11-05,1.7936371564865112
2010-11-08,1.7851526737213135
2010-11-09,1.7554594278335571
2010-11-10,1.7399057149887085
2010-11-11,1.7568731307983398
2010-11-12,1.8183822631835938
2010-11-15,1.7794973850250244
2010-11-16,1.7604079246520996
2010-11-17,1.739198088645935
2010-11-18,1.7724270820617676
2010-11-19,1.7865663766860962
2010-11-22,1.8388843536376953
2010-11-23,1.8367629051208496
2010-11-24,1.8593872785568237
2010-11-26,1.9095823764801025
2010-11-29,1.9032199382781982
2010-11-30,1.8459539413452148
2010-12-01,1.8989790678024292
2010-12-02,2.0085620880126953
2010-12-03,1.8770614862442017
2010-12-06,1.8982716798782349
2010-12-07,1.7575805187225342
2010-12-08,1.7957572937011719
2010-12-09,1.8671640157699585
2010-12-10,1.8664562702178955
2010-12-13,1.8841795921325684
2010-12-14,1.863621473312378
2010-12-15,1.8714187145233154
2010-12-16,1.9593191146850586
2010-12-17,1.9968891143798828
2010-12-20,1.9713695049285889
2010-12-21,1.9763315916061401
2010-12-22,1.994762897491455
2010-12-23,1.994053840637207
2010-12-27,2.038712739944458
2010-12-28,2.0061051845550537
2010-12-29,2.029496431350708
2010-12-30,2.0472185611724854
2010-12-31,2.013901472091675
2011-01-03,1.9706605672836304
2011-01-04,1.9848390817642212
2011-01-05,1.9841299057006836
2011-01-06,2.021699905395508
2011-01-07,2.0046868324279785
2011-01-10,2.048637628555298
2011-01-11,2.0727388858795166
2011-01-12,1.9968891143798828
2011-01-13,2.009648323059082
2011-01-14,2.0564346313476562
2011-01-18,1.9671167135238647
2011-01-19,1.9678255319595337
2011-01-20,1.9635720252990723
2011-01-21,1.9685344696044922
2011-01-24,1.991217851638794
2011-01-25,1.9862558841705322
2011-01-26,2.0025599002838135
2011-01-27,2.0713207721710205
2011-01-28,1.9883826971054077
2011-01-31,2.035168409347534
2011-02-01,2.0606882572174072
2011-02-02,2.0415492057800293
2011-02-03,2.0847885608673096
2011-02-04,2.211677312850952
2011-02-07,2.1826133728027344
2011-02-08,2.262006998062134
2011-02-09,2.3229691982269287
2011-02-10,2.3024120330810547
2011-02-11,2.359830856323242
2011-02-14,2.412996292114258
2011-02-15,2.389603614807129
2011-02-16,2.437098503112793
2011-02-17,2.383932113647461
2011-02-18,2.3995275497436523
2011-02-22,2.3109190464019775
2011-02-23,2.2216010093688965
2011-02-24,2.408742666244507
2011-02-25,2.4356799125671387
2011-02-28,2.409452199935913
2011-03-01,2.2733492851257324
2011-03-02,2.300994396209717
2011-03-03,2.3392739295959473
2011-03-04,2.324387550354004
2011-03-07,2.2669684886932373
2011-03-08,2.2960333824157715
2011-03-09,2.197499990463257
2011-03-10,2.1982080936431885
2011-03-11,2.213803291320801
2011-03-14,2.197499990463257
2011-03-15,2.2024612426757812
2011-03-16,2.1008315086364746
2011-03-17,2.0837745666503906
2011-03-18,2.1548447608947754
2011-03-21,2.2024614810943604
2011-03-22,2.1825625896453857
2011-03-23,2.2038826942443848
2011-03-24,2.2081472873687744
2011-03-25,2.1925113201141357
2011-03-28,2.2024614810943604
2011-03-29,2.201040744781494
2011-03-30,2.237997055053711
2011-03-31,2.2102792263031006
2011-04-01,2.240129232406616
2011-04-04,2.174743413925171
2011-04-05,2.2507896423339844
2011-04-06,2.328965902328491
2011-04-07,2.307645559310913
2011-04-08,2.3147528171539307
2011-04-11,2.290588855743408
2011-04-12,2.22946834564209
2011-04-13,2.260028600692749
2011-04-14,2.2081472873687744
2011-04-15,2.2557644844055176
2011-04-18,2.245814085006714
2011-04-19,2.2578957080841064
2011-04-20,2.314042091369629
2011-04-21,2.3168842792510986
2011-04-25,2.291300058364868
2011-04-26,2.299116611480713
2011-04-27,2.3730297088623047
2011-04-28,2.3374946117401123
2011-04-29,2.378004789352417
2011-05-02,2.3559727668762207
2011-05-03,2.285613536834717
2011-05-04,2.312620162963867
2011-05-05,2.3623690605163574
2011-05-06,2.481055736541748
2011-05-09,2.5201447010040283
2011-05-10,2.5450196266174316
2011-05-11,2.549283981323242
2011-05-12,2.4917171001434326
2011-05-13,2.479635000228882
2011-05-16,2.434861421585083
2011-05-17,2.4355716705322266
2011-05-18,2.4611563682556152
2011-05-19,2.473949909210205
2011-05-20,2.4440996646881104
2011-05-23,2.276374578475952
2011-05-24,2.2536323070526123
2011-05-25,2.451917886734009
2011-05-26,2.466843366622925
2011-05-27,2.488163709640503
2011-05-31,2.4014577865600586
2011-06-01,2.400035858154297
2011-06-02,2.3822693824768066
2011-06-03,2.408565044403076
2011-06-06,2.3687655925750732
2011-06-07,2.4199366569519043
2011-06-08,2.37445068359375
2011-06-09,2.432729721069336
2011-06-10,2.400035858154297
2011-06-13,2.3787152767181396
2011-06-14,2.4320180416107178
2011-06-15,2.391402006149292
2011-06-16,2.377861738204956
2011-06-17,2.315868854522705
2011-06-20,2.3336830139160156
2011-06-21,2.4277429580688477
2011-06-22,2.565269708633423
2011-06-23,2.552443265914917
2011-06-24,2.531066417694092
2011-06-27,2.52607798576355
2011-06-28,2.6329643726348877
2011-06-29,2.687119722366333
2011-06-30,2.707784414291382
2011-07-01,2.754815101623535
2011-07-05,2.7761917114257812
2011-07-06,2.7847423553466797
2011-07-07,2.754815101623535
2011-07-08,2.7049341201782227
2011-07-11,2.664318084716797
2011-07-12,2.5232274532318115
2011-07-13,2.5210893154144287
2011-07-14,2.506838321685791
2011-07-15,2.530353307723999
2011-07-18,2.494011878967285
2011-07-19,2.5795211791992188
2011-07-20,2.5702571868896484
2011-07-21,2.619424343109131
2011-07-22,2.641514539718628
2011-07-25,2.5716826915740967
2011-07-26,2.6122994422912598
2011-07-27,2.3963887691497803
2011-07-28,2.4683594703674316
2011-07-29,2.3963887691497803
2011-08-01,2.365748882293701
2011-08-02,2.2838022708892822
2011-08-03,2.3358211517333984
2011-08-04,2.2018558979034424
2011-08-05,2.0906944274902344
2011-08-08,1.9374916553497314
2011-08-09,2.1113595962524414
2011-08-10,2.0842814445495605
2011-08-11,2.1883180141448975
2011-08-12,2.2118330001831055
2011-08-15,2.252448320388794
2011-08-16,2.2068448066711426
2011-08-17,2.1876041889190674
2011-08-18,2.0386767387390137
2011-08-19,2.0158743858337402
2011-08-22,1.9695568084716797
2011-08-23,2.0849947929382324
2011-08-24,2.2994792461395264
2011-08-25,2.2004313468933105
2011-08-26,2.246037006378174
2011-08-29,2.3408091068267822
2011-08-30,2.360759973526001
2011-08-31,2.3593356609344482
2011-09-01,2.2488865852355957
2011-09-02,2.218244791030884
2011-09-06,2.2417609691619873
2011-09-07,2.330120086669922
2011-09-08,2.35791015625
2011-09-09,2.3016161918640137
2011-09-12,2.389263153076172
2011-09-13,2.445556879043579
2011-09-14,2.6051735877990723
2011-09-15,2.625900983810425
2011-09-16,2.6080334186553955
2011-09-19,2.6694986820220947
2011-09-20,2.595881462097168
2011-09-21,2.571582078933716
2011-09-22,2.428636074066162
2011-09-23,2.487243890762329
2011-09-26,2.437213659286499
2011-09-27,2.4650871753692627
2011-09-28,2.3593077659606934
2011-09-29,2.3707432746887207
2011-09-30,2.3421542644500732
2011-10-03,2.279259204864502
2011-10-04,2.3114209175109863
2011-10-05,2.330718755722046
2011-10-06,2.3550195693969727
2011-10-07,2.3500173091888428
2011-10-10,2.4057657718658447
2011-10-11,2.3821794986724854
2011-10-12,2.4050509929656982
2011-10-13,2.434354543685913
2011-10-14,2.5515694618225098
2011-10-17,2.505826950073242
2011-10-18,2.5615758895874023
2011-10-19,2.475092649459839
2011-10-20,2.428636074066162
2011-10-21,2.4186313152313232
2011-10-24,2.526554584503174
2011-10-25,2.4615132808685303
2011-10-26,2.4136269092559814
2011-10-27,2.412912130355835
2011-10-28,2.400761365890503
2011-10-31,2.4136269092559814
2011-11-01,2.358593463897705
2011-11-02,2.3300044536590576
2011-11-03,2.4536519050598145
2011-11-04,2.4572255611419678
2011-11-07,2.471520185470581
2011-11-08,2.482240915298462
2011-11-09,2.375033140182495
2011-11-10,2.366455554962158
2011-11-11,2.4507927894592285
2011-11-14,2.365025758743286
2011-11-15,2.3578786849975586
2011-11-16,2.2942676544189453
2011-11-17,2.22994327545166
2011-11-18,2.134169816970825
2011-11-21,2.1048660278320312
2011-11-22,2.102006673812866
2011-11-23,2.070558786392212
2011-11-25,2.0326783657073975
2011-11-28,2.0426855087280273
2011-11-29,2.063412666320801
2011-11-30,2.138458013534546
2011-12-01,2.1377434730529785
2011-12-02,2.227083683013916
2011-12-05,2.218507766723633
2011-12-06,2.202068328857422
2011-12-07,2.231372833251953
2011-12-08,2.192777156829834
2011-12-09,2.187774181365967
2011-12-12,2.1055803298950195
2011-12-13,2.0898571014404297
2011-12-14,2.051976442337036
2011-12-15,2.0555644035339355
2011-12-16,2.067049741744995
2011-12-19,1.9773327112197876
2011-12-20,2.069202184677124
2011-12-21,2.0031707286834717
2011-12-22,2.082838535308838
2011-12-23,2.1093945503234863
2011-12-27,2.1058056354522705
2011-12-28,2.0627429485321045
2011-12-29,2.0900144577026367
2011-12-30,2.071354389190674
2012-01-03,2.0778145790100098
2012-01-04,2.0419278144836426
2012-01-05,2.0447990894317627
2012-01-06,2.0318801403045654
2012-01-09,2.1689653396606445
2012-01-10,2.1998279094696045
2012-01-11,2.2393035888671875
2012-01-12,2.2737538814544678
2012-01-13,2.2658584117889404
2012-01-17,2.2716004848480225
2012-01-18,2.4359591007232666
2012-01-19,2.412991762161255
2012-01-20,2.426629066467285
2012-01-23,2.415863275527954
2012-01-24,2.430934429168701
2012-01-25,2.4366772174835205
2012-01-26,2.446007251739502
2012-01-27,2.438829183578491
2012-01-30,2.420886754989624
2012-01-31,2.4359591007232666
2012-02-01,2.4847636222839355
2012-02-02,2.512037515640259
2012-02-03,2.5213682651519775
2012-02-06,2.4617981910705566
2012-02-07,2.4818942546844482
2012-02-08,2.5034258365631104
2012-02-09,2.5213682651519775
2012-02-10,2.475433588027954
2012-02-13,2.498400926589966
2012-02-14,2.4768693447113037
2012-02-15,2.5106022357940674
2012-02-16,2.573763132095337
2012-02-17,2.529263973236084
2012-02-21,2.5457706451416016
2012-02-22,2.5766329765319824
2012-02-23,2.669219493865967
2012-02-24,2.6067779064178467
2012-02-27,2.6541481018066406
2012-02-28,2.656301498413086
2012-02-29,2.699364185333252
2012-03-01,2.6785502433776855
2012-03-02,2.626873731613159
2012-03-05,2.5443363189697266
2012-03-06,2.534287929534912
2012-03-07,2.5658669471740723
2012-03-08,2.613955020904541
2012-03-09,2.639075517654419
2012-03-12,2.626873731613159
2012-03-13,2.7008004188537598
2012-03-14,2.6634788513183594
2012-03-15,2.7196576595306396
2012-03-16,2.7297403812408447
2012-03-19,2.741264820098877
2012-03-20,2.7391037940979004
2012-03-21,2.7628722190856934
2012-03-22,2.733341693878174
2012-03-23,2.744145631790161
2012-03-26,2.7974441051483154
2012-03-27,2.7931227684020996
2012-03-28,2.734783172607422
2012-03-29,2.76143217086792
2012-03-30,2.80680775642395
2012-04-02,2.786639928817749
2012-04-03,2.76359224319458
2012-04-04,2.694448709487915
2012-04-05,2.7088539600372314
2012-04-09,2.706693649291992
2012-04-10,2.650513172149658
2012-04-11,2.6994903087615967
2012-04-12,2.7477478981018066
2012-04-13,2.6850852966308594
2012-04-16,2.668520450592041
2012-04-17,2.71821665763855
2012-04-18,2.6994903087615967
2012-04-19,2.5720059871673584
2012-04-20,2.469011068344116
2012-04-23,2.393385171890259
2012-04-24,2.3537709712982178
2012-04-25,2.519428014755249
2012-04-26,2.525190830230713
2012-04-27,2.492058038711548
2012-04-30,2.4834158420562744
2012-05-01,2.4819753170013428
2012-05-02,2.505023956298828
2012-05-03,2.4027485847473145
2012-05-04,2.2781455516815186
2012-05-07,2.2543771266937256
2012-05-08,2.272383213043213
2012-05-09,2.2378106117248535
2012-05-10,2.2241263389587402
2012-05-11,2.2284486293792725
2012-05-14,2.2421324253082275
2012-05-15,2.236370086669922
2012-05-16,2.2162044048309326
2012-05-17,2.165786027908325
2012-05-18,2.1621856689453125
2012-05-21,2.226288318634033
2012-05-22,2.2522168159484863
2012-05-23,2.4142727851867676
2012-05-24,2.3415277004241943
2012-05-25,2.3876233100891113
2012-05-29,2.481255531311035
2012-05-30,2.381140947341919
2012-05-31,2.384021520614624
2012-06-01,2.2313294410705566
2012-06-04,2.198917865753174
2012-06-05,2.2622995376586914
2012-06-06,2.37465763092041
2012-06-07,2.373218297958374
2012-06-08,2.437321186065674
2012-06-11,2.3941051959991455
2012-06-12,2.443082094192505
2012-06-13,2.451725721359253
2012-06-14,2.4097657203674316
2012-06-15,2.464747428894043
2012-06-18,2.514662981033325
2012-06-19,2.5103235244750977
2012-06-20,2.5515589714050293
2012-06-21,2.494408130645752
2012-06-22,2.5175578594207764
2012-06-25,2.4748752117156982
2012-06-26,2.487896203994751
2012-06-27,2.524791955947876
2012-06-28,2.482109546661377
2012-06-29,2.597135543823242
2012-07-02,2.5674750804901123
2012-07-03,2.585561513900757
2012-07-05,2.5739858150482178
2012-07-06,2.494408130645752
2012-07-09,2.408318519592285
2012-07-10,2.4184465408325195
2012-07-11,2.394573211669922
2012-07-12,2.356954574584961
2012-07-13,2.39819073677063
2012-07-16,2.3685295581817627
2012-07-17,2.390233039855957
2012-07-18,2.444490671157837
2012-07-19,2.6072635650634766
2012-07-20,2.552283525466919
2012-07-23,2.4951303005218506
2012-07-24,2.4727041721343994
2012-07-25,2.4748752117156982
2012-07-26,2.5638580322265625
2012-07-27,2.6137754917144775
2012-07-30,2.6022000312805176
2012-07-31,2.6694788932800293
2012-08-01,2.654287815093994
2012-08-02,2.6434364318847656
2012-08-03,2.684671640396118
2012-08-06,2.6817777156829834
2012-08-07,2.705651044845581
2012-08-08,2.711437940597534
2012-08-09,2.6998634338378906
2012-08-10,2.687565565109253
2012-08-13,2.623903274536133
2012-08-14,2.6152212619781494
2012-08-15,2.646328926086426
2012-08-16,2.6702027320861816
2012-08-17,2.6651384830474854
2012-08-20,2.6014764308929443
2012-08-21,2.6318607330322266
2012-08-22,2.639819383621216
2012-08-23,2.6058168411254883
2012-08-24,2.607987642288208
2012-08-27,2.587730884552002
2012-08-28,2.623903274536133
2012-08-29,2.647775411605835
2012-08-30,2.6058168411254883
2012-08-31,2.645606517791748
2012-09-04,2.5964114665985107
2012-09-05,2.545048236846924
2012-09-06,2.6484992504119873
2012-09-07,2.6188390254974365
2012-09-10,2.5320260524749756
2012-09-11,2.52913236618042
2012-09-12,2.5486650466918945
2012-09-13,2.53709077835083
2012-09-14,2.536367177963257
2012-09-17,2.552283525466919
2012-09-18,2.5551891326904297
2012-09-19,2.5471959114074707
2012-09-20,2.4527206420898438
2012-09-21,2.58062481880188
2012-09-24,2.5144917964935303
2012-09-25,2.3989417552948
2012-09-26,2.431644916534424
2012-09-27,2.53629469871521
2012-09-28,2.534114360809326
2012-10-01,2.521033763885498
2012-10-02,2.5014116764068604
2012-10-03,2.5123133659362793
2012-10-04,2.5014116764068604
2012-10-05,2.5028653144836426
2012-10-08,2.4621684551239014
2012-10-09,2.4410924911499023
2012-10-10,2.368419885635376
2012-10-11,2.3931286334991455
2012-10-12,2.396761417388916
2012-10-15,2.4120233058929443
2012-10-16,2.496323823928833
2012-10-17,2.478884220123291
2012-10-18,2.474522352218628
2012-10-19,2.4120233058929443
2012-10-22,2.4272849559783936
2012-10-23,2.4156570434570312
2012-10-24,2.378593683242798
2012-10-25,2.4490866661071777
2012-10-26,2.458533525466919
2012-10-31,2.400395631790161
2012-11-01,2.5072247982025146
2012-11-02,2.4687085151672363
2012-11-05,2.4941444396972656
2012-11-06,2.563910722732544
2012-11-07,2.4679813385009766
2012-11-08,2.459261178970337
2012-11-09,2.433098554611206
2012-11-12,2.4425466060638428
2012-11-13,2.4185638427734375
2012-11-14,2.400395631790161
2012-11-15,2.34371018409729
2012-11-16,2.321181297302246
2012-11-19,2.3800477981567383
2012-11-20,2.3844072818756104
2012-11-21,2.385134220123291
2012-11-23,2.438185453414917
2012-11-26,2.4737956523895264
2012-11-27,2.479609727859497
2012-11-28,2.511584758758545
2012-11-29,2.5508294105529785
2012-11-30,2.5508294105529785
2012-12-03,2.5297534465789795
2012-12-04,2.537747859954834
2012-12-05,2.5094053745269775
2012-12-06,2.5522828102111816
2012-12-07,2.4890573024749756
2012-12-10,2.503591537475586
2012-12-11,2.511584758758545
2012-12-12,2.5123133659362793
2012-12-13,2.4611897468566895
2012-12-14,2.2742269039154053
2012-12-17,2.3363044261932373
2012-12-18,2.356753349304199
2012-12-19,2.3363044261932373
2012-12-20,2.329730987548828
2012-12-21,2.2902934551239014
2012-12-24,2.2749576568603516
2012-12-26,2.2552380561828613
2012-12-27,2.291024684906006
2012-12-28,2.2749576568603516
2012-12-31,2.311473846435547
2013-01-02,2.376471996307373
2013-01-03,2.388887882232666
2013-01-04,2.3735501766204834
2013-01-07,2.3604049682617188
2013-01-08,2.3443381786346436
2013-01-09,2.3961904048919678
2013-01-10,2.4480443000793457
2013-01-11,2.5079314708709717
2013-01-14,2.524728536605835
2013-01-15,2.473605155944824
2013-01-16,2.5239970684051514
2013-01-17,2.542255401611328
2013-01-18,2.5152339935302734
2013-01-22,2.5152339935302734
2013-01-23,2.513773202896118
2013-01-24,2.477987051010132
2013-01-25,2.494784355163574
2013-01-28,2.518155574798584
2013-01-29,2.524728536605835
2013-01-30,2.559783458709717
2013-01-31,2.6123666763305664
2013-02-01,2.6481525897979736
2013-02-04,2.56927752494812
2013-02-05,2.5860750675201416
2013-02-06,2.602871894836426
2013-02-07,2.5532102584838867
2013-02-08,2.5795021057128906
2013-02-11,2.585344076156616
2013-02-12,2.5663559436798096
2013-02-13,2.568547010421753
2013-02-14,2.602871894836426
2013-02-15,2.5663559436798096
2013-02-19,2.595569372177124
2013-02-20,2.5320308208465576
2013-02-21,2.458998680114746
2013-02-22,2.4896726608276367
2013-02-25,2.4064159393310547
2013-02-26,2.419560670852661
2013-02-27,2.4604594707489014
2013-02-28,2.499166965484619
2013-03-01,2.4611897468566895
2013-03-04,2.449504852294922
2013-03-05,2.507200241088867
2013-03-06,2.534952402114868
2013-03-07,2.553940773010254
2013-03-08,2.575850486755371
2013-03-11,2.575120687484741
2013-03-12,2.588995933532715
2013-03-13,2.6284334659576416
2013-03-14,2.6773645877838135
2013-03-15,2.629164218902588
2013-03-18,2.575120687484741
2013-03-19,2.5780422687530518
2013-03-20,2.6240508556365967
2013-03-21,2.6108365058898926
2013-03-22,2.62845778465271
2013-03-25,2.6078989505767822
2013-03-26,2.627722978591919
2013-03-27,2.6167099475860596
2013-03-28,2.6372673511505127
2013-04-01,2.5946834087371826
2013-04-02,2.5609099864959717
2013-04-03,2.5190608501434326
2013-04-04,2.5403525829315186
2013-04-05,2.520528793334961
2013-04-08,2.544757843017578
2013-04-09,2.5535686016082764
2013-04-10,2.597621202468872
2013-04-11,2.615975856781006
2013-04-12,2.563112258911133
2013-04-15,2.4801478385925293
2013-04-16,2.538884162902832
2013-04-17,2.3788270950317383
2013-04-18,2.3032033443450928
2013-04-19,2.2951276302337646
2013-04-22,2.318622589111328
2013-04-23,2.376624822616577
2013-04-24,2.39497971534729
2013-04-25,2.395714044570923
2013-04-26,2.357534885406494
2013-04-29,2.3883719444274902
2013-04-30,2.346522092819214
2013-05-01,2.299532651901245
2013-05-02,2.3560662269592285
2013-05-03,2.340648651123047
2013-05-06,2.4081952571868896
2013-05-07,2.389105796813965
2013-05-08,2.4595892429351807
2013-05-09,2.486755847930908
2013-05-10,2.500706195831299
2013-05-13,2.4683995246887207
2013-05-14,2.474273920059204
2013-05-15,2.5095155239105225
2013-05-16,2.5117177963256836
2013-05-17,2.527871608734131
2013-05-20,2.528604745864868
2013-05-21,2.5763285160064697
2013-05-22,2.5374155044555664
2013-05-23,2.4940977096557617
2013-05-24,2.5036416053771973
2013-05-28,2.528604745864868
2013-05-29,2.527871608734131
2013-05-30,2.7767670154571533
2013-05-31,2.770158529281616
2013-06-03,2.7385873794555664
2013-06-04,2.7752983570098877
2013-06-05,2.716561794281006
2013-06-06,2.698206663131714
2013-06-07,2.737853527069092
2013-06-10,2.704080820083618
2013-06-11,2.664433240890503
2013-06-12,2.6416728496551514
2013-06-13,2.740633726119995
2013-06-14,2.776082754135132
2013-06-17,2.8130083084106445
2013-06-18,2.861750841140747
2013-06-19,2.8115313053131104
2013-06-20,2.736940860748291
2013-06-21,2.760573387145996
2013-06-24,2.7096168994903564
2013-06-25,2.7398955821990967
2013-06-26,2.7509727478027344
2013-06-27,2.756143808364868
2013-06-28,2.760573387145996
2013-07-01,2.7775588035583496
2013-07-02,2.841810703277588
2013-07-03,2.8499343395233154
2013-07-05,2.8661813735961914
2013-07-08,2.7524499893188477
2013-07-09,2.7753446102142334
2013-07-10,2.830732583999634
2013-07-11,2.8499343395233154
2013-07-12,2.876521587371826
2013-07-15,2.807100296020508
2013-07-16,2.8706130981445312
2013-07-17,2.874305248260498
2013-07-18,2.7768216133117676
2013-07-19,2.7952840328216553
2013-07-22,2.790853500366211
2013-07-23,2.7775588035583496
2013-07-24,2.72438645362854
2013-07-25,2.7251243591308594
