Date,CXT
2010-11-04,10.294487953186035
2010-11-05,10.45901107788086
2010-11-08,10.438116073608398
2010-11-09,10.312769889831543
2010-11-10,10.380667686462402
2010-11-11,10.362384796142578
2010-11-12,10.218753814697266
2010-11-15,10.218753814697266
2010-11-16,9.936713218688965
2010-11-17,9.926270484924316
2010-11-18,9.913208961486816
2010-11-19,10.054227828979492
2010-11-22,10.059456825256348
2010-11-23,9.884483337402344
2010-11-24,10.132579803466797
2010-11-26,10.019612312316895
2010-11-29,9.932920455932617
2010-11-30,9.84622573852539
2010-12-01,10.164101600646973
2010-12-02,10.382144927978516
2010-12-03,10.418927192687988
2010-12-06,10.453079223632812
2010-12-07,10.45044994354248
2010-12-08,10.403164863586426
2010-12-09,10.455702781677246
2010-12-10,10.489856719970703
2010-12-13,10.453079223632812
2010-12-14,10.573920249938965
2010-12-15,10.481972694396973
2010-12-16,10.668493270874023
2010-12-17,10.605448722839355
2010-12-20,10.481972694396973
2010-12-21,10.573920249938965
2010-12-22,10.721037864685059
2010-12-23,10.75781536102295
2010-12-27,10.789340019226074
2010-12-28,10.789340019226074
2010-12-29,10.847137451171875
2010-12-30,10.849763870239258
2010-12-31,10.789340019226074
2011-01-03,10.944340705871582
2011-01-04,10.71315860748291
2011-01-05,10.79985237121582
2011-01-06,10.760444641113281
2011-01-07,10.941713333129883
2011-01-10,10.983744621276855
2011-01-11,11.036285400390625
2011-01-12,11.191280364990234
2011-01-13,11.115096092224121
2011-01-14,11.304244995117188
2011-01-18,11.406700134277344
2011-01-19,11.338394165039062
2011-01-20,11.13086223602295
2011-01-21,11.39356517791748
2011-01-24,11.485511779785156
2011-01-25,11.806014060974121
2011-01-26,11.850671768188477
2011-01-27,11.819149017333984
2011-01-28,11.5669527053833
2011-01-31,11.666779518127441
2011-02-01,11.845418930053711
2011-02-02,11.900585174560547
2011-02-03,11.939993858337402
2011-02-04,11.955756187438965
2011-02-07,12.268372535705566
2011-02-08,12.397101402282715
2011-02-09,12.297274589538574
2011-02-10,12.315665245056152
2011-02-11,12.43651008605957
2011-02-14,12.570487022399902
2011-02-15,12.46540641784668
2011-02-16,12.704468727111816
2011-02-17,12.717605590820312
2011-02-18,12.820058822631836
2011-02-22,12.383965492248535
2011-02-23,12.008299827575684
2011-02-24,12.032060623168945
2011-02-25,12.330418586730957
2011-02-28,12.473000526428223
2011-03-01,12.343623161315918
2011-03-02,12.409632682800293
2011-03-03,12.734393119812012
2011-03-04,12.607660293579102
2011-03-07,12.40170955657959
2011-03-08,12.528446197509766
2011-03-09,12.50732135772705
2011-03-10,12.261771202087402
2011-03-11,12.39378833770752
2011-03-14,12.417556762695312
2011-03-15,12.37530517578125
2011-03-16,12.137676239013672
2011-03-17,12.142956733703613
2011-03-18,12.282891273498535
2011-03-21,12.570690155029297
2011-03-22,12.536365509033203
2011-03-23,12.462435722351074
2011-03-24,12.63405990600586
2011-03-25,12.707988739013672
2011-03-28,12.641983032226562
2011-03-29,12.847925186157227
2011-03-30,12.845291137695312
2011-03-31,12.787202835083008
2011-04-01,12.853206634521484
2011-04-04,12.882253646850586
2011-04-05,12.898094177246094
2011-04-06,12.911298751831055
2011-04-07,12.832085609436035
2011-04-08,12.665742874145508
2011-04-11,12.496764183044434
2011-04-12,12.346261978149414
2011-04-13,12.385869026184082
2011-04-14,12.33305835723877
2011-04-15,12.478281021118164
2011-04-18,12.430752754211426
2011-04-19,12.882253646850586
2011-04-20,13.098759651184082
2011-04-21,13.167407035827637
2011-04-25,13.019553184509277
2011-04-26,13.16476821899414
2011-04-27,13.188529968261719
2011-04-28,13.106680870056152
2011-04-29,13.177969932556152
2011-05-02,13.159489631652832
2011-05-03,12.890174865722656
2011-05-04,12.594454765319824
2011-05-05,12.520523071289062
2011-05-06,12.586535453796387
2011-05-09,12.681587219238281
2011-05-10,12.792482376098633
2011-05-11,12.657824516296387
2011-05-12,12.781919479370117
2011-05-13,12.6102933883667
2011-05-16,12.441316604614258
2011-05-17,12.253850936889648
2011-05-18,12.594454765319824
2011-05-19,12.615577697753906
2011-05-20,12.599733352661133
2011-05-23,12.282891273498535
2011-05-24,12.327778816223145
2011-05-25,12.55221176147461
2011-05-26,12.706096649169922
2011-05-27,12.889167785644531
2011-05-31,13.051009178161621
2011-06-01,12.639764785766602
2011-06-02,12.682214736938477
2011-06-03,12.525674819946289
2011-06-06,12.41689682006836
2011-06-07,12.515064239501953
2011-06-08,12.377100944519043
2011-06-09,12.515064239501953
2011-06-10,12.278931617736816
2011-06-13,12.239133834838867
2011-06-14,12.562822341918945
2011-06-15,12.318729400634766
2011-06-16,12.247091293334961
2011-06-17,12.48322582244873
2011-06-20,12.629150390625
2011-06-21,12.902427673339844
2011-06-22,12.833446502685547
2011-06-23,12.71139907836914
2011-06-24,12.440776824951172
2011-06-27,12.462002754211426
2011-06-28,12.838753700256348
2011-06-29,13.021824836730957
2011-06-30,13.10937786102295
2011-07-01,13.41979694366455
2011-07-05,13.358778953552246
2011-07-06,13.430415153503418
2011-07-07,13.547155380249023
2011-07-08,13.51266098022461
2011-07-11,13.149174690246582
2011-07-12,13.019166946411133
2011-07-13,12.976720809936523
2011-07-14,12.735279083251953
2011-07-15,12.788342475891113
2011-07-18,12.546905517578125
2011-07-19,12.883859634399414
2011-07-20,12.915693283081055
2011-07-21,12.976720809936523
2011-07-22,13.14652156829834
2011-07-25,13.358778953552246
2011-07-26,13.112031936645508
2011-07-27,12.631807327270508
2011-07-28,12.276277542114258
2011-07-29,12.289546012878418
2011-08-01,12.313425064086914
2011-08-02,11.804010391235352
2011-08-03,11.764214515686035
2011-08-04,10.909887313842773
2011-08-05,10.6923246383667
2011-08-08,9.55942153930664
2011-08-09,10.222713470458984
2011-08-10,9.792898178100586
2011-08-11,10.358027458190918
2011-08-12,10.450892448425293
2011-08-15,10.721512794494629
2011-08-16,10.641915321350098
2011-08-17,10.543750762939453
2011-08-18,9.970662117004395
2011-08-19,9.726569175720215
2011-08-22,9.811471939086914
2011-08-23,10.400481224060059
2011-08-24,10.668447494506836
2011-08-25,10.384559631347656
2011-08-26,10.766618728637695
2011-08-29,11.239259719848633
2011-08-30,11.260623931884766
2011-08-31,11.281984329223633
2011-09-01,11.012285232543945
2011-09-02,10.579696655273438
2011-09-06,10.456862449645996
2011-09-07,10.857404708862305
2011-09-08,10.641115188598633
2011-09-09,10.267271041870117
2011-09-12,10.17113971710205
2011-09-13,10.472885131835938
2011-09-14,10.795990943908691
2011-09-15,10.99359130859375
2011-09-16,10.889451026916504
2011-09-19,10.686506271362305
2011-09-20,10.451523780822754
2011-09-21,9.930816650390625
2011-09-22,9.589016914367676
2011-09-23,9.629070281982422
2011-09-26,9.845369338989258
2011-09-27,10.018937110900879
2011-09-28,9.581006050109863
2011-09-29,9.885416984558105
2011-09-30,9.530271530151367
2011-10-03,9.087006568908691
2011-10-04,9.666455268859863
2011-10-05,10.117734909057617
2011-10-06,10.43016242980957
2011-10-07,10.141770362854004
2011-10-10,10.411471366882324
2011-10-11,10.483567237854004
2011-10-12,10.820022583007812
2011-10-13,10.836045265197754
2011-10-14,10.98558235168457
2011-10-17,10.633101463317871
2011-10-18,11.046996116638184
2011-10-19,10.945525169372559
2011-10-20,11.087050437927246
2011-10-21,11.343403816223145
2011-10-24,11.685197830200195
2011-10-25,11.674517631530762
2011-10-26,11.832064628601074
2011-10-27,12.155170440673828
2011-10-28,12.013646125793457
2011-10-31,11.778658866882324
2011-11-01,11.431519508361816
2011-11-02,11.775985717773438
2011-11-03,12.20590591430664
2011-11-04,12.267321586608887
2011-11-07,12.2646484375
2011-11-08,12.41952896118164
2011-11-09,11.800019264221191
2011-11-10,11.976259231567383
2011-11-11,12.350102424621582
2011-11-14,12.261977195739746
2011-11-15,12.534351348876953
2011-11-16,12.432879447937012
2011-11-17,12.133807182312012
2011-11-18,12.18187141418457
2011-11-21,11.954894065856934
2011-11-22,11.957569122314453
2011-11-23,11.621111869812012
2011-11-25,11.591737747192383
2011-11-28,12.150503158569336
2011-11-29,12.37078857421875
2011-11-30,12.891944885253906
2011-12-01,12.685091018676758
2011-12-02,12.728075981140137
2011-12-05,12.840901374816895
2011-12-06,12.832844734191895
2011-12-07,12.776433944702148
2011-12-08,12.37884521484375
2011-12-09,12.781800270080566
2011-12-12,12.550774574279785
2011-12-13,12.271391868591309
2011-12-14,12.021557807922363
2011-12-15,11.992010116577148
2011-12-16,12.185429573059082
2011-12-19,11.906044006347656
2011-12-20,12.362726211547852
2011-12-21,12.3815336227417
2011-12-22,12.346610069274902
2011-12-23,12.446004867553711
2011-12-27,12.585700035095215
2011-12-28,12.325121879577637
2011-12-29,12.609875679016113
2011-12-30,12.548083305358887
2012-01-03,12.722700119018555
2012-01-04,12.889260292053223
2012-01-05,12.945672035217285
2012-01-06,12.857022285461426
2012-01-09,13.050446510314941
2012-01-10,13.24923324584961
2012-01-11,13.300275802612305
2012-01-12,13.21162223815918
2012-01-13,13.20893669128418
2012-01-17,13.235801696777344
2012-01-18,13.482950210571289
2012-01-19,13.719351768493652
2012-01-20,13.539365768432617
2012-01-23,13.43996810913086
2012-01-24,12.73613452911377
2012-01-25,12.951048851013184
2012-01-26,12.918810844421387
2012-01-27,12.942985534667969
2012-01-30,12.99671459197998
2012-01-31,12.894632339477539
2012-02-01,13.259979248046875
2012-02-02,13.112225532531738
2012-02-03,13.337885856628418
2012-02-06,13.286844253540039
2012-02-07,13.354007720947266
2012-02-08,13.31370735168457
2012-02-09,13.284160614013672
2012-02-10,13.07730484008789
2012-02-13,13.316393852233887
2012-02-14,13.305651664733887
2012-02-15,13.179388999938965
2012-02-16,13.35131549835205
2012-02-17,13.415794372558594
2012-02-21,13.45339584350586
2012-02-22,13.415794372558594
2012-02-23,13.35131549835205
2012-02-24,13.273412704467773
2012-02-27,13.278817176818848
2012-02-28,13.111376762390137
2012-02-29,13.116782188415527
2012-03-01,13.165386199951172
2012-03-02,12.943942070007324
2012-03-05,12.987149238586426
2012-03-06,12.474035263061523
2012-03-07,12.619868278503418
2012-03-08,12.800806045532227
2012-03-09,12.965542793273926
2012-03-12,12.844018936157227
2012-03-13,13.081668853759766
2012-03-14,13.016857147216797
2012-03-15,13.15728759765625
2012-03-16,12.946640014648438
2012-03-19,13.014156341552734
2012-03-20,12.787303924560547
2012-03-21,12.841316223144531
2012-03-22,12.660377502441406
2012-03-23,12.61176586151123
2012-03-26,12.884525299072266
2012-03-27,12.954742431640625
2012-03-28,12.906134605407715
2012-03-29,12.87912368774414
2012-03-30,13.097874641418457
2012-04-02,13.219398498535156
2012-04-03,13.243706703186035
2012-04-04,13.041157722473145
2012-04-05,12.965542793273926
2012-04-09,12.679285049438477
2012-04-10,12.339010238647461
2012-04-11,12.528047561645508
2012-04-12,12.841316223144531
2012-04-13,12.69278621673584
2012-04-16,12.711691856384277
2012-04-17,12.784605979919434
2012-04-18,12.800806045532227
2012-04-19,12.644172668457031
2012-04-20,12.876422882080078
2012-04-23,12.690085411071777
2012-04-24,11.7988862991333
2012-04-25,11.942020416259766
2012-04-26,12.02033805847168
2012-04-27,12.109456062316895
2012-04-30,11.91771411895752
2012-05-01,11.893407821655273
2012-05-02,11.77998161315918
2012-05-03,11.61524772644043
2012-05-04,11.23986530303955
2012-05-07,11.382999420166016
2012-05-08,11.493721008300781
2012-05-09,11.145342826843262
2012-05-10,11.069727897644043
2012-05-11,10.945500373840332
2012-05-14,10.802371978759766
2012-05-15,10.729452133178711
2012-05-16,10.59172248840332
2012-05-17,10.208240509033203
2012-05-18,10.17583179473877
2012-05-21,10.378376007080078
2012-05-22,10.41888427734375
2012-05-23,10.451292991638184
2012-05-24,10.478296279907227
2012-05-25,10.397282600402832
2012-05-29,10.63382625579834
2012-05-30,10.410876274108887
2012-05-31,10.302117347717285
2012-06-01,10.035658836364746
2012-06-04,9.994877815246582
2012-06-05,10.14985466003418
2012-06-06,10.329310417175293
2012-06-07,10.367374420166016
2012-06-08,10.402722358703613
2012-06-11,10.111788749694824
2012-06-12,10.225987434387207
2012-06-13,10.011194229125977
2012-06-14,9.983999252319336
2012-06-15,9.918742179870605
2012-06-18,9.962247848510742
2012-06-19,10.201517105102539
2012-06-20,10.261333465576172
2012-06-21,9.956811904907227
2012-06-22,9.96768569946289
2012-06-25,9.714822769165039
2012-06-26,9.714822769165039
2012-06-27,9.74744987487793
2012-06-28,9.780077934265137
2012-06-29,9.891552925109863
2012-07-02,9.73929500579834
2012-07-03,10.054692268371582
2012-07-05,10.022064208984375
2012-07-06,9.812705993652344
2012-07-09,9.76648235321045
2012-07-10,9.6821928024292
2012-07-11,9.660442352294922
2012-07-12,9.674040794372559
2012-07-13,9.899712562561035
2012-07-16,9.809989929199219
2012-07-17,9.91330623626709
2012-07-18,10.171606063842773
2012-07-19,10.383687019348145
2012-07-20,10.29668140411377
2012-07-23,10.158011436462402
2012-07-24,10.525069236755371
2012-07-25,10.601202011108398
2012-07-26,10.680048942565918
2012-07-27,10.815999031066895
2012-07-30,10.712678909301758
2012-07-31,10.603922843933105
2012-08-01,10.598481178283691
2012-08-02,10.622952461242676
2012-08-03,10.802406311035156
2012-08-06,10.76162052154541
2012-08-07,10.981854438781738
2012-08-08,11.025362014770508
2012-08-09,10.962822914123535
2012-08-10,11.028077125549316
2012-08-13,10.905725479125977
2012-08-14,10.949228286743164
2012-08-15,10.984577178955078
2012-08-16,11.09333324432373
2012-08-17,11.087896347045898
2012-08-20,11.022639274597168
2012-08-21,11.025362014770508
2012-08-22,10.889412879943848
2012-08-23,10.856786727905273
2012-08-24,10.704524040222168
2012-08-27,10.680048942565918
2012-08-28,10.601202011108398
2012-08-29,10.601200103759766
2012-08-30,10.351990699768066
2012-08-31,10.404025077819824
2012-09-04,10.409500122070312
2012-09-05,10.387591361999512
2012-09-06,10.664190292358398
2012-09-07,10.875067710876465
2012-09-10,10.872328758239746
2012-09-11,10.888758659362793
2012-09-12,10.938054084777832
2012-09-13,11.031167984008789
2012-09-14,11.318720817565918
2012-09-17,11.252996444702148
2012-09-18,11.447436332702637
2012-09-19,11.589842796325684
2012-09-20,11.600801467895508
2012-09-21,11.535069465637207
2012-09-24,11.310505867004395
2012-09-25,11.074983596801758
2012-09-26,10.995563507080078
2012-09-27,10.992823600769043
2012-09-28,10.935315132141113
2012-10-01,11.132497787475586
2012-10-02,11.176313400268555
2012-10-03,11.1708345413208
2012-10-04,11.370753288269043
2012-10-05,11.31324291229248
2012-10-08,11.296813011169434
2012-10-09,11.121539115905762
2012-10-10,11.025690078735352
2012-10-11,11.061288833618164
2012-10-12,11.017474174499512
2012-10-15,11.132497787475586
2012-10-16,11.346108436584473
2012-10-17,11.488515853881836
2012-10-18,11.677483558654785
2012-10-19,11.510421752929688
2012-10-22,11.343369483947754
2012-10-23,11.589842796325684
2012-10-24,11.584364891052246
2012-10-25,11.548763275146484
2012-10-26,11.461129188537598
2012-10-31,11.49673080444336
2012-11-01,11.8445405960083
2012-11-02,11.592583656311035
2012-11-05,11.825366020202637
2012-11-06,11.981468200683594
2012-11-07,11.513164520263672
2012-11-08,11.324199676513672
2012-11-09,11.403617858886719
2012-11-12,11.348848342895508
2012-11-13,11.329673767089844
2012-11-14,11.061288833618164
2012-11-15,11.099630355834961
2012-11-16,11.151666641235352
2012-11-19,11.329673767089844
2012-11-20,11.321459770202637
2012-11-21,11.340628623962402
2012-11-23,11.49673080444336
2012-11-26,11.576152801513672
2012-11-27,11.524116516113281
2012-11-28,11.5875244140625
2012-11-29,11.656453132629395
2012-11-30,11.700563430786133
2012-12-03,11.66472339630127
2012-12-04,11.554441452026367
2012-12-05,11.717105865478516
2012-12-06,11.730890274047852
2012-12-07,11.788784980773926
2012-12-10,12.012101173400879
2012-12-11,12.061727523803711
2012-12-12,12.133406639099121
2012-12-13,12.069995880126953
2012-12-14,12.158222198486328
2012-12-17,12.23817253112793
2012-12-18,12.345694541931152
2012-12-19,12.320879936218262
2012-12-20,12.395318031311035
2012-12-21,12.750969886779785
2012-12-24,12.637930870056152
2012-12-26,12.602088928222656
2012-12-27,12.693072319030762
2012-12-28,12.535924911499023
2012-12-31,12.759238243103027
2013-01-02,13.026665687561035
2013-01-03,12.99633502960205
2013-01-04,13.040450096130371
2013-01-07,13.068018913269043
2013-01-08,12.941197395324707
2013-01-09,13.001848220825195
2013-01-10,13.034934043884277
2013-01-11,13.178296089172363
2013-01-14,13.194841384887695
2013-01-15,13.1920804977417
2013-01-16,13.101102828979492
2013-01-17,13.34923267364502
2013-01-18,13.296847343444824
2013-01-22,13.453993797302246
2013-01-23,13.387825965881348
2013-01-24,13.51464557647705
2013-01-25,13.453993797302246
2013-01-28,13.396095275878906
2013-01-29,13.84824275970459
2013-01-30,13.897867202758789
2013-01-31,13.862024307250977
2013-02-01,14.032957077026367
2013-02-04,13.966792106628418
2013-02-05,14.203885078430176
2013-02-06,14.305892944335938
2013-02-07,14.391359329223633
2013-02-08,14.523698806762695
2013-02-11,14.418930053710938
2013-02-12,14.73598575592041
2013-02-13,14.862802505493164
2013-02-14,14.923455238342285
2013-02-15,14.890371322631836
2013-02-19,14.951029777526855
2013-02-20,14.664304733276367
2013-02-21,14.650516510009766
2013-02-22,14.810418128967285
2013-02-25,14.427202224731445
2013-02-26,14.576883316040039
2013-02-27,14.793082237243652
2013-02-28,14.906722068786621
2013-03-01,14.732104301452637
2013-03-04,14.701610565185547
2013-03-05,14.989870071411133
2013-03-06,14.9760160446167
2013-03-07,15.025911331176758
2013-03-08,15.23656940460205
2013-03-11,15.289233207702637
2013-03-12,15.328034400939941
2013-03-13,15.355756759643555
2013-03-14,15.51097583770752
2013-03-15,15.54977798461914
2013-03-18,15.610764503479004
2013-03-19,15.682825088500977
2013-03-20,15.735485076904297
2013-03-21,15.619074821472168
2013-03-22,15.621849060058594
2013-03-25,15.413959503173828
2013-03-26,15.39732837677002
2013-03-27,15.355756759643555
2013-03-28,15.483257293701172
2013-04-01,15.364070892333984
2013-04-02,15.181133270263672
2013-04-03,14.89563274383545
2013-04-04,14.973249435424805
2013-04-05,14.917811393737793
2013-04-08,15.006513595581055
2013-04-09,15.028685569763184
2013-04-10,15.319722175598145
2013-04-11,15.386238098144531
2013-04-12,15.070257186889648
2013-04-15,14.560251235961914
2013-04-16,14.842971801757812
2013-04-17,14.582420349121094
2013-04-18,14.466008186340332
2013-04-19,14.701610565185547
2013-04-22,14.507584571838379
2013-04-23,14.762590408325195
2013-04-24,14.798627853393555
2013-04-25,14.873465538024902
2013-04-26,14.773676872253418
2013-04-29,14.87069320678711
2013-04-30,14.920584678649902
2013-05-01,14.840200424194336
2013-05-02,15.081345558166504
2013-05-03,15.411189079284668
2013-05-06,15.461088180541992
2013-05-07,15.771531105041504
2013-05-08,16.07919692993164
2013-05-09,16.059795379638672
2013-05-10,16.15125846862793
2013-05-13,16.20392417907715
2013-05-14,16.55039405822754
2013-05-15,16.633554458618164
2013-05-16,16.60029411315918
2013-05-17,16.73056411743164
2013-05-20,16.69729995727539
2013-05-21,16.68067169189453
2013-05-22,16.547626495361328
2013-05-23,16.508827209472656
2013-05-24,16.45615577697754
2013-05-28,16.555946350097656
2013-05-29,16.480751037597656
2013-05-30,16.59493064880371
2013-05-31,16.63949203491211
2013-06-03,16.581008911132812
2013-06-04,16.469606399536133
2013-06-05,16.01011085510254
2013-06-06,16.191129684448242
2013-06-07,16.47797203063965
2013-06-10,16.394424438476562
2013-06-11,16.19391441345215
2013-06-12,16.015676498413086
2013-06-13,16.522525787353516
2013-06-14,16.494674682617188
2013-06-17,16.550373077392578
2013-06-18,16.73974609375
2013-06-19,16.51416778564453
2013-06-20,15.968340873718262
2013-06-21,15.929349899291992
2013-06-24,15.837450981140137
2013-06-25,16.021257400512695
2013-06-26,16.118717193603516
2013-06-27,16.352651596069336
2013-06-28,16.68682861328125
2013-07-01,16.901264190673828
2013-07-02,17.01822853088379
2013-07-03,17.10733985900879
2013-07-05,17.408103942871094
2013-07-08,17.43038558959961
2013-07-09,17.530641555786133
2013-07-10,17.745065689086914
2013-07-11,17.784061431884766
2013-07-12,17.76177978515625
2013-07-15,17.79520034790039
2013-07-16,17.67266273498535
2013-07-17,17.64482307434082
2013-07-18,17.789630889892578
2013-07-19,17.81747817993164
2013-07-22,17.836973190307617
2013-07-23,17.616973876953125
2013-07-24,17.405323028564453
2013-07-25,17.341272354125977
2013-07-26,17.260517120361328
2013-07-29,17.01544189453125
2013-07-30,16.929115295410156
2013-07-31,16.95974349975586
2013-08-01,17.29114532470703
2013-08-02,17.229881286621094
2013-08-05,17.241016387939453
2013-08-06,16.940248489379883
2013-08-07,17.00987434387207
2013-08-08,17.065574645996094
2013-08-09,16.990379333496094
2013-08-12,17.043298721313477
2013-08-13,16.954181671142578
2013-08-14,17.00987434387207
2013-08-15,16.374921798706055
2013-08-16,16.564294815063477
2013-08-19,16.480751037597656
2013-08-20,16.611648559570312
2013-08-21,16.597715377807617
2013-08-22,16.895694732666016
2013-08-23,16.748098373413086
2013-08-26,16.714679718017578
2013-08-27,16.257965087890625
2013-08-28,16.364341735839844
2013-08-29,16.364341735839844
2013-08-30,16.070411682128906
2013-09-03,16.0620174407959
2013-09-04,16.26636505126953
2013-09-05,16.4315242767334
2013-09-06,16.6330623626709
2013-09-09,16.887792587280273
2013-09-10,17.019357681274414
2013-09-11,16.862600326538086
2013-09-12,16.78141975402832
2013-09-13,16.845802307128906
2013-09-16,16.97176742553711
