Date,BCC
2013-02-06,17.603565216064453
2013-02-07,18.37098503112793
2013-02-08,18.552743911743164
2013-02-11,18.276731491088867
2013-02-12,18.498884201049805
2013-02-13,18.721033096313477
2013-02-14,18.566207885742188
2013-02-15,18.808549880981445
2013-02-19,18.660446166992188
2013-02-20,18.041128158569336
2013-02-21,17.711275100708008
2013-02-22,18.041128158569336
2013-02-25,18.30367088317871
2013-02-26,17.940155029296875
2013-02-27,18.175762176513672
2013-02-28,18.243078231811523
2013-03-01,18.485424041748047
2013-03-04,18.667184829711914
2013-03-05,19.273040771484375
2013-03-06,19.488452911376953
2013-03-07,20.491493225097656
2013-03-08,20.235681533813477
2013-03-11,19.986610412597656
2013-03-12,20.154905319213867
2013-03-13,20.383785247802734
2013-03-14,21.407011032104492
2013-03-15,21.96574592590332
2013-03-18,21.6695499420166
2013-03-19,22.403310775756836
2013-03-20,22.57160186767578
2013-03-21,22.618724822998047
2013-03-22,22.147506713867188
2013-03-25,22.383115768432617
2013-03-26,22.484098434448242
2013-03-27,23.015899658203125
2013-03-28,22.847606658935547
2013-04-01,21.279109954833984
2013-04-02,20.3366641998291
2013-04-03,19.724071502685547
2013-04-04,20.3905086517334
2013-04-05,20.747297286987305
2013-04-08,21.252180099487305
2013-04-09,21.28584098815918
2013-04-10,20.780956268310547
2013-04-11,20.99637222290039
2013-04-12,20.55207633972168
2013-04-15,19.441333770751953
2013-04-16,20.377058029174805
2013-04-17,20.074119567871094
2013-04-18,20.605932235717773
2013-04-19,20.377058029174805
2013-04-22,21.4877872467041
2013-04-23,21.716670989990234
2013-04-24,22.618724822998047
2013-04-25,22.208091735839844
2013-04-26,22.059993743896484
2013-04-29,21.23871612548828
2013-04-30,21.561840057373047
2013-05-01,20.94925308227539
2013-05-02,20.895395278930664
2013-05-03,20.76076316833496
2013-05-06,19.784648895263672
2013-05-07,20.323198318481445
2013-05-08,20.21548843383789
2013-05-09,20.282804489135742
2013-05-10,20.161630630493164
2013-05-13,19.99334144592285
2013-05-14,20.16836929321289
2013-05-15,20.316465377807617
2013-05-16,19.878904342651367
2013-05-17,19.966405868530273
2013-05-20,19.75099754333496
2013-05-21,19.872161865234375
2013-05-22,19.76445770263672
2013-05-23,19.37401580810547
2013-05-24,19.616363525390625
2013-05-28,19.59617042541504
2013-05-29,19.643287658691406
2013-05-30,20.1077823638916
2013-05-31,20.235681533813477
2013-06-03,19.542312622070312
2013-06-04,18.566207885742188
2013-06-05,17.9536190032959
2013-06-06,18.135374069213867
2013-06-07,18.451765060424805
2013-06-10,18.54601287841797
2013-06-11,18.175762176513672
2013-06-12,17.6776123046875
2013-06-13,17.818979263305664
2013-06-14,17.758394241333008
2013-06-17,18.35751724243164
2013-06-18,18.707576751708984
2013-06-19,18.922988891601562
2013-06-20,18.593137741088867
2013-06-21,18.478694915771484
2013-06-24,17.76512908935547
2013-06-25,17.758394241333008
2013-06-26,17.06502342224121
2013-06-27,17.125608444213867
2013-06-28,17.105419158935547
2013-07-01,17.273704528808594
2013-07-02,17.166000366210938
2013-07-03,17.17946434020996
2013-07-05,17.293903350830078
2013-07-08,17.347761154174805
2013-07-09,17.980545043945312
2013-07-10,18.337329864501953
2013-07-11,18.983579635620117
2013-07-12,18.956647872924805
2013-07-15,19.111480712890625
2013-07-16,18.687381744384766
2013-07-17,18.754697799682617
2013-07-18,19.10474967956543
2013-07-19,19.192258834838867
2013-07-22,19.757726669311523
2013-07-23,19.340360641479492
2013-07-24,18.700843811035156
2013-07-25,17.83917236328125
2013-07-26,17.78532600402832
2013-07-29,17.805517196655273
2013-07-30,17.906494140625
2013-07-31,17.812246322631836
2013-08-01,17.83917236328125
2013-08-02,17.623756408691406
2013-08-05,17.361223220825195
2013-08-06,16.68131446838379
2013-08-07,16.46588706970215
2013-08-08,16.203353881835938
2013-08-09,16.331254959106445
2013-08-12,16.237014770507812
2013-08-13,16.23028564453125
2013-08-14,16.30433464050293
2013-08-15,15.880236625671387
2013-08-16,15.631155014038086
2013-08-19,15.584033966064453
2013-08-20,15.584033966064453
2013-08-21,15.590768814086914
2013-08-22,15.853312492370605
2013-08-23,15.779252052307129
2013-08-26,15.92735481262207
2013-08-27,15.772525787353516
2013-08-28,15.752327919006348
2013-08-29,15.738866806030273
2013-08-30,15.550375938415527
2013-09-03,15.422469139099121
2013-09-04,15.442665100097656
2013-09-05,15.361882209777832
2013-09-06,15.38208293914795
2013-09-09,15.819646835327148
2013-09-10,16.889997482299805
2013-09-11,17.33429527282715
2013-09-12,17.18619728088379
2013-09-13,17.253517150878906
2013-09-16,17.44200325012207
2013-09-17,17.738197326660156
2013-09-18,18.175762176513672
2013-09-19,18.16903305053711
2013-09-20,17.980545043945312
2013-09-23,17.65068817138672
2013-09-24,17.744932174682617
2013-09-25,17.79205322265625
2013-09-26,17.93341827392578
2013-09-27,17.97381019592285
2013-09-30,18.142108917236328
2013-10-01,18.034399032592773
2013-10-02,18.06132698059082
2013-10-03,17.946880340576172
2013-10-04,17.76512908935547
2013-10-07,17.132339477539062
2013-10-08,16.708240509033203
2013-10-09,16.519752502441406
2013-10-10,16.950586318969727
2013-10-11,17.307371139526367
2013-10-14,17.354490280151367
2013-10-15,17.307371139526367
2013-10-16,16.822677612304688
2013-10-17,16.80248260498047
2013-10-18,16.889997482299805
2013-10-21,18.074792861938477
2013-10-22,18.22288703918457
2013-10-23,18.478694915771484
2013-10-24,18.532554626464844
2013-10-25,18.72776985168457
2013-10-28,18.014202117919922
2013-10-29,18.175762176513672
2013-10-30,17.39488410949707
2013-10-31,17.24004554748535
2013-11-01,16.809215545654297
2013-11-04,17.522783279418945
2013-11-05,16.896730422973633
2013-11-06,16.30433464050293
2013-11-07,15.543646812438965
2013-11-08,16.41204261779785
2013-11-11,16.43223762512207
2013-11-12,16.169700622558594
2013-11-13,16.728431701660156
2013-11-14,16.836143493652344
2013-11-15,16.85634422302246
2013-11-18,16.829408645629883
2013-11-19,16.513017654418945
2013-11-20,16.513017654418945
2013-11-21,16.654382705688477
2013-11-22,16.36491584777832
2013-11-25,16.29759979248047
2013-11-26,16.741899490356445
2013-11-27,16.86980438232422
2013-11-29,17.273704528808594
2013-12-02,17.266977310180664
2013-12-03,16.96404457092285
2013-12-04,16.809215545654297
2013-12-05,16.75535774230957
2013-12-06,17.05156135559082
2013-12-09,17.37468147277832
2013-12-10,17.0313663482666
2013-12-11,17.637224197387695
2013-12-12,18.08824920654297
2013-12-13,18.20942497253418
2013-12-16,18.270008087158203
2013-12-17,18.270008087158203
2013-12-18,18.94991683959961
2013-12-19,19.488452911376953
2013-12-20,20.026994705200195
2013-12-23,20.00007438659668
2013-12-24,20.316465377807617
2013-12-26,19.744264602661133
2013-12-27,19.81831932067871
2013-12-30,19.973146438598633
2013-12-31,19.84524154663086
2014-01-02,19.838504791259766
2014-01-03,19.84524154663086
2014-01-06,19.79811668395996
2014-01-07,19.892364501953125
2014-01-08,20.11450958251953
2014-01-09,20.181833267211914
2014-01-10,20.1077823638916
2014-01-13,20.060653686523438
2014-01-14,20.316465377807617
2014-01-15,20.565542221069336
2014-01-16,20.403980255126953
2014-01-17,21.104087829589844
2014-01-21,21.104087829589844
2014-01-22,21.137744903564453
2014-01-23,21.09735107421875
2014-01-24,20.269344329833984
2014-01-27,20.531877517700195
2014-01-28,20.780956268310547
2014-01-29,20.235681533813477
2014-01-30,20.531877517700195
2014-01-31,20.525150299072266
2014-02-03,19.616363525390625
2014-02-04,19.663480758666992
2014-02-05,19.293237686157227
2014-02-06,19.838504791259766
2014-02-07,20.175092697143555
2014-02-10,20.134706497192383
2014-02-11,20.612659454345703
2014-02-12,20.572267532348633
2014-02-13,21.06369400024414
2014-02-14,20.80788803100586
2014-02-18,20.679983139038086
2014-02-19,20.14143943786621
2014-02-20,20.175092697143555
2014-02-21,20.2020263671875
2014-02-24,20.208757400512695
2014-02-25,19.636558532714844
2014-02-26,20.296268463134766
2014-02-27,20.41071319580078
2014-02-28,19.919296264648438
2014-03-03,19.522119522094727
2014-03-04,19.225919723510742
2014-03-05,19.293237686157227
2014-03-06,19.306699752807617
2014-03-07,19.535579681396484
2014-03-10,19.481725692749023
2014-03-11,19.26630973815918
2014-03-12,19.34708595275879
2014-03-13,19.05088996887207
2014-03-14,19.225919723510742
2014-03-17,19.25284767150879
2014-03-18,19.286508560180664
2014-03-19,19.17206382751465
2014-03-20,19.13840675354004
2014-03-21,19.192258834838867
2014-03-24,18.922988891601562
2014-03-25,19.185527801513672
2014-03-26,19.145137786865234
2014-03-27,18.855670928955078
2014-03-28,18.862403869628906
2014-03-31,19.27977180480957
2014-04-01,19.185527801513672
2014-04-02,19.225919723510742
2014-04-03,19.17206382751465
2014-04-04,18.54601287841797
2014-04-07,18.465232849121094
2014-04-08,18.721033096313477
2014-04-09,18.88932991027832
2014-04-10,18.189226150512695
2014-04-11,17.97381019592285
2014-04-14,18.2296199798584
2014-04-15,17.684345245361328
2014-04-16,18.05459213256836
2014-04-17,18.094985961914062
2014-04-21,18.027667999267578
2014-04-22,18.128639221191406
2014-04-23,18.10844612121582
2014-04-24,17.96707534790039
2014-04-25,17.691082000732422
2014-04-28,17.213117599487305
2014-04-29,16.889997482299805
2014-04-30,16.842872619628906
2014-05-01,16.98423957824707
2014-05-02,17.39488410949707
2014-05-05,17.44200325012207
2014-05-06,16.829408645629883
2014-05-07,16.876537322998047
2014-05-08,16.627460479736328
2014-05-09,16.210086822509766
2014-05-12,16.829408645629883
2014-05-13,16.98423957824707
2014-05-14,16.674577713012695
2014-05-15,16.607263565063477
2014-05-16,16.486093521118164
2014-05-19,16.701509475708008
2014-05-20,16.701509475708008
2014-05-21,16.86980438232422
2014-05-22,17.112138748168945
2014-05-23,17.266977310180664
2014-05-27,17.61029815673828
2014-05-28,17.482393264770508
2014-05-29,17.516048431396484
2014-05-30,17.61029815673828
2014-06-02,17.6776123046875
2014-06-03,17.630495071411133
2014-06-04,17.556442260742188
2014-06-05,17.59010124206543
2014-06-06,17.893028259277344
2014-06-09,18.983579635620117
2014-06-10,19.225919723510742
2014-06-11,18.700843811035156
2014-06-12,18.2296199798584
2014-06-13,17.940155029296875
2014-06-16,18.54601287841797
2014-06-17,19.091283798217773
2014-06-18,19.084556579589844
2014-06-19,19.273040771484375
2014-06-20,19.37401580810547
2014-06-23,19.427873611450195
2014-06-24,19.70387077331543
2014-06-25,19.724071502685547
2014-06-26,19.650020599365234
2014-06-27,19.394208908081055
2014-06-30,19.27977180480957
2014-07-01,19.273040771484375
2014-07-02,18.808549880981445
2014-07-03,18.93645477294922
2014-07-07,18.38444709777832
2014-07-08,18.02092933654785
2014-07-09,17.93341827392578
2014-07-10,17.670879364013672
2014-07-11,17.522783279418945
2014-07-14,17.711275100708008
2014-07-15,17.684345245361328
2014-07-16,17.77859115600586
2014-07-17,17.39488410949707
2014-07-18,17.6776123046875
2014-07-21,17.623756408691406
2014-07-22,18.182493209838867
2014-07-23,19.003772735595703
2014-07-24,19.724071502685547
2014-07-25,20.14817237854004
2014-07-28,20.0202693939209
2014-07-29,19.75099754333496
2014-07-30,19.67694854736328
2014-07-31,18.94991683959961
2014-08-01,19.353818893432617
2014-08-04,19.67694854736328
2014-08-05,19.468265533447266
2014-08-06,19.421142578125
2014-08-07,18.990310668945312
2014-08-08,19.01723861694336
2014-08-11,19.11821174621582
2014-08-12,19.084556579589844
2014-08-13,19.468265533447266
2014-08-14,19.67694854736328
2014-08-15,19.616363525390625
2014-08-18,20.067392349243164
2014-08-19,20.53860855102539
2014-08-20,20.57900047302246
2014-08-21,20.525150299072266
2014-08-22,20.3905086517334
2014-08-25,20.39724349975586
2014-08-26,20.504959106445312
2014-08-27,20.45783042907715
2014-08-28,20.181833267211914
2014-08-29,20.235681533813477
2014-09-02,20.73383903503418
2014-09-03,20.249147415161133
2014-09-04,20.47801971435547
2014-09-05,20.531877517700195
2014-09-08,21.00983428955078
2014-09-09,20.855009078979492
2014-09-10,21.15793800354004
2014-09-11,21.023300170898438
2014-09-12,20.881933212280273
2014-09-15,20.929054260253906
2014-09-16,21.17813491821289
2014-09-17,21.050228118896484
2014-09-18,20.868473052978516
2014-09-19,20.801149368286133
2014-09-22,20.80788803100586
2014-09-23,20.3905086517334
2014-09-24,20.350120544433594
2014-09-25,20.383785247802734
2014-09-26,21.00310516357422
2014-09-29,20.841537475585938
2014-09-30,20.28953742980957
2014-10-01,19.81831932067871
2014-10-02,20.30299949645996
2014-10-03,20.47801971435547
2014-10-06,20.16836929321289
2014-10-07,19.757726669311523
2014-10-08,20.41071319580078
2014-10-09,19.59617042541504
2014-10-10,19.434606552124023
2014-10-13,19.299972534179688
2014-10-14,19.313432693481445
2014-10-15,18.983579635620117
2014-10-16,19.151870727539062
2014-10-17,19.912561416625977
2014-10-20,21.023300170898438
2014-10-21,21.48105812072754
2014-10-22,21.467601776123047
2014-10-23,21.804183959960938
2014-10-24,22.551408767700195
2014-10-27,22.96877670288086
2014-10-28,23.406349182128906
2014-10-29,23.325563430786133
2014-10-30,23.722740173339844
2014-10-31,24.274736404418945
2014-11-03,24.678646087646484
2014-11-04,24.799819946289062
2014-11-05,24.624794006347656
2014-11-06,25.31143569946289
2014-11-07,25.19699478149414
2014-11-10,24.70557975769043
2014-11-11,25.318161010742188
2014-11-12,25.042160034179688
2014-11-13,25.035429000854492
2014-11-14,24.927722930908203
2014-11-17,24.234350204467773
2014-11-18,24.436307907104492
2014-11-19,24.167037963867188
2014-11-20,24.167037963867188
2014-11-21,24.214160919189453
2014-11-24,24.698843002319336
2014-11-25,24.180496215820312
2014-11-26,24.355527877807617
2014-11-28,24.025667190551758
2014-12-01,23.91795539855957
2014-12-02,24.557477951049805
2014-12-03,25.14313316345215
2014-12-04,24.813282012939453
2014-12-05,24.91425895690918
2014-12-08,24.46323585510254
2014-12-09,24.422842025756836
2014-12-10,23.44673728942871
2014-12-11,23.615032196044922
2014-12-12,23.318836212158203
2014-12-15,23.157272338867188
2014-12-16,22.881269454956055
