Date,AIV
2010-06-18,1.4974181652069092
2010-06-21,1.472517490386963
2010-06-22,1.3984878063201904
2010-06-23,1.413293480873108
2010-06-24,1.3749332427978516
2010-06-25,1.426080584526062
2010-06-28,1.4099292755126953
2010-06-29,1.3352264165878296
2010-06-30,1.3035954236984253
2010-07-01,1.298884391784668
2010-07-02,1.2611966133117676
2010-07-06,1.2396608591079712
2010-07-07,1.3150359392166138
2010-07-08,1.3399375677108765
2010-07-09,1.3655109405517578
2010-07-12,1.3749332427978516
2010-07-13,1.4227160215377808
2010-07-14,1.414640188217163
2010-07-15,1.4052180051803589
2010-07-16,1.3533971309661865
2010-07-19,1.3776251077651978
2010-07-20,1.4099292755126953
2010-07-21,1.382336139678955
2010-07-22,1.4577118158340454
2010-07-23,1.4294456243515015
2010-07-26,1.4752097129821777
2010-07-27,1.461749792098999
2010-07-28,1.4678064584732056
2010-07-29,1.434829831123352
2010-07-30,1.4449245929718018
2010-08-02,1.508859634399414
2010-08-03,1.4698257446289062
2010-08-04,1.463768720626831
2010-08-05,1.4476172924041748
2010-08-06,1.4341570138931274
2010-08-09,1.4577118158340454
2010-08-10,1.4402135610580444
2010-08-11,1.3863742351531982
2010-08-12,1.364165186882019
2010-08-13,1.3634920120239258
2010-08-16,1.3560891151428223
2010-08-17,1.3756059408187866
2010-08-18,1.3749293088912964
2010-08-19,1.3417905569076538
2010-08-20,1.3329983949661255
2010-08-23,1.3248828649520874
2010-08-24,1.325559139251709
2010-08-25,1.3499058485031128
2010-08-26,1.342467188835144
2010-08-27,1.3586981296539307
2010-08-30,1.3526113033294678
2010-08-31,1.382368803024292
2010-09-01,1.4398549795150757
2010-09-02,1.4682601690292358
2010-09-03,1.494635820388794
2010-09-07,1.464878797531128
2010-09-08,1.4736703634262085
2010-09-09,1.4716410636901855
2010-09-10,1.4959884881973267
2010-09-13,1.5216882228851318
2010-09-14,1.5122201442718506
2010-09-15,1.5122201442718506
2010-09-16,1.5047800540924072
2010-09-17,1.5000464916229248
2010-09-20,1.533185362815857
2010-09-21,1.5128960609436035
2010-09-22,1.4885491132736206
2010-09-23,1.4405313730239868
2010-09-24,1.4851670265197754
2010-09-27,1.4527045488357544
2010-09-28,1.4621731042861938
2010-09-29,1.441884160041809
2010-09-30,1.445941686630249
2010-10-01,1.4560863971710205
2010-10-04,1.4628491401672363
2010-10-05,1.5041037797927856
2010-10-06,1.5054566860198975
2010-10-07,1.5135719776153564
2010-10-08,1.5264214277267456
2010-10-11,1.5284513235092163
2010-10-12,1.5548269748687744
2010-10-13,1.5480639934539795
2010-10-14,1.5385961532592773
2010-10-15,1.5298036336898804
2010-10-18,1.5527985095977783
2010-10-19,1.530480146408081
2010-10-20,1.5737634897232056
2010-10-21,1.5764694213867188
2010-10-22,1.5940525531768799
2010-10-25,1.612312912940979
2010-10-26,1.6028445959091187
2010-10-27,1.5676770210266113
2010-10-28,1.5568561553955078
2010-10-29,1.5764694213867188
2010-11-01,1.6102838516235352
2010-11-02,1.5974340438842773
2010-11-03,1.6089316606521606
2010-11-04,1.679267406463623
2010-11-05,1.7205222845077515
2010-11-08,1.7218748331069946
2010-11-09,1.6731804609298706
2010-11-10,1.6914407014846802
2010-11-11,1.6745332479476929
2010-11-12,1.6657413244247437
2010-11-15,1.6501859426498413
2010-11-16,1.5960817337036133
2010-11-17,1.5954021215438843
2010-11-18,1.6117026805877686
2010-11-19,1.6239275932312012
2010-11-22,1.6232489347457886
2010-11-23,1.6083065271377563
2010-11-24,1.659245491027832
2010-11-26,1.6490575075149536
2010-11-29,1.641586422920227
2010-11-30,1.6381909847259521
2010-12-01,1.6578871011734009
2010-12-02,1.7020342350006104
2010-12-03,1.7101844549179077
2010-12-06,1.7237679958343506
2010-12-07,1.722409963607788
2010-12-08,1.682337999343872
2010-12-09,1.6721497774124146
2010-12-10,1.7020342350006104
2010-12-13,1.7040717601776123
2010-12-14,1.6877713203430176
2010-12-15,1.6572078466415405
2010-12-16,1.6633201837539673
2010-12-17,1.6653586626052856
2010-12-20,1.6979591846466064
2010-12-21,1.72105073928833
2010-12-22,1.7251263856887817
2010-12-23,1.7332767248153687
2010-12-27,1.7455012798309326
2010-12-28,1.748897671699524
2010-12-29,1.7590856552124023
2010-12-30,1.7611229419708252
2010-12-31,1.755010724067688
2011-01-03,1.7848948240280151
2011-01-04,1.7427852153778076
2011-01-05,1.7427852153778076
2011-01-06,1.7292017936706543
2011-01-07,1.7156178951263428
2011-01-10,1.7190136909484863
2011-01-11,1.6694329977035522
2011-01-12,1.6904875040054321
2011-01-13,1.684375286102295
2011-01-14,1.6877713203430176
2011-01-18,1.7176553010940552
2011-01-19,1.6687545776367188
2011-01-20,1.6796211004257202
2011-01-21,1.6782630681991577
2011-01-24,1.6999963521957397
2011-01-25,1.721730351448059
2011-01-26,1.7346348762512207
2011-01-27,1.7455012798309326
2011-01-28,1.6918463706970215
2011-01-31,1.7359933853149414
2011-02-01,1.748897671699524
2011-02-02,1.7332767248153687
2011-02-03,1.743464469909668
2011-02-04,1.6538119316101074
2011-02-07,1.6504158973693848
2011-02-08,1.6232489347457886
2011-02-09,1.628002643585205
2011-02-10,1.6293613910675049
2011-02-11,1.6517747640609741
2011-02-14,1.6673957109451294
2011-02-15,1.6680747270584106
2011-02-16,1.6830904483795166
2011-02-17,1.6694399118423462
2011-02-18,1.6783125400543213
2011-02-22,1.6544246673583984
2011-02-23,1.6448692083358765
2011-02-24,1.6230285167694092
2011-02-25,1.6885502338409424
2011-02-28,1.7506591081619263
2011-03-01,1.6598846912384033
2011-03-02,1.6455518007278442
2011-03-03,1.6803606748580933
2011-03-04,1.6653449535369873
2011-03-07,1.638726830482483
2011-03-08,1.6544246673583984
2011-03-09,1.6755826473236084
2011-03-10,1.653059720993042
2011-03-11,1.673535704612732
2011-03-14,1.6523770093917847
2011-03-15,1.6421396732330322
2011-03-16,1.6237117052078247
2011-03-17,1.658519983291626
2011-03-18,1.6776301860809326
2011-03-21,1.6912809610366821
2011-03-22,1.6776301860809326
2011-03-23,1.6605674028396606
2011-03-24,1.6701219081878662
2011-03-25,1.6789952516555786
2011-03-28,1.6762654781341553
2011-03-29,1.6824079751968384
2011-03-30,1.705613613128662
2011-03-31,1.7383744716644287
2011-04-01,1.7342792749404907
2011-04-04,1.7383744716644287
2011-04-05,1.7376919984817505
2011-04-06,1.7445168495178223
2011-04-07,1.7213112115859985
2011-04-08,1.7083433866500854
2011-04-11,1.6933280229568481
2011-04-12,1.6940104961395264
2011-04-13,1.6967408657073975
2011-04-14,1.705613613128662
2011-04-15,1.7138035297393799
2011-04-18,1.6919629573822021
2011-04-19,1.7240417003631592
2011-04-20,1.76567542552948
2011-04-21,1.77386474609375
2011-04-25,1.7950235605239868
2011-04-26,1.8257365226745605
2011-04-27,1.8332445621490479
2011-04-28,1.8680527210235596
2011-04-29,1.8400688171386719
2011-05-02,1.8161816596984863
2011-05-03,1.8052613735198975
2011-05-04,1.7909281253814697
2011-05-05,1.7909281253814697
2011-05-06,1.7649922370910645
2011-05-09,1.7670401334762573
2011-05-10,1.8202769756317139
2011-05-11,1.785468578338623
2011-05-12,1.7950235605239868
2011-05-13,1.782055377960205
2011-05-16,1.7704532146453857
2011-05-17,1.7841033935546875
2011-05-18,1.8122154474258423
2011-05-19,1.820443868637085
2011-05-20,1.7916457653045654
2011-05-23,1.7642192840576172
2011-05-24,1.7587337493896484
2011-05-25,1.7703900337219238
2011-05-26,1.795759677886963
2011-05-27,1.8026162385940552
2011-05-31,1.8327853679656982
2011-06-01,1.7655900716781616
2011-06-02,1.7381640672683716
2011-06-03,1.7559908628463745
2011-06-06,1.7313072681427002
2011-06-07,1.7703900337219238
2011-06-08,1.782731533050537
2011-06-09,1.7690188884735107
2011-06-10,1.7278786897659302
2011-06-13,1.7299354076385498
2011-06-14,1.7525628805160522
2011-06-15,1.711422324180603
2011-06-16,1.7210222482681274
2011-06-17,1.7402206659317017
2011-06-20,1.7820461988449097
2011-06-21,1.7889033555984497
2011-06-22,1.7594196796417236
2011-06-23,1.726507306098938
2011-06-24,1.7155367136001587
2011-06-27,1.727192997932434
2011-06-28,1.7539340257644653
2011-06-29,1.763533115386963
2011-06-30,1.7505062818527222
2011-07-01,1.7868458032608032
2011-07-05,1.8122154474258423
2011-07-06,1.835528016090393
2011-07-07,1.8814680576324463
2011-07-08,1.862955093383789
2011-07-11,1.8403288125991821
2011-07-12,1.8595263957977295
2011-07-13,1.8238718509674072
2011-07-14,1.808787226676941
2011-07-15,1.839641809463501
2011-07-18,1.8259295225143433
2011-07-19,1.8608980178833008
2011-07-20,1.8965520858764648
2011-07-21,1.9178087711334229
2011-07-22,1.9178087711334229
2011-07-25,1.9013515710830688
2011-07-26,1.895867109298706
2011-07-27,1.8375848531723022
2011-07-28,1.8458133935928345
2011-07-29,1.8718682527542114
2011-08-01,1.8725541830062866
2011-08-02,1.8094732761383057
2011-08-03,1.808787226676941
2011-08-04,1.7018227577209473
2011-08-05,1.6586260795593262
2011-08-08,1.507779598236084
2011-08-09,1.6298284530639648
2011-08-10,1.5989733934402466
2011-08-11,1.712794303894043
2011-08-12,1.690166711807251
2011-08-15,1.7745038270950317
2011-08-16,1.7875316143035889
2011-08-17,1.7992414236068726
2011-08-18,1.7214033603668213
2011-08-19,1.6607853174209595
2011-08-22,1.6697403192520142
2011-08-23,1.7021163702011108
2011-08-24,1.7448240518569946
2011-08-25,1.6869614124298096
2011-08-26,1.7234700918197632
2011-08-29,1.7875319719314575
2011-08-30,1.790286898612976
2011-08-31,1.8302396535873413
2011-09-01,1.8006196022033691
2011-09-02,1.7716882228851318
2011-09-06,1.7558449506759644
2011-09-07,1.8564153909683228
2011-09-08,1.85434889793396
2011-09-09,1.7951087951660156
2011-09-12,1.817840814590454
2011-09-13,1.8398834466934204
2011-09-14,1.8240399360656738
2011-09-15,1.8502156734466553
2011-09-16,1.8302396535873413
2011-09-19,1.788909673690796
2011-09-20,1.7806438207626343
2011-09-21,1.6662962436676025
2011-09-22,1.600857138633728
2011-09-23,1.6201449632644653
2011-09-26,1.6359875202178955
2011-09-27,1.6160118579864502
2011-09-28,1.5602155923843384
2011-09-29,1.5753698348999023
2011-09-30,1.5237075090408325
2011-10-03,1.4265811443328857
2011-10-04,1.5264625549316406
2011-10-05,1.5051088333129883
2011-10-06,1.5450608730316162
2011-10-07,1.4878871440887451
2011-10-10,1.5574601888656616
2011-10-11,1.5250850915908813
2011-10-12,1.5677932500839233
2011-10-13,1.564348578453064
2011-10-14,1.608433723449707
2011-10-17,1.5677932500839233
2011-10-18,1.6297887563705444
2011-10-19,1.6222108602523804
2011-10-20,1.648386836051941
2011-10-21,1.6993610858917236
2011-10-24,1.7551567554473877
2011-10-25,1.7372466325759888
2011-10-26,1.767555832862854
2011-10-27,1.8460824489593506
2011-10-28,1.724158525466919
2011-10-31,1.6993610858917236
2011-11-01,1.5981016159057617
2011-11-02,1.6187667846679688
2011-11-03,1.5981016159057617
2011-11-04,1.569859504699707
2011-11-07,1.589835286140442
2011-11-08,1.6222108602523804
2011-11-09,1.5237075090408325
2011-11-10,1.5719259977340698
2011-11-11,1.6201449632644653
2011-11-14,1.5615936517715454
2011-11-15,1.5574601888656616
2011-11-16,1.5574607849121094
2011-11-17,1.516601800918579
2011-11-18,1.4902867078781128
2011-11-21,1.4612013101577759
2011-11-22,1.4501211643218994
2011-11-23,1.4189579486846924
2011-11-25,1.4238052368164062
2011-11-28,1.4127254486083984
2011-11-29,1.4051074981689453
2011-11-30,1.5082919597625732
2011-12-01,1.5062144994735718
2011-12-02,1.5159094333648682
2011-12-05,1.5179870128631592
2011-12-06,1.4999818801879883
2011-12-07,1.5124472379684448
2011-12-08,1.4612013101577759
2011-12-09,1.5172953605651855
2011-12-12,1.4826687574386597
2011-12-13,1.4501211643218994
2011-12-14,1.4695117473602295
2011-12-15,1.4999818801879883
2011-12-16,1.509677767753601
2011-12-19,1.4999818801879883
2011-12-20,1.5588455200195312
2011-12-21,1.5726956129074097
2011-12-22,1.5920861959457397
2011-12-23,1.5893160104751587
2011-12-27,1.5879312753677368
2011-12-28,1.5636929273605347
2011-12-29,1.5858538150787354
2011-12-30,1.5865455865859985
2012-01-03,1.60732102394104
2012-01-04,1.5726956129074097
2012-01-05,1.6003957986831665
2012-01-06,1.5893160104751587
2012-01-09,1.5706183910369873
2012-01-10,1.5851610898971558
2012-01-11,1.5879312753677368
2012-01-12,1.5512276887893677
2012-01-13,1.5650781393051147
2012-01-17,1.6017811298370361
2012-01-18,1.6322517395019531
2012-01-19,1.6454095840454102
2012-01-20,1.648871898651123
2012-01-23,1.6537195444107056
2012-01-24,1.6502572298049927
2012-01-25,1.6904228925704956
2012-01-26,1.7139679193496704
2012-01-27,1.7063509225845337
2012-01-30,1.6793423891067505
2012-01-31,1.7008109092712402
2012-02-01,1.7195085287094116
2012-02-02,1.7125834226608276
2012-02-03,1.7326661348342896
2012-02-06,1.7208935022354126
2012-02-07,1.7250481843948364
2012-02-08,1.7645219564437866
2012-02-09,1.747901439666748
2012-02-10,1.736128568649292
2012-02-13,1.741668701171875
2012-02-14,1.7077356576919556
2012-02-15,1.7160460948944092
2012-02-16,1.7404614686965942
2012-02-17,1.7669692039489746
2012-02-21,1.741856575012207
2012-02-22,1.7062792778015137
2012-02-23,1.7355778217315674
2012-02-24,1.777433156967163
2012-02-27,1.7732470035552979
2012-02-28,1.7313917875289917
2012-02-29,1.7327876091003418
2012-03-01,1.7125579118728638
2012-03-02,1.715348243713379
2012-03-05,1.7523202896118164
2012-03-06,1.717441439628601
2012-03-07,1.7125579118728638
2012-03-08,1.6965136528015137
2012-03-09,1.732090950012207
2012-03-12,1.7662718296051025
2012-03-13,1.816497564315796
2012-03-14,1.808823823928833
2012-03-15,1.7997554540634155
2012-03-16,1.811614751815796
2012-03-19,1.823473334312439
2012-03-20,1.8157994747161865
2012-03-21,1.8060336112976074
2012-03-22,1.768364667892456
2012-03-23,1.7851066589355469
2012-03-26,1.8004529476165771
2012-03-27,1.809521198272705
2012-03-28,1.7920820713043213
2012-03-29,1.7997554540634155
2012-03-30,1.8423080444335938
2012-04-02,1.8709083795547485
2012-04-03,1.8597471714019775
2012-04-04,1.863235354423523
2012-04-05,1.837424635887146
2012-04-09,1.8102192878723145
2012-04-10,1.7641786336898804
2012-04-11,1.7858039140701294
2012-04-12,1.8248684406280518
2012-04-13,1.8074287176132202
2012-04-16,1.8353320360183716
2012-04-17,1.8346349000930786
2012-04-18,1.817195177078247
2012-04-19,1.80812668800354
2012-04-20,1.827658772468567
2012-04-23,1.823473334312439
2012-04-24,1.8757917881011963
2012-04-25,1.8939288854599
2012-04-26,1.8960212469100952
2012-04-27,1.895323634147644
2012-04-30,1.8939288854599
2012-05-01,1.910670518875122
2012-05-02,1.8897432088851929
2012-05-03,1.8911383152008057
2012-05-04,1.8946261405944824
2012-05-07,1.9190415143966675
2012-05-08,1.9078805446624756
2012-05-09,1.934388518333435
2012-05-10,1.937179684638977
2012-05-11,1.9162514209747314
2012-05-14,1.898810863494873
2012-05-15,1.8925341367721558
2012-05-16,1.8749781847000122
2012-05-17,1.8145849704742432
2012-05-18,1.8082655668258667
2012-05-21,1.8363547325134277
2012-05-22,1.8433772325515747
2012-05-23,1.8651466369628906
2012-05-24,1.8784894943237305
2012-05-25,1.8756803274154663
2012-05-29,1.920623540878296
2012-05-30,1.8819998502731323
2012-05-31,1.9009608030319214
2012-06-01,1.8419725894927979
2012-06-04,1.8251190185546875
2012-06-05,1.8644442558288574
2012-06-06,1.9051742553710938
2012-06-07,1.8918311595916748
2012-06-08,1.9079829454421997
2012-06-11,1.8749781847000122
2012-06-12,1.9030671119689941
2012-06-13,1.8756803274154663
2012-06-14,1.9185165166854858
2012-06-15,1.9234317541122437
2012-06-18,1.9437971115112305
2012-06-19,1.9487131834030151
2012-06-20,1.950118064880371
2012-06-21,1.8714669942855835
2012-06-22,1.8665510416030884
2012-06-25,1.8595277070999146
2012-06-26,1.8609329462051392
2012-06-27,1.8588263988494873
2012-06-28,1.8735729455947876
2012-06-29,1.8981517553329468
2012-07-02,1.920623540878296
2012-07-03,1.934667706489563
2012-07-05,1.9220280647277832
2012-07-06,1.9220280647277832
2012-07-09,1.9395833015441895
2012-07-10,1.9051742553710938
2012-07-11,1.909387469291687
2012-07-12,1.933264136314392
2012-07-13,1.968375325202942
2012-07-16,1.9697803258895874
2012-07-17,1.9852296113967896
2012-07-18,1.9641622304916382
2012-07-19,1.9395833015441895
2012-07-20,1.9241349697113037
2012-07-23,1.912898302078247
2012-07-24,1.893938422203064
2012-07-25,1.8988538980484009
2012-07-26,1.892534613609314
2012-07-27,1.9100902080535889
2012-07-30,1.9409884214401245
2012-07-31,1.9262412786483765
2012-08-01,1.9016629457473755
2012-08-02,1.8876179456710815
2012-08-03,1.8749781847000122
2012-08-06,1.8798933029174805
2012-08-07,1.8595277070999146
2012-08-08,1.8370569944381714
2012-08-09,1.8335459232330322
2012-08-10,1.828629970550537
2012-08-13,1.8258206844329834
2012-08-14,1.827927589416504
2012-08-15,1.8328816890716553
2012-08-16,1.8548195362091064
2012-08-17,1.8668497800827026
2012-08-20,1.8597739934921265
2012-08-21,1.8647271394729614
2012-08-22,1.8859578371047974
2012-08-23,1.8894957304000854
2012-08-24,1.9008182287216187
2012-08-27,1.9008182287216187
2012-08-28,1.9008182287216187
2012-08-29,1.88808012008667
2012-08-30,1.879588007926941
2012-08-31,1.8739262819290161
2012-09-04,1.8887877464294434
2012-09-05,1.8916186094284058
2012-09-06,1.9071874618530273
2012-09-07,1.9255871772766113
2012-09-10,1.8866647481918335
2012-09-11,1.8802961111068726
2012-09-12,1.8824186325073242
2012-09-13,1.8972805738449097
2012-09-14,1.9404484033584595
2012-09-17,1.9418632984161377
2012-09-18,1.9234633445739746
2012-09-19,1.9220483303070068
2012-09-20,1.859065294265747
2012-09-21,1.8859578371047974
2012-09-24,1.8647271394729614
2012-09-25,1.8328816890716553
2012-09-26,1.8364205360412598
2012-09-27,1.845619797706604
2012-09-28,1.8392508029937744
2012-10-01,1.8031593561172485
2012-10-02,1.8095284700393677
2012-10-03,1.800328254699707
2012-10-04,1.7890053987503052
2012-10-05,1.8031593561172485
2012-10-08,1.7939597368240356
2012-10-09,1.7996206283569336
2012-10-10,1.826512336730957
2012-10-11,1.7996206283569336
2012-10-12,1.8010358810424805
2012-10-15,1.8201427459716797
2012-10-16,1.8371272087097168
2012-10-17,1.8364205360412598
2012-10-18,1.8774653673171997
2012-10-19,1.9008182287216187
2012-10-22,1.88808012008667
2012-10-23,1.8753421306610107
2012-10-24,1.8866647481918335
2012-10-25,1.8824186325073242
2012-10-26,1.8654348850250244
2012-10-31,1.8887877464294434
2012-11-01,1.9064797163009644
2012-11-02,1.851280927658081
2012-11-05,1.8357115983963013
2012-11-06,1.8597739934921265
2012-11-07,1.8484503030776978
2012-11-08,1.8187278509140015
2012-11-09,1.7960829734802246
2012-11-12,1.7932517528533936
2012-11-13,1.786882996559143
2012-11-14,1.7376631498336792
2012-11-15,1.7333829402923584
2012-11-16,1.7483627796173096
2012-11-19,1.7569230794906616
2012-11-20,1.7654826641082764
2012-11-21,1.7476496696472168
2012-11-23,1.7612029314041138
2012-11-26,1.7719030380249023
2012-11-27,1.7968692779541016
2012-11-28,1.7875958681106567
2012-11-29,1.8018625974655151
2012-11-30,1.7883089780807495
2012-12-03,1.785455584526062
2012-12-04,1.8018625974655151
2012-12-05,1.7897355556488037
2012-12-06,1.816842794418335
2012-12-07,1.8175557851791382
2012-12-10,1.8182687759399414
2012-12-11,1.823262095451355
2012-12-12,1.8296822309494019
2012-12-13,1.8189820051193237
2012-12-14,1.823262095451355
2012-12-17,1.83966863155365
2012-12-18,1.8603554964065552
2012-12-19,1.8653491735458374
2012-12-20,1.9038681983947754
2012-12-21,1.9067209959030151
2012-12-24,1.9188480377197266
2012-12-26,1.9067209959030151
2012-12-27,1.9252676963806152
2012-12-28,1.908861756324768
2012-12-31,1.930261254310608
2013-01-02,1.9523746967315674
2013-01-03,1.95879328250885
2013-01-04,1.9580806493759155
2013-01-07,1.9637877941131592
2013-01-08,1.9566550254821777
2013-01-09,1.9645007848739624
2013-01-10,1.9580806493759155
2013-01-11,1.9438140392303467
2013-01-14,1.9545143842697144
2013-01-15,1.9659274816513062
2013-01-16,1.9816213846206665
2013-01-17,1.9759143590927124
2013-01-18,1.9680672883987427
2013-01-22,1.9652140140533447
2013-01-23,1.9923202991485596
2013-01-24,1.9859005212783813
2013-01-25,1.9966007471084595
2013-01-28,1.9859005212783813
2013-01-29,1.9994536638259888
2013-01-30,1.9687813520431519
2013-01-31,1.9459542036056519
2013-02-01,1.9538005590438843
2013-02-04,1.9687813520431519
2013-02-05,1.9366815090179443
2013-02-06,1.9652140140533447
2013-02-07,1.9666413068771362
2013-02-08,2.037973642349243
2013-02-11,2.0629401206970215
2013-02-12,2.0800602436065674
2013-02-13,2.0786213874816895
2013-02-14,2.0836551189422607
2013-02-15,2.0944437980651855
2013-02-19,2.1275298595428467
2013-02-20,2.1361608505249023
2013-02-21,2.1275298595428467
2013-02-22,2.1455113887786865
2013-02-25,2.1181788444519043
2013-02-26,2.1217758655548096
2013-02-27,2.1232142448425293
2013-02-28,2.1304073333740234
2013-03-01,2.140476703643799
2013-03-04,2.1541411876678467
2013-03-05,2.18363094329834
2013-03-06,2.190823554992676
2013-03-07,2.1735618114471436
2013-03-08,2.187227487564087
2013-03-11,2.1735618114471436
2013-03-12,2.1627726554870605
2013-03-13,2.1627726554870605
2013-03-14,2.2188735008239746
2013-03-15,2.2109622955322266
2013-03-18,2.1879467964172363
2013-03-19,2.177877187728882
2013-03-20,2.184349536895752
2013-03-21,2.1656501293182373
2013-03-22,2.1541411876678467
2013-03-25,2.1627726554870605
2013-03-26,2.197296380996704
2013-03-27,2.1915431022644043
2013-03-28,2.2052085399627686
2013-04-01,2.217435359954834
2013-04-02,2.2088046073913574
2013-04-03,2.221031427383423
2013-04-04,2.2605907917022705
2013-04-05,2.2728183269500732
2013-04-08,2.2814486026763916
2013-04-09,2.2771332263946533
2013-04-10,2.2685019969940186
2013-04-11,2.279290199279785
2013-04-12,2.2756943702697754
2013-04-15,2.254117488861084
2013-04-16,2.258432149887085
2013-04-17,2.2311015129089355
2013-04-18,2.217435359954834
2013-04-19,2.238293170928955
2013-04-22,2.2289440631866455
2013-04-23,2.2311015129089355
2013-04-24,2.239011764526367
2013-04-25,2.2246274948120117
2013-04-26,2.2109622955322266
2013-04-29,2.231820583343506
2013-04-30,2.2375752925872803
2013-05-01,2.2246274948120117
2013-05-02,2.2246274948120117
2013-05-03,2.190823554992676
2013-05-06,2.2361369132995605
2013-05-07,2.251960039138794
2013-05-08,2.2555551528930664
2013-05-09,2.2620291709899902
2013-05-10,2.293675661087036
2013-05-13,2.3152530193328857
2013-05-14,2.3540914058685303
2013-05-15,2.3910443782806396
2013-05-16,2.3866965770721436
2013-05-17,2.3968403339385986
2013-05-20,2.3968403339385986
2013-05-21,2.4055356979370117
2013-05-22,2.343223810195923
2013-05-23,2.3091700077056885
2013-05-24,2.290330410003662
2013-05-28,2.262073516845703
2013-05-29,2.189617395401001
2013-05-30,2.1975882053375244
2013-05-31,2.1925153732299805
2013-06-03,2.245408535003662
2013-06-04,2.199761152267456
2013-06-05,2.170778274536133
2013-06-06,2.17512583732605
2013-06-07,2.158461093902588
2013-06-10,2.1388978958129883
2013-06-11,2.092527151107788
2013-06-12,2.046879529953003
2013-06-13,2.112814426422119
2013-06-14,2.096149206161499
2013-06-17,2.087454319000244
2013-06-18,2.092527151107788
2013-06-19,2.0389084815979004
2013-06-20,1.9968843460083008
2013-06-21,2.0207955837249756
2013-06-24,2.033837080001831
2013-06-25,2.0954248905181885
2013-06-26,2.131653070449829
2013-06-27,2.1722280979156494
2013-06-28,2.1765754222869873
2013-07-01,2.170778274536133
2013-07-02,2.19323992729187
2013-07-03,2.172952651977539
2013-07-05,2.166431427001953
2013-07-08,2.164257526397705
2013-07-09,2.2048330307006836
2013-07-10,2.2048330307006836
2013-07-11,2.262073516845703
